UID,ID10,YR,SEX,ETAG,RMK,LINE,PEN,PAD1,SEA,PD,RGRP,ELG,ELGI,ELGC,RC,ADAM,PAD2,BPEN,PAD3,BRAND,SYNC,BAG,SPRGWT,FALLWT,DISP,MISC,STM,LOT,BRD,DAYDIS,REG,SIRE,BAND,IDX,DAM,CAUSE,TRT,YRREC
83IN01363,1982023320,82,2,Y3320,,72,703,,1,,,1,,,,10,,722,,72,, 1,100,118,,,30,,02,,,037102,6,,021802,,,1983
83IN01364,1982023323,82,2,Y3323,,71,713,,1,3,,1,,,,10,,,,,,12,103,104,3,,30,,02,1205,,164302,4,,463501,93,,1983
83IN01365,1982023324,82,2,Y3324,,71,713,,1,,,1,,,,10,,,,,,,125,0,3,,30,,02,0606,,164302,5,,463501,07,,1983
83IN01366,1982023327,82,2,Y3327,,72,712,,1,,,1,,,,10,,723,,72,, 1,112,126,,,30,,02,,,143002,7,,707701,,,1983
83IN01367,1982023329,82,1,Y3329,,71,712,,1,2,,1,,,,10,,,,,,,166,187,3,,30,,02,1003,,143002,Y,258,030602,93,,1983
83IN01368,1982023333,82,1,Y3333,,70,701,,1,2,,1,,,,10,,,,,,,127,147,2,,30,307,02,0922,,032602,Y,236,702101,92,,1983
83IN01369,1982023335,82,2,Y3335,,70,701,,1,,,1,,,,10,,,,,,,139,0,3,,30,,02,0606,,032602,5,,018602,07,,1983
83IN01370,1982023336,82,1,Y3336,,70,701,,1,2,,1,,,,10,,,,,,,135,157,2,,30,292,02,0922,,032602,Y,240,018602,92,,1983
83IN01371,1982023337,82,2,Y3337,,71,711,,1,,,1,,,,10,,712,,,, 2,113,126,,,30,,02,,,140702,4,,706701,,,1983
83IN01372,1982023338,82,1,Y3338,,71,711,,1,3,,1,,,,10,,,,,,,145,161,3,,30,,02,0725,,140702,Y,247,706701,93,,1983
83IN01373,1982023345,82,1,Y3345,,71,714,,1,2,,1,,,,10,,,,,,,140,163,2,,30,288,02,0922,,155402,Y,251,847001,92,,1983
83IN01374,1982023347,82,2,Y3347,,70,703,,1,2,,1,2,,,10,,,,,, 1,126,146,2,,30,174,02,0922,,037102,5,,498901,92,,1983
83IN01375,1982023348,82,1,Y3348,,70,702,,1,3,,1,,,,10,,,,,,,119,131,3,,30,,02,0725,,035402,Y,225,494801,93,,1983
83IN01376,1982023349,82,1,Y3349,,70,702,,1,3,,1,,,,10,,,,,,,107,114,3,,30,,02,0725,,035402,Y,215,494801,93,,1983
83IN01377,1982023352,82,2,Y3352,,71,712,,1,,,1,,,,10,,711,,,, 1,107,123,,,30,,02,,,143002,4,,029002,,,1983
83IN01378,1982023354,82,1,Y3354,,70,704,,1,3,,1,,,,10,,,,,,,132,153,3,,30,,02,0725,,012302,Y,242,589701,93,,1983
83IN01379,1982023355,82,2,Y3355,,72,704,,1,,,1,,,,10,,724,,72,, 1,119,139,,,30,,02,,,012302,6,,589701,,,1983
83IN01380,1982023356,82,2,Y3356,,72,713,,1,,,1,,,,10,,721,,72,, 1,107,123,,,30,,02,,,164302,6,,730201,,,1983
83IN01381,1982023357,82,2,Y3357,,72,713,,1,3,,1,,,,10,,722,,72,,13,94,101,3,,30,,02,1024,,164302,6,,730201,93,,1983
83IN01382,1982023364,82,2,Y3364,,70,715,,1,,,0,,,,10,,,,,, 2,128,149,,,30,,02,,,427401,4,,386201,,,1983
83IN01383,1982023367,82,1,Y3367,,70,701,,1,3,,1,,,,10,,,,,,,94,112,3,,30,,02,0725,,032602,Y,202,709301,93,,1983
83IN01384,1982023371,82,2,Y3371,,71,713,,1,,,1,,,,10,,713,,,, 1,127,142,,,30,,02,,,164302,4,,572901,,,1983
83IN01385,1982023373,82,1,Y3373,,70,704,,1,3,,1,,,,10,,,,,,,126,146,3,,30,,02,0725,,012302,Y,233,502701,93,,1983
83IN01386,1982023375,82,2,Y3375,,72,704,,1,,,1,,,,10,,723,,72,, 1,124,144,,,30,,02,,,012302,7,,873701,,,1983
83IN01387,1982023377,82,1,Y3377,,71,711,,1,2,,1,,,,10,,,,,,,144,164,2,,30,299,02,0922,,140702,Y,250,874401,92,,1983
83IN01388,1982023378,82,1,Y3378,,71,711,,1,3,,1,,,,10,,,,,,,117,138,3,,30,,02,0725,,140702,Y,224,874401,93,,1983
83IN01389,1982023381,82,1,Y3381,,70,702,,1,1,,1,,,,10,,,,,,,144,169,,,30,,02,,,035402,Y,253,505201,,,1983
83IN01390,1982023382,82,1,Y3382,,70,702,,1,2,,1,,,,10,,,,,,,149,171,2,,30,300,02,0922,,035402,Y,257,505201,92,,1983
83IN01391,1982023383,82,2,Y3383,,70,703,,1,2,,1,3,,,10,,,,,, 1,132,154,2,,30,183,02,0922,,037102,5,,488801,92,,1983
83IN01392,1982023384,82,1,Y3384,,70,703,,1,,,1,,,,10,,,,,,,115,0,3,,30,,02,0606,,037102,9,,488801,93,,1983
83IN01393,1982023386,82,2,Y3386,,70,704,,1,,,1,,,,10,,704,,,, 2,131,137,,,30,,02,,,012302,4,,491301,,,1983
83IN01394,1982023390,82,2,Y3390,,71,711,,1,,,1,,,,10,,714,,,, 2,141,154,,,30,,02,,,140702,4,,716501,,,1983
83IN01395,1982023393,82,2,Y3393,,71,711,,1,,,1,,,,10,,712,,,, 3,118,125,,,30,,02,,,140702,4,,474101,,,1983
83IN01396,1982023394,82,1,Y3394,,70,701,,1,2,,1,,,,10,,,,,,,161,179,2,,30,297,02,0922,,032602,Y,265,025602,92,,1983
83IN01397,1982023395,82,2,Y3395,,70,703,,1,2,,1,1,,,10,,703,,,, 1,127,147,,,30,,02,,,037102,5,,468301,,,1983
83IN01398,1982023396,82,1,Y3396,,71,711,,1,3,,1,,,,10,,,,,,,143,172,3,,30,,02,0725,,140702,Y,248,467501,93,,1983
83IN01399,1982023397,82,1,Y3397,,71,711,,1,2,,1,,,,10,,,,,,,120,144,2,,30,294,02,0922,,140702,Y,233,467501,92,,1983
83IN01400,1982023400,82,1,Y3400,,70,701,,1,2,,1,,,,10,,,,,,,126,142,2,,30,313,02,0922,,032602,Y,230,716101,92,,1983
83IN01401,1982023401,82,2,Y3401,,70,704,,1,,,1,,,,10,,704,,,, 1,152,168,,,30,,02,,,012302,4,,849701,,,1983
83IN01402,1982023405,82,2,Y3405,,71,712,,1,,,1,,,,10,,711,,,, 4,125,136,,,30,,02,,,143002,4,,725201,,,1983
83IN01403,1982023406,82,1,Y3406,,71,712,,1,3,,1,,,,10,,,,,,,141,150,3,,30,,02,0725,,143002,Y,238,725201,93,,1983
83IN01404,1982023407,82,1,Y3407,,70,704,,1,2,,1,,,,10,,,,,,,147,165,2,,30,301,02,0922,,012302,Y,258,703401,92,,1983
83IN01405,1982023413,82,1,Y3413,,71,714,,1,5,,1,,,,10,,,,,,,115,138,3,,30,,02,1024,,155402,Y,228,574801,93,,1983
83IN01406,1982023416,82,2,Y3416,,71,711,,1,2,,1,1,,,10,,713,,,, 1,121,140,,,30,,02,,,140702,5,,874301,,,1983
83IN01407,1982023421,82,2,Y3421,,71,711,,1,,,1,,,,10,,712,,,, 1,123,138,,,30,,02,,,140702,4,,703001,,,1983
83IN01408,1982023424,82,2,Y3424,,70,702,,1,,,1,,,,10,,704,,,, 2,131,137,,,30,,02,,,035402,4,,610701,,,1983
83IN01409,1982023426,82,2,Y3426,,72,712,,1,,,1,,,,10,,724,,72,, 1,129,153,,,30,,02,,,143002,6,,865701,,,1983
83IN01410,1982023427,82,1,Y3427,,71,712,,1,,,1,,,,10,,,,,,,0,0,6,,30,,02,0217,,143002,*,,865701,19,,1983
83IN01411,1982023428,82,1,Y3428,,70,701,,1,,,1,,,,10,,,,,,,138,0,6,,30,,02,0713,,032602,Y,224,863101,16,,1983
83IN01412,1982023430,82,2,Y3430,,71,713,,1,3,,1,,,,10,,,,,,12,114,135,3,,30,,02,2WSU,,164302,4,,737101,93,,1983
83IN01413,1982023433,82,2,Y3433,,71,713,,1,,,1,,,,10,,714,,,, 2,125,136,,,30,,02,,,164302,4,,019902,,,1983
83IN01414,1982023434,82,2,Y3434,,70,704,,1,,,1,,,,10,,703,,,, 2,130,154,,,30,,02,,,012302,4,,710501,,,1983
83IN01415,1982023435,82,1,Y3435,,70,704,,1,3,,1,,,,10,,,,,,,118,131,3,,30,,02,0725,,012302,Y,227,710501,93,,1983
83IN01416,1982023438,82,2,Y3438,,74,001,,1,2,,1,2,,,10,,734,,,, 1,124,110,2,,30,167,02,0922,,953901,7,,657201,92,,1983
83IN01417,1982023439,82,1,Y3439,,74,001,,1,5,,1,,,,10,,,,,,,153,173,3,,30,,02,1024,,953901,Y,261,657201,93,,1983
83IN01418,1982023446,82,2,Y3446,,70,704,,1,,,1,,,,10,,701,,,, 3,125,130,,,30,,02,,,012302,4,,022602,,,1983
83IN01419,1982023449,82,1,Y3449,,75,007,,1,3,,1,,,,10,,,,,,,122,137,3,,30,,02,0725,,117702,Y,229,488701,93,,1983
83IN01420,1982023450,82,2,Y3450,,75,007,,1,2,,1,2,,,10,,752,,,, 1,116,137,,,30,169,02,,,117702,7,,488701,,2,1983
83IN01421,1982023451,82,2,Y3451,,70,701,,1,,,1,,,,10,,,,,,,137,0,3,,30,,02,0606,,032602,5,,733301,28,,1983
83IN01422,1982023452,82,1,Y3452,,70,701,,1,1,,1,,,,10,,,,,,,145,166,,,30,,02,,,032602,Y,255,733301,,,1983
83IN01423,1982023453,82,2,Y3453,,71,711,,1,2,,1,2,,,10,,,,,, 1,114,146,2,,30,174,02,0922,,140702,5,,737501,92,,1983
83IN01424,1982023455,82,1,Y3455,,71,712,,1,2,,1,,,,10,,,,,,,145,174,2,,30,313,02,0922,,143002,Y,248,848101,92,,1983
83IN01425,1982023456,82,1,Y3456,,70,702,,1,4,,1,,,,10,,,,,,,86,102,6,,30,,02,1010,,035402,Y,200,042102,01,,1983
83IN01426,1982023460,82,2,Y3460,,74,008,,1,2,,1,2,,,10,,731,,,, 1,111,127,2,,30,166,02,0922,,121202,7,,536101,92,,1983
83IN01427,1982023465,82,1,Y3465,,74,008,,1,3,,1,,,,10,,,,,,,106,130,3,,30,,02,0725,,121202,Y,235,746401,93,,1983
83IN01428,1982023478,82,2,Y3478,,74,011,,2,,,1,,,,05,,732,,,, 2,150,136,,,30,,02,,,100702,7,,182602,,,1983
83IN01429,1982023479,82,2,Y3479,,76,010,,2,2,,0,,,,05,,,,,, 1,154,136,2,,35,184,02,0922,,119102,7,,836901,92,4,1983
83IN01430,1982023480,82,2,Y3480,,74,011,,2,2,,1,2,,,05,,733,,,, 1,113,119,2,,30,158,02,0922,,100702,7,,182702,92,,1983
83IN01431,1982023482,82,1,Y3482,,74,011,,2,,,1,,,,05,,,,,,,0,0,3,,30,,02,0307,,100702,*,,187102,93,,1983
83IN01432,1982023483,82,1,Y3483,,76,008,,2,,,0,,,,05,,,,,,,0,0,3,,35,,02,0307,,084802,*,,935201,93,,1983
83IN01433,1982023484,82,2,Y3484,,76,008,,2,,,0,,,,05,,,,,,,131,0,7,,35,,02,0916,,084802,7,,935201,97,3,1983
83IN01434,1982023485,82,1,Y3485,,73,001,,2,2,,1,,,,05,,,,,,,181,162,2,,30,276,02,0922,,966801,Y,250,640001,92,,1983
83IN01435,1982023486,82,2,Y3486,,73,001,,2,,,1,,,,05,,733,,,, 1,140,143,,,30,,02,,,966801,7,,640001,,,1983
83IN01436,1982023487,82,1,Y3487,,74,005,,2,,,1,,,,05,,,,,,,0,0,3,,30,,02,0307,,120402,*,,515201,93,,1983
83IN01437,1982023489,82,2,Y3489,,76,003,,2,2,,3,3,,,05,,,,,, 1,150,132,2,,30,176,02,0922,,117702,7,,080302,92,3,1983
83IN01438,1982023490,82,1,Y3490,,76,009,,2,,,0,,,,05,,,,,,,0,0,3,,35,,02,0307,,104502,*,,766101,93,,1983
83IN01439,1982023494,82,2,Y3494,,74,008,,2,,,1,,,,05,,734,,,, 1,112,119,,,30,,02,,,084802,7,,786701,,,1983
83IN01440,1982023495,82,2,Y3495,,74,006,,2,,,1,,,,05,,731,,,, 1,133,135,,,30,,02,,,049802,7,,550601,,,1983
83IN01441,1982023496,82,2,Y3496,,74,006,,2,2,,1,3,,,05,,732,,,, 1,118,112,2,,30,178,02,0922,,049802,7,,550601,92,,1983
83IN01442,1982023498,82,2,Y3498,,73,010,,2,2,,1,2,,,05,,731,,,, 1,125,126,2,,30,156,02,0922,,119102,7,,627801,92,,1983
83IN01443,1982023499,82,2,Y3499,,73,010,,2,,,1,,,,05,,732,,,, 1,132,115,,,30,,02,,,119102,7,,627801,,,1983
83IN01444,1982023500,82,2,Y3500,,76,007,,2,2,,3,3,,,05,,,,,, 1,119,106,2,,30,176,02,0922,,079502,7,,974601,92,4,1983
83IN01445,1982023501,82,1,Y3501,,73,008,,2,,,1,,,,05,,,,,,,0,0,3,,30,,02,0307,,084802,*,,520901,93,,1983
83IN01446,1982023502,82,1,Y3502,,75,009,,2,,,1,,,,05,,,,,,,0,0,3,,30,,02,0321,,104502,*,,928901,93,,1983
83IN01447,1982023503,82,1,Y3503,,75,009,,2,,,1,,,,05,,,,,,,0,0,3,,30,,02,0307,,104502,*,,928901,93,,1983
83IN01448,1982023504,82,2,Y3504,,75,010,,2,2,,1,2,,,05,,,,,, 1,122,120,2,,30,162,02,0922,,119102,7,,940401,92,,1983
83IN01449,1982023505,82,1,Y3505,,75,010,,2,2,,1,,,,05,,,,,,,161,159,2,,30,269,02,0922,,119102,Y,245,940401,92,,1983
83IN01450,1982023506,82,2,Y3506,,74,010,,2,3,,1,,,,05,,733,,,, 1,129,138,3,,30,,02,1024,,119102,7,,824701,93,,1983
83IN01451,1982023507,82,1,Y3507,,74,010,,2,2,,1,,,,05,,,,,,,162,149,2,,30,262,02,0922,,119102,Y,248,824701,92,,1983
83IN01452,1982023508,82,2,Y3508,,76,004,,2,,,0,,,,05,,,,,,,0,0,3,,35,,02,0307,,118502,*,,071502,93,,1983
83IN01453,1982023509,82,1,Y3509,,76,004,,2,,,0,,,,05,,,,,,,0,0,3,,35,,02,0307,,118502,*,,071502,93,,1983
83IN01454,1982023510,82,1,Y3510,,73,002,,2,,,0,,,,05,,,,,,,0,0,3,,38,,02,0307,,096002,*,,450101,93,,1983
83IN01455,1982023512,82,1,Y3512,,74,001,,2,,,1,,,,05,,,,,,,0,0,3,,30,,02,0307,,966801,*,,551401,93,,1983
83IN01456,1982023514,82,2,Y3514,,75,009,,2,2,,1,3,,,05,,,,,, 1,112,114,2,,30,181,02,0922,,104502,7,,800801,92,,1983
83IN01457,1982023516,82,1,Y3516,,75,009,,2,,,1,,,,05,,,,,,,0,0,3,,30,,02,0321,,104502,*,,755101,93,,1983
83IN01458,1982023517,82,2,Y3517,,73,001,,2,2,,1,2,,,05,,733,,,, 1,128,127,2,,30,155,02,0922,,966801,7,,537701,92,,1983
83IN01459,1982023518,82,2,Y3518,,73,001,,2,,,1,,,,05,,,,,,,0,0,3,,30,,02,0307,,966801,*,,537701,93,,1983
83IN01460,1982023519,82,2,Y3519,,73,001,,2,2,,1,3,,,05,,731,,,, 1,124,118,2,,30,178,02,0922,,966801,7,,537701,92,,1983
83IN01461,1982023520,82,2,Y3520,,76,006,,2,2,,0,,,,05,,,,,, 1,143,128,2,,32,192,02,0922,,049802,7,,672201,92,4,1983
83IN01462,1982023521,82,1,Y3521,,76,006,,2,,,0,,,,05,,,,,,,0,0,3,,35,,02,0307,,049802,*,,891001,93,,1983
83IN01463,1982023522,82,2,Y3522,,76,006,,2,,,0,,,,05,,,,,, 1,113,108,,,35,,02,,,049802,7,,891001,,3,1983
83IN01464,1982023524,82,1,Y3524,,75,007,,2,,,1,,,,05,,,,,,,0,0,3,,30,,02,0307,,079502,*,,952701,93,,1983
83IN01465,1982023525,82,1,Y3525,,73,009,,2,3,,1,,,,05,,,,,,,123,124,3,,30,,02,0725,,104502,Y,222,757201,93,,1983
83IN01466,1982023526,82,2,Y3526,,73,009,,2,2,,1,2,,,05,,734,,,, 1,110,107,2,,30,160,02,0922,,104502,7,,757201,92,,1983
83IN01467,1982023527,82,2,Y3527,,73,002,,2,2,,0,,,,05,,732,,,, 1,115,123,2,,39,188,02,0922,,096002,7,,804201,92,,1983
83IN01468,1982023528,82,1,Y3528,,73,002,,2,,,0,,,,05,,,,,,,0,0,3,,39,,02,0307,,096002,*,,804201,93,,1983
83IN01469,1982023529,82,2,Y3529,,73,002,,2,2,,0,,,,05,,733,,,, 1,104,109,2,,39,189,02,0922,,096002,7,,804201,92,,1983
83IN01470,1982023530,82,2,Y3530,,73,005,,2,2,,1,2,,,05,,734,,,, 1,116,118,2,,30,158,02,0922,,120402,7,,095902,92,,1983
83IN01471,1982023532,82,1,Y3532,,73,001,,2,2,,1,,,,05,,,,,,,147,150,2,,30,266,02,0922,,966801,Y,240,886401,92,,1983
83IN01472,1982023533,82,1,Y3533,,73,001,,2,2,,1,,,,05,,,,,,,152,141,2,,30,285,02,0922,,966801,Y,233,886401,92,,1983
83IN01473,1982023534,82,1,Y3534,,75,010,,2,3,,1,,,,05,,,,,,,136,129,3,,30,,02,0725,,119102,Y,233,529501,93,,1983
83IN01474,1982023536,82,1,Y3536,,75,010,,2,2,,1,,,,05,,,,,,,136,132,3,,30,,02,1003,,119102,Y,232,654001,93,,1983
83IN01475,1982023537,82,2,Y3537,,75,010,,2,2,,1,2,,,05,,,,,, 1,109,110,2,,30,163,02,0922,,119102,7,,654001,92,,1983
83IN01476,1982023538,82,1,Y3538,,74,008,,2,2,,1,,,,05,,,,,,,152,143,2,,30,269,02,0922,,084802,Y,230,929401,92,,1983
83IN01477,1982023539,82,1,Y3539,,74,008,,2,3,,1,,,,05,,,,,,,119,118,3,,30,,02,0725,,084802,Y,211,929401,93,,1983
83IN01478,1982023540,82,2,Y3540,,74,001,,2,2,,1,2,,,05,,731,,,, 1,125,126,2,,30,155,02,0922,,966801,7,,754201,92,,1983
83IN01479,1982023541,82,1,Y3541,,74,001,,2,5,,1,,,,05,,,,,,,131,142,3,,30,,02,1024,,966801,Y,232,754201,93,,1983
83IN01480,1982023542,82,1,Y3542,,76,002,,2,,,0,,,,05,,,,,,,0,0,7,,30,,02,0527,,096002,*,,122502,97,,1983
83IN01481,1982023543,82,2,Y3543,,76,002,,2,2,,3,3,,,05,,,,,, 1,110,103,2,,30,176,02,0922,,096002,7,,122502,92,3,1983
83IN01482,1982023545,82,1,Y3545,,75,006,,2,3,,1,,,,05,,,,,,,121,119,3,,30,,02,0725,,049802,Y,216,046002,93,,1983
83IN01483,1982023546,82,1,Y3546,,75,006,,2,2,,1,,,,05,,,,,,,140,142,2,,30,268,02,0922,,049802,Y,235,046002,92,,1983
83IN01484,1982023547,82,1,Y3547,,76,008,,2,,,0,,,,05,,,,,,,0,0,3,,35,,02,0307,,084802,*,,753801,93,,1983
83IN01485,1982023548,82,1,Y3548,,73,001,,2,,,0,,,,05,,,,,,,0,0,3,,38,,02,0307,,966801,*,,369501,93,,1983
83IN01486,1982023551,82,2,Y3551,,73,001,,2,2,,1,2,,,05,,731,,,, 1,125,128,2,,30,155,02,0922,,966801,7,,527001,92,,1983
83IN01487,1982023552,82,2,Y3552,,73,003,,2,2,,1,3,,,05,,732,,,, 1,114,113,2,,30,178,02,0922,,117702,7,,656801,92,,1983
83IN01488,1982023553,82,2,Y3553,,73,003,,2,,,1,,,,05,,753,,,, 1,106,106,,,30,,02,,,117702,4,,656801,,,1983
83IN01489,1982023554,82,1,Y3554,,73,009,,2,,,1,,,,05,,,,,,,0,0,3,,30,,02,0307,,104502,*,,637001,93,,1983
83IN01490,1982023555,82,2,Y3555,,73,009,,2,,,1,,,,05,,734,,,, 1,120,119,,,30,,02,,,104502,7,,637001,,,1983
83IN01491,1982023556,82,2,Y3556,,73,009,,2,3,,1,,,,05,,731,,,, 1,97,99,3,,30,,02,1024,,104502,7,,637001,93,,1983
83IN01492,1982023557,82,2,Y3557,,73,001,,2,2,,1,2,,,05,,732,,,, 1,123,120,2,,30,157,02,0922,,966801,7,,535401,92,,1983
83IN01493,1982023559,82,1,Y3559,,75,006,,2,,,1,,,,05,,,,,,,0,0,3,,30,,02,0307,,049802,*,,811401,93,,1983
83IN01494,1982023560,82,2,Y3560,,75,006,,2,2,,1,2,,,05,,,,,, 1,135,137,2,,30,162,02,0922,,049802,7,,811401,92,,1983
83IN01495,1982023562,82,2,Y3562,,74,001,,2,2,,1,2,,,05,,732,,,, 1,131,124,2,,30,156,02,0922,,966801,7,,617801,92,,1983
83IN01496,1982023563,82,1,Y3563,,75,006,,2,2,,1,,,,05,,,,,,,137,129,2,,30,270,02,0922,,049802,Y,237,381201,92,,1983
83IN01497,1982023564,82,2,Y3564,,75,006,,2,2,,1,3,,,05,,,,,, 1,121,117,2,,30,181,02,0922,,049802,7,,381201,92,,1983
83IN01498,1982023565,82,1,Y3565,,73,001,,2,2,,1,,,,05,,,,,,,160,156,2,,30,276,02,0922,,966801,Y,248,752301,92,,1983
83IN01499,         0,82,1,Y3567,,00,,,2,,,0,,,,05,,,,,,,0,0,3,,00,,02,0321,,000000,*,,000500,93,,1983
83IN01500,         0,82,1,Y3568,,00,,,2,,,0,,,,05,,,,,,,0,0,3,,00,,02,0321,,000000,*,,000500,93,,1983
83IN01501,         0,82,1,Y3569,,00,,,2,,,0,,,,05,,,,,,,0,0,3,,00,,02,0307,,000000,*,,000500,93,,1983
83IN01502,1982023570,82,1,Y3570,,74,001,,2,2,,1,,,,05,,,,,,,145,138,2,,30,261,02,0922,,966801,Y,234,945001,92,,1983
83IN01503,1982023571,82,2,Y3571,,74,001,,2,,,1,,,,05,,,,,,,126,0,6,,30,,02,0616,,966801,7,,945001,15,,1983
83IN01504,1982023572,82,2,Y3572,,73,001,,2,,,0,,,,05,,733,,,, 1,134,110,,,39,,02,,,966801,7,,049102,,,1983
83IN01505,1982023573,82,2,Y3573,,76,008,,2,,,0,,,,05,,,,,,,0,0,3,,35,,02,0307,,084802,*,,957501,93,,1983
83IN01506,1982023574,82,2,Y3574,,75,008,,2,,,1,,,,05,,752,,,, 1,116,122,,,30,,02,,,084802,7,,665501,,1,1983
83IN01507,1982023575,82,2,Y3575,,75,008,,2,,,1,,,,05,,753,,,, 2,85,88,,,30,,02,,,084802,4,,665501,,2,1983
83IN01508,1982023576,82,2,Y3576,,73,010,,2,2,,1,2,,,05,,734,,,, 1,125,113,2,,30,159,02,0922,,119102,7,,526501,92,,1983
83IN01509,1982023577,82,1,Y3577,,73,010,,2,3,,1,,,,05,,,,,,,131,124,3,,30,,02,0725,,119102,Y,219,526501,93,,1983
83IN01510,1982023580,82,2,Y3580,,73,008,,2,,,0,,,,05,,,,,,,105,0,6,,39,,02,0629,,084802,7,,993701,01,,1983
83IN01511,1982023582,82,1,Y3582,,74,003,,2,,,1,,,,05,,,,,,,0,0,3,,30,,02,0307,,117702,*,,540001,93,,1983
83IN01512,1982023583,82,2,Y3583,,73,003,,2,2,,1,,,,05,,731,,,, 1,100,90,3,,30,,02,1024,,117702,7,,761101,93,,1983
83IN01513,1982023584,82,1,Y3584,,73,003,,2,3,,1,,,,05,,,,,,,112,107,3,,30,,02,0725,,117702,Y,204,761101,93,,1983
83IN01514,1982023586,82,2,Y3586,,76,007,,2,,,0,,,,05,,,,,, 1,137,126,,,35,,02,,,079502,7,,774601,,4,1983
83IN01515,1982023587,82,1,Y3587,,74,010,,2,,,1,,,,05,,,,,,,0,0,3,,30,,02,0307,,119102,*,,547501,93,,1983
83IN01516,1982023588,82,1,Y3588,,76,009,,2,,,0,,,,05,,,,,,,0,0,3,,32,,02,0307,,104502,*,,674201,93,,1983
83IN01517,1982023589,82,2,Y3589,,76,009,,2,2,,0,,,,05,,,,,, 1,109,111,2,,32,192,02,0922,,104502,7,,674201,92,3,1983
83IN01518,1982023591,82,2,Y3591,,76,007,,2,2,,0,,,,05,,,,,, 1,128,120,2,,32,192,02,0922,,079502,7,,640201,92,3,1983
83IN01519,1982023594,82,1,Y3594,,75,009,,2,2,,1,,,,05,,,,,,,154,151,2,,30,275,02,0922,,104502,Y,241,566301,92,,1983
83IN01520,1982023595,82,2,Y3595,,75,009,,2,2,,1,2,,,05,,,,,, 1,100,102,2,,30,164,02,0922,,104502,7,,965801,92,,1983
83IN01521,1982023598,82,2,Y3598,,76,006,,2,2,,0,,,,05,,,,,, 1,160,136,2,,35,185,02,0922,,049802,7,,779201,92,3,1983
83IN01522,1982023599,82,2,Y3599,,74,001,,2,,,1,,,,05,,733,,,, 1,146,154,,,30,,02,,,966801,7,,945101,,,1983
83IN01523,1982023600,82,1,Y3600,,74,001,,2,2,,1,,,,05,,,,,,,146,130,2,,30,285,02,0922,,966801,Y,235,945101,92,,1983
83IN01524,1982023601,82,2,Y3601,,76,002,,2,2,,1,2,,,05,,,,,, 1,121,115,2,,30,159,02,0922,,096002,7,,091102,92,4,1983
83IN01525,1982023602,82,2,Y3602,,74,005,,2,,,1,,,,05,,,,,,,0,0,6,,30,,02,0509,,120402,*,,948201,15,,1983
83IN01526,1982023603,82,2,Y3603,,74,005,,2,2,,1,3,,,05,,734,,,, 1,114,116,2,,30,178,02,0922,,120402,7,,948201,92,,1983
83IN01527,1982023604,82,2,Y3604,,73,005,,2,2,,1,3,,,05,,732,,,, 1,112,120,2,,30,178,02,0922,,120402,7,,548701,92,,1983
83IN01528,1982023605,82,2,Y3605,,73,005,,2,2,,1,2,,,05,,733,,,, 1,99,110,2,,30,160,02,0922,,120402,7,,548701,92,,1983
83IN01529,1982023606,82,2,Y3606,,75,007,,2,,,1,,,,05,,,,,,,0,0,3,,30,,02,0307,,079502,*,,052002,93,,1983
83IN01530,1982023607,82,2,Y3607,,76,008,,2,2,,0,,,,05,,,,,, 1,89,90,3,,35,,02,1024,,084802,7,,762201,93,3,1983
83IN01531,1982023608,82,1,Y3608,,76,010,,2,,,0,,,,05,,,,,,,0,0,3,,35,,02,0307,,119102,*,,825101,93,,1983
83IN01532,1982023609,82,1,Y3609,,76,008,,2,,,0,,,,05,,,,,,,0,0,3,,35,,02,0307,,084802,*,,783701,93,,1983
83IN01533,1982023610,82,2,Y3610,,74,010,,2,2,,1,2,,,05,,734,,,, 1,121,110,2,,30,160,02,0922,,119102,7,,657901,92,,1983
83IN01534,1982023611,82,2,Y3611,,73,005,,2,2,,1,2,,,05,,734,,,, 1,92,92,2,,30,161,02,0922,,120402,7,,534501,92,,1983
83IN01535,1982023612,82,1,Y3612,,73,005,,2,,,1,,,,05,,,,,,,0,0,3,,30,,02,0321,,120402,*,,534501,93,,1983
83IN01536,1982023613,82,2,Y3613,,75,008,,2,,,1,,,,05,,754,,,, 1,116,118,,,30,,02,,,084802,7,,054502,,3,1983
83IN01537,1982023614,82,1,Y3614,,75,008,,2,3,,1,,,,05,,,,,,,113,115,3,,30,,02,0725,,084802,Y,209,054502,93,,1983
83IN01538,1982023616,82,1,Y3616,,76,008,,2,,,0,,,,05,,,,,,,0,0,3,,35,,02,0307,,084802,*,,931801,93,,1983
83IN01539,1982023617,82,1,Y3617,,76,008,,2,,,0,,,,05,,,,,,,0,0,3,,35,,02,0321,,084802,*,,931801,93,,1983
83IN01540,1982023618,82,2,Y3618,,75,006,,2,2,,1,2,,,05,,,,,, 1,140,137,2,,30,162,02,0922,,049802,7,,595301,92,,1983
83IN01541,1982023619,82,1,Y3619,,75,006,,2,,,1,,,,05,,,,,,,0,0,3,,30,,02,0307,,049802,*,,821401,93,,1983
83IN01542,1982023620,82,1,Y3620,,74,007,,2,2,,1,,,,05,,,,,,,132,138,2,,30,268,02,0922,,079502,Y,234,799001,92,,1983
83IN01543,1982023621,82,1,Y3621,,74,007,,2,,,1,,,,05,,,,,,,0,0,3,,30,,02,0307,,079502,*,,799001,93,,1983
