UID,ID10,YR,SEX,ETAG,RMK,LINE,PEN,TRT1,SEA,PD,RGRP,ELG,ELGI,ELGC,TBR,ADAM,C2426,BPEN,BRAND,C34,BAG,SPRGWT,FALLWT,DISP,MISC,STM,LOT,BRD,DAYDIS,REG,SIRE,BAND,IDX,DAM,CAUSE,TRT2,YRREC
79IN04609,1974930216,74,2,U0216,,53,05,,,,,,,,2,60,,,,, 3,120,136,,,53,,93,,,001395,1,,414662,,,1979
79IN04610,1974930218,74,2,U0218,,53,04,,,,,,,,2,60,,,,, 2,140,144,,,53,,93,,,001195,2,,879761,,,1979
79IN04611,1974930219,74,2,U0219,,53,04,,,,,,,,2,60,,631,,, 3,162,162,,,53,,93,,,001195,1,,879761,,,1979
79IN04612,1974930225,74,2,U0225,,55,19,,,,,,,,2,60,,,,, 2,142,154,,,55,,93,,,894590,2,,435042,,,1979
79IN04613,1974930227,74,2,U0227,,56,24,,,,,,,,1,60,,,,, 2,136,164,,,56,,93,,,916590,2,,181362,,,1979
79IN04614,1974930229,74,2,U0229,,54,12,,,,,,,,1,60,,,,, 2,154,176,,,54,,93,,,927090,2,,642518,,,1979
79IN04615,1974930232,74,2,U0232,,51,05,,,,,,,,2,60,,,,, 2,122,142,,,51,,93,,,001395,2,,399218,,,1979
79IN04616,1974930234,74,2,U0234,,55,22,,,,,,,,3,60,,,,, 2,152,163,,,55,,93,,,908990,1,,440542,,,1979
79IN04617,1974930238,74,2,U0238,,52,01,,,,,,,,2,,,,,,,138,,7,,52,,93,0912,,001795,1,,239942,97,,1979
79IN04618,1974930248,74,2,U0248,,53,07,,,,,,,,3,60,,,,, 2,134,138,,,53,,93,,,000995,2,,267962,,,1979
79IN04619,1974930250,74,2,U0250,,52,09,,,,3,,,,3,,,,,,,192,,5,,52,,93,1015,,002195,K,,284942,95,,1979
79IN04620,1974930256,74,2,U0256,,52,06,,,,,,,,2,60,,,,, 2,131,130,,,52,,93,,,001295,2,,806342,,,1979
79IN04621,1974930264,74,2,U0264,,55,18,,,,,,,,2,60,,,,, 2,126,152,,,55,,93,,,912490,2,,545742,,,1979
79IN04622,1974930268,74,2,U0268,,53,04,,,,,,,,1,60,,,,, 2,116,128,,,53,,93,,,001195,2,,936261,,,1979
79IN04623,1974930274,74,2,U0274,,51,01,,,,,,,,2,60,,,,, 2,132,144,,,51,,93,,,001795,1,,605018,,,1979
79IN04624,1974930280,74,2,U0280,,52,06,,,,,,,,2,60,,,,, 2,152,173,,,52,,93,,,001295,2,,533442,,,1979
79IN04625,1974930292,74,2,U0292,,55,17,,,,,,,,1,60,,,,, 2,160,174,,,55,,93,,,923090,3,,797542,,,1979
79IN04626,1974930294,74,2,U0294,,53,01,,,,,,,,3,60,,603,,, 2,104,133,,,53,,93,,,001795,1,,915361,,,1979
79IN04627,1974930299,74,2,U0299,,55,17,,,,,,,,1,60,,,,, 2,153,175,,,55,,93,,,923090,1,,544242,,,1979
79IN04628,1974930307,74,2,U0307,,56,30,,,,,,,,1,60,,,,, 2,120,127,,,56,,93,,,873290,2,,365962,,,1979
79IN04629,1974930309,74,2,U0309,,55,22,,,,,,,,2,60,,,,, 2,133,149,,,55,,93,,,908990,3,,583742,,,1979
79IN04630,1974930310,74,2,U0310,,55,22,,,,,,,,2,60,,,,, 2,146,162,,,55,,93,,,908990,2,,583742,,,1979
79IN04631,1974930314,74,2,U0314,,53,06,,,,,,,,3,60,,,,, 9,138,158,,,53,,93,,,001295,3,,935561,,,1979
79IN04632,1974930325,74,2,U0325,,51,06,,,,,,,,2,60,,,,, 3,130,152,,,51,,93,,,001295,2,,917914,,,1979
79IN04633,1974930326,74,2,U0326,,51,06,,,,,,,,2,,,,,, 2,149,168,6,,51,,93,1110,,001295,2,,917914,01,,1979
79IN04634,1974930331,74,2,U0331,,53,02,,,,,,,,3,60,,601,,, 3,120,134,,,53,,93,,,001895,3,,981161,,,1979
79IN04635,1974930332,74,2,U0332,,51,02,,,,,,,,1,60,,,,, 2,134,153,,,51,,93,,,001895,1,,691318,,,1979
79IN04636,1974930340,74,2,U0340,,52,05,,,,,,,,2,60,,,,, 2,116,133,,,52,,93,,,001395,1,,531842,,,1979
79IN04637,1974930345,74,2,U0345,,52,01,,,,,,,,3,60,,,,, 3,152,162,,,52,,93,,,001795,2,,504442,,,1979
79IN04638,1974930353,74,2,U0353,,55,18,,,,,,,,1,60,,,,, 4,124,145,,,55,,93,,,912490,1,,781042,,,1979
79IN04639,1974930354,74,2,U0354,,54,15,,,,,,,,1,,,,,,,138,,7,,54,,93,0912,,932490,1,,441618,97,,1979
79IN04640,1974930360,74,2,U0360,,56,29,,,,,,,,2,60,,651,  57,, 2,110,124,,,56,,93,,,873990,1,,130062,,,1979
79IN04641,1974930374,74,2,U0374,,55,23,,,,,,,,3,60,,,,, 2,144,164,,,55,,93,,,897790,1,,626842,,,1979
79IN04642,1974930378,74,2,U0378,,52,09,,,,,,,,2,60,,,,, 2,140,159,,,52,,93,,,002195,1,,723442,,,1979
79IN04643,1974930381,74,2,U0381,,55,21,,,,,,,,2,60,,,,, 2,149,158,,,55,,93,,,915990,1,,159142,,,1979
79IN04644,1974930386,74,2,U0386,,52,06,,,,,,,,2,,,,,,,,,6,,52,,93,0522,,001295,*,,377542,01,,1979
79IN04645,1974930393,74,2,U0393,,56,26,,,,,,,,2,60,,,,, 2,135,151,,,56,,93,,,883390,2,,942161,,,1979
79IN04646,1974930395,74,2,U0395,,52,03,,,,,,,,2,,,,,,,110,,7,,52,,93,0912,,001995,1,,249342,97,,1979
79IN04647,1974930401,74,2,U0401,,51,07,,,3,,,,,2,,,,,,12,145,163,,,51,,93,,,000995,3,,915314,,,1979
79IN04648,1974930407,74,2,U0407,,53,05,,,,,,,,1,,,,,,,101,,6,,53,,93,0530,,001395,9,,389762,06,,1979
79IN04649,1974930411,74,2,U0411,,51,08,,,,,,,,2,60,,,,, 2,137,171,,,51,,93,,,000795,3,,337818,,,1979
79IN04650,1974930412,74,2,U0412,,56,29,,,,,,,,1,60,,,,, 2,170,190,,,56,,93,,,873990,2,,046362,,,1979
79IN04651,1974930415,74,2,U0415,,56,25,,,,,,,,1,60,,671,  60,, 2,159,176,,,56,,93,,,898690,2,,916361,,,1979
79IN04652,1974930417,74,2,U0417,,52,03,,,,,,,,1,60,,,,, 2,133,142,,,52,,93,,,001995,1,,516942,,,1979
79IN04653,1974930423,74,2,U0423,,53,04,,,,,,,,2,60,,,,, 9,100,118,,,53,,93,,,001195,1,,055662,,,1979
79IN04654,1974930425,74,2,U0425,,53,06,,,,,,,,3,60,,,,, 2,129,133,,,53,,93,,,001295,2,,868961,,,1979
79IN04655,1974930436,74,2,U0436,,54,12,,,,,,,,2,60,,,,, 3,152,162,,,54,,93,,,927090,1,,370118,,,1979
79IN04656,1974930441,74,2,U0441,,56,30,,,,,,,,3,60,,,,, 2,146,162,,,56,,93,,,873290,2,,090962,,,1979
79IN04657,1974930447,74,2,U0447,,56,26,,,,,,,,1,60,,,,, 2,168,182,,,56,,93,,,883390,2,,143362,,,1979
79IN04658,1974930448,74,2,U0448,,52,01,,,,,,,,1,60,,,,, 2,113,133,,,52,,93,,,001795,1,,246742,,,1979
79IN04659,1974930460,74,2,U0460,,51,09,,,,,,,,1,60,,,,, 8,118,137,,,51,,93,,,002195,1,,556318,,,1979
79IN04660,1974930465,74,2,U0465,,55,23,,,,,,,,2,60,,,,, 3,151,174,,,55,,93,,,897790,1,,661042,,,1979
79IN04661,1974930468,74,2,U0468,,55,18,,,,,,,,1,,,,,,,,,6,,55,,93,0406,,912490,*,,212242,01,,1979
79IN04662,1974930472,74,2,U0472,,56,28,,,,,,,,2,,,,,,,116,,6,,56,,93,0609,,848090,8,,233362,09,,1979
79IN04663,1974930485,74,2,U0485,,51,08,,,,,,,,1,60,,,,, 2,138,158,,,51,,93,,,000795,1,,575618,,,1979
79IN04664,1974930488,74,2,U0488,,51,08,,,,,,,,2,60,,,,, 2,139,147,,,51,,93,,,000795,2,,479818,,,1979
79IN04665,1974930492,74,2,U0492,,53,02,,,,,,,,3,60,,634,,, 2,112,124,,,53,,93,,,001895,2,,332262,,,1979
79IN04666,1974930495,74,2,U0495,,56,27,,,,,,,,2,60,,651,  57,, 3,172,184,,,56,,93,,,853490,2,,143262,,,1979
79IN04667,1974930497,74,2,U0497,,54,16,,,,,,,,1,60,,,,, 2,128,136,,,54,,93,,,891090,1,,380018,,,1979
79IN04668,1974930507,74,2,U0507,,52,04,,,,,,,,3,60,,,,, 2,119,126,,,52,,93,,,001195,1,,255542,,,1979
79IN04669,1974930513,74,2,U0513,,55,22,,,,,,,,1,60,,,,, 3,149,162,,,55,,93,,,908990,2,,160542,,,1979
79IN04670,1974930516,74,2,U0516,,53,02,,,,,,,,1,,,,,,,,,6,,53,,93,0316,,001895,*,,063262,01,,1979
79IN04671,1974930518,74,2,U0518,,51,04,,,,,,,,2,60,,,,, 3,149,160,,,51,,93,,,001195,1,,347118,,,1979
79IN04672,1974930519,74,2,U0519,,51,04,,,,,,,,2,60,,,,, 2,145,152,,,51,,93,,,001195,1,,347118,,,1979
79IN04673,1974930528,74,2,U0528,,54,11,,,,,,,,1,60,,,,, 2,146,155,,,54,,93,,,863190,2,,370618,,,1979
79IN04674,1974930529,74,2,U0529,,56,27,,,,,,,,2,60,,,,, 2,150,154,,,56,,93,,,853490,1,,189062,,,1979
79IN04675,1974930534,74,2,U0534,,54,10,,,,,,,,1,60,,,,, 2,158,174,,,54,,93,,,885990,1,,702618,,,1979
79IN04676,1974930542,74,2,U0542,,55,19,,,,,,,,1,60,,,,, 2,161,168,,,55,,93,,,894590,1,,547742,,,1979
79IN04677,1974930548,74,2,U0548,,53,07,,,,,,,,2,60,,,,, 2,135,153,,,53,,93,,,000995,1,,154662,,,1979
79IN04678,1974930552,74,2,U0552,,54,15,,,,,,,,2,60,,,,, 2,146,173,,,54,,93,,,932490,2,,558918,,,1979
79IN04679,1974930554,74,2,U0554,,56,25,,,,,,,,1,,,,,,,116,,6,,56,,93,0904,,898690,3,,398362,15,,1979
79IN04680,1974930556,74,2,U0556,,53,05,,,,,,,,2,60,,,,, 2,126,148,,,53,,93,,,001395,1,,963261,,,1979
79IN04681,1974930569,74,2,U0569,,55,19,,,,,,,,2,60,,,,, 2,122,131,,,55,,93,,,894590,1,,436942,,,1979
79IN04682,1974930570,74,2,U0570,,55,19,,,,,,,,2,60,,,,, 2,152,176,,,55,,93,,,894590,3,,436942,,,1979
79IN04683,1974930574,74,2,U0574,,55,22,,,,,,,,2,60,,,,, 2,135,143,,,55,,93,,,908990,1,,491842,,,1979
79IN04684,1974930577,74,2,U0577,,54,14,,,3,,,,,1,,,,,,13,140,146,,,54,,93,,,925990,1,,900814,,,1979
79IN04685,1974930578,74,2,U0578,,54,16,,,,3,,,,2,,,,,,,152,,5,,54,,93,1123,,891090,K,,463418,95,,1979
79IN04686,1974930582,74,2,U0582,,52,07,,,,,,,,2,,,,,,,112,,7,,52,,93,0912,,000995,1,,801842,97,,1979
79IN04687,1974930586,74,2,U0586,,54,11,,,,,,,,1,60,,,,, 2,125,149,,,54,,93,,,863190,1,,648818,,,1979
79IN04688,1974930589,74,2,U0589,,52,02,,,,,,,,3,60,,,,, 2,136,146,,,52,,93,,,001895,2,,363242,,,1979
79IN04689,1974930590,74,2,U0590,,55,18,,,,,,,,1,60,,,,, 2,148,169,,,55,,93,,,912490,2,,736542,,,1979
79IN04690,1974930591,74,2,U0591,,56,28,,,,,,,,1,60,,671,  60,, 2,161,174,,,56,,93,,,848090,1,,135262,,,1979
79IN04691,1974930594,74,2,U0594,,51,09,,,3,,,,,2,,,,,,12,153,164,,,51,,93,,,002195,1,,907114,,,1979
79IN04692,1974930598,74,2,U0598,,54,11,,,,,,,,1,60,,,,, 4,162,180,,,54,,93,,,863190,2,,490718,,,1979
79IN04693,1974930609,74,2,U0609,,51,04,,,,,,,,2,60,,,,, 2,138,142,,,51,,93,,,001195,1,,976314,,,1979
79IN04694,1974930618,74,2,U0618,,55,17,,,3,,,,,1,,,,,,12,140,118,3,,55,,93,1001,,923090,1,,526842,93,,1979
79IN04695,1974930620,74,2,U0620,,52,06,,,,,,,,2,60,,,,, 3,137,153,,,52,,93,,,001295,3,,266642,,,1979
79IN04696,1974930621,74,2,U0621,,56,28,,,,,,,,2,60,,,,, 2,183,190,,,56,,93,,,848090,2,,097362,,,1979
79IN04697,1974930625,74,2,U0625,,55,17,,,,,,,,1,60,,,,, 2,150,163,,,55,,93,,,923090,1,,406842,,,1979
79IN04698,1974930627,74,2,U0627,,53,03,,,,,,,,2,60,,631,,, 2,143,152,,,53,,93,,,001995,2,,284662,,,1979
79IN04699,1974930628,74,2,U0628,,52,08,,,3,,,,,1,,,,,,12,113,142,,,52,,93,,,000795,1,,542342,,,1979
79IN04700,1974930638,74,2,U0638,,51,02,,,,,,,,2,60,,,,, 2,138,149,,,51,,93,,,001895,1,,602118,,,1979
79IN04701,1974930639,74,2,U0639,,53,02,,,,,,,,2,60,,,,, 2,125,129,,,53,,93,,,001895,1,,936961,,,1979
79IN04702,1974930641,74,2,U0641,,54,12,,,,,,,,1,,,,,,,,,7,,54,,93,0525,,927090,*,,639811,97,,1979
79IN04703,1974930652,74,2,U0652,,54,11,,,,3,,,,2,,,,,,,142,,5,,54,,93,1123,,863190,K,,421918,95,,1979
79IN04704,1974930657,74,2,U0657,,52,06,,,,,,,,2,60,,,,, 2,125,139,,,52,,93,,,001295,2,,692842,,,1979
79IN04705,1974930658,74,2,U0658,,52,06,,,,,,,,2,,,,,,,147,,6,,52,,93,0611,,001295,1,,692842,01,,1979
79IN04706,1974930662,74,2,U0662,,55,18,,,,,,,,3,60,,,,, 2,153,172,,,55,,93,,,912490,1,,629942,,,1979
79IN04707,1974930666,74,2,U0666,,55,22,,,,,,,,1,60,,,,, 3,169,172,,,55,,93,,,908990,2,,740542,,,1979
79IN04708,1974930670,74,2,U0670,,52,02,,,,,,,,3,60,,,,, 2,142,150,,,52,,93,,,001895,1,,248842,,,1979
79IN04709,1974930689,74,2,U0689,,55,17,,,,,,,,2,60,,,,, 3,180,191,,,55,,93,,,923090,1,,313042,,,1979
79IN04710,1974930690,74,2,U0690,,56,28,,,,,,,,1,60,,651,  57,, 2,149,156,,,56,,93,,,848090,1,,300562,,,1979
79IN04711,1974930693,74,2,U0693,,52,09,,,,,,,,3,60,,,,, 3,137,151,,,52,,93,,,002195,2,,417942,,,1979
79IN04712,1974930694,74,2,U0694,,55,19,,,,3,,,,3,,,,,,,176,,5,,55,,93,1015,,894590,K,,184842,95,,1979
79IN04713,1974930700,74,2,U0700,,55,23,,,,,,,,2,60,,,,, 2,125,149,,,55,,93,,,897790,1,,753642,,,1979
79IN04714,1974930711,74,2,U0711,,51,02,,,,,,,,1,60,,,,, 2,150,160,,,51,,93,,,001895,1,,361818,,,1979
79IN04715,1974930716,74,2,U0716,,52,05,,,,,,,,2,,,,,,,137,,7,,52,,93,0912,,001395,1,,683442,97,,1979
79IN04716,1974930726,74,2,U0726,,51,07,,,,,,,,2,60,,,,, 3,136,150,,,51,,93,,,000995,1,,959714,,,1979
79IN04717,1974930734,74,2,U0734,,55,20,,,,,,,,2,60,,,,, 2,128,150,,,55,,93,,,885590,3,,320242,,,1979
79IN04718,1974930740,74,2,U0740,,54,14,,,,,,,,1,60,,,,, 2,128,144,,,54,,93,,,925990,3,,444418,,,1979
79IN04719,1974930750,74,2,U0750,,51,05,,,,,,,,2,60,,,,, 2,128,144,,,51,,93,,,001395,2,,923414,,,1979
79IN04720,1974930754,74,2,U0754,,54,10,,,,,,,,2,60,,,,, 2,165,186,,,54,,93,,,885990,3,,975114,,,1979
79IN04721,1974930755,74,2,U0755,,56,29,,,,,,,,1,60,,,,, 2,139,157,,,56,,93,,,873990,2,,251062,,,1979
79IN04722,1974930756,74,2,U0756,,54,14,,,,,,,,1,60,,,,, 3,154,156,,,54,,93,,,925990,1,,669418,,,1979
79IN04723,1974930763,74,2,U0763,,51,02,,,,,,,,3,60,,,,, 1,113,117,,,51,,93,,,001895,3,,417618,,,1979
79IN04724,1974930764,74,2,U0764,,51,02,,,,,,,,3,60,,,,, 2,148,146,,,51,,93,,,001895,1,,417618,,,1979
79IN04725,1974930765,74,2,U0765,,55,20,,,,,,,,1,60,,,,, 2,105,142,,,55,,93,,,885590,2,,556042,,,1979
79IN04726,1975931111,75,2,U1111,,55,11,,,,,,,,1,50,,,,, 2,162,169,,,55,,93,,,008493,1,,504442,,,1979
79IN04727,1975931139,75,2,U1139,,53,06,,,,,,,,1,50,,,,, 2,127,140,,,53,,93,,,012395,1,,335562,,,1979
79IN04728,1975931147,75,2,U1147,,55,14,,,,,,,,2,,,,,,,,,6,,55,,93,0323,,051293,*,,368442,20,,1979
79IN04729,1975931150,75,2,U1150,,52,03,,,,,,,,2,50,,,,, 2,150,156,,,52,,93,,,010895,1,,760142,,,1979
79IN04730,1975931152,75,2,U1152,,51,03,,,,,,,,1,50,,,,, 2,138,155,,,51,,93,,,010895,1,,600718,,,1979
79IN04731,1975931187,75,2,U1187,,52,04,,,,,,,,1,50,,,,, 2,138,157,,,52,,93,,,012695,1,,651842,,,1979
79IN04732,1975931189,75,2,U1189,,52,01,,,,,,,,2,50,,,,, 3,160,172,,,52,,93,,,010495,1,,625042,,,1979
79IN04733,1975931196,75,2,U1196,,55,13,,,,,,,,2,50,,,,, 2,161,184,,,55,,93,,,040493,2,,625942,,,1979
79IN04734,1975931204,75,2,U1204,,51,05,,,,,,,,3,50,,,,, 2,148,152,,,51,,93,,,011495,2,,976314,,,1979
79IN04735,1975931208,75,2,U1208,,54,08,,,,,,,,3,50,,,,, 2,171,179,,,54,,93,,,026393,1,,707118,,,1979
79IN04736,1975931210,75,2,U1210,,54,08,,,,,,,,3,,,,,,,,,6,,54,,93,0325,,026393,*,,337818,20,,1979
79IN04737,1975931240,75,2,U1240,,52,01,,,,,,,,1,50,,,,, 2,124,156,,,52,,93,,,010495,1,,154942,,,1979
79IN04738,1975931241,75,2,U1241,,54,09,,,,,,,,1,50,,,,, 2,144,142,,,54,,93,,,041093,1,,640218,,,1979
79IN04739,1975931247,75,2,U1247,,53,03,,,,,,,,2,50,,603,,, 2,144,154,,,53,,93,,,010895,2,,365962,,,1979
79IN04740,1975931274,75,2,U1274,,53,05,,,,,,,,2,50,,,,, 2,135,148,,,53,,93,,,011495,2,,933261,,,1979
79IN04741,1975931283,75,2,U1283,,52,06,,,,,,,,2,50,,,,, 2,154,164,,,52,,93,,,012395,2,,663942,,,1979
79IN04742,1975931286,75,2,U1286,,53,04,,,,,,,,2,50,,,,, 2,131,136,,,53,,93,,,012695,1,,948161,,,1979
79IN04743,1975931291,75,2,U1291,,51,06,,,,,,,,1,50,,,,, 2,135,154,,,51,,93,,,012395,1,,721718,,,1979
79IN04744,1975931302,75,2,U1302,,51,03,,,,,,,,1,,,,,,,144,,7,,51,,93,0912,,010895,2,,672718,97,,1979
79IN04745,1975931310,75,2,U1310,,52,02,,,,,,,,2,50,,,,, 2,169,180,,,52,,93,,,010695,2,,690542,,,1979
79IN04746,1975931316,75,2,U1316,,56,16,,,,,,,,1,50,,,,, 2,135,148,,,56,,93,,,042293,1,,900461,,,1979
79IN04747,1975931317,75,2,U1317,,56,18,,,,,,,,1,50,,,,, 2,152,168,,,56,,93,,,068293,2,,948761,,,1979
79IN04748,1975931326,75,2,U1326,,53,05,,,,,,,,2,50,,601,,, 2,148,160,,,53,,93,,,011495,1,,110462,,,1979
79IN04749,1975931328,75,2,U1328,,54,08,,,,,,,,2,50,,,,, 2,126,133,,,54,,93,,,026393,1,,900814,,,1979
79IN04750,1975931349,75,2,U1349,,53,02,,,,,,,,3,50,,,,, 2,172,196,,,53,,93,,,010695,2,,958061,,,1979
79IN04751,1975931378,75,2,U1378,,51,05,,,,,,,,1,50,,,,, 2,175,182,,,51,,93,,,011495,1,,906014,,,1979
79IN04752,1975931379,75,2,U1379,,55,11,,,,,,,,2,50,,,,, 3,149,161,,,55,,93,,,008493,2,,803642,,,1979
79IN04753,1975931392,75,2,U1392,,54,07,,,,,,,,2,50,,,,, 3,133,145,,,54,,93,,,003193,1,,952314,,,1979
79IN04754,1975931402,75,2,U1402,,54,09,,,,,,,,3,50,,,,, 2,126,146,,,54,,93,,,041093,1,,947314,,,1979
79IN04755,1975931415,75,2,U1415,,52,05,,,,3,,,,1,,,,,,,173,,5,,52,,93,1015,,011495,K,,250542,95,,1979
79IN04756,1975931435,75,2,U1435,,51,06,,,,,,,,2,50,,,,, 4,149,154,,,51,,93,,,012395,3,,341918,,,1979
79IN04757,1975931458,75,2,U1458,,55,11,,,3,,,,,1,,,,,,13,148,119,,,55,,93,,,008493,1,,158842,,,1979
79IN04758,1975931460,75,2,U1460,,51,03,,,,,,,,1,50,,,,, 2,135,146,,,51,,93,,,010895,1,,702718,,,1979
79IN04759,1975931465,75,2,U1465,,53,04,,,,,,,,1,50,,634,,, 2,150,155,,,53,,93,,,012695,2,,915361,,,1979
79IN04760,1975931469,75,2,U1469,,56,17,,,,,,,,2,50,,,,, 2,148,157,,,56,,93,,,054493,3,,266362,,,1979
79IN04761,1975931481,75,2,U1481,,51,04,,,,,,,,2,50,,,,, 2,100,115,,,51,,93,,,012695,2,,969214,,,1979
79IN04762,1975931482,75,2,U1482,,52,04,,,,,,,,2,50,,,,, 2,150,152,,,52,,93,,,012695,1,,238942,,,1979
79IN04763,1975931493,75,2,U1493,,56,16,,,,,,,,2,50,,,,, 2,137,144,,,56,,93,,,042293,2,,061562,,,1979
79IN04764,1975931514,75,2,U1514,,51,06,,,3,,,,,2,,,,,,12,140,140,,,51,,93,,,012395,1,,432118,,,1979
79IN04765,1975931555,75,2,U1555,,53,04,,,,,,,,1,50,,,,, 2,142,147,,,53,,93,,,012695,2,,380262,,,1979
79IN04766,1975931556,75,2,U1556,,53,03,,,,,,,,3,50,,,,, 2,133,153,,,53,,93,,,010895,1,,841161,,,1979
79IN04767,1975931575,75,2,U1575,,51,06,,,,,,,,1,50,,,,, 2,130,139,,,51,,93,,,012395,2,,933314,,,1979
79IN04768,1975931577,75,2,U1577,,55,11,,,,,,,,2,50,,,,, 1,158,177,,,55,,93,,,008493,3,,604542,,,1979
79IN04769,1975931580,75,2,U1580,,53,05,,,,,,,,1,50,,631,,, 2,173,172,,,53,,93,,,011495,2,,181662,,,1979
79IN04770,1975931582,75,2,U1582,,53,06,,,,,,,,2,50,,,,, 2,112,128,,,53,,93,,,012395,2,,413762,,,1979
79IN04771,1975931618,75,2,U1618,,52,01,,,,,,,,3,,,,,,,152,,7,,52,,93,0912,,010495,1,,579142,97,,1979
79IN04772,1975931626,75,2,U1626,,52,06,,,,,,,,2,50,,,,, 2,136,154,,,52,,93,,,012395,1,,363242,,,1979
79IN04773,1975931634,75,2,U1634,,53,01,,,,,,,,1,50,,603,,, 2,169,177,,,53,,93,,,010495,1,,416962,,,1979
79IN04774,1975931637,75,2,U1637,,52,04,,,,,,,,3,50,,,,, 4,143,157,,,52,,93,,,012695,1,,641042,,,1979
79IN04775,1975931646,75,2,U1646,,56,15,,,,,,,,1,,,,,,,,,6,,56,,93,0220,,004793,*,,389762,06,,1979
79IN04776,1975931649,75,2,U1649,,55,13,,,,,,,,2,,,,,,,144,,3,,55,,93,0709,,040493,1,,774842,93,,1979
79IN04777,1975931655,75,2,U1655,,56,18,,,3,,,,,1,,,,,,12,187,188,,,56,,93,,,068293,2,,879661,,,1979
79IN04778,1975931688,75,2,U1688,,52,03,,,,,,,,2,50,,,,, 2,146,161,,,52,,93,,,010895,2,,768642,,,1979
79IN04779,1975931690,75,2,U1690,,55,14,,,,,,,,3,50,,,,, 2,168,178,,,55,,93,,,051293,2,,797542,,,1979
79IN04780,1975931714,75,2,U1714,,53,02,,,,,,,,3,50,,,,, 2,159,190,,,53,,93,,,010695,2,,153462,,,1979
79IN04781,1975931718,75,2,U1718,,55,13,,,,,,,,3,50,,,,, 2,139,142,,,55,,93,,,040493,8,,520242,,,1979
79IN04782,1975931722,75,2,U1722,,51,06,,,,,,,,2,,,,,,,,,6,,51,,93,0331,,012395,*,,572118,15,,1979
79IN04783,1975931742,75,2,U1742,,56,15,,,,,,,,1,,,,,,,138,,3,,56,,93,0611,,004793,9,,124462,93,,1979
79IN04784,1975931749,75,2,U1749,,54,07,,,,,,,,2,50,,,,, 3,154,156,,,54,,93,,,003193,1,,428618,,,1979
79IN04785,1975931751,75,2,U1751,,52,05,,,3,,,,,2,,,,,,12,146,149,,,52,,93,,,011495,1,,553242,,,1979
79IN04786,1975931762,75,2,U1762,,53,06,,,,,,,,2,50,,,,, 2,147,169,,,53,,93,,,012395,2,,942161,,,1979
79IN04787,1975931765,75,2,U1765,,56,16,,,,,,,,2,50,,671,  60,, 2,158,168,,,56,,93,,,042293,2,,233362,,,1979
79IN04788,1975931777,75,2,U1777,,56,17,,,,,,,,3,50,,,,, 2,120,128,,,56,,93,,,054493,1,,380762,,,1979
79IN04789,1975931779,75,2,U1779,,51,04,,,,,,,,2,50,,,,, 2,140,148,,,51,,93,,,012695,1,,900214,,,1979
79IN04790,1975931797,75,2,U1797,,56,18,,,,,,,,3,50,,651,  57,, 3,122,160,,,56,,93,,,068293,3,,830761,,,1979
79IN04791,1975931801,75,2,U1801,,54,10,,,,,,,,2,50,,,,, 2,131,144,,,54,,93,,,056393,2,,560918,,,1979
79IN04792,1975931802,75,2,U1802,,51,03,,,,,,,,1,50,,,,, 2,159,162,,,51,,93,,,010895,2,,625818,,,1979
79IN04793,1975931811,75,2,U1811,,51,05,,,,,,,,3,50,,,,, 2,162,188,,,51,,93,,,011495,1,,691318,,,1979
79IN04794,1975931818,75,2,U1818,,56,15,,,,,,,,2,50,,,,, 2,144,153,,,56,,93,,,004793,2,,182462,,,1979
79IN04795,1975931839,75,2,U1839,,51,02,,,,,,,,2,50,,,,, 2,151,172,,,51,,93,,,010695,2,,370618,,,1979
79IN04796,1975931843,75,2,U1843,,53,04,,,,,,,,2,50,,,,, 3,145,164,,,53,,93,,,012695,2,,251162,,,1979
79IN04797,1975931856,75,2,U1856,,54,10,,,,,,,,1,50,,,,, 2,141,151,,,54,,93,,,056393,1,,468118,,,1979
79IN04798,1975931892,75,2,U1892,,55,11,,,,,,,,2,50,,,,, 2,171,166,,,55,,93,,,008493,1,,483442,,,1979
79IN04799,1975931939,75,2,U1939,,54,09,,,,,,,,1,50,,,,, 2,136,148,,,54,,93,,,041093,1,,448718,,,1979
79IN04800,1975931940,75,2,U1940,,51,02,,,,,,,,2,,,,,,,138,,7,,51,,93,0912,,010695,1,,701218,97,,1979
79IN04801,1975931955,75,2,U1955,,55,12,,,,3,,,,2,,,,,,,188,,3,,55,,93,0806,,020693,K,,556042,93,,1979
79IN04802,1975931959,75,2,U1959,,56,15,,,,,,,,2,50,,671,  60,, 2,119,133,,,56,,93,,,004793,2,,110562,,,1979
79IN04803,1975931961,75,2,U1961,,53,01,,,,,,,,3,50,,601,,, 2,134,149,,,53,,93,,,010495,1,,035362,,,1979
79IN04804,1975931973,75,2,U1973,,53,02,,,,,,,,3,,,,,,,,,6,,53,,93,0328,,010695,*,,420662,16,,1979
79IN04805,1975931980,75,2,U1980,,55,14,,,,,,,,1,50,,,,, 2,171,190,,,55,,93,,,051293,2,,542442,,,1979
79IN04806,1975931992,75,2,U1992,,56,15,,,,,,,,2,50,,,,, 2,144,154,,,56,,93,,,004793,1,,042062,,,1979
79IN04807,1975931996,75,2,U1996,,51,01,,,,,,,,2,,,,,,,133,,7,,51,,93,0912,,010495,8,,923414,97,,1979
79IN04808,1975932012,75,2,U2012,,53,01,,,,,,,,2,,,,,,,125,,7,,53,,93,0912,,010495,1,,195962,97,,1979
