UID,ID10,YR,SEX,ETAG,C8,LINE,PEN,TRT1,TRT2,PD,RGRP,ELG,INBR,TBR,ADAM,STM,TM,HORN,BPEN,YRWT,FACE,BAG,SPRGWT,FALLWT,DISP,LNDAM,STAPL,CLFL,BRD,DAYDIS,GRFL,FLGR,SIRE,BAND,IDX,DAM,C78,PHYS,YRREC,AGE
72IN02398,1971185903,71,1,C5903,3,76,762,,,,,,,1,2,07,,,,125,07,,125,170,,76,092,048,18,,101,2,497018,,232,896014,,,1972,1.0
72IN02399,1971185909,71,2,C5909,3,73,731,8,,,,,,3,2,07,6,,732,084,13,,84,115,,73,089,043,18,,086,2,340218,,,973614,,,1972,1.0
72IN02400,1971185910,71,2,C5910,3,74,740,,,,,,,2,2,07,,,741,081,13,,81,125,3,74,082,044,18,1030,095,2,392618,,,901914,,,1972,1.0
72IN02401,1971185914,71,1,C5914,3,74,741,,,,,,,1,2,07,,,,095,13,,95,122,3,74,085,047,18,0724,104,2,423418,,196,974414,,,1972,1.0
72IN02402,1971185915,71,1,C5915,3,75,752,,,,,,,1,2,07,,,216,145,09,,145,175,2,75,092,060,18,0921,136,2,399918,,244,800614,,,1972,1.0
72IN02403,1971185916,71,2,C5916,3,73,732,,,,,,,1,2,07,6,,730,114,12,,114,145,,73,085,048,18,,107,2,384418,,,949314,,,1972,1.0
72IN02404,1971185919,71,1,C5919,3,78,781,,,,,,,2,2,07,,,,058,14,,58,92,3,78,072,022,18,0724,048,2,368118,,180,707614,,,1972,1.0
72IN02405,1971185921,71,2,C5921,3,70,701,8,,,,,,1,2,07,2,,702,101,09,,101,130,,70,085,040,18,,083,2,364118,,,356718,,,1972,1.0
72IN02406,1971185923,71,1,C5923,3,76,761,,,,,,,1,2,07,,,,095,12,,95,135,3,76,078,038,18,0724,085,2,352818,,195,932514,,,1972,1.0
72IN02407,1971185924,71,2,C5924,3,70,701,,,,,,,2,2,07,2,,700,093,09,,93,120,,70,085,046,18,,103,2,364118,,,235418,,,1972,1.0
72IN02408,1971185926,71,2,C5926,3,70,700,,,,,,,2,2,07,2,,701,115,09,,115,145,,70,090,044,18,,087,2,356418,,,266518,,,1972,1.0
72IN02409,1971185930,71,1,C5930,3,74,742,,,,,,,2,2,07,,,,,,,,,3,74,,,18,0221,,,417218,,,342918,,,1972,1.0
72IN02410,1971185931,71,2,C5931,3,75,751,,,,,,,1,2,07,6,,750,113,09,,113,144,,75,077,047,18,,112,2,444918,,,978814,,,1972,1.0
72IN02411,1971185932,71,1,C5932,3,73,732,,,,,,,1,2,07,,,,115,13,,115,140,3,73,093,042,18,0724,089,2,384418,,218,704914,,,1972,1.0
72IN02412,1971185933,71,1,C5933,3,70,701,,,,,,,1,2,07,,,246,120,11,,120,140,2,70,083,050,18,0921,116,2,364118,,216,313918,,,1972,1.0
72IN02413,1971185934,71,1,C5934,3,75,752,,,,,,,1,2,07,,,,115,10,,115,145,,75,080,045,18,,103,2,399918,,215,807114,,,1972,1.0
72IN02414,1971185935,71,2,C5935,3,74,740,,,,,,,1,2,07,6,,742,085,07,,85,122,,74,081,045,18,,104,2,392618,,,922314,,,1972,1.0
72IN02415,1971185936,71,2,C5936,3,78,782,,,,,,,1,2,07,,, 42,112,07,,112,143,2,78,090,050,18,0921,106,3,378918,,,939514,,,1972,1.0
72IN02416,1971185943,71,2,C5943,3,73,731,,,,,,,2,2,07,,,730,075,11,,75,95,6,73,072,035,18,0927,077,2,340218,,,842714,,,1972,1.0
72IN02417,1971185944,71,2,C5944,3,73,730,8,,,,,,1,2,07,6,,731,078,11,,78,115,,73,098,048,18,,096,2,339618,,,781214,,,1972,1.0
72IN02418,1971185949,71,1,C5949,3,76,760,,,,,,,1,2,07,,,241,095,13,,95,134,2,76,097,049,18,0921,102,2,351618,,201,889014,,,1972,1.0
72IN02419,1971185951,71,1,C5951,3,78,781,,,,,,,3,2,07,,,242,088,13,,88,160,2,78,078,045,18,0921,104,2,368118,,189,967014,,,1972,1.0
72IN02420,1971185954,71,2,C5954,3,72,970,,,,,,,2,2,07,,, 45,088,13,,88,115,2,72,081,043,18,0921,098,2,375118,,,235718,,,1972,1.0
72IN02421,1971185955,71,1,C5955,3,72,970,,,,,,,2,2,07,,,,,,,,,,72,,,18,,,,375118,,,235718,,,1972,1.0
72IN02422,1971185956,71,1,C5956,3,74,740,,,,,,,2,2,07,,,253,114,13,,114,130,2,74,087,045,18,0921,100,2,392618,,221,767814,,,1972,1.0
72IN02423,1971185957,71,2,C5957,3,74,740,8,,,,,,2,2,07,6,,741,104,10,,104,125,,74,093,046,18,,095,2,392618,,,767814,,,1972,1.0
72IN02424,1971185959,71,2,C5959,3,70,700,,,,,,,3,2,07,,, 45,082,08,,82,110,2,70,087,041,18,0921,085,2,356418,,,198318,,,1972,1.0
72IN02425,1971185960,71,1,C5960,3,74,740,,,,,,,3,2,07,,,254,124,13,,124,150,2,74,088,049,18,0921,109,2,392618,,225,789814,,,1972,1.0
72IN02426,1971185961,71,1,C5961,3,76,762,,,,,,,1,2,07,,,,112,11,,112,145,3,76,067,033,18,0724,080,2,497018,,209,851014,,,1972,1.0
72IN02427,1971185963,71,2,C5963,3,70,702,8,,,,,,2,2,07,2,,700,095,10,,95,128,,70,079,043,18,,097,2,365418,,,321818,,,1972,1.0
72IN02428,1971185970,71,2,C5970,3,75,752,8,,,,,,1,2,07,6,,750,086,11,,86,118,,75,084,043,18,,088,2,399918,,,671914,,,1972,1.0
72IN02429,1971185975,71,1,C5975,3,73,732,,,,,,,1,2,07,,,252,123,10,,123,150,2,73,091,054,18,0921,122,2,384418,,225,840714,,,1972,1.0
72IN02430,1971185977,71,2,C5977,3,73,732,,,,,,,2,2,07,6,,731,096,09,,96,123,,73,082,035,18,,072,2,384418,,,889814,,,1972,1.0
72IN02431,1971185979,71,2,C5979,3,76,762,8,,,,,,1,2,07,6,,761,102,09,,102,133,,76,081,038,18,,075,2,497018,,,331618,,,1972,1.0
72IN02432,1971185980,71,1,C5980,3,78,782,,,,,,,1,2,07,,,,081,14,,81,120,3,78,096,046,18,0724,095,2,378918,,189,625311,,,1972,1.0
72IN02433,1971185982,71,2,C5982,3,78,782,8,,,,,,2,2,07,6,,12,080,14,,80,118,,78,085,041,18,,086,2,378918,,,672814,,,1972,1.0
72IN02434,1971185983,71,1,C5983,3,74,741,,,,,,,2,2,07,,,242,125,13,,125,145,2,74,083,049,18,0921,114,2,423418,,224,921514,,,1972,1.0
72IN02435,1971185984,71,2,C5984,3,74,741,8,,,,,,2,2,07,6,,742,092,09,,92,125,,74,088,049,18,,109,2,423418,,,921514,,,1972,1.0
72IN02436,1971185996,71,1,C5996,3,72,900,,,,,,,3,2,07,,,,103,06,,103,130,,72,081,042,18,,094,2,397418,,220,316118,,,1972,1.0
72IN02437,1971185997,71,1,C5997,3,76,761,,,,,,,3,2,07,,,,091,15,,91,124,3,76,080,036,18,0724,080,2,352818,,194,807314,,,1972,1.0
72IN02438,1971186000,71,2,C6000,3,76,761,,,,,,,2,2,07,6,,760,087,13,,87,118,,76,081,039,18,,083,2,352818,,,846114,,,1972,1.0
72IN02439,1971186003,71,2,C6003,3,77,770,,,,,,,1,2,07,6,,14,085,14,,85,125,,77,078,045,18,,103,2,338218,,,900814,,,1972,1.0
72IN02440,1971186007,71,2,C6007,3,78,782,,,,,,,2,2,07,6,,13,095,13,,95,127,,78,078,043,18,,100,2,378918,,,917914,,,1972,1.0
72IN02441,1971186008,71,2,C6008,3,76,760,,,,,,,2,2,07,6,,761,090,09,,90,137,,76,090,047,18,,102,2,351618,,,912314,,,1972,1.0
72IN02442,1971186010,71,1,C6010,3,77,772,,,,,,,3,2,07,,,254,143,07,,143,170,2,77,098,055,18,0921,119,2,474218,,252,837114,,,1972,1.0
72IN02443,1971186013,71,2,C6013,3,74,742,8,,,,,,2,2,07,6,,740,098,09,,98,130,,74,078,039,18,,084,2,417218,,,394718,,,1972,1.0
72IN02444,1971186015,71,2,C6015,3,70,700,8,,,,,,1,2,07,2,,701,108,08,,108,132,,70,084,045,18,,097,2,356418,,,311418,,,1972,1.0
72IN02445,1971186018,71,2,C6018,3,74,741,,,,,,,2,2,07,6,,740,096,09,,96,125,,74,078,043,18,,097,2,423418,,,757514,,,1972,1.0
72IN02446,1971186019,71,2,C6019,3,73,732,8,,,,,,1,2,07,6,,730,104,08,,104,130,,73,065,036,18,,086,2,384418,,,926314,,,1972,1.0
72IN02447,1971186021,71,2,C6021,3,77,770,,,,,,,2,2,07,6,,12,098,06,,98,128,,77,089,049,18,,108,2,338218,,,969314,,,1972,1.0
72IN02448,1971186022,71,1,C6022,3,77,770,,,,,,,3,2,07,,,,095,08,,95,120,3,77,075,033,18,0724,075,2,338218,,210,969314,,,1972,1.0
72IN02449,1971186023,71,2,C6023,3,73,731,,,,,,,1,2,07,6,,732,090,09,,90,112,,73,083,040,18,,085,2,340218,,,405918,,,1972,1.0
72IN02450,1971186024,71,1,C6024,3,73,732,,,,,,,2,2,07,,,251,118,12,,118,145,2,73,076,042,18,0921,099,2,384418,,222,875614,,,1972,1.0
72IN02451,1971186025,71,1,C6025,3,73,732,,,,,,,2,2,07,,,,088,10,,88,128,3,73,081,035,18,0724,073,2,384418,,208,875614,,,1972,1.0
72IN02452,1971186027,71,1,C6027,3,73,730,,,,,,,2,2,07,,,,106,14,,106,136,,73,078,039,18,,090,2,339618,,207,912714,,,1972,1.0
72IN02453,1971186028,71,2,C6028,3,74,742,8,,,,,,1,2,07,6,,740,098,10,,98,133,,74,091,050,18,,108,2,417218,,,905514,,,1972,1.0
72IN02454,1971186030,71,2,C6030,3,70,702,,,,,,,1,2,07,,, 44,095,09,,95,122,2,70,086,045,18,0921,101,2,365418,,,240618,,,1972,1.0
72IN02455,1971186036,71,2,C6036,3,75,752,8,,,,,,2,2,07,6,,751,094,09,,94,123,,75,071,038,18,,085,2,399918,,,925614,,,1972,1.0
72IN02456,1971186038,71,1,C6038,3,75,752,,,,,,,2,2,07,,,,093,14,,93,118,3,75,073,037,18,0724,086,2,399918,,199,849414,,,1972,1.0
72IN02457,1971186039,71,1,C6039,3,75,752,,,,,,,2,2,07,,,,097,10,,97,120,3,75,097,043,18,0724,089,2,399918,,214,849414,,,1972,1.0
72IN02458,1971186040,71,2,C6040,3,73,732,8,,,,,,3,2,07,,,731,098,08,,98,133,3,73,080,041,18,1030,090,2,384418,,,357518,,,1972,1.0
72IN02459,1971186042,71,2,C6042,3,73,730,8,,,,,,2,2,07,,,732,083,10,,83,122,3,73,068,031,18,1030,067,2,339618,,,340318,,,1972,1.0
72IN02460,1971186044,71,1,C6044,3,77,771,,,,,,,2,2,07,,,,,,,,,3,77,,,18,0221,,,349118,,,339718,,,1972,1.0
72IN02461,1971186046,71,2,C6046,3,72,810,,,,,,,1,2,07,,, 43,092,15,,92,125,2,72,078,040,18,0921,085,2,396318,,,286818,,,1972,1.0
72IN02462,1971186048,71,2,C6048,3,78,781,,,,,,,2,2,07,,, 44,090,12,,90,122,2,78,077,040,18,0921,085,2,368118,,,785314,,,1972,1.0
72IN02463,1971186050,71,2,C6050,3,77,772,8,,,,,,1,2,07,6,,13,103,11,,103,137,,77,086,047,18,,108,2,474218,,,814514,,,1972,1.0
72IN02464,1971186051,71,2,C6051,3,76,761,8,,,,,,1,2,07,6,,762,094,12,,94,125,,76,090,047,18,,099,2,352818,,,792414,,,1972,1.0
72IN02465,1971186052,71,2,C6052,3,73,731,,,,,,,3,2,07,6,,730,107,08,,107,138,,73,090,045,18,,089,2,340218,,,391018,,,1972,1.0
72IN02466,1971186054,71,1,C6054,3,70,702,,,,,,,1,2,07,,,,138,05,,138,170,3,70,088,048,18,0728,106,2,365418,,246,343918,,,1972,1.0
72IN02467,1971186058,71,1,C6058,3,76,760,,,,,,,2,2,07,,,246,120,13,,120,150,2,76,071,037,18,0921,089,2,351618,,217,619011,,,1972,1.0
72IN02468,1971186059,71,1,C6059,3,75,750,,,,,,,1,2,07,,,,125,12,,125,150,3,75,084,051,18,0724,118,2,340618,,219,960914,,,1972,1.0
72IN02469,1971186061,71,2,C6061,3,74,741,,,,,,,2,2,07,,,740,084,13,,84,120,3,74,085,041,18,1030,084,2,423418,,,964014,,,1972,1.0
72IN02470,1971186062,71,2,C6062,3,74,741,,,,,,,2,2,07,6,,742,086,12,,86,122,,74,089,046,18,,096,2,423418,,,964014,,,1972,1.0
72IN02471,1971186063,71,1,C6063,3,75,752,,,,,,,1,2,07,,,,093,10,,93,84,3,75,085,044,18,0724,096,2,399918,,204,957714,,,1972,1.0
72IN02472,1971186065,71,2,C6065,3,74,740,,,,,,,2,2,07,6,,741,110,10,,110,130,,74,088,058,18,,144,2,392618,,,352018,,,1972,1.0
72IN02473,1971186068,71,1,C6068,3,72,940,,,,,,,2,2,07,,,,102,14,,102,130,,72,076,034,18,,077,2,373118,,217,303018,,,1972,1.0
72IN02474,1971186074,71,1,C6074,3,73,730,,,,,,,3,2,07,,,242,135,11,,135,165,2,73,074,045,18,0921,111,2,339618,,230,924814,,,1972,1.0
72IN02475,1971186078,71,1,C6078,3,76,762,,,,,,,2,2,07,,,,093,13,,93,115,3,76,090,048,18,0724,101,2,497018,,207,969914,,,1972,1.0
72IN02476,1971186082,71,1,C6082,3,70,701,,,,,,,1,2,07,,,,125,06,,125,150,,70,085,047,18,,109,2,364118,,228,296718,,,1972,1.0
72IN02477,1971186083,71,1,C6083,3,77,771,,,,,,,1,2,07,,,,090,05,,90,125,3,77,080,036,18,0724,079,2,349118,,197,341118,,,1972,1.0
72IN02478,1971186091,71,1,C6091,3,72,910,,,,,,,2,2,07,,,,098,12,,98,120,,72,092,045,18,,097,3,374918,,214,259318,,,1972,1.0
72IN02479,1971186097,71,2,C6097,3,77,770,,,,,,,1,2,07,,, 42,097,12,,97,130,2,77,087,048,18,0921,107,2,338218,,,895714,,,1972,1.0
72IN02480,1971186098,71,1,C6098,3,74,741,,,,,,,2,2,07,,,,090,14,,90,120,,74,076,037,18,,083,2,423418,,200,932714,,,1972,1.0
72IN02481,1971186099,71,2,C6099,3,74,741,8,,,,,,2,2,07,,,742,079,14,,79,113,6,74,079,040,18,1024,090,2,423418,,,932714,,,1972,1.0
72IN02482,1971186102,71,2,C6102,3,76,762,8,,,,,,3,2,07,6,,760,090,12,,90,120,,76,085,047,18,,108,2,497018,,,374718,,,1972,1.0
72IN02483,1971186109,71,2,C6109,3,77,770,,,,,,,1,2,07,6,,11,092,11,,92,126,,77,081,037,18,,076,2,338218,,,868914,,,1972,1.0
72IN02484,1971186111,71,2,C6111,3,76,760,,,,,,,2,2,07,6,,762,097,09,,97,125,,76,088,044,18,,091,2,351618,,,839914,,,1972,1.0
72IN02485,1971186115,71,1,C6115,3,76,761,,,,,,,2,2,07,,,241,133,11,,133,155,2,76,083,055,18,0921,130,2,352818,,238,869914,,,1972,1.0
72IN02486,1971186119,71,1,C6119,3,75,752,,,,,,,1,2,07,,,,107,14,,107,138,3,75,082,039,18,0728,083,2,399918,,207,792014,,,1972,1.0
72IN02487,1971186121,71,2,C6121,3,76,760,,,,,,,3,2,07,,,,,,,,,6,76,,,18,0216,,,351618,,,802414,,,1972,1.0
72IN02488,1971186122,71,2,C6122,3,77,771,,,,,,,1,2,07,6,,10,088,14,,88,116,,77,084,042,18,,091,2,349118,,,375318,,,1972,1.0
72IN02489,1971186124,71,2,C6124,3,75,750,8,,,,,,2,2,07,6,,752,088,14,,88,117,,75,077,039,18,,087,2,340618,,,887014,,,1972,1.0
72IN02490,1971186129,71,2,C6129,3,76,760,8,,,,,,3,2,07,6,,761,100,12,,100,128,,76,070,037,18,,082,2,351618,,,858114,,,1972,1.0
72IN02491,1971186131,71,2,C6131,3,75,750,,,,,,,2,2,07,6,,751,092,11,,92,123,,75,080,039,18,,083,2,340618,,,637211,,,1972,1.0
72IN02492,1971186132,71,1,C6132,3,75,750,,,,,,,2,2,07,,,,105,13,,105,130,3,75,062,031,18,0724,080,2,340618,,208,637211,,,1972,1.0
72IN02493,1971186133,71,1,C6133,3,72,820,,,,,,,2,2,07,,,,102,12,,102,123,,72,103,054,18,,112,2,385218,,217,309718,,,1972,1.0
72IN02494,1971186134,71,2,C6134,3,72,820,,,,,,,2,2,07,3,,820,068,12,,68,105,,72,077,032,18,,063,2,385218,,,309718,,,1972,1.0
72IN02495,1971186136,71,1,C6136,3,72,860,,,,,,,2,2,07,,,,084,13,,84,104,3,72,078,031,18,0724,067,2,366818,,195,215118,,,1972,1.0
72IN02496,1971186138,71,1,C6138,3,74,742,,,,,,,2,2,07,,,,088,11,,88,122,3,74,069,028,18,0724,065,2,417218,,200,875114,,,1972,1.0
72IN02497,1971186139,71,2,C6139,3,70,701,,,,,,,1,2,07,2,,702,104,13,,104,140,,70,081,046,18,,101,2,364118,,,249218,,,1972,1.0
72IN02498,1971186141,71,2,C6141,3,72,800,,,,,,,3,2,07,,, 45,083,14,,83,110,2,72,071,037,18,0921,085,2,373018,,,381418,,,1972,1.0
72IN02499,1971186142,71,2,C6142,3,72,860,,,,,,,1,2,07,3,,920,067,13,,67,123,,72,085,043,18,,092,2,366818,,,292418,,,1972,1.0
72IN02500,1971186143,71,1,C6143,3,77,771,,,,,,,2,2,07,,,229,118,10,,118,130,2,77,099,057,18,0921,122,2,349118,,234,772114,,,1972,1.0
72IN02501,1971186144,71,2,C6144,3,77,771,8,,,,,,2,2,07,6,,15,094,06,,94,126,,77,081,044,18,,095,2,349118,,,772114,,,1972,1.0
72IN02502,1971186145,71,2,C6145,3,72,970,8,,,,,,1,2,07,3,,810,068,09,,68,108,,72,072,034,18,,073,2,375118,,,304918,,,1972,1.0
72IN02503,1971186146,71,2,C6146,3,70,700,8,,,,,,3,2,07,2,,702,096,08,,96,127,,70,075,038,18,,082,2,356418,,,288418,,,1972,1.0
72IN02504,1971186153,71,1,C6153,3,78,781,,,,,,,2,2,07,,,251,110,13,,110,145,2,78,086,044,18,0921,095,2,368118,,217,913314,,,1972,1.0
72IN02505,1971186155,71,1,C6155,3,72,980,,,,,,,2,2,07,,,,102,13,,102,122,,72,080,041,18,,092,2,377018,,210,305418,,,1972,1.0
72IN02506,1971186158,71,1,C6158,3,74,741,,,,,,,1,2,07,,,,108,09,,108,140,3,74,084,042,18,0724,092,2,423418,,213,370718,,,1972,1.0
72IN02507,1971186160,71,1,C6160,3,73,731,,,,,,,3,2,07,,,248,110,08,,110,132,2,73,076,037,18,0921,086,2,340218,,218,969014,,,1972,1.0
72IN02508,1971186161,71,2,C6161,3,72,930,,,,,,,1,2,07,,, 45,077,14,,77,115,2,72,073,036,18,0921,080,2,384318,,,299118,,,1972,1.0
72IN02509,1971186163,71,1,C6163,3,77,770,,,,,,,2,2,07,,,,085,12,,85,105,3,77,072,036,18,0724,082,2,338218,,201,925114,,,1972,1.0
72IN02510,1971186164,71,1,C6164,3,77,770,,,,,,,2,2,07,,,,093,13,,93,120,3,77,074,042,18,0724,098,2,338218,,204,925114,,,1972,1.0
72IN02511,1971186170,71,2,C6170,3,78,782,,,,,,,1,2,07,,, 42,120,10,,120,155,2,78,101,054,18,0921,113,2,378918,,,805614,,,1972,1.0
72IN02512,1971186176,71,1,C6176,3,70,701,,,,,,,1,2,07,,,240,118,09,,118,150,2,70,079,050,18,0921,119,2,364118,,223,237818,,,1972,1.0
72IN02513,1971186177,71,2,C6177,3,78,781,,,,,,,1,2,07,,, 44,087,13,,87,122,2,78,084,042,18,0921,087,2,368118,,,380018,,,1972,1.0
72IN02514,1971186180,71,2,C6180,3,74,742,8,,,,,,2,2,07,6,,740,085,14,,85,115,,74,082,045,18,,102,2,417218,,,830814,,,1972,1.0
72IN02515,1971186182,71,1,C6182,3,73,731,,,,,,,1,2,07,,,,112,12,,112,140,3,73,091,042,18,0724,087,2,340218,,215,342218,,,1972,1.0
72IN02516,1971186183,71,1,C6183,3,75,751,,,,,,,1,2,07,,,249,102,10,,102,138,2,75,098,054,18,0921,115,2,444918,,223,685614,,,1972,1.0
72IN02517,1971186184,71,2,C6184,3,76,762,,,,,,,3,2,07,6,,761,072,15,,72,103,,76,094,046,18,,095,2,497018,,,591711,,,1972,1.0
72IN02518,1971186185,71,1,C6185,3,76,762,,,,,,,3,2,07,,,,089,14,,89,,6,76,086,043,18,0720,093,2,497018,,204,591711,,,1972,1.0
72IN02519,1971186186,71,1,C6186,3,76,760,,,,,,,1,2,07,,,,122,11,,122,126,3,76,087,048,18,0724,106,2,351618,,222,841014,,,1972,1.0
72IN02520,1971186187,71,2,C6187,3,75,750,,,,,,,1,2,07,6,,752,098,10,,98,125,,75,078,042,18,,096,2,340618,,,820314,,,1972,1.0
72IN02521,1971186189,71,2,C6189,3,74,740,,,,,,,3,2,07,6,,742,103,11,,103,128,,74,077,042,18,,094,2,392618,,,941514,,,1972,1.0
72IN02522,1971186193,71,1,C6193,3,73,730,,,,,,,1,2,07,,,241,122,13,,122,145,2,73,078,039,18,0921,089,2,339618,,214,358518,,,1972,1.0
72IN02523,1971186194,71,1,C6194,3,70,700,,,,,,,1,2,07,,,,102,09,,102,124,3,70,089,044,18,0724,095,2,356418,,212,392018,,,1972,1.0
72IN02524,1971186195,71,1,C6195,3,78,782,,,,,,,2,2,07,,,253,118,14,,118,145,2,78,093,049,18,0921,106,2,378918,,227,868414,,,1972,1.0
72IN02525,1971186197,71,2,C6197,3,73,730,,,,,,,1,2,07,6,,732,086,11,,86,124,,73,073,033,18,,069,2,339618,,,886814,,,1972,1.0
72IN02526,1971186200,71,2,C6200,3,75,750,8,,,,,,1,2,07,6,,751,095,11,,95,128,,75,085,045,18,,102,2,340618,,,399818,,,1972,1.0
72IN02527,1971186201,71,2,C6201,3,72,900,,,,,,,3,2,07,,, 46,064,11,,64,103,2,72,064,025,18,0921,154,2,397418,,,346818,,,1972,1.0
72IN02528,1971186205,71,2,C6205,3,72,990,,,,,,,1,2,07,3,,910,085,14,,85,123,,72,074,036,18,,079,2,362118,,,380518,,,1972,1.0
72IN02529,1971186206,71,2,C6206,3,77,770,,,,,,,1,2,07,6,,16,100,12,,100,128,,77,080,046,18,,104,2,338218,,,398218,,,1972,1.0
72IN02530,1971186207,71,1,C6207,3,70,702,,,,,,,1,2,07,,,,125,08,,125,148,,70,087,048,18,,108,2,365418,,230,411118,,,1972,1.0
72IN02531,1971186208,71,1,C6208,3,75,751,,,,,,,2,2,07,,,,102,12,,102,135,3,75,080,045,18,0724,100,2,444918,,218,853714,,,1972,1.0
72IN02532,1971186210,71,1,C6210,3,73,730,,,,,,,1,2,07,,,244,130,14,,130,153,2,73,086,041,18,0921,089,2,339618,,224,906814,,,1972,1.0
72IN02533,1971186214,71,2,C6214,3,77,772,8,,,,,,1,2,07,6,,14,088,10,,88,117,,77,079,038,18,,080,2,474218,,,367818,,,1972,1.0
72IN02534,1971186216,71,1,C6216,3,72,970,,,,,,,1,2,07,,,,105,11,,105,140,,72,078,045,18,,104,2,375118,,205,379218,,,1972,1.0
72IN02535,1971186217,71,1,C6217,3,74,741,,,,,,,2,2,07,,,,,,,,,6,74,,,18,0128,,,423418,,,629711,,,1972,1.0
72IN02536,1971186219,71,2,C6219,3,78,781,,,,,,,1,2,07,6,,,102,11,12,102,145,3,78,084,041,18,1001,083,2,368118,,,348718,,,1972,1.0
72IN02537,1971186219,71,2,C6219,3,78,781,,,,,,,1,2,07,6,,14,102,11,,102,130,,78,084,041,18,,083,2,368118,,,348718,,,1972,1.0
72IN02538,1971186222,71,1,C6222,3,74,741,,,,,,,2,2,07,,,,080,10,,80,105,3,74,081,038,18,0724,083,2,423418,,204,391118,,,1972,1.0
72IN02539,1971186226,71,2,C6226,3,72,940,8,,,,,,2,2,07,3,,800,071,15,,71,110,,72,079,037,18,,077,2,373118,,,319818,,,1972,1.0
72IN02540,1971186228,71,1,C6228,3,77,772,,,,,,,1,2,07,,,,114,15,,114,135,3,77,090,042,18,0724,090,2,474218,,212,369318,,,1972,1.0
72IN02541,1971186230,71,1,C6230,3,74,741,,,,,,,2,2,07,,,,060,12,,60,80,3,74,082,035,18,0724,074,2,423418,,187,856814,,,1972,1.0
72IN02542,1971186231,71,2,C6231,3,72,870,,,,,,,1,2,07,3,,900,098,09,,98,125,,72,090,043,18,,088,2,385718,,,313118,,,1972,1.0
72IN02543,1971186232,71,1,C6232,3,72,960,,,,,,,1,2,07,,,,088,15,,88,110,,72,076,032,18,,072,2,390418,,188,374418,,,1972,1.0
72IN02544,1971186234,71,2,C6234,3,77,772,,,,,,,1,2,07,,, 42,105,15,,105,135,2,77,079,039,18,0921,085,2,474218,,,340118,,,1972,1.0
72IN02545,1971186236,71,1,C6236,3,76,762,,,,,,,1,2,07,,,,113,12,,113,140,3,76,087,039,18,0724,083,2,497018,,216,343418,,,1972,1.0
72IN02546,1971186237,71,2,C6237,3,73,731,8,,,,,,3,2,07,,,730,087,13,,87,115,3,73,099,049,18,1030,099,2,340218,,,785814,,,1972,1.0
72IN02547,1971186240,71,2,C6240,3,77,770,,,,,,,2,2,07,,, 43,096,10,,96,128,2,77,071,035,18,0921,075,2,338218,,,342118,,,1972,1.0
72IN02548,1971186241,71,2,C6241,3,72,940,,,,,,,1,2,07,,, 43,092,12,,92,127,2,72,081,038,18,0921,077,2,373118,,,408418,,,1972,1.0
72IN02549,1971186245,71,2,C6245,3,75,751,8,,,,,,1,2,07,6,,752,078,10,,78,117,,75,084,035,18,,067,2,444918,,,352618,,,1972,1.0
72IN02550,1971186246,71,2,C6246,3,78,780,,,,,,,1,2,07,,, 42,113,09,,113,145,2,78,082,047,18,0921,109,2,345218,,,342618,,,1972,1.0
72IN02551,1971186247,71,1,C6247,3,73,731,,,,,,,1,2,07,,,,078,10,,78,112,3,73,094,045,18,0724,092,2,340218,,204,344318,,,1972,1.0
72IN02552,1971186249,71,2,C6249,3,77,771,,,,,,,1,2,07,6,,13,113,07,,113,140,,77,082,046,18,,104,2,349118,,,407918,,,1972,1.0
72IN02553,1971186250,71,1,C6250,3,75,751,,,,,,,1,2,07,,,,092,13,,92,135,3,75,078,034,18,0724,080,3,444918,,207,850014,,,1972,1.0
72IN02554,1971186251,71,1,C6251,3,75,751,,,,,,,2,2,07,,,,103,15,,103,123,3,75,079,036,18,0724,088,3,444918,,215,779114,,,1972,1.0
72IN02555,1971186253,71,1,C6253,3,75,751,,,,,,,2,2,07,,,,087,13,,87,98,3,75,073,035,18,0724,082,2,444918,,213,779114,,,1972,1.0
72IN02556,1971186254,71,1,C6254,3,77,772,,,,,,,2,2,07,,,,085,15,,85,118,3,77,087,035,18,0724,071,2,474218,,209,778414,,,1972,1.0
72IN02557,1971186258,71,2,C6258,3,77,772,,,,,,,1,2,07,6,,09,091,11,,91,118,,77,088,043,18,,091,2,474218,,,971414,,,1972,1.0
72IN02558,1971186260,71,2,C6260,3,74,741,,,,,,,2,2,07,6,,740,108,09,,108,145,,74,084,046,18,,100,2,423418,,,788914,,,1972,1.0
72IN02559,1971186261,71,2,C6261,3,74,741,8,,,,,,2,2,07,6,,742,084,11,,84,123,,74,080,042,18,,089,2,423418,,,788914,,,1972,1.0
72IN02560,1971186264,71,2,C6264,3,73,730,,,,,,,1,2,07,,,731,077,14,,77,108,3,73,084,039,18,1030,078,2,339618,,,775414,,,1972,1.0
72IN02561,1972186487,72,2,C6487,3,78,781,,,,,,,,2,07,6,,,102,12,,102,130,,78,,,18,,132,2,509118,,,959614,,,1973,1.0
72IN02562,1972187114,72,2,C7114,3,72,900,,,,,,,,2,07,3,,,106,10,,106,128,,72,,,18,,146,2,488718,,,257318,,,1973,1.0
72IN02563,1958413323,58,2,G3323,4,14,142,6,,,,,15,,&,02,1,,,108,0, 2,135,122,3,,087,034,41,0918,087,2,951740,,,,,,1972,14.0
