UID,ID10,ETAG,BRD,ID,YR,SEX,LINE,SEA,STM,PEN,SIRE,DAM,RGRP,F1,DNA,ELG,PD,LOT,BAND,PREG,SPRGWT,FALLWT,BAG,GRP,DISP,DAYDIS,TRT,BPEN,BGRP,AGE,RMK,STUDY,NAX,IDZ65,CLPG1,CLPG2,CLPG3,YRREC
02IN02081,1999815762,Z5762,81,Z5762,99,1,ch,1,32,-0-,000044,428244,2,,,,5,Nax,M,,200,223,0,,95,0819,h,ORE,.,3.0,,P  5,Nax,,0,0,0,2002
02IN02082,1999815764,Z5764,81,Z5764,99,2,ch,1,01,-0-,000044,544744,2,,,,3,.,5,,164,176,1,,93,1024,h,,.,3.0,,,,,0,0,0,2002
02IN02083,1999815765,Z5765,81,Z5765,99,2,ch,1,01,-0-,000044,544744,2,,,,2,  M,4,,139,151,2,,92,0920,h,,.,3.0,,,,,0,0,0,2002
02IN02084,1999815777,Z5777,81,Z5777,99,1,97,1,97,971,367781,399881,0,,,,1,.,,,0,310,0,,01,0429,.,cB2,.,3.0,ENTR,SUFF,,445,0,0,0,2002
02IN02085,1999815778,Z5778,81,Z5778,99,2,ch,1,00,-0-,000044,393881,2,,,,2,  M,2,,125,141,2,,92,0920,c,,.,3.0,,,,,0,0,0,2002
02IN02086,1999815818,Z5818,81,Z5818,99,1,ch,1,02,-0-,000044,501044,2,,,,V,Nax,*,,0,220,0,,93,0423,h,ORE,.,3.0,,P 11,Nax,636,0,0,0,2002
02IN02087,1999815854,Z5854,81,Z5854,99,2,00,1,10,24,000081,511110,2,,,,F,"B,A",F,,175,0,0,X,,,.,LAC,F,3.0,,U,,410,0,0,0,2002
02IN02088,1999815857,Z5857,81,Z5857,99,2,97,1,97,972,367981,286581,0,,,,3,.,H,,244,238,2,,93,1024,.,,.,3.0,"FAT,2MILK!",,,397,0,0,0,2002
02IN02089,1999815888,Z5888,81,Z5888,99,2,00,1,10,24,000081,553110,2,,,,B,"B,A",3,,195,185,2,,93,0913,.,,.,3.0,,U,,420,0,0,0,2002
02IN02090,1999815923,Z5923,81,Z5923,99,2,00,1,10,32,000081,233310,2,,,,F,"B,A",F,,175,0,0,X,,,.,LAC,F,3.0,,U,,408,0,0,0,2002
02IN02091,1999815947,Z5947,81,Z5947,99,2,00,1,10,32,000081,641210,2,,,,6,"B,A",*,,0,195,1,,05,0524,.,,.,3.0,"MASTITIS,DEAD",U,,415,0,0,0,2002
02IN02092,1999815957,Z5957,81,Z5957,99,2,97,1,97,WSU,356981,391181,0,,,,3,.,*,,0,237,2,,93,0513,.,,.,3.0,FOOT ABSCESS,,,392,0,0,0,2002
02IN02093,1999815982,Z5982,81,Z5982,99,2,00,1,20,412,000081,588944,2,,,,F,"B,A",F,,175,0,0,X,,,.,LAC,F,3.0,RP ok,U,,411,0,0,0,2002
02IN02094,1999815985,Z5985,81,Z5985,99,2,00,1,20,e.P,000081,687344,2,,,,B,"B,A",3,,176,170,2,,93,0913,.,,.,3.0,,U,,419,0,0,0,2002
02IN02095,1999815989,Z5989,81,Z5989,99,2,00,1,10,32,000081,466910,2,,,,3,"B,A",3,,194,190,11,,93,1024,.,,.,3.0,STRAINING,U,,433,0,0,0,2002
02IN02096,1999816056,Z6056,81,Z6056,99,2,00,1,20,413,000081,613344,2,,,,3,"B,A",5,,200,217,1,,93,1024,.,,.,3.0,,U,,414,0,0,0,2002
02IN02097,2000000001,00001,00,00001,00,2,88,1,30,L-5,484904,007109,0,,,,1,.,1,,152,152,2,,,,.,-5-,2,2.0,TAG CUT '2002,,,,0,0,0,2002
02IN02098,2000000022,00022,00,00022,00,2,00,1,92,L-0,000044,008009,1,,,0,1,BLK,1,,149,155,2,B,,,X,BLK,2,2.0,BLACK EWE,Blk,,,0,0,0,2002
02IN02099,2000000035,00035,00,00035,00,2,00,1,92,L-0,000044,006509,1,,,0,1,BLK,2,,152,180,2,B,,,X,BLK,1,2.0,BLACK EWE,Blk,,,0,0,0,2002
02IN02100,2000000040,00040,00,00040,00,2,00,1,92,L-0,000044,012709,1,,,0,1,BLK,1,,130,154,2,B,,,X,BLK,2,2.0,BLACK EWE,Blk,,,0,0,0,2002
02IN02101,2000000053,00053,00,00053,00,2,00,1,92,L-0,000044,015609,1,,,0,3,BLK,5,,171,181,1,B,93,1024,X,,.,2.0,BLACK EWE,Blk,,,0,0,0,2002
02IN02102,2000000087,00087,00,00087,00,2,00,1,92,L-0,000044,010909,1,,,0,1,BLK,2,,157,176,2,B,,,X,BLK,1,2.0,"SM.BAG,BLACK",Blk,,,0,0,0,2002
02IN02103,2000000096,00096,00,00096,00,2,18,1,07,L-3,934810,032709,2,,,,6,.,*,,0,135,2,,01,0320,.,,.,2.0,,,,,0,0,0,2002
02IN02104,2000000097,00097,00,00097,00,2,68,1,06,L-4,033564,091309,7,,,,1,.,2,,144,155,2,,,,G,-5-,2,2.0,DYSTOCIA ok,,,,0,0,0,2002
02IN02105,2000000100,00100,00,00100,00,2,88,1,30,L-5,484904,109009,0,,,,3,.,3,,155,155,2,,93,1024,.,,.,2.0,BRED X 10/21,,,,0,0,0,2002
02IN02106,2000000102,00102,00,00102,00,2,88,1,30,L-5,484904,002209,0,,,,1,.,2,,113,132,2,,,,.,-5-,2,2.0,,,,,0,0,0,2002
02IN02107,2000000116,00116,00,00116,00,2,18,1,07,L-3,934810,107209,2,,,,O,.,5,,159,174,1,,,,.,OVX,O,2.0,NICE,,,,0,0,0,2002
02IN02108,2000000122,00122,00,00122,00,2,18,1,07,L-1,916610,025909,2,,,,1,.,1,,137,168,2,,,,.,-1-,1,2.0,,,,,0,0,0,2002
02IN02109,2000000128,00128,00,00128,00,2,88,1,30,L-6,803600,068709,2,,,,O,OVX,5,,184,165,1,X,16,0720,.,OVX,.,2.0,"BRITCHY, OVX",,3,,0,0,0,2002
02IN02110,2000000136,00136,00,00136,00,2,18,1,07,L-1,916610,037009,2,,,,1,.,1,,146,170,2,,,,.,-5-,2,2.0,,,,,0,0,0,2002
02IN02111,2000000140,00140,00,00140,00,2,18,1,07,L-2,960010,055809,2,,,,1,.,1,,159,194,1,,,,.,-2-,1,2.0,,,,,0,0,0,2002
02IN02112,2000000148,00148,00,00148,00,2,18,1,07,L-3,934810,038609,2,,,,1,.,2,,124,139,2,,,,.,-1-,1,2.0,,,,,0,0,0,2002
02IN02113,2000000152,00152,00,00152,00,2,68,1,06,L-4,033564,114309,7,,,,3,.,3,,133,163,2,,93,1024,G,,.,2.0,BAD TEATS,,,,0,0,0,2002
02IN02114,2000000166,00166,00,00166,00,2,00,1,92,L-0,000044,015809,1,,,0,1,BLK,3,,166,188,2,B,,,X,BLK,2,2.0,BLACK EWE,Blk,,,0,0,0,2002
02IN02115,2000000179,00179,00,00179,00,2,18,1,07,L-2,960010,033509,2,,,,1,.,3,,136,169,2,,,,.,AI-,A,2.0,EYES OK,,,,0,0,0,2002
02IN02116,2000000186,00186,00,00186,00,2,68,1,06,L-4,033564,128109,7,,,,6,.,*,,0,149,2,,40,0402,G,,.,2.0,"DEAD,IMPACTED",,,,0,0,0,2002
02IN02117,2000000197,00197,00,00197,00,2,18,1,07,L-2,960010,022009,2,,,,1,.,1,,122,156,2,,,,.,-3-,1,2.0,,,,,0,0,0,2002
02IN02118,2000000211,00211,00,00211,00,2,18,1,07,L-3,934810,031209,2,,,,O,.,5,,163,177,1,,,,.,OVX,O,2.0,,,,,0,0,0,2002
02IN02119,2000000212,00212,00,00212,00,2,18,1,07,L-1,916610,092709,2,,,,1,.,1,,173,191,2,,,,.,-4-,2,2.0,,,,,0,0,0,2002
02IN02120,2000000216,00216,00,00216,00,2,18,1,07,L-3,934810,022609,2,,,,1,.,4,,134,136,2,,,,.,-4-,2,2.0,,,,,0,0,0,2002
02IN02121,2000000228,00228,00,00228,00,2,68,1,06,L01,009300,774463,7,,JAR,,1,.,2,,150,180,9,,,,G,-3-,1,2.0,LEGGY,,,,0,0,0,2002
02IN02122,2000000240,00240,00,00240,00,2,18,1,07,L-2,960010,113709,2,,,,1,.,3,,132,162,6,,,,.,-5-,2,2.0,,,,,0,0,0,2002
02IN02123,2000000251,00251,00,00251,00,2,00,1,92,L-0,000044,016209,1,,,0,3,BLK,1,,154,166,11,B,93,1024,X,,.,2.0,BLACK EWE,Blk,,,0,0,0,2002
02IN02124,2000000422,00422,00,00422,00,1,88,1,30,L41,432804,055804,2,,,,P,LIB,M,,198,189,0,,93,0113,.,LIB,.,2.0,Polypay Ram,LIB,,,0,0,0,2002
02IN02125,2000000454,00454,00,00454,00,2,18,1,07,L31,952610,847800,2,,,,3,.,4,,138,164,11,,93,1024,.,,.,2.0,,,,,0,0,0,2002
02IN02126,2000000461,00461,00,00461,00,2,18,1,07,L36,800810,830910,2,,,,6,.,*,,0,146,2,,86,0116,.,,.,2.0,"PARESIS,REAR",,,,0,0,0,2002
02IN02127,2000000483,00483,00,00483,00,2,18,1,07,L11,926410,614900,2,,,,O,OVX,5,,129,137,1,X,,,.,OVX,O,2.0,"F2, OVX",,4,,0,0,0,2002
02IN02128,2000000491,00491,00,00491,00,2,41,1,02,412,658544,667344,2,,,,1,.,1,,121,140,2,,,,M,12T,2,2.0,,,,,0,0,0,2002
02IN02129,2000000493,00493,00,00493,00,2,18,1,07,L36,800810,400210,2,,,,6,.,1,,123,142,1,,13,0728,.,,.,2.0,LOBO OR LION,,,,0,0,0,2002
02IN02130,2000000498,00498,00,00498,00,2,42,1,02,902,666744,685244,2,,,,O,OVX,,,0,145,1,X,95,0111,.,OVX,.,2.0,"PINK, OVX",,,,0,0,0,2002
02IN02131,2000000534,00534,00,00534,00,2,68,1,06,L03,014300,706463,7,,JAR,,1,.,2,,139,162,2,,,,G,-4-,2,2.0,,,,,0,0,0,2002
02IN02132,2000000537,00537,00,00537,00,2,41,1,02,413,674844,650344,2,,,,1,.,5,,185,200,1,,,,M,13T,2,2.0,BRN. L.EYE,,,,0,0,0,2002
02IN02133,2000000545,00545,00,00545,00,2,18,1,07,L13,980110,016105,2,,,,1,.,2,,154,166,2,,,,.,AI-,A,2.0,NICE,,,,0,0,0,2002
02IN02134,2000000559,00559,00,00559,00,2,18,1,07,L13,980110,877700,2,,,,1,.,2,,123,157,2,,,,.,-1-,1,2.0,,,,,0,0,0,2002
02IN02135,2000000570,00570,00,00570,00,2,18,1,43,L31,952610,810610,2,,,,1,.,1,,122,145,2,,,,.,-2-,1,2.0,,,,,0,0,0,2002
02IN02136,2000000571,00571,00,00571,00,2,18,1,43,L31,952610,810610,2,,,,O,.,5,,144,171,1,,,,.,OVX,O,2.0,,,,,0,0,0,2002
02IN02137,2000000589,00589,00,00589,00,2,68,1,06,L03,014300,828063,7,,JAR,,1,.,3,,121,164,2,,,,G,-1-,1,2.0,DYSTOCIA,,,,0,0,0,2002
02IN02138,2000000615,00615,00,00615,00,2,68,1,06,L02,013100,835900,7,,JAR,,3,.,3,,150,168,12,,93,1024,G,,.,2.0,LTS,,,,0,0,0,2002
02IN02139,2000000625,00625,00,00625,00,2,68,1,06,L02,013100,824463,7,,JAR,,1,.,3,,135,175,9,,,,G,-5-,2,2.0,,,,,0,0,0,2002
02IN02140,2000000647,00647,00,00647,00,2,68,1,06,L03,014300,013164,7,,JAR,,1,.,2,,159,173,4,,,,G,-2-,1,2.0,"NICE, A+",,,,0,0,0,2002
02IN02141,2000000657,00657,00,00657,00,2,88,1,30,L46,551504,836200,0,,,,1,.,2,,106,150,2,,,,.,-3-,1,2.0,,,,,0,0,0,2002
02IN02142,2000000670,00670,00,00670,00,2,68,1,06,L04,988463,709663,7,,,,1,.,2,,150,170,2,,,,G,-1-,1,2.0,,,,,0,0,0,2002
02IN02143,2000000677,00677,00,00677,00,2,18,1,07,L33,945110,640610,2,,,,1,.,2,,134,164,2,,,,.,-3-,1,2.0,,,,,0,0,0,2002
02IN02144,2000000678,00678,00,00678,00,2,18,1,07,L33,945110,640610,2,,,,O,OVX,5,,155,152,1,X,,,.,OVX,O,2.0,"F2, OVX",,5,,0,0,0,2002
02IN02145,2000000687,00687,00,00687,00,2,68,1,06,L03,014300,005664,7,,JAR,,1,.,1,,139,157,2,,,,G,-2-,1,2.0,WILD LIM,,,,0,0,0,2002
02IN02146,2000000707,00707,00,00707,00,2,18,1,07,L31,952610,207610,2,,,,1,.,2,,131,159,2,,,,.,-4-,2,2.0,,,,,0,0,0,2002
02IN02147,2000000728,00728,00,00728,00,2,18,1,43,L31,952610,853500,2,,,,1,.,2,,136,165,2,,,,.,-5-,2,2.0,,,,,0,0,0,2002
02IN02148,2000000737,00737,00,00737,00,2,41,1,02,412,658544,655644,2,,,,1,.,5,,178,209,1,,,,M,12T,2,2.0,,,,,0,0,0,2002
02IN02149,2000000744,00744,00,00744,00,1,88,1,30,L45,534604,588504,2,,,,P,LIB,M,,194,180,0,,,,.,LIB,.,2.0,Polypay Ram,LIB,,,0,0,0,2002
02IN02150,2000000790,00790,00,00790,00,2,68,1,06,L02,013100,980663,7,,JAR,,1,.,3,,153,171,5,,,,G,-4-,2,2.0,LAME LR. LEG,,,,0,0,0,2002
02IN02151,2000000795,00795,00,00795,00,2,18,1,43,L32,904910,846810,2,,,,1,.,3,,158,171,2,,,,.,-5-,2,2.0,,,,,0,0,0,2002
02IN02152,2000000816,00816,00,00816,00,2,18,1,43,L34,785310,701810,2,,,,1,.,4,,141,162,2,,,,.,AI-,A,2.0,,,,,0,0,0,2002
02IN02153,2000000871,00871,00,00871,00,2,18,1,07,L14,784210,739500,2,,,,3,.,1,,132,137,2,,93,1024,.,,.,2.0,UTE.PROLAPSE,,,,0,0,0,2002
02IN02154,2000000872,00872,00,00872,00,2,18,1,07,L13,980110,734000,2,,,,1,.,3,,169,180,2,,,,.,AI-,A,2.0,,,,,0,0,0,2002
02IN02155,2000000876,00876,00,00876,00,2,18,1,07,L13,980110,722400,2,,,,O,.,5,,150,165,1,,,,.,OVX,O,2.0,,,,,0,0,0,2002
02IN02156,2000000882,00882,00,00882,00,2,18,1,07,L33,945110,839000,2,,,,O,.,5,,150,166,1,,,,.,OVX,O,2.0,,,,,0,0,0,2002
02IN02157,2000000894,00894,00,00894,00,2,68,1,06,L06,042964,873663,7,,,,3,.,1,,173,183,9,,93,1024,G,,.,2.0,X BAG,,,,0,0,0,2002
02IN02158,2000000904,00904,00,00904,00,2,18,1,07,L35,866710,646010,2,,,,1,.,1,,143,158,2,,,,.,-1-,1,2.0,NICE,,,,0,0,0,2002
02IN02159,2000000930,00930,00,00930,00,2,18,1,07,L13,980110,619200,2,,,,1,.,1,,151,173,2,,,,.,-2-,1,2.0,,,,,0,0,0,2002
02IN02160,2000000954,00954,00,00954,00,2,68,1,06,L04,988463,044064,7,,,,1,.,1,,135,174,2,,,,G,-3-,1,2.0,,,,,0,0,0,2002
02IN02161,2000000960,00960,00,00960,00,2,18,1,07,L34,785310,817910,2,,,,2,  M,4,,168,191,1,,92,0920,.,,.,2.0,,,,,0,0,0,2002
02IN02162,2000000976,00976,00,00976,00,2,18,1,07,L35,866710,778910,2,,,,1,.,2,,129,159,2,,,,.,-3-,1,2.0,,,,,0,0,0,2002
02IN02163,2000000979,00979,00,00979,00,2,18,1,07,L12,805010,403100,2,,,,1,.,1,,135,168,1,,,,.,-1-,1,2.0,ALOOF,,,,0,0,0,2002
02IN02164,2000000980,00980,00,00980,00,2,00,1,92,L00,000044,950663,1,,,0,1,BLK,2,,169,192,4,B,,,X,BLK,1,2.0,BLACK EWE,Blk,,,0,0,0,2002
02IN02165,2000000993,00993,00,00993,00,2,88,1,30,L46,551504,495604,0,,,,1,.,2,,133,133,2,,,,.,-2-,1,2.0,,,,,0,0,0,2002
02IN02166,2000001015,01015,00,01015,00,2,18,1,07,L11,926410,017505,2,,,,1,.,2,,138,144,2,,,,.,-2-,1,2.0,,,,,0,0,0,2002
02IN02167,2000001019,01019,00,01019,00,2,88,1,30,L44,492004,257904,0,,,,1,.,1,,155,169,2,,,,.,-1-,1,2.0,DYSTOCIA,,,,0,0,0,2002
02IN02168,2000001056,01056,00,01056,00,2,18,1,07,L12,805010,883500,2,,,,O,OVX,5,,138,122,1,X,,,.,OVX,O,2.0,"OVX, SMALL",,6,,0,0,0,2002
02IN02169,2000001066,01066,00,01066,00,2,18,1,07,L34,785310,841500,2,,,,O,OVX,5,,164,159,1,X,,,.,OVX,O,2.0,"CLR2, OVX",,7,,0,0,0,2002
02IN02170,2000001103,01103,00,01103,00,2,18,1,07,L35,866710,717010,2,,,,1,.,1,,125,159,2,,,,.,-4-,2,2.0,,,,,0,0,0,2002
02IN02171,2000001117,01117,00,01117,00,1,88,1,30,L41,432804,434504,2,,,,P,LIB,M,,167,159,0,,,,.,LIB,.,2.0,FIX tag 01117,LIB,,,0,0,0,2002
02IN02172,2000001131,01131,00,01131,00,2,68,1,06,L05,011664,027664,7,,,,1,.,2,,155,166,2,,,,G,-4-,2,2.0,,,,,0,0,0,2002
02IN02173,2000001139,01139,00,01139,00,2,68,1,06,L04,988463,027364,7,,,,O,.,1,,149,200,5,,,,G,OVX,O,2.0,,,,,0,0,0,2002
02IN02174,2000001142,01142,00,01142,00,2,68,1,06,L05,011664,847200,7,,,,1,.,2,,167,179,6,,,,G,-5-,2,2.0,,,,,0,0,0,2002
02IN02175,2000001161,01161,00,01161,00,2,18,1,07,L34,785310,868000,2,,,,1,.,4,,141,152,2,,,,.,AI-,A,2.0,,,,,0,0,0,2002
02IN02176,2000001178,01178,00,01178,00,2,88,1,30,L46,551504,382404,2,,,,O,OVX,5,,143,128,1,X,,,.,OVX,O,2.0,"OVX, SMALL",,8,,0,0,0,2002
02IN02177,2000001186,01186,00,01186,00,2,18,1,07,L33,945110,888300,2,,,,3,.,2,,129,148,6,,93,1024,.,,.,2.0,X BAG,,,,0,0,0,2002
02IN02178,2000001211,01211,00,01211,00,2,68,1,06,L01,009300,863500,7,,JAR,,3,.,1,,182,211,12,,93,1024,G,,.,2.0,,,,,0,0,0,2002
02IN02179,2000001242,01242,00,01242,00,2,68,1,06,L03,014300,694463,7,,JAR,,1,.,1,,161,159,2,,,,G,-5-,2,2.0,SUCK1SIDE,,,,0,0,0,2002
02IN02180,2000001257,01257,00,01257,00,2,68,1,06,L05,011664,787763,7,,,,O,.,5,,139,159,1,,,,G,OVX,O,2.0,,,,,0,0,0,2002
02IN02181,2000001267,01267,00,01267,00,2,18,1,07,L13,980110,000805,2,,,,1,.,1,,140,157,2,,,,.,-5-,2,2.0,,,,,0,0,0,2002
02IN02182,2000001287,01287,00,01287,00,2,18,1,07,L34,785310,460510,2,,,,O,.,5,,148,178,1,,,,.,OVX,O,2.0,,,,,0,0,0,2002
02IN02183,2000001291,01291,00,01291,00,2,18,1,07,L36,800810,826900,2,,,,1,.,1,,115,156,2,,,,.,-3-,1,2.0,?UDDER,,,,0,0,0,2002
02IN02184,2000001328,01328,00,01328,00,2,88,1,30,L44,492004,036504,0,,,,1,.,1,,130,147,2,,,,.,-2-,1,2.0,"NICE, A",,,,0,0,0,2002
02IN02185,2000001372,01372,00,01372,00,2,68,1,06,L04,988463,990963,7,,,,1,.,1,,131,158,2,,,,G,-1-,1,2.0,,,,,0,0,0,2002
02IN02186,2000001378,01378,00,01378,00,2,18,1,07,L12,805010,706700,2,,,,3,.,*,,0,183,1,,93,0513,.,,.,2.0,MASTITIS 4/24,,,654,0,0,0,2002
02IN02187,2000001379,01379,00,01379,00,2,18,1,07,L31,952610,777510,2,,,,1,.,2,,124,152,2,,,,.,-1-,1,2.0,,,,,0,0,0,2002
02IN02188,2000001383,01383,00,01383,00,2,68,1,06,L01,009300,889900,7,,JAR,,1,.,1,,166,199,2,,,,G,-2-,1,2.0,,,,,0,0,0,2002
02IN02189,2000001406,01406,00,01406,00,2,41,1,02,411,688944,652644,2,,,,O,OVX,5,,145,138,1,X,,,.,OVX,O,2.0,"OVX, SMALL",,9,,0,0,0,2002
02IN02190,2000001417,01417,00,01417,00,2,41,1,02,412,658544,668944,2,,,,O,OVX,5,,140,136,1,X,,,.,OVX,O,2.0,"OVX, SMALL",,10,,0,0,0,2002
02IN02191,2000001422,01422,00,01422,00,2,18,1,07,L13,980110,748500,2,,,,1,.,2,,144,167,2,,,,.,-4-,2,2.0,,,,,0,0,0,2002
02IN02192,2000001426,01426,00,01426,00,2,00,1,92,L00,000044,946263,1,,,0,3,BLK,3,,138,174,12,B,93,1024,X,,.,2.0,BLACK EWE,Blk,,,0,0,0,2002
02IN02193,2000001430,01430,00,01430,00,2,18,1,07,L34,785310,877300,2,,,,1,.,2,,135,158,2,,,,.,-5-,2,2.0,,,,,0,0,0,2002
02IN02194,2000001465,01465,00,01465,00,1,68,1,06,L05,011664,896963,2,,,,3,LIB,M,,173,167,0,,93,0820,G,LIB,.,2.0,Columbia Ram,LIB,,,0,0,0,2002
02IN02195,2000001470,01470,00,01470,00,2,18,1,07,L36,800810,792110,2,,,,1,.,2,,118,139,2,,,,.,-2-,1,2.0,THIN,,,,0,0,0,2002
02IN02196,2000001474,01474,00,01474,00,2,18,1,07,L34,785310,769810,2,,,,3,.,5,,171,188,1,,93,1024,.,,.,2.0,"X,ABS.FACE",,,,0,0,0,2002
02IN02197,2000001477,01477,00,01477,00,2,18,1,07,L12,805010,613300,2,,,,6,.,*,,0,153,1,,43,0501,.,,.,2.0,C-SECTION,,,,0,0,0,2002
02IN02198,2000001486,01486,00,01486,00,2,41,1,02,413,674844,662044,2,,,,O,OVX,5,,157,158,1,X,,,.,OVX,O,2.0,"F2,CLR, OVX",,11,,0,0,0,2002
02IN02199,2000001499,01499,00,01499,00,2,18,1,07,L14,784210,056205,2,,,,O,OVX,5,,148,140,1,X,,,.,OVX,O,2.0,"OVX, SMALL",,12,,0,0,0,2002
02IN02200,2000001541,01541,00,01541,00,1,68,1,06,L05,011664,858000,2,,,,P,LIB,M,,216,181,0,,,,G,LIB,.,2.0,Columbia Ram,LIB,,,0,0,0,2002
02IN02201,2000047053,A7053,04,A7053,00,2,88,1,30,e.9,512904,625704,0,,,,1,.,2,,147,161,4,,,,.,31P,2,2.0,,,,,0,0,0,2002
02IN02202,2000047057,A7057,04,A7057,00,2,88,1,30,e.7,551404,626504,0,,,,1,.,1,,131,155,2,,,,.,52N,2,2.0,,,,,0,0,0,2002
02IN02203,2000047059,A7059,04,A7059,00,2,88,1,30,e.9,512904,661704,0,,,,1,.,3,,151,155,2,,,,.,FL-,F,2.0,,,,,0,0,0,2002
02IN02204,2000047069,A7069,04,A7069,00,2,88,1,30,e.8,578904,641404,0,,,,1,.,3,,135,146,2,,,,.,-2-,1,2.0,,,,,0,0,0,2002
02IN02205,2000047074,A7074,04,A7074,00,2,88,1,30,e.9,512904,690604,0,,,,2,  M,1,,128,158,2,,92,0920,.,,.,2.0,,,,,0,0,0,2002
02IN02206,2000047083,A7083,04,A7083,00,2,88,1,30,e.8,578904,688004,0,,,,3,.,2,,167,167,12,,93,1024,.,,.,2.0,,,,,0,0,0,2002
02IN02207,2000047090,A7090,04,A7090,00,2,81,1,30,04,547204,070404,0,,,,1,.,2,,160,171,2,,,,M,32P,2,2.0,,,,,0,0,0,2002
02IN02208,2000047096,A7096,04,A7096,00,2,88,1,30,e.7,551404,666604,0,,,,1,.,2,,146,164,2,,,,.,51N,1,2.0,MOTHERLY,,,,0,0,0,2002
02IN02209,2000047102,A7102,04,A7102,00,2,82,1,30,30,552804,541904,0,,,,3,.,2,,127,137,2,,93,1024,C,,.,2.0,VAG.PROLAPSE,,,,0,0,0,2002
02IN02210,2000047105,A7105,04,A7105,00,1,82,1,30,28,540604,420704,0,,,,3,.,M,,191,169,0,,93,0820,C,25,.,2.0,DUD >works,CTL,,,0,0,0,2002
02IN02211,2000047106,A7106,04,A7106,00,1,82,1,30,28,540604,420704,0,,,,S,.,M,,186,171,0,,,,C,25a,.,2.0,TEASER RAM,TEAZ,,,0,0,0,2002
02IN02212,2000047108,A7108,04,A7108,00,2,82,1,30,23,508204,552904,0,,,,3,.,H,,124,148,2,,93,1024,C,,.,2.0,"RUPTURE,L.",,,,0,0,0,2002
02IN02213,2000047109,A7109,04,A7109,00,1,82,1,30,23,508204,552904,0,,,,P,.,M,,171,167,0,,,,C,21a,.,2.0,PREPUCE BLED,CTL,,,0,0,0,2002
02IN02214,2000047114,A7114,04,A7114,00,2,81,1,30,04,547204,505004,0,,,,1,.,2,,130,134,2,,,,M,-3-,1,2.0,,,,,0,0,0,2002
02IN02215,2000047125,A7125,04,A7125,00,2,88,1,30,41-,432804,367004,0,,,,1,.,3,,141,153,2,,,,.,51N,2,2.0,,,,,0,0,0,2002
02IN02216,2000047133,A7133,04,A7133,00,1,82,1,30,31,502404,317804,0,,,,2, 84,M,,217,203,0,,92,0919,C,20,.,2.0,"D1, ?, ?",CTL,,,0,0,0,2002
02IN02217,2000047134,A7134,04,A7134,00,2,82,1,30,31,502404,317804,0,,,,1,.,3,,133,159,5,,,,C,52N,1,2.0,,,,,0,0,0,2002
02IN02218,2000047138,A7138,04,A7138,00,2,82,1,30,23,508204,329404,0,,,,1,.,2,,138,150,2,,,,C,-1-,1,2.0,,,,,0,0,0,2002
02IN02219,2000047153,A7153,04,A7153,00,1,82,1,30,31,502404,355304,0,,,,P,.,M,,190,178,0,,,,C,20a,.,2.0,RCVR<,FLWT,,,0,0,0,2002
02IN02220,2000047157,A7157,04,A7157,00,2,82,1,30,21,553004,432704,0,,,,1,.,3,,116,141,2,,,,C,31P,2,2.0,,,,,0,0,0,2002
02IN02221,2000047158,A7158,04,A7158,00,1,82,1,30,21,553004,432704,2,,,,P,LIB,M,,187,181,0,,,,C,LIB,.,2.0,,LIB,,,0,0,0,2002
02IN02222,2000047171,A7171,04,A7171,00,2,88,1,30,43-,489804,273304,0,,,,1,.,2,,144,153,2,,,,.,FL-,F,2.0,,,,,0,0,0,2002
02IN02223,2000047177,A7177,04,A7177,00,2,82,1,30,26,520204,560004,0,,,,1,.,2,,139,163,2,,,,C,-1-,1,2.0,,,,,0,0,0,2002
02IN02224,2000047193,A7193,04,A7193,00,2,88,1,30,41-,432804,480104,0,,,,1,.,2,,128,154,2,,,,.,52N,2,2.0,,,,,0,0,0,2002
02IN02225,2000047198,A7198,04,A7198,00,1,88,1,30,46-,523004,374204,2,,,,P,LIB,M,,173,164,0,,,,.,LIB,.,2.0,"UGLY, -SIZE",LIB,,,0,0,0,2002
02IN02226,2000047199,A7199,04,A7199,00,1,88,1,30,46-,523004,374204,2,,,,1,.,M,,205,198,0,,,,.,43,.,2.0,,FLWT,,,0,0,0,2002
02IN02227,2000047201,A7201,04,A7201,00,2,82,1,30,27,534104,216504,0,,,,1,.,2,,132,151,2,,,,C,51N,1,2.0,,,,,0,0,0,2002
02IN02228,2000047203,A7203,04,A7203,00,2,82,1,30,27,534104,216504,0,,,,1,.,1,,130,146,2,,,,C,FL-,F,2.0,,,,,0,0,0,2002
02IN02229,2000047204,A7204,04,A7204,00,2,81,1,30,04,547204,568004,0,,,,1,.,3,,131,148,2,,,,M,-4-,2,2.0,,,,,0,0,0,2002
02IN02230,2000047206,A7206,04,A7206,00,2,82,1,30,28,540604,192004,0,,,,V,.,5,,148,168,1,,,,C,ORE,V,2.0,"X, NO BAG",,,,0,0,0,2002
02IN02231,2000047213,A7213,04,A7213,00,2,81,1,30,04,547204,447604,0,,,,1,.,1,,136,165,2,,,,M,FL-,F,2.0,,,,,0,0,0,2002
02IN02232,2000047214,A7214,04,A7214,00,2,81,1,30,04,547204,447604,0,,,,V,.,2,,142,172,2,,,,M,ORE,V,2.0,,,,,0,0,0,2002
02IN02233,2000047216,A7216,04,A7216,00,2,81,1,30,02,551504,080704,0,,,,B,.,3,,137,169,11,,93,1022,M,,.,2.0,,,,,0,0,0,2002
