UID,ID10,YR,SEX,ETAG,BD1,LINE,PEN,BRD,REG,TYPE,INBR,TBR,AGE_LMG,DINBR,TM,HORN,BPEN,YRWT,FACE,C3536,SPRGWT,FALLWT,DISP,C4445,STAPL,CLFL,BRDNEW,DAYDIS,GRFL,FLGR,C6263,SIRE,SB1,SALE_LOT,DAM,DB1,AGE_BRDG,C80,YRREC,AGE
59IN02033,1955410018,55,2,G0018,4,02,022,41,1,07,22,,5,31,1,1,,083,09,,124,189,,,098,047,41,,106,4,,6811,4,97 02,2,,4,,1959,4.0
59IN02034,1955410024,55,2,G0024,4,15,152,41,1,08,13,,5,,1,1,,086,09,,116,130,,,095,043,41,,088,2,,7786,4,   13,9,,4,,1959,4.0
59IN02035,1955410025,55,2,G0025,4,12,121,41,1,07,06,,5,,1,1,,093,12,,143,157,2,,090,042,41,0924,104,3,,7560,4,    1,4,,4,,1959,4.0
59IN02036,1955410028,55,2,G0028,4,17,172,41,1,08,18,4,5,22,1,1,,091,05,,145,170,,,102,049,41,,095,4,,6368,4,69 17,2,,4,,1959,4.0
59IN02037,1955410035,55,2,G0035,4,17,172,41,1,08,19,,5,,1,1,,093,08,,122,141,2,,095,045,41,0924,091,2,,6368,4,    0,9,,4,,1959,4.0
59IN02038,1955410036,55,1,G0036,4,09,092,41,1,,02,5,5,,,,,,,,170,180,,,,,41,,,,,7651,4,,5533,4,4,,1959,4.0
59IN02039,1955410039,55,1,G0039,4,06,062,41,1,,23,3,5,,,,,,,,193,208,,,,,41,,161,2,,8044,4,260,5775,4,4,,1959,4.0
59IN02040,1955410042,55,2,G0042,4,07,072,41,1,06,15,,5,,1,1,,080,10,,171,141,2,,086,045,41,0924,096,3,,6521,4,    1,4,,4,,1959,4.0
59IN02041,1955410045,55,2,G0045,4,05,052,41,1,08,19,,5,24,1,1,,070,09,,105,116,,,089,046,41,,085,7,,7498,4,10 05,2,,4,,1959,4.0
59IN02042,1955410047,55,2,G0047,4,09,092,41,1,08,15,,5,09,1,1,,084,07,,144,153,,,087,047,41,,086,2,,7651,4,92 09,1,,4,,1959,4.0
59IN02043,1955410050,55,2,G0050,4,09,092,41,1,06,28,,5,,1,1,,089,08,,118,143,2,,077,040,41,0924,078,2,,7651,4,    9,0,,4,,1959,4.0
59IN02044,1955410054,55,2,G0054,4,15,152,41,1,06,15,,5,,1,1,,084,09,,122,158,2,,087,039,41,0924,082,3,,7786,4,    0,9,,4,,1959,4.0
59IN02045,1955410059,55,2,G0059,4,06,062,41,1,08,30,,5,,1,1,,086,07,,,,6,,097,049,41,0416,119,3,,8044,4,,,,4,,1959,4.0
59IN02046,1955410060,55,2,G0060,4,06,062,41,1,09,34,,5,,1,1,,080,06,,123,134,2,,093,050,41,0924,119,4,,8044,4,    1,4,,4,,1959,4.0
59IN02047,1955410066,55,2,G0066,4,07,072,41,1,06,17,7,5,25,1,1,,095,08,,137,154,,,086,045,41,,109,4,,6521,4,72 07,2,,4,,1959,4.0
59IN02048,1955410068,55,2,G0068,4,09,092,41,1,08,02,,5,,1,1,,086,09,,142,166,,,086,054,41,,100,2,,7651,4,   01,9,,4,,1959,4.0
59IN02049,1955410079,55,2,G0079,4,09,092,41,1,07,06,,5,,1,1,,094,06,,143,157,,,101,046,41,,094,3,,7651,4,   03,8,,4,,1959,4.0
59IN02050,1955410080,55,2,G0080,4,09,092,41,1,06,06,,5,18,1,1,,098,08,,134,157,,,080,040,41,,084,2,,7651,4,55 09,2,,4,,1959,4.0
59IN02051,1955410086,55,2,G0086,4,13,132,41,1,08,08,,5,37,1,1,,094,06,,144,164,,,091,046,41,,096,2,,7804,4,94 13,2,,4,,1959,4.0
59IN02052,1955410092,55,2,G0092,4,14,142,41,1,08,15,,5,19,1,1,,096,09,,148,164,,,104,058,41,,109,3,,7381,4,50 14,2,,4,,1959,4.0
59IN02053,1955410095,55,2,G0095,4,10,102,41,1,07,06,,5,,1,1,,089,09,,164,182,2,,102,054,41,0924,111,2,,6819,4,    1,4,,4,,1959,4.0
59IN02054,1955410100,55,2,G0100,4,13,132,41,1,08,12,,5,20,1,1,,089,09,,131,160,,,091,049,41,,096,2,,7804,4,13 13,1,,4,,1959,4.0
59IN02055,1955410111,55,2,G0111,4,13,132,41,1,09,15,,5,,1,1,,084,09,,117,156,2,,091,053,41,0924,103,3,,7804,4,    1,4,,4,,1959,4.0
59IN02056,1955410117,55,2,G0117,4,07,072,41,1,09,24,,5,,1,1,,084,09,,140,,6,,090,054,41,0920,117,4,,6521,4,,,,4,,1959,4.0
59IN02057,1955410121,55,2,G0121,4,18,182,41,1,07,09,,5,,1,1,,080,08,,120,145,2,,083,042,41,0924,074,2,,6029,4,    1,4,,4,,1959,4.0
59IN02058,1955410127,55,2,G0127,4,18,182,41,1,09,11,,5,,1,1,,088,08,,117,138,2,,112,052,41,0924,095,4,,6029,4,    1,4,,4,,1959,4.0
59IN02059,1955410131,55,2,G0131,4,18,182,41,1,08,08,,5,,1,1,,088,07,,132,155,2,,102,063,41,0924,107,5,,6029,4,    1,4,,4,,1959,4.0
59IN02060,1955410140,55,2,G0140,4,12,121,41,1,09,11,,5,,1,1,,098,09,,,,6,,102,051,41,0420,135,3,,7560,4,,,,4,,1959,4.0
59IN02061,1955410145,55,2,G0145,4,15,152,41,1,08,14,,5,,1,1,,084,09,,122,158,2,,091,045,41,0924,093,3,,7786,4,    0,9,,4,,1959,4.0
59IN02062,1955410153,55,2,G0153,4,17,172,41,1,08,08,5,5,18,1,1,,080,06,,137,167,,,096,045,41,,079,3,,6368,4,79 17,2,,4,,1959,4.0
59IN02063,1955410158,55,2,G0158,4,07,072,41,1,05,18,8,5,26,1,1,,102,09,,143,165,,,105,052,41,,102,3,,6521,4,05 07,2,,4,,1959,4.0
59IN02064,1955410164,55,2,G0164,4,17,172,41,1,07,02,,5,,1,1,,109,04,,126,,7,,099,049,41,1001,099,3,,6368,4,,,,4,,1959,4.0
59IN02065,1955410168,55,2,G0168,4,03,032,41,1,07,17,,5,16,1,1,,098,09,,138,164,,,075,040,41,,101,2,,8005,4,53 03,2,,4,,1959,4.0
59IN02066,1955410187,55,2,G0187,4,09,092,41,1,06,11,,5,,1,1,,097,09,,144,155,,,102,053,41,,106,4,,7651,4,   03,9,,4,,1959,4.0
59IN02067,1956410203,56,2,G0203,4,66,242,41,1,07,,,4,,5,1,,105,06,,133,163,,,091,050,41,,097,3,,9109,4,   36,2,,3,,1959,3.0
59IN02068,1956410210,56,2,G0210,4,65,342,41,3,06,,,4,,5,1,,092,09,,108,135,,,110,049,41,,102,3,,8906,4,   28,2,,3,,1959,3.0
59IN02069,1956410211,56,2,G0211,4,65,312,41,3,07,,,4,,5,1,,083,07,,121,142,,,104,041,41,,077,3,,8850,4,   27,2,,3,,1959,3.0
59IN02070,1956410213,56,2,G0213,4,66,312,41,1,07,,,4,,5,1,,086,07,,112,128,,,108,040,41,,076,4,,8850,4,   14,7,,3,,1959,3.0
59IN02071,1956410221,56,2,G0221,4,65,392,41,3,07,,,4,,5,1,,101,08,,142,168,,,115,042,41,,098,3,,8548,4,   31,2,,3,,1959,3.0
59IN02072,1956410222,56,2,G0222,4,65,302,41,1,05,,,4,,5,1,,091,08,,123,156,,,101,052,41,,115,2,,8960,4,   26,2,,3,,1959,3.0
59IN02073,1956410223,56,2,G0223,4,65,262,41,1,07,,,4,,5,1,,096,06,,133,170,,,097,046,41,,088,2,,8517,4,   39,2,,3,,1959,3.0
59IN02074,1956410226,56,2,G0226,4,66,332,41,1,06,,,4,,5,1,,092,06,,118,144,2,,114,047,41,0924,095,3,,8900,4,    1,3,,3,,1959,3.0
59IN02075,1956410230,56,2,G0230,4,65,322,41,2,07,,,4,,5,1,,096,07,,137,166,,,094,045,41,,096,2,,8875,4,   03,7,,3,,1959,3.0
59IN02076,1956410231,56,2,G0231,4,66,252,41,1,07,,,4,,5,1,,083,08,,108,129,,,093,044,41,,089,3,,8727,4,   34,2,,3,,1959,3.0
59IN02077,1956410234,56,2,G0234,4,65,262,41,1,06,,,4,,5,1,,103,07,,123,153,2,,093,049,41,0924,083,3,,8517,4,    1,3,,3,,1959,3.0
59IN02078,1956410235,56,2,G0235,4,66,362,41,1,06,,,4,,5,1,,096,07,,120,145,2,,084,042,41,0924,078,2,,8889,4,    0,8,,3,,1959,3.0
59IN02079,1956410238,56,2,G0238,4,66,342,41,1,04,,,4,,5,1,,103,10,,124,155,,,090,037,41,,081,2,,8906,4,   32,2,,3,,1959,3.0
59IN02080,1956410243,56,2,G0243,4,65,272,41,1,07,,,4,,5,1,,091,07,,117,141,,,087,043,41,,107,2,,8786,4,   35,2,,3,,1959,3.0
59IN02081,1956410246,56,2,G0246,4,66,302,41,1,04,,,4,,5,1,,088,08,,115,136,,,107,066,41,,120,3,,8960,4,   15,7,,3,,1959,3.0
59IN02082,1956410258,56,2,G0258,4,65,352,41,1,07,,,4,,5,1,,095,09,,141,155,,,103,052,41,,103,3,,8882,4,   32,2,,3,,1959,3.0
59IN02083,1956410275,56,2,G0275,4,65,242,41,1,07,,,4,,5,1,,088,08,,120,149,,,105,047,41,,097,2,,9109,4,   36,2,,3,,1959,3.0
59IN02084,1956410281,56,2,G0281,4,65,312,41,3,06,,6,4,,5,1,,088,07,,124,150,,,094,049,41,,088,3,,8850,4,   04,7,,3,,1959,3.0
59IN02085,1956410285,56,2,G0285,4,66,272,41,1,07,,,4,,5,1,,090,06,,118,145,3,,095,044,41,1218,099,2,,8786,4,,,,3,,1959,3.0
59IN02086,1956410289,56,2,G0289,4,65,382,41,1,07,,,4,,5,1,,086,10,,137,159,,,090,042,41,,092,2,,9501,4,   29,2,,3,,1959,3.0
59IN02087,1956410295,56,2,G0295,4,65,382,41,3,08,,,4,,5,1,,088,07,,117,144,,,105,050,41,,100,2,,9501,4,   33,2,,3,,1959,3.0
59IN02088,1956410300,56,2,G0300,4,65,362,41,1,07,,,4,,5,1,,076,07,,112,124,,,088,038,41,,080,2,,8889,4,   30,2,,3,,1959,3.0
59IN02089,1956410305,56,2,G0305,4,65,372,41,1,05,,,4,,5,1,,092,10,,132,161,2,,098,050,41,0924,094,3,,8516,4,    1,3,,3,,1959,3.0
59IN02090,1956410316,56,2,G0316,4,65,332,41,2,07,,,4,,5,1,,091,07,,122,147,,,098,043,41,,090,2,,8900,4,   24,2,,3,,1959,3.0
59IN02091,1956410322,56,2,G0322,4,65,262,41,1,06,,,4,,5,1,,101,07,,130,152,2,,083,038,41,0924,078,2,,8517,4,    1,3,,3,,1959,3.0
59IN02092,1956410323,56,2,G0323,4,66,302,41,1,07,,,4,,5,1,,081,08,,79,,7,,088,041,41,1001,092,2,,8960,4,,,,3,,1959,3.0
59IN02093,1956940002,56,1,00002,4,,,94,,,,,4,,,,,,,,206,224,,,,,94,,172,6,,,,,,,3,,1959,3.0
59IN02094,1956410336,56,2,G0336,4,65,282,41,2,07,,,4,,5,1,,082,11,,113,149,,,087,039,41,,073,2,,8385,4,   23,2,,3,,1959,3.0
59IN02095,1956410338,56,2,G0338,4,65,332,41,1,07,,,4,,5,1,,089,05,,123,154,2,,095,042,41,0924,070,3,,8900,4,    1,3,,3,,1959,3.0
59IN02096,1956410341,56,2,G0341,4,65,242,41,1,07,,,4,,5,1,,088,08,,113,136,,,099,050,41,,106,3,,9109,4,   39,2,,3,,1959,3.0
59IN02097,1956410342,56,2,G0342,4,65,372,41,1,06,,,4,,5,1,,102,08,,162,191,2,,097,036,41,0924,081,2,,8516,4,    1,3,,3,,1959,3.0
59IN02098,1956410345,56,2,G0345,4,66,262,41,1,07,,,4,,5,1,,088,08,,128,146,,,083,043,41,,088,2,,8517,4,   37,2,,3,,1959,3.0
59IN02099,1956410348,56,2,G0348,4,65,232,41,2,07,,,4,,5,1,,093,10,,128,155,,,094,037,41,,098,2,,8460,4,   34,2,,3,,1959,3.0
59IN02100,1956410352,56,2,G0352,4,16,162,41,1,08,24,,4,,1,1,,079,06,,103,130,2,,091,036,41,0924,079,2,,7843,4,    1,3,,3,,1959,3.0
59IN02101,1956410359,56,2,G0359,4,66,352,41,1,08,,,4,,5,1,,076,10,,113,132,,,086,036,41,,073,2,,8882,4,   33,2,,3,,1959,3.0
59IN02102,1956410360,56,2,G0360,4,10,101,41,2,06,17,,4,16,1,1,,091,08,,132,154,,,093,044,41,,083,2,,8808,4,22 10,1,,3,,1959,3.0
59IN02103,1956410363,56,2,G0363,4,66,322,41,1,06,,,4,,5,1,,089,07,,,,6,,092,046,41,0502,096,3,,8875,4,,,,3,,1959,3.0
59IN02104,1956410371,56,2,G0371,4,03,032,41,1,07,10,,4,,1,1,,093,08,,123,153,2,,090,035,41,0924,075,2,,9127,4,    0,8,,3,,1959,3.0
59IN02105,1956410374,56,2,G0374,4,65,302,41,1,08,,,4,,5,1,,082,09,,123,148,,,091,042,41,,081,3,,8960,4,   22,2,,3,,1959,3.0
59IN02106,1956410376,56,2,G0376,4,66,332,41,1,05,,,4,,5,1,,096,05,,150,162,,,090,046,41,,092,3,,8900,4,   23,2,,3,,1959,3.0
59IN02107,1956410384,56,2,G0384,4,65,312,41,1,07,,,4,,5,1,,090,08,,117,145,,,108,045,41,,094,3,,8850,4,   25,2,,3,,1959,3.0
59IN02108,1956410390,56,1,G0390,4,03,032,41,1,,28,1,4,,,1,,,,,124,134,9,,,,41,1030,086,2,,9127,4,,8913,4,3,,1959,3.0
59IN02109,1956410392,56,2,G0392,4,01,011,41,1,05,39,,4,31,1,1,,082,10,,113,134,,,085,039,41,,078,2,,7298,4,29 01,1,,3,,1959,3.0
59IN02110,1956410397,56,2,G0397,4,73,017,41,3,07,,2,4,,9,1,,108,10,,144,155,,,102,044,41,,095,3,,8990,4,   72,2,,3,,1959,3.0
59IN02111,1956410400,56,2,G0400,4,65,232,41,1,07,,,4,,5,1,,093,08,,144,,3,,111,046,41,0615,089,3,,8460,4,,,,3,,1959,3.0
59IN02112,1956410402,56,2,G0402,4,17,172,41,2,07,06,6,4,11,1,1,,084,08,,137,154,,,097,039,41,,078,2,,7666,4,26 17,2,,3,,1959,3.0
59IN02113,1956410403,56,2,G0403,4,10,102,41,2,07,18,,4,17,1,1,,083,08,,131,154,,,085,031,41,,068,2,,7617,4,78 10,2,,3,,1959,3.0
59IN02114,1956410404,56,2,G0404,4,13,132,41,3,09,15,,4,,1,1,,083,08,,126,153,2,,090,034,41,0924,066,2,,8468,4,    1,3,,3,,1959,3.0
59IN02115,1956410407,56,2,G0407,4,07,072,41,2,06,16,,4,,1,1,,086,08,,106,142,2,,092,038,41,0924,070,2,,9017,4,    1,3,,3,,1959,3.0
59IN02116,1956410408,56,2,G0408,4,17,172,41,1,07,16,7,4,03,1,1,,087,11,,128,149,,,096,040,41,,093,3,,7666,4,57 17,2,,3,,1959,3.0
59IN02117,1956410418,56,2,G0418,4,01,011,41,1,07,25,,4,30,1,1,,086,08,,151,148,,,082,030,41,,063,1,,7298,4,31 01,2,,3,,1959,3.0
59IN02118,1956410419,56,2,G0419,4,70,712,41,2,06,,,4,,2,1,,102,08,,,,6,,112,044,41,0502,083,4,,8676,4,,,,3,,1959,3.0
59IN02119,1956410420,56,2,G0420,4,04,042,41,1,08,26,3,4,30,1,1,,082,07,,131,160,,,091,035,41,,079,3,,7086,4,00 04,2,,3,,1959,3.0
59IN02120,1956410421,56,2,G0421,4,16,162,41,2,07,14,,4,,1,1,,074,07,,125,154,2,,105,045,41,0924,086,3,,7843,4,    1,3,,3,,1959,3.0
59IN02121,1956410425,56,2,G0425,4,70,722,41,1,06,,3,4,,2,1,,080,09,,123,144,,,099,046,41,,085,3,,9147,4,   72,2,,3,,1959,3.0
59IN02122,1956410426,56,2,G0426,4,11,112,41,2,05,14,,4,38,1,1,,101,08,,153,161,,,090,048,41,,089,3,,8734,4,14 11,2,,3,,1959,3.0
59IN02123,1956410431,56,2,G0431,4,07,072,41,1,07,23,1,4,24,1,1,,091,05,,122,132,,,112,045,41,,088,4,,9017,4,41 07,2,,3,,1959,3.0
59IN02124,1956410433,56,2,G0433,4,70,732,41,1,07,,1,4,,2,1,,084,07,,133,143,,,094,046,41,,097,3,,8897,4,   73,2,,3,,1959,3.0
59IN02125,1956410436,56,1,G0436,4,07,072,41,1,,23,1,4,,,,,,,,178,196,,,,,41,,149,3,,9017,4,236,5837,4,3,,1959,3.0
59IN02126,1956410445,56,2,G0445,4,73,107,41,1,08,,2,4,,9,1,,078,08,,125,143,,,085,038,41,,079,2,,7617,4,   73,2,,3,,1959,3.0
59IN02127,1956410448,56,2,G0448,4,02,022,41,1,07,24,,4,30,1,1,,087,06,,133,140,,,099,042,41,,083,4,,8445,4,39 02,2,,3,,1959,3.0
59IN02128,1956410452,56,2,G0452,4,10,101,41,2,07,05,,4,10,1,1,,090,09,,136,149,,,095,041,41,,080,2,,8808,4,25 10,1,,3,,1959,3.0
59IN02129,1956410453,56,2,G0453,4,01,012,41,1,05,31,,4,34,1,1,,097,07,,142,157,,,106,037,41,,071,3,,8990,4,93 01,1,,3,,1959,3.0
59IN02130,1956410463,56,2,G0463,4,73,147,41,3,07,,3,4,,9,1,,083,07,,127,158,,,086,041,41,,079,2,,8575,4,   73,2,,3,,1959,3.0
59IN02131,1956410464,56,2,G0464,4,73,147,41,3,07,,5,4,,9,1,,076,08,,108,138,,,094,042,41,,073,2,,8575,4,   71,2,,3,,1959,3.0
59IN02132,1956410467,56,2,G0467,4,11,112,41,2,07,14,,4,,1,1,,088,08,,126,,7,,099,048,41,1001,081,3,,8734,4,,,,3,,1959,3.0
59IN02133,1956410469,56,2,G0469,4,09,092,41,1,07,09,,4,,1,1,,078,07,,130,164,2,,107,044,41,0924,076,3,,8609,4,    1,3,,3,,1959,3.0
59IN02134,1956410470,56,2,G0470,4,09,092,41,1,08,09,,4,,1,1,,088,08,,126,165,3,,092,037,41,1218,068,2,,8609,4,,,,3,,1959,3.0
59IN02135,1956410477,56,2,G0477,4,08,082,41,1,08,19,2,4,20,1,1,,072,08,,106,129,,,093,047,41,,093,2,,8595,4,50 08,2,,3,,1959,3.0
59IN02136,1956410481,56,2,G0481,4,09,092,41,1,07,04,,4,,1,1,,118,09,,142,168,,,109,054,41,,107,5,,8609,4,   01,8,,3,,1959,3.0
59IN02137,1956410485,56,2,G0485,4,70,712,41,1,07,,6,4,,2,1,,086,06,,128,160,,,094,049,41,,097,3,,8676,4,   71,2,,3,,1959,3.0
59IN02138,1956410491,56,2,G0491,4,17,172,41,1,06,04,,4,,1,1,,096,08,,142,164,2,,110,043,41,0924,091,5,,7666,4,    1,3,,3,,1959,3.0
59IN02139,1956410497,56,2,G0497,4,17,172,41,1,08,03,8,4,09,1,1,,080,09,,130,149,,,105,043,41,,091,3,,7666,4,97 17,2,,3,,1959,3.0
59IN02140,1956410499,56,2,G0499,4,13,132,41,2,07,19,,4,,1,1,,086,10,,134,,6,,096,048,41,0920,085,3,,8468,4,,,,3,,1959,3.0
59IN02141,1956410510,56,2,G0510,4,08,082,41,1,09,22,3,4,31,1,1,,068,11,,118,123,,,096,042,41,,075,2,,8595,4,37 08,2,,3,,1959,3.0
59IN02142,1956410515,56,1,G0515,4,03,032,41,1,,23,1,4,,,1,,,,,138,148,9,,,,41,1030,093,3,,9127,4,,7675,4,3,,1959,3.0
59IN02143,1956410518,56,2,G0518,4,15,152,41,1,07,11,,4,24,1,1,,094,09,,135,145,,,091,033,41,,078,2,,9013,4,04 15,1,,3,,1959,3.0
59IN02144,1956410520,56,1,G0520,4,05,052,41,1,,24,1,4,,,,,,,,138,154,,,,,41,,120,3,,9142,4,209,6729,4,3,,1959,3.0
59IN02145,1956410526,56,2,G0526,4,03,032,41,1,06,13,,4,,1,1,,083,06,,140,175,2,,099,033,41,0924,071,3,,9127,4,    1,3,,3,,1959,3.0
59IN02146,1956410533,56,2,G0533,4,17,172,41,1,07,20,1,4,06,1,1,,093,08,,142,170,,,096,048,41,,091,3,,7666,4,64 17,2,,3,,1959,3.0
59IN02147,1956410548,56,2,G0548,4,01,012,41,1,06,31,,4,32,1,1,,096,07,,130,158,,,089,031,41,,075,2,,8990,4,57 01,2,,3,,1959,3.0
59IN02148,1956410556,56,1,G0556,4,17,172,41,1,,18,1,4,,,,,,12,6,174,188,2,,,,41,0924,198,7,,7666,4,243,7934,4,3,,1959,3.0
59IN02149,1956410557,56,2,G0557,4,13,132,41,1,08,06,,4,14,1,1,,082,08,,117,130,,,095,043,41,,082,2,,8468,4,35 13,2,,3,,1959,3.0
59IN02150,1956410561,56,2,G0561,4,14,142,41,1,09,18,,4,,1,1,,074,07,,114,139,2,,088,035,41,0924,063,2,,8575,4,    1,3,,3,,1959,3.0
59IN02151,1956410565,56,2,G0565,4,12,121,41,1,05,19,,4,12,1,1,,078,08,,130,155,,,088,029,41,,057,1,,8474,4,30 12,1,,3,,1959,3.0
59IN02152,1956410569,56,1,G0569,4,12,121,41,1,,13,5,4,,,,,,,,207,228,,,,,41,,183,2,,8474,4,266,5912,4,3,,1959,3.0
59IN02153,1956410576,56,2,G0576,4,09,092,41,3,07,05,,4,,1,1,,105,07,,150,192,3,,099,040,41,1218,080,3,,8609,4,,,,3,,1959,3.0
59IN02154,1956410582,56,4,G0582,4,,,41,,,33,1,4,,,,,,,,137,158,,,,,41,,155,5,,8401,4,,8539,4,3,,1959,3.0
59IN02155,1956410583,56,2,G0583,4,17,172,41,2,08,15,,4,,1,1,,077,11,,133,167,2,,090,039,41,0924,075,2,,7666,4,    1,3,,3,,1959,3.0
59IN02156,1956410594,56,2,G0594,4,70,722,41,1,07,,4,4,,2,1,,082,08,,129,145,,,087,034,41,,063,2,,9147,4,   73,2,,3,,1959,3.0
59IN02157,1956410595,56,1,G0595,4,13,132,41,1,,12,1,4,,,,,,,,191,212,3,,,,41,0801,210,8,,8468,4,265,4471,4,3,,1959,3.0
59IN02158,1956410600,56,2,G0600,4,03,032,41,1,07,14,,4,,1,1,,093,08,,160,172,2,,098,035,41,0924,080,3,,9127,4,    9,0,,3,,1959,3.0
59IN02159,1956410614,56,2,G0614,4,10,102,41,2,07,02,,4,,1,1,,093,07,,130,150,2,,096,047,41,0924,085,2,,7617,4,    0,8,,3,,1959,3.0
59IN02160,1956410625,56,2,G0625,4,70,732,41,1,05,,,4,,2,1,,100,07,,146,170,3,,105,047,41,1218,088,3,,8897,4,,,,3,,1959,3.0
59IN02161,1956410631,56,2,G0631,4,02,022,41,1,06,33,,4,33,1,1,,074,08,,132,138,,,097,032,41,,074,4,,8445,4,81 02,2,,3,,1959,3.0
59IN02162,1956410633,56,2,G0633,4,15,152,41,2,05,11,,4,,1,1,,086,08,,133,168,2,,091,039,41,0924,075,2,,9013,4,    1,3,,3,,1959,3.0
59IN02163,1956410637,56,2,G0637,4,06,062,41,1,08,25,,4,21,1,1,,081,09,,125,136,,,105,053,41,,097,3,,9070,4,35 06,2,,3,,1959,3.0
59IN02164,1956410644,56,2,G0644,4,15,152,41,2,09,12,,4,,1,1,,069,09,,117,139,3,,088,042,41,1218,080,2,,9013,4,,,,3,,1959,3.0
59IN02165,1956410648,56,2,G0648,4,15,152,41,1,07,11,,4,,1,1,,078,10,,124,135,2,,101,052,41,0924,095,3,,9013,4,    1,3,,3,,1959,3.0
59IN02166,1956410649,56,2,G0649,4,73,017,41,1,08,,5,4,,9,1,,083,09,,133,151,,,092,049,41,,091,4,,8990,4,   73,2,,3,,1959,3.0
59IN02167,1956410659,56,2,G0659,4,70,722,41,1,07,,7,4,,2,1,,087,09,,117,136,,,093,047,41,,095,3,,9147,4,   71,2,,3,,1959,3.0
59IN02168,1956410660,56,2,G0660,4,70,722,41,1,06,,,4,,2,1,,097,07,,140,169,2,,088,049,41,0924,086,2,,9147,4,    1,3,,3,,1959,3.0
59IN02169,1956410663,56,1,G0663,4,16,162,41,1,,17,1,4,,,,,,13,6,157,174,2,,,,41,0924,182,6,,7843,4,232,8841,4,3,,1959,3.0
59IN02170,1956410675,56,1,G0675,4,03,,41,1,,10,5,4,,,,,,12,5,178,196,2,,,,41,0924,218,6,,9127,4,235,6371,4,3,,1959,3.0
59IN02171,1956410682,56,1,G0682,4,14,142,41,1,,18,1,4,,,2,,,,,132,142,9,,,,41,1030,103,2,,8575,4,,7415,4,3,,1959,3.0
59IN02172,1956410684,56,2,G0684,4,18,182,41,1,07,09,5,4,12,1,1,,088,08,,111,142,,,105,043,41,,079,2,,7607,4,94 18,2,,3,,1959,3.0
59IN02173,1956410687,56,2,G0687,4,08,081,41,1,08,27,4,4,22,1,1,,069,09,,108,113,,,089,047,41,,078,2,,8401,4,34 08,2,,3,,1959,3.0
59IN02174,1956410688,56,2,G0688,4,15,152,41,2,04,12,,4,21,1,1,,100,06,,141,160,,,094,059,41,,106,3,,9013,4,50 15,2,,3,,1959,3.0
59IN02175,1956410690,56,2,G0690,4,02,022,41,1,07,21,,4,28,1,1,,089,08,,118,149,,,087,048,41,,089,2,,8445,4,71 02,2,,3,,1959,3.0
59IN02176,1956410692,56,2,G0692,4,70,722,41,1,08,,4,4,,2,1,,081,09,,113,137,,,099,049,41,,089,4,,9147,4,   72,2,,3,,1959,3.0
59IN02177,1956410693,56,2,G0693,4,70,722,41,1,04,,6,4,,2,1,,086,08,,131,143,,,089,047,41,,085,3,,9147,4,   73,2,,3,,1959,3.0
59IN02178,1956410695,56,2,G0695,4,73,107,41,3,08,,5,4,,9,1,,082,05,,118,150,,,091,041,41,,089,3,,7617,4,   72,2,,3,,1959,3.0
59IN02179,1956410697,56,2,G0697,4,04,042,41,1,06,27,,4,,1,1,,081,06,,117,146,2,,098,037,41,0924,069,2,,7086,4,    1,3,,3,,1959,3.0
59IN02180,1956410699,56,2,G0699,4,13,132,41,1,05,09,,4,15,1,1,,083,09,,122,140,,,100,043,41,,084,2,,8468,4,81 13,1,,3,,1959,3.0
59IN02181,1956410704,56,2,G0704,4,73,167,41,3,07,,8,4,,9,1,,088,08,,131,149,,,093,040,41,,079,2,,7843,4,   71,2,,3,,1959,3.0
59IN02182,1956410705,56,2,G0705,4,73,167,41,3,07,,7,4,,9,1,,088,06,,127,145,,,098,051,41,,092,3,,7843,4,   73,2,,3,,1959,3.0
59IN02183,1956410711,56,2,G0711,4,03,032,41,1,04,15,,4,27,1,1,,103,09,,168,151,,,090,045,41,,089,3,,9127,4,04 03,1,,3,,1959,3.0
59IN02184,1956410715,56,2,G0715,4,15,152,41,2,06,04,,4,18,1,1,,090,08,,134,163,,,095,046,41,,084,2,,9013,4,67 15,1,,3,,1959,3.0
59IN02185,1956410718,56,2,G0718,4,73,147,41,1,07,,1,4,,9,1,,083,10,,122,138,,,525,044,41,,084,3,,8575,4,   71,2,,3,,1959,3.0
59IN02186,1956410722,56,2,G0722,4,17,172,41,1,07,09,2,4,09,1,1,,093,07,,135,156,,,102,044,41,,079,2,,7666,4,89 17,2,,3,,1959,3.0
59IN02187,1956410727,56,2,G0727,4,06,062,41,1,09,21,,4,,1,1,,062,09,,103,119,2,,100,037,41,0924,076,3,,9070,4,    1,3,,3,,1959,3.0
59IN02188,1956410733,56,2,G0733,4,17,172,41,1,07,10,,4,,1,1,,096,08,,157,167,2,,095,048,41,0924,096,2,,7666,4,    1,3,,3,,1959,3.0
59IN02189,1956410739,56,1,G0739,4,06,062,41,1,,18,4,4,,,,,,13,2,163,178,2,,,,41,0924,197,7,,9070,4,241,4049,4,3,,1959,3.0
59IN02190,1956410747,56,2,G0747,4,08,082,41,1,07,19,5,4,21,1,1,,079,08,,105,118,,,096,046,41,,108,3,,8595,4,32 08,2,,3,,1959,3.0
59IN02191,1956410750,56,2,G0750,4,16,162,41,1,07,13,,4,,1,1,,089,08,,122,148,2,,090,042,41,0924,072,1,,7843,4,    1,3,,3,,1959,3.0
