UID,ID10,YR,SEX,ETAG,RMK,LINE,PEN,TRT1,SEA,PD,RGRP,ELG,ELGI,ELGC,TBR,ADAM,C2426,BPEN,BRAND,C34,BAG,SPRGWT,FALLWT,DISP,MISC,STM,LOT,BRD,DAYDIS,REG,SIRE,BAND,IDX,DAM,CAUSE,TRT2,YRREC
78IN04109,1976627389,76,2,K7389,,60,702,,,,,,,,2,30,,633,,, 2,116,141,,,06,,62,,,564262,5,,496162,,,1978
78IN04110,1976627397,76,2,K7397,,60,701,,,,,,,,2,30,,634,,,10,123,133,,,06,,62,,,519462,2,,459162,,,1978
78IN04111,1976627408,76,2,K7408,,61,761,,,,,,,,1,30,,634,,, 2,135,138,,,06,,62,,,575362,3,,052962,,,1978
78IN04112,1976627413,76,2,K7413,,68,750,,,,,,,,1,30,,641,,, 2,122,131,,,06,,62,,,550562,3,,464962,,,1978
78IN04113,1976627432,76,2,K7432,,60,762,,,,,,,,1,30,,601,,, 1,143,144,,,06,,62,,,514462,1,,206062,,,1978
78IN04114,1977627433,77,2,K7433,,63,632,,,,,,,,3,20,,632,,,,112,144,,,06,,62,,,624562,5,,478462,,,1978
78IN04115,1977627434,77,2,K7434,,60,602,,,2,,,,,3,,,001,,,,84,108,2,,06,,62,0921,,638862,5,,517462,92,,1978
78IN04116,1977627435,77,2,K7435,,60,604,,,,,,,,3,20,,633,,,,93,118,,,06,,62,,,639262,5,,654462,,,1978
78IN04117,1977627441,77,1,K7441,,63,631,,,2,,,,,5,,,,,,,125,141,3,,06,,62,0814,,600862,Y,377,328062,93,,1978
78IN04118,1977627442,77,2,K7442,,63,631,,,,,,,,5,20,,633,,,,124,157,,,06,,62,,,600862,5,,328062,,,1978
78IN04119,1977627445,77,1,K7445,,61,614,,,2,,,,,1,,,197,,,,121,144,2,,06,,62,0921,,679162,Y,382,646362,92,,1978
78IN04120,1977627448,77,2,K7448,,60,604,,,,,,,,5,20,,634,,, 2,110,127,,,06,,62,,,639262,3,,556362,,,1978
78IN04121,1977627449,77,2,K7449,,61,611,,,,,,,,3,20,,601,,,,110,142,,,06,,62,,,659362,5,,551262,,,1978
78IN04122,1977627452,77,2,K7452,,61,614,,,,,,,,1,20,,602,,,,126,162,,,06,,62,,,679162,5,,611462,,,1978
78IN04123,1977627454,77,2,K7454,,60,604,,,,,,,,5,20,,601,,,,97,127,,,06,,62,,,639262,5,,246062,,,1978
78IN04124,1977627457,77,1,K7457,,60,601,,,2,,,,,3,,,197,,,,116,139,2,,06,,62,0921,,655762,Y,396,559662,92,,1978
78IN04125,1977627459,77,1,K7459,,60,601,,,2,,,,,5,,,185,,,,138,156,2,,06,,62,0921,,655762,Y,413,469062,92,,1978
78IN04126,1977627460,77,1,K7460,,60,601,,,3,,,,,5,,,,,,,100,122,3,,06,,62,1113,,655762,Y,377,469062,93,,1978
78IN04127,1977627462,77,1,K7462,,63,634,,,3,,,,,1,,,,,,,108,126,3,,06,,62,1113,,635562,Y,355,656462,93,,1978
78IN04128,1977627465,77,2,K7465,,60,603,,,,,,,,3,20,,642,,,,121,150,,,06,,62,,,642262,5,,475162,,,1978
78IN04129,1977627466,77,1,K7466,,60,602,,,1,,,,,3,,,,,,,157,171,,,06,,62,,,638862,Y,444,428362,,,1978
78IN04130,1977627467,77,2,K7467,,60,602,,,,,,,,5,20,,632,,,,99,129,,,06,,62,,,638862,5,,428362,,,1978
78IN04131,1977627468,77,2,K7468,,60,602,,,,,,,,7,20,,611,,,,107,137,,,06,,62,,,638862,5,,493662,,,1978
78IN04132,1977627469,77,1,K7469,,60,602,,,,,,,,8,,,,,,,133,,6,,06,,62,0630,,638862,Y,,493662,04,,1978
78IN04133,1977627474,77,2,K7474,,60,604,,,2,,,,,5,,,001,,,,88,110,2,,06,,62,0921,,639262,5,,607162,92,,1978
78IN04134,1977627475,77,2,K7475,,60,602,,,,,,,,3,20,,603,,, 2,124,134,6,,06,,62,1231,,638862,3,,451362,40,,1978
78IN04135,1977627477,77,2,K7477,,61,611,,,,,,,,1,20,,603,,,,97,134,,,06,,62,,,659362,5,,337662,,,1978
78IN04136,1977627481,77,2,K7481,,61,611,,,,,,,,1,20,,604,,,,110,146,,,06,,62,,,659362,5,,602262,,,1978
78IN04137,1977627483,77,1,K7483,,61,612,,,,,,,,3,,,,,,,,,7,,06,,62,0525,,701762,*,,303162,97,,1978
78IN04138,1977627484,77,1,K7484,,61,614,,,3,,,,,5,,,,,,,105,130,3,,06,,62,1113,,679162,Y,388,377362,93,,1978
78IN04139,1977627485,77,2,K7485,,61,614,,,,,,,,5,20,,611,,,,111,136,,,06,,62,,,679162,5,,377362,,,1978
78IN04140,1977627486,77,1,K7486,,61,612,,,2,,,,,5,,,196,,,,122,149,2,,06,,62,0921,,701762,Y,416,292662,92,,1978
78IN04141,1977627487,77,2,K7487,,61,612,,,,,,,,5,20,,612,,,,112,147,,,06,,62,,,701762,5,,292662,,,1978
78IN04142,1977627489,77,1,K7489,,60,604,,,3,,,,,1,,,,,,,101,109,3,,06,,62,1113,,639262,Y,378,470762,93,,1978
78IN04143,1977627490,77,2,K7490,,61,614,,,,,,,,5,20,,004,,,,101,141,,,06,,62,,,679162,5,,538862,,,1978
78IN04144,1977627491,77,2,K7491,,61,614,,,,,,,,5,20,,613,,,,107,141,,,06,,62,,,679162,5,,538862,,,1978
78IN04145,1977627492,77,1,K7492,,60,601,,,2,,,,,1,,,177,,,,136,159,2,,06,,62,0921,5585,655762,Y,421,348062,92,,1978
78IN04146,1977627493,77,2,K7493,,63,633,,,,,,,,5,20,,613,,,,116,133,,,06,,62,,,639462,5,,211162,,,1978
78IN04147,1977627494,77,2,K7494,,63,633,,,,,,,,5,20,,641,,,,116,154,,,06,,62,,,639462,5,,211162,,,1978
78IN04148,1977627495,77,2,K7495,,60,604,,,,,,,,5,20,,642,,,,114,155,,,06,,62,,,639262,5,,481062,,,1978
78IN04149,1977627497,77,1,K7497,,61,613,,,2,,,,,3,,,176,,,,128,149,2,,06,,62,0921,5584,661362,Y,437,463562,92,,1978
78IN04150,1977627499,77,1,K7499,,60,603,,,3,,,,,3,,,,,,,96,116,3,,06,,62,0814,,642262,Y,370,278062,93,,1978
78IN04151,1977627501,77,2,K7501,,63,631,,,,,,,,3,20,,634,,,,129,144,,,06,,62,,,600862,5,,462562,,,1978
78IN04152,1977627503,77,2,K7503,,61,612,,,,,,,,5,20,,614,,,,117,132,,,06,,62,,,701762,5,,237362,,,1978
78IN04153,1977627504,77,1,K7504,,63,633,,,2,,,,,1,,,172,,,,147,172,2,,06,,62,0921,5580,639462,Y,410,568562,92,,1978
78IN04154,1977627505,77,2,K7505,,60,602,,,,,,,,3,20,,604,,,,116,145,,,06,,62,,,638862,5,,527162,,,1978
78IN04155,1977627510,77,2,K7510,,61,611,,,,,,,,5,20,,631,,,,107,144,,,06,,62,,,659362,5,,530962,,,1978
78IN04156,1977627511,77,2,K7511,,61,611,,,2,,,,,5,,,001,,,,83,116,2,,06,,62,0921,,659362,5,,530962,92,,1978
78IN04157,1977627513,77,2,K7513,,60,601,,,,,,,,5,20,,631,,,,106,152,,,06,,62,,,655762,5,,133862,,,1978
78IN04158,1977627515,77,2,K7515,,60,603,,,,,,,,3,20,,602,,,,118,143,,,06,,62,,,642262,5,,452062,,,1978
78IN04159,1977627518,77,2,K7518,,61,612,,,,,,,,5,20,,632,,,,114,156,,,06,,62,,,701762,5,,324762,,,1978
78IN04160,1977627519,77,2,K7519,,63,632,,,,,,,,5,20,,634,,,,106,131,,,06,,62,,,624562,5,,465862,,,1978
78IN04161,1977627520,77,1,K7520,,63,632,,,2,,,,,5,,,199,,,,115,135,2,,06,,62,0921,,624562,Y,395,465862,92,,1978
78IN04162,1977627522,77,2,K7522,,61,613,,,,,,,,5,20,,633,,,,101,136,,,06,,62,,,661362,5,,584462,,,1978
78IN04163,1977627524,77,2,K7524,,60,601,,,2,,,,,1,,,001,,,,95,127,2,,06,,62,0921,,655762,5,,503362,92,,1978
78IN04164,1977627526,77,1,K7526,,63,634,,,2,,,,,1,,,198,,,,122,141,2,,06,,62,0921,,635562,Y,399,412162,92,,1978
78IN04165,1977627528,77,2,K7528,,61,613,,,,,,,,5,20,,634,,,,116,147,,,06,,62,,,661362,5,,117962,,,1978
78IN04166,1977627529,77,1,K7529,,61,613,,,3,,,,,5,,,,,,,95,118,3,,06,,62,1113,,661362,Y,383,117962,93,,1978
78IN04167,1977627530,77,2,K7530,,60,603,,,,,,,,1,,,001,,,,109,141,7,,06,,62,1027,,642262,5,,633862,97,,1978
78IN04168,1977627535,77,1,K7535,,61,614,,,2,,,,,1,,,170,,,,149,168,2,,06,,62,0921,5578,679162,Y,417,337562,92,,1978
78IN04169,1977627536,77,2,K7536,,63,632,,,,,,,,5,20,,601,,,,117,147,,,06,,62,,,624562,5,,207562,,,1978
78IN04170,1977627538,77,2,K7538,,60,604,,,,,,,,3,20,,612,,,,135,171,,,06,,62,,,639262,5,,061362,,,1978
78IN04171,1977627541,77,2,K7541,,61,614,,,,,,,,5,20,,641,,,,106,139,,,06,,62,,,679162,5,,461362,,,1978
78IN04172,1977627542,77,1,K7542,,63,634,,,,,,,,1,,,,,,,,,6,,06,,62,0120,,635562,*,,491462,17,,1978
78IN04173,1977627543,77,2,K7543,,61,613,,,,,,,,5,20,,601,,,,102,139,,,06,,62,,,661362,5,,438962,,,1978
78IN04174,1977627544,77,2,K7544,,61,613,,,2,,,,,5,,,000,,,,97,130,2,,06,,62,0921,,661362,5,,438962,92,,1978
78IN04175,1977627545,77,1,K7545,,60,602,,,2,,,,,1,,,195,,,,134,150,2,,06,,62,0921,,638862,Y,418,224262,92,,1978
78IN04176,1977627549,77,2,K7549,,63,633,,,,,,,,5,20,,642,,,,93,128,,,06,,62,,,639462,5,,607462,,,1978
78IN04177,1977627551,77,1,K7551,,61,614,,,2,,,,,3,,,184,,,,129,161,2,,06,,62,0921,,679162,Y,398,451762,92,,1978
78IN04178,1977627553,77,2,K7553,,60,601,,,,,,,,1,20,,613,,,,118,155,,,06,,62,,,655762,5,,574662,,,1978
78IN04179,1977627554,77,2,K7554,,63,632,,,,,,,,3,20,,631,,, 2,121,132,,,06,,62,,,624562,3,,046562,,,1978
78IN04180,1977627556,77,2,K7556,,60,601,,,,,,,,5,20,,614,,,,92,128,,,06,,62,,,655762,5,,249762,,,1978
78IN04181,1977627557,77,2,K7557,,60,601,,,,,,,,5,20,,002,,,,101,135,,,06,,62,,,655762,5,,249762,,,1978
78IN04182,1977627558,77,2,K7558,,63,631,,,,,,,,1,20,,602,,,,112,141,,,06,,62,,,600862,5,,542562,,,1978
78IN04183,1977627559,77,2,K7559,,60,603,,,,,,,,3,20,,614,,,,113,144,,,06,,62,,,642262,5,,638162,,,1978
78IN04184,1977627562,77,1,K7562,,61,614,,,3,,,,,1,,,,,,,98,101,3,,06,,62,0814,,679162,Y,381,492962,93,,1978
78IN04185,1977627564,77,2,K7564,,61,611,,,,,,,,1,,,,,,,74,,7,,06,,62,0914,,659362,5,,559762,97,,1978
78IN04186,1977627565,77,1,K7565,,63,631,,,2,,,,,1,,,198,,,,124,148,2,,06,,62,0921,,600862,Y,387,496462,92,,1978
78IN04187,1977627569,77,2,K7569,,61,614,,,,,,,,3,,,602,,,,113,152,6,,06,,62,0914,,679162,5,,546762,10,,1978
78IN04188,1977627571,77,2,K7571,,60,604,,,,,,,,3,20,,631,,,,100,129,,,06,,62,,,639262,5,,592462,,,1978
78IN04189,1977627572,77,2,K7572,,63,632,,,,,,,,5,20,,603,,,,102,127,,,06,,62,,,624562,5,,227162,,,1978
78IN04190,1977627573,77,2,K7573,,63,632,,,,,,,,5,20,,641,,,,106,135,,,06,,62,,,624562,5,,227162,,,1978
78IN04191,1977627575,77,2,K7575,,61,613,,,,,,,,3,20,,603,,,,101,134,,,06,,62,,,661362,5,,235762,,,1978
78IN04192,1977627580,77,2,K7580,,60,602,,,,,,,,1,,,632,,,,116,152,7,,06,,62,1027,,638862,5,,580462,97,,1978
78IN04193,1977627581,77,1,K7581,,61,613,,,3,,,,,1,,,,,,,106,121,3,,06,,62,1113,,661362,Y,375,646962,93,,1978
78IN04194,1977627582,77,2,K7582,,63,633,,,,,,,,1,,,,,,,,,6,,06,,62,0412,,639462,*,,090462,15,,1978
78IN04195,1977627583,77,1,K7583,,63,631,,,2,,,,,1,,,173,,,,138,162,2,,06,,62,0921,5581,600862,Y,403,483462,92,,1978
78IN04196,1977627584,77,2,K7584,,61,611,,,,,,,,1,20,,604,,,,108,141,,,06,,62,,,659362,5,,528662,,,1978
78IN04197,1977627586,77,2,K7586,,63,631,,,,,,,,3,20,,642,,,,109,132,,,06,,62,,,600862,5,,515062,,,1978
78IN04198,1977627588,77,2,K7588,,63,633,,,,,,,,3,20,,604,,,,126,157,6,,06,,62,1231,,639462,5,,604962,40,,1978
78IN04199,1977627590,77,1,K7590,,60,604,,,1,,,,,3,,,,,,,150,174,,,06,,62,,,639262,Y,392,550762,,,1978
78IN04200,1977627591,77,2,K7591,,61,611,,,2,,,,,5,,,000,,,,94,127,2,,06,,62,0921,,659362,5,,368562,92,,1978
78IN04201,1977627592,77,1,K7592,,61,611,,,2,,,,,5,,,196,,,,115,133,2,,06,,62,0921,,659362,Y,418,368562,92,,1978
78IN04202,1977627593,77,2,K7593,,61,612,,,,,,,,7,20,,611,,,,106,140,,,06,,62,,,701762,5,,039662,,,1978
78IN04203,1977627594,77,2,K7594,,60,601,,,,,,,,5,20,,706,,,,116,143,,,06,,62,,,655762,5,,611962,,,1978
78IN04204,1977627596,77,1,K7596,,61,612,,,,,,,,3,,,,,,,,,7,,06,,62,0525,,701762,*,,341062,97,,1978
78IN04205,1977627599,77,2,K7599,,61,614,,,,,,,,5,20,,612,,,,117,154,,,06,,62,,,679162,5,,319062,,,1978
78IN04206,1977627600,77,2,K7600,,61,614,,,,,,,,5,,,707,,,,103,134,6,,06,,62,1018,,679162,5,,319062,10,,1978
78IN04207,1977627601,77,2,K7601,,61,614,,,,,,,,3,20,,613,,,,109,140,,,06,,62,,,679162,5,,437862,,,1978
78IN04208,1977627604,77,2,K7604,,60,604,,,,,,,,5,20,,613,,,,96,131,,,06,,62,,,639262,5,,536762,,,1978
78IN04209,1977627611,77,1,K7611,,61,612,,,2,,,,,3,,,171,,,,138,159,2,,06,,62,0921,5579,701762,Y,403,490462,92,,1978
78IN04210,1977627612,77,1,K7612,,61,612,,,2,,,,,3,,,,,,,117,141,3,,06,,62,1113,,701762,Y,404,490462,93,,1978
78IN04211,1977627613,77,2,K7613,,63,634,,,,,,,,1,20,,612,,,,101,131,,,06,,62,,,635562,5,,531362,,,1978
78IN04212,1977627614,77,1,K7614,,63,633,,,2,,,,,3,,,174,,,,138,161,2,,06,,62,0921,5582,639462,Y,417,495462,92,,1978
78IN04213,1977627618,77,2,K7618,,61,614,,,,,,,,3,20,,614,,,,100,144,,,06,,62,,,679162,5,,280662,,,1978
78IN04214,1977627621,77,1,K7621,,60,603,,,2,,,,,1,,,179,,,,136,161,2,,06,,62,0921,5587,642262,Y,399,496162,92,,1978
78IN04215,1977627626,77,2,K7626,,61,614,,,,,,,,5,20,,631,,,,111,143,,,06,,62,,,679162,5,,084162,,,1978
78IN04216,1977627630,77,2,K7630,,63,631,,,,,,,,3,20,,611,,,,134,165,,,06,,62,,,600862,5,,416262,,,1978
78IN04217,1977627632,77,2,K7632,,60,604,,,,,,,,1,,,,,,,,,6,,06,,62,0324,,639262,*,,562262,19,,1978
78IN04218,1977627633,77,1,K7633,,60,602,,,2,,,,,5,,,188,,,,133,156,2,,06,,62,0921,,638862,Y,421,363762,92,,1978
78IN04219,1977627635,77,1,K7635,,61,614,,,2,,,,,7,,,,,,,144,170,,,06,,62,,,679162,Y,423,403762,,,1978
78IN04220,1977627637,77,2,K7637,,61,614,,,,,,,,7,20,,632,,,,125,155,,,06,,62,,,679162,5,,403762,,,1978
78IN04221,1977627638,77,2,K7638,,61,613,,,,,,,,3,20,,633,,,,106,133,,,06,,62,,,661362,5,,515162,,,1978
78IN04222,1977627639,77,2,K7639,,63,634,,,,,,,,3,20,,003,,, 2,137,134,,,06,,62,,,635562,3,,457462,,,1978
78IN04223,1977627640,77,2,K7640,,61,611,,,,,,,,1,20,,634,,,,107,138,,,06,,62,,,659362,5,,296262,,,1978
78IN04224,1977627641,77,1,K7641,,63,631,,,2,,,,,1,,,201,,,,118,136,2,,06,,62,0921,,600862,Y,386,632662,92,,1978
78IN04225,1977627645,77,2,K7645,,63,631,,,,,,,,5,20,,601,,,,95,125,,,06,,62,,,600862,5,,560062,,,1978
78IN04226,1977627647,77,1,K7647,,61,612,,,1,,,,,3,,,,,,,150,178,,,06,,62,,,701762,Y,409,427362,,,1978
78IN04227,1977627649,77,1,K7649,,61,612,,,3,,,,,5,,,,,,,109,122,3,,06,,62,1113,,701762,Y,402,519862,93,,1978
78IN04228,1977627650,77,2,K7650,,61,612,,,,,,,,5,20,,705,,,,104,132,,,06,,62,,,701762,5,,519862,,,1978
78IN04229,1977627651,77,2,K7651,,63,632,,,,,,,,1,20,,612,,,,96,119,,,06,,62,,,624562,5,,610062,,,1978
78IN04230,1977627652,77,2,K7652,,61,611,,,,,,,,3,,,,,,,97,,7,,06,,62,0914,,659362,5,,625162,97,,1978
78IN04231,1977627656,77,2,K7656,,60,604,,,,,,,,5,20,,633,,,,103,129,,,06,,62,,,639262,5,,334162,,,1978
78IN04232,1977627659,77,1,K7659,,60,602,,,1,,,,,5,,,,,,,136,157,,,06,,62,,,638862,Y,416,428062,,,1978
78IN04233,1977627664,77,1,K7664,,60,603,,,3,,,,,5,,,,,,,111,128,3,,06,,62,1113,,642262,Y,415,458762,93,,1978
78IN04234,1977627665,77,1,K7665,,60,603,,,2,,,,,5,,,195,,,,120,139,2,,06,,62,0921,,642262,Y,414,458762,92,,1978
78IN04235,1977627666,77,1,K7666,,60,603,,,3,,,,,5,,,,,,,102,121,3,,06,,62,1113,,642262,Y,386,535062,93,,1978
78IN04236,1977627667,77,2,K7667,,60,603,,,,,,,,5,20,,634,,,,122,160,,,06,,62,,,642262,5,,535062,,,1978
78IN04237,1977627669,77,1,K7669,,63,631,,,3,,,,,3,,,,,,,101,116,3,,06,,62,1113,,600862,Y,380,204162,93,,1978
78IN04238,1977627671,77,1,K7671,,60,604,,,2,,,,,8,,,187,,,,143,162,2,,06,,62,0921,,639262,Y,395,232362,92,,1978
78IN04239,1977627676,77,1,K7676,,60,603,,,2,,,,,3,,,199,,,,110,126,2,,06,,62,0921,,642262,Y,398,589562,92,,1978
78IN04240,1977627680,77,2,K7680,,63,633,,,,,,,,3,20,,613,,,,115,132,,,06,,62,,,639462,5,,324562,,,1978
78IN04241,1977627682,77,2,K7682,,63,633,,,,,,,,3,20,,641,,,,114,150,,,06,,62,,,639462,5,,454962,,,1978
78IN04242,1977627686,77,2,K7686,,60,603,,,,,,,,3,20,,642,,,,119,151,,,06,,62,,,642262,5,,556262,,,1978
78IN04243,1977627689,77,2,K7689,,63,632,,,,,,,,5,20,,004,,,,110,140,,,06,,62,,,624562,5,,384162,,,1978
78IN04244,1977627690,77,1,K7690,,61,613,,,2,,,,,3,,,197,,,,110,139,2,,06,,62,0921,,661362,Y,394,543862,92,,1978
78IN04245,1977627692,77,1,K7692,,61,611,,,3,,,,,3,,,,,,,109,126,3,,06,,62,1113,,659362,Y,389,539562,93,,1978
78IN04246,1977627696,77,2,K7696,,61,612,,,,,,,,5,20,,601,,,,123,152,,,06,,62,,,701762,5,,476462,,,1978
78IN04247,1977627697,77,1,K7697,,61,612,,,2,,,,,5,,,175,,,,126,152,2,,06,,62,0921,5583,701762,Y,412,476462,92,,1978
78IN04248,1977627698,77,2,K7698,,63,634,,,,,,,,1,20,,614,,,,117,146,,,06,,62,,,635562,5,,614962,,,1978
78IN04249,1977627699,77,2,K7699,,60,603,,,,,,,,3,20,,601,,,,94,125,,,06,,62,,,642262,5,,231162,,,1978
78IN04250,1977627700,77,1,K7700,,63,634,,,2,,,,,1,,,196,,,,117,141,2,,06,,62,0921,,635562,Y,407,546362,92,,1978
78IN04251,1977627701,77,2,K7701,,63,634,,,,,,,,5,20,,604,,,,111,136,,,06,,62,,,635562,5,,171862,,,1978
78IN04252,1977627703,77,2,K7703,,61,614,,,,,,,,1,20,,602,,,,99,138,,,06,,62,,,679162,5,,648162,,,1978
78IN04253,1977627704,77,1,K7704,,63,631,,,2,,,,,3,,,200,,,,112,139,2,,06,,62,0921,,600862,Y,388,232162,92,,1978
78IN04254,1977627706,77,2,K7706,,63,634,,,,,,,,7,20,,631,,,,112,142,,,06,,62,,,635562,5,,256362,,,1978
78IN04255,1977627711,77,1,K7711,,60,602,,,,,,,,3,,,,,,,121,,6,,06,,62,0630,,638862,Y,,476562,04,,1978
78IN04256,1977627712,77,1,K7712,,63,632,,,3,,,,,3,,,,,,,112,131,3,,06,,62,1113,,624562,Y,379,549462,93,,1978
78IN04257,1977627714,77,1,K7714,,61,611,,,3,,,,,5,,,,,,,102,125,3,,06,,62,1113,,659362,Y,394,241962,93,,1978
78IN04258,1977627716,77,2,K7716,,60,601,,,2,,,,,1,,,000,,,,96,126,2,,06,,62,0921,,655762,5,,445962,92,,1978
78IN04259,1977627719,77,2,K7719,,60,602,,,,,,,,1,20,,612,,,,115,134,,,06,,62,,,638862,5,,581762,,,1978
78IN04260,1977627720,77,2,K7720,,63,632,,,,,,,,3,20,,641,,,,133,161,,,06,,62,,,624562,5,,524762,,,1978
78IN04261,1977627724,77,2,K7724,,63,631,,,,,,,,5,20,,614,,,,118,151,,,06,,62,,,600862,5,,384062,,,1978
78IN04262,1977627726,77,2,K7726,,61,611,,,2,,,,,5,,,001,,,,77,117,2,,06,,62,0921,,659362,5,,480862,92,,1978
78IN04263,1977627727,77,1,K7727,,61,611,,,2,,,,,5,,,195,,,,129,150,2,,06,,62,0921,,659362,Y,420,480862,92,,1978
78IN04264,1977627728,77,1,K7728,,61,613,,,,,,,,1,,,,,,,,,6,,06,,62,0112,,661362,*,,557962,01,,1978
78IN04265,1977627737,77,2,K7737,,60,602,,,,,,,,8,20,,611,,,,96,129,,,06,,62,,,638862,5,,582862,,,1978
78IN04266,1977627738,77,2,K7738,,60,604,,,,,,,,5,20,,642,,, 1,118,139,,,06,,62,,,639262,5,,430562,,,1978
78IN04267,1977627739,77,1,K7739,,60,604,,,2,,,,,5,,,189,,,,138,161,2,,06,,62,0921,,639262,Y,448,430562,92,,1978
78IN04268,1977627742,77,1,K7742,,63,631,,,3,,,,,3,,,,,,,100,129,3,,06,,62,1113,,600862,Y,375,116962,93,,1978
78IN04269,1977627747,77,1,K7747,,60,601,,,2,,,,,5,,,195,,,,124,155,2,,06,,62,0921,,655762,Y,413,547662,92,,1978
78IN04270,1977627749,77,2,K7749,,60,602,,,,,,,,5,20,,603,,,,104,137,,,06,,62,,,638862,5,,594262,,,1978
78IN04271,1977627754,77,2,K7754,,60,602,,,,,,,,3,20,,604,,,,117,153,,,06,,62,,,638862,5,,488662,,,1978
78IN04272,1977627755,77,1,K7755,,60,604,,,3,,,,,1,,,,,,,125,117,6,,06,,62,0908,,639262,Y,408,468762,10,,1978
78IN04273,1977627756,77,1,K7756,,61,613,,,2,,,,,1,,,196,,,,111,138,2,,06,,62,0921,,661362,Y,415,656662,92,,1978
78IN04274,1977627758,77,1,K7758,,63,631,,,2,,,,,5,,,200,,,,112,135,2,,06,,62,0921,,600862,Y,397,521962,92,,1978
78IN04275,1977627760,77,1,K7760,,60,604,,,2,,,,,3,,,197,,,,128,148,2,,06,,62,0921,,639262,Y,439,607062,92,,1978
78IN04276,1977627761,77,2,K7761,,61,612,,,,,,,,5,20,,604,,,,114,149,,,06,,62,,,701762,5,,371062,,,1978
78IN04277,1977627765,77,2,K7765,,60,601,,,,,,,,1,,,,,,,,,7,,06,,62,0525,,655762,*,,449062,97,,1978
78IN04278,1977627767,77,2,K7767,,61,613,,,,,,,,3,20,,603,,,,102,131,,,06,,62,,,661362,5,,610562,,,1978
78IN04279,1977627770,77,1,K7770,,63,633,,,,,,,,5,,,,,,,124,,6,,06,,62,0630,,639462,Y,,563262,04,,1978
78IN04280,1977627772,77,2,K7772,,61,613,,,,,,,,1,20,,611,,,,132,165,,,06,,62,,,661362,5,,332562,,,1978
78IN04281,1977627776,77,2,K7776,,63,633,,,,,,,,7,20,,632,,,,102,144,,,06,,62,,,639462,5,,526362,,,1978
78IN04282,1977627778,77,2,K7778,,60,604,,,,,,,,1,20,,602,,,,104,138,,,06,,62,,,639262,5,,635362,,,1978
78IN04283,1977627779,77,2,K7779,,60,604,,,,,,,,1,20,,001,,,,105,136,,,06,,62,,,639262,5,,292362,,,1978
78IN04284,1977627780,77,2,K7780,,61,613,,,,,,,,5,20,,641,,,,99,139,,,06,,62,,,661362,5,,376162,,,1978
78IN04285,1977627781,77,2,K7781,,61,613,,,,,,,,5,20,,642,,,,108,143,,,06,,62,,,661362,5,,376162,,,1978
78IN04286,1977627783,77,2,K7783,,63,632,,,,,,,,5,20,,633,,,,107,132,,,06,,62,,,624562,5,,274062,,,1978
78IN04287,1977627786,77,2,K7786,,63,633,,,,,,,,5,20,,632,,,,108,150,6,,06,,62,1231,,639462,5,,347762,40,,1978
78IN04288,1977627787,77,2,K7787,,63,633,,,,,,,,5,20,,002,,,,117,149,,,06,,62,,,639462,5,,347762,,,1978
78IN04289,1977627788,77,2,K7788,,60,601,,,,,,,,1,20,,602,,,,115,148,,,06,,62,,,655762,5,,397062,,,1978
78IN04290,1977627789,77,2,K7789,,61,614,,,,,,,,5,20,,612,,,,114,146,,,06,,62,,,679162,5,,358262,,,1978
78IN04291,1977627790,77,1,K7790,,61,614,,,2,,,,,5,,,201,,,,113,131,2,,06,,62,0921,,679162,Y,406,358262,92,,1978
78IN04292,1977627792,77,2,K7792,,63,633,,,,,,,,5,20,,634,,,,112,151,,,06,,62,,,639462,5,,641262,,,1978
78IN04293,1977627795,77,1,K7795,,63,631,,,2,,,,,7,,,,,,,135,167,,,06,,62,,,600862,Y,399,157062,,,1978
78IN04294,1977627799,77,2,K7799,,60,603,,,,,,,,3,20,,603,,,,112,151,,,06,,62,,,642262,5,,460362,,,1978
78IN04295,1977627806,77,1,K7806,,61,613,,,2,,,,,3,,,201,,,,115,136,2,,06,,62,0921,,661362,Y,407,630962,92,,1978
78IN04296,1977627807,77,2,K7807,,63,634,,,2,,,,,3,,,000,,,,95,128,2,,06,,62,0921,,635562,5,,228162,92,,1978
78IN04297,1977627815,77,2,K7815,,63,632,,,,,,,,3,20,,641,,,,116,145,,,06,,62,,,624562,5,,419162,,,1978
78IN04298,1977627817,77,1,K7817,,60,601,,,2,,,,,1,,,189,,,,131,154,2,,06,,62,0921,,655762,Y,414,182262,92,,1978
78IN04299,1977627819,77,2,K7819,,63,633,,,,,,,,1,20,,601,,,,125,154,,,06,,62,,,639462,5,,295362,,,1978
78IN04300,1977627820,77,1,K7820,,63,633,,,1,,,,,5,,,,,,,152,165,,,06,,62,,,639462,Y,427,549662,,,1978
78IN04301,1977627824,77,2,K7824,,63,633,,,,,,,,3,20,,706,,,,98,132,,,06,,62,,,639462,5,,446562,,,1978
78IN04302,1977627826,77,2,K7826,,63,632,,,,,,,,5,20,,602,,,,104,137,,,06,,62,,,624562,5,,527762,,,1978
78IN04303,1977627827,77,1,K7827,,63,632,,,3,,,,,5,,,,,,,106,101,7,,06,,62,0814,,624562,Y,381,527762,97,,1978
78IN04304,1977627832,77,1,K7832,,60,603,,,2,,,,,5,,,199,,,,123,154,2,,06,,62,0921,,642262,Y,385,508062,92,,1978
