UID,ID10,YR,SEX,ETAG,RMK,LINE,PEN,PAD1,SEA,PD,RGRP,ELG,ELGI,ELGC,RC,ADAM,PAD2,BPEN,PAD3,BRAND,SYNC,BAG,SPRGWT,FALLWT,DISP,MISC,STM,LOT,BRD,DAYDIS,REG,SIRE,BAND,IDX,DAM,CAUSE,TRT,YRREC
81IN02237,1980192738,80,2,S2738,,12,841,,1,2,,,,,,10,,216,,,, 1,133,168,2,,07,,19,0917,,138519,5,,953818,92,,1981
81IN02238,1980192741,80,2,S2741,,11,111,,1,,,,,,,10,,112,,,, 1,129,152,,,07,,19,,,214819,5,,952418,,,1981
81IN02239,1980192743,80,2,S2743,,11,112,,1,,,,,,,10,,111,,,, 1,119,146,,,07,,19,,,234219,5,,931218,,,1981
81IN02240,1980192744,80,1,S2744,,11,112,,1,2,,,,,,10,,411,,,,,162,184,2,,07,,19,0917,,234219,Y,220,931218,92,,1981
81IN02241,1980192746,80,2,S2746,,10,102,,1,2,,,,,,10,,218,,,, 1,113,145,2,,07,,19,0917,,120819,5,,822718,92,,1981
81IN02242,1980192748,80,1,S2748,,10,102,,1,1,,,,,,10,,,,,,,153,190,,203,07,,19,,,120819,Y,212,822718,,,1981
81IN02243,1980192750,80,1,S2750,,10,104,,1,2,,,,,,10,,404,,,,,188,193,2,,07,,19,0917,,148519,Y,236,920318,92,,1981
81IN02244,1980192751,80,2,S2751,,10,103,,1,,,,,,,10,,104,,,, 2,118,142,,,07,,19,,,169319,4,,068019,,,1981
81IN02245,1980192755,80,2,S2755,,12,811,,1,,,,,,,10,,911,,,, 1,99,127,,,07,,19,,,187819,5,,163519,,,1981
81IN02246,1980192756,80,1,S2756,,10,103,,1,2,,,,,,10,,401,,,,,140,165,2,,07,,19,0917,,169319,Y,210,077219,92,,1981
81IN02247,1980192757,80,1,S2757,,10,103,,1,3,,,,,,10,,,,,,,137,170,3,,07,,19,0727,,169319,Y,205,077219,93,,1981
81IN02248,1980192759,80,2,S2759,,13,131,,1,,,,,,,10,,131,,,, 2,131,146,,,07,,19,,,225619,4,,009819,,,1981
81IN02249,1980192761,80,2,S2761,,12,891,,1,,,,,,,10,,921,,,, 2,85,107,,,07,,19,,,140319,4,,133619,,,1981
81IN02250,1980192762,80,2,S2762,,11,114,,1,,,,,,,10,,,,,,,0,0,6,,07,,19,0403,,248219,*,,019519,43,,1981
81IN02251,1980192763,80,1,S2763,,12,861,,1,1,,,,,,10,,,,,,,154,177,,192,07,,19,,,167519,Y,205,899718,,,1981
81IN02252,1980192764,80,2,S2764,,10,103,,1,,,,,,,10,,101,,,, 1,102,137,,,07,,19,,,169319,4,,665918,,,1981
81IN02253,1980192766,80,1,S2766,,11,113,,1,3,,,,,,10,,,,,,,137,154,3,,07,,19,0727,,202219,Y,212,995918,93,,1981
81IN02254,1980192767,80,2,S2767,,11,113,,1,,,,,,,10,,112,,,, 2,119,144,,,07,,19,,,202219,4,,910218,,,1981
81IN02255,1980192768,80,1,S2768,,11,113,,1,,,,,,,10,,,,,,,0,0,3,,07,,19,0126,,202219,*,,910218,93,,1981
81IN02256,1980192769,80,1,S2769,,11,113,,1,2,,,,,,10,,411,,,,,156,190,2,,07,,19,0917,,202219,Y,211,910218,92,,1981
81IN02257,1980192770,80,2,S2770,,13,131,,1,,,,,,,10,,132,,,, 2,127,170,,,07,,19,,,225619,4,,140819,,,1981
81IN02258,1980192775,80,2,S2775,,11,113,,1,2,,,,,,10,,217,,,, 2,108,147,2,,07,,19,0917,,202219,5,,948718,92,,1981
81IN02259,1980192776,80,1,S2776,,11,113,,1,2,,,,,,10,,402,,,,,157,178,2,,07,,19,0917,,202219,Y,213,948718,92,,1981
81IN02260,1980192778,80,1,S2778,,13,134,,1,,,,,,,10,,,,,,,150,0,6,,07,,19,0609,,199619,Y,,831418,14,,1981
81IN02261,1980192779,80,2,S2779,,11,114,,1,,,,,,,10,,113,,,, 2,114,136,,,07,,19,,,248219,4,,791118,,,1981
81IN02262,1980192781,80,2,S2781,,13,131,,1,,,,,,,10,,133,,,, 2,102,123,,,07,,19,,,225619,4,,948518,,,1981
81IN02263,1980192785,80,2,S2785,,11,114,,1,,,,,,,10,,114,,,, 2,107,129,,,07,,19,,,248219,4,,915018,,,1981
81IN02264,1980192786,80,2,S2786,,10,103,,1,,,,,,,10,,102,,,, 2,116,128,,,07,,19,,,169319,4,,187019,,,1981
81IN02265,1980192792,80,2,S2792,,13,133,,1,,,,,,,10,,134,,,, 2,98,119,,,07,,19,,,257419,4,,115919,,,1981
81IN02266,1980192794,80,2,S2794,,12,841,,1,,,,,,,10,,931,,,, 1,92,128,,,07,,19,,,138519,5,,170419,,,1981
81IN02267,1980192796,80,2,S2796,,10,101,,1,2,,,,,,10,,104,,,, 1,133,173,,,07,,19,,,163719,5,,147119,,,1981
81IN02268,1980192797,80,1,S2797,,10,101,,1,3,,,,,,10,,,,,,,160,174,3,,07,,19,0727,,163719,Y,227,147119,93,,1981
81IN02269,1980192798,80,2,S2798,,13,134,,1,,,,,,,10,,131,,,, 1,102,134,,,07,,19,,,199619,5,,930818,,,1981
81IN02270,1980192801,80,2,S2801,,13,132,,1,,,,,,,10,,131,,,, 2,97,118,,,07,,19,,,221919,4,,814118,,,1981
81IN02271,1980192803,80,2,S2803,,12,891,,1,,,,,,,10,,941,,,, 2,122,117,,,07,,19,,,140319,4,,859118,,,1981
81IN02272,1980192805,80,1,S2805,,11,111,,1,2,,,,,,10,,388,,,,,160,189,2,,07,,19,0917,,214819,Y,221,102619,92,,1981
81IN02273,1980192807,80,1,S2807,,12,801,,1,1,,,,,,10,,,,,,,128,149,,158,07,,19,,,118619,Y,189,930018,,,1981
81IN02274,1980192808,80,2,S2808,,12,871,,1,2,,,,,,10,,216,,,, 1,128,157,2,,07,,19,0917,,142519,5,,969418,92,,1981
81IN02275,1980192812,80,1,S2812,,13,131,,1,1,,,,,,10,,,,,,,150,183,,206,07,,19,,,225619,Y,217,960518,,,1981
81IN02276,1980192814,80,1,S2814,,12,851,,1,1,,,,,,10,,,,,,,156,189,,205,07,,19,,,173019,Y,210,899518,,,1981
81IN02277,1980192817,80,2,S2817,,11,114,,1,,,,,,,10,,003,,,, 2,113,140,,,07,,19,,,248219,4,,843118,,,1981
81IN02278,1980192818,80,2,S2818,,11,114,,1,,,,,,,10,,113,,,, 1,124,164,,,07,,19,,,248219,5,,843118,,,1981
81IN02279,1980192820,80,2,S2820,,10,102,,1,,,,,,,10,,103,,,, 2,122,148,,,07,,19,,,120819,4,,064819,,,1981
81IN02280,1980192822,80,2,S2822,,13,131,,1,2,,,,,,10,,218,,,, 1,113,144,2,,07,,19,0917,,225619,5,,971418,92,,1981
81IN02281,1980192825,80,2,S2825,,12,851,,1,,,,,,,10,,951,,,, 1,107,136,,,07,,19,,,173019,5,,700618,,,1981
81IN02282,1980192827,80,1,S2827,,12,931,,1,1,,,,,,10,,,,,,,140,166,,183,07,,19,,,166819,Y,195,988118,,,1981
81IN02283,1980192828,80,2,S2828,,10,102,,1,2,,,,,,10,,219,,,, 1,116,138,2,,07,,19,0917,,120819,5,,087419,92,,1981
81IN02284,1980192831,80,1,S2831,,12,881,,1,1,,,,,,10,,,,,,,165,184,,200,07,,19,,,153419,Y,222,904218,,,1981
81IN02285,1980192832,80,2,S2832,,12,811,,1,,,,,,,10,,801,,,, 1,87,112,,,07,,19,,,187819,5,,890718,,,1981
81IN02286,1980192834,80,1,S2834,,11,111,,1,3,,,,,,10,,,,,,,127,157,3,,07,,19,0727,,214819,Y,188,892718,93,,1981
81IN02287,1980192835,80,1,S2835,,13,134,,1,3,,,,,,10,,,,,,,148,169,3,,07,,19,0727,,199619,Y,216,005319,93,,1981
81IN02288,1980192837,80,1,S2837,,10,101,,1,2,,,,,,10,,411,,,,,168,202,2,,07,,19,0917,,163719,Y,227,060219,92,,1981
81IN02289,1980192842,80,2,S2842,,11,111,,1,2,,,,,,10,,112,,,, 1,131,166,,,07,,19,,,214819,5,,086019,,,1981
81IN02290,1980192845,80,2,S2845,,11,111,,1,2,,,,,,10,,219,,,, 1,102,132,2,,07,,19,0917,,214819,5,,682818,92,,1981
81IN02291,1980192846,80,1,S2846,,11,111,,1,3,,,,,,10,,,,,,,142,156,3,,07,,19,0727,,214819,Y,192,682818,93,,1981
81IN02292,1980192848,80,2,S2848,,13,131,,1,,,,,,,10,,133,,,, 2,124,145,,,07,,19,,,225619,4,,078319,,,1981
81IN02293,1980192850,80,2,S2850,,13,134,,1,,,,,,,10,,134,,,, 2,93,119,,,07,,19,,,199619,4,,973418,,,1981
81IN02294,1980192853,80,2,S2853,,10,104,,1,2,,,,,,10,,190,,,, 2,94,119,2,,07,,19,0917,,148519,4,,935618,92,,1981
81IN02295,1980192855,80,1,S2855,,10,101,,1,2,,,,,,10,,405,,,,,137,165,2,,07,,19,0917,,163719,Y,207,806018,92,,1981
81IN02296,1980192858,80,2,S2858,,10,104,,1,,,,,,,10,,101,,,, 2,137,144,,,07,,19,,,148519,4,,817318,,,1981
81IN02297,1980192863,80,2,S2863,,13,133,,1,,,,,,,10,,132,,,, 1,97,127,,,07,,19,,,257419,4,,158119,,,1981
81IN02298,1980192864,80,1,S2864,,12,841,,1,1,,,,,,10,,,,,,,150,171,,187,07,,19,,,138519,Y,196,018419,,,1981
81IN02299,1980192871,80,2,S2871,,13,134,,1,2,,,,,,10,,216,,,, 1,132,164,2,,07,,19,0917,,199619,5,,569418,92,,1981
81IN02300,1980192872,80,1,S2872,,13,133,,1,2,,,,,,10,,404,,,,,149,181,2,,07,,19,0917,,257419,Y,204,943718,92,,1981
81IN02301,1980192875,80,2,S2875,,12,811,,1,,,,,,,10,,811,,,, 1,145,159,,,07,,19,,,187819,5,,937518,,,1981
81IN02302,1980192877,80,2,S2877,,11,111,,1,,,,,,,10,,114,,,, 2,110,135,,,07,,19,,,214819,5,,942018,,,1981
81IN02303,1980192878,80,2,S2878,,10,102,,1,2,,,,,,10,,217,,,, 1,127,148,2,,07,,19,0917,,120819,5,,803518,92,,1981
81IN02304,1980192879,80,2,S2879,,10,102,,1,2,,,,,,10,,218,,,, 1,115,145,2,,07,,19,0917,,120819,5,,803518,92,,1981
81IN02305,1980192882,80,2,S2882,,12,831,,1,2,,,,,,10,,220,,,, 1,100,128,2,,07,,19,0917,,180519,5,,895218,92,,1981
81IN02306,1980192883,80,2,S2883,,12,831,,1,,,,,,,10,,821,,,, 1,127,154,,,07,,19,,,180519,5,,895218,,,1981
81IN02307,1980192884,80,1,S2884,,10,102,,1,2,,,,,,10,,393,,,,,156,192,2,,07,,19,0917,,120819,Y,210,982818,92,,1981
81IN02308,1980192886,80,2,S2886,,10,101,,1,,,,,,,10,,004,,,, 2,141,172,,,07,,19,,,163719,4,,164219,,,1981
81IN02309,1980192888,80,2,S2888,,11,111,,1,2,,,,,,10,,218,,,, 1,113,146,2,,07,,19,0917,,214819,5,,171519,92,,1981
81IN02310,1980192890,80,1,S2890,,13,134,,1,,,,,,,10,,,,,,,0,0,6,,07,,19,0203,,199619,*,,697118,32,,1981
81IN02311,1980192892,80,2,S2892,,10,102,,1,,,,,,,10,,,,,,,132,0,7,,07,,19,0910,,120819,5,,778818,97,,1981
81IN02312,1980192894,80,2,S2894,,10,103,,1,,,,,,,10,,102,,,, 2,111,137,,,07,,19,,,169319,4,,859518,,,1981
81IN02313,1980192895,80,2,S2895,,10,101,,1,2,,,,,,10,,190,,,, 2,91,125,2,,07,,19,0917,,163719,4,,187119,92,,1981
81IN02314,1980192897,80,2,S2897,,12,801,,1,,,,,,,10,,831,,,, 2,117,135,,,07,,19,,,118619,4,,820318,,,1981
81IN02315,1980192898,80,1,S2898,,11,111,,1,2,,,,,,10,,394,,,,,145,175,2,,07,,19,0917,,214819,Y,208,144919,92,,1981
81IN02316,1980192900,80,2,S2900,,10,101,,1,,,,,,,10,,103,,,, 2,147,147,,,07,,19,,,163719,4,,993418,,,1981
81IN02317,1980192901,80,2,S2901,,10,104,,1,,,,,,,10,,104,,,, 2,101,122,,,07,,19,,,148519,4,,848418,,,1981
81IN02318,1980192904,80,2,S2904,,12,851,,1,,,,,,,10,,841,,,, 1,89,120,,,07,,19,,,173019,5,,080519,,,1981
81IN02319,1980192907,80,2,S2907,,11,114,,1,3,,,,,,10,,,,,, 1,126,121,3,,07,,19,0928,,248219,5,,183419,93,,1981
81IN02320,1980192909,80,2,S2909,,13,133,,1,,,,,,,10,,132,,,, 1,96,118,,,07,,19,,,257419,5,,012219,,,1981
81IN02321,1980192912,80,1,S2912,,13,134,,1,2,,,,,,10,,,,,,,154,168,3,,07,,19,1001,,199619,Y,218,015019,93,,1981
81IN02322,1980192913,80,1,S2913,,13,134,,1,3,,,,,,10,,,,,,,145,162,3,,07,,19,0727,,199619,Y,216,015019,93,,1981
81IN02323,1980192915,80,2,S2915,,12,871,,1,2,,,,,,10,,220,,,, 1,94,127,2,,07,,19,0917,,142519,5,,173119,92,,1981
81IN02324,1980192917,80,2,S2917,,12,861,,1,,,,,,,10,,851,,,, 1,111,148,,,07,,19,,,167519,5,,848818,,,1981
81IN02325,1980192922,80,1,S2922,,10,101,,1,1,,,,,,10,,,,,,,170,188,,210,07,,19,,,163719,Y,230,075019,,,1981
81IN02326,1980192924,80,2,S2924,,13,131,,1,,,,,,,10,,133,,,, 2,97,132,,,07,,19,,,225619,4,,122419,,,1981
81IN02327,1980192925,80,2,S2925,,13,133,,1,,,,,,,10,,134,,,, 2,100,106,6,,07,,19,1222,,257419,4,,702118,01,,1981
81IN02328,1980192928,80,1,S2928,,13,133,,1,2,,,,,,10,,402,,,,,158,182,2,,07,,19,0917,,257419,Y,216,041819,92,,1981
81IN02329,1980192929,80,2,S2929,,13,133,,1,,,,,,,10,,,,,,,0,0,6,,07,,19,0125,,257419,*,,041819,17,,1981
81IN02330,1980192932,80,2,S2932,,11,113,,1,,,,,,,10,,111,,,, 2,133,167,,,07,,19,,,202219,5,,065819,,,1981
81IN02331,1980192936,80,1,S2936,,11,113,,1,2,,,,,,10,,411,,,,,166,187,2,,07,,19,0917,,202219,Y,228,128319,92,,1981
81IN02332,1980192937,80,2,S2937,,10,101,,1,,,,,,,10,,101,,,, 1,126,154,,,07,,19,,,163719,4,,970418,,,1981
81IN02333,1980192938,80,1,S2938,,10,101,,1,2,,,,,,10,,,,,,,156,163,3,,07,,19,1001,,163719,Y,217,970418,93,,1981
81IN02334,1980192940,80,2,S2940,,11,111,,1,,,,,,,10,,111,,,, 1,122,154,,,07,,19,,,214819,5,,821518,,,1981
81IN02335,1980192945,80,2,S2945,,12,941,,1,2,,,,,,10,,219,,,, 2,119,142,2,,07,,19,0917,,139819,4,,097119,92,,1981
81IN02336,1980192946,80,2,S2946,,12,851,,1,,,,,,,10,,005,,,, 1,84,120,,,07,,19,,,173019,5,,955518,,,1981
81IN02337,1980192947,80,2,S2947,,12,851,,1,2,,,,,,10,,220,,,, 1,73,111,2,,07,,19,0917,,173019,5,,955518,92,,1981
81IN02338,1980192954,80,2,S2954,,12,881,,1,,,,,,,10,,861,,,, 1,92,126,,,07,,19,,,153419,5,,745318,,,1981
81IN02339,1980192957,80,1,S2957,,10,102,,1,2,,,,,,10,,392,,,,,172,202,2,,07,,19,0917,,120819,Y,242,576118,92,,1981
81IN02340,1980192961,80,2,S2961,,10,102,,1,2,,,,,,10,,217,,,, 1,111,152,2,,07,,19,0917,,120819,5,,129619,92,,1981
81IN02341,1980192967,80,2,S2967,,12,881,,1,,,,,,,10,,707,,,, 1,104,128,,,07,,19,,,153419,5,,085719,,,1981
81IN02342,1980192969,80,2,S2969,,11,114,,1,2,,,,,,10,,217,,,, 1,107,148,2,,07,,19,0917,,248219,5,,115119,92,,1981
81IN02343,1980192971,80,1,S2971,,13,134,,1,3,,,,,,10,,,,,,,138,163,3,,07,,19,0727,,199619,Y,197,942218,93,,1981
81IN02344,1980192972,80,2,S2972,,13,134,,1,,,,,,,10,,131,,,, 2,109,133,,,07,,19,,,199619,4,,964318,,,1981
81IN02345,1980192973,80,1,S2973,,11,114,,1,3,,,,,,10,,,,,,,163,172,3,,07,,19,0727,,248219,Y,213,072019,93,,1981
81IN02346,1980192978,80,1,S2978,,12,951,,1,1,,,,,,10,,,,,,,140,161,,168,07,,19,,,165719,Y,210,993218,,,1981
81IN02347,1980192983,80,1,S2983,,13,132,,1,2,,,,,,10,,409,,,,,172,192,2,,07,,19,0917,,221919,Y,238,846818,92,,1981
81IN02348,1980192984,80,2,S2984,,13,132,,1,,,,,,,10,,132,,,, 2,100,126,,,07,,19,,,221919,4,,846818,,,1981
81IN02349,1980192987,80,2,S2987,,13,133,,1,3,,,,,,10,,,,,, 1,109,136,4,125,07,,19,,,257419,5,,079119,,2,1981
81IN02350,1980192988,80,1,S2988,,10,104,,1,2,,,,,,10,,,,,,,163,192,3,,07,,19,1001,,148519,Y,220,060119,93,,1981
81IN02351,1980192992,80,1,S2992,,10,104,,1,2,,,,,,10,,403,,,,,144,176,2,,07,,19,0917,,148519,Y,218,150419,92,,1981
81IN02352,1980192994,80,2,S2994,,11,111,,1,2,,,,,,10,,218,,,, 1,105,143,2,,07,,19,0917,,214819,5,,162819,92,,1981
81IN02353,1980192996,80,1,S2996,,11,114,,1,2,,,,,,10,,402,,,,,148,169,2,,07,,19,0917,,248219,Y,209,941518,92,,1981
81IN02354,1980192997,80,2,S2997,,13,133,,1,2,,,,,,10,,218,,,, 1,120,146,2,,07,,19,0917,,257419,5,,953318,92,,1981
81IN02355,1980192999,80,1,S2999,,13,133,,1,2,,,,,,10,,403,,,,,130,156,2,,07,,19,0917,,257419,Y,202,953318,92,,1981
81IN02356,1980193002,80,2,S3002,,10,102,,1,2,,,,,,10,,216,,,, 1,133,159,2,,07,,19,0917,,120819,5,,999218,92,,1981
81IN02357,1980193006,80,2,S3006,,10,104,,1,2,,,,,,10,,219,,,, 1,107,142,2,,07,,19,0917,,148519,5,,037919,92,,1981
81IN02358,1980193007,80,2,S3007,,12,941,,1,2,,,,,,10,,218,,,, 1,111,145,2,,07,,19,0917,,139819,5,,776018,92,,1981
81IN02359,1980193008,80,1,S3008,,12,941,,1,,,,,,,10,,,,,,,149,0,6,,07,,19,0609,,139819,Y,,776018,14,,1981
81IN02360,1980193011,80,1,S3011,,12,821,,1,1,,,,,,10,,,,,,,152,175,,178,07,,19,,,136719,Y,209,941718,,,1981
81IN02361,1980193012,80,1,S3012,,10,103,,1,2,,,,,,10,,404,,,,,169,197,2,,07,,19,0917,,169319,Y,219,999318,92,,1981
81IN02362,1980193013,80,1,S3013,,10,103,,1,2,,,,,,10,,386,,,,,158,189,2,,07,,19,0917,,169319,Y,222,973518,92,,1981
81IN02363,1980193017,80,2,S3017,,11,113,,1,,,,,,,10,,112,,,, 2,119,142,,,07,,19,,,202219,4,,612918,,,1981
81IN02364,1980193022,80,2,S3022,,13,133,,1,,,,,,,10,,001,,,, 2,118,142,7,,07,,19,1022,,257419,4,,876618,97,,1981
81IN02365,1980193023,80,1,S3023,,13,133,,1,3,,,,,,10,,,,,,,134,164,3,,07,,19,0727,,257419,Y,203,876618,93,,1981
81IN02366,1980193024,80,2,S3024,,13,131,,1,,,,,,,10,,705,,,, 2,106,132,,,07,,19,,,225619,4,,794518,,,1981
81IN02367,1980193025,80,2,S3025,,13,131,,1,2,,,,,,10,,216,,,, 1,125,159,2,,07,,19,0917,,225619,5,,794518,92,,1981
81IN02368,1980193026,80,2,S3026,,11,111,,1,2,,,,,,10,,220,,,, 1,97,131,2,,07,,19,0917,,214819,5,,868918,92,,1981
81IN02369,1980193027,80,2,S3027,,10,101,,1,,,,,,,10,,706,,,, 2,121,114,,,07,,19,,,163719,4,,134119,,,1981
81IN02370,1980193028,80,2,S3028,,12,921,,1,,,,,,,10,,871,,,, 2,118,150,,,07,,19,,,153219,5,,763318,,,1981
81IN02371,1980193029,80,2,S3029,,12,921,,1,2,,,,,,10,,220,,,, 2,99,121,2,,07,,19,0917,,153219,4,,763318,92,,1981
81IN02372,1980193031,80,2,S3031,,12,801,,1,2,,,,,,10,,220,,,, 2,112,125,2,,07,,19,0917,,118619,4,,993618,92,,1981
81IN02373,1980193032,80,2,S3032,,11,112,,1,,,,,,,10,,113,,,, 2,127,136,,,07,,19,,,234219,4,,035119,,,1981
81IN02374,1980193035,80,2,S3035,,10,102,,1,,,,,,,10,,102,,,, 2,107,135,,,07,,19,,,120819,4,,107119,,,1981
81IN02375,1980193036,80,2,S3036,,12,891,,1,,,,,,,10,,881,,,, 2,96,122,,,07,,19,,,140319,4,,905818,,,1981
81IN02376,1980193039,80,2,S3039,,10,102,,1,,,,,,,10,,103,,,, 2,129,145,,,07,,19,,,120819,4,,975718,,,1981
81IN02377,1980193040,80,2,S3040,,10,101,,1,,,,,,,10,,104,,,, 1,134,156,,,07,,19,,,163719,5,,027119,,,1981
81IN02378,1980193041,80,2,S3041,,10,101,,1,2,,,,,,10,,101,,,, 1,124,135,,,07,,19,,,163719,5,,027119,,,1981
81IN02379,1980193042,80,2,S3042,,13,132,,1,,,,,,,10,,133,,,, 2,109,134,,,07,,19,,,221919,4,,928618,,,1981
81IN02380,1980193043,80,2,S3043,,12,811,,1,,,,,,,10,,891,,,, 1,102,125,,,07,,19,,,187819,5,,102419,,,1981
81IN02381,1980193045,80,1,S3045,,10,104,,1,3,,,,,,10,,,,,,,143,170,3,,07,,19,0727,,148519,Y,218,145719,93,,1981
81IN02382,1980193047,80,2,S3047,,11,112,,1,,,,,,,10,,114,,,, 1,115,154,,,07,,19,,,234219,5,,984818,,,1981
81IN02383,1980193049,80,2,S3049,,12,851,,1,,,,,,,10,,901,,,, 1,104,137,,,07,,19,,,173019,5,,019319,,,1981
81IN02384,1980193053,80,2,S3053,,13,132,,1,,,,,,,10,,131,,,, 2,123,148,,,07,,19,,,221919,4,,001019,,,1981
81IN02385,1980193054,80,1,S3054,,12,901,,1,3,,,,,,10,,,,,,,124,149,3,,07,,19,0727,,134619,Y,189,906718,93,,1981
81IN02386,1980193060,80,1,S3060,,13,133,,1,3,,,,,,10,,,,,,,124,138,3,,07,,19,0727,,257419,Y,188,141319,93,,1981
81IN02387,1980193065,80,1,S3065,,13,132,,1,2,,,,,,10,,391,,,,,165,189,2,,07,,19,0917,,221919,Y,226,956918,92,,1981
81IN02388,1980193066,80,1,S3066,,10,101,,1,3,,,,,,10,,,,,,,122,154,3,,07,,19,0727,,163719,Y,200,116119,93,,1981
81IN02389,1980193070,80,2,S3070,,11,111,,1,,,,,,,10,,111,,,, 2,131,131,,,07,,19,,,214819,5,,745018,,,1981
81IN02390,1980193072,80,1,S3072,,11,112,,1,2,,,,,,10,,404,,,,,137,171,2,,07,,19,0917,,234219,Y,216,920818,92,,1981
81IN02391,1980193076,80,2,S3076,,13,131,,1,2,,,,,,10,,216,,,, 1,117,166,2,,07,,19,0917,,225619,5,,860318,92,,1981
81IN02392,1980193077,80,2,S3077,,13,131,,1,3,,,,,,10,,,,,, 1,172,171,4,154,07,,19,,,225619,4,,860318,,2,1981
81IN02393,1980193078,80,2,S3078,,12,931,,1,,,,,,,10,,,,,,,106,0,7,,07,,19,0910,,166819,5,,184019,97,,1981
81IN02394,1980193081,80,1,S3081,,,,,1,,3,,,,,10,,,,,,,142,0,3,,07,,19,0608,,,Y,,,93,,1981
81IN02395,1980193085,80,1,S3085,,13,131,,1,2,,,,,,10,,389,,,,,157,191,2,,07,,19,0917,,225619,Y,218,086719,92,,1981
81IN02396,1980193087,80,2,S3087,,11,113,,1,,,,,,,10,,112,,,, 2,116,148,,,07,,19,,,202219,4,,114319,,,1981
81IN02397,1980193090,80,1,S3090,,10,103,,1,3,,,,,,10,,,,,,,120,158,3,,07,,19,0727,,169319,Y,215,128819,93,,1981
81IN02398,1980193092,80,2,S3092,,10,101,,1,,,,,,,10,,707,,,, 2,122,147,,,07,,19,,,163719,4,,142219,,,1981
81IN02399,1980193093,80,2,S3093,,12,861,,1,,,,,,,10,,705,,,, 1,96,124,,,07,,19,,,167519,5,,959618,,,1981
81IN02400,1980193094,80,1,S3094,,12,861,,1,,,,,,,10,,,,,,,0,0,7,,07,,19,0614,,167519,*,,959618,97,,1981
81IN02401,1980193095,80,2,S3095,,11,111,,1,,,,,,,10,,114,,,, 1,122,147,,,07,,19,,,214819,5,,126019,,,1981
81IN02402,1980193099,80,2,S3099,,12,821,,1,,,,,,,10,,911,,,, 1,93,125,,,07,,19,,,136719,5,,166119,,,1981
81IN02403,1980193101,80,2,S3101,,10,102,,1,2,,,,,,10,,216,,,, 1,128,162,2,,07,,19,0917,,120819,5,,954718,92,,1981
81IN02404,1980193102,80,1,S3102,,10,101,,1,3,,,,,,10,,,,,,,122,154,3,,07,,19,0727,,163719,Y,203,974818,93,,1981
81IN02405,1980193105,80,1,S3105,,12,831,,1,,,,,,,10,,,,,,,0,0,6,,07,,19,0506,,180519,*,,011819,15,,1981
81IN02406,1980193106,80,1,S3106,,10,102,,1,2,,,,,,10,,402,,,,,137,168,2,,07,,19,0917,,120819,Y,212,057519,92,,1981
81IN02407,1980193109,80,2,S3109,,12,821,,1,2,,,,,,10,,220,,,, 1,101,128,2,,07,,19,0917,,136719,5,,068219,92,,1981
81IN02408,1980193111,80,2,S3111,,11,111,,1,3,,,,,,10,,,,,,13,105,115,3,,07,,19,0928,,214819,4,,049619,93,,1981
81IN02409,1980193112,80,1,S3112,,11,111,,1,3,,,,,,10,,,,,,,147,174,3,,07,,19,0727,,214819,Y,216,049619,93,,1981
81IN02410,1980193113,80,1,S3113,,13,134,,1,3,,,,,,10,,,,,,,141,160,3,,07,,19,0727,,199619,Y,207,086619,93,,1981
81IN02411,1980193114,80,2,S3114,,13,134,,1,2,,,,,,10,,219,,,, 1,108,141,2,,07,,19,0917,,199619,5,,086619,92,,1981
81IN02412,1980193115,80,1,S3115,,10,102,,1,2,,,,,,10,,395,,,,,182,212,2,,07,,19,0917,,120819,Y,233,076119,92,,1981
81IN02413,1980193117,80,1,S3117,,13,134,,1,3,,,,,,10,,,,,,,150,150,3,,07,,19,0928,,199619,Y,222,051819,93,,1981
81IN02414,1980193118,80,2,S3118,,13,132,,1,,,,,,,10,,131,,,, 2,114,137,,,07,,19,,,221919,4,,075419,,,1981
81IN02415,1980193122,80,1,S3122,,12,851,,1,,,,,,,10,,,,,,,103,0,6,,07,,19,0610,,173019,Y,,847318,14,,1981
81IN02416,1980193123,80,1,S3123,,10,101,,1,3,,,,,,10,,,,,,,140,176,3,,07,,19,0727,,163719,Y,206,937918,93,,1981
81IN02417,1980193126,80,1,S3126,,11,113,,1,2,,,,,,10,,390,,,,,165,202,2,,07,,19,0917,,202219,Y,243,179819,92,,1981
81IN02418,1980193127,80,2,S3127,,13,131,,1,,,,,,,10,,,,,, 2,123,148,,148,07,,19,,,225619,4,,017819,,,1981
81IN02419,1980193129,80,1,S3129,,10,101,,1,2,,,,,,10,,408,,,,,170,201,2,,07,,19,0917,,163719,Y,238,003119,92,,1981
81IN02420,1980193133,80,2,S3133,,12,861,,1,2,,,,,,10,,,,,, 2,91,106,4,100,07,,19,,,167519,4,,171219,,,1981
81IN02421,1980193135,80,2,S3135,,10,103,,1,,,,,,,10,,102,,,, 2,95,120,,,07,,19,,,169319,4,,938618,,,1981
81IN02422,1980193137,80,2,S3137,,10,101,,1,,,,,,,10,,103,,,, 2,122,135,,,07,,19,,,163719,4,,039319,,,1981
81IN02423,1980193140,80,1,S3140,,11,111,,1,,,,,,,10,,,,,,,141,0,6,,07,,19,0609,,214819,Y,,961218,14,,1981
81IN02424,1980193141,80,1,S3141,,13,133,,1,2,,,,,,10,,402,,,,,157,183,2,,07,,19,0917,,257419,Y,226,031219,92,,1981
