UID,ID10,YR,SEX,ETAG,BD1,LINE,PEN,BRD,REG,TYPE,INBR,TBR,AGE_LMG,DINBR,TM,HORN,BPEN,YRWT,FACE,C3536,SPRGWT,FALLWT,DISP,C4445,STAPL,CLFL,BRDNEW,DAYDIS,GRFL,FLGR,C6263,SIRE,SB1,SALE_LOT,DAM,DB1,AGE_BRDG,C80,YRREC,AGE
58IN02826,1957411829,57,2,G1829,4,11,112,41,1,08,11,,2,,1,3,028,089,09,,89,118,,,088,041,41,,084,3,,8555,4,,,,1,,1958,1.0
58IN02827,1957411836,57,2,G1836,4,12,122,41,1,08,09,,2,,1,1,029,098,07,,98,133,,,097,045,41,,079,4,,1153,4,,,,1,,1958,1.0
58IN02828,1957411837,57,2,G1837,4,12,122,41,1,09,09,,2,,1,1,121,100,05,,100,129,,13,095,045,41,,085,5,,1153,4,,,,1,,1958,1.0
58IN02829,1957411840,57,1,G1840,4,13,132,41,1,,16,3,2,,,2,1,,,,107,144,,,,,41,,121,4,,9426,4,,7689,4,1,1,1958,1.0
58IN02830,1957411843,57,2,G1843,4,15,152,41,1,07,20,,2,,1,1,152,098,09,,98,125,,13,084,042,41,,078,3,,9013,4,,,,1,,1958,1.0
58IN02831,1957411846,57,2,G1846,4,03,032,41,1,07,16,,2,,1,1,032,104,07,,104,146,,16,080,048,41,,108,3,,9127,4,,,,1,,1958,1.0
58IN02832,1957411851,57,1,G1851,4,82,029,41,1,,,5,2,,,1,1,,,,128,166,2,,,,41,0926,100,3,,9704,4,,5705,4,1,4,1958,1.0
58IN02833,1957411855,57,1,G1855,4,09,092,41,1,,05,1,2,,,2,1,,,,127,180,,,,,41,,145,5,,8609,4,,7652,4,1,1,1958,1.0
58IN02834,1957411859,57,1,G1859,4,06,062,41,1,,21,4,2,,,1,1,,,,112,136,,,,,41,,107,4,,0039,4,,6176,4,1,3,1958,1.0
58IN02835,1957411861,57,1,G1861,4,70,722,41,1,,,5,2,,,1,1,,10,1,116,173,2,,,,41,0926,122,4,,8897,4,,7740,4,1,2,1958,1.0
58IN02836,1957411864,57,2,G1864,4,66,322,41,1,07,,,2,,5,1,147,091,07,,91,120,,11,088,045,41,,088,3,,8875,4,,,,1,,1958,1.0
58IN02837,1957411867,57,2,G1867,4,73,157,41,3,08,,,2,,9,1,712,113,08,,113,149,,16,083,045,41,,081,2,,9013,4,,,,1,,1958,1.0
58IN02838,1957411872,57,1,G1872,4,07,071,41,1,,23,5,2,,,2,1,,11,2,98,135,2,,,,41,0926,114,4,,0043,4,,6394,4,1,2,1958,1.0
58IN02839,1957411874,57,1,G1874,4,73,147,41,3,,,5,2,,,1,1,,10,8,114,160,2,,,,41,0926,105,3,,9517,4,,1839,5,1,1,1958,1.0
58IN02840,1957411875,57,1,G1875,4,12,121,41,1,,15,5,2,,,2,1 6,34, 8,2,128,155,2,,,,41,0926,099,3,,9012,4,,5981,4,1,1,1958,1.0
58IN02841,1957411876,57,1,G1876,4,12,121,41,1,,15,5,2,,,2,116,25,,,113,160,2,,,,41,0926,105,3,,9012,4,,5981,4,1,2,1958,1.0
58IN02842,1957411877,57,2,G1877,4,18,182,41,1,09,21,,2,,1,1,182,098,09,,98,129,,11,092,060,41,,122,5,,9501,4,,,,1,,1958,1.0
58IN02843,1957411878,57,2,G1878,4,70,722,41,1,08,,,2,,2,1,732,104,09,,104,140,6,16,081,042,41,1114,086,2,,8897,4,,,,1,,1958,1.0
58IN02844,1957411881,57,1,G1881,4,10,101,41,1,,16,1,2,,,2,116,16, 6,8,118,172,2,,,,41,0926,102,3,,8808,4,,9935,4,1,3,1958,1.0
58IN02845,1957411882,57,2,G1882,4,17,172,41,1,09,30,,2,,1,1,,086,05,,86,116,2,10,086,038,41,1003,071,5,,8667,4,   00,,,1,,1958,1.0
58IN02846,1957411883,57,1,G1883,4,02,021,41,1,,27,1,2,,,1,1,,,,77,113,3,,,,41,0728,063,2,,9704,4,,6867,4,1,2,1958,1.0
58IN02847,1957411884,57,1,G1884,4,05,052,41,1,,24,1,2,,,2,1,,,,88,140,,,,,41,,115,5,,0857,4,,8537,4,1,2,1958,1.0
58IN02848,1957411885,57,1,G1885,4,14,141,41,1,,27,1,2,,,1,1,,,,96,128,3,,,,41,0728,087,2,,8575,4,,8653,4,1,3,1958,1.0
58IN02849,1957411886,57,2,G1886,4,07,071,41,1,09,27,,2,,1,1,072,088,05,,88,124,,11,090,044,41,,083,3,,0043,4,,,,1,,1958,1.0
58IN02850,1957411890,57,1,G1890,4,11,112,41,2,,11,5,2,,,2,1,,,,107,144,3,,,,41,0728,105,4,,8555,4,,6500,4,1,2,1958,1.0
58IN02851,1957411892,57,1,G1892,4,70,732,41,1,,,7,2,,,2,1,,10,6,113,167,2,,,,41,0926,101,4,,9993,4,,6734,4,1,3,1958,1.0
58IN02852,1957411893,57,1,G1893,4,09,092,41,1,,03,1,2,,,1,1,,,,137,184,3,,,,41,0728,156,3,,8609,4,,7610,4,1,2,1958,1.0
58IN02853,1957411894,57,1,G1894,4,08,082,41,1,,18,1,2,,,1,1,,10,9,96,134,2,,,,41,0926,098,2,,9634,4,,8859,4,1,1,1958,1.0
58IN02854,1957411895,57,2,G1895,4,65,332,41,1,07,,,2,,5,1,272,095,05,,95,127,,13,072,037,41,,085,3,,8667,4,,,,1,,1958,1.0
58IN02855,1957411896,57,1,G1896,4,65,332,41,1,,,5,2,,,2,1,,10,2,106,150,2,,,,41,0926,096,6,,8667,4,,7180,4,1,2,1958,1.0
58IN02856,1957411900,57,1,G1900,4,08,082,41,1,,19,1,2,,,2,1,,,,96,142,3,,,,41,0728,119,3,,9634,4,,8539,4,1,3,1958,1.0
58IN02857,1957411901,57,1,G1901,4,15,152,41,,,14,1,2,,,1,,,,,,,6,,,,41,0122,,,,9013,4,,6852,4,1,,1958,1.0
58IN02858,1957411903,57,2,G1903,4,04,042,41,1,09,32,,2,,1,1,042,094,06,,94,117,,13,090,043,41,,099,2,,9539,4,,,,1,,1958,1.0
58IN02859,1957411906,57,2,G1906,4,02,021,41,1,08,25,,2,,1,1,,084,07,,84,113,2,09,088,040,41,1003,069,3,,9704,4,   00,,,1,,1958,1.0
58IN02860,1957411907,57,2,G1907,4,09,092,41,1,09,17,,2,,1,1,092,090,08,,90,119,,13,087,041,41,,081,2,,8609,4,,,,1,,1958,1.0
58IN02861,1957411908,57,1,G1908,4,82,048,41,1,,,1,2,,,2,1,,10,3,113,148,2,,,,41,0926,111,5,,9539,4,,7569,4,1,1,1958,1.0
58IN02862,1957411909,57,1,G1909,4,03,032,41,1,,30,1,2,,,2,1,,,,94,130,3,,,,41,0728,085,2,,9127,4,,9120,4,1,1,1958,1.0
58IN02863,1957411911,57,2,G1911,4,06,062,41,,,25,,2,,,,,,,,,,6,,,,41,0501,,,,0039,4,,,,1,,1958,1.0
58IN02864,1957411912,57,2,G1912,4,06,062,41,1,08,25,,2,,1,1,062,082,06,,82,125,,18,093,041,41,,083,3,,0039,4,,,,1,,1958,1.0
58IN02865,1957411913,57,2,G1913,4,70,732,41,1,09,,,2,,2,1,,088,09,,88,124,2,10,092,051,41,0926,098,6,,9993,4,   08,,,1,,1958,1.0
58IN02866,1957411914,57,2,G1914,4,70,732,41,1,07,,,2,,2,1,712,101,07,,101,135,,12,092,053,41,,097,5,,9993,4,,,,1,,1958,1.0
58IN02867,1957411916,57,2,G1916,4,70,722,41,1,09,,,2,,2,1,732,092,07,,92,124,,13,084,045,41,,083,3,,8897,4,,,,1,,1958,1.0
58IN02868,1957411917,57,2,G1917,4,12,121,41,1,08,12,,2,,1,1,122,103,07,,103,130,,11,092,049,41,,088,3,,9012,4,,,,1,,1958,1.0
58IN02869,1957411918,57,2,G1918,4,12,121,41,1,09,12,,2,,1,1,028,097,09,,97,141,,,097,047,41,,094,4,,9012,4,,,,1,,1958,1.0
58IN02870,1957411921,57,2,G1921,4,04,042,41,1,12,25,,2,,1,1,,074,09,,74,104,2,07,092,042,41,0926,077,4,,9539,4,   08,,,1,,1958,1.0
58IN02871,1957411923,57,2,G1923,4,11,112,41,2,07,10,,2,,1,1,029,102,10,,102,134,,,093,048,41,,093,3,,8555,4,,,,1,,1958,1.0
58IN02872,1957411924,57,2,G1924,4,11,112,41,2,08,10,,2,,1,1,,102,09,,102,,6,12,074,044,41,0902,094,2,,8555,4,,,,1,,1958,1.0
58IN02873,1957411928,57,2,G1928,4,66,342,41,1,08,,,2,,5,1,332,101,08,,101,137,,09,093,036,41,,075,4,,9525,4,,,,1,,1958,1.0
58IN02874,1957411929,57,1,G1929,4,12,121,41,1,,12,1,2,,,1,1,,,,122,158,,,,,41,,130,3,,9012,4,,9872,4,1,3,1958,1.0
58IN02875,1957411932,57,2,G1932,4,03,032,41,1,08,32,,2,,1,1,032,089,08,,89,121,,10,086,045,41,,090,4,,9127,4,,,,1,,1958,1.0
58IN02876,1957411937,57,1,G1937,4,11,112,41,1,,13,1,2,,,1,1,,10,7,103,153,2,,,,41,0926,096,3,,8555,4,,9359,4,1,3,1958,1.0
58IN02877,1957411938,57,2,G1938,4,16,162,41,1,08,19,,2,,1,1,162,084,10,,84,109,,16,092,047,41,,091,3,,9109,4,,,,1,,1958,1.0
58IN02878,1957411940,57,2,G1940,4,14,141,41,1,11,19,,2,,1,1,142,084,10,,84,110,,09,088,050,41,,093,5,,8575,4,,,,1,,1958,1.0
58IN02879,1957411941,57,1,G1941,4,10,101,41,1,,17,1,2,,,2,1,,,,105,140,3,,,,41,0728,089,2,,8808,4,,7430,4,1,1,1958,1.0
58IN02880,1957411943,57,1,G1943,4,16,162,41,1,,34,5,2,,,1,1,232,,,72,114,,,,,41,,081,5,,9109,4,,4882,4,1,2,1958,1.0
58IN02881,1957411944,57,2,G1944,4,15,152,41,1,09,09,,2,,1,1,078,082,09,,82,106,,,091,045,41,,079,3,,9013,4,,,,1,,1958,1.0
58IN02882,1957411946,57,2,G1946,4,70,712,41,1,09,,,2,,2,1,,082,09,,82,117,2,13,085,041,41,1003,070,3,,9692,4,   00,,,1,,1958,1.0
58IN02883,1957411948,57,1,G1948,4,03,032,41,1,,16,5,2,,,2,1,,10,2,84,140,2,,,,41,0926,076,3,,9127,4,,5945,4,1,2,1958,1.0
58IN02884,1957411950,57,2,G1950,4,17,172,41,1,07,03,,2,,1,1,172,120,05,,120,126,,14,091,046,41,,093,2,,8667,4,,,,1,,1958,1.0
58IN02885,1957411952,57,2,G1952,4,10,101,41,1,07,12,,2,,1,1,101,093,09,,93,131,,10,076,043,41,,089,2,,8808,4,,,,1,,1958,1.0
58IN02886,1957411954,57,1,G1954,4,65,292,41,2,,,3,2,,,1,116,24, 7,5,116,146,2,,,,41,0926,107,3,,9385,4,,6056,4,1,3,1958,1.0
58IN02887,1957411960,57,2,G1960,4,14,142,41,1,09,14,,2,,1,1,142,088,09,,88,122,,12,096,049,41,,086,3,,9517,4,,,,1,,1958,1.0
58IN02888,1957411962,57,2,G1962,4,15,152,41,1,09,14,,2,,1,1,079,104,09,,104,120,,,077,045,41,,086,3,,9013,4,,,,1,,1958,1.0
58IN02889,1957411970,57,1,G1970,4,17,172,41,1,,19,5,2,,,1,1,,,,111,146,,,,,41,,097,3,,8667,4,,6003,4,1,1,1958,1.0
58IN02890,1957411971,57,1,G1971,4,70,712,41,,,,1,2,,,1,,,,,,,6,,,,41,0122,,,,9692,4,,9493,4,1,,1958,1.0
58IN02891,1957411973,57,2,G1973,4,09,092,41,1,08,04,,2,,1,1,092,117,07,,117,134,,11,100,055,41,,115,3,,8609,4,,,,1,,1958,1.0
58IN02892,1957411974,57,1,G1974,4,13,132,41,1,,13,3,2,,,4,1,,10,8,112,144,2,,,,41,0926,080,2,,9426,4,,5888,4,1,2,1958,1.0
58IN02893,1957411976,57,2,G1976,4,06,062,41,1,10,30,,2,,1,1,062,074,07,,74,112,,11,095,049,41,,090,4,,0039,4,,,,1,,1958,1.0
58IN02894,1957411977,57,1,G1977,4,06,062,41,1,,30,5,2,,,1,1,009,,,106,144,,,,,41,,117,4,,0039,4,,7554,4,1,1,1958,1.0
58IN02895,1957411978,57,2,G1978,4,73,087,41,3,07,,,2,,9,1,722,112,09,,112,146,,12,086,054,41,,106,3,,9634,4,,,,1,,1958,1.0
58IN02896,1957411979,57,1,G1979,4,09,092,41,1,,05,1,2,,,1,1,,10,7,111,155,2,,,,41,0926,127,4,,8609,4,,9781,4,1,4,1958,1.0
58IN02897,1957411983,57,2,G1983,4,05,052,41,1,12,23,,2,,1,1,052,074,09,,74,96,,11,082,038,41,,081,2,,0857,4,,,,1,,1958,1.0
58IN02898,1957411984,57,2,G1984,4,70,722,41,1,06,,,2,,2,1,722,108,09,,108,141,,16,088,047,41,,083,3,,8897,4,,,,1,,1958,1.0
58IN02899,1957411985,57,1,G1985,4,01,012,41,1,,37,1,2,,,2,1,,,,103,148,3,,,,41,0728,069,2,,9840,4,,9695,4,1,1,1958,1.0
58IN02900,1957411986,57,1,G1986,4,13,132,41,1,,12,1,2,,,2,1,,,,122,160,,,,,41,,130,3,,9426,4,,8488,4,1,3,1958,1.0
58IN02901,1957411987,57,1,G1987,4,13,132,41,1,,20,1,2,,,1,1,,,,102,143,3,,,,41,0728,087,4,,9426,4,,8549,4,1,1,1958,1.0
58IN02902,1957411989,57,2,G1989,4,70,732,41,1,10,,,2,,2,1,712,098,06,,98,130,,14,084,063,41,,096,2,,9993,4,,,,1,,1958,1.0
58IN02903,1957411991,57,2,G1991,4,10,101,41,1,09,02,,2,,1,1,049,091,10,,91,124,,,085,042,41,,089,3,,8808,4,,,,1,,1958,1.0
58IN02904,1957411992,57,1,G1992,4,17,172,41,1,,19,4,2,,,1,116,35, 8,3,118,173,2,,,,41,0926,099,3,,8667,4,,5852,4,1,2,1958,1.0
58IN02905,1957411994,57,1,G1994,4,06,062,41,,,34,1,2,,,,,,,,92,111,3,,,,41,0728,090,3,,0039,4,,8580,4,1,2,1958,1.0
58IN02906,1957411996,57,2,G1996,4,05,052,41,1,13,28,,2,,1,1,,068,10,,68,92,2,10,086,033,41,0926,069,3,,0857,4,   08,,,1,,1958,1.0
58IN02907,1957411997,57,2,G1997,4,04,041,41,1,09,29,,2,,1,1,041,086,06,,86,,7,13,078,038,41,1103,078,3,,8267,4,,,,1,&,1958,1.0
58IN02908,1957412000,57,1,G2000,4,17,172,41,1,,22,1,2,,,1,1,,,,118,,6,,,,41,0701,083,2,,8667,4,,9622,4,1,4,1958,1.0
58IN02909,1957412003,57,2,G2003,4,08,082,41,1,10,19,,2,,1,1,081,090,09,,90,117,,07,097,055,41,,096,5,,9634,4,,,,1,,1958,1.0
58IN02910,1957412007,57,2,G2007,4,18,182,41,1,10,22,,2,,1,1,182,088,10,,88,119,,14,090,055,41,,102,3,,9501,4,,,,1,,1958,1.0
58IN02911,1957412012,57,2,G2012,4,12,121,41,1,08,11,,2,,1,1,121,087,09,,87,132,,10,081,040,41,,085,3,,9012,4,,,,1,,1958,1.0
58IN02912,1957412014,57,1,G2014,4,70,712,41,1,,,5,2,,,2,1,,,,120,152,3,,,,41,0728,126,4,,9692,4,,9434,4,1,1,1958,1.0
58IN02913,1957412017,57,1,G2017,4,02,022,41,1,,28,3,2,,,4,1,,,,88,130,3,,,,41,0728,097,3,,9974,4,,6577,4,1,4,1958,1.0
58IN02914,1957412019,57,2,G2019,4,02,021,41,1,09,43,,2,,1,1,,077,04,,77,102,2,09,084,038,41,0926,073,4,,9704,4,   08,,,1,,1958,1.0
58IN02915,1957412020,57,1,G2020,4,70,722,41,3,,,1,2,,,1,1,,,,140,195,,,,,41,,107,2,,8897,4,,9057,4,1,2,1958,1.0
58IN02916,1957412021,57,1,G2021,4,08,081,41,1,,21,1,2,,,1,1,082,,,106,156,,,,,41,,118,3,,9534,4,,8738,4,1,1,1958,1.0
58IN02917,1957412022,57,1,G2022,4,09,092,41,1,,05,3,2,,,2,1,,10,2,113,150,2,,,,41,0926,117,3,,8609,4,,7421,4,1,1,1958,1.0
58IN02918,1957412023,57,1,G2023,4,09,092,41,1,,05,4,2,,,2,116,14, 6,6,118,168,2,,,,41,0926,100,4,,8609,4,,7421,4,1,2,1958,1.0
58IN02919,1957412024,57,1,G2024,4,16,162,41,1,,18,1,2,,,1,1,,,,88,127,,,,,41,,076,2,,9109,4,,9487,4,1,4,1958,1.0
58IN02920,1957412025,57,2,G2025,4,65,322,41,2,09,,,2,,5,1,,084,08,,84,120,2,12,086,037,41,0926,073,3,,8875,4,   06,,,1,,1958,1.0
58IN02921,1957412026,57,2,G2026,4,65,322,41,2,07,,,2,,5,1,262,092,08,,92,127,,14,083,038,41,,073,2,,8875,4,,,,1,,1958,1.0
58IN02922,1957412027,57,2,G2027,4,04,041,41,1,08,25,,2,,1,1,041,095,09,,95,113,,13,090,043,41,,086,2,,8267,4,,,,1,,1958,1.0
58IN02923,1957412029,57,1,G2029,4,82,028,41,1,,,5,2,,,2,116,27,,,103,152,2,,,,41,0926,108,3,,9974,4,,7555,4,1,2,1958,1.0
58IN02924,1957412030,57,1,G2030,4,82,028,41,1,,,5,2,,,2,1,,11,1,112,143,2,,,,41,0926,115,4,,9974,4,,7555,4,1,3,1958,1.0
58IN02925,1957412031,57,2,G2031,4,14,142,41,1,09,21,,2,,1,1,142,089,05,,89,117,,08,089,044,41,,088,5,,9517,4,,,,1,,1958,1.0
58IN02926,1957412034,57,1,G2034,4,12,122,41,1,,09,1,2,,,5,1,,,,123,156,3,,,,41,0728,131,3,,1153,4,,7767,4,1,1,1958,1.0
58IN02927,1957412035,57,2,G2035,4,01,012,41,1,09,37,,2,,1,1,012,102,12,,102,120,,14,084,039,41,,087,4,,9840,4,,,,1,,1958,1.0
58IN02928,1957412036,57,1,G2036,4,82,029,41,1,,,1,2,,,1,116,33, 8,1,116,158,2,,,,41,0926,126,7,,9704,4,,0092,4,1,2,1958,1.0
58IN02929,1957412037,57,1,G2037,4,82,048,41,1,,,1,2,,,1,1,, 8,8,122,176,2,,,,41,0926,119,2,,9539,4,,9908,4,1,2,1958,1.0
58IN02930,1957412039,57,1,G2039,4,73,137,41,3,,,1,2,,,2,1,,,,110,160,3,,,,41,0728,131,5,,9426,4,,1978,5,1,2,1958,1.0
58IN02931,1957412040,57,2,G2040,4,02,022,41,,,35,,2,,,,,,,,,,6,,,,41,0515,,,,9974,4,,,,1,,1958,1.0
58IN02932,1957412041,57,2,G2041,4,66,242,41,1,07,,,2,,5,1,362,092,09,,92,132,,16,077,039,41,,072,3,,0827,4,,,,1,,1958,1.0
58IN02933,1957412043,57,2,G2043,4,18,182,41,1,08,19,,2,,1,1,182,094,10,,94,127,,10,092,056,41,,102,3,,9501,4,,,,1,,1958,1.0
58IN02934,1957412044,57,2,G2044,4,13,132,41,1,09,23,,2,,1,1,132,083,04,,83,109,,14,094,044,41,,088,5,,9426,4,,,,1,,1958,1.0
58IN02935,1957412045,57,1,G2045,4,82,028,41,1,,,1,2,,,2,1,,,,113,138,3,,,,41,0728,104,5,,9974,4,,9056,4,1,4,1958,1.0
58IN02936,1957412046,57,2,G2046,4,13,132,41,2,10,13,,2,,1,1,132,088,10,,88,112,,14,086,048,41,,098,3,,9426,4,,,,1,,1958,1.0
58IN02937,1957412049,57,2,G2049,4,09,092,41,1,07,07,,2,,1,1,,090,07,,90,105,3,16,079,036,41,1208,072,2,,8609,4,,,,1,,1958,1.0
58IN02938,1957412050,57,1,G2050,4,15,152,41,1,,13,1,2,,,1,1,,,,113,142,3,,,,41,0728,106,3,,9013,4,,0024,4,1,3,1958,1.0
58IN02939,1957412052,57,2,G2052,4,70,722,41,2,08,,,2,,2,1,732,097,08,,97,137,,13,078,042,41,,073,2,,8897,4,,,,1,,1958,1.0
58IN02940,1957412053,57,2,G2053,4,09,092,41,1,07,04,,2,,1,1,092,103,07,,103,134,,16,081,037,41,,077,3,,8609,4,,,,1,,1958,1.0
58IN02941,1957412055,57,1,G2055,4,16,162,41,1,,16,5,2,,,2,1,242,,,88,126,,,,,41,,074,4,,9109,4,,5958,4,1,1,1958,1.0
58IN02942,1957412056,57,1,G2056,4,07,071,41,1,,28,1,2,,,1,1,072,,,123,160,,,,,41,,103,3,,0043,4,,9955,4,1,4,1958,1.0
58IN02943,1957412057,57,2,G2057,4,70,732,41,2,08,,,2,,2,1,732,100,07,,100,126,,10,085,047,41,,082,2,,9993,4,,,,1,,1958,1.0
58IN02944,1957412059,57,1,G2059,4,02,022,41,1,,26,5,2,,,1,1,,,,93,133,,,,,41,,069,3,,9974,4,,5420,4,1,1,1958,1.0
58IN02945,1957412060,57,2,G2060,4,02,022,41,,,26,,2,,,,,,,,,,6,,,,41,0501,,,,9974,4,,,,1,,1958,1.0
58IN02946,1957412061,57,2,G2061,4,13,132,41,1,10,22,,2,,1,1,132,094,09,,94,124,,11,090,053,41,,098,4,,9426,4,,,,1,,1958,1.0
58IN02947,1957412063,57,1,G2063,4,70,722,41,1,,,5,2,,,1,1,,10,5,127,173,2,,,,41,0926,116,2,,8897,4,,8719,4,1,4,1958,1.0
58IN02948,1957412067,57,1,G2067,4,09,092,41,1,,16,1,2,,,2,116,26,,,113,170,2,,,,41,0926,101,4,,8609,4,,0080,4,1,3,1958,1.0
58IN02949,1957412069,57,2,G2069,4,01,012,41,1,10,35,,2,,1,1,,088,09,,88,121,2,12,082,040,41,0926,072,3,,9840,4,   08,,,1,,1958,1.0
58IN02950,1957412071,57,2,G2071,4,70,722,41,1,09,,,2,,2,1,732,103,08,,103,137,,11,090,046,41,,095,4,,8897,4,,,,1,,1958,1.0
58IN02951,1957412073,57,2,G2073,4,16,162,41,1,09,19,,2,,1,1,162,081,07,,81,110,,12,082,041,41,,077,3,,9109,4,,,,1,,1958,1.0
58IN02952,1957412074,57,1,G2074,4,17,172,41,1,,08,5,2,,,1,1,312,,,117,165,,,,,41,,112,3,,8667,4,,6825,4,1,1,1958,1.0
58IN02953,1957412075,57,2,G2075,4,17,172,41,1,09,08,,2,,1,1,172,102,07,,102,127,,12,078,045,41,,083,3,,8667,4,,,,1,,1958,1.0
58IN02954,1957412078,57,2,G2078,4,70,732,41,1,07,,,2,,2,1,732,106,05,,106,139,,13,086,050,41,,097,5,,9993,4,,,,1,,1958,1.0
58IN02955,1957412081,57,1,G2081,4,73,097,41,3,,,5,2,,,2,1,,10,7,117,168,2,,,,41,0926,102,3,,8609,4,,1834,5,1,4,1958,1.0
58IN02956,1957412082,57,2,G2082,4,17,172,41,1,09,03,,2,,1,1,172,103,08,,103,124,,11,092,051,41,,090,3,,8667,4,,,,1,,1958,1.0
58IN02957,1957412085,57,1,G2085,4,82,079,41,1,,,5,2,,,2,116,10, 6,3,120,154,2,,,,41,0926,102,3,,0043,4,,9460,4,1,3,1958,1.0
58IN02958,1957412086,57,2,G2086,4,08,081,41,1,09,29,,2,,1,1,082,083,09,,83,112,,13,088,054,41,,103,4,,9534,4,,,,1,,1958,1.0
58IN02959,1957412089,57,2,G2089,4,65,262,41,1,07,,,2,,5,1,342,108,08,,108,139,,13,075,048,41,,079,3,,9109,4,,,,1,,1958,1.0
58IN02960,1957412091,57,2,G2091,4,16,162,41,1,10,20,,2,,1,1,162,088,09,,88,118,,08,093,051,41,,094,3,,9109,4,,,,1,,1958,1.0
58IN02961,1957412092,57,2,G2092,4,10,102,41,1,08,09,,2,,1,1,102,108,07,,108,138,,13,072,043,41,,088,2,,9755,4,,,,1,,1958,1.0
58IN02962,1957412096,57,1,G2096,4,17,172,41,1,,13,5,2,,,1,1,,10,9,104,152,2,,,,41,0926,097,4,,8667,4,,7823,4,1,2,1958,1.0
58IN02963,1957412097,57,1,G2097,4,17,172,41,,,13,5,2,,,2,,,,,111,,3,,,,41,0611,086,3,,8667,4,,7823,4,1,3,1958,1.0
58IN02964,1957412098,57,2,G2098,4,70,712,41,1,08,,,2,,2,1,722,102,08,,102,130,,13,080,046,41,,089,3,,9692,4,,,,1,,1958,1.0
58IN02965,1957412099,57,2,G2099,4,17,172,41,1,09,02,,2,,1,1,172,104,09,,104,143,,12,080,049,41,,086,2,,8667,4,,,,1,,1958,1.0
58IN02966,1957412102,57,2,G2102,4,70,722,41,2,08,,,2,,2,1,722,112,09,,112,133,,12,089,046,41,,106,3,,8897,4,,,,1,,1958,1.0
58IN02967,1957412103,57,2,G2103,4,70,722,41,2,11,,,2,,2,1,,074,09,,74,91,2,14,078,029,41,0926,061,2,,8897,4,   08,,,1,,1958,1.0
58IN02968,1957412104,57,2,G2104,4,09,092,41,1,09,05,,2,,1,1,,079,07,,79,119,2,13,082,035,41,0926,073,3,,8609,4,   06,,,1,,1958,1.0
58IN02969,1957412105,57,1,G2105,4,09,092,41,1,,05,5,2,,,2,1,,11,2,103,145,2,,,,41,0926,090,3,,8609,4,,7983,4,1,1,1958,1.0
58IN02970,1957412106,57,2,G2106,4,15,152,41,1,10,11,,2,,1,1,088,084,06,,84,107,,,088,060,41,,102,4,,9013,4,,,,1,,1958,1.0
58IN02971,1957412107,57,1,G2107,4,18,182,41,1,,11,3,2,,,2,1,382,,,114,160,,,,,41,,135,3,,9501,4,,7817,4,1,1,1958,1.0
58IN02972,1957412108,57,2,G2108,4,18,182,41,1,08,11,,2,,1,1,182,104,08,,104,145,,12,091,056,41,,101,3,,9501,4,,,,1,,1958,1.0
58IN02973,1957412111,57,2,G2111,4,17,172,41,1,08,22,,2,,1,1,172,098,06,,98,120,,11,082,038,41,,079,3,,8667,4,,,,1,,1958,1.0
58IN02974,1957412112,57,1,G2112,4,15,152,41,,,22,3,2,,,1,,,,,,,6,,,,41,0122,,,,9013,4,,8805,4,1,,1958,1.0
58IN02975,1957412121,57,2,G2121,4,10,102,41,1,08,04,,2,,1,1,048,106,08,,106,138,,,075,042,41,,095,3,,9755,4,,,,1,,1958,1.0
58IN02976,1957412122,57,1,G2122,4,18,182,41,1,,06,5,2,,,2,1,392,,,124,165,,,,,41,,119,4,,9501,4,,7641,4,1,2,1958,1.0
58IN02977,1957412123,57,2,G2123,4,18,182,41,1,08,06,,2,,1,1,182,088,09,,88,120,,12,090,044,41,,095,3,,9501,4,,,,1,,1958,1.0
58IN02978,1957412124,57,1,G2124,4,70,712,41,1,,,5,2,,,2,1,,,,116,150,3,,,,41,0728,118,3,,9692,4,,6955,4,1,1,1958,1.0
58IN02979,1957412131,57,1,G2131,4,01,012,41,1,,37,1,2,,,1,1,,,,112,158,3,,,,41,0728,068,3,,9840,4,,9473,4,1,2,1958,1.0
58IN02980,1957412132,57,2,G2132,4,03,032,41,1,09,14,,2,,1,1,032,098,06,,98,132,,14,097,035,41,,088,5,,9127,4,,,,1,,1958,1.0
58IN02981,1957412135,57,1,G2135,4,17,172,41,1,,30,1,2,,,1,1,,,,84,111,3,,,,41,0728,067,2,,8667,4,,0035,4,1,1,1958,1.0
58IN02982,1957412136,57,1,G2136,4,09,092,41,1,,09,3,2,,,2,1,,,,99,138,3,,,,41,0728,083,5,,8609,4,,6793,4,1,2,1958,1.0
58IN02983,1957412138,57,2,G2138,4,70,722,41,1,07,,,2,,2,1,722,098,07,,98,125,,12,084,039,41,,093,3,,8897,4,,,,1,,1958,1.0
58IN02984,1957412139,57,1,G2139,4,03,032,41,1,,16,1,2,,,1,116,20, 7,1,110,162,2,,,,41,0926,093,2,,9127,4,,6646,4,1,3,1958,1.0
58IN02985,1957412143,57,2,G2143,4,08,081,41,1,09,23,,2,,1,1,081,097,09,,97,120,,16,087,050,41,,097,3,,9534,4,,,,1,,1958,1.0
58IN02986,1957412144,57,1,G2144,4,11,112,41,1,,12,5,2,,,1,1,,,,106,150,,,,,41,,108,2,,8555,4,,7625,4,1,1,1958,1.0
