UID,ID10,YR,SEX,ETAG,BD1,LINE,PEN,TRT1,TRT2,REG,TYPE,INBR,TBR,ADAM,DINBR,STM,TM,HORN,BPEN,YRWT,FACE,BAG,SPRGWT,FALLWT,DISP,LNDAM,STAPL,CLFL,BRD,DAYDIS,GRFL,FLGR,SIRE,BAND,IDX,DAM,C78,C79,C80,YRREC,AGE
67IN02627,1966421434,66,2,T1434,4,82,099,,,,,,,2,,02,7,1,41,111,09,,111,155,,08,088,,42,,122,3,828141,,,817641,,,,1967,1.0
67IN02628,1966421435,66,2,T1435,4,72,872,,,,,,,2,,02,3,1, 15,120,09,,120,157,2,,092,,42,8748,124,2,888541,,,409341,,,,1967,1.0
67IN02629,1966421436,66,2,T1436,4,82,158,,,,,,,2,,02,7,1,48,102,10,,102,127,,01,093,,42,,104,4,921341,,,807541,,,,1967,1.0
67IN02630,1966421437,66,2,T1437,4,82,178,,,,,,,2,,02,7,1,41,097,12,,97,135,,13,081,,42,,107,3,881641,,,299141,,,,1967,1.0
67IN02631,1966421438,66,1,T1438,4,82,119,,,,,,,2,,02,7,,174,,,,118,145,2,,,,42,0921,140,5,790941,,221,680741,,,,1967,1.0
67IN02632,1966421439,66,1,T1439,4,70,712,,,,,,,2,,02,2,,132,,,,158,170,2,,,,42,8791,143,4,771241,,249,929441,,,,1967,1.0
67IN02633,1966421440,66,2,T1440,4,72,842,,,,,,,2,,02,3,1,822,074,10,,74,99,,,088,,42,,078,4,937041,,,363741,,,,1967,1.0
67IN02634,1966421442,66,1,T1442,4,70,732,,,,,,,2,,02,2,,,,,,162,180,,,,,42,,161,4,750241,,,403441,,,,1967,1.0
67IN02635,1966421443,66,1,T1443,4,70,732,,,,,,,2,,02,2,,134,,,,147,178,2,,,,42,8793,134,4,750241,,245,636941,,,,1967,1.0
67IN02636,1966421448,66,2,T1448,4,82,178,,,,,,,2,,02,7,1,45,096,08,,96,122,,18,075,,42,,053,2,881641,,,579041,,,,1967,1.0
67IN02637,1966421449,66,1,T1449,4,72,852,,,,,,,2,,02,3,,,,,,115,140,,,,,42,,118,4,951141,,,908041,,,,1967,1.0
67IN02638,1966421450,66,1,T1450,4,72,902,,,,,,,2,,02,3,,,,,,142,168,,,,,42,,142,3,952541,,,766041,,,,1967,1.0
67IN02639,1966421451,66,2,T1451,4,82,078,,,,,,,2,,02,7,1,45,107,11,,107,132,,04,088,,42,,106,3,880041,,,601241,,,,1967,1.0
67IN02640,1966421453,66,2,T1453,4,82,158,,,,,,,2,,02,7,1,49,102,10,,102,134,,12,096,,42,,076,2,921341,,,987240,,,,1967,1.0
67IN02641,1966421457,66,2,T1457,4,70,712,,,,,,,2,,02,2,1,732,113,09,,113,149,,,080,,42,,088,2,771241,,,869041,,,,1967,1.0
67IN02642,1966421458,66,2,T1458,4,82,139,,,,,,,2,,02,7,1,48,094,09,,94,119,,18,099,,42,,087,3,900241,,,877141,,,,1967,1.0
67IN02643,1966421459,66,2,T1459,4,82,078,,,,,,,2,,02,7,1,46,095,08,,95,125,,01,079,,42,,079,2,880041,,,828041,,,,1967,1.0
67IN02644,1966421460,66,1,T1460,4,82,078,,,,,,,2,,02,7,,,,,,,,7,,,,42,0520,,,880041,,,828041,,,,1967,1.0
67IN02645,1966421461,66,2,T1461,4,10,102,,,,,21,,2,,02,1,1, 18,100,09,,100,133,2,,094,,42,8786,093,3,886441,,,665741,,,,1967,1.0
67IN02646,1966421462,66,1,T1462,4,82,149,,,,,,,2,,02,7,,150,,,,130,160,2,,,,42,8809,142,4,008142,,233,823041,,,,1967,1.0
67IN02647,1966421464,66,2,T1464,4,70,722,,,,,,,2,,02,2,1, 15,110,09,,110,151,2,,088,,42,8747,100,3,624241,,,586041,,,,1967,1.0
67IN02648,1966421466,66,2,T1466,4,82,098,,,,,,,2,,02,7,1,41,108,10,,108,146,,14,096,,42,,109,3,962541,,,519041,,,,1967,1.0
67IN02649,1966421467,66,2,T1467,4,82,098,,,,,,,2,,02,7,1,46,110,09,,110,150,,14,108,,42,,108,5,962541,,,519041,,,,1967,1.0
67IN02650,1966421470,66,2,T1470,4,82,018,,,,,,,2,,02,7,1,49,084,12,,84,125,,04,087,,42,,083,3,932841,,,853541,,,,1967,1.0
67IN02651,1966421471,66,2,T1471,4,82,158,,,,,,,2,,02,7,1,40,078,13,,78,113,,04,091,,42,,097,3,921341,,,877341,,,,1967,1.0
67IN02652,1966421473,66,2,T1473,4,17,171,,,,,35,,2,,02,1,1, 25,088,11,,88,116,2,,076,,42,0921,059,2,937541,,,296141,,,,1967,1.0
67IN02653,1966421475,66,2,T1475,4,82,048,,,,,,,2,,02,7,1,41,073,12,,73,101,,12,101,,42,,102,4,787941,,,438841,,,,1967,1.0
67IN02654,1966421476,66,2,T1476,4,82,128,,,,,,,2,,02,7,1,41,088,09,,88,109,,04,096,,42,,089,3,922541,,,878941,,,,1967,1.0
67IN02655,1966421478,66,2,T1478,4,82,179,,,,,,,2,,02,7,1,47,089,08,,89,126,,18,080,,42,,070,2,937541,,,595641,,,,1967,1.0
67IN02656,1966421479,66,2,T1479,4,70,732,,,,,,,2,,02,2,1,720,118,08,,118,151,,,090,,42,,125,4,750241,,,430541,,,,1967,1.0
67IN02657,1966421486,66,1,T1486,4,72,882,,,,,,,2,,02,3,,,,,,112,140,,,,,42,,101,2,903441,,,910741,,,,1967,1.0
67IN02658,1966421487,66,1,T1487,4,72,882,,,,,,,2,,02,3,,176,,,,127,160,2,,,,42,0921,131,2,903441,,232,910741,,,,1967,1.0
67IN02659,1966421488,66,2,T1488,4,70,722,,,,,,,2,,02,2,1,720,115,12,,115,148,,,101,,42,,083,3,624241,,,973541,,,,1967,1.0
67IN02660,1966421490,66,2,T1490,4,70,732,,,,,,,2,,02,2,1,710,110,11,,110,145,,,102,,42,,107,3,750241,,,789641,,,,1967,1.0
67IN02661,1966421492,66,2,T1492,4,70,732,,,,,,,2,,02,2,1, 23,098,10,,98,134,2,,098,,42,0921,093,3,750241,,,844541,,,,1967,1.0
67IN02662,1966421496,66,2,T1496,4,02,022,,,,,47,,2,,02,1,1, 26,078,09,,78,105,2,,108,,42,0921,076,4,783641,,,792241,,,,1967,1.0
67IN02663,1966421500,66,2,T1500,4,82,048,,,,,,,2,,02,7,1,43,092,09,,92,120,,01,108,,42,,105,6,787941,,,246441,,,,1967,1.0
67IN02664,1966421501,66,1,T1501,4,03,031,,,,,25,,2,,02,1,,,,,,84,105,3,,,,42,0801,068,3,940541,,,328841,,,,1967,1.0
67IN02665,1966421502,66,1,T1502,4,03,031,,,,,25,,2,,02,1,,,,,,80,97,3,,,,42,0801,079,4,940541,,,328841,,,,1967,1.0
67IN02666,1966421504,66,2,T1504,4,82,108,,,,,,,2,,02,7,1,44,086,09,,86,123,,13,088,,42,,069,3,886441,,,783141,,,,1967,1.0
67IN02667,1966421505,66,2,T1505,4,70,732,,,,,,,2,,02,2,1,720,105,09,,105,125,,,098,,42,,093,3,750241,,,945641,,,,1967,1.0
67IN02668,1966421507,66,2,T1507,4,70,732,,,,,,,2,,02,2,1,710,126,09,,126,165,,,088,,42,,095,3,750241,,,728341,,,,1967,1.0
67IN02669,1966421509,66,2,T1509,4,82,179,,,,,,,2,,02,7,1,49,098,11,,98,138,,16,066,,42,,085,2,937541,,,544141,,,,1967,1.0
67IN02670,1966421510,66,2,T1510,4,70,732,,,,,,,2,,02,2,1, 15,123,09,,123,152,2,,074,,42,8781,097,2,750241,,,718841,,,,1967,1.0
67IN02671,1966421514,66,2,T1514,4,70,732,,,,,,,2,,02,2,1,710,118,11,,118,151,,,089,,42,,102,4,750241,,,571541,,,,1967,1.0
67IN02672,1966421519,66,1,T1519,4,82,099,,,,,,,2,,02,7,,175,,,,130,160,2,,,,42,0921,125,4,828141,,226,214341,,,,1967,1.0
67IN02673,1966421521,66,1,T1521,4,82,099,,,,,,,2,,02,7,,153,,,,125,164,2,,,,42,8812,122,4,828141,,228,326741,,,,1967,1.0
67IN02674,1957411616,57,2,G1616,4,17,,,,,,,,-,,02,,,,,,,145,163,8,,,,41,1127,,,,8,,,,,,1967,10.0
67IN02675,1957411679,57,2,G1679,4,08,081,,,,,31,,-,,02,1,,082,076,0,,110,115,,,087,047,41,,084,4,953440,1,,,,,,1967,10.0
67IN02676,1957411776,57,2,G1776,4,07,072,,,,,23,,-,,02,1,,072,092,0,,107,122,,,096,044,41,,082,3,871540,8,,,,,,1967,10.0
67IN02677,1957411791,57,2,G1791,4,07,071,,,,,27,,-,,02,1,,072,093,0,,142,147,,,080,044,41,,099,3,004341,1,,,,,,1967,10.0
67IN02678,1957411826,57,2,G1826,4,70,722,,,,,,,-,,02,2,,,103,0,,164,,6,,082,046,41,0808,102,3,889740,1,,,,,,1967,10.0
67IN02679,1957412099,57,2,G2099,4,17,172,,,,,02,,-,,02,1,1,,104,0,,173,,6,,080,049,41,0920,086,2,866740,#,,,,,,1967,10.0
67IN02680,1957412143,57,2,G2143,4,08,081,,,,,23,,-,,02,1,,082,097,0,,135,130,,,087,050,41,,097,3,953440,1,,,,,,1967,10.0
67IN02681,1957412152,57,2,G2152,4,70,,,,,,,,-,,02,,,,,,,170,,6,,,,41,0701,,,,3,,,,,,1967,10.0
67IN02682,1958412543,58,2,G2543,4,71,712,,,,,,,0,,02,2,,,083,1,,122,133,3,,077,039,41,1003,093,2,116241,1,,,,,,1967,9.0
67IN02683,1958412556,58,2,G2556,4,03,032,,,,,21,,0,,02,1,,032,098,0,,178,143,,,084,032,41,,097,3,115741,9,,,,,,1967,9.0
67IN02684,1958412575,58,2,G2575,4,70,722,,,,,,,0,,02,2,, 21,096,0,,162,165,2,,090,050,41,8745,118,4,121941,1,,,,,,1967,9.0
67IN02685,1958412660,58,2,G2660,4,70,732,,,,,,,0,,02,2,,,106,0,,153,137,3,,075,030,41,1003,086,2,999340,3,,,,,,1967,9.0
67IN02686,1958412722,58,2,G2722,4,03,032,,,,,29,,0,,02,1,,028,103,0,,172,,2,,096,043,41,0921,111,6,115741,3,,,,,,1967,9.0
67IN02687,1958412742,58,2,G2742,4,03,032,,,,,24,,0,,02,1,,,081,0,,95,,6,,090,032,41,0907,093,3,115741,8,,,,,,1967,9.0
67IN02688,1958412744,58,2,G2744,4,02,,,,,,,,0,,02,,,,,,,148,169,8,,,,41,1127,,,,3,,,,,,1967,9.0
67IN02689,1958412770,58,2,G2770,4,10,,,,,,,,0,,02,,,,,,,173,162,8,,,,41,1127,,,,3,,,,,,1967,9.0
67IN02690,1958412842,58,2,G2842,4,73,117,,,,,,,0,,02,9,,,111,1,,146,128,3,,094,055,41,1003,120,3,873440,1,,,,,,1967,9.0
67IN02691,1958412948,58,2,G2948,4,17,,,,,,,,0,,02,,,,,,,160,183,,,,,41,,,,,3,,,,,,1967,9.0
67IN02692,1958413044,58,2,G3044,4,73,147,,,,,,,0,,02,9,, 28,096,0,,156,141,2,,095,052,41,0921,113,4,951740,1,,,,,,1967,9.0
67IN02693,1958413102,58,2,G3102,4,07,072,,,,,26,,0,,02,1,,072,087,0,,160,159,,,072,023,41,,077,2,043641,1,,,,,,1967,9.0
67IN02694,1958413288,58,2,G3288,4,03,032,,,,,20,,0,,02,1,,,103,0,,,,6,,088,036,41,0401,100,3,115741,,,,,,,1967,9.0
67IN02695,1958413310,58,2,G3310,4,14,,,,,,,,0,,02,,,,,,,175,,6,,,,41,0701,,,,3,,,,,,1967,9.0
67IN02696,1958413323,58,2,G3323,4,14,142,,,,,15,,0,,02,1,,142,108,0,,178,195,,,087,034,41,,087,2,951740,8,,,,,,1967,9.0
67IN02697,1959413640,59,2,G3640,4,70,722,,,,,,,9,,02,2,,,091,,,142,,7,,092,,41,0908,115,2,999340,1,,,,,,1967,8.0
67IN02698,1959413719,59,2,G3719,4,70,722,,,,,,,9,,02,2,, 28,106,,,160,177,2,,090,,41,0921,118,3,999340,1,,,,,,1967,8.0
67IN02699,1959413738,59,2,G3738,4,70,722,,,,,,,9,,02,2,, 28,098,,,149,155,2,,083,,41,0921,108,3,999340,8,,,,,,1967,8.0
67IN02700,1959413751,59,2,G3751,4,70,722,,,,,,,9,,02,2,,710,100,,,162,176,,,091,,41,,134,3,999340,3,,,,,,1967,8.0
67IN02701,1959413765,59,2,G3765,4,14,142,,,,,18,,9,,02,1,,142,084,,,129,145,,,097,,41,,100,2,951740,8,,,,,,1967,8.0
67IN02702,1959413939,59,2,G3939,4,14,142,,,,,15,,9,,02,1,,142,076,,,158,167,,,100,,41,,090,2,951740,1,,,,,,1967,8.0
67IN02703,1959413977,59,2,G3977,4,07,071,,,,,22,,9,,02,1,,072,077,,,136,146,,,096,,41,,088,3,177541,1,,,,,,1967,8.0
67IN02704,1959414034,59,2,G4034,4,70,712,,,,,,,9,,02,2,,,081,,,163,176,3,,083,,41,1003,116,2,174341,1,,,,,,1967,8.0
67IN02705,1959414035,59,2,G4035,4,71,712,,,,,,,9,,02,2,,922,098,,,148,173,,,092,,41,,105,2,174341,1,,,,,,1967,8.0
67IN02706,1959414063,59,2,G4063,4,08,082,,,,,23,,9,,02,1,,082,075,,,128,135,,,093,,41,,119,2,202141,1,,,,,,1967,8.0
67IN02707,1959414093,59,2,G4093,4,71,712,,,,,,,9,,02,2,,822,102,,,182,175,,,089,,41,,139,2,174341,1,,,,,,1967,8.0
67IN02708,1959414155,59,2,G4155,4,70,732,,,,,,,9,,02,2,,720,098,,,131,136,,,108,,41,,113,3,116241,8,,,,,,1967,8.0
67IN02709,1959414179,59,2,G4179,4,08,081,,,,,19,,9,,02,1,,082,088,,,185,192,,,089,,41,,104,2,219341,1,,,,,,1967,8.0
67IN02710,1959414193,59,2,G4193,4,71,732,,,,,,,9,,02,2,,932,088,,,146,164,,,089,,41,,098,3,116241,2,,,,,,1967,8.0
67IN02711,1959414223,59,2,G4223,4,70,732,,,,,,,9,,02,2,,,093,,,160,181,3,,085,,41,1003,081,2,116241,2,,,,,,1967,8.0
67IN02712,1959414225,59,2,G4225,4,70,722,,,,,,,9,,02,2,,,097,,,107,,6,,095,,41,0529,098,2,999340,1,,,,,,1967,8.0
67IN02713,1959414246,59,2,G4246,4,03,032,,,,,24,,9,,02,1,,032,087,,,138,151,6,,084,,41,1101,100,2,180641,1,,,,,,1967,8.0
67IN02714,1959414295,59,2,G4295,4,14,142,,,,,14,,9,,02,1,,142,096,,,160,176,,,093,,41,,125,2,951740,8,,,,,,1967,8.0
67IN02715,1959414305,59,2,G4305,4,73,137,,,,,,,9,,02,9,, 28,097,,,174,165,2,,093,,41,0921,120,3,215941,1,,,,,,1967,8.0
67IN02716,1959414322,59,2,G4322,4,71,722,,,,,,,9,,02,2,,,096,,,176,172,3,,085,,41,1003,124,3,999340,3,,,,,,1967,8.0
67IN02717,1959414342,59,2,G4342,4,05,,,,,,,,9,,02,,,,,,,136,139,3,,,,41,1127,,,,3,,,,,,1967,8.0
67IN02718,1959414400,59,2,G4400,4,70,732,,,,,,,9,,02,2,,732,088,,,163,178,,,085,,41,,105,3,116241,3,,,,,,1967,8.0
67IN02719,1959414438,59,2,G4438,4,14,142,,,,,26,,9,,02,1,,142,076,,,143,155,,,089,,41,,084,2,951740,2,,,,,,1967,8.0
67IN02720,1959414463,59,2,G4463,4,03,032,,,,,25,,9,,02,1,,032,095,,,128,131,,,090,,41,,105,4,180641,1,,,,,,1967,8.0
67IN02721,1959414486,59,2,G4486,4,07,071,,,,,27,,9,,02,1,,072,080,,,147,146,,,089,,41,,066,2,177541,1,,,,,,1967,8.0
67IN02722,1959414537,59,2,G4537,4,09,,,,,,,,9,,02,,,,,,,139,155,8,,,,41,1127,,,,3,,,,,,1967,8.0
67IN02723,1960414720,60,2,G4720,4,14,142,,,,,21,,8,,02,1,,,,,,152,,7,,,,41,0908,113,7,316041,,,194041,,,,1967,7.0
67IN02724,1960414792,60,2,G4792,4,71,722,,,,,,,8,,02,2,,,,,,170,193,3,,,,41,1003,119,2,269241,1,,867140,,,,1967,7.0
67IN02725,1960414809,60,2,G4809,4,03,031,,,,,31,,8,,02,1,,032,,,,157,161,,,,,41,,081,5,255941,1,,259941,,,,1967,7.0
67IN02726,1960414867,60,2,G4867,4,70,732,,,,,,,8,,02,2,,,,,,149,155,8,,,,41,1127,100,3,932040,:,,327641,,,,1967,7.0
67IN02727,1960414872,60,2,G4872,4,14,142,,,,,19,,8,,02,1,,,,,,165,,7,,,,41,0908,089,4,316041,3,,009241,,,,1967,7.0
67IN02728,1960414892,60,2,G4892,4,70,732,,,,,,,8,,02,2,,710,,,,168,189,,,,,41,,089,2,932040,1,,941440,,,,1967,7.0
67IN02729,1960414893,60,2,G4893,4,70,732,,,,,,,8,,02,2,,720,,,,194,195,,,,,41,,112,2,932040,1,,941440,,,,1967,7.0
67IN02730,1960414936,60,2,G4936,4,03,031,,,,,20,,8,,02,1,,032,,,,163,166,,,,,41,,100,4,255941,1,,884340,,,,1967,7.0
67IN02731,1960414984,60,2,G4984,4,07,072,,,,,41,,8,,02,1,,072,,,,125,132,,,,,41,,078,3,177541,1,,697440,,,,1967,7.0
67IN02732,1960415010,60,2,G5010,4,72,832,,,,,,,8,,02,3,,992,,,,188,188,,,,,41,,115,2,372941,2,,269441,,,,1967,7.0
67IN02733,1960415018,60,2,G5018,4,70,712,,,,,,,8,,02,2,,,,,,123,124,3,,,,41,1003,116,2,145941,1,,157641,,,,1967,7.0
67IN02734,1960415039,60,2,G5039,4,70,712,,,,,,,8,,02,2,,732,,,,138,156,,,,,41,,126,3,145941,1,,891140,,,,1967,7.0
67IN02735,1960415047,60,2,G5047,4,07,072,,,,,27,,8,,02,1,,072,,,,127,142,,,,,41,,078,4,177541,1,,891040,,,,1967,7.0
67IN02736,1960415071,60,2,G5071,4,08,082,,,,,24,,8,,02,1,,082,,,,184,188,,,,,41,,129,4,219341,2,,304941,,,,1967,7.0
67IN02737,1960415089,60,2,G5089,4,72,822,,,,,,,8,,02,3,,982,,,,133,138,,,,,41,,094,3,389741,1,,266841,,,,1967,7.0
67IN02738,1960415109,60,2,G5109,4,03,031,,,,,31,,8,,02,1,,032,,,,159,164,,,,,41,,096,4,255941,3,,255641,,,,1967,7.0
67IN02739,1960415156,60,2,G5156,4,03,032,,,,,16,,8,,02,1,,032,,,,156,156,,,,,41,,070,2,301641,1,,016841,,,,1967,7.0
67IN02740,1960415190,60,2,G5190,4,14,142,,,,,19,,8,,02,1,,142,,,,146,159,,,,,41,,103,3,316041,1,,889140,,,,1967,7.0
67IN02741,1960415208,60,2,G5208,4,70,722,,,,,,,8,,02,2,,710,,,,138,152,,,,,41,,084,2,269241,1,,090741,,,,1967,7.0
67IN02742,1960415217,60,2,G5217,4,03,031,,,,,19,,8,,02,1,,032,,,,158,175,,,,,41,,089,2,255941,2,,891340,,,,1967,7.0
67IN02743,1960415284,60,2,G5284,4,70,732,,,,,,,8,,02,2,,720,,,,181,194,,,,,41,,108,2,932040,1,,838840,,,,1967,7.0
67IN02744,1960415315,60,2,G5315,4,71,732,,,,,,,8,,02,2,,832,,,,172,186,,,,,41,,115,4,932040,1,,207141,,,,1967,7.0
67IN02745,1960415339,60,2,G5339,4,01,,,,,,,,8,,02,,,,,,,135,159,8,,,,41,1127,,,,2,,,,,,1967,7.0
67IN02746,1960415358,60,2,G5358,4,71,712,,,,,,,8,,02,2,,832,,,,164,164,,,,,41,,062,1,145941,1,,095741,,,,1967,7.0
67IN02747,1960415364,60,2,G5364,4,08,082,,,,,22,,8,,02,1,,,,,,148,147,3,,,,41,1003,102,3,219341,1,,068741,,,,1967,7.0
67IN02748,1960415367,60,2,G5367,4,71,732,,,,,,,8,,02,2,,942,,,,135,152,,,,,41,,110,4,932040,1,,886940,,,,1967,7.0
67IN02749,1960415468,60,2,G5468,4,71,712,,,,,,,8,,02,2,,,,,,164,161,8,,,,41,1127,107,4,145941,:,,271041,,,,1967,7.0
67IN02750,1960415479,60,2,G5479,4,10,,,,,,,,8,,02,,,,,,,197,,6,,,,41,0701,,,,3,,,,,,1967,7.0
67IN02751,1960415493,60,2,G5493,4,71,712,,,,,,,8,,02,2,,842,,,,147,161,,,,,41,,086,3,145941,1,,071841,,,,1967,7.0
67IN02752,1960415507,60,2,G5507,4,70,722,,,,,,,8,,02,2,, 21,,,,155,162,2,,,,41,8759,097,2,269241,1,,147941,,,,1967,7.0
67IN02753,1960415542,60,2,G5542,4,70,732,,,,,,,8,,02,2,,,,,,137,,6,,,,41,0529,093,2,932040,1,,972440,,,,1967,7.0
67IN02754,1960415545,60,2,G5545,4,17,172,,,,,09,,8,,02,1,,,,,,168,,3,,,,41,1127,130,4,177741,#,,049741,,,,1967,7.0
67IN02755,1960415578,60,2,G5578,4,70,722,,,,,,,8,,02,2,,732,,,,164,158,,,,,41,,085,2,269241,1,,182641,,,,1967,7.0
67IN02756,1960415587,60,2,G5587,4,70,712,,,,,,,8,,02,2,,,,,,,,7,,,,41,0601,123,2,145941,,,085241,,,,1967,7.0
67IN02757,1960415644,60,2,G5644,4,70,732,,,,,,,8,,02,2,,710,,,,178,184,,,,,41,,089,2,932040,1,,149741,,,,1967,7.0
67IN02758,1960415711,60,2,G5711,4,08,082,,,,,20,,8,,02,1,,082,,,,136,141,,,,,41,,086,2,219341,8,,047741,,,,1967,7.0
67IN02759,1960415712,60,2,G5712,4,08,082,,,,,20,,8,,02,1,,082,,,,138,146,,,,,41,,091,3,219341,3,,047741,,,,1967,7.0
67IN02760,1961415777,61,2,G5777,4,72,862,,,,,,,7,,02,3,,972,107,,,168,191,,,,,41,,080,3,362341,1,,276341,,,,1967,6.0
67IN02761,1961415797,61,2,G5797,4,08,082,,,,,23,,7,,02,1,,082,092,,,143,154,,,,,41,,123,5,202141,8,,758940,,,,1967,6.0
67IN02762,1961415834,61,2,G5834,4,72,802,,,,,,,7,,02,3,,962,082,,,147,161,,,,,41,,123,5,385141,1,,302141,,,,1967,6.0
67IN02763,1961415860,61,2,G5860,4,70,722,,,,,,,7,,02,2,,,113,,,,,6,,,,41,0424,128,4,400441,,,891140,,,,1967,6.0
67IN02764,1961415884,61,2,G5884,4,70,732,,,,,,,7,,02,2,,720,099,,,180,175,,,,,41,,104,4,420041,3,,319441,,,,1967,6.0
67IN02765,1961415926,61,2,G5926,4,17,,,,,,,,7,,02,,,,,,,140,155,8,,,,41,1127,,,,3,,,,,,1967,6.0
67IN02766,1961415947,61,2,G5947,4,07,072,,,,,23,,7,,02,1,,072,096,,,183,189,,,,,41,,105,5,388641,8,,083441,,,,1967,6.0
67IN02767,1961415951,61,2,G5951,4,70,732,,,,,,,7,,02,2,, 21,102,,,186,193,2,,,,41,8764,098,4,420041,8,,369341,,,,1967,6.0
67IN02768,1961415960,61,2,G5960,4,14,142,,,,,29,,7,,02,1,,142,091,,,128,145,,,,,41,,095,5,316041,1,,326741,,,,1967,6.0
67IN02769,1961415965,61,2,G5965,4,14,142,,,,,28,,7,,02,1,,142,111,,,166,180,,,,,41,,150,5,316041,,,331041,,,,1967,6.0
67IN02770,1961415978,61,2,G5978,4,70,732,,,,,,,7,,02,2,,720,116,,,172,187,,,,,41,,092,4,420041,1,,215241,,,,1967,6.0
67IN02771,1961415982,61,1,G5982,4,14,142,,,,,21,,7,,02,1,,,,,,210,,3,,,,41,0605,131,6,316041,,,194041,,,,1967,6.0
67IN02772,1961416016,61,2,G6016,4,18,,,,,,,,7,,02,,,,,,,,,6,,,,41,0412,,,,,,,,,,1967,6.0
67IN02773,1961416021,61,2,G6021,4,72,802,,,,,,,7,,02,3,,,091,,,133,,7,,,,41,0908,106,5,385141,3,,249241,,,,1967,6.0
67IN02774,1961416022,61,2,G6022,4,72,802,,,,,,,7,,02,3,,,078,,,132,150,3,,,,41,1003,089,3,385141,1,,249241,,,,1967,6.0
67IN02775,1961416037,61,2,G6037,4,14,142,,,,,29,,7,,02,1,,,099,,,142,136,3,,,,41,1003,117,7,316041,1,,289641,,,,1967,6.0
67IN02776,1961416065,61,2,G6065,4,72,812,,,,,,,7,,02,3,,952,099,,,198,208,,,,,41,,099,5,398241,2,,446541,,,,1967,6.0
67IN02777,1961416073,61,2,G6073,4,03,031,,,,,23,,7,,02,1,,032,089,,,154,158,,,,,41,,101,3,424841,3,,184641,,,,1967,6.0
67IN02778,1961416099,61,2,G6099,4,08,082,,,,,25,,7,,02,1,,082,067,,,117,120,,,,,41,,096,5,202141,1,,068741,,,,1967,6.0
67IN02779,1961416102,61,2,G6102,4,72,862,,,,,,,7,,02,3,,942,105,,,142,162,,,,,41,,111,3,362341,1,,321841,,,,1967,6.0
67IN02780,1961416121,61,2,G6121,4,07,072,,,,,36,,7,,02,1,,072,095,,,146,154,,,,,41,,119,5,388641,1,,395341,,,,1967,6.0
67IN02781,1961416131,61,2,G6131,4,70,712,,,,,,,7,,02,2,,710,103,,,150,171,,,,,41,,098,2,453541,1,,375141,,,,1967,6.0
67IN02782,1961416164,61,1,G6164,4,70,732,,,,,,,7,,02,2,,,,,,220,,3,,,,41,0605,131,4,420041,,,182641,,,,1967,6.0
67IN02783,1961416204,61,2,G6204,4,03,031,,,,,19,,7,,02,1,,032,074,,,130,150,,,,,41,,080,5,424841,3,,885740,,,,1967,6.0
67IN02784,1961416232,61,2,G6232,4,17,,,,,,,,7,,02,,,,,,,163,155,8,,,,41,1127,,,,3,,,,,,1967,6.0
67IN02785,1961416242,61,1,G6242,4,70,732,,,,,,,7,,02,2,,,,,,250,280,,,,,41,,129,5,420041,,,944940,,,,1967,6.0
67IN02786,1961416263,61,2,G6263,4,70,712,,,,,,,7,,02,2,,720,142,,,200,215,,,,,41,,146,5,453541,2,,220441,,,,1967,6.0
67IN02787,1961416318,61,2,G6318,4,08,082,,,,,26,,7,,02,1,,082,067,,,130,137,,,,,41,,091,3,202141,3,,090241,,,,1967,6.0
67IN02788,1961416320,61,2,G6320,4,70,712,,,,,,,7,,02,2,,,082,,,118,,7,,,,41,0908,088,5,453541,1,,859340,,,,1967,6.0
67IN02789,1961416328,61,2,G6328,4,70,722,,,,,,,7,,02,2,,732,090,,,180,179,,,,,41,,102,4,400441,1,,307441,,,,1967,6.0
67IN02790,1961416339,61,2,G6339,4,70,722,,,,,,,7,,02,2,,710,093,,,165,182,,,,,41,,102,3,400441,1,,147941,,,,1967,6.0
67IN02791,1961416369,61,2,G6369,4,70,712,,,,,,,7,,02,2,,720,112,,,169,189,,,,,41,,107,4,453541,3,,886940,,,,1967,6.0
67IN02792,1961416394,61,2,G6394,4,08,082,,,,,27,,7,,02,1,,082,074,,,145,150,,,,,41,,094,2,202141,1,,399841,,,,1967,6.0
67IN02793,1961416422,61,2,G6422,4,70,712,,,,,,,7,,02,2,,732,097,,,190,202,,,,,41,,082,3,453541,2,,176241,,,,1967,6.0
67IN02794,1961416440,61,2,G6440,4,72,802,,,,,,,7,,02,3,,,069,,,135,160,3,,,,41,1003,084,5,385141,1,,363741,,,,1967,6.0
67IN02795,1961416459,61,2,G6459,4,70,732,,,,,,,7,,02,2,,732,113,,,165,157,3,,,,41,1003,104,4,420041,3,,966240,,,,1967,6.0
67IN02796,1961416521,61,2,G6521,4,14,142,,,,,27,,7,,02,1,,142,076,,,128,143,,,,,41,,096,5,316041,1,,166741,,,,1967,6.0
67IN02797,1961416549,61,2,G6549,4,08,082,,,,,30,,7,,02,1,,082,063,,,123,161,,,,,41,,084,4,202141,2,,278641,,,,1967,6.0
67IN02798,1961416565,61,2,G6565,4,72,872,,,,,,,7,,02,3,,932,069,,,132,141,,,,,41,,077,3,365841,1,,454141,,,,1967,6.0
67IN02799,1961416566,61,2,G6566,4,70,732,,,,,,,7,,02,2,,732,095,,,178,187,,,,,41,,091,2,420041,1,,225148,,,,1967,6.0
