UID,ID10,YR,SEX,ETAG,BD1,LINE,PEN,BRD,REG,TYPE,INBR,TBR,AOD,DINBR,TM,HORN,BPEN,YRWT,FACE,FLUSHTRT,SPRGWT,FALLWT,DISP,FLUSHWT,STAPL,CLFL,PENTRT,DAYDIS,GRFL,FLGR,SIRE,BAND,IDX,DAM,C78,AGE,ADAM,YRREC
61IN04756,1958612520,58,2,A2520,6,08,080,61,,06,13,,,,1,1,078,099,04,5,138,153,,,084,037,,,092,5,043561,,,,,3.0,4,1961
61IN04757,1958612521,58,2,A2521,6,08,080,61,,07,13,,,,1,1,068,102,09,1,140,182,,,096,036,,,088,4,043561,,,,,3.0,4,1961
61IN04758,1958612526,58,2,A2526,6,70,713,61,,07,,,,,2,1,713,100,06,1,130,137,,,094,053,,,124,3,141361,,,,,3.0,4,1961
61IN04759,1958612527,58,2,A2527,6,71,713,61,,08,,,,,2,1,813,083,06,1,115,140,,,089,046,,,113,3,141361,,,,,3.0,4,1961
61IN04760,1958612537,58,2,A2537,6,04,040,61,,08,18,,,,1,1,079,086,06,3,118,130,,,101,039,,,080,4,198361,,,,,3.0,4,1961
61IN04761,1958612538,58,2,A2538,6,70,713,61,,08,,,,,2,1,723,097,08,6,103,148,,,103,064,,,124,5,141361,,,,,3.0,4,1961
61IN04762,1958612539,58,2,A2539,6,70,713,61,,07,,,,,2,1,733,091,06,5,128,146,,,086,031,,,090,3,141361,,,,,3.0,4,1961
61IN04763,1958612540,58,2,A2540,6,10,100,61,,08,30,,,,1,1,,086,06,,121,156,2,,085,045,,0928,095,4,081161,, 04,,,3.0,4,1961
61IN04764,1958612542,58,1,A2542,6,04,040,61,1,,20,,,,,1,30,,,,177,205,2,,,,,0928,,,198361,,419,984060,,3.0,4,1961
61IN04765,1958612543,58,2,A2543,6,07,070,61,,05,10,,,,1,1,069,098,05,7,138,152,,,102,055,,,125,6,054861,,,,,3.0,4,1961
61IN04766,1958612550,58,2,A2550,6,10,100,61,,07,29,,,,1,1,,088,08,,120,152,2,,095,050,,0928,120,3,081161,, 16,,,3.0,4,1961
61IN04767,1958612551,58,2,A2551,6,75,096,61,,05,,,,,9,1,713,110,09,1,163,176,,,110,085,,,154,7,915860,,,,,3.0,4,1961
61IN04768,1958612553,58,2,A2553,6,70,713,61,,07,,,,,2,1,713,083,09,2,116,142,,,095,049,,,145,7,141361,,,,,3.0,4,1961
61IN04769,1958612555,58,2,A2555,6,70,733,61,,08,,,,,2,1,723,101,09,7,135,171,,,096,042,,,131,7,139061,,,,,3.0,4,1961
61IN04770,1958612559,58,2,A2559,6,03,030,61,,07,30,,,,1,1,018,084,09,7,106,126,,,112,055,,,128,6,026261,,,,,3.0,4,1961
61IN04771,1958612561,58,2,A2561,6,70,713,61,,06,,,,,2,1,733,072,09,6,111,128,,,092,038,,,102,5,141361,,,,,3.0,4,1961
61IN04772,1958612574,58,2,A2574,6,04,040,61,,07,23,,,,1,1,,083,09,,104,124,2,,105,046,,0928,099,6,198361,, 15,,,3.0,4,1961
61IN04773,1958612578,58,2,A2578,6,04,040,61,,06,26,,,,1,1,069,093,06,2,140,170,,,092,039,,,095,6,198361,,,,,3.0,4,1961
61IN04774,1958612579,58,2,A2579,6,75,086,61,,05,,,,,9,1,713,127,08,1,160,192,,,093,057,,,113,4,043561,,,,,3.0,4,1961
61IN04775,1958612582,58,2,A2582,6,70,713,61,,08,,,,,2,1,713,084,09,3,120,142,,,088,044,,,097,3,141361,,,,,3.0,4,1961
61IN04776,1958612585,58,2,A2585,6,70,733,61,,08,,,,,2,1,723,094,07,1,117,144,,,111,053,,,107,5,139061,,,,,3.0,4,1961
61IN04777,1958612591,58,2,A2591,6,05,050,61,,07,25,,,,1,1,,088,10,,117,142,2,,077,037,,0928,074,2,951160,, 03,,,3.0,4,1961
61IN04778,1958612593,58,2,A2593,6,02,020,61,,06,21,,,,1,1,019,087,09,6,126,150,,,095,040,,,100,4,006961,,,,,3.0,4,1961
61IN04779,1958612598,58,2,A2598,6,10,100,61,,08,25,,,,1,1,099,079,06,6,117,132,,,109,062,,,130,7,081161,,,,,3.0,4,1961
61IN04780,1958612603,58,2,A2603,6,10,100,61,,08,35,,,,1,1,103,085,07,1,115,143,,,094,041,,,097,2,081161,,,,,3.0,4,1961
61IN04781,1958612611,58,2,A2611,6,71,733,61,,07,,,,,2,1,813,078,09,7,118,130,,,083,035,,,108,5,139061,,,,,3.0,4,1961
61IN04782,1958612612,58,2,A2612,6,01,010,61,,09,22,,,,1,1,039,084,09,7,106,130,,,102,051,,,116,5,135461,,,,,3.0,4,1961
61IN04783,1958612617,58,2,A2617,6,04,040,61,,07,25,,,,1,1,059,086,03,5,131,145,,,095,041,,,097,7,198361,,,,,3.0,4,1961
61IN04784,1958612619,58,2,A2619,6,05,050,61,,07,23,,,,1,1,050,084,09,5,111,143,,,091,048,,,102,4,951160,,,,,3.0,4,1961
61IN04785,1958612621,58,1,A2621,6,08,080,61,2,,13,,,,,1,179,048,,,182,200,2,,,,,0928,,,043561,,407,898460,,3.0,4,1961
61IN04786,1958612622,58,2,A2622,6,01,010,61,,06,29,,,,1,1,099,096,06,5,141,154,,,103,046,,,134,6,135461,,,,,3.0,4,1961
61IN04787,1958612623,58,2,A2623,6,71,723,61,,05,,,,,2,1,,107,07,,138,,7,,106,048,,0915,131,7,134961,,,,,3.0,4,1961
61IN04788,1958612626,58,1,A2626,6,09,090,61,1,,34,,,,,1,43,,,,162,195,2,,,,,0928,,,915860,,399,986160,,3.0,4,1961
61IN04789,1958612627,58,2,A2627,6,09,090,61,,08,34,,,,1,1,108,087,05,1,102,150,,,074,032,,,091,3,915860,,,,,3.0,4,1961
61IN04790,1958612631,58,1,A2631,6,10,100,61,1,,26,,,,,1,29,,,,185,220,2,,,,,0928,,,081161,,418,873960,,3.0,4,1961
61IN04791,1958612639,58,2,A2639,6,70,723,61,,07,,,,,2,1,733,092,08,7,126,147,,,096,064,,,128,8,134961,,,,,3.0,4,1961
61IN04792,1958612640,58,2,A2640,6,05,050,61,,08,25,,,,1,1,048,087,09,2,114,131,,,093,052,,,122,5,951160,,,,,3.0,4,1961
61IN04793,1958612641,58,2,A2641,6,85,064,61,,08,,,,,7,1,,094,06,,130,169,2,,117,066,,0928,127,5,131761,, 03,,,3.0,4,1961
61IN04794,1958612644,58,2,A2644,6,71,723,61,,07,,,,,2,1,823,088,10,7,113,132,,,085,058,,,128,5,134961,,,,,3.0,4,1961
61IN04795,1958612647,58,2,A2647,6,70,733,61,,06,,,,,2,1,713,088,07,4,120,145,,,081,042,,,103,4,139061,,,,,3.0,4,1961
61IN04796,1958612651,58,2,A2651,6,06,060,61,,08,26,,,,1,1,089,084,08,3,116,150,,,097,053,,,110,5,131761,,,,,3.0,4,1961
61IN04797,1958612667,58,2,A2667,6,09,090,61,,08,31,,,,1,1,019,082,08,1,133,162,,,087,037,,,104,3,915860,,,,,3.0,4,1961
61IN04798,1958612681,58,2,A2681,6,70,723,61,,06,,,,,2,1,723,096,08,2,120,157,,,103,055,,,116,5,134961,,,,,3.0,4,1961
61IN04799,1958612692,58,2,A2692,6,71,723,61,,07,,,,,2,1,853,088,08,1,127,157,,,084,051,,,117,4,134961,,,,,3.0,4,1961
61IN04800,1958612700,58,4,A2700,6,,,61,,,,,,,,,,,,,192,230,3,,,,,1101,,,,,421,,,3.0,4,1961
61IN04801,1958612706,58,2,A2706,6,02,020,61,,07,15,,,,1,1,023,087,09,1,134,168,,,094,046,,,118,6,006961,,,,,3.0,4,1961
61IN04802,1958612708,58,2,A2708,6,02,020,61,,06,25,,,,1,1,039,093,08,4,122,143,,,101,068,,,083,5,006961,,,,,3.0,4,1961
61IN04803,1958612713,58,2,A2713,6,01,010,61,,06,22,,,,1,1,109,096,07,3,118,164,,,128,061,,,132,7,135461,,,,,3.0,4,1961
61IN04804,1958612721,58,2,A2721,6,71,713,61,,07,,,,,2,1,863,088,08,6,121,155,,,090,047,,,108,6,141361,,,,,3.0,4,1961
61IN04805,1958612723,58,1,A2723,6,09,090,61,1,,41,,,,,1,43,,,,178,210,2,,,,,0928,,,915860,,400,947760,,3.0,4,1961
61IN04806,1958612726,58,2,A2726,6,02,020,61,,06,21,,,,1,1,099,100,10,5,133,162,,,091,043,,,109,4,006961,,,,,3.0,4,1961
61IN04807,1958612730,58,2,A2730,6,71,733,61,,06,,,,,2,5,873,098,09,4,130,150,,,080,047,,,116,4,139061,,,,,3.0,4,1961
61IN04808,1958612736,58,1,A2736,6,73,096,61,1,,,,,,,,,,,,181,215,,,,,,,,,915860,,409,160867,,3.0,4,1961
61IN04809,1958612739,58,2,A2739,6,73,086,61,,06,,,,,9,1,713,121,05,1,152,180,,,107,063,,,135,5,043561,,,,,3.0,4,1961
61IN04810,1958612743,58,2,A2743,6,70,733,61,,06,,,,,2,1,,098,09,,135,153,2,,085,039,,0928,109,2,139061,, 03,,,3.0,4,1961
61IN04811,1958612746,58,2,A2746,6,01,010,61,,07,26,,,,1,1,010,083,08,5,126,146,,,094,047,,,113,4,135461,,,,,3.0,4,1961
61IN04812,1958612747,58,2,A2747,6,70,733,61,,07,,,,,2,1,,081,09,,150,165,2,,082,032,,0928,090,2,139061,, 03,,,3.0,4,1961
61IN04813,1958612748,58,2,A2748,6,04,040,61,,08,41,,,,1,1,,083,06,,111,145,2,,102,051,,0928,097,5,198361,, 16,,,3.0,4,1961
61IN04814,1958612760,58,2,A2760,6,86,034,61,,07,,,,,7,1,,091,07,,135,142,2,,096,041,,0928,127,5,026261,, 15,,,3.0,4,1961
61IN04815,1958612776,58,2,A2776,6,70,723,61,,07,,,,,2,1,733,090,07,1,127,147,,,099,042,,,106,5,134961,,,,,3.0,4,1961
61IN04816,1959612780,59,2,A2780,6,07,073,61,1,08,22,,,,1,1,059,093,,4,118,160,,,129,,,,124,7,207161,,,,,2.0,3,1961
61IN04817,1959612781,59,2,A2781,6,07,073,61,1,08,22,,,,1,1,049,087,,1,116,133,,,093,,,,084,4,207161,,,,,2.0,3,1961
61IN04818,1959612785,59,2,A2785,6,70,733,61,1,07,,,,,2,1,723,094,,5,115,141,,,103,,,,111,5,134961,,,,,2.0,3,1961
61IN04819,1959612787,59,2,A2787,6,70,743,61,1,09,,,,,2,1,733,088,,4,106,134,,,104,,,,131,6,139061,,,,,2.0,3,1961
61IN04820,1959612789,59,2,A2789,6,01,013,61,1,08,28,,,,1,1,028,097,,3,111,146,,,097,,,,137,3,135461,,,,,2.0,3,1961
61IN04821,1959612792,59,2,A2792,6,02,023,61,1,07,21,,,,1,1,109,084,,7,112,137,,,118,,,,113,7,142861,,,,,2.0,3,1961
61IN04822,1959612795,59,2,A2795,6,70,713,61,1,08,,,,,2,1,713,100,,7,112,139,,,103,,,,117,5,166961,,,,,2.0,3,1961
61IN04823,1959612797,59,1,A2797,6,70,733,61,2,,,,,,,,,,,,153,190,,,,,,,,,134961,,415,101661,,2.0,3,1961
61IN04824,1959612800,59,2,A2800,6,02,023,61,1,07,25,,,,1,1,018,078,,3,96,119,,,103,,,,114,4,142861,,,,,2.0,3,1961
61IN04825,1959612806,59,2,A2806,6,10,100,61,1,08,39,,,,1,1,018,086,,3,100,144,,,090,,,,108,2,081161,,,,,2.0,3,1961
61IN04826,1959612808,59,2,A2808,6,09,093,61,1,08,26,,,,1,1,029,088,,6,111,130,,,103,,,,097,6,997060,,,,,2.0,3,1961
61IN04827,1959612809,59,2,A2809,6,85,034,61,1,08,,,,,7,1,,092,,,123,162,2,,118,,,0928,131,6,026261,, 02,,,2.0,3,1961
61IN04828,1959612810,59,2,A2810,6,85,034,61,1,08,,,,,7,1,,097,,,117,,6,,095,,,0822,143,5,026261,,,,,2.0,3,1961
61IN04829,1959612811,59,1,A2811,6,71,713,61,1,,,,,,,1,129,049,,,158,215,2,,,,,0928,,,166961,,410,938460,,2.0,3,1961
61IN04830,1959612813,59,1,A2813,6,71,733,61,1,,,,,,,,,,,,152,,6,,,,,0609,,,134961,,395,202461,,2.0,3,1961
61IN04831,1959612819,59,2,A2819,6,10,103,61,1,08,30,,,,1,1,028,094,,6,118,140,,,112,,,,131,6,096661,,,,,2.0,3,1961
61IN04832,1959612820,59,2,A2820,6,06,060,61,1,07,17,,,,1,1,079,097,,7,116,161,,,100,,,,106,6,175261,,,,,2.0,3,1961
61IN04833,1959612822,59,2,A2822,6,71,723,61,2,08,,,,,2,1,893,100,,7,127,172,,,130,,,,149,7,190461,,,,,2.0,3,1961
61IN04834,1959612823,59,1,A2823,6,71,723,61,2,,,,,,,,,,,,144,168,3,,,,,0801,,,190461,,369,002361,,2.0,3,1961
61IN04835,1959612827,59,2,A2827,6,85,034,61,1,08,,,,,7,1,,100,,,116,168,2,,110,,,0928,114,7,026261,,102,,,2.0,3,1961
61IN04836,1959612828,59,2,A2828,6,71,743,61,1,09,,,,,2,1,903,068,,5,88,128,,,091,,,,097,3,139061,,,,,2.0,3,1961
61IN04837,1959612837,59,2,A2837,6,75,066,61,1,10,,,,,9,1,723,087,,4,96,143,,,104,,,,099,4,175261,,,,,2.0,3,1961
61IN04838,1959612842,59,2,A2842,6,08,080,61,1,07,15,,,,1,1,058,088,,4,102,127,,,112,,,,102,5,140861,,,,,2.0,3,1961
61IN04839,1959612843,59,2,A2843,6,08,080,61,1,08,15,,,,1,1,048,076,,5,107,147,,,103,,,,090,4,140861,,,,,2.0,3,1961
61IN04840,1959612844,59,1,A2844,6,71,713,61,1,,,,,,,,,,,,142,180,3,,,,,0801,,,166961,,393,147061,,2.0,3,1961
61IN04841,1959612845,59,2,A2845,6,71,713,61,1,09,,,,,2,1,953,080,,2,99,138,,,111,,,,095,6,166961,,,,,2.0,3,1961
61IN04842,1959612847,59,2,A2847,6,01,013,61,1,07,31,,,,1,1,038,098,,3,117,147,,,122,,,,127,8,135461,,,,,2.0,3,1961
61IN04843,1959612848,59,2,A2848,6,70,713,61,1,10,,,,,2,1,723,096,,6,116,146,,,114,,,,132,4,166961,,,,,2.0,3,1961
61IN04844,1959612851,59,2,A2851,6,70,713,61,1,07,,,,,2,1,733,096,,5,116,146,,,120,,,,141,5,166961,,,,,2.0,3,1961
61IN04845,1959612854,59,2,A2854,6,03,033,61,1,09,27,,,,1,1,,084,,,115,,7,,108,,,0915,120,5,085461,,,,,2.0,3,1961
61IN04846,1959612862,59,2,A2862,6,70,723,61,1,08,,,,,2,1,713,085,,1,111,154,,,096,,,,123,3,190461,,,,,2.0,3,1961
61IN04847,1959612865,59,2,A2865,6,70,713,61,1,06,,,,,2,1,723,101,,7,120,146,,,092,,,,116,4,166961,,,,,2.0,3,1961
61IN04848,1959612868,59,2,A2868,6,71,743,61,1,07,,,,,2,1,,093,,,,,7,,101,,,0601,118,5,139061,,,,,2.0,3,1961
61IN04849,1959612869,59,2,A2869,6,06,060,61,1,08,17,,,,1,1,,088,,,,,7,,099,,,0601,109,5,175261,,,,,2.0,3,1961
61IN04850,1959612871,59,2,A2871,6,85,025,61,1,07,,,,,7,1,,091,,,109,115,2,,112,,,0928,114,5,142861,, 13,,,2.0,3,1961
61IN04851,1959612874,59,2,A2874,6,70,743,61,2,07,,,,,2,1,733,088,,6,110,136,,,095,,,,132,6,139061,,,,,2.0,3,1961
61IN04852,1959612875,59,1,A2875,6,71,743,61,1,,,,,,,1,42,,,,150,180,2,,,,,0928,,,139061,,373,994760,,2.0,3,1961
61IN04853,1959612877,59,2,A2877,6,71,713,61,1,08,,,,,2,1,963,100,,7,119,165,,,111,,,,124,6,166961,,,,,2.0,3,1961
61IN04854,1959612881,59,1,A2881,6,07,073,61,1,,35,,,,,,,,,,148,185,3,,,,,0801,,,207161,,406,035761,,2.0,3,1961
61IN04855,1959612886,59,2,A2886,6,07,073,61,1,08,22,,,,1,1,088,098,,1,121,172,,,094,,,,105,3,207161,,,,,2.0,3,1961
61IN04856,1959612887,59,2,A2887,6,85,045,61,1,07,,,,,7,1,,105,,,124,172,2,,107,,,0928,121,7,198361,, 14,,,2.0,3,1961
61IN04857,1959612889,59,2,A2889,6,85,064,61,1,07,,,,,7,1,,083,,,105,124,2,,099,,,0928,103,3,175261,, 13,,,2.0,3,1961
61IN04858,1959612891,59,2,A2891,6,71,743,61,1,05,,,,,2,1,,083,,,108,,6,,089,,,0623,093,3,139061,,,,,2.0,3,1961
61IN04859,1959612893,59,2,A2893,6,85,064,61,1,09,,,,,7,1,,095,,,111,123,2,,097,,,0928,111,6,175261,,102,,,2.0,3,1961
61IN04860,1959612896,59,2,A2896,6,70,713,61,1,07,,,,,2,1,713,098,,2,117,141,,,110,,,,120,7,166961,,,,,2.0,3,1961
61IN04861,1959612897,59,2,A2897,6,70,713,61,1,07,,,,,2,1,723,092,,1,110,160,,,119,,,,122,7,166961,,,,,2.0,3,1961
61IN04862,1959612898,59,2,A2898,6,71,723,61,1,09,,,,,2,1,803,102,,2,122,,,,092,,,,129,3,190461,,,,,2.0,3,1961
61IN04863,1959612901,59,2,A2901,6,71,733,61,1,07,,,,,2,1,973,095,,5,115,150,,,091,,,,113,6,134961,,,,,2.0,3,1961
61IN04864,1959612902,59,2,A2902,6,82,099,61,1,09,,,,,7,1,,085,,,100,124,2,,115,,,0928,114,7,997060,, 13,,,2.0,3,1961
61IN04865,1959612905,59,1,A2905,6,71,723,61,1,,,,,,,1,41,,,,170,197,2,,,,,0928,,,190461,,420,044961,,2.0,3,1961
61IN04866,1959612906,59,2,A2906,6,10,100,61,1,09,33,,,,1,1,038,093,,3,103,113,,,096,,,,111,7,081161,,,,,2.0,3,1961
61IN04867,1959612909,59,2,A2909,6,01,013,61,1,08,24,,,,1,1,098,092,,1,117,132,,,121,,,,113,6,135461,,,,,2.0,3,1961
61IN04868,1959612913,59,1,A2913,6,71,713,61,1,,,,,,,1,199,054,,,155,180,2,,,,,0928,,,166961,,396,100861,,2.0,3,1961
61IN04869,1959612917,59,2,A2917,6,82,059,61,1,08,,,,,7,1,,096,,,118,148,2,,096,,,0928,134,6,182261,, 14,,,2.0,3,1961
61IN04870,1959612921,59,1,A2921,6,71,743,61,1,,,,,,,,,,,,154,195,3,,,,,0801,,,139061,,389,104361,,2.0,3,1961
61IN04871,1959612922,59,2,A2922,6,08,080,61,1,09,15,,,,1,1,,091,,,,,6,,113,,,0125,110,3,140861,,,,,2.0,3,1961
61IN04872,1959612924,59,2,A2924,6,70,723,61,1,06,,,,,2,1,713,106,,3,128,178,,,103,,,,132,3,190461,,,,,2.0,3,1961
61IN04873,1959612925,59,2,A2925,6,04,043,61,1,07,20,,,,1,1,043,094,,3,107,132,,,107,,,,102,5,198361,,,,,2.0,3,1961
61IN04874,1959612931,59,2,A2931,6,85,075,61,1,07,,,,,7,1,,095,,,122,148,2,,108,,,0928,125,5,207161,, 13,,,2.0,3,1961
61IN04875,1959612935,59,2,A2935,6,70,743,61,1,09,,,,,2,1,733,073,,7,98,138,,,102,,,,105,5,139061,,,,,2.0,3,1961
61IN04876,1959612937,59,1,A2937,6,06,060,61,1,,20,,,,,,,,,,136,180,,,,,,,,,175261,,376,040961,,2.0,3,1961
61IN04877,1959612938,59,2,A2938,6,09,090,61,1,07,33,,,,1,1,039,084,,2,105,136,,,080,,,,108,2,148361,,,,,2.0,3,1961
61IN04878,1959612946,59,2,A2946,6,75,036,61,2,07,,,,,9,1,733,090,,4,117,156,,,125,,,,142,7,026261,,,,,2.0,3,1961
61IN04879,1959612947,59,2,A2947,6,82,099,61,1,06,,,,,7,1,,092,,,121,158,2,,092,,,0928,112,3,997060,,102,,,2.0,3,1961
61IN04880,1959612948,59,2,A2948,6,04,043,61,1,06,31,,,,1,1,088,100,,4,115,140,,,103,,,,098,4,198361,,,,,2.0,3,1961
61IN04881,1959612951,59,2,A2951,6,09,093,61,1,09,24,,,,1,1,093,081,,7,102,142,,,101,,,,114,5,997060,,,,,2.0,3,1961
61IN04882,1959612952,59,2,A2952,6,09,093,61,1,08,24,,,,1,1,109,087,,4,116,153,,,084,,,,106,3,997060,,,,,2.0,3,1961
61IN04883,1959612955,59,2,A2955,6,71,733,61,1,08,,,,,2,1,943,083,,4,103,131,,,094,,,,116,5,134961,,,,,2.0,3,1961
61IN04884,1959612956,59,1,A2956,6,71,733,61,1,,,,,,,,,,,,122,155,3,,,,,0801,,,134961,,333,998560,,2.0,3,1961
61IN04885,1959612957,59,2,A2957,6,71,743,61,1,09,,,,,2,1,933,087,,6,113,142,,,099,,,,108,3,139061,,,,,2.0,3,1961
61IN04886,1959612958,59,2,A2958,6,70,743,61,1,07,,,,,2,1,723,104,,2,124,171,,,100,,,,102,5,139061,,,,,2.0,3,1961
61IN04887,1959612965,59,1,A2965,6,71,743,61,1,,,,,,,,,,,,160,185,3,,,,,0801,,,139061,,399,106161,,2.0,3,1961
61IN04888,1959612967,59,2,A2967,6,69,114,61,1,07,,,,,4,1,009,087,,3,112,157,,,109,,01,,125,6,958960,,,,,2.0,3,1961
61IN04889,1959612968,59,2,A2968,6,86,094,61,1,07,,,,,7,1,,096,,,116,135,2,,104,,,0928,103,7,148361,, 14,,,2.0,3,1961
61IN04890,1959612973,59,2,A2973,6,70,713,61,1,09,,,,,2,1,733,078,,1,108,137,,,094,,,,080,3,166961,,,,,2.0,3,1961
61IN04891,1959612974,59,2,A2974,6,71,713,61,1,08,,,,,2,1,923,094,,1,122,141,,,117,,,,120,7,166961,,,,,2.0,3,1961
61IN04892,1959612975,59,1,A2975,6,04,040,61,1,,19,,,,,1,189,053,,,150,215,2,,,,,0928,,,004761,,407,023961,,2.0,3,1961
61IN04893,1959612976,59,2,A2976,6,05,050,61,1,06,32,,,,1,1,089,101,,3,132,182,,,088,,,,096,3,193861,,,,,2.0,3,1961
61IN04894,1959612978,59,2,A2978,6,04,040,61,1,06,18,,,,1,1,078,097,,6,113,150,,,112,,,,114,6,004761,,,,,2.0,3,1961
61IN04895,1959612979,59,1,A2979,6,03,030,61,1,,31,,,,,1,40,,,,143,180,2,,,,,0928,,,026261,,403,022861,,2.0,3,1961
61IN04896,1959612984,59,2,A2984,6,70,713,61,1,06,,,,,2,1,713,113,,4,146,172,,,124,,,,149,5,166961,,,,,2.0,3,1961
61IN04897,1959612989,59,2,A2989,6,02,023,61,1,08,22,,,,1,1,020,087,,5,114,132,,,107,,,,085,5,142861,,,,,2.0,3,1961
61IN04898,1959612991,59,1,A2991,6,71,713,61,1,,,,,,,1,40,,,,150,175,2,,,,,0928,,,166961,,359,997460,,2.0,3,1961
61IN04899,1959612993,59,1,A2993,6,71,733,61,1,,,,,,,1,39,,,,123,167,2,,,,,0928,,,134961,,360,083061,,2.0,3,1961
61IN04900,1959612995,59,2,A2995,6,07,073,61,1,08,17,,,,1,1,070,096,,1,118,145,,,097,,,,115,3,207161,,,,,2.0,3,1961
61IN04901,1959612997,59,2,A2997,6,08,080,61,1,10,23,,,,1,1,083,069,,5,88,120,,,104,,,,092,5,140861,,,,,2.0,3,1961
61IN04902,1959613000,59,1,A3000,6,03,030,61,1,,25,,,,,,,,,,138,185,3,,,,,0801,,,026261,,412,964760,,2.0,3,1961
61IN04903,1959613003,59,2,A3003,6,70,733,61,1,08,,,,,2,1,723,082,,3,98,128,,,110,,,,111,5,134961,,,,,2.0,3,1961
61IN04904,1959613004,59,2,A3004,6,71,733,61,1,07,,,,,2,1,913,079,,3,97,133,,,111,,,,098,6,134961,,,,,2.0,3,1961
61IN04905,1959613005,59,2,A3005,6,70,713,61,1,08,,,,,2,1,733,104,,2,118,148,,,106,,,,125,4,166961,,,,,2.0,3,1961
61IN04906,1959613006,59,2,A3006,6,03,033,61,1,10,29,,,,1,1,028,097,,1,116,148,,,103,,,,150,6,085461,,,,,2.0,3,1961
61IN04907,1959613007,59,2,A3007,6,82,059,61,1,07,,,,,7,1,,111,,,142,188,2,,105,,,0928,121,7,182261,, 14,,,2.0,3,1961
61IN04908,1959613009,59,2,A3009,6,02,020,61,1,06,29,,,,1,1,038,095,,7,117,154,,,085,,,,099,3,006961,,,,,2.0,3,1961
61IN04909,1959613012,59,2,A3012,6,05,053,61,1,07,31,,,,1,1,079,091,,3,113,154,,,097,,,,083,3,182261,,,,,2.0,3,1961
61IN04910,1959613020,59,2,A3020,6,75,106,61,2,08,,,,,9,1,733,083,,5,103,133,,,106,,,,123,5,081161,,,,,2.0,3,1961
61IN04911,1959613021,59,2,A3021,6,75,106,61,1,08,,,,,9,1,733,093,,6,111,148,,,098,,,,115,3,081161,,,,,2.0,3,1961
61IN04912,1959613022,59,2,A3022,6,82,059,61,1,06,,,,,7,1,,111,,,132,140,2,,116,,,0928,123,6,182261,,102,,,2.0,3,1961
61IN04913,1959613024,59,2,A3024,6,05,053,61,1,06,20,,,,1,1,069,096,,6,117,151,,,085,,,,099,3,182261,,,,,2.0,3,1961
61IN04914,1959613027,59,2,A3027,6,04,040,61,1,08,25,,,,1,1,068,092,,6,118,145,,,089,,,,108,4,004761,,,,,2.0,3,1961
61IN04915,1959613029,59,2,A3029,6,86,094,61,1,07,,,,,7,1,,086,,,113,120,2,,109,,,0928,133,5,148361,, 14,,,2.0,3,1961
61IN04916,1959613030,59,2,A3030,6,71,723,61,1,07,,,,,2,1,883,093,,2,128,180,,,115,,,,124,7,190461,,,,,2.0,3,1961
61IN04917,1959613033,59,2,A3033,6,10,103,61,1,08,26,,,,1,1,098,092,,3,120,142,,,100,,,,128,5,096661,,,,,2.0,3,1961
61IN04918,1959613038,59,1,A3038,6,71,733,61,1,,,,,,,1,229,037,,,150,180,2,,,,,0928,,,134961,,393,049361,,2.0,3,1961
61IN04919,1959613039,59,2,A3039,6,71,743,61,1,06,,,,,2,1,843,083,,3,118,142,,,089,,,,083,3,139061,,,,,2.0,3,1961
61IN04920,1959613046,59,2,A3046,6,02,020,61,3,08,17,,,,1,1,098,102,,2,126,160,,,098,,,,127,3,006961,,,,,2.0,3,1961
61IN04921,1959613052,59,1,A3052,6,70,723,61,1,,,,,,,,,,,,195,235,,,,,,,,,190461,,438,155361,,2.0,3,1961
61IN04922,1959613053,59,1,A3053,6,02,020,61,1,,34,,,,,1,41,,,,156,165,2,,,,,0928,,,006961,,409,114861,,2.0,3,1961
61IN04923,1959613055,59,2,A3055,6,08,080,61,1,08,23,,,,1,1,079,092,,2,118,150,,,106,,,,115,4,140861,,,,,2.0,3,1961
61IN04924,1959613056,59,1,A3056,6,71,723,61,1,,,,,,,,,,,,150,165,3,,,,,0801,,,190461,,377,117161,,2.0,3,1961
61IN04925,1959613057,59,1,A3057,6,71,743,61,1,,,,,,,1,42,,,,140,175,2,,,,,0928,,,139061,,383,088061,,2.0,3,1961
61IN04926,1959613060,59,2,A3060,6,10,103,61,1,08,27,,,,1,1,100,099,,5,134,157,,,095,,,,101,4,096661,,,,,2.0,3,1961
61IN04927,1959613061,59,1,A3061,6,10,103,61,1,,27,,,,,1,41,,,,148,175,2,,,,,0928,,,096661,,408,036761,,2.0,3,1961
61IN04928,1959613064,59,2,A3064,6,71,713,61,1,08,,,,,2,1,833,085,,5,113,147,,,096,,,,094,4,166961,,,,,2.0,3,1961
61IN04929,1959613067,59,2,A3067,6,70,743,61,1,08,,,,,2,1,713,085,,5,102,139,,,092,,,,116,4,139061,,,,,2.0,3,1961
61IN04930,1959613069,59,2,A3069,6,10,100,61,1,08,29,,,,1,1,019,088,,1,112,148,,,099,,,,128,4,081161,,,,,2.0,3,1961
61IN04931,1959613070,59,2,A3070,6,71,743,61,1,05,,,,,2,1,813,094,,2,122,156,,,102,,,,119,4,139061,,,,,2.0,3,1961
61IN04932,1959613071,59,2,A3071,6,07,073,61,1,07,27,,,,1,1,068,096,,4,135,162,,,096,,,,111,3,207161,,,,,2.0,3,1961
