UID,ID10,ETAG,BRD,YR,SEX,LINE,SEA,STM,PEN,SIRE,DAM,RGRP,F1,ELG,ELGI,ELGC,RC,NOBN,LBWN,PD,LOT,BAND,SPRGWT,FALLWT,BAG,VACC,BLED,GROUP,DISP,DAYDIS,TRT,BPEN,COND,LAP,BGRP,ADAM,RMK,YRREC
91IN03658,1990035883,L5883,03,90,3,73,2,30,733,173303,268603,6,,1,,,, 0,  0,3,,,84,0,00,,,x,93,0316,,,,,,05,BRN.LEGS,1991
91IN03659,1990035884,L5884,03,90,1,73,2,30,731,145703,643902,6,,1,,,, 0,  0,1,,F,134,167,00,,,,,,,,,,,05,,1991
91IN03660,1984195886,S5886,19,84,2,12,1,07,851,414019,177419,2,,,,,, 0,  0,3,OVX,T,134,0,00,,,X,,,,,,,,70,OVX.EWE,1991
91IN03661,1990035886,L5886,03,90,2,73,2,30,731,145703,178403,6,,1,1,0,1, 0,  0,2,097,5,112,133,01,,,,92,0919,,,,,,05,,1991
91IN03662,1990035887,L5887,03,90,2,73,2,30,731,145703,178403,6,,1,,,, 0,  0,3,,,73,0,00,,,x,93,0311,,,,,,05,,1991
91IN03663,1984025888,Y5888,02,84,2,83,1,30,733,397502,266102,4,,1,,,, 0,  0,3,MOW,X,154,0,00,,,X,93,0819,,,,,,70,"X,THIN,AGE",1991
91IN03664,1990035889,L5889,03,90,1,73,2,30,731,145703,109403,6,,1,,,, 0,  0,3,,,110,0,00,,,x,93,0316,,,,,,05,,1991
91IN03665,1988805890,X5890,80,88,2,67,1,56,674,378080,192494,,,,,,, 2, 90,1,,3,163,141,02,,,,,,,JIM,,,2,30,,1991
91IN03666,1990035890,L5890,03,90,2,73,2,30,731,145703,109403,6,,1,1,0,1, 0,  0,2,093,5,128,153,01,,,,92,0919,,,,,,05,,1991
91IN03667,1990035891,L5891,03,90,2,73,2,30,733,173303,137403,6,,1,,,, 0,  0,3,,,56,0,00,,,x,93,0311,,,,,,05,,1991
91IN03668,1990035892,L5892,03,90,1,73,2,30,733,173303,137403,6,,1,,,, 0,  0,3,,,78,0,00,,,x,93,0311,,,,,,05,,1991
91IN03669,1990035893,L5893,03,90,1,73,2,30,733,173303,016003,6,,1,,,, 0,  0,3,,,101,0,00,,,x,93,0316,,,,,,05,,1991
91IN03670,1984195894,S5894,19,84,2,10,1,07,103,416019,418919,2,,,,,, 0,  0,3,OVX,T,110,0,00,,,X,,,,,,,,70,OVX.EWE,1991
91IN03671,1990035894,L5894,03,90,1,73,2,30,733,173303,016003,6,,1,,,, 0,  0,3,,,107,0,00,,,x,93,0316,,,,,,05,,1991
91IN03672,1990035895,L5895,03,90,1,73,2,30,732,148703,027503,6,,1,,,, 0,  0,3,,,98,0,00,,,x,93,0316,,,,,,05,,1991
91IN03673,1988805896,X5896,80,88,2,65,1,56,633,194563,148580,,,,,,, 2,187,3,,3,175,160,03,,,,93,0930,,,,,,30,"L.RUPTURE,X",1991
91IN03674,1990035896,L5896,03,90,1,73,2,30,732,148703,027503,6,,1,,,, 0,  0,3,,,94,0,00,,,x,93,0316,,,,,,05,,1991
91IN03675,1990035897,L5897,03,90,2,73,2,30,733,173303,165903,6,,1,1,0,1, 0,  0,2,099,5,103,125,01,,,,92,0919,,,,,,05,,1991
91IN03676,1990035898,L5898,03,90,2,73,2,30,733,173303,165903,6,,1,1,0,1, 0,  0,2,094,5,122,147,01,,,,92,0919,,,,,,05,,1991
91IN03677,1990035899,L5899,03,90,1,73,2,30,733,173303,165903,6,,1,,,, 0,  0,1,,F,145,175,00,,,,,,,,,,,05,SKE-FLSAVE,1991
91IN03678,1984195899,S5899,19,84,2,10,1,07,101,439919,979218,6,,,,,, 0,  0,3,,5,141,155,01,,,,93,0930,,,,,,70,THIN,1991
91IN03679,1990035901,L5901,03,90,2,73,2,30,733,173303,027903,6,,1,,,, 0,  0,1,,5,123,0,00,,,,,,,FL,,,F,05,,1991
91IN03680,1984195901,S5901,19,84,2,11,1,07,111,470219,192919,,,,,,0, 3, 75,2,122,2,179,193,03,,,,92,0919,,,,,,70,DYSTOCIA,1991
91IN03681,1990035902,L5902,03,90,2,73,2,30,733,173303,027903,6,,1,,,, 0,  0,3,,,93,0,00,,,x,93,0316,,,,,,05,,1991
91IN03682,1990035903,L5903,03,90,1,73,2,30,733,173303,027903,6,,1,,,, 0,  0,3,,,86,0,00,,,x,93,0316,,,,,,05,PINK,1991
91IN03683,1990035905,L5905,03,90,1,73,2,30,732,148703,316903,6,,1,,,, 0,  0,3,,,115,0,00,,,x,93,0316,,,,,,05,,1991
91IN03684,1990035906,L5906,03,90,1,73,2,30,732,148703,316903,6,,1,,,, 0,  0,1,,F,140,168,00,,,,,,,,,,,05,,1991
91IN03685,1990035907,L5907,03,90,1,73,2,30,733,173303,331503,6,,1,,,, 0,  0,1,,F,141,178,00,,,,,,,,,,,05,,1991
91IN03686,1988805908,X5908,80,88,2,67,1,56,673,372580,860994,,,,,,, 1,111,1,,3,182,137,02,,,,,,,JIM,,,2,30,,1991
91IN03687,1990035908,L5908,03,90,2,73,2,30,733,173303,331503,6,,1,1,0,1, 0,  0,2,098,5,103,130,01,,,,92,0919,,,,,,05,,1991
91IN03688,1990035909,L5909,03,90,2,00,2,30,732,148703,272203,6,,0,,,, 0,  0,3,,,100,0,00,,,x,93,0316,,,,,,05,,1991
91IN03689,1990035910,L5910,03,90,2,73,2,30,731,145703,310903,6,,1,,,, 0,  0,1,,5,114,0,00,,,,,,,FL,,,F,05,,1991
91IN03690,1990035911,L5911,03,90,2,73,2,30,731,145703,310903,6,,1,,,, 0,  0,1,,5,115,0,00,,,,,,,FL,,,F,05,,1991
91IN03691,1990035912,L5912,03,90,1,73,2,30,733,173303,324480,6,,1,,,, 0,  0,3,,,105,0,00,,,x,93,0316,,,,,,05,,1991
91IN03692,1990035913,L5913,03,90,1,73,2,30,732,148703,306503,6,,1,,,, 0,  0,3,,,81,0,00,,,x,93,0316,,,,,,05,,1991
91IN03693,1990035914,L5914,03,90,2,73,2,30,732,148703,306503,6,,1,1,0,1, 0,  0,2,096,5,108,136,01,,,,92,0919,,,,,,05,,1991
91IN03694,1984195916,S5916,19,84,2,13,1,07,132,534519,214619,6,,,,,, 3,  0,3,,5,194,0,00,,,,,,,,,,F,70,SW.BAG,1991
91IN03695,1990035918,L5918,03,90,2,73,2,30,732,148703,321503,6,,1,,,, 0,  0,3,,,77,0,00,,,x,93,0311,,,,,,05,,1991
91IN03696,1990035919,L5919,03,90,2,73,2,30,733,173303,894202,6,,1,,,, 0,  0,1,,5,101,125,01,,,,,,,FL,,,F,05,,1991
91IN03697,1990035920,L5920,03,90,1,73,2,30,733,173303,894202,6,,1,,,, 0,  0,3,,,103,0,00,,,x,93,0316,,,,,,05,,1991
91IN03698,1990035921,L5921,03,90,2,73,2,30,731,145703,626202,6,,1,0,0,0, 0,  0,2,110,5,92,106,01,,,,92,0919,,,,,,05,,1991
91IN03699,1990035922,L5922,03,90,2,73,2,30,733,173303,275003,6,,1,,,, 0,  0,1,,5,105,0,00,,,,93,1209,,FL,,,F,05,JOINT ILL,1991
91IN03700,1988805923,X5923,80,88,2,97,1,97,197,002297,457097,,,,,,, 1,131,1,,N,181,207,02,,,,,,,971,,,1,30,,1991
91IN03701,1990035924,L5924,03,90,2,73,2,30,731,145703,263803,6,,1,1,0,1, 0,  0,2,099,5,107,126,01,,,,92,0919,,,,,,05,,1991
91IN03702,1990035925,L5925,03,90,1,73,2,30,731,145703,116103,6,,1,,,, 0,  0,1,,F,119,153,00,,,,,,,,,,,05,NOTCH SCRO.,1991
91IN03703,1990035926,L5926,03,90,1,73,2,30,731,145703,116103,6,,1,,,, 0,  0,3,,F,136,169,00,,,,93,0819,,,,,,05,,1991
91IN03704,1990035927,L5927,03,90,1,73,2,30,733,173303,294503,6,,1,,,, 0,  0,3,,,131,0,00,,,x,93,0316,,,,,,05,,1991
91IN03705,1990035931,L5931,03,90,2,73,2,30,732,148703,286303,6,,1,1,0,1, 0,  0,2,094,5,112,142,01,,,,92,0919,,,,,,05,,1991
91IN03706,1983435932,T5932,43,83,2,49,1,02,404,465643,419943,6,,,,,, 2,152,3,FL,X,164,0,00,,,,93,0528,,,,,,80,FL-X-AGE,1991
91IN03707,1990035934,L5934,03,90,2,73,2,30,732,148703,264203,6,,1,,,, 0,  0,3,,,83,0,00,,,x,93,0316,,,,,,05,,1991
91IN03708,1990035935,L5935,03,90,2,73,2,30,732,148703,162703,6,,1,,,, 0,  0,1,,5,115,0,00,,,,,,,FL,,,F,05,,1991
91IN03709,1988805936,X5936,80,88,2,97,1,97,197,002297,112680,,,,,,, 3,209,1,,e,166,188,02,,,,,,,971,,,1,30,,1991
91IN03710,1990035936,L5936,03,90,2,73,2,30,732,148703,162703,6,,1,1,0,1, 0,  0,2,100,5,96,122,01,,,,92,0919,,,,,,05,,1991
91IN03711,1988805938,X5938,80,88,2,97,1,97,297,657497,895697,,,,,,, 2,195,H,,N,152,189,02,,,,,,,972,,,1,30,VAG.PRO.,1991
91IN03712,1990035938,L5938,03,90,1,73,2,30,732,148703,268503,6,,1,,,, 0,  0,3,,,138,0,00,,,x,93,0316,,,,,,05,,1991
91IN03713,1990035939,L5939,03,90,2,73,2,30,732,148703,035103,6,,1,,,, 0,  0,3,,,58,0,00,,,x,93,0311,,,,,,05,BRNEARTIPS,1991
91IN03714,1990035940,L5940,03,90,1,73,2,30,732,148703,035103,6,,1,,,, 0,  0,3,,,121,0,00,,,x,93,0316,,,,,,05,,1991
91IN03715,1990035941,L5941,03,90,2,73,2,30,733,173303,863902,6,,1,,,, 0,  0,1,,5,128,0,00,,,,,,,FL,,,F,05,,1991
91IN03716,1990035942,L5942,03,90,2,73,2,30,733,173303,863902,6,,1,,,, 0,  0,1,,5,130,0,00,,,,,,,FL,,,F,05,,1991
91IN03717,1988805943,X5943,80,88,2,97,1,97,497,105880,401380,,,,,,, 1,  0,3,,e,172,209,02,,,,93,1104,,,,,X,30,"X,LOW.PROD.",1991
91IN03718,1990035943,L5943,03,90,1,73,2,30,731,145703,330003,6,,1,,,, 0,  0,3,,,84,0,00,,,x,93,0316,,,,,,05,,1991
91IN03719,1990035944,L5944,03,90,1,73,2,30,731,145703,330003,6,,1,,,, 0,  0,3,,,108,0,00,,,x,93,0316,,,,,,05,,1991
91IN03720,1983945945,M5945,94,83,2,67,1,56,671,361994,811593,2,,,,,, 0,  0,3,EBO,*,0,0,00,,,X,95,0226,,,,,,80,AGE,1991
91IN03721,1990035945,L5945,03,90,2,73,2,30,731,145703,864802,6,,1,,,, 0,  0,3,,,117,0,00,,,x,93,0316,,,,,,05,FUZZY,1991
91IN03722,1990035946,L5946,03,90,2,73,2,30,731,145703,864802,6,,1,0,0,0, 0,  0,2,109,5,114,133,01,,,,92,0919,,,,,,05,,1991
91IN03723,1990035947,L5947,03,90,2,73,2,30,732,148703,293703,6,,1,,,, 0,  0,1,,,92,0,00,,,,15,0409,,,,,,05,,1991
91IN03724,1988805949,X5949,80,88,2,97,1,97,197,002297,655097,,,,,,, 1,130,1,,N,184,225,02,,,,,,,971,,,1,30,,1991
91IN03725,1990035949,L5949,03,90,2,73,2,30,732,148703,293703,6,,1,,,, 0,  0,1,,5,108,0,00,,,,,,,FL,,,F,05,,1991
91IN03726,1990035950,L5950,03,90,1,73,2,30,733,173303,108703,6,,1,,,, 0,  0,3,,,100,0,00,,,x,93,0316,,,,,,05,,1991
91IN03727,1990035951,L5951,03,90,2,73,2,30,733,173303,108703,6,,1,1,0,1, 0,  0,2,097,5,109,132,01,,,,92,0919,,,,,,05,,1991
91IN03728,1990035952,L5952,03,90,1,73,2,30,731,145703,446202,6,,1,,,, 0,  0,1,,F,125,156,00,,,,,,,,,,,05,,1991
91IN03729,1984195952,S5952,19,84,2,12,1,07,851,414019,282519,,,,,,, 2,134,3,,1,140,152,05,,,,93,0930,,,,,,70,"VLT,LUMP,X",1991
91IN03730,1990035953,L5953,03,90,2,73,2,30,731,145703,446202,6,,1,,,, 0,  0,1,,5,107,0,00,,,,,,,FL,,,F,05,,1991
91IN03731,1984025953,Y5953,02,84,2,73,1,30,733,397502,786701,6,,1,,,, 3, 88,2,OLD,5,144,0,00,,,,,,,,,,F,70,,1991
91IN03732,1990035954,L5954,03,90,1,73,2,30,733,173303,268103,6,,1,,,, 0,  0,1,,F,124,153,00,,,,,,,,,,,05,,1991
91IN03733,1988805955,X5955,80,88,2,67,1,56,674,378080,115080,,,,,,, 2,184,1,,3,129,122,02,,,,,,,JIM,,,2,30,lost eartag,1991
91IN03734,1990035955,L5955,03,90,2,73,2,30,733,173303,268103,6,,1,,,, 0,  0,1,,5,96,119,01,,,,,,,FL,,,F,05,,1991
91IN03735,1990035956,L5956,03,90,2,73,2,30,733,173303,268103,6,,1,,,, 0,  0,1,,5,103,0,00,,,,,,,FL,,,F,05,,1991
91IN03736,1990035957,L5957,03,90,1,73,2,30,732,148703,258303,6,,1,,,, 0,  0,3,,,119,0,00,,,x,93,0316,,,,,,05,,1991
91IN03737,1988805958,X5958,80,88,2,65,1,56,634,192263,496194,,,,,,, 0,  0,1,,3,196,187,02,,,,,,,JIM,,,2,30,,1991
91IN03738,1990035958,L5958,03,90,2,73,2,30,732,148703,258303,6,,1,1,0,1, 0,  0,2,099,5,95,125,01,,,,92,0919,,,,,,05,,1991
91IN03739,1990035959,L5959,03,90,1,73,2,30,732,148703,185903,6,,1,,,, 0,  0,3,,,119,0,00,,,x,93,0316,,,,,,05,,1991
91IN03740,1988805960,X5960,80,88,1,97,1,97,297,657497,656297,,,,,,, 0,  0,1,,r,234,260,00,,,,,,,,,,,30,,1991
91IN03741,1990035961,L5961,03,90,1,73,2,30,731,145703,320403,6,,1,,,, 0,  0,3,,,112,0,00,,,x,93,0316,,,,,,05,,1991
91IN03742,1988805961,X5961,80,88,1,97,1,97,297,657497,656297,,,,,,, 0,  0,1,,*,0,0,00,,,,17,0412,,,,,,30,,1991
91IN03743,1990035962,L5962,03,90,1,73,2,30,732,148703,269203,6,,1,,,, 0,  0,3,,,88,0,00,,,x,93,0316,,,,,,05,,1991
91IN03744,1990035963,L5963,03,90,1,73,2,30,732,148703,269203,6,,1,,,, 0,  0,3,,,122,0,00,,,x,93,0316,,,,,,05,,1991
91IN03745,1990035964,L5964,03,90,2,73,2,30,733,173303,122803,6,,1,1,0,1, 0,  0,2,093,5,128,148,01,,,,92,0919,,,,,,05,,1991
91IN03746,1990035965,L5965,03,90,2,72,2,30,723,455103,849902,6,,1,0,0,0, 0,  0,2,110,5,101,114,01,,,,92,0919,,,,,,05,,1991
91IN03747,1990035966,L5966,03,90,1,72,2,30,723,455103,849902,6,,1,,,, 0,  0,1,,,111,0,00,,,,93,0316,,,,,,05,"EPI,X",1991
91IN03748,1990035967,L5967,03,90,2,73,2,30,731,145703,120103,6,,1,,,, 0,  0,1,,,106,0,00,,,,08,0402,,,,,,05,,1991
91IN03749,1990035968,L5968,03,90,1,73,2,30,731,145703,120103,6,,1,,,, 0,  0,3,,,86,0,00,,,x,93,0316,,,,,,05,,1991
91IN03750,1990035969,L5969,03,90,1,73,2,30,733,173303,600202,6,,1,,,, 0,  0,3,,,95,0,00,,,x,93,0316,,,,,,05,,1991
91IN03751,1984195970,S5970,19,84,2,12,1,07,931,452719,426019,,,,,,0, 2,134,2,123,1,142,145,02,,,,92,0919,,,,,,70,,1991
91IN03752,1990035970,L5970,03,90,1,73,2,30,733,173303,600202,6,,1,,,, 0,  0,3,,,90,0,00,,,x,93,0316,,,,,,05,,1991
91IN03753,1983435971,T5971,43,83,2,49,1,02,413,504843,993642,6,,,,,, 1, 98,3,FL,X,155,0,00,,,,93,0528,,,,,,80,FL-X-AGE,1991
91IN03754,1990035971,L5971,03,90,1,73,2,30,732,148703,751802,6,,1,,,, 0,  0,3,,,73,0,00,,,x,93,0311,,,,,,05,,1991
91IN03755,1990035972,L5972,03,90,2,73,2,30,732,148703,584702,6,,1,1,0,1, 0,  0,2,094,5,128,147,01,,,,92,0919,,,,,,05,,1991
91IN03756,1984195973,S5973,19,84,2,11,1,07,113,531519,403219,,,,,,, 2,153,6,,2,166,0,00,,,,11,0804,,,,,,70,LTS,1991
91IN03757,1990035973,L5973,03,90,1,73,2,30,732,148703,584702,6,,1,,,, 0,  0,3,,,83,0,00,,,x,93,0316,,,,,,05,,1991
91IN03758,1990035976,L5976,03,90,1,73,2,30,732,148703,131403,6,,1,,,, 0,  0,3,,,86,0,00,,,x,93,0316,,,,,,05,,1991
91IN03759,1990035978,L5978,03,90,2,73,2,30,733,173303,866902,6,,1,1,0,1, 0,  0,2,094,5,122,142,01,,,,92,0919,,,,,,05,,1991
91IN03760,1990035979,L5979,03,90,2,73,2,30,733,173303,866902,6,,1,1,0,1, 0,  0,2,093,5,127,148,01,,,,92,0919,,,,,,05,,1991
91IN03761,1990035980,L5980,03,90,1,73,2,30,733,173303,312303,6,,1,,,, 0,  0,3,,,110,0,00,,,x,93,0316,,,,,,05,,1991
91IN03762,1990035981,L5981,03,90,2,73,2,30,732,148703,127103,6,,1,,,, 0,  0,1,,5,98,0,00,,,,,,,FL,,,F,05,KEEP,1991
91IN03763,1990035982,L5982,03,90,2,73,2,30,732,148703,127103,6,,1,,,, 0,  0,1,,5,99,0,00,,,,,,,FL,,,F,05,,1991
91IN03764,1984195983,S5983,19,84,2,12,1,07,871,445619,184419,2,,,,,, 0,  0,3,PHY,*,0,0,00,,,X,95,0214,,,,,,70,JIM'S STUDY,1991
91IN03765,1990035983,L5983,03,90,2,73,2,30,732,148703,156603,6,,1,,,, 0,  0,1,,5,112,0,00,,,,,,,FL,,,F,05,,1991
91IN03766,1990035984,L5984,03,90,2,73,2,30,732,148703,156603,6,,1,,,, 0,  0,1,,5,116,0,00,,,,,,,FL,,,F,05,,1991
91IN03767,1990035985,L5985,03,90,2,73,2,30,733,173303,574102,6,,1,0,0,0, 0,  0,2,109,5,103,131,01,,,,92,0919,,,,,,05,,1991
91IN03768,1990035986,L5986,03,90,2,73,2,30,733,173303,574102,6,,1,1,0,1, 0,  0,2,100,5,105,123,01,,,,92,0919,,,,,,05,,1991
91IN03769,1988805987,X5987,80,88,2,67,1,56,674,378080,765694,,,,,,, 3,174,1,,3,155,140,02,,,,,,,JIM,,,2,30,,1991
91IN03770,1990035987,L5987,03,90,1,73,2,30,731,145703,892602,6,,1,,,, 0,  0,3,,,126,0,00,,,x,93,0316,,,,,,05,,1991
91IN03771,1990035989,L5989,03,90,1,73,2,30,732,148703,268003,6,,1,,,, 0,  0,3,,,109,0,00,,,x,93,0316,,,,,,05,,1991
91IN03772,1990035990,L5990,03,90,1,73,2,30,732,148703,302403,6,,1,,,, 0,  0,3,,,114,0,00,,,x,93,0316,,,,,,05,,1991
91IN03773,1990035991,L5991,03,90,1,73,2,30,733,173303,292703,6,,1,,,, 0,  0,3,,,111,0,00,,,x,93,0316,,,,,,05,,1991
91IN03774,1990035994,L5994,03,90,2,73,2,30,732,148703,403902,6,,1,1,0,1, 0,  0,2,098,5,111,128,01,,,,92,0919,,,,,,05,,1991
91IN03775,1990035995,L5995,03,90,1,73,2,30,732,148703,403902,6,,1,,,, 0,  0,3,,,83,0,00,,,x,93,0316,,,,,,05,,1991
91IN03776,1990035996,L5996,03,90,2,73,2,30,733,173303,147503,6,,1,,,, 0,  0,1,,5,139,148,01,,,,,,,FL,,,F,05,,1991
91IN03777,1990035997,L5997,03,90,1,73,2,30,733,173303,329903,6,,1,,,, 0,  0,3,,,61,0,00,,,x,95,0129,,,,,,05,BAD STIFLE,1991
91IN03778,1988805998,X5998,80,88,2,65,1,56,641,522680,209963,,,,,,, 2,118,1,,3,189,185,02,,,,,,,JIM,,,2,30,,1991
91IN03779,1990035998,L5998,03,90,2,73,2,30,733,173303,329903,6,,1,1,0,1, 0,  0,2,100,5,106,124,01,,,,92,0919,,,,,,05,,1991
91IN03780,1990035999,L5999,03,90,1,73,2,30,731,145703,287903,6,,1,,,, 0,  0,3,,,117,0,00,,,x,93,0316,,,,,,05,,1991
91IN03781,1988806000,X6000,80,88,2,65,1,56,633,194563,745493,,,,,,, 1,117,3,,3,210,155,12,,,,93,0930,,,,,,30,,1991
91IN03782,1984026000,Y6000,02,84,2,73,1,30,732,203602,830601,4,,1,,,, 1,111,3,MOW,X,178,0,00,,,X,93,0819,,,,,,70,"X,BAG",1991
91IN03783,1990036000,L6000,03,90,2,73,2,30,731,145703,173103,6,,1,1,0,1, 0,  0,2,099,5,110,127,01,,,,92,0919,,,,,,05,,1991
91IN03784,1990036001,L6001,03,90,1,73,2,30,731,145703,173103,6,,1,,,, 0,  0,3,,,88,0,00,,,x,93,0316,,,,,,05,,1991
91IN03785,1984026002,Y6002,02,84,2,73,1,30,732,203602,830601,6,,1,,,, 2,137,3,,X,141,0,00,,,,93,0528,,,,,,70,"X,AB,AGE",1991
91IN03786,1990036002,L6002,03,90,3,73,2,30,731,145703,756302,6,,1,,,, 0,  0,3,,,99,0,00,,,x,93,0316,,,,,,05,,1991
91IN03787,1990036003,L6003,03,90,2,73,2,30,731,145703,756302,6,,1,0,0,0, 0,  0,2,110,5,100,121,01,,,,92,0919,,,,,,05,,1991
91IN03788,1990036004,L6004,03,90,2,73,2,30,731,145703,756302,6,,1,,,, 0,  0,1,,5,112,0,00,,,,,,,FL,,,F,05,,1991
91IN03789,1990036005,L6005,03,90,1,73,2,30,731,145703,756302,6,,1,,,, 0,  0,3,,,73,0,00,,,x,93,0311,,,,,,05,,1991
91IN03790,1984196006,S6006,19,84,2,13,1,07,132,534519,916618,6,,,,,, 0,  0,2,,5,147,0,00,,,,02,0906,,,,,,70,,1991
91IN03791,1990036006,L6006,03,90,1,73,2,30,731,145703,270603,6,,1,,,, 0,  0,3,,,127,0,00,,,x,93,0316,,,,,,05,,1991
91IN03792,1990036007,L6007,03,90,1,00,2,30,731,145703,020603,6,,0,,,, 0,  0,3,,,110,0,00,,,x,93,0316,,,,,,05,,1991
91IN03793,1990036008,L6008,03,90,1,00,2,30,731,145703,020603,6,,0,,,, 0,  0,3,,,116,0,00,,,x,93,0316,,,,,,05,,1991
91IN03794,1984196009,S6009,19,84,2,10,1,07,103,416019,338819,6,,,,,0, 0,  0,2,122,5,180,201,01,,,,92,0919,,,,,,70,,1991
91IN03795,1990036009,L6009,03,90,1,00,2,30,731,145703,020603,6,,0,,,, 0,  0,3,,,107,0,00,,,x,93,0316,,,,,,05,,1991
91IN03796,1990036010,L6010,03,90,1,73,2,30,731,145703,272903,6,,1,,,, 0,  0,3,,,100,0,00,,,x,93,0316,,,,,,05,,1991
91IN03797,1990036011,L6011,03,90,1,73,2,30,731,145703,272903,6,,1,,,, 0,  0,3,,,98,0,00,,,x,93,0316,,,,,,05,,1991
91IN03798,1990036012,L6012,03,90,1,73,2,30,731,145703,293003,6,,1,,,, 0,  0,3,,,123,0,00,,,x,93,0316,,,,,,05,,1991
91IN03799,1990036013,L6013,03,90,1,73,2,30,731,145703,886302,6,,1,,,, 0,  0,1,,F,140,179,00,,,,,,,,,,,05,,1991
91IN03800,1990036014,L6014,03,90,2,73,2,30,731,145703,886302,6,,1,,,, 0,  0,1,,5,143,0,00,,,,,,,FL,,,F,05,,1991
91IN03801,1990036015,L6015,03,90,2,73,2,30,731,145703,153103,6,,1,1,0,1, 0,  0,2,094,5,124,143,01,,,,92,0919,,,,,,05,,1991
91IN03802,1990036016,L6016,03,90,2,73,2,30,731,145703,153103,6,,1,1,0,1, 0,  0,2,094,5,133,141,01,,,,92,0919,,,,,,05,,1991
91IN03803,1984196016,S6016,19,84,2,12,1,07,831,433219,402219,,,,,,0, 2,145,2,123,1,145,156,02,,,,92,0919,,,,,,70,,1991
91IN03804,1990036017,L6017,03,90,1,73,2,30,732,148703,743802,6,,1,,,, 0,  0,1,,F,147,182,00,,,,,,,,,,,05,,1991
91IN03805,1990036020,L6020,03,90,2,73,2,30,732,148703,857102,6,,1,0,0,0, 0,  0,2,110,5,100,124,01,,,,92,0919,,,,,,05,,1991
91IN03806,1990036021,L6021,03,90,1,73,2,30,732,148703,857102,6,,1,,,, 0,  0,1,,F,143,177,00,,,,,,,,,,,05,,1991
91IN03807,1990036024,L6024,03,90,1,73,2,30,731,145703,758802,6,,1,,,, 0,  0,3,,,94,0,00,,,x,18,0202,,,,,,05,,1991
91IN03808,1990036026,L6026,03,90,1,73,2,30,732,148703,119603,6,,1,,,, 0,  0,3,,,108,0,00,,,x,93,0316,,,,,,05,,1991
91IN03809,1990036028,L6028,03,90,1,73,2,30,733,173303,875002,6,,1,,,, 0,  0,1,,F,129,163,00,,,,,,,,,,,05,,1991
91IN03810,1990036029,L6029,03,90,1,73,2,30,733,173303,875002,6,,1,,,, 0,  0,3,,,97,0,00,,,x,93,0316,,,,,,05,,1991
91IN03811,1990036030,L6030,03,90,1,73,2,30,731,145703,746602,6,,1,,,, 0,  0,3,,,116,0,00,,,x,93,0316,,,,,,05,,1991
91IN03812,1990036031,L6031,03,90,1,73,2,30,731,145703,746602,6,,1,,,, 0,  0,3,,,107,0,00,,,x,93,0316,,,,,,05,,1991
91IN03813,1990036032,L6032,03,90,1,73,2,30,731,145703,164603,2,,1,,,, 0,  0,4,,F,132,161,00,,,L,,,,,,,,05,PUSS.AB.SCRO,1991
91IN03814,1990036033,L6033,03,90,2,73,2,30,731,145703,164603,6,,1,,,, 0,  0,3,,,84,0,00,,,x,93,0316,,,,,,05,BOWLEGS,1991
91IN03815,1990036034,L6034,03,90,3,00,2,30,731,145703,780702,6,,0,,,, 0,  0,3,,,92,0,00,,,x,93,0316,,,,,,05,,1991
91IN03816,1990036038,L6038,03,90,1,73,2,30,731,145703,268403,6,,1,,,, 0,  0,3,,,85,0,00,,,x,93,0316,,,,,,05,,1991
91IN03817,1990036039,L6039,03,90,2,73,2,30,731,145703,268403,6,,1,,,, 0,  0,1,,5,105,0,00,,,,,,,FL,,,F,05,,1991
91IN03818,1990036040,L6040,03,90,2,73,2,30,731,145703,778902,6,,1,,,, 0,  0,3,,,110,0,00,,,x,93,0316,,,,,,05,BRN.F.LEGS,1991
91IN03819,1984196040,S6040,19,84,2,12,1,07,861,436919,976518,,,,,,0, 2, 84,2,123,2,142,158,02,,,,92,0919,,,,,,70,,1991
91IN03820,1990036043,L6043,03,90,2,73,2,30,732,148703,142803,6,,1,1,0,1, 0,  0,2,095,5,106,139,01,,,,92,0919,,,,,,05,,1991
91IN03821,1988806044,X6044,80,88,2,65,1,56,602,190263,168080,,,,,,, 2,  0,7,,3,217,0,00,,,,97,0925,,,,,,30,,1991
91IN03822,1990036044,L6044,03,90,1,73,2,30,732,148703,142803,6,,1,,,, 0,  0,1,,F,131,161,00,,,,,,,,,,,05,,1991
91IN03823,1990036045,L6045,03,90,1,73,2,30,733,173303,995902,6,,1,,,, 0,  0,3,,,106,0,00,,,x,93,0316,,,,,,05,PINK,1991
91IN03824,1988806046,X6046,80,88,2,67,1,56,672,369280,168294,,,,,,, 2,157,1,,3,140,145,02,,,,,,,JIM,,,2,30,1TAG-U,1991
91IN03825,1990036046,L6046,03,90,2,73,2,30,733,173303,995902,6,,1,1,0,1, 0,  0,2,100,5,98,116,01,,,,92,0919,,,,,,05,,1991
91IN03826,1990036047,L6047,03,90,1,73,2,30,733,173303,870302,6,,1,,,, 0,  0,3,,,119,0,00,,,x,93,0316,,,,,,05,1CRYPT.,1991
91IN03827,1990036048,L6048,03,90,2,73,2,30,733,173303,870302,6,,1,1,0,1, 0,  0,2,098,5,122,129,01,,,,92,0919,,,,,,05,,1991
91IN03828,1984026048,Y6048,02,84,2,73,1,30,731,274302,276602,6,,1,,,, 1, 24,2,OLD,5,163,0,00,,,,,,,,,,F,70,INBREDMATE,1991
