UID,ID10,ETAG,BRD,ID,YR,SEX,LINE,SEA,STM,PEN,SIRE,DAM,RGRP,F1,ELG,PD,LOT,BAND,SPRGWT,FALLWT,BAG,GRP,DISP,DAYDIS,TRT,BPEN,BGRP,UREA,AGE,RMK,YRREC
95IN00176,1994000160,40160,00,40160,94,3,00,1,00,,000010,400600,7,,,3,34A,3,79,0,0,,93,0710,,LIS,,,1.0,,1995
95IN00177,1994000163,40163,00, 4622,94,2,00,1,00,,000010,459600,7,,,1,34D,3,58,110,0,,,,,LIS,L,,1.0,,1995
95IN00178,1994000166,40166,00,40166,94,3,00,1,00,,000010,455400,7,,,3,34D,*,0,0,0,,93,0313,,LIS,,,1.0,,1995
95IN00179,1994000169,40169,00, 4635,94,2,00,1,00,,000010,451800,7,,,1,34D,3,62,109,0,,,,,LIS,L,,1.0,,1995
95IN00180,1994000170,40170,00,40170,94,3,00,1,00,,000010,451800,7,,,3,34D,3,67,0,0,,93,0712,,LIS,,,1.0,,1995
95IN00181,1994000171,40171,00, 4620,94,2,00,1,00,,000010,453500,7,,,1,34D,3,63,113,0,,,,,LIS,L,,1.0,,1995
95IN00182,1994000172,40172,00,40172,94,3,00,1,00,,000010,453500,7,,,3,34D,*,0,0,0,,93,0320,,LIS,,,1.0,,1995
95IN00183,1994000175,40175,00,40175,94,3,00,1,00,,000010,459100,7,,,6,34D,*,0,0,0,,23,0322,,LIS,,,1.0,,1995
95IN00184,1994000176,40176,00,40176,94,3,00,1,00,,000010,459100,7,,,3,34D,3,79,0,0,,93,0710,,LIS,,,1.0,,1995
95IN00185,1994000177,40177,00,40177,94,3,00,1,00,,000010,450600,7,,,3,34D,*,0,0,0,,93,0320,,LIS,,,1.0,,1995
95IN00186,1994000178,40178,00,40178,94,3,00,1,00,,000010,450600,7,,,3,34D,*,0,0,0,,93,0313,,LIS,,,1.0,,1995
95IN00187,1994000181,40181,00, 4636,94,2,00,1,00,,000010,453400,7,,,2,34D,3,60,94,0,,92,1010,,HQC,,,1.0,,1995
95IN00188,1994000182,40182,00, 4625,94,2,00,1,00,,000010,450100,7,,,2,34D,3,56,90,0,,92,1010,,LIS,,,1.0,,1995
95IN00189,1994000185,40185,00, 4637,94,2,00,1,00,,000010,451600,7,,,1,34D,3,63,106,0,,,,,LIS,L,,1.0,,1995
95IN00190,1994000186,40186,00,40186,94,3,00,1,00,,000010,452600,7,,,3,34D,*,0,0,0,,93,0320,,LIS,,,1.0,,1995
95IN00191,1994000190,40190,00, 4623,94,2,00,1,00,,000010,460200,7,,,2,34D,3,54,98,0,,92,1010,,HQC,,,1.0,,1995
95IN00192,1994000191,40191,00,40191,94,2,00,1,00,,000010,453100,7,,,6,34D,*,0,0,0,,23,0119,,LIS,,,1.0,msg 020995,1995
95IN00193,1994000194,40194,00, 4621,94,2,00,1,00,,000010,451700,7,,,1,34D,3,61,111,0,,,,,LIS,L,,1.0,,1995
95IN00194,1994000195,40195,00,40195,94,3,00,1,00,,000010,451700,7,,,3,34D,*,0,0,0,,93,0320,,LIS,,,1.0,,1995
95IN00195,1994000196,40196,00, 9104,94,2,00,1,00,,000010,908200,7,,,1,29A,3,77,162,0,,,,,LIS,L,,1.0,,1995
95IN00196,1994000198,40198,00,40198,94,3,00,1,00,,000010,908200,7,,,3,29A,*,0,0,0,,93,0313,,LIS,,,1.0,,1995
95IN00197,1994000199,40199,00,40199,94,3,00,1,00,,000010,907800,7,,,3,29A,3,71,0,0,,93,0712,,LIS,,,1.0,,1995
95IN00198,1994000202,40202,00,  554,94,2,00,1,00,,000010, 52100,7,,,1,31A,3,79,118,0,,,,,LIS,L,,1.0,,1995
95IN00199,1994000203,40203,00,40203,94,3,00,1,00,,000010,106700,7,,,3,31B,*,0,0,0,,93,0320,,LIS,,,1.0,,1995
95IN00200,1994000205,40205,00,40205,94,3,00,1,00,,000010,104500,7,,,3,31B,*,0,0,0,,93,0320,,LIS,,,1.0,,1995
95IN00201,1994000208,40208,00,40208,94,3,00,1,00,,000010,105300,7,,,3,31B,*,0,0,0,,93,0320,,LIS,,,1.0,PRED.ATTACK,1995
95IN00202,1994000209,40209,00,40209,94,2,00,1,00,,000010,105300,7,,,3,31B,*,0,0,0,,93,0320,,HQC,,,1.0,,1995
95IN00203,1994000211,40211,00,40211,94,3,00,1,00,,000010,101900,7,,,3,31B,*,0,0,0,,93,0320,,LIS,,,1.0,,1995
95IN00204,1994000214,40214,00,40214,94,2,00,1,00,,000010,106300,7,,,6,31B,*,0,0,0,,14,0321,,HQC,,,1.0,,1995
95IN00205,1994000222,40222,00, 1100,94,2,00,1,00,,000010,102100,7,,,Z,31B,3,73,136,0,,92,1003,,HQC,,,1.0,,1995
95IN00206,1994000223,40223,00, 1088,94,2,00,1,00,,000010,105100,7,,,Z,31B,3,72,110,0,,92,1003,,HQC,,,1.0,,1995
95IN00207,1994000225,40225,00,40225,94,3,00,1,00,,000010,950400,7,,,6,29C,*,0,0,0,,01,0306,,LIS,,,1.0,?ON BACK,1995
95IN00208,1994000230,40230,00,40230,94,3,00,1,00,,000010,511700,7,,,3,35A,3,75,0,0,,93,0712,,LIS,,,1.0,,1995
95IN00209,1994000232,40232,00,40232,94,3,00,1,00,,000010,501300,7,,,3,35A,*,0,0,0,,93,0320,,LIS,,,1.0,,1995
95IN00210,1994000234,40234,00,40234,94,3,00,1,00,,000010,500600,7,,,3,35A,*,0,0,0,,93,0320,,LIS,,,1.0,,1995
95IN00211,1994000238,40238,00,40238,94,3,00,1,00,,000010,508200,7,,,3,35A,*,0,0,0,,93,0320,,LIS,,,1.0,,1995
95IN00212,1994000242,40242,00,40242,94,3,00,1,00,,000010,402100,7,,,6,34A,*,0,0,0,,66,0112,,LIS,,,1.0,,1995
95IN00213,1994000244,40244,00,40244,94,3,00,1,00,,000010,401700,7,,,3,34A,*,0,0,0,,93,0313,,LIS,,,1.0,,1995
95IN00214,1994000245,40245,00,40245,94,3,00,1,00,,000010,401700,7,,,3,34A,*,0,0,0,,93,0313,,LIS,,,1.0,,1995
95IN00215,1994000246,40246,00,40246,94,3,00,1,00,,000010,511200,7,,,3,35A,3,73,0,0,,93,0712,,LIS,,,1.0,,1995
95IN00216,1994000250,40250,00, 5148,94,2,00,1,00,,000010,509000,7,,,3,OVX,3,76,148,0,X,,,,HQC,,,1.0,X,1995
95IN00217,1994000251,40251,00,40251,94,3,00,1,00,,000010,507500,7,,,3,35A,3,65,0,0,,93,0508,,LIS,,,1.0,,1995
95IN00218,1994000254,40254,00, 5143,94,2,00,1,00,,000010,501200,7,,,1,35A,3,70,120,0,,,,,LIS,L,,1.0,,1995
95IN00219,1994000256,40256,00,40256,94,3,00,1,00,,000010,507500,7,,,3,35A,3,69,0,0,,93,0710,,LIS,,,1.0,,1995
95IN00220,1994000258,40258,00,40258,94,3,00,1,00,,000010,509300,7,,,3,35A,*,0,0,0,,93,0313,,LIS,,,1.0,,1995
95IN00221,1994000259,40259,00, 5127,94,2,00,1,00,,000010,508000,7,,,1,35A,3,70,130,0,,,,,LIS,L,,1.0,,1995
95IN00222,1994000261,40261,00,40261,94,2,00,1,00,,000010,508000,7,,,3,35A,*,0,0,0,,93,0320,,HQC,,,1.0,,1995
95IN00223,1994000264,40264,00,  560,94,2,00,1,00,,000010, 52200,7,,,Z,31A,3,69,116,0,,92,1003,,HQC,,,1.0,,1995
95IN00224,1994000268,40268,00,  558,94,2,00,1,00,,000010, 54300,7,,,1,31A,3,70,115,0,,,,,LIS,L,,1.0,,1995
95IN00225,1994000269,40269,00,40269,94,2,00,1,00,,000010, 54300,7,,,3,31A,*,0,0,0,,93,0320,,HQC,,,1.0,,1995
95IN00226,1994000275,40275,00, 1572,94,2,00,1,00,,000010,155100,7,,,1,31D,3,80,137,0,,,,,LIS,L,,1.0,,1995
95IN00227,1994000276,40276,00,40276,94,3,00,1,00,,000010,154400,7,,,3,31D,*,0,0,0,,93,0320,,LIS,,,1.0,,1995
95IN00228,1994000279,40279,00, 1573,94,2,00,1,00,,000010,152700,7,,,1,31D,3,74,148,0,,,,,LIS,L,,1.0,,1995
95IN00229,1994000280,40280,00, 1571,94,2,00,1,00,,000010,155600,7,,,Z,31D,3,78,134,0,,92,1003,,LIS,,,1.0,,1995
95IN00230,1994000282,40282,00,40282,94,3,00,1,00,,000010,153200,7,,,3,31D,*,0,0,0,,93,0320,,LIS,,,1.0,,1995
95IN00231,1994000283,40283,00,40283,94,3,00,1,00,,000010,153200,7,,,3,31D,*,0,0,0,,93,0320,,LIS,,,1.0,,1995
95IN00232,1994000285,40285,00,  580,94,2,00,1,00,,000010,402000,7,,,1,34A,3,54,115,0,,,,,LIS,L,,1.0,,1995
95IN00233,1994000286,40286,00, 4037,94,2,00,1,00,,000010,402000,7,,,1,34A,3,64,131,0,,,,,LIS,L,,1.0,,1995
95IN00234,1994000289,40289,00,40289,94,3,00,1,00,,000010,509800,7,,,3,35A,*,0,0,0,,93,0320,,LIS,,,1.0,,1995
95IN00235,1994000292,40292,00, 5136,94,2,00,1,00,,000010,510100,7,,,1,35A,3,77,124,0,,,,,LIS,L,,1.0,,1995
95IN00236,1994000293,40293,00,40293,94,3,00,1,00,,000010,510800,7,,,7,35A,*,0,0,0,,97,0315,,LIS,,,1.0,,1995
95IN00237,1994000294,40294,00, 5132,94,2,00,1,00,,000010,510800,7,,,1,35A,3,59,118,0,,,,,LIS,L,,1.0,,1995
95IN00238,1994000296,40296,00, 5130,94,2,00,1,00,,000010,500700,7,,,1,35A,3,69,132,0,,,,,LIS,L,,1.0,,1995
95IN00239,1994000297,40297,00,  100,94,2,00,1,00,,000010,   400,7,,,Z,30A,3,79,134,0,,92,1003,,HQC,,,1.0,,1995
95IN00240,1994000301,40301,00,40301,94,3,00,1,00,,000010,  4300,7,,,3,30A,3,55,0,0,,93,0508,,LIS,,,1.0,NO X ESCAPEE,1995
95IN00241,1994000303,40303,00,40303,94,3,00,1,00,,000010,  4300,7,,,6,30A,*,0,0,0,,23,0108,,LIS,,,1.0,DEAD 010895,1995
95IN00242,1994000304,40304,00,   85,94,2,00,1,00,,000010,  3300,7,,,1,30A,3,65,109,0,,,,,LIS,L,,1.0,,1995
95IN00243,1994000305,40305,00,   88,94,2,00,1,00,,000010,  3300,7,,,1,30A,3,69,121,0,,,,,LIS,L,,1.0,,1995
95IN00244,1994000307,40307,00,40307,94,2,00,1,00,,000010,  2500,7,,,3,30A,*,0,0,0,,93,0320,,HQC,,,1.0,,1995
95IN00245,1994000308,40308,00,40308,94,3,00,1,00,,000010,  6200,7,,,3,30A,*,0,0,0,,93,0320,,LIS,,,1.0,,1995
95IN00246,1994000309,40309,00,   92,94,2,00,1,00,,000010,  6200,7,,,1,30A,3,70,125,0,,,,,LIS,L,,1.0,,1995
95IN00247,1994000310,40310,00,   91,94,2,00,1,00,,000010,  3500,7,,,1,30A,3,62,109,0,,,,,LIS,L,,1.0,,1995
95IN00248,1994000311,40311,00,40311,94,3,00,1,00,,000010,  3200,7,,,3,30A,*,0,0,0,,93,0313,,LIS,,,1.0,,1995
95IN00249,1994000313,40313,00,40313,94,2,00,1,00,,000010,  5100,7,,,3,30A,*,0,0,0,,93,0123,,LIS,,,1.0,X RUNT,1995
95IN00250,1994000314,40314,00,   94,94,2,00,1,00,,000010,   100,7,,,1,30A,3,68,117,0,,,,,LIS,L,,1.0,,1995
95IN00251,1994000315,40315,00,40315,94,3,00,1,00,,000010,  5300,7,,,3,30A,*,0,0,0,,93,0320,,LIS,,,1.0,,1995
95IN00252,1994000316,40316,00,40316,94,3,00,1,00,,000010,   800,7,,,3,30A,*,0,0,0,,93,0320,,LIS,,,1.0,,1995
95IN00253,1994000317,40317,00,   81,94,2,00,1,00,,000010,  7500,7,,,1,30A,3,79,112,0,,,,,LIS,L,,1.0,NEW ID= 81,1995
95IN00254,1994000318,40318,00,40318,94,3,00,1,00,,000010,  1400,7,,,3,30A,*,0,0,0,,93,0313,,LIS,,,1.0,,1995
95IN00255,1994000319,40319,00,40319,94,3,00,1,00,,000010,  7400,7,,,3,30A,*,0,0,0,,93,0320,,LIS,,,1.0,,1995
95IN00256,1994000320,40320,00,  573,94,2,00,1,00,,000010,  7500,7,,,1,30A,3,74,132,0,,,,,LIS,L,,1.0,,1995
95IN00257,1994000323,40323,00,40323,94,3,00,1,00,,000010,   100,7,,,3,30A,*,0,0,0,,93,0320,,LIS,,,1.0,,1995
95IN00258,1994000325,40325,00,40325,94,3,00,1,00,,000010,  6300,7,,,3,30A,*,0,0,0,,93,0313,,LIS,,,1.0,,1995
95IN00259,1994000327,40327,00,   87,94,2,00,1,00,,000010,  2300,7,,,2,30A,3,65,102,0,,92,1010,,LIS,,,1.0,,1995
95IN00260,1994000329,40329,00,40329,94,3,00,1,00,,000010,  4200,7,,,3,30A,*,0,0,0,,93,0313,,LIS,,,1.0,,1995
95IN00261,1994000330,40330,00,40330,94,3,00,1,00,,000010,  2800,7,,,3,30A,*,0,0,0,,93,0320,,LIS,,,1.0,,1995
95IN00262,1994000331,40331,00,40331,94,2,00,1,00,,000010,   300,7,,,3,30A,*,0,0,0,,93,0320,,HQC,,,1.0,,1995
95IN00263,1994000332,40332,00,   97,94,2,00,1,00,,000010,   800,7,,,1,30A,3,66,109,0,,,,,LIS,L,,1.0,,1995
95IN00264,1994000334,40334,00,40334,94,3,00,1,00,,000010,  5100,7,,,3,30A,*,0,0,0,,93,0123,,LIS,,,1.0,,1995
95IN00265,1994000335,40335,00,   84,94,2,00,1,00,,000010,   200,7,,,1,30A,3,69,116,0,,,,,LIS,L,,1.0,,1995
95IN00266,1994000336,40336,00,40336,94,3,00,1,00,,000010,  4900,7,,,3,30A,*,0,0,0,,93,0313,,LIS,,,1.0,,1995
95IN00267,1994000337,40337,00,40337,94,2,00,1,00,,000010,  6700,7,,,3,30A,*,0,0,0,,93,0320,,HQC,,,1.0,,1995
95IN00268,1994000338,40338,00,40338,94,3,00,1,00,,000010,  5600,7,,,3,30A,*,0,0,0,,93,0320,,LIS,,,1.0,,1995
95IN00269,1994000339,40339,00,40339,94,3,00,1,00,,000010,  2000,7,,,3,30A,*,0,0,0,,93,0320,,LIS,,,1.0,,1995
95IN00270,1994000340,40340,00,40340,94,3,00,1,00,,000010,  7000,7,,,3,30A,*,0,0,0,,93,0320,,LIS,,,1.0,,1995
95IN00271,1994000342,40342,00,   79,94,2,00,1,00,,000010,  1200,7,,,3,30A,*,0,0,0,,93,0320,,LIS,,,1.0,NEW ID= 79,1995
95IN00272,1994000343,40343,00,   98,94,2,00,1,00,,000010,  1800,7,,,Z,30A,3,72,124,0,,92,1003,,LIS,,,1.0,,1995
95IN00273,1994000344,40344,00,40344,94,3,00,1,00,,000010,  6700,7,,,6,30A,*,0,0,0,,23,0306,,LIS,,,1.0,,1995
95IN00274,1994000346,40346,00,  103,94,2,00,1,00,,000010,   300,7,,,1,30A,3,64,125,0,,,,,LIS,L,,1.0,,1995
95IN00275,1994000347,40347,00,40347,94,3,00,1,00,,000010,  7400,7,,,3,30A,*,0,0,0,,93,0320,,LIS,,,1.0,,1995
95IN00276,1994000348,40348,00,40348,94,3,00,1,00,,000010,  4400,7,,,3,30A,*,0,0,0,,93,0320,,LIS,,,1.0,,1995
95IN00277,1994000350,40350,00,40350,94,3,00,1,00,,000010,  5500,7,,,3,30A,*,0,0,0,,93,0320,,LIS,,,1.0,,1995
95IN00278,1994000351,40351,00,40351,94,3,00,1,00,,000010,  7100,7,,,3,30A,*,0,0,0,,93,0320,,LIS,,,1.0,,1995
95IN00279,1994000352,40352,00,   99,94,2,00,1,00,,000010,   300,7,,,1,30A,3,66,107,0,,,,,LIS,L,,1.0,,1995
95IN00280,1994000354,40354,00,   80,94,2,00,1,00,,000010,  4000,7,,,1,30A,3,68,105,0,,,,,LIS,L,,1.0,NEW ID= 80,1995
95IN00281,1994000356,40356,00,40356,94,2,00,1,00,,000010,  4600,7,,,3,30A,*,0,0,0,,93,0123,,LIS,,,1.0,X RUNT,1995
95IN00282,1994000357,40357,00,   82,94,2,00,1,00,,000010,  7000,7,,,1,30A,3,55,102,0,,,,,LIS,L,,1.0,,1995
95IN00283,1994000358,40358,00,40358,94,2,00,1,00,,000010,  5500,7,,,3,30A,*,0,0,0,,93,0320,,HQC,,,1.0,X MKT,1995
95IN00284,1994000359,40359,00,40359,94,2,00,1,00,,000010,  3500,7,,,3,30A,*,0,0,0,,93,0123,,LIS,,,1.0,X RUNT,1995
95IN00285,1994000360,40360,00,   93,94,2,00,1,00,,000010,  5000,7,,,7,30A,3,66,0,0,,97,0622,,HQC,,,1.0,,1995
95IN00286,1994000362,40362,00,40362,94,3,00,1,00,,000010,  1000,7,,,3,30A,3,85,0,0,,93,0710,,LIS,,,1.0,,1995
95IN00287,1994000369,40369,00, 2552,94,2,00,1,00,,000010,252600,7,,,1,32C,3,67,115,0,,,,,LIS,L,,1.0,,1995
95IN00288,1994000370,40370,00, 2546,94,2,00,1,00,,000010,251200,7,,,2,32C,3,65,102,0,,92,1010,,HQC,,,1.0,,1995
95IN00289,1994000372,40372,00, 2549,94,2,00,1,00,,000010,252200,7,,,Z,32C,3,68,127,0,,92,1003,,HQC,,,1.0,,1995
95IN00290,1994000375,40375,00, 2553,94,2,00,1,00,,000010,253500,7,,,1,32C,3,67,104,0,,,,,LIS,L,,1.0,,1995
95IN00291,1994000377,40377,00,40377,94,3,00,1,00,,000010,253300,7,,,3,32C,3,76,0,0,,93,0712,,LIS,,,1.0,,1995
95IN00292,1994000378,40378,00,40378,94,3,00,1,00,,000010,252700,7,,,6,32C,*,0,0,0,,06,0105,,LIS,,,1.0,DEAD 010595,1995
95IN00293,1994000379,40379,00,40379,94,3,00,1,00,,000010,253700,7,,,3,32C,3,78,0,0,,93,0710,,LIS,,,1.0,,1995
95IN00294,1994000380,40380,00,40380,94,3,00,1,00,,000010,253300,7,,,3,32C,*,0,0,0,,93,0320,,LIS,,,1.0,,1995
95IN00295,1994000381,40381,00, 2550,94,2,00,1,00,,000010,253500,7,,,1,32C,3,59,104,0,,01,1108,,LIS,L,,1.0,,1995
95IN00296,1994000385,40385,00, 2548,94,2,00,1,00,,000010,252600,7,,,2,32C,3,67,95,0,,92,1010,,LIS,,,1.0,,1995
95IN00297,1994000391,40391,00,40391,94,3,00,1,00,,000010,251000,7,,,3,32C,*,0,0,0,,93,0313,,LIS,,,1.0,,1995
95IN00298,1994000398,40398,00, 2113,94,2,00,1,00,,000010,206800,7,,,Z,32A,3,84,126,0,,92,1003,,LIS,,,1.0,,1995
95IN00299,1994000399,40399,00,40399,94,3,00,1,00,,000010,205700,7,,,6,32A,3,62,0,0,,23,0507,,LIS,,,1.0,,1995
95IN00300,1994000403,40403,00, 2098,94,2,00,1,00,,000010,201600,7,,,3,32A,3,64,102,0,,93,1023,,LIS,,,1.0,BAD LR FOOT,1995
95IN00301,1994000404,40404,00, 2110,94,2,00,1,00,,000010,208000,7,,,1,32A,3,78,148,0,,,,,LIS,L,,1.0,LAME LR LEG,1995
95IN00302,1994000405,40405,00, 2091,94,2,00,1,00,,000010,206200,7,,,1,32A,3,67,105,0,,,,,LIS,L,,1.0,,1995
95IN00303,1994000406,40406,00,40406,94,2,00,1,00,,000010,201600,7,,,3,32A,*,0,0,0,,93,0320,,HQC,,,1.0,,1995
95IN00304,1994000407,40407,00,40407,94,3,00,1,00,,000010,204400,7,,,3,32A,*,0,0,0,,93,0320,,LIS,,,1.0,,1995
95IN00305,1994000409,40409,00,40409,94,3,00,1,00,,000010,202500,7,,,3,32A,*,0,0,0,,93,0320,,LIS,,,1.0,,1995
95IN00306,1994000410,40410,00,40410,94,3,00,1,00,,000010,206200,7,,,3,32A,*,0,0,0,,93,0313,,LIS,,,1.0,,1995
95IN00307,1994000411,40411,00,40411,94,3,00,1,00,,000010,203800,7,,,3,32A,*,0,0,0,,93,0313,,LIS,,,1.0,,1995
95IN00308,1994000412,40412,00, 2096,94,2,00,1,00,,000010,200700,7,,,7,32A,3,68,0,0,,97,0622,,LIS,,,1.0,,1995
95IN00309,1994000413,40413,00,40413,94,3,00,1,00,,000010,208200,7,,,6,32A,*,0,0,0,,23,0412,,LIS,,,1.0,,1995
95IN00310,1994000416,40416,00,40416,94,3,00,1,00,,000010,202100,7,,,3,32A,*,0,0,0,,93,0320,,LIS,,,1.0,,1995
95IN00311,1994000417,40417,00,40417,94,2,00,1,00,,000010,204400,7,,,3,32A,*,0,0,0,,93,0320,,HQC,,,1.0,,1995
95IN00312,1994000418,40418,00,40418,94,3,00,1,00,,000010,207900,7,,,3,32A,3,66,0,0,,93,0712,,LIS,,,1.0,,1995
95IN00313,1994000420,40420,00, 2090,94,2,00,1,00,,000010,205400,7,,,1,32A,3,73,131,0,,,,,LIS,L,,1.0,,1995
95IN00314,1994000421,40421,00, 2114,94,2,00,1,00,,000010,206000,7,,,1,32A,3,63,101,0,,,,,LIS,L,,1.0,,1995
95IN00315,1994000424,40424,00, 2095,94,2,00,1,00,,000010,202600,7,,,1,32A,3,72,110,0,,,,,LIS,L,,1.0,,1995
95IN00316,1994000426,40426,00,40426,94,3,00,1,00,,000010,207400,7,,,3,32A,*,0,0,0,,93,0313,,LIS,,,1.0,,1995
95IN00317,1994000428,40428,00, 2105,94,2,00,1,00,,000010,202600,7,,,1,32A,3,70,114,0,,,,,LIS,L,,1.0,,1995
95IN00318,1994000429,40429,00, 2111,94,2,00,1,00,,000010,204900,7,,,Z,32A,3,85,159,0,,92,1003,,HQC,,,1.0,,1995
95IN00319,1994000430,40430,00,40430,94,3,00,1,00,,000010,202500,7,,,3,32A,*,0,0,0,,93,0313,,LIS,,,1.0,,1995
95IN00320,1994000431,40431,00,40431,94,3,00,1,00,,000010,200600,7,,,6,32A,*,0,0,0,,53,0303,,LIS,,,1.0,URETH.RUPTURE,1995
95IN00321,1994000432,40432,00,40432,94,3,00,1,00,,000010,208100,7,,,3,32A,3,82,0,0,,93,0710,,LIS,,,1.0,,1995
95IN00322,1994000433,40433,00, 2099,94,2,00,1,00,,000010,203300,7,,,1,32A,3,71,104,0,,,,,LIS,L,,1.0,,1995
95IN00323,1994000434,40434,00,40434,94,3,00,1,00,,000010,207500,7,,,3,32A,*,0,0,0,,93,0320,,LIS,,,1.0,NOT TO 28C?,1995
95IN00324,1994000435,40435,00,40435,94,3,00,1,00,,000010,952000,7,,,3,29C,*,0,0,0,,93,0320,,LIS,,,1.0,,1995
95IN00325,1994000436,40436,00, 9531,94,2,00,1,00,,000010,950900,7,,,1,29C,3,73,105,0,,,,,LIS,L,,1.0,,1995
95IN00326,1994000437,40437,00, 9533,94,2,00,1,00,,000010,952200,7,,,7,29C,3,73,0,0,,97,0622,,HQC,,,1.0,,1995
95IN00327,1994000439,40439,00, 9529,94,2,00,1,00,,000010,950300,7,,,6,29C,3,94,0,0,,01,0522,,LIS,,,1.0,,1995
95IN00328,1994000441,40441,00, 9534,94,2,00,1,00,,000010,952400,7,,,1,29C,3,80,128,0,,,,,LIS,L,,1.0,,1995
95IN00329,1994000442,40442,00,40442,94,2,00,1,00,,000010,952000,7,,,7,29C,*,0,0,0,,97,0418,,LIS,,,1.0,,1995
95IN00330,1994000445,40445,00,40445,94,3,00,1,00,,000010,950500,7,,,3,29C,*,0,0,0,,93,0313,,LIS,,,1.0,,1995
95IN00331,1994000453,40453,00,40453,94,2,00,1,00,,000010,500500,7,,,3,35A,*,0,0,0,,93,0320,,LIS,,,1.0,,1995
95IN00332,1994000454,40454,00,40454,94,3,00,1,00,,000010,500500,7,,,3,35A,3,75,0,0,,93,0712,,LIS,,,1.0,,1995
95IN00333,1994000455,40455,00,40455,94,3,00,1,00,,000010,202800,7,,,3,32A,*,0,0,0,,93,0313,,LIS,,,1.0,,1995
95IN00334,1994000456,40456,00,40456,94,3,00,1,00,,000010,153600,7,,,3,31D,*,0,0,0,,93,0320,,LIS,,,1.0,TAG RIPPED,1995
95IN00335,1994000457,40457,00, 1567,94,2,00,1,00,,000010,155500,7,,,2,31D,3,72,136,0,,92,1010,,LIS,,,1.0,,1995
95IN00336,1994000460,40460,00, 1563,94,2,00,1,00,,000010,151700,7,,,7,31D,3,71,0,0,,97,0622,,HQC,,,1.0,,1995
95IN00337,1994000461,40461,00,40461,94,3,00,1,00,,000010,155000,7,,,3,31D,*,0,0,0,,93,0320,,LIS,,,1.0,,1995
95IN00338,1994000462,40462,00, 1562,94,2,00,1,00,,000010,154000,7,,,1,31D,3,78,146,0,,,,,LIS,L,,1.0,,1995
95IN00339,1994000463,40463,00, 1576,94,2,00,1,00,,000010,151700,7,,,1,31D,3,68,114,0,,,,,LIS,L,,1.0,,1995
95IN00340,1994000464,40464,00,40464,94,3,00,1,00,,000010,154200,7,,,3,31D,*,0,0,0,,93,0313,,LIS,,,1.0,,1995
95IN00341,1994000465,40465,00, 1579,94,2,00,1,00,,000010,151300,7,,,Z,31D,3,73,145,0,,92,1003,,HQC,,,1.0,,1995
95IN00342,1994000468,40468,00, 1575,94,2,00,1,00,,000010,150500,7,,,Z,31D,3,74,124,0,,92,1003,,HQC,,,1.0,,1995
95IN00343,1994000469,40469,00,40469,94,3,00,1,00,,000010,150400,7,,,6,31D,3,60,0,0,,19,0430,,LIS,,,1.0,ENTR R EYE,1995
95IN00344,1994000470,40470,00, 1560,94,2,00,1,00,,000010,153700,7,,,2,31D,3,74,117,0,,92,1010,,HQC,,,1.0,FIX tag= 1560,1995
95IN00345,1994000472,40472,00,40472,94,3,00,1,00,,000010,153800,7,,,3,31D,3,82,0,0,,93,0710,,LIS,,,1.0,,1995
95IN00346,1994000474,40474,00, 1566,94,2,00,1,00,,000010,152500,7,,,1,31D,3,59,111,0,,,,,LIS,L,,1.0,,1995
95IN00347,1994000475,40475,00, 1570,94,2,00,1,00,,000010,151500,7,,,2,31D,3,64,101,0,,92,1010,,HQC,,,1.0,,1995
95IN00348,1994000476,40476,00, 1565,94,2,00,1,00,,000010,152500,7,,,2,31D,3,60,95,0,,92,1010,,HQC,,,1.0,,1995
95IN00349,1994000477,40477,00,40477,94,3,00,1,00,,000010,152300,7,,,3,31D,*,0,0,0,,93,0320,,LIS,,,1.0,,1995
95IN00350,1994000479,40479,00,40479,94,3,00,1,00,,000010,155700,7,,,3,31D,3,65,0,0,,93,0508,,LIS,,,1.0,,1995
95IN00351,1994000481,40481,00,40481,94,3,00,1,00,,000010,152300,7,,,3,31D,*,0,0,0,,93,0123,,LIS,,,1.0,X RUNT,1995
95IN00352,1994000482,40482,00,40482,94,2,00,1,00,,000010,152300,7,,,3,31D,*,0,0,0,,93,0123,,LIS,,,1.0,X RUNT,1995
95IN00353,1994000483,40483,00,40483,94,3,00,1,00,,000010,153600,7,,,3,31D,*,0,0,0,,93,0320,,LIS,,,1.0,,1995
95IN00354,1994000484,40484,00, 1569,94,2,00,1,00,,000010,150800,7,,,2,31D,3,79,145,0,,92,1010,,LIS,,,1.0,,1995
95IN00355,1994000485,40485,00, 1578,94,2,00,1,00,,000010,153300,7,,,Z,31D,3,70,117,0,,92,1003,,LIS,,,1.0,,1995
95IN00356,1994000486,40486,00,40486,94,2,00,1,00,,000010,151100,7,,,7,31D,*,0,0,0,,97,0418,,HQC,,,1.0,,1995
95IN00357,1994000487,40487,00,40487,94,2,00,1,00,,000010,153900,7,,,3,31D,*,0,0,0,,93,0320,,LIS,,,1.0,,1995
95IN00358,1994000488,40488,00,40488,94,3,00,1,00,,000010,155700,7,,,3,31D,*,0,0,0,,93,0313,,LIS,,,1.0,,1995
95IN00359,1994000489,40489,00,40489,94,3,00,1,00,,000010,151600,7,,,3,31D,3,73,0,0,,93,0712,,LIS,,,1.0,,1995
