UID,ID10,YR,SEX,ETAG,BD1,LINE,PEN,TRT1,TRT2,REG,TYPE,INBR,TBR,ADAM,DINBR,TM,HORN,BPEN,YRWT,FACE,BAG,SPRGWT,FALLWT,DISP,LNDAM,STAPL,CLFL,BRD,DAYDIS,GRFL,FLGR,SIRE,BAND,IDX,DAM,C78,C79,C80,YRREC,AGE
66IN01126,1965147726,65,1,X7726,2,82,264,,,,,,,2,,7,,,095,11,,95,,3,24,078,036,14,0531,076,2,682614,,,576611,,,,1966,1.0
66IN01127,1965147727,65,2,X7727,2,82,264,,7,,K,,,2,,7,,11,092,13,,92,119,,24,074,032,14,,079,2,682614,,,576611,,1,,1966,1.0
66IN01128,1965147728,65,1,X7728,2,82,224,,,,,,,2,,7,,,107,13,,107,,3,47,074,043,14,0531,119,2,677214,,,359014,,,,1966,1.0
66IN01129,1965147729,65,1,X7729,2,82,295,,,,,,,2,,7,,196,132,09,,132,157,2,23,075,053,14,0922,129,2,712014,,,562211,,,,1966,1.0
66IN01130,1965147731,65,1,X7731,2,82,225,,,,,,,2,,7,,,103,09,,103,,3,47,084,054,14,0531,120,2,692114,,,630814,,,,1966,1.0
66IN01131,1965147732,65,2,X7732,2,82,505,,7,,K,,,2,,7,,11,095,09,,95,124,,39,067,033,14,,091,2,696014,,,578014,,2,,1966,1.0
66IN01132,1965147733,65,2,X7733,2,82,214,,1,,K,,,2,,7,,10,102,11,,102,120,,36,088,041,14,,092,2,594211,,,580714,,3,,1966,1.0
66IN01133,1965147737,65,1,X7737,2,37,371,,,,,22,,2,,1,,,093,12,,93,122,,37,089,041,14,,106,2,682914,,,582514,,,,1966,1.0
66IN01134,1965147739,65,2,X7739,2,25,251,,1,,K,16,,2,,1,,15,083,07,,83,105,,25,075,036,14,,094,2,644314,,,612914,,3,,1966,1.0
66IN01135,1965147740,65,1,X7740,2,82,394,,,,,,,2,,7,,203,130,09,,130,156,2,45,080,056,14,0922,132,3,644014,,,473614,,,,1966,1.0
66IN01136,1965147741,65,1,X7741,2,22,220,,,,,36,,2,,1,,,,,,,,6,22,,,14,0510,,,677214,,,502114,,,,1966,1.0
66IN01137,1965147742,65,2,X7742,2,22,220,,5,,K,36,,2,,1,,10,073,13,,73,88,,22,058,021,14,,056,2,677214,,,502114,,1,,1966,1.0
66IN01138,1965147743,65,2,X7743,2,82,295,,4,,K,,,2,,7,,09,097,11,,97,117,,32,084,044,14,,110,2,712014,,,506011,,3,,1966,1.0
66IN01139,1965147745,65,2,X7745,2,82,274,,4,,K,,,2,,7,,12,100,10,,100,121,,46,075,044,14,,104,3,590211,,,602814,,2,,1966,1.0
66IN01140,1965147746,65,2,X7746,2,82,474,,1,,K,,,2,,7,,16,101,13,,101,122,,22,086,046,14,,113,2,685314,,,368414,,3,,1966,1.0
66IN01141,1965147749,65,2,X7749,2,82,195,,7,,K,,,2,,7,,11,120,13,,120,145,,25,086,046,14,,106,2,594511,,,513514,,3,,1966,1.0
66IN01142,1965147750,65,2,X7750,2,82,455,,4,,K,,,2,,7,,12,083,15,,83,116,,49,093,035,14,,072,2,647714,,,295714,,3,,1966,1.0
66IN01143,1965147751,65,1,X7751,2,82,455,,,,,,,2,,7,,,113,15,,113,,3,49,078,044,14,0531,100,2,647714,,,295714,,,,1966,1.0
66IN01144,1965147752,65,1,X7752,2,82,245,,,,,,,2,,7,,,102,13,,102,,3,26,074,039,14,0531,107,2,575911,,,550414,,,,1966,1.0
66IN01145,1965147754,65,2,X7754,2,82,205,,1,,K,,,2,,7,,12,088,15,,88,108,,40,070,032,14,,084,2,596911,,,453314,,2,,1966,1.0
66IN01146,1965147755,65,2,X7755,2,82,205,,7,,K,,,2,,7,,13,083,14,,83,102,,40,078,035,14,,086,2,596911,,,453314,,2,,1966,1.0
66IN01147,1965147756,65,2,X7756,2,82,364,,7,,K,,,2,,7,,16,103,16,,103,125,,34,072,039,14,,100,2,667414,,,549811,,2,,1966,1.0
66IN01148,1965147757,65,2,X7757,2,82,364,,1,,K,,,2,,7,,15,096,15,,96,120,,34,064,027,14,,071,2,667414,,,549811,,2,,1966,1.0
66IN01149,1965147758,65,1,X7758,2,82,505,,,,,,,2,,7,,,113,11,,113,140,3,45,099,051,14,0902,100,2,696014,,,609014,,,,1966,1.0
66IN01150,1965147759,65,1,X7759,2,82,505,,,,,,,2,,7,,,115,11,,115,,3,45,099,049,14,0531,098,2,696014,,,609014,,,,1966,1.0
66IN01151,1965147761,65,2,X7761,2,82,264,,4,,K,,,2,,7,,10,091,11,,91,115,,20,071,033,14,,081,2,682614,,,539711,,3,,1966,1.0
66IN01152,1965147762,65,1,X7762,2,45,451,,,,,13,,2,,1,,,095,09,,95,133,,45,086,036,14,,094,2,647714,,,348814,,,,1966,1.0
66IN01153,1965147763,65,1,X7763,2,45,451,,,,,13,,2,,1,,,092,10,,92,131,,45,081,042,14,,087,2,647714,,,348814,,,,1966,1.0
66IN01154,1965147764,65,2,X7764,2,82,394,,4,,K,,,2,,7,,12,098,13,,98,124,,50,089,043,14,,102,2,644014,,,613114,,2,,1966,1.0
66IN01155,1965147765,65,1,X7765,2,45,450,,,,,12,,2,,1,,203,138,07,,138,161,2,45,103,068,14,0922,170,1,693014,,,490814,,,,1966,1.0
66IN01156,1965147766,65,1,X7766,2,82,194,,,,,,,2,,7,,,112,13,,112,,3,46,079,041,14,0531,088,2,588411,,,328214,,,,1966,1.0
66IN01157,1965147768,65,1,X7768,2,82,404,,,,,,,2,,7,,,112,10,,112,,3,20,088,048,14,0531,098,2,587114,,,542111,,,,1966,1.0
66IN01158,1965147769,65,2,X7769,2,82,404,,1,,K,,,2,,7,,09,100,11,,100,125,,24,074,034,14,,081,2,587114,,,579411,,3,,1966,1.0
66IN01159,1965147770,65,1,X7770,2,82,404,,,,,,,2,,7,,,135,08,,135,,3,24,089,050,14,0601,108,2,587114,,,579411,,,,1966,1.0
66IN01160,1965147771,65,2,X7771,2,82,465,,7,,K,,,2,,7,,13,103,14,,103,138,,25,088,044,14,,101,2,693414,,,652114,,2,,1966,1.0
66IN01161,1965147773,65,2,X7773,2,82,195,,4,,K,,,2,,7,,12,110,15,,110,138,,46,087,042,14,,092,2,594511,,,540914,,3,,1966,1.0
66IN01162,1965147774,65,1,X7774,2,82,265,,,,,,,2,,7,,,091,11,,91,,3,24,082,045,14,0531,120,2,673714,,,567411,,,,1966,1.0
66IN01163,1965147775,65,2,X7775,2,82,265,,1,,K,,,2,,7,,09,092,14,,92,117,,24,069,032,14,,079,2,673714,,,567411,,2,,1966,1.0
66IN01164,1965147777,65,2,X7777,2,82,374,,7,,K,,,2,,7,,12,092,12,,92,123,,44,077,044,14,,117,2,670214,,,571814,,3,,1966,1.0
66IN01165,1965147780,65,2,X7780,2,82,455,,7,,K,,,2,,7,,11,082,13,,82,106,,50,075,033,14,,080,2,647714,,,647114,,3,,1966,1.0
66IN01166,1965147781,65,1,X7781,2,22,220,,,,,38,,2,,1,,,100,10,,100,126,,22,081,044,14,,117,2,677214,,,598114,,,,1966,1.0
66IN01167,1965147782,65,2,X7782,2,53,531,,1,,K,15,,2,,1,,14,074,12,,74,90,,53,087,033,14,,071,2,682814,,,244814,,2,,1966,1.0
66IN01168,1965147783,65,2,X7783,2,82,445,,1,,K,,,2,,7,,10,100,10,,100,126,,37,090,043,14,,099,2,669914,,,495514,,2,,1966,1.0
66IN01169,1965147784,65,2,X7784,2,82,505,,4,,K,,,2,,7,,10,107,13,,107,129,,49,084,037,14,,085,2,696014,,,537914,,1,,1966,1.0
66IN01170,1965147785,65,2,X7785,2,25,250,,7,,,11,,2,,1,,251,093,12,,93,117,,25,085,043,14,,105,2,710814,,,591814,,,,1966,1.0
66IN01171,1965147786,65,1,X7786,2,82,195,,,,,,,2,,7,,,128,14,,128,,3,25,092,055,14,0531,117,2,594511,,,653214,,,,1966,1.0
66IN01172,1965147787,65,2,X7787,2,82,495,,4,,K,,,2,,7,,11,081,14,,81,118,,39,067,033,14,,090,2,651814,,,440814,,3,,1966,1.0
66IN01173,1965147788,65,1,X7788,2,82,495,,,,,,,2,,7,,,123,14,,123,,3,39,085,048,14,0531,127,2,651814,,,440814,,,,1966,1.0
66IN01174,1965147790,65,1,X7790,2,82,495,,,,,,,2,,7,,,110,12,,110,,3,39,078,049,14,0531,134,2,651814,,,577714,,,,1966,1.0
66IN01175,1965147791,65,2,X7791,2,82,495,,1,,K,,,2,,7,,10,086,11,,86,112,,39,079,034,14,,080,2,651814,,,577714,,2,,1966,1.0
66IN01176,1965147792,65,1,X7792,2,82,464,,,,,,,2,,7,,203,128,10,,128,148,2,19,092,059,14,0922,134,3,705714,,,559411,,,,1966,1.0
66IN01177,1965147793,65,1,X7793,2,22,221,,,,,36,,2,,1,,,065,13,,65,94,,22,064,035,14,,107,K,692114,,,622714,,,,1966,1.0
66IN01178,1965147795,65,2,X7795,2,82,324,,7,,K,,,2,,7,,15,095,10,,95,115,,53,082,031,14,,067,2,592711,,,560214,,2,,1966,1.0
66IN01179,1965147796,65,2,X7796,2,82,414,,4,,K,,,2,,7,,11,112,10,,112,128,,54,085,046,14,,109,2,663114,,,624614,,3,,1966,1.0
66IN01180,1965147797,65,2,X7797,2,47,470,,7,,,37,,2,,1,,471,093,14,,93,94,,47,074,030,14,,073,2,685314,,,588214,,,,1966,1.0
66IN01181,1965147798,65,1,X7798,2,47,470,,,,,37,,2,,1,,,064,11,,64,91,,47,082,033,14,,065,2,685314,,,588214,,,,1966,1.0
66IN01182,1965147799,65,2,X7799,2,82,535,,3,,K,,,2,,7,,16,067,09,,67,112,,29,084,038,14,,091,2,682814,,,621414,,2,,1966,1.0
66IN01183,1965147801,65,1,X7801,2,82,514,,,,,,,2,,7,,,113,13,,113,,3,22,080,055,14,0531,151,2,636614,,,375014,,,,1966,1.0
66IN01184,1965147802,65,2,X7802,2,82,504,,4,,K,,,2,,7,,09,091,13,,91,116,7,45,097,054,14,1231,137,2,674914,,,636214,,1,,1966,1.0
66IN01185,1965147802,65,2,X7802,2,82,504,,4,,K,,,2,,7,,,091,,,91,,7,,097,054,14,0525,137,2,674914,,,636214,,,,1966,1.0
66IN01186,1965147803,65,1,X7803,2,82,465,,,,,,,2,,7,,,105,12,,105,,3,27,071,035,14,0531,102,K,693414,,,480011,,,,1966,1.0
66IN01187,1965147804,65,2,X7804,2,82,465,,4,,K,,,2,,7,,12,092,14,,92,118,,27,080,038,14,,094,2,693414,,,480011,,2,,1966,1.0
66IN01188,1965147805,65,2,X7805,2,82,475,,1,,K,,,2,,7,,15,094,15,,94,126,,35,088,050,14,,125,2,707214,,,521014,,3,,1966,1.0
66IN01189,1965147808,65,1,X7808,2,82,194,,,,,,,2,,7,,,105,14,,105,,3,25,084,037,14,0531,074,2,588411,,,441114,,,,1966,1.0
66IN01190,1965147809,65,1,X7809,2,82,194,,,,,,,2,,7,,,125,11,,125,146,3,25,073,036,14,0902,102,2,588411,,,441114,,,,1966,1.0
66IN01191,1965147810,65,2,X7810,2,82,405,,4,,K,,,2,,7,,16,088,11,,88,120,,26,073,039,14,,101,2,578514,,,595714,,1,,1966,1.0
66IN01192,1965147811,65,2,X7811,2,82,475,,4,,K,,,2,,7,,14,085,11,,85,132,,22,076,043,14,,110,2,707214,,,591514,,1,,1966,1.0
66IN01193,1965147812,65,2,X7812,2,82,475,,1,,K,,,2,,7,,13,067,14,,67,96,,22,082,034,14,,082,2,707214,,,591514,,1,,1966,1.0
66IN01194,1965147813,65,1,X7813,2,82,355,,,,,,,2,,7,,,120,11,,120,,3,47,077,047,14,0531,107,2,704414,,,503314,,,,1966,1.0
66IN01195,1965147816,65,2,X7816,2,82,405,,7,,K,,,2,,7,,15,103,11,,103,133,,24,082,046,14,,117,2,578514,,,550011,,1,,1966,1.0
66IN01196,1965147817,65,2,X7817,2,82,355,,5,,K,,,2,,7,,15,074,12,,74,96,,51,083,035,14,,083,2,704414,,,433414,,3,,1966,1.0
66IN01197,1965147818,65,2,X7818,2,82,355,,1,,K,,,2,,7,,14,078,10,,78,105,,51,076,037,14,,094,2,704414,,,433414,,2,,1966,1.0
66IN01198,1965147819,65,1,X7819,2,82,355,,,,,,,2,,7,,,098,10,,98,121,3,22,085,040,14,0902,080,2,704414,,,439214,,,,1966,1.0
66IN01199,1965147820,65,1,X7820,2,82,355,,,,,,,2,,7,,,102,12,,102,,3,22,080,045,14,0531,122,K,704414,,,439214,,,,1966,1.0
66IN01200,1965147821,65,2,X7821,2,82,455,,4,,,,,2,,7,,,,,,,,7,49,,,14,0525,,,647714,,,594714,,,,1966,1.0
66IN01201,1965147822,65,2,X7822,2,82,455,,7,,K,,,2,,7,,10,108,12,,108,137,,49,075,040,14,,109,2,647714,,,594714,,2,,1966,1.0
66IN01202,1965147823,65,2,X7823,2,82,475,,1,,K,,,2,,7,,12,091,10,,91,118,,51,091,037,14,,079,2,707214,,,648614,,1,,1966,1.0
66IN01203,1965147827,65,2,X7827,2,82,365,,4,,K,,,2,,7,,14,068,11,,68,85,6,21,078,026,14,1129,061,2,666414,,,561711,,1,,1966,1.0
66IN01204,1965147828,65,1,X7828,2,82,474,,,,,,,2,,7,,204,133,09,,133,166,2,35,083,054,14,0922,122,2,685314,,,580114,,,,1966,1.0
66IN01205,1965147830,65,2,X7830,2,82,265,,4,,K,,,2,,7,,16,106,12,,106,137,,40,076,041,14,,105,2,673714,,,600914,,1,,1966,1.0
66IN01206,1965147833,65,2,X7833,2,82,235,,3,,K,,,2,,7,,15,094,10,,94,126,,29,095,045,14,,100,2,597611,,,605214,,2,,1966,1.0
66IN01207,1965147834,65,2,X7834,2,82,464,,7,,K,,,2,,7,,11,092,13,,92,118,,25,089,044,14,,102,2,705714,,,491414,,2,,1966,1.0
66IN01208,1965147835,65,2,X7835,2,82,464,,4,,K,,,2,,7,,10,102,15,,102,132,,25,074,038,14,,098,2,705714,,,491414,,1,,1966,1.0
66IN01209,1965147836,65,2,X7836,2,82,224,,1,,K,,,2,,7,,09,079,12,,79,102,,51,084,040,14,,094,2,677214,,,614814,,3,,1966,1.0
66IN01210,1965147837,65,1,X7837,2,82,224,,,,,,,2,,7,,,097,12,,97,,3,51,087,039,14,0531,099,2,677214,,,614814,,,,1966,1.0
66IN01211,1965147839,65,1,X7839,2,82,195,,,,,,,2,,7,,,115,15,,115,,3,46,073,044,14,0531,121,2,594511,,,421414,,,,1966,1.0
66IN01212,1965147840,65,1,X7840,2,82,255,,,,,,,2,,7,,,115,14,,115,,3,46,072,031,14,0531,088,2,644314,,,628214,,,,1966,1.0
66IN01213,1965147844,65,1,X7844,2,25,250,,,,,20,,2,,1,,,118,14,,118,141,,25,076,047,14,,106,2,710814,,,650014,,,,1966,1.0
66IN01214,1965147845,65,2,X7845,2,82,255,,7,,K,,,2,,7,,15,090,15,,90,118,,19,080,039,14,,093,2,644314,,,564011,,2,,1966,1.0
66IN01215,1965147846,65,2,X7846,2,82,364,,4,,K,,,2,,7,,13,094,14,,94,117,,21,078,039,14,,098,2,667414,,,436111,,1,,1966,1.0
66IN01216,1965147850,65,1,X7850,2,26,261,,,,,39,,2,,1,,,,,,,,6,26,,,14,0510,,,673714,,,576614,,,,1966,1.0
66IN01217,1965147851,65,2,X7851,2,26,261,,4,,K,39,,2,,1,,14,066,13,,66,94,,26,065,027,14,,072,2,673714,,,576614,,1,,1966,1.0
66IN01218,1965147852,65,2,X7852,2,82,444,,1,,K,,,2,,7,,09,107,09,,107,130,,54,068,034,14,,087,2,671514,,,575514,,1,,1966,1.0
66IN01219,1965147853,65,2,X7853,2,82,444,,4,,K,,,2,,7,,16,084,13,,84,110,,54,077,034,14,,087,2,671514,,,575514,,3,,1966,1.0
66IN01220,1965147854,65,2,X7854,2,82,445,,7,,K,,,2,,7,,15,108,09,,108,132,,37,084,049,14,,126,2,669914,,,654714,,3,,1966,1.0
66IN01221,1965147855,65,2,X7855,2,51,510,,7,,,37,,2,,1,,,,,,,,7,51,,,14,0525,,,636614,,,624914,,,,1966,1.0
66IN01222,1965147856,65,1,X7856,2,82,465,,,,,,,2,,7,,,120,11,,120,,3,25,071,043,14,0531,122,2,693414,,,570014,,,,1966,1.0
66IN01223,1965147858,65,2,X7858,2,82,544,,1,,K,,,2,,7,,15,099,12,,99,120,,37,091,042,14,,092,2,670114,,,421514,,1,,1966,1.0
66IN01224,1965147860,65,1,X7860,2,49,491,,,,,19,,2,,1,,,072,10,,72,106,,49,073,035,14,,078,K,651814,,,312414,,,,1966,1.0
66IN01225,1965147861,65,1,X7861,2,82,414,,,,,,,2,,7,,178,153,06,,153,174,2,44,089,052,14,0922,142,3,663114,,,405014,,,,1966,1.0
66IN01226,1965147862,65,2,X7862,2,82,404,,7,,K,,,2,,7,,14,095,14,,95,120,,24,083,044,14,,107,2,587114,,,560211,,3,,1966,1.0
66IN01227,1965147865,65,2,X7865,2,82,415,,4,,K,,,2,,7,,10,101,10,,101,118,,44,080,045,14,,115,2,625214,,,626414,,3,,1966,1.0
66IN01228,1965147866,65,2,X7866,2,44,441,,1,,,30,,2,,1,,441,086,09,,86,111,,44,061,030,14,,087,2,669914,,,461114,,,,1966,1.0
66IN01229,1965147867,65,1,X7867,2,53,531,,,,,25,,2,,1,,,086,10,,86,108,,53,099,050,14,,098,2,682814,,,604814,,,,1966,1.0
66IN01230,1965147868,65,1,X7868,2,47,471,,,,,38,,2,,1,,,070,11,,70,101,,47,083,027,14,,069,K,707214,,,675514,,,,1966,1.0
66IN01231,1965147869,65,1,X7869,2,82,454,,,,,,,2,,7,,,124,13,,124,,3,39,087,062,14,0531,140,2,693014,,,648714,,,,1966,1.0
66IN01232,1965147870,65,2,X7870,2,82,544,,1,,K,,,2,,7,,14,130,10,,130,143,,37,084,048,14,,124,2,670114,,,624014,,2,,1966,1.0
66IN01233,1965147871,65,2,X7871,2,82,404,,4,,K,,,2,,7,,13,098,10,,98,128,,20,086,047,14,,122,2,587114,,,475211,,1,,1966,1.0
66IN01234,1965147873,65,1,X7873,2,82,275,,,,,,,2,,7,,202,125,09,,125,154,2,25,085,048,14,0922,102,2,594611,,,649614,,,,1966,1.0
66IN01235,1965147874,65,1,X7874,2,82,495,,,,,,,2,,7,,,095,10,,95,,3,45,082,033,14,0531,087,2,651814,,,541614,,,,1966,1.0
66IN01236,1965147875,65,2,X7875,2,82,475,,7,,K,,,2,,7,,11,088,10,,88,121,,22,078,039,14,,095,2,707214,,,497014,,1,,1966,1.0
66IN01237,1965147877,65,2,X7877,2,82,374,,1,,K,,,2,,7,,11,097,10,,97,124,,41,087,049,14,,124,2,670214,,,939317,,3,,1966,1.0
66IN01238,1965147878,65,2,X7878,2,82,374,,4,,K,,,2,,7,,10,099,12,,99,129,,41,073,047,14,,129,2,670214,,,939317,,2,,1966,1.0
66IN01239,1965147880,65,1,X7880,2,41,411,,,,,16,,2,,1,,,120,10,,120,140,,41,097,050,14,,123,3,625214,,,645614,,,,1966,1.0
66IN01240,1965147881,65,1,X7881,2,82,274,,,,,,,2,,7,,,120,12,,120,,3,46,087,056,14,0531,149,2,590211,,,450714,,,,1966,1.0
66IN01241,1965147883,65,2,X7883,2,82,245,,8,,K,,,2,,7,,10,087,13,,87,112,,40,083,034,14,,078,2,575911,,,517214,,3,,1966,1.0
66IN01242,1965147884,65,2,X7884,2,82,245,,1,,K,,,2,,7,,09,086,14,,86,122,,40,075,031,14,,075,2,575911,,,517214,,2,,1966,1.0
66IN01243,1965147886,65,1,X7886,2,82,544,,,,,,,2,,7,,197,111,09,,111,139,2,41,077,052,14,0922,123,2,670114,,,602014,,,,1966,1.0
66IN01244,1965147887,65,1,X7887,2,82,544,,,,,,,2,,7,,18O,145,09,,145,155,3,41,090,056,14,0801,153,3,670114,,,602014,,,,1966,1.0
66IN01245,1965147888,65,1,X7888,2,82,495,,,,,,,2,,7,,,125,12,,125,156,3,45,085,050,14,0902,132,2,651814,,,359514,,,,1966,1.0
66IN01246,1965147889,65,2,X7889,2,82,495,,7,,K,,,2,,7,,000,096,12,,96,123,,45,083,042,14,,103,2,651814,,,359514,,2,,1966,1.0
66IN01247,1965147893,65,2,X7893,2,82,355,,,,,,,2,,7,,,,,,,,6,51,,,14,0121,,,704414,,,603714,,,,1966,1.0
66IN01248,1965147894,65,2,X7894,2,82,355,,1,,K,,,2,,7,,15,063,10,,63,88,,51,082,031,14,,067,2,704414,,,603714,,2,,1966,1.0
66IN01249,1965147895,65,2,X7895,2,82,514,,7,,K,,,2,,7,,12,098,09,,98,118,,47,087,042,14,,099,2,636614,,,447914,,1,,1966,1.0
66IN01250,1965147898,65,2,X7898,2,82,395,,4,,K,,,2,,7,,11,094,15,,94,119,,45,076,033,14,,081,2,630314,,,561714,,2,,1966,1.0
66IN01251,1965147899,65,1,X7899,2,82,474,,,,,,,2,,7,,,133,10,,133,,3,51,085,049,14,0531,133,3,685314,,,370114,,,,1966,1.0
66IN01252,1965147900,65,1,X7900,2,45,450,,,,,14,,2,,1,,,115,12,,115,,,45,076,053,14,,149,2,693014,,,623414,,,,1966,1.0
66IN01253,1965147901,65,1,X7901,2,40,401,,,,,42,,2,,1,,,095,10,,95,121,,40,078,042,14,,117,K,578514,,,610414,,,,1966,1.0
66IN01254,1965147906,65,2,X7906,2,82,255,,1,,K,,,2,,7,,14,084,13,,84,110,,46,076,035,14,,086,2,644314,,,545514,,2,,1966,1.0
66IN01255,1965147907,65,2,X7907,2,82,255,,4,,K,,,2,,7,,13,083,15,,83,108,,46,080,037,14,,090,2,644314,,,545514,,1,,1966,1.0
66IN01256,1965147908,65,2,X7908,2,82,445,,4,,K,,,2,,7,,14,095,10,,95,123,,41,065,034,14,,092,2,669914,,,488111,,3,,1966,1.0
66IN01257,1965147910,65,2,X7910,2,82,225,,1,,K,,,2,,7,,15,091,12,,91,121,,51,071,039,14,,103,2,692114,,,422014,,3,,1966,1.0
66IN01258,1965147911,65,2,X7911,2,82,364,,7,,K,,,2,,7,,12,080,12,,80,104,,34,074,032,14,,084,2,667414,,,585011,,1,,1966,1.0
66IN01259,1965147914,65,2,X7914,2,82,374,,7,,K,,,2,,7,,09,088,13,,88,117,,44,078,040,14,,102,2,670214,,,425214,,1,,1966,1.0
66IN01260,1965147915,65,1,X7915,2,82,225,,,,,,,2,,7,,,070,10,,70,,3,47,072,025,14,0531,073,2,692114,,,472914,,,,1966,1.0
66IN01261,1965147917,65,1,X7917,2,82,394,,,,,,,2,,7,,203,118,09,,118,143,2,45,098,052,14,0922,130,2,644014,,,613414,,,,1966,1.0
66IN01262,1965147918,65,1,X7918,2,41,410,,,,,09,,2,,1,,,145,10,,145,179,,41,101,055,14,,113,3,663114,,,619814,,,,1966,1.0
66IN01263,1965147919,65,2,X7919,2,82,395,,1,,K,,,2,,7,,10,094,11,,94,124,,45,086,038,14,,082,2,630314,,,607814,,2,,1966,1.0
66IN01264,1965147920,65,2,X7920,2,82,495,,4,,K,,,2,,7,,16,096,12,,96,121,,50,079,034,14,,082,2,651814,,,532914,,3,,1966,1.0
66IN01265,1965147922,65,1,X7922,2,82,395,,,,,,,2,,7,,,123,10,,123,,3,49,069,040,14,0531,093,2,630314,,,264714,,,,1966,1.0
66IN01266,1965147924,65,2,X7924,2,82,505,,8,,K,,,2,,7,,16,111,11,,111,134,,49,083,044,14,,114,2,696014,,,613314,,2,,1966,1.0
66IN01267,1965147925,65,2,X7925,2,82,495,,1,,K,,,2,,7,,15,086,12,,86,112,,50,083,036,14,,086,2,651814,,,457414,,3,,1966,1.0
66IN01268,1965147927,65,1,X7927,2,36,360,,,,,30,,2,,1,,,106,13,,106,133,,36,062,034,14,,105,2,667414,,,482514,,,,1966,1.0
66IN01269,1965147928,65,2,X7928,2,82,394,,7,,K,,,2,,7,,09,097,14,,97,124,,49,070,041,14,,114,2,644014,,,624514,,1,,1966,1.0
66IN01270,1965147929,65,1,X7929,2,35,351,,,,,19,,2,,1,,,111,08,,111,140,,35,088,045,14,,094,2,704414,,,279714,,,,1966,1.0
66IN01271,1965147931,65,2,X7931,2,82,545,,4,,K,,,2,,7,,13,092,09,,92,113,,44,070,026,14,,061,2,669514,,,519714,,2,,1966,1.0
66IN01272,1965147933,65,1,X7933,2,82,454,,,,,,,2,,7,,,114,12,,114,,3,49,079,048,14,0531,109,2,693014,,,359714,,,,1966,1.0
66IN01273,1965147936,65,2,X7936,2,82,295,,1,,K,,,2,,7,,16,108,10,,108,135,,23,087,046,14,,110,2,712014,,,538811,,2,,1966,1.0
66IN01274,1965147937,65,2,X7937,2,82,535,,7,,K,,,2,,7,,15,082,15,,82,103,,23,076,032,14,,074,2,682814,,,586511,,2,,1966,1.0
66IN01275,1965147939,65,2,X7939,2,82,345,,5,,K,,,2,,7,,16,104,14,,104,128,,36,078,042,14,,104,2,582711,,,286014,,1,,1966,1.0
66IN01276,1965147943,65,2,X7943,2,82,294,,3,,K,,,2,,7,,15,096,09,,96,125,,23,095,039,14,,086,2,673214,,,569811,,2,,1966,1.0
66IN01277,1965147944,65,2,X7944,2,82,205,,4,,,,,2,,7,,,093,14,,93,108,3,26,065,034,14,0919,096,2,596911,,,408414,,,,1966,1.0
66IN01278,1965147945,65,1,X7945,2,39,390,,,,,27,,2,,1,,,133,10,,133,156,,39,090,055,14,,120,2,644014,,,518014,,,,1966,1.0
66IN01279,1965147946,65,2,X7946,2,82,444,,7,,K,,,2,,7,,13,091,10,,91,113,,41,071,035,14,,088,2,671514,,,600014,,1,,1966,1.0
66IN01280,1965147949,65,1,X7949,2,82,454,,,,,,,2,,7,,,120,13,,120,127,3,39,080,046,14,0902,102,2,693014,,,306114,,,,1966,1.0
66IN01281,1965147950,65,2,X7950,2,82,274,,1,,K,,,2,,7,,11,088,12,,88,113,,46,076,035,14,,088,2,590211,,,535014,,1,,1966,1.0
66IN01282,1965147951,65,1,X7951,2,82,454,,,,,,,2,,7,,,108,10,,108,,3,49,075,045,14,0531,126,2,693014,,,651914,,,,1966,1.0
66IN01283,1965147952,65,1,X7952,2,82,275,,,,,,,2,,7,,,110,12,,110,137,3,46,087,059,14,0902,157,2,594611,,,451214,,,,1966,1.0
66IN01284,1965147954,65,2,X7954,2,82,394,,4,,K,,,2,,7,,16,087,15,,87,118,,45,083,033,14,,076,2,644014,,,579814,,2,,1966,1.0
66IN01285,1965147958,65,1,X7958,2,82,494,,,,,,,2,,7,,,093,11,,93,,3,45,080,044,14,0531,121,2,695514,,,509014,,,,1966,1.0
66IN01286,1965147959,65,1,X7959,2,82,494,,,,,,,2,,7,,,100,15,,100,,3,45,070,040,14,0531,116,2,695514,,,509014,,,,1966,1.0
66IN01287,1965147961,65,1,X7961,2,82,465,,,,,,,2,,7,,,105,09,,105,133,3,19,076,038,14,0902,084,2,693414,,,565311,,,,1966,1.0
66IN01288,1965147963,65,2,X7963,2,82,445,,7,,K,,,2,,7,,12,090,09,,90,122,,41,074,038,14,,098,2,669914,,,583014,,1,,1966,1.0
66IN01289,1965147966,65,2,X7966,2,82,194,,1,,K,,,2,,7,,13,097,15,,97,127,,46,098,043,14,,091,2,588411,,,492414,,3,,1966,1.0
66IN01290,1965147968,65,2,X7968,2,82,265,,7,,K,,,2,,7,,15,090,11,,90,123,,24,063,028,14,,075,2,673714,,,544511,,1,,1966,1.0
66IN01291,1965147969,65,1,X7969,2,82,265,,,,,,,2,,7,,204,110,09,,110,141,2,24,071,039,14,0922,111,2,673714,,,544511,,,,1966,1.0
66IN01292,1965147970,65,1,X7970,2,45,450,,,,,21,,2,,1,,,108,10,,108,137,,45,086,043,14,,111,2,693014,,,599814,,,,1966,1.0
66IN01293,1965147972,65,2,X7972,2,44,440,,7,,,44,,2,,1,,440,099,09,,99,126,,44,076,042,14,,112,2,671514,,,587614,,,,1966,1.0
