UID,ID10,YR,SEX,ETAG,BD1,LINE,PEN,BRD,REG,TYPE,INBR,TBR,AGE_LMG,DINBR,TM,HORN,BPEN,YRWT,FACE,C3536,SPRGWT,FALLWT,DISP,C4445,STAPL,CLFL,BRDNEW,DAYDIS,GRFL,FLGR,C6263,SIRE,SB1,C6973,DAM,DB1,AGE_BRDG,C80,YRREC,AGE
57IN01907,1956178511,56,2,S8511,3,72,870,17,,,,,2,,,,,,,,87,122,2,25,,,,0926,,,,7910,3,,,,1,,1957,1.0
57IN01908,1956178512,56,2,S8512,3,70,710,17,,07,,,2,,2,3,730,076,09,,76,118,,,076,033,,,064,1,,7657,3,,8959,3,1,,1957,1.0
57IN01909,1956178514,56,2,S8514,3,72,980,17,,,,,2,,,,,,,,90,128,2,25,,,,0926,,,,7944,3,,,,1,,1957,1.0
57IN01910,1956178517,56,2,S8517,3,72,950,17,,,,,2,,,,,,,,98,127,2,25,,,,0926,,,,7793,3,,,,1,,1957,1.0
57IN01911,1956178519,56,2,S8519,3,72,820,17,,06,,,2,,3,2,825,098,11,,98,142,,,081,037,,,089,1,,7689,3,,8603,3,1,,1957,1.0
57IN01912,1956178520,56,2,S8520,3,70,720,17,,05,,,2,,2,1,750,086,08,,86,133,,,081,035,,,066,1,,7166,3,,9172,3,1,,1957,1.0
57IN01913,1956178521,56,2,S8521,3,70,720,17,,06,,,2,,2,1,750,098,09,,98,124,,,082,035,,,071,2,,7166,3,,9172,3,1,,1957,1.0
57IN01914,1956178522,56,1,S8522,3,72,850,17,,,,1,2,,,7,,,,,145,,6,,,,,1001,132,2,,7579,3,,7405,3,1,,1957,1.0
57IN01915,1956178523,56,1,S8523,3,72,960,17,,,,1,2,,,1,,,,,128,160,,,,,,,105,2,,7703,3,,7465,3,1,,1957,1.0
57IN01916,1956178524,56,2,S8524,3,72,910,17,,08,,,2,,3,3,929,083,09,,83,120,,,093,042,,,085,2,,7664,3,,8523,3,1,,1957,1.0
57IN01917,1956178525,56,1,S8525,3,72,890,17,,,,5,2,,,7,,,,,133,171,,,,,,,091,2,,7929,3,,7119,3,1,,1957,1.0
57IN01918,1956178526,56,1,S8526,3,72,890,17,,,,5,2,,,7,,,,,106,146,,,,,,,076,2,,7929,3,,7119,3,1,,1957,1.0
57IN01919,1956178527,56,1,S8527,3,70,720,17,,,,5,2,,,2,,,31,,120,150,2,,,,,0926,116,2,,7166,3,,7330,3,1,,1957,1.0
57IN01920,1956178528,56,1,S8528,3,70,720,17,,,,5,2,,,2,,,24,,122,150,2,,,,,0926,094,2,,7166,3,,7330,3,1,,1957,1.0
57IN01921,1956178531,56,1,S8531,3,72,890,17,,,,5,2,,,7,,,,,133,151,,,,,,,116,2,,7929,3,,7185,3,1,,1957,1.0
57IN01922,1956178532,56,2,S8532,3,72,890,17,,07,,,2,,3,1,989,086,11,,86,116,,,088,047,,,093,2,,7929,3,,8583,3,1,,1957,1.0
57IN01923,1956178534,56,1,S8534,3,70,730,17,,,,5,2,,,7,,,55,,130,162,2,,,,,0926,079,2,,7890,3,,6262,3,1,,1957,1.0
57IN01924,1956178535,56,1,S8535,3,72,810,17,,,,5,2,,,6,,,,,116,150,,,,,,,105,2,,7683,3,,7523,3,1,,1957,1.0
57IN01925,1956178536,56,2,S8536,3,72,810,17,,,,,2,,,,,,,,77,114,2,25,,,,0926,,,,7683,3,,,,1,,1957,1.0
57IN01926,1956178542,56,1,S8542,3,70,720,17,,,,4,2,,,2,,,27,,122,163,2,,,,,0926,109,2,,7166,3,,6615,3,1,,1957,1.0
57IN01927,1956178543,56,2,S8543,3,66,621,17,,08,,,2,,5,1,600,076,12,,76,114,,,079,037,,,073,1,,4083,1,,4687,1,1,,1957,1.0
57IN01928,1956178545,56,2,S8545,3,70,720,17,,06,,,2,,2,1,750,072,12,,72,104,,,083,037,,,074,2,,7166,3,,9172,3,1,,1957,1.0
57IN01929,1956178550,56,2,S8550,3,70,720,17,,,,,2,,,,,,13,,80,127,2,,,,,0926,,,,7166,3,,,,1,,1957,1.0
57IN01930,1956178552,56,2,S8552,3,72,980,17,,06,,,2,,3,1,845,085,14,,85,112,,,098,038,,,082,2,,7944,3,,8719,3,1,,1957,1.0
57IN01931,1956178553,56,2,S8553,3,70,710,17,,04,,,2,,2,1,730,101,08,,101,116,,,085,032,,,071,1,,7657,3,,8959,3,1,,1957,1.0
57IN01932,1956178554,56,1,S8554,3,70,710,17,,,,5,2,,,6,,,33,,112,155,2,,,,,0926,099,2,,7657,3,,6537,3,1,,1957,1.0
57IN01933,1956178555,56,2,S8555,3,65,701,17,,07,,,2,,5,1,580,083,12,,83,120,,,083,043,,,081,2,,1621,2,,4645,1,1,,1957,1.0
57IN01934,1956178556,56,2,S8556,3,70,710,17,,06,,,2,,2,1,710,089,09,,89,126,,,087,032,,,071,1,,7657,3,,7166,3,1,,1957,1.0
57IN01935,1956178557,56,1,S8557,3,70,720,17,,,,1,2,,,2,,,,,112,146,3,,,,,0812,125,2,,7166,3,,6388,3,1,,1957,1.0
57IN01936,1956178559,56,2,S8559,3,72,950,17,,,,,2,,,,,,,,101,127,2,25,,,,0926,,,,7793,3,,,,1,,1957,1.0
57IN01937,1956178560,56,1,S8560,3,70,720,17,,,,4,2,,,7,,,,,135,168,,,,,,,115,2,,7166,3,,6300,3,1,,1957,1.0
57IN01938,1956178561,56,1,S8561,3,70,720,17,,,,3,2,,,7,,,,,130,172,,,,,,,111,2,,7166,3,,6300,3,1,,1957,1.0
57IN01939,1956178563,56,1,S8563,3,70,720,17,,,,3,2,,,6,,,34,,117,163,2,,,,,0926,109,2,,7166,3,,6326,3,1,,1957,1.0
57IN01940,1956178564,56,2,S8564,3,72,900,17,,,,,2,,,,,,,,87,,6,,,,,0910,,,,7626,3,,,,1,,1957,1.0
57IN01941,1956178567,56,1,S8567,3,72,800,17,,,,5,2,,,7,,,,,107,145,,,,,,,069,2,,7936,3,,7129,3,1,,1957,1.0
57IN01942,1956178568,56,1,S8568,3,72,800,17,,,,5,2,,,7,,,,,111,148,,,,,,,082,2,,7936,3,,7129,3,1,,1957,1.0
57IN01943,1956178570,56,1,S8570,3,70,720,17,,,,3,2,,,2,,,,,117,159,3,,,,,0812,099,2,,7166,3,,6966,3,1,,1957,1.0
57IN01944,1956178571,56,2,S8571,3,70,730,17,,07,,,2,,2,2,740,087,10,,87,128,,,081,041,,,087,2,,7890,3,,8936,3,1,,1957,1.0
57IN01945,1956178572,56,1,S8572,3,70,730,17,,,,5,2,,,6,,,33,,123,146,2,,,,,0926,103,2,,7890,3,,6618,3,1,,1957,1.0
57IN01946,1956178573,56,2,S8573,3,72,820,17,,,,,2,,,,,,,,71,103,2,25,,,,0926,,,,7689,3,,,,1,,1957,1.0
57IN01947,1956178575,56,2,S8575,3,72,840,17,,,,,2,,,,,,,,106,145,2,25,,,,0926,,,,7846,3,,,,1,,1957,1.0
57IN01948,1956178576,56,1,S8576,3,72,930,17,,,,1,2,,,7,,,,,134,168,,,,,,,104,2,,7794,3,,7879,3,1,,1957,1.0
57IN01949,1956178580,56,1,S8580,3,70,710,17,,,,5,2,,,2,,,32,,112,148,2,,,,,0926,096,2,,7657,3,,6623,3,1,,1957,1.0
57IN01950,1956178582,56,2,S8582,3,72,940,17,,06,,,2,,3,1,865,097,09,,97,120,,,081,039,,,078,2,,7685,3,,8460,3,1,,1957,1.0
57IN01951,1956178583,56,1,S8583,3,72,940,17,,,,5,2,,,2,,,,,145,148,,,,,,,134,2,,7685,3,,6933,3,1,,1957,1.0
57IN01952,1956178584,56,1,S8584,3,70,720,17,,,,5,2,,,6,,,34,,115,150,2,,,,,0926,125,3,,7166,3,,6611,3,1,,1957,1.0
57IN01953,1956178585,56,2,S8585,3,70,720,17,,05,,,2,,2,1,750,077,09,,77,128,,,094,049,,,088,2,,7166,3,,9172,3,1,,1957,1.0
57IN01954,1956178586,56,2,S8586,3,70,730,17,,05,,,2,,2,1,740,090,09,,90,143,,,082,039,,,080,1,,7890,3,,8936,3,1,,1957,1.0
57IN01955,1956178591,56,2,S8591,3,72,920,17,,08,,,2,,3,1,805,082,11,,82,124,,,081,036,,,069,1,,7584,3,,8450,3,1,,1957,1.0
57IN01956,1956178592,56,1,S8592,3,72,920,17,,,,5,2,,,7,,,,,121,152,,,,,,,099,2,,7584,3,,7009,3,1,,1957,1.0
57IN01957,1956178593,56,2,S8593,3,70,720,17,,07,,,2,,2,1,750,092,08,,92,138,,,084,041,,,086,2,,7166,3,,9172,3,1,,1957,1.0
57IN01958,1956178594,56,2,S8594,3,70,720,17,,07,,,2,,2,1,750,082,09,,82,139,,,078,035,,,074,2,,7166,3,,9172,3,1,,1957,1.0
57IN01959,1956178596,56,1,S8596,3,72,940,17,,,,1,2,,,3,,,,,121,149,,,,,,,120,2,,7685,3,,7062,3,1,,1957,1.0
57IN01960,1956178598,56,2,S8598,3,65,561,17,,07,,,2,,5,3,700,097,12,,97,140,,,090,043,,,083,1,,4318,1,,3083,2,1,5,1957,1.0
57IN01961,1956178599,56,2,S8599,3,70,730,17,,08,,,2,,2,1,730,084,08,,84,127,,,088,036,,,074,2,,7890,3,,8959,3,1,,1957,1.0
57IN01962,1956178600,56,2,S8600,3,65,551,17,,07,,,2,,5,3,680,078,13,,78,120,,,089,051,,,092,1,,4319,1,,2928,2,1,,1957,1.0
57IN01963,1956178602,56,2,S8602,3,65,571,17,,,,,2,,,,,,13,,86,119,2,,,,,0926,,,,4289,1,,,,1,,1957,1.0
57IN01964,1956178603,56,1,S8603,3,72,840,17,,,,5,2,,,6,,,,,130,161,,,,,,,082,2,,7846,3,,7240,3,1,,1957,1.0
57IN01965,1956178604,56,2,S8604,3,72,840,17,,07,,,2,,3,1,885,103,09,,103,138,,,085,049,,,097,1,,7846,3,,8636,3,1,,1957,1.0
57IN01966,1956178613,56,1,S8613,3,72,850,17,,,,4,2,,,7,,,,,105,145,,,,,,,101,2,,7579,3,,7059,3,1,,1957,1.0
57IN01967,1956178614,56,1,S8614,3,72,850,17,,,,,2,,,,,,,,,,6,,,,,0320,,,,7579,3,,,,1,,1957,1.0
57IN01968,1956178617,56,1,S8617,3,70,720,17,,,,3,2,,,2,,,,,125,156,3,,,,,0812,088,1,,7166,3,,6647,3,1,,1957,1.0
57IN01969,1956178629,56,2,S8629,3,72,960,17,,05,,,2,,3,1,909,086,09,,86,126,,,088,034,,,076,2,,7703,3,,8324,3,1,,1957,1.0
57IN01970,1956178630,56,1,S8630,3,65,551,17,,,,1,2,,,7,,,,,110,139,3,,,,,0812,097,2,,4319,1,,7155,3,1,,1957,1.0
57IN01971,1956178631,56,2,S8631,3,70,730,17,,06,,,2,,2,1,710,094,08,,94,122,,,083,031,,,061,1,,7890,3,,7166,3,1,,1957,1.0
57IN01972,1956178632,56,2,S8632,3,70,730,17,,07,,,2,,2,1,730,086,10,,86,116,,,081,030,,,060,1,,7890,3,,8959,3,1,,1957,1.0
57IN01973,1956178636,56,1,S8636,3,72,820,17,,,,5,2,,,7,,,,,127,160,,,,,,,085,2,,7689,3,,7510,3,1,,1957,1.0
57IN01974,1956178637,56,2,S8637,3,72,820,17,,,,,2,,,,,,,,97,120,2,25,,,,1007,,,,7689,3,,,,1,,1957,1.0
57IN01975,1956178639,56,2,S8639,3,65,641,17,,07,,,2,,5,1,610,078,12,,78,115,,,090,040,,,077,1,,2243,2,,4585,1,1,4,1957,1.0
57IN01976,1956178640,56,2,S8640,3,65,641,17,,05,,,2,,5,1,600,087,10,,87,124,,,075,033,,,063,2,,2243,2,,4687,1,1,,1957,1.0
57IN01977,1956178641,56,2,S8641,3,72,800,17,,,,,2,,,,,,,,75,106,2,25,,,,0926,,,,7936,3,,,,1,,1957,1.0
57IN01978,1956178642,56,1,S8642,3,72,920,17,,,,1,2,,,7,,,,,146,180,,,,,,,099,2,,7584,3,,7816,3,1,,1957,1.0
57IN01979,1956178644,56,2,S8644,3,66,651,17,,08,,,2,,5,1,550,086,13,,86,124,,,078,035,,,073,1,,2123,2,,4377,1,1,,1957,1.0
57IN01980,1956178645,56,2,S8645,3,72,910,17,,,,,2,,,,,,,,65,98,2,25,,,,0926,,,,7664,3,,,,1,,1957,1.0
57IN01981,1956178646,56,2,S8646,3,72,910,17,,,,,2,,,,,,,,93,128,2,25,,,,0926,,,,7664,3,,,,1,,1957,1.0
57IN01982,1956178647,56,2,S8647,3,70,720,17,,05,,,2,,2,1,750,100,09,,100,143,,,094,043,,,097,1,,7166,3,,9172,3,1,,1957,1.0
57IN01983,1956178648,56,2,S8648,3,66,601,17,,,,,2,,,,,,13,,83,128,2,,,,,0926,,,,4150,1,,,,1,,1957,1.0
57IN01984,1956178649,56,2,S8649,3,70,710,17,,06,,,2,,2,2,710,087,10,,87,128,,,085,046,,,094,2,,7657,3,,7166,3,1,,1957,1.0
57IN01985,1956178651,56,2,S8651,3,65,581,17,,06,,,2,,5,3,700,093,08,,93,118,,,077,035,,,076,1,,4202,1,,3083,2,1,3,1957,1.0
57IN01986,1956178654,56,2,S8654,3,70,730,17,,07,,,2,,2,1,710,101,08,,101,130,,,085,037,,,077,1,,7890,3,,7166,3,1,1,1957,1.0
57IN01987,1956178655,56,1,S8655,3,72,990,17,,,,1,2,,,2,,,,,126,160,,,,,,,102,2,,7681,3,,7923,3,1,,1957,1.0
57IN01988,1956178656,56,2,S8656,3,65,561,17,,07,,,2,,5,3,670,094,13,,94,133,,,087,048,,,085,1,,4318,1,,2504,2,1,2,1957,1.0
57IN01989,1956178657,56,2,S8657,3,65,561,17,,07,,,2,,5,3,680,084,14,,84,114,,,082,051,,,099,2,,4318,1,,2928,2,1,,1957,1.0
57IN01990,1956178658,56,2,S8658,3,70,720,17,,08,,,2,,2,1,730,090,10,,90,130,,,086,040,,,074,1,,7166,3,,8959,3,1,5,1957,1.0
57IN01991,1956178660,56,1,S8660,3,70,710,17,,,,5,2,,,1,,,,,101,130,3,,,,,0812,093,2,,7657,3,,7398,3,1,,1957,1.0
57IN01992,1956178661,56,1,S8661,3,70,710,17,,,,5,2,,,1,,,23,,120,156,2,,,,,0926,090,2,,7657,3,,7398,3,1,,1957,1.0
57IN01993,1956178663,56,2,S8663,3,72,970,17,,,,,2,,,,,,,,110,141,2,25,,,,0926,,,,7726,3,,,,1,,1957,1.0
57IN01994,1956178664,56,2,S8664,3,70,730,17,,08,,,2,,2,3,730,084,11,,84,118,,,103,041,,,073,3,,7890,3,,8959,3,1,4,1957,1.0
57IN01995,1956178665,56,2,S8665,3,70,710,17,,07,,,2,,2,1,720,086,10,,86,124,,,078,041,,,081,1,,7657,3,,8431,3,1,3,1957,1.0
57IN01996,1956178666,56,2,S8666,3,72,880,17,,07,,,2,,3,1,835,091,09,,91,117,,,093,041,,,083,2,,7890,3,,8576,3,1,,1957,1.0
57IN01997,1956178667,56,1,S8667,3,70,710,17,,,,1,2,,,2,,,29,,112,151,2,,,,,0926,095,2,,7657,3,,7811,3,1,,1957,1.0
57IN01998,1956178669,56,2,S8669,3,70,720,17,,07,,,2,,2,1,750,092,09,,92,126,,,089,048,,,092,2,,7166,3,,9172,3,1,2,1957,1.0
57IN01999,1956178671,56,1,S8671,3,70,720,17,,,,5,2,,,7,,,,,100,139,3,,,,,0812,101,2,,7166,3,,6635,3,1,,1957,1.0
57IN02000,1956178672,56,2,S8672,3,70,710,17,,08,,,2,,2,1,720,073,09,,73,107,,,083,037,,,067,2,,7657,3,,8431,3,1,,1957,1.0
57IN02001,1956178673,56,2,S8673,3,70,710,17,,07,,,2,,2,1,710,081,08,,81,113,,,074,032,,,066,2,,7657,3,,7166,3,1,4,1957,1.0
57IN02002,1956178674,56,2,S8674,3,65,581,17,,06,,,2,,5,1,670,096,09,,96,133,,,088,042,,,088,2,,4202,1,,2504,2,1,1,1957,1.0
57IN02003,1956178677,56,2,S8677,3,70,730,17,,,,,2,,,,,,13,,88,125,2,,,,,0926,,,,7890,3,,,,1,,1957,1.0
57IN02004,1956178678,56,2,S8678,3,70,720,17,,08,,,2,,2,1,740,076,11,,76,109,,,076,030,,,062,1,,7166,3,,8936,3,1,,1957,1.0
57IN02005,1956178679,56,2,S8679,3,70,720,17,,07,,,2,,2,1,730,080,08,,80,138,,,077,032,,,079,1,,7166,3,,8959,3,1,3,1957,1.0
57IN02006,1956178680,56,2,S8680,3,72,800,17,,07,,,2,,3,1,815,095,07,,95,128,,,086,040,,,070,1,,7936,3,,8531,3,1,,1957,1.0
57IN02007,1956178681,56,2,S8681,3,72,800,17,,08,,,2,,3,1,949,086,08,,86,123,,,089,042,,,078,2,,7936,3,,8341,3,1,,1957,1.0
57IN02008,1956178684,56,2,S8684,3,72,940,17,,06,,,2,,3,1,939,113,08,,113,142,,,085,048,,,111,2,,7685,3,,8525,3,1,2,1957,1.0
57IN02009,1956178685,56,1,S8685,3,72,980,17,,,,5,2,,,6,,,,,81,109,,,,,,,068,2,,7944,3,,6922,3,1,,1957,1.0
57IN02010,1956178686,56,2,S8686,3,72,980,17,,,,,2,,,,,,,,64,90,2,25,,,,0926,,,,7944,3,,,,1,,1957,1.0
57IN02011,1956178687,56,2,S8687,3,70,730,17,,08,,,2,,2,1,710,073,09,,73,106,,,083,033,,,067,1,,7890,3,,7166,3,1,2,1957,1.0
57IN02012,1956178688,56,2,S8688,3,70,730,17,,08,,,2,,2,1,710,085,08,,85,119,,,091,036,,,060,2,,7890,3,,7166,3,1,1,1957,1.0
57IN02013,1956178689,56,1,S8689,3,70,710,17,,,,5,2,,,2,,,26,,120,156,2,,,,,0926,108,2,,7657,3,,5944,3,1,,1957,1.0
57IN02014,1956178691,56,1,S8691,3,70,710,17,,,,1,2,,,2,,,28,,115,158,2,,,,,0926,101,2,,7657,3,,7577,3,1,,1957,1.0
57IN02015,1956178692,56,2,S8692,3,70,720,17,,08,,,2,,2,1,730,088,10,,88,117,,,084,041,,,087,1,,7166,3,,8959,3,1,5,1957,1.0
57IN02016,1956178697,56,2,S8697,3,70,710,17,,07,,,2,,2,5,720,078,11,,78,118,,,085,035,,,069,1,,7657,3,,8431,3,1,2,1957,1.0
57IN02017,1956178698,56,1,S8698,3,70,710,17,,,,5,2,,,7,,,57,,124,155,2,,,,,0926,100,1,,7657,3,,6027,3,1,,1957,1.0
57IN02018,1956178700,56,1,S8700,3,70,710,17,,,,1,2,,,7,,,51,,145,176,2,,,,,0926,135,2,,7657,3,,6724,3,1,,1957,1.0
57IN02019,1956178702,56,2,S8702,3,72,970,17,,,,,2,,,,,,,,82,120,2,25,,,,0926,,,,7726,3,,,,1,,1957,1.0
57IN02020,1956178704,56,2,S8704,3,70,730,17,,07,,,2,,2,3,710,081,08,,81,110,,,090,031,,,068,2,,7890,3,,7166,3,1,3,1957,1.0
57IN02021,1956178705,56,2,S8705,3,70,730,17,,07,,,2,,2,3,710,080,09,,80,113,,,084,035,,,069,1,,7890,3,,7166,3,1,4,1957,1.0
57IN02022,1956178706,56,1,S8706,3,70,730,17,,,,5,2,,,6,,,,,110,139,3,,,,,0812,091,2,,7890,3,,6699,3,1,,1957,1.0
57IN02023,1956178715,56,1,S8715,3,72,870,17,,,,1,2,,,7,,,,,112,151,,,,,,,075,1,,7910,3,,7140,3,1,,1957,1.0
57IN02024,1956178719,56,1,S8719,3,72,850,17,,,,3,2,,,5,,,,,106,137,,,,,,,099,2,,7579,3,,7525,3,1,,1957,1.0
57IN02025,1956178727,56,2,S8727,3,72,820,17,,08,,,2,,3,1,919,076,14,,76,108,,,087,033,,,069,1,,7689,3,,8493,3,1,1,1957,1.0
57IN02026,1956178728,56,1,S8728,3,70,720,17,,,,1,2,,,6,,,,,114,138,3,,,,,0812,106,2,,7166,3,,5953,3,1,,1957,1.0
57IN02027,1956178729,56,2,S8729,3,72,970,17,,,,,2,,,,,,,,94,123,2,25,,,,0926,,,,7726,3,,,,1,,1957,1.0
57IN02028,1956178733,56,1,S8733,3,72,800,17,,,,1,2,,,5,,,,,133,147,,,,,,,104,2,,7936,3,,7421,3,1,,1957,1.0
57IN02029,1956178735,56,2,S8735,3,72,850,17,,07,,,2,,3,2,895,083,11,,83,116,,,081,038,,,073,1,,7579,3,,8741,3,1,,1957,1.0
57IN02030,1956178736,56,2,S8736,3,70,720,17,,08,,,2,,2,1,750,077,10,,77,118,,,083,033,,,070,2,,7166,3,,9172,3,1,5,1957,1.0
57IN02031,1956178738,56,2,S8738,3,72,940,17,,,,,2,,,,,,,,80,121,2,25,,,,0926,,,,7685,3,,,,1,,1957,1.0
57IN02032,1956178740,56,2,S8740,3,72,920,17,,07,,,2,,3,3,969,085,14,,85,111,,,099,042,,,072,2,,7584,3,,8369,3,1,5,1957,1.0
57IN02033,1956178741,56,1,S8741,3,72,830,17,,,,1,2,,,6,,,,,106,154,,,,,,,103,2,,7769,3,,7098,3,1,,1957,1.0
57IN02034,1956178746,56,2,S8746,3,70,730,17,,08,,,2,,2,1,710,086,08,,86,127,,,080,035,,,079,1,,7890,3,,7166,3,1,1,1957,1.0
57IN02035,1956178747,56,2,S8747,3,72,970,17,,,,,2,,,,,,,,102,138,2,25,,,,0926,,,,7726,3,,,,1,,1957,1.0
57IN02036,1956178748,56,2,S8748,3,72,970,17,,,,,2,,,,,,,,86,120,2,25,,,,0926,,,,7726,3,,,,1,,1957,1.0
57IN02037,1956178753,56,2,S8753,3,66,601,17,,04,,,2,,5,1,590,087,09,,87,130,,,082,043,,,086,1,,4150,1,,4774,1,1,,1957,1.0
57IN02038,1956178756,56,2,S8756,3,72,830,17,,08,,,2,,3,1,979,080,11,,80,119,,,079,028,,,053,1,,7769,3,,8488,3,1,4,1957,1.0
57IN02039,1956178757,56,1,S8757,3,72,830,17,,,,5,2,,,3,,,,,107,150,,,,,,,100,2,,7769,3,,7006,3,1,,1957,1.0
57IN02040,1956178758,56,1,S8758,3,70,730,17,,,,3,2,,,2,,,,,106,131,3,,,,,0812,093,7,,7890,3,,6422,3,1,,1957,1.0
57IN02041,1956178761,56,2,S8761,3,72,830,17,,07,,,2,,3,1,875,083,13,,83,110,,,081,038,,,077,1,,7769,3,,8441,3,1,3,1957,1.0
57IN02042,1956178762,56,1,S8762,3,72,830,17,,,,5,2,,,3,,,,,103,140,,,,,,,072,2,,7769,3,,7170,3,1,,1957,1.0
57IN02043,1956178765,56,1,S8765,3,70,720,17,,,,1,2,,,2,,,32,,130,169,2,,,,,0926,095,2,,7166,3,,6318,3,1,,1957,1.0
57IN02044,1955410007,55,2,G0007,4,06,062,41,,09,22,,3,,1,1,,093,07,,,,6,,105,060,,0524,125,4,,8044,4,,,,2,,1957,2.0
57IN02045,1955410010,55,2,G0010,4,05,052,41,1,12,24,,3,31,1,1,052,069,10,,88,122,,,086,038,,,076,2,,7498,4,,0520,4,2,,1957,2.0
57IN02046,1955410012,55,2,G0012,4,13,132,41,1,08,11,1,3,29,1,1,132,094,09,,124,162,,,106,050,,,095,3,,7804,4,,9426,4,2,3,1957,2.0
57IN02047,1955410013,55,2,G0013,4,13,132,41,1,08,11,2,3,29,1,1,132,090,10,,112,147,,,105,052,,,099,4,,7804,4,,9426,4,2,,1957,2.0
57IN02048,1955410015,55,1,G0015,4,06,062,41,1,,16,1,3,,,2,,  1,17,,120,146,2,,,,,0926,131,3,,8044,4,,6567,4,2,,1957,2.0
57IN02049,1955410017,55,2,G0017,4,03,032,41,1,08,21,,3,28,1,1,032,084,09,,101,141,,,089,038,,,100,3,,8005,4,,1157,4,2,3,1957,2.0
57IN02050,1955410018,55,2,G0018,4,02,022,41,1,07,22,,3,32,1,1,022,083,09,,93,138,,,098,047,,,106,4,,6811,4,,9974,4,2,5,1957,2.0
57IN02051,1955410023,55,2,G0023,4,73,147,41,1,07,,,3,,9,1,,093,09,,91,148,6,07,103,052,,1119, 01,4,,7381,4,,,,2,,1957,2.0
57IN02052,1955410024,55,2,G0024,4,15,152,41,1,08,13,,3,17,1,1,151,086,09,,92,118,,,095,043,,,088,2,,7786,4,,1053,4,2,,1957,2.0
57IN02053,1955410025,55,2,G0025,4,12,121,41,1,07,06,,3,13,1,1,122,093,12,,106,160,,,090,042,,,104,3,,7560,4,,0569,4,2,1,1957,2.0
57IN02054,1955410028,55,2,G0028,4,17,172,41,1,08,18,8,3,21,1,1,172,091,05,,118,150,,,102,049,,,095,4,,6368,4,,8875,4,2,5,1957,2.0
57IN02055,1955410035,55,2,G0035,4,17,172,41,1,08,19,1,3,23,1,1,172,093,08,,102,133,,,095,045,,,091,2,,6368,4,,8875,4,2,,1957,2.0
57IN02056,1955410036,55,1,G0036,4,09,092,41,1,,02,5,3,,,4,,,,,146,178,,,,,,,117,4,,7651,4,,5533,4,2,,1957,2.0
57IN02057,1955410039,55,1,G0039,4,06,062,41,1,,23,3,3,,,2,,,,,166,192,,,,,,,120,3,,8044,4,,5775,4,2,,1957,2.0
57IN02058,1955410042,55,2,G0042,4,07,072,41,1,06,15,,3,24,1,1,072,080,10,,120,138,,,086,045,,,096,3,,6521,4,,0436,4,2,1,1957,2.0
57IN02059,1955410043,55,1,G0043,4,07,072,41,1,,15,5,3,,,4,,  1,17,,140,166,2,,,,,0926,134,3,,6521,4,,5337,4,2,,1957,2.0
57IN02060,1955410045,55,2,G0045,4,05,052,41,1,08,19,,3,22,1,1,052,070,09,,102,118,,,089,046,,,085,7,,7498,4,,0520,4,2,1,1957,2.0
57IN02061,1955410047,55,2,G0047,4,09,092,41,1,08,15,1,3,04,1,1,092,084,07,,102,133,,,087,047,,,086,2,,7651,4,,8609,4,2,,1957,2.0
57IN02062,1955410050,55,2,G0050,4,09,092,41,1,06,28,2,3,05,1,1,092,089,08,,97,146,,,077,040,,,078,2,,7651,4,,8609,4,2,1,1957,2.0
57IN02063,1955410052,55,2,G0052,4,05,052,41,1,09,31,,3,34,1,1,052,070,08,,118,120,,,073,030,,,071,2,,7498,4,,0520,4,2,3,1957,2.0
57IN02064,1955410054,55,2,G0054,4,15,152,41,1,06,15,,3,14,1,1,152,084,09,,98,123,,,087,039,,,082,3,,7786,4,,9013,4,2,1,1957,2.0
57IN02065,1955410055,55,1,G0055,4,13,132,41,1,,23,1,3,,,2,,  1,20,,125,156,2,,,,,0926,113,2,,7804,4,,7463,4,2,,1957,2.0
57IN02066,1955410056,55,1,G0056,4,07,072,41,1,,19,1,3,,,1,,  1,18,,153,186,2,,,,,0926,136,2,,6521,4,,4530,4,2,,1957,2.0
57IN02067,1955410059,55,2,G0059,4,06,062,41,1,08,30,,3,36,1,1,062,086,07,,96,133,,,097,049,,,119,3,,8044,4,,0039,4,2,5,1957,2.0
57IN02068,1955410060,55,2,G0060,4,06,062,41,1,09,34,,3,37,1,1,062,080,06,,88,115,,,093,050,,,119,4,,8044,4,,0039,4,2,3,1957,2.0
57IN02069,1955410063,55,1,G0063,4,03,032,41,1,,17,5,3,,,2,,  1,20,,127,166,2,,,,,0926,099,2,,8005,4,,6066,4,2,,1957,2.0
57IN02070,1955410066,55,2,G0066,4,07,072,41,1,06,17,,3,26,1,1,071,095,08,,114,150,,,086,045,,,109,4,,6521,4,,0707,4,2,,1957,2.0
57IN02071,1955410067,55,2,G0067,4,09,092,41,1,08,02,3,3,05,1,1,092,091,07,,108,153,,,091,040,,,081,2,,7651,4,,8609,4,2,5,1957,2.0
57IN02072,1955410068,55,2,G0068,4,09,092,41,1,08,02,4,3,05,1,1,092,086,09,,117,151,,,086,054,,,100,2,,7651,4,,8609,4,2,,1957,2.0
57IN02073,1955410069,55,1,G0069,4,73,137,41,1,,,3,3,,,4,,  1,16,,125,167,2,,,,,0926,125,3,,7804,4,,1697,5,2,,1957,2.0
57IN02074,1955410073,55,2,G0073,4,12,122,41,1,08,05,,3,09,1,1,122,096,09,,117,166,,,098,050,,,103,3,,7878,4,,0569,4,2,5,1957,2.0
