UID,ID10,YR,SEX,ETAG,C8,LINE,PEN,TRT1,TRT2,PD,RGRP,ELG,INBR,TBR,ADAM,STM,TM,HORN,BPEN,YRWT,FACE,BAG,SPRGWT,FALLWT,DISP,LNDAM,STAPL,CLFL,BRD,DAYDIS,GRFL,FLGR,SIRE,BAND,IDX,DAM,C78,PHYS,YRREC,AGE
73IN00687,1970390087,70,2,90087,9,,09,,,,,,,,4,51,,,10,,,02,111,118,,,,,39,,,,,,,,,,1973,3.0
73IN00688,1970390089,70,2,90089,9,,09,,,,,,,,4,51,,,08,,,02,144,146,,,,,39,,,,,,,,,,1973,3.0
73IN00689,1970390097,70,2,90097,9,,09,,,,,,,,4,51,,,08,,,02,134,140,,,,,39,,,,,,,,,,1973,3.0
73IN00690,1970390102,70,2,90102,9,,09,,,,,,,,4,51,,,10,,,02,127,130,,,,,39,,,,,,,,,,1973,3.0
73IN00691,1970390104,70,2,90104,9,,09,,,,,,,,4,51,,,10,,,02,135,136,,,,,39,,,,,,,,,,1973,3.0
73IN00692,1970390106,70,1,90106,9,,,,,,,,,,4,51,,,253,110,07,,178,190,2,,,,39,0920,091,5,,,,,,,1973,3.0
73IN00693,1970390107,70,2,90107,9,,09,,,,,,,,4,51,,,08,,,02,124,130,,,,,39,,,,,,,,,,1973,3.0
73IN00694,1970390111,70,2,90111,9,,09,,,,,,,,4,51,,,09,,,02,114,118,,,,,39,,,,,,,,,,1973,3.0
73IN00695,1970390115,70,2,90115,9,,09,,,,,,,,4,51,,,08,,,,141,,,,,,39,,,,,,,,,,1973,3.0
73IN00696,1970390116,70,2,90116,9,,09,,,,,,,,4,51,,,39,,,02,146,150,,,,,39,,,,,,,,,,1973,3.0
73IN00697,1970390117,70,2,90117,9,,,,,,,,,,4,51,,,,,,,142,,3,,,,39,0529,,,,,,,,,1973,3.0
73IN00698,1970390119,70,2,90119,9,,09,,,,,,,,4,51,,,08,,,03,136,148,,,,,39,,,,,,,,,,1973,3.0
73IN00699,1970390120,70,2,90120,9,,09,,,,,,,,4,51,,,08,,,02,155,142,,,,,39,,,,,,,,,,1973,3.0
73IN00700,1970390124,70,2,90124,9,,09,,,,,,,,4,51,,,09,,,02,126,135,6,,,,39,0910,,,,,,,,,1973,3.0
73IN00701,1970390126,70,2,90126,9,,09,,,,,,,,4,51,,,08,,,01,125,134,,,,,39,,,,,,,,,,1973,3.0
73IN00702,1970390129,70,2,90129,9,,09,,,,,,,,4,51,,,09,,,02,139,136,,,,,39,,,,,,,,,,1973,3.0
73IN00703,1970390131,70,2,90131,9,,09,,,,,,,,4,51,,,09,,,02,133,134,,,,,39,,,,,,,,,,1973,3.0
73IN00704,1970390134,70,2,90134,9,,09,,,,,,,,4,51,,,09,,,02,136,140,,,,,39,,,,,,,,,,1973,3.0
73IN00705,1970390136,70,2,90136,9,,09,,,,,,,,4,51,,,08,,,02,121,140,,,,,39,,,,,,,,,,1973,3.0
73IN00706,1970390137,70,2,90137,9,,09,,,,,,,,4,51,,,09,,,01,124,130,,,,,39,,,,,,,,,,1973,3.0
73IN00707,1970390138,70,2,90138,9,,09,,,,,,,,4,51,,,08,,,02,145,140,,,,,39,,,,,,,,,,1973,3.0
73IN00708,1970390142,70,2,90142,9,,09,,,,,,,,4,51,,,08,,,02,127,140,,,,,39,,,,,,,,,,1973,3.0
73IN00709,1970390154,70,2,90154,9,,09,,,,,,,,4,51,,,09,,,01,110,122,,,,,39,,,,,,,,,,1973,3.0
73IN00710,1970390155,70,2,90155,9,,09,,,,,,,,4,51,,,10,,,02,184,160,,,,,39,,,,,,,,,,1973,3.0
73IN00711,1970390157,70,2,90157,9,,09,,,,,,,,4,51,,,08,,,02,121,107,,,,,39,,,,,,,,,,1973,3.0
73IN00712,1970390165,70,2,90165,9,,09,,,,,,,,4,51,,,09,,,02,122,124,,,,,39,,,,,,,,,,1973,3.0
73IN00713,1970390169,70,2,90169,9,,09,,,,,,,,4,51,,,10,,,05,168,170,,,,,39,,,,,,,,,,1973,3.0
73IN00714,1970390175,70,2,90175,9,,09,,,,,,,,4,51,,,08,,,02,127,144,,,,,39,,,,,,,,,,1973,3.0
73IN00715,1970390176,70,2,90176,9,,,,,,,,,,4,51,,,,,,,153,,3,,,,39,0529,,,,,,,,,1973,3.0
73IN00716,1970390183,70,2,90183,9,,09,,,,,,,,4,51,,,,,,,118,,6,,,,39,0701,,,,,,,,,1973,3.0
73IN00717,1970390184,70,2,90184,9,,09,,,,,,,,4,51,,,10,,,02,131,132,,,,,39,,,,,,,,,,1973,3.0
73IN00718,1970390202,70,2,90202,9,,09,,,,,,,,4,51,,,09,,,01,112,110,,,,,39,,,,,,,,,,1973,3.0
73IN00719,1970390203,70,2,90203,9,,09,,,,,,,,4,51,,,09,,,05,116,124,,,,,39,,,,,,,,,,1973,3.0
73IN00720,1970390205,70,2,90205,9,,10,,,,,,,,4,51,,,09,,,06,112,114,,,,,39,,,,,,,,,,1973,3.0
73IN00721,1970390213,70,2,90213,9,,10,,,,,,,,4,51,,,08,,,02,118,114,,,,,39,,,,,,,,,,1973,3.0
73IN00722,1970390214,70,2,90214,9,,10,,,,,,,,4,51,,,09,,,01,123,130,6,,,,39,1013,,,,,,,,,1973,3.0
73IN00723,1970390224,70,2,90224,9,,10,,,,,,,,4,51,,,61,,,01,99,116,2,,,,39,0920,,,,,,,,,1973,3.0
73IN00724,1971010519,71,2,P0519,9,,10,,,,,, 1,,3,51,,,10,,,01,102,110,,,,,01,,,,000695,,,414401,,,1973,2.0
73IN00725,1971010608,71,2,P0608,9,,09,,,,,, 1,,3,51,,,09,,,03,130,130,,,,,01,,,,000395,,,381301,,,1973,2.0
73IN00726,1971010634,71,2,P0634,9,,10,,,,,, 1,,3,51,,,38,,,02,121,130,,,,,01,,,,000695,,,374901,,,1973,2.0
73IN00727,1971010639,71,2,P0639,9,,09,,,,,, 1,,3,51,,,39,,,01,122,138,,,,,01,,,,000395,,,349301,,,1973,2.0
73IN00728,1971010653,71,2,P0653,9,,10,,,,,,,,3,51,,,09,,,02,120,133,,,,,01,,,,000695,,,423901,,,1973,2.0
73IN00729,1971010655,71,2,P0655,9,,09,,,,,,,,3,51,,,,,,,,,3,,,,01,0319,,,000395,,,320101,,,1973,2.0
73IN00730,1971010666,71,2,P0666,9,,09,,,,,,,,3,51,,,10,,,02,109,115,,,,,01,,,,000395,,,429501,,,1973,2.0
73IN00731,1971010674,71,2,P0674,9,,09,,,,,,,,3,51,,,09,,,04,115,120,,,,,01,,,,000395,,,356601,,,1973,2.0
73IN00732,1971010688,71,2,P0688,9,,10,,,,,,,,3,51,,,,,,,,,6,,,,01,0515,,,000695,,,418501,,,1973,2.0
73IN00733,1971010697,71,2,P0697,9,,09,,,,,,,,3,51,,,10,,,02,106,125,,,,,01,,,,000395,,,424701,,,1973,2.0
73IN00734,1971010701,71,2,P0701,9,,09,,,,,,,,3,51,,,,,,,,,6,,,,01,0328,,,000395,,,315901,,,1973,2.0
73IN00735,1971010705,71,1,P0705,9,,10,,,,,,,1,3,51,,,,,,,197,195,3,,,,01,1112,,,000695,,,389901,,,1973,2.0
73IN00736,1971010730,71,2,P0730,9,,09,,,,,,,,3,51,,,09,,,02,118,140,,,,,01,,,,000395,,,428401,,,1973,2.0
73IN00737,1971010737,71,2,P0737,9,,09,,,,,,,,3,51,,,09,,,02,107,118,,,,,01,,,,000395,,,345701,,,1973,2.0
73IN00738,1971010755,71,2,P0755,9,,10,,,,,,,,3,51,,,10,,,02,116,130,,,,,01,,,,000695,,,425201,,,1973,2.0
73IN00739,1971010756,71,2,P0756,9,,10,,,,,,,,3,51,,,08,,,01,102,116,,,,,01,,,,000695,,,425201,,,1973,2.0
73IN00740,1971010758,71,2,P0758,9,,10,,,,,,,,3,51,,,09,,,02,130,142,,,,,01,,,,000695,,,431601,,,1973,2.0
73IN00741,1971010788,71,1,P0788,9,,09,,,,,,,2,3,51,,,,,,,155,172,,,,,01,,,,000395,,,419301,,,1973,2.0
73IN00742,1971010855,71,2,P0855,9,,10,,,,,,,,3,51,,,10,,,02,114,132,,,,,01,,,,000695,,,436001,,,1973,2.0
73IN00743,1971010881,71,2,P0881,9,,09,,,,,,,,3,51,,,,,,,,,6,,,,01,0419,,,000395,,,412201,,,1973,2.0
73IN00744,1971010888,71,2,P0888,9,,09,,,,,,,,3,51,,,,,,,109,,6,,,,01,0710,,,000395,,,416301,,,1973,2.0
73IN00745,1971010910,71,2,P0910,9,,09,,,,,,,,3,51,,,09,,,02,116,130,,,,,01,,,,000395,,,432501,,,1973,2.0
73IN00746,1971010911,71,2,P0911,9,,09,,,,,,,,3,51,,,10,,,01,106,116,,,,,01,,,,000395,,,432501,,,1973,2.0
73IN00747,1971010944,71,2,P0944,9,,10,,,,,,,,3,51,,,08,,,02,96,110,,,,,01,,,,000695,,,429101,,,1973,2.0
73IN00748,1971010963,71,2,P0963,9,,09,,,,,,,,3,51,,,,,,,,,7,,,,01,0529,,,000395,,,435001,,,1973,2.0
73IN00749,1971010972,71,2,P0972,9,,10,,,,,,,,3,51,,,08,,,02,108,114,,,,,01,,,,000695,,,421801,,,1973,2.0
73IN00750,1971010991,71,2,P0991,9,,10,,,,,,,,3,51,,,08,,,03,120,120,,,,,01,,,,000695,,,316501,,,1973,2.0
73IN00751,1971011006,71,2,P1006,9,,,,,,,,,,3,51,,,61,,,,113,,3,,,,01,0529,,,,,,,,,1973,2.0
73IN00752,1971011006,71,2,P1006,9,,09,,,,,,,,3,51,,,,,,,113,,,,,,01,,,,000395,,,303701,,,1973,2.0
73IN00753,1971011062,71,2,P1062,9,,10,,,,,,,,3,51,,,61,,,01,114,115,2,,,,01,0920,,,000695,,,014301,,,1973,2.0
73IN00754,1971011165,71,1,P1165,9,,09,,,,,,,,3,51,,,,,,,,,3,,,,01,0301,,,000095,,,012701,,,1973,2.0
73IN00755,1971011166,71,2,P1166,9,,09,,,,,,,,3,51,,,10,,,01,109,108,,,,,01,,,,000095,,,012701,,,1973,2.0
73IN00756,1971011195,71,2,P1195,9,,09,,,,,,,,3,51,,,10,,,02,147,140,,,,,01,,,,000095,,,419301,,,1973,2.0
73IN00757,1971011257,71,2,P1257,9,,01,,,,,,,,3,51,,,10,,,02,100,105,,,,,01,,,,000095,,,367301,,,1973,2.0
73IN00758,1972011277,72,2,P1277,9,,10,,,,,,,,2,51,,,10,,,01,104,146,,,,,01,,,,000695,,,349301,,,1973,1.0
73IN00759,1972011278,72,2,P1278,9,,10,,,,,,,,2,51,,,10,,,01,114,120,,,,,01,,,,000695,,,418601,,,1973,1.0
73IN00760,1972011312,72,2,P1312,9,,10,,,,,,,,2,51,,,,,,,,,3,,,,01,0212,,,000695,,,017101,,,1973,1.0
73IN00761,1972011316,72,2,P1316,9,,09,,,,,,,,2,51,,,61,,,02,143,150,2,,,,01,0920,,,000495,,,367901,,,1973,1.0
73IN00762,1972011326,72,2,P1326,9,,09,,,,,,,,2,51,,,,,,,,,3,,,,01,0212,,,000495,,,266401,,,1973,1.0
73IN00763,1972011327,72,2,P1327,9,,09,,,,,,,,2,51,,,09,,,01,116,118,,,,,01,,,,000495,,,266401,,,1973,1.0
73IN00764,1972011328,72,2,P1328,9,,09,,,,,,,,2,51,,,09,,,02,108,108,,,,,01,,,,000495,,,390101,,,1973,1.0
73IN00765,1972011329,72,2,P1329,9,,09,,,,,,,,2,51,,,09,,,01,104,111,,,,,01,,,,000495,,,390101,,,1973,1.0
73IN00766,1972011354,72,4,P1354,9,,,,,,,,,,2,51,,,,,,,128,125,,,,,01,,,,000495,,,019201,,,1973,1.0
73IN00767,1972011358,72,2,P1358,9,,10,,,,,,,,2,51,,,10,,,01,129,142,,,,,01,,,,000695,,,428401,,,1973,1.0
73IN00768,1972011382,72,2,P1382,9,,10,,,,,,,,2,51,,,,,,,,,3,,,,01,0212,,,000695,,,027801,,,1973,1.0
73IN00769,1972011393,72,2,P1393,9,,09,,,,,,,,2,51,,,,,,,,,3,,,,01,0212,,,000495,,,014201,,,1973,1.0
73IN00770,1972011418,72,2,P1418,9,,10,,,,,,,,2,51,,,10,,,01,120,106,,,,,01,,,,000695,,,008901,,,1973,1.0
73IN00771,1972011423,72,2,P1423,9,,10,,,,,,,,2,51,,,10,,,02,106,134,,,,,01,,,,000695,,,366701,,,1973,1.0
73IN00772,1972011437,72,2,P1437,9,,10,,,,,,,,2,51,,,10,,,02,120,142,,,,,01,,,,000695,,,313701,,,1973,1.0
73IN00773,1972011474,72,2,P1474,9,,09,,,,,,,,2,51,,,09,,,01,109,108,,,,,01,,,,000495,,,002401,,,1973,1.0
73IN00774,1972011481,72,1,P1481,9,,10,,,,,,,,2,51,,,251,,,,144,163,2,,,,01,0920,,,000695,,,402301,,,1973,1.0
73IN00775,1972011492,72,2,P1492,9,,09,,,,,,,,2,51,,,09,,,02,110,108,,,,,01,,,,000495,,,377801,,,1973,1.0
73IN00776,1972011508,72,2,P1508,9,,09,,,,,,,,2,51,,,09,,,01,86,96,,,,,01,,,,000495,,,009501,,,1973,1.0
73IN00777,1972011573,72,2,P1573,9,,09,,,,,,,,2,51,,,61,,,02,116,122,2,,,,01,0920,,,000495,,,406001,,,1973,1.0
73IN00778,1972011574,72,2,P1574,9,,09,,,,,,,,2,51,,,38,,,02,105,122,,,,,01,,,,000495,,,406001,,,1973,1.0
73IN00779,1972011578,72,2,P1578,9,,09,,,,,,,,2,51,,,,,,,,,3,,,,01,0212,,,000495,,,283801,,,1973,1.0
73IN00780,1972011584,72,2,P1584,9,,10,,,,,,,,2,51,,,,,,,,,3,,,,01,0212,,,000695,,,279601,,,1973,1.0
73IN00781,1972011588,72,2,P1588,9,,10,,,,,,,,2,51,,,10,,,02,103,100,,,,,01,,,,000695,,,292201,,,1973,1.0
73IN00782,1972011603,72,1,P1603,9,,09,,,,,,,,2,51,,,252,,,,153,175,2,,,,01,0920,,,000495,,,008201,,,1973,1.0
73IN00783,1972011610,72,2,P1610,9,,09,,,,,,,,2,51,,,09,,,02,111,115,,,,,01,,,,000495,,,005901,,,1973,1.0
73IN00784,1972011611,72,2,P1611,9,,09,,,,,,,,2,51,,,09,,,01,106,106,,,,,01,,,,000495,,,005901,,,1973,1.0
73IN00785,1972011615,72,2,P1615,9,,10,,,,,,,,2,51,,,,,,,,,3,,,,01,0212,,,000695,,,283701,,,1973,1.0
73IN00786,1972011616,72,2,P1616,9,,10,,,,,,,,2,51,,,61,,,01,125,140,2,,,,01,0920,,,000695,,,283701,,,1973,1.0
73IN00787,1972011628,72,2,P1628,9,,09,,,,,,,,2,51,,,09,,,02,105,117,,,,,01,,,,000495,,,351701,,,1973,1.0
73IN00788,1972011665,72,2,P1665,9,,09,,,,,,,,2,51,,,09,,,02,111,116,,,,,01,,,,000495,,,429801,,,1973,1.0
73IN00789,1972011666,72,1,P1666,9,,09,,,,,,,,2,51,,,,,,,130,148,,,,,01,,,,000495,,,429801,,,1973,1.0
73IN00790,1972011674,72,2,P1674,9,,10,,,,,,,,2,51,,,,,,,,,3,,,,01,0212,,,000695,,,287901,,,1973,1.0
73IN00791,1972011684,72,2,P1684,9,,09,,,,,,,,2,51,,,,,,12,124,128,,,,,01,,,,000495,,,421801,,,1973,1.0
73IN00792,1972011704,72,2,P1704,9,,09,,,,,,,,2,51,,,09,,,02,105,108,,,,,01,,,,000495,,,431501,,,1973,1.0
73IN00793,1972011705,72,2,P1705,9,,09,,,,,,,,2,51,,,09,,,02,112,112,,,,,01,,,,000495,,,431501,,,1973,1.0
73IN00794,1972011873,72,1,P1873,9,,07,,,,,,,,2,51,,,,,,,,,3,,,,01,0312,,,,,,116609,,,1973,1.0
73IN00795,1972011882,72,1,P1882,9,,07,,,,,,,,2,51,,,,,,,,,3,,,,01,0416,,,,,,119509,,,1973,1.0
73IN00796,1972011883,72,2,P1883,9,,07,,,,,,,,2,51,,,09,,,01,86,93,,,,,01,,,,,,,119509,,,1973,1.0
73IN00797,1972011913,72,1,P1913,9,,07,,,,,,,,2,51,,,,,,,,,3,,,,01,0312,,,,,,004709,,,1973,1.0
73IN00798,1972011914,72,1,P1914,9,,07,,,,,,,,2,51,,,,,,,,,3,,,,01,0416,,,,,,004709,,,1973,1.0
73IN00799,1972011915,72,2,P1915,9,,11,,,,,,,,2,51,,,61,,,01,89,95,3,,,,01,1001,,,,,,438501,,,1973,1.0
73IN00800,1972011918,72,1,P1918,9,,08,,,,,,,,2,51,,,,,,,,,3,,,,01,0416,,,,,,073009,,,1973,1.0
73IN00801,1972011919,72,2,P1919,9,,07,,,,,,,,2,51,,,,,,,103,,,,,,01,,,,,,,014209,,,1973,1.0
73IN00802,1972011925,72,2,P1925,9,,07,,,,,,,,2,51,,,10,,,01,80,86,,,,,01,,,,,,,012609,,,1973,1.0
73IN00803,1972011928,72,1,P1928,9,,07,,,,,,,,2,51,,,,,,,,,3,,,,01,0312,,,,,,011509,,,1973,1.0
73IN00804,1972011932,72,2,P1932,9,,07,,,,,,,,2,51,,,,,,,,,3,,,,01,0212,,,,,,016909,,,1973,1.0
73IN00805,1972011933,72,2,P1933,9,,07,,,,,,,,2,51,,,09,,,02,99,120,,,,,01,,,,,,,016909,,,1973,1.0
73IN00806,1972011955,72,2,P1955,9,,07,,,,,,,,2,51,,,,,,,,,3,,,,01,0416,,,,,,011909,,,1973,1.0
73IN00807,1972011964,72,1,P1964,9,,08,,,,,,,,2,51,,,,,,,,,3,,,,01,0416,,,,,,063909,,,1973,1.0
73IN00808,1972011965,72,1,P1965,9,,07,,,,,,,,2,51,,,,,,,,,3,,,,01,0416,,,,,,021909,,,1973,1.0
73IN00809,1972011966,72,1,P1966,9,,11,,,,,,,,2,51,,,,,,,,,3,,,,01,0416,,,,,,394101,,,1973,1.0
73IN00810,1972011970,72,1,P1970,9,,07,,,,,,,,2,51,,,,,,,,,3,,,,01,0416,,,,,,001109,,,1973,1.0
73IN00811,1972011971,72,1,P1971,9,,07,,,,,,,,2,51,,,,,,,,,3,,,,01,0416,,,,,,001109,,,1973,1.0
73IN00812,1972011973,72,1,P1973,9,,11,,,,,,,,2,51,,,,,,,106,118,3,,,,01,1112,,,,,,428501,,,1973,1.0
73IN00813,1972011974,72,1,P1974,9,,11,,,,,,,,2,51,,,,,,,,,3,,,,01,0416,,,,,,428501,,,1973,1.0
73IN00814,1972011977,72,1,P1977,9,,07,,,,,,,,2,51,,,,,,,,,6,,,,01,0313,,,,,,012009,,,1973,1.0
73IN00815,1972011982,72,2,P1982,9,,08,,,,,,,,2,51,,,,,,,,,3,,,,01,0416,,,,,,060809,,,1973,1.0
73IN00816,1972011984,72,1,P1984,9,,08,,,,,,,,2,51,,,,,,,,,3,,,,01,0416,,,,,,099109,,,1973,1.0
73IN00817,1972011985,72,2,P1985,9,,08,,,,,,,,2,51,,,10,,,01,77,87,,,,,01,,,,,,,099109,,,1973,1.0
73IN00818,1972011990,72,1,P1990,9,,11,,,,,,,,2,51,,,,,,,120,130,3,,,,01,0801,,,,,,434201,,,1973,1.0
73IN00819,1972011991,72,2,P1991,9,,11,,,,,,,,2,51,,,09,,,01,91,98,,,,,01,,,,,,,434201,,,1973,1.0
73IN00820,1972011994,72,1,P1994,9,,11,,,,,,,,2,51,,,,,,,,,6,,,,01,1215,,,,,,387101,,,1973,1.0
73IN00821,1969950004,69,1,00004,9,,,,,,,,,,5,95,,,,143,02,,,,,,,,95,,025,6,2302,,,,,,1973,4.0
73IN00822,1963115970,63,2,R5970,1,32,320,6,,,,,35,,-,07,1,,320,,,02,110,110,,,,,11,,078,2,565811,7,,556211,,,1973,10.0
73IN00823,1964116088,64,2,R6088,1,24,240,7,,,,,28,,0,07,1,,240,085,,02,133,128,,,095,049,11,,118,2,577111,7,,533311,,,1973,9.0
73IN00824,1964116122,64,2,R6122,1,32,320,7,,,,,28,,0,07,1,,320,094,,03,148,155,,,076,044,11,,122,2,578511,7,,513511,,,1973,9.0
73IN00825,1965116204,65,2,R6204,1,24,241,6,,,,,27,,9,07,1,,240,091,,01,132,140,,24,091,047,11,,107,2,575911,7,,533711,,,1973,8.0
73IN00826,1966116243,66,2,R6243,1,77,244,2,,,,,,,8,07,6,3,,09, 4,,,,,19,089,,11,,101,2,603111,3,,581711,,,1973,7.0
73IN00827,1966116247,66,2,R6247,1,32,321,6,,,,,26,,8,07,1,1,320,077,12,01,123,136,,,087,,11,,073,2,610911,7,,524311,,,1973,7.0
73IN00828,1966116253,66,2,R6253,1,78,324,4,,,,,,,8,07,6,1,49,090,12,02,123,150,2,20,085,,11,0920,102,2,604211,1,,475611,,,1973,7.0
73IN00829,1966116259,66,2,R6259,1,24,241,7,,,,,27,,8,07,1,3,240,105,14,04,145,150,,,091,,11,,100,2,603611,7,,533511,,,1973,7.0
73IN00830,1966116271,66,2,R6271,1,77,324,2,,,,,,,8,07,6,3,50,092,11,02,123,140,2,20,085,,11,0920,100,2,604211,1,,586311,,,1973,7.0
73IN00831,1966116297,66,2,R6297,1,74,244,2,,,,,,,8,07,6,1,47,103,14,02,150,170,2,19,094,,11,0920,116,2,603111,1,,614711,,,1973,7.0
73IN00832,1967116321,67,2,R6321,1,77,205,4,,,,,,2,7,07,6,3,46,093,10,02,125,135,2,32,079,040,11,0920,100,2,617611,1,,578611,,,1973,6.0
73IN00833,1967116334,67,2,R6334,1,24,240,6,,,,,34,3,7,07,1,1,240,092,12,02,138,142,,24,094,044,11,,099,2,621211,7,,610011,,,1973,6.0
73IN00834,1967116337,67,2,R6337,1,75,324,2,,,,,,2,7,07,6,1,46,093,10,02,103,142,2,20,094,049,11,0920,119,3,620811,1,,572711,,,1973,6.0
73IN00835,1967116345,67,2,R6345,1,78,244,3,,,,,,,7,07,6,1,,08, 5,,144,,3,19,083,038,11,0529,087,2,621211,1,,520311,,,1973,6.0
73IN00836,1967116346,67,2,R6346,1,76,195,4,,,,,,2,7,07,6,1,,100,12,,,,7,24,086,040,11,0201,088,2,621011,1,,563411,,,1973,6.0
73IN00837,1967116361,67,2,R6361,1,77,244,1,,,,,,,7,07,6,1,,08, 5,,142,,3,19,094,044,11,0529,097,2,621211,1,,552411,,,1973,6.0
73IN00838,1967116363,67,2,R6363,1,76,204,2,,,,,,2,7,07,6,1,760,077,14,03,117,136,,32,082,040,11,,103,2,598111,3,,611011,,,1973,6.0
73IN00839,1967116372,67,2,R6372,1,75,195,4,,,,,,2,7,07,6,1,46,095,14,02,126,148,2,24,084,035,11,0920,080,2,621011,3,,601011,,,1973,6.0
73IN00840,1968116383,68,2,R6383,1,32,320,6,,,,,29,2,6,07,1,1,,087,12,,,,6,32,090,,11,0201,110,2,623111,7,,612211,,,1973,5.0
73IN00841,1968116384,68,2,R6384,1,32,320,7,,,,,29,2,6,07,1,1,320,108,12,01,128,165,,32,086,,11,,130,2,623111,8,,612211,,,1973,5.0
73IN00842,1968116386,68,2,R6386,1,32,320,6,,,,,30,1,6,07,1,1,320,077,12,02,110,141,,32,083,,11,,097,2,623111,7,,627011,,,1973,5.0
73IN00843,1968116391,68,2,R6391,1,32,320,7,,,,,29,3,6,07,1,1,320,086,11,02,132,131,,32,085,,11,,087,2,623111,7,,599411,,,1973,5.0
73IN00844,1968116395,68,2,R6395,1,78,50,4,,,,,,3,6,07,6,3,11,098,13,02,135,158,,82,093,,11,,114,2,625511,1,,592311,,,1973,5.0
73IN00845,1968116398,68,2,R6398,1,77,53,4,,,,,,1,6,07,6,1,12,098,14,02,123,140,,82,091,,11,,119,2,622811,1,,591111,,,1973,5.0
73IN00846,1968116401,68,2,R6401,1,32,320,6,,,,,28,1,6,07,1,1,320,093,11,02,168,148,,32,077,,11,,098,2,623111,7,,573611,,,1973,5.0
73IN00847,1968116406,68,2,R6406,1,32,320,7,,,,,30,1,6,07,1,1,320,063,13,02,118,132,,32,084,,11,,076,2,623111,7,,624711,,,1973,5.0
73IN00848,1969116411,69,2,R6411,1,24,240,6,,,,,39,,5,07,1,1,240,107,15,01,160,180,,,102,,11,,101,2,625511,7,,576611,,,1973,4.0
73IN00849,1969116414,69,2,R6414,1,32,320,7,,,,,31,,5,07,1,1,320,093,11,02,148,152,,,097,,11,,090,2,623111,8,,597011,,,1973,4.0
73IN00850,1969116417,69,2,R6417,1,24,240,7,,,,,30,,5,07,1,1,240,083,14,02,122,138,,,087,,11,,087,2,625511,7,,560211,,,1973,4.0
73IN00851,1969116419,69,2,R6419,1,24,240,6,,,,,43,,5,07,1,1,240,078,14,01,132,135,,,069,,11,,062,2,625511,,,582511,,,1973,4.0
73IN00852,1969116420,69,2,R6420,1,32,320,6,,,,,31,,5,07,1,1,320,077,12,01,120,148,,,079,,11,,077,2,623111,8,,615211,,,1973,4.0
73IN00853,1969116421,69,2,R6421,1,32,320,7,,,,,28,,5,07,1,1,320,068,14,01,116,124,,,069,,11,,062,2,623111,7,,574111,,,1973,4.0
73IN00854,1969116422,69,2,R6422,1,32,320,6,,,,,28,,5,07,1,1,320,072,13,02,114,134,,,067,,11,,072,2,623111,7,,574111,,,1973,4.0
73IN00855,1969116425,69,2,R6425,1,24,240,7,,,,,34,,5,07,1,1,240,086,13,02,140,148,,,084,,11,,075,2,625511,7,,563411,,,1973,4.0
73IN00856,1969116427,69,2,R6427,1,24,240,6,,,,,43,,5,07,1,1,,082,15,,84,,3,,087,,11,1203,092,2,625511,7,,610311,,,1973,4.0
73IN00857,1969116432,69,2,R6432,1,24,240,7,,,,,33,,5,07,1,1,240,062,12,03,120,134,,,067,,11,,068,2,625511,7,,563511,,,1973,4.0
73IN00858,1969116433,69,2,R6433,1,32,320,7,,,,,30,,5,07,1,1,320,091,09,02,107,150,,,089,,11,,087,2,623111,7,,627011,,,1973,4.0
73IN00859,1969116434,69,2,R6434,1,32,320,6,,,,,29,,5,07,1,1,,110,05,,,,6,,078,,11,0402,076,2,623111,7,,612211,,,1973,4.0
73IN00860,1969116435,69,2,R6435,1,32,320,7,,,,,29,,5,07,1,1,320,083,12,01,116,144,,,074,,11,,078,2,623111,8,,612211,,,1973,4.0
73IN00861,1969116438,69,2,R6438,1,24,240,7,,,,,41,,5,07,1,1,,082,13,,,,6,,082,,11,0417,093,2,625511,3,,607111,,,1973,4.0
73IN00862,1970116456,70,2,R6456,1,24,240,7,,,,,43,,4,07,1,,,081,15,,,,6,24,,,11,0328,087,1,625511,7,,601011,,,1973,3.0
73IN00863,1970116458,70,2,R6458,1,24,240,6,8,,,,40,,4,07,1,,,073,12,,,,6,24,,,11,0216,095,2,625511,7,,610011,,,1973,3.0
73IN00864,1970116459,70,2,R6459,1,32,320,7,8,,,,30,,4,07,1,,320,087,12,02,125,133,,32,,,11,,102,2,638111,7,,597011,,,1973,3.0
73IN00865,1970116460,70,2,R6460,1,24,240,6,,,,,41,,4,07,1,,240,097,14,02,133,155,,24,,,11,,113,2,625511,7,,610511,,,1973,3.0
73IN00866,1970116461,70,2,R6461,1,24,240,7,8,,,,39,,4,07,1,,,082,14,,,,6,24,,,11,0328,107,2,625511,7,,608811,,,1973,3.0
73IN00867,1970116463,70,2,R6463,1,24,240,7,,,,,34,,4,07,1,,240,103,11,02,135,162,,24,,,11,,125,2,625511,7,,618511,,,1973,3.0
73IN00868,1970116468,70,2,R6468,1,24,240,6,8,,,,37,,4,07,1,,240,088,14,02,125,140,,24,,,11,,096,2,625511,7,,579411,,,1973,3.0
73IN00869,1970116474,70,2,R6474,1,24,240,7,8,,,,41,,4,07,1,,,076,11,,,,6,24,,,11,0505,079,2,625511,7,,597911,,,1973,3.0
73IN00870,1970116480,70,2,R6480,1,32,320,7,,,,,33,,4,07,1,,320,097,12,02,128,145,,32,,,11,,099,2,638111,7,,612211,,,1973,3.0
