UID,ID10,YR,SEX,ETAG,RMK,LINE,PEN,PAD1,SEA,PD,RGRP,ELG,ELGI,ELGC,RC,ADAM,PAD2,BPEN,PAD3,BRAND,SYNC,BAG,SPRGWT,FALLWT,DISP,MISC,STM,LOT,BRD,DAYDIS,REG,SIRE,BAND,IDX,DAM,CAUSE,TRT,YRREC
84IN01474,1983025286,83,1,Y5286,,71,715,,1,1,,0,,,,10,,,,,,,131,164,,,30,,02,,,427401,Y,237,199901,,,1984
84IN01475,1983025291,83,2,Y5291,,70,704,,1,1,,1,,1,,10,,703,,,, 2,123,124,,,30,,02,,,179302,4,,180202,,,1984
84IN01476,1983025293,83,2,Y5293,,70,703,,1,2,,1,1,0,,10,,,,,, 1,126,145,2,,30,132,02,0920,,179602,5,,874601,92,,1984
84IN01477,1983025296,83,2,Y5296,,70,701,,1,2,,1,1,0,,10,,,,,, 1,119,138,2,,30,133,02,0920,,143002,5,, 19202,92,,1984
84IN01478,1983025297,83,1,Y5297,,70,701,,1,2,,1,,,,10,,,,,,,144,182,2,,30,353,02,0920,,143002,Y,255,703801,92,,1984
84IN01479,1983025299,83,2,Y5299,,71,711,,1,1,,1,,1,,10,,711,,,, 2,108,103,,,30,,02,,,307602,4,,  4202,,,1984
84IN01480,1983025304,83,2,Y5304,,70,703,,1,3,,1,,1,,10,,,,,,12,146,125,3,,30,  3,02,1001,,179602,4,,472001,93,,1984
84IN01481,1983025307,83,1,Y5307,,71,714,,1,,3,1,,,,10,,,,,,,150,0,3,,30,,02,0901,,306902,Y,, 16902,93,,1984
84IN01482,1983025308,83,2,Y5308,,71,714,,1,1,,1,,1,,10,,712,,,, 2,136,139,,,30,,02,,,306902,4,, 16902,,,1984
84IN01483,1983025313,83,2,Y5313,,71,712,,1,2,,1,1,1,,10,,,,,, 1,126,154,2,,30,130,02,0920,,321402,5,, 33602,92,,1984
84IN01484,1983025314,83,2,Y5314,,71,712,,1,1,,1,,1,,10,,713,,,, 2,113,114,,,30,,02,,,321402,4,, 33602,,,1984
84IN01485,1983025321,83,2,Y5321,,70,715,,1,2,,0,0,1,,10,,702,,,, 1,126,127,,,30,,02,,,427401,4,,386201,,,1984
84IN01486,1983025322,83,1,Y5322,,70,704,,1,2,,1,,,,10,,,,,,,131,155,2,,30,359,02,0920,,179302,Y,233,594301,92,,1984
84IN01487,1983025324,83,1,Y5324,,70,704,,1,2,,1,,,,10,,,,,,,130,178,3,,30,352,02,0924,,179302,Y,251,594301,68,,1984
84IN01488,1983025325,83,2,Y5325,,70,704,,1,2,,1,1,0,,10,,,,,, 1,116,144,2,,30,132,02,0920,,179302,5,,148002,92,,1984
84IN01489,1983025329,83,2,Y5329,,71,713,,1,2,,1,2,1,,10,,712,,,, 2,144,150,,,30,,02,,,312802,5,,848801,,,1984
84IN01490,1983025331,83,2,Y5331,,71,713,,1,1,,1,,1,,10,,714,,,, 1,153,144,,,30,,02,,,312802,4,, 22102,,,1984
84IN01491,1983025337,83,2,Y5337,,71,713,,1,1,,1,,1,,10,,711,,,, 2,132,128,,,30,,02,,,312802,4,,165302,,,1984
84IN01492,1983025338,83,2,Y5338,,71,713,,1,1,,1,,1,,10,,712,,,, 3,154,144,,,30,,02,,,312802,4,,165302,,,1984
84IN01493,1983025339,83,2,Y5339,,70,703,,1,2,,1,0,0,,10,,702,,,, 2,127,148,,,30,139,02,,,179602,5,,855601,,,1984
84IN01494,1983025342,83,2,Y5342,,71,711,,1,1,,1,,1,,10,,714,,,, 1,117,127,,,30,,02,,,307602,4,,735201,,,1984
84IN01495,1983025344,83,2,Y5344,,70,701,,1,1,,1,,1,,10,,704,,,, 1,126,132,,,30,,02,,,143002,4,,869601,,,1984
84IN01496,1983025346,83,2,Y5346,,71,713,,1,1,,1,,1,,10,,713,,,, 2,147,123,,,30,,02,,,312802,4,,727501,,,1984
84IN01497,1983025347,83,1,Y5347,,70,702,,1,1,,1,,,,10,,,,,,,134,172,,,30,,02,,,171302,Y,248,151102,,,1984
84IN01498,1983025348,83,2,Y5348,,70,702,,1,3,,1,,1,,10,,,,,,12,132,134,3,,30,  5,02,1203,,171302,4,, 34202,93,,1984
84IN01499,1983025349,83,2,Y5349,,70,702,,1,1,,1,,1,,10,,702,,,, 1,144,142,,,30,,02,,,171302,4,, 34202,,,1984
84IN01500,1983025358,83,2,Y5358,,71,713,,1,1,,1,,1,,10,,711,,,, 2,140,130,,,30,,02,,,312802,4,,716701,,,1984
84IN01501,1983025362,83,1,Y5362,,70,704,,1,2,,1,,,,10,,,,,,,131,158,2,,30,360,02,0920,,179302,Y,243, 18602,92,,1984
84IN01502,1983025372,83,2,Y5372,,71,714,,1,1,,1,,1,,10,,712,,,, 2,150,127,,,30,,02,,,306902,4,,164502,,,1984
84IN01503,1983025373,83,2,Y5373,,71,714,,1,2,,1,1,0,,10,,,,,, 1,136,151,2,,30,131,02,0920,,306902,5,,164502,92,,1984
84IN01504,1983025374,83,2,Y5374,,70,701,,1,1,,1,,1,,10,,701,,,, 2,135,104,,,30,,02,,,143002,4,,725301,,,1984
84IN01505,1983025377,83,2,Y5377,,70,702,,1,1,,1,,1,,10,,703,,,, 2,154,127,,,30,,02,,,171302,4,,879601,,,1984
84IN01506,1983025380,83,2,Y5380,,70,702,,1,1,,1,,1,,10,,704,,,, 1,113,116,,,30,,02,,,171302,4,,154202,,,1984
84IN01507,1983025382,83,2,Y5382,,70,702,,1,1,,1,,1,,10,,702,,,, 2,134,126,,,30,,02,,,171302,4,,154202,,,1984
84IN01508,1983025384,83,2,Y5384,,70,704,,1,1,,1,,1,,10,,701,,,, 1,122,126,,,30,,02,,,179302,4,,866701,,,1984
84IN01509,1983025389,83,1,Y5389,,70,715,,1,2,,0,,,,10,,,,,,,125,158,2,,30,364,02,0920,,427401,Y,233,379101,92,,1984
84IN01510,1983025391,83,2,Y5391,,70,703,,1,1,,1,,1,,10,,703,,,, 2,144,134,,,30,,02,,,179602,4,,860301,,,1984
84IN01511,1983025392,83,1,Y5392,,70,704,,1,1,,1,,,,10,,704,,,,,126,164,,,30,,02,,,179302,Y,238,168002,,,1984
84IN01512,1983025395,83,2,Y5395,,71,713,,1,,,1,,1,,10,,,,,,,127,0,6,,30,,02,0531,,312802,4,,583701,05,,1984
84IN01513,1983025397,83,2,Y5397,,71,712,,1,2,,1,2,1,,10,,,,,, 1,121,143,2,,30,117,02,0920,,321402,5,,152202,92,,1984
84IN01514,1983025402,83,2,Y5402,,70,701,,1,2,,1,1,0,,10,,,,,, 1,147,154,2,,30,130,02,0920,,143002,5,,878401,92,,1984
84IN01515,1983025411,83,2,Y5411,,70,701,,1,1,,1,,1,,10,,704,,,, 2,129,104,,,30,,02,,,143002,4,, 24802,,,1984
84IN01516,1983025419,83,2,Y5419,,71,715,,1,1,,0,,1,,10,,713,,,, 2,133,108,,,30,,02,,,427401,4,,344401,,,1984
84IN01517,1983025427,83,2,Y5427,,71,714,,1,1,,1,,1,,10,,714,,,, 1,139,119,,,30,,02,,,306902,4,,847201,,,1984
84IN01518,1983025428,83,2,Y5428,,71,713,,1,2,,1,2,1,,10,,,,,, 1,136,154,2,,30,116,02,0920,,312802,5,,566601,92,,1984
84IN01519,1983025430,83,1,Y5430,,70,702,,1,3,,1,,,,10,,,,,,,136,161,3,,30,,02,0901,,171302,Y,227,567601,93,,1984
84IN01520,1983025439,83,2,Y5439,,70,701,,1,2,,1,1,0,,10,,,,,, 1,152,157,2,,30,130,02,0920,,143002,5,,849701,92,,1984
84IN01521,1983025441,83,2,Y5441,,70,715,,1,1,,0,,1,,10,,702,,,, 2,133,121,,,30,,02,,,427401,4,,439801,,,1984
84IN01522,1983025445,83,2,Y5445,,71,712,,1,2,,1,2,1,,10,,,,,, 1,148,145,2,,30,116,02,0920,,321402,4,,181202,92,,1984
84IN01523,1983025447,83,2,Y5447,,75,004,,2,,,1,,,,05,,,,,,,0,0,3,,30,,02,0109,,216002,*,,211502,93,,1984
84IN01524,1983025450,83,1,Y5450,,74,004,,2,,,0,,,,05,,,,,,,0,0,3,,30,,02,0109,,216002,*,,268702,93,,1984
84IN01525,1983025451,83,2,Y5451,,74,004,,2,7,,0,,,,05,,,,,,,115,0,7,,30,,02,0913,,216002,5,,268702,97,,1984
84IN01526,1983025452,83,2,Y5452,,75,003,,2,,,1,,,,05,,,,,,,0,0,3,,30,,02,0109,,252602,*,,287302,93,,1984
84IN01527,1983025453,83,1,Y5453,,73,001,,2,,,1,,,,05,,,,,,,0,0,3,,30,,02,0109,,274302,*,,069802,93,,1984
84IN01528,1983025454,83,2,Y5454,,73,005,,2,1,,1,,1,,05,,,,,,,145,0,,,30,,02,,,277102,8,,499001,,,1984
84IN01529,1983025455,83,2,Y5455,,73,005,,2,3,,1,,0,,05,,,,,, 1,122,107,3,,30,  2,02,1001,,277102,8,,499001,93,,1984
84IN01530,1983025456,83,1,Y5456,,73,005,,2,3,,1,,,,05,,,,,,,135,153,3,,30,,02,0730,,277102,Y,231,499001,93,,1984
84IN01531,1983025457,83,1,Y5457,,73,004,,2,,,1,,,,05,,,,,,,0,0,3,,30,,02,0109,,216002,*,,274902,93,,1984
84IN01532,1983025458,83,1,Y5458,,73,001,,2,2,,1,,,,05,,,,,,,117,140,2,,30,340,02,0920,,274302,Y,227,694601,92,,1984
84IN01533,1983025459,83,2,Y5459,,73,001,,2,1,,1,,1,,05,,,,,,,129,0,,,30,,02,,,274302,8,,694601,,,1984
84IN01534,1983025460,83,1,Y5460,,73,005,,2,2,,1,,,,05,,,,,,,130,151,2,,30,323,02,0920,,277102,Y,249,235002,92,,1984
84IN01535,1983025461,83,2,Y5461,,73,005,,2,,,1,,,,05,,,,,,,0,0,3,,30,,02,0109,,277102,*,,235002,93,,1984
84IN01536,1983025463,83,2,Y5463,,73,001,,2,1,,1,,1,,05,,,,,,,118,0,,,30,,02,,,274302,8,,940301,,,1984
84IN01537,1983025464,83,2,Y5464,,74,001,,2,2,,1,0,1,,05,,,,,, 2,129,102,3,,30,137,02,0924,,274302,5,,226102,03,,1984
84IN01538,         0,83,2,Y5465,,00,,,2,,,0,,,,05,,,,,,,0,0,3,,00,,02,0109,,000000,*,,000000,93,,1984
84IN01539,1983025466,83,2,Y5466,,74,008,,2,1,,1,,,,05,,,,,, 1,146,132,,,30,,02,,,182302,5,,182602,,,1984
84IN01540,1983025467,83,2,Y5467,,74,008,,2,1,,1,,,,05,,,,,, 1,140,128,,,30,,02,,,182302,5,,182602,,,1984
84IN01541,1983025468,83,1,Y5468,,74,006,,2,2,,1,,,,05,,,,,,,147,185,2,,30,320,02,0920,,220902,Y,258,886601,92,,1984
84IN01542,1983025469,83,1,Y5469,,74,006,,2,2,,1,,,,05,,,,,,,133,163,2,,30,324,02,0920,,220902,Y,234,886601,92,,1984
84IN01543,1983025471,83,2,Y5471,,74,004,,2,,,0,,,,05,,,,,,,0,0,3,,39,,02,0109,,216002,*,,128702,93,,1984
84IN01544,1983025472,83,2,Y5472,,74,004,,2,2,,0,,,,05,,,,,, 1,110,107,2,,39,148,02,0920,,216002,5,,128702,92,,1984
84IN01545,1983025475,83,1,Y5475,,74,006,,2,,,1,,,,05,,,,,,,0,0,3,,30,,02,0109,,220902,*,,539601,93,,1984
84IN01546,1983025478,83,2,Y5478,,73,004,,2,1,,1,,0,,05,,,,,, 1,135,119,,,30,,02,,,216002,8,,196902,,,1984
84IN01547,1983025479,83,1,Y5479,,73,004,,2,2,,1,,,,05,,,,,,,120,151,2,,30,325,02,0920,,216002,Y,235,196902,92,,1984
84IN01548,1983025481,83,2,Y5481,,74,003,,2,,,1,,,,05,,,,,,,0,0,3,,30,,02,0109,,252602,*,,945101,93,,1984
84IN01549,1983025482,83,2,Y5482,,74,003,,2,2,,1,1,,,05,,,,,, 1,123,123,2,,30,125,02,0920,,252602,5,,945101,92,,1984
84IN01550,1983025483,83,1,Y5483,,73,001,,2,,,1,,,,05,,,,,,,0,0,3,,30,,02,0109,,274302,*,,244802,93,,1984
84IN01551,1983025485,83,2,Y5485,,73,001,,2,1,,1,,1,,05,,,,,,,132,0,,,30,,02,,,274302,8,,787201,,,1984
84IN01552,1983025486,83,2,Y5486,,74,005,,2,1,,1,,,,05,,,,,, 1,126,124,,,30,,02,,,277102,5,,196502,,,1984
84IN01553,1983025487,83,2,Y5487,,74,005,,2,1,,1,,,,05,,,,,, 1,111,112,,,30,,02,,,277102,5,,196502,,,1984
84IN01554,1983025488,83,2,Y5488,,73,005,,2,2,,1,1,0,,05,,,,,, 1,138,129,2,,30,124,02,0920,,277102,8,,280902,92,,1984
84IN01555,1983025490,83,1,Y5490,,74,003,,2,,,1,,,,05,,,,,,,0,0,3,,30,,02,0109,,252602,*,,117902,93,,1984
84IN01556,1983025491,83,1,Y5491,,73,008,,2,3,,1,,,,05,,,,,,,115,141,3,,30,,02,0730,,182302,Y,232,079602,93,,1984
84IN01557,1983025494,83,2,Y5494,,74,004,,2,,,0,,,,05,,,,,,,0,0,3,,39,,02,0109,,216002,*,,116002,93,,1984
84IN01558,1983025495,83,1,Y5495,,74,004,,2,,,0,,,,05,,,,,,,0,0,3,,39,,02,0109,,216002,*,,116002,93,,1984
84IN01559,1983025500,83,1,Y5500,,74,002,,2,3,,1,,,,05,,,,,,,118,141,3,,30,,02,0730,,203602,Y,225,106202,93,,1984
84IN01560,1983025501,83,1,Y5501,,73,003,,2,2,,1,,,,05,,,,,,,142,165,2,,30,340,02,0920,,252602,Y,255,752301,92,,1984
84IN01561,1983025503,83,2,Y5503,,73,007,,2,1,,0,,1,,05,,,,,,,121,0,,,39,,02,,,294902,8,,051002,,,1984
84IN01562,1983025504,83,2,Y5504,,73,004,,2,2,,1,1,1,,05,,,,,, 1,90,132,2,,30,124,02,0920,,216002,2,,222302,92,,1984
84IN01563,         0,83,1,Y5505,,00,,,2,,,0,,,,05,,,,,,,0,0,3,,00,,02,0109,,000000,*,,000000,93,,1984
84IN01564,         0,83,1,Y5506,,00,,,2,,,0,,,,05,,,,,,,0,0,3,,00,,02,0109,,000000,*,,000000,93,,1984
84IN01565,1983025507,83,2,Y5507,,75,006,,2,2,,1,0,,,05,,,,,, 1,130,124,2,,30,137,02,0920,,220902,5,,185502,92,,1984
84IN01566,1983025508,83,1,Y5508,,75,006,,2,,,1,,,,05,,,,,,,0,0,3,,30,,02,0109,,220902,*,,185502,93,,1984
84IN01567,1983025509,83,2,Y5509,,74,002,,2,,,1,,,,05,,,,,,,0,0,3,,30,,02,0109,,203602,*,,058502,93,,1984
84IN01568,1983025510,83,1,Y5510,,74,002,,2,,,1,,,,05,,,,,,,0,0,3,,30,,02,0109,,203602,*,,058502,93,,1984
84IN01569,1983025511,83,2,Y5511,,75,002,,2,2,,1,1,,,05,,,,,, 1,142,123,2,,30,125,02,0920,,203602,5,,277702,92,,1984
84IN01570,1983025512,83,2,Y5512,,74,006,,2,,,0,,,,05,,,,,,,0,0,3,,39,,02,0109,,220902,*,,964201,93,,1984
84IN01571,         0,83,1,Y5513,,00,,,2,,,0,,,,05,,,,,,,0,0,3,,00,,02,0109,,000000,*,,000000,93,,1984
84IN01572,1983025514,83,2,Y5514,,73,003,,2,,,1,,,,05,,,,,,,0,0,3,,30,,02,0109,,252602,*,,200402,93,,1984
84IN01573,1983025516,83,1,Y5516,,73,007,,2,,,1,,,,05,,,,,,,0,0,3,,30,,02,0109,,294902,*,,070702,93,,1984
84IN01574,1983025517,83,1,Y5517,,73,007,,2,,,1,,,,05,,,,,,,0,0,3,,30,,02,0109,,294902,*,,070702,93,,1984
84IN01575,1983025518,83,2,Y5518,,73,006,,2,,,1,,,,05,,,,,,,0,0,3,,30,,02,0109,,220902,*,,210902,93,,1984
84IN01576,1983025519,83,2,Y5519,,74,005,,2,,,1,,,,05,,,,,,,0,0,3,,30,,02,0109,,277102,*,,055102,93,,1984
84IN01577,1983025520,83,2,Y5520,,74,005,,2,,,1,,,,05,,,,,,,0,0,3,,30,,02,0109,,277102,*,,055102,93,,1984
84IN01578,1983025521,83,1,Y5521,,75,006,,2,,,1,,,,05,,,,,,,0,0,3,,30,,02,0109,,220902,*,,190602,93,,1984
84IN01579,1983025522,83,1,Y5522,,73,008,,2,,,1,,,,05,,,,,,,0,0,3,,30,,02,0109,,182302,*,,382701,93,,1984
84IN01580,1983025523,83,3,Y5523,,75,008,,2,,,0,,,,05,,,,,,,0,0,3,,30,,02,0109,,182302,*,,203202,93,,1984
84IN01581,1983025524,83,1,Y5524,,74,007,,2,,,0,,,,05,,,,,,,0,0,3,,39,,02,0109,,294902,*,,797801,93,,1984
84IN01582,1983025525,83,2,Y5525,,74,007,,2,3,,0,,,,05,,,,,, 1,118,116,,,39,  5,02,,,294902,5,,797801,,,1984
84IN01583,1983025526,83,3,Y5526,,74,008,,2,,,0,,,,05,,,,,,,0,0,3,,30,,02,0109,,182302,*,,200902,93,,1984
84IN01584,1983025527,83,1,Y5527,,74,005,,2,3,,1,,,,05,,,,,,,115,143,3,,30,,02,0730,,277102,Y,227,547101,93,,1984
84IN01585,1983025528,83,2,Y5528,,74,005,,2,1,,1,,1,,05,,,,,, 1,87,116,,,30,,02,,,277102,5,,547101,,,1984
84IN01586,1983025529,83,2,Y5529,,73,004,,2,3,,1,,0,,05,,,,,, 1,116,107,3,,30,  3,02,1001,,216002,8,,538401,93,,1984
84IN01587,1983025530,83,2,Y5530,,73,004,,2,1,,1,,0,,05,,,,,, 1,129,121,,,30,,02,,,216002,8,,538401,,,1984
84IN01588,1983025531,83,1,Y5531,,73,004,,2,,,1,,,,05,,,,,,,0,0,3,,30,,02,0109,,216002,*,,538401,93,,1984
84IN01589,1983025532,83,3,Y5532,,73,009,,2,,,0,,,,05,,,,,,,0,0,3,,30,,02,0109,,245002,*,,358302,93,,1984
84IN01590,1983025533,83,1,Y5533,,73,006,,2,,,1,,,,05,,,,,,,0,0,3,,30,,02,0109,,220902,*,,059302,93,,1984
84IN01591,1983025535,83,2,Y5535,,73,001,,2,1,,1,,1,,05,,,,,,,109,0,,,30,,02,,,274302,8,,540101,,,1984
84IN01592,1983025536,83,1,Y5536,,73,001,,2,,,1,,,,05,,,,,,,0,0,3,,30,,02,0109,,274302,*,,540101,93,,1984
84IN01593,1983025537,83,2,Y5537,,74,001,,2,2,,1,1,,,05,,,,,, 1,107,100,2,,30,128,02,0920,,274302,5,,799101,92,,1984
84IN01594,1983025538,83,2,Y5538,,74,001,,2,2,,1,1,,,05,,,,,, 1,111,102,2,,30,128,02,0920,,274302,5,,799101,92,,1984
84IN01595,1983025539,83,2,Y5539,,75,005,,2,,,1,,,,05,,,,,,,0,0,3,,30,,02,0109,,277102,*,,183802,93,,1984
84IN01596,1983025541,83,2,Y5541,,73,006,,2,1,,1,,1,,05,,,,,,,132,0,,,30,,02,,,220902,8,,295102,,,1984
84IN01597,1983025542,83,1,Y5542,,73,002,,2,,,0,,,,05,,,,,,,0,0,3,,30,,02,0109,,203602,*,,263202,93,,1984
84IN01598,1983025543,83,2,Y5543,,75,009,,2,,,1,,,,05,,,,,,,0,0,3,,30,,02,0109,,245002,*,,382702,93,,1984
84IN01599,1983025545,83,1,Y5545,,73,008,,2,,,0,,,,05,,,,,,,0,0,3,,39,,02,0109,,182302,*,,109602,93,,1984
84IN01600,1983025546,83,1,Y5546,,74,006,,2,,,1,,,,05,,,,,,,0,0,3,,30,,02,0109,,220902,*,,894601,93,,1984
84IN01601,1983025547,83,2,Y5547,,73,007,,2,1,,1,,1,,05,,,,,,,128,0,,,30,,02,,,294902,8,,952901,,,1984
84IN01602,1983025548,83,1,Y5548,,74,007,,2,,,0,,,,05,,,,,,,0,0,3,,39,,02,0109,,294902,*,,895001,93,,1984
84IN01603,1983025549,83,2,Y5549,,74,007,,2,2,,0,,,,05,,,,,, 1,129,126,2,,39,148,02,0920,,294902,5,,895001,92,,1984
84IN01604,1983025550,83,1,Y5550,,74,007,,2,,,0,,,,05,,,,,,,0,0,3,,39,,02,0109,,294902,*,,895001,93,,1984
84IN01605,1983025551,83,1,Y5551,,74,009,,2,,,1,,,,05,,,,,,,0,0,3,,30,,02,0109,,245002,*,,374202,93,,1984
84IN01606,1983025552,83,1,Y5552,,74,006,,2,,,1,,,,05,,,,,,,0,0,3,,30,,02,0109,,220902,*,,343802,93,,1984
84IN01607,1983025553,83,1,Y5553,,74,004,,2,,,0,,,,05,,,,,,,0,0,3,,39,,02,0109,,216002,*,,049902,93,,1984
84IN01608,1983025554,83,2,Y5554,,74,004,,2,2,,0,,,,05,,,,,, 1,139,133,2,,39,147,02,0920,,216002,5,,049902,92,,1984
84IN01609,1983025555,83,1,Y5555,,74,002,,2,3,,1,,,,05,,,,,,,110,139,3,,30,,02,0730,,203602,Y,221,829601,93,,1984
84IN01610,1983025556,83,1,Y5556,,74,002,,2,,,1,,,,05,,,,,,,0,0,3,,30,,02,0109,,203602,*,,829601,93,,1984
84IN01611,1983025557,83,2,Y5557,,74,004,,2,1,,1,,,,05,,,,,, 1,136,130,,,30,,02,,,216002,5,,992101,,,1984
84IN01612,1983025558,83,1,Y5558,,74,004,,2,2,,1,,,,05,,,,,,,126,149,2,,30,326,02,0920,,216002,Y,238,992101,92,,1984
84IN01613,1983025559,83,2,Y5559,,74,003,,2,,,1,,,,05,,,,,,,0,0,3,,30,,02,0109,,252602,*,,656501,93,,1984
84IN01614,1983025561,83,1,Y5561,,73,008,,2,,,1,,,,05,,,,,,,0,0,3,,30,,02,0109,,182302,*,,794301,93,,1984
84IN01615,1983025562,83,1,Y5562,,75,009,,2,,,1,,,,05,,,,,,,0,0,3,,30,,02,0109,,245002,*,,379302,93,,1984
84IN01616,1983025563,83,1,Y5563,,74,004,,2,,,0,,,,05,,,,,,,0,0,3,,39,,02,0109,,216002,*,,780401,93,,1984
84IN01617,1983025564,83,1,Y5564,,74,004,,2,,,0,,,,05,,,,,,,0,0,3,,39,,02,0109,,216002,*,,780401,93,,1984
84IN01618,1983025565,83,2,Y5565,,75,004,,2,2,,1,1,,,05,,, 1,,, 1,117,118,2,,30,125,02,0920,,216002,5,,294802,92,,1984
84IN01619,1983025566,83,2,Y5566,,75,004,,2,,,1,,,,05,,,,,,,0,0,3,,30,,02,0109,,216002,*,,294802,93,,1984
84IN01620,1983025567,83,3,Y5567,,73,009,,2,,,0,,,,05,,,,,,,0,0,3,,30,,02,0109,,245002,*,,357202,93,,1984
84IN01621,1983025568,83,1,Y5568,,74,002,,2,,,1,,,,05,,,,,,,0,0,3,,30,,02,0109,,203602,*,,120502,93,,1984
84IN01622,1983025569,83,1,Y5569,,74,002,,2,,3,1,,,,05,,,,,,,119,0,3,,30,,02,0730,,203602,Y,,120502,93,,1984
84IN01623,1983025570,83,2,Y5570,,75,001,,2,2,,1,1,,,05,,,,,, 1,125,116,2,,30,126,02,0920,,274302,5,,811401,92,,1984
84IN01624,1983025571,83,2,Y5571,,75,001,,2,2,,1,1,,,05,,,,,, 1,115,114,2,,30,127,02,0920,,274302,5,,811401,92,,1984
84IN01625,1983025572,83,2,Y5572,,73,008,,2,,,1,,,,05,,,,,,,0,0,3,,30,,02,0109,,182302,*,,835401,93,,1984
84IN01626,1983025573,83,1,Y5573,,74,002,,2,,,1,,,,05,,,,,,,0,0,3,,30,,02,0109,,203602,*,,968801,93,,1984
84IN01627,1983025574,83,1,Y5574,,74,002,,2,,,1,,,,05,,,,,,,0,0,3,,30,,02,0109,,203602,*,,968801,93,,1984
84IN01628,1983025576,83,2,Y5576,,73,003,,2,2,,1,1,0,,05,,,,,, 1,121,115,2,,30,126,02,0920,,252602,8,,770501,92,,1984
84IN01629,1983025577,83,1,Y5577,,73,006,,2,,3,1,,,,05,,,,,,,114,0,3,,30,,02,0716,,220902,Y,,929801,93,,1984
84IN01630,1983025578,83,1,Y5578,,73,006,,2,,,1,,,,05,,,,,,,0,0,3,,30,,02,0109,,220902,*,,929801,93,,1984
84IN01631,1983025579,83,2,Y5579,,73,002,,2,1,,1,,1,,05,,,,,,,139,0,,,30,,02,,,203602,8,,618201,,,1984
84IN01632,1983025581,83,2,Y5581,,74,003,,2,,,1,,,,05,,,,,,,0,0,3,,30,,02,0109,,252602,*,,113602,93,,1984
84IN01633,1983025582,83,1,Y5582,,74,005,,2,2,,1,,,,05,,,,,,,119,149,2,,30,322,02,0920,,277102,Y,239,820401,92,,1984
84IN01634,1983025583,83,1,Y5583,,74,005,,2,3,,1,,,,05,,,,,,,120,138,3,,30,,02,0730,,277102,Y,230,820401,93,,1984
84IN01635,         0,83,2,Y5585,,00,,,2,,,0,,,,05,,,,,,,0,0,3,,00,,02,0109,,000000,*,,000000,93,,1984
84IN01636,1983025586,83,1,Y5586,,73,009,,2,,,1,,,,05,,,,,,,0,0,3,,30,,02,0109,,245002,*,,387402,93,,1984
84IN01637,1983025589,83,1,Y5589,,74,002,,2,,,1,,,,05,,,,,,,0,0,3,,30,,02,0109,,203602,*,,966501,93,,1984
84IN01638,1983025590,83,1,Y5590,,74,005,,2,,,1,,,,05,,,,,,,0,0,3,,30,,02,0109,,277102,*,,122302,93,,1984
84IN01639,1983025592,83,1,Y5592,,73,004,,2,,,1,,,,05,,,,,,,0,0,3,,30,,02,0109,,216002,*,,959401,93,,1984
84IN01640,1983025595,83,1,Y5595,,73,006,,2,,,1,,,,05,,,,,,,0,0,3,,30,,02,0109,,220902,*,,115702,93,,1984
84IN01641,1983025596,83,2,Y5596,,75,008,,2,1,,1,,,,05,,,,,, 1,119,116,,,30,,02,,,182302,5,,090902,,,1984
84IN01642,1983025597,83,1,Y5597,,75,008,,2,3,,1,,,,05,,,,,,,126,146,3,,30,,02,0730,,182302,Y,228,090902,93,,1984
84IN01643,1983025598,83,2,Y5598,,73,003,,2,1,,1,,1,,05,,,,,,,114,0,,,30,,02,,,252602,8,,965401,,,1984
84IN01644,1983025599,83,1,Y5599,,73,003,,2,,,1,,,,05,,,,,,,0,0,3,,30,,02,0109,,252602,*,,965401,93,,1984
84IN01645,1983025600,83,1,Y5600,,75,006,,2,,,1,,,,05,,,,,,,0,0,3,,30,,02,0109,,220902,*,,894201,93,,1984
84IN01646,1983025601,83,2,Y5601,,75,001,,2,2,,1,1,,,05,,,,,, 1,118,117,2,,30,126,02,0920,,274302,5,,218702,92,,1984
84IN01647,1983025602,83,1,Y5602,,75,001,,2,,,1,,,,05,,,,,,,0,0,3,,30,,02,0109,,274302,*,,218702,93,,1984
84IN01648,1983025603,83,1,Y5603,,75,008,,2,,,1,,,,05,,,,,,,0,0,3,,30,,02,0109,,182302,*,,624301,93,,1984
84IN01649,1983025604,83,2,Y5604,,75,008,,2,1,,1,,,,05,,,,,, 1,125,129,,,30,,02,,,182302,5,,624301,,,1984
84IN01650,1983025605,83,1,Y5605,,73,003,,2,2,,1,,,,05,,,,,,,117,138,2,,30,327,02,0920,,252602,Y,227,131602,92,,1984
84IN01651,1983025606,83,2,Y5606,,73,003,,2,1,,1,,0,,05,,,,,, 1,116,110,,,30,,02,,,252602,8,,131602,,,1984
84IN01652,1983025607,83,1,Y5607,,74,004,,2,3,,1,,,,05,,,,,,,112,131,3,,30,,02,0730,,216002,Y,217,620801,93,,1984
84IN01653,1983025608,83,1,Y5608,,74,004,,2,,,1,,,,05,,,,,,,0,0,3,,30,,02,0109,,216002,*,,620801,93,,1984
84IN01654,1983025610,83,2,Y5610,,74,009,,2,,,1,,,,05,,,,,,,0,0,3,,30,,02,0109,,245002,*,,347802,93,,1984
84IN01655,1983025611,83,1,Y5611,,74,005,,2,,,0,,,,05,,,,,,,0,0,3,,39,,02,0109,,277102,*,,123802,93,,1984
84IN01656,1983025612,83,1,Y5612,,74,005,,2,,,0,,,,05,,,,,,,0,0,3,,39,,02,0109,,277102,*,,123802,93,,1984
