UID,ID10,ETAG,BRD,YR,SEX,LINE,SEA,STM,PEN,SIRE,DAM,RGRP,F1,ELG,PD,LOT,BAND,SPRGWT,FALLWT,BAG,VI93,Y3,GRP,DISP,DAYDIS,TRT,BPEN,COND,BGRP,AGE,RMK,YRREC
93IN00182,1989633898,K3898,63,89,2,61,1,06,613,328163,104763,0,,,1,,5,131,165,1,,1,3,,,R,11,4,1,4.0,,1993
93IN00183,1989633903,K3903,63,89,2,68,1,06,631,267563,020263,7,,,1,34A,3,0,217,2,,0,,,,,LIS,,L,4.0,,1993
93IN00184,1989633909,K3909,63,89,2,61,1,06,612,322063,173163,0,,,1,,1,156,184,2,,2,2,,,R,12,3,1,4.0,,1993
93IN00185,1989633910,K3910,63,89,2,60,1,06,631,267563,136663,0,,,3,,5,225,255,2,,0,,93,1108,,,,,4.0,0 FOR '93,1993
93IN00186,1989633911,K3911,63,89,2,68,1,06,631,267563,136663,7,,,6,31D,3,0,133,2,,0,,66,1001,,,,,4.0,X CANCER EYE,1993
93IN00187,1989633912,K3912,63,89,2,68,1,06,612,322063,245763,7,,,6,34C,*,0,0,0,,0,,76,0929,,,,,4.0,OPP X or DEAD,1993
93IN00188,1989633914,K3914,63,89,2,68,1,06,604,272663,225363,7,,,1,30A,3,0,227,1,,0,,,,,LIS,,L,4.0,,1993
93IN00189,1989633919,K3919,63,89,2,60,1,06,612,322063,077863,0,,,7,,*,0,0,0,,0,,97,0110,,,,,4.0,,1993
93IN00190,1989633931,K3931,63,89,2,62,1,06,632,278263,255463,0,,,7,,2,169,0,0,,1,,97,0915,,,,,4.0,ODDTEATS.,1993
93IN00191,1989633935,K3935,63,89,2,68,1,06,613,328163,171963,7,,,1,31C,3,0,163,2,,0,,,,,LIS,,L,4.0,,1993
93IN00192,1989633936,K3936,63,89,2,62,1,06,612,322063,232563,0,,,1,,2,163,166,3,,2,,,,C,61,3,1,4.0,,1993
93IN00193,1989633944,K3944,63,89,2,68,1,06,601,285463,244863,7,,,1,35C,3,0,170,2,,0,,,,,LIS,,L,4.0,,1993
93IN00194,1989633947,K3947,63,89,2,68,1,06,631,267563,240663,7,,,1,31C,3,0,229,2,,0,,,,,LIS,,L,4.0,VLT,1993
93IN00195,1989633951,K3951,63,89,2,68,1,06,611,351563,222863,0,,,6,,D,195,118,2,,2,3,50,0909,,,,,4.0,"X THIN,OPP,CL",1993
93IN00196,1989633958,K3958,63,89,2,68,1,06,632,278263,112263,0,,,7,,*,0,0,0,,0,2,97,0110,,,,,4.0,,1993
93IN00197,1989633959,K3959,63,89,2,68,1,06,632,278263,112263,7,,,1,29C,3,0,191,1,,0,,,,,LIS,,L,4.0,,1993
93IN00198,1989633960,K3960,63,89,2,68,1,06,614,364563,240563,7,,,1,34A,3,0,166,1,,0,,,,,LIS,,L,4.0,,1993
93IN00199,1989633972,K3972,63,89,2,68,1,06,632,278263,091263,7,,,1,35C,3,0,183,2,,0,,,,,LIS,,L,4.0,,1993
93IN00200,1989633974,K3974,63,89,2,60,1,06,611,351563,170263,0,,,6,,2,184,0,0,,1,,05,0614,,,,,4.0,,1993
93IN00201,1989633986,K3986,63,89,2,62,1,06,611,351563,257463,0,,,1,,1,134,166,3,,2,,,,C,63,3,1,4.0,DIARRHEA,1993
93IN00202,1989633987,K3987,63,89,2,68,1,06,611,351563,257463,7,,,3,32C,3,0,116,2,,0,,93,1108,,,,,4.0,SICK X,1993
93IN00203,1989633992,K3992,63,89,2,68,1,06,613,328163,113763,0,,,7,,*,0,0,0,,0,3,97,0110,,,,,4.0,,1993
93IN00204,1989634039,K4039,63,89,2,60,1,06,613,328163,054163,0,,,6,,2,185,0,0,,3,,05,0901,,,,,4.0,,1993
93IN00205,1989634043,K4043,63,89,2,61,1,06,604,272663,299563,0,,,1,,5,178,213,1,,1,2,,,R,13,5,1,4.0,,1993
93IN00206,1989634046,K4046,63,89,2,68,1,06,C1,250463,360463,7,,,3,32C,3,0,175,12,,0,,93,1108,,,,,4.0,MASTITIS,1993
93IN00207,1989634049,K4049,63,89,2,60,1,06,634,271263,248263,0,,,7,,*,0,0,0,,0,,97,0110,,,,,4.0,,1993
93IN00208,1989634052,K4052,63,89,2,68,1,06,601,285463,188363,7,,,1,35A,3,0,186,2,,0,,,,,LIS,,L,4.0,,1993
93IN00209,1989634058,K4058,63,89,2,68,1,06,614,364563,273363,7,,,1,31A,3,0,154,2,,0,,,,,LIS,,L,4.0,,1993
93IN00210,1989634071,K4071,63,89,2,68,1,06,601,285463,004163,7,,,1,31D,3,0,196,2,,0,,,,,LIS,,L,4.0,,1993
93IN00211,1989634074,K4074,63,89,2,62,1,06,614,364563,094563,0,,,1,,1,161,189,2,,2,,,,C,64,3,1,4.0,CDNO3/GRAFT,1993
93IN00212,1989634078,K4078,63,89,2,68,1,06,601,285463,099863,7,,,1,31A,3,0,172,2,,0,,,,,LIS,,L,4.0,,1993
93IN00213,1989634090,K4090,63,89,2,61,1,06,611,351563,207763,0,,,1,,1,232,205,3,,2,3,,,R,14,3,1,4.0,,1993
93IN00214,1989634099,K4099,63,89,2,68,1,06,634,271263,216163,7,,,1,31B,3,0,175,2,,0,,,,,LIS,,L,4.0,,1993
93IN00215,1989634102,K4102,63,89,2,68,1,06,604,272663,218563,7,,,7,29A,*,0,0,0,,0,,97,0716,,,,,4.0,MSG JULY'93,1993
93IN00216,1989634106,K4106,63,89,2,60,1,06,612,322063,269863,0,,,1,,2,149,179,2,,2,,,,M,02,3,1,4.0,,1993
93IN00217,1989634108,K4108,63,89,2,62,1,06,631,267563,124963,0,,,1,,1,176,221,2,,2,,,,C,65,3,1,4.0,,1993
93IN00218,1989634109,K4109,63,89,2,61,1,06,633,249563,186463,0,,,1,,2,195,209,3,,1,3,,,R,11,3,1,4.0,,1993
93IN00219,1989634120,K4120,63,89,2,60,1,06,604,272663,206963,0,,,3,,X,168,0,0,,2,,93,0524,,,,,4.0,"VLTS,X",1993
93IN00220,1989634122,K4122,63,89,2,62,1,06,614,364563,106363,0,,,1,,1,171,188,1,,1,,,,C,66,3,1,4.0,,1993
93IN00221,1989634124,K4124,63,89,2,68,1,06,604,272663,244263,7,,,1,31C,3,0,199,2,,0,,,,,LIS,,L,4.0,,1993
93IN00222,1989634125,K4125,63,89,2,60,1,06,633,249563,265763,0,,,3,,5,159,192,1,,2,,93,1108,,,,,4.0,"LT, 0 LBWN",1993
93IN00223,1989634130,K4130,63,89,2,68,1,06,603,296363,197163,7,,,1,32C,3,0,215,1,,1,,,,,LIS,,L,4.0,,1993
93IN00224,1989634136,K4136,63,89,2,68,1,06,611,351563,027263,7,,,1,29C,3,0,173,2,,0,,,,,LIS,,L,4.0,,1993
93IN00225,1989634153,K4153,63,89,2,62,1,06,632,278263,192363,0,,,3,,5,146,181,1,,0,,93,1108,,,,,4.0,0 FOR '93,1993
93IN00226,1989634166,K4166,63,89,2,68,1,06,614,364563,183163,7,,,1,31B,3,0,144,2,,0,,,,,LIS,,L,4.0,,1993
93IN00227,1989634182,K4182,63,89,2,68,1,06,602,273563,008263,7,,,1,31D,3,0,171,1,,0,,,,,LIS,,L,4.0,,1993
93IN00228,1989634185,K4185,63,89,2,60,1,06,634,271263,262663,0,,,1,,1,163,176,2,,2,,,,H,51,3,1,4.0,,1993
93IN00229,1989634191,K4191,63,89,2,68,1,06,631,267563,261863,7,,,1,30A,3,0,211,1,,0,,,,,LIS,,L,4.0,,1993
93IN00230,1989634205,K4205,63,89,2,68,1,06,602,273563,105663,7,,,1,34B,3,0,219,1,,0,,,,,LIS,,L,4.0,,1993
93IN00231,1989634207,K4207,63,89,2,62,1,06,604,272663,111263,0,,,3,,5,154,186,1,,0,,93,1108,,,,,4.0,ABT.3/12/91,1993
93IN00232,1989634208,K4208,63,89,2,61,1,06,614,364563,278463,0,,,1,,1,145,186,2,,3,2,,,R,13,3,1,4.0,,1993
93IN00233,1989634209,K4209,63,89,2,68,1,06,604,272663,053863,7,,,1,35C,3,0,190,2,,0,,,,,LIS,,L,4.0,,1993
93IN00234,1989634220,K4220,63,89,2,61,1,06,602,273563,117763,0,,,1,,1,267,205,3,,2,3,,,R,14,3,1,4.0,BIG BAG,1993
93IN00235,1989634227,K4227,63,89,2,68,1,06,601,285463,141363,7,,,1,34D,3,0,166,2,,0,,,,,LIS,,L,4.0,,1993
93IN00236,1989634229,K4229,63,89,2,60,1,06,612,322063,277663,0,,,6,,2,147,0,0,,2,,14,0725,,,,,4.0,,1993
93IN00237,1989634231,K4231,63,89,2,60,1,06,603,296363,013463,0,,,7,,*,0,0,0,,0,,97,0110,,,,,4.0,,1993
93IN00238,1989634257,K4257,63,89,2,62,1,06,613,328163,228163,0,,,1,,D,190,196,1,,0,,,,C,67,3,1,4.0,,1993
93IN00239,1989634261,K4261,63,89,2,68,1,06,611,351563,180463,7,,,1,29A,3,0,236,2,,0,,,,,LIS,,L,4.0,DYSTOCIA,1993
93IN00240,1989634264,K4264,63,89,2,68,1,06,633,249563,196663,7,,,1,30D,3,0,175,2,,0,,,,,LIS,,L,4.0,,1993
93IN00241,1989634266,K4266,63,89,2,68,1,06,604,272663,163963,0,,,1,,2,187,190,2,,1,2,,,H,52,3,1,4.0,,1993
93IN00242,1989634271,K4271,63,89,2,68,1,06,611,351563,292463,0,,,6,,*,0,0,0,,0,3,01,0310,,,,,4.0,,1993
93IN00243,1989634294,K4294,63,89,2,68,1,06,631,267563,095963,7,,,6,34B,*,0,0,0,,0,,54,0729,,,,,4.0,VLT,1993
93IN00244,1989634296,K4296,63,89,2,61,1,06,631,267563,032663,2,,,7,OVX,*,0,0,0,,0,X,97,1004,,,,,4.0,OVX.EWE,1993
93IN00245,1989634311,K4311,63,89,2,68,1,06,604,272663,203863,7,,,1,32A,3,0,171,2,,0,,,,,LIS,,L,4.0,,1993
93IN00246,1989634316,K4316,63,89,2,60,1,06,611,351563,005063,0,,,1,,5,164,189,1,,0,,,,M,04,4,1,4.0,,1993
93IN00247,1989634319,K4319,63,89,2,62,1,06,634,271263,133663,0,,,1,,1,149,167,3,,2,,,,H,52,3,1,4.0,,1993
93IN00248,1989634329,K4329,63,89,2,68,1,06,614,364563,186863,7,,,1,35C,3,0,191,2,,0,,,,,LIS,,L,4.0,,1993
93IN00249,1989634338,K4338,63,89,2,68,1,06,602,273563,237963,7,,,1,29C,3,0,214,1,,0,,,,,LIS,,L,4.0,,1993
93IN00250,1989634344,K4344,63,89,2,68,1,06,634,271263,120763,7,,,1,35A,3,0,206,2,,0,,,,,LIS,,L,4.0,,1993
93IN00251,1989634349,K4349,63,89,2,68,1,06,604,272663,146863,7,,,1,34A,3,0,190,2,,0,,,,,LIS,,L,4.0,AB.ELBOW,1993
93IN00252,1989634354,K4354,63,89,2,68,1,06,631,267563,064363,0,,,7,,*,0,0,0,,0,2,97,0110,,,,,4.0,,1993
93IN00253,1989634365,K4365,63,89,2,68,1,06,634,271263,114263,0,,,7,,*,0,0,0,,0,3,97,0110,,,,,4.0,,1993
93IN00254,1989634366,K4366,63,89,2,62,1,06,C2,257863,346363,0,,,3,,*,0,0,0,,0,,93,0524,,,,,4.0,LOST @ROCKY,1993
93IN00255,1989634371,K4371,63,89,2,68,1,06,C4,245263,347063,7,,,6,32A,*,0,0,0,,0,,01,0907,,,,,4.0,,1993
93IN00256,1989634399,K4399,63,89,2,68,1,06,C2,257863,306663,7,,,1,34A,3,0,194,2,,0,,,,,LIS,,L,4.0,,1993
93IN00257,1990634437,K4437,63,90,2,61,1,06,615,361263,213763,0,,,1,,5,149,201,1,,2,2,,,H,51,5,1,3.0,,1993
93IN00258,1990634442,K4442,63,90,2,62,1,06,635,364063,312863,0,,,3,,5,161,203,1,,1,,93,1108,,,,,3.0,11.7 LBWN,1993
93IN00259,1990634447,K4447,63,90,2,60,1,06,601,245263,115263,0,,,7,,*,0,0,0,,0,,97,0110,,,,,3.0,,1993
93IN00260,1990634448,K4448,63,90,2,62,1,06,616,362563,289163,0,,,1,,1,155,176,2,,2,,,,C,68,4,1,3.0,,1993
93IN00261,1990634450,K4450,63,90,2,61,1,06,601,245263,020563,0,,,1,,5,134,166,1,,2,,,,R,11,4,1,3.0,,1993
93IN00262,1990634452,K4452,63,90,2,60,1,06,635,364063,280863,0,,,1,,1,167,189,2,,2,,,,M,01,3,1,3.0,DYSTOCIA '93,1993
93IN00263,1990634453,K4453,63,90,2,62,1,06,634,359163,172563,0,,,1,,2,207,228,2,,1,,,,C,69,4,1,3.0,,1993
93IN00264,1990634456,K4456,63,90,2,68,1,06,605,351563,374763,0,,,3,,2,127,137,12,,2,3,93,1108,,,,,3.0,TENDER,1993
93IN00265,1990634467,K4467,63,90,2,60,1,06,613,342863,351463,0,,,1,,2,177,196,2,,1,,,,M,02,4,1,3.0,LAMBLOST,1993
93IN00266,1990634470,K4470,63,90,2,62,1,06,605,351563,228163,0,,,1,,2,202,192,2,,1,,,,C,70,3,1,3.0,,1993
93IN00267,1990634471,K4471,63,90,2,68,1,06,605,351563,228163,2,,,3,OVX,*,0,0,0,,0,X,,,,,,,3.0,OVX.EWE,1993
93IN00268,1990634476,K4476,63,90,2,68,1,06,615,361263,078263,0,,,7,,*,0,0,0,,0,2,97,0110,,,,,3.0,,1993
93IN00269,1990634483,K4483,63,90,1,68,1,06,616,362563,245963,2,,,4,LIB,*,0,0,0,,0,L,,,,,,,3.0,DUD,1993
93IN00270,1990634490,K4490,63,90,2,60,1,06,634,359163,354563,0,,,1,,1,153,171,1,,1,,,,M,03,3,1,3.0,WILDEWE,1993
93IN00271,1990634491,K4491,63,90,2,62,1,06,612,314263,184963,0,,,1,,1,152,175,2,,2,,,,C,71,3,1,3.0,,1993
93IN00272,1990634494,K4494,63,90,2,61,1,06,631,317463,337363,0,,,1,,5,174,216,1,,1,3,,,R,13,5,1,3.0,,1993
93IN00273,1990634502,K4502,63,90,2,60,1,06,605,351563,203063,0,,,1,,5,187,215,2,,1,,,,M,04,5,1,3.0,,1993
93IN00274,1990634506,K4506,63,90,2,62,1,06,601,245263,308463,0,,,3,,5,178,215,1,,2,,93,1108,,,,,3.0,11.7 LBWN,1993
93IN00275,1990634515,K4515,63,90,2,60,1,06,603,313363,094563,0,,,1,,5,164,185,1,,2,,,,M,01,4,1,3.0,,1993
93IN00276,1990634520,K4520,63,90,2,62,1,06,603,313363,246663,0,,,1,,5,136,175,1,,2,,,,C,60,4,1,3.0,,1993
93IN00277,1990634522,K4522,63,90,2,62,1,06,611,311163,339163,0,,,1,,2,161,172,2,,3,,,,C,61,3,1,3.0,,1993
93IN00278,1990634531,K4531,63,90,2,60,1,06,614,347263,223263,0,,,1,,1,174,165,2,,2,,,,M,02,3,1,3.0,DYSTOCIA '93,1993
93IN00279,1990634532,K4532,63,90,2,62,1,06,604,338663,145663,0,,,7,,*,0,0,0,,0,,97,0110,,,,,3.0,,1993
93IN00280,1990634536,K4536,63,90,2,61,1,06,614,347263,340363,0,,,1,,1,160,185,1,,1,2,,,R,12,3,1,3.0,,1993
93IN00281,1990634545,K4545,63,90,2,60,1,06,603,313363,364463,0,,,1,,1,156,186,2,,1,,,,M,03,4,1,3.0,,1993
93IN00282,1990634546,K4546,63,90,2,62,1,06,634,359163,020263,0,,,1,,2,182,199,2,,2,,,,C,62,4,1,3.0,SM.BAG,1993
93IN00283,1990634555,K4555,63,90,2,68,1,06,605,351563,166063,0,,,6,,*,0,0,0,,1,3,80,0323,,,,,3.0,,1993
93IN00284,1990634557,K4557,63,90,2,60,1,06,632,319663,292463,0,,,1,,5,150,198,1,,2,,,,H,52,5,1,3.0,,1993
93IN00285,1990634569,K4569,63,90,2,68,1,06,612,314263,240663,7,,,1,34C,3,0,196,2,,0,,,,,LIS,,L,3.0,,1993
93IN00286,1990634570,K4570,63,90,2,62,1,06,603,313363,366963,0,,,7,,*,0,0,0,,0,,97,0110,,,,,3.0,,1993
93IN00287,1990634573,K4573,63,90,2,61,1,06,636,370163,167363,0,,,1,,5,160,192,1,,1,2,,,R,14,4,1,3.0,,1993
93IN00288,1990634577,K4577,63,90,2,60,1,06,616,362563,140463,0,,,1,,5,125,152,1,,2,,,,M,04,3,1,3.0,,1993
93IN00289,1990634583,K4583,63,90,1,68,1,06,605,351563,233363,2,,,6,LIB,*,0,0,0,,0,L,95,0527,,,,,3.0,CLR.NOSE,1993
93IN00290,1990634589,K4589,63,90,2,62,1,06,612,314263,089563,0,,,1,,1,141,173,3,,2,,,,H,51,4,1,3.0,,1993
93IN00291,1990634591,K4591,63,90,2,61,1,06,615,361263,255463,0,,,1,,5,153,189,1,,1,3,,,R,11,4,1,3.0,,1993
93IN00292,1990634599,K4599,63,90,2,62,1,06,633,340963,349863,0,,,1,,2,167,183,2,,2,,,,C,63,3,1,3.0,,1993
93IN00293,1990634603,K4603,63,90,2,61,1,06,615,361263,245363,0,,,1,,1,176,207,2,B,2,,,,R,12,3,1,3.0,VLTS,1993
93IN00294,1990634605,K4605,63,90,2,60,1,06,633,340963,161463,0,,,1,,1,174,180,3,,2,,,,M,01,3,1,3.0,,1993
93IN00295,1990634611,K4611,63,90,2,62,1,06,606,321063,141363,0,,,1,,1,152,177,2,,1,,,,C,64,4,1,3.0,,1993
93IN00296,1990634617,K4617,63,90,2,61,1,06,634,359163,350663,0,,,1,,1,164,193,1,,1,2,,,R,13,3,1,3.0,,1993
93IN00297,1990634624,K4624,63,90,2,60,1,06,604,338663,124963,0,,,1,,5,150,183,1,,2,,,,M,02,5,1,3.0,,1993
93IN00298,1990634628,K4628,63,90,2,62,1,06,604,338663,253163,0,,,1,,1,199,205,2,,2,,,,C,66,3,1,3.0,,1993
93IN00299,1990634637,K4637,63,90,2,61,1,06,601,245263,112263,0,,,1,,5,169,193,1,,2,3,,,R,14,4,1,3.0,,1993
93IN00300,1990634643,K4643,63,90,2,60,1,06,603,313363,211763,0,,,1,,5,172,207,1,,2,,,,M,03,5,1,3.0,,1993
93IN00301,1990634661,K4661,63,90,2,68,1,06,633,340963,101663,7,,,1,32C,3,0,222,1,,0,,,,,LIS,,L,3.0,,1993
93IN00302,1990634666,K4666,63,90,2,61,1,06,631,317463,195063,0,,,1,,1,180,203,2,,1,2,,,H,52,3,1,3.0,,1993
93IN00303,1990634667,K4667,63,90,2,60,1,06,631,317463,195063,0,,,1,,5,144,184,1,,2,,,,M,04,5,1,3.0,DYSTOCIA,1993
93IN00304,1990634673,K4673,63,90,2,62,1,06,631,317463,156763,0,,,1,,2,201,185,2,,2,,,,C,65,3,1,3.0,LAME,1993
93IN00305,1990634676,K4676,63,90,2,61,1,06,605,351563,338963,0,,,1,,5,179,218,1,,0,3,,,R,11,5,1,3.0,,1993
93IN00306,1990634678,K4678,63,90,2,60,1,06,631,317463,020763,0,,,1,,2,165,175,3,,2,,,,M,01,3,1,3.0,LTS,1993
93IN00307,1990634686,K4686,63,90,2,62,1,06,615,361263,131263,0,,,1,,1,197,219,2,,1,,,,C,67,3,1,3.0,,1993
93IN00308,1990634691,K4691,63,90,2,61,1,06,604,338663,322863,0,,,1,,5,181,205,1,,1,2,,,R,13,5,1,3.0,,1993
93IN00309,1990634693,K4693,63,90,2,62,1,06,632,319663,203863,0,,,3,,*,0,0,0,,0,,93,0524,,,,,3.0,LOST @ROCKY,1993
93IN00310,1990634711,K4711,63,90,2,62,1,06,633,340963,186963,0,,,1,,2,168,193,2,,1,,,,C,68,3,1,3.0,,1993
93IN00311,1990634712,K4712,63,90,2,60,1,06,613,342863,316763,0,,,1,,1,176,183,2,,2,,,,M,02,3,1,3.0,,1993
93IN00312,1990634713,K4713,63,90,2,62,1,06,615,361263,195163,0,,,7,,*,0,0,0,,0,,97,0110,,,,,3.0,,1993
93IN00313,1990634717,K4717,63,90,2,68,1,06,631,317463,250863,0,,,7,,*,0,0,0,,0,3,97,0110,,,,,3.0,,1993
93IN00314,1990634718,K4718,63,90,2,60,1,06,631,317463,250863,0,,,1,,1,139,164,3,,2,,,,M,03,3,1,3.0,"SUCK1SIDE,FLT",1993
93IN00315,1990634727,K4727,63,90,2,62,1,06,606,321063,251663,0,,,1,,2,166,208,2,,1,,,,C,69,3,1,3.0,LTS,1993
93IN00316,1990634728,K4728,63,90,2,61,1,06,612,314263,350463,0,,,1,,1,168,202,1,,1,2,,,R,12,4,1,3.0,,1993
93IN00317,1990634732,K4732,63,90,2,60,1,06,613,342863,346063,0,,,1,,5,156,195,1,,1,,,,H,51,5,1,3.0,,1993
93IN00318,1990634739,K4739,63,90,2,62,1,06,616,362563,291363,0,,,1,,5,168,214,1,,2,,,,H,52,5,1,3.0,,1993
93IN00319,1990634742,K4742,63,90,2,61,1,06,605,351563,261563,0,,,1,,5,160,179,1,,0,3,,,R,14,4,1,3.0,,1993
93IN00320,1990634770,K4770,63,90,2,60,1,06,603,313363,114263,0,,,1,,2,179,213,1,,2,,,,M,04,4,1,3.0,HARD AB.BACK,1993
93IN00321,1990634772,K4772,63,90,2,62,1,06,606,321063,305363,0,,,1,,1,171,214,2,,3,,,,C,70,4,1,3.0,R.BLOODY=OK,1993
93IN00322,1990634783,K4783,63,90,2,68,1,06,604,338663,261163,0,,,7,,*,0,0,0,,0,2,97,0110,,,,,3.0,,1993
93IN00323,1990634792,K4792,63,90,2,61,1,06,632,319663,186863,0,,,1,,5,184,210,1,,1,,,,R,11,5,1,3.0,,1993
93IN00324,1990634798,K4798,63,90,2,62,1,06,604,338663,331563,0,,,1,,5,169,198,1,,1,,,,C,60,5,1,3.0,,1993
93IN00325,1990634799,K4799,63,90,2,60,1,06,635,364063,244263,0,,,1,,1,153,191,3,,2,,,,M,01,3,1,3.0,"BIGBAG,FLTS",1993
93IN00326,1990634801,K4801,63,90,2,62,1,06,601,245263,318163,0,,,1,,2,204,206,2,,1,,,,C,71,3,1,3.0,,1993
93IN00327,1990634812,K4812,63,90,2,61,1,06,616,362563,280963,0,,,1,,5,141,173,1,,1,3,,,R,12,4,1,3.0,,1993
93IN00328,1990634824,K4824,63,90,2,60,1,06,616,362563,198063,0,,,3,,1,155,169,12,,2,,93,1108,,,,,3.0,,1993
93IN00329,1990634832,K4832,63,90,2,62,1,06,635,364063,248863,0,,,1,,5,153,174,1,,1,,,,H,51,4,1,3.0,,1993
93IN00330,1990634839,K4839,63,90,2,61,1,06,603,313363,313663,0,,,1,,5,153,176,1,,0,2,,,R,13,4,1,3.0,LOST @HOWE93,1993
93IN00331,1990634842,K4842,63,90,2,60,1,06,613,342863,209963,0,,,1,,1,200,191,2,,1,,,,M,02,3,1,3.0,,1993
93IN00332,1990634848,K4848,63,90,2,68,1,06,636,370163,244863,7,,,1,31C,3,0,232,2,,0,,,,,LIS,,L,3.0,,1993
93IN00333,1990634849,K4849,63,90,2,62,1,06,636,370163,244863,0,,,1,,1,159,177,1,,1,,,,C,61,4,1,3.0,FIGHTER,1993
93IN00334,1990634850,K4850,63,90,2,68,1,06,616,362563,327263,0,,,7,,*,0,0,0,,0,3,97,0110,,,,,3.0,,1993
93IN00335,1990634857,K4857,63,90,2,60,1,06,604,338663,043363,0,,,1,,5,155,186,1,,0,,,,M,03,4,1,3.0,,1993
93IN00336,1990634858,K4858,63,90,2,62,1,06,605,351563,117163,0,,,1,,1,160,181,2,,1,,,,C,62,3,1,3.0,,1993
93IN00337,1990634860,K4860,63,90,2,68,1,06,603,313363,324963,0,,,7,,*,0,0,0,,0,2,97,0110,,,,,3.0,,1993
93IN00338,1990634872,K4872,63,90,2,60,1,06,602,296363,255263,0,,,7,,*,0,0,0,,0,,97,0110,,,,,3.0,,1993
93IN00339,1990634879,K4879,63,90,2,62,1,06,613,342863,240763,0,,,1,,5,145,191,1,,2,,,,C,63,5,1,3.0,,1993
93IN00340,1990634887,K4887,63,90,2,61,1,06,633,340963,160963,0,,,1,,5,173,209,1,,2,3,,,R,14,5,1,3.0,,1993
93IN00341,1990634891,K4891,63,90,2,60,1,06,614,347263,357363,0,,,1,,2,167,183,2,,2,,,,M,04,3,1,3.0,,1993
93IN00342,1990634894,K4894,63,90,2,62,1,06,605,351563,373263,0,,,3,,1,159,183,2,,3,,93,1108,,,,,3.0,AB.JAW X,1993
93IN00343,1990634897,K4897,63,90,2,61,1,06,603,313363,121663,0,,,1,,2,226,179,3,,2,2,,,H,52,4,1,3.0,,1993
93IN00344,1990634899,K4899,63,90,2,60,1,06,636,370163,267163,0,,,1,,5,141,176,1,,2,,,,M,01,4,1,3.0,,1993
93IN00345,1990634900,K4900,63,90,2,62,1,06,636,370163,267163,0,,,7,,*,0,0,0,,0,,97,0110,,,,,3.0,,1993
93IN00346,1990634907,K4907,63,90,2,60,1,06,611,311163,380863,0,,,1,,2,171,209,2,,2,,,,M,02,4,1,3.0,,1993
93IN00347,1990634911,K4911,63,90,2,62,1,06,606,321063,236463,0,,,1,,5,157,206,1,,2,,,,H,51,4,1,3.0,NOT CO+,1993
93IN00348,1990634923,K4923,63,90,2,60,1,06,614,347263,277963,0,,,1,,5,160,204,1,,2,,,,M,03,5,1,3.0,,1993
93IN00349,1990634928,K4928,63,90,2,62,1,06,634,359163,105663,0,,,1,,2,156,169,2,,1,,,,C,64,3,1,3.0,LA200 9-15-93,1993
93IN00350,1990634934,K4934,63,90,2,61,1,06,634,359163,240063,0,,,1,,5,154,188,1,,1,3,,,R,11,4,1,3.0,,1993
93IN00351,1990634936,K4936,63,90,2,60,1,06,612,314263,268563,0,,,1,,1,151,181,2,,2,,,,H,52,4,1,3.0,,1993
93IN00352,1990634942,K4942,63,90,2,61,1,06,614,347263,149063,0,,,1,,1,136,158,2,,2,,,,R,12,3,1,3.0,,1993
93IN00353,1990634943,K4943,63,90,2,61,1,06,614,347263,149063,0,,,1,,5,173,204,1,,1,2,,,R,14,4,1,3.0,,1993
93IN00354,1990634952,K4952,63,90,2,60,1,06,635,364063,188263,0,,,1,,5,152,203,2,,2,,,,M,04,4,1,3.0,,1993
93IN00355,1990634953,K4953,63,90,2,62,1,06,635,364063,188263,0,,,1,,5,163,184,1,,1,,,,C,65,3,1,3.0,R.P.,1993
93IN00356,1990634963,K4963,63,90,2,61,1,06,616,362563,315863,0,,,1,,1,134,177,2,,4,3,,,R,13,3,1,3.0,,1993
93IN00357,1990634964,K4964,63,90,2,60,1,06,636,370163,327563,0,,,7,,*,0,0,0,,0,,97,0110,,,,,3.0,,1993
93IN00358,1990634966,K4966,63,90,2,62,1,06,632,319663,260263,0,,,1,,1,147,185,1,,2,,,,C,66,3,1,3.0,,1993
93IN00359,1990634972,K4972,63,90,2,61,1,06,605,351563,325963,0,,,1,,2,186,199,2,,2,2,,,R,11,3,1,3.0,,1993
93IN00360,1990634985,K4985,63,90,2,60,1,06,604,338663,149763,0,,,7,,*,0,0,0,,0,,97,0110,,,,,3.0,,1993
93IN00361,1990634986,K4986,63,90,2,62,1,06,616,362563,202163,0,,,3,,X,155,0,0,,0,,93,0601,,,,,3.0,LOST @HOWE93,1993
93IN00362,1990634987,K4987,63,90,2,68,1,06,606,321063,232563,0,,,3,,5,134,173,1,,0,3,93,1108,,,,,3.0,LUMP-MIDBAG,1993
93IN00363,1990634988,K4988,63,90,2,60,1,06,606,321063,232563,0,,,1,,1,170,198,3,,2,,,,M,01,4,1,3.0,WILD,1993
93IN00364,1990634995,K4995,63,90,2,62,1,06,603,313363,249163,0,,,1,,1,158,171,2,,2,,,,C,67,3,1,3.0,,1993
93IN00365,1990635002,K5002,63,90,2,68,1,06,635,364063,326963,0,,,7,,*,0,0,0,,0,2,97,0110,,,,,3.0,,1993
93IN00366,1990635009,K5009,63,90,2,68,1,06,612,314263,273363,2,,,6,OVX,*,0,0,0,,0,X,01,0316,,,,,3.0,OVX.EWE,1993
