UID,ID10,ETAG,BRD,YR,SEX,LINE,SEA,STM,PEN,SIRE,DAM,RGRP,F1,ELG,ELGI,ELGC,RC,NOBN,LBWN,PD,LOT,BAND,SPRGWT,FALLWT,BAG,VACC,BLED,GROUP,DISP,DAYDIS,TRT,BPEN,COND,LAP,BGRP,ADAM,RMK,YRREC
90IN04292,1987438685,T8685,43,87,2,43,1,02,435,4274,604943,7,,,,,, 2,163,1,A-1,1,144,152, 2,A,,,,,S,T-3,3,3,2,30,,1990
90IN04293,1987438686,T8686,43,87,2,43,1,02,435,4274,604943,7,,,,,, 1,103,1,A-3,2,153,156, 2,B,,,,,S,T-1,3,1,2,30,,1990
90IN04294,1985028687,Y8687,02,85,2,74,2,30,204,000002,587902,6,,1,,,, 1,097,6,,*,0,0,,,,,76,0226,,,,,,45,DEAD 2/26/90,1990
90IN04295,1987438689,T8689,43,87,2,40,1,02,402,723943,508443,,,,,,, 2,086,1,A-1,1,167,170, 2,A,,,,,F,T-3,4,3,2,30,,1990
90IN04296,1985948690,M8690,94,85,2,65,1,56,632,023563,745493,7,,,,,, 3,165,1,,3,157,155, 2,A,,,,,,-0-,3,,3,50,,1990
90IN04297,1988198690,S8690,19,88,2,13,1,07,133,793419,317419,6,,0,0,0,0, 0,000,2,93,5,145,167, 1,,,,92,0920,,,,,,20,,1990
90IN04298,1988198691,S8691,19,88,2,13,1,07,133,793419,317419,7,,,,,, 0,000,3,,*,0,0,,B,,,93,0108,,,,,,20,-REPRO.TRACT,1990
90IN04299,1985028692,Y8692,02,85,2,76,2,30,207,000002, 96302,6,,0,,,, 0,000,1,,5,161,0,,,,,,,,,,,F,45,,1990
90IN04300,1988198692,S8692,19,88,2,13,1,07,131,831119,721319,6,,,,,, 0,000,1,,5,160,184, 1,,,,,,,,4,,F,20,,1990
90IN04301,1988198693,S8693,19,88,2,13,1,07,131,831119,721319,6,,0,0,0,0, 0,000,2,93,5,152,179, 1,,,,92,0920,,,,,,20,,1990
90IN04302,1988198696,S8696,19,88,1,13,1,07,132,801319,642319,,,,,,0,,,2,183,M,195,212,,,,,92,0920,,,,,,20,62S,1990
90IN04303,1985978700,M8700,97,85,1,97,1,97,297,455497,850697,,,,,,,,,3,,M,228,275,,,,,93,0806,,,,,,50,,1990
90IN04304,1988198700,S8700,19,88,2,13,1,07,133,793419,395719,6,,,,,, 0,000,1,,5,150,185, 1,,,,,,,,5,,F,20,Msg 3/20/90,1990
90IN04305,1988198702,S8702,19,88,2,11,1,07,111,791119,669219,,,,,,, 2,149,1,,2,151,159, 4,B,,,,,,009,4,,1,20,,1990
90IN04306,1985028703,Y8703,02,85,2,74,2,30,210,000002,393302,6,,1,,,, 2,172,1,,5,163,0,,,,,,,,,,,F,45,,1990
90IN04307,1988198704,S8704,19,88,2,11,1,07,114,784419,190419,7,,,,,, 2,156,1,,1,143,156, 2,B,,,,,,011,4,,1,20,,1990
90IN04308,1988198705,S8705,19,88,2,12,1,07,801,690319,527619,7,,,,,, 2,135,1,,1,126,139, 2,B,,,,,,011,2,,1,20,,1990
90IN04309,1987438708,T8708,43,87,2,43,1,02,434,779143,499943,7,,,,,, 2,157,1,A-1,1,158,158, 2,A,,,,,S,T-5,3,1,2,30,,1990
90IN04310,1988198709,S8709,19,88,2,13,1,07,132,801319,418319,7,,,,,, 4,000,1,,2,126,158, 2,B,,,,,,012,4,,1,20,,1990
90IN04311,1988198711,S8711,19,88,2,11,1,07,113,802819,569019,7,,,,,, 3,077,1,,2,159,151, 2,B,,,,,,010,2,,1,20,,1990
90IN04312,1987438711,T8711,43,87,2,40,1,02,402,723943,700943,,,,,,, 2,136,1,A-2,1,178,173, 2,B,,,,,S,T-2,4,3,2,30,,1990
90IN04313,1987438715,T8715,43,87,2,43,1,02,435,4274,572243,7,,1,0,,0, 0,000,2,87,5,160,196, 1,B,,,92,0920,,,,,,30,,1990
90IN04314,1985028717,Y8717,02,85,2,76,2,30,210,000002,467502,6,,0,,,, 2,187,1,,5,193,0,,,,,,,,,,,F,45,,1990
90IN04315,1987438717,T8717,43,87,1,41,1,02,413,788943,720043,2,,,,,,,,1,,*,0,0,,,,P,95,0501,,,,,,30,PHYS. RAMS,1990
90IN04316,1987438718,T8718,43,87,2,40,1,02,401,698343,660443,6,,,,,, 0,000,1,,5,167,187, 1,,,,,,,,4,,F,30,,1990
90IN04317,1985028719,Y8719,02,85,2,76,2,30,218,000002,364102,6,,0,,,, 2,166,1,,5,180,0,,,,,,,,,,,F,45,,1990
90IN04318,1988198721,S8721,19,88,2,13,1,07,132,801319,368319,6,,,,,, 0,000,1,,5,158,0,,,,,,,,,,,F,20,,1990
90IN04319,1987438725,T8725,43,87,2,43,1,02,433,795143,325743,7,,,,,, 2,160,1,A-3,1,162,153, 2,A,,,,,F,T-2,3,1,2,30,,1990
90IN04320,1988198726,S8726,19,88,2,11,1,07,831,749119,527019,7,,,,,, 1,107,1,,2,154,152, 2,B,,,,,,012,3,,1,20,,1990
90IN04321,1987438727,T8727,43,87,2,42,1,02,912,741243,638043,,,,,,, 2,089,1,,3,165,166, 2,A,,,,,,822,2,4,2,30,,1990
90IN04322,1985028729,Y8729,02,85,1,73,2,30,205,000002,965401,2,,1,,,,,,3,,*,0,0,,,,A,95,1126,,,,,,45,ANNE'S RAMS,1990
90IN04323,1988198731,S8731,19,88,2,11,1,07,114,784419,352719,,,,,,, 2,129,1,,1,144,150, 2,B,,,,,,013,3,,1,20,,1990
90IN04324,1987438731,T8731,43,87,2,42,1,02,942,736243,547043,2,,,,,,,,3,PHY,5,168,188, 2,,,X,,,,,4,,x,30,JIM'S STUDY,1990
90IN04325,1985948733,M8733,94,85,2,00,1,56,671,740294,077494,1,,0,,,, 3,170,1,,1,147,172, 3,B,,B,,,,-0-,4,,3,50,BLACK,1990
90IN04326,1988198733,S8733,19,88,2,11,1,07,114,784419,732619,,,,,,, 3,090,1,,1,138,151, 2,B,,,,,,014,3,,1,20,,1990
90IN04327,1988198735,S8735,19,88,2,13,1,07,801,690319,622019,7,,0,0,0,0, 0,000,2,94,5,136,158, 1,B,,,92,0920,,,,,,20,,1990
90IN04328,1988198738,S8738,19,88,2,13,1,07,133,793419,692719,6,,,,,, 0,000,1,,5,160,186, 1,,,,,,,,5,,F,20,,1990
90IN04329,1988198740,S8740,19,88,2,11,1,07,  1,721419,797719,,,,,,, 0,000,3,,*,0,0,,B,,,93,0108,,,,,,20,-REPRO.TRACT,1990
90IN04330,1988198742,S8742,19,88,2,12,1,07,801,690319,698119,,,,,,, 1,104,1,,1,146,151, 2,B,,,,,,012,3,,1,20,,1990
90IN04331,1988198743,S8743,19,88,2,12,1,07,801,690319,698119,,,,,,, 0,000,1,,5,146,164, 1,B,,,,,,013,3,,1,20,,1990
90IN04332,1987438745,T8745,43,87,2,42,1,02,942,736243,628543,,,,,,, 2,084,1,,3,157,130, 2,A,,,,,,862,3,,2,30,,1990
90IN04333,1987438746,T8746,43,87,2,40,1,02,401,698343,509743,,,,,,, 2,156,1,A-3,1,186,174, 4,B,,,,,S,T-4,3,2,2,30,,1990
90IN04334,1985028747,Y8747,02,85,2,72,2,30,723,000002,149702,6,,1,,,, 2,078,1,,5,179,193, 2,,,,,,,,5,,F,45,BRITCHY,1990
90IN04335,1988198747,S8747,19,88,2,11,1,07,111,791119,382719,7,,,,,, 2,151,1,,1,117,131, 2,B,,,,,,015,3,,1,20,,1990
90IN04336,1985028748,Y8748,02,85,2,72,2,30,723,000002,149702,6,,1,,,, 1,093,1,,5,174,0,,,,,,,,,,,F,45,,1990
90IN04337,1988198749,S8749,19,88,2,11,1,07,  1,721419,796919,,,,,,, 2,173,1,,1,134,145, 2,B,,,,,,002,3,,1,20,,1990
90IN04338,1985028750,Y8750,02,85,2,73,2,30,204,000002,959401,6,,1,,,, 2,166,1,,5,162,0,,,,,,,,,,,F,45,TOXIC 3/1/89,1990
90IN04339,1988198750,S8750,19,88,2,13,1,07,134,782619,640019,7,,,,,, 1,104,1,,2,126,125, 2,B,,,,,,013,3,,1,20,,1990
90IN04340,1988198751,S8751,19,88,2,13,1,07,134,782619,640019,7,,0,0,0,0, 3,063,2,94,1,108,115, 2,B,,,92,0920,,,,,,20,,1990
90IN04341,1988198757,S8757,19,88,2,11,1,07,113,802819,207819,,,,,,, 2,172,1,,2,146,147, 2,B,,,,,,001,3,,1,20,,1990
90IN04342,1988198759,S8759,19,88,2,11,1,07,111,791119,556419,,,,,,, 1,091,1,,1,131,147, 2,B,,,,,,003,4,,1,20,,1990
90IN04343,1985028759,Y8759,02,85,2,75,2,30,218,000002,807101,6,,1,,,, 1,108,1,,5,166,0,,,,,,,,,,,F,45,,1990
90IN04344,1988198760,S8760,19,88,2,13,1,07,133,793419,702419,6,,,,,, 0,000,1,,5,149,177, 1,,,,,,,,4,,F,20,,1990
90IN04345,1985978761,M8761,97,85,2,97,1,97,397,002297,658297,7,,,,,, 2,085,3,X,B,235,248,11,A,,,93,1015,,,,,,50,R.SPOILED,1990
90IN04346,1987438761,T8761,43,87,1,40,1,02,402,723943,523143,2,,,,,,,,1,,*,0,0,,,,P,95,0501,,,,,,30,PHYS. RAMS,1990
90IN04347,1988198763,S8763,19,88,2,11,1,07,112,794019,690819,7,,,,,, 0,000,1,,5,132,155, 1,B,,,,,,004,3,,1,20,,1990
90IN04348,1987438766,T8766,43,87,2,41,1,02,412,780643,580943,,,,,,, 2,150,1,,3,163,183, 2,A,,,,,,413,3,,2,30,,1990
90IN04349,1988198768,S8768,19,88,2,13,1,07,134,782619,479419,7,,,,,, 2,128,1,,2,139,131, 2,B,,,,,,014,3,,1,20,,1990
90IN04350,1985028770,Y8770,02,85,2,72,2,30,721,000002,374202,6,,1,,,, 1,108,3,X,5,201,190,12,,,,93,1015,,,,,,45,SW.BAG,1990
90IN04351,1985028771,Y8771,02,85,2,72,2,30,721,000002,632902,6,,1,,,, 1,000,3,,5,189,195,,,,,,,,,3,,,45,R.SPOILED,1990
90IN04352,1988198772,S8772,19,88,2,11,1,07,113,802819,585119,7,,,,,, 2,000,1,,5,148,178, 1,B,,,,,,005,4,,1,20,,1990
90IN04353,1987438774,T8774,43,87,2,43,1,02,  6,777943,851343,7,,1,0,,0, 1,048,2,87,1,164,168, 3,B,,,92,0920,,,,,,30,JAW?,1990
90IN04354,1987438778,T8778,43,87,2,40,1,02,404,703243,499443,6,,,,,, 0,000,1,,5,210,232, 1,,,,,,,,5,,F,30,,1990
90IN04355,1988198778,S8778,19,88,2,11,1,07,113,802819,580419,,,,,,, 2,000,1,,5,131,168, 1,B,,,,,,007,4,,1,20,,1990
90IN04356,1988198779,S8779,19,88,2,13,1,07,131,831119,654619,6,,,,,, 0,000,1,,5,179,210, 1,,,,,,,,5,,F,20,,1990
90IN04357,1987438781,T8781,43,87,2,41,1,02,413,788943,756343,6,,,,,, 0,000,1,,5,182,0,,,,,,,,,,,F,30,,1990
90IN04358,1985028785,Y8785,02,85,2,75,2,30,205,000002,251802,6,,1,,,, 1,099,1,,5,153,0,,,,,,,,,,,F,45,,1990
90IN04359,1987438788,T8788,43,87,2,40,1,02,404,703243,647443,,,,,,, 2,000,3,,X,153,0,,C,,,93,0521,,,,,,30,"X,PREG.TOX.",1990
90IN04360,1987438789,T8789,43,87,2,40,1,02,404,703243,647443,,,,,,, 2,167,1,A-1,1,167,175, 2,A,,,,,F,T-1,3,1,2,30,GOODEWE,1990
90IN04361,1988198789,S8789,19,88,2,12,1,07,941,709219,421519,,,,,,, 2,133,1,,1,137,151, 2,B,,,,,,014,4,,1,20,,1990
90IN04362,1988198790,S8790,19,88,2,12,1,07,871,734119,738119,,,,,,, 2,136,1,,2,130,128, 2,B,,,,,,015,3,,1,20,,1990
90IN04363,1988198791,S8791,19,88,2,12,1,07,831,749119,746519,7,,,,,, 1,080,1,,2,107,131, 2,B,,,,,,001,3,,1,20,,1990
90IN04364,1988198794,S8794,19,88,2,12,1,07,951,718919,613719,,,,,,, 2,073,1,,2,154,168, 2,B,,,,,,002,3,,1,20,,1990
90IN04365,1987438797,T8797,43,87,2,41,1,02,411,832943,550043,,,,,,, 3,127,3,L41,3,191,192,12,A,,,,,,,,,,30,L.SPOILED,1990
90IN04366,1988198798,S8798,19,88,2,13,1,07,133,793419,456319,6,,0,0,0,0, 0,000,2,93,5,155,174, 1,,,,92,0920,,,,,,20,,1990
90IN04367,1988198799,S8799,19,88,2,13,1,07,131,831119,644019,7,,,,,, 1,110,1,,2,126,145, 2,B,,,,,,015,3,,1,20,,1990
90IN04368,1988198800,S8800,19,88,2,13,1,07,131,831119,644019,7,,,,,, 2,132,1,,2,136,164, 2,B,,,,,,001,4,,1,20,,1990
90IN04369,1987438802,T8802,43,87,1,40,1,02,404,703243,699343,2,,,,,,,,1,,*,0,0,,,,P,95,0525,,,,,,30,PHYS. RAMS,1990
90IN04370,1988198802,S8802,19,88,2,11,1,07,113,802819,632819,,,,,,, 3,097,1,,1,138,162, 2,B,,,,,,015,3,,1,20,,1990
90IN04371,1985028802,Y8802,02,85,2,80,2,30,218,000002,574802,7,,0,,,, 3,139,1,,1,177,170, 2,B,,,,,,302,3,,2,45,,1990
90IN04372,1988198805,S8805,19,88,1,11,1,07,111,791119,733519,,,,,,,,,3,,M,213,218,,,,,93,0806,,,,,,20,,1990
90IN04373,1988198806,S8806,19,88,2,11,1,07,111,791119,733519,,,,,,, 1,085,1,,1,147,161, 2,B,,,,,,009,4,,1,20,,1990
90IN04374,1987438811,T8811,43,87,2,43,1,02,437,3650,636243,6,,,,,, 0,000,1,,5,167,196, 1,,,,,,,,5,,F,30,,1990
90IN04375,1988198811,S8811,19,88,2,12,1,07,881,736419,660419,,,,,,, 1,049,1,,2,146,142, 2,B,,,,,,003,3,,1,20,,1990
90IN04376,1988198812,S8812,19,88,2,11,1,07,111,791119,424019,,,,,,, 1,065,6,,2,125,0,,B,,,48,0515,,,,,,20,DEADEWE 5-15,1990
90IN04377,1988198813,S8813,19,88,2,11,1,07,111,791119,424019,,,,,,, 2,156,1,,2,132,136, 2,B,,,,,,010,3,,1,20,,1990
90IN04378,1988198816,S8816,19,88,2,13,1,07,132,801319,410819,6,,,,,, 0,000,1,,5,160,188, 1,,,,,,,,4,,F,20,,1990
90IN04379,1988198824,S8824,19,88,2,13,1,07,131,831119,657819,6,,,,,, 0,000,1,,5,160,0,,,,,,,,,,,F,20,,1990
90IN04380,1988198826,S8826,19,88,2,13,1,07,  2,728919,780819,6,,,,,, 0,000,1,,5,145,173, 1,,,,,,,,4,,F,20,,1990
90IN04381,1988198828,S8828,19,88,2,11,1,07,114,784419,329819,,,,,,, 1,102,1,,2,141,154, 2,B,,,,,,008,3,,1,20,,1990
90IN04382,1987438828,T8828,43,87,2,43,1,02,436,4308,599943,7,,1,0,,0, 0,000,2,87,5,152,175, 1,A,,,92,0920,,,,,,30,,1990
90IN04383,1987438829,T8829,43,87,2,41,1,02,412,780643,221943,2,,,,,,,,3,PHY,5,193,219, 2,,,X,,,,,4,,x,30,JIM'S STUDY,1990
90IN04384,1988198833,S8833,19,88,2,13,1,07,131,831119,481819,7,,,,,, 2,156,1,,1,118,124, 3,B,,,,,,002,2,,1,20,,1990
90IN04385,1987438834,T8834,43,87,1,43,1,02,431,769443,591443,2,,,,,,,,1,,*,0,0,,,,P,95,0501,,,,,,30,PHYS. RAMS,1990
90IN04386,1987438839,T8839,43,87,2,41,1,02,413,788943,628843,,,,,,, 1,097,1,,3,197,178, 2,A,,,,,,412,3,,2,30,,1990
90IN04387,1988198839,S8839,19,88,2,11,1,07,811,702119,479119,7,,0,0,0,0, 0,000,2,93,5,145,170, 1,B,,,92,0920,,,,,,20,,1990
90IN04388,1985948841,M8841,94,85,2,67,1,56,671,740294,478694,7,,,,,, 2,191,1,,2,171,166, 2,A,,,,,,-0-,3,,3,50,,1990
90IN04389,1988198841,S8841,19,88,2,12,1,07,811,702119,331419,,,,,,, 0,000,3,,*,0,0,,B,,,93,0108,,,,,,20,-REPRO.TRACT,1990
90IN04390,1985028842,Y8842,02,85,2,00,2,30,210,000002,998001,1,,0,,,, 2,153,1,,2,139,158, 5,B,,B,,,,,4,,F,45,MID.LUMP,1990
90IN04391,1988198844,S8844,19,88,2,11,1,07,114,784419,649419,,,,,,, 2,081,1,,2,140,145, 2,B,,,,,,011,3,,1,20,,1990
90IN04392,1988198845,S8845,19,88,2,11,1,07,114,784419,649419,,,,,,, 2,052,1,,2,164,154, 2,B,,,,,,012,4,,1,20,,1990
90IN04393,1987438847,T8847,43,87,2,43,1,02,437,3650,656943,7,,,,,, 2,087,1,A-1,1,163,167, 2,B,,,,,S,T-4,3,2,2,30,,1990
90IN04394,1988198850,S8850,19,88,2,11,1,07,111,791119,567119,7,,,,,, 1,101,1,,1,143,160, 4,B,,,,,,013,4,,1,20,,1990
90IN04395,1985978851,M8851,97,85,1,97,1,97,197,244097,456497,,,,,,,,,3,,M,229,257,,,,,93,0806,,,,,,50,,1990
90IN04396,1987438851,T8851,43,87,2,43,1,02,437,3650,238943,7,,,,,, 2,159,1,A-2,2,152,158, 2,A,,,,,F,T-3,3,3,2,30,FIBERY?,1990
90IN04397,1985028852,Y8852,02,85,2,72,2,30,725,000002,323702,6,,1,,,, 2,127,3,X,5,113,105, 1,,,,93,1015,,,,,,45,THIN,1990
90IN04398,1985028860,Y8860,02,85,2,73,2,30,205,000002,395802,6,,1,,,, 0,000,1,,5,192,0,,,,,,,,,,,F,45,AB.L.SIDE,1990
90IN04399,1987438862,T8862,43,87,2,40,1,02,402,723943,712743,,,,,,, 1,083,1,A-2,1,192,183, 2,B,,,,,S,T-4,5,1,2,30,,1990
90IN04400,1985028863,Y8863,02,85,2,75,2,30,215,000002, 80802,6,,1,,,, 0,000,1,,5,178,0,,,,,,,,,,,F,45,,1990
90IN04401,1988198863,S8863,19,88,2,11,1,07,114,784419,473519,7,,0,0,0,0, 0,000,2,94,5,134,163, 1,B,,,92,0920,,,,,,20,,1990
90IN04402,1987438864,T8864,43,87,2,41,1,02,412,780643,463843,2,,,,,,,,3,PHY,F,167,0,,,,X,93,0618,,,,,,30,CULL,1990
90IN04403,1985978865,M8865,97,85,1,97,1,97,297,455497,452697,,,,,,,,,3,,M,240,264,,,,,93,0806,,,,,,50,SLICK'0-M',1990
90IN04404,1987438866,T8866,43,87,2,42,1,02,842,707843,524543,,,,,,, 1,068,1,,3,149,134, 2,A,,,,,,872,3,,2,30,,1990
90IN04405,1988198868,S8868,19,88,2,13,1,07,131,831119,698319,6,,,,,, 0,000,1,,5,168,194, 1,,,,,,,,4,,F,20,,1990
90IN04406,1988198869,S8869,19,88,1,13,1,07,132,801319,755419,,,,,,,,,3,,M,213,225,,,,,93,0904,,,,,,20,CRIPPLE,1990
90IN04407,1987438871,T8871,43,87,2,40,1,02,404,703243,701343,6,,,,,, 0,000,1,,5,173,0,,,,,,,,,,,F,30,,1990
90IN04408,1988198871,S8871,19,88,1,12,1,07,851,695719,409819,,,,,,,,,1,,*,0,0,,,,,,,,,,,,20,LOAN TO CA.,1990
90IN04409,1988198872,S8872,19,88,2,12,1,07,821,712619,605519,,,,,,, 3,092,1,,2,132,142, 2,B,,,,,,004,3,,1,20,,1990
90IN04410,1987438872,T8872,43,87,2,40,1,02,404,703243,701343,,,,,,, 2,141,1,A-3,1,157,152, 2,A,,,,,F,T-1,2,2,2,30,LTS,1990
90IN04411,1988198874,S8874,19,88,2,11,1,07,111,791119,559819,,,,,,, 1,104,1,,1,130,132, 2,B,,,,,,014,3,,1,20,,1990
90IN04412,1985028875,Y8875,02,85,2,80,2,30,218,000002,952901,7,,1,,,, 3,061,2,,1,144,0,,A,,,97,0925,,,,,,45,,1990
90IN04413,1988198876,S8876,19,88,2,12,1,07,931,755719,651619,,,,,,, 2,120,1,,2,132,142, 1,B,,,,,,005,3,,1,20,,1990
90IN04414,1987438877,T8877,43,87,1,40,1,02,402,723943,449243,2,,,,,,,,1,,*,0,0,,,,P,,,,,,,,30,PHYS. RAMS,1990
90IN04415,1985028878,Y8878,02,85,2,72,2,30,722,000002,335502,6,,1,,,, 0,000,1,,5,175,0,,,,,,,,,,,F,45,,1990
90IN04416,1987438880,T8880,43,87,2,43,1,02,438,3709,743143,7,,,,,, 1,080,1,A-3,2,156,168, 2,B,+,,,,S,T-5,4,3,2,30,,1990
90IN04417,1988198884,S8884,19,88,1,11,1,07,113,802819,551019,,,,,,,,,3,,M,212,229,,,,,93,0806,,,,,,20,,1990
90IN04418,1985028889,Y8889,02,85,2,73,2,30,204,000002,600002,6,,1,,,, 2,135,3,X,5,150,153,11,,,,93,1015,,,,,,45,LUNGER,1990
90IN04419,1987438889,T8889,43,87,2,41,1,02,413,788943,513543,,,,,,, 1,091,1,,3,208,0,,A,,,97,1003,,,,,,30,,1990
90IN04420,1988198891,S8891,19,88,2,11,1,07,114,784419,646219,,,,,,, 2,176,1,,1,136,145, 2,B,,,,,,015,3,,1,20,,1990
90IN04421,1987438893,T8893,43,87,1,41,1,02,413,788943,507443,2,,,,,,,,1,,*,0,0,,,,P,95,0302,,,,,,30,PHYS. RAMS,1990
90IN04422,1985028895,Y8895,02,85,2,81,2,30,210,000002,374902,7,,1,,,, 1,085,1,,1,185,174, 2,B,,,,,,311,4,,2,45,,1990
90IN04423,1987438895,T8895,43,87,2,43,1,02,435,4274,543143,7,,,,,, 1,029,3,,X,166,0,,A,,,93,0521,,,,,,30,HARDBAG,1990
90IN04424,1987438898,T8898,43,87,1,41,1,02,414,777843,717343,2,,,,,,,,1,,*,0,0,,,,P,93,1203,,,,,,30,PHYS. RAMS,1990
90IN04425,1985028901,Y8901,02,85,2,81,2,30,203,000002,439902,7,,1,,,, 3,000,6,,*,0,0,,A,,,76,0418,,,,,,45,"EUTH.,OPP",1990
90IN04426,1987438902,T8902,43,87,2,41,1,02,413,788943,680143,6,,,,,, 0,000,3,,5,189,0,,,,,,,,,,,,30,"X,SPOILED",1990
90IN04427,1988198904,S8904,19,88,2,11,1,07,113,802819,408419,7,,,,,, 2,078,1,,1,144,151, 2,B,,,,,,001,4,,1,20,,1990
90IN04428,1988198905,S8905,19,88,1,11,1,07,113,802819,408419,7,,,,,0,,,2,181,M,211,251,,,,,92,0920,,,,,,20,R.HEAD FIRM,1990
90IN04429,1987438907,T8907,43,87,1,41,1,02,411,832943,712343,2,,,,,,,,1,,*,0,0,,,,P,97,1203,,,,,,30,PHYS. RAMS,1990
90IN04430,1987438913,T8913,43,87,2,40,1,02,403,708043,523043,,,,,,, 3,203,1,A-1,1,178,181, 2,B,,,,,F,T-5,4,2,2,30,,1990
90IN04431,1988198915,S8915,19,88,2,12,1,07,871,734119,636319,,,,,,, 1,105,1,,2,131,134, 2,B,,,,,,006,3,,1,20,,1990
90IN04432,1987438917,T8917,43,87,2,40,1,02,403,708043,255543,6,,,,,, 0,000,1,,5,152,0,,,,,,,,,,,F,30,,1990
90IN04433,1988198917,S8917,19,88,2,11,1,07,111,791119,475019,,,,,,, 1,117,1,,2,142,146, 2,B,,,,,,002,3,,1,20,,1990
90IN04434,1987438918,T8918,43,87,2,40,1,02,403,708043,255543,,,,,,, 2,107,1,A-2,1,170,172, 3,A,,,,,F,T-5,3,1,2,30,,1990
90IN04435,1988198919,S8919,19,88,2,12,1,07,931,755719,485419,,,0,0,0,0, 1,000,2,94,2,137,160, 1,B,,,92,0920,,,,,,20,,1990
90IN04436,1987438919,T8919,43,87,2,41,1,02,411,832943,647743,,,,,,, 2,159,1,,3,184,153, 2,A,,,,,,414,2,,2,30,,1990
90IN04437,1985028922,Y8922,02,85,2,72,2,30,724,000002,173002,6,,1,,,, 1,099,1,,5,157,0,,,,,,,,,,,F,45,,1990
90IN04438,1987438923,T8923,43,87,2,42,1,02,932,741343,650643,,,,,,, 2,156,1,,3,155,157, 2,A,,,,,,882,3,,2,30,,1990
90IN04439,1985028923,Y8923,02,85,1,72,2,30,724,000002,173002,2,,1,,,,,,3,,*,0,0,,,,A,50,0822,,,,,,45,ANNE'S RAMS,1990
90IN04440,1985028924,Y8924,02,85,2,74,2,30,205,000002,954001,6,,1,,,, 0,000,1,,5,146,0,,,,,,,,,,,F,45,,1990
90IN04441,1987438925,T8925,43,87,1,41,1,02,413,788943,723543,2,,,,,,,,1,,*,0,0,,,,P,95,0425,,,,,,30,PHYS. RAMS,1990
90IN04442,1988198925,S8925,19,88,2,11,1,07,112,794019,537119,,,,,,, 1,092,1,,2,140,153, 2,B,,,,,,003,3,,1,20,,1990
90IN04443,1988198926,S8926,19,88,2,13,1,07,134,782619,752819,7,,,,,, 3,114,1,,1,122,133, 2,B,,,,,,003,3,,1,20,,1990
90IN04444,1985028926,Y8926,02,85,2,75,2,30,202,000002,201802,6,,1,,,, 0,000,1,,5,189,0,,,,,,,,,,,F,45,,1990
90IN04445,1988198927,S8927,19,88,2,11,1,07,114,784419,729419,,,,,,, 1,087,1,,2,133,146, 2,B,,,,,,004,4,,1,20,,1990
90IN04446,1987438929,T8929,43,87,2,42,1,02,882,708743,751443,,,,,,, 2,164,1,,3,134,148, 2,A,,,,,,812,3,4,2,30,,1990
90IN04447,1985948930,M8930,94,85,2,67,1,56,673,699294,932193,7,,,,,, 1,118,1,,3,162,162, 2,B,,,,,,-0-,4,,3,50,,1990
90IN04448,1985028930,Y8930,02,85,2,75,2,30,202,000002,570501,6,,1,,,, 2,188,1,,5,170,0,,,,,,,,,,,F,45,,1990
90IN04449,1987438930,T8930,43,87,2,48,1,02,412,780643,577043,7,,,,,, 2,151,1,A-1,1,174,170, 4,A,,,,,S,T-4,4,3,2,30,,1990
90IN04450,1988198931,S8931,19,88,2,13,1,07,821,712619,743419,7,,,,,, 1,074,1,,1,141,163, 2,B,,,,,,004,3,,1,20,,1990
90IN04451,1988198933,S8933,19,88,2,11,1,07,114,784419,466719,,,,,,, 1,096,1,,1,150,152, 2,B,,,04,1029,,005,3,,1,20,,1990
90IN04452,1988198936,S8936,19,88,1,12,1,07,941,709219,480019,,,,,,0,,,2,185,M,197,223,,,,,92,0920,,,,,,20,64S,1990
90IN04453,1985028942,Y8942,02,85,2,75,2,30,202,000002, 54402,6,,1,,,, 0,000,1,,5,172,0,,,,,,,,,,,F,45,,1990
90IN04454,1987438943,T8943,43,87,2,43,1,02,434,779143,640743,7,,,,,, 2,158,1,A-1,1,151,158, 2,B,,,,,F,T-4,3,3,2,30,,1990
90IN04455,1985028944,Y8944,02,85,2,73,2,30,214,000002,935801,6,,1,,,, 2,185,1,,5,154,0,,,,,,,,,,,F,45,,1990
90IN04456,1987438946,T8946,43,87,1,40,1,02,401,698343,664543,2,,,,,,,,1,,*,0,0,,,,P,95,1126,,,,,,30,PHYS. RAMS,1990
90IN04457,1985028947,Y8947,02,85,2,75,2,30,204,000002,198502,6,,1,,,, 0,000,1,,5,167,0,,,,,,,,,,,F,45,,1990
90IN04458,1988198950,S8950,19,88,2,12,1,07,871,734119,595219,,,,,,, 1,067,1,,1,127,138, 1,B,,,,,,007,3,,1,20,,1990
90IN04459,1987438951,T8951,43,87,2,42,1,02,812,748243,409143,6,,,,,, 0,000,1,,5,147,0,,,,,,,,,,,F,30,,1990
90IN04460,1987438955,T8955,43,87,2,42,1,02,812,748243,467243,,,,,,, 2,080,1,,8,147,150, 1,A,,,,,,812,3,,2,30,,1990
90IN04461,1988198956,S8956,19,88,2,11,1,07,113,802819,718419,,,,,,, 2,177,1,,1,176,175, 2,B,,,,,,007,4,,1,20,BRITCHY,1990
90IN04462,1988198959,S8959,19,88,2,11,1,07,111,791119,739719,,,,,,, 1,093,1,,1,139,144, 2,B,,,,,,006,3,,1,20,,1990
