UID,ID10,ETAG,BRD,YR,SEX,LINE,SEA,STM,PEN,SIRE,DAM,RGRP,F1,ELG,ELGI,ELGC,RC,NOBN,LBWN,PD,LOT,BAND,SPRGWT,FALLWT,BAG,VACC,BLED,GROUP,DISP,DAYDIS,TRT,BPEN,COND,LAP,BGRP,ADAM,RMK,YRREC
88IN02736,1983024082,Y4082,02,83,2,74,1,30,004,182302,799101,6,,1,,,,,,1,,5,142,153,01,,,,,,,731,3,,,50,,1988
88IN02737,1982944083,M4083,94,82,2,45,1,55,461,128594,990142,,,,,,,,,1,,1,169,160,02,,,,,,,  5,2,,,60,,1988
88IN02738,1983024084,Y4084,02,83,1,74,1,30,004,182302,799101,2,,1,,,,,,,,*,0,0,,,,J,93,0201,,,,,,50,JIM'S RAMS,1988
88IN02739,1982194084,S4084,19,82,2,11,1,07,112,384019,248619,7,,,,,,,,1,,8,157,154,02,,,,,,,143,1,,,60,,1988
88IN02740,1982944084,M4084,94,82,2,14,1,51,003,488195,721718,,,,,,,,,2,142,2,164,168,02,,,,92,0922,,,,,,60,,1988
88IN02741,1982194085,S4085,19,82,2,11,1,07,113,356519,910218,,,,,,,,,3,,1,171,178,02,,,J,,,,,,,,60,WART.TEATS,1988
88IN02742,1987804085,X4085,80,87,1,47,1,55,474,256280,988293,,,,,,,,,2,271,Y,165,195,,,,,92,0922,,,,,,10,COLOR,1988
88IN02743,1982194086,S4086,19,82,2,11,1,07,113,356519,910218,,,,,,,,,1,,1,152,162,02,,,,,,,112,3,,,60,,1988
88IN02744,1981434086,T4086,43,81,2,43,1,02,434,338543,219243,7,,,,,,,,,,*,0,0,,,,,76,0210,,,,,,70,,1988
88IN02745,1987804089,X4089,80,87,2,47,1,55,473,217180,484494,,,,,,,,,1,,3,132,129,02,,,,,,,  7,2,,,10,,1988
88IN02746,1981434091,T4091,43,81,2,42,1,02,902,328543,301343,7,,,,,,,,3,,8,125,122,03,,,X,93,1003,,,,,,70,UGLY,1988
88IN02747,1987804091,X4091,80,87,1,47,1,55,473,217180,484494,,,,,,,,,3,,Y,167,176,,,,,93,0801,,,,,,10,,1988
88IN02748,1982944095,M4095,94,82,2,14,1,51,005,242195,234519,7,,,,,,,,3,,6,158,0,,,,,93,0606,,,,,,60,CULL,1988
88IN02749,1987804096,X4096,80,87,1,46,1,52,462,278380,283194,,,,,,,,,3,,Y,189,210,,,,,04,0801,,,,,,10, 7 JAW *,1988
88IN02750,1987804097,X4097,80,87,2,16,1,51,164,151480,994993,7,,,,,,,,2,132,5,114,119,01,,,,92,0922,,,,,,10,,1988
88IN02751,1982194098,S4098,19,82,2,12,1,07,941,316119,080519,,,,,,,,,1,,2,164,175,03,,,,,,,841,3,,,60,,1988
88IN02752,1987804098,X4098,80,87,1,16,1,51,164,151480,994993,,,,,,,,,1,,*,0,0,,4,9,,93,0118,,,,,,10,,1988
88IN02753,1981434102,T4102,43,81,2,42,1,02,912,278843,139243,,,,,,0,,,2,201,2,146,167,02,,,,92,0922,,,,,,70,,1988
88IN02754,1987804105,X4105,80,87,2,44,1,52,002,307895,750143,,,,,,,,,2,148,2,119,138,02,,,,92,0922,,,,,,10,,1988
88IN02755,1982194106,S4106,19,82,2,10,1,07,103,262419,239719,6,,,,,,,,1,,5,147,166,02,,,,,,,FL,3,,,60,,1988
88IN02756,1982194108,S4108,19,82,2,13,1,07,134,331619,279219,,,,,,,,,1,,2,161,153,02,,,,,,,FL,4,,,60,,1988
88IN02757,1987804108,X4108,80,87,2,14,1,51,002,307895,674119,,,,,,,,,2,131,5,117,126,01,,,,92,0922,,,,,,10,,1988
88IN02758,1981434109,T4109,43,81,2,40,1,02,404,282443,017543,,,,,,0,,,2,201,2,156,170,02,,,,92,0922,,,,,,70,,1988
88IN02759,1983024112,Y4112,02,83,1,74,1,30,002,118502,120502,2,,1,,,,,,,,*,0,0,,,,J,93,0606,,,,,,50,JIM'S RAMS,1988
88IN02760,1983204117,B4117,20,83,1,,1,,,TEXAS,,2,,,,,,,,,,M,123,0,,,,J,93,0606,,,,,,50,JIM'S RAMS,1988
88IN02761,1982944118,M4118,94,82,2,16,1,51,161,166594,611593,,,,,,,,,3,,1,165,160,02,,,,93,1107,,,,,,60,FOUND 1027,1988
88IN02762,1982194119,S4119,19,82,2,10,1,07,103,262419,241619,6,,,,,,,,1,,5,148,186,02,,,,,,,FL,4,,,60,,1988
88IN02763,1987804119,X4119,80,87,2,65,1,56,641,144280,171763,,,,,,,,,2,179,5,122,158,01,,,,92,0922,,,,,,10,,1988
88IN02764,1987804120,X4120,80,87,2,65,1,56,641,144280,171763,,,,,,,,,1,C,1,137,140,02,,,,,,3,BF3,3,,,10,,1988
88IN02765,1982194122,S4122,19,82,2,12,1,07,871,263719,128719,7,,,,,,,,1,,8,163,158,02,,,,,,,144,2,,,60,HARDBAG?,1988
88IN02766,1983204124,B4124,20,83,1,,1,,,TEXAS,,2,,,,,,,,,,*,0,0,,4,9,J,93,0201,,,,,,50,JIM'S RAMS,1988
88IN02767,1983204127,B4127,20,83,1,,1,,,TEXAS,,2,,,,,,,,,,M,136,0,,,,J,93,0606,,,,,,50,JIM'S RAMS,1988
88IN02768,1983024130,Y4130,02,83,2,75,1,30,003,121202,127602,6,,1,,,,,,3,,5,147,135,12,,,,93,1121,,FL,1,,,50,,1988
88IN02769,1983204131,B4131,20,83,1,,1,,,TEXAS,,2,,,,,,,,,,M,156,0,,,,J,93,0606,,,,,,50,JIM'S RAMS,1988
88IN02770,1983204133,B4133,20,83,1,,1,,,TEXAS,,2,,,,,,,,,,M,145,0,,,,J,93,0606,,,,,,50,JIM'S RAMS,1988
88IN02771,1983024134,Y4134,02,83,2,73,1,30,001,113702,547001,6,,1,,,,,,1,,5,135,148,02,,,,,,,FL,3,,,50,,1988
88IN02772,1983204134,B4134,20,83,1,,1,,,TEXAS,,2,,,,,,,,,,M,101,0,,,,J,93,0606,,,,,,50,JIM'S RAMS,1988
88IN02773,1987804134,X4134,80,87,2,46,1,52,461,201180,276794,7,,,,,,,,2,149,*,0,134,01,,,,92,0922,,,,,,10,,1988
88IN02774,1982194135,S4135,19,82,2,10,1,07,101,274819,304119,6,,,,,,,,1,,5,177,180,01,,,,,,,FL,4,,,60,,1988
88IN02775,1982194136,S4136,19,82,2,11,1,07,112,384019,228919,,,,,,,,,1,,3,168,169,03,,,,,,,113,3,,,60,,1988
88IN02776,1987804141,X4141,80,87,2,14,1,51,002,307895,667019,,,,,,,,,3,,2,133,128,13,,,X,93,1003,,,,,,10,,1988
88IN02777,1983024142,Y4142,02,83,2,75,1,30,001,113702,127402,6,,1,,,,,,1,,5,148,173,05,,,,,,,FL,5,,,50,,1988
88IN02778,1982944146,M4146,94,82,2,44,1,52,001,487895,752942,,,,,,,,,2,164,2,135,148,03,,,,92,0922,,,,,,60,,1988
88IN02779,1987804147,X4147,80,87,2,64,1,53,002,307895,980762,,,,,,,,,2,166,2,134,154,02,,,,92,0922,,,,,,10,,1988
88IN02780,1981434148,T4148,43,81,2,42,1,02,822,282743,106443,,,,,,0,,,2,202,2,142,150,04,,,,92,0922,,,,,,70,,1988
88IN02781,1987804150,X4150,80,87,2,97,1,97,197,103080,246097,7,,,,,,,,1,,B,180,180,02,,,,,,,197,3,,,10,,1988
88IN02782,1981434153,T4153,43,81,2,48,1,02,492,376243,395704,2,,,,,,,,3,,*,0,0,,,,J,93,1024,,,,,,70,JOHN'S,1988
88IN02783,1987804156,X4156,80,87,1,67,1,56,674,117880,986593,,,,,,,,,1,,*,0,0,,4,9,,93,0118,,,,,,10,,1988
88IN02784,1983024157,Y4157,02,83,2,74,1,30,001,113702,191702,6,,1,,,,,,1,,5,154,166,02,,,,,,,FL,3,,,50,,1988
88IN02785,1982944160,M4160,94,82,2,44,1,52,003,488195,901042,,,,,,,,,2,164,3,144,150,03,,,,92,0922,,,,,,60,,1988
88IN02786,1987804164,X4164,80,87,2,46,1,52,464,133080,546394,,,,,,,,,2,147,2,133,141,02,,,,92,0922,,,,,,10,,1988
88IN02787,1982944164,M4164,94,82,2,47,1,55,471,134094,609793,,,,,,,,,1,,2,157,175,03,,,,,,,  6,3,,,60,,1988
88IN02788,1982194166,S4166,19,82,2,10,1,07,104,273219,066419,6,,,,,,,,1,,5,148,164,02,,,,,,,FL,3,,,60,,1988
88IN02789,1981434167,T4167,43,81,2,40,1,02,402,307243,202943,,,,,,,,,9,,2,143,160,11,,,,93,0916,,,,,,70,SPOILED,1988
88IN02790,1987804168,X4168,80,87,2,46,1,52,463,269980,972994,,,,,,,,,2,147,3,125,140,02,,,,92,0922,,,,,,10,,1988
88IN02791,1983024169,Y4169,02,83,2,75,1,30,003,121202,350301,6,,1,,,,,,1,,5,133,143,02,,,,,,,FL,3,,,50,,1988
88IN02792,1987804169,X4169,80,87,1,46,1,52,463,269980,899594,,,,,,,,,2,258,Y,160,181,,,,,92,0922,,,,,,10,,1988
88IN02793,1987804170,X4170,80,87,2,46,1,52,463,269980,899594,,,,,,,,,2,146,2,142,156,02,,,,92,0922,,,,,,10,,1988
88IN02794,1983024172,Y4172,02,83,2,72,1,30,001,113702,182202,6,,1,,,,,,,,*,0,0,,5,2,,93,0307,,,,,,50,,1988
88IN02795,1981434179,T4179,43,81,2,48,1,02,492,376243,583304,,,,,,0,,,2,202,1,154,154,02,,,,92,0922,,,,,,70,LT,1988
88IN02796,1987804180,X4180,80,87,2,46,1,52,461,201180,567394,7,,,,,,,,2,148,2,137,139,02,,,,92,0922,,,,,,10,,1988
88IN02797,1987804182,X4182,80,87,2,46,1,52,462,278380,380894,,,,,,,,,2,146,2,130,149,01,,,,92,0922,,,,,,10,,1988
88IN02798,1983024183,Y4183,02,83,2,75,1,30,001,113702,660201,6,,1,,,,,,3,,5,131,152,02,,,,93,1121,,FL,3,,,50,BADBACK,1988
88IN02799,1982194183,S4183,19,82,2,13,1,07,132,350619,286319,7,,,,,,,,1,,8,134,133,02,,,,,,,141,2,,,60,,1988
88IN02800,1987804184,X4184,80,87,2,47,1,55,471,200080,501194,,,,,,,,,2,173,1,152,186,02,,,,92,0922,,,,,,10,,1988
88IN02801,1987804185,X4185,80,87,2,46,1,52,462,278380,611694,,,,,,,,,2,146,2,153,158,02,,,,92,0922,,,,,,10,,1988
88IN02802,1981434186,T4186,43,81,2,40,1,02,404,282443,203743,,,,,,0,,,2,201,1,168,168,03,,,,92,0922,,,,,,70,,1988
88IN02803,1987804188,X4188,80,87,2,16,1,51,163,177980,901794,,,,,,,,,2,132,3,108,119,02,,,,92,0922,,,,,,10,,1988
88IN02804,1982194189,S4189,19,82,2,10,1,07,104,273219,200219,6,,,,,,,,1,,5,182,205,03,,,,,,,FL,5,,,60,,1988
88IN02805,1982194195,S4195,19,82,2,10,1,07,104,273219,999218,6,,,,,,,,1,,5,164,205,02,,,,,,,FL,5,,,60,,1988
88IN02806,1987804195,X4195,80,87,2,16,1,51,163,177980,040680,7,,,,,,,,2,128,2,128,138,02,,,,92,0922,,,,,,10,,1988
88IN02807,1982944195,M4195,94,82,2,65,1,56,631,894862,013693,,,,,,,,,1,A,2,147,160,02,,,,,,1,BF2,3,,,60,,1988
88IN02808,1982194197,S4197,19,82,2,10,1,07,101,274819,116119,6,,,,,,,,1,,5,174,194,01,,,,,,,FL,5,,,60,,1988
88IN02809,1981434199,T4199,43,81,2,40,1,02,404,282443,310243,7,,,,,0,,,2,202,8,168,161,02,,,,92,0922,,,,,,70,,1988
88IN02810,1983024202,Y4202,02,83,2,75,1,30,004,182302,624301,6,,1,,,,,,3,,5,138,156,03,,,,93,1121,,,4,,,50,VLT SW.BAG,1988
88IN02811,1983024205,Y4205,02,83,2,76,1,35,004,182302,937001,6,,0,,,,,,3,,5,187,189,13,,,,93,1121,,,3,,,50,L.SPOILED,1988
88IN02812,1987804206,X4206,80,87,1,47,1,55,472,216280,494394,,,,,,,,,1,,*,0,0,,4,9,,93,0411,,,,,,10,,1988
88IN02813,1987804207,X4207,80,87,2,47,1,55,472,216280,494394,7,,,,,,,,9,,5,128,142,01,,,,93,0916,,,,,,10,INFANT.BAG,1988
88IN02814,1987804209,X4209,80,87,2,44,1,52,004,600895,576801,,,,,,,,,2,150,3,124,129,02,,,,92,0922,,,,,,10,,1988
88IN02815,1987804212,X4212,80,87,2,14,1,51,001,307795,413919,,,,,,,,,2,132,1,117,118,02,,,,92,0922,,,,,,10,,1988
88IN02816,1982194215,S4215,19,82,2,12,1,07,911,267419,061119,,,,,,,,,1,,1,162,172,03,,,,,,,851,2,,,60,,1988
88IN02817,1983024217,Y4217,02,83,2,75,1,30,001,113702,524101,6,,1,,,,,,,,5,80,0,,,,,76,0525,,,,,,50,,1988
88IN02818,1982194220,S4220,19,82,2,13,1,07,133,343219,209919,,,,,,,,,1,,1,178,172,03,,,,,,,FL,3,,,60,,1988
88IN02819,1983024222,Y4222,02,83,1,74,1,30,004,182302,067302,2,,1,,,,,,,,*,0,0,,,,J,93,0606,,,,,,50,JIM'S RAMS,1988
88IN02820,1987804222,X4222,80,87,2,46,1,52,463,269980,951494,7,,,,,,,,2,152,2,121,120,02,,,,92,0922,,,,,,10,,1988
88IN02821,1981434223,T4223,43,81,2,41,1,02,411,362943,292743,7,,,0,,3,,,3,000,8,156,155,02,,,J,,,,,,,,70,BROWN,1988
88IN02822,1987804223,X4223,80,87,2,46,1,52,463,269980,951494,7,,,,,,,,2,152,8,114,115,02,,,,92,0922,,,,,,10,,1988
88IN02823,1987804224,X4224,80,87,1,97,1,97,297,002297,247197,,,,,,,,,1,,Y,192,209,,,,,,,,,,,,10,5 JAW,1988
88IN02824,1987804225,X4225,80,87,1,97,1,97,297,002297,247197,,,,,,,,,1,,Y,200,230,,,,,,,,,,,,10,,1988
88IN02825,1987804227,X4227,80,87,2,44,1,52,001,307795,647843,,,,,,,,,2,147,3,131,146,03,,,,92,0922,,,,,,10,,1988
88IN02826,1987804228,X4228,80,87,2,44,1,52,001,307795,647843,,,,,,,,,9,,3,126,138,12,,,,93,0916,,,,,,10,,1988
88IN02827,1983024231,Y4231,02,83,2,75,1,30,004,182302,102802,6,,1,,,,,,1,,5,147,162,03,,,,,,,FL,4,,,50,,1988
88IN02828,1987804233,X4233,80,87,2,45,1,55,441,261980,581143,,,,,,,,,1,,2,128,144,03,,,,,,,  8,3,,,10,,1988
88IN02829,1982944235,M4235,94,82,2,67,1,56,671,100194,846393,,,,,,,,,1,B,1,134,145,04,,,,,,2,BF2,2,,,60,,1988
88IN02830,1987804239,X4239,80,87,2,64,1,53,001,307795,967062,,,,,,,,,2,166,3,136,149,03,,,,92,0922,,,,,,10,,1988
88IN02831,1982194240,S4240,19,82,2,11,1,07,112,384019,115119,,,,,,,,,1,,2,160,171,03,,,,,,,114,3,,,60,,1988
88IN02832,1982194243,S4243,19,82,2,11,1,07,114,333019,192919,,,,,,,,,9,,1,165,149,02,,,,93,0916,,,,,,60,LT'S,1988
88IN02833,1982944245,M4245,94,82,2,64,1,53,002,488095,497162,1,,,,,,,,3,,6,170,0,,,,A,93,1024,,,,,,60,FIELD DAY,1988
88IN02834,1983024246,Y4246,02,83,2,75,1,30,004,182302,110902,6,,1,,,,,,1,,5,161,183,02,,,,,,,FL,3,,,50,,1988
88IN02835,1982944248,M4248,94,82,2,65,1,56,603,902362,049293,,,,,,,,,8,,1,148,145,11,,,,93,0916,,,,,,60,SPOILED,1988
88IN02836,1987804250,X4250,80,87,2,16,1,51,163,177980,800293,7,,,,,,,,2,129,2,131,133,02,,,,92,0922,,,,,,10,LONGTAIL,1988
88IN02837,1982944251,M4251,94,82,2,16,1,51,163,132594,621593,,,,,,,,,2,142,2,148,166,03,,,,92,0922,,,,,,60,,1988
88IN02838,1982194253,S4253,19,82,2,12,1,07,951,317619,204119,,,,,,,,,3,,3,124,126,02,,,X,93,1003,,,,,,60,BAD SW.BAG,1988
88IN02839,1987804253,X4253,80,87,1,67,1,56,672,124780,759594,,,,,,,,,3,,Y,158,193,,,,,04,0801,,,,,,10,,1988
88IN02840,1982944253,M4253,94,82,2,44,1,52,004,488295,797542,,,,,,,,,2,164,1,137,153,02,,,,92,0922,,,,,,60,,1988
88IN02841,1982194256,S4256,19,82,2,10,1,07,101,274819,920318,6,,,,,,,,1,,5,183,192,02,,,,,,,FL,3,,,60,,1988
88IN02842,1981434258,T4258,43,81,2,42,1,02,882,291743,258543,,,,,,0,,,2,201,2,156,166,03,,,,92,0922,,,,,,70,SWING BAG,1988
88IN02843,1982194259,S4259,19,82,2,13,1,07,131,385619,086719,2,,,,,,,,3,,*,0,0,,,,J,93,0822,,,,,,60,JOHN'S,1988
88IN02844,1982194260,S4260,19,82,2,12,1,07,911,267419,848818,,,,,,,,,1,,3,165,160,03,,,,,,,861,4,,,60,,1988
88IN02845,1987804267,X4267,80,87,2,45,1,55,442,213980,406943,,,,,,,,,1,,3,134,136,02,,,,,,,  1,3,,,10,,1988
88IN02846,1982194268,S4268,19,82,2,11,1,07,113,356519,236919,7,,,,,,,,1,,8,195,182,02,,,,,,,142,2,,,60,,1988
88IN02847,1987804269,X4269,80,87,2,44,1,52,001,307795,407043,,,,,,,,,2,150,2,116,128,02,,,,92,0922,,,,,,10,,1988
88IN02848,1982194270,S4270,19,82,2,11,1,07,112,384019,900818,,,,,,,,,3,,1,194,182,12,,,J,,,,,,,,60,JX,1988
88IN02849,1987804270,X4270,80,87,2,44,1,52,001,307795,407043,,,,,,,,,2,151,3,119,128,02,,,,92,0922,,,,,,10,,1988
88IN02850,1982194271,S4271,19,82,2,11,1,07,112,384019,900818,,,,,,,,,3,,3,173,168,10,,,J,,,,,,,,60,BAG,1988
88IN02851,1987804272,X4272,80,87,2,16,1,51,161,181680,697294,,,,,,,,,2,130,3,117,132,02,,,,92,0922,,,,,,10,,1988
88IN02852,1982944272,M4272,94,82,2,14,1,51,004,488295,025219,,,,,,,,,2,143,1,147,145,02,,,,92,0922,,,,,,60,,1988
88IN02853,1981434273,T4273,43,81,2,48,1,02,492,376243,466804,,,,,,,,,3,,3,152,130,12,,,X,93,1003,,,,,,70,,1988
88IN02854,1981434276,T4276,43,81,2,43,1,02,431,404943,040943,7,,,,,0,,,2,201,8,153,168,03,,,,92,0922,,,,,,70,,1988
88IN02855,1987804276,X4276,80,87,2,16,1,51,162,205280,742194,,,,,,,,,2,126,3,140,158,02,,,,92,0922,,,,,,10,,1988
88IN02856,1987804277,X4277,80,87,2,45,1,55,402,723943,336593,,,,,,,,,1,,1,126,128,02,,,,,,,  2,3,,,10,,1988
88IN02857,1987804283,X4283,80,87,2,47,1,55,474,256280,990594,,,,,,,,,8,,3,121,123,12,,,,93,0916,,,,,,10,,1988
88IN02858,1987804284,X4284,80,87,1,47,1,55,474,256280,990594,,,,,,,,,2,268,Y,172,198,,,,,92,0922,,,,,,10,,1988
88IN02859,1987804285,X4285,80,87,2,47,1,55,474,256280,994194,7,,,,,,,,2,173,5,161,168,01,,,,92,0922,,,,,,10,,1988
88IN02860,1987804290,X4290,80,87,2,47,1,55,471,200080,513194,7,,,,,,,,1,,2,168,153,02,,,,,,,  3,4,,,10,,1988
88IN02861,1987804292,X4292,80,87,2,16,1,51,163,177980,185394,7,,,,,,,,2,131,8,101,125,01,,,,92,0922,,,,,,10,,1988
88IN02862,1982194300,S4300,19,82,2,10,1,07,102,326619,039319,6,,,,,,,,1,,5,159,193,02,,,,,,,FL,4,,,60,,1988
88IN02863,1987804300,X4300,80,87,2,14,1,51,005,610895,335519,,,,,,,,,2,126,2,147,156,02,,,,92,0922,,,,,,10,,1988
88IN02864,1983024305,Y4305,02,83,2,75,1,30,004,182302,669001,6,,1,,,,,,1,,5,133,156,01,,,,,,,732,4,,,50,,1988
88IN02865,1983024306,Y4306,02,83,2,73,1,30,001,113702,185002,6,,1,,,,,,3,,5,104,110,01,,,X,93,1003,,,,,,50,COND,1988
88IN02866,1987804307,X4307,80,87,2,16,1,51,164,151480,991193,,,,,,,,,2,127,2,129,148,02,,,,92,0922,,,,,,10,,1988
88IN02867,         0,04308,00,84,1,02,1,02,,CALIF,,,,,,,,,,3,,M,182,207,,,,,93,0801,,,,,,40,COLOR,1988
88IN02868,1983024309,Y4309,02,83,1,73,1,30,008,133602,760201,2,,1,,,,,,,,*,0,0,,,,J,93,0606,,,,,,50,JIM'S RAMS,1988
88IN02869,1987804312,X4312,80,87,2,45,1,55,441,261980,706243,,,,,,,,,2,173,2,120,141,01,,,,92,0922,,,,,,10,,1988
88IN02870,1987804313,X4313,80,87,2,45,1,55,441,261980,706243,,,,,,,,,1,,2,139,0,,,,,97,0915,,,,,,10,,1988
88IN02871,1983024314,Y4314,02,83,2,73,1,30,001,113702,619501,6,,1,,,,,,1,,5,160,167,01,,,,,,,733,4,,,50,,1988
88IN02872,1987804314,X4314,80,87,2,44,1,52,002,307895,479743,,,,,,,,,2,149,3,118,132,02,,,,92,0922,,,,,,10,,1988
88IN02873,1982194315,S4315,19,82,2,11,1,07,111,371019,984818,7,,,,,,,,1,,8,132,131,02,,,,,,,143,1,,,60,,1988
88IN02874,1987804315,X4315,80,87,2,44,1,52,002,307895,479743,,,,,,,,,2,147,2,112,141,02,,,,92,0922,,,,,,10,,1988
88IN02875,1987804317,X4317,80,87,2,45,1,55,442,213980,720843,,,,,,,,,1,,3,123,126,02,,,,,,,  4,3,,,10,,1988
88IN02876,1987804320,X4320,80,87,2,47,1,55,474,256280,742094,7,,,,,,,,1,,2,142,141,03,,,,,,,  5,3,,,10,,1988
88IN02877,1982194321,S4321,19,82,2,13,1,07,132,350619,064619,,,,,,,,,,,2,147,0,,,,,01,0530,,,,,,60,,1988
88IN02878,1982944326,M4326,94,82,2,67,1,56,672,204494,888893,,,,,,,,,8,,1,160,170,12,,,,93,0916,,,,,,60,SPOILED,1988
88IN02879,1983024327,Y4327,02,83,2,72,1,30,  6,000002,262302,6,,1,,,,,,1,,5,158,163,01,,,,,,,FL,4,,,50,,1988
88IN02880,1982194329,S4329,19,82,2,10,1,07,101,274819,285819,6,,,,,,,,1,,5,175,169,01,,,,,,,FL,3,,,60,,1988
88IN02881,1987804330,X4330,80,87,1,67,1,56,671,119180,854094,,,,,,,,,3,,Y,153,187,,,,,93,0800,,,,,,10,,1988
88IN02882,1987804331,X4331,80,87,2,67,1,56,671,119180,854094,,,,,,,,,3,,3,127,0,,,,,93,0606,,,,,,10,CULL,1988
88IN02883,1987804334,X4334,80,87,2,16,1,51,163,177980,965793,,,,,,,,,2,126,5,114,153,01,,,,92,0922,,,,,,10,,1988
88IN02884,1987804338,X4338,80,87,2,46,1,52,461,201180,012794,7,,,,,,,,2,152,8,115,114,02,,,,92,0922,,,,,,10,,1988
88IN02885,1983024342,Y4342,02,83,1,73,1,30,002,118502,931001,2,,1,,,,,,,,*,0,0,,,,J,93,0606,,,,,,50,JIM'S RAMS,1988
88IN02886,1987804343,X4343,80,87,2,14,1,51,002,307895,529019,,,,,,,,,2,130,2,122,130,02,,,,92,0922,,,,,,10,,1988
88IN02887,1987804345,X4345,80,87,2,14,1,51,004,600895,405519,,,,,,,,,2,127,3,128,147,02,,,,92,0922,,,,,,10,,1988
88IN02888,1981434350,T4350,43,81,2,42,1,02,952,308143,089143,,,,,,,,,3,,5,133,149,03,,,J,,,,,,,,70,SWINGBAG,1988
88IN02889,1983024355,Y4355,02,83,2,72,1,30,  6,000002,226402,6,,1,,,,,,1,,5,149,183,02,,,,,,,FL,4,,,50,,1988
88IN02890,1983024356,Y4356,02,83,2,75,1,30,  6,000002,226402,6,,1,,,,,,1,,5,146,149,02,,,,,,,734,3,,,50,,1988
88IN02891,1983024357,Y4357,02,83,2,73,1,30,002,118502,836601,6,,1,,,,,,1,,5,154,173,02,,,,,,,FL,3,,,50,,1988
88IN02892,1982194360,S4360,19,82,2,13,1,07,132,350619,224019,,,,,,,,,1,,2,181,185,03,,,,,,,FL,3,,,60,,1988
88IN02893,1987804363,X4363,80,87,2,45,1,55,441,261980,525943,,,,,,,,,1,,1,106,128,01,,,,,,,  6,3,,,10,,1988
88IN02894,1987804364,X4364,80,87,2,45,1,55,441,261980,525943,,,,,,,,,2,174,1,124,131,02,,,,92,0922,,,,,,10,,1988
88IN02895,1983024365,Y4365,02,83,2,72,1,30,  6,000002,266802,6,,1,,,,,,1,,5,123,152,02,,,,,,,FL,3,,,50,,1988
88IN02896,1983024367,Y4367,02,83,2,74,1,30,003,121202,108502,6,,1,,,,,,1,,5,149,155,02,,,,,,,FL,3,,,50,,1988
88IN02897,1983024369,Y4369,02,83,2,72,1,30,  6,000002,238402,1,,1,,,,,,3,,5,105,0,,,,A,93,0620,,,,,,50,ANN'S EWES,1988
88IN02898,1982944369,M4369,94,82,2,14,1,51,004,488295,917018,,,,,,,,,2,142,1,152,170,04,,,,92,0922,,,,,,60,,1988
88IN02899,1987804370,X4370,80,87,1,46,1,52,464,133080,051280,,,,,,,,,3,,Y,166,177,,,,,93,0801,,,,,,10,,1988
88IN02900,1982194371,S4371,19,82,2,10,1,07,104,273219,642418,6,,,,,,,,1,,5,143,149,01,,,,,,,FL,3,,,60,,1988
88IN02901,1987804371,X4371,80,87,2,46,1,52,464,133080,051280,7,,,,,,,,2,152,8,106,109,02,,,,92,0922,,,,,,10,,1988
88IN02902,1982194373,S4373,19,82,2,12,1,07,851,264419,763318,,,,,,,,,,,*,0,0,,,,,05,0511,,,,,,60,,1988
88IN02903,1987804375,X4375,80,87,2,16,1,51,162,205280,736994,7,,,,,,,,2,128,*,0,141,02,,,,92,0922,,,,,,10,,1988
88IN02904,1987804377,X4377,80,87,2,46,1,52,464,133080,567694,7,,,,,,,,2,146,2,143,148,02,,,,92,0922,,,,,,10,,1988
88IN02905,1981434380,T4380,43,81,2,42,1,02,922,313943,942842,,,,,,0,,,2,202,1,125,120,03,,,,92,0922,,,,,,70,,1988
88IN02906,1987804380,X4380,80,87,2,46,1,52,462,278380,606794,,,,,,,,,2,151,3,133,128,02,,,,92,0922,,,,,,10,,1988
88IN02907,1987804385,X4385,80,87,2,46,1,52,461,201180,161794,,,,,,,,,2,146,3,142,152,01,,,,92,0922,,,,,,10,,1988
88IN02908,1987804386,X4386,80,87,2,16,1,51,161,181680,601693,7,,,,,,,,2,,*,0,0,,,,,97,0915,,,,,,10,,1988
88IN02909,1982944386,M4386,94,82,2,14,1,51,002,488095,059019,,,,,,,,,,,*,0,0,,,,,01,0428,,,,,,60,,1988
88IN02910,1987804391,X4391,80,87,1,44,1,52,004,600895,530143,,,,,,,,,3,,Y,134,150,,,,,93,0801,,,,,,10,,1988
88IN02911,1982194392,S4392,19,82,2,11,1,07,112,384019,276719,,,,,,,,,1,,2,183,183,03,,,,,,,111,4,,,60,,1988
88IN02912,1981434393,T4393,43,81,2,41,1,02,413,399643,302843,,,,,,,,,3,,2,146,152,03,,,X,93,1003,,,,,,70,TEETH,1988
88IN02913,1987804393,X4393,80,87,2,16,1,51,161,181680,737594,7,,,,,3,,,3,000,8,88,97,05,,,X,93,1003,,,,,,10,BAGKNOT,1988
88IN02914,1987804394,X4394,80,87,2,16,1,51,163,177980,438694,7,,,,,,,,2,128,2,149,140,02,,,,92,0922,,,,,,10,,1988
88IN02915,1982194395,S4395,19,82,2,13,1,07,131,385619,280119,7,,,,,,,,1,,8,138,152,02,,,,,,,144,3,,,60,,1988
88IN02916,1987804395,X4395,80,87,1,16,1,51,163,177980,438694,,,,,,,,,2,254,Y,174,200,,,,,92,0922,,,,,,10,,1988
88IN02917,1983024397,Y4397,02,83,2,72,1,30,001,113702,707701,6,,1,1,1,2,,,2,109,5,163,168,02,,,,92,0922,,,,,,50,,1988
88IN02918,1983024399,Y4399,02,83,2,73,1,30,007,185102,640001,6,,1,,,,,,1,,5,149,0,,,,,01,0916,,,,,,50,SWING BAG,1988
