UID,ID10,YR,SEX,ETAG,C8,LINE,PEN,C14,SEA,PD,RGRP,ELG,STM,TBR,ADAM,TRT1,TRT2,TM,HORN,BPEN,YRWT,FACE,BAG,SPRGWT,FALLWT,DISP,LNDAM,STAPL,CLFL,BRD,DAYDIS,GRFL,FLGR,SIRE,BAND,IDX,DAM,CAUSE,XVET,YRREC
75IN01214,1971185498,71,2,C5498,,78,780,,8,,,,07,,5,,,6,,04, 91,12, 2,129,166,,78,076,040,18,,,,345218,5,,936614,,,1975
75IN01215,1971185500,71,2,C5500,,77,772,,,,,,07,,5,,,6,,01, 78,12, 3,111,151,,77,092,042,18,,,,474218,1,,802614,,,1975
75IN01216,1971185504,71,2,C5504,,76,760,,,,,,07,,5,,,6,,762, 93,09, 2,126,160,,76,093,048,18,,,,351618,2,,393118,,,1975
75IN01217,1971185507,71,2,C5507,,76,761,,8,,,,07,,,,,6,,, 30,08,,122,,6,76,087,049,18,0701,,,352818,2,,800914,01,,1975
75IN01218,1971185517,71,2,C5517,,73,732,,8,,,,07,,,,,6,,,120,10,,172,,7,73,091,051,18,0919,,,384418,3,,777314,97,,1975
75IN01219,1971185520,71,2,C5520,,72,900,,,2,,,07,,5,,,3,,910, 12,09, 2,136,177,,72,087,045,18,,,,397418,2,,298218,,,1975
75IN01220,1971185529,71,2,C5529,,75,752,,8,2,,,07,,5,,,6,,752, 92,13, 1,110,154,,75,083,045,18,,,,399918,2,,827114,,,1975
75IN01221,1971185532,71,2,C5532,,76,760,,8,,,,07,,5,,,6,,760, 02,14, 2,116,151,,76,082,045,18,,,,351618,4,,880614,,,1975
75IN01222,1971185533,71,2,C5533,,76,760,,,,,,07,,5,,,6,,762, 00,11, 2,134,165,,76,104,053,18,,,,351618,1,,880614,,,1975
75IN01223,1971185544,71,2,C5544,,72,970,,8,,,,07,,5,,,3,,970, 98,11, 1,106,139,,72,093,051,18,,,,375118,5,,321118,,,1975
75IN01224,1971185545,71,2,C5545,,78,781,,,,,,07,,5,,,6,,03, 00,14, 2,133,168,,78,089,051,18,,,,368118,2,,655914,,,1975
75IN01225,1971185548,71,2,C5548,,73,731,,,,,,07,,5,,,6,,730, 80,13, 2,102,130,,73,088,043,18,,,,340218,2,,920314,,,1975
75IN01226,1971185550,71,2,C5550,,72,820,,8,,,,07,,5,,,3,,920, 85,14, 1,108,137,,72,081,041,18,,,,385218,1,,203618,,,1975
75IN01227,1971185561,71,2,C5561,,72,850,,,,,,07,,5,,,3,,930, 93,11, 2,127,146,,72,096,047,18,,,,373318,1,,213718,,,1975
75IN01228,1971185563,71,2,C5563,,77,770,,8,,,,07,,5,,,6,,06, 97,14, 2,136,174,,77,079,051,18,,,,338218,1,,624311,,,1975
75IN01229,1971185580,71,2,C5580,,73,732,,8,3,,,07,,,,,6,,, 92,10,12,112,136,3,73,085,040,18,0929,,,384418,2,,967614,93,,1975
75IN01230,1971185581,71,2,C5581,,75,751,,8,,,,07,,5,,,6,,750, 04,07, 2,132,173,,75,086,051,18,,,,444918,1,,969814,,,1975
75IN01231,1971185587,71,2,C5587,,74,741,,,,,,07,,5,,,6,,740, 68,07, 2,105,132,,74,099,040,18,,,,423418,2,,834114,,,1975
75IN01232,1971185589,71,2,C5589,,78,780,,8,,,,07,,5,,,6,,06, 95,14, 2,130,157,,78,081,044,18,,,,345218,2,,683114,,,1975
75IN01233,1971185590,71,2,C5590,,78,780,,,2,,,07,,,,,6,, 45, 78,14, 1,119,151,2,78,090,038,18,0925,,,345218,5,,683114,92,,1975
75IN01234,1971185592,71,2,C5592,,70,701,,8,,,,07,,5,,,2,,700, 03,07, 2,132,172,,70,084,044,18,,,,364118,2,,217118,,,1975
75IN01235,1971185597,71,2,C5597,,72,840,,,2,,,07,,5,,,3,,860, 78,15, 1,112,127,5,72,093,041,18,1219,,,346718,1,,213618,95,,1975
75IN01236,1971185609,71,2,C5609,,78,781,,8,,,,07,,5,,,6,,01, 96,11, 2,117,144,,78,082,046,18,,,,368118,2,,872214,,,1975
75IN01237,1971185610,71,2,C5610,,75,750,,8,,,,07,,5,,,6,,752, 82,09, 1,120,162,,75,086,047,18,,,,340618,1,,836514,,,1975
75IN01238,1971185613,71,2,C5613,,78,780,,,,,,07,,5,,,6,,05, 94,09, 2,124,171,,78,081,044,18,,,,345218,2,,332018,,,1975
75IN01239,1971185649,71,2,C5649,,75,751,,8,,,,07,,5,,,6,,750, 25,10, 2,174,177,,75,090,053,18,,,,444918,3,,388318,,,1975
75IN01240,1971185651,71,2,C5651,,74,742,,8,,,,07,,,,,6,,, 94,13,,146,,6,74,095,048,18,0604,,,417218,3,,928014,01,,1975
75IN01241,1971185654,71,2,C5654,,74,741,,,,,,07,,5,,,6,,742, 80,12, 2,115,142,,74,086,042,18,,,,423418,2,,896114,,,1975
75IN01242,1971185679,71,2,C5679,,78,782,,8,,,,07,,5,,,6,,02, 14,09, 3,163,155,,78,101,056,18,,,,378918,3,,971114,,,1975
75IN01243,1971185686,71,2,C5686,,72,950,,,3,,,07,,,,,3,,, 65,12, 2,100,103,3,72,075,031,18,0929,,,360718,1,,373818,93,,1975
75IN01244,1971185688,71,2,C5688,,70,700,,,,,,07,,5,,,2,,701, 14,09, 2,141,182,,70,099,056,18,,,,356418,2,,196718,,,1975
75IN01245,1971185690,71,2,C5690,,74,742,,8,,,,07,,5,,,6,,740, 22,10, 1,131,172,,74,091,050,18,,,,417218,1,,949014,,,1975
75IN01246,1971185691,71,2,C5691,,76,761,,8,,,,07,,,,,6,,, 02,13,,126,,7,76,086,040,18,0919,,,352818,3,,338418,97,,1975
75IN01247,1971185692,71,2,C5692,,76,761,,,3,,,07,,,,,6,,, 86,13, 3,134,173,3,76,087,045,18,0929,,,352818,2,,851714,93,,1975
75IN01248,1971185694,71,2,C5694,,76,762,,8,,,,07,,5,,,6,,760, 08,11, 1,152,192,,76,106,058,18,,,,497018,1,,351118,,,1975
75IN01249,1971185697,71,2,C5697,,77,772,,,,,,07,,5,,,6,,01, 94,09, 1,112,144,,77,082,043,18,,,,474218,5,,933914,,,1975
75IN01250,1971185699,71,2,C5699,,77,770,,,2,,,07,,,,,6,, 45, 05,11, 1,115,154,2,77,076,045,18,0925,,,338218,5,,878214,92,,1975
75IN01251,1971185706,71,2,C5706,,77,772,,8,,,,07,,5,,,6,,04, 83,13, 1,106,137,,77,086,047,18,,,,474218,5,,961914,,,1975
75IN01252,1971185719,71,2,C5719,,75,752,,8,3,,,07,,,,,6,,, 81,13,12,119,163,4,75,087,038,18,,,,399918,2,,908514,,,1975
75IN01253,1971185721,71,2,C5721,,78,782,,,3,,,07,,,,,6,,, 04,09,12,123,133,4,78,094,053,18,,,,378918,2,,365218,,,1975
75IN01254,1971185730,71,2,C5730,,74,742,,8,,,,07,,5,,,6,,741, 07,12, 2,137,147,,74,085,047,18,,,,417218,5,,869614,,,1975
75IN01255,1971185741,71,2,C5741,,74,740,,,,,,07,,5,,,6,,742, 08,12, 3,127,156,,74,089,045,18,,,,392618,2,,781714,,,1975
75IN01256,1971185745,71,2,C5745,,75,751,,,,,,07,,,,,6,,, 92,10,,,,6,75,090,051,18,0403,,,444918,,,795014,28,,1975
75IN01257,1971185756,71,2,C5756,,78,780,,,,,,07,,5,,,6,,04, 88,13, 3,133,172,,78,080,042,18,,,,345218,2,,787014,,,1975
75IN01258,1971185761,71,2,C5761,,70,700,,8,,,,07,,5,,,2,,700, 08,08, 2,147,181,,70,093,060,18,,,,356418,1,,209318,,,1975
75IN01259,1971185771,71,2,C5771,,77,771,,,,,,07,,5,,,6,,02, 92,09, 2,104,131,,77,099,054,18,,,,349118,2,,947314,,,1975
75IN01260,1971185791,71,2,C5791,,75,750,,8,,,,07,,5,,,6,,751, 08,09, 2,137,166,,75,087,054,18,,,,340618,2,,957114,,,1975
75IN01261,1971185794,71,2,C5794,,70,701,,8,,,,07,,5,,,2,,702, 08,09, 2,127,156,,70,071,048,18,,,,364118,2,,289618,,,1975
75IN01262,1971185799,71,2,C5799,,73,732,,,,,,07,,,,,6,,, 11,10,,,,6,73,088,050,18,0101,,,384418,,,895614,01,,1975
75IN01263,1971185804,71,2,C5804,,72,930,,,,,,07,,5,,,3,,830, 91,14, 1,108,148,,72,076,041,18,,,,384318,5,,362218,,,1975
75IN01264,1971185808,71,2,C5808,,70,701,,,3,,,07,,,,,2,,, 07,08, 3,136,170,4,70,096,049,18,,,,364118,2,,326018,,,1975
75IN01265,1971185809,71,2,C5809,,72,800,,8,2,,,07,,,,,3,, 45, 93,13, 3,127,149,2,72,074,036,18,0925,,,373018,1,,308118,92,,1975
75IN01266,1971185819,71,2,C5819,,74,740,,8,,,,07,,5,,,6,,741, 02,09, 2,142,176,,74,090,049,18,,,,392618,2,,968614,,,1975
75IN01267,1971185829,71,2,C5829,,75,750,,8,,,,07,,5,,,6,,752, 88,12, 2,129,158,,75,087,048,18,,,,340618,2,,775614,,,1975
75IN01268,1971185831,71,2,C5831,,73,731,,8,,,,07,,5,,,6,,731, 90,09, 3,116,138,,73,083,043,18,,,,340218,4,,368818,,,1975
75IN01269,1971185834,71,2,C5834,,78,781,,8,,,,07,,5,,,6,,03, 77,14, 1,115,160,,78,088,046,18,,,,368118,1,,803014,,,1975
75IN01270,1971185836,71,2,C5836,,75,750,,,,,,07,,5,,,6,,751, 97,15, 2,135,161,,75,072,046,18,,,,340618,2,,868314,,,1975
75IN01271,1971185838,71,2,C5838,,77,771,,8,,,,07,,5,,,6,,05, 98,12, 1,102,141,,77,090,050,18,,,,349118,5,,934114,,,1975
75IN01272,1971185841,71,2,C5841,,73,730,,,,,,07,,5,,,6,,732, 00,12, 2,114,152,,73,105,056,18,,,,339618,1,,834214,,,1975
75IN01273,1971185846,71,2,C5846,,76,762,,8,,,,07,,5,,,6,,761, 05,09, 2,147,164,,76,086,044,18,,,,497018,2,,338318,,,1975
75IN01274,1971185847,71,2,C5847,,72,850,,,,,,07,,5,,,3,,870, 92,14, 2,114,146,,72,084,042,18,,,,373318,1,,255118,,,1975
75IN01275,1971185853,71,2,C5853,,70,701,,,2,,,07,,5,,,2,,701, 07,07, 2,144,166,,70,083,050,18,,,,364118,2,,240718,,,1975
75IN01276,1971185867,71,2,C5867,,78,781,,,,,,07,,5,,,6,,06, 76,09, 3,115,136,,78,082,034,18,,,,368118,3,,903614,,,1975
75IN01277,1971185871,71,2,C5871,,70,700,,8,,,,07,,5,,,2,,702, 15,09, 2,137,176,,70,100,060,18,,,,356418,2,,310118,,,1975
75IN01278,1971185885,71,2,C5885,,78,782,,8,,,,07,,5,,,6,,01, 02,10, 1,118,154,,78,085,049,18,,,,378918,5,,842514,,,1975
75IN01279,1971185893,71,2,C5893,,76,762,,,,,,07,,5,,,6,,760, 12,13, 2,144,173,,76,101,047,18,,,,497018,2,,794314,,,1975
75IN01280,1971185898,71,2,C5898,,70,702,,,,,,07,,5,,,2,,701, 02,09, 3,139,164,,70,084,044,18,,,,365418,2,,303718,,,1975
75IN01281,1971185899,71,2,C5899,,70,702,,8,2,,,07,,5,,,2,,702, 97,09, 2,145,173,,70,087,041,18,,,,365418,1,,303718,,,1975
75IN01282,1971185909,71,2,C5909,,73,731,,8,,,,07,,5,,,6,,730, 84,13, 1,109,143,,73,089,043,18,,,,340218,5,,973614,,,1975
75IN01283,1971185916,71,2,C5916,,73,732,,,,,,07,,5,,,6,,730, 14,12, 1,136,164,,73,085,048,18,,,,384418,2,,949314,,,1975
75IN01284,1971185921,71,2,C5921,,70,701,,8,,,,07,,5,,,2,,700, 01,09, 2,119,151,,70,085,040,18,,,,364118,2,,356718,,,1975
75IN01285,1971185924,71,2,C5924,,70,701,,,,,,07,,5,,,2,,702, 93,09, 1,102,139,,70,085,046,18,,,,364118,5,,235418,,,1975
75IN01286,1971185926,71,2,C5926,,70,700,,,,,,07,,5,,,2,,701, 15,09, 1,153,186,,70,090,044,18,,,,356418,2,,266518,,,1975
75IN01287,1971185931,71,2,C5931,,75,751,,,,,,07,,5,,,6,,750, 13,09, 1,132,177,,75,077,047,18,,,,444918,2,,978814,,,1975
75IN01288,1971185957,71,2,C5957,,74,740,,8,,,,07,,5,,,6,,740, 04,10, 2,133,158,,74,093,046,18,,,,392618,3,,767814,,,1975
75IN01289,1971185963,71,2,C5963,,70,702,,8,,,,07,,5,,,2,,700, 95,10, 2,135,166,,70,079,043,18,,,,365418,2,,321818,,,1975
75IN01290,1971185977,71,2,C5977,,73,732,,,,,,07,,5,,,6,,731, 96,09, 2,115,127,,73,082,035,18,,,,384418,5,,889814,,,1975
75IN01291,1971185979,71,2,C5979,,76,762,,8,,,,07,,5,,,6,,761, 02,09, 1,135,171,,76,081,038,18,,,,497018,2,,331618,,,1975
75IN01292,1971186007,71,2,C6007,,78,782,,,,,,07,,5,,,6,,05, 95,13, 3,128,159,,78,078,043,18,,,,378918,1,,917914,,,1975
75IN01293,1971186008,71,2,C6008,,76,760,,,,,,07,,5,,,6,,762, 90,09, 1,123,166,,76,090,047,18,,,,351618,5,,912314,,,1975
75IN01294,1971186013,71,2,C6013,,74,742,,8,,,,07,,5,,,6,,740, 98,09, 3,108,162,,74,078,039,18,,,,417218,2,,394718,,,1975
75IN01295,1971186015,71,2,C6015,,70,700,,8,,,,07,,,,,2,,, 08,08,,134,,7,70,084,045,18,0919,,,356418,2,,311418,97,,1975
75IN01296,1971186018,71,2,C6018,,74,741,,,,3,,07,,,,,6,,, 96,09,,144,,4,74,078,043,18,,,,423418,,,757514,,,1975
75IN01297,1971186019,71,2,C6019,,73,732,,8,,,,07,,5,,,6,,730, 04,08, 2,138,164,,73,065,036,18,,,,384418,3,,926314,,,1975
75IN01298,1971186021,71,2,C6021,,77,770,,,,,,07,,5,,,6,,03, 98,06, 2,113,146,,77,089,049,18,,,,338218,,,969314,,,1975
75IN01299,1971186023,71,2,C6023,,73,731,,,,,,07,,5,,,6,,732, 90,09, 2,109,146,,73,083,040,18,,,,340218,2,,405918,,,1975
75IN01300,1971186028,71,2,C6028,,74,742,,8,,,,07,,5,,,6,,741, 98,10, 4,122,164,,74,091,050,18,,,,417218,2,,905514,,,1975
75IN01301,1971186052,71,2,C6052,,73,731,,,,,,07,,5,,,6,,732, 07,08, 2,150,164,,73,090,045,18,,,,340218,5,,391018,,,1975
75IN01302,1971186062,71,2,C6062,,74,741,,,,,,07,,5,,,6,,742, 86,12, 3,143,161,,74,089,046,18,,,,423418,3,,964014,,,1975
75IN01303,1971186065,71,2,C6065,,74,740,,,,3,,07,,,,,6,,, 10,10,,129,,4,74,088,058,18,,,,392618,,,352018,,,1975
75IN01304,1971186102,71,2,C6102,,76,762,,8,,,,07,,5,,,6,,761, 90,12, 2,106,148,,76,085,047,18,,,,497018,2,,374718,,,1975
75IN01305,1971186109,71,2,C6109,,77,770,,,,,,07,,5,,,6,,06, 92,11, 1,119,145,,77,081,037,18,,,,338218,5,,868914,,,1975
75IN01306,1971186122,71,2,C6122,,77,771,,,,,,07,,5,,,6,,02, 88,14, 1,108,149,,77,084,042,18,,,,349118,1,,375318,,,1975
75IN01307,1971186129,71,2,C6129,,76,760,,8,,,,07,,5,,,6,,760, 00,12, 2,124,150,,76,070,037,18,,,,351618,2,,858114,,,1975
75IN01308,1971186131,71,2,C6131,,75,750,,,,,,07,,5,,,6,,751, 92,11, 1,114,162,,75,080,039,18,,,,340618,2,,637211,,,1975
75IN01309,1971186134,71,2,C6134,,72,820,,,,,,07,,5,,,3,,850, 68,12, 1,107,137,,72,077,032,18,,,,385218,1,,309718,,,1975
75IN01310,1971186139,71,2,C6139,,70,701,,,,,,07,,5,,,2,,700, 04,13, 4,149,174,,70,081,046,18,,,,364118,3,,249218,,,1975
75IN01311,1971186142,71,2,C6142,,72,860,,,,,,07,,5,,,3,,820, 67,13, 2,111,149,,72,085,043,18,,,,366818,2,,292418,,,1975
75IN01312,1971186145,71,2,C6145,,72,970,,8,,,,07,,,,,3,,, 68,09,,,,7,72,072,034,18,0527,,,375118,,,304918,97,,1975
75IN01313,1971186146,71,2,C6146,,70,700,8,,,,,07,3,5,,,2,,701,096,08, 3,137,166,,70,075,038,18,,,,356418,2,,288418,,,1975
75IN01314,1971186180,71,2,C6180,,74,742,,8,3,,,07,,,,,6,,, 85,14,12,118,146,4,74,082,045,18,,,,417218,2,,830814,,,1975
75IN01315,1971186187,71,2,C6187,,75,750,,,,,,07,,5,,,6,,750, 98,10, 2,123,158,,75,078,042,18,,,,340618,2,,820314,,,1975
75IN01316,1971186197,71,2,C6197,,73,730,,,,,,07,,5,,,6,,731, 86,11, 1,123,155,,73,073,033,18,,,,339618,5,,886814,,,1975
75IN01317,1971186205,71,2,C6205,,72,990,,,,,,07,,5,,,3,,870, 85,14, 2,108,143,,72,074,036,18,,,,362118,5,,380518,,,1975
75IN01318,1971186206,71,2,C6206,,77,770,,,,,,07,,5,,,6,,06, 00,12, 2,134,158,,77,080,046,18,,,,338218,1,,398218,,,1975
75IN01319,1971186214,71,2,C6214,,77,772,,8,,,,07,,5,,,6,,01, 88,10, 1,118,147,,77,079,038,18,,,,474218,5,,367818,,,1975
75IN01320,1971186226,71,2,C6226,,72,940,,8,,,,07,,5,,,3,,960, 71,15, 3,107,144,,72,079,037,18,,,,373118,2,,319818,,,1975
75IN01321,1971186231,71,2,C6231,,72,870,,,,,,07,,5,,,3,,890, 98,09, 1,114,154,,72,090,043,18,,,,385718,2,,313118,,,1975
75IN01322,1971186245,71,2,C6245,,75,751,,8,,,,07,,5,,,6,,752, 78,10, 1,131,169,,75,084,035,18,,,,444918,1,,352618,,,1975
75IN01323,1971186249,71,2,C6249,,77,771,,,,,,07,,5,,,6,,05, 13,07, 2,121,168,,77,082,046,18,,,,349118,2,,407918,,,1975
75IN01324,1971186258,71,2,C6258,,77,772,,,,,,07,,5,,,6,,03, 91,11, 3,121,151,,77,088,043,18,,,,474218,2,,971414,,,1975
75IN01325,1971186260,71,2,C6260,,74,741,,,,,,07,,5,,,6,,741, 08,09, 3,140,183,,74,084,046,18,,,,423418,2,,788914,,,1975
75IN01326,1972186266,72,2,C6266,,70,701,,8,,,,07,,4,,,2,,702, 13,09, 2,121,167,,70,,,18,,,,477418,2,,292918,,,1975
75IN01327,1972186267,72,2,C6267,,70,700,,,,,,07,,4,,,2,,701, 94,07, 1,104,135,,70,,,18,,,,514218,5,,465018,,,1975
75IN01328,1972186269,72,2,C6269,,70,702,,8,,,,07,,4,,,2,,700, 01,07, 1,113,138,,70,,,18,,,,428118,5,,262618,,,1975
75IN01329,1972186272,72,2,C6272,,78,782,,8,,,,07,,,,,6,,, 03,11,,,,7,78,,,18,0527,,,482418,,,353618,97,,1975
75IN01330,1972186277,72,2,C6277,,75,750,,8,,,,07,,4,,,6,,750, 08,11, 2,121,162,,75,,,18,,,,572218,5,,779514,,,1975
75IN01331,1972186278,72,2,C6278,,73,732,,,,,,07,,4,,,6,,730, 98,08, 3,129,171,,73,,,18,,,,549318,2,,404918,,,1975
75IN01332,1972186279,72,2,C6279,,73,732,,8,,,,07,,4,,,6,,731, 99,09, 1,94,145,,73,,,18,,,,549318,5,,404918,,,1975
75IN01333,1972186281,72,2,C6281,,72,860,,,,,,07,,4,,,3,,810, 70,11, 2,99,126,,72,,,18,,,,415818,3,,381418,,,1975
75IN01334,1972186284,72,2,C6284,,70,702,,,,,,07,,4,,,2,,700, 98,08, 2,128,164,,70,,,18,,,,428118,1,,280918,,,1975
75IN01335,1972186298,72,2,C6298,,72,820,,8,,,,07,,,,,3,,, 90,15,,,,7,72,,,18,0527,,,441018,,,270018,97,,1975
75IN01336,1972186316,72,2,C6316,,76,760,,,,,,07,,4,,,6,,762, 17,12, 1,137,182,,76,,,18,,,,579018,5,,896014,,,1975
75IN01337,1972186317,72,2,C6317,,77,771,,8,,,,07,,4,,,6,,04, 17,10, 1,136,184,,77,,,18,,,,559418,1,,417618,,,1975
75IN01338,1972186325,72,2,C6325,,78,781,,,,,,07,,,,,6,,, 92,12,,,,6,78,,,18,0101,,,509118,,,451018,01,,1975
75IN01339,1972186333,72,2,C6333,,75,752,,8,,,,07,,4,,,6,,751, 94,09, 2,124,161,,75,,,18,,,,453918,1,,624411,,,1975
75IN01340,1972186336,72,2,C6336,,76,760,,8,,,,07,,4,,,6,,760, 06,13, 2,121,164,,76,,,18,,,,579018,2,,932514,,,1975
75IN01341,1972186341,72,2,C6341,,73,731,,,3,,,07,,,,,6,,, 10,14,12,123,153,4,73,,,18,,,,527618,1,,864714,,,1975
75IN01342,1972186345,72,2,C6345,,73,731,,8,,3,,07,,,,,6,,, 93,13,,109,,3,73,,,18,0908,,,527618,,,849014,93,,1975
75IN01343,1972186346,72,2,C6346,,78,781,,8,3,,,07,,,,,6,,, 20,07, 1,144,175,3,78,,,18,0929,,,509118,5,,476518,93,,1975
75IN01344,1972186349,72,2,C6349,,70,702,,,,,,07,,4,,,2,,701, 15,09, 1,137,179,,70,,,18,,,,428118,2,,289618,,,1975
75IN01345,1972186354,72,2,C6354,,75,750,,8,3,,,07,,,,,6,,, 78,14,12,103,135,4,75,,,18,,,,572218,2,,383718,,,1975
75IN01346,1972186357,72,2,C6357,,77,771,,,,,,07,,,,,6,,, 25,09,,,,6,77,,,18,0120,,,559418,,,412918,01,,1975
75IN01347,1972186363,72,2,C6363,,75,750,,,,,,07,,4,,,6,,752, 89,14, 2,123,164,,75,,,18,,,,572218,1,,343518,,,1975
75IN01348,1972186364,72,2,C6364,,72,880,,,,,,07,,4,,,3,,820, 84,09, 3,104,141,,72,,,18,,,,419218,2,,384718,,,1975
75IN01349,1972186365,72,2,C6365,,72,830,,8,3,,,07,,,,,3,,, 87,14,13,78,110,3,72,,,18,0929,,,512018,5,,216718,93,,1975
75IN01350,1972186375,72,2,C6375,,78,782,,,,,,07,,4,,,6,,02, 94,09, 2,139,178,,78,,,18,,,,482418,3,,442418,,,1975
75IN01351,1972186376,72,2,C6376,,70,701,,8,,,,07,,4,,,2,,702, 05,08, 1,126,163,,70,,,18,,,,477418,5,,218218,,,1975
75IN01352,1972186385,72,2,C6385,,70,700,,,,,,07,,4,,,2,,702, 98,09, 1,134,171,,70,,,18,,,,514218,2,,443318,,,1975
75IN01353,1972186389,72,2,C6389,,76,761,,,,,,07,,4,,,6,,762, 01,13, 1,99,134,,76,,,18,,,,521118,5,,331618,,,1975
75IN01354,1972186393,72,2,C6393,,74,740,,,,,,07,,4,,,6,,740, 03,10, 2,118,155,,74,,,18,,,,527718,2,,932714,,,1975
75IN01355,1972186398,72,2,C6398,,73,731,,,,,,07,,4,,,6,,732, 88,08, 1,104,142,,73,,,18,,,,527618,5,,482618,,,1975
75IN01356,1972186402,72,2,C6402,,78,781,,,,,,07,,4,,,6,,04, 10,08, 3,143,172,,78,,,18,,,,509118,1,,906014,,,1975
75IN01357,1972186408,72,2,C6408,,70,700,,8,3,,,07,,,,,2,,, 90,09,12,130,158,4,70,,,18,,,,514218,1,,217118,,,1975
75IN01358,1972186410,72,2,C6410,,73,731,,8,,,,07,,4,,,6,,731, 13,14, 2,113,154,,73,,,18,,,,527618,2,,371718,,,1975
75IN01359,1972186413,72,2,C6413,,78,780,,8,,,,07,,4,,,6,,03, 12,11, 2,130,171,,78,,,18,,,,462218,1,,864314,,,1975
75IN01360,1972186416,72,2,C6416,,70,701,,,3,,,07,,,,,2,,, 03,10, 3,130,169,4,70,,,18,,,,477418,2,,228418,,,1975
75IN01361,1972186419,72,2,C6419,,73,731,,,,,,07,,4,,,6,,730, 95,14, 1,102,145,,73,,,18,,,,527618,5,,944214,,,1975
75IN01362,1972186424,72,2,C6424,,75,752,,8,,,,07,,4,,,6,,751, 92,09, 2,117,130,,75,,,18,,,,453918,3,,452018,,,1975
75IN01363,1972186425,72,2,C6425,,78,782,,,,,,07,,4,,,6,,06, 07,14, 1,104,148,,78,,,18,,,,482418,5,,625311,,,1975
75IN01364,1972186445,72,2,C6445,,77,770,,8,2,,,07,,,,,6,, 45, 83,11, 1,88,139,2,77,,,18,0925,,,546918,5,,765114,92,,1975
75IN01365,1972186451,72,2,C6451,,77,771,,,,,,07,,4,,,6,,01, 08,08, 1,116,144,,77,,,18,,,,559418,5,,844814,,,1975
75IN01366,1972186459,72,2,C6459,,76,761,,8,,,,07,,4,,,6,,760, 95,15, 2,106,141,,76,,,18,,,,521118,2,,869614,,,1975
75IN01367,1972186460,72,2,C6460,,76,761,,,,,,07,,4,,,6,,762, 92,15, 2,102,134,,76,,,18,,,,521118,5,,869614,,,1975
75IN01368,1972186469,72,2,C6469,,74,740,,,,,,07,,4,,,6,,742, 00,08, 2,108,146,,74,,,18,,,,527718,3,,837314,,,1975
75IN01369,1972186477,72,2,C6477,,73,732,,8,,,,07,,4,,,6,,732, 07,14, 2,125,159,,73,,,18,,,,549318,3,,517518,,,1975
75IN01370,1972186488,72,2,C6488,,78,781,,8,,,,07,,4,,,6,,01, 92,08, 2,110,143,,78,,,18,,,,509118,1,,959614,,,1975
75IN01371,1972186489,72,2,C6489,,74,741,,8,,,,07,,4,,,6,,741, 93,14, 2,92,136,,74,,,18,,,,591418,2,,507818,,,1975
75IN01372,1972186494,72,2,C6494,,74,740,,,,,,07,,4,,,6,,741, 03,10, 2,122,154,,74,,,18,,,,527718,1,,440118,,,1975
75IN01373,1972186499,72,2,C6499,,72,970,,,,,,07,,4,,,3,,850, 85,10, 1,101,137,,72,,,18,,,,509518,5,,323518,,,1975
75IN01374,1972186505,72,2,C6505,,74,742,,8,,,,07,,4,,,6,,742, 92,15, 1,98,133,,74,,,18,,,,565218,5,,342818,,,1975
75IN01375,1972186506,72,2,C6506,,72,880,,,,,,07,,4,,,3,,840, 90,15, 1,100,142,,72,,,18,,,,419218,2,,249018,,,1975
75IN01376,1972186520,72,2,C6520,,74,741,,8,,,,07,,4,,,6,,742, 95,12, 2,129,159,,74,,,18,,,,591418,2,,516418,,,1975
75IN01377,1972186523,72,2,C6523,,72,870,,8,,,,07,,4,,,3,,830, 01,14, 2,123,167,,72,,,18,,,,416718,1,,291718,,,1975
75IN01378,1972186534,72,2,C6534,,70,700,,8,,,,07,,4,,,2,,702, 08,09, 1,116,156,,70,,,18,,,,514218,5,,249218,,,1975
75IN01379,1972186541,72,2,C6541,,70,702,,,,,,07,,4,,,2,,701, 10,09, 2,128,166,,70,,,18,,,,428118,2,,240718,,,1975
75IN01380,1972186546,72,2,C6546,,74,741,,8,,,,07,,4,,,6,,740, 03,15, 1,121,160,,74,,,18,,,,591418,5,,435718,,,1975
75IN01381,1972186548,72,2,C6548,,78,782,,,,,,07,,4,,,6,,05, 94,09, 3,118,151,,78,,,18,,,,482418,2,,758214,,,1975
75IN01382,1972186553,72,2,C6553,,73,731,,,,,,07,,4,,,6,,732, 94,14, 2,111,155,,73,,,18,,,,527618,2,,912714,,,1975
75IN01383,1972186557,72,2,C6557,,77,771,,8,,,,07,,4,,,6,,05, 83,10, 1,105,131,,77,,,18,,,,559418,5,,510718,,,1975
75IN01384,1972186561,72,2,C6561,,78,782,,8,,,,07,,4,,,6,,02, 92,14, 2,127,139,,78,,,18,,,,482418,3,,934714,,,1975
75IN01385,1972186564,72,2,C6564,,75,751,,8,,3,,07,,,,,6,,, 17,10,,151,,3,75,,,18,0728,,,625018,,,422218,93,,1975
75IN01386,1972186565,72,2,C6565,,73,731,,8,,,,07,,4,,,6,,730, 95,10, 3,126,140,,73,,,18,,,,527618,3,,425918,,,1975
75IN01387,1972186568,72,2,C6568,,77,770,,8,,,,07,,4,,,6,,02, 04,10, 3,115,156,,77,,,18,,,,546918,1,,918014,,,1975
75IN01388,1972186572,72,2,C6572,,75,752,,,,,,07,,4,,,6,,752, 95,10, 1,107,143,,75,,,18,,,,453918,5,,921614,,,1975
