UID,ID,AGE,LINE,RMK,BPEN,BGRP,RGRP,FALLWT,BCS_FALL,BAND,WTOCT,DAYOCT,WORK,PD,DISP,STM,WTNOV,WDAYN,BCS_NOV,WTWIN,WDAYW,BCS_WIN
22BR00224,L2033,4.0,,.,37,1,0,215,5.0,H,208,1012,W,1,,PC,206,1116,4.5,208,1220,4.0
22BR00225,L2047,4.0,,.,31,1,0,212,4.5,H,212,1012,W,1,,PC,216,1116,4.0,210,1220,4.0
22BR00226,L2049,4.0,,.,33,1,,195,4.0,H,194,1011,W,1,,PC,198,1116,4.0,205,1220,4.0
22BR00227,L2051,4.0,,.,38,1,0,216,4.5,H,208,1012,W,1,,PC,213,1116,4.5,202,1220,4.0
22BR00228,L2056,4.0,,.,31,1,0,189,4.5,H,193,1012,W,1,,PC,204,1116,5.0,209,1220,4.0
22BR00229,L2062,4.0,,10BL,37,1,0,235,4.5,H,227,1011,W,1,,PC,240,1116,4.5,234,1220,4.0
22BR00230,L2063,4.0,,.,29,1,0,189,4.0,H,190,1012,W,1,,PC,185,1116,4.5,191,1220,4.0
22BR00231,L2066,4.0,,BLOMLKLS LT,35,1,0,191,3.5,H,200,1012,W,1,,PC,191,1116,4.0,195,1220,3.5
22BR00232,L2080,4.0,,.,39,1,0,165,3.0,H,165,1012,W,1,,PC,173,1116,4.5,174,1220,3.5
22BR00233,L2084,4.0,,.,34,1,0,210,4.5,H,210,1012,W,1,,PC,206,1116,4.0,222,1220,4.0
22BR00234,L2087,4.0,,40BLK,39,1,0,177,3.5,H,166,1011,W,1,,PC,182,1116,3.0,182,1220,3.5
22BR00235,L2094,4.0,,.,40,1,0,177,5.0,H,176,1012,W,1,,PC,184,1116,4.0,187,1220,4.0
22BR00236,L2099,4.0,,.,36,1,,195,4.5,H,194,1012,W,1,,PC,194,1116,3.5,189,1220,3.5
22BR00237,L2104,4.0,,.,38,1,0,191,3.5,H,183,1011,W,1,,PC,196,1116,3.0,193,1220,3.5
22BR00238,L2106,4.0,,.,35,1,0,211,4.0,H,212,1011,W,1,,PC,208,1116,4.0,222,1220,3.5
22BR00239,L2121,4.0,,.,40,1,0,186,4.0,H,201,1012,W,1,,PC,204,1116,4.0,211,1220,4.0
22BR00240,L2125,4.0,,.,36,1,0,218,4.0,H,231,1012,W,1,,PC,226,1116,4.0,230,1220,3.0
22BR00241,L2132,4.0,,.,33,1,,191,4.5,H,182,1012,W,1,,PC,183,1116,5.0,193,1220,3.5
22BR00242,L2137,4.0,,.,38,1,0,212,5.0,H,206,1011,W,1,,PC,216,1116,3.5,221,1220,4.0
22BR00243,L2138,4.0,,.,29,1,0,220,4.0,H,217,1011,W,1,,PC,217,1116,4.5,226,1220,4.0
22BR00244,L2147,4.0,,.,30,1,,183,3.5,H,179,1011,W,1,,PC,184,1116,4.0,194,1220,3.0
22BR00245,L2161,4.0,,.,30,1,0,184,3.5,H,191,1012,W,1,,PC,190,1116,4.0,199,1220,4.0
22BR00246,L2188,4.0,,SMBAG,32,1,0,202,4.0,D,195,1012,W,1,,PC,199,1116,5.0,201,1220,4.0
22BR00247,L2191,4.0,,SM.BAG,37,1,,161,3.5,H,173,1011,W,1,,PC,188,1116,3.0,187,1220,3.5
22BR00248,L2203,3.0,,.,29,1,0,167,3.5,H,163,1012,W,1,,PC,162,1116,4.0,167,1220,3.0
22BR00249,L2210,3.0,,.,32,1,0,193,4.0,H,196,1012,W,1,,PC,189,1116,4.0,189,1220,3.5
22BR00250,L2220,3.0,,.,40,1,,210,4.0,H,219,1012,W,1,,PC,216,1116,3.5,224,1220,3.5
22BR00251,L2226,3.0,,.,36,1,0,198,4.0,H,182,1011,W,1,,PC,198,1116,4.0,197,1220,4.0
22BR00252,L2228,3.0,,.,34,1,0,176,4.0,H,173,1012,W,1,,PC,168,1116,4.0,166,1220,4.0
22BR00253,L2231,3.0,,.,30,1,0,220,3.0,H,211,1012,W,1,,PC,210,1116,4.5,224,1220,3.5
22BR00254,L2233,3.0,,2ND.20BL,34,1,0,186,3.5,H,184,1011,W,1,,PC,180,1116,4.0,204,1220,3.5
22BR00255,L2240,3.0,,.,31,1,0,200,3.0,H,201,1011,W,1,,PC,198,1116,4.0,223,1220,4.0
22BR00256,L2244,3.0,,40GR,40,1,0,173,3.0,H,178,1011,W,1,,PC,187,1116,3.0,188,1220,3.5
22BR00257,L2247,3.0,,.,36,1,0,156,3.5,H,166,1011,W,1,,PC,180,1116,3.0,186,1220,3.5
22BR00258,L2259,3.0,,.,39,1,0,208,4.0,H,201,1011,W,1,,PC,209,1116,4.0,219,1220,3.5
22BR00259,L2270,3.0,,.,29,1,0,220,4.5,H,206,1011,W,1,,PC,210,1116,4.0,223,1220,4.0
22BR00260,L2273,3.0,,.,30,1,,237,4.5,H,239,1012,W,1,,PC,246,1116,5.0,239,1220,4.0
22BR00261,L2275,3.0,,.,32,1,0,205,4.5,H,202,1011,W,1,,PC,199,1116,4.5,205,1220,4.0
22BR00262,L2284,3.0,,.,33,1,0,188,3.0,H,190,1012,W,1,,PC,184,1116,4.0,197,1220,3.5
22BR00263,L2291,3.0,,.,34,1,,188,4.0,H,182,1011,W,1,,PC,160,1116,4.0,182,1220,4.0
22BR00264,L2297,3.0,,.,38,1,0,199,3.0,H,184,1011,W,1,,PC,211,1116,3.0,215,1220,4.0
22BR00265,L2300,3.0,,.,40,1,0,216,3.5,H,210,1011,W,1,,PC,232,1116,3.5,234,1220,3.5
22BR00266,L2302,3.0,,.,39,1,,188,3.0,H,194,1012,W,1,,PC,189,1116,3.5,195,1220,3.5
22BR00267,L2311,3.0,,.,35,1,,194,4.5,H,186,1011,W,1,,PC,187,1116,4.0,197,1220,3.5
22BR00268,L2318,3.0,,.,32,1,0,172,3.0,H,185,1012,W,1,,PC,180,1116,4.0,186,1220,3.0
22BR00269,L2321,3.0,,90TAN,30,1,,207,4.5,H,210,1012,W,1,,PC,199,1116,4.5,207,1220,3.5
22BR00270,L2323,3.0,,.,31,1,0,226,5.0,H,211,1012,W,1,,PC,202,1116,4.0,228,1220,3.5
22BR00271,L2327,3.0,,.,37,1,0,200,4.5,H,185,1012,W,1,,PC,191,1116,4.5,184,1220,3.5
22BR00272,L2334,3.0,,+LAMBTOOBIG,37,1,0,209,5.0,H,200,1012,W,1,,PC,202,1116,4.0,199,1220,3.5
22BR00273,L2338,3.0,,.,34,1,0,206,3.5,H,205,1012,W,1,,PC,204,1116,4.0,211,1220,3.5
22BR00274,L2354,3.0,,.,33,1,,204,3.5,H,200,1011,W,1,,PC,204,1116,3.5,218,1220,3.5
22BR00275,L2358,3.0,,.,29,1,,182,4.5,H,176,1012,W,1,,PC,187,1116,4.0,187,1220,3.5
22BR00276,L2364,3.0,,.,33,1,0,162,3.0,H,152,1012,W,1,,PC,163,1116,3.0,156,1220,2.5
22BR00277,L2369,3.0,,.,36,1,0,218,4.0,H,202,1011,W,1,,PC,227,1116,4.0,223,1220,3.5
22BR00278,L2371,3.0,,.,38,1,0,215,4.0,D,206,1011,W,1,,PC,223,1116,4.5,227,1220,3.5
22BR00279,L2372,3.0,,30BR.UGLY,39,1,0,178,3.5,H,174,1011,W,1,,PC,198,1116,3.5,182,1220,3.5
22BR00280,L2374,3.0,,.,35,1,0,193,4.5,H,188,1012,W,1,,PC,174,1116,4.5,186,1220,3.5
22BR00281,L2384,3.0,,.,31,1,,208,4.0,H,199,1011,W,1,,PC,198,1116,4.5,215,1220,4.0
22BR00282,L2389,3.0,,.,29,1,0,215,4.5,H,213,1012,W,1,,PC,201,1116,4.5,210,1220,3.5
22BR00283,L2398,3.0,,3RD.05BR,35,1,0,193,4.0,H,202,1012,W,1,,PC,197,1116,4.0,201,1220,3.0
22BR00284,L2401,3.0,,.,31,1,0,205,4.5,H,201,1012,W,1,,PC,194,1116,4.5,210,1220,4.0
22BR00285,L2402,3.0,,.,33,1,0,199,4.5,H,183,1012,W,1,,PC,197,1116,3.5,200,1220,3.5
22BR00286,L2408,3.0,,SMBAG,32,1,0,210,4.5,H,202,1011,W,1,,PC,209,1116,4.5,216,1220,4.0
22BR00287,L2412,3.0,,.,37,1,0,224,4.5,H,220,1012,W,1,,PC,221,1116,4.5,215,1220,4.0
22BR00288,L2413,3.0,,90BL/BR,38,1,0,204,4.0,H,204,1012,W,1,,PC,215,1116,4.5,212,1220,3.5
22BR00289,L2418,3.0,,.,40,1,0,242,4.5,H,230,1011,W,1,,PC,244,1116,4.5,238,1220,4.0
22BR00290,L2425,2.0,,1ST.60BL,34,1,0,185,4.0,H,184,1012,W,1,,PC,186,1116,4.5,195,1220,4.5
22BR00291,L2430,2.0,,.,29,1,0,172,3.5,H,164,1011,W,1,,PC,163,1116,3.5,177,1220,4.0
22BR00292,L2440,2.0,,05BR,36,1,0,212,4.5,D,208,1012,W,1,,PC,219,1116,4.5,215,1220,4.0
22BR00293,L2441,2.0,,5-10BR,30,1,0,210,4.0,H,217,1012,W,1,,PC,207,1116,3.5,216,1220,4.0
22BR00294,L2443,2.0,,20BLK,31,1,0,171,3.0,H,180,1011,W,1,,PC,178,1116,3.0,193,1220,3.5
22BR00295,L2448,2.0,,50BLK,32,1,0,160,3.5,H,153,1011,W,1,,PC,156,1116,4.0,167,1220,3.5
22BR00296,L2456,2.0,,.,33,1,0,174,4.0,H,175,1012,W,1,,PC,166,1116,4.5,167,1220,3.5
22BR00297,L2460,2.0,,30BL,34,1,0,205,4.5,D,205,1011,W,1,,PC,191,1116,4.0,193,1220,3.5
22BR00298,L2462,2.0,,25TAN,35,1,0,167,4.5,H,172,1011,W,1,,PC,158,1116,3.5,163,1220,3.5
22BR00299,L2464,2.0,,60BR,36,1,0,226,4.5,H,218,1012,W,1,,PC,231,1116,4.0,222,1220,4.0
22BR00300,L2470,2.0,,10BL,39,1,0,171,4.0,H,161,1011,W,1,,PC,169,1116,4.0,172,1220,4.0
22BR00301,L2474,2.0,,1ST.50TAN,33,1,0,197,5.0,H,197,1011,W,1,,PC,188,1116,4.0,198,1220,3.5
22BR00302,L2477,2.0,,WRAPPED LEG,37,1,0,174,3.0,H,179,1012,W,1,,PC,190,1116,3.5,188,1220,3.5
22BR00303,L2481,2.0,,1ST.60TAN,30,1,,243,5.0,H,237,1012,W,1,,PC,241,1116,5.0,242,1220,4.5
22BR00304,L2489,2.0,,SMBAG,38,1,0,187,4.5,H,186,1012,W,1,,PC,197,1116,4.0,199,1220,3.5
22BR00305,L2492,2.0,,05BR,32,1,0,197,4.0,H,193,1012,W,1,,PC,186,1116,3.0,200,1220,3.0
22BR00306,L2495,2.0,,30BL,40,1,0,227,4.5,H,221,1011,W,1,,PC,235,1116,4.5,234,1220,4.0
22BR00307,L2508,2.0,,50BR,31,1,0,220,4.0,H,204,1011,W,1,,PC,202,1116,3.5,215,1220,3.5
22BR00308,L2515,2.0,,90TAN,30,1,,210,3.5,H,208,1012,W,1,,PC,201,1116,4.5,210,1220,3.5
22BR00309,L2532,2.0,,70BR,35,1,,97,3.0,H,161,1011,W,1,,PC,161,1116,4.0,,,
22BR00310,L2541,2.0,,50BL,29,1,0,217,4.5,D,217,1012,W,1,,PC,202,1116,5.0,209,1220,4.0
22BR00311,L2542,2.0,,5-10BR,35,1,0,194,4.0,H,188,1012,W,1,,PC,195,1116,4.5,207,1220,3.0
22BR00312,L2549,2.0,,40BR.UGLY,30,1,,189,3.5,H,182,1011,W,1,,PC,174,1116,3.5,190,1220,4.0
22BR00313,L2551,2.0,,40BL,31,1,0,217,5.0,D,211,1012,W,1,,PC,199,1116,4.5,208,1220,3.5
22BR00314,L2553,2.0,,.,34,1,0,168,3.5,H,168,1011,W,1,,PC,162,1116,3.5,182,1220,3.0
22BR00315,L2558,2.0,,SMBAG,31,1,,163,3.5,H,165,1011,W,1,,PC,167,1116,4.0,173,1220,3.0
22BR00316,L2564,2.0,,40BLK,40,1,0,160,3.0,H,171,1012,W,1,,PC,179,1116,3.5,194,1220,4.0
22BR00317,L2565,2.0,,20BRN,34,1,0,186,3.0,H,183,1011,W,1,,PC,187,1116,4.0,194,1220,3.0
22BR00318,L2566,2.0,,10BLK,33,1,,172,4.0,H,163,1012,W,1,,PC,166,1116,3.5,174,1220,3.0
22BR00319,L2570,2.0,,80BRN,31,1,0,171,4.0,H,183,1012,W,1,,PC,183,1116,4.0,180,1220,4.0
22BR00320,L2571,2.0,,40BLK,37,1,0,193,3.0,H,196,1011,W,1,,PC,207,1116,3.5,209,1220,3.5
22BR00321,L2572,2.0,,10BLK,30,1,0,156,3.0,H,169,1012,W,1,,PC,163,1116,3.5,164,1220,3.0
22BR00322,L2579,2.0,,30BL,34,1,0,221,4.5,H,218,1012,W,1,,PC,207,1116,4.0,220,1220,3.5
22BR00323,L2582,2.0,,SMBAG CHUNKY,36,1,0,174,4.5,H,178,1012,W,1,,PC,183,1116,4.5,180,1220,4.0
22BR00324,L2587,2.0,,90BR/GR,29,1,0,175,3.0,H,182,1012,W,1,,PC,174,1116,3.5,184,1220,3.5
22BR00325,L2598,2.0,,30BR,39,1,0,162,3.0,H,169,1011,W,1,,PC,176,1116,2.5,169,1220,3.0
22BR00326,L2602,2.0,,Poss.Abort1-7,32,1,,164,4.0,H,162,1011,W,1,,PC,172,1116,3.5,176,1220,3.5
22BR00327,L2603,2.0,,70TAN,33,1,0,182,4.0,H,183,1012,W,1,,PC,184,1116,4.0,190,1220,3.5
22BR00328,L2605,2.0,,05BR,29,1,0,194,4.0,H,189,1012,W,1,,PC,185,1116,3.5,201,1220,3.5
22BR00329,L2607,2.0,,10BL,37,1,0,185,4.0,H,185,1011,W,1,,PC,197,1116,4.0,200,1220,3.5
22BR00330,L2609,2.0,,10BL,38,1,,172,4.0,H,174,1012,W,1,,PC,184,1116,4.0,184,1220,4.0
22BR00331,L2616,2.0,,15GR.NICE,32,1,0,176,3.0,H,182,1012,W,1,,PC,177,1116,3.5,193,1220,3.0
22BR00332,L2620,2.0,,05BR,37,1,0,166,3.5,H,165,1011,W,1,,PC,177,1116,3.5,176,1220,3.0
22BR00333,L2621,2.0,,SMBAG,38,1,,194,4.5,H,194,1012,W,1,,PC,201,1116,3.5,195,1220,3.5
22BR00334,L2626,2.0,,SMBAG,36,1,0,150,4.0,H,142,1011,W,1,,PC,156,1116,3.5,154,1220,3.5
22BR00335,L2627,2.0,,1ST.40BR,31,1,0,198,4.5,H,197,1012,W,1,,PC,194,1116,4.0,201,1220,3.5
22BR00336,L2629,2.0,,05BR,39,1,,213,5.0,D,223,1012,W,1,,PC,234,1116,5.0,230,1220,4.0
22BR00337,L2630,2.0,,SMBAG,40,1,,177,3.5,H,180,1011,W,1,,PC,188,1116,4.0,196,1220,3.5
22BR00338,L2635,2.0,,40BR,33,1,0,188,4.0,H,183,1011,W,1,,PC,183,1116,4.0,201,1220,4.0
22BR00339,L2636,2.0,,25BR,40,1,0,193,4.0,H,185,1011,W,1,,PC,189,1116,3.5,190,1220,3.5
22BR00340,L2640,2.0,,SMBAG,29,1,0,176,3.5,H,167,1011,W,1,,PC,173,1116,4.0,184,1220,3.0
22BR00341,L2648,2.0,,15.LT.TAN,38,1,0,210,4.0,H,209,1012,W,1,,PC,208,1116,4.0,215,1220,3.5
22BR00342,L2654,2.0,,50BL,32,1,0,233,5.0,H,223,1012,W,1,,PC,220,1116,4.5,230,1220,4.5
22BR00343,L2657,2.0,,20BR,35,1,0,169,4.0,H,169,1012,W,1,,PC,176,1116,4.0,185,1220,4.0
22BR00344,L2659,2.0,,SMBAG,33,1,0,162,3.5,H,158,1011,W,1,,PC,176,1116,3.5,176,1220,3.5
22BR00345,L2660,2.0,,SMBAG,35,1,0,164,4.0,H,171,1012,W,1,,PC,167,1116,3.5,169,1220,3.5
22BR00346,L2661,2.0,,LTBS,36,1,0,180,4.0,H,178,1011,W,1,,PC,186,1116,4.0,183,1220,3.5
22BR00347,L2662,2.0,,SMBAG,38,1,0,160,3.0,H,160,1012,W,1,,PC,166,1116,3.0,166,1220,3.5
22BR00348,L2688,2.0,,50BLK,32,1,0,191,4.0,H,196,1012,W,1,,PC,187,1116,4.5,190,1220,3.0
22BR00349,L2689,2.0,,Sick,30,1,0,166,4.5,H,175,1012,W,6,42,PC,160,1116,4.0,,,
22BR00350,L2696,2.0,,.,39,1,0,174,4.0,H,172,1011,W,1,,PC,179,1116,4.0,177,1220,3.0
22BR00351,L2698,2.0,,15BL,37,1,0,202,3.5,H,200,1012,W,1,,PC,218,1116,4.0,222,1220,3.5
22BR00352,L2703,2.0,,3RD.10BL,39,1,0,208,4.5,H,212,1012,W,1,,PC,211,1116,4.0,216,1220,3.5
22BR00353,L2710,2.0,,SMBAG,40,1,,147,3.0,H,155,1012,W,1,,PC,167,1116,3.5,169,1220,3.0
22BR00354,L2715,2.0,,40BL,35,1,0,149,3.5,H,167,1012,W,1,,PC,156,1116,3.5,166,1220,3.5
22BR00355,L2723,2.0,,05BL,34,1,0,189,4.0,H,191,1011,W,1,,PC,179,1116,3.5,186,1220,3.5
22BR00356,L2724,2.0,,05BR,37,1,0,194,4.0,H,194,1011,W,1,,PC,196,1116,3.5,191,1220,3.5
22BR00357,L2735,2.0,,60BL,39,1,0,205,4.0,H,207,1011,W,1,,PC,204,1116,3.5,210,1220,3.5
22BR00358,L2740,2.0,,70BLK,36,1,0,191,3.5,H,208,1012,W,1,,PC,206,1116,4.5,206,1220,3.5
22BR00359,L2742,2.0,,30BLK,29,1,0,230,5.0,H,216,1011,W,1,,PC,213,1116,5.0,216,1220,4.0
22BR00360,L2745,2.0,,05BR,38,1,0,196,4.5,H,184,1011,W,1,,PC,200,1116,4.0,199,1220,4.0
22BR00361,L2748,2.0,,.,40,1,0,188,3.5,H,184,1011,W,1,,PC,191,1116,4.0,190,1220,3.5
22BR00362,L2757,1.0,,1ST,35,1,0,141,4.0,H,135,1012,W,1,,PC,129,1116,2.5,139,1220,2.5
22BR00363,L2758,1.0,A,2ND,36,1,0,184,4.5,D,183,1011,W,1,,PC,184,1116,3.5,190,1220,4.0
22BR00364,L2759,1.0,A,.,38,1,,198,4.5,H,194,1012,W,1,,PC,200,1116,3.5,195,1220,3.5
22BR00365,L2764,1.0,,.,37,1,0,182,4.5,D,173,1012,W,1,,PC,175,1116,4.0,174,1220,4.0
22BR00366,L2765,1.0,A,.,29,1,0,205,4.5,H,188,1012,W,1,,PC,179,1116,4.0,184,1220,4.0
22BR00367,L2767,1.0,A,.,39,1,,156,4.0,H,162,1012,W,1,,PC,165,1116,3.0,167,1220,3.0
22BR00368,L2769,1.0,,.,31,1,0,169,4.0,H,162,1011,W,1,,PC,168,1116,3.5,162,1220,3.5
22BR00369,L2777,1.0,A,.,32,1,0,177,4.0,H,178,1011,W,1,,PC,169,1116,3.5,184,1220,3.5
22BR00370,L2778,1.0,,.,33,1,0,150,4.0,H,153,1012,W,1,,PC,140,1116,3.5,154,1220,3.0
22BR00371,L2779,1.0,,.,34,1,0,194,4.0,D,191,1011,W,1,,PC,185,1116,4.0,198,1220,4.0
22BR00372,L2781,1.0,,.,30,1,0,188,4.0,D,190,1012,W,1,,PC,184,1116,4.0,195,1220,4.0
22BR00373,L2783,1.0,A,1ST,31,1,0,215,5.0,D,208,1012,W,1,,PC,199,1116,4.5,210,1220,4.0
22BR00374,L2784,1.0,,2ND,30,1,0,172,4.0,H,176,1012,W,1,,PC,175,1116,4.5,184,1220,4.0
22BR00375,L2787,1.0,,.,36,1,0,144,3.0,H,149,1011,W,1,,PC,165,1116,3.0,166,1220,3.0
22BR00376,L2792,1.0,,.,35,1,0,154,3.5,H,154,1011,W,1,,PC,145,1116,3.0,157,1220,3.0
22BR00377,L2793,1.0,,.,31,1,,171,3.5,D,,,0,6,01,PC,,,,,,
22BR00378,L2797,1.0,,1ST,31,1,0,147,3.0,H,,,0,6,04,PC,,,,,,
22BR00379,L2800,1.0,,.,37,1,0,149,3.5,H,150,1011,W,1,,PC,155,1116,3.5,152,1220,3.5
22BR00380,L2804,1.0,,.,31,1,0,189,4.5,H,178,1011,W,1,,PC,177,1116,4.0,189,1220,3.5
22BR00381,L2805,1.0,,.,32,1,0,127,3.0,H,131,1012,W,1,,PC,125,1116,3.0,132,1220,3.0
22BR00382,L2807,1.0,,1ST,35,1,0,166,4.0,H,168,1012,W,1,,PC,161,1116,4.0,169,1220,3.5
22BR00383,L2810,1.0,,.,39,1,0,180,3.5,H,177,1012,W,1,,PC,184,1116,3.5,183,1220,4.0
22BR00384,L2817,1.0,,PINK,39,1,,165,3.5,H,161,1012,W,1,,PC,174,1116,3.5,169,1220,3.0
22BR00385,L2818,1.0,,.,40,1,,176,4.5,H,176,1011,W,1,,PC,184,1116,4.0,183,1220,4.0
22BR00386,L2819,1.0,A,.,38,1,0,184,3.5,H,189,1012,W,1,,PC,206,1116,4.0,206,1220,3.5
22BR00387,L2822,1.0,A,.,34,1,0,200,4.5,D,193,1011,W,1,,PC,191,1116,3.5,206,1220,3.5
22BR00388,L2823,1.0,A,P EARS,29,1,0,219,4.5,H,206,1011,W,1,,PC,197,1116,4.0,199,1220,3.5
22BR00389,L2824,1.0,,P EARS,33,1,0,188,5.0,D,179,1012,W,1,,PC,169,1116,4.5,178,1220,3.5
22BR00390,L2831,1.0,,PINK,34,1,0,155,3.0,H,149,1011,W,1,,PC,140,1116,3.0,158,1220,3.0
22BR00391,L2839,1.0,A,1ST.PE,35,1,0,169,4.0,H,169,1012,W,1,,PC,166,1116,4.0,174,1220,3.5
22BR00392,L2842,1.0,,.,36,1,,145,3.0,H,150,1012,W,1,,PC,164,1116,3.0,161,1220,3.0
22BR00393,L2845,1.0,,.,40,1,,150,3.5,H,151,1012,W,1,,PC,152,1116,3.0,158,1220,3.0
22BR00394,L2846,1.0,,.,32,1,,171,4.0,H,149,1012,W,1,,PC,169,1116,4.0,167,1220,3.0
22BR00395,L2851,1.0,A,.,33,1,0,182,4.0,H,183,1012,W,1,,PC,176,1116,4.0,183,1220,4.0
22BR00396,L2854,1.0,A,.,39,1,0,155,3.0,H,162,1012,W,1,,PC,163,1116,3.5,163,1220,3.0
22BR00397,L2858,1.0,A,.,37,1,0,184,4.0,D,187,1012,W,1,,PC,185,1116,4.0,175,1220,3.5
22BR00398,L2872,1.0,A,.,34,1,0,144,3.0,H,144,1011,W,1,,PC,152,1116,3.0,155,1220,3.0
22BR00399,L2876,1.0,,.,36,1,0,145,3.5,H,149,1012,W,1,,PC,161,1116,4.0,154,1220,3.0
22BR00400,L2881,1.0,,.,30,1,0,189,4.0,H,183,1011,W,1,,PC,196,1116,4.0,180,1220,3.5
22BR00401,L2883,1.0,,.,29,1,0,141,3.5,H,143,1011,W,1,,PC,131,1116,3.0,144,1220,3.0
22BR00402,L2890,1.0,A,.,40,1,0,193,3.5,H,189,1011,W,1,,PC,197,1116,4.0,191,1220,3.0
22BR00403,L2891,1.0,,.,32,1,0,182,4.5,D,182,1012,W,1,,PC,173,1116,4.0,168,1220,3.5
22BR00404,L2899,1.0,A,2ND,36,1,,155,4.0,H,155,1012,W,1,,PC,165,1116,4.0,161,1220,3.5
22BR00405,L2901,1.0,,.,38,1,,208,4.5,D,204,1011,W,1,,PC,208,1116,4.0,198,1220,4.0
22BR00406,L2902,1.0,A,.,29,1,0,160,3.0,D,160,1011,W,1,,PC,155,1116,4.0,158,1220,3.5
22BR00407,L2915,1.0,,.,31,1,0,190,4.0,D,186,1012,W,1,,PC,176,1116,4.5,177,1220,3.0
22BR00408,L2916,1.0,,.,33,1,0,191,4.5,D,187,1011,W,1,,PC,187,1116,4.0,190,1220,4.0
22BR00409,L2926,1.0,A,.,35,1,0,151,3.5,H,144,1011,W,1,,PC,150,1116,4.5,161,1220,3.0
22BR00410,L2928,1.0,,.,36,1,0,143,3.5,H,143,1011,W,1,,PC,160,1116,3.0,157,1220,3.5
22BR00411,L2935,1.0,,.,39,1,0,197,5.0,D,190,1011,W,1,,PC,189,1116,4.0,186,1220,3.5
22BR00412,L2936,1.0,,.,37,1,0,157,4.0,H,151,1012,W,1,,PC,152,1116,3.5,150,1220,3.5
22BR00413,L2937,1.0,,1ST,35,1,0,147,3.5,H,145,1011,W,1,,PC,139,1116,3.0,147,1220,3.5
22BR00414,L2939,1.0,A,.,33,1,,185,4.5,H,174,1011,W,1,,PC,177,1116,3.5,179,1220,3.5
22BR00415,L2945,1.0,A,.,40,1,0,175,4.0,H,184,1012,W,1,,PC,186,1116,3.5,186,1220,3.0
22BR00416,L2946,1.0,A,.,29,1,0,180,4.5,H,164,1011,W,1,,PC,169,1116,4.0,179,1220,4.0
22BR00417,L2948,1.0,,.,36,1,,146,3.5,H,157,1012,W,1,,PC,153,1116,3.0,147,1220,3.5
22BR00418,L2949,1.0,A,.,37,1,0,166,4.0,D,166,1012,W,1,,PC,171,1116,3.5,172,1220,3.5
22BR00419,L2950,1.0,,.,32,1,,161,3.0,H,158,1012,W,1,,PC,152,1116,3.5,157,1220,3.0
22BR00420,L2952,1.0,,.,38,1,0,152,3.5,H,153,1012,W,1,,PC,153,1116,3.0,155,1220,3.0
22BR00421,L2960,1.0,,.,37,1,0,202,5.0,H,194,1012,W,1,,PC,198,1116,4.5,184,1220,4.0
22BR00422,L2966,1.0,,.,38,1,,154,4.0,H,144,1011,W,1,,PC,162,1116,4.0,155,1220,3.5
22BR00423,L2975,1.0,,1ST,31,1,0,163,3.5,H,166,1012,W,1,,PC,153,1116,4.0,164,1220,3.5
22BR00424,L2976,1.0,,2ND,31,1,0,185,4.0,H,187,1011,W,1,,PC,182,1116,4.5,186,1220,3.5
22BR00425,L2978,1.0,,2ND,34,1,0,193,4.0,H,190,1012,W,1,,PC,185,1116,4.0,185,1220,3.0
22BR00426,L2980,1.0,,.,40,1,0,186,3.0,D,184,1012,W,1,,PC,188,1116,4.0,188,1220,3.5
22BR00427,L2982,1.0,,.,32,1,0,190,4.0,D,183,1011,W,1,,PC,185,1116,4.0,175,1220,3.5
22BR00428,L2988,1.0,,.,29,1,0,182,4.0,H,176,1011,W,1,,PC,177,1116,4.0,187,1220,3.5
22BR00429,L2992,1.0,,.,39,1,0,184,4.5,H,184,1012,W,1,,PC,194,1116,4.5,184,1220,3.5
22BR00430,L2995,1.0,,.,36,1,0,184,3.0,H,175,1012,W,1,,PC,187,1116,3.5,179,1220,3.0
22BR00431,L2996,1.0,,.,38,1,,173,4.0,H,172,1012,W,1,,PC,182,1116,4.0,180,1220,3.5
22BR00432,L3003,1.0,,.,32,1,,152,3.5,H,147,1012,W,1,,PC,146,1116,4.0,150,1220,3.5
22BR00433,L3004,1.0,,HAIRY,40,1,0,154,3.5,H,153,1011,W,1,,PC,154,1116,3.0,158,1220,3.0
22BR00434,L3008,1.0,,.,34,1,0,162,4.0,H,171,1012,W,1,,PC,158,1116,4.0,161,1220,3.5
22BR00435,L3009,1.0,,.,30,1,0,165,3.0,H,169,1011,W,1,,PC,163,1116,3.0,174,1220,3.0
22BR00436,L3020,1.0,,1ST,33,1,0,177,3.5,D,174,1011,W,1,,PC,165,1116,4.0,157,1220,3.5
22BR00437,L3023,1.0,,.,35,1,0,139,3.0,H,142,1012,W,1,,PC,143,1116,2.5,142,1220,2.5
22BR00438,L3024,1.0,,HAIRY,33,1,0,185,4.5,H,178,1011,W,1,,PC,176,1116,4.0,178,1220,4.0
22BR00439,L3036,1.0,,.,34,1,0,158,3.0,H,162,1011,W,1,,PC,162,1116,4.0,161,1220,3.5
22BR00440,L3050,1.0,,.,35,1,0,138,3.5,H,125,1011,W,1,,PC,132,1116,4.0,143,1220,3.5
22BR00441,L3056,1.0,A,2ND,35,1,0,153,4.0,H,141,1011,W,1,,PC,162,1116,3.0,156,1220,3.0
22BR00442,L3058,1.0,A,2ND,37,1,0,143,3.0,H,147,1011,W,1,,PC,156,1116,3.0,157,1220,3.0
