UID,ID,AGE,LINE,RMK,BPEN,BGRP,RGRP,FALLWT,BCS_FALL,BAND,WTOCT,DAYOCT,WORK,PD,DISP,STM,WTNOV,WDAYN,BCS_NOV,WTWIN,WDAYW,BCS_WIN
21BR00441,L2710,1.0,,SMBAG,27,1,,139,3.5,H,138,1006,W,1,,PC,143,1105,4.0,168,0105,4.0
21BR00442,L2715,1.0,,40BL,22,1,0,117,3.5,H,133,1006,W,1,,PC,130,1105,4.0,157,0105,4.0
21BR00443,L2718,1.0,,SMBAG,32,1,0,153,3.0,H,164,1006,W,1,,PC,172,1105,4.0,197,0105,4.0
21BR00444,L2723,1.0,,05BL,25,1,0,139,3.0,H,157,1007,W,1,,PC,155,1105,4.0,180,0105,4.0
21BR00445,L2724,1.0,,05BR,28,1,0,140,3.5,H,147,1007,W,1,,PC,144,1105,4.5,171,0105,4.0
21BR00446,L2735,1.0,,60BL,24,1,0,157,2.5,H,173,1006,W,1,,PC,171,1105,4.0,190,0105,4.0
21BR00447,L2740,1.0,,70BLK,33,1,0,198,4.5,D,201,1006,W,1,,PC,206,1105,4.5,226,0105,5.0
21BR00448,L2742,1.0,,30BLK,27,1,0,145,4.0,H,150,1006,W,1,,PC,164,1105,4.0,185,0105,4.5
21BR00449,L2745,1.0,,05BR,30,1,0,185,4.0,H,186,1006,W,1,,PC,188,1105,4.0,204,0105,4.5
21BR00450,L2746,1.0,,90BL,32,1,0,190,4.5,D,193,1007,W,1,,PC,200,1105,4.0,213,0105,4.5
21BR00451,L2748,1.0,,.,30,1,0,168,4.0,D,175,1006,W,1,,PC,180,1105,3.5,195,0105,4.0
21BR00452,S0291,6.0,,.,64,2,0,189,4.5,1,194,1007,W,1,,07,202,1112,4.5,223,0105,5.0
21BR00453,S0294,6.0,,.,71,2,0,191,3.5,1,200,1006,W,1,,07,208,1112,4.5,232,0105,5.0
21BR00454,S0375,6.0,,WARTS,67,2,0,157,3.5,2,155,1006,W,1,,07,171,1112,4.5,184,0105,4.0
21BR00455,S0383,6.0,,.,69,2,0,161,3.5,2,171,1006,W,1,,07,162,1112,4.0,183,0105,4.5
21BR00456,S0406,6.0,,.,70,2,0,198,4.0,1,198,1006,W,1,,07,201,1112,4.0,235,0105,4.5
21BR00457,S0414,6.0,,.,63,2,0,193,4.0,1,197,1007,W,1,,07,212,1112,4.5,227,0105,4.0
21BR00458,S0426,6.0,,.,57,2,0,173,3.5,2,177,1007,W,1,,07,172,1112,4.0,189,0105,4.5
21BR00459,S0436,6.0,,.,59,2,,200,4.0,1,207,1006,W,1,,07,218,1112,4.5,251,0105,4.5
21BR00460,S0447,6.0,,.,62,2,0,197,4.0,2,202,1006,W,1,,07,219,1112,4.0,239,0105,4.5
21BR00461,S0455,6.0,,.,60,2,0,189,4.0,1,193,1006,W,1,,07,204,1112,4.5,221,0105,5.0
21BR00462,S0465,6.0,,TIGHTBAG,61,2,0,187,4.0,2,189,1007,W,1,,07,200,1112,4.0,215,0105,4.5
21BR00463,S0477,6.0,,VLT,65,2,0,172,4.0,1,177,1006,W,1,,07,185,1112,4.0,202,0105,5.0
21BR00464,S0511,6.0,,WARTS,66,2,0,173,3.5,1,172,1006,W,1,,07,178,1112,4.0,201,0105,4.0
21BR00465,S0516,6.0,,CHKYMLK,55,2,0,176,4.0,1,176,1006,W,1,,07,180,1112,4.5,194,0105,4.0
21BR00466,S0521,6.0,,.,68,2,,174,3.5,1,185,1006,W,1,,07,196,1112,4.5,213,0105,4.5
21BR00467,S0535,6.0,,.,56,2,0,164,3.5,1,167,1006,W,1,,07,166,1112,4.0,183,0105,4.0
21BR00468,S0581,6.0,,.,58,2,0,179,4.0,1,171,1006,W,1,,07,183,1112,4.5,196,0105,4.5
21BR00469,S0662,6.0,,WARTS,70,2,0,186,4.0,2,193,1006,W,1,,07,205,1112,4.5,213,0105,4.0
21BR00470,S0664,6.0,,.,55,2,,187,3.5,1,197,1006,W,1,,01,202,1112,4.0,218,0105,4.5
21BR00471,S0684,6.0,,LTBS,56,2,0,198,3.5,2,193,1006,W,1,,07,202,1112,4.0,230,0105,4.0
21BR00472,S0685,6.0,,.,58,2,,169,4.0,1,167,1006,W,1,,07,183,1112,4.5,206,0105,4.5
21BR00473,S0720,6.0,,LTBS HasY0099,69,2,0,211,4.0,2,217,1006,W,1,,07,222,1112,4.0,246,0105,4.5
21BR00474,S0759,5.0,,.,61,2,0,195,4.0,1,187,1006,W,1,,07,216,1112,4.0,222,0105,4.0
21BR00475,S0760,5.0,,CHUNKS WARTS,60,2,0,184,4.5,2,195,1007,W,1,,07,207,1112,4.5,223,0105,4.0
21BR00476,S0763,5.0,,.,57,2,0,158,3.5,2,158,1006,W,1,,07,164,1112,3.5,186,0104,4.5
21BR00477,S0764,5.0,,.,68,2,0,179,3.5,2,184,1006,W,1,,07,165,1112,4.0,207,0105,4.0
21BR00478,S0769,5.0,,WARTS,62,2,0,185,4.0,2,188,1007,W,1,,07,207,1112,4.5,212,0105,4.0
21BR00479,S0771,5.0,,.,71,2,,207,4.5,D,206,1006,W,1,,07,211,1112,4.5,234,0105,5.0
21BR00480,S0773,5.0,,.,67,2,,158,3.0,2,163,1006,W,1,,07,178,1112,4.0,195,0105,4.5
21BR00481,S0777,5.0,,.,63,2,0,186,3.5,1,189,1006,W,1,,43,197,1112,4.0,211,0105,5.0
21BR00482,S0792,5.0,,DRY,66,2,0,162,3.5,1,162,1007,W,1,,07,174,1112,3.5,189,0105,4.0
21BR00483,S0824,5.0,,.,64,2,0,200,4.0,1,198,1007,W,1,,07,195,1112,3.5,230,0105,4.0
21BR00484,S0827,5.0,,ALLATONCE,59,2,0,219,4.0,2,223,1006,W,1,,07,243,1112,4.5,248,0105,4.5
21BR00485,S0839,5.0,,.,65,2,0,187,4.0,2,193,1006,W,1,,07,207,1112,4.0,232,0105,5.0
21BR00486,S0843,5.0,,.,60,2,0,196,4.5,H,194,1006,W,1,,07,209,1112,5.0,207,0105,4.0
21BR00487,S0847,5.0,,.,62,2,0,206,4.0,1,198,1006,W,1,,07,224,1112,4.0,228,0105,4.0
21BR00488,S0861,5.0,,.,68,2,,185,3.5,2,174,1006,W,1,,07,196,1112,4.0,200,0105,4.0
21BR00489,S0892,5.0,,.,66,2,0,196,3.5,2,206,1006,W,1,,07,193,1112,3.5,237,0104,4.0
21BR00490,S0906,5.0,,.,64,2,0,195,3.5,2,200,1006,W,1,,07,199,1112,4.0,226,0105,4.0
21BR00491,S0923,5.0,,.,70,2,0,162,3.5,2,165,1006,W,1,,07,165,1112,4.5,176,0105,3.5
21BR00492,S0930,5.0,,LTBS,55,2,,199,3.0,2,188,1006,W,1,,42,201,1112,3.5,227,0105,5.0
21BR00493,S0934,5.0,,.,65,2,0,184,4.0,2,178,1006,W,1,,07,200,1112,4.5,213,0105,4.5
21BR00494,S0948,5.0,,.,59,2,0,190,3.5,1,188,1006,W,1,,07,204,1112,4.0,217,0105,4.0
21BR00495,S0955,5.0,,.,57,2,0,234,5.0,D,222,1006,W,1,,07,227,1112,5.0,244,0105,5.0
21BR00496,S0963,5.0,,.,69,2,0,165,3.5,1,160,1006,W,1,,07,174,1112,4.0,195,0105,4.0
21BR00497,S0984,5.0,,.,67,2,,211,4.0,1,210,1007,W,1,,07,226,1112,4.0,250,0105,4.5
21BR00498,S0988,5.0,,.,56,2,0,182,4.0,2,175,1006,W,1,,07,178,1112,5.0,206,0105,4.0
21BR00499,S0993,5.0,,.,58,2,,165,3.0,1,166,1007,W,1,,07,178,1112,3.5,196,0105,4.0
21BR00500,S0995,5.0,,.,63,2,,178,4.5,1,184,1006,W,1,,07,202,1112,4.0,218,0105,4.5
21BR00501,S1005,5.0,,.,71,2,0,191,4.0,2,186,1007,W,1,,07,189,1112,4.0,205,0105,4.0
21BR00502,S1016,5.0,,.,61,2,0,186,3.5,2,183,1006,W,1,,07,205,1112,4.0,211,0105,4.0
21BR00503,S1024,5.0,,.,64,2,0,191,3.0,2,188,1006,W,1,,07,191,1112,3.5,217,0105,4.0
21BR00504,S1025,5.0,,.,71,2,0,187,4.0,1,182,1006,W,1,,07,191,1112,4.0,207,0105,3.5
21BR00505,S1033,5.0,,Thins 2021,61,2,0,121,2.5,2,116,1007,W,1,,07,118,1112,2.5,111,0104,3.0
21BR00506,S1038,5.0,,.,70,2,0,193,4.0,2,190,1006,W,1,,07,202,1112,4.0,221,0105,5.0
21BR00507,S1040,5.0,,.,55,2,0,202,3.5,1,201,1006,W,1,,07,211,1112,4.0,232,0105,4.0
21BR00508,S1055,5.0,,LTRS,62,2,0,198,3.5,2,199,1006,W,1,,07,217,1112,4.5,226,0105,5.0
21BR00509,S1066,5.0,,.,65,2,0,162,3.5,1,167,1006,W,1,,07,178,1112,3.5,205,0105,4.5
21BR00510,S1067,5.0,,.,63,2,,166,3.5,2,168,1006,W,1,,07,177,1112,4.0,180,0105,4.5
21BR00511,S1068,5.0,,.,69,2,,173,3.5,1,172,1006,W,1,,07,180,1112,4.5,197,0105,4.0
21BR00512,S1070,5.0,,.,66,2,0,187,4.0,2,185,1006,W,1,,07,191,1112,4.5,227,0105,4.0
21BR00513,S1073,5.0,,.,56,2,0,216,4.5,D,220,1007,W,1,,07,213,1112,4.5,237,0105,4.5
21BR00514,S1074,5.0,,VLT,67,2,0,206,4.5,2,212,1007,W,1,,07,227,1112,5.0,244,0105,5.0
21BR00515,S1092,5.0,,LTLS,58,2,0,190,4.0,2,176,1006,W,1,,07,182,1112,4.0,196,0105,4.0
21BR00516,S1095,5.0,,.,57,2,0,204,3.5,1,202,1006,W,1,,07,217,1112,4.5,259,0105,4.5
21BR00517,S1096,5.0,,.,60,2,0,180,4.0,1,182,1006,W,1,,07,187,1112,4.0,209,0105,4.5
21BR00518,S1098,5.0,,.,68,2,,218,4.5,1,216,1007,W,1,,07,226,1112,4.5,238,0105,4.5
21BR00519,S1112,5.0,,WARTS,59,2,0,188,3.5,2,194,1006,W,1,,07,197,1112,4.0,217,0105,4.0
21BR00520,S1127,4.0,,.,61,2,0,199,4.0,2,189,1006,W,1,,07,206,1112,4.0,215,0105,4.5
21BR00521,S1129,4.0,,.,62,2,0,174,4.0,2,164,1006,W,1,,07,187,1112,4.5,201,0105,4.0
21BR00522,S1134,4.0,,.,56,2,,206,4.5,2,206,1006,W,1,,07,221,1112,4.5,244,0105,5.0
21BR00523,S1139,4.0,,Has Y0071,63,2,0,187,3.0,1,186,1007,W,1,,43,202,1112,4.0,206,0105,4.5
21BR00524,S1165,4.0,,.,57,2,0,173,4.0,1,171,1006,W,1,,07,174,1112,4.0,199,0105,4.0
21BR00525,S1166,4.0,,.,58,2,0,179,3.5,1,178,1007,W,1,,07,189,1112,3.5,215,0105,4.5
21BR00526,S1175,4.0,,.,60,2,0,172,4.0,2,173,1006,W,1,,07,179,1112,3.5,200,0105,4.5
21BR00527,S1177,4.0,,.,64,2,0,150,3.0,1,154,1006,W,1,,07,163,1112,3.5,185,0105,3.5
21BR00528,S1190,4.0,,.,55,2,0,205,4.0,1,202,1007,W,1,,07,207,1112,4.0,227,0105,4.5
21BR00529,S1215,4.0,,VERYCHUNKY,59,2,0,191,3.5,2,193,1007,W,1,,42,200,1112,4.0,221,0105,4.5
21BR00530,S1234,4.0,,LOOKS.ROUGH,65,2,0,175,3.5,1,169,1006,W,1,,42,185,1112,4.5,194,0105,4.0
21BR00531,S1254,4.0,,.,66,2,0,211,4.0,D,209,1007,W,1,,07,213,1112,4.5,231,0105,4.0
21BR00532,S1259,4.0,,.,67,2,0,176,3.0,2,,,0,3,93,07,,,,,,
21BR00533,S1261,4.0,,MASTITISRS,68,2,0,200,4.5,2,199,1006,W,1,,07,210,1112,4.5,230,0105,4.0
21BR00534,S1267,4.0,,.,69,2,0,173,3.5,1,169,1006,W,1,,07,176,1112,4.5,200,0105,4.0
21BR00535,S1282,4.0,,.,70,2,0,138,3.5,2,141,1006,W,1,,42,150,1112,3.5,162,0105,3.0
21BR00536,S1287,4.0,,.,71,2,,200,4.5,D,194,1006,W,1,,42,195,1112,3.5,216,0105,4.5
21BR00537,S1288,4.0,,.,58,2,0,166,3.5,2,164,1007,W,1,,42,175,1112,4.5,191,0105,4.0
21BR00538,S1289,4.0,,TIGHTBAG,59,2,0,173,3.5,2,167,1006,W,1,,42,188,1112,4.0,191,0105,4.5
21BR00539,S1313,4.0,,LTLS,56,2,0,168,4.0,1,167,1006,W,1,,07,180,1112,4.5,194,0105,4.5
21BR00540,S1319,4.0,,.,61,2,0,182,4.0,1,182,1006,W,1,,43,188,1112,4.0,211,0105,4.5
21BR00541,S1326,4.0,,.,57,2,0,194,4.0,D,186,1006,W,1,,07,187,1112,4.0,199,0105,4.0
21BR00542,S1328,4.0,,.,62,2,0,168,3.5,1,175,1006,W,1,,07,184,1112,3.5,189,0105,3.5
21BR00543,S1336,4.0,,.,63,2,0,174,4.0,2,166,1006,W,1,,07,187,1112,4.0,210,0105,4.0
21BR00544,S1341,4.0,,.,60,2,0,175,4.0,2,169,1006,W,1,,07,186,1112,4.5,198,0105,4.0
21BR00545,S1342,4.0,,LTRS,55,2,0,222,4.0,2,224,1006,W,1,,07,233,1112,4.5,246,0105,5.0
21BR00546,S1346,4.0,,.,64,2,0,202,4.0,1,199,1006,W,1,,07,212,1112,4.5,230,0105,4.0
21BR00547,S1348,4.0,,.,65,2,0,196,3.5,2,195,1007,W,1,,07,210,1112,4.0,227,0105,4.5
21BR00548,S1350,4.0,,LTLS,66,2,0,187,4.0,2,183,1007,W,1,,07,185,1112,4.0,200,0105,4.5
21BR00549,S1351,4.0,,.,67,2,0,173,4.0,2,176,1006,W,1,,07,187,1112,4.0,199,0105,4.0
21BR00550,S1353,4.0,,.,68,2,0,186,3.5,2,185,1006,W,1,,07,202,1112,4.0,220,0105,4.0
21BR00551,S1355,4.0,,.,69,2,0,229,4.0,H,223,1007,W,1,,42,232,1112,4.5,244,0105,4.0
21BR00552,S1357,4.0,,.,70,2,0,188,4.0,1,196,1006,W,1,,43,205,1112,4.5,226,0105,4.5
21BR00553,S1358,4.0,,.,71,2,0,205,4.5,2,205,1006,W,1,,43,212,1112,4.0,224,0105,4.0
21BR00554,S1359,4.0,,HERNIA,63,2,0,161,3.5,1,160,1006,W,1,,07,167,1112,4.0,175,0105,4.0
21BR00555,S1364,4.0,,.,55,2,0,185,4.0,2,190,1007,W,1,,07,195,1112,4.5,216,0105,5.0
21BR00556,S1365,4.0,,.,60,2,0,207,4.5,1,200,1006,W,1,,07,217,1112,4.0,227,0105,4.5
21BR00557,S1374,4.0,,.,59,2,0,171,4.0,1,177,1006,W,1,,43,189,1112,4.0,201,0105,4.0
21BR00558,S1390,4.0,,.,62,2,0,176,4.0,1,173,1006,W,1,,07,197,1112,4.5,210,0105,4.5
21BR00559,S1404,4.0,,.,57,2,,171,3.5,2,166,1006,W,1,,42,168,1112,3.5,198,0105,4.0
21BR00560,S1419,4.0,,.,61,2,0,184,3.5,1,185,1006,W,1,,07,202,1112,4.5,217,0105,4.5
21BR00561,S1426,4.0,,.,64,2,0,160,3.5,2,162,1007,W,1,,07,172,1112,3.5,202,0105,4.5
21BR00562,S1431,4.0,,VLT,56,2,0,185,4.5,2,176,1006,W,1,,07,178,1112,4.0,204,0105,4.0
21BR00563,S1435,4.0,,.,58,2,0,190,4.0,2,186,1006,W,1,,07,207,1112,4.0,223,0105,4.0
21BR00564,S1443,4.0,,.,65,2,0,210,4.5,D,210,1006,W,1,,07,217,1112,4.5,224,0105,4.5
21BR00565,S1452,4.0,,.,66,2,0,176,3.5,2,182,1006,W,1,,07,186,1112,4.0,206,0105,4.0
21BR00566,S1475,4.0,,.,68,2,0,209,4.5,2,201,1007,W,1,,07,218,1112,4.0,229,0105,5.0
21BR00567,S1495,4.0,,.,67,2,0,168,3.0,2,174,1006,W,1,,07,188,1112,4.5,196,0105,3.5
21BR00568,S1520,3.0,,WARTS,69,2,0,179,4.0,2,176,1006,W,1,,07,193,1112,4.0,213,0105,4.0
21BR00569,S1535,3.0,,.,70,2,,177,3.0,1,183,1006,W,1,,42,184,1112,4.0,210,0105,4.5
21BR00570,S1542,3.0,,.,71,2,0,194,4.0,2,190,1006,W,1,,07,197,1112,4.0,213,0105,4.5
21BR00571,S1555,3.0,,.,55,2,0,145,3.0,1,158,1006,W,1,,07,161,1112,4.0,177,0105,4.5
21BR00572,S1562,3.0,,.,58,2,0,157,3.5,1,162,1006,W,1,,07,161,1112,3.5,177,0105,4.0
21BR00573,S1570,3.0,,.,60,2,,186,3.5,2,186,1006,W,1,,07,206,1112,4.0,223,0105,4.5
21BR00574,S1578,3.0,,Has Y0089,62,2,0,160,4.0,2,157,1006,W,1,,42,166,1112,4.0,171,0105,4.5
21BR00575,S1586,3.0,,LTBS,59,2,0,201,4.5,2,205,1007,W,1,,07,208,1112,4.5,228,0105,5.0
21BR00576,S1594,3.0,,RSBLOODY,64,2,0,158,3.5,1,160,1006,W,1,,42,165,1112,3.5,188,0105,4.5
21BR00577,S1598,3.0,,.,63,2,0,208,4.5,2,204,1006,W,1,,07,218,1112,4.5,228,0105,4.0
21BR00578,S1604,3.0,,.,56,2,0,199,4.0,1,194,1006,W,1,,42,197,1112,4.5,217,0105,4.0
21BR00579,S1608,3.0,,.,57,2,0,188,4.0,1,191,1007,W,1,,43,199,1112,4.0,215,0105,4.0
21BR00580,S1609,3.0,,.,61,2,0,161,3.0,2,125,1006,W,1,,42,161,1112,3.0,171,0105,2.5
21BR00581,S1631,3.0,,.,65,2,0,178,3.5,2,179,1006,W,1,,07,195,1112,4.0,207,0105,3.5
21BR00582,S1639,3.0,,.,66,2,0,207,4.0,1,211,1006,W,1,,42,212,1112,5.0,237,0105,4.5
21BR00583,S1650,3.0,,CHUNKY,67,2,0,172,4.0,1,175,1006,W,1,,07,199,1112,4.5,211,0105,4.5
21BR00584,S1651,3.0,,.,68,2,0,179,4.0,2,174,1006,W,1,,07,202,1112,4.5,207,0105,4.0
21BR00585,S1655,3.0,,LT,69,2,0,173,3.5,1,175,1006,W,1,,07,182,1112,4.0,207,0105,4.0
21BR00586,S1656,3.0,,.,70,2,0,179,4.5,2,178,1006,W,1,,42,185,1112,4.5,194,0105,4.0
21BR00587,S1665,3.0,,.,71,2,0,164,3.0,2,172,1006,W,1,,42,172,1112,4.0,184,0105,4.5
21BR00588,S1669,3.0,,.,55,2,0,180,4.0,2,193,1006,W,1,,07,209,1112,4.5,221,0105,4.0
21BR00589,S1675,3.0,,.,56,2,,168,4.0,2,166,1007,W,1,,07,172,1112,4.0,185,0105,4.5
21BR00590,S1692,3.0,,.,57,2,0,184,4.0,1,187,1006,W,1,,42,185,1112,3.5,210,0105,4.5
21BR00591,S1697,3.0,,.,58,2,0,147,3.5,1,146,1006,W,1,,07,156,1112,4.0,182,0105,4.0
21BR00592,S1699,3.0,,.,59,2,0,197,3.5,2,207,1007,W,1,,42,215,1112,4.0,232,0105,5.0
21BR00593,S1706,3.0,,.,60,2,,174,4.0,1,175,1007,W,1,,42,183,1112,4.5,197,0105,4.0
21BR00594,S1711,3.0,,.,61,2,0,200,3.5,1,217,1006,W,1,,42,228,1112,4.0,243,0105,4.0
21BR00595,S1730,3.0,,.,62,2,,171,3.5,2,163,1006,W,1,,07,189,1112,4.0,210,0105,4.5
21BR00596,S1733,3.0,,LTLS,63,2,0,189,4.5,2,176,1006,W,1,,42,196,1112,4.0,207,0105,4.5
21BR00597,S1741,3.0,,.,64,2,0,229,4.0,D,218,1006,W,1,,07,224,1112,4.5,251,0105,5.0
21BR00598,S1744,3.0,,.,71,2,0,199,4.0,2,201,1006,W,1,,07,211,1112,4.5,229,0105,5.0
21BR00599,S1753,3.0,,.,66,2,0,182,4.0,2,185,1006,W,1,,07,189,1112,4.5,228,0105,5.0
21BR00600,S1765,3.0,,.,67,2,0,168,4.0,1,160,1006,W,1,,07,182,1112,4.5,189,0105,4.0
21BR00601,S1792,3.0,,.,68,2,0,173,3.5,2,186,1006,W,1,,42,199,1112,4.0,220,0105,4.0
21BR00602,S1794,3.0,,.,69,2,0,168,3.5,1,169,1007,W,1,,42,169,1112,4.0,188,0105,4.0
21BR00603,S1796,3.0,,LSBLOODY,70,2,0,184,3.5,2,173,1006,W,1,,07,189,1112,4.0,209,0105,4.0
21BR00604,S1802,3.0,,.,65,2,0,180,3.5,2,188,1006,W,1,,42,190,1112,3.5,211,0105,4.5
21BR00605,S1826,3.0,,.,55,2,0,217,4.5,2,206,1006,W,1,,07,227,1112,4.5,244,0105,5.0
21BR00606,S1845,3.0,,.,56,2,0,219,4.5,1,209,1006,W,1,,42,218,1112,4.5,220,0105,4.5
21BR00607,S1880,3.0,,.,57,2,,183,3.5,2,190,1006,W,1,,42,197,1112,4.0,222,0105,5.0
21BR00608,S1887,3.0,,.,58,2,0,191,4.0,2,193,1006,W,1,,07,207,1112,4.0,210,0105,4.0
21BR00609,S1888,3.0,,.,59,2,0,178,3.5,1,176,1006,W,1,,07,185,1112,4.0,191,0105,5.0
21BR00610,S1904,3.0,,.,60,2,0,182,4.0,1,177,1006,W,1,,07,188,1112,4.0,204,0105,4.0
21BR00611,S1913,3.0,,.,61,2,,191,4.0,2,187,1006,W,1,,07,211,1112,4.0,220,0105,4.5
21BR00612,S1915,3.0,,.,62,2,0,173,4.0,1,165,1006,W,1,,07,194,1112,4.0,199,0105,4.0
21BR00613,S1921,3.0,,.,63,2,0,171,3.0,1,177,1006,W,1,,07,190,1112,4.0,195,0105,4.0
21BR00614,S1927,3.0,,.,64,2,0,174,3.0,1,172,1006,W,1,,07,183,1112,4.0,212,0105,4.0
21BR00615,S1928,3.0,,.,65,2,0,165,4.0,2,176,1007,W,1,,07,187,1112,4.0,199,0105,4.5
21BR00616,S1961,2.0,,.,66,2,0,152,3.0,1,154,1007,W,1,,07,158,1112,4.0,178,0105,4.0
21BR00617,S1963,2.0,,.,67,2,0,147,3.0,2,149,1006,W,1,,07,153,1112,4.0,169,0105,4.0
21BR00618,S1976,2.0,,.,68,2,0,210,4.5,D,204,1006,W,1,,07,216,1112,4.5,230,0105,4.5
21BR00619,S1977,2.0,,.,69,2,0,180,4.0,1,176,1007,W,1,,07,194,1112,4.0,224,0105,5.0
21BR00620,S1979,2.0,,.,70,2,,189,4.0,1,188,1007,W,1,,07,190,1112,4.0,211,0105,5.0
21BR00621,S1983,2.0,,.,71,2,0,176,4.0,2,180,1006,W,1,,07,187,1112,4.5,205,0105,5.0
21BR00622,S1987,2.0,,.,55,2,0,173,4.0,2,165,1006,W,1,,07,158,1112,4.0,175,0105,4.5
21BR00623,S1999,2.0,,.,56,2,0,183,4.5,2,178,1006,W,1,,42,189,1112,4.5,211,0105,4.5
21BR00624,S2000,2.0,,.,57,2,0,162,3.5,2,158,1007,W,1,,42,162,1112,3.5,175,0105,4.0
21BR00625,S2008,2.0,,SMBAG,58,2,0,173,2.5,2,172,1007,W,1,,07,180,1112,3.5,190,0105,4.5
21BR00626,S2026,2.0,,.,60,2,0,187,3.5,2,191,1006,W,1,,07,204,1112,3.5,226,0105,4.0
21BR00627,S2034,2.0,,FROM DRY,59,2,0,157,3.5,1,157,1006,W,1,,42,177,1112,4.0,182,0105,4.0
21BR00628,S2037,2.0,,LT.RT SIDE,61,2,0,158,4.0,1,155,1006,W,1,,43,168,1112,4.0,187,0105,4.0
21BR00629,S2038,2.0,,.,62,2,0,139,3.5,2,146,1006,W,1,,07,167,1112,4.0,177,0105,4.0
21BR00630,S2039,2.0,,.,63,2,0,142,3.0,1,146,1006,W,1,,07,157,1112,4.0,172,0105,4.5
21BR00631,S2042,2.0,,.,64,2,0,155,4.0,2,172,1006,W,1,,43,165,1112,4.0,194,0105,4.0
21BR00632,S2047,2.0,,LSCHUNKS,65,2,0,174,4.0,1,173,1006,W,1,,07,180,1112,4.5,186,0105,5.0
21BR00633,S2052,2.0,,PINK,66,2,0,187,4.5,2,197,1006,W,1,,07,199,1112,4.5,217,0105,4.5
21BR00634,S2056,2.0,,.,67,2,0,177,3.5,2,187,1006,W,1,,07,196,1112,4.0,206,0105,4.0
21BR00635,S2058,2.0,,.,68,2,0,188,4.5,D,190,1006,W,1,,07,209,1112,5.0,216,0105,4.0
21BR00636,S2059,2.0,,.,69,2,0,182,4.5,1,182,1007,W,1,,07,186,1112,4.5,202,0105,4.0
21BR00637,S2061,2.0,,.,70,2,0,186,4.0,1,179,1007,W,1,,07,187,1112,4.0,211,0105,4.5
21BR00638,S2063,2.0,,.,71,2,0,156,4.0,1,162,1006,W,1,,07,175,1112,4.5,194,0105,4.5
21BR00639,S2066,2.0,,.,55,2,0,158,4.0,2,164,1006,W,1,,42,166,1112,4.0,184,0105,4.0
21BR00640,S2068,2.0,,DYSTOCIA.ADR,56,2,0,168,4.0,1,178,1007,W,1,,07,178,1112,4.0,189,0105,4.0
21BR00641,S2070,2.0,,.,57,2,0,178,3.5,2,182,1006,W,1,,07,189,1112,4.5,210,0105,4.0
21BR00642,S2071,2.0,,LTS,58,2,0,174,3.0,2,169,1006,W,1,,42,178,1112,3.5,194,0105,3.5
21BR00643,S2075,2.0,,.,60,2,,191,3.5,2,194,1006,W,1,,07,210,1112,4.0,227,0105,4.0
21BR00644,S2077,2.0,,.,59,2,0,188,3.5,2,196,1006,W,1,,07,207,1112,4.5,212,0105,4.5
21BR00645,S2083,2.0,,.,61,2,0,208,4.0,D,207,1006,W,1,,07,219,1112,4.0,222,0105,4.5
21BR00646,S2088,2.0,,SMBAG,62,2,0,185,3.5,1,191,1006,W,1,,07,217,1112,4.5,215,0105,5.0
21BR00647,S2090,2.0,,LTRS,63,2,0,175,4.0,2,180,1007,W,1,,07,197,1112,4.5,207,0105,4.0
21BR00648,S2098,2.0,,.,64,2,0,183,4.0,1,184,1006,W,1,,07,186,1112,4.0,209,0105,4.0
21BR00649,S2099,2.0,,.,65,2,,207,4.5,D,204,1006,W,1,,07,208,1112,4.0,222,0105,4.5
21BR00650,S2100,2.0,,SMBAG FAT,66,2,0,235,4.0,1,231,1006,W,1,,07,232,1112,4.5,261,0105,4.5
21BR00651,S2106,2.0,,.,67,2,0,161,3.0,2,165,1007,W,1,,43,185,1112,4.0,193,0105,4.0
21BR00652,S2112,2.0,,BRNSPOTNECK,68,2,,169,4.0,2,175,1007,W,1,,43,190,1112,4.5,204,0105,4.0
21BR00653,S2113,2.0,,DRYHERD,69,2,,150,3.5,2,152,1006,W,1,,43,152,1112,3.5,168,0105,4.0
21BR00654,S2123,2.0,,.,70,2,0,178,3.5,2,178,1006,W,1,,07,185,1112,4.5,197,0105,4.0
21BR00655,S2135,2.0,,LTLS,71,2,0,144,3.5,1,152,1006,W,1,,07,162,1112,4.0,176,0105,4.5
21BR00656,S2138,2.0,,.,55,2,0,175,4.0,1,178,1006,W,1,,07,189,1112,4.0,202,0105,4.5
21BR00657,S2139,2.0,,.,56,2,0,168,4.5,2,168,1006,W,1,,07,169,1112,4.5,194,0105,4.5
21BR00658,S2141,2.0,,VLT,57,2,0,169,3.5,2,167,1006,W,1,,42,174,1112,4.0,202,0105,4.5
21BR00659,S2143,2.0,,SMBAG,58,2,,180,3.5,1,186,1006,W,1,,07,196,1112,4.0,220,0105,4.5
21BR00660,S2151,2.0,,.,59,2,0,197,4.0,D,200,1007,W,1,,43,200,1112,4.0,224,0105,4.5
21BR00661,S2173,2.0,,.,60,2,0,175,4.5,1,174,1006,W,1,,07,189,1112,4.0,202,0105,4.0
21BR00662,S2198,2.0,,.,61,2,0,174,3.5,2,183,1006,W,1,,07,228,1112,4.5,215,0105,5.0
21BR00663,S2206,2.0,,.,62,2,0,153,3.5,2,166,1006,W,1,,07,169,1112,4.0,183,0105,4.0
