UID,ID,AGE,LINE,RMK,BPEN,BGRP,RGRP,FAWT,BAND,WORK,DISP
02BR00411,A5757,3.5,73,,-2-,1,0,160,3,W,
02BR00412,A5764,3.5,73,,52N,2,0,148,1,W,
02BR00413,A5729,4.0,88,,FL-,F,0,159,2,W,
02BR00414,A5783,3.5,73,GONG 10/06/00,52N,1,0,136,3,W,
02BR00415,A5782,3.5,73,R.P. OK,51N,2,0,152,3,W,
02BR00416,A5770,3.5,73,,51N,1,0,172,1,W,
02BR00417,A5776,3.5,73,OK,FL-,F,0,154,2,W,
02BR00418,A6108,3.0,81,L.EYE TRT '02,33P,2,0,176,3,W,
02BR00419,A6130,3.0,82,OVX,OVX,O,2,0,5,W,
02BR00420,A6138,3.0,82,,-5-,2,0,182,2,W,
02BR00421,A6146,3.0,81,,FL-,F,0,193,3,W,
02BR00422,A6126,3.0,82,"?BRED, OVX",OVX,O,2,185,5,.,
02BR00423,A6180,3.0,82,,-1-,1,0,170,1,W,
02BR00424,A6175,3.0,82,,52N,1,0,149,1,W,
02BR00425,A6092,3.0,82,NICE,-1-,1,0,142,3,W,
02BR00426,A6310,3.0,81,FLTS,33P,2,0,171,3,W,
02BR00427,A6318,3.0,81,TIGHT TEATS,LAC,F,2,0,F,W,
02BR00428,A6300,3.0,82,SUCK1SIDE,33P,2,0,142,3,W,
02BR00429,A6306,3.0,81,,FL-,F,0,150,1,W,
02BR00430,A6334,3.0,00,BLACK EWE,BLK,2,1,145,2,W,
02BR00431,A6335,3.0,88,TRT EYES '00,-3-,1,0,159,1,W,
02BR00432,A6338,3.0,82,,31P,2,0,149,2,W,
02BR00433,A6341,3.0,81,,-2-,1,0,157,1,W,
02BR00434,A6342,3.0,81,,-2-,1,0,157,1,W,
02BR00435,A6348,3.0,88,"?BRED, OVX",OVX,O,2,0,5,W,
02BR00436,A6323,3.0,88,,52N,2,0,172,3,W,
02BR00437,A6379,3.0,88,L.EYE TRT '02,51N,1,0,157,3,W,
02BR00438,A6414,3.0,82,,31P,2,0,155,3,W,
02BR00439,A6419,3.0,81,,51N,2,0,170,2,W,
02BR00440,A6435,3.0,88,,-3-,1,0,181,3,W,
02BR00441,A6437,3.0,81,OVX,OVX,O,2,0,5,.,
02BR00442,A6441,3.0,88,TRT.2EYES'02,31P,2,0,185,3,W,
02BR00443,A6443,3.0,82,OVX,OVX,O,2,0,5,W,
02BR00444,A6444,3.0,82,,52N,1,0,162,3,W,
02BR00445,A6454,3.0,82,,32P,2,0,137,3,W,
02BR00446,A6482,3.0,88,,31P,2,0,168,3,W,
02BR00447,A6493,3.0,82,,52N,2,0,134,3,W,
02BR00448,A6498,3.0,82,ENTR,-3-,1,0,149,1,W,
02BR00449,A6497,3.0,82,NO COLOR,FL-,F,0,152,3,W,
02BR00450,A6473,3.0,82,OVX,OVX,O,2,190,5,.,
02BR00451,A6479,3.0,88,,FL-,F,0,164,2,W,
02BR00452,A6514,3.0,88,,-3-,1,0,181,3,W,
02BR00453,A6542,3.0,81,HARD BAG,UTE,U,0,168,2,W,
02BR00454,A6554,3.0,81,OVX,OVX,O,2,220,5,W,
02BR00455,A6555,3.0,81,,51N,1,0,163,3,W,
02BR00456,A6565,3.0,81,,FL-,F,0,215,3,W,
02BR00457,A6566,3.0,81,NICE,51N,2,0,185,2,W,
02BR00458,A6567,3.0,81,OVX,OVX,O,2,0,5,W,
02BR00459,A6588,3.0,82,,32P,2,0,149,3,W,
02BR00460,A6589,3.0,82,R.EYE 9/02,31P,2,0,151,3,W,
02BR00461,A6618,3.0,81,,51N,2,0,161,2,W,
02BR00462,A6617,3.0,81,,33P,2,0,171,2,W,
02BR00463,A6600,3.0,82,,52N,1,0,134,1,W,
02BR00464,A6608,3.0,88,,51N,1,0,192,1,W,
02BR00465,A6607,3.0,88,,52N,2,0,161,3,W,
02BR00466,A6640,3.0,88,,52N,1,0,184,3,W,
02BR00467,A6643,3.0,88,,52N,2,0,168,2,W,
02BR00468,A6656,3.0,82,,FL-,F,0,166,2,W,
02BR00469,A6668,3.0,88,,51N,1,0,153,3,W,
02BR00470,A6628,3.0,82,R.EYE TRT '02,-4-,2,0,147,3,W,
02BR00471,A6686,3.0,81,,-5-,2,0,180,3,W,
02BR00472,A6688,3.0,81,OVX,OVX,O,2,0,5,.,
02BR00473,A6697,3.0,88,,-4-,2,0,179,2,W,
02BR00474,A6673,3.0,88,,-4-,2,0,172,3,W,
02BR00475,A6678,3.0,88,,-5-,2,0,171,2,W,
02BR00476,A6211,3.0,82,,52N,2,0,164,1,W,
02BR00477,A6212,3.0,82,,51N,1,0,147,2,W,
02BR00478,A6233,3.0,88,,51N,2,0,183,3,W,
02BR00479,A6235,3.0,88,,32P,2,0,150,2,W,
02BR00480,A6238,3.0,82,,FL-,F,0,124,3,.,10
02BR00481,A6254,3.0,88,,-2-,1,0,149,3,W,
02BR00482,A6265,3.0,82,,52N,1,0,177,3,W,
02BR00483,A6285,3.0,81,,-2-,1,0,169,3,W,
02BR00484,A6295,3.0,88,HAIRY,FL-,F,0,180,3,W,
02BR00485,A6803,3.0,81,TRT EYE '01,52N,2,0,179,2,W,
02BR00486,A6845,3.0,82,,51N,1,0,184,2,W,
02BR00487,A6849,3.0,88,GRAFT FAILED,51N,2,0,161,3,W,
02BR00488,A6854,3.0,81,,52N,1,0,183,2,W,
02BR00489,A6825,3.0,82,,-3-,1,0,142,2,W,
02BR00490,A6885,3.0,82,STRONG,FL-,F,0,152,2,W,
02BR00491,A6898,3.0,88,,FL-,F,0,151,3,W,
02BR00492,A6879,3.0,81,,FL-,F,0,178,3,W,
02BR00493,A6906,3.0,81,,-5-,2,0,188,2,W,
02BR00494,A6902,3.0,82,R.EYE OK,52N,2,0,156,3,W,
02BR00495,A6907,3.0,81,,51N,1,0,176,3,W,
02BR00496,A6931,3.0,88,,FL-,F,0,176,2,W,
02BR00497,A6943,3.0,82,,-1-,1,0,172,3,W,
02BR00498,A6947,3.0,82,R.EYE TRT'01,51N,2,0,156,3,W,
02BR00499,A6922,3.0,82,OVX,OVX,O,2,175,5,W,
02BR00500,A6708,3.0,88,,32P,2,0,143,2,W,
02BR00501,A6734,3.0,88,,33P,2,0,160,3,W,
02BR00502,A6732,3.0,82,,FL-,F,0,157,2,W,
02BR00503,A6769,3.0,82,,FL-,F,0,159,3,W,
02BR00504,A6723,3.0,81,,FL-,F,0,183,3,W,
02BR00505,A6724,3.0,81,JUMPER,-4-,2,0,187,2,W,
02BR00506,A6726,3.0,88,,51N,2,0,201,3,W,
02BR00507,A6722,3.0,81,,-1-,1,0,175,2,W,
02BR00508,A6795,3.0,82,,52N,1,0,130,1,W,
02BR00509,A2479,7.0,ch,"URI,COUGH",LAC,F,2,0,F,W,
02BR00510,A2610,6.5,73,"LAME, THIN",LAC,F,2,0,F,W,
02BR00511,A2248,7.0,ch,BRITCHY,LAC,F,2,0,F,W,
02BR00512,A2848,6.0,73,LATE MILK,51N,1,0,138,3,W,
02BR00513,A2884,6.0,82,LATE MILK,FL-,F,0,175,2,W,
02BR00514,A2873,6.0,81,,51N,2,0,196,2,W,
02BR00515,A2877,6.0,82,,33P,2,0,161,3,W,
02BR00516,A2912,6.0,81,,FL-,F,0,187,2,W,
02BR00517,A2919,6.0,82,,FL-,F,0,142,3,W,
02BR00518,A2905,6.0,ch,,LAC,F,2,0,F,W,
02BR00519,A2908,6.0,81,,31P,2,0,165,2,W,
02BR00520,A2961,6.0,82,NICE,33P,2,0,173,1,W,
02BR00521,A8130,2.0,81,,32P,2,0,149,3,W,
02BR00522,A8198,1.0,82,WEAK,33P,2,0,133,2,W,
02BR00523,A8197,1.0,82,4TEATS,52N,2,0,145,2,W,
02BR00524,A8172,1.0,84,HAIRY,-2-,1,0,151,1,W,
02BR00525,A8017,2.0,82,,ORE,V,0,170,2,W,
02BR00526,A8039,2.0,81,,32P,2,0,157,1,W,
02BR00527,A8062,2.0,81,SUCK1SIDE,-2-,1,0,165,3,W,
02BR00528,A8074,2.0,88,,-2-,1,0,161,3,W,
02BR00529,A8310,1.0,84,INT.TRAUMA?,52N,1,0,161,1,W,
02BR00530,A8316,1.0,81,,-5-,2,0,154,1,W,
02BR00531,A8318,1.0,84,,32P,2,0,128,3,W,
02BR00532,A8319,1.0,81,,32P,2,0,153,2,W,
02BR00533,A8317,1.0,84,,31P,2,0,130,1,W,
02BR00534,A8305,1.0,84,NICE,51N,2,0,130,1,W,
02BR00535,A8306,1.0,84,ABORTED 3/5/0,-1-,1,0,165,5,W,
02BR00536,A8333,1.0,81,,-2-,1,0,154,3,W,
02BR00537,A8336,1.0,81,,-1-,1,0,161,1,W,
02BR00538,A8339,1.0,82,WEAK,-3-,1,0,121,3,W,
02BR00539,A8359,1.0,81,NICE,33P,2,0,141,3,W,
02BR00540,A8360,1.0,81,,33P,2,0,136,2,W,
02BR00541,A8326,1.0,84,4TEATS,52N,2,0,159,3,W,
02BR00542,A8380,1.0,83,,32P,2,0,160,3,W,
02BR00543,A8386,1.0,84,,-5-,2,0,145,1,W,
02BR00544,A8393,1.0,81,,-1-,1,0,154,3,W,
02BR00545,A8394,1.0,82,OPEN/LAMBED,-2-,1,0,116,1,W,
02BR00546,A8398,1.0,84,,51N,1,0,132,1,W,
02BR00547,A8399,1.0,84,,-3-,1,0,121,3,W,
02BR00548,A8371,1.0,82,,FL-,F,0,123,3,W,
02BR00549,A8373,1.0,82,,-4-,2,0,153,5,W,
02BR00550,A8375,1.0,00,BLACK EWE,BLK,1,1,131,5,W,
02BR00551,A8376,1.0,83,,-4-,2,0,159,5,W,
02BR00552,A8413,1.0,82,,52N,1,0,153,3,W,
02BR00553,A8414,1.0,82,4TEATS,52N,2,0,165,1,W,
02BR00554,A8416,1.0,84,,-1-,1,0,117,3,W,
02BR00555,A8401,1.0,84,WILD,-4-,2,0,111,1,W,
02BR00556,A8404,1.0,82,,51N,2,0,145,1,W,
02BR00557,A8405,1.0,82,,-5-,2,0,115,2,W,
02BR00558,A8434,1.0,81,,FL-,F,0,142,1,W,
02BR00559,A8439,1.0,84,,-2-,1,0,146,2,W,
02BR00560,A8443,1.0,84,HAIRY,-3-,1,0,165,1,W,
02BR00561,A8447,1.0,83,4TEATS,31P,2,0,147,1,W,
02BR00562,A8455,1.0,84,,32P,2,0,127,1,W,
02BR00563,A8456,1.0,84,,-4-,2,0,135,2,W,
02BR00564,A8460,1.0,84,,-2-,1,0,124,3,W,
02BR00565,A8481,1.0,81,,-1-,1,0,147,1,W,
02BR00566,A8480,1.0,81,,32P,2,0,134,1,W,
02BR00567,A8485,1.0,84,4TEATS,-2-,1,0,154,2,W,
02BR00568,A8486,1.0,84,,OVX,O,0,156,1,W,
02BR00569,A8493,1.0,83,,-3-,1,0,160,1,W,
02BR00570,A8498,1.0,84,BUSH,-3-,1,0,134,1,W,
02BR00571,A8499,1.0,84,,-4-,2,0,122,2,W,
02BR00572,A8497,1.0,83,PNEU,52N,1,0,129,2,W,
02BR00573,A8473,1.0,84,,51N,2,0,125,2,W,
02BR00574,A8474,1.0,84,,FL-,F,0,120,1,W,
02BR00575,A8475,1.0,84,,-5-,2,0,133,1,W,
02BR00576,A8511,1.0,81,,51N,1,0,135,2,W,
02BR00577,A8515,1.0,81,4TEATS,32P,2,0,174,1,W,
02BR00578,A8505,1.0,84,,52N,2,0,138,2,W,
02BR00579,A8507,1.0,84,,-5-,2,0,150,1,W,
02BR00580,A8531,1.0,84,,31P,2,0,170,2,W,
02BR00581,A8530,1.0,84,,52N,2,0,147,1,W,
02BR00582,A8532,1.0,84,,-1-,1,0,142,1,W,
02BR00583,A8543,1.0,84,,33P,2,0,145,1,W,
02BR00584,A8546,1.0,81,,51N,1,0,149,1,W,
02BR00585,A8522,1.0,83,,51N,2,0,135,1,W,
02BR00586,A8528,1.0,81,4TEATS,52N,1,0,141,1,W,
02BR00587,A8580,1.0,83,,51N,2,0,144,3,W,
02BR00588,A8586,1.0,83,,52N,1,0,136,2,W,
02BR00589,A8595,1.0,84,,32P,2,0,137,2,W,
02BR00590,A8599,1.0,84,,52N,2,0,154,2,W,
02BR00591,A8597,1.0,84,,31P,2,0,131,3,W,
02BR00592,A8616,1.0,81,,-4-,2,0,150,1,W,
02BR00593,A8600,1.0,84,,51N,1,0,154,3,W,
02BR00594,A8631,1.0,81,,52N,1,0,164,2,W,
02BR00595,A8643,1.0,84,BLK.LR.LEG,OVX,O,0,142,5,W,
02BR00596,A8642,1.0,83,,33P,2,0,145,1,W,
02BR00597,A8655,1.0,83,,51N,1,0,133,2,W,
02BR00598,A8660,1.0,81,BUSH,-5-,2,0,136,2,W,
02BR00599,A8662,1.0,82,,-1-,1,0,115,2,W,
02BR00600,A8668,1.0,84,,OVX,O,0,135,1,W,
02BR00601,A8623,1.0,83,,51N,2,0,144,3,W,
02BR00602,A8622,1.0,83,,31P,2,0,133,3,W,
02BR00603,A8680,1.0,84,,FL-,F,0,118,1,W,
02BR00604,A8684,1.0,84,,FL-,F,0,114,1,W,
02BR00605,A8685,1.0,84,,FL-,F,0,143,1,W,
02BR00606,A8682,1.0,83,TRT EYE,OVX,O,0,147,1,W,
02BR00607,A8688,1.0,81,4TEATS,-3-,1,0,128,3,W,
02BR00608,A8691,1.0,84,DYSTOCIA,OVX,O,0,128,2,W,
02BR00609,A8695,1.0,84,,51N,2,0,127,3,W,
02BR00610,A8696,1.0,82,TINY,-2-,1,0,132,3,W,
02BR00611,A8671,1.0,83,HAIRY,OVX,O,0,153,1,W,
02BR00612,A8670,1.0,83,,33P,2,0,134,2,W,
02BR00613,A8673,1.0,83,R.P. OK,-5-,2,0,145,1,W,
02BR00614,A8678,1.0,84,,OVX,O,0,124,3,W,
02BR00615,A8677,1.0,84,WEAK,-2-,1,0,145,2,W,
02BR00616,A8219,1.0,84,,51N,1,0,140,1,W,
02BR00617,A8236,1.0,84,,52N,1,0,126,1,W,
02BR00618,A8237,1.0,84,4TEATS,33P,2,0,129,2,W,
02BR00619,A8251,1.0,84,,-4-,2,0,149,1,W,
02BR00620,A8223,1.0,83,,-1-,1,0,146,2,W,
02BR00621,A8224,1.0,83,,-2-,1,0,121,2,W,
02BR00622,A8225,1.0,83,WEAK,-3-,1,0,126,2,W,
02BR00623,A8226,1.0,84,R.P. OK,51N,2,0,123,1,W,
02BR00624,A8283,1.0,81,NICE,51N,1,0,139,2,W,
02BR00625,A8282,1.0,81,,52N,2,0,145,2,W,
02BR00626,A8294,1.0,84,,-4-,2,0,139,1,W,
02BR00627,A8295,1.0,84,,FL-,F,0,136,3,W,
02BR00628,A8296,1.0,81,,-5-,2,0,159,1,W,
02BR00629,A8274,1.0,84,R.EYE 9/02,-3-,1,0,121,2,W,
02BR00630,A8812,1.0,84,BRITCHY,31P,2,0,147,2,W,
02BR00631,A8818,1.0,83,,-3-,1,0,137,2,W,
02BR00632,A8801,1.0,84,,FL-,F,0,155,3,W,
02BR00633,A8804,1.0,82,NO MILK?,OVX,O,0,152,5,W,
02BR00634,A8805,1.0,81,,-1-,1,0,148,1,W,
02BR00635,A8833,1.0,84,TRT L.EYE'02,FL-,F,0,116,3,W,
02BR00636,A8836,1.0,82,,32P,2,0,136,3,W,
02BR00637,A8839,1.0,84,HAIRY,31P,2,0,132,2,W,
02BR00638,A8844,1.0,84,,52N,2,0,163,5,W,
02BR00639,A8851,1.0,82,,-1-,1,0,164,3,W,
02BR00640,A8863,1.0,84,,OVX,O,0,153,1,W,
02BR00641,A8862,1.0,84,,FL-,F,0,130,2,W,
02BR00642,A8868,1.0,82,4TEATS,-2-,1,0,144,1,W,
02BR00643,A8822,1.0,82,HAIRY,-4-,2,0,143,1,W,
02BR00644,A8828,1.0,82,,-3-,1,0,117,3,W,
02BR00645,A8874,1.0,83,,FL-,F,0,128,3,W,
02BR00646,A8714,1.0,81,,-3-,1,0,163,3,W,
02BR00647,A8718,1.0,82,,33P,2,0,111,2,W,
02BR00648,A8704,1.0,82,,FL-,F,0,145,3,W,
02BR00649,A8731,1.0,84,,FL-,F,0,151,1,W,
02BR00650,A8751,1.0,83,,FL-,F,0,136,2,W,
02BR00651,A8756,1.0,82,4TEATS,52N,1,0,142,1,W,
02BR00652,A8752,1.0,83,,-4-,2,0,107,3,W,
02BR00653,A8757,1.0,82,LATE MILK,31P,2,0,126,3,W,
02BR00654,A8767,1.0,83,BRITCHY,-5-,2,0,167,2,W,
02BR00655,A8722,1.0,81,,FL-,F,0,145,2,W,
02BR00656,A8780,1.0,81,R.P. OK,FL-,F,0,119,2,W,
02BR00657,A8790,1.0,82,,FL-,F,0,123,1,W,
02BR00658,A8797,1.0,84,,FL-,F,0,155,2,W,
02BR00659,A8770,1.0,84,,FL-,F,0,123,3,W,
02BR00660,A7114,2.0,81,,-3-,1,0,134,2,W,
02BR00661,A7134,2.0,82,,52N,1,0,159,3,W,
02BR00662,A7138,2.0,82,,-1-,1,0,150,2,W,
02BR00663,A7157,2.0,82,,31P,2,0,141,3,W,
02BR00664,A7125,2.0,88,,51N,2,0,153,3,W,
02BR00665,A7193,2.0,88,,52N,2,0,154,2,W,
02BR00666,A7171,2.0,88,,FL-,F,0,153,2,W,
02BR00667,A7177,2.0,82,,-1-,1,0,163,2,W,
02BR00668,A7010,3.0,88,,-1-,1,0,170,2,W,
02BR00669,A7016,3.0,82,,52N,1,0,172,3,W,
02BR00670,A7008,3.0,81,,FL-,F,0,177,3,W,
02BR00671,A7009,3.0,81,QUINTS 2002,FL-,F,0,156,3,W,
02BR00672,A7053,2.0,88,,31P,2,0,161,2,W,
02BR00673,A7059,2.0,88,,FL-,F,0,155,3,W,
02BR00674,A7057,2.0,88,,52N,2,0,155,1,W,
02BR00675,A7069,2.0,88,,-2-,1,0,146,3,W,
02BR00676,A7090,2.0,81,,32P,2,0,171,2,W,
02BR00677,A7096,2.0,88,MOTHERLY,51N,1,0,164,2,W,
02BR00678,A7313,2.0,88,,33P,2,0,150,1,W,
02BR00679,A7303,2.0,81,JAW5 <chk,51N,2,0,149,2,W,
02BR00680,A7309,2.0,88,,FL-,F,0,162,1,W,
02BR00681,A7354,2.0,81,,FL-,F,0,161,2,W,
02BR00682,A7369,2.0,81,,FL-,F,0,158,1,W,
02BR00683,A7385,2.0,82,,31P,2,0,140,1,W,
02BR00684,A7393,2.0,82,,FL-,F,0,145,2,W,
02BR00685,A7395,2.0,88,,-1-,1,0,154,1,W,
02BR00686,A7377,2.0,81,,FL-,F,0,150,3,W,
02BR00687,A7439,2.0,81,L.EYE TRT '02,FL-,F,0,134,3,W,
02BR00688,A7447,2.0,88,HAIRY,-1-,1,0,147,2,W,
02BR00689,A7455,2.0,82,,33P,2,0,151,2,W,
02BR00690,A7457,2.0,88,,52N,1,0,153,1,W,
02BR00691,A7468,2.0,82,,-2-,1,0,154,1,W,
02BR00692,A7469,2.0,82,SMALL@AGE2,-3-,1,0,133,3,W,
02BR00693,A7467,2.0,82,F3-,52N,2,0,137,3,W,
02BR00694,A7426,2.0,81,,-5-,2,0,148,1,W,
02BR00695,A7491,2.0,88,,31P,2,0,160,3,W,
02BR00696,A7495,2.0,88,,-4-,2,0,154,3,W,
02BR00697,A7475,2.0,88,,51N,1,0,143,1,W,
02BR00698,A7512,2.0,81,,33P,2,0,175,1,W,
02BR00699,A7500,2.0,88,,-5-,2,0,153,2,W,
02BR00700,A7509,2.0,81,ABORT 2/8/01,-4-,2,0,173,2,W,
02BR00701,A7531,2.0,81,,51N,2,0,162,1,W,
02BR00702,A7533,2.0,81,,52N,1,0,153,1,W,
02BR00703,A7542,2.0,81,,ORE,V,0,197,5,W,
02BR00704,A7526,2.0,88,,-2-,1,0,152,1,W,
02BR00705,A7582,2.0,81,,-5-,2,0,147,3,W,
02BR00706,A7591,2.0,82,,FL-,F,0,127,1,W,
02BR00707,A7575,2.0,82,SNORTS,FL-,F,0,154,2,W,
02BR00708,A7610,2.0,88,,-3-,1,0,150,2,W,
02BR00709,A7613,2.0,88,TRT R.EYE '02,51N,2,0,167,3,W,
02BR00710,A7602,2.0,88,,52N,2,0,149,1,W,
02BR00711,A7609,2.0,82,,51N,1,0,144,1,W,
02BR00712,A7622,2.0,82,,-2-,1,0,131,2,W,
02BR00713,A7628,2.0,82,,-3-,1,0,137,1,W,
02BR00714,A7681,2.0,81,,OVX,O,0,171,3,W,
02BR00715,A7675,2.0,81,,-4-,2,0,176,3,W,
02BR00716,A7213,2.0,81,,FL-,F,0,165,1,W,
02BR00717,A7214,2.0,81,,ORE,V,0,172,2,W,
02BR00718,A7217,2.0,81,,51N,2,0,189,2,W,
02BR00719,A7201,2.0,82,,51N,1,0,151,2,W,
02BR00720,A7203,2.0,82,,FL-,F,0,146,1,W,
02BR00721,A7204,2.0,81,,-4-,2,0,148,3,W,
02BR00722,A7206,2.0,82,"X, NO BAG",ORE,V,0,168,5,W,
02BR00723,A7230,2.0,81,TRT.R.EYE'02,FL-,F,0,142,2,W,
02BR00724,A7236,2.0,82,QUIET,32P,2,0,159,2,W,
02BR00725,A7237,2.0,82,,-3-,1,0,171,1,W,
02BR00726,A7245,2.0,81,,-5-,2,0,153,3,W,
02BR00727,A7252,2.0,81,,52N,1,0,134,2,W,
02BR00728,A7259,2.0,82,,33P,2,0,167,3,W,
02BR00729,A7265,2.0,82,,-4-,2,0,139,1,W,
02BR00730,A7262,2.0,82,ABORT 2/8/01,-4-,2,0,146,3,W,
02BR00731,A7268,2.0,82,"L.EYE, ULCER",32P,2,0,148,2,W,
02BR00732,A7288,2.0,88,,52N,2,0,187,3,W,
02BR00733,A7291,2.0,82,,51N,1,0,149,2,W,
02BR00734,A7296,2.0,88,BRITCHY,33P,2,0,126,3,W,
02BR00735,A7812,2.0,81,,51N,1,0,158,2,W,
02BR00736,A7856,2.0,82,NICE,51N,2,0,150,2,W,
02BR00737,A7860,2.0,81,,-5-,2,0,180,3,W,
02BR00738,A7863,2.0,82,,52N,1,0,162,3,W,
02BR00739,A7866,2.0,81,R.EAR GONE,-2-,1,0,151,1,W,
02BR00740,A7908,2.0,82,,FL-,F,0,148,3,W,
02BR00741,A7936,2.0,82,"X, HARDBAG",ORE,V,0,174,5,W,
02BR00742,A7961,2.0,82,,FL-,F,0,163,2,W,
02BR00743,A7926,2.0,81,,31P,2,0,171,2,W,
02BR00744,A7985,2.0,88,,-2-,1,0,168,3,W,
02BR00745,A7731,2.0,81,,52N,1,0,176,3,W,
02BR00746,A7748,2.0,88,CHUNKYMILKok,FL-,F,0,165,1,W,
02BR00747,A7755,2.0,88,,52N,2,0,149,2,W,
02BR00748,A7788,2.0,81,,-4-,2,0,161,2,W,
02BR00749,A7770,2.0,81,,-5-,2,0,147,1,W,
02BR00750,K1115,2.0,68,LEGGY,02K,2,7,198,2,W,
02BR00751,K1116,2.0,68,,03K,2,7,187,1,W,
02BR00752,K1119,2.0,68,,02K,2,7,204,2,W,
02BR00753,K1105,2.0,68,,-5-,2,7,187,2,W,
02BR00754,K1148,2.0,68,,-1-,1,7,169,1,W,
02BR00755,K1151,2.0,68,,-5-,2,7,189,2,W,
02BR00756,K1150,2.0,68,THIN,03K,2,7,174,3,W,
02BR00757,K1153,2.0,68,,-2-,1,7,164,1,W,
02BR00758,K1154,2.0,68,,-1-,1,7,187,1,W,
02BR00759,K1156,2.0,68,,02K,2,7,183,1,W,
02BR00760,K1159,2.0,68,,02K,2,7,188,1,W,
02BR00761,K1164,2.0,68,,-2-,1,7,180,1,W,
02BR00762,K1123,2.0,68,LEGGY,-4-,2,7,207,1,W,
02BR00763,K1126,2.0,68,NICE,01K,2,7,201,1,W,
02BR00764,K1191,2.0,68,,-3-,1,7,185,2,W,
02BR00765,K1190,2.0,68,THIN,02K,2,7,172,2,W,
02BR00766,K1197,2.0,68,,01K,2,7,162,2,W,
02BR00767,K1170,2.0,CP,"VAG.PRO.,SEWN",OVX,O,2,156,5,W,
02BR00768,K1176,2.0,68,,-3-,1,7,162,2,W,
02BR00769,K1002,3.0,68,,01K,2,7,192,2,W,
02BR00770,K1049,2.0,CP,,UTE,U,0,174,1,W,
02BR00771,K1051,2.0,68,,-3-,1,7,170,2,W,
02BR00772,K1056,2.0,CP,,UTE,U,0,191,2,W,
02BR00773,K1052,2.0,68,,03K,2,7,164,2,W,
02BR00774,K1066,2.0,68,ENTR,-2-,1,7,173,1,W,
02BR00775,K1062,2.0,68,,02K,2,7,175,2,W,
02BR00776,K1089,2.0,68,,-4-,2,7,171,1,W,
02BR00777,K1071,2.0,68,BIG TAG y2001,-3-,1,7,149,1,W,
02BR00778,K1070,2.0,68,,01K,2,7,165,2,W,
02BR00779,K1074,2.0,68,,-3-,1,7,172,1,W,
02BR00780,K1075,2.0,68,,-1-,1,7,165,1,W,
02BR00781,K1078,2.0,CP,,UTE,U,0,131,2,W,
02BR00782,K1313,2.0,CP,,UTE,U,0,164,1,W,
02BR00783,K1316,2.0,CP,,UTE,U,0,177,2,W,
02BR00784,K1312,2.0,68,,-2-,1,7,188,2,W,
02BR00785,K1305,2.0,68,ENTR,03K,2,7,195,2,W,
02BR00786,K1306,2.0,68,,-4-,2,7,179,1,W,
02BR00787,K1302,2.0,68,NICE,-4-,2,7,187,2,W,
02BR00788,K1348,2.0,CP,,UTE,U,0,162,2,W,
02BR00789,K1354,2.0,68,,-5-,2,7,190,1,W,
02BR00790,K1355,2.0,68,,01K,2,7,202,1,W,
02BR00791,K1357,2.0,CP,,UTE,U,0,144,2,W,
02BR00792,K1361,2.0,00,"BLACK, R.P.",BLK,2,1,181,5,W,
02BR00793,K1362,2.0,CP,,UTE,U,0,178,1,W,
02BR00794,K1325,2.0,CP,,UTE,U,0,177,2,W,
02BR00795,K1327,2.0,CP,,UTE,U,0,185,2,W,
02BR00796,K1382,2.0,CP,,UTE,U,0,181,1,W,
02BR00797,K1396,2.0,68,THIN,01K,2,7,171,2,W,
02BR00798,K1375,2.0,68,WILD,-1-,1,7,203,1,W,
02BR00799,K1410,2.0,CP,,UTE,U,0,154,2,W,
02BR00800,K1416,2.0,CP,"RP, ABORTED",UTE,U,0,177,2,W,
02BR00801,K1407,2.0,68,,-2-,1,7,173,1,W,
02BR00802,K1439,2.0,68,SUCK1SIDE,-4-,2,7,188,1,W,
02BR00803,K1444,2.0,68,THIN,-5-,2,7,168,2,W,
02BR00804,K1446,2.0,68,,-1-,1,7,193,1,W,
02BR00805,K1447,2.0,68,L.EYE OK,-3-,1,7,195,1,W,
02BR00806,K1465,2.0,68,,-5-,2,7,190,2,W,
02BR00807,K1469,2.0,68,,-3-,1,7,173,1,W,
02BR00808,K1495,2.0,CP,"BLOODY MILK,L",UTE,U,0,169,2,W,
02BR00809,K1498,2.0,CP,,UTE,U,0,186,1,W,
02BR00810,K1473,2.0,CP,"OVX, SMALL",OVX,O,2,161,5,W,
02BR00811,K1515,2.0,CP,,UTE,U,0,164,1,W,
02BR00812,K1516,2.0,68,BIG,-4-,2,7,207,2,W,
02BR00813,K1503,2.0,CP,,UTE,U,0,183,2,W,
02BR00814,K1508,2.0,CP,,UTE,U,0,171,1,W,
02BR00815,K1531,2.0,68,,02K,2,7,183,2,W,
02BR00816,K1541,1.0,68,ENTR,03K,2,7,178,1,W,
02BR00817,K1544,1.0,68,,03K,2,7,184,1,W,
02BR00818,K1561,1.0,68,,-4-,2,7,155,1,W,
02BR00819,K1560,1.0,68,4TEATS,02K,2,7,162,3,W,
02BR00820,K1563,1.0,68,ENTR,-1-,1,7,207,5,W,
02BR00821,K1569,1.0,68,4TEATS,-2-,1,7,187,5,W,
02BR00822,K1595,1.0,68,,-1-,1,7,151,2,W,
02BR00823,K1608,1.0,CP,BRN.EARS,UTE,U,0,139,1,W,
02BR00824,K1635,1.0,68,,01K,2,7,160,1,W,
02BR00825,K1654,1.0,68,ENTR,-3-,1,7,209,5,W,
