UID,ID,AGE,LINE,RMK,BPEN,BGRP,RGRP,FALLWT,BAND,WORK,PD,DISP,BLEED,STM,C1107,W1107,C0111,W0111
06BR01269,T0443,2.0,48,,55,2,0,179,5,W,1,.,.,02,0,174,0,167
06BR01270,T0445,2.0,48,,56,2,7,140,1,W,1,.,.,02,0,142,0,135
06BR01271,T0446,2.0,48,R.P.,57,2,7,149,1,W,1,.,.,02,0,144,0,140
06BR01272,T0449,2.0,48,"THIN,PNEU.TX.",54,2,0,150,1,W,1,.,.,02,0,147,0,141
06BR01273,T0447,2.0,48,,56,2,0,150,1,W,1,.,.,02,0,146,0,143
06BR01274,T0453,2.0,ID,,52,2,I,145,1,W,1,.,.,02,0,137,0,138
06BR01275,T0454,2.0,48,NICE LAMB,59,2,0,179,2,W,1,.,.,02,0,173,0,160
06BR01276,T0456,2.0,48,4TEATS,56,2,0,175,5,W,1,.,.,02,0,184,0,177
06BR01277,T0458,2.0,48,,57,2,0,139,5,W,1,.,.,02,0,147,0,144
06BR01278,T0461,2.0,48,ENTROPION,58,2,7,140,2,W,1,.,.,02,0,138,0,119
06BR01279,T0460,2.0,ID,SM.UDDER 1-,51,2,I,158,5,W,1,.,.,02,0,153,0,160
06BR01280,T0468,2.0,48,,59,2,7,162,2,W,1,.,.,02,0,159,0,171
06BR01281,T0421,2.0,48,YTEX FIX '07,54,2,0,151,1,W,1,.,.,02,0,149,0,140
06BR01282,T0420,2.0,ID,SM.UDDER,51,2,I,159,5,W,1,.,.,02,0,150,0,156
06BR01283,T0424,2.0,48,4TEATS,58,2,0,167,1,W,1,.,.,02,0,159,0,153
06BR01284,T0422,2.0,48,,57,2,0,186,5,W,1,.,.,02,0,180,0,165
06BR01285,T0494,2.0,48,,55,2,0,167,5,W,1,.,.,02,0,165,0,169
06BR01286,T0495,2.0,48,4TEATS,58,2,0,172,1,W,1,.,.,02,0,169,0,160
06BR01287,T0498,2.0,ID,,52,2,I,177,5,W,1,.,.,02,0,174,0,169
06BR01288,T0475,2.0,ID,SM.UDDER,53,2,I,171,5,W,1,.,.,02,0,159,0,161
06BR01289,T0477,2.0,ID,,53,2,I,178,5,W,1,.,.,02,0,163,0,159
06BR01290,T0510,2.0,48,LAME LR '07,54,2,0,176,5,W,1,.,.,02,0,168,0,156
06BR01291,T0512,2.0,48,,58,2,0,143,5,W,1,.,.,02,0,141,0,144
06BR01292,T0518,2.0,ID,GAUNT,53,2,I,164,5,W,1,.,.,02,0,152,0,158
06BR01293,T0517,2.0,ID,,52,2,I,154,1,W,1,.,.,02,0,142,0,146
06BR01294,T0501,2.0,ID,,51,2,I,164,5,W,1,.,.,02,0,151,0,161
06BR01295,T0508,2.0,48,,59,2,7,111,5,W,1,.,.,02,0,110,0,110
06BR01296,T0509,2.0,48,,52,2,0,167,5,W,1,.,.,02,0,154,0,152
06BR01297,T0533,2.0,48,LAME '07,55,2,7,149,5,W,1,.,.,02,0,145,0,125
06BR01298,T0538,2.0,48,,57,2,0,140,1,W,1,.,.,02,0,139,0,130
06BR01299,T0537,2.0,48,BRN.KNEE.EAR,54,2,0,150,5,W,1,.,.,02,0,146,0,137
06BR01300,T0541,2.0,ID,,51,2,I,179,5,W,1,.,.,02,0,166,0,175
06BR01301,T0542,2.0,48,,56,2,7,168,5,W,1,.,.,02,0,162,0,157
06BR01302,T0554,2.0,48,,59,2,0,138,5,W,1,.,.,02,0,134,0,133
06BR01303,T0561,2.0,48,,54,2,0,157,5,W,1,10,.,02,0,161,0,0
06BR01304,T0563,2.0,48,4TEATS,57,2,0,150,5,W,1,.,.,02,0,151,0,146
06BR01305,T0529,2.0,ID,NICE LAMB,51,2,I,184,1,W,1,.,.,02,0,173,0,177
06BR01306,T0583,2.0,48,ENTROPION,56,2,7,163,5,.,1,04,.,02,0,0,0,0
06BR01307,T0586,2.0,48,,54,2,0,182,5,W,1,.,.,02,0,177,0,167
06BR01308,T0582,2.0,48,,55,2,7,169,5,W,1,.,.,02,0,169,0,168
06BR01309,T0589,2.0,ID,TINY UDDER,52,2,I,169,5,W,1,.,.,02,0,154,0,159
06BR01310,T0591,2.0,ID,,51,2,I,182,5,W,1,.,.,02,0,171,0,176
06BR01311,T0595,2.0,48,HAIRY,56,2,0,142,5,W,1,.,.,02,0,143,0,140
06BR01312,T0599,2.0,48,,58,2,0,169,5,W,1,.,.,02,0,161,0,154
06BR01313,T0570,2.0,ID,,52,2,I,173,5,W,1,.,.,02,0,166,0,169
06BR01314,T0572,2.0,ID,,53,2,I,175,5,W,1,.,.,02,0,159,0,169
06BR01315,T0577,2.0,48,,51,2,7,174,5,W,1,.,.,02,0,168,0,171
06BR01316,T0601,2.0,48,,59,2,7,166,S,W,1,.,.,02,0,146,0,142
06BR01317,T0602,2.0,48,,54,2,7,151,2,W,1,.,.,02,0,140,0,147
06BR01318,T0607,2.0,ID,,52,2,I,161,5,W,1,.,.,02,0,143,0,150
06BR01319,T0639,2.0,48,,52,2,7,160,5,W,1,.,.,02,0,161,0,160
06BR01320,T0646,2.0,48,,55,2,0,154,1,W,1,.,.,02,0,151,0,150
06BR01321,T0648,2.0,48,,57,2,0,162,5,W,1,.,.,02,0,160,0,150
06BR01322,T0657,2.0,ID,,51,2,I,170,1,W,1,.,.,02,0,159,0,162
06BR01323,T0663,2.0,ID,ENTROPION,53,2,I,154,1,W,1,.,.,02,0,142,0,147
06BR01324,T0668,2.0,48,,53,2,0,156,5,W,1,.,.,02,0,154,0,157
06BR01325,T0628,2.0,48,,58,2,7,173,1,W,1,.,.,02,0,166,0,161
06BR01326,T0627,2.0,48,,57,2,7,155,5,W,1,.,.,02,0,153,0,153
06BR01327,T0680,2.0,48,,56,2,0,164,2,W,1,.,.,02,0,165,0,159
06BR01328,T0683,2.0,48,,54,2,0,157,1,W,1,.,.,02,0,158,0,157
06BR01329,T0685,2.0,ID,"THIN, SORE",52,2,I,180,5,W,1,.,.,02,0,175,0,182
06BR01330,T0682,2.0,48,4TEATS,59,2,0,152,5,W,1,.,.,02,0,153,0,148
06BR01331,T0689,2.0,48,,59,2,0,153,5,W,1,.,.,02,0,155,0,157
06BR01332,T0691,2.0,48,FEVER TX.,55,2,0,162,5,W,1,.,.,02,0,160,0,148
06BR01333,T0695,2.0,48,,58,2,7,154,5,W,1,.,.,02,0,153,0,146
06BR01334,T0698,2.0,48,,57,2,0,142,5,W,1,.,.,02,0,139,0,144
06BR01335,T0673,2.0,48,SM.UDDER,54,2,0,164,5,W,1,.,.,02,0,172,0,162
06BR01336,T0679,2.0,48,,56,2,0,169,1,W,1,.,.,02,0,168,0,163
06BR01337,T0677,2.0,48,MILK 1-,57,2,7,149,5,W,1,.,.,02,0,147,0,142
06BR01338,T0214,3.0,48,,55,2,0,189,4,W,1,.,.,02,0,184,0,179
06BR01339,T0219,3.0,ID,,53,2,I,174,1,W,1,.,.,02,0,159,0,167
06BR01340,T0204,3.0,48,,57,2,7,185,S,W,1,.,.,02,0,178,0,179
06BR01341,T0205,3.0,48,,58,2,7,171,S,W,1,.,.,02,0,166,0,166
06BR01342,T0202,3.0,48,NICE LAMB,56,2,0,168,2,W,1,.,.,02,0,164,0,168
06BR01343,T0233,2.0,48,,58,2,0,164,5,W,1,.,.,02,0,159,0,144
06BR01344,T0238,2.0,ID,,51,2,I,153,1,W,1,.,.,02,0,148,0,157
06BR01345,T0237,2.0,48,,57,2,0,185,5,W,1,.,.,02,0,184,0,177
06BR01346,T0240,2.0,48,,59,2,7,146,5,W,1,.,.,02,0,140,0,147
06BR01347,T0243,2.0,48,1TAG,59,2,7,160,1,W,1,.,.,02,0,153,0,153
06BR01348,T0242,2.0,48,,55,2,7,177,5,W,1,.,.,02,0,180,0,161
06BR01349,T0248,2.0,48,,54,2,0,143,5,W,1,.,.,02,0,140,0,145
06BR01350,T0253,2.0,48,,58,2,0,166,5,W,1,.,.,02,0,163,0,157
06BR01351,T0268,2.0,48,,57,2,0,166,1,W,1,.,.,02,0,165,0,162
06BR01352,T0285,2.0,ID,MUDDY THIN,51,2,I,171,1,W,1,.,.,02,0,163,0,169
06BR01353,T0286,2.0,48,,57,2,0,162,1,W,1,.,.,02,0,163,0,153
06BR01354,T0291,2.0,48,,54,2,7,139,5,W,1,.,.,02,0,143,0,139
06BR01355,T0295,2.0,48,4TEATS,57,2,0,161,5,W,1,.,.,02,0,152,0,157
06BR01356,T0296,2.0,48,,54,2,0,176,5,W,1,.,.,02,0,176,0,171
06BR01357,T0292,2.0,ID,4TEATS,51,2,I,182,5,W,1,.,.,02,0,175,0,182
06BR01358,T0275,2.0,ID,,51,2,I,167,1,W,1,.,.,02,0,148,0,157
06BR01359,T0711,2.0,ID,ENTROPION,52,2,I,176,5,W,1,.,.,02,0,165,0,174
06BR01360,T0710,2.0,48,,57,2,0,143,1,W,1,.,.,02,0,143,0,137
06BR01361,T0714,2.0,ID,,51,2,I,146,1,W,1,.,.,02,0,141,0,148
06BR01362,T0715,2.0,48,,58,2,0,154,5,W,1,.,.,02,0,158,0,158
06BR01363,T0716,2.0,48,,59,2,0,151,1,W,1,.,.,02,0,153,0,155
06BR01364,T0701,2.0,ID,,53,2,I,166,5,W,1,.,.,02,0,153,0,162
06BR01365,T0706,2.0,ID,4TEATS,51,2,I,161,5,W,1,.,.,02,0,154,0,154
06BR01366,T0702,2.0,ID,ENTROPION,53,2,I,164,2,W,1,.,.,02,0,154,0,158
06BR01367,T0731,2.0,48,,55,2,0,136,1,W,1,.,.,02,0,135,0,128
06BR01368,T0738,2.0,48,BIG4HER,58,2,0,153,5,W,1,.,.,02,0,156,0,151
06BR01369,T0749,2.0,ID,,51,2,I,171,5,W,1,.,.,02,0,162,0,161
06BR01370,T0751,2.0,ID,FEVER TX.,52,2,I,178,2,W,1,.,.,02,0,161,0,161
06BR01371,T0750,2.0,48,,57,2,7,132,5,W,1,.,.,02,0,142,0,148
06BR01372,T0755,2.0,48,,58,2,7,153,5,W,1,.,.,02,0,159,0,154
06BR01373,T0725,2.0,ID,ENTROPION,53,2,I,164,5,W,1,.,.,02,0,158,0,160
06BR01374,T8128,7.0,42,@Henninger8/1,54,2,0,187,1,W,1,.,.,02,0,166,0,166
06BR01375,T8071,7.0,42,SW.BAG,56,2,0,193,1,W,1,.,.,02,0,176,0,175
06BR01376,T8313,6.0,ID,OK,53,2,I,186,5,W,1,.,.,02,0,175,0,170
06BR01377,T8314,6.0,ID,,55,2,I,229,2,W,1,.,.,02,0,221,0,212
06BR01378,T8330,6.0,ID,MEAN 2 YOU,53,2,I,197,1,W,1,.,.,02,0,169,0,181
06BR01379,T8356,6.0,ID,,53,2,I,202,2,W,1,.,.,02,0,178,0,177
06BR01380,T8324,6.0,ID,,52,2,I,192,1,W,1,.,.,02,0,168,0,166
06BR01381,T8328,6.0,ID,SUCK1SIDE VLT,56,2,I,213,2,W,1,01,.,02,0,194,0,0
06BR01382,T8385,6.0,ID,NICE,59,2,I,220,2,W,1,.,.,02,0,202,0,191
06BR01383,T8406,6.0,ID,THIN,52,2,I,182,4,W,1,.,.,02,0,184,0,176
06BR01384,T8455,6.0,41,,53,2,0,185,2,W,1,.,.,02,0,176,0,179
06BR01385,T8487,6.0,41,OK (THIN),54,2,0,196,2,W,1,.,.,02,0,190,0,186
06BR01386,T8534,6.0,41,,52,2,0,167,2,W,1,.,.,02,0,147,0,150
06BR01387,T8551,6.0,41,LEAN,58,2,0,228,2,W,1,.,.,02,0,210,0,190
06BR01388,T8526,6.0,41,,59,2,0,193,4,W,1,.,.,02,0,197,0,190
06BR01389,T8529,6.0,41,LTS,55,2,0,189,4,W,1,.,.,02,0,191,0,181
06BR01390,T8618,6.0,42,VLTS,59,2,0,178,2,W,1,.,.,02,0,173,0,161
06BR01391,T8659,6.0,42,EYE ok,57,2,0,188,4,W,1,.,.,02,0,183,0,170
06BR01392,T8254,7.0,41,RF LAME FOOT,55,2,0,192,1,W,1,.,.,02,0,181,0,162
06BR01393,T8224,7.0,41,VAGINITIS,53,2,0,175,2,W,1,.,.,02,0,172,0,168
06BR01394,T8228,7.0,42,THIN,55,2,0,153,1,W,1,.,.,02,0,157,0,142
06BR01395,T8814,5.0,ID,"THIN, POLIO",51,2,I,172,2,W,1,.,.,02,0,160,0,170
06BR01396,T8816,5.0,ID,,52,2,I,196,2,W,1,.,.,02,0,181,0,181
06BR01397,T8845,5.0,ID,ABS.LR.FOOT??,56,2,I,205,H,W,1,.,.,02,0,206,0,195
06BR01398,T8887,5.0,ID,"wasOPEN, NOT",59,2,I,223,2,W,1,.,.,02,0,208,0,209
06BR01399,T8918,5.0,ID,GAUNT,53,2,I,171,1,W,1,.,.,02,0,158,0,168
06BR01400,T8906,5.0,ID,THIN,51,2,I,189,1,W,1,.,.,02,0,175,0,169
06BR01401,T8933,5.0,ID,ENTR,51,2,I,209,1,W,1,.,.,02,0,204,0,199
06BR01402,T8938,5.0,ID,,52,2,I,191,H,W,1,.,.,02,0,179,0,175
06BR01403,T8958,5.0,42,THIN + POOR,53,2,7,181,S,W,1,.,.,02,0,162,0,165
06BR01404,T8959,5.0,42,THIN,54,2,7,182,S,W,1,.,.,02,0,166,0,147
06BR01405,T8992,5.0,ID,,52,2,I,211,1,W,1,.,.,02,0,201,0,194
06BR01406,T8997,5.0,42,THIN,57,2,7,175,S,W,1,.,.,02,0,170,0,164
06BR01407,T8977,5.0,42,THIN,58,2,7,153,S,W,1,.,.,02,0,149,0,145
06BR01408,T8717,6.0,41,THIN,56,2,0,181,2,W,1,.,.,02,0,182,0,170
06BR01409,T8799,5.0,ID,SW.BAG,55,2,I,213,2,W,1,.,.,02,0,215,0,207
06BR01410,T9114,5.0,41,THIN,58,2,7,167,S,W,1,.,.,02,0,171,0,177
06BR01411,T9145,5.0,48,,57,2,7,200,S,W,1,.,.,02,0,198,0,180
06BR01412,T9147,5.0,41,,53,2,7,189,S,W,1,.,.,02,0,173,0,179
06BR01413,T9156,5.0,42,THIN,58,2,7,176,S,W,1,.,.,02,0,164,0,165
06BR01414,T9126,5.0,41,THIN,57,2,7,195,S,W,1,.,.,02,0,183,0,180
06BR01415,T9177,5.0,41,SUCK1SIDE LT,59,2,7,218,S,W,1,.,.,02,0,206,0,186
06BR01416,T9006,5.0,41,VLT R.SIDE,54,2,7,197,S,W,1,.,.,02,0,180,0,164
06BR01417,T9033,5.0,ID,NICE BAG!,53,2,I,220,5,W,1,.,.,02,0,209,0,219
06BR01418,T9037,5.0,41,LT 1SIDED,56,2,7,218,S,W,1,.,.,02,0,200,0,199
06BR01419,T9048,5.0,41,LAME LR,58,2,7,176,S,W,1,.,.,02,0,172,0,176
06BR01420,T9055,5.0,42,"SORE,VAGINITI",56,2,7,165,S,W,1,.,.,02,0,156,0,149
06BR01421,T9052,5.0,48,,58,2,7,177,S,W,1,.,.,02,0,180,0,169
06BR01422,T9064,5.0,42,THIN,55,2,7,177,S,W,1,.,.,02,0,166,0,160
06BR01423,T9076,5.0,42,THIN + POOR,57,2,7,148,S,W,1,.,.,02,0,139,0,135
06BR01424,T9077,5.0,41,THIN + POOR,58,2,7,177,S,W,1,.,.,02,0,182,0,170
06BR01425,T9311,5.0,42,RESP.DX,53,2,7,146,S,W,1,.,.,02,0,139,0,136
06BR01426,T9317,5.0,42,,57,2,7,167,S,W,1,.,.,02,0,162,0,154
06BR01427,T9331,5.0,42,,56,2,7,167,S,W,1,.,.,02,0,171,0,171
06BR01428,T9362,5.0,41,,55,2,7,173,S,W,1,.,.,02,0,169,0,164
06BR01429,T9324,5.0,41,THIN,54,2,7,168,S,W,1,.,.,02,0,166,0,153
06BR01430,T9325,5.0,41,SPG >B1!,54,2,7,201,S,W,1,.,.,02,0,193,0,187
06BR01431,T9376,5.0,41,ENTR,58,2,7,207,S,W,1,.,.,02,0,202,0,201
06BR01432,T9408,5.0,48,,56,2,7,197,S,W,1,.,.,02,0,182,0,169
06BR01433,T9450,4.0,ID,NICE,52,2,I,204,4,W,1,.,.,02,0,187,0,189
06BR01434,T9459,4.0,ID,,53,2,I,187,1,W,1,.,.,02,0,168,0,179
06BR01435,T9457,4.0,ID,OK (FOOT ABS),55,2,I,207,2,W,1,01,.,02,0,201,0,0
06BR01436,T9464,4.0,ID,"Sick Pen, 19?",56,2,I,181,1,W,1,19,.,02,0,171,0,155
06BR01437,T9492,4.0,ID,,52,2,I,203,2,W,1,.,.,02,0,187,0,186
06BR01438,T9499,4.0,48,,54,2,0,190,5,W,1,.,.,02,0,183,0,177
06BR01439,T9500,4.0,ID,NICE,59,2,I,222,1,W,1,.,.,02,0,220,0,213
06BR01440,T9503,4.0,ID,SUCK1SIDE L,53,2,I,166,1,W,1,.,.,02,0,152,0,157
06BR01441,T9506,4.0,ID,ENTR,52,2,I,194,1,W,1,.,.,02,0,175,0,173
06BR01442,T9534,4.0,48,PNEU.TX.EWE,54,2,0,173,4,W,1,.,.,02,0,170,0,174
06BR01443,T9540,4.0,48,,54,2,0,186,1,W,1,.,.,02,0,172,0,170
06BR01444,T9557,4.0,ID,"RP, METRITIS",51,2,I,193,2,W,1,.,.,02,0,194,0,192
06BR01445,T9521,4.0,48,NICE,54,2,0,204,4,W,1,.,.,02,0,201,0,184
06BR01446,T9523,4.0,ID,,53,2,I,193,2,W,1,.,.,02,0,178,0,182
06BR01447,T9528,4.0,ID,,53,2,I,184,1,W,1,.,.,02,0,171,0,163
06BR01448,T9587,4.0,ID,PNEU.,51,2,I,177,4,W,1,.,.,02,0,170,0,171
06BR01449,T9596,4.0,48,4TEATS,54,2,0,167,1,W,1,.,.,02,0,170,0,163
06BR01450,T9570,4.0,ID,SM.UDDER,55,2,I,234,1,W,1,.,.,02,0,218,0,203
06BR01451,T9601,4.0,48,NICE,58,2,0,201,1,W,1,.,.,02,0,196,0,188
06BR01452,T9604,4.0,ID,BIG4HER,51,2,I,184,2,W,1,.,.,02,0,173,0,185
06BR01453,T9638,4.0,ID,,56,2,I,214,2,W,1,.,.,02,0,205,0,210
06BR01454,T9653,4.0,ID,LTS,59,2,I,246,2,W,1,.,.,02,0,230,0,232
06BR01455,T9667,4.0,48,RP,58,2,0,187,2,W,1,.,.,02,0,184,0,185
06BR01456,T9621,4.0,48,,54,2,0,154,H,W,1,.,.,02,0,156,0,146
06BR01457,T9680,4.0,48,LATEMILKTHIN,58,2,0,197,2,W,1,.,.,02,0,188,0,186
06BR01458,T9262,5.0,41,4TEATS,54,2,7,196,1,W,1,.,.,02,0,194,0,182
06BR01459,T9267,5.0,48,THIN + POOR,58,2,7,165,S,W,1,.,.,02,0,165,0,159
06BR01460,T9291,5.0,41,NICE,58,2,7,223,S,W,1,.,.,02,0,215,0,195
06BR01461,T9292,5.0,42,4TEATS,55,2,7,167,S,W,1,.,.,02,0,167,0,160
06BR01462,T9810,3.0,48,C.FR.TENDONS,59,2,0,206,2,W,1,.,.,02,0,197,0,180
06BR01463,T9812,3.0,48,,51,2,0,170,1,W,1,.,.,02,0,160,0,170
06BR01464,T9819,3.0,ID,,52,2,I,205,1,W,1,.,.,02,0,184,0,185
06BR01465,T9806,3.0,48,PNEU.,56,2,7,178,S,W,1,.,.,02,0,184,0,182
06BR01466,T9836,3.0,48,NICE LAMB,59,2,7,191,S,W,1,.,.,02,0,195,0,191
06BR01467,T9843,3.0,ID,,51,2,I,204,5,W,1,.,.,02,0,185,0,184
06BR01468,T9842,3.0,48,4TEATS,55,2,0,186,2,W,1,.,.,02,0,174,0,181
06BR01469,T9855,3.0,ID,,55,2,I,181,4,W,1,.,.,02,0,179,0,174
06BR01470,T9857,3.0,ID,,56,2,I,198,2,W,1,.,.,02,0,195,0,185
06BR01471,T9868,3.0,48,NICE LAMB,56,2,0,167,4,W,1,.,.,02,0,164,0,167
06BR01472,T9869,3.0,48,,58,2,0,199,5,W,1,.,.,02,0,195,0,186
06BR01473,T9867,3.0,48,,55,2,7,167,S,W,1,.,.,02,0,167,0,165
06BR01474,T9821,3.0,48,,54,2,0,156,4,W,1,.,.,02,0,160,0,157
06BR01475,T9823,3.0,ID,,55,2,I,199,2,W,1,.,.,02,0,194,0,192
06BR01476,T9825,3.0,ID,,56,2,I,187,2,W,1,.,.,02,0,191,0,182
06BR01477,T9826,3.0,ID,HAIRY ok,59,2,I,178,4,W,1,.,.,02,0,176,0,168
06BR01478,T9880,3.0,48,,55,2,0,164,2,W,1,.,.,02,0,162,0,155
06BR01479,T9883,3.0,48,4TEATS,56,2,0,220,2,W,1,.,.,02,0,206,0,197
06BR01480,T9886,3.0,48,4TEATS,57,2,0,171,2,W,1,.,.,02,0,168,0,161
06BR01481,T9888,3.0,48,,59,2,0,176,2,W,1,.,.,02,0,176,0,168
06BR01482,T9898,3.0,ID,NICE LAMB,51,2,I,170,1,W,1,.,.,02,0,163,0,167
06BR01483,T9871,3.0,48,NICE LAMB,59,2,7,173,S,W,1,.,.,02,0,168,0,164
06BR01484,T9874,3.0,48,,56,2,7,153,S,W,1,.,.,02,0,158,0,163
06BR01485,T9876,3.0,48,,59,2,7,202,5,W,1,.,.,02,0,192,0,187
06BR01486,T9878,3.0,ID,,52,2,I,177,4,W,1,.,.,02,0,160,0,162
06BR01487,T9879,3.0,48,4TEATS,54,2,7,174,S,W,1,.,.,02,0,184,0,167
06BR01488,T9914,3.0,48,4TEATS,58,2,0,155,2,W,1,.,.,02,0,148,0,148
06BR01489,T9918,3.0,48,THIN,57,2,7,147,S,W,1,.,.,02,0,146,0,144
06BR01490,T9903,3.0,ID,,51,2,I,201,H,W,1,.,.,02,0,189,0,186
06BR01491,T9904,3.0,48,LAME LR '07,56,2,7,182,H,W,1,.,.,02,0,178,0,166
06BR01492,T9902,3.0,ID,LTS,59,2,I,198,2,W,1,.,.,02,0,195,0,185
06BR01493,T9909,3.0,ID,,53,2,I,179,2,W,1,.,.,02,0,178,0,167
06BR01494,T9930,3.0,ID,NICE,52,2,I,173,5,W,1,.,.,02,0,168,0,167
06BR01495,T9933,3.0,48,PNEU.TX.EWE,55,2,7,186,S,W,1,.,.,02,0,177,0,161
06BR01496,T9934,3.0,48,,56,2,7,171,S,W,1,.,.,02,0,166,0,164
06BR01497,T9945,3.0,48,,59,2,0,193,2,W,1,.,.,02,0,183,0,186
06BR01498,T9949,3.0,ID,,51,2,I,199,1,W,1,.,.,02,0,180,0,176
06BR01499,T9955,3.0,48,THIN,58,2,7,162,S,W,1,.,.,02,0,159,0,161
06BR01500,T9966,3.0,ID,MILK FEVER,52,2,I,163,2,W,1,.,.,02,0,147,0,148
06BR01501,T9969,3.0,48,4TEATS,57,2,0,175,1,W,1,.,.,02,0,177,0,171
06BR01502,T9923,3.0,48,,51,2,0,174,1,W,1,.,.,02,0,158,0,164
06BR01503,T9982,3.0,48,,52,2,0,161,1,W,1,.,.,02,0,147,0,157
06BR01504,T9988,3.0,48,LAME.RR.FOOT,58,2,7,170,H,W,1,.,.,02,0,169,0,167
06BR01505,T9997,3.0,48,,59,2,7,197,S,W,1,.,.,02,0,191,0,193
06BR01506,T9973,3.0,ID,,53,2,I,190,4,W,1,.,.,02,0,174,0,179
06BR01507,T9975,3.0,48,,58,2,7,154,S,W,1,.,.,02,0,153,0,161
06BR01508,T9715,4.0,48,,55,2,0,158,4,W,1,.,.,02,0,175,0,184
06BR01509,T9709,4.0,48,,54,2,0,177,2,W,1,.,.,02,0,177,0,161
06BR01510,T9736,4.0,48,NICE,54,2,0,192,2,W,1,.,.,02,0,189,0,173
06BR01511,T9723,4.0,48,SUCK1SIDE,52,2,0,198,2,W,1,.,.,02,0,180,0,183
06BR01512,T9729,4.0,ID,MSG! SHRG!,52,2,I,200,2,W,1,.,.,02,0,177,0,188
06BR01513,T9772,4.0,48,NICE,53,2,0,204,2,W,1,.,.,02,0,187,0,192
06BR01514,T7106,8.0,41,VAGINITIS,54,2,0,172,2,W,1,.,.,02,0,170,0,150
06BR01515,T7130,8.0,ID,SW.BAG,53,2,I,198,1,W,1,.,.,02,0,177,0,178
06BR01516,T7095,8.0,ID,THIN,52,2,I,183,1,W,1,.,.,02,0,182,0,180
06BR01517,T7323,8.0,41,TRT EYES '00,56,2,0,169,1,W,1,.,.,02,0,160,0,145
06BR01518,T7415,8.0,42,"URI, FEVER",57,2,0,166,2,W,1,.,.,02,0,161,0,153
06BR01519,T7552,8.0,42,THIN,51,2,0,152,1,W,1,.,.,02,0,140,0,144
06BR01520,T7610,8.0,41,,57,2,0,187,4,W,1,.,.,02,0,180,0,159
06BR01521,T7653,8.0,42,NICE OLD EWE,54,2,0,165,2,W,1,.,.,02,0,157,0,154
06BR01522,T7226,8.0,41,PNEU.TX.EWE,59,2,0,189,1,W,1,.,.,02,0,172,0,170
06BR01523,T7280,8.0,42,CHUNKY,55,2,0,174,1,W,1,.,.,02,0,167,0,159
06BR01524,T7286,8.0,41,,58,2,0,184,1,W,1,.,.,02,0,175,0,173
06BR01525,T7823,7.0,41,THIN + POOR,57,2,0,202,2,W,1,.,.,02,0,191,0,180
06BR01526,T7915,7.0,42,,59,2,0,183,2,W,1,.,.,02,0,173,0,176
06BR01527,T7956,7.0,42,,57,2,0,173,4,W,1,.,.,02,0,171,0,165
06BR01528,T7923,7.0,42,,54,2,0,194,2,W,1,.,.,02,0,179,0,166
06BR01529,T7922,7.0,42,R.EYE TRT'01,58,2,0,153,2,W,1,.,.,02,0,154,0,145
06BR01530,T7995,7.0,41,?BAG ok,52,2,0,212,4,W,1,.,.,02,0,194,0,183
06BR01531,T7719,7.0,ID,THIN,53,2,I,189,2,W,1,.,.,02,0,163,0,170
06BR01532,T7705,7.0,ID,,52,2,I,186,1,W,1,.,.,02,0,185,0,179
06BR01533,T0005,3.0,ID,PNEU.TX.EWE,53,2,I,186,2,W,1,.,.,02,0,173,0,168
06BR01534,X1111,3.0,00,BLACK EWE,46,1,1,219,2,W,1,.,.,00,5,220,5,212
06BR01535,X1110,3.0,00,BLACK EWE,47,1,1,237,1,W,1,.,.,00,7,237,7,230
06BR01536,X1167,3.0,97,NICE LAMB,46,1,0,188,B,W,1,.,.,97,5,189,5,202
06BR01537,X1006,3.0,97,SLOWtoRISE,17,1,0,225,B,W,1,.,.,97,5,199,5,229
06BR01538,X1054,3.0,97,NICE LAMB,46,1,0,228,B,W,1,.,.,97,7,226,7,239
06BR01539,X1388,3.0,97,,06,1,0,201,B,W,1,.,.,97,5,183,6,211
06BR01540,X1393,3.0,97,ENTROPION,19,1,0,232,B,W,1,.,.,97,6,212,6,235
06BR01541,X1430,3.0,97,ENTROPION,47,1,0,229,B,W,1,.,.,97,7,224,6,238
06BR01542,X1436,3.0,97,,27,1,0,218,B,W,1,.,.,97,6,215,7,237
06BR01543,X1523,3.0,97,,07,1,0,211,B,W,1,.,.,97,5,181,6,204
06BR01544,X1278,3.0,97,,18,1,0,219,B,W,1,.,.,97,6,199,6,204
06BR01545,X0145,4.0,97,BIG BAG,12,1,0,231,B,W,1,.,.,97,5,200,6,227
06BR01546,X0019,4.0,97,,11,1,0,189,B,W,1,.,.,97,4,180,5,215
06BR01547,X0034,4.0,97,,16,1,0,223,B,W,1,.,.,97,5,215,6,248
06BR01548,X0057,4.0,00,THIN,37,1,0,150,1,W,1,.,.,01,5,148,6,153
06BR01549,X0021,4.0,00,,57,2,0,163,1,W,1,.,.,02,0,158,0,150
06BR01550,X0346,4.0,00,NICE,47,1,7,183,1,W,1,.,.,33,7,187,6,190
06BR01551,X0328,4.0,00,,34,1,0,157,2,W,1,.,.,01,7,162,7,170
06BR01552,X0388,4.0,00,Ytex 2005,46,1,7,214,2,W,1,.,.,33,8,215,8,212
06BR01553,X0512,4.0,00,,46,1,7,211,2,W,1,.,.,33,7,208,7,207
06BR01554,X0534,4.0,00,,34,1,0,156,1,W,1,.,.,01,7,163,6,163
