UID,ETAG,YR,SEX,LINE,LOT,BPEN,PD,FAWT,COND,BGRP,GRP,RMK
92BR00544,K5670,91,2,68,31B,-Z-,1,146,4,L,,
92BR00545,K5672,91,2,68,,601,1,159,3,1,,
92BR00546,K5673,91,2,68,,863,1,166,4,1,,
92BR00547,K5677,91,2,68,31D,HMD,1,131,4,A,3,
92BR00548,K5678,91,2,68,,602,1,170,4,1,,
92BR00549,K5680,91,2,68,,873,1,173,4,1,,DYSTOCIA
92BR00550,K5681,91,2,68,,603,1,161,4,1,,
92BR00551,K5683,91,2,68,,883,1,174,4,1,,
92BR00552,K5685,91,2,68,,893,1,155,3,1,,
92BR00553,K5688,91,2,68,,604,1,170,4,1,,
92BR00554,K5690,91,2,68,29A,-Z-,1,147,3,L,,
92BR00555,K5697,91,2,68,32C,-Z-,1,147,3,L,,
92BR00556,K5710,91,2,68,35C,-Z-,1,145,3,L,,
92BR00557,K5711,91,2,68,34D,903,1,114,2,1,,
92BR00558,K5715,91,2,68,32A,-Z-,1,158,3,L,,
92BR00559,K5717,91,2,68,35A,-Z-,1,141,4,L,,
92BR00560,K5719,91,2,68,,HMD,1,162,4,A,2,
92BR00561,K5724,91,2,68,34A,-Z-,1,136,3,L,,
92BR00562,K5734,91,2,68,,601,1,150,3,1,,
92BR00563,K5735,91,2,68,,913,1,161,3,1,,
92BR00564,K5738,91,2,68,,HMD,1,156,3,A,3,
92BR00565,K5741,91,2,68,32C,603,1,159,3,1,,
92BR00566,K5743,91,2,68,,803,1,169,5,1,,
92BR00567,K5745,91,2,68,31D,-Z-,1,146,3,L,,
92BR00568,K5746,91,2,68,31D,-Z-,1,113,2,L,,
92BR00569,K5753,91,2,68,31B,-Z-,1,150,2,L,,
92BR00570,K5756,91,2,68,29A,HMD,1,148,3,A,2,
92BR00571,K5757,91,2,68,,602,1,155,4,1,,
92BR00572,K5771,91,2,68,,813,1,157,4,1,,
92BR00573,K5781,91,2,68,34A,-Z-,1,142,4,L,,
92BR00574,K5786,91,2,68,31B,-Z-,1,157,3,L,,
92BR00575,K5788,91,2,68,35C,-Z-,1,123,3,L,,
92BR00576,K5797,91,2,68,,HMD,1,139,2,A,3,
92BR00577,K5798,91,2,68,35A,604,1,129,2,1,,
92BR00578,K5799,91,2,68,34D,-Z-,1,158,4,L,,
92BR00579,K5800,91,2,68,31D,-Z-,1,169,3,L,,
92BR00580,K5802,91,2,68,35C,-Z-,1,154,3,L,,
92BR00581,K5805,91,2,68,30B,823,1,156,4,1,,
92BR00582,K5813,91,2,68,,HMD,1,153,3,A,2,
92BR00583,K5816,91,2,68,,833,1,155,4,1,,
92BR00584,L0131,86,2,72,,F93,1,0,,F,,
92BR00585,L0205,86,2,72,,F93,1,0,,F,,
92BR00586,L0279,86,2,73,,F93,1,0,,F,,92PREG = AI
92BR00587,L0285,86,2,73,,F93,1,0,,F,,
92BR00588,L0319,86,2,00,,B-0,1,172,4,1,B,BLK.SW.BAG
92BR00589,L0441,86,2,81,,F93,1,146,3,F,,THICK.CAKED?
92BR00590,L0482,86,2,73,,F93,1,0,,F,,
92BR00591,L0503,87,2,81,,P01,1,199,4,2,,
92BR00592,L0509,87,2,84,,R-0,1,162,4,2,,
92BR00593,L0513,87,2,81,,P02,1,157,3,2,,
92BR00594,L0517,87,2,82,,60,1,143,2,2,,
92BR00595,L0526,87,2,80,,F93,1,170,3,F,,"LAME,RF"
92BR00596,L0538,87,2,80,,F93,1,160,3,F,,DYSTOCIA
92BR00597,L0541,87,2,81,,P03,1,144,2,2,,
92BR00598,L0546,87,2,82,,61,1,160,3,2,,
92BR00599,L0687,87,2,82,,62,1,157,4,2,,
92BR00600,L0770,87,2,84,,R-0,1,188,4,2,,
92BR00601,L0771,87,2,82,,63,1,158,3,2,,
92BR00602,L0789,87,2,82,,64,1,165,3,2,,
92BR00603,L0833,87,2,80,,R-0,1,180,3,2,,
92BR00604,L0850,87,2,82,,65,1,170,3,2,,
92BR00605,L0859,87,2,82,,66,1,128,3,2,,
92BR00606,L0877,87,2,82,,67,1,171,3,2,,FIBERY?
92BR00607,L0891,87,2,84,,R-0,1,171,3,2,,
92BR00608,L0894,87,2,80,,F93,1,180,4,F,,
92BR00609,L0906,87,2,80,,R-0,1,168,3,2,,
92BR00610,L0926,87,2,81,,P01,1,166,3,2,,LAME EWE
92BR00611,L0969,87,2,81,,P04,1,168,3,2,,
92BR00612,L1006,87,2,81,,P02,1,153,3,2,,LAME
92BR00613,L1087,87,2,73,,F93,1,0,,F,,
92BR00614,L1092,87,2,82,,68,1,140,3,2,,AB.JAW.COARSE
92BR00615,L1137,87,2,73,,F93,1,0,,F,,
92BR00616,L1160,87,2,80,,F93,1,129,3,F,,BRED TO K3210
92BR00617,L1161,87,2,73,,F93,1,0,,F,,
92BR00618,L1196,87,2,73,,F93,1,0,,F,,
92BR00619,L1212,87,2,73,,F93,1,0,,F,,
92BR00620,L1254,87,2,81,,F93,1,166,2,F,,
92BR00621,L1271,87,2,73,,F93,1,0,,F,,
92BR00622,L1272,87,2,73,,F93,1,0,,F,,
92BR00623,L1300,87,2,82,,69,1,172,3,2,,
92BR00624,L1301,87,2,73,,F93,1,0,,F,,
92BR00625,L1304,87,2,72,,F93,1,0,,F,,FLEWE
92BR00626,L1355,87,2,72,,F93,1,0,,F,,
92BR00627,L1380,87,2,73,,F93,1,0,,F,,
92BR00628,L1383,87,2,73,,F93,1,0,,F,,RR.LEG CUT
92BR00629,L1404,87,2,84,,R-0,1,172,3,2,,
92BR00630,L1411,87,2,73,,F93,1,158,,F,,
92BR00631,L1449,87,2,73,,F93,1,0,,F,,
92BR00632,L1455,87,2,72,,F93,1,0,,F,,
92BR00633,L1499,87,2,73,,F93,1,0,,F,,
92BR00634,L1530,87,2,72,,F93,1,0,,F,,
92BR00635,L1531,87,2,73,,F93,1,0,,F,,
92BR00636,L1536,87,2,72,,F93,1,200,4,F,,
92BR00637,L1537,87,2,72,,F93,1,0,,F,,
92BR00638,L1540,87,2,73,,F93,1,0,,F,,
92BR00639,L1610,87,2,72,,F93,1,0,,F,,Found 2/13
92BR00640,L1622,87,2,00,BLK,B-0,1,163,4,1,B,BLACK
92BR00641,L1623,87,2,80,,F93,1,160,3,F,,SAVE
92BR00642,L1627,87,2,73,,F93,1,0,,F,,
92BR00643,L1629,87,2,72,,F93,1,0,,F,,SLICK 1
92BR00644,L1632,87,2,82,,70,1,143,2,2,,FLTS
92BR00645,L1637,87,2,82,,71,1,175,4,2,,
92BR00646,L1639,87,2,73,,F93,1,0,,F,,
92BR00647,L1641,87,2,00,BLK,B-0,1,175,4,1,B,"BLACK,AB.SHO."
92BR00648,L1646,87,2,73,,F93,1,0,,F,,
92BR00649,L1659,87,2,73,,F93,1,0,,F,,JAW?
92BR00650,L1663,87,2,72,,F93,1,0,,F,,FLTS1992
92BR00651,L1678,87,2,72,,F93,1,0,,F,,
92BR00652,L1696,87,2,73,,F93,1,0,,F,,JAW?
92BR00653,L1735,87,2,82,,60,1,163,3,2,,
92BR00654,L1742,87,2,81,,F93,1,168,2,F,,
92BR00655,L1743,87,2,72,,F93,1,0,,F,,
92BR00656,L1746,87,2,72,,F93,1,0,,F,,
92BR00657,L1771,87,2,73,,F93,1,0,,F,,
92BR00658,L1784,87,2,73,,F93,1,0,,F,,FLTS1991
92BR00659,L1808,87,2,72,,F93,1,0,,F,,Found 2/13
92BR00660,L1832,87,2,73,,F93,1,0,,F,,
92BR00661,L1868,88,2,82,,61,1,142,,2,,
92BR00662,L1875,88,2,81,,P03,1,155,3,2,,
92BR00663,L1876,88,2,82,,62,1,158,3,2,,
92BR00664,L1886,88,2,80,,R-0,1,170,3,2,,
92BR00665,L1903,88,2,80,,F93,1,161,3,F,,
92BR00666,L1919,88,2,81,,P02,1,163,3,2,,
92BR00667,L1936,88,2,81,,P04,1,173,3,2,,
92BR00668,L1945,88,2,81,,P01,1,164,3,2,,THICKMILK
92BR00669,L1957,88,2,84,,R-0,1,162,3,2,,
92BR00670,L1983,88,2,80,,R-0,1,187,4,2,,
92BR00671,L2002,88,2,80,,F93,1,168,3,F,,
92BR00672,L2007,88,2,81,,P03,1,171,3,2,,
92BR00673,L2020,88,2,81,,P04,1,185,3,2,,
92BR00674,L2034,88,2,00,,B-0,1,124,2,1,B,BLACKEWE
92BR00675,L2046,88,2,82,,63,1,154,3,2,,
92BR00676,L2056,88,2,82,,64,1,164,2,2,,
92BR00677,L2077,88,2,82,,65,1,183,4,2,,COARSE
92BR00678,L2079,88,2,84,,R-0,1,183,4,2,,
92BR00679,L2088,88,2,80,,R-0,1,166,3,2,,
92BR00680,L2089,88,2,80,,F93,1,142,3,F,,
92BR00681,L2099,88,2,82,,66,1,178,3,2,,
92BR00682,L2122,88,2,80,,F93,1,163,3,F,,
92BR00683,L2129,88,2,80,,R-0,1,177,4,2,,
92BR00684,L2134,88,2,80,,F93,1,151,3,F,,
92BR00685,L2138,88,2,82,,67,1,151,3,2,,
92BR00686,L2140,88,2,82,,68,1,174,3,2,,
92BR00687,L2141,88,2,82,,69,1,173,3,2,,
92BR00688,L2142,88,2,81,,P01,1,155,3,2,,SM.BAG
92BR00689,L2151,88,2,81,,P02,1,163,2,2,,
92BR00690,L2156,88,2,84,,R-0,1,163,3,2,,
92BR00691,L2159,88,2,81,,P03,1,156,3,2,,
92BR00692,L2162,88,2,81,,P04,1,143,3,2,,
92BR00693,L2185,88,2,80,,F93,1,163,3,F,,
92BR00694,L2199,88,2,84,,R-0,1,161,4,2,,
92BR00695,L2223,88,2,80,,F93,1,176,3,F,,HARDBAG
92BR00696,L2226,88,2,80,,R-0,1,139,2,2,,HARDBAG
92BR00697,L2237,88,2,81,,P01,1,189,2,2,,
92BR00698,L2248,88,2,82,,70,1,138,2,2,,
92BR00699,L2256,88,2,81,,P02,1,157,3,2,,
92BR00700,L2264,88,2,81,,P03,1,141,3,2,,SORE FOOT
92BR00701,L2269,88,2,81,,P04,1,171,3,2,,
92BR00702,L2271,88,2,81,,P01,1,135,3,2,,
92BR00703,L2306,88,2,82,,71,1,154,2,2,,
92BR00704,L2317,88,2,81,,P02,1,189,4,2,,
92BR00705,L2319,88,2,81,,P03,1,190,3,2,,
92BR00706,L2335,88,2,80,,F93,1,169,3,F,,
92BR00707,L2348,88,2,81,,P04,1,141,3,2,,
92BR00708,L2355,88,2,82,,61,1,157,3,2,,
92BR00709,L2379,88,2,80,,F93,1,173,2,F,,
92BR00710,L2397,88,2,81,,P02,1,195,4,2,,
92BR00711,L2407,88,2,81,,P01,1,164,3,2,,
92BR00712,L2408,88,2,81,,P01,1,150,3,2,,
92BR00713,L2453,88,2,82,,60,1,164,3,2,,
92BR00714,L2510,88,2,82,,62,1,151,3,2,,
92BR00715,L2515,88,2,82,,63,1,163,3,2,,
92BR00716,L2520,88,2,80,,R-0,1,187,4,2,,
92BR00717,L2578,88,2,73,,F93,1,0,,F,,
92BR00718,L2580,88,2,72,,F93,1,0,,F,,
92BR00719,L2581,88,2,72,,F93,1,207,4,F,,PG 7/92
92BR00720,L2583,88,2,73,,F93,1,0,,F,,
92BR00721,L2602,88,2,73,,F93,1,0,,F,,
92BR00722,L2605,88,2,72,,F93,1,0,,F,,
92BR00723,L2620,88,2,73,,F93,1,0,,F,,
92BR00724,L2634,88,2,73,,F93,1,0,,F,,
92BR00725,L2642,88,2,73,,F93,1,0,,F,,BRN.LEGS
92BR00726,L2653,88,2,73,,F93,1,0,,F,,PG 7/92
92BR00727,L2670,88,2,73,,F93,1,0,,F,,HAS GRAFT1992
92BR00728,L2680,88,2,73,,F93,1,0,,F,,
92BR00729,L2682,88,2,73,,F93,1,0,,F,,F-gene
92BR00730,L2690,88,2,73,,F93,1,0,,F,,
92BR00731,L2692,88,2,73,,F93,1,0,,F,,
92BR00732,L2703,88,2,72,,F93,1,174,4,F,,
92BR00733,L2706,88,2,73,,F93,1,0,,F,,BIG SW.BAG
92BR00734,L2722,88,2,00,,B-0,1,140,2,1,B,BLACK
92BR00735,L2729,88,2,73,,F93,1,153,4,F,,
92BR00736,L2744,88,2,72,,F93,1,0,,F,,
92BR00737,L2756,88,2,73,,F93,1,0,,F,,
92BR00738,L2771,88,2,72,,F93,1,0,,F,,SW.BAG
92BR00739,L2781,88,2,72,,F93,1,0,,F,,
92BR00740,L2784,88,2,72,,F93,1,0,,F,,
92BR00741,L2793,88,2,73,,F93,1,0,,F,,
92BR00742,L2798,88,2,73,,F93,1,0,,F,,
92BR00743,L2857,88,2,00,BLK,B-0,1,167,3,1,B,BLACK
92BR00744,L2863,88,2,73,,F93,1,0,,F,,92PREG = AI
92BR00745,L2876,88,2,73,,F93,1,0,,F,,F-gene
92BR00746,L2879,88,2,73,,F93,1,0,,F,,
92BR00747,L2880,88,2,73,,F93,1,0,,F,,
92BR00748,L2914,88,2,73,,F93,1,156,3,F,,F-gene
92BR00749,L2927,88,2,73,,F93,1,0,,F,,LBAGBLOODY
92BR00750,L2930,88,2,73,,F93,1,0,,F,,
92BR00751,L2937,88,2,73,,F93,1,0,,F,,
92BR00752,L2945,88,2,73,,F93,1,0,,F,,LT'S
92BR00753,L2951,88,2,73,,F93,1,0,,F,,SM.BAG
92BR00754,L2954,88,2,73,,F93,1,156,4,F,,
92BR00755,L2957,88,2,72,,F93,1,0,,F,,
92BR00756,L2978,88,2,72,,F93,1,0,,F,,BIGBAG
92BR00757,L3007,88,2,72,,F93,1,0,,F,,
92BR00758,L3025,88,2,72,,F93,1,190,4,F,,
92BR00759,L3031,88,2,72,,F93,1,0,,F,,
92BR00760,L3033,88,2,73,,F93,1,0,,F,,
92BR00761,L3046,88,2,72,,F93,1,0,,F,,
92BR00762,L3047,88,2,72,,F93,1,0,,F,,
92BR00763,L3049,88,2,72,,F93,1,0,,F,,
92BR00764,L3064,88,2,72,,F93,1,0,,F,,FIBERBAG
92BR00765,L3067,88,2,73,,F93,1,0,,F,,
92BR00766,L3075,88,2,72,,F93,1,0,,F,,
92BR00767,L3108,88,2,72,,F93,1,0,,F,,
92BR00768,L3118,88,2,72,,F93,1,0,,F,,
92BR00769,L3122,88,2,73,,F93,1,198,4,F,,
92BR00770,L3123,88,2,73,,F93,1,0,,F,,92PREG = AI
92BR00771,L3146,88,2,72,,F93,1,0,,F,,
92BR00772,L3168,88,2,72,,F93,1,0,,F,,
92BR00773,L3169,88,2,73,,F93,1,0,,F,,
92BR00774,L3173,88,2,72,,F93,1,0,,F,,
92BR00775,L3183,88,2,72,,F93,1,0,,F,,
92BR00776,L3201,88,2,72,,F93,1,0,,F,,
92BR00777,L3215,88,2,73,,F93,1,0,,F,,92PREG = AI
92BR00778,L3231,88,2,72,,F93,1,0,,F,,
92BR00779,L3269,88,2,73,,F93,1,0,,F,,
92BR00780,L3335,89,2,82,,64,1,152,3,2,,
92BR00781,L3363,89,2,82,,65,1,147,3,2,,
92BR00782,L3369,89,2,82,,66,1,140,3,2,,
92BR00783,L3373,89,2,80,,F93,1,166,4,F,,
92BR00784,L3377,89,2,81,,P03,1,176,3,2,,FIBERBAG
92BR00785,L3390,89,2,81,,P04,1,171,2,2,,
92BR00786,L3395,89,2,81,,P02,1,158,3,2,,
92BR00787,L3410,89,2,84,,R-0,1,164,4,2,,
92BR00788,L3412,89,2,82,,67,1,145,3,2,,
92BR00789,L3429,89,2,80,,R-0,1,145,3,2,,R.P.
92BR00790,L3431,89,2,80,,F93,1,179,4,F,,
92BR00791,L3433,89,2,82,,68,1,168,3,2,,
92BR00792,L3437,89,2,82,,69,1,175,4,2,,
92BR00793,L3453,89,2,82,,70,1,165,4,2,,
92BR00794,L3465,89,2,81,,P03,1,140,2,2,,
92BR00795,L3486,89,2,81,,P04,1,155,3,2,,
92BR00796,L3505,89,2,82,,71,1,142,3,2,,
92BR00797,L3512,89,2,80,,R-0,1,201,4,2,,
92BR00798,L3544,89,2,81,,P02,1,137,3,2,,
92BR00799,L3554,89,2,80,,F93,1,172,3,F,,
92BR00800,L3557,89,2,80,,F93,1,177,3,F,,
92BR00801,L3573,89,2,82,,60,1,167,3,2,,
92BR00802,L3577,89,2,82,,61,1,143,3,2,,
92BR00803,L3581,89,2,82,,62,1,177,3,2,,
92BR00804,L3582,89,2,82,,63,1,179,3,2,,
92BR00805,L3583,89,2,81,,P01,1,171,3,2,,
92BR00806,L3586,89,2,81,,P03,1,130,3,2,,
92BR00807,L3598,89,2,80,,R-0,1,152,2,2,,SLICK LAZY-01
92BR00808,L3600,89,2,81,,P04,1,164,4,2,,
92BR00809,L3612,89,2,82,,64,1,177,3,2,,
92BR00810,L3631,89,2,80,,F93,1,168,4,F,,
92BR00811,L3633,89,2,80,,F93,1,173,3,F,,
92BR00812,L3663,89,2,84,,R-0,1,184,4,2,,
92BR00813,L3674,89,2,82,,65,1,177,3,2,,
92BR00814,L3678,89,2,84,,R-0,1,181,4,2,,
92BR00815,L3683,89,2,81,,P01,1,141,3,2,,
92BR00816,L3701,89,2,82,,66,1,157,3,2,,
92BR00817,L3702,89,2,82,,67,1,169,3,2,,
92BR00818,L3703,89,2,81,,P02,1,185,3,2,,
92BR00819,L3715,89,2,82,,68,1,171,3,2,,
92BR00820,L3721,89,2,80,,F93,1,162,4,F,,
92BR00821,L3722,89,2,81,,P03,1,159,3,2,,
92BR00822,L3724,89,2,81,,P04,1,135,2,2,,
92BR00823,L3725,89,2,80,,R-0,1,164,4,2,,
92BR00824,L3746,89,2,82,,69,1,168,3,2,,
92BR00825,L3757,89,2,80,,F93,1,193,4,F,,
92BR00826,L3777,89,2,82,,71,1,161,3,2,,
92BR00827,L3794,89,2,80,,F93,1,169,3,F,,
92BR00828,L3804,89,2,81,,P02,1,168,3,2,,
92BR00829,L3811,89,2,80,,R-0,1,150,3,2,,
92BR00830,L3820,89,2,81,,P01,1,179,3,2,,
92BR00831,L3821,89,2,80,,F93,1,184,3,F,,
92BR00832,L3838,89,2,82,,70,1,192,4,2,,
92BR00833,L3840,89,2,84,,R-0,1,147,4,2,,
92BR00834,L3852,89,2,82,,60,1,170,4,2,,TENDER
92BR00835,L3880,89,2,80,,F93,1,186,3,F,,
92BR00836,L3891,89,2,82,,61,1,142,2,2,,
92BR00837,L3909,89,2,82,,62,1,175,3,2,,
92BR00838,L3938,89,2,80,,F93,1,150,3,F,,
92BR00839,L3939,89,2,81,,P03,1,157,4,2,,
92BR00840,L3951,89,2,81,,P04,1,166,2,2,,"LTS,WEAKLAMB"
92BR00841,L3959,89,2,82,,63,1,163,3,2,,
92BR00842,L3960,89,2,82,,64,1,171,3,2,,
92BR00843,L3977,89,2,81,,P03,1,163,3,2,,
92BR00844,L4018,89,2,82,,65,1,172,3,2,,
92BR00845,L4026,89,2,81,,P01,1,135,3,2,,THINEWE
92BR00846,L4032,89,2,81,,P02,1,159,2,2,,
92BR00847,L4033,89,2,80,,R-0,1,153,3,2,,THICKMILK
92BR00848,L4053,89,2,80,,F93,1,180,4,F,,
92BR00849,L4070,89,2,84,,R-0,1,178,3,2,,
92BR00850,L4071,89,2,82,,66,1,148,3,2,,
92BR00851,L4113,89,2,82,,67,1,171,4,2,,
92BR00852,L4197,89,2,80,,F93,1,169,3,F,,
92BR00853,L4211,89,2,80,,R-0,1,175,4,2,,
92BR00854,L4266,89,2,84,,R-0,1,179,4,2,,
92BR00855,L4286,89,2,81,,P04,1,156,2,2,,
92BR00856,L4301,89,2,80,,F93,1,148,3,F,,
92BR00857,L4351,89,2,80,,R-0,1,192,4,2,,
92BR00858,L4364,89,2,82,,68,1,147,3,2,,
92BR00859,L4401,89,2,80,,F93,1,150,3,F,,SM.BAG
92BR00860,L4412,89,2,72,,F93,1,0,,F,,4 TEATS
92BR00861,L4418,89,2,00,BLK,B-0,1,149,3,1,B,BLACK
92BR00862,L4426,89,2,72,,F93,1,0,,F,,
92BR00863,L4429,89,2,72,,F93,1,0,,F,,
92BR00864,L4432,89,2,73,,F93,1,0,,F,,
92BR00865,L4437,89,2,72,,F93,1,0,,F,,LT'S
92BR00866,L4446,89,2,72,,F93,1,0,,F,,
92BR00867,L4449,89,2,72,,F93,1,0,,F,,
92BR00868,L4457,89,2,73,,F93,1,0,,F,,FLT
92BR00869,L4463,89,2,72,,F93,1,0,,F,,
92BR00870,L4464,89,2,73,,F93,1,0,,F,,
92BR00871,L4473,89,2,72,,F93,1,0,,F,,
92BR00872,L4479,89,2,73,,F93,1,0,,F,,92PREG = AI
92BR00873,L4483,89,2,72,,F93,1,222,5,F,,PG 7/92
92BR00874,L4488,89,2,72,,F93,1,0,,F,,
92BR00875,L4489,89,2,72,,F93,1,0,,F,,
92BR00876,L4493,89,2,72,,F93,1,0,,F,,4 TEATS
92BR00877,L4496,89,2,72,,F93,1,0,,F,,
92BR00878,L4502,89,2,72,,F93,1,0,,F,,
92BR00879,L4509,89,2,72,,F93,1,0,,F,,
92BR00880,L4512,89,2,72,,F93,1,0,,F,,BIG SW.BAG
92BR00881,L4514,89,2,73,,F93,1,0,,F,,
92BR00882,L4521,89,2,72,,F93,1,0,,F,,
92BR00883,L4524,89,2,73,,F93,1,0,,F,,
92BR00884,L4525,89,2,13,,F93,1,154,5,F,,Ltag BooRam
92BR00885,L4534,89,2,72,,F93,1,0,,F,,
92BR00886,L4546,89,2,73,,F93,1,0,,F,,
92BR00887,L4552,89,2,72,,F93,1,0,,F,,
92BR00888,L4554,89,2,72,,F93,1,0,,F,,
92BR00889,L4557,89,2,73,,F93,1,170,4,F,,
92BR00890,L4558,89,2,73,,F93,1,0,,F,,92PREG = AI
92BR00891,L4560,89,2,73,,F93,1,0,,F,,
92BR00892,L4567,89,2,72,,F93,1,0,,F,,HARDBAG1992
92BR00893,L4569,89,2,73,,F93,1,0,,F,,
92BR00894,L4573,89,2,73,,F93,1,0,,F,,
92BR00895,L4576,89,2,73,,F93,1,0,,F,,
92BR00896,L4581,89,2,73,,F93,1,164,3,F,,
92BR00897,L4583,89,2,73,,F93,1,0,,F,,
92BR00898,L4585,89,2,72,,F93,1,194,5,F,,4 TEATS
92BR00899,L4587,89,2,73,,F93,1,0,,F,,
92BR00900,L4591,89,2,73,,F93,1,0,,F,,
92BR00901,L4592,89,2,72,,F93,1,0,,F,,BRITCHY
92BR00902,L4594,89,2,73,,F93,1,0,,F,,
92BR00903,L4596,89,2,73,,F93,1,0,,F,,NOTAGS.6-4-92
92BR00904,L4600,89,2,73,,F93,1,0,,F,,
92BR00905,L4601,89,2,73,,F93,1,0,,F,,
92BR00906,L4603,89,2,73,,F93,1,170,4,F,,
92BR00907,L4605,89,2,73,,F93,1,0,,F,,OFF FOTO STDY
92BR00908,L4616,89,2,73,,F93,1,0,,F,,
92BR00909,L4617,89,2,73,,F93,1,0,,F,,
92BR00910,L4620,89,2,10,,F93,1,156,5,F,,RAMBOUILLET
92BR00911,L4626,89,2,73,,F93,1,0,,F,,
92BR00912,L4629,89,2,73,,F93,1,0,,F,,
92BR00913,L4631,89,2,73,,F93,1,0,,F,,
92BR00914,L4634,89,2,73,,F93,1,0,,F,,R.BAG.FIRM
92BR00915,L4653,89,2,73,,F93,1,0,,F,,
92BR00916,L4654,89,2,72,,F93,1,0,,F,,LT
92BR00917,L4659,89,2,73,,F93,1,0,,F,,
92BR00918,L4660,89,2,73,,F93,1,0,,F,,
92BR00919,L4672,89,2,73,,F93,1,0,,F,,
92BR00920,L4674,89,2,73,,F93,1,0,,F,,
92BR00921,L4675,89,2,73,,F93,1,0,,F,,4 TEATS
92BR00922,L4679,89,2,73,,F93,1,143,3,F,,
92BR00923,L4690,90,2,82,,69,1,130,2,2,,
92BR00924,L4693,90,2,80,,R-0,1,127,2,2,,
92BR00925,L4697,90,2,81,,P01,1,149,3,2,,
92BR00926,L4699,90,2,82,,70,1,149,3,2,,
92BR00927,L4702,90,2,82,,71,1,131,3,2,,
92BR00928,L4703,90,2,82,,60,1,137,3,2,,
92BR00929,L4713,90,2,80,,F93,1,136,3,F,,
92BR00930,L4727,90,2,82,,61,1,147,3,2,,
92BR00931,L4730,90,2,80,,F93,1,152,3,F,,
92BR00932,L4734,90,2,80,,R-0,1,166,3,2,,TENDER
92BR00933,L4738,90,2,80,,F93,1,143,3,F,,
92BR00934,L4750,90,2,81,,P02,1,155,3,2,,
92BR00935,L4752,90,2,80,,R-0,1,147,3,2,,
92BR00936,L4758,90,2,80,,F93,1,142,2,F,,
92BR00937,L4762,90,2,80,,R-0,1,141,3,2,,
92BR00938,L4787,90,2,80,,F93,1,167,3,F,,
92BR00939,L4794,90,2,84,,R-0,1,159,4,2,,
92BR00940,L4799,90,2,82,,62,1,156,3,2,,THICKMILK
92BR00941,L4805,90,2,82,,63,1,121,3,2,,
92BR00942,L4814,90,2,82,,64,1,125,3,2,,
92BR00943,L4815,90,2,81,,P03,1,144,3,2,,
92BR00944,L4824,90,2,80,,F93,1,172,3,F,,
92BR00945,L4833,90,2,81,,P04,1,155,3,2,,
92BR00946,L4842,90,2,80,,R-0,1,158,3,2,,
92BR00947,L4851,90,2,82,,65,1,162,2,2,,
92BR00948,L4852,90,2,80,,F93,1,148,3,F,,
92BR00949,L4853,90,2,80,,F93,1,139,3,F,,
92BR00950,L4864,90,2,81,,P01,1,126,2,2,,DYSTOCIA
92BR00951,L4873,90,2,81,,P02,1,125,3,2,,
92BR00952,L4878,90,2,81,,P03,1,155,3,2,,
92BR00953,L4884,90,2,84,,R-0,1,157,4,2,,
92BR00954,L4904,90,2,80,,F93,1,159,3,F,,
92BR00955,L4909,90,2,82,,66,1,129,2,2,,RF.LAME
92BR00956,L4923,90,2,80,,R-0,1,162,3,2,,"#4923,DUP"
92BR00957,L4945,90,2,80,,F93,1,145,3,F,,
92BR00958,L4946,90,2,80,,F93,1,165,3,F,,TENDER
92BR00959,L4952,90,2,82,,67,1,124,3,2,,
92BR00960,L4954,90,2,82,,68,1,147,3,2,,
92BR00961,L4966,90,2,82,,69,1,127,3,2,,
92BR00962,L4968,90,2,80,,R-0,1,158,3,2,,
92BR00963,L4971,90,2,84,,R-0,1,186,4,2,,
92BR00964,L4998,90,2,82,,70,1,132,2,2,,
92BR00965,L4999,90,2,82,,71,1,161,2,2,,
92BR00966,L5001,90,2,80,,F93,1,179,4,F,,
92BR00967,L5004,90,2,82,,60,1,157,3,2,,
92BR00968,L5007,90,2,82,,61,1,142,3,2,,
92BR00969,L5012,90,2,81,,P04,1,156,3,2,,
92BR00970,L5013,90,2,81,,P01,1,145,2,2,,TENDER
92BR00971,L5021,90,2,80,,R-0,1,153,3,2,,DIARRHEA
92BR00972,L5022,90,2,80,,F93,1,156,2,F,,
92BR00973,L5024,90,2,80,,R-0,1,141,2,2,,
92BR00974,L5028,90,2,80,,F93,1,167,3,F,,
92BR00975,L5029,90,2,80,,F93,1,140,2,F,,
92BR00976,L5032,90,2,82,,62,1,133,2,2,,
92BR00977,L5045,90,2,82,,63,1,143,3,2,,THICKMILK
92BR00978,L5048,90,2,81,,P02,1,135,2,2,,
92BR00979,L5052,90,2,80,,R-0,1,168,3,2,,
92BR00980,L5054,90,2,82,,64,1,164,3,2,,
92BR00981,L5059,90,2,81,,P03,1,153,4,2,,
92BR00982,L5071,90,2,82,,65,1,149,3,2,,
92BR00983,L5077,90,2,81,,P04,1,166,3,2,,
92BR00984,L5080,90,2,81,,P01,1,157,4,2,,
92BR00985,L5103,90,2,84,,R-0,1,168,4,2,,
92BR00986,L5123,90,2,81,,P02,1,182,4,2,,
92BR00987,L5141,90,2,80,,F93,1,166,3,F,,
92BR00988,L5150,90,2,81,,P03,1,167,4,2,,
92BR00989,L5153,90,2,80,,R-0,1,129,3,2,,
92BR00990,L5167,90,2,82,,66,1,157,3,2,,
92BR00991,L5180,90,2,82,,67,1,192,4,2,,
92BR00992,L5185,90,2,80,,F93,1,158,2,F,,
