UID,ID,AGE,LINE,RMK,BPEN,BGRP,RGRP,FAWT,BAND,WORK
99BR00437,A4619,2.0,81,,.0.,2,0,179,2,W
99BR00438,A4606,2.0,81,,.0.,2,0,174,2,W
99BR00439,A4639,2.0,82,,.0.,2,0,161,5,W
99BR00440,A4653,2.0,82,R.P.,30,2,0,155,2,W
99BR00441,A4658,2.0,82,w/ B1 3/16,31,2,0,185,2,W
99BR00442,A4664,2.0,73,,44-,2,7,153,2,W
99BR00443,A4624,2.0,82,,.0.,2,0,151,2,W
99BR00444,A4626,2.0,73,,43-,2,7,148,2,W
99BR00445,A4622,2.0,73,,42-,2,7,137,1,W
99BR00446,A4684,2.0,82,4TEATS,20,2,0,151,2,W
99BR00447,A4686,2.0,82,,21,2,0,169,2,W
99BR00448,A4696,2.0,81,,03,2,0,152,2,W
99BR00449,A4697,2.0,81,,.0.,2,0,171,2,W
99BR00450,A4675,2.0,81,,04,2,0,163,1,W
99BR00451,A4672,2.0,73,,45-,2,7,141,2,W
99BR00452,A4211,2.0,00,INJURY R.HOCK,.0.,2,0,176,2,W
99BR00453,A4219,2.0,00,VLTS,.0.,2,0,178,2,W
99BR00454,A4205,2.0,00,TRT L.EYE '99,.0.,2,0,149,2,W
99BR00455,A4207,2.0,82,,28,2,0,172,2,W
99BR00456,A4234,2.0,00,"B2,THIN'99",.0.,2,0,130,2,W
99BR00457,A4235,2.0,00,HAIRY,.0.,2,0,150,1,W
99BR00458,A4241,2.0,73,,46-,2,7,166,2,W
99BR00459,A4245,2.0,00,NICE,.0.,2,0,172,1,W
99BR00460,A4253,2.0,82,,29,2,0,176,2,W
99BR00461,A4255,2.0,81,4TEATS,04,2,0,152,1,W
99BR00462,A4258,2.0,00,,.0.,2,0,140,1,W
99BR00463,A4261,2.0,81,,03,2,0,160,1,W
99BR00464,A4260,2.0,00,,.0.,2,0,174,1,W
99BR00465,A4263,2.0,81,,.0.,2,0,159,2,W
99BR00466,A4269,2.0,00,,.0.,2,0,148,1,W
99BR00467,A4267,2.0,82,,30,2,0,152,1,W
99BR00468,A4220,2.0,00,NICE BAG,.0.,2,0,142,1,W
99BR00469,A4222,2.0,82,,.0.,2,0,152,1,W
99BR00470,A4281,2.0,82,ENTR,31,2,0,165,2,W
99BR00471,A4282,2.0,82,PINK,20,2,0,172,2,W
99BR00472,A4278,2.0,00,HARDBAG?,.0.,2,0,159,2,W
99BR00473,A4279,2.0,00,,.0.,2,0,151,2,W
99BR00474,A4277,2.0,82,,.0.,2,0,170,1,W
99BR00475,A4810,1.5,73,,43-,2,7,141,2,W
99BR00476,A4816,1.5,73,,44-,2,7,135,2,W
99BR00477,A4817,1.5,73,4TEATS,45-,2,7,139,1,W
99BR00478,A4801,1.5,73,"WOUND,RF.LEG",41-,2,7,140,2,W
99BR00479,A4803,1.5,73,,42-,2,7,156,2,W
99BR00480,A4848,1.5,73,,46-,2,7,127,2,W
99BR00481,A4851,1.5,73,,41-,2,7,151,2,W
99BR00482,A4867,1.5,73,,42-,2,7,147,2,W
99BR00483,A4883,1.5,73,,44-,2,7,154,1,W
99BR00484,A4894,1.5,73,,43-,2,7,155,1,W
99BR00485,A4895,1.5,73,NICE,46-,2,7,173,1,W
99BR00486,A4897,1.5,73,,41-,2,7,149,1,W
99BR00487,A4872,1.5,73,,45-,2,7,153,1,W
99BR00488,A4913,1.5,73,,42-,2,7,151,1,W
99BR00489,A4918,1.5,73,NICE,46-,2,7,165,1,W
99BR00490,A4917,1.5,73,NICE,45-,2,7,170,2,W
99BR00491,A4933,1.5,73,,44-,2,7,160,1,W
99BR00492,A4925,1.5,73,,43-,2,7,148,1,W
99BR00493,A4971,1.5,73,,41-,2,7,145,2,W
99BR00494,A4973,1.5,73,,42-,2,7,145,2,W
99BR00495,A4715,1.5,73,,41-,2,7,154,1,W
99BR00496,A4700,1.5,73,,46-,2,7,141,2,W
99BR00497,A4733,1.5,73,,45-,2,7,143,2,W
99BR00498,A4732,1.5,73,,43-,2,7,168,1,W
99BR00499,A4740,1.5,73,,44-,2,7,137,2,W
99BR00500,A4743,1.5,73,,46-,2,7,155,2,W
99BR00501,A4756,1.5,73,NICE,41-,2,7,157,2,W
99BR00502,A4762,1.5,73,,42-,2,7,141,1,W
99BR00503,A4769,1.5,73,,43-,2,7,144,2,W
99BR00504,A4724,1.5,73,,42-,2,7,140,1,W
99BR00505,A4780,1.5,73,,45-,2,7,141,2,W
99BR00506,A4798,1.5,73,,46-,2,7,137,2,W
99BR00507,A4777,1.5,73,,43-,2,7,149,2,W
99BR00508,A5115,1.0,81,,03,2,0,167,2,W
99BR00509,A5116,1.0,81,4TEATS,02,2,0,183,2,W
99BR00510,A5132,1.0,81,,02,2,0,160,2,W
99BR00511,A5153,1.0,81,4TEATS,02,2,0,161,2,W
99BR00512,A5155,1.0,82,,28,2,0,162,1,W
99BR00513,A5152,1.0,81,4TEATS,03,2,0,160,2,W
99BR00514,A5161,1.0,82,,31,2,0,140,1,W
99BR00515,A5160,1.0,82,4TEATS,29,2,0,149,1,W
99BR00516,A5128,1.0,81,,04,2,0,180,2,W
99BR00517,A5184,1.0,81,,03,2,0,145,1,W
99BR00518,A5187,1.0,81,,01,2,0,163,2,W
99BR00519,A5190,1.0,82,,30,2,0,151,1,W
99BR00520,A5194,1.0,81,,02,2,0,133,1,W
99BR00521,A5007,1.0,88,,44-,2,7,142,1,W
99BR00522,A5050,1.0,81,,04,2,0,135,1,W
99BR00523,A5057,1.0,81,,46-,2,7,150,1,W
99BR00524,A5026,1.0,82,,22,2,0,162,2,W
99BR00525,A5083,1.0,82,,26,2,0,140,1,W
99BR00526,A5085,1.0,82,,27,2,0,141,1,W
99BR00527,A5089,1.0,82,,45-,2,7,162,1,W
99BR00528,A5070,1.0,82,HAIRY,22,2,0,145,2,W
99BR00529,A5078,1.0,82,,24,2,0,153,2,W
99BR00530,A5079,1.0,82,,25,2,0,143,2,W
99BR00531,A5319,1.0,82,,25,2,0,147,2,W
99BR00532,A5301,1.0,82,,24,2,0,152,1,W
99BR00533,A5335,1.0,81,HAIRY,04,2,0,124,1,W
99BR00534,A5340,1.0,82,4TEATS,28,2,0,147,1,W
99BR00535,A5354,1.0,81,,02,2,0,144,1,W
99BR00536,A5364,1.0,81,GOOD,02,2,0,164,1,W
99BR00537,A5320,1.0,82,,26,2,0,166,2,W
99BR00538,A5392,1.0,81,4TEATS,03,2,0,149,1,W
99BR00539,A5370,1.0,81,4TEATS,03,2,0,151,2,W
99BR00540,A5374,1.0,81,,04,2,0,151,1,W
99BR00541,A5378,1.0,82,,27,2,0,137,1,W
99BR00542,A5419,1.0,82,,30,2,0,137,1,W
99BR00543,A5405,1.0,82,,29,2,0,135,1,W
99BR00544,A5442,1.0,81,4TEATS,03,2,0,143,2,W
99BR00545,A5450,1.0,73,,45-,2,7,155,2,W
99BR00546,A5463,1.0,82,,21,2,0,128,1,W
99BR00547,A5467,1.0,82,,44-,2,7,151,1,W
99BR00548,A5429,1.0,82,,31,2,0,134,1,W
99BR00549,A5427,1.0,81,,01,2,0,138,1,W
99BR00550,A5473,1.0,81,,02,2,0,138,1,W
99BR00551,A5500,1.0,82,,20,2,0,146,1,W
99BR00552,A5542,1.0,81,,02,2,0,158,2,W
99BR00553,A5566,1.0,82,,25,2,0,136,2,W
99BR00554,A5524,1.0,82,,22,2,0,159,2,W
99BR00555,A5529,1.0,82,NICE,23,2,0,145,1,W
99BR00556,A5589,1.0,82,,24,2,0,159,2,W
99BR00557,A5594,1.0,81,,43-,2,7,150,2,W
99BR00558,A5610,1.0,81,WARTTEAT,02,2,0,149,1,W
99BR00559,A5617,1.0,81,,03,2,0,138,2,W
99BR00560,A5600,1.0,82,,26,2,0,167,1,W
99BR00561,A5605,1.0,82,,27,2,0,163,1,W
99BR00562,A5606,1.0,82,,28,2,0,153,5,W
99BR00563,A5634,1.0,81,CHUNKY,44-,2,7,180,1,W
99BR00564,A5632,1.0,81,,01,2,0,134,2,W
99BR00565,A5645,1.0,82,,30,2,0,147,1,W
99BR00566,A5620,1.0,82,MSG 2/8/99,29,2,0,158,1,W
99BR00567,A5681,1.0,81,NICE EUGENE,04,2,0,152,5,W
99BR00568,A5680,1.0,81,,04,2,0,141,1,W
99BR00569,A5683,1.0,81,R.EYE TRT'99,03,2,0,137,1,W
99BR00570,A5698,1.0,81,,01,2,0,158,2,W
99BR00571,A5699,1.0,81,4TEATS,04,2,0,132,1,W
99BR00572,A5673,1.0,82,,31,2,0,121,1,W
99BR00573,A5674,1.0,82,,20,2,0,134,2,W
99BR00574,A5239,1.0,73,HAIRY,46-,2,7,150,1,W
99BR00575,A5243,1.0,81,,01,2,0,138,2,W
99BR00576,A5248,1.0,73,UGLY?,41-,2,7,134,2,W
99BR00577,A5252,1.0,82,HAIRY,20,2,0,156,1,W
99BR00578,A5260,1.0,82,,21,2,0,151,5,W
99BR00579,A5281,1.0,82,4TEATS,23,2,0,171,1,W
99BR00580,A5287,1.0,73,BAD FOOT 99,44-,2,7,116,2,W
99BR00581,A5295,1.0,82,,23,2,0,142,2,W
99BR00582,A5271,1.0,73,,42-,2,7,123,1,W
99BR00583,A5279,1.0,81,4TEATS,43-,2,7,134,1,W
99BR00584,A5801,0.5,73,,42-,2,7,141,5,W
99BR00585,A5806,0.5,73,,lim,3,7,121,5,W
99BR00586,A5833,0.5,73,,44-,2,7,123,5,W
99BR00587,A5836,0.5,73,HAIRY,lim,3,7,136,5,W
99BR00588,A5838,0.5,73,,45-,2,7,141,5,W
99BR00589,A5849,0.5,73,,46-,2,7,127,5,W
99BR00590,A5847,0.5,73,,lim,3,7,120,5,W
99BR00591,A5853,0.5,73,,41-,2,7,137,5,W
99BR00592,A5854,0.5,73,,lim,3,7,130,5,W
99BR00593,A5858,0.5,73,,42-,2,7,135,5,W
99BR00594,A5863,0.5,73,,45-,2,7,140,5,W
99BR00595,A5826,0.5,73,,lim,3,7,130,5,W
99BR00596,A5822,0.5,73,,43-,2,7,120,5,W
99BR00597,A5883,0.5,73,,41-,2,7,136,5,W
99BR00598,A5885,0.5,73,,lim,3,7,124,5,W
99BR00599,A5870,0.5,73,,lim,3,7,129,5,W
99BR00600,A5873,0.5,73,,43-,2,7,120,5,W
99BR00601,A5874,0.5,73,,lim,3,7,141,5,W
99BR00602,A5875,0.5,73,,44-,2,7,128,5,W
99BR00603,A5872,0.5,73,,lim,3,7,124,5,W
99BR00604,A5878,0.5,73,,46-,2,7,122,5,W
99BR00605,A5879,0.5,73,,lim,3,7,141,5,W
99BR00606,A5906,0.5,73,,43-,2,7,129,5,W
99BR00607,A5907,0.5,73,,44-,2,7,131,5,W
99BR00608,A5935,0.5,73,,lim,3,7,122,5,W
99BR00609,A5936,0.5,73,,45-,2,7,118,5,W
99BR00610,A5945,0.5,73,,lim,3,7,133,5,W
99BR00611,A5949,0.5,73,,46-,2,7,135,5,W
99BR00612,A5952,0.5,73,BLK.R.EAR,lim,3,7,132,5,W
99BR00613,A5957,0.5,73,,41-,2,7,136,5,W
99BR00614,A5963,0.5,72,,lim,3,7,127,5,W
99BR00615,A5966,0.5,73,,42-,2,7,146,5,W
99BR00616,A5927,0.5,73,,42-,2,7,127,5,W
99BR00617,A5981,0.5,73,,45-,2,7,122,5,W
99BR00618,A5983,0.5,73,,46-,2,7,124,5,W
99BR00619,A5711,1.0,82,BRN.FOOT,31,2,0,168,2,W
99BR00620,A5731,1.0,73,,41-,2,7,143,1,W
99BR00621,A5757,0.5,73,,lim,3,7,125,5,W
99BR00622,A5764,0.5,73,,lim,3,7,129,5,W
99BR00623,A5768,0.5,73,,lim,3,7,132,5,W
99BR00624,A5783,0.5,73,,lim,3,7,128,5,W
99BR00625,A5784,0.5,73,,41-,2,7,125,5,W
99BR00626,A5786,0.5,73,,lim,3,7,140,5,W
99BR00627,A5782,0.5,73,,46-,2,7,130,5,W
99BR00628,A5770,0.5,73,,42-,2,7,140,5,W
99BR00629,A5776,0.5,73,,45-,2,7,133,5,W
99BR00630,A2138,4.0,82,HARDBAG?,26,2,0,227,1,W
99BR00631,A2145,4.0,81,,01,2,0,182,2,W
99BR00632,A2161,4.0,81,,03,2,0,199,1,W
99BR00633,A2163,4.0,81,,04,2,0,167,1,W
99BR00634,A2165,4.0,82,,27,2,0,169,2,W
99BR00635,A2162,4.0,81,,01,2,0,180,1,W
99BR00636,A2128,4.0,81,NICE,04,2,0,175,1,W
99BR00637,A2187,4.0,73,,43-,2,7,156,2,W
99BR00638,A2017,4.0,81,NICE,02,2,0,155,2,W
99BR00639,A2049,4.0,81,,02,2,0,175,2,W
99BR00640,A2050,4.0,81,,02,2,0,199,2,W
99BR00641,A2066,4.0,82,MOTHERLY+,22,2,0,175,2,W
99BR00642,A2068,4.0,81,LTS,04,2,0,204,2,W
99BR00643,A2021,4.0,82,,20,2,0,154,2,W
99BR00644,A2024,4.0,82,,23,2,0,209,5,W
99BR00645,A2083,4.0,82,,24,2,0,178,2,W
99BR00646,A2084,4.0,82,ABS L.JAW,30,2,0,175,1,W
99BR00647,A2075,4.0,82,,21,2,0,168,2,W
99BR00648,A2079,4.0,81,,03,2,0,159,2,W
99BR00649,A2313,4.0,81,4TEATS,01,2,0,185,2,W
99BR00650,A2300,4.0,ch,"LAME,RR'99",tai,A,2,146,H,n
99BR00651,A2302,4.0,ch,3TEATS,tai,A,2,197,1,n
99BR00652,A2330,4.0,ch,NO SHRG '99,tai,A,2,134,1,n
99BR00653,A2336,4.0,82,HAIRY,31,2,0,161,2,W
99BR00654,A2364,4.0,ch,4TEATS,tai,A,2,164,1,n
99BR00655,A2365,4.0,ch,,tai,A,2,180,2,n
99BR00656,A2366,4.0,ch,THICK MILK,tai,A,2,173,1,n
99BR00657,A2367,4.0,ch,WITH LISA '96,tai,A,2,130,2,n
99BR00658,A2326,4.0,ch,4TEATS,tai,A,2,164,2,n
99BR00659,A2327,4.0,ch,,tai,A,2,174,1,n
99BR00660,A2398,4.0,ch,,tai,A,2,166,1,n
99BR00661,A2370,4.0,ch,QUIET,tai,A,2,206,2,n
99BR00662,A2414,4.0,ch,SUCK1SIDE,tai,A,2,164,2,n
99BR00663,A2403,4.0,ch,VLTS,tai,A,2,185,1,n
99BR00664,A2404,4.0,ch,EXTRA MILK 5+,tai,A,2,184,5,n
99BR00665,A2402,4.0,ch,,tai,A,2,168,2,n
99BR00666,A2442,4.0,ch,"4TEAT,SCOURS",tai,A,2,160,2,n
99BR00667,A2478,4.0,ch,,tai,A,2,206,1,n
99BR00668,A2479,4.0,ch,"URI,COUGH",tai,A,2,166,1,n
99BR00669,A2477,4.0,ch,,tai,A,2,184,2,n
99BR00670,A2511,4.0,ch,,tai,A,2,182,1,n
99BR00671,A2510,4.0,ch,L.FIBERY,tai,A,2,185,2,n
99BR00672,A2506,4.0,00,"BLACK,LAME,ok",43-,2,1,153,1,W
99BR00673,A2539,4.0,82,LTS,20,2,0,167,2,W
99BR00674,A2546,4.0,81,HAIRY,03,2,0,177,1,W
99BR00675,A2559,4.0,ch,,tai,A,2,166,1,n
99BR00676,A2523,4.0,81,,02,2,0,163,1,W
99BR00677,A2570,4.0,ch,,tai,A,2,162,2,n
99BR00678,A2614,3.5,73,,44-,2,7,200,2,W
99BR00679,A2669,3.5,73,,44-,2,7,164,1,W
99BR00680,A2626,3.5,73,LTS,43-,2,7,170,1,W
99BR00681,A2690,3.5,73,RP,45-,2,7,180,1,W
99BR00682,A2692,3.5,73,,46-,2,7,170,1,W
99BR00683,A2202,4.0,82,,28,2,0,163,1,W
99BR00684,A2243,4.0,82,NICE EWE,29,2,0,190,2,W
99BR00685,A2248,4.0,ch,,tai,A,2,170,1,n
99BR00686,A2250,4.0,ch,,tai,A,2,166,1,n
99BR00687,A2252,4.0,81,,02,2,0,206,5,W
99BR00688,A2257,4.0,81,,02,2,0,192,2,W
99BR00689,A2223,4.0,ch,,tai,A,2,172,2,n
99BR00690,A2283,4.0,ch,4TEATS,tai,A,2,162,1,n
99BR00691,A2286,4.0,82,TRY3 1998 yes,30,2,0,179,2,W
99BR00692,A2293,4.0,ch,LT @RIGHT,tai,A,2,172,1,n
99BR00693,A2292,4.0,81,,04,2,0,170,2,W
99BR00694,A2275,4.0,81,TRT.ABORTED,03,2,0,187,1,W
99BR00695,A2812,3.0,ch,,tai,A,2,173,1,n
99BR00696,A2807,3.0,ch,,tai,A,2,194,1,n
99BR00697,A2830,3.0,ch,RAT  ok,tai,A,2,176,2,n
99BR00698,A2839,3.0,81,,04,2,0,195,2,W
99BR00699,A2846,3.0,82,"LAME, RR, ok",21,2,0,168,2,W
99BR00700,A2861,3.0,ch,,tai,A,2,185,2,n
99BR00701,A2884,3.0,82,,22,2,0,181,1,W
99BR00702,A2885,3.0,81,,04,2,0,200,2,W
99BR00703,A2888,3.0,ch,,tai,A,2,148,1,n
99BR00704,A2873,3.0,81,4TEATS,01,2,0,211,2,W
99BR00705,A2879,3.0,81,,02,2,0,172,1,W
99BR00706,A2877,3.0,82,,23,2,0,169,2,W
99BR00707,A2912,3.0,81,,03,2,0,209,5,W
99BR00708,A2919,3.0,82,,24,2,0,168,2,W
99BR00709,A2900,3.0,ch,3rd BORN LATE,tai,A,2,191,5,n
99BR00710,A2903,3.0,ch,,tai,A,2,171,1,n
99BR00711,A2905,3.0,ch,,tai,A,2,172,1,n
99BR00712,A2908,3.0,81,,03,2,0,173,2,W
99BR00713,A2961,3.0,82,NICE,25,2,0,176,1,W
99BR00714,A2969,3.0,81,4TEATS,03,2,0,188,2,W
99BR00715,A2986,3.0,82,4TEATS,26,2,0,180,2,W
99BR00716,A2970,3.0,81,CURLY,03,2,0,147,1,W
99BR00717,A2718,3.5,73,FIBER?,41-,2,7,174,2,W
99BR00718,A2733,3.5,73,W/ LAMB,43-,2,7,180,2,W
99BR00719,A2758,3.5,73,,45-,2,7,155,1,W
99BR00720,A2759,3.5,73,,46-,2,7,140,2,W
99BR00721,A2721,3.5,73,,42-,2,7,158,1,W
99BR00722,A2773,3.5,73,,44-,2,7,147,2,W
99BR00723,K0115,1.0,00,4TEATS,51,1,0,158,2,W
99BR00724,K0118,1.0,61,4TEATS,06-,1,7,168,1,W
99BR00725,K0101,1.0,62,,lim,3,7,165,5,W
99BR00726,K0131,1.0,60,4TEATS,lim,3,7,172,5,W
99BR00727,K0135,1.0,60,,01-,1,7,177,2,W
99BR00728,K0121,1.0,00,,53,1,0,178,1,W
99BR00729,K0123,1.0,60,,05-,1,7,178,2,W
99BR00730,K0126,1.0,62,,06-,1,7,149,1,W
99BR00731,K0122,1.0,61,4TEATS,04-,1,7,198,5,W
99BR00732,K0180,1.0,60,DYSTOCIA'99,01-,1,7,161,1,W
99BR00733,K0187,1.0,61,4TEATS,lim,3,7,168,5,W
99BR00734,K0196,1.0,00,,53,1,0,139,1,W
99BR00735,K0170,1.0,60,,02-,1,7,170,2,W
99BR00736,K0173,1.0,61,,03-,1,7,165,2,W
99BR00737,K0174,1.0,60,4TEATS,03-,1,7,167,2,W
99BR00738,K0018,1.0,61,,01-,1,7,190,5,W
99BR00739,K0017,1.0,00,,51,1,0,143,1,W
99BR00740,K0038,1.0,61,,01-,1,7,195,5,W
99BR00741,K0039,1.0,61,4TEATS,lim,3,7,149,5,W
99BR00742,K0055,1.0,62,BLACKEYE,02-,1,7,158,1,W
99BR00743,K0064,1.0,61,4TEATS,lim,3,7,187,5,W
99BR00744,K0065,1.0,61,4TEATS,04-,1,7,183,1,W
99BR00745,K0087,1.0,60,,05-,1,7,191,5,W
99BR00746,K0091,1.0,00,"CHK.BUTT,CC?",53,1,0,161,2,W
99BR00747,K0316,1.0,62,,01-,1,7,219,5,W
99BR00748,K0317,1.0,62,4TEATS,04-,1,7,190,2,W
99BR00749,K0333,1.0,62,,05-,1,7,168,5,W
99BR00750,K0342,1.0,62,"ENTR,4TEATS",06-,1,7,186,5,W
99BR00751,K0361,1.0,61,,lim,3,7,201,5,W
99BR00752,K0325,1.0,00,4TEATS,51,1,0,184,1,W
99BR00753,K0383,1.0,60,,06-,1,7,156,1,W
99BR00754,K0382,1.0,62,DYSTOCIA'99,05-,1,7,164,2,W
99BR00755,K0395,1.0,00,4TEATS,52,1,0,145,1,W
99BR00756,K0372,1.0,61,4TEATS,03-,1,7,162,H,W
99BR00757,K0379,1.0,60,,04-,1,7,141,2,W
99BR00758,K0377,1.0,62,,03-,1,7,174,5,W
99BR00759,K0413,1.0,62,,05-,1,7,180,2,W
99BR00760,K0405,1.0,61,,02-,1,7,193,5,W
99BR00761,K0406,1.0,60,,01-,1,7,172,1,W
99BR00762,K0431,1.0,60,,01-,1,7,178,5,W
99BR00763,K0434,1.0,60,4TEATS,01-,1,7,171,2,W
99BR00764,K0432,1.0,60,,02-,1,7,179,2,W
99BR00765,K0437,1.0,61,DRY 5/24/99,lim,3,7,176,5,W
99BR00766,K0441,1.0,00,,52,1,0,189,2,W
99BR00767,K0448,1.0,00,,51,1,0,171,2,W
99BR00768,K0451,1.0,61,,04-,1,7,182,5,W
99BR00769,K0450,1.0,61,,03-,1,7,176,2,W
99BR00770,K0458,1.0,62,,02-,1,7,182,2,W
99BR00771,K0462,1.0,62,4TEATS,03-,1,7,198,5,W
99BR00772,K0422,1.0,61,,06-,1,7,174,2,W
99BR00773,K0471,1.0,00,,52,1,0,178,1,W
99BR00774,K0474,1.0,61,4TEATS,04-,1,7,166,2,W
99BR00775,K0476,1.0,61,,lim,3,7,165,5,W
99BR00776,K0511,1.0,62,,lim,3,7,182,5,W
99BR00777,K0504,1.0,61,4TEATS,01-,1,7,177,5,W
99BR00778,K0532,1.0,62,4TEATS,06-,1,7,173,5,W
99BR00779,K0538,1.0,60,DYSTOCIA'99,02-,1,7,162,2,W
99BR00780,K0545,1.0,61,4TEATS,03-,1,7,173,2,W
99BR00781,K0550,1.0,60,4TEATS,lim,3,7,199,5,W
99BR00782,K0520,1.0,62,,05-,1,7,153,5,W
99BR00783,K0573,1.0,60,4TEATS,lim,3,7,172,5,W
99BR00784,K0575,1.0,60,4TEATS,lim,3,7,181,5,W
99BR00785,K0213,1.0,62,,04-,1,7,159,1,W
99BR00786,K0214,1.0,62,BLK.TEAT,05-,1,7,178,2,W
99BR00787,K0230,1.0,62,,lim,3,7,171,5,W
99BR00788,K0241,1.0,60,,02-,1,7,163,2,W
99BR00789,K0242,1.0,00,DYSTOCIA'99,52,1,0,165,5,W
99BR00790,K0249,1.0,60,,06-,1,7,189,2,W
99BR00791,K0251,1.0,60,,03-,1,7,200,2,W
99BR00792,K0254,1.0,62,,lim,3,7,175,5,W
99BR00793,K0252,1.0,60,,05-,1,7,166,2,W
99BR00794,K0263,1.0,00,,51,1,0,181,5,W
99BR00795,K0281,1.0,61,,02-,1,7,138,5,W
99BR00796,K0283,1.0,00,4TEATS,51,1,0,166,1,W
99BR00797,K0288,1.0,00,WEAK,51,1,0,143,1,W
99BR00798,K0289,1.0,60,4TEATS,04-,1,7,158,2,W
99BR00799,K0287,1.0,61,,01-,1,7,157,5,W
99BR00800,K0292,1.0,62,BRN.R.HIP,02-,1,7,180,5,W
99BR00801,K0270,1.0,00,"ENTR,4TEATS",51,1,0,158,2,W
99BR00802,K0275,1.0,60,4TEATS,06-,1,7,189,2,W
99BR00803,K6658,6.0,60,,01-,1,7,210,2,W
99BR00804,K6676,6.0,00,,53,1,0,192,1,W
99BR00805,K6679,6.0,60,4TEATS,02-,1,7,159,1,W
99BR00806,K6816,6.0,61,SW.BAG,06-,1,7,186,1,W
99BR00807,K6843,6.0,00,NICE BAG,51,1,0,181,1,W
99BR00808,K6827,6.0,60,SNOTTY,01-,1,7,195,1,W
99BR00809,K6917,6.0,62,,04-,1,7,214,2,W
99BR00810,K6900,6.0,60,"SW.BAG,ENTR",02-,1,7,199,2,W
99BR00811,K6904,6.0,60,R BLOODY MILK,03-,1,7,190,2,W
99BR00812,K6964,6.0,60,R BLOODY MILK,05-,1,7,206,1,W
99BR00813,K6990,6.0,00,,53,1,0,186,2,W
99BR00814,K6718,6.0,62,STRAY 9/8/99,03-,1,7,190,1,W
99BR00815,K6719,6.0,62,,lim,3,7,181,5,W
99BR00816,K6753,6.0,00,RUPTURE?,52,1,0,180,2,W
99BR00817,K6763,6.0,00,DYSTOCIA 94,51,1,0,176,1,W
99BR00818,K6723,6.0,62,LT @LEFT,04-,1,7,194,5,W
99BR00819,K6726,6.0,62,CUT @LR FOOT,05-,1,7,163,1,W
99BR00820,K6788,6.0,00,SLICK CN ewe,52,1,0,173,1,W
99BR00821,K8107,4.0,62,LTS,01-,1,7,164,1,W
99BR00822,K8123,4.0,62,TRY3 1998 yes,03-,1,7,192,2,W
99BR00823,K8122,4.0,62,ENTR,02-,1,7,182,1,W
99BR00824,K8127,4.0,60,REJECTS GRAFT,04-,1,7,243,1,W
99BR00825,K8181,4.0,61,DYSTOCIA'99,05-,1,7,191,2,W
99BR00826,K8198,4.0,62,4TEATS,06-,1,7,200,2,W
99BR00827,K8034,4.0,60,DYSTOCIA,02-,1,7,183,2,W
99BR00828,K8053,4.0,60,ENTR,03-,1,7,209,2,W
99BR00829,K8064,4.0,60,4TEATS,04-,1,7,192,2,W
99BR00830,K8089,4.0,61,,06-,1,7,192,1,W
99BR00831,K8078,4.0,60,VLTS,05-,1,7,217,2,W
99BR00832,K8328,4.0,62,"ENTR,4TEATS",03-,1,7,220,5,W
99BR00833,K8433,4.0,60,,05-,1,7,182,2,W
99BR00834,K8445,4.0,61,TIGHT TEATS,06-,1,7,221,1,W
99BR00835,K8426,4.0,60,NICE,01-,1,7,188,1,W
99BR00836,K8428,4.0,61,LTS,04-,1,7,214,2,W
99BR00837,K8517,3.0,60,,02-,1,7,181,2,W
99BR00838,K8539,3.0,00,"ENTR,4TEATS",52,1,0,161,2,W
99BR00839,K8549,3.0,62,,04-,1,7,204,1,W
99BR00840,K8563,3.0,00,,51,1,0,176,2,W
99BR00841,K8526,3.0,62,,03-,1,7,211,1,W
99BR00842,K8570,3.0,00,4TEATS,51,1,0,231,2,W
99BR00843,K8613,3.0,00,,51,1,0,187,1,W
99BR00844,K8601,3.0,61,,01-,1,7,189,1,W
99BR00845,K8630,3.0,00,THIN RACK,51,1,0,195,1,W
99BR00846,K8645,3.0,00,ABS.BUTT,52,1,0,223,1,W
99BR00847,K8654,3.0,00,HUGE BAG,51,1,0,202,1,W
99BR00848,K8623,3.0,00,,52,1,0,176,1,W
99BR00849,K8686,3.0,00,"2""ABS.BRISKET",51,1,0,173,1,W
99BR00850,K8698,3.0,61,4TEATS,06-,1,7,217,2,W
99BR00851,K8672,3.0,00,ENTR,52,1,0,178,1,W
99BR00852,K8678,3.0,61,4TEATS,05-,1,7,202,1,W
99BR00853,K8217,4.0,62,,01-,1,7,197,5,W
99BR00854,K8244,4.0,62,,lim,3,7,195,5,W
99BR00855,K8245,4.0,61,LR LAME,02-,1,7,193,2,W
99BR00856,K8269,4.0,00,BLACK EWE,42-,2,1,191,1,W
99BR00857,K8800,3.0,00,4TEATS,52,1,0,186,1,W
99BR00858,K8808,3.0,61,FIX R.EYE '99,02-,1,7,211,2,W
99BR00859,K8830,3.0,00,DYSTOCIA,53,1,0,161,1,W
99BR00860,K8865,3.0,00,*REBLEED*ok,53,1,0,176,1,W
99BR00861,K8823,3.0,00,,53,1,0,164,1,W
99BR00862,K8822,3.0,00,4TEATS,53,1,0,174,1,W
99BR00863,K8890,3.0,00,LT @LEFT,53,1,0,207,5,W
99BR00864,K8895,3.0,00,,51,1,0,177,2,W
99BR00865,K8896,3.0,00,CLPG=3,51,1,0,178,1,W
99BR00866,K8912,3.0,00,DYSTOCIA97,52,1,0,179,2,W
99BR00867,K8900,3.0,62,"BLK.1""DOTNECK",06-,1,7,203,2,W
