UID,ID,AGE,LINE,RMK,BPEN,BGRP,RGRP,FAWT,BAND,WORK,DISP,PESSARY
03BR01619,T8815,1.0,ID,,42T,1,I,151,2,W,,
03BR01620,T8816,1.0,ID,,41T,1,I,145,2,W,,
03BR01621,T8812,1.0,ID,CALF,43T,1,I,181,1,W,,
03BR01622,T8817,1.0,ID,,42T,1,I,147,2,W,,
03BR01623,T8845,1.0,ID,SL.ENTR,43T,1,I,186,1,W,,
03BR01624,T8856,1.0,ID,DYSTOCIA,43T,1,I,183,5,W,,
03BR01625,T8827,1.0,ID,ENTR,43T,1,I,170,1,W,,
03BR01626,T8880,1.0,ID,NICE,43T,1,I,178,1,W,,
03BR01627,T8887,1.0,ID,"wasOPEN, NOT",43T,1,I,167,2,W,,
03BR01628,T8873,1.0,00,BLACK,BLK,1,1,150,2,W,,
03BR01629,T8918,1.0,ID,FOUND,42T,1,I,157,2,W,,
03BR01630,T8906,1.0,ID,,41T,1,I,159,5,W,,
03BR01631,T8908,1.0,48,,62,1,.,141,5,W,,
03BR01632,T8933,1.0,ID,ENTR,43T,1,I,170,2,W,,
03BR01633,T8938,1.0,ID,,42T,1,I,169,5,W,,
03BR01634,T8939,1.0,ID,,41T,1,I,140,2,W,,
03BR01635,T8958,1.0,42,,63,1,.,134,5,W,,
03BR01636,T8959,1.0,42,,61,1,.,124,5,W,,
03BR01637,T8960,1.0,ID,,43T,1,I,165,1,W,,
03BR01638,T8969,1.0,42,,63,1,.,128,5,W,,
03BR01639,T8967,1.0,ID,NICE,43T,1,I,145,2,W,,
03BR01640,T8921,1.0,42,,61,1,.,129,5,W,,
03BR01641,T8924,1.0,42,,63,1,.,103,5,W,,
03BR01642,T8928,1.0,ID,,42T,1,I,144,2,W,,
03BR01643,T8985,1.0,42,4TEATS,63,1,.,119,5,W,,
03BR01644,T8993,1.0,ID,,42T,1,I,147,2,W,,
03BR01645,T8992,1.0,ID,,41T,1,I,164,1,W,,
03BR01646,T8999,1.0,41,,62,1,.,148,5,W,,
03BR01647,T8997,1.0,42,,61,1,.,116,5,W,,
03BR01648,T8970,1.0,ID,ENTR,43T,1,I,171,2,W,,
03BR01649,T8977,1.0,42,4TEATS,61,1,.,123,5,W,,
03BR01650,T8710,2.0,42,4TEATS,35,2,.,160,2,W,,
03BR01651,T8712,2.0,ID,,41T,1,I,146,1,W,,
03BR01652,T8718,2.0,41,NICE,41,2,.,168,2,W,,
03BR01653,T8717,2.0,41,THIN,37,2,.,160,1,W,,
03BR01654,T8743,2.0,42,,43,2,.,155,1,W,,
03BR01655,T8748,2.0,41,.135 inbr,45,2,.,179,1,W,,
03BR01656,T8781,1.0,ID,,42T,1,I,126,2,W,,
03BR01657,T8799,1.0,ID,,43T,1,I,188,2,W,,
03BR01658,T9111,1.0,42,,63,1,.,134,5,W,,
03BR01659,T9113,1.0,41,PNEU.,63,1,.,156,5,W,,
03BR01660,T9114,1.0,41,ENTR,62,1,.,142,5,W,,
03BR01661,T9116,1.0,41,,61,1,.,155,5,W,,
03BR01662,T9108,1.0,42,NICE,62,1,.,135,5,W,,
03BR01663,T9145,1.0,48,,63,1,.,145,5,W,,
03BR01664,T9142,1.0,42,4TEATS,62,1,.,110,5,W,01,
03BR01665,T9147,1.0,41,,61,1,.,147,5,W,,
03BR01666,T9156,1.0,42,,62,1,.,122,5,W,,
03BR01667,T9161,1.0,41,,61,1,.,144,5,W,,
03BR01668,T9126,1.0,41,,61,1,.,153,5,W,,
03BR01669,T9185,1.0,ID,NICE,43T,1,I,150,2,W,,
03BR01670,T9189,1.0,41,,62,1,.,153,5,W,,
03BR01671,T9187,1.0,41,,61,1,.,145,5,W,,
03BR01672,T9196,1.0,41,NICE,63,1,.,140,5,W,,
03BR01673,T9198,1.0,41,,63,1,.,139,5,W,,
03BR01674,T9172,1.0,41,NICE,62,1,.,163,5,W,,
03BR01675,T9177,1.0,41,FOUND 9/23,61,1,.,151,5,W,,
03BR01676,T9005,1.0,42,,62,1,.,116,5,W,,
03BR01677,T9006,1.0,41,,61,1,.,151,5,W,,
03BR01678,T9033,1.0,ID,NICE BAG!,43T,1,I,137,2,W,,
03BR01679,T9035,1.0,41,,61,1,.,160,5,W,,
03BR01680,T9036,1.0,ID,,41T,1,I,176,2,W,,
03BR01681,T9037,1.0,41,,63,1,.,156,5,W,,
03BR01682,T9048,1.0,41,,61,1,.,144,5,W,,
03BR01683,T9055,1.0,42,,62,1,.,122,5,W,,
03BR01684,T9052,1.0,48,,61,1,.,147,5,W,,
03BR01685,T9064,1.0,42,NICE,62,1,.,122,5,W,,
03BR01686,T9020,1.0,42,NICE,61,1,.,134,5,W,,
03BR01687,T9071,1.0,41,,62,1,.,154,5,W,,
03BR01688,T9076,1.0,42,,62,1,.,103,5,W,,
03BR01689,T9077,1.0,41,,62,1,.,142,5,W,,
03BR01690,T9311,1.0,42,,63,1,.,107,5,W,,
03BR01691,T9314,1.0,41,,61,1,.,166,5,W,,
03BR01692,T9317,1.0,42,,63,1,.,115,5,W,,
03BR01693,T9331,1.0,42,,61,1,.,140,5,W,,
03BR01694,T9334,1.0,41,ENTR,63,1,.,146,5,W,,
03BR01695,T9340,1.0,41,,63,1,.,123,5,W,,
03BR01696,T9343,1.0,42,PNEU.,63,1,.,134,5,W,,
03BR01697,T9362,1.0,41,,62,1,.,132,5,W,,
03BR01698,T9367,1.0,00,"BLACK,4TEATS",BLK,1,1,132,2,W,,
03BR01699,T9323,1.0,41,,62,1,.,141,5,W,,
03BR01700,T9324,1.0,41,F2,63,1,.,157,5,W,,
03BR01701,T9325,1.0,41,,61,1,.,142,5,W,,
03BR01702,T9326,1.0,41,"X,BLK @ RIBS?",62,1,.,134,5,W,,
03BR01703,T9376,1.0,41,ENTR,61,1,.,152,5,W,,
03BR01704,T9372,1.0,41,,63,1,.,158,5,W,,
03BR01705,T9379,1.0,41,,63,1,.,157,5,W,,
03BR01706,T9413,1.0,41,GAUNT!! 10/15,X63,X,.,97,5,W,93,
03BR01707,T9418,1.0,42,,62,1,.,125,5,W,,
03BR01708,T9408,1.0,48,,63,1,.,147,5,W,,
03BR01709,T9215,1.0,41,4TEATS,62,1,.,131,5,W,,
03BR01710,T9204,1.0,42,ENTR,62,1,.,125,5,W,,
03BR01711,T9209,1.0,41,BRN.TIPS,63,1,.,154,5,W,,
03BR01712,T9244,1.0,41,,63,1,.,158,5,W,,
03BR01713,T9254,1.0,41,,61,1,.,127,5,W,,
03BR01714,T9259,1.0,ID,DYSTOCIA,42T,1,I,151,2,W,,
03BR01715,T9266,1.0,00,BLACK,BLK,1,1,149,5,W,,
03BR01716,T9262,1.0,41,4TEATS,62,1,.,159,5,W,,
03BR01717,T9267,1.0,48,,61,1,.,116,5,W,,
03BR01718,T9224,1.0,41,,61,1,.,147,5,W,,
03BR01719,T9225,1.0,41,4TEATS,62,1,.,149,5,W,,
03BR01720,T9283,1.0,41,,61,1,.,131,5,W,,
03BR01721,T9291,1.0,41,NICE,62,1,.,154,5,W,,
03BR01722,T9292,1.0,42,4TEATS,63,1,.,136,5,W,,
03BR01723,T9000,1.0,48,,63,1,.,163,5,W,,
03BR01724,T7104,4.0,41,DYSTOCIA,45T,1,.,153,1,W,,
03BR01725,T7106,4.0,41,DYSTOCIA,44T,1,.,165,1,W,,
03BR01726,T7102,4.0,ID,FAT,42T,1,I,192,2,W,,
03BR01727,T7130,4.0,ID,,41T,1,I,181,2,W,,
03BR01728,T7142,4.0,41,5+MILK,46T,1,.,163,2,W,,
03BR01729,T7153,4.0,ID,R.EYE TRT'01,42T,1,I,168,2,W,,
03BR01730,T7165,4.0,42,DYSTOCIA,45T,1,.,163,1,W,,
03BR01731,T7186,4.0,ID,DYSTOCIA,41T,1,I,205,1,W,,
03BR01732,T7175,4.0,42,,45T,1,.,181,1,W,,
03BR01733,T7035,4.0,ID,DYSTOCIA,41T,1,I,184,2,W,,
03BR01734,T7064,4.0,ID,ABS.BRISKET03,42T,1,I,157,1,W,,
03BR01735,T7069,4.0,ID,,41T,1,I,177,2,W,,
03BR01736,T7025,4.0,ID,COUGH?,41T,1,I,179,1,W,,
03BR01737,T7029,4.0,ID,,42T,1,I,181,1,W,,
03BR01738,T7080,4.0,ID,,43T,1,I,182,1,W,,
03BR01739,T7095,4.0,ID,,43T,1,I,187,2,W,,
03BR01740,T7072,4.0,ID,,42T,1,I,201,1,W,,
03BR01741,T7362,4.0,42,,35,2,.,141,2,W,,
03BR01742,T7321,4.0,41,,46T,1,.,181,5,W,,
03BR01743,T7323,4.0,41,TRT EYES '00,44T,1,.,166,1,W,,
03BR01744,T7393,4.0,41,,37,2,.,181,2,W,,
03BR01745,T7397,4.0,41,NICE,45T,1,.,161,1,W,,
03BR01746,T7372,4.0,42,,36,2,.,168,2,W,,
03BR01747,T7415,4.0,42,,46T,1,.,135,2,W,,
03BR01748,T7400,4.0,42,,44T,1,.,146,2,W,,
03BR01749,T7404,4.0,41,"LT,L.",45T,1,.,188,2,W,,
03BR01750,T7408,4.0,42,,38,2,.,145,2,W,,
03BR01751,T7454,4.0,42,,45T,1,.,160,1,W,,
03BR01752,T7424,4.0,41,"LT,L.",44T,1,.,177,1,W,,
03BR01753,T7426,4.0,ID,WART ok,41T,1,I,178,1,W,,
03BR01754,T7497,4.0,41,,41,2,.,190,1,W,,
03BR01755,T7511,4.0,41,DYSTOCIA,42,2,.,171,2,W,,
03BR01756,T7552,4.0,42,,46T,1,.,129,2,W,,
03BR01757,T7582,4.0,41,DYSTOCIA,44T,1,.,188,2,W,,
03BR01758,T7588,4.0,42,,43,2,.,166,2,W,,
03BR01759,T7610,4.0,41,,44T,1,.,191,1,W,,
03BR01760,T7602,4.0,41,,46T,1,.,181,1,W,,
03BR01761,T7637,4.0,42,,45T,1,.,160,1,W,,
03BR01762,T7653,4.0,42,,44,2,.,161,1,W,,
03BR01763,T7685,3.0,ID,DYSTOCIA,41T,1,I,182,1,W,,
03BR01764,T7686,3.0,ID,,42T,1,I,186,1,W,,
03BR01765,T7682,3.0,ID,THIN,41T,1,I,155,1,W,,
03BR01766,T7691,3.0,ID,,42T,1,I,197,2,W,,
03BR01767,T7696,3.0,ID,,41T,1,I,175,1,W,,
03BR01768,T7218,4.0,42,,27,5,.,182,1,W,,Probs
03BR01769,T7219,4.0,41,SW.BAG,44T,1,.,159,1,W,,
03BR01770,T7217,4.0,42,"DYSTOCIA,LT,L",44T,1,.,169,1,W,,
03BR01771,T7201,4.0,41,1 EAR GONE,46T,1,.,179,1,W,,
03BR01772,T7231,4.0,ID,"LT,L.",42T,1,I,212,2,W,,
03BR01773,T7232,4.0,41,VLTS,28,5,.,178,1,.,10,
03BR01774,T7237,4.0,41,,31,2,.,179,2,W,,
03BR01775,T7242,4.0,41,,45T,1,.,149,2,W,,
03BR01776,T7248,4.0,41,,44T,1,.,184,2,W,,
03BR01777,T7265,4.0,42,SMALL,32,2,.,132,2,W,,
03BR01778,T7226,4.0,41,,46T,1,.,187,1,W,,
03BR01779,T7227,4.0,41,,46T,1,.,169,2,W,,
03BR01780,T7280,4.0,42,CHUNKY,33,2,.,174,1,W,,
03BR01781,T7286,4.0,41,,34,2,.,181,1,W,,
03BR01782,T7804,3.0,ID,,41T,1,I,184,1,W,,
03BR01783,T7808,3.0,41,,47,2,.,179,2,W,,
03BR01784,T7849,3.0,42,SM.BAG,48,2,.,186,1,W,,
03BR01785,T7823,3.0,41,,45T,1,.,193,1,W,,
03BR01786,T7885,3.0,41,,44T,1,.,179,1,W,,
03BR01787,T7879,3.0,41,,12,5,.,155,2,W,,
03BR01788,T7877,3.0,41,,11,5,.,138,2,W,,
03BR01789,T7915,3.0,42,,14,5,.,161,2,W,,
03BR01790,T7912,3.0,41,R.P.,13,5,.,172,2,W,,
03BR01791,T7909,3.0,42,DYSTOCIA,46T,1,.,152,1,W,19,
03BR01792,T7945,3.0,ID,THIN,42T,1,I,173,1,W,,
03BR01793,T7953,3.0,42,,45T,1,.,168,1,W,,
03BR01794,T7956,3.0,42,,17,5,.,157,2,W,,
03BR01795,T7923,3.0,42,,15,5,.,171,1,W,,
03BR01796,T7926,3.0,41,,16,5,.,164,2,W,,
03BR01797,T7922,3.0,42,R.EYE TRT'01,46T,1,.,139,2,W,,
03BR01798,T7995,3.0,41,?BAG,44T,1,.,190,1,W,,
03BR01799,T7719,3.0,ID,,42T,1,I,166,2,W,,
03BR01800,T7703,3.0,ID,KETOTOC?,41T,1,I,173,1,W,,
03BR01801,T7705,3.0,ID,,42T,1,I,187,2,W,,
03BR01802,T7737,3.0,ID,,42T,1,I,193,1,W,,
03BR01803,T7743,3.0,ID,,41T,1,I,190,1,.,19,
03BR01804,T7761,3.0,ID,GOOD,41T,1,I,166,1,W,,
03BR01805,T7760,3.0,ID,? QUAD,43T,1,I,198,1,W,,
03BR01806,T7768,3.0,42,,45,2,.,149,1,W,,
03BR01807,T7789,3.0,41,,46,2,.,144,1,W,,
03BR01808,T7791,3.0,41,,45T,1,.,191,1,W,,
03BR01809,Z3918,6.0,97,BIG SW.BAG,971,1,.,223,B,W,,
03BR01810,Z3952,6.0,97,SW.BAG,971,1,.,232,B,W,,
03BR01811,Z3981,6.0,97,"BIG BAG,AGE",972,1,.,220,B,W,,
03BR01812,Z4060,6.0,97,LATE2MILK,971,1,.,216,B,W,,
03BR01813,Z4718,5.0,97,FAT!,971,1,.,236,B,W,,
03BR01814,Z4738,5.0,97,ENTR,971,1,.,203,B,W,,
03BR01815,Z4786,5.0,97,,971,1,.,239,B,W,,
03BR01816,Z4798,5.0,97,,972,1,.,222,B,W,,
03BR01817,Z4777,5.0,97,ENTR,971,1,.,178,B,W,,
03BR01818,Z5388,4.0,97,ENTR,971,1,.,218,B,W,,
03BR01819,Z5501,4.0,97,ENTR,972,1,.,228,B,W,,
03BR01820,Z5592,4.0,97,NICE,972,1,.,197,B,W,,
03BR01821,Z6154,3.0,97,ENTR,972,1,.,212,B,W,,
03BR01822,Z6155,3.0,97,"ENTR,SEV.",972,1,.,227,B,W,,
03BR01823,Z6073,3.0,97,,971,1,.,222,B,W,,
03BR01824,Z6360,3.0,97,R.EYE ULCER,971,1,.,199,B,W,,
03BR01825,Z6368,3.0,97,SUCK1SIDE,971,1,.,233,B,W,,
03BR01826,Z6382,3.0,97,NICE,971,1,.,258,B,W,,
03BR01827,Z6373,3.0,97,IDZ 454,971,1,.,197,B,W,,
03BR01828,Z6227,3.0,97,,971,1,.,226,B,W,,
03BR01829,Z6299,3.0,97,,972,1,.,241,B,W,,
03BR01830,Z6276,3.0,97,FAT,971,1,.,245,B,W,,
03BR01831,Z6872,3.0,97,"LTS, ENTR",971,1,.,250,B,W,,
03BR01832,Z6878,3.0,00,BLACK EWE,BLK,1,1,174,1,W,,
03BR01833,Z6931,3.0,97,,972,1,.,239,B,W,,
03BR01834,Z6990,2.0,97,LEGGY,971,1,.,190,B,W,,
03BR01835,Z8104,1.0,97,NICE,972,1,.,161,B,W,,
03BR01836,Z8105,1.0,97,NICE,972,1,.,172,B,W,,
03BR01837,Z8140,1.0,00,BLACK,BLK,1,1,145,2,W,,
03BR01838,Z8180,1.0,00,BLACK,BLK,1,1,149,1,.,10,
03BR01839,Z8198,1.0,00,ABORT<4/30?,O,O,.,163,4,W,,
03BR01840,Z8314,1.0,00,FOLDS,O,O,.,138,5,W,,
03BR01841,Z8318,1.0,00,,O,O,.,124,5,W,,
03BR01842,Z8317,1.0,00,,O,O,.,141,5,W,,
03BR01843,Z8301,1.0,00,NICE,O,O,.,152,5,W,,
03BR01844,Z8308,1.0,00,,O,O,.,128,5,W,,
03BR01845,Z8307,1.0,00,"wasOPEN, NOT",O,O,.,130,2,W,,
03BR01846,Z8334,1.0,00,,O,O,.,139,5,W,,
03BR01847,Z8332,1.0,00,,O,O,.,144,5,W,,
03BR01848,Z8339,1.0,00,4TEATS,O,O,.,145,5,W,,
03BR01849,Z8358,1.0,00,,O,O,.,141,5,W,,
03BR01850,Z8368,1.0,00,,O,O,.,156,5,W,,
03BR01851,Z8321,1.0,00,,O,O,.,131,5,W,,
03BR01852,Z8328,1.0,00,,O,O,.,142,5,W,,
03BR01853,Z8381,1.0,00,,O,O,.,147,5,W,,
03BR01854,Z8385,1.0,00,,O,O,.,158,5,W,,
03BR01855,Z8399,1.0,00,,O,O,.,134,5,W,,
03BR01856,Z8397,1.0,00,,O,O,.,141,5,W,,
03BR01857,Z8419,1.0,00,,O,O,.,137,5,W,,
03BR01858,Z8406,1.0,00,,O,O,.,155,4,W,,
03BR01859,Z8546,0.5,00,TAY.,X,X,.,167,H,W,93,
03BR01860,Z8549,0.5,00,TAY.,X,X,.,128,H,W,93,
03BR01861,Z8547,0.5,00,TAY.,X,X,.,145,H,W,10,
03BR01862,Z8557,0.5,00,TAY.,X,X,.,135,H,W,93,
03BR01863,Z8561,0.5,00,TAY.,X,X,.,124,H,.,10,
03BR01864,Z8563,0.5,00,TAY.,X,X,.,139,H,W,10,
03BR01865,Z8566,0.5,00,TAY.,X,X,.,127,H,W,93,
03BR01866,Z8212,1.0,00,,O,O,.,138,5,W,,
03BR01867,Z8233,1.0,00,,O,O,.,155,5,W,,
03BR01868,Z8234,1.0,00,4TEATS,O,O,.,167,5,W,,
03BR01869,Z8246,1.0,00,"R.P.,wasOPEN",O,O,.,140,2,W,,
03BR01870,Z8242,1.0,00,,O,O,.,125,5,W,,
03BR01871,Z8247,1.0,00,,O,O,.,137,5,W,,
03BR01872,Z8251,1.0,00,,O,O,.,130,5,W,,
03BR01873,Z8280,1.0,00,ENTR,O,O,.,143,5,W,,
03BR01874,Z8284,1.0,00,,O,O,.,160,5,W,,
03BR01875,Z8288,1.0,00,,O,O,.,133,5,W,,
03BR01876,Z8287,1.0,00,,O,O,.,134,5,W,,
03BR01877,Z8295,1.0,00,,O,O,.,137,5,W,,
03BR01878,Z8271,1.0,00,,O,O,.,155,4,W,,
03BR01879,Z8276,1.0,00,,O,O,.,140,4,W,,
03BR01880,Z7134,2.0,97,ENTR,971,1,.,223,B,W,,
03BR01881,Z7141,2.0,97,,971,1,.,211,B,W,,
03BR01882,Z7120,2.0,97,WEAK,972,1,.,196,B,W,,
03BR01883,Z7181,2.0,97,,972,1,.,198,B,W,,
03BR01884,Z7184,2.0,00,"BLACK,HAIRY",BLK,1,1,188,2,W,,
03BR01885,Z7010,2.0,00,BLACK EWE,BLK,1,1,144,2,W,,
03BR01886,Z7015,2.0,97,,972,1,.,180,B,W,,
03BR01887,Z7048,2.0,00,"BLK.EWE,R.EYE",BLK,1,1,180,2,W,,
03BR01888,Z7020,2.0,97,NICE EWE,971,1,.,193,B,W,,
03BR01889,Z7098,2.0,97,NICE,972,1,.,211,B,W,,
03BR01890,Z7099,2.0,97,TALL,971,1,.,201,B,W,,
03BR01891,Z7074,2.0,97,SM.BAG,971,1,.,217,B,W,,
03BR01892,Z7200,2.0,97,,971,1,.,228,B,W,,
03BR01893,Z7247,2.0,00,DARK PINTO,BLK,1,1,187,2,W,,
03BR01894,Z7811,1.0,97,,971,1,.,226,B,W,,
03BR01895,Z7814,1.0,97,"MSG, HERE",972,1,.,152,B,W,,
03BR01896,Z7833,1.0,97,FAT,972,1,.,175,B,W,,
03BR01897,Z7847,1.0,97,R.EAR TORN,972,1,.,174,B,W,,
03BR01898,Z7850,1.0,97,NICE,972,1,.,173,B,W,,
03BR01899,Z7823,1.0,97,,971,1,.,191,B,W,,
03BR01900,Z7893,1.0,97,,972,1,.,183,B,W,,
03BR01901,Z7892,1.0,97,,971,1,.,236,B,W,,
03BR01902,Z7870,1.0,00,BLACK,BLK,1,1,160,2,W,,
03BR01903,Z7913,1.0,97,NICE,972,1,.,179,B,W,,
03BR01904,Z7916,1.0,00,BLACK,BLK,1,1,155,1,W,,
03BR01905,Z7912,1.0,97,NICE EWE,972,1,.,182,B,W,,
03BR01906,Z7959,1.0,97,*FIX YTEX TAG,972,1,.,183,B,W,,
03BR01907,Z7990,1.0,97,BIG,972,1,.,205,B,W,,
03BR01908,Z7790,1.0,97,,972,1,.,172,B,W,,
03BR01909,Z7793,1.0,97,,972,1,.,183,B,W,,
03BR01910,00035,3.0,00,BLACK EWE,BLK,1,1,180,1,W,,
03BR01911,00040,3.0,00,BLACK EWE,BLK,1,1,174,2,W,,
03BR01912,00022,3.0,00,BLACK EWE,BLK,1,1,171,2,W,,
03BR01913,00087,3.0,00,"SM.BAG,BLACK",BLK,1,1,167,2,W,,
03BR01914,00097,3.0,68,DYSTOCIA ok,14,5,.,173,2,W,,
03BR01915,00001,3.0,88,TAG CUT '2002,31,2,.,158,1,W,,
