UID,ID,AGE,LINE,RMK,BPEN,BGRP,RGRP,FALLWT,BAND,WTOCT,DAYOCT,WORK,PD,DISP,STM,WTNOV,WDAYN,WTWIN,WDAYW
18BR00555,S0154,4.0,,.,56,2,,208,1,207,1010,W,1,,07,215,1115,232,0115
18BR00556,S0157,4.0,,.,71,2,,179,1,179,1009,W,1,,07,189,1115,211,0117
18BR00557,S0158,4.0,,.,53,2,,154,1,143,1009,W,1,,07,160,1115,186,0117
18BR00558,S0161,4.0,,.,53,2,0,165,1,158,1009,0,7,97,07,,,,
18BR00559,S0163,4.0,,.,50,2,0,193,1,177,1010,W,1,,07,188,1115,200,0117
18BR00560,S0169,4.0,,.,52,2,0,196,1,195,1010,W,1,,07,202,1115,199,0117
18BR00561,S0170,4.0,,FIBROUS.WATER,55,2,,195,D,189,1010,W,1,,07,190,1115,208,0117
18BR00562,S0172,4.0,,.,69,2,0,149,1,140,1009,W,1,,07,162,1115,183,0117
18BR00563,S0173,4.0,,HAIRY,54,2,0,199,D,187,1010,W,1,,07,196,1115,211,0117
18BR00564,S0175,4.0,,.,49,2,0,173,2,163,1009,W,1,,07,164,1113,194,0117
18BR00565,S0176,4.0,,.,49,2,0,183,2,164,1009,W,1,,07,151,1113,183,0117
18BR00566,S0182,4.0,,NO.BAG,51,2,0,224,D,216,1009,W,1,,07,206,1115,229,0117
18BR00567,S0185,4.0,,.,56,2,0,154,2,142,1010,W,1,,07,161,1115,173,0117
18BR00568,S0195,4.0,,.,59,2,0,156,2,150,1010,W,1,,07,167,1113,173,0117
18BR00569,S0198,4.0,,.,61,2,0,221,1,188,1009,W,1,,07,202,1113,229,0117
18BR00570,S0201,4.0,,.,50,2,0,183,1,166,1009,W,1,,07,186,1115,208,0117
18BR00571,S0205,4.0,,.,61,2,,186,2,176,1010,W,1,,07,187,1113,189,0115
18BR00572,S0214,4.0,,.,62,2,0,176,1,168,1010,W,1,,07,175,1113,199,0117
18BR00573,S0215,4.0,,.,55,2,0,195,1,173,1010,W,1,,07,180,1115,179,0117
18BR00574,S0219,4.0,,.,50,2,0,168,2,165,1009,W,1,,07,168,1115,195,0117
18BR00575,S0222,4.0,,.,54,2,0,163,2,155,1009,W,1,,07,162,1115,173,0117
18BR00576,S0223,4.0,,.,62,2,0,167,1,158,1010,W,1,,07,168,1113,199,0117
18BR00577,S0225,4.0,,SMUDDER,49,2,,210,D,198,1010,W,1,,07,195,1113,229,0117
18BR00578,S0248,4.0,,.,56,2,0,172,2,167,1009,W,1,,07,179,1115,195,0117
18BR00579,S0249,4.0,,.,52,2,0,210,2,196,1009,W,1,,07,201,1115,213,0117
18BR00580,S0250,4.0,,.,52,2,0,182,1,166,1010,W,1,,07,165,1115,187,0117
18BR00581,S0259,4.0,,.,49,2,,189,1,176,1010,W,1,,07,182,1113,213,0117
18BR00582,S0265,4.0,,.,54,2,0,162,1,145,1010,0,6,01,07,,,,
18BR00583,S0269,4.0,,.,67,2,0,182,1,178,1009,W,1,,07,196,1115,205,0117
18BR00584,S0273,4.0,,.,49,2,0,185,2,178,1010,W,1,,07,177,1113,174,0117
18BR00585,S0274,4.0,,.,63,2,0,175,2,168,1010,W,1,,07,186,1113,185,0117
18BR00586,S0276,4.0,,ToeAbscessRH,69,2,0,165,H,161,1009,W,1,,07,186,1115,205,0117
18BR00587,S0291,3.0,,.,59,2,0,184,1,179,1010,W,1,,07,197,1113,216,0117
18BR00588,S0293,3.0,,.,53,2,,178,1,171,1010,W,1,,07,182,1115,188,0117
18BR00589,S0294,3.0,,.,52,2,0,179,2,173,1010,W,1,,07,182,1115,187,0117
18BR00590,S0318,3.0,,.,51,2,0,195,2,179,1009,W,1,,07,184,1115,197,0117
18BR00591,S0322,3.0,,BIG.TITS,70,2,,175,1,168,1010,W,1,,07,172,1115,204,0117
18BR00592,S0325,3.0,,TerminalOnly,60,2,0,198,D,185,1010,W,1,,07,194,1113,207,0117
18BR00593,S0342,3.0,,.,61,2,0,130,2,124,1009,W,1,,07,123,1113,145,0117
18BR00594,S0343,3.0,,.,62,2,0,163,2,162,1009,W,1,,07,171,1113,189,0117
18BR00595,S0346,3.0,,.,51,2,0,185,2,166,1009,W,1,,07,173,1115,207,0117
18BR00596,S0362,3.0,,.,52,2,0,197,2,182,1010,W,1,,07,186,1115,179,0117
18BR00597,S0370,3.0,,.,49,2,,212,1,196,1010,W,1,,07,200,1113,210,0117
18BR00598,S0375,3.0,,.,64,2,0,160,1,157,1009,W,1,,07,164,1115,177,0117
18BR00599,S0379,3.0,,.,51,2,,176,1,168,1009,W,1,,07,173,1115,201,0117
18BR00600,S0383,3.0,,.,54,2,0,163,1,152,1009,W,1,,07,156,1115,161,0117
18BR00601,S0395,3.0,,.,49,2,0,173,2,158,1009,W,1,,07,160,1113,176,0117
18BR00602,S0402,3.0,,.,50,2,0,165,2,146,1009,W,1,,07,158,1115,188,0117
18BR00603,S0406,3.0,,LameLH,55,2,0,205,2,193,1009,W,1,,07,204,1115,226,0117
18BR00604,S0407,3.0,,.,55,2,0,201,2,187,1009,W,1,,07,202,1115,184,0115
18BR00605,S0410,3.0,,.,51,2,0,152,2,144,1010,W,1,,07,155,1115,171,0117
18BR00606,S0411,3.0,,.,55,2,0,174,1,161,1009,W,1,,07,169,1115,161,0115
18BR00607,S0414,3.0,,.,63,2,0,179,2,163,1009,W,1,,07,174,1113,204,0117
18BR00608,S0421,3.0,,.,56,2,0,184,2,166,1009,W,1,,07,186,1115,200,0117
18BR00609,S0425,3.0,,TerminalOnly,69,2,0,200,D,179,1010,W,1,,07,190,1115,207,0117
18BR00610,S0426,3.0,,.,56,2,0,178,2,167,1009,W,1,,07,177,1115,197,0117
18BR00611,S0427,3.0,,.,68,2,0,161,H,149,1010,W,1,,07,158,1115,180,0117
18BR00612,S0436,3.0,,.,55,2,,183,1,176,1009,W,1,,07,193,1115,210,0117
18BR00613,S0438,3.0,,.,56,2,0,168,1,162,1010,W,1,,07,173,1115,182,0117
18BR00614,S0447,3.0,,.,49,2,0,178,1,158,1010,W,1,,07,169,1113,202,0117
18BR00615,S0451,3.0,,HD.BAG,50,2,,221,D,208,1010,W,1,,07,212,1115,230,0117
18BR00616,S0455,3.0,,.,64,2,0,166,1,156,1009,W,1,,07,172,1115,196,0115
18BR00617,S0465,3.0,,.,50,2,0,191,1,176,1010,W,1,,07,187,1115,193,0117
18BR00618,S0477,3.0,,.,66,2,0,158,1,151,1010,W,1,,07,166,1115,184,0117
18BR00619,S0498,3.0,,.,67,2,0,172,1,158,1010,W,1,,07,167,1115,187,0117
18BR00620,S0503,3.0,,.,51,2,,229,D,218,1010,W,1,,07,211,1115,234,0117
18BR00621,S0511,3.0,,.,71,2,0,145,1,145,1010,W,1,,07,164,1115,186,0117
18BR00622,S0516,3.0,,.,66,2,0,184,1,177,1010,W,1,,07,184,1115,205,0117
18BR00623,S0521,3.0,,.,48,2,,165,1,161,1010,W,1,,07,162,1113,188,0117
18BR00624,S0527,3.0,,HARDLEFTS,53,2,,185,2,173,1010,W,1,,07,196,1115,218,0117
18BR00625,S0528,3.0,,.,63,2,0,189,1,182,1010,W,1,,07,196,1113,213,0117
18BR00626,S0535,3.0,,.,55,2,0,141,2,143,1009,W,1,,07,152,1115,168,0117
18BR00627,S0544,3.0,,.,72,2,0,201,1,193,1010,W,1,,07,207,1115,238,0117
18BR00628,S0560,3.0,,BL.ON.NOSE,54,2,0,191,D,187,1010,W,1,,07,190,1115,218,0117
18BR00629,S0562,3.0,,RSHLDRLACERTN,72,2,0,153,2,140,1010,W,1,,07,157,1115,171,0117
18BR00630,S0564,3.0,,ClawAmputated,70,2,0,155,H,143,1010,W,1,,07,169,1115,187,0117
18BR00631,S0581,3.0,,.,54,2,0,169,1,154,1010,W,1,,07,168,1115,194,0117
18BR00632,S0584,3.0,,THIN.LSDCHUNK,68,2,0,166,2,165,1009,W,1,,07,178,1115,184,0115
18BR00633,S0595,3.0,,OK.FOR.ONE,54,2,0,208,D,201,1009,W,1,,07,209,1115,215,0117
18BR00634,S0596,3.0,,.,52,2,,232,2,227,1009,W,1,,07,223,1115,237,0115
18BR00635,S0606,3.0,,.,59,2,0,154,1,146,1009,W,1,,07,162,1113,178,0117
18BR00636,S0610,3.0,,TerminalOnly,53,2,0,216,D,199,1010,W,1,,07,211,1115,228,0117
18BR00637,S0615,3.0,,.,70,2,0,154,1,147,1009,W,1,,07,157,1115,184,0117
18BR00638,S0620,3.0,,.,48,2,0,175,2,155,1010,W,1,,07,162,1113,194,0117
18BR00639,S0622,3.0,,.,56,2,,180,2,173,1010,W,1,,07,183,1115,197,0117
18BR00640,S0626,3.0,,.,50,2,0,176,2,166,1010,W,1,,07,175,1115,188,0115
18BR00641,S0644,3.0,,.,65,2,0,200,1,183,1010,W,1,,07,196,1115,206,0117
18BR00642,S0662,3.0,,.,54,2,0,188,1,173,1010,W,1,,07,186,1115,208,0115
18BR00643,S0664,3.0,,SM.BAG,41,2,,188,1,185,1009,W,1,,01,186,1115,216,0117
18BR00644,S0666,3.0,,.,48,2,0,212,1,186,1010,W,1,,07,199,1113,233,0117
18BR00645,S0678,3.0,,LAME.LH,71,2,0,188,1,178,1010,W,1,,07,188,1115,202,0117
18BR00646,S0684,3.0,,.,52,2,0,201,1,197,1009,W,1,,07,193,1115,226,0117
18BR00647,S0685,3.0,,OKFORONE,53,2,,163,2,161,1010,W,1,,07,169,1115,187,0117
18BR00648,S0700,3.0,,.,48,2,0,171,2,169,1010,W,1,,07,175,1113,189,0117
18BR00649,S0710,3.0,,.,52,2,0,184,1,179,1010,0,1,,07,180,1115,190,0115
18BR00650,S0720,3.0,,.,49,2,0,176,1,171,1010,W,1,,07,168,1113,186,0117
18BR00651,S0748,2.0,,.,63,2,0,198,1,188,1009,W,1,,07,201,1113,202,0117
18BR00652,S0751,2.0,,.,71,2,0,164,2,158,1009,W,1,,07,167,1115,184,0117
18BR00653,S0755,2.0,,.,55,2,0,158,1,146,1010,W,1,,07,165,1115,187,0117
18BR00654,S0757,2.0,,.,69,2,0,193,2,187,1009,W,1,,07,199,1115,218,0117
18BR00655,S0759,2.0,,.,71,2,0,183,2,168,1009,W,1,,07,185,1115,204,0117
18BR00656,S0760,2.0,,SM.BAG,67,2,0,184,2,168,1009,W,1,,07,197,1115,212,0117
18BR00657,S0761,2.0,,.,51,2,0,168,2,162,1010,W,1,,07,166,1115,169,0117
18BR00658,S0763,2.0,,RHBumblefoot,61,2,0,140,2,139,1009,W,1,,07,149,1113,162,0117
18BR00659,S0764,2.0,,.,51,2,0,153,1,145,1009,W,1,,07,153,1115,186,0117
18BR00660,S0765,2.0,,TerminalOnly,64,2,,221,D,211,1009,W,1,,07,222,1115,232,0117
18BR00661,S0769,2.0,,.,64,2,0,161,2,162,1009,W,1,,07,169,1115,172,0115
18BR00662,S0770,2.0,,.,52,2,,144,2,146,1009,W,1,,07,149,1115,165,0117
18BR00663,S0771,2.0,,.,52,2,,182,2,165,1010,W,1,,07,174,1115,184,0117
18BR00664,S0773,2.0,,.,49,2,,146,1,142,1010,W,1,,07,142,1113,169,0117
18BR00665,S0777,2.0,,.,59,2,0,168,D,155,1010,W,1,,43,180,1113,194,0117
18BR00666,S0784,2.0,,.,50,2,0,180,1,164,1009,W,1,,07,178,1115,187,0117
18BR00667,S0788,2.0,,.,70,2,0,162,1,156,1009,W,1,,07,166,1115,187,0117
18BR00668,S0790,2.0,,.,66,2,0,151,1,141,1010,W,1,,07,157,1115,184,0117
18BR00669,S0792,2.0,,.,50,2,0,156,2,147,1010,W,1,,07,153,1115,176,0117
18BR00670,S0795,2.0,,1ST,66,2,0,209,D,206,1009,W,1,,07,213,1115,217,0117
18BR00671,S0802,2.0,,.,67,2,,166,1,152,1009,W,1,,07,174,1115,198,0117
18BR00672,S0808,2.0,,RTSIDETHICK,70,2,0,179,1,174,1009,W,1,,07,187,1115,199,0117
18BR00673,S0817,2.0,,.,62,2,0,194,2,185,1009,W,1,,07,187,1113,208,0117
18BR00674,S0824,2.0,,.,66,2,0,186,2,173,1010,W,1,,07,187,1115,201,0117
18BR00675,S0825,2.0,,.,72,2,0,179,2,160,1010,W,1,,07,171,1115,187,0117
18BR00676,S0827,2.0,,.,70,2,0,201,1,194,1009,W,1,,07,205,1115,215,0115
18BR00677,S0830,2.0,,.,57,2,0,190,1,160,1010,W,1,,07,189,1113,217,0117
18BR00678,S0831,2.0,,.,64,2,0,193,2,183,1009,W,1,,07,204,1115,210,0117
18BR00679,S0834,2.0,,.,56,2,0,160,1,155,1009,W,1,,07,167,1115,188,0117
18BR00680,S0835,2.0,,NOLAMBSFOUND,58,2,0,175,D,165,1010,W,1,,07,177,1113,193,0115
18BR00681,S0839,2.0,,.,66,2,0,165,1,157,1010,W,1,,07,179,1115,190,0117
18BR00682,S0840,2.0,,2ND,72,2,0,211,D,198,1010,W,1,,07,213,1115,217,0117
18BR00683,S0843,2.0,,.,51,2,0,154,2,157,1010,W,1,,07,162,1115,183,0117
18BR00684,S0847,2.0,,.,63,2,0,174,1,172,1009,W,1,,07,184,1113,204,0117
18BR00685,S0848,2.0,,.,64,2,0,199,2,179,1010,W,1,,07,205,1115,223,0117
18BR00686,S0849,2.0,,.,60,2,,166,2,158,1010,W,1,,07,167,1113,176,0117
18BR00687,S0853,2.0,,.,57,2,0,191,1,185,1009,W,1,,07,194,1113,189,0117
18BR00688,S0855,2.0,,.,61,2,0,194,2,183,1009,W,1,,42,186,1113,197,0117
18BR00689,S0861,2.0,,.,48,2,,158,1,156,1009,W,1,,07,153,1113,175,0117
18BR00690,S0863,2.0,,.,66,2,0,199,2,175,1009,W,1,,07,191,1115,211,0117
18BR00691,S0875,2.0,,.,68,2,0,156,2,153,1009,W,1,,07,152,1115,182,0117
18BR00692,S0877,2.0,,.,51,2,,142,2,124,1010,W,1,,07,130,1115,161,0115
18BR00693,S0883,2.0,,.,61,2,0,162,2,151,1010,W,1,,07,168,1113,180,0117
18BR00694,S0884,2.0,,.,62,2,0,162,2,154,1009,W,1,,42,162,1113,191,0117
18BR00695,S0892,2.0,,1ST,68,2,0,222,D,202,1010,W,1,,07,212,1115,233,0117
18BR00696,S0903,2.0,,1ST,72,2,0,193,D,185,1009,W,1,,07,195,1115,190,0115
18BR00697,S0904,2.0,,.,68,2,0,182,2,169,1009,W,1,,07,172,1115,184,0115
18BR00698,S0906,2.0,,.,56,2,0,193,1,177,1010,W,1,,07,190,1115,208,0117
18BR00699,S0911,2.0,,.,61,2,,171,2,158,1009,W,1,,07,176,1113,189,0117
18BR00700,S0920,2.0,,.,57,2,0,169,1,157,1009,W,1,,07,171,1113,194,0117
18BR00701,S0923,2.0,,.,56,2,0,145,1,138,1010,W,1,,07,149,1115,163,0117
18BR00702,S0925,2.0,,.,63,2,,185,D,179,1009,W,1,,42,193,1113,196,0117
18BR00703,S0926,2.0,,.,64,2,,162,1,151,1009,W,1,,42,160,1115,171,0117
18BR00704,S0928,2.0,,.,66,2,0,149,2,146,1010,W,1,,07,158,1115,169,0117
18BR00705,S0930,2.0,,.,67,2,,165,2,156,1009,W,1,,42,178,1115,201,0117
18BR00706,S0933,2.0,,.,58,2,0,176,1,169,1009,W,1,,07,188,1113,208,0117
18BR00707,S0934,2.0,,.,59,2,0,176,1,168,1009,W,1,,07,182,1113,207,0117
18BR00708,S0938,2.0,,TerminalOnly,57,2,0,184,D,176,1010,W,1,,07,188,1113,204,0117
18BR00709,S0941,2.0,,.,55,2,0,151,2,140,1009,W,1,,07,152,1115,165,0115
18BR00710,S0948,2.0,,.,59,2,0,180,2,166,1010,W,1,,07,193,1113,213,0115
18BR00711,S0955,2.0,,.,72,2,0,216,2,195,1010,W,1,,07,206,1115,207,0117
18BR00712,S0963,2.0,,.,53,2,0,154,1,151,1009,W,1,,07,156,1115,172,0117
18BR00713,S0973,2.0,,VAG.TRAUMA,50,2,0,169,1,156,1009,W,1,,07,173,1115,189,0117
18BR00714,S0977,2.0,,.,49,2,,173,2,157,1010,W,1,,07,155,1113,182,0117
18BR00715,S0982,2.0,,.,60,2,,198,2,186,1009,W,1,,43,195,1113,201,0117
18BR00716,S0984,2.0,,.,49,2,,184,2,167,1010,W,1,,07,169,1113,205,0117
18BR00717,S0988,2.0,,.,60,2,0,168,2,161,1009,W,1,,07,158,1113,187,0117
18BR00718,S0993,2.0,,.,68,2,,168,1,160,1010,W,1,,07,168,1115,185,0117
18BR00719,S0995,2.0,,.,53,2,,193,2,176,1009,W,1,,07,194,1115,205,0117
18BR00720,S0997,2.0,,RSMORE,65,2,,204,1,188,1010,W,1,,07,210,1115,243,0115
18BR00721,S1000,2.0,,.,53,2,0,187,1,160,1010,W,1,,07,174,1115,201,0117
18BR00722,S1005,2.0,,.,55,2,0,166,1,152,1010,W,1,,07,156,1115,178,0117
18BR00723,S1012,2.0,,.,70,2,0,175,2,166,1009,W,1,,42,177,1115,185,0117
18BR00724,S1014,2.0,,.,68,2,0,166,1,155,1010,W,1,,07,166,1115,190,0117
18BR00725,S1016,2.0,,.,72,2,0,172,1,164,1009,W,1,,07,178,1115,182,0117
18BR00726,S1023,2.0,,.,48,2,0,175,1,168,1009,W,1,,07,167,1113,185,0117
18BR00727,S1024,2.0,,.,69,2,0,177,1,173,1010,W,1,,07,185,1115,200,0117
18BR00728,S1025,2.0,,.,71,2,0,166,1,156,1010,W,1,,07,177,1115,198,0117
18BR00729,S1032,2.0,,.,48,2,0,182,2,168,1010,W,1,,07,169,1113,164,0117
18BR00730,S1033,2.0,,SM.BAG,58,2,0,154,2,149,1009,W,1,,07,152,1113,146,0117
18BR00731,S1038,2.0,,.,60,2,0,183,2,172,1010,W,1,,07,180,1113,197,0117
18BR00732,S1040,2.0,,.,67,2,0,182,1,168,1010,W,1,,07,189,1115,205,0117
18BR00733,S1042,2.0,,.,69,2,0,175,1,162,1010,W,1,,07,172,1115,191,0117
18BR00734,S1047,2.0,,FEW.CHUNKS,64,2,0,197,1,186,1009,W,1,,07,204,1115,216,0117
18BR00735,S1050,2.0,,.,57,2,0,182,2,169,1009,W,1,,07,176,1113,183,0117
18BR00736,S1052,2.0,,.,59,2,0,163,1,153,1010,W,1,,07,166,1113,186,0117
18BR00737,S1055,2.0,,.,60,2,0,196,2,188,1009,W,1,,07,195,1113,183,0117
18BR00738,S1066,2.0,,.,52,2,0,153,1,135,1010,W,1,,07,147,1115,183,0117
18BR00739,S1067,2.0,,.,54,2,,162,2,151,1009,W,1,,07,158,1115,180,0117
18BR00740,S1068,2.0,,.,49,2,,174,2,168,1009,W,1,,07,168,1113,186,0115
18BR00741,S1070,2.0,,.,54,2,0,166,1,158,1009,W,1,,07,173,1115,198,0117
18BR00742,S1073,2.0,,.,58,2,0,163,1,150,1009,W,1,,07,168,1113,186,0117
18BR00743,S1074,2.0,,.,56,2,0,189,1,172,1009,W,1,,07,186,1115,213,0117
18BR00744,S1076,2.0,,BLOOD2SIDES,61,2,0,184,1,171,1009,W,1,,07,184,1113,209,0117
18BR00745,S1085,2.0,,.,58,2,0,178,2,173,1009,W,1,,07,193,1113,189,0117
18BR00746,S1089,2.0,,.,68,2,0,190,1,185,1010,W,1,,07,193,1115,205,0117
18BR00747,S1092,2.0,,.,65,2,0,166,2,150,1010,W,1,,07,169,1115,182,0117
18BR00748,S1095,2.0,,OKFORONE,71,2,0,183,1,166,1010,W,1,,07,193,1115,204,0117
18BR00749,S1096,2.0,,.,48,2,0,154,2,149,1010,W,1,,07,150,1113,160,0117
18BR00750,S1098,2.0,,LOW2?OKFORONE,54,2,,208,2,201,1010,W,1,,07,206,1115,222,0117
18BR00751,S1106,2.0,,BIGTITS,53,2,0,171,2,164,1009,W,1,,07,176,1115,188,0117
18BR00752,S1112,2.0,,.,67,2,0,213,1,200,1009,W,1,,07,212,1115,222,0117
18BR00753,S1116,2.0,,.,66,2,0,191,D,184,1010,W,1,,42,195,1115,210,0117
18BR00754,S1127,1.0,,.,56,2,0,158,D,152,1010,W,1,,07,162,1115,151,0117
18BR00755,S1129,1.0,,1ST,70,2,0,151,D,142,1010,W,1,,07,152,1115,165,0117
18BR00756,S1134,1.0,,SICK?,49,2,,188,D,179,1009,W,1,,07,179,1113,216,0117
18BR00757,S1135,1.0,,PINK,62,2,,184,D,173,1010,W,1,,42,176,1113,208,0117
18BR00758,S1138,1.0,,.,70,2,,174,D,167,1010,W,1,,07,180,1115,193,0117
18BR00759,S1139,1.0,,From Mud Lake,69,2,0,139,1,132,1009,W,1,,43,146,1115,161,0117
18BR00760,S1142,1.0,,.,63,2,0,165,D,157,1009,W,1,,07,166,1113,167,0117
18BR00761,S1145,1.0,,SM.BAG,51,2,0,139,2,132,1009,W,1,,07,139,1115,162,0117
18BR00762,S1151,1.0,,.,57,2,0,147,2,141,1009,W,1,,07,144,1113,158,0117
18BR00763,S1152,1.0,,.,58,2,0,166,D,156,1010,W,1,,07,173,1113,187,0117
18BR00764,S1157,1.0,,SM.BAG,72,2,,143,2,138,1009,W,1,,42,143,1115,161,0117
18BR00765,S1163,1.0,,.,57,2,0,133,2,128,1010,W,1,,07,134,1113,145,0117
18BR00766,S1165,1.0,,HAIRY,59,2,0,158,D,154,1009,W,1,,07,167,1113,162,0115
18BR00767,S1166,1.0,,.,60,2,0,134,1,131,1010,W,1,,07,136,1113,160,0117
18BR00768,S1175,1.0,,.,55,2,0,138,1,135,1010,W,1,,07,143,1115,154,0117
18BR00769,S1176,1.0,,HAIRY,52,2,0,154,D,168,1010,W,1,,07,151,1115,167,0117
18BR00770,S1177,1.0,,.,56,2,0,146,D,142,1009,W,1,,07,145,1115,162,0117
18BR00771,S1183,1.0,,HAIRY.VetFixE,63,2,,154,D,134,1010,W,1,,42,154,1113,174,0117
18BR00772,S1185,1.0,,SM.BAG,69,2,0,133,1,122,1010,W,1,,07,140,1115,155,0117
18BR00773,S1190,1.0,,SM.BAG,48,2,0,157,2,150,1009,W,1,,07,152,1113,175,0117
18BR00774,S1194,1.0,,.,51,2,,144,2,134,1010,W,1,,07,151,1115,143,0117
18BR00775,S1201,1.0,,.,50,2,0,173,D,167,1009,W,1,,07,173,1115,180,0117
18BR00776,S1202,1.0,,.,71,2,0,154,D,144,1010,W,1,,43,156,1115,168,0117
18BR00777,S1203,1.0,,HAIRY,67,2,0,168,D,157,1010,W,1,,43,171,1115,183,0117
18BR00778,S1206,1.0,,.,49,2,0,139,1,130,1010,W,1,,07,135,1113,156,0117
18BR00779,S1208,1.0,,.,68,2,0,139,2,129,1009,W,1,,42,135,1115,151,0117
18BR00780,S1210,1.0,,.,71,2,0,124,D,121,1010,W,1,,43,131,1115,149,0117
18BR00781,S1215,1.0,,.,68,2,0,145,1,136,1010,W,1,,42,144,1115,163,0117
18BR00782,S1223,1.0,,.,54,2,0,147,D,144,1009,W,1,,07,151,1115,167,0117
18BR00783,S1228,1.0,,.,65,2,0,158,2,143,1010,W,1,,07,157,1115,155,0117
18BR00784,S1230,1.0,,.,59,2,0,134,2,125,1009,W,1,,07,142,1113,155,0117
18BR00785,S1232,1.0,,SM.BAG,60,2,0,140,1,138,1010,W,1,,07,150,1113,171,0117
18BR00786,S1234,1.0,,.,64,2,0,130,2,114,1010,W,1,,42,130,1115,153,0117
18BR00787,S1238,1.0,,.,53,2,0,144,2,135,1009,W,1,,07,150,1115,122,0117
18BR00788,S1250,1.0,,.,61,2,0,165,D,160,1010,W,1,,07,167,1113,183,0117
18BR00789,S1254,1.0,,.,50,2,0,185,1,174,1009,W,1,,07,174,1115,188,0115
18BR00790,S1258,1.0,,.,67,2,0,158,D,150,1009,W,1,,43,165,1115,184,0117
18BR00791,S1259,1.0,,.,52,2,0,158,2,141,1010,W,1,,07,150,1115,173,0117
18BR00792,S1261,1.0,,SM.BAG,70,2,0,146,2,144,1009,W,1,,07,150,1115,165,0117
18BR00793,S1267,1.0,,.,51,2,0,143,1,135,1010,W,1,,07,140,1115,152,0117
18BR00794,S1278,1.0,,LOW2?,62,2,,154,1,144,1010,W,1,,07,160,1113,185,0117
18BR00795,S1282,1.0,,.,65,2,0,153,D,142,1010,W,1,,42,160,1115,167,0117
18BR00796,S1286,1.0,,LONG.LABOR,57,2,0,188,D,175,1010,W,1,,07,193,1113,188,0117
18BR00797,S1287,1.0,,.,65,2,,140,1,134,1010,W,1,,42,147,1115,163,0117
18BR00798,S1288,1.0,,.,66,2,0,142,1,125,1010,W,1,,42,134,1115,163,0117
18BR00799,S1289,1.0,,.,72,2,0,129,2,124,1009,W,1,,42,136,1115,141,0117
18BR00800,S1295,1.0,,.,48,2,,168,D,156,1009,W,1,,07,157,1113,184,0117
18BR00801,S1309,1.0,,.,71,2,0,114,2,101,1009,W,1,,07,118,1115,140,0117
18BR00802,S1310,1.0,,2ND.Wheezy,64,2,,162,D,156,1009,W,1,,07,167,1115,177,0117
18BR00803,S1311,1.0,,SM BAG,52,2,,146,1,141,1010,W,1,,07,140,1115,161,0117
18BR00804,S1313,1.0,,SM.BAG,67,2,0,149,D,140,1010,W,1,,07,154,1115,168,0117
18BR00805,S1316,1.0,,.,58,2,0,161,2,152,1009,W,1,,07,165,1113,168,0117
18BR00806,S1319,1.0,,.,60,2,0,139,2,127,1010,W,1,,43,135,1113,155,0117
18BR00807,S1322,1.0,,.,65,2,0,125,1,113,1010,W,1,,43,140,1115,150,0117
18BR00808,S1323,1.0,,.,56,2,0,136,D,127,1010,W,1,,07,139,1115,155,0117
18BR00809,S1326,1.0,,.,61,2,0,152,D,146,1009,W,1,,07,149,1113,157,0117
18BR00810,S1327,1.0,,PINK,62,2,0,135,D,128,1010,W,1,,07,140,1113,155,0117
18BR00811,S1328,1.0,,.,62,2,0,141,2,121,1010,W,1,,07,131,1113,151,0117
18BR00812,S1329,1.0,,.,63,2,0,183,D,173,1009,W,1,,07,185,1113,194,0115
18BR00813,S1336,1.0,,.,64,2,0,145,2,140,1009,W,1,,07,156,1115,164,0117
18BR00814,S1338,1.0,,.,62,2,0,155,,138,1010,W,1,,07,153,1113,157,0117
18BR00815,S1340,1.0,,.,70,2,0,125,2,123,1009,0,7,97,43,,,,
18BR00816,S1341,1.0,,.,49,2,0,132,1,128,1010,W,1,,07,127,1113,156,0117
18BR00817,S1342,1.0,,.,55,2,0,178,D,169,1010,W,1,,07,182,1115,206,0117
18BR00818,S1346,1.0,,OKFORONE,54,2,0,151,1,140,1010,W,1,,07,150,1115,161,0117
18BR00819,S1348,1.0,,SMBAG,69,2,0,142,2,133,1010,W,1,,07,149,1115,163,0117
18BR00820,S1350,1.0,,HIGH1?,58,2,0,139,1,127,1010,W,1,,07,146,1113,155,0117
18BR00821,S1351,1.0,,.,59,2,0,144,2,138,1009,W,1,,07,153,1113,153,0117
18BR00822,S1352,1.0,,.,60,2,0,144,2,141,1010,W,1,,07,142,1113,157,0117
18BR00823,S1353,1.0,,.,61,2,0,141,2,135,1009,W,1,,07,140,1113,156,0117
18BR00824,S1355,1.0,,.,69,2,0,168,2,155,1010,W,1,,42,178,1115,185,0117
18BR00825,S1357,1.0,,.,57,2,0,172,D,161,1009,W,1,,43,175,1113,190,0117
18BR00826,S1358,1.0,,.,58,2,0,174,D,173,1009,W,1,,43,186,1113,202,0117
18BR00827,S1359,1.0,,.,59,2,0,121,2,118,1009,W,1,,07,132,1113,131,0115
18BR00828,S1364,1.0,,.,49,2,0,156,D,153,1009,W,1,,07,151,1113,178,0117
18BR00829,S1365,1.0,,SM.BAG,49,2,0,152,1,135,1010,W,1,,07,143,1113,162,0117
18BR00830,S1369,1.0,,.,72,2,,149,2,147,1009,W,1,,07,157,1115,163,0117
18BR00831,S1374,1.0,,2ND,69,2,0,167,D,151,1009,W,1,,43,165,1115,190,0117
18BR00832,S1381,1.0,,.,53,2,0,129,1,124,1009,W,1,,07,130,1115,147,0117
