UID,ID,AGE,LINE,RMK,BPEN,BGRP,RGRP,FAWT,BAND,WORK,DISP
01BR00864,A2690,5.5,73,RP,42,2,7,176,1,W,
01BR00865,A2696,5.5,73,RP,56,2,7,174,3,W,
01BR00866,A2248,6.0,ch,,UI,2,2,184,A,W,
01BR00867,A2257,6.0,81,,04,2,0,193,2,W,
01BR00868,A2223,6.0,ch,,BI,A,2,164,2,n,
01BR00869,A2283,6.0,ch,,BI,A,2,147,3,n,
01BR00870,A2286,6.0,82,TRY3 1998 yes,29,2,0,167,1,W,
01BR00871,A2293,6.0,ch,LT @RIGHT,BI,A,2,181,2,n,
01BR00872,A2292,6.0,81,,01,2,0,161,1,W,
01BR00873,A2273,6.0,73,,53,2,7,167,1,W,
01BR00874,A2807,5.0,ch,FIBER?,AI,A,2,186,1,n,
01BR00875,A2830,5.0,ch,,AI,A,2,156,3,n,
01BR00876,A2848,5.0,73,,56,2,7,146,2,W,
01BR00877,A2884,5.0,82,THICK MILK,23,2,0,170,1,W,
01BR00878,A2885,5.0,81,,43,2,0,195,1,W,
01BR00879,A2888,5.0,ch,,PI,2,2,0,A,n,
01BR00880,A2889,5.0,ch,"X,LOW PROD.",OVX,O,2,0,5,n,
01BR00881,A2894,5.0,73,,PI,2,7,0,A,n,
01BR00882,A2873,5.0,81,,42,2,0,220,1,W,
01BR00883,A2879,5.0,81,,01,2,0,178,1,W,
01BR00884,A2877,5.0,82,,20,2,0,163,3,W,
01BR00885,A2912,5.0,81,,02,2,0,220,5,W,
01BR00886,A2919,5.0,82,,31,2,0,162,1,W,
01BR00887,A2903,5.0,ch,,PI,2,2,0,A,n,
01BR00888,A2905,5.0,ch,,UI,2,2,175,A,W,
01BR00889,A2908,5.0,81,,02,2,0,165,1,W,
01BR00890,A2961,5.0,82,NICE,22,2,0,183,2,W,
01BR00891,A2986,5.0,82,,43,2,0,178,1,W,
01BR00892,A2970,5.0,81,CURLY,04,2,0,156,2,W,
01BR00893,A2730,5.5,73,,52,2,7,158,2,W,
01BR00894,A2733,5.5,73,,53,2,7,169,1,W,
01BR00895,A2752,5.5,73,,51,2,7,204,2,W,
01BR00896,A2781,5.5,73,"X,BAG",BI,A,7,160,2,n,
01BR00897,A2773,5.5,73,,UI,2,7,167,A,W,
01BR00898,A8130,1.0,81,,01,2,0,138,2,W,
01BR00899,A8123,1.0,82,,29,2,0,142,5,W,
01BR00900,A8017,1.0,82,,31,2,0,153,5,W,
01BR00901,A8039,1.0,81,,02,2,0,136,1,W,
01BR00902,A8062,1.0,81,,01,2,0,165,5,W,
01BR00903,A8074,1.0,88,,43,2,7,158,5,W,
01BR00904,A7114,1.0,81,,03,2,0,127,1,W,
01BR00905,A7102,1.0,82,,26,2,0,146,5,W,
01BR00906,A7108,1.0,82,,28,2,0,148,5,W,
01BR00907,A7134,1.0,82,,26,2,0,174,5,W,
01BR00908,A7138,1.0,82,,29,2,0,157,5,W,
01BR00909,A7143,1.0,82,,30,2,0,166,5,W,
01BR00910,A7157,1.0,82,,20,2,0,128,1,W,
01BR00911,A7125,1.0,88,,52,2,7,168,5,W,
01BR00912,A7193,1.0,88,,55,2,7,169,5,W,
01BR00913,A7171,1.0,88,,55,2,7,148,1,W,
01BR00914,A7177,1.0,82,,24,2,0,143,1,W,
01BR00915,A7010,2.0,88,,41,2,7,200,5,W,
01BR00916,A7016,2.0,82,,31,2,0,172,2,W,
01BR00917,A7008,2.0,81,,42,2,0,194,5,W,
01BR00918,A7009,2.0,81,,04,2,0,172,5,W,
01BR00919,A7053,1.0,88,,53,2,7,148,1,W,
01BR00920,A7059,1.0,88,,54,2,0,137,2,W,
01BR00921,A7057,1.0,88,,55,2,0,141,1,W,
01BR00922,A7069,1.0,88,,42,2,0,164,5,W,
01BR00923,A7083,1.0,88,,43,2,0,173,5,W,
01BR00924,A7090,1.0,81,,02,2,0,158,2,W,
01BR00925,A7096,1.0,88,MOTHERLY,56,2,0,169,5,W,
01BR00926,A7074,1.0,88,,55,2,0,184,5,W,
01BR00927,A7313,1.0,88,,53,2,7,137,2,W,
01BR00928,A7303,1.0,81,JAW5 <chk,03,2,0,132,2,W,
01BR00929,A7309,1.0,88,,41,2,7,159,5,W,
01BR00930,A7354,1.0,81,,01,2,0,163,5,W,
01BR00931,A7369,1.0,81,,03,2,0,153,5,W,
01BR00932,A7385,1.0,82,,25,2,0,141,2,W,
01BR00933,A7393,1.0,82,,21,2,0,162,5,W,
01BR00934,A7395,1.0,88,,43,2,7,160,5,W,
01BR00935,A7371,1.0,81,,04,2,0,163,5,W,
01BR00936,A7377,1.0,81,,03,2,0,143,5,W,
01BR00937,A7439,1.0,81,,03,2,0,117,2,W,
01BR00938,A7449,1.0,88,,54,2,7,140,1,W,
01BR00939,A7447,1.0,88,HAIRY,42,2,7,152,1,W,
01BR00940,A7455,1.0,82,,20,2,0,142,1,W,
01BR00941,A7458,1.0,81,,02,2,0,179,5,W,
01BR00942,A7457,1.0,88,,42,2,7,166,5,W,
01BR00943,A7468,1.0,82,,26,2,0,151,5,W,
01BR00944,A7469,1.0,82,,23,2,0,114,1,W,
01BR00945,A7467,1.0,82,F3-,25,2,0,149,5,W,
01BR00946,A7425,1.0,81,BRITCHY,03,2,0,143,1,W,
01BR00947,A7426,1.0,81,,04,2,0,144,5,W,
01BR00948,A7491,1.0,88,,43,2,7,140,1,W,
01BR00949,A7495,1.0,88,,42,2,7,160,5,W,
01BR00950,A7475,1.0,88,,43,2,7,128,3,W,
01BR00951,A7512,1.0,81,,04,2,0,169,1,W,
01BR00952,A7500,1.0,88,,54,2,7,139,2,W,
01BR00953,A7509,1.0,81,ABORT 2/8/01,04,2,0,185,5,W,
01BR00954,A7531,1.0,81,,04,2,0,170,5,W,
01BR00955,A7533,1.0,81,,01,2,0,163,5,W,
01BR00956,A7542,1.0,81,,03,2,0,180,5,W,
01BR00957,A7526,1.0,88,,52,2,7,165,5,W,
01BR00958,A7585,1.0,81,NICE,04,2,0,182,5,W,
01BR00959,A7582,1.0,81,,03,2,0,176,5,W,
01BR00960,A7591,1.0,82,,26,2,0,145,5,W,
01BR00961,A7575,1.0,82,,22,2,0,154,5,W,
01BR00962,A7577,1.0,88,MSG 10/24/01,41,2,7,173,5,n,97
01BR00963,A7610,1.0,88,,55,2,7,170,5,W,
01BR00964,A7613,1.0,88,,56,2,7,163,5,W,
01BR00965,A7600,1.0,82,,20,2,0,150,5,W,
01BR00966,A7602,1.0,88,,51,2,7,134,1,W,
01BR00967,A7609,1.0,82,,31,2,0,157,5,W,
01BR00968,A7653,1.0,82,,27,2,0,159,5,W,
01BR00969,A7658,1.0,82,,21,2,0,141,5,W,
01BR00970,A7622,1.0,82,,27,2,0,145,5,W,
01BR00971,A7628,1.0,82,,28,2,0,142,5,W,
01BR00972,A7681,1.0,81,,02,2,0,197,5,W,
01BR00973,A7673,1.0,88,,43,2,7,161,5,W,
01BR00974,A7675,1.0,81,,02,2,0,181,5,W,
01BR00975,A7213,1.0,81,,02,2,0,155,1,W,
01BR00976,A7214,1.0,81,,02,2,0,149,5,W,
01BR00977,A7216,1.0,81,,01,2,0,181,5,W,
01BR00978,A7217,1.0,81,,04,2,0,177,5,W,
01BR00979,A7201,1.0,82,,30,2,0,149,5,W,
01BR00980,A7203,1.0,82,,31,2,0,153,5,W,
01BR00981,A7204,1.0,81,,04,2,0,134,2,W,
01BR00982,A7206,1.0,82,MOTHERLY,22,2,0,151,5,W,
01BR00983,A7230,1.0,81,,01,2,0,125,1,W,
01BR00984,A7236,1.0,82,QUIET,24,2,0,128,1,W,
01BR00985,A7237,1.0,82,,25,2,0,174,5,W,
01BR00986,A7245,1.0,81,,04,2,0,137,1,W,
01BR00987,A7252,1.0,81,,01,2,0,157,5,W,
01BR00988,A7259,1.0,82,,29,2,0,142,3,W,
01BR00989,A7265,1.0,82,,23,2,0,150,5,W,
01BR00990,A7262,1.0,82,ABORT 2/8/01,30,2,0,169,5,W,
01BR00991,A7268,1.0,82,,28,2,0,150,2,W,
01BR00992,A7222,1.0,82,,27,2,0,152,2,W,
01BR00993,A7288,1.0,88,,55,2,7,184,5,W,
01BR00994,A7291,1.0,82,,24,2,0,151,5,W,
01BR00995,A7296,1.0,88,BRITCHY,51,2,0,124,1,W,
01BR00996,A7812,1.0,81,,04,2,0,170,2,W,
01BR00997,A7856,1.0,82,NICE,21,2,0,163,5,W,
01BR00998,A7860,1.0,81,,04,2,0,180,5,W,
01BR00999,A7863,1.0,82,,28,2,0,160,5,W,
01BR01000,A7866,1.0,81,,01,2,0,159,5,W,
01BR01001,A7903,1.0,88,,56,2,7,145,1,W,
01BR01002,A7908,1.0,82,,27,2,0,153,5,W,
01BR01003,A7936,1.0,82,,22,2,0,153,5,W,
01BR01004,A7961,1.0,82,,23,2,0,152,5,W,
01BR01005,A7926,1.0,81,,01,2,0,156,2,W,
01BR01006,A7985,1.0,88,,43,2,7,170,5,W,
01BR01007,A7731,1.0,81,,02,2,0,156,5,W,
01BR01008,A7748,1.0,88,,52,2,7,173,5,W,
01BR01009,A7755,1.0,88,,41,2,7,159,5,W,
01BR01010,A7752,1.0,81,,03,2,0,145,1,W,
01BR01011,A7765,1.0,88,,56,2,7,140,5,W,
01BR01012,A7721,1.0,88,X BAD EYES,42,2,7,128,1,W,XX
01BR01013,A7785,1.0,81,CHUNKY,03,2,0,197,5,W,
01BR01014,A7788,1.0,81,,01,2,0,173,5,W,
01BR01015,A7799,1.0,88,,56,2,7,173,5,W,
01BR01016,A7770,1.0,81,,04,2,0,156,5,W,
01BR01017,K1114,1.0,00,,52,1,0,208,5,W,
01BR01018,K1115,1.0,68,LEGGY,06,1,7,183,2,W,
01BR01019,K1116,1.0,68,,03,1,7,172,1,W,
01BR01020,K1119,1.0,68,,08,1,7,178,2,W,
01BR01021,K1117,1.0,68,,04,1,7,158,3,W,
01BR01022,K1105,1.0,68,,08,1,7,182,2,W,
01BR01023,K1148,1.0,68,,01,1,7,159,1,W,
01BR01024,K1151,1.0,68,,07,1,7,189,5,W,
01BR01025,K1150,1.0,68,,07,1,7,164,2,W,
01BR01026,K1153,1.0,68,,04,1,7,179,5,W,
01BR01027,K1154,1.0,68,,03,1,7,190,5,W,
01BR01028,K1156,1.0,68,,07,1,7,163,2,W,
01BR01029,K1159,1.0,68,,08,1,7,153,1,W,
01BR01030,K1164,1.0,68,,02,1,7,166,1,W,
01BR01031,K1121,1.0,68,,05,1,7,184,5,W,
01BR01032,K1123,1.0,68,LEGGY,05,1,7,180,1,W,
01BR01033,K1125,1.0,68,,01,1,7,185,5,W,
01BR01034,K1126,1.0,68,NICE,02,1,7,178,3,W,
01BR01035,K1122,1.0,68,,06,1,7,218,5,W,
01BR01036,K1127,1.0,68,,06,1,7,201,5,W,
01BR01037,K1185,1.0,00,,52,1,0,135,3,W,
01BR01038,K1186,1.0,68,,07,1,7,186,1,W,
01BR01039,K1191,1.0,68,,03,1,7,195,5,W,
01BR01040,K1190,1.0,68,,07,1,7,148,1,W,
01BR01041,K1194,1.0,68,JAW ok,04,1,7,161,1,W,
01BR01042,K1197,1.0,68,,04,1,7,167,1,W,
01BR01043,K1171,1.0,00,PINTO ewe,60,1,1,159,5,W,
01BR01044,K1170,1.0,00,"VAG.PRO.,SEWN",OVX,O,0,156,1,W,
01BR01045,K1176,1.0,68,,02,1,7,168,2,W,
01BR01046,K1179,1.0,68,,03,1,7,140,1,W,
01BR01047,K1006,2.0,00,,52,1,0,153,2,W,
01BR01048,K1002,2.0,68,,07,1,7,174,2,W,
01BR01049,K1041,1.0,00,,52,1,0,162,2,W,
01BR01050,K1049,1.0,00,,52,1,0,182,5,W,
01BR01051,K1051,1.0,68,,05,1,7,154,5,W,
01BR01052,K1056,1.0,00,,51,1,0,173,2,W,
01BR01053,K1052,1.0,68,,06,1,7,159,3,W,
01BR01054,K1066,1.0,68,ENTR,07,1,7,184,5,W,
01BR01055,K1062,1.0,68,,04,1,7,160,2,W,
01BR01056,K1020,2.0,00,,53,1,0,167,5,W,
01BR01057,K1083,1.0,68,SENORITA-2000,07,1,7,162,5,W,
01BR01058,K1089,1.0,68,,05,1,7,168,5,W,
01BR01059,K1093,1.0,68,,02,1,7,153,1,W,
01BR01060,K1071,1.0,68,BIG TAG y2001,01,1,7,135,2,W,
01BR01061,K1070,1.0,68,,09,1,7,149,2,W,
01BR01062,K1074,1.0,68,,08,1,7,160,2,W,
01BR01063,K1075,1.0,68,,05,1,7,197,5,W,
01BR01064,K1078,1.0,00,,52,1,0,169,5,W,
01BR01065,K1313,1.0,00,,52,1,0,162,5,W,
01BR01066,K1316,1.0,00,,54,1,0,157,2,W,
01BR01067,K1312,1.0,68,,08,1,7,192,5,W,
01BR01068,K1300,1.0,68,ENTR,05,1,7,178,1,W,
01BR01069,K1305,1.0,68,ENTR,01,1,7,171,1,W,
01BR01070,K1306,1.0,68,,04,1,7,173,1,W,
01BR01071,K1302,1.0,68,NICE,08,1,7,172,3,W,
01BR01072,K1331,1.0,68,,03,1,7,169,5,W,
01BR01073,K1344,1.0,00,,53,1,0,183,5,W,
01BR01074,K1348,1.0,00,,53,1,0,143,2,W,
01BR01075,K1354,1.0,68,,07,1,7,205,5,W,
01BR01076,K1355,1.0,68,,03,1,7,185,2,W,
01BR01077,K1358,1.0,68,,03,1,7,196,5,W,
01BR01078,K1357,1.0,00,,51,1,0,126,1,W,
01BR01079,K1361,1.0,00,BLACK EWE,60,1,1,142,1,W,
01BR01080,K1362,1.0,00,,53,1,0,151,1,W,
01BR01081,K1320,1.0,68,,06,1,7,159,2,W,
01BR01082,K1325,1.0,00,,52,1,0,150,1,W,
01BR01083,K1326,1.0,00,,54,1,0,187,5,W,
01BR01084,K1322,1.0,00,,52,1,0,182,5,W,
01BR01085,K1327,1.0,00,,51,1,0,179,3,W,
01BR01086,K1382,1.0,00,,53,1,0,191,5,W,
01BR01087,K1396,1.0,68,,02,1,7,154,2,W,
01BR01088,K1375,1.0,68,,05,1,7,220,5,W,
01BR01089,K1410,1.0,00,,53,1,0,159,5,W,
01BR01090,K1415,1.0,00,,54,1,0,189,5,W,
01BR01091,K1416,1.0,00,"RP, ABORTED",51,1,0,182,5,W,
01BR01092,K1408,1.0,68,DEAD 10/2001,08,1,7,166,5,n,01
01BR01093,K1407,1.0,68,,07,1,7,185,5,W,
01BR01094,K1439,1.0,68,,04,1,7,203,5,W,
01BR01095,K1444,1.0,68,,08,1,7,172,5,W,
01BR01096,K1446,1.0,68,,05,1,7,179,5,W,
01BR01097,K1447,1.0,68,,06,1,7,191,5,W,
01BR01098,K1465,1.0,68,,09,1,7,193,2,W,
01BR01099,K1469,1.0,68,,01,1,7,194,5,W,
01BR01100,K1467,1.0,68,,04,1,7,148,2,W,
01BR01101,K1483,1.0,68,,09,1,7,149,1,W,
01BR01102,K1491,1.0,00,,51,1,0,126,2,W,
01BR01103,K1495,1.0,00,,54,1,0,173,5,W,
01BR01104,K1498,1.0,00,,53,1,0,210,5,W,
01BR01105,K1473,1.0,00,"OVX, SMALL",OVX,O,0,161,5,W,
01BR01106,K1472,1.0,00,,51,1,0,182,5,W,
01BR01107,K1515,1.0,00,,52,1,0,164,5,W,
01BR01108,K1516,1.0,68,BIG,09,1,7,209,5,W,
01BR01109,K1503,1.0,00,,52,1,0,179,5,W,
01BR01110,K1508,1.0,00,,54,1,0,176,5,W,
01BR01111,K1531,1.0,68,,09,1,7,198,5,W,
01BR01112,K1211,1.0,00,,51,1,0,187,5,W,
01BR01113,K1217,1.0,68,,01,1,7,170,5,W,
01BR01114,K1237,1.0,00,,53,1,0,161,1,W,
01BR01115,K1240,1.0,68,,02,1,7,154,1,W,
01BR01116,K1248,1.0,68,,08,1,7,181,5,W,
01BR01117,K1247,1.0,00,,54,1,0,172,5,W,
01BR01118,K1252,1.0,68,,06,1,7,192,5,W,
01BR01119,K1260,1.0,68,F3-,01,1,7,145,3,W,
01BR01120,K1267,1.0,68,,05,1,7,155,1,W,
01BR01121,K1221,1.0,00,,51,1,0,203,5,W,
01BR01122,K1224,1.0,68,,08,1,7,206,5,W,
01BR01123,K1225,1.0,68,NICE,05,1,7,146,3,W,
01BR01124,K1294,1.0,68,,07,1,7,197,5,W,
01BR01125,K1274,1.0,00,,51,1,0,187,3,W,
01BR01126,K1275,1.0,68,HAIRY <chk,02,1,7,164,1,W,
01BR01127,K1277,1.0,00,,53,1,0,191,1,W,
01BR01128,K0118,3.0,61,,04,1,7,187,2,W,
01BR01129,K0104,3.0,60,,05,1,7,172,1,W,
01BR01130,K0102,3.0,62,,02,1,7,204,5,W,
01BR01131,K0131,3.0,60,DYSTOCIA,01,1,7,217,1,W,
01BR01132,K0145,3.0,60,,07,1,7,197,1,W,
01BR01133,K0159,3.0,62,R.EYE TRT'01,07,1,7,185,2,W,
01BR01134,K0121,3.0,00,BIG TAG y2001,54,1,0,196,2,W,
01BR01135,K0123,3.0,60,,08,1,7,222,5,W,
01BR01136,K0126,3.0,62,BAG?,BI,A,7,175,2,n,
01BR01137,K0180,3.0,60,DYSTOCIA'99,01,1,7,168,2,W,
01BR01138,K0170,3.0,60,NICE,02,1,7,183,1,W,
01BR01139,K0017,3.0,00,,53,1,0,162,1,W,
01BR01140,K0039,3.0,61,PROD,BI,A,7,219,5,n,
01BR01141,K0055,3.0,62,BLK. EYE,07,1,7,167,1,W,
01BR01142,K0056,3.0,62,,06,1,7,185,2,W,
01BR01143,K0065,3.0,61,,08,1,7,218,2,W,
01BR01144,K0087,3.0,60,PROD,BI,A,7,247,5,n,
01BR01145,K0316,3.0,62,GOOD EWE,03,1,7,195,2,W,
01BR01146,K0307,3.0,60,,08,1,7,194,1,W,
01BR01147,K0361,3.0,61,,01,1,7,214,2,W,
01BR01148,K0366,3.0,60,,04,1,7,161,2,W,
01BR01149,K0384,3.0,60,,03,1,7,176,2,W,
01BR01150,K0372,3.0,61,,03,1,7,197,2,W,
01BR01151,K0377,3.0,62,R.EYE TRT'01,02,1,7,146,2,W,
01BR01152,K0413,3.0,62,,09,1,7,206,2,W,
01BR01153,K0405,3.0,61,,02,1,7,182,2,W,
01BR01154,K0406,3.0,60,MOTHERLY,01,1,7,236,5,W,
01BR01155,K0431,3.0,60,,04,1,7,237,5,W,
01BR01156,K0432,3.0,60,,01,1,7,217,5,W,
01BR01157,K0441,3.0,00,,53,1,0,202,2,W,
01BR01158,K0440,3.0,61,,02,1,7,205,2,W,
01BR01159,K0444,3.0,60,,09,1,7,209,1,W,
01BR01160,K0448,3.0,00,,54,1,0,187,1,W,
01BR01161,K0451,3.0,61,,02,1,7,187,1,W,
01BR01162,K0458,3.0,62,,09,1,7,196,2,W,
01BR01163,K0423,3.0,60,,08,1,7,215,5,W,
01BR01164,K0422,3.0,61,1ALIVE&IMM,03,1,7,203,5,W,
01BR01165,K0495,3.0,60,SUCK1SIDE,09,1,7,170,2,W,
01BR01166,K0471,3.0,00,DYSTOCIA,54,1,0,236,5,W,
01BR01167,K0474,3.0,61,EYE OK y2001,09,1,7,184,1,W,
01BR01168,K0532,3.0,62,PROD,BI,A,7,230,5,n,
01BR01169,K0545,3.0,61,VAG.PROLAPSE,09,1,7,171,1,W,
01BR01170,K0550,3.0,60,DYSTOCIA,09,1,7,257,5,W,
01BR01171,K0520,3.0,62,,09,1,7,205,5,W,
01BR01172,K0575,3.0,60,TEATS2FLANK,BI,A,7,201,2,n,
01BR01173,K0615,2.0,00,,54,1,0,189,2,W,
01BR01174,K0619,2.0,68,"OVX,BARREN",OVX,O,7,202,5,W,
01BR01175,K0630,2.0,00,DYSTOCIA,52,1,0,168,1,W,
01BR01176,K0637,2.0,00,,54,1,0,141,2,W,
01BR01177,K0641,2.0,68,ENTR,08,1,7,203,2,W,
01BR01178,K0643,2.0,68,PRETTY,05,1,7,194,2,W,
01BR01179,K0644,2.0,68,,07,1,7,172,1,W,
01BR01180,K0642,2.0,68,,ORE,1,7,204,5,W,
01BR01181,K0655,2.0,68,,02,1,7,213,5,W,
01BR01182,K0665,2.0,68,DYSTOCIA,06,1,7,184,1,W,
01BR01183,K0666,2.0,68,,06,1,7,173,1,W,
01BR01184,K0695,2.0,00,CHUNKY,51,1,0,173,2,W,
01BR01185,K0697,2.0,68,,05,1,7,211,5,W,
01BR01186,K0677,2.0,68,,03,1,7,160,2,W,
01BR01187,K0213,3.0,62,,07,1,7,176,2,W,
01BR01188,K0241,3.0,60,,04,1,7,191,2,W,
01BR01189,K0244,3.0,61,,BI,A,7,167,2,n,
01BR01190,K0242,3.0,00,DYSTOCIA'99,54,1,0,190,1,W,
01BR01191,K0249,3.0,60,,09,1,7,231,1,W,
01BR01192,K0251,3.0,60,BIG BAG,06,1,7,210,2,W,
01BR01193,K0254,3.0,62,,04,1,7,183,1,W,
01BR01194,K0252,3.0,60,FLTS,05,1,7,202,2,W,
01BR01195,K0263,3.0,00,,51,1,0,168,1,W,
01BR01196,K0281,3.0,61,,02,1,7,181,5,W,
01BR01197,K0280,3.0,61,,03,1,7,204,5,W,
01BR01198,K0283,3.0,00,DYSTOCIA,54,1,0,182,2,W,
01BR01199,K0288,3.0,00,,52,1,0,178,2,W,
01BR01200,K0289,3.0,60,,06,1,7,188,1,W,
01BR01201,K0297,3.0,61,,04,1,7,184,3,W,
01BR01202,K0273,3.0,61,,01,1,7,188,3,W,
01BR01203,K0275,3.0,60,RP,06,1,7,209,1,W,
01BR01204,K0276,3.0,60,,05,1,7,182,1,W,
01BR01205,K0800,2.0,68,,04,1,7,198,5,W,
01BR01206,K0809,2.0,68,DYSTOCIA,01,1,7,179,2,W,
01BR01207,K0807,2.0,68,,05,1,7,209,1,W,
01BR01208,K0831,2.0,00,,52,1,0,146,1,W,
01BR01209,K0837,2.0,00,DYSTOCIA ok,53,1,0,181,5,W,
01BR01210,K0844,2.0,68,,05,1,7,174,2,W,
01BR01211,K0848,2.0,68,,03,1,7,186,1,W,
01BR01212,K0847,2.0,00,ENTR,54,1,0,200,5,W,
01BR01213,K0853,2.0,68,ENTR,04,1,7,226,5,W,
01BR01214,K0852,2.0,68,"ABS.JAW, DRY",03,1,7,181,1,W,
01BR01215,K0829,2.0,68,LTS,05,1,7,165,2,W,
01BR01216,K0894,2.0,00,,54,1,0,190,5,W,
01BR01217,K0871,2.0,68,,03,1,7,180,2,W,
01BR01218,K0870,2.0,68,,02,1,7,209,5,W,
01BR01219,K0878,2.0,00,,51,1,0,174,2,W,
01BR01220,K0911,2.0,00,,54,1,0,149,1,W,
01BR01221,K0908,2.0,00,HAIRY,52,1,0,165,2,W,
01BR01222,K0930,2.0,68,,08,1,7,169,2,W,
01BR01223,K0932,2.0,00,,51,1,0,174,2,W,
01BR01224,K0946,2.0,68,,02,1,7,179,1,W,
01BR01225,K0983,2.0,00,,53,1,0,162,2,W,
01BR01226,K0985,2.0,68,LEGGY,06,1,7,192,1,W,
01BR01227,K0971,2.0,68,,09,1,7,157,1,W,
01BR01228,K0972,2.0,68,,09,1,7,153,1,W,
01BR01229,K0711,2.0,68,,03,1,7,190,2,W,
01BR01230,K0713,2.0,68,,07,1,7,174,2,W,
01BR01231,K0712,2.0,68,,04,1,7,178,2,W,
01BR01232,K0718,2.0,68,,08,1,7,220,2,W,
01BR01233,K0719,2.0,68,"LEGGY,HARDBAG",06,1,7,196,1,W,
01BR01234,K0706,2.0,68,F2,07,1,7,201,2,W,
01BR01235,K0735,2.0,68,"OVX, PROD",OVX,O,7,191,5,W,
01BR01236,K0756,2.0,68,,07,1,7,193,1,W,
01BR01237,K0759,2.0,68,HAIRY,08,1,7,211,5,W,
01BR01238,K0764,2.0,68,ENTR,08,1,7,179,1,W,
01BR01239,K0768,2.0,68,,08,1,7,185,5,W,
01BR01240,K0769,2.0,68,"GOITER,SEV.",ORE,1,7,178,5,W,
01BR01241,K0720,2.0,68,,07,1,7,199,5,W,
01BR01242,K0723,2.0,68,,05,1,7,226,5,W,
01BR01243,K0724,2.0,68,,04,1,7,220,5,W,
01BR01244,K0728,2.0,00,BIG,54,1,0,165,1,W,
01BR01245,K0786,2.0,68,,01,1,7,225,5,W,
01BR01246,K0787,2.0,68,,02,1,7,182,1,W,
01BR01247,K0772,2.0,00,,53,1,0,173,2,W,
01BR01248,K5997,9.0,68,OVX.EWE,OVX,O,2,196,5,W,95
01BR01249,K6342,9.0,68,OVX EWE,OVX,O,2,0,5,n,
01BR01250,K8107,6.0,62,"BLOODY MILK,R",03,1,7,143,2,W,
01BR01251,K8156,6.0,60,HAIRY check,05,1,7,217,1,W,
01BR01252,K8161,6.0,60,,08,1,7,188,1,W,
01BR01253,K8181,6.0,61,DYSTOCIA'99,09,1,7,183,1,W,
01BR01254,K8198,6.0,62,"DYSTO,SW.BAG",03,1,7,171,1,W,
01BR01255,K8009,6.0,61,SM BAG,09,1,7,197,1,W,
01BR01256,K8064,6.0,60,,09,1,7,185,2,W,
01BR01257,K8347,6.0,61,DYSTOCIA,07,1,7,192,1,W,
01BR01258,K8433,6.0,60,,07,1,7,166,1,W,
01BR01259,K8445,6.0,61,"HARDBAG,MILK1",BI,A,7,222,5,n,
01BR01260,K8454,6.0,62,"X,UT.PROLAPSE",OVX,O,2,0,5,n,
01BR01261,K8517,5.0,60,,01,1,7,188,1,W,
01BR01262,K8539,5.0,00,ENTR,53,1,0,154,2,W,
01BR01263,K8549,5.0,62,,07,1,7,205,2,W,
01BR01264,K8558,5.0,60,PROD,BI,A,7,155,5,n,
01BR01265,K8526,5.0,62,,09,1,7,183,1,W,
01BR01266,K8527,5.0,62,SW.BAG,08,1,7,240,5,W,
01BR01267,K8570,5.0,00,,53,1,0,212,2,W,
01BR01268,K8601,5.0,61,,06,1,7,188,1,W,
01BR01269,K8645,5.0,00,ABS.BUTT,54,1,0,191,1,W,
01BR01270,K8623,5.0,00,,54,1,0,184,2,W,
01BR01271,K8672,5.0,00,ENTR,54,1,0,190,1,W,
01BR01272,K8678,5.0,61,,02,1,7,205,2,W,
01BR01273,K8244,6.0,62,,06,1,7,156,1,W,
01BR01274,K8245,6.0,61,LR LAME,01,1,7,188,2,W,
01BR01275,K8800,5.0,00,,51,1,0,181,1,W,
01BR01276,K8808,5.0,61,FIX R.EYE '99,03,1,7,241,5,W,
01BR01277,K8830,5.0,00,DYSTOCIA,52,1,0,192,5,W,
01BR01278,K8832,5.0,00,"X, DNA",OVX,O,2,218,5,W,
01BR01279,K8865,5.0,00,,51,1,0,184,2,W,
01BR01280,K8823,5.0,00,,52,1,0,187,5,W,
01BR01281,K8881,5.0,62,PROD,BI,A,7,224,5,n,
01BR01282,K8895,5.0,00,,51,1,0,177,5,W,
01BR01283,K8896,5.0,00,TRT EYE,52,1,0,181,2,W,
01BR01284,K8912,5.0,00,DYSTOCIA'97,53,1,0,192,5,W,
01BR01285,K8941,5.0,62,CSECTION ok,07,1,7,200,2,W,
01BR01286,K8946,5.0,00,,51,1,0,214,5,W,
01BR01287,K8967,5.0,00,HIP OK,51,1,0,179,1,W,
01BR01288,K8983,5.0,00,"X, DNA",OVX,O,2,0,5,n,
01BR01289,K8989,5.0,00,HAIRY,54,1,0,174,1,W,
01BR01290,K8992,5.0,00,,53,1,0,197,1,W,
01BR01291,K8735,5.0,62,R.EYE TRT'01,01,1,7,171,1,W,
01BR01292,K8736,5.0,62,R.P.,09,1,7,171,1,W,
01BR01293,K8743,5.0,61,,04,1,7,177,1,W,
01BR01294,K8721,5.0,62,"FLT,SUCK1SIDE",05,1,7,182,1,W,
01BR01295,K8771,5.0,62,,02,1,7,181,2,W,
01BR01296,K9107,5.0,62,DYSTOCIA,04,1,7,211,1,W,
01BR01297,K9136,5.0,00,"NICE,ENTR",53,1,0,164,5,W,
01BR01298,K9141,5.0,00,,52,1,0,153,2,W,
