UID,ID,AGE,LINE,RMK,BPEN,BGRP,RGRP,FAWT,GET,WORK
98BR01299,K9674,1.0,68,4TEATS,03-,1,0,166,N,W
98BR01300,K9679,1.0,68,,L-,3,0,156,N,W
98BR01301,K9677,1.0,00,4TEATS,54,1,0,143,N,W
98BR01302,K9249,2.0,00,"4TEATS,BRNEAR",51,1,0,169,N,W
98BR01303,K9280,1.0,00,4TEATS,54,1,0,124,N,W
98BR01304,K9285,1.0,68,ENTR,02-,1,0,188,N,W
98BR01305,K9287,1.0,00,CR.FR.FEET ok,51,1,0,158,N,W
98BR01306,K9291,1.0,68,,L-,3,0,166,N,W
98BR01307,K9290,1.0,68,NICE,06-,1,0,166,N,W
98BR01308,K9293,1.0,00,,L-,3,7,150,N,W
98BR01309,K9275,1.0,00,4TEATS,51,1,0,148,N,W
98BR01310,K9279,1.0,00,ENTR,51,1,0,177,N,W
98BR01311,K9817,1.0,68,,L-,3,7,171,N,W
98BR01312,K9800,1.0,68,,L-,3,0,149,N,W
98BR01313,K9805,1.0,68,4TEATS,04-,1,0,167,N,W
98BR01314,K9806,1.0,68,,L-,3,0,192,N,W
98BR01315,K9833,1.0,00,,54,1,0,158,N,W
98BR01316,K9834,1.0,00,,51,1,0,146,N,W
98BR01317,K9843,1.0,68,,L-,3,7,131,N,*
98BR01318,K9848,1.0,68,?msg 07/15,L-,3,7,135,N,W
98BR01319,K9847,1.0,68,,05-,1,0,155,N,W
98BR01320,K9850,1.0,00,,54,1,0,147,N,W
98BR01321,K9860,1.0,68,4TEATS,01-,1,0,155,N,W
98BR01322,K9864,1.0,68,,02-,1,0,160,N,W
98BR01323,K9824,1.0,00,,51,1,0,137,N,W
98BR01324,K9825,1.0,68,,L-,3,7,126,N,*
98BR01325,K9895,1.0,68,BIG,04-,1,0,170,N,W
98BR01326,K9872,1.0,68,NICE,L-,3,0,161,N,W
98BR01327,K9879,1.0,00,4TEATS,54,1,0,159,N,W
98BR01328,K9919,1.0,00,NICE,52,1,0,162,N,W
98BR01329,K9906,1.0,68,HUGE,L-,3,7,190,N,*
98BR01330,K9909,1.0,68,,L-,3,0,153,N,W
98BR01331,K9941,1.0,00,R.BLOODY MILK,53,1,0,151,N,W
98BR01332,K9964,1.0,00,,52,1,0,139,N,W
98BR01333,K9968,1.0,00,4TEATS,53,1,0,183,N,W
98BR01334,K9969,1.0,00,HAIRY,53,1,0,174,N,W
98BR01335,K9920,1.0,00,,52,1,0,156,N,W
98BR01336,K9926,1.0,00,4TEATS,51,1,0,160,N,W
98BR01337,K9922,1.0,00,ENTR,54,1,0,149,N,W
98BR01338,K9715,1.0,68,,L-,3,7,132,N,*
98BR01339,K9703,1.0,68,,05-,1,0,153,N,W
98BR01340,K9706,1.0,00,4TEATS,51,1,0,147,N,W
98BR01341,K9702,1.0,68,,L-,3,7,163,N,W
98BR01342,K9709,1.0,68,4TEATS,L-,3,7,152,N,*
98BR01343,K9743,1.0,68,4TEATS,L-,3,7,141,N,*
98BR01344,K9769,1.0,68,,03-,1,0,173,N,W
98BR01345,K9726,1.0,68,4TEATS,L-,3,7,144,N,W
98BR01346,K9729,1.0,68,,L-,3,0,148,N,W
98BR01347,K9789,1.0,68,,L-,3,7,161,N,*
98BR01348,K9792,1.0,68,ENTR,L-,3,7,146,N,*
98BR01349,K9773,1.0,68,4TEATS,06-,1,0,172,N,W
98BR01350,K7131,4.0,60,VAG.PROLAPSE,05-,1,0,187,N,W
98BR01351,K7133,4.0,61,LOWMILK,L-,3,0,195,N,W
98BR01352,K7134,4.0,61,FIGHTS1LAMB,06-,1,0,197,N,W
98BR01353,K7148,4.0,61,CLR2+ NOSE,L-,3,7,184,N,*
98BR01354,K7159,4.0,60,4TEATS,01-,1,0,203,N,W
98BR01355,K7129,4.0,62,4TEATS,L-,3,0,196,N,W
98BR01356,K7016,5.0,62,,L-,3,0,163,N,W
98BR01357,K7032,4.0,60,,L-,3,0,188,N,W
98BR01358,K7041,4.0,61,,02-,1,0,174,N,W
98BR01359,K7040,4.0,61,,L-,3,7,156,N,*
98BR01360,K7050,4.0,00,,52,1,0,157,N,W
98BR01361,K7058,4.0,62,,03-,1,0,155,N,W
98BR01362,K7059,4.0,61,,04-,1,0,187,N,W
98BR01363,K7064,4.0,62,4TEATS,L-,3,7,186,N,*
98BR01364,K7024,4.0,60,L BLOOD MILK,L-,3,7,187,N,*
98BR01365,K7022,4.0,62,,L-,3,0,162,N,W
98BR01366,K7096,4.0,62,,L-,3,0,212,N,W
98BR01367,K7311,4.0,61,,L-,3,7,185,N,*
98BR01368,K7301,4.0,61,BAD R.EYE ok,L-,3,0,178,N,W
98BR01369,K7300,4.0,62,,04-,1,0,162,N,W
98BR01370,K7348,4.0,60,SW.BAG,05-,1,0,181,N,W
98BR01371,K7365,4.0,61,4TEATS,L-,3,0,185,N,W
98BR01372,K7320,4.0,61,ZANY,L-,3,7,185,N,*
98BR01373,K7387,4.0,61,,06-,1,0,186,N,W
98BR01374,K7412,4.0,62,,01-,1,0,168,N,W
98BR01375,K7430,4.0,00,4TEATS,54,1,0,161,N,W
98BR01376,K7444,4.0,00,4TEATS,54,1,0,165,N,W
98BR01377,K7461,4.0,61,"X,WOUNDED",02-,1,0,145,N,W
98BR01378,K7422,4.0,61,,L-,3,7,211,N,*
98BR01379,K7482,4.0,61,,03-,1,0,178,N,W
98BR01380,K7473,4.0,62,"X,LOW PROD",X,X,0,0,W,*
98BR01381,K7503,4.0,62,SM TEATS,L-,3,7,188,N,*
98BR01382,K7505,4.0,62,4TEATS,L-,3,7,189,N,*
98BR01383,K7509,4.0,60,CONJUNCTIVITI,L-,3,0,211,N,W
98BR01384,K7539,4.0,60,4TEATS,L-,3,0,192,N,W
98BR01385,K7553,4.0,61,LF LIMP 4/8,06-,1,0,163,N,W
98BR01386,K7563,4.0,60,LT @LEFT,06-,1,0,171,N,W
98BR01387,K7529,4.0,62,4TEATS,04-,1,0,187,N,W
98BR01388,K7588,4.0,60,,L-,3,0,181,N,W
98BR01389,K7579,4.0,00,4TEATS,52,1,0,195,N,W
98BR01390,K7643,4.0,00,,53,1,0,185,N,W
98BR01391,K7667,4.0,62,4TEATS,L-,3,7,170,N,*
98BR01392,K7686,4.0,60,HAD 1BF + 1WF,02-,1,0,182,N,W
98BR01393,K7688,4.0,60,,L-,3,7,223,N,*
98BR01394,K7670,4.0,60,4TEATS,L-,3,7,204,N,*
98BR01395,K7673,4.0,62,4TEATS,01-,1,0,190,N,W
98BR01396,K7214,4.0,61,CAKED,02-,1,0,210,N,W
98BR01397,K7219,4.0,61,R.P.,03-,1,0,183,N,W
98BR01398,K7201,4.0,61,4TEATS,L-,3,0,197,N,W
98BR01399,K7234,4.0,61,,L-,3,7,185,N,*
98BR01400,K7237,4.0,00,FLTS,53,1,0,200,N,W
98BR01401,K7256,4.0,62,SUCK1SIDE,04-,1,0,183,N,W
98BR01402,K7263,4.0,60,GOOD EWE,05-,1,0,204,N,W
98BR01403,K7223,4.0,60,REJECTS LAMBS,L-,3,0,197,N,W
98BR01404,K7281,4.0,61,DYSTOCIA95 RP,L-,3,0,193,N,W
98BR01405,K7283,4.0,62,4TEATS,01-,1,0,198,N,W
98BR01406,K7284,4.0,61,FIBERY?,02-,1,0,197,N,W
98BR01407,K7292,4.0,61,TRT L.EYE,03-,1,0,174,N,W
98BR01408,K7270,4.0,60,,05-,1,0,230,N,W
98BR01409,K7818,3.0,61,,L-,3,0,183,N,W
98BR01410,K7836,3.0,61,,L-,3,7,164,N,*
98BR01411,K7832,3.0,60,,03-,1,0,190,N,W
98BR01412,K7844,3.0,62,,04-,1,0,158,N,W
98BR01413,K7849,3.0,61,"ENTR,4TEATS",L-,3,7,196,N,*
98BR01414,K7851,3.0,62,"4TEATS,FEVER",L-,3,0,155,N,W
98BR01415,K7856,3.0,61,4TEATS,L-,3,7,174,N,*
98BR01416,K7857,3.0,61,,L-,3,0,217,N,W
98BR01417,K7824,3.0,62,FLTS,L-,3,0,183,N,W
98BR01418,K7885,3.0,62,,L-,3,7,183,N,*
98BR01419,K7871,3.0,61,,L-,3,0,188,N,W
98BR01420,K7874,3.0,60,,L-,3,0,0,W,*
98BR01421,K7877,3.0,61,,L-,3,7,178,N,*
98BR01422,K7914,3.0,60,,L-,3,7,213,N,*
98BR01423,K7908,3.0,61,THIN 96,05-,1,0,183,N,W
98BR01424,K7945,3.0,62,,06-,1,0,145,N,W
98BR01425,K7954,3.0,60,,01-,1,0,167,N,W
98BR01426,K7955,3.0,60,DYSTOCIA97,02-,1,0,178,N,W
98BR01427,K7967,3.0,61,4TEATS,03-,1,0,175,N,W
98BR01428,K7984,3.0,61,4TEATS,04-,1,0,174,N,W
98BR01429,K7989,3.0,60,4TEATS,L-,3,0,190,N,W
98BR01430,K7971,3.0,62,,L-,3,0,183,N,W
98BR01431,K7972,3.0,60,"THIN,SW.BAG",L-,3,0,167,N,W
98BR01432,K7702,4.0,00,,52,1,0,174,N,W
98BR01433,K7743,3.0,60,,04-,1,0,187,N,W
98BR01434,K7744,3.0,60,"ENTR,DRUG1196",L-,3,7,182,N,*
98BR01435,K7742,3.0,62,,L-,3,7,167,N,*
98BR01436,K7755,3.0,61,SW.BAG,03-,1,0,178,N,W
98BR01437,K7762,3.0,60,THIN,L-,3,7,175,N,*
98BR01438,K7767,3.0,60,,05-,1,0,190,N,W
98BR01439,K7784,3.0,60,,06-,1,0,195,N,W
98BR01440,K7787,3.0,62,,01-,1,0,170,N,W
98BR01441,K7794,3.0,62,,L-,3,0,163,N,W
98BR01442,K7799,3.0,61,4TEATS,02-,1,0,195,N,W
98BR01443,K7779,3.0,60,NICE,L-,3,0,206,N,W
98BR01444,L4432,8.5,73,"X,LT'S, AGE",X,X,6,0,N,*
98BR01445,L4464,8.5,73,TRT.L.EYE'98,X,X,6,0,N,*
98BR01446,L4626,8.5,73,"X,NO BAG",X,X,6,0,N,*
98BR01447,L4675,8.5,73,"X,AGE",X,X,6,0,N,*
98BR01448,L4904,8.0,73,"X,FIBER,AGE",X,X,6,0,N,*
98BR01449,L5245,8.0,73,CLOUDY EYES,X,X,6,0,N,*
98BR01450,L5288,8.0,73,"X,FIBER,AGE",X,X,6,0,N,*
98BR01451,L5841,7.5,73,"X,AGE",X,X,6,0,N,*
98BR01452,L5911,7.5,73,"X,FIBERBAG",X,X,6,0,N,*
98BR01453,L5949,7.5,73,"X,AGE",X,X,6,0,N,*
98BR01454,L5956,7.5,73,"X,AGE",X,X,6,0,N,*
98BR01455,L6112,7.5,73,"X,AGE",X,X,6,0,N,*
98BR01456,L6145,7.5,73,"X,AGE",X,X,6,0,N,*
98BR01457,L6153,7.5,72,"X,AGE",X,X,6,0,N,*
98BR01458,L6014,7.5,73,"X,FIBER,LUNGS",X,X,6,0,N,*
98BR01459,L6385,7.5,72,"X,AGE",X,X,6,0,N,*
98BR01460,L6453,7.5,73,"X,AGE",X,X,6,0,N,*
98BR01461,L6476,7.5,73,"X,LUNGER,AGE",X,X,6,0,N,*
98BR01462,L6213,7.5,72,"X,AGE",X,X,6,0,N,*
98BR01463,L6261,7.5,72,"X,AGE",X,X,6,0,N,*
98BR01464,L6268,7.5,72,"X,VLTS,AGE",X,X,6,0,N,*
98BR01465,L6284,7.5,72,"X,AGE",X,X,6,0,N,*
98BR01466,L6858,7.0,82,,20,2,0,151,N,W
98BR01467,L6939,7.0,82,R EYE SORE,21,2,0,163,N,W
98BR01468,L8130,6.5,73,,L-,3,6,0,N,*
98BR01469,L8157,6.5,73,,L-,3,6,0,N,*
98BR01470,L8168,6.5,72,,41-,2,6,206,N,W
98BR01471,L8183,6.5,73,,L-,3,6,0,N,*
98BR01472,L8198,6.5,73,"X,LUNGER,AGE",X,X,6,0,N,*
98BR01473,L8171,6.5,72,TRT.R.EYE'98,L-,3,6,0,N,*
98BR01474,L8172,6.5,72,"X,SW.BAG",X,X,6,0,N,*
98BR01475,L8461,6.0,88,,L-,3,7,147,N,*
98BR01476,L8516,6.0,81,,02,2,0,143,N,W
98BR01477,L8534,6.0,82,,27,2,0,146,N,W
98BR01478,L8600,6.0,88,,L-,3,7,171,N,*
98BR01479,L8607,6.0,82,TRY3 1998 yes,28,2,0,184,N,W
98BR01480,L8218,6.5,73,,L-,3,6,0,N,*
98BR01481,L8209,6.5,73,,L-,3,6,0,N,*
98BR01482,L8230,6.5,73,PESS.STUCK,43-,2,6,203,N,W
98BR01483,L8241,6.5,73,"X,RUPTURE",X,X,6,0,N,*
98BR01484,L8223,6.5,73,FIBERY,L-,3,6,0,N,*
98BR01485,L8281,6.5,73,dry 95 0 fert,L-,3,6,0,N,*
98BR01486,L8844,6.0,88,,L-,3,7,175,N,*
98BR01487,L8860,6.0,88,TRY 3 '97,L-,3,7,151,N,*
98BR01488,L8738,6.0,88,,L-,3,7,166,N,*
98BR01489,L8723,6.0,88,HARDBAG?,L-,3,7,180,N,*
98BR01490,L8725,6.0,82,,29,2,0,186,N,W
98BR01491,L9102,6.0,81,TRY3 1998 yes,03,2,0,161,N,W
98BR01492,L9121,6.0,88,DYSTOCIA 95,L-,3,7,172,N,*
98BR01493,L9365,5.5,73,,L-,3,6,0,N,*
98BR01494,L9367,5.5,73,BAG BALM,L-,3,6,0,N,*
98BR01495,L9385,5.5,73,,L-,3,6,0,N,*
98BR01496,L9394,5.5,73,,L-,3,6,0,N,*
98BR01497,L9413,5.5,73,,L-,3,6,0,N,*
98BR01498,L9456,5.5,73,,41-,2,6,0,N,W
98BR01499,L9457,5.5,73,,L-,3,6,0,N,*
98BR01500,L9519,5.5,73,"X,FIBERBAG",X,X,6,0,N,*
98BR01501,L9535,5.5,73,,L-,3,6,0,N,*
98BR01502,L9536,5.5,73,OLD AB L SHOU,43-,2,6,0,N,W
98BR01503,L9546,5.5,73,BRITCHY,L-,3,6,0,N,*
98BR01504,L9547,5.5,73,,45-,2,6,0,N,W
98BR01505,L9560,5.5,73,,45-,2,6,186,N,W
98BR01506,L9579,5.5,73,,L-,3,6,0,N,*
98BR01507,L9655,5.5,73,,42-,2,6,0,N,W
98BR01508,L9681,5.0,82,,31,2,0,146,N,W
98BR01509,L9685,5.0,81,TRY 3 '97,01,2,0,151,N,W
98BR01510,L9267,6.0,81,,04,2,0,169,N,W
98BR01511,L9285,6.0,82,,30,2,0,180,N,W
98BR01512,L9297,6.0,88,,L-,3,7,149,N,*
98BR01513,L9845,5.0,82,REARED 3 221#,20,2,0,175,N,W
98BR01514,L9856,5.0,81,,03,2,0,174,N,W
98BR01515,L9863,5.0,81,R BLOODY MILK,04,2,0,184,N,W
98BR01516,L9884,5.0,82,FAT,21,2,0,161,N,W
98BR01517,L9905,5.0,81,,01,2,0,147,N,W
98BR01518,L9966,5.0,81,,01,2,0,177,N,W
98BR01519,L9968,5.0,82,,22,2,0,158,N,W
98BR01520,L9981,5.0,81,,02,2,0,183,N,W
98BR01521,L9980,5.0,81,,04,2,0,183,N,W
98BR01522,L9990,5.0,81,NICE EWE,02,2,0,145,N,W
98BR01523,L9979,5.0,81,JAW OK,03,2,0,143,N,W
98BR01524,L9743,5.0,81,,02,2,0,151,N,W
98BR01525,L7144,7.0,81,TEETH,01,2,0,161,N,W
98BR01526,L7193,7.0,82,NICE,22,2,0,158,N,W
98BR01527,L7544,7.0,82,FAT 1 MILK,24,2,0,167,N,W
98BR01528,L7630,7.0,73,"X,AGE,FLTS",X,X,6,0,N,*
98BR01529,L7260,7.0,82,LUMP @JAW,23,2,0,157,N,W
98BR01530,L7297,7.0,73,"X,AGE",X,X,6,0,N,*
98BR01531,L7848,6.5,73,EYE ok,L-,3,6,0,N,*
98BR01532,L7864,6.5,73,FLT'S,L-,3,6,0,N,*
98BR01533,L7903,6.5,73,"X,LUNGER,AGE",X,X,6,0,N,*
98BR01534,L7986,6.5,73,FIX BIG TAG,L-,3,6,0,N,*
98BR01535,L7712,7.0,82,,25,2,0,158,N,W
98BR01536,L7769,7.0,82,,26,2,0,148,N,W
98BR01537,L7725,7.0,73,"X,AGE",X,X,6,0,N,*
98BR01538,S1513,7.0,12,THIN93,80,1,0,165,Y,W
98BR01539,S3104,6.0,12,TRY 3!*95-97*,80,1,0,184,N,W
98BR01540,S3157,6.0,12,FAT,86,1,0,202,N,W
98BR01541,S3120,6.0,12,,81,1,0,169,N,W
98BR01542,S3186,6.0,10,,24,1,0,175,N,W
98BR01543,S3174,6.0,10,SW BAG LT,23,1,0,152,N,W
98BR01544,S3176,6.0,12,SM BAG 2-,87,1,0,188,N,W
98BR01545,S3015,6.0,12,SW.BAG,89,1,0,174,N,W
98BR01546,S3045,6.0,13,,33,1,0,168,N,W
98BR01547,S3042,6.0,12,,90,1,0,217,N,W
98BR01548,S3081,6.0,11,,13,1,0,159,N,W
98BR01549,S3086,6.0,13,,34,1,0,187,N,W
98BR01550,S3088,6.0,11,FIBERY?,14,1,0,162,N,W
98BR01551,S3396,5.5,18,ABS @LR DRAIN,L-,3,7,201,N,*
98BR01552,S3397,5.5,18,DYSTOCIA'98,L-,3,7,171,N,*
98BR01553,S3379,5.5,18,SAGE PREF.'98,L-,3,7,156,N,W
98BR01554,S3403,5.5,18,SAGE PREF.'98,L-,3,7,127,N,W
98BR01555,S3503,5.0,11,,11,1,0,199,N,W
98BR01556,S3558,5.0,00,SW.BAG,53,1,0,146,N,W
98BR01557,S3598,5.0,13,THIN,33,1,0,133,N,W
98BR01558,S3601,5.0,00,DYSTOCIA,52,1,0,146,N,W
98BR01559,S3607,5.0,18,,L-,3,7,193,N,*
98BR01560,S3647,5.0,00,NICE,51,1,0,177,N,W
98BR01561,S3692,5.0,00,10BUTT,51,1,0,176,N,W
98BR01562,S3837,5.0,18,,L-,3,7,172,N,*
98BR01563,S3848,5.0,12,SW.BAG,88,1,0,174,N,W
98BR01564,S3824,5.0,13,SW.BAG,31,1,0,173,N,W
98BR01565,S3871,5.0,00,,52,1,0,186,N,W
98BR01566,S3870,5.0,18,,L-,3,7,129,N,*
98BR01567,S3919,5.0,18,,L-,3,7,147,N,*
98BR01568,S3907,5.0,00,,54,1,0,185,N,W
98BR01569,S3941,5.0,00,,51,1,0,154,N,W
98BR01570,S3963,5.0,18,EWE ON BACK,L-,3,7,180,N,*
98BR01571,S3970,5.0,10,,21,1,0,168,N,W
98BR01572,S3714,5.0,00,THIN SW.BAG,54,1,0,147,Y,W
98BR01573,S3757,5.0,00,,54,1,0,200,N,W
98BR01574,S3779,5.0,13,,34,1,0,178,N,W
98BR01575,S4111,5.0,18,+8452 (GRN55),L-,3,7,183,N,*
98BR01576,S4147,5.0,18,,L-,3,7,171,N,*
98BR01577,S4011,5.0,18,,L-,3,7,158,N,*
98BR01578,S4013,5.0,18,SUCK1SIDE,L-,3,7,168,N,*
98BR01579,S4002,5.0,18,,L-,3,7,154,N,*
98BR01580,S4045,5.0,18,"OUT,GIMP?",L-,3,7,174,N,*
98BR01581,S4047,5.0,18,,L-,3,7,134,N,*
98BR01582,S4051,5.0,18,,L-,3,7,140,N,*
98BR01583,S4300,4.5,18,"OUT,THIN",L-,3,7,178,N,*
98BR01584,S4363,4.5,18,LTS,L-,3,7,164,N,*
98BR01585,S4384,4.5,18,,L-,3,7,159,N,*
98BR01586,S4396,4.0,12,,89,1,0,159,N,W
98BR01587,S4398,4.0,11,,13,1,0,161,N,W
98BR01588,S4379,4.5,18,ABS R. SIDE,L-,3,7,125,N,*
98BR01589,S4403,4.0,13,BUMBLE FOOT,33,1,0,147,N,W
98BR01590,S4435,4.0,11,FLTS,14,1,0,174,N,W
98BR01591,S4438,4.0,13,ABS BUTT TRT,32,1,0,173,N,W
98BR01592,S4439,4.0,13,,32,1,0,173,N,W
98BR01593,S4443,4.0,12,,89,1,0,169,N,W
98BR01594,S4459,4.0,12,4TEATS,81,1,0,162,N,W
98BR01595,S4424,4.0,10,BLOODY MILK@L,23,1,0,165,N,W
98BR01596,S4481,4.0,11,,13,1,0,153,N,W
98BR01597,S4485,4.0,12,,82,1,0,147,N,W
98BR01598,S4492,4.0,10,,24,1,0,158,N,W
98BR01599,S4474,4.0,11,LIMP 8.9,12,1,0,165,N,W
98BR01600,S4478,4.0,11,SW.BAG,11,1,0,171,N,W
98BR01601,S4517,4.0,10,ENTR,22,1,0,169,N,W
98BR01602,S4501,4.0,13,4TEATS,32,1,0,174,N,W
98BR01603,S4503,4.0,10,DYSTOCIA 96,21,1,0,190,N,W
98BR01604,S4536,4.0,13,,33,1,0,212,N,W
98BR01605,S4539,4.0,13,,34,1,0,156,N,W
98BR01606,S4557,4.0,11,DYSTOCIA,14,1,0,186,N,W
98BR01607,S4560,4.0,10,,23,1,0,160,N,W
98BR01608,S4566,4.0,13,HAIRY,32,1,0,178,N,W
98BR01609,S4592,4.0,10,PLACENTA 1st,21,1,0,166,N,W
98BR01610,S4616,4.0,12,,80,1,0,172,N,W
98BR01611,S4619,4.0,12,ENTR,86,1,0,157,N,W
98BR01612,S4640,4.0,12,,82,1,0,159,Y,W
98BR01613,S4642,4.0,13,FIBERBAG,31,1,0,179,N,W
98BR01614,S4668,4.0,11,,12,1,0,179,N,W
98BR01615,S4669,4.0,13,R.P.,32,1,0,172,N,W
98BR01616,S4628,4.0,13,,33,1,0,170,N,W
98BR01617,S4680,4.0,13,,32,1,0,174,N,W
98BR01618,S4684,4.0,10,ENTR,24,1,0,152,N,W
98BR01619,S4688,4.0,13,,32,1,0,159,N,W
98BR01620,S4691,4.0,11,SW.BAG THIN,13,1,0,164,N,W
98BR01621,S4694,4.0,12,,88,1,0,151,N,W
98BR01622,S4671,4.0,11,,11,1,0,149,N,W
98BR01623,S4673,4.0,12,MEATY BAG,87,1,0,137,N,W
98BR01624,S4239,5.0,10,,22,1,0,168,N,W
98BR01625,S4248,5.0,11,,12,1,0,163,Y,W
98BR01626,S4286,5.0,12,,90,1,0,153,N,W
98BR01627,S4295,4.5,18,BIG NAVEL,L-,3,7,147,N,*
98BR01628,S4810,4.0,11,,12,1,0,150,N,W
98BR01629,S4801,4.0,10,,23,1,0,157,N,W
98BR01630,S4833,4.0,10,,21,1,0,178,Y,W
98BR01631,S4834,4.0,10,DYSTOCIA 95,21,1,0,155,N,W
98BR01632,S4840,4.0,11,,14,1,0,172,N,W
98BR01633,S4848,4.0,10,DYSTOCIA,24,1,0,160,Y,W
98BR01634,S4851,4.0,11,,12,1,0,167,N,W
98BR01635,S4850,4.0,11,FIBERY?,11,1,0,161,N,W
98BR01636,S4865,4.0,12,,80,1,0,184,N,W
98BR01637,S4868,4.0,13,,33,1,0,159,N,W
98BR01638,S4821,4.0,12,,83,1,0,158,N,W
98BR01639,S4826,4.0,10,,22,1,0,152,N,W
98BR01640,S4822,4.0,12,,85,1,0,151,N,W
98BR01641,S4828,4.0,11,ENTR,13,1,0,166,N,W
98BR01642,S4885,4.0,10,TAG in MIXPEN,22,1,0,179,N,W
98BR01643,S4886,4.0,10,,23,1,0,142,N,W
98BR01644,S4876,4.0,12,,86,1,0,182,N,W
98BR01645,S4909,4.0,12,4TEATS,87,1,0,170,N,W
98BR01646,S4959,4.0,11,,13,1,0,152,N,W
98BR01647,S4963,4.0,10,,24,1,0,158,N,W
98BR01648,S4924,4.0,12,SW.BAG,88,1,0,170,N,W
98BR01649,S4928,4.0,13,BIG UDDER,32,1,0,153,N,W
98BR01650,S4970,4.0,11,4TEATS,14,1,0,189,N,W
98BR01651,S4975,4.0,10,3TEATS,21,1,0,189,N,W
98BR01652,S4710,4.0,10,,23,1,0,0,W,*
98BR01653,S4713,4.0,13,,32,1,0,159,N,W
98BR01654,S4715,4.0,11,,14,1,0,164,Y,W
98BR01655,S4717,4.0,12,ENTR,90,1,0,178,N,W
98BR01656,S4703,4.0,12,4TEATS,81,1,0,209,Y,W
98BR01657,S4708,4.0,10,"X,LOW PROD.",X,X,0,0,W,*
98BR01658,S4709,4.0,10,,22,1,0,162,N,W
98BR01659,S4731,4.0,10,,24,1,0,165,N,W
98BR01660,S4745,4.0,12,,81,1,0,173,N,W
98BR01661,S4754,4.0,13,,31,1,0,188,N,W
98BR01662,S4769,4.0,12,R.TEAT HARDER,X,X,0,151,Y,W
98BR01663,S4721,4.0,12,,89,1,0,177,N,W
98BR01664,S4724,4.0,11,SUCK1SIDE,11,1,0,170,N,W
98BR01665,S4784,4.0,13,,32,1,0,153,N,W
98BR01666,S4792,4.0,12,SUCK1SIDE,91,1,0,146,N,W
98BR01667,S5111,4.0,10,,24,1,0,178,N,W
98BR01668,S5119,4.0,12,,89,1,0,169,N,W
98BR01669,S5131,4.0,11,SM TEATS,13,1,0,157,N,W
98BR01670,S5137,4.0,12,,91,1,0,156,N,W
98BR01671,S5144,4.0,10,,21,1,0,179,N,W
98BR01672,S5153,4.0,10,,22,1,0,192,N,W
98BR01673,S5163,4.0,10,SUCK1SIDE,23,1,0,150,N,W
98BR01674,S5164,4.0,10,SM BAG,24,1,0,187,N,W
98BR01675,S5196,4.0,11,ABS L HIP TRT,14,1,0,163,Y,W
98BR01676,S5178,4.0,12,SUCK1SIDE,83,1,0,143,N,W
98BR01677,S5010,4.0,13,,34,1,0,156,N,W
98BR01678,S5019,4.0,12,ENTR,84,1,0,166,N,W
98BR01679,S5002,4.0,11,SUCK1SIDE,11,1,0,160,N,W
98BR01680,S5009,4.0,11,,12,1,0,176,N,W
98BR01681,S5031,4.0,11,,13,1,0,173,Y,W
98BR01682,S5034,4.0,10,DYSTOCIA,23,1,0,147,N,W
98BR01683,S5042,4.0,13,,32,1,0,203,N,W
98BR01684,S5059,4.0,11,LAME R.REAR,14,1,0,190,N,W
98BR01685,S5065,4.0,10,FLTS,22,1,0,174,N,W
98BR01686,S5088,4.0,12,VLTS,82,1,0,156,N,W
98BR01687,S5312,4.0,10,DYSTOCIA 96,22,1,0,181,N,W
98BR01688,S5305,4.0,12,,85,1,0,169,N,W
98BR01689,S5309,4.0,ch,BRN LEGS *4,55,1,2,186,N,W
98BR01690,S5332,4.0,ch,,L-,3,7,163,N,*
98BR01691,S5323,4.0,ch,SUCK1SIDE,-0-,1,2,146,N,W
98BR01692,S5326,4.0,10,,23,1,0,176,N,W
98BR01693,S5328,4.0,ch,,56,1,2,174,N,W
98BR01694,S5329,4.0,ch,4TEATS,57,1,2,188,N,W
98BR01695,S5512,3.0,13,FLTS,33,1,0,177,N,W
98BR01696,S5531,3.0,10,,24,1,0,175,N,W
98BR01697,S5534,3.0,12,,84,1,0,139,N,W
98BR01698,S5536,3.0,11,ENTR,12,1,0,166,N,W
98BR01699,S5532,3.0,11,,11,1,0,185,N,W
98BR01700,S5552,3.0,11,,12,1,0,164,N,W
98BR01701,S5566,3.0,00,SUCK1SIDE,52,1,0,154,N,W
98BR01702,S5562,3.0,10,,22,1,0,172,N,W
98BR01703,S5524,3.0,12,,90,1,0,183,N,W
98BR01704,S5580,3.0,10,,21,1,0,164,N,W
98BR01705,S5584,3.0,10,,24,1,0,169,N,W
98BR01706,S5595,3.0,13,LTS,32,1,0,164,N,W
98BR01707,S5573,3.0,11,"4TEATS,FEVER",13,1,0,151,N,W
98BR01708,S5572,3.0,11,WOUND R SHOU,11,1,0,144,N,W
98BR01709,S5616,3.0,12,,85,1,0,162,N,W
98BR01710,S5612,3.0,12,ENTR,91,1,0,173,W,W
98BR01711,S5600,3.0,11,"X,LOW PROD.",X,X,0,0,W,*
98BR01712,S5630,3.0,12,"4TEATS,FEVER",82,1,0,172,N,W
98BR01713,S5636,3.0,10,,23,1,0,168,N,W
98BR01714,S5651,3.0,13,,31,1,0,168,N,W
98BR01715,S5650,3.0,13,,34,1,0,155,N,W
98BR01716,S5655,3.0,13,,33,1,0,158,N,W
98BR01717,S5658,3.0,10,URI,21,1,0,155,N,W
98BR01718,S5663,3.0,12,,91,1,0,165,N,W
