UID,ID,AGE,LINE,RMK,BPEN,BGRP,RGRP,FALLWT,BAND,WORK,PD,DISP,BLEED,STM,C1106,W1106,C0128,W0128
07BR00277,H0629,4.0,88,RR HOOF TRIM,P06,2,0,170,2,W,1,.,.,30,0,168,0,150
07BR00278,H0684,4.0,88,FLTS?,P09,2,0,186,2,W,1,.,.,30,0,185,0,165
07BR00279,H0671,4.0,88,,P02,2,7,185,2,W,1,.,.,30,0,179,0,139
07BR00280,H0833,3.0,83,,P02,2,0,157,2,W,1,.,.,30,0,147,0,127
07BR00281,H0834,3.0,82,,P09,2,0,158,1,W,1,.,.,30,0,155,0,145
07BR00282,H0850,3.0,82,L.BLOODYMILK,P03,2,0,189,2,W,1,.,.,30,0,177,0,161
07BR00283,H0853,3.0,83,4TEATS,P08,2,0,150,2,W,1,.,.,30,0,131,0,0
07BR00284,H0824,3.0,82,PNEU.TX.EWE,P08,2,0,165,2,W,1,.,.,30,0,149,0,144
07BR00285,H0825,3.0,82,,P09,2,0,164,2,W,1,.,.,30,0,152,0,147
07BR00286,H0884,3.0,82,,P04,2,0,159,2,W,1,.,.,30,0,147,0,139
07BR00287,H0888,3.0,83,THIN 11/20/07,P03,2,0,144,2,W,1,.,.,30,0,139,0,163
07BR00288,H0891,3.0,83,4TEATS,P06,2,0,181,1,W,1,.,.,30,0,174,0,166
07BR00289,H0896,3.0,83,,P03,2,0,158,2,W,1,.,.,30,0,153,0,139
07BR00290,H0892,3.0,83,TX. L. EYE,P04,2,0,170,2,W,1,.,.,30,0,163,0,146
07BR00291,H0871,3.0,83,RP,P01,2,0,149,2,W,1,.,.,30,0,153,0,139
07BR00292,H0873,3.0,83,5/2 LAME TX.,P06,2,0,172,2,W,1,.,.,30,0,160,0,143
07BR00293,H0876,3.0,83,,P02,2,0,170,2,W,1,.,.,30,0,168,0,154
07BR00294,H0877,3.0,83,DEAD 11/20/07,P02,2,0,133,1,W,1,01,.,30,0,0,0,0
07BR00295,H0912,3.0,88,,P06,2,7,209,2,W,1,.,.,30,0,201,0,179
07BR00296,H0906,3.0,88,VLT RIGHT,P01,2,0,171,2,W,1,.,.,30,0,165,0,155
07BR00297,H0951,3.0,82,,P09,2,0,154,1,W,1,.,.,30,0,151,0,147
07BR00298,H0954,3.0,88,,P08,2,7,194,1,W,1,.,.,30,0,190,0,175
07BR00299,H0960,3.0,88,,P09,2,0,172,1,W,1,.,.,30,0,168,0,151
07BR00300,H0988,3.0,82,THIN,P06,2,0,151,1,W,1,.,.,30,0,142,0,138
07BR00301,H0987,3.0,82,,P05,2,0,182,1,W,1,.,.,30,0,174,0,162
07BR00302,H0990,3.0,82,HAIRY,P02,2,0,182,1,W,1,.,.,30,0,180,0,162
07BR00303,H0977,3.0,82,NICE LAMB,P07,2,0,189,2,W,1,.,.,30,0,175,0,158
07BR00304,H0702,4.0,88,,P03,2,0,166,2,W,1,.,.,30,0,156,0,140
07BR00305,H0747,3.0,83,THINPEN NV07,P01,2,0,154,1,W,1,.,.,30,0,144,0,0
07BR00306,H0755,3.0,82,LOW BAG FLTS,P09,2,0,152,1,W,1,.,.,30,0,145,0,139
07BR00307,H0762,3.0,82,,P07,2,0,161,2,W,1,.,.,30,0,167,0,153
07BR00308,H0780,3.0,83,,P02,2,0,180,2,W,1,.,.,30,0,175,0,161
07BR00309,H0793,3.0,82,,AI,3,0,169,5,W,1,.,.,30,0,0,0,0
07BR00310,H2116,2.0,83,4TEATS,P08,2,0,163,1,W,1,.,.,30,0,154,0,130
07BR00311,H2119,2.0,82,,P09,2,0,175,2,W,1,.,.,30,0,160,0,150
07BR00312,H2136,2.0,82,LTS,P02,2,0,166,1,W,1,.,.,30,0,168,0,147
07BR00313,H2132,2.0,82,PNEU.TX.EWE,P05,2,0,169,2,W,1,.,.,30,0,158,0,145
07BR00314,H2151,2.0,82,T0517???,P03,2,0,169,2,W,1,.,.,30,0,155,0,144
07BR00315,H2150,2.0,82,,P01,2,0,157,2,W,1,.,.,30,0,156,0,148
07BR00316,H2152,2.0,82,,P03,2,0,170,1,W,1,.,.,30,0,167,0,159
07BR00317,H2163,2.0,82,,P09,2,0,177,2,W,1,.,.,30,0,167,0,146
07BR00318,H2162,2.0,82,,P08,2,0,169,2,W,1,.,.,30,0,156,0,147
07BR00319,H2128,2.0,82,ABS.LANCED,P06,2,0,165,2,W,1,.,.,30,0,145,0,139
07BR00320,H2189,2.0,88,TOOBIG4HER,P05,2,0,163,2,W,1,.,.,30,0,159,0,137
07BR00321,H2194,1.0,88,,P07,2,7,125,1,W,1,.,.,30,0,121,0,113
07BR00322,H2195,1.0,88,,P09,2,7,140,1,W,1,.,.,30,0,143,0,132
07BR00323,H2192,1.0,88,,P04,2,7,120,1,W,1,.,.,30,0,116,0,103
07BR00324,H2199,1.0,88,,AI,3,0,137,1,W,1,.,.,30,0,0,0,0
07BR00325,H2173,2.0,82,LT LEFT,P04,2,0,159,2,W,1,.,.,30,0,151,0,143
07BR00326,H2175,2.0,82,,P02,2,0,160,1,W,1,.,.,30,0,160,0,148
07BR00327,H2179,2.0,83,,P02,2,0,152,1,W,1,.,.,30,0,142,0,103
07BR00328,H2014,2.0,82,,P08,2,0,196,5,W,1,.,.,30,0,185,0,160
07BR00329,H2018,2.0,83,THIN,P01,2,0,150,1,W,1,.,.,30,0,145,0,139
07BR00330,H2034,2.0,82,,P08,2,0,172,2,W,1,.,.,30,0,156,0,160
07BR00331,H2045,2.0,88,,P02,2,0,164,1,W,1,.,.,30,0,163,0,150
07BR00332,H2058,2.0,88,ENTROPION,P03,2,0,164,1,W,1,.,.,30,0,165,0,154
07BR00333,H2063,2.0,88,,P04,2,0,173,2,W,1,.,.,30,0,169,0,160
07BR00334,H2067,2.0,83,,P02,2,0,149,2,W,1,.,.,30,0,143,0,134
07BR00335,H2093,2.0,88,GAUNT,P05,2,0,157,1,W,1,.,.,30,0,158,0,147
07BR00336,H2097,2.0,82,FEVER.TX.,P09,2,0,168,1,W,1,.,.,30,0,167,0,158
07BR00337,H2315,1.0,00,4TEATS,-0-,1,7,149,T,W,1,.,.,33,0,144,0,141
07BR00338,H2312,1.0,00,HAIRY 4TEATS,-0-,1,7,169,T,W,1,.,.,33,0,162,0,150
07BR00339,H2317,1.0,88,"WEAK, HAIRY",P01,2,7,179,1,W,1,.,.,30,0,170,0,152
07BR00340,H2300,1.0,88,NICE EWE,P08,2,7,172,2,W,1,.,.,30,0,155,0,145
07BR00341,H2309,1.0,88,,P02,2,7,122,2,W,1,.,.,30,0,120,0,108
07BR00342,H2330,1.0,00,,-0-,1,7,145,T,W,1,.,.,33,0,127,0,0
07BR00343,H2334,1.0,88,"THIN,OK SO FA",P03,2,7,120,1,W,1,.,.,30,0,121,0,108
07BR00344,H2341,1.0,00,,-0-,1,7,127,T,W,1,.,.,33,0,121,0,128
07BR00345,H2340,1.0,00,,-0-,1,7,141,T,W,1,.,.,33,0,134,0,134
07BR00346,H2349,1.0,88,,P08,2,7,146,2,W,1,.,.,30,0,130,0,125
07BR00347,H2350,1.0,88,,P04,2,7,162,2,W,1,.,.,30,0,158,0,138
07BR00348,H2354,1.0,88,,P06,2,0,157,1,W,1,.,.,30,0,149,0,138
07BR00349,H2355,1.0,88,,P01,2,0,135,2,W,1,.,.,30,0,132,0,122
07BR00350,H2359,1.0,00,,-0-,1,7,157,T,W,1,.,.,33,0,142,0,142
07BR00351,H2360,1.0,00,,-0-,1,7,137,T,W,1,.,.,33,0,126,0,128
07BR00352,H2364,1.0,00,,-0-,1,7,147,T,W,1,.,.,33,0,140,0,132
07BR00353,H2324,1.0,88,R.P. 72hrs,P06,2,0,122,2,W,1,.,.,30,0,122,0,113
07BR00354,H2380,1.0,88,,P05,2,7,144,2,W,1,.,.,30,0,137,0,115
07BR00355,H2399,1.0,88,,P08,2,7,143,1,W,1,.,.,30,0,137,0,128
07BR00356,H2397,1.0,88,,P06,2,0,157,1,W,1,.,.,30,0,156,0,138
07BR00357,H2371,1.0,88,,P08,2,0,132,2,W,1,.,.,30,0,127,0,118
07BR00358,H2378,1.0,88,,P02,2,7,150,1,W,1,.,.,30,0,145,0,126
07BR00359,H2379,1.0,88,,P02,2,7,130,5,W,1,.,.,30,0,130,0,119
07BR00360,H2417,1.0,88,,AI,3,0,144,2,W,1,.,.,30,0,0,0,0
07BR00361,H2401,1.0,88,HAIRY,P03,2,7,164,2,W,1,.,.,30,0,157,0,136
07BR00362,H2400,1.0,88,,P09,2,7,151,2,W,1,.,.,30,0,152,0,127
07BR00363,H2403,1.0,88,,P09,2,0,132,1,W,1,.,.,30,0,130,0,123
07BR00364,H2404,1.0,88,,P01,2,0,134,1,W,1,.,.,30,0,135,0,126
07BR00365,H2434,1.0,00,,-0-,1,7,140,T,W,1,.,.,33,0,135,0,133
07BR00366,H2432,1.0,88,R.P. 48hrs,P02,2,0,145,1,W,1,.,.,30,0,151,0,134
07BR00367,H2438,1.0,88,,P09,2,0,152,2,W,1,.,.,30,0,149,0,143
07BR00368,H2439,1.0,88,,P01,2,0,137,1,W,1,.,.,30,0,130,0,127
07BR00369,H2450,1.0,88,ENTROPION,P02,2,0,145,2,W,1,.,.,30,0,137,0,129
07BR00370,H2454,1.0,88,,P07,2,0,124,1,W,1,.,.,30,0,115,0,111
07BR00371,H2458,1.0,88,SCOURS TX.,P02,2,0,120,1,W,1,.,.,30,0,122,0,124
07BR00372,H2461,1.0,88,,P06,2,7,137,1,W,1,.,.,30,0,130,0,121
07BR00373,H2460,1.0,00,,-0-,1,7,157,T,W,1,.,.,33,0,149,0,152
07BR00374,H2462,1.0,88,,P07,2,7,150,1,W,1,.,.,30,0,140,0,123
07BR00375,H2423,1.0,00,RP?,-0-,1,7,134,T,W,1,.,.,33,0,131,0,123
07BR00376,H2429,1.0,00,SCOURS TX.,-0-,1,7,161,T,W,1,.,.,33,0,153,0,140
07BR00377,H2482,1.0,88,,P08,2,7,154,5,W,1,.,.,30,0,151,0,146
07BR00378,H2494,1.0,88,,P03,2,0,166,2,W,1,.,.,30,0,158,0,151
07BR00379,H2495,1.0,88,,P04,2,0,148,2,W,1,.,.,30,0,144,0,124
07BR00380,H2498,1.0,88,,P03,2,0,152,2,W,1,.,.,30,0,144,0,132
07BR00381,H2514,1.0,00,PNEU.TX.,-0-,1,7,166,T,W,1,.,.,33,0,156,0,154
07BR00382,H2508,1.0,88,,P02,2,0,153,2,W,1,.,.,30,0,167,0,138
07BR00383,H2539,1.0,00,,-0-,1,7,128,T,W,1,.,.,33,0,117,0,116
07BR00384,H2537,1.0,00,HAIRY,-0-,1,7,163,T,W,1,.,.,33,0,145,0,138
07BR00385,H2541,1.0,00,,-0-,1,7,153,T,W,1,.,.,33,0,151,0,147
07BR00386,H2543,1.0,00,4TEATS,-0-,1,7,155,T,W,1,.,.,33,0,137,0,130
07BR00387,H2546,1.0,00,ENTROPION,-0-,1,7,159,T,W,1,.,.,33,0,155,0,135
07BR00388,H2553,1.0,00,"HAIRY,PNEU.TX",-0-,1,7,169,T,W,1,.,.,33,0,153,0,145
07BR00389,H2559,1.0,88,,P09,2,7,159,5,W,1,.,.,30,0,156,0,142
07BR00390,H2524,1.0,88,LAME TX.,P01,2,7,122,2,W,1,.,.,30,0,118,0,103
07BR00391,H2522,1.0,88,SCOURS TX.,P07,2,7,131,1,W,1,.,.,30,0,119,0,114
07BR00392,H2582,1.0,00,,-0-,1,7,149,T,W,1,.,.,33,0,148,0,144
07BR00393,H2589,1.0,88,,P03,2,0,142,1,W,1,.,.,30,0,138,0,132
07BR00394,H2587,1.0,00,,-0-,1,7,167,T,W,1,.,.,33,0,158,0,138
07BR00395,H2599,1.0,88,SL.V.PROLAPSE,P03,2,7,149,2,W,1,.,.,30,0,140,0,130
07BR00396,H2579,1.0,88,,P02,2,7,133,1,W,1,.,.,30,0,130,0,118
07BR00397,H2619,1.0,88,BIG1st PARITY,P06,2,0,157,2,W,1,.,.,30,0,145,0,144
07BR00398,H2609,1.0,88,HAIRY,P03,2,0,152,1,W,1,.,.,30,0,154,0,138
07BR00399,H2630,1.0,00,4TEATS,-0-,1,7,200,T,W,1,.,.,33,0,180,0,157
07BR00400,H2634,1.0,00,"BUSHY, save?",-0-,1,7,148,T,W,1,.,.,33,0,149,0,146
07BR00401,H2638,1.0,88,,P07,2,0,131,2,W,1,.,.,30,0,126,0,109
07BR00402,H2646,1.0,00,4TEATS,-0-,1,7,160,T,W,1,.,.,33,0,148,0,135
07BR00403,H2650,1.0,88,,P09,2,0,161,1,W,1,.,.,30,0,159,0,144
07BR00404,H2653,1.0,00,,-0-,1,7,140,T,W,1,.,.,33,0,127,0,128
07BR00405,H2664,1.0,88,,P08,2,0,152,2,W,1,.,.,30,0,133,0,126
07BR00406,H2623,1.0,00,,-0-,1,7,144,T,W,1,.,.,33,0,135,0,134
07BR00407,H2625,1.0,00,,-0-,1,7,151,T,W,1,.,.,33,0,149,0,143
07BR00408,H2683,1.0,00,,-0-,1,7,162,T,W,1,.,.,33,0,159,0,154
07BR00409,H2682,1.0,00,ENTROPION,-0-,1,7,163,T,W,1,.,.,33,0,162,0,159
07BR00410,H2687,1.0,88,,P01,2,0,144,1,W,1,.,.,30,0,137,0,121
07BR00411,H2695,1.0,88,,P02,2,7,119,5,W,1,.,.,30,0,115,0,99
07BR00412,H2699,1.0,88,,P02,2,0,146,1,W,1,.,.,30,0,158,0,148
07BR00413,H2211,1.0,88,,P09,2,7,153,2,W,1,.,.,30,0,146,0,130
07BR00414,H2210,1.0,88,ENTR 4TEATS,P05,2,7,140,1,W,1,.,.,30,0,135,0,119
07BR00415,H2219,1.0,88,THIN,P07,2,0,145,2,W,1,.,.,30,0,136,0,133
07BR00416,H2217,1.0,88,R.P.,P01,2,7,151,2,W,1,.,.,30,0,148,0,134
07BR00417,H2201,1.0,88,,P03,2,0,134,2,W,1,.,.,30,0,122,0,109
07BR00418,H2230,1.0,88,,P08,2,0,153,2,W,1,.,.,30,0,144,0,143
07BR00419,H2245,1.0,88,PPG DYSTOCIA,P01,2,0,163,2,W,1,.,.,30,0,156,0,142
07BR00420,H2253,1.0,88,,AI,3,0,145,2,W,1,.,.,30,0,0,0,0
07BR00421,H2258,1.0,88,,P05,2,7,150,1,W,1,.,.,30,0,145,0,128
07BR00422,H2265,1.0,88,,P04,2,7,135,5,W,1,.,.,30,0,130,0,0
07BR00423,H2267,1.0,88,,P09,2,0,133,1,W,1,.,.,30,0,120,0,113
07BR00424,H2222,1.0,88,ENTROPION,P04,2,7,109,1,W,1,.,.,30,0,111,0,0
07BR00425,H2286,1.0,00,,-0-,1,7,149,T,W,1,.,.,33,0,130,0,126
07BR00426,H2289,1.0,88,MATERNAL+,AI,3,0,171,5,W,1,.,.,30,0,0,0,0
07BR00427,H2294,1.0,00,,-0-,1,7,153,T,W,1,.,.,33,0,136,0,138
07BR00428,H2274,1.0,88,,AI,3,0,148,2,W,1,.,.,30,0,0,0,0
07BR00429,H2276,1.0,88,,P05,2,7,118,1,W,1,.,.,30,0,117,0,106
07BR00430,H2278,1.0,88,,P01,2,7,147,2,W,1,.,.,30,0,148,0,129
07BR00431,H2810,1.0,00,UMB.INFECTION,-0-,1,7,172,T,W,1,.,.,33,0,162,0,150
07BR00432,H2819,1.0,00,"HAIRY,PNEU.TX",-0-,1,7,161,T,W,1,.,.,33,0,158,0,144
07BR00433,H2800,1.0,00,PNEU.TX.,-0-,1,7,168,T,W,1,.,.,33,0,167,0,163
07BR00434,H2803,1.0,88,PNEU.TX.,P04,2,7,145,2,W,1,.,.,30,0,142,0,123
07BR00435,H2805,1.0,00,,-0-,1,7,159,T,W,1,.,.,33,0,154,0,159
07BR00436,H2806,1.0,88,,P06,2,7,145,1,W,1,.,.,30,0,144,0,126
07BR00437,H2831,1.0,88,,P07,2,0,136,1,W,1,.,.,30,0,128,0,116
07BR00438,H2838,1.0,88,,P06,2,7,144,2,W,1,.,.,30,0,143,0,131
07BR00439,H2853,1.0,88,ALLERGIC PEN.,P06,2,0,116,2,W,1,.,.,30,0,113,0,117
07BR00440,H2854,1.0,88,,P07,2,0,125,1,W,1,.,.,30,0,110,0,95
07BR00441,H2855,1.0,88,,P08,2,0,127,2,W,1,.,.,30,0,123,0,119
07BR00442,H2860,1.0,88,,P04,2,7,131,5,W,1,.,.,30,0,126,0,109
07BR00443,H2866,1.0,88,,P07,2,7,127,2,W,1,.,.,30,0,122,0,110
07BR00444,H2867,1.0,88,,P08,2,7,134,1,W,1,.,.,30,0,127,0,121
07BR00445,H2823,1.0,88,,P04,2,0,133,2,W,1,.,.,30,0,135,0,117
07BR00446,H2824,1.0,88,,P05,2,0,127,1,W,1,.,.,30,0,122,0,113
07BR00447,H2825,1.0,00,PNEU.TX.,-0-,1,7,171,T,W,1,.,.,33,0,158,0,150
07BR00448,H2828,1.0,88,HAIRY,P03,2,7,144,2,W,1,.,.,30,0,144,0,133
07BR00449,H2827,1.0,00,,-0-,1,7,161,T,W,1,.,.,33,0,155,0,146
07BR00450,H2882,1.0,88,PNEU.TX.,P08,2,0,151,2,W,1,.,.,30,0,138,0,135
07BR00451,H2890,1.0,88,4TEATS,P04,2,7,137,5,W,1,.,.,30,0,133,0,129
07BR00452,H2895,1.0,88,PNEU.TX.,P09,2,7,153,1,W,1,.,.,30,0,146,0,136
07BR00453,H2892,1.0,88,,P09,2,7,139,2,W,1,.,.,30,0,136,0,118
07BR00454,H2897,1.0,88,PNEU.TX.,P07,2,7,159,5,W,1,.,.,30,0,151,0,138
07BR00455,H2873,1.0,88,"ENTR,PNEU.TX.",P05,2,0,150,1,W,1,.,.,30,0,149,0,142
07BR00456,H2905,1.0,88,,P08,2,7,164,5,W,1,.,.,30,0,152,0,143
07BR00457,H2906,1.0,88,,P05,2,7,143,2,W,1,.,.,30,0,135,0,132
07BR00458,H2909,1.0,88,OK,P09,2,0,137,1,W,1,.,.,30,0,140,0,126
07BR00459,H2719,1.0,00,,-0-,1,7,148,T,W,1,.,.,33,0,142,0,133
07BR00460,H2701,1.0,88,,P05,2,0,142,2,W,1,.,.,30,0,141,0,127
07BR00461,H2700,1.0,88,,P04,2,0,181,5,W,1,.,.,30,0,174,0,152
07BR00462,H2704,1.0,88,,P03,2,7,142,1,W,1,.,.,30,0,137,0,117
07BR00463,H2730,1.0,88,NICE EWE,P04,2,0,158,2,W,1,.,.,30,0,157,0,137
07BR00464,H2758,1.0,88,,P05,2,0,152,1,W,1,.,.,30,0,150,0,138
07BR00465,H2726,1.0,00,HAIRY,-0-,1,7,156,T,W,1,.,.,33,0,147,0,136
07BR00466,H2722,1.0,00,,-0-,1,7,185,T,W,1,.,.,33,0,167,0,162
07BR00467,H2783,1.0,00,,-0-,1,7,164,T,W,1,.,.,33,0,150,0,136
07BR00468,H2785,1.0,88,,P03,2,0,119,2,W,1,.,.,30,0,114,0,102
07BR00469,H2787,1.0,88,,P01,2,7,172,2,W,1,.,.,30,0,170,0,145
07BR00470,H2790,1.0,88,,P06,2,0,147,2,W,1,.,.,30,0,148,0,137
07BR00471,H2794,1.0,88,,AI,3,0,123,1,W,1,.,.,30,0,0,0,0
07BR00472,H2798,1.0,88,,P05,2,0,159,5,W,1,.,.,30,0,148,0,136
07BR00473,K1123,7.0,6T,SEND >>ADRU,WA,.,0,235,1,W,W,95,.,06,0,0,0,0
07BR00474,K1070,7.0,6M,BREED>ADRU,50,1,0,185,2,W,W,.,.,06,0,199,0,207
07BR00475,K1312,7.0,6T,SEND >>ADRU,WA,.,0,178,1,W,W,95,.,06,0,0,0,0
07BR00476,K1595,6.0,6M,,C44,1,0,172,2,W,1,.,.,06,0,168,0,157
07BR00477,K1635,6.0,6M,SUCK1SIDE,C42,1,0,194,2,W,1,.,.,06,0,189,0,177
07BR00478,K1652,6.0,6M,THIN OLD EWE,C44,1,0,210,2,W,1,.,.,06,0,205,0,175
07BR00479,K1659,6.0,6M,,01,1,0,181,2,W,1,.,.,06,0,195,0,167
07BR00480,K1657,6.0,6M,SEND >>ADRU,WA,.,0,203,2,W,W,95,.,06,0,0,0,0
07BR00481,K1810,6.0,6T,4TEATS,03,1,0,242,5,W,1,.,.,06,0,266,0,213
07BR00482,K1842,6.0,6T,R.P.,21,1,0,193,1,W,1,.,.,06,0,222,0,173
07BR00483,K1849,6.0,6M,,05,1,0,247,5,W,1,.,.,06,0,262,0,208
07BR00484,K1824,6.0,6T,FIRM UDDER,19,1,0,198,1,W,1,.,.,06,0,197,0,183
07BR00485,K1888,6.0,6M,TALL,C42,1,0,186,1,W,1,.,.,06,0,184,0,167
07BR00486,K1877,6.0,6T,Ytex 2005,29,1,0,157,1,W,1,.,.,06,0,168,0,148
07BR00487,K1928,6.0,6M,SICK 11-06-07,C41,1,0,164,1,W,1,01,.,06,0,135,0,0
07BR00488,K1704,6.0,6M,,11,1,0,211,5,W,1,.,.,06,0,213,0,192
07BR00489,K1727,6.0,6M,4TEATS,C44,1,0,175,1,W,1,.,.,06,0,197,0,166
07BR00490,K0641,8.0,6M,SEND >>ADRU,WA,.,0,208,1,W,W,95,.,06,0,0,0,0
07BR00491,K0871,8.0,6M,BREED>ADRU,50,1,0,181,2,W,W,.,.,06,0,184,0,220
07BR00492,K3115,3.0,6M,,C43,1,0,198,2,W,1,.,.,06,0,190,0,187
07BR00493,K3109,3.0,6T,R.P.,04,1,0,195,2,W,1,.,.,06,0,210,0,169
07BR00494,K3133,3.0,6T,SW.BAG,03,1,0,180,1,W,1,.,.,06,0,202,0,183
07BR00495,K3158,3.0,6T,4TEATS,C47,1,0,224,1,W,1,.,.,06,0,237,0,201
07BR00496,K3161,3.0,6M,,04,1,0,216,2,W,1,.,.,06,0,236,0,189
07BR00497,K3160,3.0,6T,SUCK1SIDE,17,1,0,194,1,W,1,.,.,06,0,198,0,182
07BR00498,K3164,3.0,6T,ENTROPION,09,1,0,228,5,W,1,.,.,06,0,236,0,206
07BR00499,K3124,3.0,6T,,01,1,0,195,2,W,1,.,.,06,0,200,0,171
07BR00500,K3129,3.0,6M,NICE LAMB,19,1,0,205,2,W,1,.,.,06,0,200,0,187
07BR00501,K3187,3.0,6T,"TALL,SM.BAG",C46,1,0,254,1,W,1,.,.,06,0,260,0,221
07BR00502,K3010,3.0,6T,SW.BAG LTS,C47,1,0,221,2,W,1,.,.,06,0,234,0,193
07BR00503,K3013,3.0,6M,MEAN,C45,1,0,215,2,W,1,.,.,06,0,214,0,186
07BR00504,K3014,3.0,6T,,07,1,0,194,2,W,1,.,.,06,0,213,0,171
07BR00505,K3019,3.0,6T,PNEU.TX.EWE,29,1,0,199,2,W,1,.,.,06,0,203,0,187
07BR00506,K3004,3.0,6M,4TEATS,C43,1,0,201,2,W,1,.,.,06,0,205,0,193
07BR00507,K3009,3.0,6T,,C46,1,0,212,2,W,1,.,.,06,0,223,0,193
07BR00508,K3035,3.0,6T,4TEATS,01,1,0,196,2,W,1,.,.,06,0,205,0,175
07BR00509,K3032,3.0,6T,LF FOOT ABS.,02,1,0,203,2,W,1,.,.,06,0,229,0,184
07BR00510,K3060,3.0,6M,,05,1,0,203,1,W,1,.,.,06,0,223,0,189
07BR00511,K3066,3.0,6M,,C44,1,0,187,2,W,1,.,.,06,0,194,0,169
07BR00512,K3023,3.0,6M,FLTS,03,1,0,190,2,W,1,.,.,06,0,210,0,174
07BR00513,K3028,3.0,6M,4TEATS,C45,1,0,182,2,W,1,.,.,06,0,185,0,175
07BR00514,K3029,3.0,6M,4TEATS,C45,1,0,193,1,W,1,.,.,06,0,202,0,187
07BR00515,K3087,3.0,6T,,02,1,0,223,1,W,1,.,.,06,0,226,0,192
07BR00516,K3074,3.0,6M,NICE LAMB,18,1,0,188,2,W,1,.,.,06,0,206,0,173
07BR00517,K3075,3.0,6T,NICE LAMB,27,1,0,188,1,W,1,.,.,06,0,205,0,172
07BR00518,K3072,3.0,6M,"DYSTOCIA,DRY",06,1,0,188,2,W,1,.,.,06,0,205,0,170
07BR00519,K3310,2.0,6T,4TEATS,26,1,0,189,2,W,1,.,.,06,0,186,0,170
07BR00520,K3314,2.0,6T,,23,1,0,164,2,W,1,.,.,06,0,177,0,161
07BR00521,K3301,2.0,6T,"4TEATS, URI",09,1,0,173,1,W,1,.,.,06,0,198,0,0
07BR00522,K3305,2.0,6M,MEAN 2 YOU,17,1,0,213,2,W,1,.,.,06,0,210,0,180
07BR00523,K3309,2.0,6T,4TEATS,16,1,0,150,2,W,1,.,.,06,0,159,0,144
07BR00524,K3335,2.0,6T,FLTS,23,1,0,208,2,W,1,.,.,06,0,213,0,189
07BR00525,K3338,2.0,6T,TRT R.EYE'06,18,1,0,192,1,W,1,.,.,06,0,215,0,182
07BR00526,K3339,2.0,6T,,28,1,0,169,1,W,1,.,.,06,0,194,0,156
07BR00527,K3342,2.0,6M,4TEATS,03,1,0,173,1,W,1,.,.,06,0,196,0,155
07BR00528,K3347,2.0,6T,REJECTS LAMB!,22,1,0,185,2,W,1,.,.,06,0,191,0,167
07BR00529,K3353,2.0,6T,4TEATS,C47,1,0,158,1,W,1,.,.,06,0,173,0,151
07BR00530,K3352,2.0,6T,WILD ALOOF,C46,1,0,177,2,W,1,.,.,06,0,185,0,155
07BR00531,K3357,2.0,6M,R.MILK.BLOOD,07,1,0,166,1,W,1,.,.,06,0,187,0,144
07BR00532,K3361,2.0,6T,BIG BAG,16,1,0,186,2,W,1,.,.,06,0,204,0,172
07BR00533,K3363,2.0,6M,R.P.,C41,1,0,167,2,W,1,.,.,06,0,162,0,160
07BR00534,K3368,2.0,6T,LTS BIG BAG,C46,1,0,191,2,W,1,.,.,06,0,200,0,176
07BR00535,K3325,2.0,6T,,04,1,0,192,2,W,1,.,.,06,0,220,0,186
07BR00536,K3326,2.0,6T,LT RIGHT,11,1,0,198,1,W,1,.,.,06,0,197,0,181
07BR00537,K3322,2.0,6T,,15,1,0,155,1,W,1,.,.,06,0,164,0,153
07BR00538,K3328,2.0,6M,,06,1,0,162,2,W,1,.,.,06,0,179,0,149
07BR00539,K3381,2.0,6M,,C42,1,0,192,1,W,1,.,.,06,0,176,0,166
07BR00540,K3384,2.0,6T,SCOURS,C46,1,0,180,1,W,1,.,.,06,0,193,0,155
07BR00541,K3385,2.0,6T,CMPK TX.,05,1,0,199,1,W,1,.,.,06,0,225,0,181
07BR00542,K3387,2.0,6T,SUCK1SIDE,C47,1,0,182,1,W,1,.,.,06,0,194,0,167
07BR00543,K3390,2.0,6M,4TEATS,C43,1,0,172,2,W,1,.,.,06,0,169,0,168
07BR00544,K3393,2.0,6T,,02,1,0,185,1,W,1,.,.,06,0,200,0,172
07BR00545,K3394,2.0,6T,,27,1,0,169,2,W,1,.,.,06,0,191,0,160
07BR00546,K3392,2.0,6T,,24,1,0,172,1,W,1,.,.,06,0,179,0,165
07BR00547,K3398,2.0,6M,,13,1,0,170,1,W,1,.,.,06,0,175,0,159
07BR00548,K3397,2.0,6T,LTS,07,1,0,194,2,W,1,.,.,06,0,208,0,186
07BR00549,K3414,2.0,6T,ENTROPION,11,1,0,202,1,W,1,.,.,06,0,209,0,187
07BR00550,K3401,2.0,6T,,23,1,0,167,1,W,1,.,.,06,0,170,0,151
07BR00551,K3400,2.0,6T,BIG BAG,C47,1,0,191,1,W,1,.,.,06,0,204,0,182
07BR00552,K3405,2.0,6T,4TEATS,09,1,0,212,2,W,1,.,.,06,0,231,0,191
07BR00553,K3431,2.0,6T,SCOURS,07,1,0,155,1,W,1,.,.,06,0,175,0,152
07BR00554,K3432,2.0,6T,,05,1,0,166,2,W,1,.,.,06,0,187,0,160
07BR00555,K3438,2.0,6T,4TEATS,29,1,0,189,1,W,1,.,.,06,0,198,0,177
07BR00556,K3441,2.0,6T,4TEATS,07,1,0,174,2,W,1,.,.,06,0,200,0,160
