UID,ID,AGE,LINE,RMK,BPEN,BGRP,RGRP,FAWT,BAND,WORK
00BR00880,A5281,2.0,82,4TEATS,29,2,0,188,2,W
00BR00881,A5287,2.0,73,BAD FOOT 99,53,2,7,137,2,W
00BR00882,A5295,2.0,82,,30,2,0,138,2,W
00BR00883,A5297,2.0,88,HAIRY,53,2,7,158,3,W
00BR00884,A5271,2.0,73,,51,2,7,136,1,W
00BR00885,A5279,2.0,81,4TEATS,02,2,7,142,1,W
00BR00886,A5801,1.5,73,,55,2,7,156,2,W
00BR00887,A5806,1.5,73,,56,2,7,141,3,W
00BR00888,A5833,1.5,73,,51,2,7,126,2,W
00BR00889,A5836,1.5,73,HAIRY,55,2,7,135,3,W
00BR00890,A5838,1.5,73,,41,2,7,153,2,W
00BR00891,A5847,1.5,73,,56,2,7,133,3,W
00BR00892,A5853,1.5,73,,56,2,7,141,2,W
00BR00893,A5854,1.5,73,,UTI,A,7,139,3,W
00BR00894,A5858,1.5,73,,52,2,7,141,2,W
00BR00895,A5863,1.5,73,,UTI,A,7,154,1,n
00BR00896,A5826,1.5,73,,56,2,7,135,3,W
00BR00897,A5822,1.5,73,,54,2,7,130,1,W
00BR00898,A5883,1.5,73,,UTI,A,7,139,1,n
00BR00899,A5873,1.5,73,,55,2,7,138,2,W
00BR00900,A5874,1.5,73,,42,2,7,157,3,W
00BR00901,A5875,1.5,73,,55,2,7,148,1,W
00BR00902,A5872,1.5,73,,53,2,7,138,3,W
00BR00903,A5879,1.5,73,,54,2,7,158,3,W
00BR00904,A5906,1.5,73,,55,2,7,148,2,W
00BR00905,A5907,1.5,73,BAD R.EYE ?,52,2,7,132,2,W
00BR00906,A5935,1.5,73,,54,2,7,135,3,W
00BR00907,A5936,1.5,73,,53,2,7,136,2,W
00BR00908,A5945,1.5,73,,53,2,7,144,3,W
00BR00909,A5952,1.5,73,BLK.R.EAR,56,2,7,164,3,W
00BR00910,A5957,1.5,73,,52,2,7,157,2,W
00BR00911,A5963,1.5,72,,51,2,7,133,3,W
00BR00912,A5966,1.5,73,,51,2,7,147,1,W
00BR00913,A5927,1.5,73,,51,2,7,142,1,W
00BR00914,A5981,1.5,73,,51,2,7,124,1,W
00BR00915,A5983,1.5,73,,52,2,7,128,2,W
00BR00916,A5711,2.0,82,BRN.FOOT,24,2,0,192,1,W
00BR00917,A5731,2.0,73,,42,2,7,148,2,W
00BR00918,A5757,1.5,73,,53,2,7,148,3,W
00BR00919,A5764,1.5,73,,52,2,7,135,3,W
00BR00920,A5768,1.5,73,,43,2,7,141,3,W
00BR00921,A5729,2.0,88,,41,2,7,167,3,W
00BR00922,A5783,1.5,73,GONG 10/06/00,55,2,7,150,3,W
00BR00923,A5784,1.5,73,,52,2,7,136,2,W
00BR00924,A5786,1.5,73,,53,2,7,166,3,W
00BR00925,A5782,1.5,73,RP ok,56,2,7,139,2,W
00BR00926,A5770,1.5,73,,54,2,7,152,2,W
00BR00927,A5776,1.5,73,,54,2,7,127,2,W
00BR00928,A6108,1.0,81,,04,2,0,156,1,W
00BR00929,A6138,1.0,82,,26,2,0,139,1,W
00BR00930,A6146,1.0,81,,01,2,0,155,1,W
00BR00931,A6180,1.0,82,,29,2,0,154,1,W
00BR00932,A6175,1.0,82,,27,2,0,124,2,W
00BR00933,A6092,1.0,82,NICE,25,2,0,115,2,W
00BR00934,A6310,1.0,81,,04,2,0,141,2,W
00BR00935,A6318,1.0,81,TIGHT TEATS,UTI,A,0,174,5,n
00BR00936,A6300,1.0,82,HAIRY,20,2,0,118,2,W
00BR00937,A6306,1.0,81,,03,2,0,137,2,W
00BR00938,A6334,1.0,00,BLACK EWE,04,2,1,121,1,W
00BR00939,A6335,1.0,88,,54,2,7,141,1,W
00BR00940,A6338,1.0,82,,41,2,0,130,1,W
00BR00941,A6341,1.0,81,,01,2,0,121,2,W
00BR00942,A6342,1.0,81,,02,2,0,124,1,W
00BR00943,A6355,1.0,82,,22,2,0,121,1,W
00BR00944,A6323,1.0,88,,53,2,7,139,1,W
00BR00945,A6379,1.0,88,ENTR,56,2,7,151,1,W
00BR00946,A6414,1.0,82,,23,2,0,134,2,W
00BR00947,A6419,1.0,81,,04,2,0,137,1,W
00BR00948,A6435,1.0,88,,53,2,7,147,1,W
00BR00949,A6441,1.0,88,4TEATS,51,2,7,156,1,W
00BR00950,A6444,1.0,82,4TEATS,42,2,0,136,1,W
00BR00951,A6454,1.0,82,4TEATS,24,2,0,126,1,W
00BR00952,A6482,1.0,88,4TEATS,52,2,7,127,2,W
00BR00953,A6493,1.0,82,,25,2,0,106,1,W
00BR00954,A6498,1.0,82,ENTR,27,2,0,122,1,W
00BR00955,A6497,1.0,82,NO COLOR,26,2,0,109,2,W
00BR00956,A6479,1.0,88,4TEATS,51,2,7,137,2,W
00BR00957,A6514,1.0,88,,43,2,7,148,1,W
00BR00958,A6542,1.0,81,,01,2,0,135,1,W
00BR00959,A6555,1.0,81,,41,2,0,123,3,W
00BR00960,A6565,1.0,81,,03,2,0,177,1,W
00BR00961,A6566,1.0,81,NICE,04,2,0,158,2,W
00BR00962,A6588,1.0,82,,42,2,0,133,2,W
00BR00963,A6589,1.0,82,4TEATS,29,2,0,121,2,W
00BR00964,A6618,1.0,81,,03,2,0,138,2,W
00BR00965,A6617,1.0,81,,02,2,0,137,1,W
00BR00966,A6600,1.0,82,,28,2,0,114,2,W
00BR00967,A6608,1.0,88,,51,2,7,151,1,W
00BR00968,A6607,1.0,88,,43,2,7,161,5,W
00BR00969,A6640,1.0,88,,51,2,7,155,1,W
00BR00970,A6643,1.0,88,4TEATS,54,2,7,137,2,W
00BR00971,A6656,1.0,82,4TEATS,20,2,0,137,2,W
00BR00972,A6666,1.0,82,,31,2,0,137,1,W
00BR00973,A6668,1.0,88,,51,2,7,141,1,W
00BR00974,A6628,1.0,82,,30,2,0,135,1,W
00BR00975,A6685,1.0,88,VAG.PROLAPSE,UTI,A,7,147,H,n
00BR00976,A6686,1.0,81,,01,2,0,147,1,W
00BR00977,A6697,1.0,88,,41,2,7,138,2,W
00BR00978,A6673,1.0,88,4TEATS,55,2,7,163,1,W
00BR00979,A6678,1.0,88,,52,2,7,147,1,W
00BR00980,A6211,1.0,82,,28,2,0,138,1,W
00BR00981,A6212,1.0,82,,30,2,0,130,2,W
00BR00982,A6233,1.0,88,,56,2,0,148,2,W
00BR00983,A6235,1.0,88,,54,2,7,133,1,W
00BR00984,A6238,1.0,82,,31,2,0,138,1,W
00BR00985,A6254,1.0,88,,51,2,7,138,1,W
00BR00986,A6257,1.0,88,,51,2,7,137,1,W
00BR00987,A6265,1.0,82,,21,2,0,135,1,W
00BR00988,A6226,1.0,81,,02,2,0,149,2,W
00BR00989,A6285,1.0,81,,43,2,0,138,1,W
00BR00990,A6295,1.0,88,HAIRY,55,2,7,178,5,W
00BR00991,A6816,1.0,88,,42,2,7,166,5,W
00BR00992,A6803,1.0,81,,03,2,0,146,1,W
00BR00993,A6802,1.0,81,,01,2,0,152,1,W
00BR00994,A6845,1.0,82,,43,2,0,149,2,W
00BR00995,A6849,1.0,88,,52,2,7,138,2,W
00BR00996,A6854,1.0,81,,04,2,0,147,2,W
00BR00997,A6825,1.0,82,,25,2,0,117,2,W
00BR00998,A6880,1.0,81,,41,2,0,146,2,W
00BR00999,A6885,1.0,82,,26,2,0,148,2,W
00BR01000,A6898,1.0,88,4TEATS,51,2,7,113,2,W
00BR01001,A6879,1.0,81,,01,2,0,128,2,W
00BR01002,A6906,1.0,81,,02,2,0,157,2,W
00BR01003,A6902,1.0,82,,27,2,0,130,1,W
00BR01004,A6908,1.0,81,,UTI,A,0,158,2,n
00BR01005,A6907,1.0,81,,03,2,0,148,1,W
00BR01006,A6931,1.0,88,,54,2,7,156,1,W
00BR01007,A6943,1.0,82,,28,2,0,149,1,W
00BR01008,A6949,1.0,88,TRT L.EYE 00,42,2,7,130,2,W
00BR01009,A6947,1.0,82,,29,2,0,129,1,W
00BR01010,A6966,1.0,81,,43,2,0,119,2,W
00BR01011,A6999,1.0,82,RP ok,30,2,0,125,1,W
00BR01012,A6708,1.0,88,,52,2,7,119,2,W
00BR01013,A6734,1.0,88,,41,2,7,126,1,W
00BR01014,A6732,1.0,82,4TEATS,21,2,0,116,2,W
00BR01015,A6746,1.0,88,,43,2,7,150,2,W
00BR01016,A6748,1.0,82,,22,2,0,132,2,W
00BR01017,A6747,1.0,88,4TEATS,55,2,7,125,2,W
00BR01018,A6760,1.0,81,,02,2,0,133,1,W
00BR01019,A6769,1.0,82,,23,2,0,125,1,W
00BR01020,A6720,1.0,81,,03,2,0,164,1,W
00BR01021,A6723,1.0,81,4TEATS,42,2,0,147,1,W
00BR01022,A6724,1.0,81,JUMPER,02,2,0,162,1,W
00BR01023,A6726,1.0,88,PNEU,52,2,7,151,2,W
00BR01024,A6722,1.0,81,,04,2,0,146,1,W
00BR01025,A6795,1.0,82,,24,2,0,127,2,W
00BR01026,A6796,1.0,88,,54,2,7,168,5,W
00BR01027,A2138,5.0,82,X BAG,UTI,A,0,224,2,n
00BR01028,A2145,5.0,81,,03,2,0,186,1,W
00BR01029,A2161,5.0,81,,01,2,0,176,2,W
00BR01030,A2163,5.0,81,,03,2,0,135,2,W
00BR01031,A2165,5.0,82,,23,2,0,170,1,W
00BR01032,A2162,5.0,81,,01,2,0,180,1,W
00BR01033,A2128,5.0,81,TRT L.EYE 00,04,2,0,170,1,W
00BR01034,A2188,5.0,73,,56,2,7,190,3,W
00BR01035,A2017,5.0,81,QUINTS y2000,03,2,0,150,2,W
00BR01036,A2049,5.0,81,,02,2,0,168,2,W
00BR01037,A2057,5.0,73,,54,2,7,136,3,W
00BR01038,A2068,5.0,81,LTS,UTI,A,0,191,2,n
00BR01039,A2021,5.0,82,,31,2,0,161,1,W
00BR01040,A2024,5.0,82,,20,2,0,170,1,W
00BR01041,A2083,5.0,82,,22,2,0,193,1,W
00BR01042,A2075,5.0,82,,21,2,0,161,1,W
00BR01043,A2313,5.0,81,4TEATS,02,2,0,171,2,W
00BR01044,A2302,5.0,ch,3TEATS,BF,3,2,196,1,W
00BR01045,A2364,5.0,ch,4TEATS,BF,3,2,158,1,W
00BR01046,A2365,5.0,ch,,BF,3,2,197,5,W
00BR01047,A2366,5.0,ch,THICK MILK,BF,3,2,167,2,W
00BR01048,A2367,5.0,ch,WITH LISA '96,BF,3,2,129,2,W
00BR01049,A2327,5.0,ch,,BF,3,2,161,1,W
00BR01050,A2398,5.0,ch,ABS.FLANK,BF,3,2,180,1,W
00BR01051,A2370,5.0,ch,QUIET,BF,3,2,185,1,W
00BR01052,A2403,5.0,ch,X ABS. JAW,BF,3,2,175,1,W
00BR01053,A2404,5.0,ch,EXTRA MILK 5+,UTI,A,2,191,5,n
00BR01054,A2402,5.0,ch,EYES OK,UTI,A,2,136,2,n
00BR01055,A2442,5.0,ch,"4TEAT,SCOURS",BF,3,2,135,1,W
00BR01056,A2479,5.0,ch,"URI,COUGH",BF,3,2,166,1,W
00BR01057,A2477,5.0,ch,,BF,3,2,181,1,W
00BR01058,A2510,5.0,ch,FAT,BF,3,2,181,2,W
00BR01059,A2506,5.0,00,"BLACK,LAME,ok",04,2,1,135,2,W
00BR01060,A2544,5.0,73,,54,2,7,164,3,W
00BR01061,A2546,5.0,81,HAIRY,UTI,A,0,170,2,n
00BR01062,A2559,5.0,ch,,BF,3,2,195,5,W
00BR01063,A2523,5.0,81,,01,2,0,165,1,W
00BR01064,A2595,4.5,73,,55,2,7,161,3,W
00BR01065,A2570,5.0,ch,,BF,3,2,152,2,W
00BR01066,A2579,4.5,73,,UTI,A,7,164,3,W
00BR01067,A2610,4.5,73,,52,2,7,138,3,W
00BR01068,A2614,4.5,73,X LUNGER,43,2,7,148,2,X
00BR01069,A2630,4.5,73,,56,2,7,134,3,W
00BR01070,A2639,4.5,73,,53,2,7,165,3,W
00BR01071,A2666,4.5,73,FOUND 9/10/96,UTI,A,7,143,3,W
00BR01072,A2669,4.5,73,,54,2,7,162,1,W
00BR01073,A2620,4.5,73,BAG 5 OK,55,2,7,189,3,W
00BR01074,A2626,4.5,73,LTS,54,2,7,168,2,W
00BR01075,A2628,4.5,73,,54,2,7,141,3,W
00BR01076,A2682,4.5,73,ABS.R.EAR,UTI,A,7,202,5,n
00BR01077,A2689,4.5,73,W/ LAMB,53,2,7,154,3,W
00BR01078,A2690,4.5,73,RP,41,2,7,178,1,W
00BR01079,A2693,4.5,73,,51,2,7,167,3,W
00BR01080,A2696,4.5,73,,51,2,7,164,3,W
00BR01081,A2679,4.5,73,CURLY,51,2,7,159,3,W
00BR01082,A2213,5.0,73,ABS.BUTT,56,2,7,158,3,W
00BR01083,A2248,5.0,ch,,BF,3,2,179,2,W
00BR01084,A2252,5.0,81,,UTI,A,0,190,1,n
00BR01085,A2257,5.0,81,,02,2,0,191,2,W
00BR01086,A2223,5.0,ch,,BF,3,2,162,1,W
00BR01087,A2283,5.0,ch,4TEATS,BF,3,2,155,1,W
00BR01088,A2286,5.0,82,TRY3 1998 yes,24,2,0,170,1,W
00BR01089,A2293,5.0,ch,LT @RIGHT,BF,3,2,178,1,W
00BR01090,A2292,5.0,81,,04,2,0,155,2,W
00BR01091,A2273,5.0,73,3TEATS,56,2,7,152,3,W
00BR01092,A2275,5.0,81,TRT.ABORTED,41,2,0,146,1,W
00BR01093,A2807,4.0,ch,,BF,3,2,201,1,W
00BR01094,A2830,4.0,ch,?BLED 12/1,BF,3,2,202,5,W
00BR01095,A2846,4.0,82,"LAME, RR, ok",25,2,0,156,2,W
00BR01096,A2848,4.0,73,RAT,43,2,7,135,3,W
00BR01097,A2884,4.0,82,THICK MILK,27,2,0,172,2,W
00BR01098,A2885,4.0,81,,41,2,0,188,2,W
00BR01099,A2888,4.0,ch,,BF,3,2,149,1,W
00BR01100,A2894,4.0,73,,56,2,7,151,3,W
00BR01101,A2873,4.0,81,4TEATS,03,2,0,198,2,W
00BR01102,A2879,4.0,81,,04,2,0,179,2,W
00BR01103,A2877,4.0,82,,26,2,0,163,2,W
00BR01104,A2912,4.0,81,,02,2,0,178,2,W
00BR01105,A2919,4.0,82,,28,2,0,149,2,W
00BR01106,A2900,4.0,ch,3rd BORN LATE,BF,3,2,187,2,W
00BR01107,A2903,4.0,ch,,BF,3,2,164,1,W
00BR01108,A2905,4.0,ch,,BF,3,2,151,2,W
00BR01109,A2908,4.0,81,,01,2,0,173,1,W
00BR01110,A2961,4.0,82,NICE,29,2,0,177,2,W
00BR01111,A2969,4.0,81,4TEATS,UTI,A,0,193,5,n
00BR01112,A2986,4.0,82,4TEATS,42,2,0,182,1,W
00BR01113,A2971,4.0,73,,UTI,A,7,166,3,n
00BR01114,A2970,4.0,81,CURLY,03,2,0,142,2,W
00BR01115,A2973,4.0,73,,53,2,7,128,3,W
00BR01116,A2730,4.5,73,,53,2,7,144,3,W
00BR01117,A2733,4.5,73,W/ LAMB,52,2,7,179,1,W
00BR01118,A2752,4.5,73,,53,2,7,196,3,W
00BR01119,A2759,4.5,73,,52,2,7,144,2,W
00BR01120,A2721,4.5,73,,51,2,7,135,2,W
00BR01121,A2781,4.5,73,,52,2,7,141,3,W
00BR01122,A2773,4.5,73,,42,2,7,140,1,W
00BR01123,A2772,4.5,73,,56,2,7,134,3,W
00BR01124,A7010,1.0,88,,52,2,7,142,2,W
00BR01125,A7016,1.0,82,,31,2,0,149,1,W
00BR01126,A7008,1.0,81,,41,2,0,135,2,W
00BR01127,A7009,1.0,81,,04,2,0,124,2,W
00BR01128,K1006,1.0,00,,55,1,0,133,2,W
00BR01129,K1002,1.0,68,"ENTR,4TEATS",08,1,7,160,5,W
00BR01130,K1020,1.0,00,,55,1,0,117,2,W
00BR01131,K0118,2.0,61,4TEATS,03,1,7,182,2,W
00BR01132,K0101,2.0,62,,06,1,7,177,3,W
00BR01133,K0104,2.0,60,,04,1,7,165,3,W
00BR01134,K0102,2.0,62,,05,1,7,151,3,W
00BR01135,K0131,2.0,60,4TEATS,01,1,7,156,L,W
00BR01136,K0145,2.0,60,4TEATS,02,1,7,178,3,W
00BR01137,K0159,2.0,62,4TEATS,03,1,7,160,3,W
00BR01138,K0121,2.0,00,,54,1,0,186,2,W
00BR01139,K0123,2.0,60,,02,1,7,169,2,W
00BR01140,K0126,2.0,62,,01,1,7,154,2,W
00BR01141,K0180,2.0,60,DYSTOCIA'99,06,1,7,166,1,W
00BR01142,K0187,2.0,61,4TEATS,07,1,7,147,3,W
00BR01143,K0170,2.0,60,NICE,04,1,7,172,1,W
00BR01144,K0174,2.0,60,4TEATS,05,1,7,173,2,W
00BR01145,K0017,2.0,00,,54,1,0,145,2,W
00BR01146,K0038,2.0,61,,01,1,7,154,2,W
00BR01147,K0039,2.0,61,4TEATS,02,1,7,162,3,W
00BR01148,K0055,2.0,62,BLACKEYE,03,1,7,161,1,W
00BR01149,K0056,2.0,62,,04,1,7,176,L,W
00BR01150,K0064,2.0,61,4TEATS,KNA,3,7,666,K,W
00BR01151,K0065,2.0,61,4TEATS,05,1,7,197,1,W
00BR01152,K0087,2.0,60,,07,1,7,203,1,W
00BR01153,K0316,2.0,62,,08,1,7,189,1,W
00BR01154,K0307,2.0,60,4TEATS,07,1,7,172,3,W
00BR01155,K0333,2.0,62,,UTI,A,7,184,1,n
00BR01156,K0342,2.0,62,"ENTR,4TEATS",09,1,7,173,2,W
00BR01157,K0357,2.0,61,4TEATS,KNA,3,7,666,K,W
00BR01158,K0361,2.0,61,,01,1,7,172,3,W
00BR01159,K0366,2.0,60,4TEATS,02,1,7,153,3,W
00BR01160,K0383,2.0,60,,UTI,A,7,157,2,n
00BR01161,K0384,2.0,60,,06,1,7,164,3,W
00BR01162,K0382,2.0,62,DYSTOCIA'99,05,1,7,152,1,W
00BR01163,K0372,2.0,61,4TEATS,03,1,7,167,1,W
00BR01164,K0379,2.0,60,TIGHT TEATS,UTI,A,7,195,1,n
00BR01165,K0377,2.0,62,TRT EYE oo,04,1,7,164,H,W
00BR01166,K0413,2.0,62,,09,1,7,184,1,W
00BR01167,K0405,2.0,61,,07,1,7,181,1,W
00BR01168,K0406,2.0,60,,08,1,7,196,2,W
00BR01169,K0408,2.0,60,4TEATS,KNA,3,7,666,K,W
00BR01170,K0431,2.0,60,,03,1,7,173,2,W
00BR01171,K0434,2.0,60,4TEATS,05,1,7,139,2,n
00BR01172,K0432,2.0,60,,04,1,7,178,1,W
00BR01173,K0437,2.0,61,DRY 5/24/99,KNA,3,7,666,K,W
00BR01174,K0441,2.0,00,,54,1,0,183,2,W
00BR01175,K0440,2.0,61,4TEATS,06,1,7,181,3,W
00BR01176,K0444,2.0,60,4TEATS,07,1,7,183,3,W
00BR01177,K0448,2.0,00,,53,1,0,167,1,W
00BR01178,K0451,2.0,61,,08,1,7,185,1,W
00BR01179,K0458,2.0,62,,09,1,7,190,2,W
00BR01180,K0462,2.0,62,4TEATS,01,1,7,159,1,W
00BR01181,K0423,2.0,60,4TEATS,02,1,7,178,3,W
00BR01182,K0422,2.0,61,,01,1,7,193,2,W
00BR01183,K0495,2.0,60,SUCK1SIDE,03,1,7,171,3,W
00BR01184,K0471,2.0,00,DYSTOCIA,55,1,0,210,1,W
00BR01185,K0474,2.0,61,4TEATS,02,1,7,160,1,W
00BR01186,K0476,2.0,61,,KNA,3,7,666,K,W
00BR01187,K0511,2.0,62,,05,1,7,173,3,W
00BR01188,K0504,2.0,61,PETITE TEATS,04,1,7,192,2,W
00BR01189,K0532,2.0,62,4TEATS,07,1,7,181,2,W
00BR01190,K0538,2.0,60,DYSTOCIA'99,08,1,7,196,5,W
00BR01191,K0545,2.0,61,4TEATS,09,1,7,156,2,W
00BR01192,K0550,2.0,60,4TEATS,01,1,7,175,3,W
00BR01193,K0520,2.0,62,,06,1,7,168,1,W
00BR01194,K0573,2.0,60,4TEATS,02,1,7,180,3,W
00BR01195,K0575,2.0,60,4TEATS,03,1,7,175,3,W
00BR01196,K0615,1.0,00,4TEATS,54,1,0,176,H,W
00BR01197,K0619,1.0,68,"Pg,late",06,1,7,183,5,W
00BR01198,K0630,1.0,00,,55,1,0,165,5,W
00BR01199,K0637,1.0,00,,54,1,0,132,2,W
00BR01200,K0641,1.0,68,ENTR,07,1,7,180,1,W
00BR01201,K0643,1.0,68,PRETTY,09,1,7,182,2,W
00BR01202,K0644,1.0,68,4TEATS,04,1,7,161,5,W
00BR01203,K0642,1.0,68,"PNEU,4TEATS",08,1,7,170,2,W
00BR01204,K0655,1.0,68,,05,1,7,152,1,W
00BR01205,K0665,1.0,68,,01,1,7,181,5,W
00BR01206,K0666,1.0,68,4TEATS,06,1,7,182,5,W
00BR01207,K0662,1.0,00,LUNGS ??,54,1,0,148,2,W
00BR01208,K0625,1.0,00,VAG.PROLAPSE,UTI,A,0,159,1,n
00BR01209,K0695,1.0,00,CHUNKY,55,1,0,149,2,W
00BR01210,K0697,1.0,68,4TEATS,07,1,7,167,5,W
00BR01211,K0673,1.0,68,JUMPER,02,1,7,167,1,W
00BR01212,K0677,1.0,68,,03,1,7,130,2,W
00BR01213,K0213,2.0,62,,08,1,7,174,2,W
00BR01214,K0230,2.0,62,,KNA,3,7,666,K,W
00BR01215,K0241,2.0,60,,01,1,7,185,1,W
00BR01216,K0244,2.0,61,SIDE Grn.1244,02,1,7,150,L,W
00BR01217,K0242,2.0,00,DYSTOCIA'99,54,1,0,184,1,W
00BR01218,K0249,2.0,60,,03,1,7,190,1,W
00BR01219,K0251,2.0,60,BIG BAG,04,1,7,197,1,W
00BR01220,K0254,2.0,62,,06,1,7,169,3,W
00BR01221,K0252,2.0,60,,05,1,7,182,2,W
00BR01222,K0263,2.0,00,TRT R.EYE 00,55,1,0,170,1,W
00BR01223,K0281,2.0,61,,02,1,7,147,2,W
00BR01224,K0280,2.0,61,,01,1,7,164,3,W
00BR01225,K0283,2.0,00,DYSTOCIA,54,1,0,176,1,W
00BR01226,K0288,2.0,00,WEAK,54,1,0,169,1,W
00BR01227,K0289,2.0,60,4TEATS,04,1,7,172,1,W
00BR01228,K0287,2.0,61,,03,1,7,171,1,W
00BR01229,K0292,2.0,62,BRN.R.HIP,05,1,7,162,2,W
00BR01230,K0297,2.0,61,,06,1,7,175,3,W
00BR01231,K0273,2.0,61,,07,1,7,168,3,W
00BR01232,K0275,2.0,60,4TEATS,08,1,7,195,1,W
00BR01233,K0276,2.0,60,4TEATS,09,1,7,177,3,W
00BR01234,K0812,1.0,68,,04,1,7,177,1,W
00BR01235,K0800,1.0,68,,02,1,7,152,2,W
00BR01236,K0809,1.0,68,4TEATS,03,1,7,149,2,W
00BR01237,K0807,1.0,68,,07,1,7,194,5,W
00BR01238,K0831,1.0,00,,55,1,0,132,1,W
00BR01239,K0837,1.0,00,DYSTOCIA ok,55,1,0,147,1,W
00BR01240,K0844,1.0,68,4TEATS,01,1,7,152,1,W
00BR01241,K0848,1.0,68,,02,1,7,176,5,W
00BR01242,K0847,1.0,00,"ENTR,4TEATS",54,1,0,143,2,W
00BR01243,K0853,1.0,68,ENTR,04,1,7,183,5,W
00BR01244,K0852,1.0,68,"ABS.JAW, DRY",03,1,7,152,2,W
00BR01245,K0858,1.0,00,4TEATS,54,1,0,180,5,W
00BR01246,K0820,1.0,68,4TEATS,05,1,7,176,5,W
00BR01247,K0828,1.0,68,4TEATS,08,1,7,184,5,W
00BR01248,K0829,1.0,68,,09,1,7,164,3,W
00BR01249,K0894,1.0,00,,55,1,0,133,2,W
00BR01250,K0871,1.0,68,,06,1,7,160,1,W
00BR01251,K0870,1.0,68,4TEATS,05,1,7,158,2,W
00BR01252,K0878,1.0,00,,55,1,0,144,2,W
00BR01253,K0911,1.0,00,4TEATS,54,1,0,118,2,W
00BR01254,K0900,1.0,68,"ENTR,4TEATS",07,1,7,151,2,W
00BR01255,K0908,1.0,00,HAIRY,55,1,0,146,1,W
00BR01256,K0930,1.0,68,4TEATS,08,1,7,171,5,W
00BR01257,K0932,1.0,00,,54,1,0,161,5,W
00BR01258,K0946,1.0,68,,01,1,7,139,3,W
00BR01259,K0960,1.0,00,DYSTOCIA ok,55,1,0,125,1,W
00BR01260,K0983,1.0,00,RAT,55,1,0,131,2,W
00BR01261,K0985,1.0,68,"ENTR,4TEATS",06,1,7,159,2,W
00BR01262,K0989,1.0,68,,07,1,7,175,5,W
00BR01263,K0971,1.0,68,,02,1,7,134,2,W
00BR01264,K0972,1.0,68,,01,1,7,167,5,W
00BR01265,K0711,1.0,68,,04,1,7,154,1,W
00BR01266,K0713,1.0,68,,01,1,7,166,1,W
00BR01267,K0712,1.0,68,,05,1,7,167,1,W
00BR01268,K0718,1.0,68,,06,1,7,170,2,W
00BR01269,K0719,1.0,68,4TEATS,07,1,7,181,5,W
00BR01270,K0706,1.0,68,F2,08,1,7,161,2,W
00BR01271,K0707,1.0,68,4TEATS,09,1,7,168,5,W
00BR01272,K0735,1.0,68,,05,1,7,162,5,W
00BR01273,K0732,1.0,68,,04,1,7,162,2,W
00BR01274,K0756,1.0,68,,01,1,7,167,2,W
00BR01275,K0759,1.0,68,HAIRY,03,1,7,166,2,W
00BR01276,K0757,1.0,68,,02,1,7,172,2,W
00BR01277,K0764,1.0,68,TRT R.EYE 00,09,1,7,142,2,W
00BR01278,K0768,1.0,68,,04,1,7,162,1,W
00BR01279,K0769,1.0,68,"GOITER,SEV.",06,1,7,160,5,W
00BR01280,K0720,1.0,68,,08,1,7,184,5,W
00BR01281,K0723,1.0,68,,02,1,7,169,2,W
00BR01282,K0724,1.0,68,,03,1,7,167,1,W
00BR01283,K0728,1.0,00,BIG,54,1,0,136,2,W
00BR01284,K0786,1.0,68,,05,1,7,167,1,W
00BR01285,K0787,1.0,68,,09,1,7,156,2,W
00BR01286,K0772,1.0,00,4TEATS,54,1,0,177,5,W
00BR01287,K6680,7.0,62,,UTI,A,7,178,5,n
00BR01288,K6900,7.0,60,"SW.BAG,ENTR",UTI,A,7,165,1,n
00BR01289,K6937,7.0,60,,UTI,A,7,168,L,n
00BR01290,K6944,7.0,62,FIXBIGTAG '99,UTI,A,7,168,3,W
00BR01291,K6990,7.0,00,STUB TEATS,51,1,0,160,1,W
00BR01292,K6718,7.0,62,STRAY 9/8/99,UTI,A,7,194,1,n
00BR01293,K6788,7.0,00,SLICK CN ewe,UTI,A,0,171,1,n
00BR01294,K8107,5.0,62,"BLOODY MILK,R",07,1,7,147,1,W
00BR01295,K8156,5.0,60,HAIRY check,09,1,7,183,3,W
00BR01296,K8161,5.0,60,4TEATS,01,1,7,188,L,W
00BR01297,K8127,5.0,60,LTS,08,1,7,233,1,W
00BR01298,K8181,5.0,61,DYSTOCIA'99,03,1,7,173,2,W
00BR01299,K8198,5.0,62,4TEATS,02,1,7,177,1,W
00BR01300,K8009,5.0,61,SM BAG,02,1,7,183,3,W
00BR01301,K8064,5.0,60,4TEATS,06,1,7,192,1,W
00BR01302,K8089,5.0,61,,01,1,7,188,2,W
00BR01303,K8306,5.0,61,4TEATS,07,1,7,167,3,W
00BR01304,K8347,5.0,61,4TEATS,09,1,7,161,L,W
00BR01305,K8328,5.0,62,"ENTR,4TEATS",08,1,7,189,1,W
00BR01306,K8433,5.0,60,,01,1,7,181,1,W
00BR01307,K8445,5.0,61,TIGHT TEATS,02,1,7,215,1,W
00BR01308,K8517,4.0,60,,01,1,7,175,1,W
00BR01309,K8539,4.0,00,"ENTR,4TEATS",54,1,0,163,1,W
00BR01310,K8549,4.0,62,,04,1,7,191,1,W
00BR01311,K8558,4.0,60,,05,1,7,152,3,W
00BR01312,K8526,4.0,62,,02,1,7,200,2,W
00BR01313,K8527,4.0,62,4TEATS,03,1,7,191,3,W
00BR01314,K8570,4.0,00,4TEATS,54,1,0,194,1,W
