UID,ID,AGE,LINE,RMK,BPEN,BGRP,RGRP,FALLWT,BAND,WORK,PD,DISP,STM,WTNOV,WDAYN,WTWIN,WDAYW
10BR00300,H4107,2.0,81,Lazarus; kept,64,2,,184,1,W,1,,30,179,1122,159,0203
10BR00301,H4111,2.0,88,.,53,2,,149,1,W,1,,30,151,1122,132,0203
10BR00302,H4114,2.0,83,.,54,2,,180,2,W,1,,30,168,1122,156,0203
10BR00303,H4116,2.0,88,.,65,2,,178,2,W,1,,30,158,1122,149,0203
10BR00304,H4125,2.0,88,.,68,2,,132,2,W,1,,30,122,1122,109,0203
10BR00305,H4135,2.0,83,.,58,2,,154,2,W,1,,30,151,1122,138,0203
10BR00306,H4142,2.0,83,.,65,2,,176,1,W,1,,30,169,1122,154,0203
10BR00307,H4166,2.0,88,.,67,2,,193,2,W,1,,30,182,1122,159,0203
10BR00308,H4173,2.0,88,ENTROPION,68,2,,130,2,W,1,,30,126,1122,118,0203
10BR00309,H4187,2.0,83,.,52,2,,151,1,W,1,,30,142,1122,135,0203
10BR00310,H4201,2.0,83,.,57,2,,135,1,W,1,,30,135,1122,127,0203
10BR00311,H4204,2.0,83,ENTROPION,73,2,,204,D,W,1,,30,195,1122,174,0203
10BR00312,H4208,2.0,82,.,73,2,,151,1,W,1,,30,157,1122,140,0203
10BR00313,H4212,2.0,82,.,73,2,,155,1,W,1,,30,143,1122,136,0203
10BR00314,H4224,2.0,88,.,57,2,,108,H,W,1,,30,118,1122,109,0203
10BR00315,H4244,2.0,82,.,64,2,,148,2,W,1,,30,128,1122,136,0203
10BR00316,H4248,2.0,88,.,65,2,,157,1,W,1,76,30,156,1122,0,
10BR00317,H4257,2.0,82,.,73,2,,165,2,W,1,,30,160,1122,155,0203
10BR00318,H4261,2.0,88,.,54,2,,145,2,W,1,,30,137,1122,134,0203
10BR00319,H4277,2.0,83,.,57,2,,143,1,W,1,,30,138,1122,129,0203
10BR00320,H4297,2.0,88,4TEATS,65,2,,120,H,W,1,,30,129,1122,126,0203
10BR00321,H4301,2.0,83,.,55,2,,120,H,W,1,,30,135,1122,117,0203
10BR00322,H4302,2.0,83,.,73,2,,166,2,W,1,,30,156,1122,148,0203
10BR00323,H4308,2.0,83,.,67,2,,172,2,W,1,,30,163,1122,154,0203
10BR00324,H4317,2.0,88,.,66,2,,159,2,W,1,,30,152,1122,150,0203
10BR00325,H4318,2.0,88,.,69,2,,142,1,W,1,,30,137,1122,134,0203
10BR00326,H4322,2.0,88,.,67,2,,141,1,W,1,,30,141,1122,128,0203
10BR00327,H4330,2.0,88,4TEATS,55,2,,160,1,W,1,,30,151,1122,139,0203
10BR00328,H4331,2.0,88,H.BLK SP,73,2,,172,D,W,1,,30,172,1122,156,0203
10BR00329,H4333,2.0,88,.,64,2,,153,1,W,1,,30,144,1122,135,0203
10BR00330,H4341,2.0,88,HAIRY,64,2,,152,1,W,1,,30,146,1122,143,0203
10BR00331,H4347,2.0,88,.,55,2,,167,1,W,1,,30,147,1122,155,0203
10BR00332,H4349,2.0,88,.,67,2,,176,1,W,1,,30,163,1122,153,0203
10BR00333,H4363,2.0,88,.,66,2,,170,2,W,1,,30,153,1122,129,0203
10BR00334,H4366,2.0,88,.,69,2,,179,2,W,1,,30,177,1122,159,0203
10BR00335,H4367,2.0,88,.,52,2,,182,2,W,1,,30,171,1122,164,0203
10BR00336,H4368,2.0,88,.,68,2,,179,1,W,1,,30,164,1122,154,0203
10BR00337,H4381,2.0,88,.,55,2,,149,2,W,1,,30,149,1122,133,0203
10BR00338,H4383,2.0,83,.,68,2,,155,1,W,1,,30,145,1122,137,0203
10BR00339,H4391,2.0,81,.,58,2,,171,2,W,1,,30,170,1122,153,0203
10BR00340,H4399,2.0,88,.,53,2,,153,2,W,1,,30,144,1122,135,0203
10BR00341,H4400,2.0,88,SLIGHTLY,65,2,,174,1,W,1,,30,171,1122,163,0203
10BR00342,H4418,2.0,88,.,64,2,,159,1,W,1,,30,150,1122,142,0203
10BR00343,H4429,2.0,88,.,67,2,,164,2,W,1,,30,152,1122,138,0203
10BR00344,H4435,2.0,88,WEAK LAMB,68,2,,182,1,W,1,,30,171,1122,152,0203
10BR00345,H4441,2.0,88,Cut.L.Nostril,65,2,,150,2,W,1,,30,140,1122,129,0203
10BR00346,H4448,2.0,88,.,65,2,,160,1,W,1,,30,158,1122,141,0203
10BR00347,H4451,2.0,88,.,73,2,,148,1,W,1,,30,144,1122,132,0203
10BR00348,H4453,2.0,88,.,66,2,,150,2,W,1,,30,141,1122,140,0203
10BR00349,H4459,2.0,88,.,73,2,,169,D,W,1,,30,170,1122,161,0203
10BR00350,H4464,2.0,88,.,52,2,,137,H,W,1,,30,143,1122,135,0203
10BR00351,H4469,2.0,88,.,56,2,,169,1,W,1,,30,160,1122,156,0203
10BR00352,H4470,2.0,88,.,69,2,,148,2,W,1,,30,145,1122,140,0203
10BR00353,H4477,2.0,88,.,58,2,,137,2,W,1,,30,138,1122,125,0203
10BR00354,H4481,2.0,88,.,66,2,,164,1,W,1,,30,158,1122,143,0203
10BR00355,H4486,2.0,88,.,67,2,,150,1,W,1,,30,149,1122,135,0203
10BR00356,H4490,2.0,88,.,53,2,,160,2,W,1,,30,158,1122,145,0203
10BR00357,H4499,2.0,88,.,64,2,,148,1,W,1,,30,140,1122,135,0203
10BR00358,H4500,2.0,88,.,69,2,,172,2,W,1,,30,165,1122,156,0203
10BR00359,H4501,2.0,88,.,57,2,,165,2,W,1,,30,171,1122,153,0203
10BR00360,H4512,2.0,88,.,54,2,,158,2,W,1,,30,153,1122,139,0203
10BR00361,H4519,2.0,88,.,65,2,,178,1,W,1,,30,178,1122,162,0203
10BR00362,H4522,2.0,88,.,64,2,,153,1,W,1,,30,143,1122,139,0203
10BR00363,H4529,2.0,88,.,67,2,,179,1,W,1,,30,165,1122,164,0203
10BR00364,H4533,2.0,88,.,56,2,,121,H,W,1,,30,128,1122,115,0203
10BR00365,H4537,2.0,88,.,58,2,,123,1,W,1,,30,92,1122,93,0203
10BR00366,H4539,2.0,88,HAIRY,67,2,,151,1,W,1,,30,150,1122,135,0203
10BR00367,H4544,2.0,88,.,68,2,,174,1,W,1,,30,167,1122,145,0203
10BR00368,H4549,2.0,88,.,73,2,,172,2,W,1,,30,156,1122,188,0203
10BR00369,H4554,2.0,88,.,53,2,,122,H,W,1,,30,141,1122,133,0203
10BR00370,H4560,2.0,88,.,53,2,,160,1,W,1,,30,154,1122,134,0203
10BR00371,K2383,8.0,6M,ABS.LR.FO,20,1,0,165,2,W,1,,06,134,1108,124,0120
10BR00372,K2385,8.0,6M,VLTS,5,1,0,200,2,W,1,,06,182,1108,176,0120
10BR00373,K2400,8.0,6T,REJECTS1L,22,1,0,202,2,W,1,,06,195,1108,203,0120
10BR00374,K2778,7.0,6M,4TEATS,V1,5,0,194,H,W,1,,06,208,1207,183,0120
10BR00375,K2825,7.0,6T,PDFD,11,1,0,167,H,W,1,,06,183,1108,190,0120
10BR00376,K2857,7.0,6M,R.P.CHLAM,5,1,0,193,1,W,1,,06,182,1108,155,0120
10BR00377,K2871,7.0,6M,LAME LR F,23,1,0,212,2,W,1,,06,201,1108,170,0120
10BR00378,K2878,7.0,6T,VLT LEFT,19,1,0,237,D,W,1,,06,223,1108,185,0120
10BR00379,K2898,7.0,6M,FAT,24,1,0,195,1,W,1,,06,188,1108,166,0120
10BR00380,K2915,7.0,6M,OK,5,1,0,227,2,W,1,,06,203,1108,173,0120
10BR00381,K2989,7.0,6T,Rump prblms?!,18,1,0,209,2,W,1,42,06,197,1108,0,
10BR00382,K3013,6.0,6M,MEAN,20,1,0,205,1,W,1,,06,197,1108,164,0120
10BR00383,K3029,6.0,6M,4TEATS,20,1,0,199,2,W,1,,06,170,1108,190,0120
10BR00384,K3032,6.0,6T,LF FOOT A,18,1,0,235,D,W,1,,06,232,1108,174,0120
10BR00385,K3035,6.0,6T,4TEATS,8,1,0,192,1,W,1,,06,178,1108,206,0120
10BR00386,K3072,6.0,6M,"DYSTOCIA,",20,1,0,198,1,W,1,,06,188,1108,165,0120
10BR00387,K3124,6.0,6T,,6,1,0,207,D,W,1,,06,190,1108,152,0120
10BR00388,K3161,6.0,6M,,25,1,0,220,2,W,1,,06,214,1108,188,0120
10BR00389,K3237,5.0,6T,LHLameHoofOG,25,1,0,251,D,W,1,,06,254,1108,201,0120
10BR00390,K3239,5.0,6T,4TITS lame LF,7,1,0,199,2,W,1,,06,194,1108,177,0120
10BR00391,K3240,5.0,6T,GAUNT,17,1,0,225,2,W,1,,06,214,1108,176,0120
10BR00392,K3280,5.0,6M,4TEATS,5,1,0,204,2,W,1,,06,185,1108,163,0120
10BR00393,K3283,5.0,6T,THIN,19,1,0,178,1,W,1,,06,173,1108,184,0120
10BR00394,K3289,5.0,6T,"ENTR,4TEA",11,1,0,164,1,W,1,,06,161,1108,135,0120
10BR00395,K3292,5.0,6T,4TEATS,24,1,0,207,2,W,1,,06,195,1108,164,0120
10BR00396,K3322,5.0,6T,,8,1,0,187,2,W,1,,06,170,1108,147,0120
10BR00397,K3338,5.0,6T,TRT R.EYE,22,1,0,229,D,W,1,,06,225,1108,191,0120
10BR00398,K3352,5.0,6T,WILD ALOO,18,1,0,220,D,W,1,,06,210,1108,180,0120
10BR00399,K3361,5.0,6T,BIG BAG,18,1,0,231,2,W,1,,06,219,1108,0,
10BR00400,K3363,5.0,6M,R.P.,5,1,0,194,1,W,1,,06,168,1108,155,0120
10BR00401,K3381,5.0,6M,,23,1,0,235,D,W,1,,06,225,1108,0,
10BR00402,K3385,5.0,6T,CMPK TX.,6,1,0,225,2,W,1,,06,211,1108,187,0120
10BR00403,K3387,5.0,6T,SUCK1SIDE,7,1,0,218,2,W,1,,06,204,1108,167,0120
10BR00404,K3393,5.0,6T,,8,1,0,213,2,W,1,,06,203,1108,178,0120
10BR00405,K3397,5.0,6T,LTS,17,1,0,207,1,W,1,,06,199,1108,171,0120
10BR00406,K3398,5.0,6M,,22,1,0,182,2,W,1,,06,176,1108,133,0120
10BR00407,K3405,5.0,6T,4TEATS,2,1,0,222,2,W,1,,06,206,1108,232,0120
10BR00408,K3414,5.0,6T,ENTROPION,8,1,0,234,2,W,1,,06,218,1108,190,0120
10BR00409,K3431,5.0,6T,SCOURS,24,1,0,186,2,W,1,,06,174,1108,157,0120
10BR00410,K3432,5.0,6T,,17,1,0,178,1,W,1,,06,190,1108,161,0120
10BR00411,K3441,5.0,6T,4TEATS,V2,5,0,169,H,W,1,,06,191,1207,165,0120
10BR00412,K3446,5.0,6T,,17,1,0,206,1,W,1,,06,207,1108,171,0120
10BR00413,K3462,5.0,6T,4TEATS,6,1,0,248,2,W,1,,06,220,1108,185,0120
10BR00414,K3463,5.0,6T,F2,7,1,0,200,2,W,1,,06,187,1108,166,0120
10BR00415,K3466,5.0,6T,,11,1,0,196,1,0,1,,06,0,,0,
10BR00416,K3469,5.0,6T,,8,1,0,228,2,W,1,,06,210,1108,184,0120
10BR00417,K3508,5.0,6T,BLIND 6/3,6,1,0,194,1,W,1,,06,190,1108,166,0120
10BR00418,K3514,5.0,6T,FEVER,19,1,0,214,1,W,1,,06,207,1108,175,0120
10BR00419,K3522,5.0,6M,,20,1,0,223,1,W,1,,06,219,1108,185,0120
10BR00420,K3527,5.0,6T,,1,1,0,210,2,W,1,,06,197,1108,171,0120
10BR00421,K3528,5.0,6T,,7,1,0,212,1,W,1,,06,210,1108,179,0120
10BR00422,K3544,5.0,6T,PNEU.TX.E,V1,5,0,182,H,W,1,,06,214,1207,176,0120
10BR00423,K3564,5.0,6T,4TEATS,19,1,0,240,2,W,1,,06,219,1108,195,0120
10BR00424,K3580,5.0,6M,,20,1,0,186,H,W,1,,06,189,1108,219,0120
10BR00425,K3586,4.0,6M,4TEATS,5,1,0,174,1,0,1,,06,0,,0,
10BR00426,K3588,4.0,6T,ENTR 4TEA,22,1,0,215,2,W,1,,06,191,1108,172,0120
10BR00427,K3589,4.0,6M,,5,1,0,208,1,W,1,,06,191,1108,0,
10BR00428,K3595,4.0,6M,HAIRY 4TE,20,1,0,227,D,W,1,,06,216,1108,190,0120
10BR00429,K3597,4.0,6M,4TEATS,6,1,0,220,D,W,1,,06,215,1108,187,0120
10BR00430,K3629,4.0,6T,PainfulDeath?,19,1,0,220,1,W,1,42,06,209,1108,0,
10BR00431,K3639,4.0,6T,,8,1,0,181,1,W,1,,06,171,1108,153,0120
10BR00432,K3651,4.0,6T,4TEATS,23,1,0,197,1,W,1,,06,190,1108,167,0120
10BR00433,K3656,4.0,6T,,18,1,0,215,2,W,1,,06,200,1108,175,0120
10BR00434,K3663,4.0,6T,,17,1,0,208,1,W,1,,06,208,1108,180,0120
10BR00435,K3677,4.0,6M,WEAK LAMB,6,1,0,161,1,W,1,,06,149,1108,154,0120
10BR00436,K3681,4.0,6M,,20,1,0,209,1,W,1,,06,197,1108,177,0120
10BR00437,K3682,4.0,6M,,20,1,0,198,2,W,1,,06,178,1108,168,0120
10BR00438,K3683,4.0,6T,,7,1,0,200,1,W,1,,06,192,1108,0,
10BR00439,K3690,4.0,6T,TALL!,2,1,0,209,2,W,1,,06,199,1108,169,0120
10BR00440,K3694,4.0,6M,BIG YRLG,5,1,0,254,D,W,1,,06,244,1108,212,0120
10BR00441,K3696,4.0,6T,,11,1,0,192,1,W,1,,06,183,1108,173,0120
10BR00442,K3714,4.0,6T,4TEATS,24,1,0,187,1,W,1,,06,174,1108,145,0120
10BR00443,K3720,4.0,6T,4TEATS,18,1,0,218,1,W,1,,06,218,1108,180,0120
10BR00444,K3723,4.0,6M,HAIRY,20,1,0,207,1,W,1,,06,193,1108,132,0120
10BR00445,K3725,4.0,6T,,8,1,0,179,2,W,1,,06,165,1108,153,0120
10BR00446,K3731,4.0,6T,FLT LEFT,V2,5,0,173,H,W,1,,06,197,1207,177,0120
10BR00447,K3737,4.0,6T,4TEATS,19,1,0,213,1,W,1,,06,205,1108,174,0120
10BR00448,K3750,4.0,6M,R.MILK BL,6,1,0,199,2,W,1,,06,182,1108,163,0120
10BR00449,K3763,4.0,6T,4TEATS,17,1,0,239,2,W,1,,06,226,1108,203,0120
10BR00450,K3774,4.0,6M,4TEATS,V2,5,0,170,H,W,1,,06,198,1207,171,0120
10BR00451,K3777,4.0,6T,4TEATS,7,1,0,208,2,W,1,,06,207,1108,179,0120
10BR00452,K3780,4.0,6T,NICE LAMB,22,1,0,226,2,W,1,,06,214,1108,183,0120
10BR00453,K3789,4.0,6M,,11,1,0,218,1,W,1,,06,222,1108,193,0120
10BR00454,K3804,4.0,6M,,8,1,0,195,1,W,1,,06,172,1108,174,0120
10BR00455,K3812,4.0,6M,SCOURS TX,20,1,0,216,2,W,1,,06,194,1108,172,0120
10BR00456,K3820,4.0,6M,,V2,5,0,185,H,0,1,,06,0,,0,
10BR00457,K3839,3.0,6T,ENTROPION,6,1,0,165,1,W,1,,06,160,1108,137,0120
10BR00458,K3840,3.0,6T,ENTROPION,7,1,0,182,1,W,1,,06,174,1108,150,0120
10BR00459,K3846,3.0,6M,ENTROPION,7,1,0,204,1,W,1,,06,198,1108,173,0120
10BR00460,K3864,3.0,6T,4TEATS,1,1,0,189,1,W,1,,06,196,1108,167,0120
10BR00461,K3877,3.0,6T,.,19,1,0,190,2,W,1,,06,181,1108,160,0120
10BR00462,K3883,3.0,6M,NICE LAMB,8,1,0,204,1,W,1,,06,185,1108,171,0120
10BR00463,K3897,3.0,6T,.,19,1,0,222,1,W,1,,06,197,1108,171,0120
10BR00464,K3907,3.0,6M,.,V2,5,0,173,H,W,1,,06,186,1207,171,0120
10BR00465,K3914,3.0,6T,4TEATS,25,1,0,205,D,W,1,,06,206,1108,174,0120
10BR00466,K3931,3.0,6M,BRN.EARS,5,1,0,214,1,W,1,,06,206,1108,179,0120
10BR00467,K3933,3.0,6T,.,18,1,0,154,H,W,1,,06,158,1108,190,0120
10BR00468,K3936,3.0,6M,.,25,1,0,227,2,W,1,,06,206,1108,175,0120
10BR00469,K3937,3.0,6T,4TEATS,6,1,0,189,1,W,1,,06,181,1108,164,0120
10BR00470,K3939,3.0,6M,ENTR 4TEA,7,1,0,230,D,W,1,,06,225,1108,191,0120
10BR00471,K3946,3.0,6T,.,25,1,0,202,2,W,1,,06,196,1108,159,0120
10BR00472,K3951,3.0,6T,4TEATS,23,1,0,187,1,W,1,,06,173,1108,151,0120
10BR00473,K3956,3.0,6M,4TEATS,11,1,0,180,2,W,1,,06,167,1108,157,0120
10BR00474,K3966,3.0,6M,4TEATS,5,1,0,173,2,W,1,,06,5,1108,143,0120
10BR00475,K3976,3.0,6M,.,5,1,0,201,2,W,1,,06,180,1108,153,0120
10BR00476,K3990,3.0,6M,4TEATS,8,1,0,210,D,W,1,,06,207,1108,172,0120
10BR00477,K3991,3.0,6M,.,20,1,0,197,2,W,1,,06,172,1108,160,0120
10BR00478,K4000,3.0,6T,.,19,1,0,186,D,W,1,,06,182,1108,156,0120
10BR00479,K4023,3.0,6T,ENTROPION,18,1,0,176,2,W,1,,06,175,1108,155,0120
10BR00480,K4026,3.0,6T,.,20,1,0,205,2,W,1,,06,185,1108,165,0120
10BR00481,K4029,3.0,6T,.,18,1,0,155,1,W,1,,06,150,1108,138,0120
10BR00482,K4031,3.0,6M,4TEATS,6,1,0,188,1,W,1,,06,170,1108,155,0120
10BR00483,K4036,3.0,6T,ENTROPION,23,1,0,180,1,W,1,,06,164,1108,152,0120
10BR00484,K4041,3.0,6T,.,17,1,0,196,1,W,1,,06,191,1108,169,0120
10BR00485,K4050,3.0,6M,4TEATS,V1,5,0,188,H,W,1,,06,207,1207,187,0120
10BR00486,K4060,3.0,6M,.,2,1,0,209,2,W,1,,06,200,1108,171,0120
10BR00487,K4062,3.0,6M,.,22,1,0,180,2,W,1,,06,176,1108,154,0120
10BR00488,K4065,3.0,6T,4TEATS,7,1,0,203,1,W,1,,06,193,1108,170,0120
10BR00489,K4071,3.0,6M,ENTROPION,20,1,0,207,D,W,1,,06,190,1108,170,0120
10BR00490,K4081,3.0,6M,4TEATS,1,1,0,212,2,W,1,,06,200,1108,166,0120
10BR00491,K4096,3.0,6T,.,25,1,0,185,1,W,1,,06,184,1108,166,0120
10BR00492,K4103,3.0,6T,.,2,1,0,181,2,W,1,,06,188,1108,172,0120
10BR00493,K4104,3.0,6T,4TEATS,1,1,0,216,1,W,1,,06,217,1108,185,0120
10BR00494,K4106,3.0,6M,ENTROPION,20,1,0,185,1,W,1,,06,173,1108,154,0120
10BR00495,K4112,3.0,6T,ENTROPION,11,1,0,201,2,W,1,,06,201,1108,177,0120
10BR00496,K4116,3.0,6M,"ENTR,HAIR",24,1,0,199,2,W,1,,06,186,1108,153,0120
10BR00497,K4131,3.0,6T,4TEATS,24,1,0,211,2,W,1,,06,194,1108,176,0120
10BR00498,K4144,3.0,6M,NICE LAMB,5,1,0,232,D,W,1,,06,230,1108,198,0120
10BR00499,K4148,2.0,6M,.,8,1,,182,1,W,1,,06,173,1108,153,0120
10BR00500,K4154,2.0,6M,4TEATS,20,1,,202,D,W,1,,06,186,1108,157,0120
10BR00501,K4169,2.0,6M,.,17,1,,179,2,W,1,,06,178,1108,143,0120
10BR00502,K4170,2.0,6M,ENTROPION,6,1,,159,1,W,1,,06,148,1108,0,
10BR00503,K4172,2.0,6M,.,20,1,,166,2,W,1,,06,160,1108,0,
10BR00504,K4174,2.0,6M,.,17,1,,219,D,W,1,,06,213,1108,184,0120
10BR00505,K4176,2.0,6M,.,7,1,,205,1,W,1,,06,196,1108,168,0120
10BR00506,K4185,2.0,6M,4TEATS,2,1,,191,2,W,1,,06,181,1108,160,0120
10BR00507,K4191,2.0,6M,.,23,1,,187,D,W,1,,06,180,1108,151,0120
10BR00508,K4192,2.0,6T,4TEATS,24,1,,211,D,W,1,,06,210,1108,189,0120
10BR00509,K4196,2.0,6T,4TEATS,25,1,,167,2,W,1,,06,160,1108,140,0120
10BR00510,K4199,2.0,6M,.,V2,5,,206,D,W,1,,06,213,1207,187,0120
10BR00511,K4201,2.0,6M,4TEATS,1,1,,175,1,W,1,,06,180,1108,156,0120
10BR00512,K4207,2.0,6T,.,2,1,,192,1,W,1,,06,194,1108,0,
10BR00513,K4209,2.0,6T,.,22,1,,178,2,W,1,,06,167,1108,151,0120
10BR00514,K4214,2.0,6M,ENTROPION,V2,5,,197,2,W,1,,06,194,1207,167,0120
10BR00515,K4226,2.0,6T,ENTROPION,24,1,,193,2,W,1,,06,174,1108,148,0120
10BR00516,K4230,2.0,6T,ENTROPION,17,1,,210,1,W,1,,06,210,1108,175,0120
10BR00517,K4232,2.0,6M,.,8,1,,191,1,W,1,,06,175,1108,160,0120
10BR00518,K4234,2.0,6T,.,25,1,,177,1,W,1,,06,171,1108,154,0120
10BR00519,K4236,2.0,6M,.,V2,5,,229,D,W,1,,06,240,1207,219,0120
10BR00520,K4241,2.0,6M,Thin,24,1,,136,1,W,1,,06,117,1108,0,
10BR00521,K4251,2.0,6M,ENTROPION,22,1,,166,1,W,1,,06,167,1108,141,0120
10BR00522,K4254,2.0,6M,4TEATS,1,1,,159,1,W,1,,06,156,1108,128,0120
10BR00523,K4266,2.0,6M,NICE,V1,5,,205,D,W,1,,06,208,1207,179,0120
10BR00524,K4277,2.0,6M,4TEATS,8,1,,164,1,W,1,,06,153,1108,139,0120
10BR00525,K4284,2.0,6M,.,6,1,,228,D,W,1,,06,215,1108,184,0120
10BR00526,K4285,2.0,6M,4TEATS,7,1,,193,2,W,1,,06,175,1108,151,0120
10BR00527,K4299,2.0,6M,4T HAIRY,20,1,,170,2,W,1,,06,151,1108,137,0120
10BR00528,K4330,2.0,6M,.,23,1,,224,2,W,1,,06,210,1108,181,0120
10BR00529,K4336,2.0,6T,4T HAIRY,19,1,,165,1,W,1,,06,164,1108,151,0120
10BR00530,K4338,2.0,6T,4T HAIRY,23,1,,200,1,W,1,,06,194,1108,170,0120
10BR00531,K4341,2.0,6T,4T BROKEN,11,1,,191,1,W,1,,06,193,1108,166,0120
10BR00532,K4344,2.0,6T,Thin,18,1,,193,D,W,1,,06,179,1108,157,0120
10BR00533,K4354,2.0,6M,.,19,1,,195,1,W,1,,06,186,1108,0,
10BR00534,K4355,2.0,6M,.,18,1,,190,1,W,1,,06,169,1108,149,0120
10BR00535,K4357,2.0,6M,.,17,1,,186,1,W,1,,06,186,1108,158,0120
10BR00536,K4359,2.0,6M,4T BRN.EA,8,1,,196,D,W,1,,06,184,1108,162,0120
10BR00537,K4361,2.0,6T,ENTROPION,17,1,,191,D,W,1,,06,189,1108,167,0120
10BR00538,K4366,2.0,6M,4TEATS,2,1,,192,2,W,1,,06,186,1108,160,0120
10BR00539,K4376,2.0,6M,4TEATS,6,1,,170,1,W,1,,06,164,1108,140,0120
10BR00540,K4377,2.0,6T,4TEATS,18,1,,166,1,W,1,,06,154,1108,138,0120
10BR00541,K4378,2.0,6T,4TEATS,1,1,,180,1,W,1,,06,175,1108,152,0120
10BR00542,K4383,2.0,6T,Thin,19,1,,208,D,W,1,,06,197,1108,183,0120
10BR00543,K4388,2.0,6T,.,2,1,,158,1,W,1,,06,145,1108,142,0120
10BR00544,K4390,2.0,6M,.,23,1,,161,1,W,1,,06,145,1108,141,0120
10BR00545,K4410,2.0,6M,.,5,1,,147,1,W,1,,06,144,1108,137,0120
10BR00546,K4414,2.0,6T,.,1,1,,189,1,W,1,,06,183,1108,161,0120
10BR00547,R4060,7.0,18,BIG4HER,50,2,0,154,2,W,1,,07,141,1122,126,0203
10BR00548,R4085,7.0,18,NICE,60,2,0,179,2,W,1,,07,167,1122,154,0203
10BR00549,R4099,7.0,18,ABS.RR.FO,62,2,0,174,1,W,1,,07,162,1122,148,0203
10BR00550,R4132,7.0,18,,49,2,0,174,1,W,1,,07,172,1122,154,0203
10BR00551,R4135,7.0,18,,63,2,0,178,2,W,1,,07,164,1122,149,0203
10BR00552,R4155,7.0,18,"THIN, RP,",60,2,0,173,2,W,1,,07,159,1122,141,0203
10BR00553,R4181,7.0,18,BIG4HER,59,2,0,194,1,W,1,,07,183,1122,165,0203
10BR00554,R4259,6.0,18,,61,2,0,162,1,W,1,,07,160,1122,146,0203
10BR00555,R4265,6.0,18,Ytex 2005,43,2,0,175,D,W,1,,07,167,1122,145,0203
10BR00556,R4269,6.0,18,,48,2,0,176,1,W,1,,07,166,1122,148,0203
10BR00557,R4270,6.0,18,4TEATS,50,2,0,190,2,W,1,,07,177,1122,205,0203
10BR00558,R4276,6.0,18,,60,2,0,188,2,W,1,,07,174,1122,205,0203
10BR00559,R4277,6.0,18,TAY,60,2,0,173,2,W,1,,07,159,1122,146,0203
10BR00560,R4299,6.0,18,RPBadDiarrhea,63,2,0,177,1,W,1,,07,162,1122,196,0203
10BR00561,R4303,6.0,18,,47,2,0,164,1,W,1,,07,158,1122,126,0203
10BR00562,R4336,6.0,18,ONE WF+ON,59,2,0,149,2,W,1,,07,0,,0,
10BR00563,R4353,6.0,18,LAME TX.,48,2,0,186,1,W,1,,07,168,1122,151,0203
10BR00564,R4355,6.0,18,,48,2,0,183,1,W,1,,07,183,1122,168,0203
10BR00565,R4361,6.0,18,SUCK1SIDE,46,2,0,201,1,W,1,,07,191,1122,169,0203
10BR00566,R4362,6.0,18,4TEATS,61,2,0,192,1,W,1,,07,180,1122,167,0203
10BR00567,R4367,6.0,18,,45,2,0,186,2,W,1,,07,164,1122,153,0203
10BR00568,R4370,6.0,18,4TEATS,44,2,0,193,D,W,1,,07,184,1122,164,0203
10BR00569,R4383,6.0,18,,40,2,0,189,1,W,1,,07,176,1122,155,0203
10BR00570,R4384,6.0,18,ENTROPION,42,2,0,177,1,W,1,,07,169,1122,156,0203
10BR00571,R4385,6.0,18,,50,2,0,186,1,W,1,,07,176,1122,159,0203
10BR00572,R4411,6.0,18,DYSTOCIA,45,2,0,200,2,W,1,,07,189,1122,169,0203
10BR00573,R4412,6.0,18,R.MILK.CH,50,2,0,221,2,W,1,,07,206,1122,180,0203
10BR00574,R4417,6.0,18,,46,2,0,170,2,W,1,,07,161,1122,143,0203
10BR00575,R4418,6.0,18,,59,2,0,171,2,W,1,,07,146,1122,133,0203
10BR00576,R4424,6.0,18,H2,60,2,0,170,1,W,1,,07,153,1122,139,0203
10BR00577,R4427,6.0,18,,V2,5,0,164,2,W,1,,07,168,1207,141,0120
10BR00578,R4429,6.0,18,,42,2,0,168,1,W,1,,07,155,1122,146,0203
10BR00579,R4434,6.0,18,,41,2,0,159,1,0,1,,07,0,,0,
10BR00580,R4450,6.0,18,,44,2,0,147,1,W,1,,07,139,1122,134,0203
10BR00581,R4471,6.0,18,4TEATS,43,2,0,184,2,W,1,,07,173,1122,155,0203
10BR00582,R4481,6.0,18,,41,2,0,181,1,W,1,,07,163,1122,150,0203
10BR00583,R4484,6.0,18,"Skinny,shitty",60,2,0,169,1,W,1,,07,158,1122,185,0203
10BR00584,R4517,6.0,18,TB=choker,41,2,0,149,1,W,1,,07,138,1122,166,0203
10BR00585,R4519,6.0,18,SM.UDDER,62,2,0,175,1,W,1,,07,165,1122,154,0203
10BR00586,R4549,6.0,18,THIN,61,2,0,148,1,W,1,,07,140,1122,163,0203
10BR00587,R4555,6.0,18,,49,2,0,174,2,W,1,,07,160,1122,146,0203
10BR00588,R4559,6.0,18,,45,2,0,173,2,W,1,,07,149,1122,139,0203
10BR00589,R4570,6.0,18,THIN,63,2,0,176,1,W,1,,07,173,1122,150,0203
10BR00590,R4571,6.0,18,LTS,60,2,0,185,D,W,1,,07,179,1122,160,0203
10BR00591,R4588,6.0,18,,40,2,0,181,2,W,1,,07,158,1122,164,0203
10BR00592,R4592,6.0,18,LTS,60,2,0,193,2,W,1,,07,176,1122,151,0203
