UID,ID,AGE,LINE,RMK,BPEN,BGRP,RGRP,FALLWT,BAND,WORK,PD,DISP,STM,WTNOV,WDAYN,WTWIN,WDAYW
12BR00312,H6231,2.0,,ORANGE DOT,56,2,0,181,2,W,1,,30,175,1115,151,0103
12BR00313,H6233,2.0,,.,55,2,0,157,2,W,1,,30,160,1115,141,0103
12BR00314,H6244,2.0,,.,M4,2,0,195,D,W,1,,30,186,1115,162,0103
12BR00315,H6262,2.0,,.,M3,2,0,169,D,W,1,,30,173,1115,150,0103
12BR00316,H6272,2.0,,.,M2,2,0,138,2,W,1,,30,138,1115,122,0103
12BR00317,H6289,2.0,,4TEATS,53,2,0,161,1,W,1,,30,156,1115,129,0103
12BR00318,H6299,2.0,,4TEATS,56,2,0,139,1,W,1,,30,132,1115,118,0103
12BR00319,H6300,2.0,,4TEATS,53,2,0,144,2,W,1,,30,149,1115,126,0103
12BR00320,H6306,2.0,,.,M4,2,0,130,1,W,1,,30,137,1115,119,0103
12BR00321,H6310,2.0,,.,55,2,0,144,1,W,1,,30,139,1115,120,0103
12BR00322,H6349,2.0,,ORANGE DOT,57,2,0,134,1,W,1,,30,130,1115,114,0103
12BR00323,H6364,2.0,,4T RED DOT,59,2,0,134,2,W,1,,30,141,1115,115,0103
12BR00324,H6368,2.0,,.,55,2,0,134,1,W,1,,30,145,1115,111,0103
12BR00325,H6369,2.0,,HAIRY,M2,2,0,152,2,W,1,,30,150,1115,128,0103
12BR00326,H6381,2.0,,HAIRY,M3,2,0,187,D,W,1,,30,181,1115,152,0103
12BR00327,H6382,2.0,,3T,M4,2,0,156,2,W,1,,30,153,1115,140,0103
12BR00328,H6384,2.0,,HAIRY,M3,2,0,169,D,W,1,,30,169,1115,143,0103
12BR00329,H6388,2.0,,4TEATS,M4,2,0,147,1,W,1,,30,143,1115,123,0103
12BR00330,H6389,2.0,,.,M1,2,0,163,1,W,1,,30,167,1115,142,0103
12BR00331,H6390,2.0,,3T,59,2,0,146,1,W,1,,30,148,1115,121,0103
12BR00332,H6415,2.0,,.,M1,2,0,168,D,W,1,,30,165,1115,141,0103
12BR00333,H6419,2.0,,.,58,2,0,161,1,W,1,,30,170,1115,141,0103
12BR00334,H6432,2.0,,.,55,2,0,127,2,W,1,,30,131,1115,102,0103
12BR00335,H6438,2.0,,3T,M3,2,0,178,2,W,1,,30,179,1115,156,0103
12BR00336,H6457,2.0,,.,57,2,0,168,2,W,1,,30,164,1115,141,0103
12BR00337,H6459,2.0,,E2,M3,2,0,147,2,W,1,,30,151,1115,121,0103
12BR00338,H6468,2.0,,1ST,57,2,0,149,D,W,1,,30,160,1115,131,0103
12BR00339,H6477,2.0,,.,55,2,0,164,1,W,1,,30,164,1115,132,0103
12BR00340,H6480,2.0,,.,M1,2,0,151,2,W,1,,30,148,1115,129,0103
12BR00341,H6481,2.0,,SLIGHTLY H,57,2,0,162,2,W,1,,30,164,1115,140,0103
12BR00342,H6509,2.0,,NICE LAMB,M4,2,0,147,1,W,1,,30,150,1115,127,0103
12BR00343,H6510,2.0,,NICE LAMB,M4,2,0,152,2,W,1,,30,154,1115,132,0103
12BR00344,H6526,2.0,,.,59,2,0,138,1,W,1,,30,151,1115,127,0103
12BR00345,K3280,7.0,6M,4TEATS,1,1,0,180,3,W,1,,06,196,1105,149,0102
12BR00346,K3338,7.0,6T,TRT R.EYE,26,1,0,194,3,W,1,,06,198,1105,166,0102
12BR00347,K3363,7.0,6M,R.P.,22,1,0,193,2,W,1,,06,187,1105,162,0102
12BR00348,K3381,7.0,6M,,12,1,0,197,3,W,1,,06,186,1105,162,0102
12BR00349,K3462,7.0,6T,4TEATS,23,1,0,230,D,W,1,,06,233,1105,197,0102
12BR00350,K3469,7.0,6T,,12,1,0,236,3,W,1,,06,226,1105,198,0102
12BR00351,K3522,7.0,6M,,,,0,0,2,,1,97,06,,,0,/
12BR00352,K3528,7.0,6T,,12,1,0,204,3,W,1,,06,199,1105,166,0102
12BR00353,K3639,6.0,6T,,12,1,0,190,2,W,1,,06,183,1105,156,0102
12BR00354,K3651,6.0,6T,4TEATS,10,1,0,212,3,W,1,,06,208,1105,176,0102
12BR00355,K3656,6.0,6T,,24,1,0,207,1,W,1,,06,198,1105,174,0102
12BR00356,K3690,6.0,6T,TALL!,10,1,0,207,3,W,1,,06,213,1105,178,0102
12BR00357,K3696,6.0,6T,,12,1,0,202,3,W,1,,06,195,1105,171,0102
12BR00358,K3720,6.0,6T,4TEATS,26,1,0,190,3,W,1,,06,192,1105,133,0102
12BR00359,K3725,6.0,6T,,24,1,0,166,3,W,1,,06,172,1105,152,0102
12BR00360,K3877,5.0,6T,.,10,1,0,194,3,W,1,,06,203,1105,168,0102
12BR00361,K3883,5.0,6M,NICE LAMB,12,1,0,193,1,W,1,,06,180,1105,168,0102
12BR00362,K3933,5.0,6T,Thin Pen 2012,12,1,0,184,1,W,1,,06,170,1105,0,/
12BR00363,K3936,5.0,6M,.,1,1,0,212,1,W,1,,06,211,1105,185,0102
12BR00364,K3937,5.0,6T,4TEATS,12,1,0,186,3,W,1,,06,183,1105,162,0102
12BR00365,K3939,5.0,6M,ENTR 4TEA,V1,5,0,215,H,W,1,,06,208,1130,0,/
12BR00366,K3946,5.0,6T,.,12,1,0,181,3,W,1,,06,173,1105,151,0102
12BR00367,K3956,5.0,6M,4TEATS,12,1,0,181,1,W,1,,06,172,1105,147,0102
12BR00368,K3976,5.0,6M,.,4,1,0,173,1,W,1,,06,171,1105,137,0102
12BR00369,K3991,5.0,6M,.,26,1,0,207,1,W,1,,06,204,1105,177,0102
12BR00370,K4029,5.0,6T,.,24,1,0,153,1,W,1,,06,154,1105,133,0102
12BR00371,K4031,5.0,6M,4TEATS,5,1,0,195,D,W,1,,06,188,1105,146,0102
12BR00372,K4036,5.0,6T,ENTROPION,26,1,0,167,3,W,1,,06,170,1105,152,0102
12BR00373,K4060,5.0,6M,.,V2,5,0,196,H,W,1,,06,199,1130,0,/
12BR00374,K4081,5.0,6M,Thin Pen 2012,26,1,0,182,3,W,1,,06,186,1105,0,/
12BR00375,K4103,5.0,6T,.,9,1,0,212,3,W,1,,06,225,1105,187,0102
12BR00376,K4112,5.0,6T,Thin Pen 2012,24,1,0,177,3,W,1,,06,160,1105,0,/
12BR00377,K4170,4.0,6M,ENTROPION,12,1,,162,1,W,1,,06,150,1105,141,0102
12BR00378,K4191,4.0,6M,.,10,1,,173,2,W,1,,06,167,1105,153,0102
12BR00379,K4192,4.0,6T,4TEATS,24,1,,181,3,W,1,,06,192,1105,169,0102
12BR00380,K4196,4.0,6T,4TEATS,10,1,,185,1,W,1,,06,188,1105,155,0102
12BR00381,K4209,4.0,6T,Sick,24,1,,182,3,W,1,42,06,164,1105,,
12BR00382,K4214,4.0,6M,ENTROPION,V2,5,,205,H,W,1,,06,194,1130,0,/
12BR00383,K4230,4.0,6T,ENTROPION,26,1,,193,3,W,1,,06,180,1105,0,/
12BR00384,K4236,4.0,6M,.,V1,5,,242,D,W,1,,06,247,1130,0,/
12BR00385,K4251,4.0,6M,ENTROPION,24,1,,192,1,W,1,,06,201,1105,176,0102
12BR00386,K4266,4.0,6M,NICE,,,,0,H,,1,97,06,,,0,/
12BR00387,K4330,4.0,6M,.,6,1,,215,2,W,1,,06,226,1105,193,0102
12BR00388,K4336,4.0,6T,4T HAIRY,10,1,,186,3,W,1,,06,194,1105,167,0102
12BR00389,K4341,4.0,6T,4T BROKEN,11,1,,210,3,W,1,,06,214,1105,192,0102
12BR00390,K4357,4.0,6M,.,7,1,,199,2,W,1,,06,218,1105,180,0102
12BR00391,K4361,4.0,6T,ENTROPION,24,1,,197,1,W,1,,06,189,1105,152,0102
12BR00392,K4377,4.0,6T,4TEATS,,,,194,H,,1,93,06,,,,
12BR00393,K4388,4.0,6T,.,10,1,,172,3,W,1,,06,169,1105,152,0102
12BR00394,K4390,4.0,6M,.,26,1,,176,2,W,1,,06,174,1105,152,0102
12BR00395,K4422,3.0,,,12,1,,227,2,W,1,,06,214,1105,193,0102
12BR00396,K4428,3.0,,,8,1,,164,3,W,1,,06,174,1105,136,0102
12BR00397,K4439,3.0,,,1,1,,157,1,W,1,,06,168,1105,143,0102
12BR00398,K4450,3.0,,,22,1,,174,1,W,1,,06,173,1105,150,0102
12BR00399,K4457,3.0,,,11,1,,171,1,W,1,,06,168,1105,154,0102
12BR00400,K4475,3.0,,,11,1,,222,D,W,1,,06,223,1105,193,0102
12BR00401,K4488,3.0,,,26,1,,183,2,W,1,,06,186,1105,164,0102
12BR00402,K4498,3.0,,,12,1,,189,1,W,1,,06,181,1105,157,0102
12BR00403,K4499,3.0,,,23,1,,188,3,W,1,,06,201,1105,173,0102
12BR00404,K4500,3.0,,,12,1,,208,3,W,1,,06,190,1105,174,0102
12BR00405,K4505,3.0,,,1,1,,204,2,W,1,,06,202,1105,167,0102
12BR00406,K4510,3.0,,,10,1,,223,3,W,1,,06,225,1105,192,0102
12BR00407,K4552,3.0,,,4,1,,174,1,W,1,,06,180,1105,155,0102
12BR00408,K4564,3.0,,,5,1,,176,1,W,1,,06,180,1105,159,0102
12BR00409,K4578,3.0,,IntoBrdg1113,26,1,,0,1,W,1,,06,,,0,/
12BR00410,K4591,3.0,,,12,1,,174,1,W,1,,06,164,1105,153,0102
12BR00411,K4599,3.0,,,,,,174,3,,1,93,06,,,,
12BR00412,K4601,3.0,,,6,1,,194,2,W,1,,06,194,1105,161,0102
12BR00413,K4602,3.0,,,24,1,,204,1,W,1,,06,204,1105,183,0102
12BR00414,K4615,2.0,,.,7,1,0,157,2,W,1,,06,160,1105,137,0102
12BR00415,K4623,2.0,,.,8,1,0,159,3,W,1,,06,175,1105,154,0102
12BR00416,K4625,2.0,,.,1,1,0,150,2,W,1,,06,152,1105,129,0102
12BR00417,K4626,2.0,,1ST.E.4,22,1,0,164,H,W,1,,06,154,1105,129,0102
12BR00418,K4628,2.0,,CHEWED TAIL,12,1,0,198,3,W,1,,06,180,1105,156,0102
12BR00419,K4649,2.0,,4TEATS,23,1,0,157,D,W,1,,06,152,1105,129,0102
12BR00420,K4653,2.0,,.,1,1,0,196,D,W,1,,06,209,1105,172,0102
12BR00421,K4670,2.0,,4TEATS,22,1,0,166,1,W,1,,06,163,1105,142,0102
12BR00422,K4683,2.0,,4TEATS,9,1,0,179,1,W,1,,06,176,1105,149,0102
12BR00423,K4686,2.0,,4 H,5,1,0,156,1,W,1,,06,156,1105,134,0102
12BR00424,K4690,2.0,,4TEATS,12,1,0,147,2,W,1,,06,135,1105,103,0102
12BR00425,K4694,2.0,,4TEATS,26,1,0,175,1,W,1,,06,178,1105,150,0102
12BR00426,K4695,2.0,,4TEATS,23,1,0,166,1,W,1,,06,169,1105,142,0102
12BR00427,K4712,2.0,,.,12,1,0,179,3,W,1,,06,174,1105,151,0102
12BR00428,L0007,3.0,,,19,1,,157,3,W,1,,PC,151,1105,133,0102
12BR00429,L0013,3.0,,,18,1,,166,3,W,1,,PC,174,1105,149,0102
12BR00430,L0014,3.0,,,19,1,,155,3,W,1,,PC,165,1105,145,0102
12BR00431,L0016,3.0,,,20,1,,143,3,W,1,,PC,151,1105,120,0102
12BR00432,L0017,3.0,,,21,1,,180,3,W,1,,PC,185,1105,165,0102
12BR00433,L0028,3.0,,,17,1,,153,3,W,1,,PC,158,1105,135,0102
12BR00434,L0029,3.0,,,20,1,,183,3,W,1,,PC,190,1105,158,0102
12BR00435,L0038,3.0,,,,,,0,D,,1,97,PC,,,0,/
12BR00436,L0044,2.0,,4TEATS,21,1,0,181,3,W,1,,PC,189,1105,168,0102
12BR00437,L0045,2.0,,.,20,1,0,156,3,W,1,,PC,163,1105,145,0102
12BR00438,L0046,2.0,,4TEATS,21,1,0,170,D,W,1,,PC,167,1105,147,0102
12BR00439,L0049,2.0,,4TEATS,17,1,0,162,3,W,1,,PC,174,1105,147,0102
12BR00440,L0054,2.0,,4TEATS,18,1,0,160,3,W,1,,PC,149,1105,132,0102
12BR00441,L0055,2.0,,.,19,1,0,145,3,W,1,,PC,140,1105,121,0102
12BR00442,L0058,2.0,,4T WAS X8544,20,1,0,165,3,W,1,,PC,177,1105,150,0102
12BR00443,L0078,2.0,,.,18,1,0,133,3,W,1,,PC,138,1105,121,0102
12BR00444,L0080,2.0,,BadLFleg; to,17,1,0,161,3,W,1,,PC,170,1105,144,0102
12BR00445,L0085,2.0,,E1E   NICE!,18,1,0,184,3,W,1,,PC,182,1105,164,0102
12BR00446,L0086,2.0,,NICE LAMB,19,1,0,145,3,W,1,,PC,158,1105,140,0102
12BR00447,L0087,2.0,,4TEATS,21,1,0,161,3,W,1,,PC,163,1105,133,0102
12BR00448,L0088,2.0,,4 N,21,1,0,196,3,W,1,,PC,199,1105,165,0102
12BR00449,L0090,2.0,,4TEATS,17,1,0,208,D,W,1,,PC,212,1105,180,0102
12BR00450,L0096,2.0,,4 E2E,18,1,0,175,3,W,1,,PC,179,1105,148,0102
12BR00451,L0099,2.0,,BLKEYESFRECLI,19,1,0,182,3,W,1,,PC,181,1105,149,0102
12BR00452,L0102,2.0,,.,20,1,0,163,3,W,1,,PC,164,1105,136,0102
12BR00453,L0117,2.0,,NICE LAMB,21,1,0,181,3,W,1,,PC,185,1105,159,0102
12BR00454,L0123,2.0,,92,17,1,0,146,3,W,1,,PC,156,1105,126,0102
12BR00455,L0125,2.0,,4T E2E SL HAI,18,1,0,176,3,W,1,,PC,175,1105,154,0102
12BR00456,L0126,2.0,,4TEATS,19,1,0,140,3,W,1,,PC,141,1105,125,0102
12BR00457,L0130,2.0,,NICE LAMB,20,1,0,179,3,W,1,,PC,184,1105,155,0102
12BR00458,L0131,2.0,,NICE LAMB,21,1,0,174,3,W,1,,PC,167,1105,144,0102
12BR00459,L0135,2.0,,W H,17,1,0,160,3,W,1,,PC,171,1105,145,0102
12BR00460,L0142,2.0,,WAS X8831,18,1,0,162,3,W,1,,PC,176,1105,145,0102
12BR00461,L0144,2.0,,NICE LAMB,,,0,120,3,,1,67,PC,,,0,/
12BR00462,L0145,2.0,,.,19,1,0,160,3,W,1,,PC,166,1105,144,0102
12BR00463,L0148,2.0,,SMUT,20,1,0,154,3,W,1,,PC,160,1105,131,0102
12BR00464,L0152,2.0,,.,19,1,0,130,3,W,1,,PC,127,1105,107,0102
12BR00465,L0154,2.0,,NICE LAMB,21,1,0,150,3,W,1,,PC,148,1105,113,0102
12BR00466,L0164,2.0,,4T NICE LAMB,18,1,0,167,3,W,1,,PC,167,1105,133,0102
12BR00467,L0170,2.0,,4TEATS,17,1,0,130,3,W,1,,PC,138,1105,123,0102
12BR00468,L0176,2.0,,.,19,1,0,156,3,W,1,,PC,147,1105,123,0102
12BR00469,L0177,2.0,,.,21,1,0,144,3,W,1,,PC,142,1105,117,0102
12BR00470,L0183,2.0,,SMUT.,17,1,0,190,3,W,1,,PC,205,1105,166,0102
12BR00471,L0186,2.0,,SMUT.,18,1,0,176,3,W,1,,PC,160,1105,145,0102
12BR00472,L0188,2.0,,SMUT.,19,1,0,181,1,W,1,,PC,188,1105,153,0102
12BR00473,L0192,2.0,,SMUT.NICE,20,1,0,175,3,W,1,,PC,185,1105,161,0102
12BR00474,L0195,2.0,,3T N,21,1,0,187,3,W,1,,PC,186,1105,163,0102
12BR00475,L0197,2.0,,.,19,1,0,165,3,W,1,,PC,168,1105,148,0102
12BR00476,L0198,2.0,,NICE LAMB,18,1,0,142,3,W,1,,PC,145,1105,123,0102
12BR00477,L0199,2.0,,4TEATS,19,1,0,151,3,W,1,,PC,149,1105,129,0102
12BR00478,L0201,2.0,,.,20,1,0,141,3,W,1,,PC,149,1105,128,0102
12BR00479,L0209,2.0,,SMUT,21,1,0,149,3,W,1,,PC,152,1105,134,0102
12BR00480,L0214,2.0,,SMUT,17,1,0,156,3,W,1,,PC,169,1105,138,0102
12BR00481,L0224,2.0,,E R EYE,18,1,0,191,3,W,1,,PC,190,1105,151,0102
12BR00482,L0225,2.0,,.,19,1,0,166,3,W,1,,PC,170,1105,144,0102
12BR00483,L0228,2.0,,SMUT,20,1,0,160,3,W,1,,PC,162,1105,141,0102
12BR00484,L0233,2.0,,.,19,1,0,160,3,W,1,,PC,171,1105,140,0102
12BR00485,R5420,7.0,18,,52,2,0,159,2,W,1,,07,155,1115,133,0103
12BR00486,R5541,7.0,18,NICE LAMB,50,2,0,198,2,W,1,,07,194,1115,168,0103
12BR00487,R5660,7.0,18,NICE LAMB,47,2,0,209,1,W,1,,07,204,1115,174,0103
12BR00488,R5907,7.0,18,,48,2,0,146,2,W,1,,07,159,1115,127,0103
12BR00489,R5918,7.0,18,,48,2,0,186,2,W,1,,07,166,1115,145,0103
12BR00490,R5920,7.0,18,FEVER TX.,52,2,0,168,2,W,1,,07,164,1115,146,0103
12BR00491,R5955,7.0,18,SCOURS,50,2,0,159,2,W,1,,07,155,1115,133,0103
12BR00492,R6020,7.0,18,4TEATS,46,2,0,169,1,W,1,,07,163,1115,139,0103
12BR00493,R6159,6.0,18,"ENTR, PNE",48,2,0,161,1,W,1,,07,173,1115,141,0103
12BR00494,R6161,6.0,18,,45,2,0,142,1,W,1,,07,141,1115,117,0103
12BR00495,R6172,6.0,18,ENTROPION,A,5,0,169,1,W,1,,07,174,1130,0,/
12BR00496,R6184,6.0,18,Lazarus; kept,,,0,0,2,,1,97,07,,,0,/
12BR00497,R6201,6.0,18,,52,2,0,152,H,W,1,,07,148,1115,125,0103
12BR00498,R6215,6.0,18,,45,2,0,141,2,W,1,,07,139,1115,126,0103
12BR00499,R6229,6.0,18,4TEATS,46,2,0,158,2,W,1,,07,167,1115,145,0103
12BR00500,R6260,6.0,18,,48,2,0,181,1,W,1,,07,180,1115,150,0103
12BR00501,R6262,6.0,18,,,,0,0,2,,1,97,07,,,0,/
12BR00502,R6274,6.0,18,,46,2,0,172,2,W,1,,07,169,1115,146,0103
12BR00503,R6298,6.0,18,4TEATS,47,2,0,199,2,W,1,,07,204,1115,174,0103
12BR00504,R6306,6.0,18,,50,2,0,171,2,W,1,,07,166,1115,139,0103
12BR00505,R6317,6.0,18,,50,2,0,178,2,W,1,,07,165,1115,144,0103
12BR00506,R6322,6.0,18,,52,2,0,152,2,W,1,,07,153,1115,128,0103
12BR00507,R6325,6.0,18,,51,2,0,150,1,W,1,,07,156,1115,132,0103
12BR00508,R6326,6.0,18,,48,2,0,156,2,W,1,,07,156,1115,134,0103
12BR00509,R6343,6.0,18,ENTROPION,48,2,0,137,1,W,1,,07,134,1115,113,0103
12BR00510,R6346,6.0,18,,50,2,0,144,2,W,1,,07,153,1115,133,0103
12BR00511,R6347,6.0,18,,51,2,0,179,H,W,1,,07,163,1115,132,0103
12BR00512,R6381,6.0,18,FEVER. PP,45,2,0,159,2,W,1,,07,159,1115,133,0103
12BR00513,R6421,6.0,18,,52,2,0,153,2,W,1,,07,166,1115,145,0103
12BR00514,R6425,6.0,18,HAIRY,45,2,0,142,1,W,1,,07,149,1115,119,0103
12BR00515,R6429,6.0,18,,48,2,0,154,2,W,1,,07,161,1115,129,0103
12BR00516,R6436,6.0,18,,48,2,0,148,1,W,1,,07,158,1115,136,0103
12BR00517,R6447,6.0,18,,50,2,0,185,1,W,1,,07,182,1115,162,0103
12BR00518,R6465,6.0,18,,45,2,0,160,1,W,1,,07,157,1115,126,0103
12BR00519,R6466,6.0,18,"FEVER,PPG",46,2,0,140,2,W,1,,07,141,1115,120,0103
12BR00520,R6469,6.0,18,3in. HORN,46,2,0,199,D,W,1,,07,201,1115,174,0103
12BR00521,R6475,6.0,18,,50,2,0,184,2,W,1,,07,188,1115,160,0103
12BR00522,R6476,6.0,18,TIGHT1stP,52,2,0,164,2,W,1,,07,164,1115,136,0103
12BR00523,R6482,6.0,18,ENTROPION,47,2,0,164,2,W,1,,07,164,1115,148,0103
12BR00524,R6486,6.0,18,ENTROPION,50,2,0,157,1,W,1,,07,153,1115,129,0103
12BR00525,R6491,6.0,18,SM.BAG,,,0,204,2,,1,93,07,,,,
12BR00526,R6492,6.0,18,,52,2,0,149,2,W,1,,07,145,1115,126,0103
12BR00527,R6502,6.0,18,,48,2,0,142,2,W,1,,07,142,1115,123,0103
12BR00528,R6509,6.0,18,,45,2,0,183,D,W,1,,07,185,1115,149,0103
12BR00529,R6521,6.0,18,ENTROPION,45,2,0,148,1,W,1,,07,140,1115,127,0103
12BR00530,R6528,6.0,18,,50,2,0,168,D,W,1,,07,168,1115,148,0103
12BR00531,R6539,6.0,18,SCOURS TX,49,2,0,162,2,W,1,,07,161,1115,128,0103
12BR00532,R6540,6.0,18,,46,2,0,183,2,W,1,,07,189,1115,150,0103
12BR00533,R6541,6.0,18,,51,2,0,165,2,W,1,,07,173,1115,152,0103
12BR00534,R6547,6.0,18,,45,2,0,163,1,W,1,,07,169,1115,145,0103
12BR00535,R6552,6.0,18,,51,2,0,177,2,W,1,,07,176,1115,153,0103
12BR00536,R6563,6.0,18,,47,2,0,160,2,W,1,,07,157,1115,124,0103
12BR00537,R6572,6.0,18,R.P. OK,52,2,0,166,1,W,1,,07,158,1115,138,0103
12BR00538,R6585,6.0,18,TIGHT1stP,50,2,0,178,2,W,1,,07,172,1115,153,0103
12BR00539,R6594,6.0,18,,50,2,0,181,2,W,1,,07,172,1115,155,0103
12BR00540,R6608,6.0,18,L. EYE TX,50,2,0,172,2,W,1,,07,162,1115,146,0103
12BR00541,R6693,5.0,18,,47,2,0,174,2,W,1,,07,171,1115,148,0103
12BR00542,R6717,5.0,18,.,47,2,0,169,1,W,1,,07,176,1115,151,0103
12BR00543,R6718,5.0,18,.,,,0,166,2,,1,93,07,,,,
12BR00544,R6771,5.0,18,.,,,0,181,2,,1,93,07,,,,
12BR00545,R6773,5.0,18,4TEATS,50,2,0,159,2,W,1,,07,153,1115,141,0103
12BR00546,R6780,5.0,18,.,,,0,176,1,,1,93,07,,,,
12BR00547,R6835,5.0,18,.,52,2,0,178,H,W,1,,07,172,1115,143,0103
12BR00548,R6841,5.0,18,.,A,5,0,180,1,W,1,,07,190,1130,0,/
12BR00549,R6870,5.0,18,.,,,0,156,2,,1,93,07,,,,
12BR00550,R6876,5.0,18,HAIRY,48,2,0,144,2,W,1,,07,144,1115,125,0103
12BR00551,R6879,5.0,18,Unspec. Pred.,V2,5,0,146,1,W,1,13,07,153,1130,,
12BR00552,R6915,5.0,18,4TEATS,50,2,0,184,2,W,1,,07,183,1115,155,0103
12BR00553,R6933,5.0,18,4TEATS,52,2,0,146,2,W,1,,07,141,1115,125,0103
12BR00554,R6939,5.0,18,.,52,2,0,150,1,W,1,,07,150,1115,133,0103
12BR00555,R6978,5.0,18,.,48,2,0,180,2,W,1,,07,179,1115,158,0103
12BR00556,R6991,5.0,18,NICE LAMB,47,2,0,176,1,W,1,,07,181,1115,153,0103
12BR00557,R6993,5.0,18,.,45,2,0,173,2,W,1,,07,172,1115,147,0103
12BR00558,R6997,5.0,18,.,47,2,0,142,2,W,1,,07,148,1115,128,0103
12BR00559,R7029,5.0,18,.,,,0,164,1,,1,93,07,,,,
12BR00560,R7031,5.0,18,.,48,2,0,185,2,W,1,,07,190,1115,156,0103
12BR00561,R7044,5.0,18,Thin Pen 2012,48,2,0,140,2,W,1,,07,133,1115,0,/
12BR00562,R7052,5.0,18,.,51,2,0,176,1,W,1,,07,171,1115,143,0103
12BR00563,R7056,5.0,18,.,,,0,0,1,,1,97,07,,,0,/
12BR00564,R7077,5.0,18,TAIL CHEW,A,5,0,119,2,W,1,,07,124,1130,0,/
12BR00565,R7089,5.0,18,NICE LAMB,48,2,0,161,1,W,1,,07,169,1115,140,0103
12BR00566,R7142,4.0,18,.,47,2,,166,1,W,1,,07,169,1115,148,0103
12BR00567,R7156,4.0,12,.,52,2,,176,D,W,1,,07,176,1115,158,0103
12BR00568,R7160,4.0,18,.,51,2,,173,2,W,1,,07,177,1115,152,0103
12BR00569,R7168,4.0,18,4TEATS,48,2,,150,2,W,1,,07,152,1115,135,0103
12BR00570,R7172,4.0,18,.,49,2,,181,1,W,1,,07,176,1115,160,0103
12BR00571,R7190,4.0,18,ENTROPION,47,2,,169,2,W,1,,07,177,1115,147,0103
12BR00572,R7210,4.0,18,.,46,2,,173,1,W,1,,07,172,1115,144,0103
12BR00573,R7215,4.0,18,ENTROPION,48,2,,167,2,W,1,,07,165,1115,141,0103
12BR00574,R7238,4.0,10,4TEATS,47,2,,168,1,W,1,,07,159,1115,139,0103
12BR00575,R7275,4.0,18,BLK SPOT,45,2,,157,2,W,1,,07,166,1115,143,0103
12BR00576,R7291,4.0,18,HAIRY,47,2,,178,1,W,1,,07,189,1115,165,0103
12BR00577,R7302,4.0,18,4TEATS,48,2,,172,1,W,1,,07,171,1115,145,0103
12BR00578,R7324,4.0,18,4TEATS,48,2,,144,2,W,1,,07,146,1115,127,0103
12BR00579,R7335,4.0,18,.,46,2,,158,1,W,1,,07,168,1115,131,0103
12BR00580,R7337,4.0,18,ENTROPION,45,2,,151,2,W,1,,07,150,1115,136,0103
12BR00581,R7360,4.0,18,.,46,2,,182,2,W,1,,07,198,1115,167,0103
12BR00582,R7368,4.0,18,.,49,2,,148,1,W,1,,07,143,1115,129,0103
12BR00583,R7369,4.0,18,.,47,2,,168,1,W,1,,07,182,1115,149,0103
12BR00584,R7374,4.0,18,Laz.08.11.10,52,2,,167,3,W,1,,07,163,1115,139,0103
12BR00585,R7403,4.0,18,.,46,2,,162,2,W,1,,07,169,1115,140,0103
12BR00586,R7407,4.0,18,HAIRY,48,2,,166,2,W,1,,07,177,1115,151,0103
12BR00587,R7412,4.0,18,.,49,2,,169,2,W,1,,07,177,1115,145,0103
12BR00588,R7439,3.0,,,45,2,,169,1,W,1,,07,173,1115,149,0103
12BR00589,R7440,3.0,,,51,2,,170,2,W,1,,07,170,1115,144,0103
12BR00590,R7451,3.0,,,A,5,,174,1,W,1,,07,176,1130,0,/
12BR00591,R7456,3.0,,,M1,2,,161,2,W,1,,07,164,1115,144,0103
12BR00592,R7466,3.0,,,47,2,,181,1,W,1,,07,190,1115,166,0103
12BR00593,R7480,3.0,,,47,2,,154,1,W,1,,07,157,1115,139,0103
12BR00594,R7482,3.0,,,M4,2,,192,1,W,1,,07,191,1115,163,0103
12BR00595,R7487,3.0,,,48,2,,158,1,W,1,,07,155,1115,140,0103
12BR00596,R7490,3.0,,,51,2,,170,2,W,1,,07,177,1115,155,0103
12BR00597,R7491,3.0,,SprngwtMissed,M4,2,,156,1,W,1,,07,151,1115,127,0103
12BR00598,R7508,3.0,,,M4,2,,148,2,W,1,,07,150,1115,133,0103
12BR00599,R7510,3.0,,,M3,2,,170,2,W,1,10,07,159,1115,0,/
12BR00600,R7519,3.0,,,M1,2,,161,1,W,1,,07,161,1115,142,0103
12BR00601,R7523,3.0,,,M3,2,,140,1,W,1,,07,146,1115,130,0103
12BR00602,R7536,3.0,,,M3,2,,192,1,W,1,,07,191,1115,164,0103
12BR00603,R7537,3.0,,,,,,143,2,,1,97,07,,,0,/
12BR00604,R7542,3.0,,,48,2,,168,1,W,1,,07,169,1115,149,0103
12BR00605,R7545,3.0,,,49,2,,181,2,W,1,,07,172,1115,146,0103
12BR00606,R7558,3.0,,,M3,2,,205,2,W,1,,07,208,1115,190,0103
12BR00607,R7565,3.0,,,M2,2,,190,1,W,1,,07,189,1115,161,0103
12BR00608,R7567,3.0,,,M4,2,,168,2,W,1,,07,173,1115,148,0103
12BR00609,R7570,3.0,,,M4,2,,175,2,W,1,,07,173,1115,152,0103
12BR00610,R7571,3.0,,,M3,2,,189,2,W,1,,07,177,1115,160,0103
12BR00611,R7572,3.0,,,48,2,,161,2,W,1,,07,164,1115,139,0103
12BR00612,R7573,3.0,,,51,2,,146,1,W,1,,07,143,1115,128,0103
