UID,ID,AGE,LINE,RMK,BPEN,BGRP,RGRP,FALLWT,BAND,WTOCT,DAYOCT,WORK,PD,DISP,STM,WTNOV,WDAYN,WTWIN,WDAYW
20BR00278,L1599,6.0,,.,13,1,,186,H,179,1007,W,1,,PC,191,1105,223,0105
20BR00279,L1604,6.0,,.,7,1,0,185,H,196,1007,W,1,,PC,201,1105,239,0105
20BR00280,L1645,5.0,,.,11,1,0,153,H,155,1007,W,1,,PC,143,1105,141,0105
20BR00281,L1662,5.0,,.,4,1,,175,H,177,1007,W,1,,PC,185,1105,229,0105
20BR00282,L1670,5.0,,.,6,1,0,224,H,221,1007,W,1,,PC,234,1105,266,0105
20BR00283,L1707,5.0,,.,9,1,,195,H,197,1007,W,1,,PC,217,1105,260,0105
20BR00284,L1711,5.0,,.,10,1,0,172,H,165,1007,W,1,,PC,178,1105,210,0105
20BR00285,L1717,5.0,,.,6,1,0,222,H,230,1007,W,1,,PC,237,1105,276,0105
20BR00286,L1734,5.0,,.,11,1,,178,H,172,1007,W,1,,PC,172,1105,197,0105
20BR00287,L1744,4.0,,.,7,1,0,191,H,186,1008,W,1,,PC,195,1105,231,0105
20BR00288,L1747,4.0,,.,10,1,,168,H,177,1008,W,1,,PC,177,1105,216,0105
20BR00289,L1749,4.0,,.,7,1,0,229,H,216,1008,W,1,,PC,219,1105,251,0105
20BR00290,L1751,4.0,,.,4,1,0,176,H,177,1007,W,1,,PC,189,1105,207,0105
20BR00291,L1757,4.0,,.,7,1,,185,H,183,1007,W,1,,PC,183,1105,204,0105
20BR00292,L1765,4.0,,.,13,1,,165,H,173,1008,W,1,,PC,182,1105,219,0105
20BR00293,L1774,4.0,,.,10,1,0,157,H,154,1008,W,1,,PC,160,1105,191,0105
20BR00294,L1785,4.0,,OKFORONE,12,1,0,173,H,175,1008,W,1,,PC,173,1105,204,0105
20BR00295,L1791,4.0,,.,6,1,0,177,H,176,1007,W,1,,PC,194,1105,227,0105
20BR00296,L1800,4.0,,.,5,1,0,199,H,184,1007,W,1,,PC,199,1105,231,0105
20BR00297,L1801,4.0,,.,6,1,0,193,H,193,1007,W,1,,PC,207,1105,260,0105
20BR00298,L1802,4.0,,.,8,1,0,177,H,176,1007,W,1,,PC,,,201,0105
20BR00299,L1815,4.0,,.,9,1,,195,H,189,1007,W,1,,PC,199,1105,235,0105
20BR00300,L1822,4.0,,LGTEAT,4,1,0,195,H,183,1008,W,1,,PC,191,1105,221,0105
20BR00301,L1823,4.0,,.,10,1,0,190,H,187,1007,W,1,,PC,201,1105,234,0105
20BR00302,L1835,4.0,,.,5,1,0,187,H,175,1007,W,1,,PC,183,1105,190,0105
20BR00303,L1845,4.0,,.,13,1,0,173,H,180,1008,W,1,,PC,189,1105,235,0105
20BR00304,L1846,4.0,,.,8,1,,215,D,202,1008,W,1,,PC,206,1105,248,0106
20BR00305,L1848,4.0,,.,12,1,,180,H,166,1007,W,1,,PC,172,1105,191,0105
20BR00306,L1857,4.0,,.,5,1,0,179,H,179,1008,W,1,,PC,194,1105,224,0105
20BR00307,L1884,3.0,,.,9,1,0,151,H,154,1008,W,1,,PC,166,1105,199,0105
20BR00308,L1889,3.0,,.,12,1,0,215,D,212,1008,W,1,,PC,208,1105,224,0105
20BR00309,L1895,3.0,,.,5,1,0,171,H,177,1008,W,1,,PC,186,1105,213,0105
20BR00310,L1903,3.0,,.,10,1,0,193,H,187,1007,W,1,,PC,197,1105,230,0105
20BR00311,L1907,3.0,,.,9,1,0,208,H,212,1007,W,1,,PC,223,1105,259,0105
20BR00312,L1912,3.0,,.,10,1,0,154,H,151,1007,W,1,,PC,155,1105,183,0105
20BR00313,L1920,3.0,,.,13,1,0,177,H,174,1007,W,1,,PC,180,1105,228,0105
20BR00314,L1936,3.0,,.,8,1,0,215,H,199,1007,W,1,,PC,212,1105,240,0105
20BR00315,L1937,3.0,,.,9,1,0,190,H,194,1008,W,1,,PC,193,1105,218,0105
20BR00316,L1939,3.0,,.,11,1,0,186,H,185,1007,W,1,,PC,189,1105,223,0105
20BR00317,L1947,3.0,,.,12,1,,175,H,166,1007,W,1,,PC,166,1105,200,0105
20BR00318,L1949,3.0,,.,8,1,,175,H,182,1007,W,1,,PC,194,1105,219,0105
20BR00319,L1954,3.0,,.,6,1,0,180,H,176,1007,W,1,,PC,194,1105,222,0105
20BR00320,L1957,3.0,,.,4,1,0,179,H,168,1007,W,1,,PC,171,1105,210,0105
20BR00321,L1958,3.0,,.,13,1,0,138,H,142,1007,W,1,,PC,147,1105,,
20BR00322,L1964,3.0,,.,5,1,0,187,H,189,1007,W,1,,PC,198,1105,252,0105
20BR00323,L1974,3.0,,.,11,1,,142,H,138,1007,W,1,,PC,143,1105,174,0105
20BR00324,L1975,3.0,,.,11,1,0,210,H,218,1008,W,1,,PC,217,1105,271,0105
20BR00325,L1976,3.0,,Thin 2020,11,1,0,158,H,150,1007,W,1,,PC,150,1105,163,0106
20BR00326,L1982,3.0,,SW.BAG,8,1,0,184,H,180,1008,W,1,,PC,196,1105,237,0105
20BR00327,L1983,3.0,,.,7,1,0,175,H,167,1007,W,1,,PC,169,1105,186,0105
20BR00328,L1987,3.0,,.,4,1,0,204,H,199,1007,W,1,,PC,211,1105,240,0105
20BR00329,L1989,3.0,,.,9,1,0,162,H,164,1007,W,1,,PC,164,1105,189,0105
20BR00330,L1991,3.0,,.,12,1,0,193,H,194,1007,W,1,,PC,206,1105,235,0105
20BR00331,L2013,2.0,,.,12,1,0,167,H,158,1008,W,1,,PC,165,1105,204,0105
20BR00332,L2025,2.0,,.,10,1,0,164,H,164,1007,W,1,,PC,177,1105,204,0105
20BR00333,L2027,2.0,,.,6,1,0,149,H,142,1007,W,1,,PC,152,1105,182,0105
20BR00334,L2028,2.0,,Thin 2020,12,1,0,166,H,161,1008,W,1,,PC,161,1105,205,0106
20BR00335,L2030,2.0,,.,13,1,0,155,H,158,1007,W,1,,PC,165,1105,194,0105
20BR00336,L2033,2.0,,.,10,1,0,168,H,169,1008,W,1,,PC,173,1105,210,0105
20BR00337,L2034,2.0,,.,5,1,0,155,H,160,1008,W,1,,PC,160,1105,204,0105
20BR00338,L2044,2.0,,.,7,1,0,173,H,175,1007,W,1,,PC,178,1105,211,0105
20BR00339,L2047,2.0,,.,10,1,0,160,H,167,1008,W,1,,PC,171,1105,208,0105
20BR00340,L2048,2.0,,.,12,1,,189,H,184,1007,W,1,,PC,190,1105,224,0105
20BR00341,L2049,2.0,,.,5,1,,164,H,167,1007,W,1,,PC,180,1105,215,0105
20BR00342,L2051,2.0,,.,6,1,0,158,H,173,1008,W,1,,PC,179,1105,202,0105
20BR00343,L2056,2.0,,.,12,1,0,172,H,172,1008,W,1,,PC,176,1105,205,0105
20BR00344,L2060,2.0,,.,7,1,,163,H,165,1007,W,1,,PC,171,1105,204,0105
20BR00345,L2062,2.0,,10BL,10,1,0,197,D,190,1007,W,1,,PC,193,1105,221,0105
20BR00346,L2063,2.0,,.,5,1,0,165,H,156,1007,W,1,,PC,160,1105,185,0105
20BR00347,L2066,2.0,,.,8,1,0,162,H,158,1008,W,1,,PC,166,1105,206,0105
20BR00348,L2067,2.0,,.,5,1,0,178,H,180,1008,W,1,,PC,185,1105,218,0105
20BR00349,L2074,2.0,,.,4,1,0,141,H,149,1007,W,1,,PC,153,1105,182,0105
20BR00350,L2080,2.0,,.,10,1,0,128,H,123,1007,W,1,,PC,131,1105,155,0105
20BR00351,L2083,2.0,,.,7,1,0,169,H,166,1007,W,1,,PC,178,1105,204,0105
20BR00352,L2084,2.0,,.,12,1,0,164,H,171,1008,W,1,,PC,178,1105,205,0105
20BR00353,L2087,2.0,,40BLK,9,1,0,185,D,178,1007,W,1,,PC,183,1105,201,0105
20BR00354,L2089,2.0,,.,9,1,0,172,H,161,1007,W,1,,PC,173,1105,209,0105
20BR00355,L2094,2.0,,.,4,1,0,175,H,174,1007,W,1,,PC,182,1105,205,0105
20BR00356,L2099,2.0,,.,12,1,,146,H,149,1007,W,1,,PC,153,1105,179,0105
20BR00357,L2104,2.0,,.,8,1,0,154,H,150,1007,W,1,,PC,161,1105,198,0106
20BR00358,L2106,2.0,,.,11,1,0,180,H,188,1008,W,1,,PC,190,1105,217,0105
20BR00359,L2109,2.0,,.,4,1,0,141,H,152,1008,W,6,01,PC,154,1105,,
20BR00360,L2116,2.0,,.,11,1,0,154,H,155,1008,W,1,,PC,151,1105,175,0105
20BR00361,L2121,2.0,,.,13,1,0,158,H,160,1007,W,1,,PC,164,1105,210,0105
20BR00362,L2122,2.0,,25BR,8,1,0,200,D,194,1008,W,1,,PC,197,1105,210,0105
20BR00363,L2123,2.0,,.,9,1,0,161,H,165,1007,W,1,,PC,172,1105,208,0105
20BR00364,L2125,2.0,,.,12,1,0,161,H,165,1008,W,1,,PC,171,1105,212,0105
20BR00365,L2130,2.0,,RTITVLG,6,1,0,185,H,188,1008,W,1,,PC,190,1105,228,0105
20BR00366,L2131,2.0,,.,11,1,0,188,H,186,1008,W,1,,PC,196,1105,226,0105
20BR00367,L2132,2.0,,.,6,1,,157,H,154,1007,W,1,,PC,162,1105,193,0105
20BR00368,L2137,2.0,,.,4,1,0,164,H,171,1008,W,1,,PC,171,1105,205,0105
20BR00369,L2138,2.0,,.,11,1,0,168,H,176,1008,W,1,,PC,179,1105,215,0105
20BR00370,L2142,2.0,,.,13,1,0,189,H,200,1007,W,1,,PC,193,1105,227,0105
20BR00371,L2144,2.0,,70BL,9,1,0,197,D,191,1007,W,1,,PC,200,1105,229,0105
20BR00372,L2147,2.0,,.,8,1,,155,H,154,1007,W,1,,PC,167,1105,205,0105
20BR00373,L2161,2.0,,.,8,1,0,178,H,186,1007,W,1,,PC,194,1105,217,0105
20BR00374,L2166,2.0,,.,11,1,,171,H,171,1007,W,1,,PC,164,1105,185,0105
20BR00375,L2176,2.0,,.,13,1,0,167,H,178,1008,W,1,,PC,180,1105,197,0105
20BR00376,L2178,2.0,,.,4,1,0,163,H,,,W,6,16,PC,,,,
20BR00377,L2184,2.0,,.,6,1,,151,H,155,1007,W,1,,PC,167,1105,202,0105
20BR00378,L2186,2.0,,.,13,1,0,168,H,172,1008,W,1,,PC,172,1105,188,0105
20BR00379,L2188,2.0,,TRYW/1,6,1,0,210,H,195,1007,W,1,,PC,215,1105,239,0105
20BR00380,L2189,2.0,,.,BL,1,0,160,1,158,1008,W,1,,BL,169,1112,183,0105
20BR00381,L2190,2.0,,.,5,1,,176,H,183,1007,W,1,,PC,184,1105,212,0105
20BR00382,L2191,2.0,,SM.BAG,11,1,,133,H,138,1008,W,1,,PC,139,1105,180,0105
20BR00383,L2198,2.0,,.,9,1,0,127,H,,,0,6,03,PC,,,,
20BR00384,L2203,1.0,,.,4,1,0,129,H,131,1008,W,1,,PC,135,1105,157,0105
20BR00385,L2210,1.0,,.,5,1,0,158,H,163,1008,W,1,,PC,160,1105,173,0105
20BR00386,L2212,1.0,,.,6,1,0,143,H,142,1008,W,1,,PC,144,1105,183,0105
20BR00387,L2213,1.0,,.,10,1,,129,H,127,1007,W,1,,PC,134,1105,158,0105
20BR00388,L2216,1.0,,LAME.RF,10,1,0,157,H,156,1007,W,1,,PC,167,1105,206,0105
20BR00389,L2220,1.0,,.,5,1,,152,H,155,1007,W,1,,PC,163,1105,204,0105
20BR00390,L2222,1.0,,.,12,1,0,129,H,136,1008,W,1,,PC,138,1105,167,0105
20BR00391,L2225,1.0,,.,4,1,0,152,H,147,1007,W,1,,PC,151,1105,183,0105
20BR00392,L2226,1.0,,.,6,1,0,132,H,136,1008,W,1,,PC,141,1105,168,0105
20BR00393,L2228,1.0,,.,5,1,0,125,H,122,1008,W,1,,PC,131,1105,154,0105
20BR00394,L2231,1.0,,.,9,1,0,184,H,183,1007,W,1,,PC,195,1105,217,0105
20BR00395,L2233,1.0,,2ND.20BL,7,1,0,173,D,163,1007,W,1,,PC,172,1105,199,0105
20BR00396,L2236,1.0,,.,11,1,0,127,H,133,1008,W,1,,PC,138,1105,167,0105
20BR00397,L2240,1.0,,.,5,1,0,166,H,165,1008,W,1,,PC,166,1105,208,0105
20BR00398,L2241,1.0,,.,7,1,0,133,H,136,1008,W,1,,PC,138,1105,167,0105
20BR00399,L2244,1.0,,40GR,7,1,0,174,D,167,1007,W,1,,PC,168,1105,198,0105
20BR00400,L2247,1.0,,.,12,1,0,122,H,118,1007,W,1,,PC,125,1105,161,0105
20BR00401,L2253,1.0,,.,10,1,0,165,D,161,1008,W,1,,PC,161,1105,191,0105
20BR00402,L2259,1.0,,.,8,1,0,201,D,195,1008,W,1,,PC,194,1105,235,0106
20BR00403,L2262,1.0,,.,13,1,0,156,D,166,1008,W,1,,PC,165,1105,201,0105
20BR00404,L2270,1.0,,.,4,1,0,164,H,155,1008,W,1,,PC,158,1105,194,0105
20BR00405,L2272,1.0,,.,5,1,0,139,H,136,1008,W,1,,PC,139,1105,166,0105
20BR00406,L2273,1.0,,.,9,1,,149,H,164,1008,W,1,,PC,171,1105,202,0106
20BR00407,L2274,1.0,,90BR,8,1,,197,D,198,1008,W,1,,PC,198,1105,223,0105
20BR00408,L2275,1.0,,.,13,1,0,145,H,157,1007,W,1,,PC,151,1105,179,0105
20BR00409,L2278,1.0,,.,6,1,0,167,D,157,1007,W,1,,PC,167,1105,188,0105
20BR00410,L2283,1.0,,.,11,1,0,158,H,164,1007,W,1,,PC,155,1105,194,0105
20BR00411,L2284,1.0,,.,13,1,0,149,H,136,1007,W,1,,PC,146,1105,184,0105
20BR00412,L2291,1.0,,.,6,1,,124,H,120,1007,W,1,,PC,136,1105,162,0105
20BR00413,L2293,1.0,,.,7,1,,136,H,139,1007,W,1,,PC,144,1105,175,0105
20BR00414,L2297,1.0,,.,9,1,0,165,H,169,1008,W,1,,PC,175,1105,208,0105
20BR00415,L2298,1.0,,SM.BAG,8,1,0,134,H,131,1007,W,1,,PC,146,1105,184,0105
20BR00416,L2300,1.0,,.,9,1,0,147,H,156,1008,W,1,,PC,165,1105,198,0105
20BR00417,L2301,1.0,,.,8,1,0,169,H,166,1007,W,1,,PC,180,1105,212,0105
20BR00418,L2302,1.0,,.,11,1,,145,H,146,1008,W,1,,PC,153,1105,176,0105
20BR00419,L2305,1.0,,SMBAG,4,1,0,127,H,125,1007,W,1,,PC,129,1105,166,0105
20BR00420,L2306,1.0,,90BLK,10,1,0,145,D,149,1008,W,1,,PC,150,1105,165,0105
20BR00421,L2307,1.0,,.,5,1,0,179,H,175,1007,W,1,,PC,180,1105,205,0105
20BR00422,L2310,1.0,,70BLK,9,1,0,167,D,162,1008,W,1,,PC,172,1105,206,0105
20BR00423,L2311,1.0,,.,7,1,,133,H,131,1007,W,1,,PC,141,1105,174,0105
20BR00424,L2312,1.0,,60BLK,7,1,,174,D,174,1008,W,1,,PC,172,1105,211,0105
20BR00425,L2315,1.0,,90BL Dam died,9,1,,174,D,163,1007,W,1,,PC,156,1105,205,0105
20BR00426,L2318,1.0,,.,11,1,0,142,H,131,1008,W,1,,PC,138,1105,172,0105
20BR00427,L2321,1.0,,90TAN,8,1,,187,D,177,1007,W,1,,PC,184,1105,207,0105
20BR00428,L2323,1.0,,.,4,1,0,158,H,161,1008,W,1,,PC,164,1105,193,0105
20BR00429,L2324,1.0,,.,10,1,0,106,H,147,1008,W,1,,PC,151,1105,175,0105
20BR00430,L2327,1.0,,.,4,1,0,131,H,129,1008,W,1,,PC,133,1105,154,0105
20BR00431,L2328,1.0,,.,12,1,0,140,H,140,1007,W,1,,PC,146,1105,190,0105
20BR00432,L2330,1.0,,.,7,1,,131,H,125,1007,W,1,,PC,138,1105,165,0106
20BR00433,L2334,1.0,,+LAMBTOOBIG,13,1,0,132,H,127,1007,W,1,,PC,133,1105,165,0105
20BR00434,L2338,1.0,,.,5,1,0,167,D,167,1007,W,1,,PC,172,1105,194,0105
20BR00435,L2340,1.0,,30GR,12,1,0,188,D,190,1008,W,1,,PC,186,1105,224,0105
20BR00436,L2343,1.0,,.,6,1,0,158,H,158,1008,W,1,,PC,166,1105,206,0105
20BR00437,L2345,1.0,,DRY,12,1,0,167,D,152,1007,W,1,,PC,160,1105,187,0105
20BR00438,L2349,1.0,,.,8,1,0,190,D,184,1007,W,1,,PC,183,1105,219,0105
20BR00439,L2354,1.0,,.,9,1,,184,D,179,1007,W,1,,PC,190,1105,216,0105
20BR00440,L2358,1.0,,.,4,1,,141,H,141,1008,W,1,,PC,149,1105,173,0105
20BR00441,L2364,1.0,,.,11,1,0,139,H,134,1007,W,1,,PC,140,1105,174,0105
20BR00442,L2367,1.0,,40GR,13,1,0,180,D,169,1008,W,1,,PC,171,1105,204,0105
20BR00443,L2368,1.0,,.,10,1,0,150,H,153,1008,W,1,,PC,164,1105,197,0105
20BR00444,L2369,1.0,,.,10,1,0,175,H,173,1007,W,1,,PC,183,1105,209,0106
20BR00445,L2370,1.0,,30BR,13,1,0,168,D,164,1007,W,1,,PC,166,1105,194,0105
20BR00446,L2371,1.0,,.,5,1,0,124,H,128,1007,W,1,,PC,136,1105,173,0105
20BR00447,L2372,1.0,,30BR.UGLY,13,1,0,174,D,164,1008,W,1,,PC,171,1105,191,0105
20BR00448,L2374,1.0,,.,7,1,0,142,H,145,1007,W,1,,PC,144,1105,180,0105
20BR00449,L2384,1.0,,.,4,1,,133,H,144,1008,W,1,,PC,146,1105,189,0105
20BR00450,L2389,1.0,,.,9,1,0,153,H,149,1008,W,1,,PC,155,1105,195,0105
20BR00451,L2391,1.0,,.,8,1,0,135,H,132,1008,W,1,,PC,138,1105,174,0105
20BR00452,L2398,1.0,,3RD.05BR,13,1,0,186,D,189,1007,W,1,,PC,187,1105,211,0105
20BR00453,L2401,1.0,,.,7,1,0,117,H,114,1007,W,1,,PC,123,1105,163,0105
20BR00454,L2402,1.0,,.,7,1,0,133,H,136,1008,W,1,,PC,147,1105,172,0105
20BR00455,L2408,1.0,,SMBAG,10,1,0,147,H,147,1007,W,1,,PC,157,1105,182,0105
20BR00456,L2409,1.0,,LT,6,1,0,135,H,140,1008,W,1,,PC,154,1105,191,0105
20BR00457,L2412,1.0,,.,11,1,0,143,H,143,1008,W,1,,PC,142,1105,180,0105
20BR00458,L2413,1.0,,90BL/BR,11,1,0,183,D,169,1008,W,1,,PC,182,1105,215,0105
20BR00459,L2418,1.0,,.,6,1,0,177,D,174,1008,W,1,,PC,183,1105,213,0105
20BR00460,L2419,1.0,,SMBAG,12,1,0,172,H,171,1007,W,1,,PC,182,1105,201,0105
20BR00461,M0013,2.0,,.,32,1,7,207,D,189,1007,W,1,,00,201,1105,215,0105
20BR00462,M0014,2.0,,RSD.BLOODY,33,1,7,168,H,158,1007,W,1,,00,175,1105,191,0105
20BR00463,M0019,2.0,,SMBAG,34,1,,172,H,154,1008,W,1,,00,176,1105,201,0105
20BR00464,M0024,2.0,,.,35,1,0,139,H,136,1007,W,1,,XP,155,1105,183,0105
20BR00465,M0033,2.0,,.,28,1,0,165,1,161,1007,W,1,,30,164,1105,190,0105
20BR00466,M0036,2.0,,.,28,1,,189,1,179,1007,W,1,,30,197,1105,221,0105
20BR00467,M0053,2.0,,.,32,1,0,160,H,152,1008,W,1,,80,165,1105,188,0105
20BR00468,M0059,2.0,,.,33,1,0,157,H,164,1008,W,1,,LR,183,1105,205,0105
20BR00469,M0062,2.0,,.,36,5,0,180,H,167,1008,W,1,,LP,199,1120,205,0106
20BR00470,M0068,2.0,,.,34,1,,163,H,157,1007,W,1,,LR,166,1105,187,0105
20BR00471,M0075,2.0,,.,28,1,0,161,1,154,1007,W,1,,30,168,1105,189,0105
20BR00472,M0081,2.0,,.,35,1,,144,H,149,1007,W,1,,10,165,1105,193,0105
20BR00473,M0084,2.0,,.,37,5,0,149,H,150,1007,W,1,,LP,171,1120,183,0106
20BR00474,M0087,2.0,,.,28,1,0,145,1,152,1007,W,1,,30,157,1105,184,0105
20BR00475,M0089,2.0,,.,28,1,0,160,1,153,1007,W,1,,30,162,1105,200,0105
20BR00476,M0098,2.0,,.,28,1,0,171,1,158,1008,W,1,,30,163,1105,189,0105
20BR00477,M0100,2.0,,SMBAG.TRY1,25,1,0,152,1,150,1008,W,1,,30,152,1105,182,0105
20BR00478,M0113,2.0,,OKFORONE,28,1,0,183,1,173,1007,W,1,,30,187,1105,221,0105
20BR00479,M0125,2.0,,.,32,1,0,171,H,172,1008,W,1,,00,173,1105,210,0105
20BR00480,M0128,2.0,,.,33,1,,182,H,169,1007,W,1,,XP,190,1105,209,0105
20BR00481,M0132,2.0,,.,34,1,0,161,H,163,1007,W,1,,10,174,1105,194,0105
20BR00482,M0144,1.0,,.,36,5,0,142,2,143,1007,W,1,,LP,154,1120,160,0106
20BR00483,M0149,1.0,,SM.BAG,37,5,0,189,D,191,1008,W,1,,LP,206,1120,212,0106
20BR00484,M0154,1.0,,.,36,5,0,144,2,135,1008,W,1,,LP,168,1120,171,0106
20BR00485,M0158,1.0,,.,37,5,0,129,1,117,1007,W,1,,LP,138,1120,143,0106
20BR00486,M0159,1.0,,.,36,5,0,153,2,142,1008,W,1,,LP,179,1120,171,0106
20BR00487,M0162,1.0,,.,37,5,0,191,D,186,1007,W,1,,LP,196,1120,201,0106
20BR00488,M0163,1.0,,.,36,5,,179,D,164,1007,W,1,,LP,191,1120,178,0106
20BR00489,M0166,1.0,,.,37,5,0,144,2,132,1007,W,1,,LP,155,1120,167,0106
20BR00490,M0168,1.0,,.,36,5,,149,2,140,1007,W,1,,LP,183,1120,176,0106
20BR00491,M0172,1.0,,.,37,5,0,198,D,186,1007,W,1,,LP,205,1120,208,0106
20BR00492,M0174,1.0,,TRY1,36,5,0,164,1,157,1008,W,1,,LP,187,1120,187,0106
20BR00493,M0180,1.0,,.,37,5,0,190,1,179,1008,W,1,,LP,205,1120,209,0106
20BR00494,M0182,1.0,,.,36,5,0,125,2,130,1007,W,1,,LP,142,1120,145,0106
20BR00495,M0183,1.0,,.,37,5,0,179,D,176,1007,W,1,,LP,188,1120,191,0106
20BR00496,M0185,1.0,,.,36,5,0,178,D,173,1007,W,1,,LP,198,1120,196,0106
20BR00497,M0187,1.0,,WILD,37,5,0,183,D,183,1007,W,1,,LP,193,1120,199,0106
20BR00498,M0191,1.0,,.,36,5,,147,1,147,1007,W,1,,LP,172,1120,162,0106
20BR00499,M0194,1.0,,.,37,5,,153,1,144,1007,W,1,,LP,157,1120,164,0106
20BR00500,M0197,1.0,,.,36,5,,149,1,149,1008,W,1,,LP,173,1120,171,0106
20BR00501,M0201,1.0,,SM.BAG,37,5,0,133,1,128,1008,W,1,,LP,151,1120,153,0106
20BR00502,M0211,1.0,,.,36,5,,165,2,160,1008,W,1,,LP,184,1120,177,0106
20BR00503,M0217,1.0,,DILATIONPROB,37,5,7,153,2,144,1008,W,1,,LP,165,1120,172,0106
20BR00504,M0223,1.0,,.,36,5,7,152,1,153,1007,W,1,,LP,179,1120,169,0106
20BR00505,M0224,1.0,,.,37,5,0,149,2,142,1007,W,1,,LP,157,1120,164,0106
20BR00506,M0232,1.0,,.,36,5,0,142,1,138,1007,W,1,,LP,158,1120,163,0106
20BR00507,M0233,1.0,,.,37,5,0,143,2,133,1007,W,1,,LP,149,1120,154,0106
20BR00508,M0234,1.0,,.,36,5,,168,1,164,1008,W,1,,LP,186,1120,187,0106
20BR00509,M0236,1.0,,.,37,5,7,171,2,162,1007,W,1,,LP,175,1120,183,0106
20BR00510,M0237,1.0,,.,36,5,7,199,2,188,1007,W,1,,LP,219,1120,213,0106
20BR00511,M0238,1.0,,.,37,5,,149,2,139,1008,W,1,,LP,152,1120,154,0106
20BR00512,M0239,1.0,,.,36,5,,146,2,139,1008,W,1,,LP,174,1120,163,0106
20BR00513,M0245,1.0,,.,37,5,7,150,2,149,1007,W,1,,LP,158,1120,162,0106
20BR00514,M0249,1.0,,.,36,5,,164,D,157,1007,W,1,,LP,180,1120,172,0106
20BR00515,M0259,1.0,,.,37,5,0,154,2,147,1007,W,1,,LP,162,1120,165,0106
20BR00516,M0263,1.0,,.,36,5,7,169,1,171,1008,W,1,,LP,205,1120,195,0106
20BR00517,M0268,1.0,,.,37,5,7,165,D,164,1007,W,1,,LP,184,1120,197,0106
20BR00518,M0271,1.0,,SMBAG,36,5,0,140,1,134,1007,W,1,,LP,163,1120,163,0106
20BR00519,M0274,1.0,,.,37,5,0,152,1,143,1007,W,1,,LP,158,1120,158,0106
20BR00520,M0282,1.0,,SM.BAG,36,5,0,146,1,145,1007,W,1,,LP,162,1120,167,0106
20BR00521,M0301,1.0,,.,37,5,0,132,2,123,1008,W,1,,LP,139,1120,147,0106
20BR00522,M0314,1.0,,.,36,5,0,160,2,144,1007,W,1,,LP,174,1120,171,0106
20BR00523,M0319,1.0,,.,37,5,0,153,1,152,1008,W,1,,LP,164,1120,171,0106
20BR00524,M0320,1.0,,.,36,5,0,143,1,132,1007,W,1,,LP,166,1120,169,0106
20BR00525,M0322,1.0,,.,37,5,7,160,2,147,1008,W,1,,LP,165,1120,168,0106
20BR00526,M0325,1.0,,.,36,5,0,146,1,141,1007,W,1,,LP,182,1120,182,0106
20BR00527,M0331,1.0,,.,37,5,0,143,1,140,1008,W,1,,LP,164,1120,167,0106
20BR00528,M0349,1.0,,.,36,5,0,157,1,151,1008,W,1,,LP,173,1120,177,0106
20BR00529,M0350,1.0,,.,37,5,0,184,D,182,1008,W,1,,LP,193,1120,200,0106
20BR00530,M0353,1.0,,.,37,5,0,157,2,160,1007,W,1,,LP,173,1120,176,0106
20BR00531,R9990,6.0,,.,50,2,0,169,2,163,1008,W,6,03,07,,,,
20BR00532,R9998,6.0,,.,48,2,0,161,2,156,1007,W,1,,07,163,1112,194,0105
20BR00533,S0007,6.0,,.,52,2,0,174,1,171,1008,W,1,,07,193,1112,201,0105
20BR00534,S0009,6.0,,.,54,2,0,199,2,195,1007,W,1,,07,200,1112,224,0105
20BR00535,S0021,6.0,,.,55,2,,177,1,169,1007,W,1,,07,193,1112,209,0105
20BR00536,S0022,6.0,,LSDBLOODY,50,2,,217,D,208,1007,W,1,,07,215,1112,244,0105
20BR00537,S0024,6.0,,.,49,2,0,190,2,168,1007,W,1,,07,184,1112,188,0105
20BR00538,S0026,6.0,,LTS,52,2,0,190,1,177,1007,W,1,,07,191,1112,197,0105
20BR00539,S0031,6.0,,LowTitsDumbLa,54,2,0,168,2,167,1007,W,1,,07,184,1112,198,0105
20BR00540,S0037,6.0,,RSDSOMEBLOOD,56,2,0,196,2,185,1007,W,1,,07,195,1112,213,0105
20BR00541,S0045,6.0,,.,61,2,0,177,1,164,1008,W,1,,07,180,1112,205,0105
20BR00542,S0047,6.0,,.,51,2,,168,2,165,1007,W,1,,07,173,1112,183,0105
20BR00543,S0053,6.0,,.,48,2,0,172,2,154,1008,W,1,,07,166,1112,187,0105
20BR00544,S0063,6.0,,WARTS,57,2,0,162,1,153,1008,W,1,,07,167,1112,194,0105
20BR00545,S0111,6.0,,.,51,2,0,208,2,195,1007,W,1,,07,213,1112,215,0105
20BR00546,S0124,6.0,,.,49,2,0,177,1,175,1008,W,1,,07,179,1112,204,0105
20BR00547,S0127,6.0,,.,63,2,0,195,1,179,1007,W,1,,07,187,1112,204,0105
20BR00548,S0141,6.0,,.,63,2,0,169,1,154,1008,W,1,,07,160,1112,189,0105
20BR00549,S0148,6.0,,.,55,2,,180,2,171,1007,W,1,,07,179,1112,199,0105
20BR00550,S0157,6.0,,TITLG,56,2,,191,2,184,1007,W,1,,07,193,1112,205,0105
20BR00551,S0170,6.0,,.,53,2,,195,D,179,1008,W,1,,07,191,1112,208,0105
20BR00552,S0172,6.0,,.,57,2,0,155,2,147,1008,W,1,,07,161,1112,182,0105
20BR00553,S0175,6.0,,.,60,2,0,167,1,157,1007,W,1,,07,175,1112,201,0105
