UID,ID,AGE,LINE,RMK,BPEN,BGRP,RGRP,FALLWT,BCS_FALL,BAND,WTOCT,DAYOCT,WORK,PD,DISP,STM,WTNOV,WDAYN,BCS_NOV,WTWIN,WDAYW,BCS_WIN
23BR00606,S2311,4.0,,.,59,2,0,176,4.0,1,167,1011,W,1,,07,178,1122,4.5,186,1228,4.5
23BR00607,S2322,4.0,,SM.BAG,60,2,0,196,4.0,2,189,1011,W,1,,07,186,1122,4.0,197,1228,4.0
23BR00608,S2339,4.0,,.,58,2,,194,3.0,2,195,1011,W,1,,07,193,1122,3.5,201,1228,4.0
23BR00609,S2342,4.0,,.,60,2,0,176,3.5,1,178,1010,W,1,,07,172,1122,4.0,184,1228,4.5
23BR00610,S2355,4.0,,.,57,2,0,185,4.0,2,186,1010,W,1,,42,184,1122,4.0,191,1228,4.0
23BR00611,S2366,4.0,,SMBAG,61,2,0,193,3.5,1,189,1011,W,1,,07,188,1122,3.5,198,1228,4.0
23BR00612,S2379,4.0,,SMBAG,52,2,,174,3.0,2,178,1010,W,1,,07,178,1122,3.5,189,1228,4.0
23BR00613,S2381,4.0,,SMBAG,59,2,,162,3.5,2,161,1010,W,1,,07,168,1122,3.5,180,1228,3.5
23BR00614,S2399,4.0,,SMBAG,55,2,0,156,3.0,2,162,1010,W,1,,07,171,1122,4.0,178,1228,4.0
23BR00615,S2431,4.0,,.,63,2,,190,3.5,2,190,1011,W,1,,07,190,1122,4.0,193,1228,4.0
23BR00616,S2441,4.0,,.,59,2,0,196,4.0,D,189,1011,W,1,,42,189,1122,4.0,189,1228,4.0
23BR00617,S2450,4.0,,.,59,2,,180,3.0,1,176,1010,W,1,,07,183,1122,4.0,200,1228,4.0
23BR00618,S2507,4.0,,.,59,2,0,205,4.0,1,199,1010,W,1,,07,201,1122,4.0,206,1228,4.0
23BR00619,S2544,4.0,,.,53,2,,180,3.0,1,193,1010,W,1,,07,195,1122,3.5,206,1228,4.0
23BR00620,S2548,4.0,,.,52,2,,209,3.5,2,199,1011,W,1,,07,201,1122,4.0,213,1228,4.0
23BR00621,S2585,4.0,,.,60,2,0,193,4.0,2,187,1010,W,1,,07,190,1122,4.0,201,1228,4.0
23BR00622,S2613,4.0,,.,62,2,,221,4.0,D,221,1010,W,1,,07,216,1122,4.0,223,1228,4.0
23BR00623,S2637,3.0,,SMBAG,55,2,0,182,4.0,2,183,1010,W,1,,07,198,1122,4.0,187,1228,4.0
23BR00624,S2645,3.0,,SMBAG,63,2,0,161,3.5,2,161,1010,W,1,,07,174,1122,3.0,171,1228,4.0
23BR00625,S2650,3.0,,HARDCOREBSCUL,55,2,,220,4.0,D,213,1010,W,1,,07,227,1122,4.0,231,1228,4.5
23BR00626,S2658,3.0,,.,55,2,,176,3.5,2,169,1010,W,1,,07,186,1122,4.0,196,1228,4.0
23BR00627,S2678,3.0,,SMBAG,57,2,0,160,3.0,2,164,1011,W,1,,43,172,1122,4.0,187,1228,3.5
23BR00628,S2682,3.0,,.,56,2,0,196,4.0,D,188,1010,W,1,,07,193,1122,4.0,195,1228,4.0
23BR00629,S2689,3.0,,.,61,2,0,156,3.5,2,151,1010,W,1,,07,166,1122,4.0,168,1228,4.0
23BR00630,S2691,3.0,,CHUNKS,53,2,0,147,3.5,2,158,1011,W,1,,07,175,1122,4.0,188,1228,4.5
23BR00631,S2699,3.0,,SMBAG,53,2,0,183,3.5,2,185,1010,W,1,,07,202,1122,4.0,180,1228,3.5
23BR00632,S2704,3.0,,SMBAG,55,2,0,173,3.5,1,177,1011,W,1,,07,179,1122,4.0,183,1228,4.0
23BR00633,S2710,3.0,,.,60,2,0,176,3.5,2,172,1010,W,1,,43,186,1122,3.5,189,1228,4.0
23BR00634,S2721,3.0,,.,57,2,0,141,3.0,1,141,1010,W,1,,42,141,1122,3.0,152,1228,3.5
23BR00635,S2731,3.0,,SMBAG,52,2,0,157,3.0,2,162,1011,W,1,,07,166,1122,3.5,178,1228,4.0
23BR00636,S2732,3.0,,.,53,2,0,177,3.5,2,172,1010,W,1,,07,180,1122,4.0,188,1228,4.0
23BR00637,S2735,3.0,,SMBAG,55,2,0,162,3.0,1,168,1011,W,1,,07,175,1122,3.5,165,1228,4.0
23BR00638,S2740,3.0,,.,53,2,0,152,3.0,1,151,1011,W,1,,07,160,1122,3.0,173,1228,3.5
23BR00639,S2747,3.0,,.,64,2,0,194,4.5,1,187,1010,W,1,,07,185,1122,4.0,191,1228,4.0
23BR00640,S2776,3.0,,.,59,2,,155,3.0,1,157,1011,W,1,,07,164,1122,3.5,180,1228,4.0
23BR00641,S2781,3.0,,SMBAG,64,2,0,180,3.5,2,179,1010,W,1,,07,188,1122,4.0,178,1228,4.0
23BR00642,S2790,3.0,,LTS,58,2,0,156,3.0,1,157,1010,W,1,,42,165,1122,3.5,175,1228,4.0
23BR00643,S2798,3.0,,.,55,2,0,169,4.0,H,171,1010,W,1,,07,175,1122,4.0,179,1228,4.0
23BR00644,S2800,3.0,,SMBAG,63,2,0,197,3.5,1,194,1010,W,1,,07,213,1122,4.0,215,1228,4.0
23BR00645,S2821,3.0,,SMBAG,57,2,,165,3.5,1,165,1010,W,1,,43,175,1122,4.0,183,1228,4.0
23BR00646,S2824,3.0,,SMBAG,57,2,0,179,3.5,2,173,1011,W,1,,43,171,1122,4.0,178,1228,4.0
23BR00647,S2846,3.0,,.,59,2,0,206,4.0,1,200,1010,W,1,,07,212,1122,4.5,207,1228,4.5
23BR00648,S2854,3.0,,SMBAG,57,2,0,179,4.0,2,179,1010,W,1,,43,193,1122,4.0,201,1228,4.0
23BR00649,S2859,3.0,,SMBAG,64,2,0,182,3.0,2,185,1011,W,1,,43,198,1122,3.5,195,1228,4.0
23BR00650,S2865,3.0,,SMBAG,56,2,0,166,3.5,2,165,1010,W,1,,43,185,1122,3.5,180,1228,3.5
23BR00651,S2877,3.0,,SMBAG,55,2,0,167,3.0,1,169,1010,W,1,,07,185,1122,3.5,199,1228,3.5
23BR00652,S2933,3.0,,2ND,53,2,0,167,3.5,2,169,1010,W,1,,07,186,1122,4.0,190,1228,4.0
23BR00653,S2939,3.0,,SM.BAG,62,2,0,195,3.5,2,186,1011,W,1,,43,201,1122,3.5,209,1228,4.0
23BR00654,S2947,3.0,,4TH,58,2,0,152,3.0,2,160,1010,W,1,,07,164,1122,4.0,171,1228,3.5
23BR00655,S2963,3.0,,SMBAG,56,2,0,168,3.5,1,156,1011,W,1,,07,168,1122,3.5,178,1228,3.5
23BR00656,S2966,3.0,,PossMixUpS296,61,2,0,166,3.0,2,165,1010,W,1,,07,168,1122,4.0,177,1228,4.0
23BR00657,S2969,3.0,,SMBAG,56,2,0,150,3.0,1,154,1010,W,1,,07,158,1122,3.5,172,1228,3.5
23BR00658,S2971,3.0,,.,60,2,0,183,3.5,2,180,1011,W,1,,43,187,1122,3.5,202,1228,3.5
23BR00659,S2981,3.0,,.,56,2,0,178,3.5,1,178,1010,W,1,,07,202,1122,3.5,201,1228,4.0
23BR00660,S2982,3.0,,SMBAG,62,2,0,207,3.5,1,210,1010,W,1,,07,221,1122,4.0,227,1228,4.0
23BR00661,S2983,3.0,,HARDISHBAG,53,2,0,193,3.5,1,201,1010,W,1,,07,210,1122,4.0,210,1228,4.0
23BR00662,S2985,3.0,,SMBAG,64,2,,169,3.5,2,173,1010,W,1,,07,187,1122,3.5,198,1228,4.0
23BR00663,S2997,3.0,,BRNTIPONEARS,64,2,,161,3.0,2,173,1010,W,1,,07,172,1122,3.0,180,1228,4.0
23BR00664,S3032,3.0,,SMBAG,64,2,0,174,3.5,1,162,1010,W,1,,43,183,1122,3.5,186,1228,3.5
23BR00665,S3037,3.0,,SMBAG,56,2,0,187,3.5,1,183,1011,W,1,,07,196,1122,3.5,208,1228,4.0
23BR00666,S3045,3.0,,.,58,2,0,176,3.5,2,180,1011,W,1,,07,180,1122,3.5,191,1228,3.5
23BR00667,S3048,3.0,,.,57,2,,153,3.5,2,161,1010,W,1,,07,165,1122,4.0,168,1228,4.0
23BR00668,S3068,3.0,,.,58,2,0,175,3.5,1,176,1010,W,1,,07,179,1122,3.5,187,1228,4.0
23BR00669,S3081,3.0,,SMBAG,55,2,0,189,4.0,1,185,1010,W,1,,07,197,1122,4.0,197,1228,4.5
23BR00670,S3086,3.0,,SMBAG,60,2,0,141,3.5,2,138,1011,W,1,,43,143,1122,4.0,156,1228,4.0
23BR00671,S3090,3.0,,SMBAG,55,2,0,201,4.0,2,190,1010,W,1,,07,212,1122,4.0,216,1228,4.0
23BR00672,S3095,3.0,,SMBAG,63,2,0,169,3.0,1,173,1010,W,1,,07,175,1122,3.5,174,1228,4.0
23BR00673,S3122,3.0,,WARTS,62,2,0,211,3.5,1,208,1010,W,1,,07,216,1122,4.0,221,1228,4.0
23BR00674,S3131,3.0,,SMBAG,53,2,0,195,3.5,2,193,1011,W,1,,07,209,1122,4.0,217,1228,4.0
23BR00675,S3153,3.0,,.,53,2,0,158,3.0,2,162,1011,W,1,,07,172,1122,3.5,179,1228,4.0
23BR00676,S3156,3.0,,.,61,2,0,164,3.5,1,166,1010,W,1,,07,183,1122,3.5,185,1228,4.0
23BR00677,S3161,3.0,,Open Ewe Lamb,61,2,,167,3.0,2,168,1010,W,1,,43,185,1122,3.5,198,1228,4.0
23BR00678,S3162,3.0,,.,57,2,0,164,3.5,2,165,1010,W,1,,07,172,1122,4.0,180,1228,4.0
23BR00679,S3169,3.0,,1ST,52,2,0,177,3.0,H,186,1011,W,1,,07,190,1122,3.5,199,1228,4.0
23BR00680,S3181,3.0,,DRY,52,2,0,200,4.0,D,200,1010,W,1,,07,191,1122,4.0,199,1228,4.0
23BR00681,S3245,3.0,,.,52,2,0,147,3.0,2,144,1010,W,1,,07,153,1122,3.0,163,1228,4.0
23BR00682,S3256,2.0,,.,60,2,0,172,3.0,2,173,1010,W,1,,43,179,1122,3.5,190,1228,4.0
23BR00683,S3290,2.0,,.,62,2,,162,3.0,1,161,1010,W,1,,43,171,1122,4.0,180,1228,4.5
23BR00684,S3306,2.0,,.,56,2,,161,3.5,2,165,1010,W,1,,43,176,1122,4.0,188,1228,4.0
23BR00685,S3331,2.0,,"+Y0501, Y0502",64,2,0,165,3.0,2,173,1010,W,1,,07,187,1122,3.0,185,1228,4.0
23BR00686,S3332,2.0,,.,54,2,0,184,3.5,2,183,1010,W,1,,07,195,1122,3.5,190,1228,4.0
23BR00687,S3333,2.0,,HAIRY,62,2,0,155,3.5,2,161,1011,W,1,,07,163,1122,3.5,175,1228,4.0
23BR00688,S3341,2.0,,.,60,2,0,165,4.0,D,163,1011,W,1,,07,164,1122,4.5,164,1228,4.5
23BR00689,S3359,2.0,,LSHOULDERWOUN,52,2,0,157,3.5,H,157,1010,W,1,,07,173,1122,4.0,175,1228,4.0
23BR00690,S3365,2.0,,.,58,2,0,154,3.0,2,162,1011,W,1,,07,160,1122,3.0,166,1228,3.5
23BR00691,S3366,2.0,,.,61,2,0,142,3.0,1,143,1010,W,1,,07,116,1122,3.0,143,1228,3.5
23BR00692,S3368,2.0,,.,63,2,,165,3.0,2,164,1010,W,1,,07,174,1122,4.0,186,1228,3.5
23BR00693,S3382,2.0,,.,62,2,0,172,4.0,2,163,1011,W,1,,07,171,1122,3.5,172,1228,4.0
23BR00694,S3389,2.0,,.,60,2,0,178,3.5,1,176,1010,W,1,,07,179,1122,4.0,196,1228,4.0
23BR00695,S3403,2.0,,.,62,2,0,195,4.0,D,194,1010,W,1,,07,198,1122,4.0,204,1228,4.0
23BR00696,S3404,2.0,,.,54,2,0,190,3.5,2,191,1011,W,1,,07,200,1122,4.0,212,1228,4.0
23BR00697,S3412,2.0,,2@ONCE,62,2,0,169,3.5,1,172,1010,W,1,,07,178,1122,4.0,189,1228,4.0
23BR00698,S3415,2.0,,.,56,2,0,152,3.5,2,162,1011,W,1,,07,172,1122,4.0,168,1228,4.0
23BR00699,S3427,2.0,,.,61,2,0,145,3.0,H,152,1010,W,1,,07,161,1122,3.5,163,1228,4.0
23BR00700,S3430,2.0,,1ST,55,2,0,152,3.5,2,157,1010,W,1,,07,176,1122,4.0,179,1228,4.0
23BR00701,S3434,2.0,,.,61,2,0,179,3.5,2,174,1010,W,1,,07,191,1122,4.0,198,1228,4.0
23BR00702,S3435,2.0,,HAIRY,61,2,0,171,3.5,2,179,1010,W,1,,07,191,1122,3.5,212,1228,4.0
23BR00703,S3437,2.0,,HAIRY,58,2,0,158,3.5,2,165,1011,W,1,,07,151,1122,4.0,173,1228,4.0
23BR00704,S3439,2.0,,.,61,2,0,154,3.5,D,162,1011,W,1,,07,157,1122,4.0,158,1228,4.5
23BR00705,S3445,2.0,,HAIRY,63,2,0,160,3.5,2,164,1011,W,1,,07,160,1122,3.5,166,1228,4.0
23BR00706,S3466,2.0,,.,55,2,,179,3.0,2,183,1010,W,1,,43,196,1122,4.0,201,1228,4.0
23BR00707,S3468,2.0,,PINK,60,2,0,171,3.5,2,171,1010,W,1,,07,172,1122,4.0,187,1228,4.0
23BR00708,S3471,2.0,,.,54,2,0,182,3.5,1,194,1011,W,1,,07,190,1122,4.0,195,1228,4.0
23BR00709,S3480,2.0,,.,63,2,0,164,3.5,2,158,1010,W,1,,07,171,1122,3.5,178,1228,4.0
23BR00710,S3482,2.0,,.,60,2,0,145,3.5,1,151,1011,W,1,,07,151,1122,3.5,161,1228,4.0
23BR00711,S3504,2.0,,.,60,2,,157,3.5,1,164,1010,W,1,,07,166,1122,3.5,183,1228,4.0
23BR00712,S3505,2.0,,.,61,2,,132,3.0,1,141,1010,W,1,,07,146,1122,3.5,147,1228,3.5
23BR00713,S3513,2.0,,CHUNKS,58,2,0,176,4.0,2,173,1010,W,1,,07,174,1122,4.0,180,1228,4.0
23BR00714,S3522,2.0,,SMBAG,63,2,0,206,4.0,D,199,1010,W,1,,07,202,1122,4.0,212,1228,4.5
23BR00715,S3525,2.0,,.,64,2,0,164,3.0,1,174,1010,W,1,,07,171,1122,3.0,177,1228,3.5
23BR00716,S3547,2.0,,.,57,2,0,147,3.5,1,155,1011,W,1,,43,157,1122,3.5,156,1228,3.5
23BR00717,S3551,2.0,,.,57,2,0,145,3.0,1,150,1011,W,1,,43,158,1122,4.0,171,1228,4.0
23BR00718,S3558,2.0,,.,63,2,,182,3.5,1,189,1010,W,1,,43,195,1122,4.0,198,1228,4.0
23BR00719,S3570,2.0,,.,55,2,0,172,3.5,2,168,1011,W,1,,43,186,1122,4.0,185,1228,4.0
23BR00720,S3587,2.0,,HAIRY,57,2,0,184,4.0,1,179,1010,W,1,,43,182,1122,4.0,187,1228,4.0
23BR00721,S3588,2.0,,HAIRY,57,2,0,158,3.0,2,161,1011,W,1,,43,169,1122,3.5,182,1228,4.0
23BR00722,S3591,2.0,,2@ONCE,54,2,,157,3.0,1,154,1010,W,1,,07,165,1122,3.5,166,1228,3.5
23BR00723,S3599,2.0,,HAIRY,60,2,0,174,3.5,1,180,1010,W,1,,07,190,1122,3.5,196,1228,4.0
23BR00724,S3611,2.0,,.,55,2,,164,3.5,1,158,1011,W,1,,43,175,1122,4.0,190,1228,4.0
23BR00725,S3619,2.0,,.,59,2,,188,3.5,2,195,1010,W,1,,43,205,1122,4.0,208,1228,4.0
23BR00726,S3629,2.0,,.,52,2,0,191,4.0,1,191,1010,W,1,,07,191,1122,4.0,196,1228,4.0
23BR00727,S3645,2.0,,.,56,2,0,213,4.0,D,211,1010,W,1,,07,218,1122,4.5,230,1228,4.0
23BR00728,S3668,2.0,,.,59,2,0,150,3.0,2,161,1010,W,1,,07,166,1122,4.0,177,1228,4.0
23BR00729,S3686,2.0,,.,58,2,0,146,3.5,1,150,1010,W,1,,07,150,1122,3.0,133,1228,3.0
23BR00730,S3692,2.0,,.,58,2,0,194,4.0,D,194,1010,W,1,,43,189,1122,4.0,196,1228,4.0
23BR00731,S3706,2.0,,87 lbs 8.2.21,61,2,,218,4.0,1,211,1011,W,1,,43,213,1122,3.5,223,1228,4.0
23BR00732,S3722,2.0,,.,54,2,0,190,3.5,2,182,1010,W,1,,07,194,1122,4.0,197,1228,4.5
23BR00733,S3724,2.0,,.,55,2,0,166,4.0,2,163,1010,W,1,,07,177,1122,4.5,184,1228,4.0
23BR00734,S3740,2.0,,.,56,2,0,173,3.5,1,167,1010,W,1,,07,172,1122,3.5,177,1228,4.0
23BR00735,S3746,2.0,,PE,57,2,0,169,3.5,1,178,1011,W,1,,43,179,1122,4.0,186,1228,4.0
23BR00736,S3770,2.0,,.,58,2,0,184,3.5,2,178,1010,W,1,,43,191,1122,4.5,206,1228,4.0
23BR00737,S3794,2.0,,1ST,54,2,0,179,3.5,2,180,1010,W,1,,07,172,1122,3.5,187,1228,4.0
23BR00738,S3807,2.0,,HAIRY,52,2,,147,3.5,1,146,1010,W,1,,07,162,1122,3.5,169,1228,4.0
23BR00739,S3815,2.0,,PE,63,2,0,161,3.0,2,168,1010,W,1,,43,182,1122,4.0,197,1228,4.0
23BR00740,S3821,2.0,,HAIRY,59,2,0,210,4.0,2,215,1010,W,1,,07,216,1122,4.5,197,1228,4.0
23BR00741,S3825,2.0,,.,59,2,0,139,3.0,1,144,1010,W,1,,07,156,1122,4.0,158,1228,4.0
23BR00742,S3855,2.0,,.,56,2,0,174,3.0,1,185,1011,W,1,,07,198,1122,3.5,198,1228,4.0
23BR00743,S3866,1.0,,Gut problem,60,2,0,145,3.0,1,153,1011,W,6,42,07,157,1122,4.0,,,
23BR00744,S3867,1.0,,.,55,2,0,147,3.5,2,138,1010,W,1,,07,160,1122,4.0,158,1228,4.0
23BR00745,S3872,1.0,,.,54,2,0,162,3.5,D,165,1010,W,1,,43,165,1122,4.0,169,1228,3.5
23BR00746,S3873,1.0,,.,64,2,0,141,2.0,2,146,1010,W,1,,43,156,1122,3.0,154,1228,3.0
23BR00747,S3887,1.0,,.,54,2,,158,4.0,1,157,1010,W,1,,07,163,1122,3.5,172,1228,4.0
23BR00748,S3897,1.0,,.,64,2,0,136,3.0,2,134,1011,W,1,,07,151,1122,3.5,146,1228,4.0
23BR00749,S3928,1.0,,1ST.HAIRY,BL,1,0,131,3.5,1,133,1010,W,1,,BL,145,1128,3.5,143,1228,4.0
23BR00750,S3941,1.0,,.,52,2,0,156,3.5,1,162,1010,W,1,,07,166,1122,4.0,160,1228,4.0
23BR00751,S3943,1.0,,.,52,2,,121,3.0,1,131,1010,W,1,,07,142,1122,4.0,124,1228,3.5
23BR00752,S3949,1.0,,SM.BAG,63,2,,180,4.0,D,183,1010,W,1,,07,184,1122,4.0,176,1228,4.0
23BR00753,S3955,1.0,,HAIRY,61,2,0,129,3.5,2,136,1010,W,1,,07,141,1122,3.5,139,1228,4.0
23BR00754,S3956,1.0,,HAIRY,52,2,0,142,3.0,1,153,1010,W,1,,07,156,1122,4.0,158,1228,4.0
23BR00755,S3957,1.0,,HAIRY,52,2,0,143,3.0,1,151,1010,W,1,,07,150,1122,4.0,161,1228,3.5
23BR00756,S3969,1.0,,SM.BAG,62,2,0,135,3.0,2,134,1011,W,1,,07,145,1122,4.0,152,1228,4.0
23BR00757,S3975,1.0,,SM.BAG,62,2,0,144,3.5,1,153,1011,W,1,,07,153,1122,3.5,158,1228,4.0
23BR00758,S3977,1.0,,.,53,2,,146,3.5,1,144,1010,W,1,,07,162,1122,4.0,164,1228,4.0
23BR00759,S3978,1.0,,.,64,2,,139,3.0,1,144,1010,W,1,,07,150,1122,3.5,154,1228,3.5
23BR00760,S3980,1.0,,.,53,2,0,127,3.0,2,135,1011,W,1,,07,150,1122,3.5,150,1228,3.5
23BR00761,S3982,1.0,,HAIRY,53,2,0,129,3.0,2,142,1010,W,1,,07,145,1122,3.5,145,1228,3.5
23BR00762,S3983,1.0,,SM.BAG,63,2,0,144,3.5,1,152,1010,W,1,,43,162,1122,4.0,175,1228,4.0
23BR00763,S3986,1.0,,.,62,2,,156,3.5,D,151,1011,W,1,,07,161,1122,4.0,160,1228,4.0
23BR00764,S3989,1.0,,SMBAG,56,2,,152,3.5,1,157,1011,W,1,,07,162,1122,3.5,166,1228,3.5
23BR00765,S3991,1.0,,.,64,2,0,134,3.0,2,127,1010,W,1,,07,142,1122,3.5,146,1228,4.0
23BR00766,S3993,1.0,,.,53,2,0,172,3.5,D,167,1011,W,1,,07,172,1122,3.5,190,1228,4.0
23BR00767,S3994,1.0,,.,52,2,0,166,3.5,D,171,1010,W,1,,07,165,1122,3.5,175,1228,4.0
23BR00768,S4009,1.0,,SMBAG,62,2,0,153,3.0,1,162,1011,W,1,,07,172,1122,3.5,165,1228,3.5
23BR00769,S4011,1.0,,.,63,2,0,132,3.0,1,141,1011,W,1,,07,143,1122,3.0,136,1228,3.0
23BR00770,S4034,1.0,,.,53,2,0,145,3.5,1,150,1011,W,1,,07,166,1122,4.0,171,1228,3.5
23BR00771,S4035,1.0,,.,56,2,0,168,4.0,D,171,1010,W,1,,07,176,1122,4.0,172,1228,4.0
23BR00772,S4040,1.0,,SMBAG,55,2,0,134,3.0,1,136,1010,W,1,,07,151,1122,3.5,154,1228,3.5
23BR00773,S4047,1.0,,Gut problem,55,2,0,130,3.0,1,136,1010,W,6,42,07,145,1122,3.5,,,
23BR00774,S4049,1.0,,.,56,2,0,146,3.5,2,157,1010,W,1,,07,164,1122,3.5,173,1228,3.5
23BR00775,S4052,1.0,,.,59,2,0,135,3.5,1,135,1011,W,1,,43,140,1122,3.5,135,1228,3.5
23BR00776,S4061,1.0,,.,54,2,0,146,3.5,1,153,1010,W,1,,07,157,1122,3.5,165,1228,4.0
23BR00777,S4076,1.0,,DUMB,62,2,0,144,3.5,1,141,1011,W,1,,07,153,1122,3.0,161,1228,3.0
23BR00778,S4080,1.0,,SMBAG,58,2,,166,3.5,D,165,1011,W,1,,07,171,1122,3.5,176,1228,4.0
23BR00779,S4087,1.0,,DRY,60,2,0,183,3.5,D,173,1010,W,1,,43,178,1122,4.0,195,1228,3.5
23BR00780,S4088,1.0,,.,57,2,0,156,3.5,D,163,1010,W,1,,43,164,1122,4.0,155,1228,3.5
23BR00781,S4094,1.0,,.,54,2,0,173,3.5,1,175,1011,W,1,,07,176,1122,4.0,187,1228,3.5
23BR00782,S4095,1.0,,.,56,2,0,127,3.0,2,123,1010,W,1,,07,142,1122,3.0,157,1228,3.5
23BR00783,S4096,1.0,,SMBAG.GOODMOM,52,2,0,146,3.0,1,146,1010,W,1,,07,158,1122,3.5,158,1228,3.5
23BR00784,S4105,1.0,,HasY0383,54,2,0,149,3.5,1,152,1010,W,6,01,07,153,1122,3.5,,,
23BR00785,S4119,1.0,,.,61,2,0,147,3.5,1,152,1011,W,1,,07,161,1122,4.0,172,1228,3.5
23BR00786,S4121,1.0,,.,63,2,0,156,3.5,D,165,1011,W,1,,07,168,1122,4.0,175,1228,3.5
23BR00787,S4122,1.0,,.,54,2,0,122,3.0,1,120,1010,W,1,,43,131,1122,3.0,127,1228,3.0
23BR00788,S4137,1.0,,.,62,2,0,165,4.0,D,160,1011,W,1,,07,164,1122,4.0,169,1228,4.5
23BR00789,S4147,1.0,,2ND.2@ONCE,64,2,0,143,3.5,1,143,1010,W,1,,07,151,1122,4.0,154,1228,3.5
23BR00790,S4150,1.0,,1ST.2@ONCE,63,2,0,125,3.0,2,134,1011,W,1,,43,136,1122,3.0,149,1228,3.5
23BR00791,S4155,1.0,,.,64,2,0,130,3.0,2,140,1011,W,1,,07,143,1122,3.5,147,1228,4.0
23BR00792,S4164,1.0,,.,54,2,,169,4.0,D,160,1010,W,1,,07,177,1122,4.0,190,1228,4.0
23BR00793,S4166,1.0,,LameDepressed,52,2,0,129,3.0,2,132,1010,W,6,67,07,139,1122,3.0,,,
23BR00794,S4170,1.0,,CHUNKSBS,62,2,0,125,3.0,2,132,1011,W,1,,07,151,1122,3.5,135,1228,3.5
23BR00795,S4175,1.0,,.,61,2,,163,3.5,D,163,1010,W,1,,07,176,1122,4.0,164,1228,4.0
23BR00796,S4179,1.0,,BLSPOTLSD,53,2,0,131,3.0,1,141,1011,W,1,,07,143,1122,3.5,151,1228,3.5
23BR00797,S4190,1.0,,HAIRY,61,2,,157,3.5,H,154,1010,W,1,,07,172,1122,4.0,180,1228,4.0
23BR00798,S4192,1.0,,SMBAG,57,2,0,132,3.5,1,133,1010,W,1,,43,139,1122,4.0,141,1228,3.5
23BR00799,S4218,1.0,,HAIRY,63,2,0,132,3.0,1,133,1010,W,1,,07,147,1122,3.0,156,1228,3.5
23BR00800,S4228,1.0,,SM.BAG,62,2,0,168,3.5,2,150,1010,W,1,,07,165,1122,3.5,163,1228,4.0
23BR00801,S4253,1.0,,.,64,2,0,128,3.0,2,133,1010,W,1,,43,136,1122,3.0,150,1228,3.0
23BR00802,S4255,1.0,,.,54,2,0,176,4.0,D,184,1010,W,1,,07,179,1122,4.0,189,1228,4.0
23BR00803,S4256,1.0,,.,54,2,0,152,3.5,2,150,1011,W,1,,07,155,1122,3.0,164,1228,3.5
23BR00804,S4258,1.0,,1ST,56,2,0,171,3.5,2,169,1010,W,1,,07,179,1122,4.0,188,1228,4.0
23BR00805,S4261,1.0,,SM.BAG,64,2,0,134,3.0,2,141,1011,W,1,,43,142,1122,3.0,121,1228,3.0
23BR00806,S4262,1.0,,SM.BAG,64,2,0,143,3.0,2,146,1010,W,1,,07,158,1122,3.5,135,1228,3.0
23BR00807,S4283,1.0,,SMBAG,64,2,0,151,3.0,1,160,1010,W,1,,07,163,1122,3.5,166,1228,4.0
23BR00808,S4291,1.0,,.,61,2,0,164,3.5,D,164,1010,W,1,,07,173,1122,4.0,173,1228,4.0
23BR00809,S4294,1.0,,MissedWnwt,58,2,0,136,3.0,1,146,1010,W,1,,07,149,1122,3.5,147,1228,3.5
23BR00810,S4295,1.0,,NOTPUSHING,58,2,0,139,3.0,1,147,1010,W,1,,07,157,1122,3.5,164,1228,3.5
23BR00811,S4300,1.0,,.,63,2,0,143,3.5,1,150,1010,W,1,,07,150,1122,3.5,151,1228,4.5
23BR00812,S4301,1.0,,.,54,2,0,141,3.5,1,141,1011,W,1,,07,146,1122,3.5,155,1228,3.5
23BR00813,S4318,1.0,,.,62,2,,130,3.0,1,141,1011,W,1,,07,147,1122,3.5,150,1228,3.5
23BR00814,S4326,1.0,,.,53,2,,150,3.0,1,158,1010,W,1,,07,165,1122,3.5,169,1228,3.5
23BR00815,S4333,1.0,,.,59,2,0,129,3.0,1,135,1011,W,1,,07,131,1122,3.0,142,1228,3.5
23BR00816,S4339,1.0,,.,63,2,,129,3.0,1,134,1011,W,1,,07,147,1122,3.5,154,1228,4.0
23BR00817,S4340,1.0,,.,56,2,0,142,3.0,1,149,1010,W,1,,07,160,1122,3.5,157,1228,3.5
23BR00818,S4342,1.0,,.,62,2,0,150,3.5,1,158,1011,W,1,,07,164,1122,3.5,172,1228,3.5
23BR00819,S4347,1.0,,.,58,2,0,152,4.0,1,151,1010,W,1,,43,136,1122,4.0,150,1228,3.5
23BR00820,S4349,1.0,,.,52,2,0,149,3.5,1,150,1010,W,1,,07,154,1122,3.5,155,1228,4.0
23BR00821,S4372,1.0,,.,52,2,0,154,3.5,D,155,1010,W,1,,07,155,1122,4.0,160,1228,3.5
23BR00822,S4379,1.0,,.,63,2,,156,3.5,1,155,1010,W,1,,07,161,1122,4.0,176,1228,3.5
23BR00823,S4381,1.0,,.,64,2,0,155,4.0,1,150,1010,W,1,,07,162,1122,3.5,165,1228,3.5
23BR00824,S4393,1.0,,1LambBackward,62,2,0,135,3.5,1,139,1010,W,1,,07,151,1122,3.5,155,1228,4.0
23BR00825,S4396,1.0,,.,54,2,0,178,3.5,1,180,1010,W,1,,07,188,1122,4.0,198,1228,4.0
23BR00826,S4400,1.0,,.,59,2,0,129,3.0,2,135,1010,W,1,,43,143,1122,3.5,149,1228,3.5
