UID,ETAG,LINE,RMK,PD,CUWT,BPEN,WORK,WT_IN,WDAY_IN,WT_OUT,WDAY_OUT,WTWIN,WDAYW,SL,F,H,PREGTEST,IDZ65,CLR,STM
21EW00283,S3495,,PINK,1,106,e3,W,120,1015,125,1119,,,,3+,,Preg,,1,07
21EW00284,S3504,,.,1,87,e4,W,102,1015,113,1119,,,,3,,Preg,,2,07
21EW00285,S3505,,.,1,87,e5,W,97,1015,111,1119,,,,3,,Preg,,2,07
21EW00286,S3513,,HAIRY,1,92,e1,W,113,1015,122,1119,,,,3,,Preg,,1,07
21EW00287,S3517,,1ST,1,92,e2,W,102,1015,119,1119,,,,3-,,Preg,,2,07
21EW00288,S3519,,.,1,86,e3,W,98,1015,112,1119,,,,4-,,Preg,,2,07
21EW00289,S3522,,.,1,102,e4,W,120,1015,133,1119,,,,3-,,Preg,,2,07
21EW00290,S3525,,.,1,96,e5,W,111,1015,130,1119,,,,3,,Preg,,2,07
21EW00291,S3526,,.,1,98,e1,W,111,1015,120,1119,,,,3-,,Preg,,2,07
21EW00292,S3527,,.,1,95,e2,W,111,1015,136,1119,,,,,,Open,15771,1,07
21EW00293,S3530,,.,1,86,e3,W,105,1015,109,1119,,,,4+,,Preg,,3,07
21EW00294,S3543,,HAIRY,1,83,e4,W,88,1015,103,1119,,,,3,,Preg,,1,07
21EW00295,S3547,,.,1,91,e5,W,103,1015,113,1119,,,,4+,,Preg,,1,43
21EW00296,S3551,,.,1,89,e1,W,97,1015,113,1119,,,,3,,Preg,,1,43
21EW00297,S3558,,.,1,87,e2,W,99,1015,112,1119,,,,4+,,Preg,,2,43
21EW00298,S3570,,.,1,96,e3,W,106,1015,113,1119,,,,3-,,Preg,,1,43
21EW00299,S3587,,HAIRY,1,99,e4,W,119,1015,133,1119,,,,3,,Preg,,1,43
21EW00300,S3588,,HAIRY,1,84,e5,W,95,1015,110,1119,,,,3,,Preg,,1,43
21EW00301,S3591,,2@ONCE,1,85,e1,W,97,1015,107,1119,,,,3-,,Preg,,2,07
21EW00302,S3594,,.,1,89,e2,W,101,1015,111,1119,,,,3+,,Preg,,2,07
21EW00303,S3599,,HAIRY,1,94,e3,W,102,1015,113,1119,,,,4+,,Preg,,1,07
21EW00304,S3604,,2ND,1,98,e4,W,95,1015,118,1119,,,,3-,,Preg,,1,43
21EW00305,S3609,,.,1,83,e5,W,99,1015,107,1119,,,,,,Open,15795,1,07
21EW00306,S3611,,.,1,84,e1,W,103,1015,120,1119,,,,3-,,Preg,,1,43
21EW00307,S3614,,.,1,103,e2,W,111,1015,121,1119,,,,3-,,Preg,,1,07
21EW00308,S3619,,.,1,98,e3,W,112,1015,120,1119,,,,3,,Preg,,1,43
21EW00309,S3623,,1ST,1,87,e4,W,99,1015,114,1119,,,,4+,,Preg,,1,07
21EW00310,S3629,,.,1,98,e5,W,116,1015,127,1119,,,,3-,,Preg,,1,07
21EW00311,S3636,,.,1,85,e1,W,90,1015,102,1119,,,,3-,,Preg,,1,07
21EW00312,S3644,,.,1,103,e2,W,114,1015,131,1119,,,,3-,,Preg,,1,07
21EW00313,S3645,,.,1,92,e3,W,111,1015,122,1119,,,,3-,,Preg,,1,07
21EW00314,S3647,,2@ONCE,1,90,e4,W,101,1015,116,1119,,,,3-,,Preg,,1,43
21EW00315,S3656,,.,1,91,e5,W,109,1015,123,1119,,,,,,Open,15796,1,07
21EW00316,S3665,,.,1,86,e1,W,101,1015,111,1119,,,,3,,Preg,,1,43
21EW00317,S3668,,.,1,97,e2,W,100,1015,111,1119,,,,3,,Preg,,1,07
21EW00318,S3670,,.,1,99,e3,W,105,1015,113,1119,,,,,,Open,15806,1,43
21EW00319,S3683,,.,1,95,e4,W,108,1015,125,1119,,,,,,Open,15790,1,07
21EW00320,S3686,,.,1,90,e5,W,109,1015,121,1119,,,,3-,,Preg,,1,07
21EW00321,S3690,,.,1,86,e1,W,101,1015,112,1119,,,,3,,Preg,,1,07
21EW00322,S3692,,.,1,88,e2,W,106,1015,119,1119,,,,3,,Preg,,1,43
21EW00323,S3706,,87 lbs 8.2.21,1,95,e3,W,114,1015,130,1119,,,,4+,,Preg,,2,43
21EW00324,S3713,,.,1,107,e4,W,116,1015,136,1119,,,,3-,,Preg,,1,07
21EW00325,S3720,,HAIRY,1,96,e5,W,108,1015,109,1119,,,,,,Open,15785,1,43
21EW00326,S3722,,.,1,99,e1,W,109,1015,128,1119,,,,3,,Preg,,1,07
21EW00327,S3723,,HAIRY,1,106,e2,W,114,1015,130,1119,,,,3,,Preg,,1,43
21EW00328,S3724,,.,1,86,e3,W,98,1015,107,1119,,,,3,,Preg,,2,07
21EW00329,S3728,,.,1,96,e4,W,101,1015,113,1119,,,,5,,Preg,,1,07
21EW00330,S3733,,.,1,95,e5,W,102,1015,117,1119,,,,3+,,Preg,,2,43
21EW00331,S3737,,PINK,1,97,e1,W,107,1015,120,1119,,,,3-,,Preg,,1,07
21EW00332,S3740,,.,1,96,e2,W,116,1015,130,1119,,,,3-,,Preg,,2,07
21EW00333,S3746,,PE,1,92,e3,W,100,1015,111,1119,,,,3-,,Preg,,1,43
21EW00334,S3759,,1ST,1,90,e4,W,106,1015,120,1119,,,,3,,Preg,,2,07
21EW00335,S3760,,2ND,1,86,e5,W,100,1015,117,1119,,,,3+,,Preg,,2,07
21EW00336,S3761,,.,1,107,e1,W,114,1015,125,1119,,,,3,,Preg,,2,43
21EW00337,S3769,,HAIRY,1,99,e2,W,116,1015,122,1119,,,,3,,Preg,,1,43
21EW00338,S3770,,.,1,87,e3,W,103,1015,116,1119,,,,3,,Preg,,1,43
21EW00339,S3776,,.,1,85,e4,W,103,1015,113,1119,,,,3,,Preg,,1,07
21EW00340,S3783,,.,1,103,e5,W,119,1015,134,1119,,,,3,,Preg,,2,07
21EW00341,S3785,,HAIRY,1,94,e1,W,110,1015,125,1119,,,,,,Open,15789,2,07
21EW00342,S3789,,HAIRY,1,87,e2,W,101,1015,109,1119,,,,3,,Preg,,1,07
21EW00343,S3794,,1ST,1,100,e3,W,114,1015,123,1119,,,,3,,Preg,,2,07
21EW00344,S3807,,HAIRY,1,89,e4,W,103,1015,116,1119,,,,3,,Preg,,1,07
21EW00345,S3812,,HAIRY,1,85,e5,W,102,1015,118,1119,,,,3,,Preg,,2,07
21EW00346,S3815,,PE,1,90,e1,W,106,1015,117,1119,,,,4,,Preg,,1,43
21EW00347,S3819,,.,1,83,e2,W,90,1015,98,1119,,,,,,Open,15810,2,07
21EW00348,S3820,,.,1,89,e3,W,107,1015,116,1119,,,,3-,,Preg,,2,07
21EW00349,S3821,,HAIRY,1,103,e4,W,118,1015,132,1119,,,,4,,Preg,,1,07
21EW00350,S3825,,.,1,87,e5,W,95,1015,108,1119,,,,3,,Preg,,1,07
21EW00351,S3835,,.,1,84,e1,W,100,1015,109,1119,,,,3+,,Preg,,1,43
21EW00352,S3854,,.,1,99,e2,W,109,1015,119,1119,,,,3,,Preg,,1,07
21EW00353,S3855,,.,1,91,e3,W,103,1015,118,1119,,,,3-,,Preg,,1,07
21EW00354,T7694,,.,1,105,e4,W,122,1015,133,1119,,,,3,,Preg,,3,02
21EW00355,T7695,,.,1,108,e5,W,122,1015,147,1119,,,,3,,Preg,,1,02
21EW00356,T7697,,HAIRY,1,114,e1,W,124,1015,142,1119,,,,4+,,Preg,,1,02
21EW00357,T7702,,.,1,100,e2,W,114,1015,125,1119,,,,3-,,Preg,,1,02
21EW00358,T7705,,.,1,84,e3,W,94,1015,100,1119,,,,3-,,Preg,,1,02
21EW00359,T7706,,.,1,114,e4,W,131,1015,142,1119,,,,3,,Preg,,1,02
21EW00360,T7708,,HAIRY,1,102,e5,W,120,1015,132,1119,,,,3-,,Preg,,2,02
21EW00361,T7711,,.,1,84,e1,W,99,1015,109,1119,,,,3,,Preg,,3,02
21EW00362,T7713,,.,1,83,e2,W,96,1015,106,1119,,,,,,Open,15804,2,02
21EW00363,T7720,,.,1,97,e3,W,120,1015,130,1119,,,,3,,Preg,,1,02
21EW00364,T7731,,.,1,101,e4,W,120,1015,133,1119,,,,3-,,Preg,,1,02
21EW00365,T7733,,.,1,121,e5,W,130,1015,149,1119,,,,4+,,Preg,,1,02
21EW00366,T7738,,.,1,102,e1,W,112,1015,123,1119,,,,3,,Preg,,1,02
21EW00367,T7739,,.,1,83,e2,W,94,1015,107,1119,,,,3,,Preg,,1,02
21EW00368,T7740,,.,1,87,e3,W,95,1015,103,1119,,,,,,Open,15801,1,02
21EW00369,T7751,,HAIRY,1,89,e4,W,97,1015,112,1119,,,,4+,,Preg,,1,02
21EW00370,T7754,,HAIRY,1,102,e5,W,116,1015,132,1119,,,,3-,,Preg,,2,02
21EW00371,T7756,,.,1,88,e1,W,107,1015,118,1119,,,,3,,Preg,,1,02
21EW00372,T7759,,.,1,85,e2,W,92,1015,101,1119,,,,,,Open,15782,1,02
21EW00373,T7768,,.,1,110,e3,W,135,1015,136,1119,,,,3,,Preg,,2,02
21EW00374,T7769,,1ST,1,99,e4,W,111,1015,128,1119,,,,3,,Preg,,2,02
21EW00375,T7780,,HAIRY,1,92,e5,W,109,1015,124,1119,,,,3-,,Preg,,1,02
21EW00376,T7786,,HAIRY,1,87,e1,W,106,1015,119,1119,,,,,,Open,15773,1,02
21EW00377,T7790,,.,1,97,e2,W,113,1015,130,1119,,,,3-,,Preg,,2,02
21EW00378,T7793,,HAIRY,1,112,e3,W,119,1015,129,1119,,,,3,,Preg,,3,02
21EW00379,T7803,,.,1,103,e4,W,124,1015,144,1119,,,,3,,Preg,,1,02
21EW00380,T7804,,.,1,100,e5,W,105,1015,120,1119,,,,,,Open,15787,1,02
21EW00381,T7810,,HAIRY,1,108,e1,W,120,1015,125,1119,,,,4-,,Preg,,1,02
21EW00382,T7812,,.,1,87,e2,W,96,1015,106,1119,,,,,,Open,15763,1,02
21EW00383,T7818,,HAIRY,1,84,e3,W,96,1015,107,1119,,,,3,,Preg,,1,02
21EW00384,T7820,,.,1,88,e4,W,103,1015,116,1119,,,,3-,,Preg,,2,02
21EW00385,T7821,,HAIRY,1,86,e5,W,103,1015,118,1119,,,,3,,Preg,,1,02
21EW00386,T7830,,.,1,87,e1,W,100,1015,111,1119,,,,4+,,Preg,,1,02
21EW00387,T7831,,HAIRY,1,84,e2,W,107,1015,119,1119,,,,4+,,Preg,,1,02
21EW00388,T7832,,.,1,105,e3,W,125,1015,138,1119,,,,3,,Preg,,2,02
21EW00389,T7835,,.,1,88,e4,W,98,1015,107,1119,,,,3-,,Preg,,1,02
21EW00390,T7838,,HAIRY,1,95,e5,W,98,1015,113,1119,,,,,,Open,15824,1,02
21EW00391,T7839,,HAIRY,1,98,e1,W,101,1015,120,1119,,,,3,,Preg,,2,02
21EW00392,T7842,,HAIRY,1,97,e2,W,111,1015,138,1119,,,,3,,Preg,,1,02
21EW00393,T7844,,.,1,84,e3,W,100,1015,109,1119,,,,,,Open,15759,2,02
21EW00394,T7853,,.,1,99,e4,W,109,1015,122,1119,,,,3-,,Preg,,1,02
21EW00395,T7855,,.,1,106,e5,W,121,1015,132,1119,,,,3-,,Preg,,1,02
21EW00396,T7858,,1ST,1,107,e1,W,125,1015,136,1119,,,,3-,,Preg,,1,02
21EW00397,T7860,,1ST,1,102,e2,W,111,1015,122,1119,,,,3,,Preg,,1,02
21EW00398,T7861,,.,1,113,e3,W,125,1015,133,1119,,,,4-,,Preg,,1,02
21EW00399,T7872,,HAIRY,1,87,e4,W,92,1015,100,1119,,,,3,,Preg,,1,02
21EW00400,T7877,,HAIRY,1,107,e5,W,127,1015,135,1119,,,,3,,Preg,,2,02
21EW00401,T7880,,.,1,89,e1,W,105,1015,113,1119,,,,,,Open,15772,1,02
21EW00402,T7882,,.,1,88,e2,W,105,1015,114,1119,,,,3,,Preg,,1,02
21EW00403,T7892,,1ST,1,83,e3,W,100,1015,113,1119,,,,3-,,Preg,,1,02
21EW00404,T7904,,HAIRY,1,89,e4,W,96,1015,107,1119,,,,3-,,Preg,,2,02
21EW00405,T7905,,HAIRY,1,91,e5,W,102,1015,123,1119,,,,3-,,Preg,,1,02
21EW00406,T7906,,HAIRY,1,106,e1,W,124,1015,133,1119,,,,3,,Preg,,2,02
21EW00407,T7908,,HAIRY,1,87,e2,W,95,1015,107,1119,,,,,,Open,15757,2,02
21EW00408,T7911,,HAIRY,1,110,e3,W,109,1015,114,1119,,,,3,,Preg,,1,02
21EW00409,T7913,,.,1,84,e4,W,97,1015,109,1119,,,,3,,Preg,,1,02
21EW00410,T7915,,.,1,96,e5,W,107,1015,129,1119,,,,4+,,Preg,,1,02
21EW00411,T7917,,.,1,96,e1,W,109,1015,124,1119,,,,3-,,Preg,,1,02
21EW00412,T7918,,.,1,117,e2,W,135,1015,149,1119,,,,4,,Preg,,1,02
21EW00413,T7924,,.,1,127,e3,W,138,1015,149,1119,,,,3,,Preg,,1,02
21EW00414,T7928,,.,1,84,e4,W,99,1015,107,1119,,,,,,Open,15762,1,02
21EW00415,T7930,,.,1,83,e5,W,98,1015,120,1119,,,,,,Open,15774,1,02
21EW00416,Y0045,,.,1,98,e6,W,103,1015,117,1119,,,,1,,Preg,,8,Kt
21EW00417,Y0046,,.,1,88,e7,W,98,1015,109,1119,,,,1,,Preg,,8,Kt
21EW00418,Y0051,,Solid brown,1,99,e6,W,105,1015,114,1119,,,,1,,Preg,,8,Kt
21EW00419,Y0053,,.,1,95,e7,W,91,1015,100,1119,,,,1,,Preg,,3,Kt
21EW00420,Y0056,,.,1,76,e6,W,89,1015,101,1119,,,,1,,Preg,,8,Kt
21EW00421,Y0058,,.,1,89,e7,W,96,1015,106,1119,,,,1,,Preg,,2,Kt
21EW00422,Y0061,,.,1,100,e6,W,102,1015,119,1119,,,,1,,Open,,3,Kt
21EW00423,Y0063,,.,1,86,e7,W,99,1015,111,1119,,,,1,,Preg,,8,Kt
21EW00424,Y0066,,.,1,59,e6,W,72,1015,78,1119,,,,1,,Preg,,8,Kt
21EW00425,Y0069,,.,1,69,e7,W,68,1015,84,1119,,,,1,,Preg,,3,Kt
21EW00426,Y0070,,.,1,77,e6,W,88,1015,95,1119,,,,1,,Preg,,1,Kt
21EW00427,Y0071,,.,1,107,e7,W,109,1015,123,1119,,,,1,,Preg,,4,Kt
21EW00428,Y0072,,.,1,91,e6,W,101,1015,112,1119,,,,1,,Preg,,9,Kt
21EW00429,Y0074,,.,1,65,e7,W,73,1015,84,1119,,,,1,,Preg,,2,Kt
21EW00430,Y0075,,.,1,91,e6,W,92,1015,110,1119,,,,1,,Preg,,2,Kt
21EW00431,Y0076,,.,1,78,e7,W,85,1015,91,1119,,,,1,,Preg,,2,Kt
21EW00432,Y0080,,.,1,65,e6,W,65,1015,69,1119,,,,1,,Preg,,8,Kt
21EW00433,Y0081,,.,1,75,e7,W,76,1015,81,1119,,,,1,,Open,,8,Kt
21EW00434,Y0083,,.,1,78,e6,W,81,1015,89,1119,,,,1,,Open,,1,Kt
21EW00435,Y0089,,Solid brown,1,83,e7,W,88,1015,101,1119,,,,1,,Open,,8,Kt
21EW00436,Y0091,,.,1,65,e6,W,73,1015,77,1119,,,,1,,Open,,8,Kt
21EW00437,Y0092,,.,1,77,e7,W,87,1015,90,1119,,,,1,,Preg,,3,Kt
21EW00438,Y0093,,.,1,73,e6,W,72,1015,84,1119,,,,1,,Preg,,4,Kt
21EW00439,Y0098,,.,1,69,e7,W,74,1015,89,1119,,,,1,,Preg,,2,Kt
21EW00440,Y0099,,.,1,74,e6,W,85,1015,97,1119,,,,1,,Preg,,3,Kt
21EW00441,Y0101,,WOOLY,1,76,e7,W,84,1015,100,1119,,,,1,,Preg,,1,Kt
21EW00442,Y0109,,.,1,85,e6,W,96,1015,109,1119,,,,1,,Preg,,8,Kt
21EW00443,Y0113,,.,1,76,e7,W,92,1015,102,1119,,,,1,,Preg,,8,Kt
21EW00444,Z8526,A,.,1,117,e1,W,143,1015,162,1119,,,,1-,,Preg,,6,97
21EW00445,Z8528,,.,1,83,e2,W,98,1015,113,1119,,,,1,,Preg,,6,97
21EW00446,Z8531,A,.,1,105,e3,W,119,1015,129,1119,,,,1,,Preg,,6,97
21EW00447,Z8532,A,.,1,106,e4,W,129,1015,142,1119,,,,1-,,Preg,,6,97
21EW00448,Z8538,A,.,1,91,e5,W,83,1015,98,1119,,,,1-,,Preg,,6,97
21EW00449,Z8546,A,.,1,96,e1,W,118,1015,133,1119,,,,1,,Preg,,6,97
21EW00450,Z8547,A,.,1,99,e2,W,120,1015,120,1119,,,,,,Open,15813,6,97
21EW00451,Z8555,A,.,1,125,e3,W,152,1015,164,1119,,,,1-,,Preg,,6,97
21EW00452,Z8557,,.,1,87,e4,W,92,1015,113,1119,,,,1-,,Preg,,5,TS
21EW00453,Z8560,A,.,1,122,e5,W,144,1015,167,1119,,,,1,,Preg,,6,97
21EW00454,Z8561,A,.,1,117,e1,W,142,1015,156,1119,,,,1-,,Preg,,6,97
21EW00455,Z8567,,.,1,102,e2,W,118,1015,142,1119,,,,3+,,Preg,,1,LR
21EW00456,Z8574,A,.,1,83,e3,W,89,1015,95,1119,,,,1-,,Preg,,5,TS
21EW00457,Z8577,,.,1,87,e4,W,103,1015,117,1119,,,,2+,,Preg,,6,97
21EW00458,Z8585,,.,1,131,e5,W,152,1015,171,1119,,,,2+,,Preg,,6,00
21EW00459,Z8593,A,.,1,109,e1,W,133,1015,149,1119,,,,1-,,Preg,,6,97
21EW00460,Z8595,A,1ST,1,86,e2,W,109,1015,128,1119,,,,1-,,Preg,,6,97
21EW00461,Z8598,,.,1,124,e3,W,145,1015,157,1119,,,,1-,,Preg,,6,97
21EW00462,Z8604,A,2ND,1,102,e4,W,127,1015,149,1119,,,,2,,Preg,,5,00
21EW00463,Z8606,,.,1,106,e5,W,125,1015,142,1119,,,,2,,Preg,,5,00
21EW00464,Z8611,,.,1,112,e1,W,141,1015,154,1119,,,,1,,Preg,,6,97
21EW00465,Z8617,A,.,1,112,e2,W,131,1015,150,1119,,,,2+,,Preg,,5,00
21EW00466,Z8618,A,.,1,102,e3,W,120,1015,135,1119,,,,2+,,Preg,,5,00
21EW00467,Z8619,,.,1,102,e4,W,118,1015,140,1119,,,,3-,,Preg,,5,97
21EW00468,Z8633,,.,1,102,e5,W,118,1015,132,1119,,,,2+,,Preg,,5,00
21EW00469,Z8636,,.,1,100,e1,W,116,1015,130,1119,,,,3+,,Preg,,1,00
21EW00470,Z8638,,.,1,118,e2,W,149,1015,162,1119,,,,1-,,Preg,,6,97
21EW00471,Z8640,A,.,1,127,e3,W,132,1015,156,1119,,,,1-,,Preg,,6,97
21EW00472,Z8643,A,1ST,1,99,e4,W,111,1015,130,1119,,,,3+,,Preg,,9,BL
21EW00473,Z8644,A,2ND,1,101,e5,W,122,1015,138,1119,,,,3+,,Preg,,9,BL
21EW00474,Z8645,A,.,1,120,e1,W,143,1015,147,1119,,,,1,,Preg,,6,97
21EW00475,Z8653,,.,1,106,e2,W,129,1015,144,1119,,,,1-,,Preg,,5,00
21EW00476,Z8659,A,.,1,116,e3,W,144,1015,155,1119,,,,1-,,Preg,,6,97
21EW00477,Z8660,A,.,1,113,e4,W,135,1015,146,1119,,,,3+,,Preg,,5,SY
21EW00478,Z8662,A,.,1,138,e5,W,147,1015,173,1119,,,,1,,Preg,,6,97
21EW00479,Z8665,A,.,1,83,e1,W,95,1015,107,1119,,,,,,Open,15765,6,97
21EW00480,Z8679,A,.,1,114,e2,W,133,1015,150,1119,,,,1-,,Preg,,6,97
21EW00481,Z8681,,2ND,1,103,e3,W,120,1015,129,1119,,,,2+,,Preg,,6,00
21EW00482,Z8684,,.,1,100,e4,W,119,1015,131,1119,,,,1-,,Preg,,6,00
21EW00483,Z8688,A,.,1,113,e5,W,139,1015,155,1119,,,,1,,Preg,,6,97
21EW00484,Z8690,,.,1,114,e1,W,123,1015,130,1119,,,,1-,,Preg,,5,00
21EW00485,Z8691,A,.,1,131,e2,W,161,1015,180,1119,,,,1-,,Preg,,6,97
21EW00486,Z8694,,2ND,1,103,e3,W,118,1015,122,1119,,,,,,Open,15777,1,TC
21EW00487,Z8696,A,.,1,101,e4,W,120,1015,134,1119,,,,,,Open,15815,6,97
21EW00488,Z8697,,.,1,87,e5,W,108,1015,127,1119,,,,1-,,Preg,,6,97
21EW00489,Z8704,,.,1,88,e1,W,106,1015,112,1119,,,,1-,,Preg,,5,97
21EW00490,Z8706,A,1ST,1,109,e2,W,139,1015,150,1119,,,,2+,,Preg,,5,00
21EW00491,Z8708,,.,1,123,e3,W,147,1015,158,1119,,,,1-,,Preg,,6,97
21EW00492,Z8710,A,.,1,109,e4,W,134,1015,152,1119,,,,2+,,Preg,,5,SC
21EW00493,Z8712,,.,1,116,e5,W,129,1015,149,1119,,,,,,Open,15797,5,80
21EW00494,Z8713,,.,1,107,e1,W,121,1015,132,1119,,,,1-,,Preg,,1,T3
21EW00495,Z8714,,.,1,102,e2,W,111,1015,123,1119,,,,1-,,Preg,,5,T3
21EW00496,Z8716,A,2@ONCE,1,121,e3,W,134,1015,144,1119,,,,2-,,Preg,,5,00
21EW00497,Z8721,A,1ST,1,108,e4,W,120,1015,143,1119,,,,1,,Preg,,6,97
21EW00498,Z8725,,1ST,1,98,e5,W,123,1015,147,1119,,,,1-,,Preg,,5,SC
21EW00499,Z8726,,2ND,1,85,e1,W,103,1015,129,1119,,,,2,,Preg,,5,SC
21EW00500,Z8728,,.,1,109,e2,W,119,1015,138,1119,,,,2+,,Preg,,5,00
21EW00501,Z8731,A,.,1,117,e3,W,135,1015,146,1119,,,,,,Open,15767,6,97
21EW00502,Z8733,,.,1,106,e4,W,125,1015,124,1119,,,,,,Open,15821,6,00
21EW00503,Z8736,A,1ST,1,91,e5,W,112,1015,131,1119,,,,1-,,Preg,,6,97
21EW00504,Z8742,A,.,1,81,e1,W,103,1015,124,1119,,,,1,,Preg,,6,97
21EW00505,Z8743,A,.,1,99,e2,W,123,1015,134,1119,,,,1-,,Preg,,6,97
21EW00506,Z8750,,.,1,111,e3,W,129,1015,138,1119,,,,2-,,Preg,,1,LT
21EW00507,Z8753,A,.,1,99,e4,W,118,1015,129,1119,,,,2+,,Preg,,6,97
21EW00508,Z8756,,.,1,116,e5,W,124,1015,150,1119,,,,1-,,Preg,,5,00
21EW00509,Z8762,,.,1,121,e1,W,130,1015,143,1119,,,,1-,,Preg,,5,00
21EW00510,Z8775,,.,1,106,e2,W,135,1015,145,1119,,,,1-,,Preg,,6,97
21EW00511,Z8778,,.,1,107,e3,W,121,1015,139,1119,,,,2-,,Preg,,5,SC
21EW00512,Z8781,A,1ST,1,119,e4,W,142,1015,161,1119,,,,2-,,Preg,,9,BL
21EW00513,Z8785,A,HAIRY,1,88,e5,W,87,1015,103,1119,,,,1-,,Preg,,5,T3
21EW00514,Z8787,A,.,1,117,e1,W,132,1015,145,1119,,,,1-,,Preg,,6,97
21EW00515,Z8793,,PINK,1,102,e2,W,125,1015,143,1119,,,,3,,Preg,,5,00
21EW00516,Z8794,,.,1,113,e3,W,136,1015,141,1119,,,,1,,Preg,,5,00
21EW00517,Z8798,,1ST,1,100,e4,W,111,1015,127,1119,,,,2,,Preg,,5,SC
21EW00518,Z8809,,.,1,110,e5,W,129,1015,141,1119,,,,3+,,Preg,,1,00
21EW00519,Z8813,,.,1,94,e1,W,113,1015,129,1119,,,,1-,,Preg,,6,97
21EW00520,Z8817,,.,1,122,e2,W,140,1015,160,1119,,,,1-,,Preg,,6,00
21EW00521,Z8820,A,.,1,123,e3,W,146,1015,153,1119,,,,2+,,Preg,,9,BL
21EW00522,Z8826,,.,1,113,e4,W,76,1015,140,1119,,,,3+,,Preg,,1,00
21EW00523,Z8829,A,.,1,101,e5,W,122,1015,135,1119,,,,1-,,Preg,,6,97
21EW00524,Z8832,A,.,1,114,e1,W,123,1015,132,1119,,,,,,Open,15756,6,97
21EW00525,Z8868,,.,1,108,e2,W,123,1015,146,1119,,,,2+,,Preg,,5,00
21EW00526,Z8869,,HAIRY,1,109,e3,W,136,1015,144,1119,,,,2+,,Preg,,9,BL
21EW00527,Z8874,A,Z8873 lost,1,99,e4,W,122,1015,140,1119,,,,3+,,Preg,,9,BL
21EW00528,Z8875,A,.,1,95,e5,W,117,1015,,,,,,,,,,9,BL
21EW00529,Z8885,,HAIRY,1,110,e1,W,128,1015,139,1119,,,,1-,,Preg,,5,00
21EW00530,Z8891,,.,1,108,e2,W,124,1015,140,1119,,,,2+,,Preg,,6,00
21EW00531,Z8899,A,.,1,135,e3,W,144,1015,153,1119,,,,3+,,Preg,,9,BL
21EW00532,Z8902,,.,1,108,e4,W,123,1015,138,1119,,,,3+,,Preg,,5,00
21EW00533,Z8905,,.,1,121,e5,W,134,1015,153,1119,,,,1-,,Preg,,6,00
21EW00534,Z8910,,3RD,1,94,e1,W,108,1015,127,1119,,,,1-,,Preg,,5,SY
21EW00535,Z8912,,HAIRY,1,109,e2,W,127,1015,139,1119,,,,1-,,Preg,,2,TC
21EW00536,Z8914,,.,1,103,e3,W,117,1015,141,1119,,,,2+,,Preg,,6,00
21EW00537,Z8920,,HAIRY,1,99,e4,W,117,1015,132,1119,,,,1-,,Preg,,6,97
21EW00538,Z8934,,.,1,109,e5,W,119,1015,135,1119,,,,1-,,Preg,,5,00
21EW00539,Z8952,A,.,1,83,e1,W,109,1015,119,1119,,,,1-,,Preg,,6,97
21EW00540,Z8954,,.,1,125,e2,W,132,1015,138,1119,,,,2,,Preg,,5,00
21EW00541,Z8955,,.,1,95,e3,W,113,1015,129,1119,,,,3-,,Preg,,8,SC
21EW00542,Z8956,,.,1,106,e4,W,125,1015,136,1119,,,,2-,,Preg,,5,SC
21EW00543,Z8960,,.,1,94,e5,W,117,1015,134,1119,,,,3,,Preg,,5,SC
21EW00544,Z8976,,HAIRY,1,112,e1,W,119,1015,130,1119,,,,2+,,Preg,,1,TC
21EW00545,Z8977,A,.,1,85,e2,W,102,1015,130,1119,,,,1-,,Preg,,6,97
21EW00546,Z8980,,.,1,86,e3,W,106,1015,116,1119,,,,1-,,Preg,,6,97
21EW00547,Z8985,A,.,1,122,e4,W,143,1015,164,1119,,,,2,,Preg,,5,00
21EW00548,Z8992,A,.,1,102,e5,W,124,1015,135,1119,,,,,,Open,15802,5,97
21EW00549,Z8997,,1ST,1,123,e1,W,147,1015,154,1119,,,,3,,Preg,,5,SC
21EW00550,Z8998,,2ND,1,119,e2,W,136,1015,154,1119,,,,2,,Preg,,5,SC
21EW00551,Z9021,,.,1,105,e3,W,114,1015,123,1119,,,,1-,,Preg,,1,00
21EW00552,Z9026,A,.,1,103,e4,W,127,1015,143,1119,,,,1,,Preg,,6,97
21EW00553,Z9027,A,.,1,97,e5,W,123,1015,,,,,,,,,,6,97
21EW00554,Z9029,,.,1,125,e1,W,146,1015,160,1119,,,,2-,,Preg,,5,00
21EW00555,Z9033,A,.,1,101,e2,W,117,1015,131,1119,,,,1,,Preg,,6,97
21EW00556,Z9036,,.,1,98,e3,W,110,1015,114,1119,,,,2+,,Preg,,1,TC
21EW00557,Z9038,,.,1,87,e4,W,109,1015,118,1119,,,,1-,,Preg,,6,97
21EW00558,Z9052,A,.,1,103,e5,W,127,1015,142,1119,,,,2,,Preg,,5,00
21EW00559,Z9053,,.,1,118,e1,W,111,1015,129,1119,,,,,,Open,15783,5,00
21EW00560,Z9058,A,.,1,101,e2,W,114,1015,128,1119,,,,1-,,Preg,,6,97
21EW00561,Z9069,A,.,1,83,e3,W,106,1015,120,1119,,,,1-,,Preg,,6,97
21EW00562,Z9086,A,1ST,1,107,e4,W,127,1015,141,1119,,,,1-,,Preg,,6,97
21EW00563,Z9087,A,2ND.BACKWARDS,1,97,e5,W,105,1015,128,1119,,,,1,,Preg,,6,97
