UID,ETAG,LINE,RMK,IDX,PD,TRTPEN,CUWT,BPEN,BRAND,PREGPEN,W1018,W1207,IDZ65,CLR,STM,DIETPEN
07EW00299,K4108,6M,NICE LAMB,101,1,.,100,e05,Blue,,128,139,0,1,06,
07EW00300,K4131,6T,4TEATS,110,1,.,98,e01,Blue,,123,136,0,1,06,
07EW00301,K4137,6M,.,88,1,.,78,e04,Blue,,96,116,0,1,06,
07EW00302,K4143,6M,NICE LAMB,103,1,.,89,e05,Blue,,108,123,0,1,06,
07EW00303,K4144,6M,NICE LAMB,94,1,.,82,e05,Blue,,94,114,0,1,06,
07EW00304,K4125,6M,TAIL CHEWED,103,1,.,95,e04,Blue,,108,129,0,1,06,
07EW00305,K4011,6M,ENTROPION,94,1,.,93,e06,Blue,,111,127,0,1,06,
07EW00306,K4004,6M,BUSHY,106,1,.,102,e04,Blue,,117,135,0,1,06,
07EW00307,K4007,6T,ENTROPION,107,1,.,105,e02,Blue,,129,134,0,1,06,
07EW00308,K4031,6M,4TEATS,98,1,.,90,e04,Blue,,94,109,0,1,06,
07EW00309,K4030,6T,4TEATS,119,1,.,119,e03,Blue,,137,153,0,1,06,
07EW00310,K4034,6T,ENTROPION,97,1,.,96,e03,Blue,,120,133,0,1,06,
07EW00311,K4036,6T,ENTROPION,85,1,.,81,e03,Blue,,97,110,0,1,06,
07EW00312,K4039,6M,4TEATS,109,1,.,110,e04,Blue,,120,134,0,1,06,
07EW00313,K4041,6T,.,98,1,.,102,e03,Blue,,113,126,0,1,06,
07EW00314,K4050,6M,4TEATS,103,1,.,107,e05,Blue,,115,128,0,1,06,
07EW00315,K4053,6T,4TEATS,112,1,.,117,e01,Blue,,139,148,0,1,06,
07EW00316,K4056,6M,NICE LAMB,118,1,.,119,e06,Blue,,133,145,0,1,06,
07EW00317,K4060,6M,.,95,1,.,101,e04,Blue,,121,136,0,1,06,
07EW00318,K4065,6T,4TEATS,102,1,.,103,e02,Blue,,116,132,0,1,06,
07EW00319,K4062,6M,.,108,1,.,105,e05,Blue,,122,130,0,1,06,
07EW00320,K4068,6M,.,104,1,.,98,e06,Blue,,113,126,0,1,06,
07EW00321,K4023,6T,ENTROPION,93,1,.,92,e03,Blue,,114,121,0,1,06,
07EW00322,K4026,6T,.,87,1,.,81,e02,Blue,,106,118,0,1,06,
07EW00323,K4029,6T,.,84,1,.,77,e02,Blue,,91,99,0,1,06,
07EW00324,K4081,6M,4TEATS,98,1,.,84,e04,Blue,,99,110,0,1,06,
07EW00325,K4082,6M,.,101,1,.,89,e04,Blue,,100,115,0,1,06,
07EW00326,K4087,6M,4TEATS,111,1,.,103,e06,Blue,,109,123,0,1,06,
07EW00327,K4096,6T,.,92,1,.,87,e03,Blue,,96,108,0,1,06,
07EW00328,K4071,6M,ENTROPION INF,101,1,.,97,e06,Blue,,113,133,0,1,06,
07EW00329,K4075,6M,WEAK ENTR,112,1,.,110,e06,Blue,,114,126,0,1,06,
07EW00330,K4078,6M,4TEATS,100,1,.,89,e04,Blue,,102,113,0,1,06,
07EW00331,K4000,6T,.,92,1,.,92,e02,Blue,,102,113,0,1,06,
07EW00332,R6636,18,4TEATS,91,1,1,83,r.1,....,M,94,113,0,1,07,
07EW00333,R6641,18,.,104,1,2,96,r.2,....,M,113,138,0,1,07,
07EW00334,R6640,18,.,104,1,1,95,r.3,....,.,111,121,0,1,07,
07EW00335,R6645,18,.,97,1,1,78,r.2,....,M,90,104,0,1,07,
07EW00336,R6646,18,.,101,1,1,85,r.3,....,M,98,109,0,1,07,
07EW00337,R6647,18,.,103,1,2,87,r.1,....,M,96,113,0,1,07,
07EW00338,R6651,18,.,109,1,1,104,r.2,....,M,117,141,0,1,07,
07EW00339,R6650,18,BLK.LR FOOT,93,1,2,88,r.3,....,M,94,108,0,2,07,
07EW00340,R6653,18,ENTROPION,94,1,2,81,r.5,....,M,87,97,0,1,07,
07EW00341,R6654,18,.,107,1,2,107,r.5,....,.,114,124,0,1,07,
07EW00342,R6652,18,.,95,1,2,85,r.1,....,M,89,95,0,1,07,
07EW00343,R6660,18,.,106,1,2,103,r.4,....,M,113,130,0,1,07,
07EW00344,R6620,18,.,92,1,1,79,r.3,....,M,91,104,0,1,07,
07EW00345,R6625,18,.,93,1,1,88,r.1,....,M,96,105,0,1,07,
07EW00346,R6681,18,.,106,1,2,110,r.5,....,M,123,134,0,1,07,
07EW00347,R6680,18,.,115,1,2,97,r.5,....,M,117,136,0,1,07,
07EW00348,R6686,18,BRN.EARS,96,1,2,89,r.3,....,M,98,109,0,2,07,
07EW00349,R6688,18,.,110,1,1,109,r.3,....,.,112,129,0,1,07,
07EW00350,R6693,18,.,91,1,1,82,r.3,....,.,94,106,0,1,07,
07EW00351,R6697,18,.,97,1,2,87,r.6,....,M,105,122,0,1,07,
07EW00352,R6675,18,4TEATS,95,1,1,89,r.6,....,M,92,101,0,1,07,
07EW00353,R6672,18,4TEAT BRN.EAR,92,1,2,82,r.2,....,M,106,130,0,2,07,
07EW00354,R6678,18,CONT.TENDONS,97,1,2,82,r.5,....,M,85,94,0,1,07,
07EW00355,R6810,18,.,114,1,2,93,r.5,....,.,98,109,0,1,07,
07EW00356,R6813,18,4TEATS,98,1,2,94,r.1,....,M,103,116,0,1,07,
07EW00357,R6814,18,.,96,1,2,76,r.4,....,M,83,105,0,1,07,
07EW00358,R6819,18,NICE LAMB,111,1,1,84,r.3,....,M,100,111,0,1,07,
07EW00359,R6800,18,LUNGS?,89,1,2,81,r.6,....,.,92,116,0,1,07,
07EW00360,R6808,18,.,95,1,1,78,r.1,....,M,93,98,0,1,07,
07EW00361,R6831,18,.,101,1,2,93,r.6,....,.,107,126,0,1,07,
07EW00362,R6835,18,.,105,1,1,101,r.1,....,M,105,120,0,1,07,
07EW00363,R6836,18,.,100,1,2,89,r.1,....,M,106,125,0,1,07,
07EW00364,R6838,18,.,95,1,1,77,r.5,....,M,90,106,0,1,07,
07EW00365,R6839,18,.,99,1,2,85,r.1,....,M,105,120,0,1,07,
07EW00366,R6841,18,.,96,1,1,89,r.4,....,M,94,107,0,1,07,
07EW00367,R6854,18,.,98,1,1,87,r.3,....,M,101,111,0,1,07,
07EW00368,R6856,18,HAIRY,94,1,2,78,r.1,....,M,88,101,0,1,07,
07EW00369,R6858,18,.,105,1,2,96,r.2,....,M,108,127,0,1,07,
07EW00370,R6866,18,.,96,1,1,74,r.1,....,M,88,100,0,1,07,
07EW00371,R6820,18,.,112,1,1,81,r.4,....,.,87,103,0,1,07,
07EW00372,R6823,18,FAT,135,1,2,136,r.2,....,.,151,170,0,1,07,
07EW00373,R6826,18,HAIRY,95,1,2,84,r.2,....,.,97,113,0,1,07,
07EW00374,R6827,18,.,92,1,2,77,r.5,....,M,91,99,0,1,07,
07EW00375,R6880,18,.,122,1,2,111,r.6,....,M,122,146,0,1,07,
07EW00376,R6884,18,NO DAM ?,107,1,1,95,r.4,....,.,106,127,0,1,07,
07EW00377,R6886,18,.,109,1,2,100,r.5,....,M,113,126,0,1,07,
07EW00378,R6888,18,.,90,1,2,82,r.4,....,.,96,113,0,1,07,
07EW00379,R6890,18,4TEATS,117,1,2,103,r.3,....,.,122,142,0,1,07,
07EW00380,R6893,18,.,97,1,1,84,r.3,....,M,105,123,0,1,07,
07EW00381,R6894,18,ENTROPION,102,1,2,87,r.4,....,M,104,116,0,1,07,
07EW00382,R6892,18,.,114,1,1,96,r.1,....,M,114,135,0,1,07,
07EW00383,R6897,18,.,91,1,2,78,r.6,....,M,84,102,0,1,07,
07EW00384,R6871,18,4TEATS,111,1,2,88,r.4,....,M,108,125,0,1,07,
07EW00385,R6870,18,.,106,1,1,94,r.6,....,M,109,121,0,1,07,
07EW00386,R6875,18,HAIRY,95,1,1,81,r.5,....,.,88,103,0,1,07,
07EW00387,R6876,18,HAIRY,91,1,1,75,r.6,....,M,79,89,0,1,07,
07EW00388,R6879,18,.,88,1,2,84,r.6,....,.,93,113,0,1,07,
07EW00389,R6914,18,.,115,1,1,88,r.5,....,M,92,108,0,1,07,
07EW00390,R6915,18,4TEATS,122,1,2,103,r.1,....,M,108,117,0,1,07,
07EW00391,R6916,18,.,103,1,1,76,r.2,....,.,91,110,0,1,07,
07EW00392,R6918,18,.,116,1,1,89,r.3,....,.,103,116,0,1,07,
07EW00393,R6903,18,4TEATS,110,1,2,96,r.5,....,M,117,142,0,1,07,
07EW00394,R6904,18,4TEATS,109,1,2,89,r.6,....,M,101,122,0,1,07,
07EW00395,R6905,18,ENTROPION,99,1,2,83,r.6,....,M,99,118,0,1,07,
07EW00396,R6906,18,.,94,1,2,76,r.3,....,.,89,105,0,1,07,
07EW00397,R6902,18,.,97,1,2,79,r.1,....,.,88,100,0,1,07,
07EW00398,R6908,18,BRN.MANE,82,1,2,78,r.1,....,M,87,96,0,3,07,
07EW00399,R6909,18,.,92,1,1,69,r.6,....,M,76,93,0,1,07,
07EW00400,R6933,18,4TEATS,94,1,1,72,r.5,....,M,80,88,0,1,07,
07EW00401,R6934,18,HAIRY,94,1,2,80,r.6,....,.,92,103,0,1,07,
07EW00402,R6935,18,4TEATS,93,1,1,76,r.1,....,.,81,90,0,1,07,
07EW00403,R6938,18,.,100,1,2,81,r.5,....,M,89,105,0,1,07,
07EW00404,R6939,18,.,97,1,2,81,r.2,....,.,91,105,0,1,07,
07EW00405,R6941,18,.,115,1,1,88,r.2,....,M,102,121,0,1,07,
07EW00406,R6945,18,.,106,1,2,93,r.4,....,.,111,136,0,1,07,
07EW00407,R6948,18,ENTROPION,98,1,1,88,r.6,....,M,99,108,0,1,07,
07EW00408,R6964,18,ENTROPION,105,1,2,80,r.1,....,M,100,119,0,1,07,
07EW00409,R6923,18,.,100,1,1,90,r.3,....,.,105,117,0,1,07,
07EW00410,R6926,18,.,88,1,1,83,r.2,....,.,102,114,0,1,07,
07EW00411,R6927,18,BREED??,85,1,2,82,r.3,....,M,99,121,0,1,07,
07EW00412,R6981,18,.,101,1,1,89,r.3,....,M,100,111,0,1,07,
07EW00413,R6980,18,.,99,1,2,73,r.3,....,.,97,122,0,1,07,
07EW00414,R6985,18,NICE LAMB,132,1,1,107,r.4,....,M,119,135,0,1,07,
07EW00415,R6986,18,.,103,1,2,87,r.3,....,M,90,98,0,1,07,
07EW00416,R6989,18,.,102,1,1,90,r.1,....,.,104,118,0,1,07,
07EW00417,R6991,18,NICE LAMB,103,1,2,82,r.4,....,.,96,112,0,1,07,
07EW00418,R6990,18,NICE LAMB,108,1,1,93,r.5,....,M,104,125,0,1,07,
07EW00419,R6993,18,.,111,1,2,86,r.1,....,M,93,110,0,1,07,
07EW00420,R6995,18,WRINKLES,99,1,1,75,r.6,....,.,87,106,0,1,07,
07EW00421,R6992,18,.,112,1,2,78,r.6,....,M,91,101,0,1,07,
07EW00422,R6997,18,.,93,1,1,74,r.1,....,M,82,98,0,1,07,
07EW00423,R6971,18,.,105,1,2,84,r.6,....,M,91,105,0,1,07,
07EW00424,R6970,18,.,106,1,2,94,r.1,....,M,112,124,0,2,07,
07EW00425,R6974,18,.,106,1,1,85,r.5,....,M,92,111,0,1,07,
07EW00426,R6976,18,.,91,1,1,72,r.1,....,M,85,102,0,1,07,
07EW00427,R6972,18,.,102,1,2,77,r.2,....,M,93,113,0,1,07,
07EW00428,R6978,18,.,124,1,1,109,r.3,....,M,114,129,0,1,07,
07EW00429,R6979,18,.,109,1,2,83,r.4,....,M,102,127,0,1,07,
07EW00430,R6977,18,.,98,1,1,79,r.2,....,.,90,101,0,1,07,
07EW00431,R6713,18,.,114,1,2,97,r.5,....,.,111,134,0,1,07,
07EW00432,R6712,18,.,99,1,1,73,r.1,....,M,88,106,0,1,07,
07EW00433,R6718,18,.,109,1,2,92,r.2,....,.,114,130,0,1,07,
07EW00434,R6717,18,.,103,1,1,88,r.3,....,.,110,126,0,1,07,
07EW00435,R6702,18,.,97,1,1,95,r.2,....,M,109,121,0,1,07,
07EW00436,R6709,18,4TEATS,105,1,1,98,r.2,....,M,107,119,0,1,07,
07EW00437,R6707,18,HAIRY,119,1,2,106,r.6,....,M,116,128,0,2,07,
07EW00438,R6739,18,4TEATS,92,1,1,79,r.5,....,M,98,119,0,1,07,
07EW00439,R6737,18,.,96,1,1,83,r.3,....,M,102,122,0,1,07,
07EW00440,R6743,18,.,92,1,1,71,r.4,....,.,87,105,0,1,07,
07EW00441,R6742,18,.,97,1,2,90,r.5,....,.,100,114,0,1,07,
07EW00442,R6748,18,.,90,1,1,80,r.6,....,.,97,122,0,1,07,
07EW00443,R6749,18,.,96,1,1,85,r.5,....,M,93,103,0,1,07,
07EW00444,R6747,18,.,91,1,1,78,r.2,....,.,95,116,0,1,07,
07EW00445,R6751,18,4TEATS,85,1,2,70,r.2,....,.,77,86,0,1,07,
07EW00446,R6750,18,.,91,1,2,84,r.4,....,M,87,107,0,1,07,
07EW00447,R6754,18,WEAK LAMB,98,1,2,99,r.6,....,.,110,130,0,1,07,
07EW00448,R6758,18,.,107,1,1,104,r.4,....,M,117,128,0,1,07,
07EW00449,R6760,18,.,115,1,1,105,r.1,....,.,128,138,0,1,07,
07EW00450,R6762,18,.,116,1,1,105,r.5,....,M,116,130,0,1,07,
07EW00451,R6723,18,.,95,1,2,76,r.2,....,.,88,103,0,1,07,
07EW00452,R6724,18,.,95,1,1,72,r.3,....,.,88,98,0,1,07,
07EW00453,R6725,18,.,109,1,1,102,r.4,....,M,106,114,0,1,07,
07EW00454,R6722,18,.,139,1,2,124,r.6,....,M,133,144,0,1,07,
07EW00455,R6728,18,.,116,1,1,80,r.1,....,.,91,109,0,1,07,
07EW00456,R6780,18,.,120,1,1,113,r.2,....,M,124,144,0,1,07,
07EW00457,R6784,18,BRN.EARS,118,1,1,100,r.3,....,M,117,127,0,2,07,
07EW00458,R6786,18,4TEATS,115,1,2,98,r.1,....,M,121,142,0,1,07,
07EW00459,R6789,18,4TEATS,109,1,1,90,r.1,....,M,96,111,0,1,07,
07EW00460,R6795,18,ENTROPION,102,1,1,94,r.4,....,.,102,115,0,1,07,
07EW00461,R6797,18,4TEATS,111,1,1,100,r.5,....,.,105,127,0,1,07,
07EW00462,R6771,18,.,96,1,2,96,r.4,....,M,108,123,0,1,07,
07EW00463,R6770,18,.,107,1,2,107,r.5,....,M,122,145,0,1,07,
07EW00464,R6773,18,MISSING 12/11,95,1,.,71,r.2,....,,83,93,0,1,07,
07EW00465,R6776,18,4TEATS,102,1,1,76,r.2,....,M,94,114,0,1,07,
07EW00466,R6778,18,SPLINT KNEE,99,1,1,86,r.6,....,.,98,119,0,1,07,
07EW00467,R6779,18,.,118,1,2,104,r.4,....,.,123,134,0,1,07,
07EW00468,R6777,18,HAIRY,90,1,1,79,r.3,....,M,93,109,0,1,07,
07EW00469,R7110,18,TAIL CHEWED,98,1,2,74,r.6,....,.,83,100,0,1,07,
07EW00470,R7112,18,.,95,1,1,69,r.4,....,.,73,85,0,1,07,
07EW00471,R7118,18,ENTROPION,100,1,1,75,r.4,....,M,94,107,0,1,07,
07EW00472,R7117,18,.,101,1,2,78,r.1,....,M,87,96,0,1,07,
07EW00473,R7107,18,4TEATS,110,1,1,87,r.3,....,.,96,115,0,1,07,
07EW00474,R7125,18,NICE LAMB,101,1,2,77,r.6,....,M,91,102,0,1,07,
07EW00475,R7129,18,.,107,1,2,78,r.6,....,M,93,109,0,1,07,
07EW00476,R7127,18,NICE LAMB,111,1,1,84,r.4,....,.,90,100,0,1,07,
07EW00477,R7011,18,.,96,1,2,80,r.3,....,.,98,117,0,1,07,
07EW00478,R7010,18,NICE LAMB,107,1,1,94,r.4,....,M,110,125,0,1,07,
07EW00479,R7017,18,HAIRY,104,1,2,89,r.2,....,M,94,107,0,1,07,
07EW00480,R7001,18,.,112,1,1,100,r.4,....,M,109,134,0,1,07,
07EW00481,R7006,18,.,101,1,1,79,r.5,....,M,85,96,0,1,07,
07EW00482,R7031,18,.,100,1,1,84,r.4,....,M,96,111,0,1,07,
07EW00483,R7036,18,DEAD 12/11,89,6,.,70,r.3,....,DEAD,77,0,0,1,07,
07EW00484,R7032,18,.,106,1,2,93,r.1,....,M,100,118,0,1,07,
07EW00485,R7038,18,.,99,1,1,85,r.4,....,M,104,114,0,1,07,
07EW00486,R7041,18,.,101,1,1,86,r.5,....,M,97,107,0,1,07,
07EW00487,R7044,18,.,103,1,1,87,r.2,....,.,105,119,0,1,07,
07EW00488,R7051,18,.,105,1,1,88,r.5,....,M,107,127,0,1,07,
07EW00489,R7055,18,4TEATS,113,1,2,91,r.4,....,M,112,131,0,1,07,
07EW00490,R7056,18,.,113,1,2,92,r.4,....,M,104,110,0,1,07,
07EW00491,R7052,18,.,105,1,1,83,r.2,....,.,102,125,0,1,07,
07EW00492,R7057,18,DEAD 12/10,102,6,.,81,r.6,....,DEAD,90,0,0,1,07,
07EW00493,R7061,18,.,103,1,1,83,r.1,....,.,99,114,0,1,07,
07EW00494,R7064,18,HAIRY,101,1,2,82,r.2,....,M,94,106,0,1,07,
07EW00495,R7065,18,"NICE LAMB,SMZ",101,1,1,87,r.3,....,M,106,127,0,1,07,
07EW00496,R7067,18,.,95,1,2,75,r.3,....,.,92,107,0,1,07,
07EW00497,R7024,18,ENTROPION,104,1,1,88,r.4,....,.,104,120,0,1,07,
07EW00498,R7029,18,.,93,1,1,75,r.5,....,.,89,101,0,1,07,
07EW00499,R7081,18,NICE LAMB,108,1,2,87,r.6,....,M,108,125,0,1,07,
07EW00500,R7080,18,.,104,1,1,79,r.5,....,M,94,115,0,1,07,
07EW00501,R7082,18,.,109,1,1,85,r.2,....,M,98,110,0,1,07,
07EW00502,R7089,18,NICE LAMB,114,1,1,88,r.4,....,M,105,114,0,1,07,
07EW00503,R7091,18,.,105,1,1,82,r.2,....,.,91,110,0,1,07,
07EW00504,R7098,18,.,109,1,2,82,r.2,....,M,104,124,0,1,07,
07EW00505,R7070,18,.,114,1,2,94,r.6,....,M,111,129,0,1,07,
07EW00506,R7073,18,TRY 1!,95,1,2,71,r.3,....,.,85,101,0,1,07,
07EW00507,R7074,18,.,100,1,2,78,r.2,....,.,89,111,0,1,07,
07EW00508,R7077,18,TAIL CHEWED,95,1,2,78,r.6,....,M,85,99,0,1,07,
07EW00509,T1311,48,ENTROPION,91,1,2T,79,e.1,Blue,Orang2,97,107,0,1,02,
07EW00510,T1313,48,.,104,1,3T,93,e.2,Blue,Orang2,106,113,0,1,02,
07EW00511,T1312,48,ENTROPION,87,1,3T,72,e.1,Blue,Yello1,93,106,0,2,02,
07EW00512,T1300,48,HAIRY,96,1,3T,92,e.2,Blue,Yello1,103,112,0,1,02,
07EW00513,T1305,ID,.,102,1,3T,77,e.1,Blue,Orang2,88,92,0,1,02,
07EW00514,T1302,ID,.,97,1,2T,89,e.1,Blue,Orang2,100,106,0,1,02,
07EW00515,T1309,ID,.,113,1,2T,105,e.2,Blue,Orang2,124,134,0,1,02,
07EW00516,T1307,48,ENTROPION,106,1,3T,91,e.1,Blue,Yello1,103,111,0,1,02,
07EW00517,T1331,48,.,90,1,3T,87,e.1,Blue,Blank3,107,119,0,1,02,
07EW00518,T1333,ID,4TEATS,110,1,3T,99,e.2,Blue,Orang2,117,123,0,1,02,
07EW00519,T1334,48,.,89,1,3T,81,e.3,Blue,Blank3,98,105,0,1,02,
07EW00520,T1336,48,4TEATS,112,1,1T,106,e.3,Blue,Blank3,133,145,0,1,02,
07EW00521,T1337,48,.,111,1,3T,99,e.3,Blue,Yello1,120,132,0,1,02,
07EW00522,T1340,48,.,108,1,3T,112,e.1,Blue,Yello1,132,145,0,1,02,
07EW00523,T1343,48,.,80,1,2T,73,e.2,Blue,Yello1,85,91,0,1,02,
07EW00524,T1349,ID,.,109,1,2T,91,e.2,Blue,Yello1,100,107,0,1,02,
07EW00525,T1350,ID,.,103,1,1T,92,e.2,Blue,Blank3,108,114,0,1,02,
07EW00526,T1358,ID,NICE 4TEATS,99,1,1T,93,e.3,Blue,Blank3,114,130,0,1,02,
07EW00527,T1359,ID,.,94,1,1T,87,e.3,Blue,Yello1,115,131,0,1,02,
07EW00528,T1357,48,.,92,1,2T,76,e.1,Blue,Blank3,86,93,0,1,02,
07EW00529,T1363,48,.,90,1,2T,84,e.3,Blue,Blank3,99,106,0,1,02,
07EW00530,T1366,48,.,88,1,1T,87,e.3,Blue,Blank3,105,114,0,1,02,
07EW00531,T1320,48,.,93,1,2T,83,e.2,Blue,Blank3,100,108,0,1,02,
07EW00532,T1329,ID,4TEATS,116,1,3T,97,e.2,Blue,Blank3,119,140,0,1,02,
07EW00533,T1327,48,.,92,1,3T,66,e.2,Blue,Blank3,80,90,0,1,02,
07EW00534,T1380,ID,.,100,1,1T,83,e.3,Blue,Blank3,99,108,0,1,02,
07EW00535,T1384,48,HAIRY,90,1,3T,76,e.3,Blue,Blank3,84,89,0,1,02,
07EW00536,T1385,48,.,105,1,2T,96,e.2,Blue,Orang2,110,120,0,1,02,
07EW00537,T1382,48,NICE LAMB,105,1,1T,97,e.3,Blue,Blank3,114,120,0,1,02,
07EW00538,T1391,48,.,100,1,1T,85,e.3,Blue,Yello1,102,108,0,1,02,
07EW00539,T1395,48,.,104,1,2T,101,e.2,Blue,Orang2,108,112,0,1,02,
07EW00540,T1398,48,.,100,1,3T,106,e.2,Blue,Yello1,114,121,0,1,02,
