UID,ETAG,LINE,RMK,PD,CUWT,BPEN,WORK,WT_IN,WDAY_IN,WT_OUT,WDAY_OUT,WTWIN,WDAYW,SL,F,H,PREGTEST,IDZ65,CLR,STM
19EW00277,S2063,,.,1,85,e3,,94,1016,97,1121,,,2.6,3+,,Open,,1,07
19EW00278,S2066,,2ND,1,83,e4,,89,1016,100,1121,,,2.8,3-,,Preg,,1,42
19EW00279,S2067,,3RD,1,89,e5,,106,1016,112,1121,,,2.4,3,,Preg,,1,42
19EW00280,S2068,,.,1,94,e1,,107,1016,109,1121,,,2.4,3,,Preg,,1,07
19EW00281,S2070,,.,1,100,e2,,112,1016,121,1121,,,2.5,3,,Preg,,1,07
19EW00282,S2071,,.,1,103,e3,,109,1016,114,1121,,,3.1,4,,Preg,,1,42
19EW00283,S2075,,.,1,94,e4,,110,1016,122,1121,,,2.8,3+,,Preg,,1,07
19EW00284,S2077,,.,1,99,e5,,99,1016,114,1121,,,2.5,3,,Preg,,1,07
19EW00285,S2083,,.,1,99,e1,,116,1016,123,1121,,,2.1,3-,,Preg,,1,07
19EW00286,S2084,,.,1,88,e2,,102,1016,117,1121,,,2.7,2,,Preg,,1,07
19EW00287,S2088,,.,1,111,e3,,128,1016,134,1121,,,2.9,3,,Preg,,1,07
19EW00288,S2090,,.,1,91,e4,,103,1016,114,1121,,,2.2,4,,Preg,,1,07
19EW00289,S2095,,.,1,91,e5,,103,1016,107,1121,,,2.5,4+,,Preg,,1,07
19EW00290,S2096,,.,1,95,e1,,107,1016,108,1121,,,2.4,4+,,Preg,,1,43
19EW00291,S2098,,.,1,110,e2,,130,1016,141,1121,,,2.5,3,,Preg,,1,07
19EW00292,S2099,,.,1,106,e3,,117,1016,121,1121,,,3.2,3-,,Preg,,1,07
19EW00293,S2100,,.,1,121,e4,,140,1016,154,1121,,,3.2,3,,Preg,,1,07
19EW00294,S2103,,.,1,89,e5,,99,1016,108,1121,,,2.8,3,,Preg,,1,07
19EW00295,S2106,,.,1,83,e1,,98,1016,100,1121,,,2.2,2-,,Preg,,1,43
19EW00296,S2107,,.,1,90,e2,,102,1016,111,1121,,,2.8,3-,,Preg,,1,43
19EW00297,S2109,,.,1,88,e3,,95,1016,105,1121,,,2.7,3,,Preg,,1,07
19EW00298,S2112,,BRNSPOTNECK,1,80,e4,,90,1016,99,1121,,,2.5,3-,,Open,,1,43
19EW00299,S2113,,.,1,81,e5,,89,1016,95,1121,,,2.8,4+,,Preg,,1,43
19EW00300,S2121,,.,1,88,e1,,95,1016,101,1121,,,2.4,3,,Preg,,1,07
19EW00301,S2123,,.,1,105,e2,,120,1016,119,1121,,,2.6,3+,,Preg,,1,07
19EW00302,S2135,,.,1,96,e3,,108,1016,119,1121,,,3.0,3,,Preg,,1,07
19EW00303,S2138,,.,1,100,e4,,110,1016,121,1121,,,2.6,3,,Preg,,1,07
19EW00304,S2139,,.,1,101,e5,,112,1016,118,1121,,,2.5,3,,Preg,,1,07
19EW00305,S2141,,.,1,91,e1,,101,1016,109,1121,,,3.2,3-,,Preg,,1,42
19EW00306,S2143,,HAIRY,1,91,e2,,110,1016,117,1121,,,2.7,3,,Preg,,1,07
19EW00307,S2151,,.,1,107,e3,,117,1016,116,1121,,,2.5,4,,Preg,,1,43
19EW00308,S2156,,.,1,90,e4,,111,1016,113,1121,,,2.2,3-,,Preg,,1,07
19EW00309,S2173,,.,1,100,e5,,108,1016,113,1121,,,2.4,4-,,Preg,,1,07
19EW00310,S2198,,2ND.WEAK2@ONC,1,87,e1,,112,1016,122,1121,,,2.7,3+,,Preg,,1,07
19EW00311,S2203,,NICE LAMB,1,100,e2,,120,1016,129,1121,,,2.1,4+,,Preg,,1,07
19EW00312,S2206,,.,1,90,e3,,99,1016,84,1121,,,3.1,3-,,Open,,1,07
19EW00313,S2217,,.,1,80,e4,,89,1016,97,1121,,,2.0,3,,Preg,,1,07
19EW00314,S2229,,.,1,95,e5,,106,1016,120,1121,,,3.1,4-,,Preg,,1,07
19EW00315,S2231,,.,1,81,e1,,96,1016,102,1121,,,2.0,3,,Preg,,1,07
19EW00316,S2233,,.,1,87,e2,,103,1016,107,1121,,,2.8,3-,,Preg,,1,07
19EW00317,S2234,,.,1,81,e3,,97,1016,99,1121,,,3.0,4+,,Preg,,1,07
19EW00318,S2236,,.,1,109,e4,,120,1016,133,1121,,,2.5,3,,Preg,,1,07
19EW00319,S2239,,.,1,81,e5,,92,1016,98,1121,,,2.8,4,,Preg,,1,42
19EW00320,S2241,,.,1,89,e1,,99,1016,105,1121,,,2.1,3-,,Preg,,1,07
19EW00321,S2243,,PINK,1,106,e2,,119,1016,122,1121,,,2.9,3+,,Preg,,1,07
19EW00322,S2248,,.,1,80,e3,,99,1016,111,1121,,,2.8,3-,,Open,,1,42
19EW00323,S2255,,.,1,83,e4,,90,1016,95,1121,,,2.6,3-,,Preg,,1,07
19EW00324,S2260,,.,1,100,e5,,114,1016,123,1121,,,2.5,2-,,Preg,,1,07
19EW00325,S2261,,.,1,87,e1,,99,1016,114,1121,,,2.9,2-,,Preg,,1,07
19EW00326,S2264,,.,1,95,e2,,103,1016,110,1121,,,2.8,3+,,Preg,,1,07
19EW00327,S2265,,.,1,95,e3,,103,1016,107,1121,,,2.9,3,,Preg,,1,43
19EW00328,S2266,,.,1,94,e4,,109,1016,118,1121,,,2.8,4-,,Preg,,1,43
19EW00329,S2269,,1ST,1,102,e5,,111,1016,118,1121,,,2.4,3,,Preg,,1,43
19EW00330,S2270,,.,1,89,e1,,91,1016,99,1121,,,2.3,4,,Preg,,1,07
19EW00331,S2272,,.,1,86,e2,,92,1016,99,1121,,,2.8,4+,,Preg,,1,42
19EW00332,S2273,,.,1,96,e3,,111,1016,118,1121,,,2.2,4,,Preg,,1,07
19EW00333,S2281,,.,1,88,e4,,94,1016,102,1121,,,2.3,3,,Preg,,1,07
19EW00334,S2282,,.,1,86,e5,,110,1016,113,1121,,,2.8,3,,Open,,1,07
19EW00335,S2289,,.,1,88,e1,,92,1016,97,1121,,,2.3,2+,,,,1,07
19EW00336,S2292,,.,1,92,e2,,102,1016,109,1121,,,2.4,3,,Open,,1,07
19EW00337,S2298,,.,1,97,e3,,106,1016,111,1121,,,2.4,3,,Preg,,2,43
19EW00338,S2307,,.,1,90,e4,,110,1016,121,1121,,,2.2,3,,Open,,1,07
19EW00339,S2308,,HAS.BRN,1,107,e5,,122,1016,131,1121,,,2.6,3+,,Preg,,2,07
19EW00340,S2311,,.,1,88,e1,,97,1016,102,1121,,,2.6,3,,Preg,,1,07
19EW00341,S2312,,.,1,85,e2,,98,1016,103,1121,,,2.4,3-,,Preg,,1,07
19EW00342,S2315,,.,1,94,e3,,105,1016,116,1121,,,2.9,3,,Preg,,1,07
19EW00343,S2317,,.,1,81,e4,,90,1016,96,1121,,,2.5,3+,,Open,,1,43
19EW00344,S2322,,.,1,94,e5,,112,1016,112,1121,,,2.7,3-,,Preg,,1,07
19EW00345,S2333,,Preg 2.10.20,1,89,e1,,99,1016,110,1121,,,3.0,3,,Preg,,1,07
19EW00346,S2339,,1ST,1,91,e2,,103,1016,117,1121,,,3.1,3+,,Preg,,1,07
19EW00347,S2342,,.,1,89,e3,,96,1016,108,1121,,,2.0,3,,Preg,,1,07
19EW00348,S2347,,.,1,102,e4,,124,1016,130,1121,,,2.8,3-,,Preg,,1,07
19EW00349,S2353,,.,1,90,e5,,117,1016,102,1121,,,2.3,4-,,Preg,,1,07
19EW00350,S2355,,.,1,92,e1,,98,1016,103,1121,,,3.1,3+,,Preg,,1,42
19EW00351,S2360,,.,1,83,e2,,94,1016,95,1121,,,2.5,3,,Open,,1,42
19EW00352,S2361,,.,1,88,e3,,94,1016,101,1121,,,2.7,3,,Open,,1,42
19EW00353,S2364,,.,1,108,e4,,118,1016,133,1121,,,3.0,3,,Preg,,1,07
19EW00354,S2366,,.,1,89,e5,,96,1016,106,1121,,,2.0,4,,Preg,,1,07
19EW00355,S2371,,.,1,105,e1,,118,1016,122,1121,,,3.0,3-,,Preg,,1,07
19EW00356,S2373,,.,1,86,e2,,100,1016,113,1121,,,2.3,3,,Preg,,1,07
19EW00357,S2379,,.,1,89,e3,,105,1016,106,1121,,,2.8,3,,Preg,,1,07
19EW00358,S2381,,.,1,88,e4,,103,1016,116,1121,,,2.4,3,,Preg,,1,07
19EW00359,S2383,,1ST,1,81,e5,,97,1016,101,1121,,,2.5,3,,Open,,1,42
19EW00360,S2384,,2ND,1,87,e1,,99,1016,108,1121,,,2.2,3,,Open,,1,42
19EW00361,S2389,,.,1,79,e2,,92,1016,92,1121,,,2.0,3+,,Preg,,1,07
19EW00362,S2397,,.,1,89,e3,,98,1016,103,1121,,,3.0,3-,,Preg,,1,42
19EW00363,S2399,,.,1,83,e4,,96,1016,103,1121,,,3.1,3,,Preg,,1,07
19EW00364,S2402,,.,1,92,e5,,116,1016,125,1121,,,2.2,3-,,Preg,,1,07
19EW00365,S2413,,.,1,91,e1,,97,1016,101,1121,,,2.9,4-,,Preg,,1,42
19EW00366,S2418,,.,1,85,e2,,92,1016,100,1121,,,2.9,4,,Open,,1,07
19EW00367,S2431,,.,1,87,e3,,94,1016,99,1121,,,2.4,3,,Preg,,1,07
19EW00368,S2433,,.,1,87,e4,,109,1016,120,1121,,,2.6,3-,,Preg,,1,07
19EW00369,S2434,,BR.R.EAR.THIN,1,91,e5,,111,1016,117,1121,,,2.5,3-,,Preg,,2,07
19EW00370,S2435,,.,1,91,e1,,112,1016,120,1121,,,2.5,3,,Preg,,1,07
19EW00371,S2437,,.,1,109,e2,,121,1016,133,1121,,,2.2,3-,,Preg,,1,07
19EW00372,S2441,,.,1,88,e3,,97,1016,109,1121,,,2.7,3+,,Preg,,1,42
19EW00373,S2449,,3RD,1,79,e4,,99,1016,107,1121,,,2.5,4+,,Preg,,1,43
19EW00374,S2450,,.,1,87,e5,,91,1016,98,1121,,,2.2,3+,,Preg,,1,07
19EW00375,S2466,,.,1,90,e1,,106,1016,102,1121,,,2.3,3-,,Preg,,1,07
19EW00376,S2476,,.,1,94,e2,,111,1016,118,1121,,,2.0,3,,Preg,,1,07
19EW00377,S2479,,.,1,84,e3,,102,1016,105,1121,,,2.6,3+,,Open,,1,07
19EW00378,S2487,,.,1,83,e4,,83,1016,92,1121,,,2.5,3-,,Open,,1,42
19EW00379,S2494,,.,1,90,e5,,95,1016,107,1121,,,2.4,2,,Preg,,1,43
19EW00380,S2503,,.,1,92,e1,,109,1016,118,1121,,,3.1,3,,Open,,1,42
19EW00381,S2504,,.,1,85,e2,,107,1016,113,1121,,,2.6,3-,,Open,,1,42
19EW00382,S2505,,.,1,96,e3,,103,1016,113,1121,,,2.8,3,,Preg,,1,07
19EW00383,S2507,,.,1,103,e4,,80,1016,85,1121,,,1.6,3,,Open,,1,07
19EW00384,S2510,,.,1,95,e5,,113,1016,120,1121,,,2.8,3+,,Preg,,1,07
19EW00385,S2518,,.,1,83,e1,,95,1016,98,1121,,,2.0,3-,,Preg,,1,07
19EW00386,S2522,,.,1,103,e2,,119,1016,140,1121,,,3.0,3-,,Preg,,1,07
19EW00387,S2525,,1ST,1,86,e3,,98,1016,103,1121,,,2.8,3,,Open,,1,07
19EW00388,S2535,,.,1,94,e4,,101,1016,109,1121,,,3.3,3,,Preg,,1,42
19EW00389,S2544,,.,1,102,e5,,118,1016,124,1121,,,2.5,3,,Preg,,1,07
19EW00390,S2548,,.,1,87,e1,,92,1016,96,1121,,,2.3,3,,Open,,1,07
19EW00391,S2550,,.,1,100,e2,,106,1016,108,1121,,,2.9,3,,Preg,,1,43
19EW00392,S2560,,.,1,86,e3,,105,1016,107,1121,,,2.2,3,,Preg,,1,07
19EW00393,S2563,,.,1,86,e4,,88,1016,95,1121,,,1.9,3-,,Preg,,1,43
19EW00394,S2580,,.,1,101,e5,,124,1016,136,1121,,,2.3,3-,,Preg,,1,07
19EW00395,S2585,,.,1,96,e1,,108,1016,114,1121,,,2.8,3,,Preg,,1,07
19EW00396,S2588,,.,1,84,e2,,94,1016,98,1121,,,2.7,3-,,Preg,,1,07
19EW00397,S2596,,.,1,101,e3,,112,1016,121,1121,,,2.6,3,,Preg,,1,07
19EW00398,S2608,,.,1,83,e4,,88,1016,92,1121,,,2.8,4+,,Open,,1,07
19EW00399,S2613,,.,1,103,e5,,117,1016,124,1121,,,3.0,2-,,Preg,,1,07
19EW00400,S2621,,.,1,83,e1,,98,1016,100,1121,,,2.2,3,,Preg,,1,43
19EW00401,T7160,,.,1,90,e2,,101,1016,100,1121,,,2.3,3-,,Open,,1,02
19EW00402,T7161,,.,1,105,e3,,114,1016,123,1121,,,2.8,3+,,Preg,,1,02
19EW00403,T7165,,.,1,101,e4,,120,1016,123,1121,,,2.8,3-,,Preg,,1,02
19EW00404,T7173,,.,1,96,e5,,113,1016,119,1121,,,3.0,3+,,Preg,,1,02
19EW00405,T7180,,.,1,90,e1,,102,1016,112,1121,,,2.5,3,,Open,,1,02
19EW00406,T7181,,.,1,105,e2,,121,1016,121,1121,,,3.1,3,,Open,,1,02
19EW00407,T7183,,.,1,92,e3,,96,1016,106,1121,,,2.4,3-,,Preg,,1,02
19EW00408,T7186,,.,1,90,e4,,96,1016,103,1121,,,2.4,3,,Open,,1,02
19EW00409,T7189,,.,1,101,e5,,112,1016,124,1121,,,3.0,3,,Preg,,1,02
19EW00410,T7193,,.,1,91,e1,,122,1016,128,1121,,,2.5,3-,,Preg,,1,02
19EW00411,T7197,,.,1,98,e2,,108,1016,121,1121,,,3.0,3+,,Preg,,1,02
19EW00412,T7211,,.,1,85,e3,,99,1016,109,1121,,,3.3,3,,Open,,1,02
19EW00413,T7212,,.,1,96,e4,,114,1016,129,1121,,,3.0,3,,Preg,,1,02
19EW00414,T7215,,.,1,105,e5,,106,1016,111,1121,,,2.7,3-,,Open,,1,02
19EW00415,T7227,,.,1,122,e1,,136,1016,145,1121,,,2.4,4,,Preg,,1,02
19EW00416,T7231,,HAIRY,1,99,e2,,122,1016,128,1121,,,2.9,2,,Preg,,1,02
19EW00417,T7234,,.,1,88,e3,,103,1016,110,1121,,,2.7,3+,,Preg,,1,02
19EW00418,T7239,,.,1,101,e4,,111,1016,117,1121,,,2.3,3,,Preg,,1,02
19EW00419,T7255,,.,1,88,e5,,97,1016,101,1121,,,2.9,4+,,Preg,,1,02
19EW00420,T7257,,.,1,91,e1,,108,1016,118,1121,,,3.0,3+,,Preg,,1,02
19EW00421,T7259,,.,1,100,e2,,110,1016,118,1121,,,2.6,4,,Open,,1,02
19EW00422,T7266,,NICE LAMB,1,86,e3,,99,1016,108,1121,,,2.8,2-,,Open,,1,02
19EW00423,T7277,,.,1,96,e4,,112,1016,123,1121,,,2.8,4+,,Preg,,1,02
19EW00424,T7279,,.,1,89,e5,,105,1016,110,1121,,,3.3,3,,Preg,,1,02
19EW00425,T7282,,.,1,89,e1,,110,1016,122,1121,,,3.0,3-,,Open,,1,02
19EW00426,T7288,,.,1,86,e2,,108,1016,112,1121,,,2.9,3,,Preg,,1,02
19EW00427,T7289,,.,1,99,e3,,111,1016,113,1121,,,2.9,3,,Preg,,1,02
19EW00428,T7290,,.,1,94,e4,,110,1016,117,1121,,,2.9,3-,,Open,,1,02
19EW00429,T7292,,.,1,105,e5,,121,1016,128,1121,,,3.0,3,,Preg,,1,02
19EW00430,T7295,,.,1,88,e1,,94,1016,106,1121,,,2.8,3-,,Preg,,1,02
19EW00431,T7296,,.,1,95,e2,,109,1016,118,1121,,,2.1,3,,Preg,,1,02
19EW00432,T7298,,.,1,88,e3,,106,1016,108,1121,,,2.9,4+,,Preg,,1,02
19EW00433,T7301,,.,1,97,e4,,110,1016,123,1121,,,3.0,3-,,Preg,,1,02
19EW00434,T7302,,.,1,86,e5,,101,1016,113,1121,,,2.4,3,,Open,,1,02
19EW00435,T7304,,.,1,95,e1,,111,1016,124,1121,,,2.6,3+,,Preg,,1,02
19EW00436,T7305,,.,1,108,e2,,123,1016,135,1121,,,2.4,4-,,Preg,,1,02
19EW00437,T7316,,.,1,98,e3,,113,1016,120,1121,,,2.0,2-,,Preg,,1,02
19EW00438,T7322,,.,1,92,e4,,111,1016,113,1121,,,2.8,3,,Open,,1,02
19EW00439,T7323,,.,1,86,e5,,106,1016,112,1121,,,2.1,3,,Open,,1,02
19EW00440,T7325,,.,1,113,e1,,138,1016,146,1121,,,2.6,3,,Preg,,1,02
19EW00441,T7327,,Preg 2.10.20,1,96,e2,,112,1016,120,1121,,,2.6,3,,Preg,,1,02
19EW00442,T7338,,HAIRY,1,109,e3,,117,1016,128,1121,,,3.1,3,,Preg,,1,02
19EW00443,T7343,,Cyst,1,85,e4,,96,1016,107,1121,,,3.0,3,,Open,,1,02
19EW00444,T7345,,.,1,85,e5,,88,1016,101,1121,,,2.0,3-,,Open,,1,02
19EW00445,T7347,,.,1,84,e1,,97,1016,101,1121,,,2.8,3,,Open,,1,02
19EW00446,T7352,,.,1,103,e2,,117,1016,122,1121,,,2.7,4+,,Preg,,1,02
19EW00447,T7359,,.,1,95,e3,,114,1016,120,1121,,,2.8,3,,Preg,,1,02
19EW00448,T7360,,.,1,99,e4,,102,1016,124,1121,,,3.0,3-,,Open,,1,02
19EW00449,T7363,,Preg 2.10.20,1,94,e5,,103,1016,113,1121,,,3.0,3,,Preg,,1,02
19EW00450,T7387,,.,1,96,e1,,108,1016,116,1121,,,2.8,3,,Open,,1,02
19EW00451,T7389,,.,1,96,e2,,101,1016,106,1121,,,2.4,3-,,Preg,,1,02
19EW00452,T7391,,.,1,89,e3,,102,1016,110,1121,,,2.0,3,,Open,,1,02
19EW00453,T7406,,.,1,88,e4,,98,1016,101,1121,,,3.2,3-,,Open,,1,02
19EW00454,T7409,,2ND.2@ONCE,1,100,e5,,102,1016,113,1121,,,3.2,3-,,Preg,,1,02
19EW00455,T7411,,.,1,88,e1,,95,1016,102,1121,,,2.8,3,,Preg,,1,02
19EW00456,T7413,,2ND,1,91,e2,,102,1016,103,1121,,,2.1,4+,,Open,,1,02
19EW00457,T7419,,.,1,86,e3,,98,1016,102,1121,,,3.3,3,,Preg,,1,02
19EW00458,T7420,,.,1,96,e4,,103,1016,113,1121,,,2.7,3,,Open,,1,02
19EW00459,T7422,,.,1,89,e5,,98,1016,109,1121,,,2.5,3-,,Preg,,1,02
19EW00460,T7426,,.,1,86,e1,,109,1016,113,1121,,,2.4,3+,,Preg,,1,02
19EW00461,T7437,,.,1,86,e2,,98,1016,102,1121,,,2.8,3,,Preg,,1,02
19EW00462,Z6357,,.,2,119,e3,,134,1016,138,1121,,,,1-,,Preg,,5,00
19EW00463,Z6358,,.,2,120,e4,,135,1016,141,1121,,,,1-,,Preg,,5,00
19EW00464,Z6359,A,.,1,119,e5,,127,1016,124,1121,,,,,,,,6,97
19EW00465,Z6360,A,NICE LAMB,1,125,e1,,127,1016,132,1121,,,,1,,Preg,,6,97
19EW00466,Z6368,A,NICE LAMB,1,119,e2,,130,1016,135,1121,,,,1,,Open,,6,97
19EW00467,Z6369,,.,2,108,e3,,128,1016,136,1121,,,,1,,Preg,,6,00
19EW00468,Z6376,,.,2,139,e4,,153,1016,157,1121,,,,1,,Preg,,5,00
19EW00469,Z6393,,.,2,127,e5,,143,1016,146,1121,,,,1,,Preg,,6,00
19EW00470,Z6397,,.,2,122,e1,,134,1016,143,1121,,,,1-,,Preg,,5,20
19EW00471,Z6400,,.,2,125,e2,,134,1016,145,1121,,,,1,,Preg,,6,00
19EW00472,Z6402,A,NICE LAMB,1,89,e3,,96,1016,,,,,,,,,,6,97
19EW00473,Z6403,A,.,1,90,e4,,92,1016,105,1121,,,,1,,Preg,,6,97
19EW00474,Z6412,,.,2,106,e5,,120,1016,130,1121,,,,2,,Preg,,5,20
19EW00475,Z6414,,.,2,127,e1,,140,1016,144,1121,,,,1,,Preg,,5,00
19EW00476,Z6416,,.,2,112,e2,,121,1016,134,1121,,,,2,,Preg,,5,00
19EW00477,Z6417,,.,2,109,e3,,121,1016,127,1121,,,,2+,,Preg,,5,00
19EW00478,Z6419,,.,2,122,e4,,138,1016,151,1121,,,,3+,,Preg,,5,20
19EW00479,Z6420,A,.,1,108,e5,,118,1016,121,1121,,,,1-,,Preg,,6,97
19EW00480,Z6428,,.,1,98,e1,,114,1016,120,1121,,,,3,,Preg,,9,BL
19EW00481,Z6439,,.,2,113,e2,,124,1016,130,1121,,,,1-,,Preg,,6,00
19EW00482,Z6440,,.,2,116,e3,,124,1016,140,1121,,,,1,,Preg,,6,00
19EW00483,Z6442,,.,2,123,e4,,135,1016,138,1121,,,,1-,,Preg,,5,00
19EW00484,Z6443,,.,2,121,e5,,135,1016,140,1121,,,,2-,,Preg,,6,00
19EW00485,Z6449,,.,2,118,e1,,138,1016,160,1121,,,,2+,,Preg,,5,20
19EW00486,Z6450,,.,2,113,e2,,136,1016,146,1121,,,,2+,,Preg,,5,20
19EW00487,Z6451,,.,2,131,e3,,139,1016,147,1121,,,,1-,,Open,,5,00
19EW00488,Z6454,A,.,1,113,e4,,125,1016,138,1121,,,,2+,,Preg,,6,97
19EW00489,Z6456,A,.,1,111,e5,,128,1016,140,1121,,,,1,,Preg,,6,97
19EW00490,Z6457,,.,1,106,e1,,112,1016,131,1121,,,,2-,,Preg,,6,97
19EW00491,Z6459,,.,2,110,e2,,119,1016,130,1121,,,,2,,Preg,,5,00
19EW00492,Z6463,,.,2,110,e3,,118,1016,129,1121,,,,2-,,Preg,,5,20
19EW00493,Z6465,,UGLY,1,103,e4,,125,1016,140,1121,,,,1,,Open,,5,C3
19EW00494,Z6466,A,NICE LAMB,1,111,e5,,114,1016,125,1121,,,,1-,,Preg,,6,97
19EW00495,Z6476,,.,2,112,e1,,135,1016,140,1121,,,,3+,,Preg,,5,20
19EW00496,Z6482,A,.,1,105,e2,,111,1016,118,1121,,,,1,,Preg,,6,97
19EW00497,Z6506,,.,2,113,e3,,113,1016,123,1121,,,,1,,Open,,5,00
19EW00498,Z6508,,.,2,106,e4,,116,1016,123,1121,,,,1-,,Preg,,6,00
19EW00499,Z6509,,.,2,120,e5,,124,1016,135,1121,,,,1-,,Preg,,6,00
19EW00500,Z6512,,.,1,102,e1,,100,1016,113,1121,,,,1,,Preg,,6,97
19EW00501,Z6519,,.,2,110,e2,,118,1016,127,1121,,,,2,,Preg,,5,20
19EW00502,Z6520,,.,2,107,e3,,116,1016,124,1121,,,,1-,,Preg,,5,00
19EW00503,Z6521,,.,2,121,e4,,132,1016,135,1121,,,,1,,Preg,,6,00
19EW00504,Z6526,A,.,1,91,e5,,108,1016,120,1121,,,,1,,Preg,,6,97
19EW00505,Z6530,,NICE LAMB,1,107,e1,,120,1016,138,1121,,,,1-,,Preg,,6,97
19EW00506,Z6531,,NICE LAMB,1,89,e2,,101,1016,116,1121,,,,1-,,Preg,,6,97
19EW00507,Z6539,,.,1,110,e3,,135,1016,138,1121,,,,1-,,Preg,,5,S3
19EW00508,Z6541,,.,2,142,e4,,145,1016,152,1121,,,,1,,Preg,,6,00
19EW00509,Z6544,A,.,1,141,e5,,153,1016,163,1121,,,,1,,Preg,,6,97
19EW00510,Z6548,,.,2,119,e1,,123,1016,133,1121,,,,2+,,Preg,,5,00
19EW00511,Z6552,,.,2,130,e2,,145,1016,156,1121,,,,2,,Preg,,5,20
19EW00512,Z6557,,.,1,100,e3,,108,1016,120,1121,,,,2+,,Preg,,5,SY
19EW00513,Z6558,,.,1,107,e4,,123,1016,133,1121,,,,2+,,Preg,,5,SY
19EW00514,Z6565,,.,2,111,e5,,125,1016,134,1121,,,,2+,,Preg,,5,20
19EW00515,Z6567,A,.,1,112,e1,,116,1016,127,1121,,,,1-,,Preg,,6,97
19EW00516,Z6583,,.,2,106,e2,,118,1016,124,1121,,,,1-,,Preg,,5,20
19EW00517,Z6591,,.,2,106,e3,,125,1016,127,1121,,,,2,,Preg,,5,20
19EW00518,Z6614,,NICE LAMB,1,128,e4,,138,1016,144,1121,,,,1-,,Preg,,6,97
19EW00519,Z6623,,.,2,112,e5,,134,1016,138,1121,,,,3,,Preg,,5,20
19EW00520,Z6630,A,NICE LAMB,1,119,e1,,125,1016,130,1121,,,,1-,,Preg,,6,97
19EW00521,Z6631,,.,2,96,e2,,108,1016,119,1121,,,,2+,,Preg,1926,5,00
19EW00522,Z6640,,.,2,111,e2,,131,1016,139,1121,,,,2,,Preg,,5,20
19EW00523,Z6641,A,.,1,107,e3,,123,1016,132,1121,,,,1,,Preg,,6,97
19EW00524,Z6643,,.,2,114,e4,,129,1016,133,1121,,,,2-,,Preg,,5,20
19EW00525,Z6654,,.,1,96,e5,,101,1016,111,1121,,,,1,,Open,,6,97
19EW00526,Z6659,A,NICE LAMB,1,119,e1,,125,1016,133,1121,,,,1-,,Preg,,6,97
19EW00527,Z6664,,.,1,95,e2,,106,1016,112,1121,,,,1,,Open,,6,97
19EW00528,Z6665,,.,1,96,e3,,101,1016,101,1121,,,,1,,Open,,6,97
19EW00529,Z6669,,.,1,92,e4,,118,1016,130,1121,,,,3-,,Preg,,9,BL
19EW00530,Z6670,,.,1,89,e5,,107,1016,121,1121,,,,4,,Preg,,9,BL
19EW00531,Z6683,A,.,1,118,e1,,124,1016,138,1121,,,,1-,,Preg,,6,97
19EW00532,Z6689,A,.,1,114,e2,,124,1016,134,1121,,,,2+,,Preg,,6,97
19EW00533,Z6694,,.,1,101,e3,,107,1016,122,1121,,,,2-,,Open,,1,C3
19EW00534,Z6699,,.,2,117,e4,,129,1016,134,1121,,,,2-,,Preg,,5,00
19EW00535,Z6705,A,NICE LAMB,1,91,e5,,105,1016,107,1121,,,,1,,Open,,6,97
19EW00536,Z6710,A,.,1,107,e1,,124,1016,138,1121,,,,1-,,Preg,,6,97
19EW00537,Z6721,,.,2,125,e2,,154,1016,161,1121,,,,2,,Preg,,5,20
19EW00538,Z6732,,.,1,86,e3,,102,1016,113,1121,,,2.0,4+,,Preg,,1,02
19EW00539,Z6736,,.,2,112,e4,,129,1016,136,1121,,,,2,,Preg,,5,00
19EW00540,Z6741,,.,2,110,e5,,110,1016,106,1121,,,,1-,,Preg,,6,00
19EW00541,Z6745,,.,1,88,e1,,94,1016,99,1121,,,,3,,Preg,,9,BL
19EW00542,Z6747,,.,1,100,e2,,114,1016,130,1121,,,,1-,,Preg,,6,97
19EW00543,Z6748,,.,1,106,e3,,116,1016,119,1121,,,2.4,3,,Preg,,1,02
19EW00544,Z6751,,.,1,109,e4,,131,1016,139,1121,,,,2+,,Preg,,5,S3
19EW00545,Z6752,,.,1,101,e5,,114,1016,121,1121,,,2.8,3+,,Preg,,1,02
19EW00546,Z6762,A,NICE LAMB,1,125,e1,,138,1016,151,1121,,,,1,,Preg,,6,97
19EW00547,Z6781,,.,2,108,e2,,124,1016,131,1121,,,,2,,Preg,,5,20
19EW00548,Z6787,A,.,1,96,e3,,97,1016,106,1121,,,,1-,,Preg,,6,97
19EW00549,Z6790,,.,1,96,e4,,99,1016,113,1121,,,,1,,Preg,,6,97
19EW00550,Z6797,,.,1,106,e5,,122,1016,130,1121,,,,2-,,Preg,,5,CT
19EW00551,Z6799,,.,2,109,e1,,131,1016,145,1121,,,,2+,,Preg,,5,00
19EW00552,Z6800,,.,2,106,e2,,114,1016,122,1121,,,2.6,3,,Preg,,2,XR
19EW00553,Z6802,,.,2,111,e3,,128,1016,138,1121,,,,2-,,Preg,,5,20
19EW00554,Z6806,,.,2,112,e4,,121,1016,127,1121,,,3.3,2+,,Preg,,1,00
19EW00555,Z6808,,.,1,90,e5,,106,1016,119,1121,,,,1-,,Preg,,6,97
19EW00556,Z6810,,.,2,121,e1,,139,1016,153,1121,,,,2-,,Preg,,5,20
19EW00557,Z6811,,.,2,122,e2,,127,1016,129,1121,,,,1-,,Preg,,5,00
