UID,ETAG,LINE,RMK,PD,CUWT,BPEN,WORK,WT_IN,WDAY_IN,WT_OUT,WDAY_OUT,WTWIN,WDAYW,SL,F,H,PREGTEST,IDZ65,CLR,STM
24EW00285,S5479,,.,1,68,e3,W,92,1021,116,1125,,,,4,,Preg,,2,07
24EW00286,S5482,,.,1,102,e2,W,119,1021,136,1125,,,,3-,,Preg,,4,07
24EW00287,S5489,,Lost?,1,75,e3,W,88,1021,105,1125,,,,4+,,Preg,,2,07
24EW00288,S5490,,.,1,83,e5,W,90,1021,108,1125,,,,3,,Open,,2,07
24EW00289,S5508,,.,1,99,e2,W,100,1021,119,1125,,,,3,,Preg,,2,07
24EW00290,S5509,,.,1,70,e2,W,75,1021,90,1125,,,,3-,,Preg,,2,07
24EW00291,S5511,,.,1,106,e2,W,109,1021,134,1125,,,,4,,Preg,,2,07
24EW00292,S5516,,2@ONCE,1,85,e3,W,96,1021,112,1125,,,,4+,,Open,,2,07
24EW00293,S5523,,.,1,88,e4,W,99,1021,118,1125,,,,5,,Preg,,2,43
24EW00294,S5529,,.,1,94,e5,W,103,1021,124,1125,,,,4,,Open,,1,07
24EW00295,S5532,,.,1,85,e2,W,94,1021,118,1125,,,,3+,,Preg,,2,07
24EW00296,S5536,,.,1,87,e2,W,92,1021,114,1125,,,,3,,Preg,,2,07
24EW00297,S5538,,.,1,73,e2,W,91,1021,108,1125,,,,4,,Preg,,2,07
24EW00298,S5542,,.,1,81,e5,W,94,1021,107,1125,,,,4,,Preg,,2,07
24EW00299,S5552,,.,1,74,e4,W,99,1021,121,1125,,,,,,Preg,,2,07
24EW00300,S5560,,.,1,78,e4,W,92,1021,100,1125,,,,4+,,Preg,,1,07
24EW00301,S5565,,.,1,88,e3,W,101,1021,121,1125,,,,3,,Open,,1,07
24EW00302,S5575,,.,1,72,e5,W,87,1021,102,1125,,,,3-,,Preg,,1,07
24EW00303,S5583,,1ST.BLKSPOT,1,78,e5,W,100,1021,112,1125,,,,3,,Preg,,3,07
24EW00304,S5585,,.,1,98,e5,W,116,1021,127,1125,,,,3-,,Preg,,1,07
24EW00305,S5586,,.,1,85,e4,W,98,1021,120,1125,,,,3-,,Preg,,1,07
24EW00306,S5587,,.,1,85,e5,W,97,1021,111,1125,,,,3-,,Preg,,1,07
24EW00307,S5588,,.,1,75,e2,W,85,1021,99,1125,,,,3,,Preg,,1,07
24EW00308,S5604,,.,1,76,e2,W,86,1021,108,1125,,,,4+,,Open,,1,07
24EW00309,S5625,,.,1,83,e3,W,94,1021,114,1125,,,,3,,Preg,,1,07
24EW00310,S5634,,.,1,75,e2,W,85,1021,99,1125,,,,3-,,Preg,,1,07
24EW00311,S5636,,.,1,79,e2,W,91,1021,103,1125,,,,4+,,Preg,,1,43
24EW00312,S5637,,1ST,1,73,e3,W,92,1021,108,1125,,,,4+,,Preg,,1,07
24EW00313,S5638,,2ND,1,70,e4,W,86,1021,101,1125,,,,4,,Open,,1,07
24EW00314,S5648,,.,1,95,e2,W,94,1021,113,1125,,,,3,,Open,,1,07
24EW00315,S5656,,.,1,85,e4,W,111,1021,124,1125,,,,3-,,Preg,,1,07
24EW00316,S5663,,.,1,73,e5,W,87,1021,105,1125,,,,,,Preg,,1,07
24EW00317,S5664,,.,1,86,e5,W,107,1021,124,1125,,,,3,,Preg,,1,07
24EW00318,T8407,,.,1,96,e3,W,113,1021,122,1125,,,,4,,Preg,,2,02
24EW00319,T8409,,.,1,85,e3,W,100,1021,112,1125,,,,,,Preg,,1,02
24EW00320,T8414,,.,1,98,e4,W,123,1021,139,1125,,,,3,,Preg,,1,02
24EW00321,T8417,,.,1,108,e3,W,114,1021,127,1125,,,,4-,,Open,,1,02
24EW00322,T8422,,2ND,1,75,e3,W,92,1021,108,1125,,,,4,,Open,,1,02
24EW00323,T8427,,.,1,86,e4,W,101,1021,116,1125,,,,3,,Preg,,1,02
24EW00324,T8428,,.,1,70,e3,W,90,1021,102,1125,,,,3+,,Preg,,1,02
24EW00325,T8434,,2ND,1,80,e4,W,105,1021,128,1125,,,,3,,Open,,1,02
24EW00326,T8437,,THIN,1,88,e5,W,96,1021,112,1125,,,,3-,,Preg,,1,02
24EW00327,T8444,,.,1,78,e5,W,99,1021,113,1125,,,,4,,Preg,,1,02
24EW00328,T8449,,.,1,81,e3,W,98,1021,117,1125,,,,3,,Preg,,1,02
24EW00329,T8451,,.,1,91,e5,W,97,1021,111,1125,,,,3,,Preg,,1,02
24EW00330,T8452,,.,1,85,e4,W,101,1021,118,1125,,,,4+,,Preg,,1,02
24EW00331,T8454,,BL.EYES,1,78,e3,W,97,1021,110,1125,,,,3,,Preg,,2,02
24EW00332,T8460,,.,1,92,e3,W,109,1021,130,1125,,,,4-,,Preg,,1,02
24EW00333,T8469,,HAIRY,1,86,e5,W,105,1021,118,1125,,,,3-,,Preg,,2,02
24EW00334,T8470,,HAIRY,1,79,e4,W,101,1021,112,1125,,,,3-,,Preg,,1,02
24EW00335,T8471,,.,1,74,e3,W,91,1021,105,1125,,,,3,,Preg,,2,02
24EW00336,T8473,,Lost,1,68,e4,W,72,1021,83,1125,,,,4,,Preg,,1,02
24EW00337,T8476,,.,1,80,e5,W,98,1021,112,1125,,,,3,,Preg,,2,02
24EW00338,T8478,,.,1,75,e3,W,99,1021,117,1125,,,,4,,Open,,1,02
24EW00339,T8489,,.,1,85,e3,W,101,1021,114,1125,,,,4+,,Preg,,1,02
24EW00340,T8490,,.,1,77,e4,W,99,1021,103,1125,,,,3-,,Open,,1,02
24EW00341,T8492,,.,1,69,e5,W,77,1021,90,1125,,,,3,,Preg,,1,02
24EW00342,T8500,,.,1,75,e5,W,92,1021,108,1125,,,,4,,Open,,1,02
24EW00343,T8502,,.,1,84,e4,W,105,1021,121,1125,,,,3,,Preg,,1,02
24EW00344,T8506,,.,1,77,e3,W,96,1021,105,1125,,,,3,,Preg,,1,02
24EW00345,T8507,,.,1,92,e4,W,108,1021,124,1125,,,,3,,Open,,1,02
24EW00346,T8509,,.,1,74,e4,W,67,1021,85,1125,,,,4,,Preg,,1,02
24EW00347,T8511,,BR.EYES,1,75,e4,W,79,1021,100,1125,,,,2-,,Open,,2,02
24EW00348,T8513,,2ND,1,76,e5,W,86,1021,107,1125,,,,,,Open,,1,02
24EW00349,T8515,,.,1,75,e3,W,83,1021,98,1125,,,,3,,Open,,1,02
24EW00350,T8524,,.,1,99,e5,W,102,1021,128,1125,,,,3,,Open,,1,02
24EW00351,T8529,,.,1,78,e4,W,89,1021,105,1125,,,,5,,Preg,,2,02
24EW00352,T8531,,.,1,73,e5,W,90,1021,97,1125,,,,4,,Open,,1,02
24EW00353,T8535,,.,1,80,e5,W,95,1021,106,1125,,,,5,,Preg,,2,02
24EW00354,T8541,,NICE LAMB,1,84,e5,W,96,1021,120,1125,,,,4+,,Open,,2,02
24EW00355,T8551,,2ND.NICE,1,80,e3,W,98,1021,118,1125,,,,4-,,Preg,,2,02
24EW00356,T8552,,NICE LAMB.,1,69,e3,W,91,1021,109,1125,,,,4+,,Open,,2,02
24EW00357,T8559,,.,1,79,e4,W,97,1021,117,1125,,,,4,,Preg,,2,02
24EW00358,T8561,,.,1,72,e3,W,94,1021,108,1125,,,,3,,Preg,,1,02
24EW00359,T8562,,.,1,76,e5,W,96,1021,112,1125,,,,3-,,Preg,,1,02
24EW00360,T8577,,.,1,69,e4,W,67,1021,72,1125,,,,4,,Open,,1,02
24EW00361,T8582,,.,1,79,e5,W,99,1021,116,1125,,,,4+,,Preg,,1,02
24EW00362,T8583,,.,1,113,e4,W,113,1021,133,1125,,,,4,,Preg,,1,02
24EW00363,T8586,,.,1,74,e4,W,94,1021,111,1125,,,,4,,Preg,,1,02
24EW00364,T8587,,.,1,72,e5,W,83,1021,96,1125,,,,4+,,Open,,1,02
24EW00365,X1523,,.,1,119,e3,W,130,1021,163,1125,,,,1-,,Preg,,6,97
24EW00366,X1536,,1ST,1,105,e4,W,135,1021,155,1125,,,,1,,Preg,,6,97
24EW00367,X1537,,2ND,1,96,e3,W,124,1021,149,1125,,,,1-,,Preg,,6,97
24EW00368,X1548,,2ND,1,111,e5,W,144,1021,150,1125,,,,1-,,Preg,,6,97
24EW00369,X1588,,.,1,91,e4,W,119,1021,135,1125,,,,1-,,Preg,,6,97
24EW00370,X1599,,.,1,101,e3,W,132,1021,144,1125,,,,1,,Preg,,6,97
24EW00371,X1609,,.,1,121,e4,W,152,1021,162,1125,,,,1,,Open,,6,97
24EW00372,X1610,,.,1,100,e5,W,135,1021,151,1125,,,,1-,,Preg,,6,97
24EW00373,X1612,,.,1,110,e5,W,139,1021,161,1125,,,,1-,,Preg,,6,97
24EW00374,X1613,,.,1,102,e3,W,128,1021,140,1125,,,,1-,,Preg,,6,97
24EW00375,X1617,,.,1,110,e4,W,131,1021,146,1125,,,,1-,,Preg,,6,97
24EW00376,X1619,,.,1,92,e3,W,112,1021,132,1125,,,,1-,,Preg,,6,97
24EW00377,X1620,,.,1,83,e3,W,103,1021,116,1125,,,,1-,,Open,,6,97
24EW00378,X1624,,.,1,91,e4,W,111,1021,128,1125,,,,2+,,Preg,,6,97
24EW00379,X1626,,.,1,87,e4,W,113,1021,134,1125,,,,1-,,Preg,,6,97
24EW00380,X1639,,.,1,88,e5,W,122,1021,149,1125,,,,1-,,Preg,,6,97
24EW00381,X1679,,.,1,81,e3,W,103,1021,123,1125,,,,2+,,Preg,,6,97
24EW00382,X1695,,.,1,108,e5,W,141,1021,169,1125,,,,1-,,Preg,,6,97
24EW00383,X1731,,.,1,95,e5,W,112,1021,127,1125,,,,1-,,Preg,,6,97
24EW00384,X1752,,.,1,77,e4,0,,,,,,,,,,,,6,97
24EW00385,X1757,,2ND,1,103,e3,W,136,1021,158,1125,,,,1,,Preg,,6,97
24EW00386,X1799,,.,1,89,e4,W,112,1021,134,1125,,,,1-,,Preg,,6,97
24EW00387,X1836,,3RD,1,92,e3,W,118,1021,138,1125,,,,1-,,Preg,,6,97
24EW00388,X1842,,2ND,1,94,e4,W,109,1021,130,1125,,,,1-,,Preg,,6,97
24EW00389,X1848,,.,1,107,e4,W,130,1021,155,1125,,,,1-,,Preg,,6,97
24EW00390,X1868,,.,1,106,e5,W,129,1021,156,1125,,,,1-,,Preg,,6,97
24EW00391,X1893,,.,1,107,e3,W,128,1021,153,1125,,,,2+,,Preg,,9,BL
24EW00392,X1924,,.,1,90,e5,W,118,1021,143,1125,,,,1-,,Preg,,6,97
24EW00393,X1925,,.,1,89,e5,W,119,1021,135,1125,,,,1-,,Preg,,6,97
24EW00394,X1926,,.,1,92,e3,W,109,1021,123,1125,,,,1-,,Preg,,6,97
24EW00395,X1927,,.,1,110,e3,W,145,1021,146,1125,,,,1-,,Preg,,6,97
24EW00396,X1935,,.,1,102,e4,W,123,1021,143,1125,,,,1-,,Preg,,6,97
24EW00397,X1943,,1ST,1,98,e4,W,119,1021,139,1125,,,,1,,Preg,,6,97
24EW00398,X1958,,.,1,90,e5,W,111,1021,123,1125,,,,1-,,Preg,,6,97
24EW00399,X1959,,.,1,98,e3,W,129,1021,140,1125,,,,1-,,Open,,6,97
24EW00400,X1965,,.,1,81,e4,W,94,1021,110,1125,,,,1-,,Preg,,9,BL
24EW00401,X1978,,.,1,111,e5,W,130,1021,149,1125,,,,2-,,Preg,,9,BL
24EW00402,X2001,,.,1,101,e5,W,131,1021,149,1125,,,,1-,,Preg,,6,97
24EW00403,X2029,,.,1,85,e3,W,109,1021,113,1125,,,,1,,Preg,,6,97
24EW00404,X2030,,.,1,84,e4,W,109,1021,128,1125,,,,1,,Preg,,6,97
24EW00405,X2031,,.,1,106,e3,W,121,1021,141,1125,,,,1,,Preg,,6,97
24EW00406,X2036,,.,1,85,e5,W,103,1021,113,1125,,,,1-,,Preg,,6,97
24EW00407,X2037,,.,1,80,e3,W,110,1021,119,1125,,,,1-,,Preg,,6,97
24EW00408,X2039,,.,1,99,e4,W,123,1021,141,1125,,,,2+,,Preg,,6,97
24EW00409,X2057,,.,1,99,e5,W,99,1021,119,1125,,,,1,,Preg,,6,97
24EW00410,X2065,,.,1,114,e4,W,134,1021,165,1125,,,,1-,,Preg,,6,97
24EW00411,X2087,,.,1,110,e5,W,131,1021,146,1125,,,,1,,Preg,,6,97
24EW00412,X2089,,.,1,106,e5,W,128,1021,156,1125,,,,1-,,Preg,,6,97
24EW00413,X2091,,.,1,83,e4,W,102,1021,99,1125,,,,1-,,Open,,6,97
24EW00414,X2092,,.,1,88,e5,W,113,1021,136,1125,,,,,,Preg,,6,97
24EW00415,X2118,,.,1,108,e3,W,124,1021,145,1125,,,,1-,,Preg,,6,97
24EW00416,X2120,,2ND,1,119,e4,W,145,1021,160,1125,,,,1-,,Preg,,6,97
24EW00417,X2121,,.,1,112,e5,W,134,1021,164,1125,,,,1-,,Preg,,6,97
24EW00418,Y0523,,.,1,77,e2,W,95,1021,103,1125,,,,1,,Preg,,2,Kt
24EW00419,Y0525,,NOGRAFTMOM,1,87,e2,W,89,1021,106,1125,,,,1,,Preg,,2,Kt
24EW00420,Y0529,,.,1,98,e2,W,114,1021,131,1125,,,,1,,Preg,,2,Kt
24EW00421,Y0531,,With e1,1,73,e2,W,87,1021,92,1125,,,,1,,Preg,,2,Kt
24EW00422,Y0532,,1ST,1,75,e2,W,87,1021,102,1125,,,,1,,Preg,,5,Kt
24EW00423,Y0535,,.,1,74,e2,W,85,1021,94,1125,,,,1,,Preg,,1,Kt
24EW00424,Y0536,,.,1,69,e2,W,84,1021,95,1125,,,,1,,Preg,,5,Kt
24EW00425,Y0540,,POSSMXWY0541,1,61,e2,W,70,1021,84,1125,,,,1,,Preg,,1,Kt
24EW00426,Y0541,,POSSMXWY0540,1,90,e2,W,94,1021,108,1125,,,,1,,Preg,,5,Kt
24EW00427,Y0545,,.,1,85,e2,W,108,1021,120,1125,,,,1,,Preg,,8,Kt
24EW00428,Y0546,,.,1,83,e2,W,98,1021,109,1125,,,,1,,Preg,,8,Kt
24EW00429,Y0549,,.,1,79,e2,W,98,1021,108,1125,,,,1,,Preg,,8,Kt
24EW00430,Y0552,,.,1,77,e2,W,76,1021,86,1125,,,,1,,Preg,,5,Kt
24EW00431,Y0555,,.,1,84,e2,W,108,1021,119,1125,,,,1,,Preg,,8,Kt
24EW00432,Y0556,,.,1,70,e2,W,96,1021,102,1125,,,,1,,Preg,,5,Kt
24EW00433,Y0557,,.,1,66,e2,W,78,1021,90,1125,,,,,,Preg,,8,Kt
24EW00434,Y0565,,.,1,81,e2,W,105,1021,118,1125,,,,1,,Preg,,8,Kt
24EW00435,Y0567,,.,1,78,e2,W,92,1021,107,1125,,,,1,,Preg,,8,Kt
24EW00436,Y0570,,.,1,76,e2,W,87,1021,98,1125,,,,1,,Open,,8,Kt
24EW00437,Y0571,,.,1,87,e2,W,95,1021,107,1125,,,,1,,Open,,5,Kt
24EW00438,Y0576,,.,1,73,e2,W,83,1021,91,1125,,,,1,,Preg,,1,Kt
24EW00439,Y0579,,.,1,68,e2,W,75,1021,89,1125,,,,1,,Preg,,2,Kt
24EW00440,Y0582,,.,1,85,e2,W,110,1021,119,1125,,,,1,,Open,,4,Kt
24EW00441,Y0584,,2ND,1,73,e2,W,83,1021,96,1125,,,,1,,Preg,,2,Kt
24EW00442,Y0585,,1ST,1,67,e2,W,81,1021,92,1125,,,,1,,Preg,,5,Kt
24EW00443,Y0587,,2ND,1,61,e2,W,73,1021,84,1125,,,,1,,Preg,,5,Kt
24EW00444,Y0588,,.,1,99,e2,W,99,1021,119,1125,,,,1,,Preg,,8,Kt
24EW00445,Y0589,,1ST,1,78,e2,W,94,1021,105,1125,,,,1,,Preg,,2,Kt
24EW00446,Y0590,,.,1,88,e2,W,102,1021,117,1125,,,,1,,Preg,,1,Kt
24EW00447,Y0591,,Early,1,86,e2,W,95,1021,108,1125,,,,1,,Preg,,1,Kt
24EW00448,Y0592,,.,1,79,e2,W,92,1021,102,1125,,,,1,,Preg,,1,Kt
24EW00449,Y0593,,.,1,80,e2,W,101,1021,119,1125,,,,1,,Preg,,8,Kt
24EW00450,Y0594,,1ST,1,79,e2,W,96,1021,106,1125,,,,1,,Preg,,1,Kt
24EW00451,Y0595,,2ND,1,86,e2,W,109,1021,122,1125,,,,1,,Preg,,1,Kt
24EW00452,Y0599,,.,1,86,e2,W,113,1021,123,1125,,,,1,,Preg,,1,Kt
24EW00453,Y0600,,.,1,67,e2,W,79,1021,91,1125,,,,1,,Preg,,5,Kt
24EW00454,Y0604,,.,1,86,e2,W,108,1021,125,1125,,,,1,,Preg,,8,Kt
24EW00455,Y0605,,.,1,70,e2,W,92,1021,94,1125,,,,1,,Preg,,8,Kt
24EW00456,Y0608,,.,1,113,e2,W,131,1021,150,1125,,,,1,,Preg,,8,Kt
24EW00457,Y0609,,.,1,63,e2,W,85,1021,98,1125,,,,1,,Preg,,1,Kt
24EW00458,Y0610,,.,1,83,e2,W,99,1021,118,1125,,,,1,,Preg,,8,Kt
24EW00459,Y0613,,.,1,95,e2,W,112,1021,136,1125,,,,1,,Preg,,1,Kt
24EW00460,Y0617,,.,1,74,e2,W,89,1021,103,1125,,,,1,,Open,,1,Kt
24EW00461,Y0618,,.,1,85,e2,W,92,1021,98,1125,,,,1,,Preg,,1,Kt
24EW00462,Y0623,,.,1,61,e2,W,69,1021,79,1125,,,,1,,Preg,,1,Kt
24EW00463,Y0625,,.,1,85,e2,W,98,1021,109,1125,,,,,,Preg,,8,Kt
24EW00464,Y0626,,.,1,76,e2,W,92,1021,108,1125,,,,1,,Preg,,5,Kt
24EW00465,Y0627,,.,1,86,e2,W,102,1021,114,1125,,,,1,,Preg,,5,Kt
24EW00466,Y0630,,.,1,79,e2,W,90,1021,100,1125,,,,1,,Preg,,2,Kt
24EW00467,Y0631,,With e1,1,80,e2,W,96,1021,112,1125,,,,1,,Preg,,8,Kt
24EW00468,Y0643,,.,1,90,e2,W,114,1021,129,1125,,,,1,,Preg,,8,Kt
24EW00469,Y0645,,.,1,89,e2,W,110,1021,121,1125,,,,1,,Preg,,8,Kt
24EW00470,Y0646,,A1857BackToMo,1,69,e2,W,75,1021,89,1125,,,,1,,Preg,,8,Kt
24EW00471,Y0647,,.,1,59,e2,W,58,1021,68,1125,,,,,,Open,,1,Kt
24EW00472,Y0652,,.,1,83,e2,W,81,1021,100,1125,,,,1,,Preg,,5,Kt
24EW00473,Y0654,,.,1,89,e2,W,103,1021,116,1125,,,,1,,Preg,,5,Kt
24EW00474,Y0655,,"With e1,early",1,63,e2,W,76,1021,84,1125,,,,1,,Preg,,5,Kt
24EW00475,Y0663,,.,1,61,e2,W,66,1021,79,1125,,,,1,,Open,,1,Kt
24EW00476,Y0669,,Early,1,62,e2,W,79,1021,83,1125,,,,1,,Preg,,5,Kt
24EW00477,Y0675,,.,1,72,e2,W,88,1021,102,1125,,,,1,,Preg,,2,Kt
24EW00478,Y0678,,.,1,72,e2,W,83,1021,94,1125,,,,1,,Open,,5,Kt
24EW00479,Y0682,,.,1,70,e2,W,88,1021,94,1125,,,,1,,Preg,,1,Kt
24EW00480,Y0683,,.,1,68,e2,W,86,1021,103,1125,,,,1,,Preg,,8,Kt
24EW00481,Y0689,,With e1,1,70,e2,W,74,1021,81,1125,,,,1,,Preg,,2,Kt
24EW00482,Y0691,,,1,89,e2,W,100,1021,117,1125,,,,1,,Preg,,1,Kt
