UID,YR,SEX,ETAG,LB1,LINE,BPEN,DAM,DB1,DBRD,LINBR,TBR50,ADAM,WNAGE_60,WNAGE,CLR,HORN,BELLY,JAW,WNWT,F,N,T,C,L,CRIMP,SIDE,THIGH,THSCO,DENSITY,HAIR,WOOL,C53,SIRE,LBRD,ADG,TBRE,CTBR,LNDAM,TM,PENIS,BAND,IDX,BRWT,ABN,DISP,CULLFOR,C79,CADAM_25
54WN02137,54,1,9097,4,16,162,6989,4,40,27,1,2,51,111,1,4,07,1,66,14,04,09,10,043,11,4,5,2,27,1,6,,,40,508,1,1,16,1,1,9,129,96,,1,,0,2
54WN02138,54,1,9098,4,10,102,1785,5,48,,2,2,51,111,1,4,05,1,95,13,03,07,08,045,8,3,4,2,23,,,,,40,744,1,1,,1,5,9,155,124,,3,12,0,2
54WN02139,54,1,9099,4,07,072,6394,4,40,28,3,3,51,111,1,4,07,1,71,08,03,07,08,039,10,4,4,1,25,2,7,,,40,551,3,3,07,1,4,9,156,98,,1,,0,3
54WN02140,54,2,9101,4,13,132,5888,4,40,09,5,3,51,111,1,1,07,1,71,10,03,06,09,045,10,4,4,1,23,1,0,1,,40,564,5,2,13,1,,9,159,84,,1,,0,3
54WN02141,54,1,9102,4,13,132,5888,4,40,09,5,3,51,111,1,4,05,1,63,09,03,07,10,046,11,3,4,2,18,1,0,,,40,495,5,2,13,1,1,9,155,80,,1,,0,3
54WN02142,54,2,9103,4,15,152,1438,5,48,08,4,6,51,111,1,1,05,3,71,10,03,09,08,041,11,2,3,2,30,,,,,40,551,3,3,,1,,9,147,98,2,2,35,0,4
54WN02143,54,1,9104,4,15,152,1438,5,48,08,3,6,51,111,1,2,07,1,87,11,03,05,05,041,11,2,3,2,28,,,,,40,694,3,3,,1,3,9,145,100,,3,10,0,4
54WN02144,54,1,9105,4,06,062,6233,4,40,17,5,3,50,110,1,1,07,1,67,14,06,10,10,037,8,2,2,1,29,,,,,40,513,5,2,,1,1,9,120,106,,3,10,0,3
54WN02145,54,2,9106,4,06,062,6233,4,40,17,5,3,50,110,1,1,07,1,67,09,03,06,08,049,10,3,4,2,28,2,1,1,,40,527,5,2,06,1,,9,162,90,,1,,0,3
54WN02146,54,2,9107,4,06,062,5767,4,40,16,1,4,50,110,1,1,09,3,80,11,04,06,05,042,9,3,4,2,27,1,2,1,,40,627,1,1,06,1,,9,139,110,,1,,0,4
54WN02147,54,1,9108,4,06,062,3786,4,40,14,1,7,50,110,2,1,04,1,92,15,03,08,06,049,10,4,5,2,29,,,,,40,707,1,1,,1,2,9,138,142,,3,10,0,5
54WN02148,54,1,9109,4,16,162,4882,4,40,14,1,5,50,110,1,4,05,1,72,09,03,09,10,043,10,5,5,1,30,0,9,,,40,549,1,1,16,1,5,9,154,116,,1,,0,4
54WN02149,54,1,9110,4,82,018,7051,4,40,,1,2,50,110,1,4,05,1,84,10,03,09,08,044,8,4,6,3,32,,,,,40,667,1,1,12,7,3,9,160,106,,3,76,0,2
54WN02150,54,2,9112,4,73,327,5642,4,40,,1,4,50,110,1,1,06,1,87,08,03,04,06,046,11,4,8,5,25,,,1,,40,689,1,1,61,9,,9,166,112,2,1,,0,4
54WN02151,54,2,9113,4,06,062,3650,4,40,16,1,7,50,110,1,1,06,1,77,12,03,07,08,048,10,5,6,2,20,,,1,,40,585,1,1,06,1,,9,147,126,,1,,0,5
54WN02152,54,1,9114,4,15,152,5863,4,40,18,1,3,50,110,1,4,05,1,77,07,03,10,09,036,10,2,2,1,26,,,,,40,611,1,1,,1,1,9,163,98,,3,50,0,3
54WN02153,54,2,9115,4,18,182,1041,5,48,07,5,7,49,109,1,1,05,1,67,09,03,10,08,045,9,3,4,2,27,,,1,,40,523,5,2,18,1,,9,158,100,,1,,0,5
54WN02154,54,2,9116,4,18,182,1041,5,48,07,5,7,49,109,1,1,05,2,67,09,03,09,09,039,10,4,5,2,27,,,1,,40,523,5,2,18,1,,9,156,100,,1,,0,5
54WN02155,54,2,9117,4,14,142,6820,4,40,27,1,2,49,109,2,1,08,1,69,06,03,08,08,039,11,3,4,2,27,1,6,1,,40,550,1,1,14,1,,9,173,90,,1,,0,2
54WN02156,54,2,9118,4,07,072,5699,4,40,16,1,4,49,109,1,1,05,3,74,09,03,07,06,048,10,3,6,4,29,2,4,1,,40,589,1,1,07,1,,9,154,98,,1,,0,4
54WN02157,54,2,9120,4,03,032,6236,4,40,11,1,3,49,109,1,1,09,1,77,09,03,07,06,044,13,4,5,2,25,2,0,1,,40,607,1,1,03,1,,9,153,108,,1,,0,3
54WN02158,54,1,9121,4,06,062,5952,4,40,18,1,3,48,108,1,1,13,1,59,10,03,11,11,030,11,3,4,2,25,,,,,40,491,1,1,,1,1,9,132,60,,3,10,0,3
54WN02159,54,1,9122,4,73,137,1798,5,48,,1,2,48,108,1,4,05,1,88,09,03,06,05,039,12,5,5,1,24,,,,,40,687,1,1,61,9,1,9,158,138,,1,,0,2
54WN02160,54,2,9123,4,01,012,6687,4,40,20,1,2,48,108,1,1,09,1,67,06,04,06,08,035,13,2,3,2,31,2,5,1,,40,531,1,1,01,1,,9,163,96,,1,,0,2
54WN02161,54,2,9124,4,00,000,1312,5,48,,3,7,47,107,1,1,06,1,74,12,03,07,08,044,9,4,4,1,27,,,,,40,594,3,3,,0,,9,142,104,,2,17,0,5
54WN02162,54,2,9126,4,82,018,5911,4,40,,1,3,46,106,1,1,05,1,82,09,03,06,07,051,8,4,5,2,27,1,7,1,,40,658,1,1,12,7,,9,165,122,,1,,0,3
54WN02163,54,1,9127,4,03,032,6685,4,40,32,1,2,46,106,1,4,08,1,67,10,03,08,10,043,9,2,3,2,28,2,2,,,40,526,1,1,03,1,3,9,158,112,,1,,0,2
54WN02164,54,1,9128,4,12,122,6141,4,40,17,1,3,44,104,1,4,07,1,87,09,03,06,09,037,10,4,5,2,24,1,0,,,40,727,1,1,12,1,2,9,167,114,,1,,0,3
54WN02165,54,2,9129,4,07,072,6612,4,40,25,3,3,44,104,1,1,06,1,53,11,03,10,12,042,9,6,8,3,26,1,2,1,,40,444,3,3,07,1,,9,144,68,,1,,0,3
54WN02166,54,2,9132,4,05,052,6873,4,40,15,1,2,43,103,4,1,06,1,66,13,03,08,09,040,10,4,5,2,22,,,,,40,548,1,1,,1,,9,139,96,,2,40,0,2
54WN02167,54,1,9133,4,11,112,5786,4,40,23,1,4,43,103,1,7,07,1,63,11,03,11,10,045,11,2,2,1,28,,,,,40,507,1,1,,1,1,9,144,108,,3,37,0,4
54WN02168,54,1,9134,4,73,017,1704,5,48,,5,4,42,102,1,1,07,1,65,13,03,11,11,032,10,2,2,1,27,,,,,40,520,5,2,,9,1,9,133,120,,3,50,0,4
54WN02169,54,2,9135,4,73,017,1704,5,48,,5,4,52,112,1,1,07,1,56,09,03,07,11,033,10,2,3,2,28,,,1,,40,420,5,2,61,9,,9,143,90,,1,,0,4
54WN02170,54,1,9136,4,12,121,7098,4,40,23,1,2,42,102,1,2,08,1,65,10,03,09,10,034,11,2,3,2,21,,,,,40,537,1,1,12,1,1,9,150,102,,1,,0,2
54WN02171,54,1,9137,4,14,142,6920,4,40,27,1,2,40,100,1,1,07,1,60,13,05,11,11,036,11,2,3,2,27,,,,,40,500,1,1,,1,1,9,129,100,,3,50,0,2
54WN02172,54,2,9138,4,16,162,6592,4,40,20,1,3,40,100,1,1,05,1,78,10,04,08,08,040,8,3,4,2,29,,,,,40,670,1,1,,1,,9,156,110,,6,,0,3
54WN02173,54,2,9139,4,18,182,1616,5,48,00,1,5,39,99,1,1,06,1,82,11,03,07,07,039,11,3,4,2,26,,,,,40,719,1,1,,1,,9,151,108,,2,10,0,4
54WN02174,54,1,9140,4,73,107,3989,4,40,,1,7,38,98,1,2,08,1,66,08,03,09,11,031,9,3,3,1,23,,,,,40,592,1,1,,9,1,9,151,80,,3,50,0,5
54WN02175,54,2,9141,4,82,018,5165,4,40,,1,4,38,98,1,1,07,1,80,10,03,05,06,044,10,4,4,1,27,,,,,40,708,1,1,12,7,,9,155,106,,2,40,0,4
54WN02176,54,1,9142,4,05,052,3286,4,40,21,1,8,38,98,1,4,06,1,76,13,04,06,05,041,12,3,3,1,25,0,8,,,40,667,1,1,05,1,2,9,129,106,,1,,0,5
54WN02177,54,2,9143,4,12,121,6284,4,40,21,5,3,38,98,1,1,05,3,47,06,03,09,12,045,9,3,5,3,24,,,,,40,378,5,2,,1,,9,174,100,,2,35,0,3
54WN02178,54,2,9144,4,12,121,6284,4,40,21,5,3,38,98,1,1,05,1,49,07,03,11,13,041,11,4,8,5,27,0,8,1,,40,398,5,2,12,1,,9,171,100,,1,,0,3
54WN02179,54,2,9145,4,16,162,5057,4,40,19,1,5,37,97,1,1,06,1,82,15,04,06,07,038,10,2,3,2,24,,,,,40,734,1,1,,1,,9,132,108,,2,10,0,4
54WN02180,54,2,9146,4,82,018,4037,4,40,,1,6,36,96,1,1,05,3,79,10,03,07,07,034,12,2,3,2,23,,,,,40,727,1,1,11,7,,9,151,92,,2,12,0,4
54WN02181,54,1,9147,4,73,047,4828,4,40,,1,5,36,96,1,1,11,1,97,10,04,06,07,038,9,3,3,1,23,,,,,40,877,1,1,61,9,3,9,164,128,,1,,0,4
54WN02182,54,2,9148,4,04,042,4460,4,40,18,1,6,43,103,1,1,06,1,62,07,03,07,10,044,10,3,4,2,28,0,3,1,,40,511,1,1,04,1,,9,164,94,,1,,0,4
54WN02183,54,2,1921,5,90,322,1086,5,48,,5,7,75,135,1,1,07,1,80,07,03,04,06,053,10,4,4,1,33,,,2,,48,519,5,2,90,8,,1,180,100,,1,,0,5
54WN02184,54,1,1922,5,90,322,1086,5,48,,5,7,75,135,3,1,07,1,80,09,03,07,08,048,11,4,5,2,32,,,,,48,510,5,2,,8,4,1,168,112,,2,17,0,5
54WN02185,54,2,1925,5,90,322,4427,4,40,,5,6,73,133,3,1,05,1,62,12,03,07,10,043,12,3,4,2,29,,,,,48,405,5,2,,8,,1,142,82,,2,40,0,4
54WN02186,54,1,1926,5,90,322,4427,4,40,,5,6,73,133,1,5,06,1,78,10,03,07,10,040,12,2,3,2,28,,,,,48,510,5,2,,8,5,1,162,102,,3,50,0,4
54WN02187,54,1,1927,5,90,322,1057,5,48,,4,7,69,129,1,6,05,2,89,09,03,05,09,048,12,4,5,2,30,,,,,48,609,3,3,,8,4,1,160,104,,2,17,0,5
54WN02188,54,2,1928,5,90,322,1057,5,48,,3,7,69,129,4,1,04,1,89,07,03,04,05,053,9,3,4,2,30,,,,,48,616,3,3,,8,,1,183,96,,2,40,0,5
54WN02189,54,2,1929,5,90,322,1073,5,48,,5,7,67,127,1,1,05,1,60,11,03,07,09,043,11,5,6,2,31,,,,,48,397,5,2,,8,,5,137,96,,2,76,0,5
54WN02190,54,2,1930,5,90,322,1073,5,48,,5,7,67,127,1,1,05,1,80,10,04,05,08,049,12,4,5,2,30,,,1,,48,551,5,2,90,8,,5,160,100,2,1,,0,5
54WN02191,54,1,1932,5,90,322,1094,5,48,,3,7,66,126,4,5,05,1,85,11,04,05,08,039,13,3,4,2,32,,,,,48,605,3,3,,8,5,5,143,88,,2,17,0,5
54WN02192,54,1,1933,5,90,322,1056,5,48,,5,7,63,123,1,2,08,2,99,12,03,05,08,040,13,2,2,1,31,,,,,48,704,5,2,,8,5,5,164,124,,2,17,0,5
54WN02193,54,2,1934,5,90,322,1056,5,48,,5,7,63,123,1,1,06,1,71,05,03,06,07,043,11,4,4,1,30,,,2,,48,501,5,2,90,8,,5,175,94,,1,,0,5
54WN02194,54,1,1935,5,15,152,0084,5,92,08,1,8,58,118,1,5,09,1,83,11,04,07,07,034,14,2,3,2,32,,,,,48,619,1,1,,1,3,5,139,100,,3,12,0,5
54WN02195,54,2,1936,5,18,182,0085,5,92,06,3,8,58,118,1,1,05,1,75,10,03,07,06,044,10,4,6,3,29,,,,,48,564,3,3,,1,,9,143,84,,2,10,0,5
54WN02196,54,1,1937,5,15,152,0083,5,92,06,5,8,56,116,1,4,05,1,79,15,03,08,08,039,8,4,4,1,28,,,,,48,614,5,2,,1,2,9,128,78,,3,50,0,5
54WN02197,54,1,1938,5,15,152,0083,5,92,06,5,8,56,116,1,5,07,1,81,11,03,09,08,033,12,4,4,1,25,,,,,48,621,5,2,,1,2,9,145,90,,3,36,0,5
54WN02198,54,1,1939,5,18,182,0079,5,92,06,1,8,55,115,1,5,06,2,86,09,04,08,06,039,11,4,5,2,23,,,,,48,656,1,1,,1,3,9,146,106,,3,13,0,5
54WN02199,54,2,1940,5,00,321,3385,1,11,,1,3,53,113,1,1,05,1,95,09,03,06,06,040,9,3,4,2,25,1,9,1,,48,735,1,1,32,0,,9,163,120,,1,,0,3
54WN02200,54,1,1941,5,00,401,0923,2,13,,1,4,51,111,1,4,10,1,74,09,03,09,10,038,10,3,4,2,26,,,,,48,569,1,1,,0,1,9,149,108,,3,10,0,4
54WN02201,54,2,1942,5,00,540,0757,2,14,,1,2,50,110,1,1,05,1,72,12,03,06,09,043,10,4,5,2,27,1,7,1,,48,564,1,1,54,0,,9,143,100,,1,,0,2
54WN02202,54,1,1943,5,00,280,0652,2,14,,1,2,47,107,1,4,05,1,78,15,03,07,09,041,12,2,2,1,28,,,,,48,626,1,1,,0,5,9,131,110,,3,12,0,2
54WN02203,54,2,1944,5,00,710,5693,3,17,,1,6,44,104,1,1,10,1,77,09,03,06,08,039,8,2,3,2,24,,,1,,48,635,1,1,,0,,9,155,110,,1,,0,4
54WN02204,54,1,1947,5,00,460,0365,2,14,,1,2,40,100,1,4,07,1,60,14,04,11,12,028,12,4,4,1,28,,,,,48,496,1,1,,0,1,9,118,104,,3,10,0,2
54WN02205,54,2,1948,5,00,360,0737,2,14,,1,2,38,98,1,1,06,1,65,10,03,10,11,031,11,3,4,2,22,3,0,1,,48,563,1,1,36,0,,9,151,98,,1,,0,2
54WN02206,54,1,1949,5,00,730,6396,3,17,,5,4,37,97,1,3,05,1,52,12,03,10,12,039,11,3,3,1,26,,,,,48,433,5,2,,0,1,9,136,100,,3,10,0,4
54WN02207,54,2,1950,5,00,730,6396,3,17,,5,4,37,97,1,1,05,3,57,10,03,09,11,044,5,5,7,3,20,,,,,48,487,5,2,,0,,9,156,98,,2,35,0,4
54WN02208,54,1,1952,5,00,630,5676,3,17,,3,6,36,96,1,4,08,1,90,08,03,07,08,037,13,4,5,2,26,,,,,48,852,3,3,,0,3,9,176,82,,3,10,0,4
54WN02209,54,1,1953,5,00,710,6727,3,17,,5,3,35,95,6,2,07,1,56,10,03,11,12,035,10,3,3,1,24,,,,,48,484,5,2,,0,1,9,148,100,,3,40,0,3
54WN02210,54,2,1954,5,00,710,6727,3,17,,5,3,35,95,1,1,12,1,53,11,03,10,13,040,8,4,4,1,24,,,,,48,472,5,2,,0,,9,151,82,,2,10,0,3
54WN02211,54,2,1955,5,00,260,1398,2,13,,5,4,34,94,1,4,06,1,60,09,03,10,09,033,9,2,3,2,30,,,,,48,547,5,2,,0,,9,153,86,,2,10,0,4
54WN02212,54,1,1956,5,00,260,1398,2,13,,5,4,34,94,1,4,07,1,68,13,03,09,09,029,11,3,4,2,29,,,,,48,609,5,2,,0,1,9,134,108,,3,12,0,4
54WN02213,54,1,1957,5,00,441,1802,2,13,,1,3,34,94,1,4,05,1,81,13,05,08,09,038,8,3,4,2,25,,,,,48,777,1,1,,0,5,9,136,80,,3,10,0,3
54WN02214,54,1,1961,5,19,000,1958,5,48,,5,2,72,132,1,4,10,1,80,10,03,06,09,034,16,1,3,3,33,,,,,48,530,5,2,19,1,5,7,147,100,,1,,0,2
54WN02215,54,2,1962,5,19,000,1958,5,48,,5,2,72,132,1,1,07,1,79,09,03,07,06,038,8,5,7,3,34,,,1,,48,523,5,2,19,1,,7,150,100,,1,,0,2
54WN02216,54,1,1965,5,20,000,1960,5,48,,5,2,72,132,1,4,12,1,87,08,03,07,08,041,11,3,5,3,32,,,,,48,583,5,2,20,1,5,7,167,100,,1,,0,2
54WN02217,54,2,1966,5,20,000,1960,5,48,,5,2,72,132,1,1,05,1,83,06,03,06,07,046,10,5,7,3,30,0,0,1,,48,553,5,2,20,1,,7,177,100,,1,,0,2
54WN02218,54,1,1967,5,21,000,1959,5,48,,3,2,72,132,1,6,11,1,78,09,03,06,08,045,9,4,6,3,34,,,,,48,515,3,3,21,1,5,7,149,100,,1,,0,2
54WN02219,54,1,0001,6,06,060,6549,6,60,24,1,7,62,122,1,1,11,1,97,08,03,06,08,054,9,5,6,2,21,1,3,,,61,720,1,1,06,1,5,9,141,92,,1,,0,5
54WN02220,54,1,0002,6,83,034,7442,6,60,,5,5,62,122,2,1,07,1,92,10,03,06,08,046,9,5,6,2,25,,,,,61,666,5,2,82,7,5,9,135,108,,1,,0,4
54WN02221,54,1,0003,6,83,034,7442,6,60,,5,5,62,122,1,1,05,1,89,10,03,08,09,042,9,4,4,1,21,,,,,61,633,5,2,82,7,2,9,138,118,,1,,0,4
54WN02222,54,2,0004,6,73,096,1646,7,67,,5,3,62,122,1,1,05,1,92,08,04,06,04,049,9,5,6,2,31,,,1,,61,661,5,2,61,9,,9,143,114,,1,,0,3
54WN02223,54,1,0005,6,73,096,1646,7,67,,5,3,62,122,1,1,10,1,63,12,03,10,10,041,11,4,5,2,20,,,,,61,428,5,2,,9,1,9,116,108,,3,12,0,3
54WN02224,54,1,0007,6,83,074,5131,6,60,,1,9,61,121,1,1,07,1,106,07,03,05,06,049,13,5,7,3,20,,,,,61,769,1,1,82,7,5,9,137,130,,1,,0,5
54WN02225,54,1,0012,6,73,066,1661,7,67,,1,3,61,121,1,1,05,1,101,08,03,04,04,052,8,5,5,1,24,,,,,61,727,1,1,61,9,5,9,131,130,,1,,0,3
54WN02226,54,1,0013,6,85,065,7260,6,60,,3,5,61,121,1,1,09,1,112,09,03,07,04,050,12,5,8,4,30,,,,,61,828,3,3,,7,5,9,152,118,,2,17,0,4
54WN02227,54,1,0016,6,73,186,1509,7,67,,5,7,61,121,1,5,08,1,102,14,03,07,07,044,11,5,6,2,27,,,,,61,757,5,2,,9,5,9,144,104,,3,12,0,5
54WN02228,54,1,0017,6,73,186,1509,7,67,,5,7,61,121,1,4,07,1,68,14,03,07,10,046,12,4,4,1,31,,,,,61,473,5,2,,9,1,9,120,108,,3,50,0,5
54WN02229,54,1,0018,6,09,093,8716,6,60,29,1,2,61,121,3,1,06,1,67,09,03,08,12,046,5,5,8,4,22,,,,,61,479,1,1,,1,5,9,123,90,,3,40,0,2
54WN02230,54,2,0019,6,73,186,1645,7,67,,1,3,61,121,1,1,06,1,104,10,03,05,04,059,7,5,6,2,21,,,1,,61,742,1,1,61,9,,9,151,142,,1,,0,3
54WN02231,54,2,0020,6,84,044,7518,6,60,,5,5,61,121,1,1,05,1,81,07,04,07,07,040,9,4,5,2,26,,,,,61,580,5,2,,7,,9,133,108,,2,13,0,4
54WN02232,54,2,0021,6,84,044,7518,6,60,,5,5,61,121,3,1,05,1,81,09,03,07,08,043,10,5,5,1,23,,,,,61,588,5,2,,7,,9,132,98,,2,40,0,4
54WN02233,54,2,0023,6,73,026,1571,7,67,,1,5,61,121,1,1,05,1,96,09,03,04,03,072,7,6,8,3,27,,,2,,61,704,1,1,61,9,,9,148,108,,1,,0,4
54WN02234,54,1,0024,6,84,034,7414,6,60,,1,5,61,121,1,1,06,1,101,08,03,07,08,046,9,4,5,2,27,,,,,61,734,1,1,83,7,1,9,140,122,,1,,0,4
54WN02235,54,1,0025,6,08,080,8248,6,60,14,1,3,61,121,1,1,07,1,105,12,03,07,07,040,10,4,5,2,24,,,,,61,785,1,1,,1,3,9,139,100,,3,12,0,3
54WN02236,54,1,0026,6,07,070,6586,6,60,14,1,7,61,121,1,1,07,1,102,08,03,06,08,054,9,5,6,2,28,1,1,,,61,747,1,1,07,1,5,9,144,116,,1,,0,5
54WN02237,54,1,0027,6,07,073,6573,6,60,10,3,7,61,121,1,1,06,1,105,08,03,05,08,059,7,5,6,2,28,1,1,,,61,785,3,3,07,1,5,9,156,100,,1,,0,5
54WN02238,54,2,0029,6,07,073,7818,6,60,16,5,4,61,121,1,1,05,1,72,10,03,07,09,050,8,6,9,4,29,,,,,61,522,5,2,,1,,9,129,88,,2,10,0,4
54WN02239,54,2,0030,6,07,073,7818,6,60,16,5,4,61,121,1,1,05,1,63,09,03,08,08,052,8,6,8,3,28,,,1,,61,455,5,2,07,1,,9,123,80,,1,,0,4
54WN02240,54,1,0031,6,73,056,1668,7,67,,5,3,61,121,1,4,10,1,91,09,03,07,09,045,8,5,6,2,25,,,,,61,661,5,2,61,9,5,9,136,110,,1,,0,3
54WN02241,54,2,0032,6,73,056,1668,7,67,,5,3,61,121,1,1,06,1,70,08,04,08,10,048,6,4,6,3,22,,,2,,61,501,5,2,61,9,,9,135,94,,1,,0,3
54WN02242,54,1,0033,6,73,166,1596,7,67,,5,4,61,121,1,1,07,1,88,10,04,07,08,045,9,4,4,1,24,,,,,61,635,5,2,,9,3,9,138,112,,3,56,0,4
54WN02243,54,1,0034,6,73,166,1596,7,67,,5,4,61,121,1,1,12,1,100,08,03,05,06,046,10,3,4,2,27,,,,,61,737,5,2,61,9,5,9,150,108,,1,,0,4
54WN02244,54,2,0035,6,73,086,1475,7,67,,1,7,61,121,1,1,06,1,94,09,03,04,05,051,8,6,8,3,28,,,2,,61,679,1,1,61,9,,9,127,118,,1,,0,5
54WN02245,54,1,0036,6,73,096,1491,7,67,,1,7,61,121,1,1,07,1,98,08,03,04,06,065,7,6,8,3,26,,,,,61,711,1,1,61,9,5,9,138,120,,1,,0,5
54WN02246,54,1,0037,6,10,103,8991,6,60,26,1,2,61,121,1,2,05,1,94,15,04,09,08,045,11,4,4,1,27,,,,,61,686,1,1,,1,3,9,151,110,,3,13,0,2
54WN02247,54,1,0038,6,05,050,6425,6,60,15,5,7,61,121,1,3,07,1,93,10,03,05,07,051,8,4,5,2,25,,,,,61,676,5,2,05,1,3,9,146,112,,1,,0,5
54WN02248,54,1,0039,6,05,050,6425,6,60,15,5,7,61,121,1,1,07,1,91,08,03,06,09,061,6,6,8,3,22,,,,,61,673,5,2,05,1,2,9,148,96,,1,,0,5
54WN02249,54,1,0040,6,10,103,7226,6,60,10,1,5,61,121,1,1,07,1,106,10,03,05,05,050,9,5,5,1,21,1,7,,,61,770,1,1,10,1,3,9,139,128,,1,,0,4
54WN02250,54,1,0041,6,73,146,1575,7,67,,1,5,61,121,1,4,06,1,100,08,03,05,05,048,9,4,4,1,28,,,,,61,744,1,1,61,9,4,9,134,100,,1,,0,4
54WN02251,54,2,0042,6,73,036,1532,7,67,,1,6,60,120,1,1,08,1,90,08,04,04,04,060,9,6,7,2,28,,,1,,61,652,1,1,61,9,,9,132,118,,1,,0,4
54WN02252,54,1,0044,6,10,103,5250,6,60,12,4,9,60,120,1,1,08,1,97,11,04,04,05,051,9,4,4,1,25,0,6,,,61,743,3,3,10,1,3,9,141,78,,1,,0,5
54WN02253,54,1,0045,6,06,063,8627,6,60,25,1,3,60,120,1,4,05,1,84,15,06,09,09,044,9,4,6,3,24,,,,,61,602,1,1,,1,4,9,131,118,,7,,0,3
54WN02254,54,2,0046,6,03,033,8868,6,60,21,1,2,60,120,1,1,06,1,71,06,03,07,08,049,8,5,6,2,27,2,5,1,,61,500,1,1,03,1,,9,132,110,,1,,0,2
54WN02255,54,1,0047,6,04,040,8099,6,60,17,1,4,60,120,1,1,07,1,103,11,04,06,07,045,8,4,4,1,23,1,7,,,61,742,1,1,04,1,3,9,141,140,,1,,0,4
54WN02256,54,2,0049,6,06,063,8761,6,60,14,1,2,60,120,1,1,07,1,80,06,03,05,06,046,9,4,5,2,25,2,6,2,,61,583,1,1,06,1,,9,135,100,,1,,0,2
54WN02257,54,2,0050,6,73,086,1627,7,67,,1,4,60,120,1,1,05,3,80,10,03,07,08,053,10,5,6,2,27,,,,,61,577,1,1,,9,,9,130,108,,2,35,0,4
54WN02258,54,2,0051,6,03,033,7407,6,60,22,1,5,60,120,3,1,05,1,76,10,03,07,08,052,9,4,5,2,29,,,,,61,538,1,1,,1,,9,134,114,,2,40,0,4
54WN02259,54,1,0053,6,85,094,8878,6,60,,1,2,60,120,1,1,07,1,94,13,04,06,06,042,9,4,5,2,26,,,,,61,690,1,1,84,7,4,9,136,112,,1,,0,2
54WN02260,54,1,0055,6,02,023,8151,6,60,24,3,3,60,120,1,1,08,1,80,11,03,06,10,044,7,5,6,2,26,1,6,,,61,575,3,3,02,1,3,9,123,110,,1,,0,3
54WN02261,54,1,0056,6,05,053,7861,6,60,19,5,4,60,120,1,4,05,1,86,09,03,06,09,047,7,5,6,2,25,1,5,,,61,625,5,2,05,1,4,9,135,110,,1,,0,4
54WN02262,54,2,0057,6,05,053,7861,6,60,19,5,4,60,120,1,5,04,1,74,13,03,05,07,058,8,5,6,2,25,,,,,61,542,5,2,,1,,9,139,90,,2,36,0,4
54WN02263,54,2,0058,6,01,010,7450,6,60,18,3,5,60,120,1,1,07,1,82,09,03,05,07,046,9,5,8,4,18,,,1,,61,598,3,3,01,1,,9,129,102,,1,,0,4
54WN02264,54,1,0060,6,83,085,7738,6,60,,5,4,60,120,1,1,07,1,91,12,05,07,07,032,12,3,4,2,27,,,,,61,673,5,2,,7,5,9,132,102,,3,13,0,4
54WN02265,54,2,0061,6,83,085,7738,6,60,,5,4,60,120,1,1,06,1,77,09,03,05,06,050,9,4,5,2,28,,,1,,61,558,5,2,82,7,,9,135,100,,1,,0,4
54WN02266,54,2,0062,6,08,083,8060,6,60,17,1,4,60,120,1,1,04,1,76,08,04,06,08,047,8,5,8,4,31,1,2,1,,61,555,1,1,08,1,,9,121,94,,1,,0,4
54WN02267,54,2,0065,6,10,103,8150,6,60,16,1,3,60,120,1,1,06,1,100,09,03,04,06,055,7,6,8,3,26,0,9,1,,61,730,1,1,10,1,,9,142,124,,1,,0,3
54WN02268,54,2,0068,6,02,023,7999,6,60,18,3,4,60,120,2,1,05,1,81,09,03,05,09,060,9,5,8,4,27,2,0,1,,61,590,3,3,02,1,,9,144,102,,1,,0,4
54WN02269,54,1,0069,6,02,023,7999,6,60,18,4,4,60,120,1,1,09,1,102,12,03,06,07,046,10,3,4,2,26,2,0,,,61,780,3,3,02,1,5,9,153,84,,1,,0,4
54WN02270,54,2,0070,6,73,116,1654,7,67,,1,3,60,120,2,1,05,1,92,08,03,04,04,048,10,4,4,1,28,,,2,,61,668,1,1,61,9,,9,132,118,,1,,0,3
54WN02271,54,1,0073,6,85,055,8406,6,60,,1,3,60,120,1,1,06,1,96,09,07,07,05,042,9,4,5,2,29,,,,,61,728,1,1,,7,5,9,128,86,,3,10,0,3
54WN02272,54,1,0074,6,83,044,6611,6,60,,5,6,60,120,1,1,08,3,74,08,03,07,07,035,10,4,5,2,27,,,,,61,528,5,2,,7,3,9,113,106,,3,30,0,4
54WN02273,54,1,0075,6,83,044,6611,6,60,,5,6,60,120,1,1,05,1,87,09,03,08,09,041,9,5,5,1,25,,,,,61,625,5,2,82,7,4,9,131,120,,1,,0,4
54WN02274,54,2,0076,6,84,014,7741,6,60,,1,4,60,120,1,1,05,1,97,07,03,03,06,058,8,5,5,1,27,,,1,,61,727,1,1,83,7,,9,142,98,,1,,0,4
54WN02275,54,2,0077,6,10,100,8982,6,60,22,1,2,60,120,1,1,07,1,78,09,04,06,04,044,9,5,6,2,29,3,0,1,,61,575,1,1,10,1,,9,128,90,,1,,0,2
54WN02276,54,2,0078,6,85,015,7986,6,60,,1,4,60,120,1,1,05,1,93,06,03,06,05,047,10,4,5,2,26,,,,,61,683,1,1,,7,,9,137,110,,2,10,0,4
