UID,YR,SEX,ETAG,LB1,LINE,BPEN,DAM,DB1,DBRD,LINBR,TBR50,ADAM,WNAGE_60,WNAGE,CLR,HORN,BELLY,JAW,WNWT,F,N,T,C,L,C4445,SIDE,THIGH,THSCO,DENSITY,HAIR,WOOL,C53,ADG,C5758,C5960,LBRD,TBRE,CTBR,LNDAM,TM,PENIS,BAND,IDX,BRWT,ABN,DISP,CULLFOR,C79,CADAM_25
51WN01434,51,2,5958,4,16,102,3093,4,40,16,5,6,57,117,1,1,07,1,69,09,03,05,07,047,22,3,4,2,40,1,2,,501,25,05,40,5,2,,1,,3,155,104,,1,,0,4
51WN01435,51,1,5959,4,16,102,3093,4,40,16,5,6,57,117,1,2,08,1,90,11,03,05,09,029,33,2,4,2,44,1,2,,687,25,05,40,5,2,,1,5,3,161,96,,1,,0,4
51WN01436,51,1,5960,4,12,021,1362,5,48,09,5,4,57,117,1,7,06,1,91,11,03,05,07,044,22,2,3,2,41,1,2,,696,25,00,40,5,2,,1,1,3,166,96,,3,37,0,4
51WN01437,51,2,5961,4,12,021,1362,5,48,09,5,4,57,117,1,1,07,1,70,09,03,06,08,047,22,4,5,2,38,2,2,,521,25,00,40,5,2,,1,,3,157,90,,1,,0,4
51WN01438,51,1,5962,4,62,171,3809,4,40,,1,4,62,122,1,5,05,1,111,13,04,07,07,039,33,2,4,3,45,1,2,,787,20,,40,1,1,,5,3,5,152,150,,1,,0,4
51WN01439,51,1,5963,4,15,051,1030,5,48,07,1,4,62,122,1,4,07,1,88,09,04,07,07,039,11,2,2,1,33,2,2,,613,20,00,40,1,1,,1,3,5,149,132,,1,,0,4
51WN01440,51,2,5966,4,62,141,3385,4,40,,7,5,62,122,1,1,06,1,95,09,03,05,05,040,33,2,4,3,40,2,2,,707,20,,40,7,3,,5,,5,155,88,,2,40,0,4
51WN01441,51,2,5968,4,62,111,0510,5,48,,7,6,57,117,1,1,07,1,88,06,03,06,07,035,33,3,5,3,45,2,3,,682,25,00,40,7,3,,5,,3,169,82,,1,,0,4
51WN01442,51,1,5969,4,62,111,0510,5,48,,8,6,62,122,1,7,08,1,74,07,03,08,10,031,22,2,3,2,35,1,2,,541,20,00,40,7,3,,5,5,5,152,80,,3,37,0,4
51WN01443,51,2,5970,4,18,122,1444,5,48,08,1,3,62,122,1,4,03,1,82,09,05,07,06,046,22,4,5,2,35,2,3,,587,20,00,40,1,1,,1,,5,142,104,,1,,0,3
51WN01444,51,1,5971,4,17,112,0218,5,48,04,1,7,62,122,1,1,07,1,96,11,03,05,07,035,22,4,5,3,30,2,2,,692,20,00,40,1,1,,1,4,5,149,116,,1,,0,5
51WN01445,51,2,5972,4,62,181,0846,5,48,,1,5,62,122,1,1,05,1,86,10,03,05,05,050,22,3,4,3,38,2,3,,615,20,00,40,1,1,,5,,5,148,110,,1,,0,4
51WN01446,51,1,5973,4,62,111,0244,5,48,,4,7,62,122,1,7,07,1,90,08,03,08,09,033,11,2,2,1,41,2,2,,657,20,,40,3,3,,5,5,5,161,98,,3,37,0,5
51WN01447,51,2,5974,4,62,111,0244,5,48,,3,7,62,122,1,1,05,1,83,09,03,06,06,045,33,2,4,2,38,2,3,,600,20,,40,3,3,,5,,5,149,98,,1,,0,5
51WN01448,51,2,5975,4,62,081,1119,5,48,,5,4,57,117,2,1,05,1,76,12,03,06,07,034,33,2,4,3,52,2,3,,564,25,,40,5,2,,5,,3,133,100,,1,,0,4
51WN01449,51,2,5976,4,62,081,1119,5,48,,5,4,57,117,1,1,07,1,63,09,03,07,11,033,22,2,3,2,44,2,2,,462,25,,40,5,2,,5,,3,146,90,,2,10,0,4
51WN01450,51,1,5977,4,62,132,0487,5,48,,5,6,57,117,1,4,06,1,96,06,03,06,07,035,11,4,4,1,45,2,2,,725,25,,40,5,2,,5,2,3,187,112,,3,36,0,4
51WN01451,51,2,5978,4,62,132,0487,5,48,,5,6,57,117,1,3,05,1,78,08,03,05,09,035,22,3,4,2,44,2,3,,573,25,,40,5,2,,5,,3,161,110,,1,,0,4
51WN01452,51,1,5979,4,01,012,4151,4,40,25,1,6,62,122,1,4,06,1,95,09,03,06,07,051,22,5,6,2,47,3,3,,680,20,20,40,1,1,,1,2,5,175,120,,7,,0,4
51WN01453,51,2,5980,4,62,152,4030,4,40,,1,3,62,122,1,1,07,1,83,10,03,06,06,047,33,4,6,3,32,2,2,,598,20,00,40,1,1,,5,,5,146,100,,1,,0,3
51WN01454,51,2,5981,4,12,021,1445,5,48,07,1,3,62,122,1,1,06,1,86,08,03,06,07,043,22,2,3,2,38,2,2,,615,20,00,40,1,1,,1,,5,161,110,,1,,0,3
51WN01455,51,1,5982,4,18,122,4741,4,40,16,1,6,62,122,1,5,05,1,87,09,03,06,05,044,22,4,5,2,41,3,2,,644,20,00,40,1,1,,1,3,5,150,84,,1,,0,4
51WN01456,51,2,5983,4,01,012,3172,4,40,22,1,6,62,122,1,1,05,1,90,09,03,06,05,051,22,4,5,3,39,2,2,,643,20,18,40,1,1,,1,,5,164,116,,1,,0,4
51WN01457,51,2,5985,4,62,061,0666,5,48,,5,6,57,117,1,1,09,1,86,11,05,05,06,033,33,2,4,2,41,1,2,,636,25,,40,5,2,,5,,3,138,116,,1,,0,4
51WN01458,51,1,5986,4,62,061,0666,5,48,,5,6,57,117,1,1,06,1,68,13,04,08,08,029,22,3,4,2,45,1,2,,485,25,,40,5,2,,5,1,3,119,112,,3,10,0,4
51WN01459,51,2,5987,4,62,091,0865,5,48,,5,5,57,117,1,1,06,1,75,13,03,05,07,036,11,3,3,1,45,2,3,,554,25,,40,5,2,,5,,3,129,102,,1,,0,4
51WN01460,51,1,5988,4,62,091,0865,5,48,,5,5,57,117,1,6,04,1,71,11,03,10,10,039,22,2,3,2,41,2,3,,503,25,,40,5,2,,5,1,3,149,122,,3,36,0,4
51WN01461,51,2,5989,4,17,112,0921,5,48,05,1,5,61,121,1,1,05,1,101,07,03,05,06,051,22,4,5,3,30,2,2,,727,21,00,40,1,1,,1,,5,183,130,,1,,0,4
51WN01462,51,2,5991,4,62,172,0521,5,48,,3,6,61,121,1,1,06,1,77,04,03,06,09,045,22,4,5,3,40,4,3,,570,21,,40,3,3,,5,,5,177,80,,1,,0,4
51WN01463,51,1,5992,4,03,032,3931,4,40,08,4,4,61,121,1,1,07,1,98,10,06,05,04,030,22,4,5,2,37,1,2,,724,21,07,40,3,3,,1,3,5,135,104,,3,13,0,4
51WN01464,51,2,5993,4,03,032,3931,4,40,08,3,4,61,121,2,1,09,1,96,09,03,06,05,039,22,4,5,2,42,1,2,,707,21,07,40,3,3,,1,,5,158,104,,1,,0,4
51WN01465,51,1,5994,4,08,082,3966,4,40,16,5,4,56,116,1,1,06,1,71,12,03,08,10,040,33,2,4,3,47,2,2,,522,26,03,40,5,2,,1,2,3,149,104,,1,,0,4
51WN01466,51,1,5995,4,08,082,3966,4,40,16,5,4,56,116,1,1,05,1,74,13,04,07,09,033,22,3,4,2,32,1,2,,536,26,03,40,5,2,,1,2,3,135,118,,3,10,0,4
51WN01467,51,2,5996,4,05,052,3129,4,40,18,3,6,62,122,1,1,06,1,78,13,03,07,09,041,22,4,5,3,40,2,2,,570,20,07,40,3,3,,1,,5,135,84,,1,,0,4
51WN01468,51,2,5998,4,12,021,0942,5,48,14,5,5,56,116,1,1,06,1,66,08,04,05,06,033,22,3,4,2,37,3,3,,500,26,00,40,5,2,,1,,3,140,80,,2,10,0,4
51WN01469,51,2,5999,4,12,021,0942,5,48,14,5,5,56,116,1,3,05,1,67,07,03,06,08,035,33,2,4,3,44,3,2,,516,26,00,40,5,2,,1,,3,157,72,,2,36,0,4
51WN01470,51,1,6000,4,14,041,0832,5,48,17,5,5,56,116,1,4,09,1,63,09,03,07,11,032,11,2,2,1,46,2,2,,455,26,00,40,5,2,,1,3,3,153,102,,1,,0,4
51WN01471,51,2,6001,4,14,041,0832,5,48,17,5,5,56,116,1,1,06,1,74,06,03,05,08,036,22,2,3,2,42,2,2,,560,26,00,40,5,2,,1,,3,170,90,,1,,0,4
51WN01472,51,1,6002,4,17,112,0675,5,48,05,5,6,56,116,1,5,07,1,91,09,03,08,10,036,22,3,4,2,40,2,2,,672,26,00,40,5,2,,1,5,3,178,130,,1,,0,4
51WN01473,51,2,6003,4,17,112,0675,5,48,05,5,6,56,116,1,1,05,1,78,05,03,05,06,036,44,4,7,3,40,2,2,,595,26,00,40,5,2,,1,,3,171,90,,1,,0,4
51WN01474,51,1,6004,4,15,051,4258,4,40,15,1,3,62,122,1,7,06,1,94,09,05,07,07,035,22,3,4,2,42,3,2,,677,20,02,40,1,1,,1,2,5,149,114,,3,37,0,3
51WN01475,51,2,6005,4,16,102,4106,4,40,28,1,3,61,121,1,1,05,1,73,07,03,06,06,038,22,4,5,2,48,1,2,,536,21,14,40,1,1,,1,,5,152,82,,1,,0,3
51WN01476,51,1,6006,4,62,141,4178,4,40,,1,3,61,121,1,1,05,1,102,12,03,05,06,045,22,4,5,2,41,2,2,,737,21,00,40,1,1,,5,2,5,154,128,,1,,0,3
51WN01477,51,2,6007,4,62,142,0336,5,48,,1,7,61,121,3,1,06,1,83,06,03,06,06,043,22,2,3,3,43,2,2,,590,21,,40,1,1,,5,,5,163,116,,2,40,0,5
51WN01478,51,1,6008,4,07,072,3994,4,40,22,1,4,61,121,1,1,06,1,91,10,03,05,06,040,22,4,5,3,46,2,2,,666,21,14,40,1,1,,1,2,5,155,104,,1,,0,4
51WN01479,51,1,6010,4,08,082,4644,4,40,26,1,2,61,121,1,1,06,1,90,12,04,07,09,036,22,2,3,2,44,2,2,,656,21,13,40,1,1,,1,3,5,148,106,,1,,0,2
51WN01480,51,2,6011,4,62,111,0780,5,48,,1,5,61,121,1,5,05,1,108,07,03,05,05,045,22,3,4,3,42,3,3,,795,21,00,40,1,1,,5,,5,182,118,,2,36,0,4
51WN01481,51,1,6012,4,17,112,4491,4,40,15,1,2,61,121,1,4,06,1,84,07,03,07,07,039,33,2,4,3,44,2,2,,621,21,01,40,1,1,,1,3,5,164,88,3,5,03,0,2
51WN01482,51,1,6013,4,02,022,4016,4,40,37,1,3,61,121,1,2,05,1,68,06,03,08,08,042,22,3,4,2,42,2,2,,506,21,19,40,1,1,,1,2,5,163,68,,1,,0,3
51WN01483,51,2,6015,4,06,062,3716,4,40,24,1,4,61,121,1,1,07,1,70,09,03,06,09,048,22,3,4,2,40,2,3,,483,21,16,40,1,1,,1,,5,153,116,,1,,0,4
51WN01484,51,1,6016,4,62,172,0656,5,48,,5,6,56,116,1,5,07,1,90,13,03,04,06,030,33,2,4,2,42,,,,695,,,40,5,2,,5,1,3,140,94,,3,36,0,4
51WN01485,51,1,6017,4,62,172,0656,5,48,,5,6,56,116,1,5,06,1,93,11,03,07,07,038,33,4,6,3,30,,,,721,,,40,5,2,,5,3,3,162,94,,3,36,0,4
51WN01486,51,2,6018,4,11,011,0900,5,48,05,5,5,56,116,1,1,05,1,74,09,03,05,07,039,33,2,4,3,42,3,3,,559,26,00,40,5,2,,1,,3,152,92,,1,,0,4
51WN01487,51,2,6019,4,11,011,0900,5,48,05,5,5,56,116,1,1,03,1,68,09,03,05,05,034,33,2,4,3,48,3,3,,503,26,00,40,5,2,,1,,3,137,96,,1,,0,4
51WN01488,51,1,6020,4,14,041,0819,5,48,15,5,5,56,116,1,1,07,1,61,08,03,09,11,033,22,2,3,2,47,2,2,,448,26,00,40,5,2,,1,1,3,156,90,,1,,0,4
51WN01489,51,1,6021,4,14,041,0819,5,48,15,5,5,56,116,1,4,06,1,61,08,03,07,12,038,33,2,4,3,34,2,2,,460,26,00,40,5,2,,1,3,3,162,76,,1,,0,4
51WN01490,51,1,6022,4,13,031,1165,5,48,09,5,4,56,116,1,4,06,1,63,11,03,07,08,032,22,2,3,2,40,2,2,,481,26,00,40,5,2,,1,2,3,133,72,,1,,0,4
51WN01491,51,2,6023,4,13,031,1165,5,48,09,5,4,56,116,1,1,05,1,71,09,03,06,07,039,22,3,4,2,44,2,2,,526,26,00,40,5,2,,1,,3,150,100,,1,,0,4
51WN01492,51,1,6024,4,62,181,0600,5,48,,5,6,56,116,1,1,07,1,69,13,03,06,09,036,11,3,3,1,42,2,2,,505,26,,40,5,2,,5,1,3,132,104,,3,10,0,4
51WN01493,51,2,6025,4,62,181,0600,5,48,,5,6,56,116,1,3,07,1,74,13,03,07,08,036,33,2,4,3,42,1,2,,541,26,,40,5,2,,5,,3,131,112,,1,,0,4
51WN01494,51,2,6026,4,02,022,3438,4,40,22,1,5,61,121,1,1,05,1,74,07,03,07,07,048,22,2,3,2,36,1,2,,527,21,09,40,1,1,,1,,5,162,102,,1,,0,4
51WN01495,51,2,6027,4,16,102,4304,4,40,12,1,3,61,121,1,1,05,1,66,07,03,08,08,050,22,4,5,2,40,2,2,,463,21,00,40,1,1,,1,,5,155,100,,3,65,0,3
51WN01496,51,1,6028,4,16,102,4941,4,40,21,1,2,61,121,1,4,06,1,70,12,03,07,09,033,22,2,3,2,42,2,2,,511,21,10,40,1,1,,1,2,5,128,82,,1,,0,2
51WN01497,51,1,6029,4,18,122,1265,5,48,04,1,4,61,121,1,1,05,1,119,11,03,05,06,046,22,4,5,3,45,2,2,,866,21,00,40,1,1,,1,3,5,176,142,,1,,0,4
51WN01498,51,1,6030,4,06,062,3814,4,40,16,1,4,61,121,1,1,06,1,91,09,03,06,09,042,22,3,4,2,45,3,3,,648,21,04,40,1,1,,1,3,5,168,126,,1,,0,4
51WN01499,51,1,6031,4,15,051,4854,4,40,16,1,2,61,121,1,7,07,1,75,09,03,08,09,031,22,3,4,2,50,1,2,,545,21,01,40,1,1,,1,1,5,141,90,,3,37,0,2
51WN01500,51,1,6032,4,01,012,3846,4,40,27,3,4,61,121,1,4,06,1,96,07,03,06,08,045,33,3,5,3,35,2,2,,698,21,,40,3,3,,1,3,5,185,116,,1,,0,4
51WN01501,51,1,6033,4,07,072,4573,4,40,34,2,2,61,121,1,4,06,1,72,13,04,09,09,034,33,2,4,3,36,2,2,,493,21,31,40,1,1,,1,2,5,126,124,,3,12,0,2
51WN01502,51,1,6034,4,17,112,0448,5,48,01,1,6,61,121,1,5,05,1,99,08,03,06,07,043,33,2,4,3,38,2,2,,727,21,00,40,1,1,,1,4,5,172,110,,1,,0,4
51WN01503,51,2,6035,4,12,021,1447,5,48,07,1,3,61,121,1,5,04,1,91,09,03,05,07,052,44,3,6,4,47,3,3,,663,21,00,40,1,1,,1,,5,167,108,,2,36,0,3
51WN01504,51,2,6036,4,07,072,4100,4,40,23,1,3,60,120,4,1,06,1,94,12,04,06,05,043,33,3,5,4,42,,,,687,,12,40,1,1,,1,,5,145,116,,2,40,0,3
51WN01505,51,1,6037,4,16,102,4295,4,40,19,1,3,60,120,1,1,06,1,81,09,03,06,08,034,22,2,3,2,46,2,2,,592,22,16,40,1,1,,1,3,5,151,100,,1,,0,3
51WN01506,51,2,6038,4,01,012,4664,4,40,33,1,2,60,120,1,1,06,1,93,09,03,05,07,049,22,5,6,3,46,2,2,,700,22,20,40,1,1,,1,,5,174,90,,1,,0,2
51WN01507,51,1,6039,4,12,021,1613,5,48,02,3,2,60,120,1,4,05,1,83,05,03,06,08,040,22,4,5,3,57,4,3,,622,22,00,40,3,3,,1,2,5,174,84,,1,,0,2
51WN01508,51,2,6040,4,12,021,1613,5,48,02,4,2,60,120,1,4,06,1,73,09,03,08,09,039,22,4,5,3,44,3,2,,538,22,00,40,3,3,,1,,5,145,84,,2,36,0,2
51WN01509,51,1,6041,4,11,011,4888,4,40,11,1,2,60,120,1,6,06,1,88,09,03,07,06,039,22,2,3,2,44,3,3,,637,22,20,40,1,1,,1,3,5,155,116,,3,37,0,2
51WN01510,51,1,6042,4,04,042,3939,4,40,12,5,4,55,115,1,4,06,1,82,09,03,07,07,037,33,3,5,3,29,1,2,,617,27,05,40,5,2,,1,3,3,173,110,,1,,0,4
51WN01511,51,1,6043,4,04,042,3939,4,40,12,5,4,55,115,1,4,05,1,84,08,03,05,08,040,22,4,5,2,35,1,3,,633,27,05,40,5,2,,1,1,3,175,112,,1,,0,4
51WN01512,51,1,6044,4,05,052,4252,4,40,15,3,3,60,120,1,5,03,1,77,15,03,05,07,040,22,3,4,3,40,2,2,,573,22,03,40,3,3,,1,4,5,117,82,,3,10,0,3
51WN01513,51,1,6047,4,04,042,5024,4,40,38,1,2,60,120,1,4,07,1,73,08,03,06,10,047,22,5,6,3,44,1,2,,507,22,18,40,1,1,,1,5,5,168,122,,1,,0,2
51WN01514,51,2,6048,4,06,062,4049,4,40,21,1,3,60,120,1,1,05,1,73,05,03,07,09,043,22,2,3,3,33,1,2,,518,22,14,40,1,1,,1,,5,172,108,,1,,0,3
51WN01515,51,1,6049,4,62,141,4631,4,40,,1,2,60,120,3,4,09,1,94,11,03,07,07,047,22,4,5,2,41,1,3,,683,22,00,40,1,1,,5,1,5,156,120,,3,40,0,2
51WN01516,51,2,6051,4,08,082,3892,4,40,19,1,4,60,120,2,1,05,1,71,13,03,07,09,039,11,3,3,1,40,1,2,,515,22,13,40,1,1,,1,,5,127,92,1,2,01,0,4
51WN01517,51,1,6053,4,16,102,2470,4,40,13,1,8,60,120,1,1,06,1,88,09,04,08,08,031,22,2,3,2,32,2,2,,637,22,00,40,1,1,,1,2,5,151,116,,6,,0,5
51WN01518,51,2,6054,4,00,092,0366,5,48,,5,7,55,115,1,1,06,1,77,09,03,05,07,053,11,4,4,1,46,3,3,,584,27,00,40,5,2,,0,,3,163,98,,1,,0,5
51WN01519,51,2,6055,4,00,092,0366,5,48,,5,7,55,115,1,1,06,1,82,09,04,05,06,038,22,4,5,2,48,3,3,,621,27,00,40,5,2,,0,,3,152,106,,2,10,0,5
51WN01520,51,2,6056,4,62,132,4133,4,40,,5,3,55,115,1,1,06,1,66,09,03,06,08,037,22,3,4,2,33,2,2,,503,27,00,40,5,2,,5,,3,144,82,,1,,0,3
51WN01521,51,2,6057,4,62,132,4133,4,40,,5,3,55,115,1,1,08,1,66,07,03,06,09,040,22,3,4,2,37,1,2,,499,27,00,40,5,2,,5,,3,159,86,,2,50,0,3
51WN01522,51,1,6058,4,62,161,3581,4,40,,5,5,55,115,1,4,07,1,98,10,03,05,09,027,22,3,4,2,38,2,2,,736,27,,40,5,2,,5,1,3,170,134,,1,,0,4
51WN01523,51,1,6059,4,62,161,3581,4,40,,5,5,55,115,2,7,06,1,83,13,03,08,10,029,22,3,4,2,40,1,3,,626,27,,40,5,2,,5,3,3,144,110,,3,37,0,4
51WN01524,51,2,6060,4,13,031,1174,5,48,10,5,4,55,115,1,1,05,1,56,12,03,09,11,040,22,3,4,2,42,2,2,,400,27,00,40,5,2,,1,,3,132,100,,1,,0,4
51WN01525,51,2,6061,4,13,031,1174,5,48,10,5,4,55,115,1,1,05,1,62,10,03,07,08,049,22,2,3,2,40,1,2,,450,27,00,40,5,2,,1,,3,144,102,,1,,0,4
51WN01526,51,2,6062,4,14,041,4117,4,40,24,5,3,55,115,1,1,09,1,65,07,03,06,07,032,33,3,5,3,45,2,2,,485,27,14,40,5,2,,1,,3,153,92,,1,,0,3
51WN01527,51,1,6063,4,14,041,4117,4,40,24,5,3,55,115,1,1,09,1,57,07,03,09,14,029,22,2,3,2,51,2,2,,414,27,14,40,5,2,,1,1,3,165,94,,5,08,0,3
51WN01528,51,2,6064,4,62,061,1225,5,48,,5,4,55,115,1,1,06,1,64,09,05,08,08,029,22,3,4,2,41,2,2,,466,27,,40,5,2,,5,,3,129,104,,2,10,0,4
51WN01529,51,2,6065,4,62,061,1225,5,48,,5,4,55,115,1,1,07,1,73,09,03,05,07,036,22,3,4,2,50,2,2,,541,27,,40,5,2,,5,,3,148,108,,1,,0,4
51WN01530,51,2,6066,4,03,032,3254,4,40,13,5,5,55,115,1,1,08,1,76,11,03,07,07,033,22,3,4,2,48,1,2,,570,27,08,40,5,2,,1,,3,142,104,,1,,0,4
51WN01531,51,2,6067,4,03,032,3254,4,40,13,5,5,55,115,1,1,07,1,73,08,03,05,07,033,22,2,3,2,49,2,2,,553,27,08,40,5,2,,1,,3,154,94,,1,,0,4
51WN01532,51,1,6070,4,18,122,1443,5,48,08,5,3,55,115,1,5,04,1,69,09,03,05,08,044,22,5,6,2,41,2,2,,522,27,00,40,5,2,,1,1,3,155,90,,3,76,0,3
51WN01533,51,2,6071,4,18,122,1443,5,48,08,5,3,55,115,1,5,07,1,56,09,03,06,07,043,22,3,4,2,38,2,2,,417,27,00,40,5,2,,1,,3,136,80,,2,10,0,3
51WN01534,51,2,6073,4,11,011,4887,4,40,10,3,2,60,120,1,1,05,1,74,11,03,07,07,038,33,3,5,3,36,2,2,,547,22,07,40,3,3,,1,,5,132,84,,1,,0,2
51WN01535,51,2,6074,4,62,171,3756,4,40,,3,4,60,120,1,1,05,1,84,09,03,05,08,041,22,4,5,3,43,2,2,,618,22,,40,3,3,,5,,5,154,98,,1,,0,4
51WN01536,51,2,6076,4,07,072,4182,4,40,27,1,3,60,120,1,1,06,1,50,14,03,10,12,029,11,3,3,1,47,1,2,,313,22,36,40,1,1,,1,,5,105,124,,2,10,0,3
51WN01537,51,1,6077,4,18,122,1551,5,48,07,1,3,60,120,1,1,05,1,84,11,03,06,10,046,22,4,5,3,37,2,2,,605,22,00,40,1,1,,1,4,5,153,114,,1,,0,3
51WN01538,51,2,6078,4,62,071,1387,5,48,,3,4,60,120,1,1,04,1,93,08,03,05,06,044,22,3,4,2,46,2,2,,702,22,,40,3,3,,5,,5,164,88,,1,,0,4
51WN01539,51,2,6079,4,18,122,1034,5,48,07,1,4,60,120,1,3,05,1,62,08,03,07,08,047,22,4,5,2,38,1,2,,435,22,00,40,1,1,,1,,5,141,98,,2,10,0,4
51WN01540,51,1,6080,4,62,161,4048,4,40,,1,3,60,120,1,5,07,1,98,12,03,06,08,038,22,3,4,2,44,2,2,,713,22,,40,1,1,,5,3,5,151,124,,3,36,0,3
51WN01541,51,2,6081,4,06,062,3517,4,40,20,5,5,54,114,1,1,06,1,55,10,03,07,08,037,11,4,4,1,49,2,2,,411,28,12,40,5,2,,1,,3,134,82,,2,10,0,4
51WN01542,51,2,6082,4,06,062,3517,4,40,20,5,5,54,114,1,1,07,1,60,09,03,05,07,035,22,2,3,2,36,2,2,,458,28,12,40,5,2,,1,,3,139,78,,1,,0,4
51WN01543,51,1,6083,4,16,102,2823,4,40,08,5,7,54,114,1,4,05,1,61,13,03,09,12,033,22,2,3,2,50,1,2,,451,28,08,40,5,2,,1,1,3,133,96,,3,10,0,5
51WN01544,51,2,6084,4,16,102,2823,4,40,08,5,7,54,114,1,1,05,1,66,14,03,05,10,047,22,3,4,2,40,2,2,,500,28,08,40,5,2,,1,,3,134,90,,2,10,0,5
51WN01545,51,2,6085,4,62,131,4722,4,40,,1,2,59,119,1,1,05,1,76,09,03,05,07,042,22,3,4,3,45,2,2,,571,23,01,40,1,1,,5,,5,144,80,,1,,0,2
51WN01546,51,1,6086,4,08,082,3990,4,40,18,3,4,59,119,1,4,05,1,69,12,05,09,10,036,22,4,5,2,30,2,2,,508,23,27,40,3,3,,1,1,5,124,86,,3,10,0,4
51WN01547,51,1,6088,4,62,151,4118,4,40,,5,3,54,114,2,5,05,1,76,10,03,07,09,033,33,2,4,3,35,3,3,,589,28,00,40,5,2,,5,3,3,153,88,,3,36,0,3
51WN01548,51,1,6089,4,62,151,4118,4,40,,5,3,54,114,1,4,07,1,73,11,03,08,10,027,33,2,4,2,43,3,3,,556,28,00,40,5,2,,5,2,3,143,96,,3,10,0,3
51WN01549,51,2,6090,4,62,061,0923,5,48,,5,5,54,114,1,1,06,1,67,11,03,07,08,032,22,3,4,2,40,1,2,,500,28,00,40,5,2,,5,,3,132,100,,2,10,0,4
51WN01550,51,1,6091,4,62,061,0923,5,48,,5,5,54,114,1,5,06,1,78,12,04,07,10,035,22,2,3,2,46,1,2,,593,28,00,40,5,2,,5,1,3,145,104,,3,36,0,4
51WN01551,51,2,6092,4,06,062,3413,4,40,18,5,5,54,114,2,1,06,1,65,09,03,07,07,038,22,3,4,2,49,2,2,,505,28,09,40,5,2,,1,,3,146,74,1,3,01,0,4
51WN01552,51,1,6093,4,06,062,3413,4,40,18,5,5,54,114,1,1,07,1,65,11,03,08,09,037,22,3,4,2,46,2,2,,495,28,09,40,5,2,,1,3,3,144,86,,1,,0,4
51WN01553,51,1,6094,4,12,021,1302,5,48,08,5,4,54,114,1,3,07,1,71,08,03,06,09,033,33,2,4,3,44,2,2,,532,28,00,40,5,2,,1,2,3,159,104,,1,,0,4
51WN01554,51,2,6095,4,12,021,1302,5,48,08,5,4,54,114,1,1,07,1,73,09,03,05,06,040,22,3,4,2,45,2,2,,558,28,00,40,5,2,,1,,3,150,94,,1,,0,4
51WN01555,51,2,6096,4,62,071,0441,5,48,,3,6,59,119,1,1,05,1,93,08,03,05,05,042,22,4,5,3,37,2,3,,708,23,00,40,3,3,,5,,5,161,88,,1,,0,4
51WN01556,51,1,6098,4,06,062,3283,4,40,24,5,5,54,114,1,1,07,1,62,09,03,06,09,035,11,3,3,1,38,2,3,,470,28,09,40,5,2,,1,3,3,151,84,,3,10,0,4
51WN01557,51,1,6099,4,06,062,3283,4,40,24,5,5,54,114,1,4,06,1,47,11,03,11,13,029,22,3,4,2,44,2,2,,340,28,09,40,5,2,,1,1,3,133,82,,6,,0,4
51WN01558,51,2,6100,4,62,161,3097,4,40,,5,6,54,114,1,1,06,1,73,10,03,06,08,031,22,3,4,2,37,2,2,,547,28,,40,5,2,,5,,3,142,106,,1,,0,4
51WN01559,51,2,6101,4,62,161,3097,4,40,,5,6,54,114,1,1,06,1,69,09,03,05,07,031,22,2,3,2,44,2,3,,516,28,,40,5,2,,5,,3,140,102,,1,,0,4
51WN01560,51,2,6102,4,07,072,4000,4,40,26,1,4,59,119,1,1,05,1,93,13,03,05,05,037,33,4,6,3,38,2,2,,686,23,18,40,1,1,,1,,5,139,114,,1,,0,4
51WN01561,51,2,6103,4,15,051,4749,4,40,14,1,2,59,119,1,1,06,1,87,07,03,06,07,037,33,2,4,3,31,2,2,,642,23,01,40,1,1,,1,,5,162,106,,1,,0,2
51WN01562,51,1,6104,4,62,171,4165,4,40,,1,3,59,119,1,1,05,1,106,14,05,08,06,037,22,4,5,3,40,2,3,,782,23,,40,1,1,,5,4,5,136,130,,3,12,0,3
51WN01563,51,2,6105,4,62,141,3488,4,40,,1,5,59,119,1,1,07,1,94,08,03,06,05,043,22,4,5,2,45,1,2,,691,23,01,40,1,1,,5,,5,163,118,,1,,0,4
51WN01564,51,1,6107,4,62,172,4691,4,40,,3,2,59,119,1,1,07,1,92,06,04,06,07,032,33,3,5,4,47,1,2,,689,23,00,40,3,3,,5,5,5,166,100,,3,10,0,2
51WN01565,51,1,6108,4,16,102,2704,4,40,05,1,7,59,119,1,4,05,1,86,12,07,08,07,043,22,3,4,2,32,1,2,,627,23,00,40,1,1,,1,2,5,127,114,,3,10,0,5
51WN01566,51,2,6109,4,17,112,0655,5,48,01,5,6,54,114,1,1,06,1,90,07,03,05,07,039,22,2,3,2,40,1,2,,686,28,00,40,5,2,,1,,3,177,118,,1,,0,4
51WN01567,51,1,6110,4,17,112,0655,5,48,01,5,6,54,114,1,1,05,1,83,04,03,07,10,037,33,3,5,3,45,3,4,,630,28,00,40,5,2,,1,2,3,195,112,,3,76,0,4
51WN01568,51,2,6111,4,00,092,1145,5,48,,5,4,54,114,1,1,07,1,70,10,03,05,08,034,11,2,2,1,45,2,2,,525,28,02,40,5,2,,0,,3,141,102,,2,10,0,4
51WN01569,51,2,6112,4,00,092,1145,5,48,,5,4,54,114,1,1,05,1,81,09,03,05,07,043,22,2,3,2,35,2,3,,607,28,02,40,5,2,,0,,3,161,118,,1,,0,4
