UID,IDLAMB,YR,SEX,ETAG,LB1,LINE,BPEN,DAM,DBRD,DB1,LINBR,TBRE,ADAM,WNAGE_60,WNAGE,CLR,HORN,STM,JAW,WNWT,F,N,T,C,L,TIME,SIDE,THIGH,THSCO,CAUSE,DB2,LBRD,SIRE,SBRD,ADG,ADG6061,DINBR,LNDAM,TM,ADG67,BAND,IDX,BRWT,C75,DISP,CADAM,CTBR,ABN
73WN00592,73187938,73,1,7938,3,76,761,4882,18,1,,3,3,58,118,1,4,,2,79,11,04,10,08,036,14,2,2,1,,8,18,5211,18,602,60,,76,6,2,3,132,80,,,3,3,
73WN00593,73187939,73,2,7939,3,76,760,9398,14,1,,5,5,58,118,2,1,07,1,66,09,04,10,08,032,9,2,2,1,,4,18,6961,18,475,47,,76,6,5,3,135,100,,,4,2,
73WN00594,73187940,73,2,7940,3,76,760,9398,14,1,,5,5,58,118,2,1,,1,57,09,03,12,10,036,21,2,2,1,,4,18,6961,18,403,40,,76,6,3,3,138,94,,,4,2,
73WN00595,73187941,73,2,7941,3,70,701,5197,18,1,,1,2,57,117,1,1,,1,49,06,03,12,11,035,4,2,2,1,,8,18,5391,18,342,34,,70,2,2,3,140,90,,,2,1,
73WN00596,73187942,73,1,7942,3,74,741,4323,18,1,,1,3,57,117,1,6,,1,84,11,03,10,08,034,13,2,2,1,,8,18,6098,18,602,60,,74,6,2,3,138,136,,3,3,1,
73WN00597,73187944,73,1,7944,3,76,760,9699,14,1,,5,5,57,117,1,4,,2,76,09,03,10,09,034,23,2,2,1,,4,18,6961,18,538,53,,76,6,8,3,151,130,,,4,2,
73WN00598,73187945,73,2,7945,3,76,760,9699,14,1,,5,5,57,117,1,1,,1,70,07,03,10,09,032,14,2,2,1,,4,18,6961,18,504,50,,76,6,4,3,156,110,,,4,2,
73WN00599,73187946,73,2,7946,3,76,760,4883,18,1,,5,3,57,117,1,1,,1,47,06,03,11,10,034,7,2,3,2,,8,18,6961,18,328,32,,76,6,8,3,144,86,,,3,2,
73WN00600,73187947,73,1,7947,3,76,760,4883,18,1,,5,3,57,117,1,1,,1,58,06,03,12,10,034,13,3,3,1,,8,18,6961,18,405,40,,76,6,5,3,153,106,,,3,2,
73WN00601,73187948,73,2,7948,3,70,701,2984,18,1,,3,6,57,117,1,1,,1,71,09,03,09,08,042,18,2,2,1,,8,18,5391,18,525,52,,70,2,5,3,145,96,,,4,3,
73WN00602,73187950,73,1,7950,3,75,752,9083,14,1,,1,6,57,117,1,5,,2,93,07,03,07,07,037,13,2,2,1,,4,18,6634,18,692,69,,75,6,2,3,164,120,,3,4,1,
73WN00603,73187951,73,1,7951,3,76,762,5038,18,1,,1,3,57,117,1,7,,2,64,08,03,13,11,035,21,2,3,2,,8,18,5903,18,441,44,,76,6,1,3,142,124,,3,3,1,
73WN00604,73187952,73,2,7952,3,73,732,5841,18,1,,1,2,57,117,1,1,,5,66,06,03,09,07,044,22,2,3,2,,8,18,6293,18,474,47,,73,6,4,3,152,106,,,2,1,
73WN00605,73187953,73,3,7953,3,70,701,4433,18,1,,4,3,58,118,1,1,,1,47,11,03,13,12,027,,2,2,1,,8,18,5391,18,342,34,,70,2,2,9,,66,,3,3,3,
73WN00606,73187954,73,1,7954,3,70,701,4433,18,1,,3,3,57,117,1,4,,1,66,10,03,09,11,039,14,2,2,1,,8,18,5391,18,496,49,,70,2,6,3,138,80,,3,3,3,
73WN00607,73187955,73,1,7955,3,76,760,5694,18,1,,1,2,57,117,1,5,,1,74,07,03,12,08,039,1,2,2,1,,8,18,6961,18,526,52,,76,6,6,3,153,124,,3,2,1,
73WN00608,73187956,73,1,7956,3,75,752,3785,18,1,,1,4,57,117,1,7,,1,91,08,04,09,07,039,6,2,2,1,,8,18,6634,18,662,66,,75,6,2,3,155,136,,,4,1,
73WN00609,73187957,73,3,7957,3,73,731,5580,18,1,,4,2,57,117,1,1,,1,63,11,03,10,09,030,,2,2,1,,8,18,6552,18,467,46,,73,6,7,9,,84,,3,2,3,
73WN00610,73187959,73,1,7959,3,70,701,3111,18,1,,1,5,56,116,1,2,,1,77,09,03,09,09,035,19,2,2,1,,8,18,5391,18,574,57,,70,2,4,3,142,104,,,4,1,
73WN00611,73187960,73,2,7960,3,70,701,2896,18,1,,1,6,56,116,1,1,07,3,73,07,03,07,07,037,6,2,2,1,,8,18,5391,18,534,53,,70,2,4,3,145,110,,,4,1,
73WN00612,73187961,73,2,7961,3,70,700,5141,18,1,,1,3,56,116,1,1,,3,56,07,03,10,09,036,19,2,2,1,,8,18,5486,18,397,39,,70,2,7,3,135,100,,,3,1,
73WN00613,73187963,73,1,7963,3,72,830,4093,18,1,,3,4,56,116,1,2,,1,63,12,04,11,10,022,1,2,2,1,,8,18,5480,18,466,46,,72,3,6,3,105,90,,,4,3,
73WN00614,73187964,73,1,7964,3,73,731,5272,18,1,,1,2,56,116,1,1,,1,84,14,06,09,07,032,9,2,2,1,,8,18,6552,18,617,61,,73,6,7,3,110,124,,3,2,1,
73WN00615,73187967,73,1,7967,3,75,750,5226,18,1,,3,2,56,116,2,4,,2,79,09,03,09,08,026,6,2,2,1,,8,18,6362,18,590,59,,75,6,0,3,140,106,,,2,3,
73WN00616,73187969,73,1,7969,3,74,742,6062,18,1,,3,2,56,116,1,1,,2,74,08,03,11,10,031,14,2,2,1,,8,18,6518,18,572,57,,74,6,2,3,149,76,,,2,3,
73WN00617,73187970,73,3,7970,3,74,742,6062,18,1,,4,2,57,117,1,1,,2,63,09,04,10,09,035,,2,2,1,,8,18,6518,18,462,46,,74,6,2,9,,90,,3,2,3,
73WN00618,73187972,73,2,7972,3,75,751,3389,18,1,,5,4,55,115,1,1,,2,49,09,03,11,11,031,21,2,2,1,,8,18,6306,18,344,34,,75,6,4,3,130,94,,,4,2,
73WN00619,73187973,73,1,7973,3,75,751,3389,18,1,,5,4,55,115,1,1,,2,74,11,03,09,08,040,13,2,3,2,,8,18,6306,18,539,53,,75,6,9,3,140,120,,,4,2,
73WN00620,73187974,73,1,7974,3,75,751,3635,18,1,,1,4,55,115,2,1,,6,95,09,14,09,07,037,8,2,2,1,,8,18,6306,18,692,69,,75,6,2,3,116,154,,3,4,1,
73WN00621,73187976,73,1,7976,3,70,701,4732,18,1,,5,3,55,115,1,1,,2,68,09,03,09,08,038,11,3,3,1,,8,18,5391,18,492,49,,70,2,2,3,145,114,,3,3,2,
73WN00622,73187977,73,2,7977,3,70,701,4732,18,1,,5,3,55,115,1,1,,1,64,08,03,08,08,038,22,2,2,1,,8,18,5391,18,470,47,,70,2,0,3,148,100,,,3,2,
73WN00623,73187978,73,2,7978,3,73,731,5242,18,1,,1,2,55,115,1,1,,1,62,07,03,11,10,032,6,2,2,1,,8,18,6552,18,443,44,,73,6,3,3,143,110,,,2,1,
73WN00624,73187979,73,2,7979,3,74,740,6260,18,1,,1,2,55,115,1,1,,1,73,11,03,09,08,035,11,2,2,1,,8,18,7206,18,530,53,,74,6,0,3,130,120,,,2,1,
73WN00625,73187980,73,2,7980,3,75,750,3718,18,1,,1,4,55,115,2,1,,3,72,08,03,09,07,037,13,2,2,1,,8,18,6362,18,517,51,,75,6,7,3,139,126,,,4,1,
73WN00626,73187981,73,1,7981,3,73,732,5548,18,1,,1,2,53,113,1,2,,1,78,08,03,11,08,038,4,2,3,2,,8,18,6293,18,575,57,,73,6,5,3,152,130,,3,2,1,
73WN00627,73187982,73,2,7982,3,73,731,5392,18,1,,5,2,53,113,1,1,,1,50,09,03,11,12,035,20,2,2,1,,8,18,6552,18,354,35,,73,6,4,3,140,100,,,2,2,
73WN00628,73187983,73,2,7983,3,73,731,5392,18,1,,5,2,53,113,1,1,07,1,54,08,03,11,12,025,22,2,2,1,,8,18,6552,18,395,39,,73,6,5,3,142,94,,,2,2,
73WN00629,73187984,73,1,7984,3,73,731,9493,14,1,,5,5,53,113,1,4,,1,72,09,03,11,10,027,24,2,2,1,,4,18,6552,18,543,54,,73,6,3,3,145,106,,3,4,2,
73WN00630,73187985,73,2,7985,3,73,731,9493,14,1,,5,5,53,113,2,1,,1,52,11,03,12,10,025,6,2,2,1,,4,18,6552,18,367,36,,73,6,7,3,116,105,,,4,2,
73WN00631,73187986,73,1,7986,3,74,740,5324,18,1,,3,2,54,114,1,6,,1,50,15,03,13,11,033,23,2,2,1,,8,18,7206,18,347,34,,74,6,7,3,95,104,,3,2,3,
73WN00632,73187989,73,2,7989,3,70,702,5676,18,1,,1,2,52,112,1,1,,1,68,06,03,11,09,030,5,2,2,1,,8,18,5626,18,514,51,,70,2,4,3,150,104,,,2,1,
73WN00633,73187990,73,1,7990,3,74,740,8734,14,1,,1,7,51,111,1,1,,1,52,08,03,11,10,028,20,2,2,1,,4,18,7206,18,355,35,,74,6,5,3,126,126,,3,5,1,
73WN00634,73187991,73,2,7991,3,76,762,5507,18,1,,1,2,51,111,1,1,,1,83,04,03,10,08,030,18,2,2,1,,8,18,5903,18,634,63,,76,6,4,3,173,126,,,2,1,
73WN00635,73187992,73,1,7992,3,74,742,8686,14,1,,5,7,50,110,1,6,,1,63,10,03,12,11,033,11,2,2,1,,4,18,6518,18,473,47,,74,6,3,3,144,110,,3,5,2,
73WN00636,73187993,73,1,7993,3,74,742,8686,14,1,,5,7,50,110,1,1,,1,60,14,03,11,11,032,18,3,3,1,,4,18,6518,18,415,41,,74,6,5,3,120,144,,3,5,2,
73WN00637,73187994,73,1,7994,3,76,760,4353,18,1,,1,3,48,108,1,4,,1,84,07,03,11,07,031,22,2,2,1,,8,18,6961,18,672,67,,76,6,2,3,155,114,,,3,1,
73WN00638,73187995,73,1,7995,3,74,741,9019,14,1,,3,6,48,108,1,4,,2,82,11,04,09,09,031,9,2,2,1,,4,18,6098,18,680,68,,74,6,0,3,133,86,,3,4,3,
73WN00639,73187997,73,2,7997,3,75,752,3317,18,1,,5,4,48,108,1,1,,3,58,07,03,09,09,032,6,2,2,1,,8,18,6634,18,446,44,,75,6,6,3,144,98,,,4,2,
73WN00640,73187998,73,1,7998,3,75,752,3317,18,1,,5,4,48,108,1,5,,2,66,06,03,09,08,031,3,2,2,1,,8,18,6634,18,515,51,,75,6,5,3,152,104,,,4,2,
73WN00641,73187999,73,1,7999,3,70,700,3120,18,1,,5,5,48,108,1,1,,1,66,07,03,11,10,028,1,2,2,1,,8,18,5486,18,522,52,,70,2,2,3,150,96,,,4,2,
73WN00642,73188000,73,2,8000,3,70,700,3120,18,1,,5,5,48,108,1,1,,1,60,06,03,10,09,032,3,2,2,1,,8,18,5486,18,474,47,,70,2,4,3,152,88,,,4,2,
73WN00643,73188001,73,1,8001,3,74,742,9490,14,1,,5,5,47,107,1,7,,1,78,11,04,10,09,033,1,2,2,1,,4,18,6518,18,626,62,,74,6,6,3,140,110,,,4,2,
73WN00644,73188002,73,1,8002,3,74,742,9490,14,1,,5,5,47,107,1,7,,1,63,13,03,12,10,036,22,2,2,1,,4,18,6518,18,471,47,,74,6,1,3,123,126,,,4,2,
73WN00645,73188003,73,2,8003,3,70,702,2960,18,1,,1,6,43,103,1,1,,1,82,06,03,09,09,030,1,2,2,1,,8,18,5626,18,664,66,,70,2,4,3,161,136,,3,4,1,
73WN00646,73188004,73,2,8004,3,72,970,4697,18,1,,1,3,43,103,1,1,,1,66,09,06,11,07,035,9,2,2,1,,8,18,5821,18,534,53,,72,3,4,3,120,110,,,3,1,
73WN00647,73188005,73,1,8005,3,74,741,9378,14,1,,5,5,42,102,1,1,,2,69,10,03,11,10,031,14,2,2,1,,4,18,6098,18,527,52,,74,6,7,3,141,152,,3,4,2,
73WN00648,73188006,73,2,8006,3,74,741,9378,14,1,,5,5,42,102,1,1,07,2,47,09,03,12,09,026,4,2,2,1,,4,18,6098,18,357,35,,74,6,7,3,120,106,,,4,2,
73WN00649,73188007,73,1,8007,3,76,760,5846,18,1,,1,2,42,102,1,1,,1,70,05,03,11,09,027,22,2,2,1,,8,18,6961,18,571,57,,76,6,1,3,155,118,,,2,1,
73WN00650,73428154,73,2,8154,4,08,082,3333,42,4,39,1,4,82,142,1,1,,2,75,08,03,08,08,044,3,3,3,1,,2,42,6095,42,455,45,33,08,1,5,6,131,104,,2,4,1,
73WN00651,73428155,73,1,8155,4,08,082,2224,42,4,38,5,6,77,137,2,4,,4,123,09,03,05,06,044,21,3,3,1,,2,42,6095,42,800,80,37,08,1,0,7,178,134,,,4,2,
73WN00652,73428156,73,1,8156,4,08,082,2224,42,4,38,5,6,77,137,1,1,,2,90,09,04,06,06,039,12,2,2,1,,2,42,6095,42,588,58,37,08,1,8,7,139,94,,,4,2,
73WN00653,73428157,73,2,8157,4,08,082,5769,42,4,41,1,2,80,140,1,1,,1,87,09,03,07,06,048,5,3,3,1,,2,42,6095,42,556,55,33,08,1,6,6,142,92,,,2,1,
73WN00654,73428158,73,1,8158,4,03,032,4518,42,4,29,1,3,76,136,1,1,,2,65,11,03,09,09,042,15,3,3,1,,2,42,6163,42,419,41,32,03,1,9,7,108,80,,3,3,1,
73WN00655,73428159,73,2,8159,4,08,082,6126,42,4,39,1,2,79,139,1,1,,1,64,05,03,09,07,042,3,3,3,1,,2,42,6095,42,387,38,29,08,1,7,6,139,102,,2,2,1,
73WN00656,73428160,73,2,8160,4,14,142,3063,42,4,41,5,5,79,139,1,1,,3,80,05,03,06,07,047,3,3,3,1,,2,42,6350,42,511,51,33,14,1,1,6,159,90,,,4,2,
73WN00657,73428161,73,1,8161,4,14,142,3063,42,4,41,5,5,79,139,1,1,,2,84,05,03,07,07,048,2,3,3,1,,2,42,6350,42,534,53,33,14,1,4,6,162,98,,,4,2,
73WN00658,73428162,73,1,8162,4,07,072,6779,42,4,46,3,2,75,135,1,2,,1,103,07,04,07,07,037,3,3,4,2,,2,42,5765,42,686,68,42,07,1,6,7,164,104,,,2,3,
73WN00659,73428163,73,2,8163,4,07,072,6779,42,4,46,3,2,75,135,1,1,,1,73,06,03,07,09,042,32,2,3,2,,2,42,5765,42,461,46,42,07,1,1,7,154,108,,,2,3,
73WN00660,73428164,73,2,8164,4,03,032,4550,42,4,29,1,3,75,135,1,1,,1,83,08,03,08,07,040,25,3,3,1,,2,42,6163,42,539,53,25,03,1,9,7,138,102,,,3,1,
73WN00661,73428165,73,2,8165,4,14,142,6047,42,4,43,1,2,74,134,1,1,,3,82,05,03,06,07,044,34,3,3,1,,2,42,6350,42,540,54,43,14,1,0,7,158,96,,,2,1,
73WN00662,73428166,73,1,8166,4,08,082,6218,42,4,44,1,2,74,134,1,1,,2,77,08,03,09,09,041,30,4,4,1,,2,42,6095,42,496,49,36,08,1,6,7,137,106,,3,2,1,
73WN00663,73428167,73,2,8167,4,07,072,3326,42,4,42,5,4,74,134,1,1,,1,74,04,03,09,08,038,23,2,3,2,,2,42,5765,42,475,47,30,07,1,5,7,158,104,,,4,2,
73WN00664,73428168,73,1,8168,4,07,072,3326,42,4,42,5,4,74,134,1,2,,2,74,05,03,09,08,039,34,3,4,2,,2,42,5765,42,470,47,30,07,1,0,7,152,110,,3,4,2,
73WN00665,73428169,73,2,8169,4,08,082,4946,42,4,36,1,3,78,138,1,1,02,1,73,08,03,08,08,048,2,2,3,2,,2,42,6095,42,465,46,35,08,1,5,6,135,88,,,3,1,
73WN00666,73428170,73,2,8170,4,07,072,4570,42,4,39,1,3,77,137,1,1,,3,102,08,03,05,06,048,2,4,4,1,,2,42,5765,42,653,65,38,07,1,3,6,158,126,,,3,1,
73WN00667,73428171,73,2,8171,4,08,082,4313,42,4,35,1,4,77,137,1,1,,2,76,08,03,09,08,053,3,4,4,1,,2,42,6095,42,474,47,33,08,1,4,6,143,110,,,4,1,
73WN00668,73428172,73,1,8172,4,14,142,5855,42,4,63,1,2,77,137,1,2,,3,91,05,03,07,06,048,2,3,4,2,,2,42,6350,42,581,58,37,14,1,1,6,158,114,,,2,1,
73WN00669,73428173,73,2,8173,4,14,142,6706,42,4,43,1,2,76,136,1,1,,1,77,05,03,09,08,042,1,3,4,2,,2,42,6350,42,504,50,43,14,1,4,6,156,84,,,2,1,
73WN00670,73428174,73,2,8174,4,14,142,1910,42,4,38,1,6,76,136,1,1,,1,78,08,03,07,08,050,2,3,4,2,,2,42,6350,42,484,48,33,14,1,4,6,143,122,,,4,1,
73WN00671,73428175,73,2,8175,4,08,082,2631,42,4,39,1,5,76,136,1,1,,1,69,08,03,07,06,053,4,3,4,2,,2,42,6095,42,431,43,37,08,1,1,6,131,104,,2,4,1,
73WN00672,73428176,73,1,8176,4,75,750,5886,42,4,,3,2,71,131,1,2,,1,47,04,03,11,11,035,27,4,4,1,,2,42,6277,42,318,31,,75,6,8,1,141,54,,3,2,3,
73WN00673,73428178,73,2,8178,4,08,082,2857,42,4,38,5,5,75,135,1,1,,1,63,09,03,09,07,049,2,2,3,2,,2,42,6095,42,396,39,37,08,1,6,6,127,96,,2,4,2,
73WN00674,73428179,73,1,8179,4,08,082,2857,42,4,38,5,5,75,135,1,2,,2,80,09,03,09,08,040,2,3,3,1,,2,42,6095,42,516,51,37,08,1,6,6,139,104,,3,4,2,
73WN00675,73428181,73,2,8181,4,14,142,3430,42,4,37,1,4,75,135,1,1,,1,77,09,03,07,07,044,1,3,3,1,,2,42,6350,42,496,49,38,14,1,6,6,131,100,,2,4,1,
73WN00676,73428182,73,2,8182,4,07,072,4627,42,4,40,5,3,75,135,1,1,,1,78,10,03,07,09,050,3,3,4,2,,2,42,5765,42,501,50,43,07,1,1,6,141,104,,,3,2,
73WN00677,73428183,73,1,8183,4,07,072,4627,42,4,40,5,3,75,135,1,4,,2,96,04,03,06,08,046,3,3,4,2,,2,42,5765,42,640,64,43,07,1,0,6,182,96,,,3,2,
73WN00678,73428184,73,2,8184,4,14,142,3549,42,4,38,1,4,75,135,1,1,,1,77,06,03,08,06,046,4,2,3,2,,2,42,6350,42,496,49,41,14,1,6,6,145,100,,,4,1,
73WN00679,73428185,73,2,8185,4,14,142,5751,42,4,36,1,2,71,131,1,1,,1,80,06,03,07,08,042,5,3,4,2,,2,42,6350,42,527,52,33,14,1,7,7,158,110,,,2,1,
73WN00680,73428186,73,2,8186,4,08,082,4536,42,4,36,1,3,74,134,1,1,,2,78,06,03,09,08,045,3,3,3,1,,2,42,6095,42,496,49,38,08,1,6,6,151,116,,,3,1,
73WN00681,73428187,73,2,8187,4,07,072,1820,42,4,38,5,6,74,134,1,1,,1,72,08,03,07,08,047,2,3,4,2,,2,42,5765,42,463,46,28,07,1,3,6,143,100,,2,4,2,
73WN00682,73428188,73,1,8188,4,07,072,1820,42,4,38,5,6,74,134,1,4,,1,88,09,03,07,08,051,2,3,4,2,,2,42,5765,42,564,56,28,07,1,4,6,155,124,,3,4,2,
73WN00683,73428189,73,1,8189,4,03,032,4528,42,4,30,1,3,74,134,1,2,,1,90,09,03,06,06,042,2,3,3,1,,2,42,6163,42,594,59,45,03,1,4,6,136,104,,,3,1,
73WN00684,73428190,73,2,8190,4,07,072,5757,42,4,46,1,2,70,130,1,2,,1,70,03,03,09,08,036,25,2,2,1,,2,42,5765,42,446,44,37,07,1,6,7,156,120,,,2,1,
73WN00685,73428191,73,1,8191,4,08,082,3408,42,4,50,1,4,70,130,4,1,,2,93,05,03,09,08,036,6,3,3,1,,2,42,6095,42,635,63,30,08,1,5,7,160,104,,3,4,1,
73WN00686,73428192,73,2,8192,4,14,142,6337,42,4,39,1,2,70,130,3,1,,1,62,07,03,08,09,044,12,5,5,1,,2,42,6350,42,394,39,29,14,1,4,7,139,108,,3,2,1,
73WN00687,73428193,73,2,8193,4,08,082,3089,42,4,36,1,5,73,133,1,1,,2,67,10,04,10,09,042,3,3,3,1,,2,42,6095,42,414,41,26,08,1,4,6,119,120,,2,4,1,
73WN00688,73428194,73,1,8194,4,08,082,2176,42,4,43,1,6,73,133,1,1,,1,93,09,03,09,07,040,4,2,2,1,,2,42,6095,42,605,60,28,08,1,5,6,139,126,,3,4,1,
73WN00689,73428195,73,2,8195,4,74,740,4358,42,4,,5,4,69,129,1,1,,1,69,06,03,08,08,049,14,2,3,2,,2,42,7533,42,470,47,,74,6,0,1,157,84,,,4,2,
73WN00690,73428196,73,2,8196,4,74,740,4358,42,4,,5,4,69,129,1,1,,1,54,09,03,11,09,035,32,2,2,1,,2,42,7533,42,352,35,,74,6,2,1,122,86,,,4,2,
73WN00691,73428197,73,2,8197,4,14,142,4663,42,4,38,1,3,73,133,1,1,,2,91,05,03,06,06,051,5,3,3,1,,2,42,6350,42,591,59,42,14,1,1,6,167,124,,,3,1,
73WN00692,73428198,73,1,8198,4,07,072,6348,42,4,44,5,2,73,133,1,1,,1,74,06,03,08,08,046,1,3,4,2,,2,42,5765,42,474,47,40,07,1,4,6,157,110,,3,2,2,
73WN00693,73428199,73,1,8199,4,07,072,6348,42,4,44,5,2,73,133,1,2,,1,62,08,03,09,10,043,1,3,4,2,,2,42,5765,42,380,38,40,07,1,0,6,139,114,,,2,2,
73WN00694,73428201,73,3,8201,4,14,142,8596,41,4,,4,0,73,133,2,1,,1,60,10,03,09,09,037,,3,3,1,,1,42,6350,42,388,38,40,14,1,8,9,,84,,3,5,3,
73WN00695,73428202,73,1,8202,4,07,072,2351,42,4,51,5,6,69,129,1,4,,1,82,09,03,09,09,042,11,3,4,2,,2,42,5765,42,546,54,30,07,1,6,7,148,116,,3,4,2,
73WN00696,73428203,73,1,8203,4,07,072,2351,42,4,51,5,6,69,129,1,1,,1,87,07,03,09,08,038,9,3,3,1,,2,42,5765,42,592,59,30,07,1,2,7,158,106,,3,4,2,
73WN00697,73428204,73,2,8204,4,73,730,1095,42,4,,1,7,69,129,2,1,,1,87,09,04,06,05,043,24,3,3,1,,2,42,7015,42,592,59,,73,6,2,1,135,106,,,5,1,
73WN00698,73428205,73,1,8205,4,72,902,6065,42,4,,1,2,69,129,1,1,,2,86,08,03,08,08,039,6,3,3,1,,2,42,5852,42,577,57,,72,3,7,1,151,116,,,2,1,
73WN00699,73428206,73,1,8206,4,07,072,4523,42,4,34,1,3,73,133,1,4,,1,97,07,03,07,08,043,2,2,3,2,,2,42,5765,42,642,64,28,07,1,2,6,159,116,,3,3,1,
73WN00700,73428208,73,1,8208,4,07,072,2293,42,4,40,3,6,73,133,1,2,,1,90,08,03,06,08,051,5,4,4,1,,2,42,5765,42,589,58,36,07,1,9,6,158,116,,3,4,3,
73WN00701,73428210,73,2,8210,4,07,072,6832,42,4,45,1,2,73,133,1,1,,1,66,07,03,08,10,050,1,3,3,1,,2,42,5765,42,414,41,40,07,1,4,6,148,110,,,2,1,
73WN00702,73428212,73,1,8212,4,14,142,0643,42,4,48,3,8,69,129,1,1,,1,88,04,03,08,06,042,25,3,3,1,,2,42,6350,42,597,59,30,14,1,7,7,174,110,,,5,3,
73WN00703,73428213,73,2,8213,4,14,142,3445,42,4,39,3,4,69,129,2,1,,1,68,08,03,09,09,042,27,3,3,1,,2,42,6350,42,447,44,40,14,1,7,7,141,104,,,4,3,
73WN00704,73428214,73,2,8214,4,14,142,3445,42,4,39,3,4,72,132,1,1,,1,65,06,03,10,08,045,22,2,2,1,,2,42,6350,42,412,41,40,14,1,2,7,145,106,,2,4,3,
73WN00705,73428215,73,2,8215,4,74,741,6840,42,4,,1,2,69,129,1,1,,1,55,09,03,09,09,049,32,3,3,1,,2,42,7842,42,353,35,,74,6,3,1,129,94,,2,2,1,
73WN00706,73428216,73,2,8216,4,76,760,0697,42,4,,5,7,68,128,1,1,,1,78,05,03,07,08,049,6,3,3,1,,2,42,8001,42,531,53,,76,6,1,1,171,100,,,5,2,
73WN00707,73428217,73,2,8217,4,76,760,0697,42,4,,5,7,68,128,2,1,,1,58,04,03,09,08,044,35,3,4,2,,2,42,8001,42,375,37,,76,6,5,1,156,100,,2,5,2,
73WN00708,73428218,73,1,8218,4,08,082,3325,42,4,37,5,4,72,132,1,2,,2,83,07,03,09,08,052,4,3,3,1,,2,42,6095,42,565,56,28,08,1,5,6,162,84,,,4,2,
73WN00709,73428219,73,2,8219,4,08,082,3325,42,4,37,5,4,72,132,1,1,,1,73,08,03,08,08,044,1,4,5,2,,2,42,6095,42,497,49,28,08,1,7,6,144,74,,,4,2,
73WN00710,73428220,73,1,8220,4,70,701,3665,42,4,,5,4,68,128,2,1,,1,102,09,03,08,06,040,9,3,4,2,,2,42,6090,42,706,70,,70,2,6,1,161,116,,,4,2,
73WN00711,73428221,73,1,8221,4,70,701,3665,42,4,,5,4,68,128,2,1,,1,88,09,03,10,09,035,26,2,3,2,,2,42,6090,42,598,59,,70,2,8,1,154,114,,3,4,2,
73WN00712,73428222,73,1,8222,4,75,752,3825,42,4,,3,4,68,128,1,4,,2,94,04,03,08,07,037,26,2,3,2,,2,42,7817,42,656,65,,75,6,6,1,173,100,,3,4,3,
73WN00713,73428223,73,1,8223,4,75,752,3825,42,4,,3,4,68,128,1,1,,1,110,03,03,06,06,044,22,2,3,2,,2,42,7817,42,763,76,,75,6,3,1,195,124,,,4,3,
73WN00714,73428226,73,1,8226,4,72,812,2671,42,4,,1,5,68,128,1,7,,4,76,04,03,08,08,040,35,2,2,1,,2,42,5975,42,536,53,,72,3,6,1,153,74,,3,4,1,
73WN00715,73428227,73,2,8227,4,14,142,2143,42,4,37,1,6,68,128,1,1,,1,83,07,03,08,08,039,34,2,3,2,,2,42,6350,42,542,54,34,14,1,2,7,148,136,,,4,1,
73WN00716,73428228,73,2,8228,4,07,072,3507,42,4,37,3,4,71,131,1,1,,3,59,06,03,10,09,036,23,4,4,1,,2,42,5765,42,389,38,26,07,1,9,6,137,80,,2,4,3,
73WN00717,73428229,73,1,8229,4,07,072,3507,42,4,37,3,4,72,132,1,4,,3,83,06,03,07,08,039,3,2,3,2,,2,42,5765,42,542,54,26,07,1,2,6,154,114,,3,4,3,
73WN00718,73428231,73,2,8231,4,07,072,3362,42,4,39,3,4,67,127,1,1,02,1,73,08,03,08,09,041,23,3,3,1,,2,42,5765,42,488,48,31,07,1,8,1,146,110,,,4,3,
73WN00719,73428232,73,2,8232,4,08,082,2644,42,4,39,1,5,67,127,2,1,,1,80,09,03,08,06,047,9,4,4,1,,2,42,6095,42,535,53,41,08,1,5,7,138,120,,,4,1,
73WN00720,73428234,73,1,8234,4,75,752,4448,42,4,,3,4,67,127,1,4,,2,84,03,03,09,10,041,22,3,4,2,,2,42,7817,42,580,58,,75,6,0,1,179,104,,3,4,3,
73WN00721,73428235,73,1,8235,4,73,730,5805,42,4,,1,2,67,127,1,1,,2,77,10,03,09,09,033,32,2,2,1,,2,42,7015,42,524,52,,73,6,4,1,129,104,,,2,1,
73WN00722,73428236,73,1,8236,4,07,072,2172,42,4,38,1,6,71,131,1,4,,1,94,05,03,05,06,054,3,4,4,1,,2,42,5765,42,614,61,27,07,1,4,6,170,136,,,4,1,
73WN00723,73428241,73,2,8241,4,75,752,6296,42,4,,1,2,66,126,1,1,,2,79,07,03,07,07,046,25,2,3,2,,2,42,7817,42,552,55,,75,6,2,1,156,94,,,2,1,
73WN00724,73428242,73,2,8242,4,73,730,4269,42,4,,5,4,66,126,1,1,,1,61,06,03,10,09,037,32,3,3,1,,2,42,7015,42,411,41,,73,6,1,1,147,92,,2,4,2,
73WN00725,73428243,73,1,8243,4,73,730,4269,42,4,,5,4,66,126,1,1,,1,99,09,03,08,07,041,9,2,3,2,,2,42,7015,42,698,69,,73,6,8,1,162,110,,,4,2,
73WN00726,73428244,73,1,8244,4,07,072,4575,42,4,35,3,3,66,126,1,2,,1,92,08,03,08,09,043,30,3,3,1,,2,42,5765,42,643,64,29,07,1,3,7,162,110,,3,3,3,
73WN00727,73428245,73,2,8245,4,07,072,4575,42,4,,4,3,70,130,1,1,,1,50,09,03,10,09,043,,3,3,1,,2,42,5765,42,326,32,29,07,1,6,9,,76,,2,3,3,
