UID,YR,SEX,ETAG,LB1,LINE,BPEN,DAM,DB1,DBRD,LINBR,TBR50,ADAM,WNAGE_60,WNAGE,CLR,HORN,STM,JAW,WNWT,F,N,T,C,L,TIME,SIDE,THIGH,THSCO,C4950,DB2,LBRD,SIRE,SBRD,ADG,ADG6061,DINBR,LNDAM,TM,ADG67,BAND,IDX,BRWT,ABN,DISP,CADAM,TBRE,CTBR,TRT,MATRIX
68WN01519,68,1,9299,6,83,330,7389,6,61,,5,3,78,138,1,1,77,4,78,09,03,08,08,047,0,5,5,1,,1,61,8065,61,506,50,,82,7,6,1,97,82,,,3,5,2,,3
68WN01520,68,2,9300,6,83,330,7389,6,61,,5,3,79,139,1,3,78,2,62,09,03,09,10,042,0,4,4,1,,1,61,8065,61,388,38,,82,7,8,1,85,80,,3,3,5,2,,3
68WN01521,68,2,9301,6,,130,6572,6,61,,1,4,83,143,1,1,06,2,78,08,03,07,06,059,0,4,5,2,,1,61,8073,61,470,47,,82,9,0,2,,108,,,4,1,1,,8
68WN01522,68,2,9302,6,83,300,8121,6,61,,5,2,75,135,1,1,75,1,75,09,03,05,06,048,0,5,6,2,,1,61,8192,61,501,50,,82,7,1,6,101,74,,,2,5,2,,5
68WN01523,68,2,9303,6,83,300,8121,6,61,,5,2,75,135,1,1,77,1,81,12,03,06,08,059,0,5,6,2,,1,61,8192,61,539,53,,82,7,9,6,108,82,,,2,5,2,,5
68WN01524,68,1,9304,6,83,300,7872,6,61,,1,2,82,142,1,1,77,1,72,10,03,07,07,051,0,6,6,1,,1,61,8192,61,427,42,,82,7,7,7,74,114,,,2,1,1,,5
68WN01525,68,2,9306,6,83,340,8360,6,61,,5,2,74,134,1,1,75,1,76,10,03,06,08,050,0,4,5,2,,1,61,7830,61,504,50,,82,7,4,6,107,84,,,2,5,2,,5
68WN01526,68,1,9307,6,83,340,8360,6,61,,5,2,74,134,1,1,78,2,81,09,03,08,09,045,0,5,5,1,,1,61,7830,61,531,53,,82,7,1,5,122,98,,,2,5,2,,5
68WN01527,68,1,9308,6,83,320,7610,6,61,,5,3,77,137,1,1,77,2,88,13,07,09,08,038,0,2,2,1,,1,61,6523,61,564,56,,82,7,4,1,67,108,,,3,5,2,,3
68WN01528,68,1,9309,6,83,320,7610,6,61,,5,3,78,138,1,3,75,1,68,14,03,11,09,035,0,5,5,1,,1,61,6523,61,420,42,,82,7,0,1,57,100,,,3,5,2,,3
68WN01529,68,2,9310,6,83,310,8206,6,61,,5,2,74,134,1,1,78,2,50,11,03,12,11,043,0,5,6,2,,1,61,8331,61,297,29,,82,7,7,5,92,102,,,2,5,2,,5
68WN01530,68,2,9311,6,83,310,8206,6,61,,5,2,74,134,1,1,75,1,98,08,03,05,05,050,0,6,6,1,,1,61,8331,61,640,64,, 2,7,0,6,132,122,,,2,5,2,,5
68WN01531,68,2,9313,6,,140,6948,6,61,,3,4,82,142,1,1,06,2,82,09,03,07,06,061,0,5,6,2,,1,61,8295,61,514,51,,82,9,4,2,,90,,,4,3,3,,8
68WN01532,68,1,9314,6,83,350,7628,6,61,,1,3,76,136,1,1,76,2,94,09,03,05,06,049,0,4,5,2,,1,61,7918,61,596,59,,82,7,6,1,95,130,,,3,1,1,,3
68WN01533,68,2,9317,6,83,310,8183,6,61,,3,2,80,140,1,1,77,2,83,07,03,08,05,041,0,5,5,1,,1,61,8331,61,529,52,,82,7,9,7,103,90,,,2,3,3,,5
68WN01534,68,2,9318,6,83,340,7764,6,61,,1,2,73,133,1,1,75,1,90,08,03,08,08,055,0,6,6,1,,1,61,7830,61,577,57,, 2,7,7,5,130,132,,,2,1,1,,5
68WN01535,68,1,9319,6,83,310,7532,6,61,,1,3,77,137,1,1,76,4,103,10,03,05,08,055,0,4,5,2,,1,61,8331,61,654,65,,82,7,4,1,105,134,,,3,1,1,,3
68WN01536,68,2,9320,6,,140,6753,6,61,,1,4,81,141,1,1,06,1,98,08,03,05,04,059,0,5,6,2,,1,61,8295,61,604,60,,82,9,4,2,,128,,,4,1,1,,8
68WN01537,68,1,9321,6,83,350,7714,6,61,,3,3,77,137,1,1,78,2,113,09,03,04,05,054,0,5,5,1,,1,61,7918,61,745,74,,82,7,5,1,123,110,,,3,3,3,,3
68WN01538,68,2,9323,6,83,320,7239,6,61,,0,3,76,136,1,1,77,1,77,07,03,08,06,048,0,4,4,1,,1,61,6523,61,496,49,,82,7,6,1,94,96,,,3,3,3,,3
68WN01539,68,2,9324,6,83,300,7542,6,61,,5,3,76,136,1,1,76,2,72,13,03,07,07,057,0,4,4,1,,1,61,8192,61,444,44,,82,7,4,1,83,116,,,3,5,2,,3
68WN01540,68,2,9325,6,83,300,7542,6,61,,5,3,76,136,1,1,78,1,85,11,03,06,07,048,0,2,2,1,,1,61,8192,61,540,54,,82,7,0,1,97,116,,5,3,5,2,,3
68WN01541,68,2,9326,6,83,350,8326,6,61,,1,2,73,133,1,1,75,1,65,08,03,07,09,049,0,4,5,2,,1,61,7918,61,414,41,,82,7,4,5,104,100,,,2,1,1,,5
68WN01542,68,2,9327,6,83,330,8307,6,61,,1,2,72,132,1,3,76,2,76,08,03,07,08,061,0,5,5,1,,1,61,8065,61,491,49,,82,7,1,5,119,112,,2,2,1,1,,5
68WN01543,68,2,9328,6,83,350,8342,6,61,,5,2,88,148,1,1,77,1,87,10,03,06,04,052,0,6,6,1,,1,61,7918,61,516,51,,82,7,6,7,99,106,,,2,5,2,,5
68WN01544,68,2,9329,6,83,350,8342,6,61,,5,2,88,148,1,1,76,1,90,08,03,07,06,051,0,5,5,1,,1,61,7918,61,549,58,,82,7,0,7,116,88,,,2,5,2,,5
68WN01545,68,1,9330,6,83,320,7950,6,61,,5,2,79,139,1,2,76,2,75,07,03,09,07,038,0,4,4,1,,1,61,6523,61,482,48,,82,7,2,7,103,80,,,2,5,2,,5
68WN01546,68,1,9331,6,83,320,7950,6,61,,5,2,79,139,1,1,77,1,88,08,03,09,06,039,0,4,5,2,,1,61,6523,61,570,57,,82,7,0,7,109,88,,,2,5,2,,5
68WN01547,68,2,9332,6,83,350,7652,6,61,,1,3,75,135,1,1,75,2,85,09,03,07,08,056,0,5,5,1,,1,61,7918,61,545,54,,82,7,5,1,98,114,,,3,1,1,,3
68WN01548,68,1,9333,6,83,320,7908,6,61,,3,2,72,132,1,4,77,2,106,08,03,05,06,043,0,5,5,1,,1,61,6523,61,735,73,,82,7,5,6,118,90,,3,2,3,3,,5
68WN01549,68,1,9335,6,83,300,7440,6,61,,1,3,75,135,1,1,78,2,107,07,03,05,05,052,0,4,5,2,,1,61,8192,61,695,69,,82,7,5,1,120,132,,,3,1,1,,3
68WN01550,68,1,9338,6,83,300,7172,6,61,,1,3,75,135,1,1,75,2,104,10,03,07,05,054,0,2,2,1,,1,61,8192,61,670,67,,82,7,0,1,102,136,,,3,1,1,,3
68WN01551,68,1,9339,6,83,340,7417,6,61,,1,3,79,139,1,2,75,2,107,09,03,04,05,058,0,5,6,2,,1,61,7830,61,675,67,,82,7,5,2,104,132,,,3,1,1,,3
68WN01552,68,2,9340,6,83,310,8039,6,61,,1,2,71,131,1,1,76,2,78,08,03,06,07,053,0,5,5,1,,1,61,8331,61,516,51,,82,7,6,5,114,104,,,2,1,1,,5
68WN01553,68,2,9342,6,83,350,7849,6,61,,3,2,71,131,1,1,75,1,101,07,03,05,07,048,0,5,5,1,,1,61,7918,61,690,69,,82,7,0,6,131,106,,,2,3,3,,5
68WN01554,68,1,9343,6,83,310,8374,6,61,,1,2,71,131,1,1,78,1,97,09,05,05,06,046,0,4,5,2,,1,61,8331,61,660,66,,82,7,0,6,96,106,,,2,1,1,,5
68WN01555,68,1,9346,6,83,310,7280,6,61,,5,3,74,134,1,1,76,4,78,10,03,08,09,051,0,5,5,1,,1,61,8331,61,501,50,,82,7,1,1,106,108,,,3,5,2,,3
68WN01556,68,1,9347,6,83,310,7280,6,61,,5,3,74,134,1,1,77,4,67,10,03,09,09,044,0,4,4,1,,1,61,8331,61,419,41,,82,7,9,1,91,108,,,3,5,2,,3
68WN01557,68,2,9348,6,83,340,8054,6,61,,1,2,71,131,1,1,77,1,91,10,03,06,07,052,0,5,6,2,,1,61,7830,61,600,60,,82,7,0,6,105,124,,5,2,1,1,,5
68WN01558,68,1,9349,6,83,300,7315,6,61,,5,3,74,134,1,5,78,2,74,08,03,09,09,040,0,4,4,1,,1,61,8192,61,464,46,,82,7,4,1,105,118,,,3,5,2,,3
68WN01559,68,1,9350,6,83,300,7315,6,61,,5,3,74,134,1,1,76,2,74,13,03,08,07,046,0,4,5,2,,1,61,8192,61,469,46,,82,7,9,1,78,112,,,3,5,2,,3
68WN01560,68,1,9351,6,83,350,7991,6,61,,1,2,78,138,1,1,75,1,106,07,03,06,04,046,0,4,4,1,,1,61,7918,61,687,68,,82,7,7,7,115,112,1,,2,1,1,,5
68WN01561,68,2,9352,6,83,330,7580,6,61,,1,3,74,134,1,1,77,1,88,07,03,07,06,052,0,5,6,2,,1,61,8065,61,573,57,,82,7,3,1,106,112,,,3,1,1,,3
68WN01562,68,1,9353,6,83,350,7702,6,61,,1,3,74,134,1,1,76,4,117,08,04,05,05,047,0,4,4,1,,1,61,7918,61,787,78,,82,7,7,1,115,116,,,3,1,1,,3
68WN01563,68,2,9354,6,83,310,7126,6,61,,1,3,74,134,1,1,76,2,91,08,03,06,07,055,0,5,6,2,,1,61,8331,61,588,58,,82,7,8,1,108,122,,,3,1,1,,3
68WN01564,68,2,9355,6,83,320,7270,6,61,,1,3,74,134,1,1,78,2,88,09,04,06,06,042,0,4,5,2,,1,61,6523,61,554,55,,82,7,4,1,89,138,,,3,1,1,,3
68WN01565,68,2,9356,6,83,350,8128,6,61,,1,2,71,131,1,1,77,2,98,08,03,05,06,062,0,6,6,1,,1,61,7918,61,663,66,,82,7,3,6,126,112,,,2,1,1,,5
68WN01566,68,1,9357,6,83,310,7644,6,61,,1,3,74,134,1,4,76,2,104,06,03,05,08,041,0,5,5,1,,1,61,8331,61,697,69,,82,7,7,1,120,106,,,3,1,1,,3
68WN01567,68,2,9358,6,83,320,8175,6,61,,1,2,78,138,1,1,76,2,85,09,03,06,05,054,0,5,6,2,,1,61,6523,61,552,55,,82,7,2,7,97,88,,,2,1,1,,5
68WN01568,68,2,9359,6,83,330,8122,6,61,,1,2,77,137,1,1,75,2,88,09,03,06,05,054,0,4,5,2,,1,61,8065,61,569,56,,82,7,9,7,100,100,,,2,1,1,,5
68WN01569,68,2,9360,6,83,300,7190,6,61,,5,3,73,133,1,3,78,1,88,08,03,05,05,056,0,5,5,1,,1,61,8192,61,571,57,,82,7,1,1,120,120,,3,3,5,2,,3
68WN01570,68,2,9361,6,83,300,7190,6,61,,5,3,73,133,1,1,75,1,58,14,03,09,08,054,0,5,5,1,,1,61,8192,61,361,36,,82,7,1,1,68,100,,,3,5,2,,3
68WN01571,68,2,9362,6,83,350,7439,6,61,,1,3,73,133,1,1,77,2,85,08,03,06,06,045,0,4,4,1,,1,61,7918,61,544,54,,82,7,4,1,94,126,,,3,1,1,,3
68WN01572,68,1,9363,6,83,300,7660,6,61,,5,3,78,138,1,5,77,2,93,14,03,06,06,055,0,4,4,1,,1,61,8192,61,587,58,,82,7,7,2,82,120,,,3,5,2,,3
68WN01573,68,2,9364,6,83,300,7660,6,61,,5,3,78,138,1,1,78,1,80,09,03,08,06,045,0,4,4,1,,1,61,8192,61,506,50,,82,7,6,2,92,102,,,3,5,2,,3
68WN01574,68,2,9365,6,83,300,7523,6,61,,5,3,78,138,1,1,75,1,88,08,03,07,05,049,0,4,5,2,,1,61,8192,61,564,56,,82,7,4,2,104,102,,,3,5,2,,3
68WN01575,68,1,9366,6,83,300,7523,6,61,,5,3,78,138,1,1,78,2,98,08,03,06,05,055,0,4,5,2,,1,61,8192,61,629,62,,82,7,9,2,115,112,,5,3,5,2,,3
68WN01576,68,1,9367,6,83,310,7876,6,61,,1,2,70,130,1,1,78,2,88,09,03,06,09,050,0,5,6,2,,1,61,8331,61,585,58,,82,7,5,6,106,120,,,2,1,1,,5
68WN01577,68,2,9368,6,,130,6621,6,61,,5,4,78,138,1,1,06,1,91,08,03,06,05,056,0,5,7,3,,1,61,8073,61,593,59,,82,9,3,2,,92,,,4,5,2,,8
68WN01578,68,2,9369,6,,130,6621,6,61,,5,4,78,138,1,1,06,1,80,08,03,07,06,055,0,5,6,2,,1,61,8073,61,514,51,,82,9,4,2,,90,,,4,5,2,,8
68WN01579,68,1,9371,6,83,340,7448,6,61,,3,3,74,134,1,1,77,1,73,08,03,08,06,040,0,4,4,1,,1,61,7830,61,478,47,,82,7,8,1,84,90,,,3,3,3,,3
68WN01580,68,2,9372,6,83,340,7450,6,61,,1,3,74,134,1,1,78,1,70,08,03,06,06,046,0,4,5,2,,1,61,7830,61,461,46,,82,7,1,1,77,82,,,3,1,1,,3
68WN01581,68,1,9373,6,72,823,6058,6,61,,3,5,78,138,1,1,,2,99,09,03,07,05,059,0,6,8,3,,1,61,8148,61,633,63,,72,3,3,2,102,116,,,4,3,3,,3
68WN01582,68,2,9376,6,83,340,8325,6,61,,5,2,77,137,1,1,75,1,78,08,03,07,07,055,0,7,7,1,,1,61,7830,61,496,49,,82,7,6,7,109,100,,5,2,5,2,,5
68WN01583,68,2,9377,6,01,010,4488,6,61,29,5,7,70,130,1,1,,1,73,08,03,07,09,056,0,7,8,2,,1,61,7513,61,475,47,23,01,1,5,6,114,112,,,5,5,2,,4
68WN01584,68,2,9378,6,01,010,4488,6,61,29,5,7,70,130,1,1,,1,80,07,03,06,07,051,0,4,5,2,,1,61,7513,61,523,52,23,01,1,3,6,116,120,,,5,5,2,,4
68WN01585,68,2,9379,6,72,933,7677,6,61,,3,3,78,138,1,1,,2,85,07,03,07,05,050,0,7,8,2,,1,61,8182,61,552,55,,72,3,2,2,102,88,,,3,3,3,,3
68WN01586,68,2,9381,6,03,030,7188,6,61,40,3,3,77,137,1,1,,1,68,11,03,08,06,047,0,4,5,2,,1,61,7341,61,442,44,29,03,1,2,7,90,74,,,3,3,3,,4
68WN01587,68,1,9382,6,03,030,7188,6,61,40,4,3,77,137,1,1,,2,65,15,03,10,08,045,0,4,4,1,,1,61,7341,61,419,41,29,03,1,9,7,70,76,,3,3,3,3,,4
68WN01588,68,1,9383,6,82,055,4455,6,61,,1,7,77,137,1,1,78,2,93,09,03,06,05,057,0,6,7,2,,1,61,7412,61,584,58,17,07,7,4,3,102,130,,,5,1,1,,3
68WN01589,68,2,9384,6,,140,6912,6,61,,1,4,77,137,2,1,06,2,111,09,03,05,05,063,0,6,7,2,,1,61,8295,61,708,70,,82,9,8,2,,140,,,4,1,1,,8
68WN01590,68,2,9385,6,01,010,5903,6,61,32,1,5,69,129,1,1,,2,92,08,03,04,06,057,0,5,6,2,,1,61,7513,61,623,62,30,01,1,3,6,119,116,,,4,1,1,,4
68WN01591,68,1,9386,6,83,320,8090,6,61,,1,2,69,129,1,1,77,2,111,08,03,04,06,052,0,5,6,2,,1,61,6523,61,757,75,,82,7,7,6,130,134,,,2,1,1,,5
68WN01592,68,2,9387,6,72,993,5918,6,61,,7,5,77,137,1,1,,2,65,12,03,08,05,061,0,8,9,2,,1,61,7940,61,403,40,,72,3,3,2,55,98,,,4,7,3,,3
68WN01593,68,1,9388,6,83,320,7465,6,61,,3,3,72,132,1,1,77,4,103,14,03,07,07,047,0,5,5,1,,1,61,6523,61,694,69,,82,7,4,1,93,114,,,3,3,3,,3
68WN01594,68,2,9389,6,83,320,7465,6,61,,4,3,69,129,1,1,,1,53,15,03,09,10,056,0,5,5,1,,1,61,6523,61,333,33,,82,7,3,9,,100,,2,3,4,3,,3
68WN01595,68,1,9390,6,83,330,7381,6,61,,1,3,72,132,1,1,76,2,100,08,03,06,06,047,0,5,5,1,,1,61,8065,61,671,67,,82,7,1,1,107,114,,,3,1,1,,3
68WN01596,68,2,9391,6,83,340,7240,6,61,,5,3,72,132,1,1,75,1,66,09,03,08,09,050,0,4,5,2,,1,61,7830,61,427,42,,82,7,7,1,97,96,,,3,5,2,,3
68WN01597,68,1,9392,6,83,340,7240,6,61,,5,3,72,132,1,1,75,2,83,08,03,07,07,051,0,4,4,1,,1,61,7830,61,552,55,,82,7,2,1,114,102,,,3,5,2,,3
68WN01598,68,2,9393,6,83,330,8261,6,61,,1,2,76,136,1,1,76,2,96,06,03,05,04,057,0,5,5,1,,1,61,8065,61,625,62,,82,7,5,7,125,110,,,2,1,1,,5
68WN01599,68,1,9394,6,83,350,7586,6,61,,1,3,72,132,1,1,77,2,110,07,03,06,08,044,0,4,5,2,,1,61,7918,61,729,72,,82,7,9,1,125,138,,,3,1,1,,3
68WN01600,68,2,9395,6,83,310,7887,6,61,,5,2,73,133,1,1,75,2,73,07,03,07,07,057,0,6,6,1,,1,61,8331,61,493,49,,82,7,3,7,123,74,,,2,5,2,,5
68WN01601,68,1,9396,6,83,310,7887,6,61,,5,2,72,132,1,1,77,2,70,09,03,07,09,051,0,5,5,1,,1,61,8331,61,464,46,,82,7,4,7,107,88,,,2,5,2,,5
68WN01602,68,1,9397,6,83,350,7886,6,61,,1,2,72,132,3,1,75,1,90,08,03,06,05,055,0,4,5,2,,1,61,7918,61,606,60,,82,7,6,7,112,100,,,2,1,1,,5
68WN01603,68,2,9398,6,83,340,7667,6,61,,1,3,72,132,1,1,77,2,83,08,03,05,06,047,0,5,5,1,,1,61,7830,61,547,54,,82,7,7,1,92,108,,,3,1,1,,3
68WN01604,68,2,9399,6,01,010,7265,6,61,37,1,3,69,129,1,1,,2,76,08,03,07,07,060,0,5,6,2,,1,61,7513,61,502,50,33,01,1,2,6,115,112,,,3,1,1,,4
68WN01605,68,1,9401,6,72,963,6675,6,61,,3,4,77,137,1,2,,2,91,09,03,08,06,047,0,5,5,1,,1,61,8270,61,618,61,,72,3,8,2,90,64,,,4,3,3,,3
68WN01606,68,2,9402,6,83,330,7816,6,61,,5,2,69,129,1,1,76,1,49,11,03,10,10,037,0,5,5,1,,1,61,8065,61,301,30,,82,7,1,5,87,102,,,2,5,2,,5
68WN01607,68,2,9403,6,83,330,7816,6,61,,5,2,69,129,1,1,78,1,76,09,03,08,09,044,0,5,5,1,,1,61,8065,61,513,51,,82,7,3,6,113,98,,,2,5,2,,5
68WN01608,68,2,9404,6,83,300,7139,6,61,,5,3,72,132,1,1,77,2,66,10,03,09,10,049,0,4,4,1,,1,61,8192,61,426,42,,82,7,6,1,95,98,,,3,5,2,,3
68WN01609,68,2,9405,6,83,300,7139,6,61,,5,3,72,132,1,1,76,2,54,09,03,10,10,049,0,5,6,2,,1,61,8192,61,332,33,,82,7,2,1,91,102,,,3,5,2,,3
68WN01610,68,2,9406,6,72,933,4057,6,61,,5,8,77,137,1,1,,1,86,07,03,07,05,051,0,5,6,2,,1,61,8182,61,552,55,,71,3,2,2,105,104,,5,5,5,2,,3
68WN01611,68,1,9407,6,72,933,4057,6,61,,5,8,77,137,1,1,,2,88,04,03,08,06,048,0,4,5,2,,1,61,8182,61,575,57,,71,3,5,2,119,92,,5,5,5,2,,3
68WN01612,68,1,9408,6,72,843,7863,6,61,,5,2,77,137,1,1,,2,78,12,03,07,07,056,0,5,6,2,,1,61,7895,61,495,49,,72,3,5,2,97,102,,3,2,5,2,,3
68WN01613,68,1,9409,6,72,843,7863,6,61,,5,2,77,137,1,3,,2,83,12,03,07,08,061,0,5,6,2,,1,61,7895,61,527,52,,72,3,7,2,106,108,,,2,5,2,,3
68WN01614,68,2,9410,6,83,330,7237,6,61,,1,3,73,133,1,1,75,1,80,07,03,07,05,049,0,5,5,1,,1,61,8065,61,510,51,,82,7,0,1,93,122,,,3,1,1,,3
68WN01615,68,1,9411,6,83,330,7695,6,61,,1,3,73,133,1,2,77,2,87,09,03,06,07,051,0,4,5,2,,1,61,8065,61,570,57,,82,7,0,1,94,112,,5,3,1,1,,3
68WN01616,68,2,9412,6,83,300,7608,6,61,,1,3,73,133,1,1,77,1,93,08,03,06,05,042,0,4,5,2,,1,61,8192,61,618,61,,82,7,8,1,95,108,,,3,1,1,,3
68WN01617,68,2,9413,6,70,723,8276,6,61,,3,2,77,137,1,1,,2,93,08,03,06,05,063,0,6,8,3,,1,61,7102,61,606,60,,70,2,6,2,111,100,,,2,3,3,,3
68WN01618,68,1,9414,6,70,723,8276,6,61,,4,2,69,129,1,1,,1,63,12,03,08,10,046,0,5,5,1,,1,61,7102,61,431,43,,70,2,1,9,,74,,3,2,4,3,,3
68WN01619,68,1,9415,6,70,723,5608,6,61,,5,6,76,136,1,1,,4,86,09,03,07,07,054,0,5,7,3,,1,61,7102,61,551,55,,70,2,1,2,102,110,,,4,5,2,,3
68WN01620,68,2,9416,6,70,723,5608,6,61,,5,6,76,136,1,1,,4,76,08,03,07,06,062,0,5,6,2,,1,61,7102,61,475,47,,70,2,5,2,101,114,,,4,5,2,,3
68WN01621,68,1,9417,6,72,983,4588,6,61,,3,7,76,136,1,2,,4,98,08,03,05,05,058,0,5,6,2,,1,61,8020,61,632,63,,72,3,2,2,116,120,,,5,3,3,,3
68WN01622,68,2,9418,6,83,310,7347,6,61,,4,3,72,132,1,1,78,2,90,09,03,05,06,057,0,5,6,2,,1,61,8331,61,603,60,,82,7,3,1,112,104,,,3,3,3,,3
68WN01623,68,1,9419,6,83,310,7347,6,61,,3,3,71,131,1,2,78,2,104,08,03,06,05,048,0,5,5,1,,1,61,8331,61,721,72,,82,7,1,1,123,96,,3,3,3,3,,3
68WN01624,68,2,9420,6,83,320,8062,6,61,,1,2,75,135,1,1,77,2,82,09,03,06,04,053,0,5,6,2,,1,61,6523,61,535,53,,82,7,5,7,92,98,,,2,1,1,,5
68WN01625,68,2,9421,6,83,340,7924,6,61,,1,2,68,128,1,1,78,1,81,08,03,06,09,050,0,5,6,2,,1,61,7830,61,541,54,,82,7,1,6,113,118,,,2,1,1,,5
68WN01626,68,1,9423,6,72,933,5714,6,61,,8,6,75,135,1,1,,2,93,08,03,07,07,056,0,5,6,2,,1,61,8182,61,621,62,,72,3,1,2,104,92,,,4,7,3,,3
68WN01627,68,2,9424,6,72,883,5274,6,61,,4,6,76,136,1,1,,1,69,08,03,11,07,041,0,4,4,1,,1,61,7789,61,449,44,,72,3,9,2,75,80,,,4,3,3,,3
68WN01628,68,1,9425,6,72,883,5274,6,61,,3,6,76,136,1,1,,2,87,06,03,07,06,051,0,5,5,1,,1,61,7789,61,569,56,,72,3,9,2,101,96,,,4,3,3,,3
68WN01629,68,2,9426,6,83,340,8177,6,61,,1,2,68,128,1,1,76,1,74,13,03,08,08,049,0,5,5,1,,1,61,7830,61,497,49,,82,7,7,5,89,104,,,2,1,1,,5
68WN01630,68,2,9427,6,82,094,7615,6,61,,5,3,75,135,1,1,75,1,78,06,03,07,06,052,0,6,6,1,,1,61,6929,61,501,50,39,04,7,1,3,117,104,,,3,5,2,,3
68WN01631,68,2,9428,6,82,094,7615,6,61,,5,3,75,135,1,1,74,2,80,09,03,07,08,053,0,5,6,2,,1,61,6929,61,502,50,39,04,7,2,3,111,122,,,3,5,2,,3
68WN01632,68,1,9429,6,83,350,7543,6,61,,5,3,71,131,1,1,77,2,77,08,03,07,07,042,0,4,5,2,,1,61,7918,61,511,51,,82,7,1,1,106,100,,,3,5,2,,3
68WN01633,68,2,9430,6,83,350,7543,6,61,,5,3,71,131,1,1,76,1,68,09,03,09,08,049,0,4,5,2,,1,61,7918,61,460,46,,82,7,0,1,101,78,,,3,5,2,,3
68WN01634,68,2,9431,6,83,340,7314,6,61,,1,3,72,132,1,1,78,1,83,09,03,06,06,046,0,4,5,2,,1,61,7830,61,555,55,,82,7,5,1,86,98,,,3,1,1,,3
68WN01635,68,1,9434,6,72,953,5762,6,61,,3,6,76,136,1,1,,2,108,08,03,06,06,055,0,5,6,2,,1,61,7894,61,707,70,,72,3,7,2,114,118,,,4,3,3,,3
68WN01636,68,1,9435,6,83,320,7202,6,61,,1,3,71,131,1,1,75,2,105,09,05,06,06,045,0,5,5,1,,1,61,6523,61,701,70,,82,7,1,1,98,132,,,3,1,1,,3
68WN01637,68,1,9436,6,72,973,6848,6,61,,5,4,76,136,1,2,,2,105,09,03,06,05,051,0,4,5,2,,1,61,7756,61,688,68,,72,3,8,2,113,114,,,4,5,2,,3
68WN01638,68,2,9437,6,72,973,6848,6,61,,5,4,76,136,1,1,,2,73,09,03,09,07,055,0,6,6,1,,1,61,7756,61,450,45,,72,3,0,2,97,118,,,4,5,2,,3
68WN01639,68,1,9438,6,82,105,7423,6,61,,9,3,75,135,1,1,78,1,89,08,03,12,09,039,0,3,3,1,,1,61,7570,61,567,56,26,08,7,7,3,112,124,,,3,8,2,,3
68WN01640,68,1,9439,6,82,105,7423,6,61,,9,3,74,134,1,2,76,2,93,07,03,07,06,051,0,5,6,2,,1,61,7570,61,622,62,26,08,7,2,2,121,96,,,3,8,2,,3
68WN01641,68,1,9441,6,03,030,6440,6,61,35,1,5,74,134,1,1,,1,86,08,03,06,05,047,0,4,5,2,,1,61,7341,61,557,55,31,03,1,7,7,94,114,,3,4,1,1,,4
68WN01642,68,1,9443,6,83,330,7436,6,61,,9,3,70,130,1,1,77,2,90,08,03,07,06,044,0,2,2,1,,1,61,8065,61,615,61,,82,7,5,1,118,100,,,3,8,2,,3
68WN01643,68,1,9444,6,83,330,7436,6,61,,9,3,70,130,1,1,75,2,48,09,03,12,11,031,0,4,4,1,,1,61,8065,61,282,28,,82,7,2,1,76,114,,,3,8,2,,3
68WN01644,68,1,9445,6,82,045,2843,6,61,,5,9,67,127,1,5,,2,65,08,03,08,08,036,0,5,5,1,,1,61,8190,61,450,45,,08,7,0,3,,78,,3,5,5,2,,3
68WN01645,68,1,9446,6,82,045,2843,6,61,,5,9,74,134,1,2,75,2,44,08,03,12,12,041,0,4,5,2,,1,61,8190,61,270,27,15,08,7,0,3,72,78,,3,5,5,2,,3
68WN01646,68,2,9447,6,82,105,6078,6,61,,3,5,74,134,1,1,75,2,86,07,04,06,05,051,0,5,5,1,,1,61,7570,61,567,56,31,09,7,7,3,98,100,,,4,3,3,,3
68WN01647,68,2,9449,6,70,723,6990,6,61,,5,4,75,135,1,1,,1,106,07,03,05,04,060,0,5,6,2,,1,61,7102,61,704,70,,70,2,4,2,133,110,,,4,5,2,,3
68WN01648,68,1,9450,6,70,723,6990,6,61,,5,4,75,135,1,1,,4,76,12,03,08,08,053,0,6,7,2,,1,61,7102,61,481,48,,70,2,1,2,78,110,,,4,5,2,,3
68WN01649,68,1,9451,6,72,963,7346,6,61,,1,3,75,135,1,6,,2,94,06,03,08,07,046,0,4,5,2,,1,61,8270,61,622,62,,72,3,2,2,107,100,,,3,1,1,,3
68WN01650,68,1,9452,6,72,853,7477,6,61,,1,3,75,135,1,1,,2,100,08,03,07,05,051,0,5,5,1,,1,61,7974,61,644,64,,72,3,4,2,97,130,,,3,1,1,,3
68WN01651,68,2,9453,6,01,010,5865,6,61,33,1,5,67,127,1,1,,1,71,09,03,08,09,044,0,5,5,1,,1,61,7513,61,463,46,28,01,1,3,6,96,122,,,4,1,1,,4
68WN01652,68,1,9454,6,83,340,7729,6,61,,5,3,70,130,1,3,78,1,86,09,03,05,07,047,0,4,4,1,,1,61,7830,61,569,56,,82,7,9,1,111,120,,,3,5,2,,3
68WN01653,68,1,9455,6,83,340,7729,6,61,,5,3,71,131,1,2,76,1,60,06,03,09,09,036,0,4,5,2,,1,61,7830,61,388,38,,82,7,8,1,95,92,,,3,5,2,,3
68WN01654,68,2,9456,6,82,055,2520,6,61,,1,0,71,131,1,1,75,2,69,07,03,06,05,049,0,4,5,2,,1,61,7412,61,456,45,13,08,7,6,1,96,92,,,5,1,1,,3
