UID,IDLAMB,YR,SEX,ETAG,LBRD,LB1,LINE,BPEN,DAM,TESTE,TBRE,ADAM,WNAGE_60,WNAGE,CLR,HORN,STM,JAW,WNWT,F,N,T,C,L,TIME,SIDE,THIGH,MENB,LB2,DBRD,SIRE,SBRD,ADG,MELW,TM,BAND,IDX,BRWT,CAUSE,CADAM,CTBR,ABN
76WN01958,76933074,76,2,3074,93,9,58,,8693,,5,3,86,146,5,1,58,1,75,04,03,09,06,044,29,5,6,,3,90,0000,97,434,,9,1,161,117,93,3,2,
76WN01959,76933075,76,1,3075,93,9,51,03,6021,271,3,5,82,142,1,6,51,1,88,04,03,07,08,044,21,3,5,170,3,18,0104,95,556,973,8,6,155,90,,4,3,
76WN01960,76933077,76,3,3077,93,9,57,,8672,,1,3,86,146,5,1,57,1,92,03,03,06,06,048,30,5,6,,3,90,0000,97,556,,9,1,169,108,93,3,1,
76WN01961,76933078,76,3,3078,93,9,30,,5624,,1,2,86,146,4,1,30,2,90,06,04,07,06,044,20,5,6,,3,62,0000,97,531,,9,1,151,125,93,2,1,
76WN01962,76933080,76,3,3080,93,9,30,,5558,,5,2,82,142,4,1,30,2,76,05,03,06,08,045,1,4,5,,3,62,0000,97,479,,9,6,171,80,93,2,2,
76WN01963,76933081,76,2,3081,93,9,58,,8719,,1,3,86,146,5,1,58,2,84,04,03,06,07,061,2,6,7,,3,90,0000,97,488,,9,1,168,127,93,3,1,
76WN01964,76933083,76,3,3083,93,9,58,,9099,,3,3,86,146,5,1,58,2,94,04,03,06,06,039,6,3,5,,3,90,0000,97,588,,9,1,164,82,93,3,3,
76WN01965,76933084,76,3,3084,93,9,58,,9263,,5,3,82,142,5,1,58,2,75,06,03,06,08,046,25,5,6,,3,90,0000,97,443,,9,4,162,121,93,3,2,
76WN01966,76933085,76,3,3085,93,9,58,,9263,,5,3,82,142,5,1,58,1,72,06,03,06,07,042,24,6,7,,3,90,0000,97,439,,9,4,154,96,93,3,2,
76WN01967,76933087,76,2,3087,93,9,79,,9205,,3,3,86,146,5,1,79,1,54,04,03,09,09,046,1,7,8,,3,90,0000,97,316,,9,1,135,78,93,3,3,
76WN01968,76933089,76,3,3089,93,9,78,,8841,,5,3,86,146,5,1,78,1,89,04,03,07,08,052,23,5,8,,3,90,0000,97,542,,9,1,184,98,93,3,2,
76WN01969,76933090,76,2,3090,93,9,78,,8841,,5,3,86,146,5,1,78,1,87,04,03,08,07,035,20,6,8,,3,90,0000,97,532,,9,1,168,94,93,3,2,
76WN01970,76933091,76,2,3091,93,9,58,,8993,,5,3,86,146,5,1,58,2,87,04,03,07,06,048,3,4,6,,3,90,0000,97,536,,9,1,172,87,93,3,2,
76WN01971,76933092,76,3,3092,93,9,58,,8993,,5,3,86,146,5,1,58,2,81,04,03,07,07,052,20,5,6,,3,90,0000,97,486,,9,1,173,101,93,3,2,
76WN01972,76933093,76,3,3093,93,9,75,,0127,,3,2,86,146,5,1,75,2,89,04,03,07,07,047,14,5,5,,3,93,0000,97,536,,9,1,175,107,93,2,3,
76WN01973,76933094,76,3,3094,93,9,58,,0618,,5,2,86,146,5,1,58,1,89,04,03,08,07,037,19,5,6,,3,93,0000,97,528,,9,1,177,119,93,2,2,
76WN01974,76933095,76,2,3095,93,9,58,,0618,,5,2,86,146,5,1,58,1,61,05,03,08,09,040,25,5,5,,3,93,0000,97,349,,9,1,153,101,93,2,2,
76WN01975,76933096,76,3,3096,93,9,79,,9283,,5,3,86,146,4,1,79,1,31,04,03,14,13,033,15,5,6,,3,90,0000,97,163,,9,1,126,72,93,3,2,79
76WN01976,76933097,76,2,3097,93,9,79,,9283,,5,3,86,146,4,1,79,3,83,03,03,07,06,048,29,6,8,,3,90,0000,97,521,,9,1,176,69,93,3,2,
76WN01977,76933099,76,2,3099,93,9,57,,0586,,3,2,85,145,4,1,57,2,80,04,03,06,07,053,,3,4,,3,93,0000,97,499,,9,1,169,77,93,2,3,
76WN01978,76933104,76,3,3104,93,9,78,,8613,,1,3,85,145,4,1,78,2,89,04,03,08,08,055,24,6,8,,3,90,0000,97,541,,9,1,171,106,93,3,1,
76WN01979,76933105,76,2,3105,93,9,79,,0190,,8,2,85,145,4,1,79,1,95,03,03,06,06,054,8,5,6,,3,93,0000,97,601,,9,1,196,78,93,2,2,
76WN01980,76933107,76,2,3107,93,9,79,,0190,,8,2,85,145,5,1,79,1,48,05,03,11,11,043,11,5,8,,3,93,0000,97,288,,9,1,146,62,93,2,2,
76WN01981,76933108,76,3,3108,93,9,75,,8858,,8,3,85,145,5,1,75,1,97,04,03,06,06,046,13,4,5,,3,90,0000,97,608,,9,1,181,89,93,3,2,
76WN01982,76933109,76,2,3109,93,9,75,,8858,,8,3,85,145,5,1,75,2,70,04,03,09,09,030,10,3,5,,3,90,0000,97,437,,9,1,152,67,93,3,2,
76WN01983,76933110,76,2,3110,93,9,75,,8858,,8,3,81,141,5,1,75,1,80,05,03,06,06,052,5,4,6,,3,90,0000,97,511,,9,6,170,80,93,3,2,
76WN01984,76933112,76,2,3112,93,9,59,,9240,,1,3,85,145,5,1,59,1,93,04,03,05,06,061,20,5,8,,3,90,0000,97,572,,9,1,177,101,93,3,1,
76WN01985,76933116,76,2,3116,93,9,78,,0197,,3,2,85,145,5,1,78,1,84,03,03,06,07,051,27,6,7,,3,93,0000,97,519,,9,1,178,87,93,2,3,
76WN01986,76933117,76,3,3117,93,9,56,11,2634,,1,5,85,145,1,1,56,2,105,06,03,06,05,062,4,5,6,124,3,62,1275,93,645,383,8,1,172,115,93,4,1,
76WN01987,76933118,76,3,3118,93,9,51,03,6727,,1,4,85,145,1,2,51,1,95,05,03,07,07,042,24,4,5,133,3,18,0104,95,574,944,8,1,167,117,93,4,1,
76WN01988,76933120,76,2,3120,93,9,75,,9323,,8,3,88,148,5,1,75,2,74,04,03,06,07,063,4,8,9,,3,90,0000,97,454,,9,3,176,68,93,3,2,
76WN01989,76933121,76,3,3121,93,9,75,,9323,,8,3,88,148,5,1,75,1,77,04,03,07,07,044,11,6,8,,3,90,0000,97,473,,9,3,166,70,93,3,2,
76WN01990,76933122,76,2,3122,93,9,75,,9323,,7,3,85,145,5,1,75,1,96,03,03,06,06,046,14,4,6,,3,90,0000,97,620,,9,1,176,61,93,3,3,
76WN01991,76933123,76,3,3123,93,9,78,,9264,,5,3,85,145,5,1,78,2,90,04,03,06,07,038,14,7,8,,3,90,0000,97,548,,9,1,171,105,93,3,2,
76WN01992,76933124,76,3,3124,93,9,78,,9264,,5,3,85,145,4,1,78,1,92,03,03,05,06,049,20,5,6,,3,90,0000,97,560,,9,1,184,108,93,3,2,
76WN01993,76933125,76,3,3125,93,9,56,10,2828,,5,5,85,145,1,1,56,1,97,05,03,06,06,051,21,5,6,138,3,62,1545,93,588,616,8,1,184,117,93,4,2,
76WN01994,76933126,76,3,3126,93,9,56,10,2828,,5,5,85,145,1,1,56,1,71,04,03,08,09,049,23,5,8,138,3,62,1545,93,412,616,8,1,171,112,93,4,2,
76WN01995,76933127,76,3,3127,93,9,57,,0876,,3,2,85,145,5,1,57,2,105,04,03,06,07,045,8,5,7,,3,93,0000,97,659,,9,1,189,95,93,2,3,
76WN01996,76933128,76,2,3128,93,9,57,,0876,,4,2,81,141,5,1,57,1,73,06,03,07,08,054,23,6,8,,3,93,0000,97,460,,9,9,,81,93,2,3,
76WN01997,76933129,76,3,3129,93,9,57,,0498,,5,2,85,145,5,1,57,2,83,03,03,08,07,036,29,4,5,,3,93,0000,97,506,,9,1,177,96,93,2,2,
76WN01998,76933130,76,3,3130,93,9,57,,0498,,5,2,85,145,5,1,57,2,94,03,03,05,06,046,13,4,6,,3,93,0000,97,583,,9,1,190,95,93,2,2,
76WN01999,76933131,76,2,3131,93,9,75,,0638,,5,2,85,145,6,1,75,2,80,03,03,07,07,049,13,4,5,,3,93,0000,97,495,,9,1,181,82,93,2,2,
76WN02000,76933132,76,3,3132,93,9,75,,0638,,5,2,85,145,6,1,75,1,69,04,03,11,08,032,15,4,5,,3,93,0000,97,420,,9,1,156,81,93,2,2,
76WN02001,76933133,76,3,3133,93,9,75,,0485,,5,2,85,145,5,1,75,1,77,03,03,07,08,048,31,4,5,,3,93,0000,97,469,,9,1,182,90,93,2,2,
76WN02002,76933134,76,2,3134,93,9,75,,0485,,5,2,85,145,5,1,75,1,81,04,03,07,06,050,13,6,8,,3,93,0000,97,494,,9,1,175,93,93,2,2,
76WN02003,76933135,76,2,3135,93,9,57,,0354,,3,2,85,145,5,1,57,1,88,04,03,06,07,056,3,5,7,,3,93,0000,97,539,,9,1,178,99,93,2,3,
76WN02004,76933136,76,2,3136,93,9,57,,0354,,4,2,81,141,4,1,57,1,74,04,03,07,08,044,16,3,5,,3,93,0000,97,458,,9,9,,94,93,2,3,
76WN02005,76933137,76,2,3137,93,9,20,,9400,,5,2,85,145,5,1,20,2,79,05,03,08,07,038,11,4,5,,3,42,0000,97,474,,9,1,163,103,93,2,2,
76WN02006,76933138,76,3,3138,93,9,20,,9400,,5,2,85,145,6,1,20,2,89,06,03,06,08,044,10,4,5,,3,42,0000,97,543,,9,1,173,103,93,2,2,
76WN02007,76933140,76,2,3140,93,9,78,,8624,,8,3,85,145,5,1,78,1,79,04,03,08,06,043,19,7,8,,3,90,0000,97,488,,9,1,163,82,93,3,2,
76WN02008,76933141,76,3,3141,93,9,78,,8624,,8,3,85,145,5,1,78,2,79,03,03,07,08,049,9,4,5,,3,90,0000,97,478,,9,1,175,97,93,3,2,
76WN02009,76933142,76,2,3142,93,9,53,03,1972,,5,6,81,141,1,1,53,1,84,05,03,06,07,065,21,5,7,131,3,62,0104,95,530,835,8,6,180,92,97,4,2,
76WN02010,76933143,76,1,3143,93,9,53,03,1972,238,5,6,81,141,1,4,53,2,92,04,03,08,08,050,9,5,6,131,3,62,0104,95,591,835,8,6,175,87,,4,2,
76WN02011,76933144,76,2,3144,93,9,10,,7706,,3,3,85,145,5,1,10,2,80,04,03,08,07,042,9,4,6,133,3,18,0000,97,483,512,9,1,154,99,93,3,3,
76WN02012,76933146,76,2,3146,93,9,59,,0412,,5,2,85,145,5,1,59,1,83,03,03,06,06,055,31,7,9,,3,93,0000,97,507,,9,1,188,95,93,2,2,
76WN02013,76933147,76,2,3147,93,9,59,,0412,,5,2,85,145,5,1,59,2,87,04,03,06,07,055,12,7,8,,3,93,0000,97,545,,9,1,187,80,93,2,2,
76WN02014,76933148,76,3,3148,93,9,58,,0117,,5,2,85,145,5,1,58,2,76,04,03,07,07,047,25,5,6,,3,93,0000,97,466,,9,1,172,85,93,2,2,
76WN02015,76933149,76,3,3149,93,9,58,,0117,,5,2,85,145,5,1,58,1,68,04,03,09,08,038,14,6,7,,3,93,0000,97,414,,9,1,159,80,93,2,2,
76WN02016,76933150,76,2,3150,93,9,75,,8892,,5,3,85,145,5,1,75,1,88,07,03,08,07,038,3,6,8,,3,90,0000,97,544,,9,1,154,91,93,3,2,
76WN02017,76933151,76,2,3151,93,9,75,,8892,,5,3,85,145,5,1,75,2,77,04,03,08,07,058,4,5,7,,3,90,0000,97,468,,9,1,172,92,97,3,2,
76WN02018,76933152,76,2,3152,93,9,57,,9059,,1,3,85,145,5,1,57,2,87,04,03,06,06,052,28,6,8,,3,90,0000,97,543,,9,1,166,82,93,3,1,
76WN02019,76933153,76,1,3153,93,9,53,02,1105,326,5,6,81,141,1,2,53,2,98,04,03,06,07,048,5,4,5,118,3,62,0123,95,621,778,8,6,175,104,,4,2,
76WN02020,76933154,76,2,3154,93,9,53,02,1105,,5,6,81,141,1,1,53,2,71,04,03,07,07,056,20,5,6,118,3,62,0123,95,433,778,8,6,165,100,,4,2,
76WN02021,76933156,76,2,3156,93,9,51,03,5834,,5,5,85,145,1,1,51,1,78,06,03,09,09,047,29,5,6,127,3,18,0104,95,475,677,8,1,170,91,,4,2,
76WN02022,76933157,76,3,3157,93,9,51,03,5834,,5,5,85,145,1,1,51,1,69,08,03,10,09,041,22,4,5,127,3,18,0104,95,416,677,8,1,143,87,93,4,2,
76WN02023,76933158,76,2,3158,93,9,59,,0591,,1,2,85,145,5,1,59,2,91,04,03,05,06,045,31,5,6,,3,93,0000,97,544,,9,1,172,121,93,2,1,
76WN02024,76933159,76,2,3159,93,9,78,,0395,,5,2,85,145,5,1,78,2,81,03,03,09,08,028,21,4,5,,3,93,0000,97,496,,9,1,172,91,01,2,2,
76WN02025,76933160,76,2,3160,93,9,78,,0395,,5,2,85,145,5,1,78,1,76,06,03,06,08,055,4,6,7,,3,93,0000,97,460,,9,1,168,93,93,2,2,
76WN02026,76933161,76,2,3161,93,9,58,,9143,,5,3,85,145,5,1,58,1,84,05,03,07,07,046,15,5,8,,3,90,0000,97,510,,9,1,167,101,93,3,2,
76WN02027,76933162,76,3,3162,93,9,58,,9143,,5,3,85,145,5,2,58,2,91,04,03,07,08,038,3,3,6,,3,90,0000,97,560,,9,1,174,98,93,3,2,
76WN02028,76933163,76,2,3163,93,9,78,,0378,,7,2,85,145,5,1,78,2,80,03,03,06,06,045,25,5,6,,3,93,0000,97,494,,9,1,167,83,93,2,3,
76WN02029,76933165,76,2,3165,93,9,57,,8915,,5,3,85,145,5,1,57,1,88,04,03,06,07,047,14,5,8,,3,90,0000,97,528,,9,1,176,114,93,3,2,
76WN02030,76933166,76,3,3166,93,9,57,,8915,,5,3,85,145,5,1,57,4,92,04,03,05,06,048,13,6,8,,3,90,0000,97,552,,9,1,177,120,93,3,2,
76WN02031,76933167,76,3,3167,93,9,57,,8670,,1,3,85,145,5,1,57,1,103,04,03,05,06,061,20,5,6,,3,90,0000,97,619,,9,1,183,132,93,3,1,
76WN02032,76933169,76,2,3169,93,9,78,,8465,,8,3,85,145,5,1,78,2,83,04,03,06,07,048,28,6,8,,3,90,0000,97,512,,9,1,174,87,93,3,2,
76WN02033,76933170,76,2,3170,93,9,78,,8465,,8,3,85,145,4,1,78,2,86,04,03,06,07,055,31,5,7,,3,90,0000,97,526,,9,1,182,98,93,3,2,
76WN02034,76933171,76,3,3171,93,9,10,,8349,,1,2,85,145,5,1,10,2,86,09,09,09,06,039,5,4,5,,3,18,0000,97,517,,9,1,109,110,93,2,1,
76WN02035,76933172,76,2,3172,93,9,78,,9090,,4,3,81,141,4,1,78,1,47,04,03,08,09,047,23,6,8,,3,90,0000,97,298,,9,9,,50,93,3,3,
76WN02036,76933173,76,2,3173,93,9,78,,9090,,3,3,85,145,4,1,78,2,72,04,03,07,08,056,15,8,9,,3,90,0000,97,461,,9,1,159,52,93,3,3,
76WN02037,76933174,76,3,3174,93,9,57,,9109,,5,3,85,145,5,1,57,1,82,05,03,06,07,051,3,5,8,,3,90,0000,97,485,,9,1,166,117,93,3,2,
76WN02038,76933175,76,3,3175,93,9,57,,9109,,5,3,85,145,4,1,57,2,80,05,03,07,06,050,23,5,6,,3,90,0000,97,490,,9,1,164,90,93,3,2,
76WN02039,76933176,76,2,3176,93,9,51,02,5208,,3,5,81,141,1,1,51,2,98,04,03,06,07,049,15,3,5,141,3,18,0123,95,617,965,8,6,178,110,,4,3,
76WN02040,76933178,76,2,3178,93,9,58,,8720,,5,3,85,145,4,1,58,2,71,03,03,07,08,053,25,7,9,,3,90,0000,97,416,,9,1,173,107,93,3,2,
76WN02041,76933179,76,2,3179,93,9,58,,8720,,5,3,85,145,5,1,58,2,69,04,03,07,07,046,31,4,5,,3,90,0000,97,400,,9,1,159,110,93,3,2,
76WN02042,76933180,76,3,3180,93,9,59,,0337,,5,2,85,145,5,1,59,2,70,04,03,08,07,042,28,4,5,,3,93,0000,97,417,,9,1,163,96,93,2,2,
76WN02043,76933181,76,3,3181,93,9,59,,0337,,5,2,85,145,5,1,59,2,89,05,03,06,07,050,11,5,7,,3,93,0000,97,553,,9,1,180,88,93,2,2,
76WN02044,76933182,76,3,3182,93,9,75,,0750,,3,2,85,145,6,1,75,2,79,05,03,07,07,038,18,4,5,,3,93,0000,97,482,,9,1,155,91,93,2,3,
76WN02045,76933184,76,2,3184,93,9,75,,8717,,1,3,85,145,5,1,75,1,72,03,03,08,08,047,23,5,6,,3,90,0000,97,425,,9,1,157,104,93,3,1,
76WN02046,76933185,76,3,3185,93,9,30,,5450,,1,2,84,144,5,1,30,2,87,04,03,06,06,048,14,3,5,,3,62,0000,97,516,,9,1,164,127,93,2,1,
76WN02047,76933186,76,2,3186,93,9,79,,8703,,5,3,84,144,5,1,79,1,91,03,03,07,07,036,18,4,5,,3,90,0000,97,584,,9,1,178,69,93,3,2,
76WN02048,76933187,76,2,3187,93,9,79,,8703,,5,3,84,144,5,1,79,1,67,03,03,08,09,047,12,7,8,,3,90,0000,97,422,,9,1,166,62,93,3,2,
76WN02049,76933188,76,2,3188,93,9,58,,9194,,1,3,84,144,5,1,58,2,118,04,03,04,04,062,15,5,6,,3,90,0000,97,715,,9,1,197,151,93,3,1,
76WN02050,76933189,76,3,3189,93,9,58,,8617,,3,3,84,144,5,1,58,2,112,10,09,05,06,043,15,5,6,,3,90,0000,97,703,,9,1,135,108,93,3,3,
76WN02051,76933190,76,2,3190,93,9,58,,8617,,4,3,80,140,5,1,58,1,45,06,03,10,11,050,5,6,7,,3,90,0000,97,279,,9,9,,60,,3,3,
76WN02052,76933191,76,3,3191,93,9,59,,8585,,3,3,84,144,5,1,59,2,94,03,03,06,05,049,16,5,6,,3,90,0000,97,588,,9,1,176,94,93,3,3,
76WN02053,76933193,76,2,3193,93,9,30,,5721,,1,2,84,144,5,1,30,3,79,04,03,06,08,047,18,5,8,,3,62,0000,97,475,,9,1,165,106,93,2,1,
76WN02054,76933194,76,2,3194,93,9,75,,8681,,7,3,84,144,4,1,75,2,89,03,03,07,06,045,23,5,7,,3,90,0000,97,570,,9,1,170,69,93,3,3,
76WN02055,76933195,76,2,3195,93,9,75,,8681,,7,3,84,144,5,1,75,1,90,03,03,08,07,042,2,5,6,,3,90,0000,97,569,,9,1,169,80,93,3,3,
76WN02056,76933197,76,3,3197,93,9,57,,0651,,3,2,84,144,5,1,57,2,89,07,03,07,07,047,5,5,8,,3,93,0000,97,567,,9,1,160,74,93,2,3,
76WN02057,76933198,76,2,3198,93,9,79,,0048,,1,2,84,144,5,1,79,2,90,03,03,06,06,051,30,7,8,,3,93,0000,97,555,,9,1,180,101,93,2,1,
76WN02058,76933199,76,3,3199,93,9,59,,8502,,1,3,84,144,4,1,59,4,114,05,03,04,04,064,3,6,8,,3,90,0000,97,707,,9,1,184,122,93,3,1,
76WN02059,76933200,76,2,3200,93,9,20,,9474,,1,2,84,144,5,1,20,1,86,04,03,05,06,052,24,5,6,,3,42,0000,97,527,,9,1,171,101,93,2,1,
76WN02060,76933202,76,2,3202,93,9,78,,9173,,8,3,84,144,5,1,78,2,88,04,03,08,06,049,2,7,8,,3,90,0000,97,553,,9,1,174,83,93,3,2,
76WN02061,76933203,76,3,3203,93,9,78,,9173,,8,3,84,144,5,1,78,1,87,03,03,06,06,042,31,5,6,,3,90,0000,97,528,,9,1,176,109,93,3,2,
76WN02062,76933205,76,3,3205,93,9,52,03,7860,,1,4,84,144,1,2,52,1,92,07,03,07,07,045,25,4,5,153,3,42,0104,95,560,850,8,1,158,114,93,4,1,
76WN02063,76933207,76,2,3207,93,9,75,,0332,,3,2,84,144,4,1,75,4,88,04,03,07,07,044,21,6,7,,3,93,0000,97,547,,9,1,172,92,93,2,3,
76WN02064,76933208,76,2,3208,93,9,54,06,5563,,5,5,84,144,1,1,54,2,73,09,03,10,10,043,20,3,5,127,3,18,2233,93,431,813,8,1,147,110,92,4,2,
76WN02065,76933209,76,2,3209,93,9,54,06,5563,,5,5,84,144,1,1,54,1,71,09,03,09,09,042,31,6,8,127,3,18,2233,93,426,813,8,1,146,97,,4,2,
76WN02066,76933210,76,3,3210,93,9,58,,0734,,1,2,84,144,5,1,58,2,101,03,03,04,07,050,21,6,8,,3,93,0000,97,617,,9,1,188,121,93,2,1,
76WN02067,76933211,76,3,3211,93,9,54,04,6402,,8,4,84,144,1,1,54,2,85,06,03,09,07,040,19,4,5,133,3,18,2159,93,531,704,8,1,163,86,93,4,2,
76WN02068,76933212,76,2,3212,93,9,54,04,6402,,8,4,84,144,1,1,54,1,85,05,03,07,07,053,26,4,6,133,3,18,2159,93,524,704,8,1,180,96,,4,2,
76WN02069,76933213,76,2,3213,93,9,54,04,6402,,7,4,84,144,1,1,54,2,84,05,03,08,07,048,4,5,6,133,3,18,2159,93,528,704,8,1,159,79,92,4,3,
76WN02070,76933214,76,3,3214,93,9,20,,9399,,1,2,84,144,5,1,20,4,93,04,03,06,07,042,25,3,4,,3,42,0000,97,564,,9,1,170,118,93,2,1,
76WN02071,76933216,76,3,3216,93,9,54,05,5201,,7,5,84,144,1,1,54,2,95,05,03,06,07,044,24,5,6,170,3,18,1239,93,587,1001,8,1,165,105,93,4,3,
76WN02072,76933217,76,3,3217,93,9,54,05,5201,,7,5,84,144,1,1,54,2,86,06,03,08,07,044,9,2,3,170,3,18,1239,93,524,1001,8,1,145,105,93,4,3,
76WN02073,76933218,76,2,3218,93,9,55,08,7748,,5,4,84,144,1,1,55,2,86,04,03,07,07,052,30,6,8,153,3,42,1136,93,541,1044,8,1,187,81,,4,2,
76WN02074,76933219,76,2,3219,93,9,55,08,7748,,5,4,84,144,1,1,55,1,84,05,03,08,06,047,2,3,5,153,3,42,1136,93,519,1044,8,1,162,92,92,4,2,
76WN02075,76933220,76,2,3220,93,9,55,07,7582,,1,4,84,144,1,1,55,2,100,06,03,07,07,047,19,5,6,153,3,42,1622,93,606,749,8,1,170,128,,4,1,
76WN02076,76933221,76,2,3221,93,9,57,,8628,,5,3,84,144,5,1,57,2,77,04,03,08,07,048,3,2,5,,3,90,0000,97,446,,9,1,165,128,93,3,2,
76WN02077,76933222,76,2,3222,93,9,57,,8628,,5,3,84,144,5,1,57,2,87,04,03,07,06,045,22,5,6,,3,90,0000,97,519,,9,1,173,122,93,3,2,
76WN02078,76933223,76,3,3223,93,9,78,,9130,,5,3,84,144,5,1,78,2,89,04,03,06,07,047,6,5,7,,3,90,0000,97,558,,9,1,176,87,93,3,2,
76WN02079,76933224,76,3,3224,93,9,78,,9130,,5,3,84,144,5,1,78,4,85,04,03,06,07,044,28,5,8,,3,90,0000,97,525,,9,1,173,94,93,3,2,
76WN02080,76933225,76,2,3225,93,9,55,08,5212,,5,6,84,144,1,1,55,2,84,07,03,06,08,059,28,6,8,152,3,42,1136,93,517,1131,8,1,176,96,92,4,2,
76WN02081,76933226,76,2,3226,93,9,55,08,5212,,5,6,84,144,1,1,55,2,88,08,03,07,07,054,12,4,6,152,3,42,1136,93,537,1131,8,1,162,107,,4,2,
76WN02082,76933227,76,3,3227,93,9,58,,8987,,5,3,84,144,5,1,58,1,92,03,03,05,06,061,23,5,6,,3,90,0000,97,565,,9,1,193,106,93,3,2,
76WN02083,76933228,76,3,3228,93,9,58,,8987,,5,3,84,144,6,1,58,2,67,04,03,09,09,032,8,4,5,,3,90,0000,97,388,,9,1,150,111,93,3,2,
76WN02084,76933229,76,2,3229,93,9,58,,0068,,3,2,84,144,5,1,58,2,91,04,03,06,05,051,22,5,8,,3,93,0000,97,560,,9,1,175,104,93,2,3,
76WN02085,76933231,76,2,3231,93,9,57,,0741,,1,2,84,144,5,1,57,1,90,05,05,07,07,042,18,6,8,,3,93,0000,97,544,,9,1,158,116,93,2,1,
76WN02086,76933232,76,3,3232,93,9,20,,8879,,1,3,85,145,4,1,20,4,98,04,03,06,05,041,31,6,8,120,3,42,0000,97,599,735,9,1,163,111,93,3,1,
76WN02087,76933233,76,3,3233,93,9,59,,9048,,5,3,85,145,5,2,59,2,82,04,03,06,07,049,9,5,6,,3,90,0000,97,503,,9,1,170,90,93,3,2,
76WN02088,76933234,76,3,3234,93,9,59,,9048,,5,3,85,145,5,1,59,4,81,03,03,06,07,051,30,6,8,,3,90,0000,97,495,,9,1,179,92,93,3,2,
76WN02089,76933235,76,3,3235,93,9,56,12,3802,,5,4,85,145,1,1,56,2,51,14,03,11,10,044,21,5,6,125,3,62,1448,93,289,823,8,1,100,91,93,4,2,
76WN02090,76933236,76,2,3236,93,9,56,12,3802,,5,4,85,145,1,1,56,2,79,08,03,06,06,059,23,5,6,125,3,62,1448,93,485,823,8,1,158,87,,4,2,
76WN02091,76933237,76,2,3237,93,9,58,,8541,,5,3,85,145,4,1,58,2,81,03,03,05,06,066,9,6,8,,3,90,0000,97,487,,9,1,184,104,93,3,2,
76WN02092,76933238,76,2,3238,93,9,58,,8541,,5,3,85,145,4,1,58,1,69,04,03,06,08,063,21,6,8,,3,90,0000,97,405,,9,1,172,103,93,3,2,
76WN02093,76933239,76,3,3239,93,9,56,10,2511,,5,5,85,145,1,1,56,1,88,05,03,07,08,046,25,4,5,181,3,62,1545,93,530,957,8,1,179,112,93,4,2,
76WN02094,76933240,76,2,3240,93,9,56,10,2511,,5,5,85,145,1,1,56,1,89,04,03,07,07,051,10,5,6,181,3,62,1545,93,541,957,8,1,180,106,,4,2,
76WN02095,76933241,76,3,3241,93,9,56,12,2703,,5,5,85,145,1,1,56,2,97,06,03,07,07,057,19,5,6,110,3,62,1448,93,590,631,8,1,186,114,93,4,2,
76WN02096,76933242,76,3,3242,93,9,56,12,2703,,5,5,85,145,1,1,56,1,61,06,03,08,09,050,25,8,8,110,3,62,1448,93,353,631,8,1,153,98,93,4,2,
76WN02097,76933243,76,2,3243,93,9,10,,7361,,3,3,85,145,5,1,10,2,108,04,03,07,06,046,3,4,5,133,3,18,0000,97,664,935,9,1,181,117,93,3,3,
76WN02098,76933245,76,2,3245,93,9,79,,0207,,8,2,85,145,5,1,79,2,60,03,03,08,08,032,14,6,9,,3,93,0000,97,388,,9,1,152,38,93,2,2,
76WN02099,76933246,76,2,3246,93,9,79,,0207,,8,2,85,145,5,1,79,2,71,04,03,06,07,044,26,5,7,,3,93,0000,97,457,,9,1,166,47,93,2,2,
76WN02100,76933248,76,2,3248,93,9,79,,9168,,8,3,85,145,4,1,79,4,83,03,03,07,06,050,29,6,8,,3,90,0000,97,516,,9,1,178,82,93,3,2,
76WN02101,76933249,76,2,3249,93,9,79,,9168,,8,3,85,145,4,1,79,2,78,03,03,07,07,051,27,6,8,,3,90,0000,97,484,,9,1,176,78,93,3,2,
76WN02102,76933252,76,2,3252,93,9,59,,9006,,3,3,85,145,5,1,59,2,80,04,03,08,07,052,2,6,7,,3,90,0000,97,484,,9,1,160,98,93,3,3,
76WN02103,76933253,76,3,3253,93,9,58,,0381,,5,2,85,145,5,1,58,3,71,04,03,07,08,033,24,6,8,,3,93,0000,97,437,,9,1,160,76,97,2,2,
76WN02104,76933254,76,2,3254,93,9,58,,0381,,5,2,85,145,5,1,58,2,72,04,03,08,07,035,25,7,8,,3,93,0000,97,446,,9,1,160,73,93,2,2,
76WN02105,76933255,76,3,3255,93,9,79,,8878,,1,3,85,145,5,1,79,2,99,03,03,06,07,055,7,8,9,,3,90,0000,97,617,,9,1,181,96,93,3,1,
76WN02106,76933256,76,2,3256,93,9,79,,8652,,3,3,85,145,5,1,79,4,89,05,03,08,07,044,15,5,8,,3,90,0000,97,548,,9,1,161,95,93,3,3,
76WN02107,76933257,76,2,3257,93,9,79,,8652,,4,3,81,141,5,1,79,2,68,07,03,08,08,055,21,6,7,,3,90,0000,97,417,,9,9,,92,93,3,3,
76WN02108,76933258,76,2,3258,93,9,10,,8031,,1,2,85,145,3,1,10,2,88,05,03,06,06,051,1,4,5,,3,18,0000,97,537,,9,1,164,102,93,2,1,
76WN02109,76933260,76,2,3260,93,9,58,,8818,,3,3,85,145,4,1,58,2,94,03,03,05,06,049,14,5,8,,3,90,0000,97,577,,9,1,176,104,93,3,3,
