UID,IDLAMB,YR,ETAG,LBRD,SEX,LINE,STM,PEN,TYB,TB,TR,AGE,ADAM,CADAM,BAND,DAYBN,DAYWN,WNAGE,TIM,BRWT,JUWT,WNWT,ADG,WT120,CLR,JAW,HORN,FACE,RGRP,TRT,LOT,BPEN,RMK,SIRE,SBRD,DAM,DBRD,LNDAM,PD,CAUSE,DAYDIS,TBRE,TBR17,IDX,MENB,MELW,PD2,CUWT,SAWT,EBVLWW,CLPG1,CLPG2,CLPG3,DNA,INBRL,ADGBV,ADGACC,MADGBV,MADGACC,FLBVB,FLBVR,SAGE,STUDY
01WN02170,101817093,01,Z7093,81,2,97,97,972,8,2,2,4.0,4,4,B,93,222,129,3,13.7,0,69,0.429,65,6,1,,,0,.,.,,,Z3677,81,Z3952,81,97,M,10,248,5,3,78,1.66,107.0,M,0,0,,0,0,,,0.102,0.0,,,,,,0.0,Mcf
01WN02171,101817094,01,Z7094,81,2,97,97,972,8,2,2,4.0,4,4,B,93,222,129,1,8.6,0,64,0.429,60,6,1,,,0,.,.,,WEAK,Z3677,81,Z3952,81,97,M,10,255,5,7,74,1.66,107.0,M,78,0,,0,0,,,0.102,0.0,,,,,,0.0,Mcf
01WN02172,101817096,01,Z7096,81,2,00,00,000,5,1,1,4.0,4,4,8,93,,,0,8.2,0,0,,0,1,1,,,1,X,.,,UNKNOWN DAM,00000,00,00000,00,00,3,93,262,2,1,0,,,3,61,0,,0,0,,,0.0,0.0,,,,,,0.0,
01WN02173,101817098,01,Z7098,81,2,97,97,971,8,2,2,4.0,4,4,B,93,222,129,3,9.8,0,95,0.66,89,6,1,,,0,.,.,e73,,00093,00,Z3956,81,97,1,,0,5,5,98,1.66,115.3,1,106,0,,0,0,,,0.0,0.0,,,,,,0.0,Bf
01WN02174,101817099,01,Z7099,81,2,97,97,971,8,2,2,4.0,4,4,B,93,222,129,3,11.2,0,108,0.75,101,6,1,,,0,.,.,e73,,00093,00,Z3956,81,97,1,,0,5,5,107,1.66,115.3,1,112,0,,0,0,,,0.0,0.0,,,,,,0.0,Bf
01WN02175,101817100,01,Z7100,81,2,00,05,53,8,2,2,4.0,4,4,2,93,220,127,3,14.3,62,83,0.541,79,1,1,,,0,H,.,,,K0928,64,S8439,10,18,3,93,262,5,5,0,1.86,139.0,3,93,0,,3,2,5,??,0.005,0.0,,,,,,0.2271,
01WN02176,101817101,01,Z7101,81,3,00,05,53,8,2,2,4.0,4,4,2,93,220,127,2,14.0,70,92,0.614,88,1,1,,,0,H,.,,,K0928,64,S8439,10,18,3,93,262,5,5,0,1.86,139.0,3,96,0,,3,4,7,CN,0.005,0.0,,,,,,0.2271,
01WN02177,101817102,01,Z7102,81,3,00,05,53,5,1,1,4.0,4,4,2,93,220,127,13,15.1,90,110,0.747,105,1,1,,,0,H,.,,,K0928,64,S7759,10,18,3,93,262,1,1,0,1.61,110.1,3,114,0,,1,1,2,NN,0.006,0.0,,,,,,0.4082,
01WN02178,101817103,01,Z7103,81,2,00,05,53,8,2,2,5.0,5,4,2,94,220,126,3,12.0,62,79,0.532,76,1,1,,,0,H,.,,,K0928,64,S6836,10,18,3,93,262,5,5,0,1.5,90.8,3,87,0,,2,2,4,NN,0.008,0.0,,,,,,-0.2397,
01WN02179,101817104,01,Z7104,81,2,00,05,53,8,2,2,5.0,5,4,2,94,220,126,8,13.4,74,93,0.632,89,1,1,,,0,H,.,,HAIRY,K0928,64,S6836,10,18,3,93,262,5,5,0,1.5,90.8,3,93,0,,3,3,6,??,0.008,0.0,,,,,,-0.2397,
01WN02180,101817105,01,Z7105,81,3,00,05,52,5,1,1,2.0,2,2,2,94,220,126,7,13.4,77,86,0.576,83,1,1,,,0,H,.,,,K0299,64,R0550,11,12,3,93,262,1,1,0,1.49,94.8,3,90,0,,3,3,6,??,0.0,0.0,,,,,,0.0,
01WN02181,101817107,01,Z7107,81,1,97,97,971,8,2,1,3.0,3,3,B,94,222,128,3,10.6,0,107,0.753,101,6,1,,,0,.,.,,ENTR,00093,00,Z4777,81,97,1,,0,3,2,94,1.78,93.8,1,105,0,,0,0,,,0.0,0.0,,,,,,0.0,Bf
01WN02182,101817108,01,Z7108,81,1,97,97,972,5,1,1,5.0,5,4,B,94,222,128,3,11.3,0,135,0.966,127,6,1,,,0,.,.,,ENTR,Z3677,81,Z3567,81,97,1,,0,1,1,116,1.82,108.0,1,142,0,,0,0,,,0.09,0.0,,,,,,0.0,Bf
01WN02183,101817113,01,Z7113,81,3,00,99,e11,7,2,1,1.0,1,1,B,94,222,128,3,6.6,0,86,0.62,81,5,1,,,0,.,.,,WEAK,K9434,63,Z6368,81,97,3,93,262,3,2,0,1.79,95.4,3,91,0,,0,0,,,0.0,0.0,,,,,,0.0,
01WN02184,101817114,01,Z7114,81,2,00,99,e10,7,2,1,1.0,1,1,B,94,222,128,1,8.6,0,90,0.636,85,5,1,,,0,.,.,,HOCKS?,K9360,63,Z6324,81,97,3,93,262,3,2,0,1.79,96.2,3,96,0,,0,0,,,0.0,0.0,,,,,,0.0,
01WN02185,101817115,01,Z7115,81,3,00,05,51,8,2,2,3.0,3,3,2,94,220,126,7,9.9,52,67,0.453,64,1,1,,,2,H,.,,,K9301,63,T6598,44,42,3,93,262,5,5,0,1.65,92.2,3,82,0,,4,4,8,CN,0.0,0.0,,,,,,0.0,
01WN02186,101817116,01,Z7116,81,2,00,05,51,8,2,2,3.0,3,3,2,94,220,126,7,8.7,55,75,0.526,72,1,1,,,2,H,.,,"4TEATS,PNEU",K9301,63,T6598,44,42,3,93,262,5,5,0,1.65,92.2,3,84,0,,1,1,2,NN,0.0,0.0,,,,,,0.0,
01WN02187,101817117,01,Z7117,81,1,97,97,971,8,2,2,4.0,4,4,B,94,222,128,2,14.3,0,120,0.826,113,6,1,,,0,.,.,,,00093,00,Z4025,81,97,1,,0,5,4,104,1.66,100.0,1,124,0,,0,0,,,0.0,0.0,,,,,,0.0,Bf
01WN02188,101817118,01,Z7118,81,2,97,97,971,8,2,2,4.0,4,4,B,94,222,128,3,11.5,0,92,0.629,87,6,1,,,0,.,***,***,,00093,00,Z4025,81,97,M,93,313,5,6,92,1.66,100.0,M,94,0,,0,0,,,0.0,0.0,,,,,,0.0,Mcf
01WN02189,101817119,01,Z7119,81,2,97,97,971,8,2,2,3.0,3,3,B,95,222,127,3,10.3,0,93,0.651,88,6,1,,,0,.,.,e73,WEAK,00093,00,Z4718,81,97,1,,0,5,5,93,1.92,100.1,1,96,0,,0,0,,,0.0,0.0,,,,,,0.0,Bf
01WN02190,101817120,01,Z7120,81,2,97,97,971,8,2,2,3.0,3,3,B,95,222,127,3,8.8,0,92,0.655,87,6,1,,,0,.,.,e73,WEAK,00093,00,Z4718,81,97,1,,0,5,5,92,1.92,100.1,1,97,0,,0,0,,,0.0,0.0,,,,,,0.0,Bf
01WN02191,101817121,01,Z7121,81,3,00,80,e.9,5,1,1,1.0,1,1,2,95,220,125,14,11.3,73,97,0.686,94,5,1,,,0,.,.,,,Z5042,81,A7268,04,82,3,93,262,1,1,0,2.02,122.4,3,113,0,,0,0,,,0.034,0.0,,,,,,0.0,
01WN02192,101817122,01,Z7122,81,2,00,99,e10,5,1,1,1.0,1,1,B,95,222,127,3,9.8,0,100,0.71,95,5,1,,,0,.,.,,"ENTR,HAIRY",K9360,63,Z6154,81,97,3,93,262,1,1,0,1.69,98.2,3,108,0,,0,0,,,0.0,0.0,,,,,,0.0,
01WN02193,101817123,01,Z7123,81,3,00,90,09,8,2,2,2.0,2,2,2,95,220,125,10,11.2,64,92,0.646,89,1,1,,,1,X,BLK,,HAIRY,K0866,64,90945,09,00,3,93,262,5,4,0,1.5,127.5,3,103,0,,0,0,,,0.009,0.0,,,,,,0.0,
01WN02194,101817124,01,Z7124,81,2,00,90,09,8,2,2,2.0,2,2,2,95,220,125,10,9.1,65,85,0.607,82,1,1,,,1,X,BLK,,4TEATS,K0866,64,90945,09,00,Z,93,257,5,6,0,1.5,127.5,Z,93,0,,0,0,,,0.009,0.0,,,,,,0.0,Ppl
01WN02195,101817125,01,Z7125,81,3,00,05,54,8,2,2,6.0,6,4,2,95,220,125,9,12.9,75,100,0.697,97,1,1,,,0,H,.,,,K9738,63,S5919,10,11,3,93,262,5,4,0,1.64,99.0,3,108,0,,3,3,6,??,0.006,0.0,,,,,,0.4412,
01WN02196,101817126,01,Z7126,81,2,00,05,54,8,2,2,6.0,6,4,2,95,220,125,13,10.9,69,83,0.577,80,1,1,,,0,H,.,,,K9738,63,S5919,10,11,3,93,262,5,6,0,1.64,99.0,3,86,0,,4,3,7,CN,0.006,0.0,,,,,,0.4412,
01WN02197,101817127,01,Z7127,81,3,00,05,51,8,2,1,5.0,5,4,2,95,220,125,2,14.2,91,114,0.798,110,1,1,,,0,H,.,,,K9301,63,S6766,10,18,3,93,262,3,2,0,1.84,109.4,3,121,0,,3,3,6,??,0.011,0.0,,,,,,0.1849,
01WN02198,101817129,01,Z7129,81,3,00,05,51,8,2,1,4.0,4,4,2,95,220,125,3,14.7,93,112,0.778,108,1,1,,,0,H,.,,HAIRY,K9301,63,S8407,10,18,3,93,262,3,2,0,1.74,95.4,3,121,0,,4,4,8,CN,0.012,0.0,,,,,,0.0553,
01WN02199,101817130,01,Z7130,81,3,00,05,51,8,2,1,4.0,4,4,8,95,,,0,12.1,0,0,,0,1,1,,,0,H,.,,,K9301,63,S8407,10,18,7,97,249,4,2,0,1.74,95.4,7,0,0,,0,0,,,0.012,0.0,,,,,,0.0553,
01WN02200,101817131,01,Z7131,81,3,97,97,972,9,3,1,4.0,4,4,8,95,,,0,12.3,0,0,,0,6,1,,,0,.,.,,.124 inbr,Z3677,81,Z4015,81,97,3,93,262,6,2,0,1.79,85.5,3,70,0,,0,0,,,0.124,0.0,,,,,,0.0,
01WN02201,101817132,01,Z7132,81,3,97,97,972,9,3,1,4.0,4,4,8,95,,,0,10.7,0,0,,0,6,1,,,0,.,.,,.124 inbr,Z3677,81,Z4015,81,97,3,93,262,6,2,0,1.79,85.5,3,70,0,,0,0,,,0.124,0.0,,,,,,0.0,
01WN02202,101817133,01,Z7133,81,1,97,97,972,9,3,1,4.0,4,4,1,95,218,123,14,10.3,82,98,0.713,96,6,1,,,0,.,.,,.124 inbr,Z3677,81,Z4015,81,97,1,,0,7,2,88,1.79,85.5,1,107,0,,0,0,,,0.124,0.0,,,,,,0.0,Bf
01WN02203,101817134,01,Z7134,81,2,97,97,972,8,2,1,3.0,3,3,B,95,222,127,1,13.8,0,112,0.773,107,6,2,,,0,.,.,e74,ENTR,Z3677,81,Z4738,81,97,1,,0,3,2,107,1.92,102.7,1,122,0,,0,0,,,0.087,0.0,,,,,,0.0,Bf
01WN02204,101817136,01,Z7136,81,2,97,97,971,5,1,1,2.0,2,2,B,95,222,127,1,16.3,0,134,0.927,128,6,1,,,0,.,.,e73,"SMUT,ENTR",00093,00,Z5388,81,97,1,,0,1,1,127,1.7,116.9,1,146,0,,0,0,,,0.0,0.0,,,,,,0.0,Bf
01WN02205,101817137,01,Z7137,81,3,00,00,000,5,1,1,2.0,2,2,1,96,218,122,13,7.7,57,78,0.576,77,1,1,,,0,X,.,,UNKNOWN DAM,00000,00,00000,00,00,3,93,262,1,1,0,,,3,94,0,,0,0,,,0.0,0.0,,,,,,0.0,
01WN02206,101817138,01,Z7138,81,2,00,99,e10,7,2,1,1.0,1,1,B,96,222,126,3,9.8,0,105,0.756,100,5,1,,,0,.,.,,GAUNT,K9360,63,Z6073,81,97,3,93,262,3,2,0,1.79,99.2,3,105,0,,0,0,,,0.0,0.0,,,,,,0.0,
01WN02207,101817140,01,Z7140,81,1,97,97,972,7,2,1,4.0,4,4,B,96,222,126,1,12.4,0,114,0.806,109,6,2,,,0,.,.,,"PNEU,SCOURS",Z3677,81,Z3981,81,97,1,,0,3,2,98,1.66,89.7,1,115,0,,0,0,,,0.131,0.0,,,,,,0.0,Bf
01WN02208,101817141,01,Z7141,81,2,97,97,971,5,1,1,2.0,2,2,B,96,222,126,3,13.4,0,124,0.878,119,6,1,,,0,.,.,e73,,00093,00,Z5389,81,97,1,,0,1,1,111,1.54,86.4,1,131,0,,0,0,,,0.0,0.0,,,,,,0.0,Bf
01WN02209,101817142,01,Z7142,81,2,00,05,53,8,2,2,4.0,4,4,1,96,218,122,2,12.2,56,73,0.498,72,1,1,,,0,H,.,,,K0928,64,S7792,10,18,3,93,262,5,5,0,1.86,125.8,3,82,0,,2,1,3,NN,0.007,0.0,,,,,,-0.0537,
01WN02210,101817143,01,Z7143,81,2,00,05,53,8,2,2,4.0,4,4,1,96,218,122,5,12.5,62,83,0.578,82,1,1,,,0,H,.,,,K0928,64,S7792,10,18,3,93,262,5,5,0,1.86,125.8,3,96,0,,1,1,2,NN,0.007,0.0,,,,,,-0.0537,
01WN02211,101817147,01,Z7147,81,1,97,97,972,8,2,1,5.0,5,4,B,96,222,126,3,13.0,0,138,0.992,132,6,1,,,0,.,.,,,Z3677,81,Z3599,81,97,1,,0,3,2,117,1.82,101.5,1,138,0,,0,0,,,0.092,0.0,,,,,,0.0,Bf
01WN02212,101817148,01,Z7148,81,2,00,90,06,8,2,2,2.0,2,2,1,97,218,121,8,9.2,42,56,0.387,56,1,1,,,1,X,BLK,,WHITE,K0791,64,90947,09,00,3,93,262,5,5,0,1.5,100.0,3,70,0,,0,0,,,0.009,0.0,,,,,,0.0,
01WN02213,101817149,01,Z7149,81,3,00,90,06,8,2,2,2.0,2,2,1,97,218,121,3,8.9,45,68,0.488,68,9,1,,,1,X,BLK,,BLACK,K0791,64,90947,09,00,3,93,262,5,5,0,1.5,100.0,3,82,0,,0,0,,,0.009,0.0,,,,,,0.0,
01WN02214,101817151,01,Z7151,81,2,00,80,03,8,2,1,4.0,4,4,1,97,218,121,10,10.5,60,76,0.541,75,3,1,,,0,B,.,e65,ENTR,A6934,04,Z4424,81,00,1,,0,3,2,0,1.66,96.6,1,87,0,,0,0,,,0.017,0.0,,,,,,0.0,1/4S
01WN02215,101817152,01,Z7152,81,2,97,97,972,8,2,2,3.0,3,3,B,97,222,125,3,11.6,0,97,0.683,94,6,1,,,0,.,.,e74,ENTR,Z3677,81,Z4798,81,97,1,,0,5,5,95,1.78,91.2,1,106,0,,0,0,,,0.094,0.0,,,,,,0.0,Bf
01WN02216,101817153,01,Z7153,81,1,97,97,972,8,2,2,3.0,3,3,B,97,222,125,3,12.5,0,106,0.748,102,6,1,,,0,.,.,,,Z3677,81,Z4798,81,97,1,,0,5,5,94,1.78,91.2,1,111,0,,0,0,,,0.094,0.0,,,,,,0.0,Bf
01WN02217,101817154,01,Z7154,81,1,97,97,972,9,3,1,5.0,5,4,B,97,222,125,3,9.1,0,122,0.903,117,6,1,,,0,.,.,,,Z3677,81,Z3654,81,97,1,,0,7,2,101,1.71,82.7,1,129,0,,0,0,,,0.092,0.0,,,,,,0.0,Bf
01WN02218,101817155,01,Z7155,81,2,97,97,972,9,3,1,5.0,5,4,1,97,218,121,7,12.8,72,95,0.679,94,6,1,,,0,.,.,e74,,Z3677,81,Z3654,81,97,1,,0,7,2,92,1.71,82.7,1,118,0,,0,0,,,0.092,0.0,,,,,,0.0,Bf
01WN02219,101817156,01,Z7156,81,2,00,05,55,8,2,2,2.0,2,2,1,97,218,121,14,7.9,44,58,0.414,58,1,1,,,0,H,.,,,K9992,63,R0882,11,11,3,93,262,5,6,0,1.65,101.4,3,70,0,,3,3,6,CN,0.002,0.0,,,,,,0.0,
01WN02220,101817157,01,Z7157,81,2,00,05,55,8,2,2,2.0,2,2,1,97,218,121,2,9.8,48,61,0.423,61,1,1,,,0,H,.,,,K9992,63,R0882,11,11,3,93,262,5,4,0,1.65,101.4,3,75,0,,2,2,4,??,0.002,0.0,,,,,,0.0,
01WN02221,101817158,01,Z7158,81,2,97,97,972,8,2,2,2.0,2,2,B,97,222,125,3,12.3,0,82,0.558,79,6,1,,,0,.,.,,"ENTR,4TEATS",Z3677,81,Z5592,81,97,M,10,255,5,5,92,1.87,122.2,M,87,0,,0,0,,,0.093,0.0,,,,,,0.0,Mcf
01WN02222,101817159,01,Z7159,81,1,97,97,972,8,2,2,2.0,2,2,B,97,222,125,2,12.2,0,93,0.646,90,6,1,,,0,.,.,,,Z3677,81,Z5592,81,97,1,,0,5,5,95,1.87,122.2,1,86,0,,0,0,,,0.093,0.0,,,,,,0.0,Bf
01WN02223,101817160,01,Z7160,81,2,97,97,971,9,3,2,3.0,3,3,B,98,222,124,2,10.6,0,91,0.648,88,6,1,,,0,.,***,***,,00093,00,Z4801,81,97,M,93,313,8,5,90,1.78,89.9,M,98,0,,0,0,,,0.0,0.0,,,,,,0.0,Mcf
01WN02224,101817161,01,Z7161,81,1,97,97,971,9,3,2,3.0,3,3,B,98,222,124,3,10.8,0,98,0.703,95,6,1,,,0,.,.,,,00093,00,Z4801,81,97,3,93,243,8,5,89,1.78,89.9,3,102,0,,0,0,,,0.0,0.0,,,,,,0.0,X
01WN02225,101817163,01,Z7163,81,3,00,05,53,8,2,2,4.0,4,4,1,98,218,120,12,13.1,52,75,0.516,75,1,1,,,0,H,.,,,K0928,64,S8141,10,13,3,93,262,5,5,0,1.61,106.3,3,91,0,,1,2,3,NN,0.006,0.0,,,,,,-0.0286,
01WN02226,101817164,01,Z7164,81,3,00,05,53,8,2,2,4.0,4,4,1,98,218,120,17,12.2,63,83,0.59,83,1,1,,,0,H,.,,,K0928,64,S8141,10,13,3,93,262,5,5,0,1.61,106.3,3,102,0,,1,1,2,NN,0.006,0.0,,,,,,-0.0286,
01WN02227,101817166,01,Z7166,81,2,00,05,52,9,3,1,4.0,4,4,1,98,218,120,12,9.8,70,88,0.652,88,1,1,,,0,H,.,,,K0299,64,S8106,10,18,3,93,262,7,2,0,1.87,107.0,3,97,0,,4,4,8,CN,0.0,0.0,,,,,,0.1508,
01WN02228,101817167,01,Z7167,81,2,00,05,52,9,3,1,4.0,4,4,1,98,218,120,14,12.2,75,89,0.64,89,1,1,,,0,H,.,,4TEATS,K0299,64,S8106,10,18,3,93,262,7,2,0,1.87,107.0,3,95,0,,4,4,8,CN,0.0,0.0,,,,,,0.1508,
01WN02229,101817168,01,Z7168,81,2,00,05,51,8,2,2,4.0,4,4,1,98,218,120,12,12.1,58,75,0.524,75,1,1,,,0,H,.,,"ENTR,4TEATS",K9301,63,S7802,10,18,3,93,262,5,5,0,1.86,101.1,3,87,0,,1,1,2,NN,0.006,0.0,,,,,,0.281,
01WN02230,101817169,01,Z7169,81,3,00,05,51,8,2,2,4.0,4,4,1,98,218,120,15,11.8,47,62,0.418,62,1,1,,,0,H,.,,,K9301,63,S7802,10,18,3,93,262,5,5,0,1.86,101.1,3,76,0,,1,1,2,NN,0.006,0.0,,,,,,0.281,
01WN02231,101817170,01,Z7170,81,3,00,05,53,8,2,2,2.0,2,2,1,98,218,120,16,11.2,66,82,0.59,82,1,1,,,0,H,.,,,K0928,64,R0167,11,13,3,93,262,5,5,0,1.82,113.3,3,100,0,,1,1,2,NN,0.005,0.0,,,,,,0.0,
01WN02232,101817171,01,Z7171,81,2,00,05,53,8,2,2,2.0,2,2,1,98,218,120,13,11.0,60,81,0.583,81,1,1,,,0,H,.,,,K0928,64,R0167,11,13,7,97,249,5,5,0,1.82,113.3,7,0,0,,1,1,2,NN,0.005,0.0,,,,,,0.0,
01WN02233,101817173,01,Z7173,81,2,97,97,971,9,3,1,4.0,4,4,B,98,222,124,3,10.3,0,111,0.812,108,6,1,,,0,.,.,,,00093,00,Z3946,81,97,1,10,248,7,2,111,1.91,111.5,1,0,0,,0,0,,,0.0,0.0,,,,,,0.0,Bf
01WN02234,101817174,01,Z7174,81,1,97,97,971,9,3,1,4.0,4,4,1,98,218,120,9,13.1,43,62,0.408,62,6,1,,,0,.,.,,,00093,00,Z3946,81,97,3,93,243,7,2,74,1.91,111.5,3,73,0,,0,0,,,0.0,0.0,,,,,,0.0,X
01WN02235,101817175,01,Z7175,81,2,00,99,e10,5,1,1,1.0,1,1,B,98,222,124,3,10.5,0,101,0.73,98,5,1,,,0,.,.,,,K9360,63,Z6874,81,97,3,93,262,1,1,0,1.69,98.8,3,102,0,,0,0,,,0.0,0.0,,,,,,0.0,
01WN02236,101817176,01,Z7176,81,2,00,90,07,5,1,1,2.0,2,2,1,98,218,120,6,14.8,70,91,0.635,91,1,1,,,1,X,BLK,,,K0905,64,91271,09,00,3,93,262,1,1,0,1.0,88.0,3,104,0,,0,0,,,0.009,0.0,,,,,,0.0,
01WN02237,101817177,01,Z7177,81,3,00,05,e.4,5,1,1,1.0,1,1,1,98,218,120,17,13.0,72,89,0.633,89,1,1,,,1,X,BLK,,,K0773,64,K1361,64,00,6,04,230,1,1,0,1.0,89.0,6,0,0,,0,0,,,0.012,0.0,,,,,,0.0,
01WN02238,101817178,01,Z7178,81,2,00,05,51,8,2,1,6.0,6,4,1,99,218,119,17,10.4,78,99,0.745,100,1,1,,,0,H,.,,4TEATS,K9301,63,S5616,10,12,3,93,262,3,2,0,1.42,92.8,3,117,0,,1,1,2,NN,0.008,0.0,,,,,,0.2817,
01WN02239,101817179,01,Z7179,81,3,00,05,51,8,2,1,6.0,6,4,2,99,220,121,1,10.5,83,111,0.831,110,1,1,,,0,H,.,,PNEU,K9301,63,S5616,10,12,3,93,262,3,2,0,1.42,92.8,3,128,0,,4,3,7,CN,0.008,0.0,,,,,,0.2817,
01WN02240,101817181,01,Z7181,81,2,97,97,971,8,2,1,4.0,4,4,B,99,222,123,3,11.2,0,114,0.836,111,6,1,,,0,.,.,e74,,00093,00,Z3957,81,97,1,,0,3,2,106,1.66,87.0,1,118,0,,0,0,,,0.0,0.0,,,,,,0.0,Bf
01WN02241,101817182,01,Z7182,81,2,00,05,52,5,1,1,6.0,6,4,1,99,218,119,13,17.2,80,102,0.713,103,1,1,,,0,H,.,,NICE,K0299,64,S6019,10,11,3,93,262,1,1,0,1.34,90.1,3,114,0,,2,2,4,NN,0.0,0.0,,,,,,-0.1806,
01WN02242,101817184,01,Z7184,81,2,00,90,04,9,3,1,3.0,3,3,1,99,218,119,6,7.6,65,85,0.65,86,9,1,,,1,X,BLK,e73,"BLACK,HAIRY",K0943,64, 8147,00,00,1,,0,7,2,0,1.33,62.0,1,101,0,,0,0,,,0.004,0.0,,,,,,0.0,Blk
01WN02243,101817186,01,Z7186,81,1,97,97,971,9,3,1,4.0,4,4,2,99,220,121,4,8.8,56,86,0.638,85,6,1,,,0,.,.,,GAUNT,00093,00,Z3901,81,97,3,93,243,7,2,91,1.79,118.3,3,97,0,,0,0,,,0.0,0.0,,,,,,0.0,X
01WN02244,101817187,01,Z7187,81,1,97,97,971,9,3,2,4.0,4,4,B,99,222,123,3,13.4,0,110,0.785,108,6,2,,,0,.,.,,NICE,00093,00,Z3901,81,97,1,,0,8,5,106,1.79,118.3,1,111,0,,0,0,,,0.0,0.0,,,,,,0.0,Bf
01WN02245,101817188,01,Z7188,81,1,97,97,971,9,3,2,4.0,4,4,B,99,222,123,3,12.5,0,108,0.776,106,6,1,,,0,.,.,,,00093,00,Z3901,81,97,1,,0,8,5,105,1.79,118.3,1,109,0,,0,0,,,0.0,0.0,,,,,,0.0,Bf
01WN02246,101817189,01,Z7189,81,2,00,80,03,8,2,2,4.0,4,4,1,99,218,119,8,9.5,61,83,0.618,84,1,1,,,0,B,.,e66,,A6934,04,Z4396,81,00,1,,0,5,5,0,1.91,103.4,1,93,0,,0,0,,,0.033,0.0,,,,,,0.0,1/4S
01WN02247,101817190,01,Z7190,81,2,00,80,03,8,2,2,4.0,4,4,1,99,218,119,10,8.7,61,79,0.591,80,1,1,,,0,B,.,e66,,A6934,04,Z4396,81,00,1,,0,5,5,0,1.91,103.4,1,95,0,,0,0,,,0.033,0.0,,,,,,0.0,1/4S
01WN02248,101817192,01,Z7192,81,2,97,97,971,9,3,1,3.0,3,3,8,99,,,0,8.3,0,0,,0,6,1,,,0,.,.,,GAUNT,00093,00,Z4717,81,97,7,97,249,6,2,0,1.92,55.1,7,0,0,,0,0,,,0.0,0.0,,,,,,0.0,Bf
01WN02249,101817194,01,Z7194,81,2,00,05,52,8,2,2,3.0,3,3,1,99,218,119,14,9.9,47,65,0.463,65,1,1,,,0,H,.,,,K0299,64,S9615,10,13,3,93,262,5,6,0,1.78,122.2,3,79,0,,1,1,2,NN,0.0,0.0,,,,,,0.0,
01WN02250,101817195,01,Z7195,81,2,00,05,52,8,2,2,3.0,3,3,1,99,218,119,10,12.3,53,74,0.518,75,1,1,,,0,H,.,,,K0299,64,S9615,10,13,3,93,262,5,4,0,1.78,122.2,3,73,0,,1,1,2,NN,0.0,0.0,,,,,,0.0,
01WN02251,101817196,01,Z7196,81,2,97,97,972,8,2,2,3.0,3,3,B,99,222,123,3,14.4,0,119,0.85,116,6,2,,,0,.,.,e74,NICE,Z3677,81,Z4751,81,97,1,,0,5,3,121,1.78,126.2,1,124,0,,0,0,,,0.085,0.0,,,,,,0.0,Bf
01WN02252,101817197,01,Z7197,81,2,97,97,972,8,2,2,3.0,3,3,B,99,222,123,3,10.2,0,106,0.779,104,6,1,,,0,.,.,,,Z3677,81,Z4751,81,97,1,10,248,5,7,112,1.78,126.2,1,0,0,,0,0,,,0.085,0.0,,,,,,0.0,Bf
01WN02253,101817199,01,Z7199,81,1,97,97,971,9,3,1,6.0,6,4,B,99,222,123,3,12.2,0,108,0.779,106,6,1,,,0,.,.,,NICE,00093,00,Z3260,81,97,1,,0,7,2,103,1.79,112.0,1,113,0,,0,0,,,0.0,0.0,,,,,,0.0,Bf
01WN02254,101817200,01,Z7200,81,2,97,97,971,9,3,1,6.0,6,4,2,99,220,121,2,8.8,84,115,0.878,114,6,1,,,0,.,.,e74,,00093,00,Z3260,81,97,1,,0,7,2,115,1.79,112.0,1,131,0,,0,0,,,0.0,0.0,,,,,,0.0,Bf
01WN02255,101817201,01,Z7201,81,1,97,97,972,9,3,1,3.0,3,3,B,100,222,122,2,9.8,0,89,0.649,88,6,1,,,0,.,.,,,Z3677,81,Z4788,81,97,3,93,243,7,2,82,2.06,81.1,3,97,0,,0,0,,,0.086,0.0,,,,,,0.0,X
01WN02256,101817202,01,Z7202,81,3,97,97,972,9,3,1,3.0,3,3,8,100,,,0,7.6,0,0,,0,6,1,,,0,.,.,,"WEAK, $1.00",Z3677,81,Z4788,81,97,3,93,262,6,2,0,2.06,81.1,3,58,0,,0,0,,,0.086,0.0,,,,,,0.0,
01WN02257,101817203,01,Z7203,81,2,00,05,53,8,2,2,7.0,7,5,1,100,218,118,8,14.1,68,88,0.626,89,1,1,,,0,H,.,,NICE,K0928,64,S5210,10,12,3,93,262,5,5,0,1.75,107.2,3,107,0,,3,3,6,??,0.007,0.0,,,,,,-0.2353,
01WN02258,101817204,01,Z7204,81,1,00,05,53,8,2,2,7.0,7,5,1,100,218,118,8,13.0,53,68,0.466,69,1,1,,,0,H,.,,,K0928,64,S5210,10,12,3,93,243,5,5,0,1.75,107.2,3,77,0,,1,1,2,NN,0.007,0.0,,,,,,-0.2353,X
01WN02259,101817206,01,Z7206,81,1,97,97,972,8,2,1,4.0,4,4,B,100,222,122,3,12.0,0,103,0.746,102,6,1,,,0,.,.,,,Z3677,81,Z4027,81,97,1,,0,3,2,95,1.79,94.4,1,113,0,,0,0,,,0.102,0.0,,,,,,0.0,Bf
01WN02260,101817210,01,Z7210,81,2,00,05,52,8,2,2,4.0,4,4,1,100,218,118,18,12.4,66,85,0.615,86,1,1,,,0,H,.,,,K0299,64,S7955,10,18,3,93,262,5,5,0,1.73,119.6,3,99,0,,3,2,5,NN,0.0,0.0,,,,,,0.2554,
