UID,YR,SEX,ETAG,LB1,LINE,BPEN,DAM,DB1,DBRD,LINBR,TBR50,ADAM,WNAGE_60,WNAGE,CLR,HORN,STM,JAW,WNWT,F,N,T,C,L,TIME,SIDE,THIGH,THSCO,C4950,DB2,LBRD,SIRE,SBRD,ADG,ADG6061,DINBR,LNDAM,TM,ADG67,BAND,IDX,BRWT,ABN,DISP,CADAM,TBRE,CTBR,TRT,MATRIX
67WN01710,67,1,8583,6,83,636,7449,6,61,03,1,2,75,135,1,1,06,2,62,13,03,07,09,045,0,4,5,2,,1,61,7341,61,372,37,,82,7,2,5,103,118,,3,2,1,1,3,7
67WN01711,67,2,8587,6,70,723,2553,6,61,,3,9,73,133,1,1,,2,100,09,03,07,06,066,0,9,9,1,,1,61,5258,61,653,65,,70,2,3,2,136,132,,,5,3,3,,
67WN01712,67,2,8589,6,70,723,7001,6,61,,5,3,73,133,1,1,,5,102,09,03,07,05,053,0,5,6,2,,1,61,5258,61,669,66,,70,2,9,2,148,130,,,3,5,2,,
67WN01713,67,1,8590,6,70,723,7001,6,61,,5,3,73,133,1,1,,2,88,12,03,07,07,053,0,6,7,2,,1,61,5258,61,573,57,,70,2,3,2,125,118,,6,3,5,2,,
67WN01714,67,2,8591,6,72,803,3070,6,61,,1,8,73,133,1,1,,1,94,10,03,05,05,056,0,8,9,2,,1,61,7655,61,618,61,,71,3,8,2,115,118,,,5,1,1,,
67WN01715,67,1,8592,6,82,064,6348,6,61,06,5,4,73,133,1,1,06,1,90,09,04,08,06,051,0,5,5,1,,1,61,6331,61,598,59,29,05,7,8,2,137,104,,,4,5,2,,
67WN01716,67,1,8593,6,82,064,6348,6,61,06,5,4,73,133,1,1,06,4,91,09,03,07,07,049,0,5,5,1,,1,61,6331,61,598,59,29,05,7,8,2,135,114,,,4,5,2,,
67WN01717,67,1,8595,6,70,733,7218,6,61,,1,2,72,132,1,1,,2,98,14,05,05,06,058,0,6,6,1,,1,61,7506,61,638,63,,70,2,8,2,133,138,,,2,1,1,,
67WN01718,67,2,8596,6,03,030,1303,6,61,33,1,-,72,132,1,1,,1,76,14,03,09,08,050,0,5,6,2,,1,61,6523,61,497,49,28,03,1,7,2,113,104,,,5,1,1,,
67WN01719,67,1,8597,6,82,065,4455,6,61,06,5,6,72,132,1,2,06,3,73,08,03,08,06,060,0,8,9,2,,1,61,6730,61,462,46,17,07,7,2,2,112,120,,,4,5,2,,
67WN01720,67,2,8598,6,82,065,4455,6,61,06,5,6,72,132,1,1,06,2,90,05,03,07,05,059,0,5,6,2,,1,61,6730,61,602,60,17,07,7,2,2,147,106,,,4,5,2,,
67WN01721,67,1,8599,6,72,993,6575,6,61,,0,3,73,133,1,2,,2,91,08,03,05,06,050,0,5,6,2,,1,61,7562,61,594,59,,72,3,4,2,114,120,,,3,3,3,,
67WN01722,67,2,8600,6,82,054,3140,6,61,05,3,8,72,132,1,1,06,1,78,07,03,08,06,060,0,6,7,2,,1,61,6030,61,508,50,18,04,7,8,2,128,110,,,5,3,3,,
67WN01723,67,2,8602,6,82,045,7544,6,61,04,1,2,72,132,1,1,06,1,64,08,03,09,09,059,0,8,8,1,,1,61,7220,61,395,39,26,07,7,5,2,111,118,,,2,1,1,,
67WN01724,67,1,8603,6,70,723,6333,6,61,,1,4,72,132,1,1,,2,119,09,03,05,07,055,0,6,6,1,,1,61,5258,61,777,77,,70,2,7,2,144,164,,,4,1,1,,
67WN01725,67,2,8604,6,72,913,7067,6,61,,3,3,72,132,1,1,,2,78,11,03,07,07,056,0,6,8,3,,1,61,7658,61,505,50,,72,3,5,2,118,114,,6,3,3,3,,
67WN01726,67,1,8606,6,70,713,7378,6,61,,3,2,72,132,1,1,,4,98,09,03,08,07,063,0,8,8,1,,1,61,6384,61,648,64,,70,2,8,2,140,124,,,2,3,3,,
67WN01727,67,1,8608,6,82,054,7323,6,61,05,1,2,72,132,1,1,06,1,78,09,03,07,05,051,0,5,5,1,,1,61,6030,61,511,51,35,09,7,1,2,120,106,,3,2,1,1,,
67WN01728,67,2,8609,6,72,943,4456,6,61,,5,6,72,132,1,1,,1,79,08,03,07,06,059,0,6,7,2,,1,61,7355,61,527,52,,72,3,7,2,129,94,,,4,5,2,,
67WN01729,67,1,8610,6,72,943,4456,6,61,,5,6,72,132,1,4,,2,85,07,03,07,07,055,0,6,6,1,,1,61,7355,61,559,55,,72,3,9,2,126,112,,,4,5,2,,
67WN01730,67,1,8611,6,70,713,3931,6,61,,1,7,72,132,1,1,,2,89,09,03,08,08,050,0,5,7,3,,1,61,6384,61,547,54,,70,2,7,2,122,168,,,5,1,1,,
67WN01731,67,2,8612,6,03,030,6797,6,61,31,3,3,72,132,1,1,,2,86,10,03,08,07,057,0,5,5,1,,1,61,6523,61,573,57,26,03,1,3,2,131,104,,,3,3,3,,
67WN01732,67,1,8614,6,72,883,6190,6,61,,3,4,72,132,1,2,,4,113,08,03,06,05,054,0,6,7,2,,1,61,7511,61,767,76,,72,3,7,2,143,118,,,4,3,3,,
67WN01733,67,1,8615,6,70,723,5398,6,61,,5,5,72,132,1,1,,2,83,06,03,07,07,053,0,5,6,2,,1,61,5258,61,533,53,,70,2,3,2,127,126,,,4,5,2,,
67WN01734,67,2,8616,6,70,723,5398,6,61,,5,5,72,132,1,1,,2,88,09,03,07,06,074,0,9,9,1,,1,61,5258,61,580,58,,70,2,0,2,138,114,,,4,5,2,,
67WN01735,67,1,8618,6,82,044,7665,6,61,04,1,2,72,132,1,2,06,2,111,09,03,07,06,045,0,5,5,1,,1,61,6394,61,718,71,33,05,7,8,2,147,162,,,2,1,1,,
67WN01736,67,2,8619,6,70,723,7134,6,61,,1,2,72,132,2,1,,2,91,06,03,06,04,055,0,7,8,2,,1,61,5258,61,585,58,,70,2,5,2,123,138,,,2,1,1,,
67WN01737,67,1,8620,6,82,055,3104,6,61,05,5,8,72,132,1,2,06,1,64,07,03,09,08,054,0,5,6,2,,1,61,7412,61,414,41,20,06,7,4,2,117,94,,3,5,5,2,,
67WN01738,67,1,8621,6,82,055,3104,6,61,05,5,8,72,132,1,1,06,1,72,08,03,09,09,055,0,8,8,1,,1,61,7412,61,480,48,20,06,7,0,2,113,86,,,5,5,2,,
67WN01739,67,2,8622,6,82,084,6106,6,61,08,5,4,72,132,1,1,06,1,80,08,03,07,06,056,0,6,6,1,,1,61,6503,61,515,51,23,07,7,5,2,130,120,,,4,5,2,,
67WN01740,67,1,8623,6,82,084,6106,6,61,08,5,4,72,132,1,1,06,2,80,07,03,08,08,055,0,5,7,3,,1,61,6503,61,529,52,23,07,7,9,2,132,102,,,4,5,2,,
67WN01741,67,1,8624,6,82,054,4002,6,61,05,1,7,72,132,1,1,06,1,106,09,04,05,06,055,0,5,6,2,,1,61,6030,61,712,71,14,08,7,2,2,139,120,,,5,1,1,,
67WN01742,67,2,8625,6,72,933,6848,6,61,,3,3,72,132,1,1,,1,100,07,03,05,04,062,0,7,8,2,,1,61,7295,61,662,66,,72,3,2,2,135,126,,,3,3,3,,
67WN01743,67,1,8627,6,72,813,7537,6,61,,1,2,72,132,1,1,,6,93,07,03,07,06,063,0,6,7,2,,1,61,7144,61,609,60,,72,3,9,2,137,126,,,2,1,1,,
67WN01744,67,2,8628,6,01,010,5902,6,61,36,1,4,72,132,2,1,,2,88,08,03,05,05,066,0,6,7,2,,1,61,7145,61,574,57,30,01,1,4,2,124,122,,3,4,1,1,,
67WN01745,67,2,8629,6,83,646,7608,6,61,10,1,2,74,134,1,1,06,1,93,08,03,05,05,051,0,5,5,1,,1,61,7570,61,600,60,,82,7,0,6,120,126,,,2,1,1,3,7
67WN01746,67,2,8631,6,70,723,4423,6,61,,5,6,72,132,1,1,,2,76,08,03,08,08,056,0,7,8,2,,1,61,5258,61,485,48,,70,2,5,2,122,120,,,4,5,2,,
67WN01747,67,2,8632,6,70,723,4423,6,61,,5,6,72,132,1,1,,2,95,07,03,07,05,061,0,6,6,1,,1,61,5258,61,627,62,,70,2,7,2,146,122,,3,4,5,2,,
67WN01748,67,1,8633,6,72,983,7645,6,61,,1,2,72,132,1,1,,2,96,09,03,05,06,055,0,6,8,3,,1,61,7526,61,644,64,,72,3,4,2,128,110,,,2,1,1,,
67WN01749,67,1,8634,6,83,616,7156,6,61,10,1,2,74,134,1,2,06,4,86,06,03,07,06,054,0,5,6,2,,1,61,7513,61,563,56,,82,7,3,5,119,106,,,2,1,1,2,7
67WN01750,67,2,8635,6,82,095,3348,6,61,09,1,8,72,132,1,1,06,2,85,07,03,06,05,059,0,8,9,2,,1,61,7261,61,561,56,21,05,7,1,2,114,110,,,5,1,1,,
67WN01751,67,1,8636,6,82,084,3973,6,61,08,5,7,72,132,1,2,06,2,96,08,03,06,05,059,0,5,6,2,,1,61,6503,61,632,63,20,05,7,2,2,145,126,,,5,5,2,,
67WN01752,67,1,8637,6,82,084,3973,6,61,08,5,7,72,132,1,2,06,2,86,08,03,08,08,050,0,6,7,2,,1,61,6503,61,567,56,20,05,7,7,2,128,112,,,5,5,2,,
67WN01753,67,2,8638,6,70,733,6859,6,61,,5,3,72,132,1,1,,2,63,09,03,09,08,049,0,4,4,1,,1,61,7506,61,382,38,,70,2,2,2,118,126,,,3,5,2,,
67WN01754,67,1,8639,6,70,733,6859,6,61,,5,3,72,132,1,1,,2,91,09,03,07,07,056,0,8,8,1,,1,61,7506,61,586,58,,70,2,6,2,122,136,,,3,5,2,,
67WN01755,67,2,8640,6,70,713,6154,6,61,,5,4,72,132,1,1,,2,94,09,03,07,05,061,0,5,7,3,,1,61,6384,61,620,62,,70,2,0,2,150,122,,,4,5,2,,
67WN01756,67,1,8641,6,70,713,6154,6,61,,5,4,72,132,1,1,,1,86,10,03,08,08,063,0,8,9,2,,1,61,6384,61,573,57,,70,2,3,2,128,104,,3,4,5,2,,
67WN01757,67,1,8642,6,82,054,6268,6,61,05,5,4,72,132,1,1,06,4,100,09,03,07,07,052,0,6,7,2,,1,61,6030,61,668,66,25,08,7,8,2,142,118,,,4,5,2,,
67WN01758,67,1,8643,6,82,054,6268,6,61,05,5,4,72,132,1,1,06,1,70,09,03,09,08,054,0,6,7,2,,1,61,6030,61,468,46,25,08,7,8,2,119,82,,,4,5,2,,
67WN01759,67,1,8644,6,70,713,6719,6,61,,5,3,72,132,1,1,,1,96,09,03,07,09,065,0,9,9,1,,1,61,6384,61,636,63,,70,2,6,2,133,120,,,3,5,2,,
67WN01760,67,2,8645,6,70,713,6719,6,61,,5,3,72,132,1,1,,1,96,08,03,07,06,060,0,6,7,2,,1,61,6384,61,638,63,,70,2,8,2,146,118,,,3,5,2,,
67WN01761,67,2,8647,6,82,084,2995,6,61,08,4,8,74,134,1,1,06,2,73,08,03,07,07,055,0,5,6,2,,1,61,6503,61,490,49,,07,7,0,9,,74,,3,5,4,3,,
67WN01762,67,2,8648,6,70,723,6782,6,61,,5,3,72,132,1,1,,1,99,09,03,07,05,061,0,7,9,3,,1,61,5258,61,664,66,,70,2,4,2,144,114,,,3,5,2,,
67WN01763,67,1,8649,6,70,723,6782,6,61,,5,3,72,132,1,1,,1,99,09,03,06,05,056,0,5,6,2,,1,61,5258,61,656,65,,70,2,6,2,141,124,,,3,5,2,,
67WN01764,67,2,8650,6,02,020,7435,6,61,28,1,2,72,132,1,1,,1,66,11,03,09,07,060,0,7,7,1,,1,61,7284,61,415,41,30,02,1,5,2,110,112,,7,2,1,1,,
67WN01765,67,1,8651,6,82,084,2938,6,61,08,2,8,72,132,1,2,06,2,104,08,03,06,06,055,0,6,6,1,,1,61,6503,61,692,69,33,09,7,2,2,136,126,,,5,1,1,,
67WN01766,67,1,8652,6,70,723,5756,6,61,,9,5,72,132,1,1,,2,77,08,03,07,08,053,0,5,7,3,,1,61,5258,61,505,50,,70,2,5,2,122,104,,6,4,8,2,,
67WN01767,67,1,8653,6,70,723,5756,6,61,,9,5,72,132,1,1,,2,77,09,03,08,08,043,0,5,5,1,,1,61,5258,61,523,52,,70,2,3,2,114,80,,3,4,8,2,,
67WN01768,67,1,8655,6,02,020,4372,6,61,26,3,7,72,132,1,1,,2,85,08,03,07,09,053,0,7,8,2,,1,61,7284,61,568,56,23,02,1,8,2,112,100,,,5,3,3,,
67WN01769,67,2,8657,6,72,833,4587,6,61,,5,6,72,132,1,1,,1,88,09,03,06,06,055,0,6,7,2,,1,61,7263,61,579,57,,72,3,9,2,132,116,,3,4,5,2,,
67WN01770,67,2,8658,6,72,833,4587,6,61,,5,6,72,132,1,1,,2,84,10,03,07,06,058,0,7,8,2,,1,61,7263,61,556,55,,72,3,6,2,128,106,,,4,5,2,,
67WN01771,67,2,8659,6,70,713,5412,6,61,,3,5,72,132,1,1,,4,99,09,03,05,05,064,0,6,7,2,,1,61,6384,61,658,65,,70,2,8,2,142,122,,,4,3,3,,
67WN01772,67,2,8661,6,82,085,3803,6,61,08,1,7,72,132,1,1,06,2,93,09,04,06,05,058,0,5,6,2,,1,61,6194,61,608,60,25,06,7,8,2,137,128,,,5,1,1,,
67WN01773,67,2,8662,6,70,713,4168,6,61,,5,7,72,132,1,1,,1,94,11,03,07,04,061,0,8,9,2,,1,61,6384,61,618,61,,70,2,8,2,134,124,,,5,5,2,,
67WN01774,67,2,8663,6,70,713,4168,6,61,,5,7,72,132,1,1,,1,82,09,03,06,05,062,0,6,6,1,,1,61,6384,61,536,53,,70,2,6,2,133,112,,,5,5,2,,
67WN01775,67,2,8664,6,70,733,3067,6,61,,1,8,72,132,1,1,,2,94,09,03,06,05,053,0,5,5,1,,1,61,7506,61,621,62,,70,2,1,2,129,120,,,5,1,1,,
67WN01776,67,2,8665,6,10,100,4813,6,61,45,9,6,72,132,1,1,,1,88,09,03,08,06,059,0,5,6,2,,1,61,7479,61,583,58,24,10,1,3,2,137,110,,,4,8,2,,
67WN01777,67,1,8667,6,10,100,4813,6,61,45,9,6,72,132,2,1,,1,62,10,03,11,08,040,0,4,5,2,,1,61,7479,61,395,39,24,10,1,5,2,100,98,,3,4,8,2,,
67WN01778,67,1,8668,6,82,044,5117,6,61,04,1,6,74,134,1,5,06,4,96,10,03,06,06,051,0,4,5,2,,1,61,6394,61,615,61,26,05,7,5,2,132,136,,,4,1,1,,
67WN01779,67,2,8669,6,03,030,1719,6,61,29,5,0,72,132,1,1,,2,70,11,03,08,08,059,0,5,6,2,,1,61,6523,61,445,44,27,03,1,5,2,126,112,,,5,5,2,,
67WN01780,67,2,8670,6,03,030,1719,6,61,29,5,0,72,132,1,1,,2,68,05,03,10,08,052,0,9,9,1,,1,61,6523,61,427,42,27,03,1,7,2,102,116,,,5,5,2,,
67WN01781,67,1,8671,6,70,713,5212,6,61,,3,5,72,132,1,1,,2,110,09,03,06,04,067,0,5,6,2,,1,61,6384,61,756,75,,70,2,6,2,156,102,,,4,3,3,,
67WN01782,67,2,8672,6,70,713,5212,6,61,,4,5,74,134,1,1,,1,60,09,03,08,08,063,0,5,6,2,,1,61,6384,61,388,38,,70,2,8,9,,80,,3,4,4,3,,
67WN01783,67,2,8673,6,82,045,3174,6,61,04,1,8,72,132,1,1,06,1,88,09,03,06,06,055,0,4,6,3,,1,61,7220,61,539,53,27,05,7,9,2,135,168,,,5,1,1,,
67WN01784,67,1,8674,6,72,833,7470,6,61,,1,2,72,132,1,1,,2,96,09,03,07,05,057,0,6,7,2,,1,61,7263,61,633,63,,72,3,3,2,133,124,,,2,1,1,,
67WN01785,67,1,8675,6,70,713,7235,6,61,,1,2,72,132,1,4,,2,109,09,03,05,05,065,0,6,7,2,,1,61,6384,61,736,73,,70,2,6,2,150,118,,,2,1,1,,
67WN01786,67,1,8676,6,03,030,6096,6,61,41,3,4,72,132,1,2,,2,92,09,03,08,07,047,0,5,5,1,,1,61,6523,61,632,63,27,03,1,2,2,120,86,,,4,3,3,,
67WN01787,67,1,8678,6,70,713,5666,6,61,,5,5,72,132,1,2,,4,97,08,03,07,06,054,0,6,7,2,,1,61,6384,61,642,64,,70,2,2,2,136,122,,,4,5,2,,
67WN01788,67,2,8679,6,70,713,5666,6,61,,5,5,72,132,1,1,,1,84,09,03,08,06,068,0,7,8,2,,1,61,6384,61,553,55,,70,2,3,2,140,110,,,4,5,2,,
67WN01789,67,2,8681,6,02,020,2989,6,61,26,3,8,71,131,1,1,,3,47,09,03,10,11,052,0,8,9,2,,1,61,7284,61,302,30,22,02,1,2,2,82,74,,,5,3,3,,
67WN01790,67,2,8683,6,01,010,4542,6,61,45,5,6,71,131,1,1,,2,60,11,03,09,10,065,0,9,9,1,,1,61,7145,61,383,38,37,01,1,3,2,105,98,,,4,5,2,,
67WN01791,67,2,8684,6,01,010,4542,6,61,45,5,6,71,131,1,1,,2,60,10,03,09,09,057,0,9,9,1,,1,61,7145,61,392,39,37,01,1,2,2,96,86,,,4,5,2,,
67WN01792,67,2,8685,6,70,713,7747,6,61,,1,2,71,131,1,1,,1,64,09,03,09,08,056,0,6,6,1,,1,61,6384,61,395,39,,70,2,5,2,113,122,,,2,1,1,,
67WN01793,67,2,8686,6,70,723,3116,6,61,,3,8,71,131,1,1,,2,84,07,03,07,07,062,0,8,9,2,,1,61,5258,61,533,53,,70,2,3,2,123,142,,,5,3,3,,
67WN01794,67,1,8688,6,83,627,7438,6,61,02,5,2,71,131,1,1,06,1,75,08,04,09,10,051,0,8,8,1,,1,61,7434,61,482,48,,82,7,2,7,109,118,,3,2,5,2,3,7
67WN01795,67,2,8689,6,83,627,7438,6,61,02,5,2,71,131,1,1,06,1,64,10,03,11,08,045,0,5,5,1,,1,61,7434,61,424,42,,82,7,4,7,114,84,,,2,5,2,3,7
67WN01796,67,2,8690,6,72,923,7085,6,61,,1,3,71,131,2,1,,2,96,09,03,06,05,057,0,7,8,2,,1,61,7223,61,650,65,,72,3,0,2,124,108,,,3,1,1,,
67WN01797,67,2,8691,6,70,713,6936,6,61,,5,3,71,131,1,1,,2,88,08,03,07,06,054,0,5,7,3,,1,61,6384,61,586,58,,70,2,6,2,138,112,,,3,5,2,,
67WN01798,67,1,8692,6,70,713,6936,6,61,,5,3,71,131,1,1,,2,94,09,03,07,05,060,0,6,6,1,,1,61,6384,61,624,62,,70,2,4,2,137,122,,,3,5,2,,
67WN01799,67,1,8693,6,70,733,7558,6,61,,3,2,71,131,1,1,,4,110,08,03,06,06,058,0,5,5,1,,1,61,7506,61,753,75,,70,2,3,2,157,114,,,2,3,3,,
67WN01800,67,2,8695,6,83,616,7389,6,61,10,5,2,73,133,1,1,06,1,78,09,03,07,08,053,0,5,6,2,,1,61,7513,61,511,51,,82,7,1,6,127,100,,6,2,5,2,3,7
67WN01801,67,1,8696,6,83,616,7389,6,61,10,5,2,73,133,1,2,06,2,68,09,03,08,08,048,0,4,4,1,,1,61,7513,61,442,44,,82,7,2,5,115,92,,3,2,5,2,3,7
67WN01802,67,1,8697,6,82,065,6292,6,61,06,1,4,71,131,1,4,06,1,100,08,06,07,05,055,0,8,9,2,,1,61,6730,61,666,66,21,07,7,6,2,121,128,,6,4,1,1,,
67WN01803,67,2,8698,6,82,095,6087,6,61,09,3,4,71,131,1,1,06,1,67,08,03,07,06,059,0,8,9,2,,1,61,7261,61,449,44,20,07,7,9,2,104,82,,,4,3,3,,
67WN01804,67,2,8700,6,72,813,3497,6,61,,3,8,71,131,1,1,,2,85,08,03,07,06,061,0,7,8,2,,1,61,7144,61,571,57,,71,3,1,2,126,102,,,5,3,3,,
67WN01805,67,2,8701,6,72,813,3497,6,61,,4,8,73,133,1,1,,1,71,09,03,07,07,058,0,5,6,2,,1,61,7144,61,456,45,,71,3,6,9,,104,,3,5,4,3,,
67WN01806,67,2,8702,6,02,020,3418,6,61,,4,8,73,133,1,1,,4,41,09,03,08,11,055,0,5,6,2,,1,61,7284,61,251,25,,02,1,1,9,,76,,3,5,4,3,,
67WN01807,67,2,8703,6,02,020,3418,6,61,26,3,8,71,131,2,1,,1,64,07,03,09,07,058,0,9,9,1,,1,61,7284,61,417,41,25,02,1,7,2,95,94,,,5,3,3,,
67WN01808,67,1,8704,6,82,084,6015,6,61,08,5,4,71,131,1,1,06,4,88,08,05,07,06,053,0,6,7,2,,1,61,6503,61,565,56,26,04,7,5,2,130,140,,,4,5,2,,
67WN01809,67,2,8705,6,82,084,6015,6,61,08,5,4,71,131,1,1,06,4,78,06,03,07,07,052,0,6,6,1,,1,61,6503,61,524,52,26,04,7,4,2,126,94,,,4,5,2,,
67WN01810,67,2,8706,6,70,713,5896,6,61,,5,4,71,131,1,1,,1,91,08,03,07,07,078,0,9,9,1,,1,61,6384,61,592,59,,70,2,2,2,146,134,,,4,5,2,,
67WN01811,67,1,8707,6,70,713,5896,6,61,,5,4,71,131,1,1,,2,88,09,03,08,06,063,0,8,8,1,,1,61,6384,61,573,57,,70,2,3,2,128,130,,6,4,5,2,,
67WN01812,67,2,8708,6,82,085,3679,6,61,08,1,7,71,131,1,1,06,2,85,09,03,07,07,058,0,5,5,1,,1,61,6194,61,556,55,31,05,7,6,2,134,122,,,5,1,1,,
67WN01813,67,2,8709,6,72,953,5855,6,61,,1,4,71,131,1,1,,1,102,07,03,07,05,059,0,5,6,2,,1,61,7374,61,675,67,,72,3,5,2,145,136,,,4,1,1,,
67WN01814,67,1,8710,6,03,030,4345,6,61,28,5,7,71,131,2,2,,2,92,10,04,06,06,048,0,6,7,2,,1,61,6523,61,623,62,23,03,1,3,2,121,104,,,5,5,2,,
67WN01815,67,2,8711,6,03,030,4345,6,61,28,5,7,71,131,1,1,,1,74,10,03,09,07,041,0,3,4,2,,1,61,6523,61,481,48,23,03,1,1,2,123,110,,,5,5,2,,
67WN01816,67,1,8713,6,70,723,6125,6,61,,1,4,71,131,1,1,,4,112,08,03,05,05,063,0,5,7,3,,1,61,5258,61,742,74,,70,2,2,2,149,148,,,4,1,1,,
67WN01817,67,2,8714,6,72,903,6224,6,61,,1,4,71,131,1,1,,4,68,07,03,07,07,069,0,8,9,2,,1,61,7170,61,431,43,,72,3,1,2,108,116,,,4,1,1,,
67WN01818,67,2,8716,6,02,020,4164,6,61,26,3,7,71,131,2,1,,2,100,08,03,07,05,069,0,8,9,2,,1,61,7284,61,673,67,25,02,1,3,2,141,118,,,5,3,3,,
67WN01819,67,1,8717,6,72,933,7677,6,61,,1,2,71,131,1,1,,4,105,06,03,07,06,051,0,5,6,2,,1,61,7295,61,733,73,,72,3,3,2,143,90,,,2,1,1,,
67WN01820,67,2,8718,6,82,085,6343,6,61,08,1,4,71,131,1,1,06,2,98,08,03,06,05,059,0,7,8,2,,1,61,6194,61,644,64,29,05,7,4,2,134,136,,,4,1,1,,
67WN01821,67,2,8719,6,70,723,4851,6,61,,5,6,71,131,1,1,,2,86,09,03,09,06,053,0,4,5,2,,1,61,5258,61,565,56,,70,2,5,2,145,120,,,4,5,2,,
67WN01822,67,1,8720,6,70,723,4851,6,61,,5,6,71,131,1,2,,4,96,08,03,06,07,054,0,8,9,2,,1,61,5258,61,638,63,,70,2,8,2,125,124,,,4,5,2,,
67WN01823,67,1,8722,6,72,883,7376,6,61,,1,2,71,131,1,1,,2,96,09,03,06,05,049,0,6,6,1,,1,61,7511,61,649,64,,72,3,9,2,123,110,,,2,1,1,,
67WN01824,67,1,8723,6,83,626,7210,6,61,02,3,2,73,133,1,1,06,2,93,08,03,05,06,060,0,6,7,2,,1,61,7434,61,630,63,,82,7,0,6,124,92,,,2,3,3,1,7
67WN01825,67,1,8724,6,83,626,7210,6,61,02,4,2,73,133,1,1,06,1,75,09,03,08,08,041,0,5,6,2,,1,61,7434,61,493,49,,82,7,3,9,,94,,3,2,4,3,,7
67WN01826,67,2,8725,6,82,055,4832,6,61,05,1,6,71,131,1,1,06,1,82,09,03,07,06,052,0,5,5,1,,1,61,7412,61,530,53,26,07,7,0,2,123,126,,,4,1,1,,
67WN01827,67,2,8727,6,72,803,6904,6,61,,4,3,72,132,1,1,,1,90,09,03,06,05,054,0,5,6,2,,1,61,7655,61,589,58,,72,3,9,2,130,122,,,3,3,3,,
67WN01828,67,1,8728,6,83,627,7182,6,61,02,5,2,71,131,1,1,06,1,59,12,03,10,11,044,0,5,6,2,,1,61,7434,61,357,35,,82,7,7,7,114,122,,3,2,5,2,4,7
67WN01829,67,2,8729,6,83,627,7182,6,61,02,5,2,71,131,1,1,06,1,65,08,03,09,07,046,0,5,5,1,,1,61,7434,61,437,43,,82,7,7,7,120,78,,,2,5,2,4,7
67WN01830,67,1,8730,6,01,010,5074,6,61,32,1,6,71,131,1,1,,1,82,08,03,09,08,051,0,8,8,1,,1,61,7145,61,537,53,28,01,1,7,2,100,116,,,4,1,1,,
67WN01831,67,2,8732,6,82,095,6249,6,61,09,3,4,71,131,1,1,06,2,93,07,03,06,05,067,0,7,8,2,,1,61,7261,61,623,62,22,05,7,3,2,140,114,,,4,3,3,,
67WN01832,67,2,8733,6,70,713,7272,6,61,,1,2,71,131,1,1,,2,93,10,03,06,05,061,0,7,9,3,,1,61,6384,61,627,62,,70,2,7,2,133,108,,,2,1,1,,
67WN01833,67,2,8734,6,70,733,5143,6,61,,1,5,71,131,1,1,,2,106,08,03,06,04,050,0,5,5,1,,1,61,7506,61,708,70,,70,2,8,2,136,132,,,4,1,1,,
67WN01834,67,2,8735,6,70,723,6567,6,61,,5,3,71,131,1,1,,1,84,08,03,07,07,057,0,8,9,2,,1,61,5258,61,554,55,,70,2,4,2,123,114,,,3,5,2,,
67WN01835,67,2,8736,6,70,723,6567,6,61,,5,3,71,131,1,1,,1,82,09,03,07,07,053,0,5,5,1,,1,61,5258,61,531,53,,70,2,1,2,131,124,,,3,5,2,,
67WN01836,67,1,8738,6,70,733,6851,6,61,,3,3,71,131,1,1,,1,84,10,04,08,07,050,0,6,7,2,,1,61,7506,61,554,55,,70,2,4,2,115,114,,,3,3,3,,
67WN01837,67,1,8740,6,70,713,6916,6,61,,1,3,71,131,1,1,,1,86,08,04,07,08,061,0,8,9,2,,1,61,6384,61,560,56,,70,2,0,2,112,126,,,3,1,1,,
67WN01838,67,1,8741,6,02,020,6407,6,61,28,5,4,71,131,1,1,,2,71,12,03,08,09,063,0,7,8,2,,1,61,7284,61,466,46,22,02,1,6,2,116,100,,,4,5,2,,
67WN01839,67,2,8742,6,02,020,6407,6,61,28,5,4,71,131,1,1,,2,72,10,03,07,07,057,0,6,7,2,,1,61,7284,61,481,48,22,02,1,1,2,118,90,,,4,5,2,,
67WN01840,67,1,8744,6,72,883,5371,6,61,,3,5,71,131,1,1,,2,81,08,03,09,07,054,0,8,8,1,,1,61,7511,61,533,53,,72,3,3,2,109,112,,,4,3,3,,
67WN01841,67,2,8745,6,70,733,3272,6,61,,5,8,71,131,1,1,,2,85,09,04,06,07,054,0,6,7,2,,1,61,7506,61,560,56,,70,2,0,2,130,116,,,5,5,2,,
67WN01842,67,2,8746,6,70,733,3272,6,61,,5,8,71,131,1,1,,2,82,10,03,08,06,052,0,5,6,2,,1,61,7506,61,537,53,,70,2,7,2,133,116,,,5,5,2,,
67WN01843,67,1,8747,6,82,085,2978,6,61,08,1,8,71,131,2,1,06,2,104,08,03,07,06,060,0,6,6,1,,1,61,6194,61,696,69,18,04,7,6,2,141,128,,,5,1,1,,
67WN01844,67,1,8748,6,70,713,7549,6,61,,1,2,71,131,1,1,,4,111,09,03,06,05,059,0,6,7,2,,1,61,6384,61,745,74,,70,2,5,2,148,134,,,2,1,1,,
67WN01845,67,1,8749,6,72,953,6675,6,61,,5,3,71,131,1,1,,1,85,07,03,07,08,064,0,8,9,2,,1,61,7374,61,563,56,,72,3,3,2,126,112,,,3,5,2,,
67WN01846,67,2,8750,6,72,953,6675,6,61,,5,3,71,131,1,1,,1,64,08,03,09,08,052,0,7,7,1,,1,61,7374,61,423,42,,72,3,3,2,108,86,,,3,5,2,,
