UID,YR,SEX,ETAG,LB1,LINE,BPEN,DAM,DB1,DBRD,LINBR,TBR50,ADAM,WNAGE_60,WNAGE,CLR,HORN,STM,JAW,WNWT,F,N,T,C,L,TIME,SIDE,THIGH,THSCO,C4950,DB2,LBRD,SIRE,SBRD,ADG,ADG6061,DINBR,LNDAM,TM,ADG67,DISP,IDX,BRWT,ABN,CJAW,CADAM,TBRE,CTBR,TM2,BAND
64WN01749,64,2,6780,6,70,733,5206,6,61,,1,2,66,126,1,1,,1,87,08,03,06,07,061,34,6,8,3,1,1,61,5258,61,598,59,,70,2,8,2,124,117,,4,2,1,1,2,1
64WN01750,64,1,6781,6,82,014,4093,6,61,,1,4,66,126,1,1,,2,100,07,05,07,07,057,12,4,5,2,1,1,61,5708,61,702,70,25,03,7,2,,135,116,,5,4,1,1,7,1
64WN01751,64,2,6782,6,70,713,2444,6,61,,5,6,66,126,2,1,,2,88,08,04,06,07,054,38,5,6,2,5,1,61,4549,61,618,61,,75,2,8,,135,101,,5,4,5,2,2,1
64WN01752,64,2,6783,6,70,713,2444,6,61,,5,6,66,126,1,1,,1,78,10,03,07,08,052,14,4,5,2,5,1,61,4549,61,530,53,,75,2,0,,127,112,,4,4,5,2,2,1
64WN01753,64,2,6784,6,70,733,4217,6,61,,5,4,66,126,1,1,,1,103,07,03,04,05,057,6,6,7,2,5,1,61,5258,61,721,72,,70,2,1,,136,122,,4,4,5,2,2,1
64WN01754,64,1,6785,6,70,733,4217,6,61,,5,4,66,126,1,1,,1,79,08,04,08,10,055,7,6,6,1,5,1,61,5258,61,530,53,,70,2,0,3,122,122,,4,4,5,2,2,1
64WN01755,64,2,6786,6,82,054,2437,6,61,,5,6,66,126,1,1,,2,62,08,04,07,08,032,29,4,4,1,5,1,61,4658,61,444,44,24,04,7,4,,104,60,,5,4,5,2,7,1
64WN01756,64,1,6787,6,82,054,2437,6,61,,5,6,66,126,1,1,,2,75,11,08,05,07,043,39,3,4,2,5,1,61,4658,61,538,53,24,04,7,8,,119,72,,5,4,5,2,7,1
64WN01757,64,1,6788,6,82,035,2951,6,61,,3,5,66,126,2,1,,1,102,08,04,05,06,052,6,5,6,2,3,1,61,5729,61,735,73,24,09,7,5,,128,94,,4,4,3,3,7,1
64WN01758,64,1,6790,6,70,713,2874,6,61,,3,5,66,126,1,1,,1,96,08,04,05,06,050,37,4,5,2,3,1,61,4549,61,698,69,,70,2,8,,126,80,,4,4,3,3,2,1
64WN01759,64,1,6792,6,82,095,3409,6,61,,5,5,66,126,1,1,,1,76,09,03,06,09,052,36,5,6,2,5,1,61,5385,61,535,53,22,10,7,5,,122,86,,4,4,5,2,7,1
64WN01760,64,2,6793,6,82,095,3409,6,61,,5,5,66,126,1,1,,2,79,10,03,07,07,051,30,4,5,2,5,1,61,5385,61,556,55,22,10,7,6,,134,90,,5,4,5,2,7,1
64WN01761,64,1,6794,6,07,073,3860,6,61,24,5,4,66,126,1,1,,1,53,09,04,10,13,041,5,5,6,2,5,1,61,5255,61,365,36,22,07,1,5,,94,70,,4,4,5,2,1,1
64WN01762,64,2,6795,6,07,073,3860,6,61,24,5,4,66,126,1,1,,2,75,08,03,06,07,058,33,6,7,2,5,1,61,5255,61,533,53,22,07,1,3,,126,78,,5,4,5,2,1,1
64WN01763,64,1,6796,6,70,733,3931,6,61,,1,4,66,126,1,1,,1,106,09,04,06,07,052,35,5,5,1,1,1,61,5258,61,724,72,,70,2,4,,133,148,,4,4,1,1,2,1
64WN01764,64,2,6797,6,03,030,3091,6,61,26,5,5,66,126,1,1,,1,75,10,03,08,10,054,4,4,5,2,5,1,61,4906,61,510,51,29,03,1,0,,134,108,,4,4,5,2,1,1
64WN01765,64,2,6798,6,03,030,3091,6,61,26,5,5,66,126,1,1,,1,67,10,04,10,12,047,35,5,5,1,5,1,61,4906,61,444,44,29,03,1,4,,132,110,,4,4,5,2,1,1
64WN01766,64,2,6799,6,70,733,3067,6,61,,5,5,66,126,1,1,,1,93,08,04,06,06,044,13,5,5,1,5,1,61,5258,61,651,65,,70,2,1,,120,110,,4,4,5,2,2,1
64WN01767,64,2,6800,6,70,733,3067,6,61,,5,5,70,130,1,1,,1,76,08,03,07,07,046,1,5,6,2,5,1,61,5258,61,494,45,,70,2,8,7,97,118,,4,4,5,2,2,1
64WN01768,64,2,6802,6,82,044,2780,6,61,,3,5,66,126,1,1,,1,74,09,03,07,07,051,10,3,4,2,3,1,61,5527,61,525,52,22,07,7,5,,120,78,,4,4,3,3,7,1
64WN01769,64,1,6803,6,82,054,4838,6,61,,5,3,66,126,1,1,,2,78,08,03,06,08,053,19,4,5,2,5,1,61,4658,61,529,52,23,04,7,9,,128,114,,5,3,5,2,7,1
64WN01770,64,2,6804,6,82,054,4838,6,61,,5,3,66,126,1,1,,2,73,07,04,07,07,048,2,5,6,2,5,1,61,4658,61,497,49,23,04,7,7,,116,104,,5,3,5,2,7,1
64WN01771,64,1,6805,6,70,733,4535,6,61,,1,3,66,126,1,1,,1,109,12,04,05,08,061,6,6,8,3,1,1,61,5258,61,767,76,,70,2,7,3,126,124,1,4,3,1,1,2,1
64WN01772,64,2,6806,6,72,843,3144,6,61,,1,5,75,135,1,1,,2,79,11,03,07,08,046,1,4,5,2,1,1,61,5710,61,499,49,,71,3,9,,98,116,,5,4,1,1,3,1
64WN01773,64,1,6807,6,72,813,3115,6,61,,5,5,66,126,1,1,,1,87,07,05,06,06,039,7,3,4,2,5,1,61,5500,61,603,60,,71,3,3,,116,110,3,4,4,5,2,3,1
64WN01774,64,1,6808,6,72,813,3115,6,61,,5,5,66,126,1,1,,2,96,09,03,05,06,049,15,4,4,1,5,1,61,5500,61,670,67,,71,3,0,,135,116,,5,4,5,2,3,1
64WN01775,64,1,6809,6,70,723,2553,6,61,,3,6,66,126,1,1,,1,90,07,06,06,08,050,8,4,5,2,3,1,61,5635,61,621,62,,70,2,1,3,118,118,,4,4,3,3,2,1
64WN01776,64,1,6811,6,70,733,4641,6,61,,1,3,66,126,1,1,,1,98,08,04,06,08,044,15,4,5,2,1,1,61,5258,61,676,67,,70,2,6,,117,128,,4,3,1,1,2,1
64WN01777,64,1,6813,6,82,035,4762,6,61,,1,3,66,126,1,1,,2,83,12,04,05,09,045,37,4,4,1,1,1,61,5729,61,567,56,26,02,7,7,,117,116,,5,3,1,1,7,1
64WN01778,64,1,6814,6,70,723,3613,6,61,,1,4,65,125,2,1,,4,105,10,03,05,07,055,40,5,5,1,1,1,61,5635,61,736,73,,70,2,6,6,142,130,,6,4,1,1,2,1
64WN01779,64,1,6815,6,70,723,5010,6,61,,5,3,65,125,2,1,,2,93,07,03,05,08,044,29,4,4,1,5,1,61,5635,61,654,65,,70,2,4,6,134,112,,5,3,5,2,2,1
64WN01780,64,1,6816,6,70,723,5010,6,61,,5,3,65,125,1,2,,2,68,08,03,07,10,047,39,4,4,1,5,1,61,5635,61,469,46,,70,2,9,3,120,94,,5,3,5,2,2,1
64WN01781,64,2,6817,6,70,713,2551,6,61,,5,6,69,129,1,1,,1,76,07,03,06,06,045,1,4,4,1,5,1,61,4549,61,496,49,,75,2,6,,121,120,,4,4,5,2,2,4
64WN01782,64,2,6818,6,70,713,2551,6,61,,5,6,69,129,1,1,,1,75,11,05,05,07,050,1,5,6,2,5,1,61,4549,61,502,50,,75,2,2,2,114,102,,4,4,5,2,2,4
64WN01783,64,2,6819,6,72,823,3004,6,61,,1,5,65,125,1,2,,2,88,09,04,06,06,068,28,7,8,2,1,1,61,5295,61,613,61,,71,3,3,,120,114,,5,4,1,1,3,1
64WN01784,64,2,6822,6,82,064,4087,6,61,,5,4,65,125,1,1,,1,83,08,03,06,06,053,23,5,5,1,5,1,61,4895,61,578,57,25,08,7,8,7,136,108,,4,4,5,2,7,1
64WN01785,64,1,6823,6,82,064,4087,6,61,,5,4,65,125,1,7,,2,87,07,04,07,08,050,8,4,5,2,5,1,61,4895,61,606,60,25,08,7,6,,132,112,,5,4,5,2,7,1
64WN01786,64,1,6825,6,70,733,3275,6,61,,3,5,65,125,1,2,,2,102,08,03,05,08,054,7,5,7,3,3,1,61,5258,61,736,73,,70,2,6,,991,100,,5,4,3,3,2,1
64WN01787,64,2,6826,6,70,723,1028,6,61,,3,8,65,125,1,1,,2,64,07,03,08,10,061,37,5,5,1,3,1,61,5635,61,414,41,,75,2,4,,124,122,,5,5,3,3,2,1
64WN01788,64,2,6827,6,70,733,3112,6,61,,1,5,65,125,3,1,,1,92,08,03,05,06,045,32,5,5,1,1,1,61,5258,61,652,65,,70,2,2,2,115,105,,4,4,1,1,2,1
64WN01789,64,2,6830,6,72,983,5714,6,61,,3,2,65,125,1,1,,3,63,08,04,08,07,044,40,3,3,1,3,1,61,5736,61,435,43,,72,3,5,,121,86,,3,2,3,3,3,1
64WN01790,64,1,6831,6,70,733,5347,6,61,,1,2,65,125,1,1,,2,103,09,06,06,07,059,5,5,6,2,1,1,61,5258,61,707,70,,70,2,7,,137,146,,5,2,1,1,2,1
64WN01791,64,2,6832,6,70,713,5037,6,61,,1,3,65,125,1,1,,1,98,09,05,06,05,056,3,7,8,2,1,1,61,4549,61,677,67,,70,2,7,2,114,134,,4,3,1,1,2,1
64WN01792,64,2,6833,6,82,045,3929,6,61,,5,4,65,125,1,1,,2,74,08,03,07,09,046,39,4,4,1,5,1,61,5719,61,498,49,23,05,7,8,,133,117,,5,4,5,2,7,1
64WN01793,64,2,6834,6,82,045,3929,6,61,,5,4,65,125,1,1,,1,77,08,04,07,07,048,26,4,4,1,5,1,61,5719,61,518,51,23,05,7,8,,134,122,,4,4,5,2,7,1
64WN01794,64,1,6835,6,82,025,2492,6,61,,5,6,65,125,1,2,,1,74,08,04,08,09,046,12,3,4,2,5,1,61,5434,61,514,51,21,10,7,4,,123,97,,4,4,5,2,7,1
64WN01795,64,2,6836,6,82,025,2492,6,61,,5,6,65,125,1,1,,2,92,09,03,06,08,061,3,5,5,1,5,1,61,5434,61,655,65,21,10,7,5,,150,101,,5,4,5,2,7,1
64WN01796,64,2,6837,6,70,733,4710,6,61,,1,3,65,125,1,1,,2,95,07,04,05,05,060,6,4,4,1,1,1,61,5258,61,654,65,,70,2,4,,134,132,,5,3,1,1,2,1
64WN01797,64,2,6838,6,82,024,4589,6,61,,5,3,65,125,1,1,,5,100,08,03,05,06,049,16,4,5,2,5,1,61,5433,61,721,72,31,09,7,1,,149,99,,2,3,5,2,7,1
64WN01798,64,2,6839,6,82,024,4589,6,61,,5,3,65,125,1,1,,1,88,07,04,07,08,047,28,4,5,2,5,1,61,5433,61,625,62,31,09,7,5,,144,99,,4,3,5,2,7,1
64WN01799,64,1,6840,6,70,723,5212,6,61,,5,2,65,125,2,1,,2,74,05,04,07,09,037,2,4,4,1,5,1,61,5635,61,513,51,,70,2,3,3,116,99,,5,2,5,2,2,1
64WN01800,64,2,6841,6,70,723,5212,6,61,,5,2,65,125,1,1,,1,73,08,04,07,08,047,29,4,4,1,5,1,61,5635,61,512,51,,70,2,2,,135,90,,4,2,5,2,2,1
64WN01801,64,1,6842,6,70,723,4554,6,61,,1,3,65,125,1,1,,1,118,08,07,05,05,052,7,5,6,2,1,1,61,5635,61,834,83,,70,2,4,,133,138,,4,3,1,1,2,1
64WN01802,64,1,6843,6,82,015,3837,6,61,,5,4,65,125,1,1,,2,76,08,04,08,11,047,19,5,6,2,5,1,61,5437,61,520,52,32,02,7,0,,122,110,,5,4,5,2,7,1
64WN01803,64,1,6844,6,82,015,3837,6,61,,5,4,65,125,1,1,,2,83,08,05,06,09,049,38,5,6,2,5,1,61,5437,61,563,56,32,02,7,3,,129,126,,5,4,5,2,7,1
64WN01804,64,2,6845,6,70,723,3403,6,61,,5,5,65,125,1,1,,1,85,08,04,05,08,063,19,7,9,3,5,1,61,5635,61,598,59,,70,2,8,2,122,103,,4,4,5,2,2,1
64WN01805,64,2,6846,6,70,723,3403,6,61,,5,5,65,125,1,1,,1,77,08,03,06,07,050,32,6,6,1,5,1,61,5635,61,532,53,,70,2,2,,120,105,,4,4,5,2,2,1
64WN01806,64,1,6847,6,72,963,5065,6,61,,5,3,65,125,1,2,,2,82,07,03,06,10,052,7,4,5,2,5,1,61,5296,61,571,57,,72,3,1,,126,106,,5,3,5,2,3,1
64WN01807,64,2,6848,6,72,963,5065,6,61,,5,3,65,125,1,1,,2,80,07,03,07,07,055,13,4,5,2,5,1,61,5296,61,560,56,,72,3,0,,133,100,,5,3,5,2,3,1
64WN01808,64,1,6849,6,72,853,2183,6,61,,5,6,65,125,1,2,,2,74,09,03,07,09,048,29,5,5,1,5,1,61,5454,61,514,51,,71,3,4,,117,98,,5,4,5,2,3,1
64WN01809,64,1,6850,6,72,853,2183,6,61,,5,6,65,125,1,4,,2,85,07,03,07,08,046,27,4,5,2,5,1,61,5454,61,594,59,,71,3,4,6,125,108,1,5,4,5,2,3,1
64WN01810,64,2,6851,6,70,733,3854,6,61,,1,4,64,124,1,1,,2,96,07,04,06,06,060,40,5,6,2,1,1,61,5258,61,673,67,,70,2,3,,134,125,,5,4,1,1,2,1
64WN01811,64,2,6852,6,82,034,4748,6,61,,3,3,64,124,2,1,,1,86,08,03,07,08,050,11,4,5,2,3,1,61,4906,61,613,61,24,02,7,3,,131,100,,4,3,3,3,7,1
64WN01812,64,2,6853,6,82,034,4748,6,61,,4,3,64,124,4,1,,1,88,09,04,06,07,053,6,4,4,1,4,1,61,4906,61,641,64,24,02,7,1,,137,85,,4,3,3,3,7,1
64WN01813,64,2,6854,6,70,733,3251,6,61,,1,5,64,124,1,1,,1,100,05,03,05,05,052,5,3,3,1,1,1,61,5258,61,705,70,,70,2,5,,134,126,,4,4,1,1,2,1
64WN01814,64,2,6857,6,72,923,2692,6,61,,5,6,64,124,1,1,,1,83,07,03,06,06,050,30,5,5,1,5,1,61,5277,61,586,58,,71,3,6,,130,103,,4,4,5,2,3,1
64WN01815,64,2,6858,6,72,923,2692,6,61,,5,6,64,124,1,1,,1,83,07,04,07,08,054,3,4,4,1,5,1,61,5277,61,595,59,,71,3,5,,137,92,,4,4,5,2,3,1
64WN01816,64,2,6859,6,70,733,0364,6,61,,1,9,64,124,1,1,,4,100,07,06,06,06,051,12,5,6,2,1,1,61,5258,61,705,70,,77,2,5,,125,126,,6,5,1,1,2,1
64WN01817,64,1,6860,6,72,893,5800,6,61,,1,2,73,133,1,1,,1,64,12,03,12,11,049,1,4,5,2,1,1,61,5533,61,389,38,,72,3,9,,110,122,,4,2,1,1,3,2
64WN01818,64,1,6861,6,72,873,5274,6,61,,1,2,64,124,1,1,,2,90,07,04,07,08,051,3,5,7,3,1,1,61,5821,61,637,63,,72,3,7,6,114,110,,5,2,1,1,3,1
64WN01819,64,2,6862,6,72,823,3741,6,61,,5,4,64,124,1,1,,1,80,09,03,06,08,063,19,7,8,2,5,1,61,5295,61,551,55,,71,3,1,,125,117,1,4,4,5,2,3,1
64WN01820,64,1,6863,6,72,823,3741,6,61,,5,4,64,124,1,6,,1,77,08,04,10,10,050,35,7,7,1,5,1,61,5295,61,519,51,,71,3,9,,121,126,,4,4,5,2,3,1
64WN01821,64,2,6864,6,08,083,2011,6,61,21,9,7,64,124,2,1,,1,44,14,04,10,12,036,29,4,4,1,9,1,61,5343,61,293,29,24,08,1,3,,103,77,,4,5,8,2,1,1
64WN01822,64,2,6866,6,08,083,2011,6,61,21,9,7,64,124,1,1,,1,38,12,04,11,14,042,4,4,5,2,9,1,61,5343,61,256,25,24,08,1,6,,97,62,,4,5,8,2,1,1
64WN01823,64,1,6869,6,01,010,4040,6,61,33,1,4,64,124,1,1,,2,105,08,05,05,06,046,29,5,5,1,1,1,61,5708,61,739,73,25,01,1,9,,129,134,,5,4,1,1,1,1
64WN01824,64,2,6870,6,72,853,3852,6,61,,1,4,64,124,1,1,,2,103,07,05,05,04,066,15,5,5,1,1,1,61,5454,61,706,70,,71,3,6,,142,154,,5,4,1,1,3,1
64WN01825,64,1,6871,6,82,045,2543,6,61,,1,6,64,124,1,2,,2,120,06,04,04,04,059,34,4,5,2,1,1,61,5719,61,846,84,10,07,7,6,6,151,151,,5,4,1,1,7,1
64WN01826,64,2,6872,6,82,054,3363,6,61,,1,5,64,124,1,1,,2,93,08,03,05,06,059,25,6,7,2,1,1,61,4658,61,631,63,27,04,7,1,,125,148,,5,4,1,1,7,1
64WN01827,64,1,6875,6,72,833,4019,6,61,,1,4,64,124,2,1,,1,97,11,04,06,08,051,5,5,6,2,1,1,61,5833,61,677,67,,71,3,7,6,115,130,,4,4,1,1,3,1
64WN01828,64,1,6876,6,02,020,1148,6,61,26,3,8,64,124,1,1,,1,70,08,03,09,11,046,11,5,5,1,3,1,61,5433,61,477,47,20,02,1,7,,112,108,,4,5,3,3,1,1
64WN01829,64,2,6877,6,02,020,1148,6,61,26,4,8,64,124,1,1,,1,81,08,03,06,07,059,36,5,6,2,4,1,61,5433,61,576,57,20,02,1,6,,132,96,,4,5,3,3,1,1
64WN01830,64,2,6878,6,72,963,3534,6,61,,1,5,64,124,1,1,,1,103,05,03,05,05,058,24,5,5,1,1,1,61,5296,61,721,72,,71,3,1,,137,136,,4,4,1,1,3,1
64WN01831,64,1,6880,6,70,723,3210,6,61,,3,5,64,124,1,1,,4,102,07,06,06,07,056,27,5,6,2,3,1,61,5635,61,736,73,,70,2,6,,135,107,,6,4,3,3,2,1
64WN01832,64,2,6883,6,70,723,4632,6,61,,5,3,64,124,1,2,,4,78,08,04,06,07,052,26,4,5,2,5,1,61,5635,61,545,54,,70,2,5,,129,104,,6,3,5,2,2,1
64WN01833,64,1,6884,6,70,723,4632,6,61,,5,3,64,124,1,1,,2,72,09,03,07,08,049,38,4,4,1,5,1,61,5635,61,493,49,,70,2,3,,125,109,,5,3,5,2,2,1
64WN01834,64,2,6885,6,70,733,4277,6,61,,5,4,63,123,1,1,,2,80,08,03,05,06,049,27,5,6,2,5,1,61,5258,61,567,56,,70,2,7,2,119,102,,5,4,5,2,2,1
64WN01835,64,2,6886,6,70,733,4277,6,61,,5,4,63,123,1,1,,2,56,09,04,08,11,036,18,4,5,2,5,1,61,5258,61,374,37,,70,2,4,2,96,100,,5,4,5,2,2,1
64WN01836,64,2,6887,6,82,034,2938,6,61,,5,5,63,123,1,1,,1,79,08,03,07,07,048,14,3,4,2,5,1,61,4906,61,561,56,33,09,7,1,,136,100,,4,4,5,2,7,1
64WN01837,64,1,6888,6,82,034,2938,6,61,,5,5,63,123,2,2,,2,68,10,04,07,09,038,30,3,4,2,5,1,61,4906,61,471,47,33,09,7,1,,115,101,,5,4,5,2,7,1
64WN01838,64,2,6889,6,82,105,3944,6,61,,5,4,63,123,1,1,,2,66,08,03,07,10,051,16,4,6,3,5,1,61,5807,61,474,47,25,09,7,4,,118,77,,5,4,5,2,7,1
64WN01839,64,1,6890,6,82,105,3944,6,61,,5,4,63,123,2,1,,2,73,08,04,08,11,030,30,4,4,1,5,1,61,5807,61,530,53,25,09,7,0,,114,78,,5,4,5,2,7,1
64WN01840,64,1,6891,6,72,993,4802,6,61,,5,3,63,123,1,2,,2,76,09,04,08,09,041,6,4,4,1,5,1,61,5425,61,559,55,,72,3,9,,118,73,,5,3,5,2,3,1
64WN01841,64,1,6892,6,72,993,4802,6,61,,5,3,63,123,1,1,,2,78,07,04,07,08,042,17,4,5,2,5,1,61,5425,61,569,56,,72,3,9,,115,80,,5,3,5,2,3,1
64WN01842,64,1,6893,6,82,095,4670,6,61,,3,3,63,123,1,1,,1,96,08,04,06,07,051,9,4,5,2,3,1,61,5385,61,698,69,23,02,7,8,,133,102,,4,3,3,3,7,1
64WN01843,64,2,6895,6,70,713,3116,6,61,,5,5,63,123,1,1,,5,82,08,04,07,07,038,15,3,4,2,5,1,61,4549,61,580,58,,70,2,0,3,122,107,,2,4,5,2,2,1
64WN01844,64,2,6896,6,70,713,3116,6,61,,5,5,63,123,1,1,,2,78,07,03,06,07,044,2,4,5,2,5,1,61,4549,61,563,56,,70,2,3,2,115,88,,5,4,5,2,2,1
64WN01845,64,2,6897,6,70,713,2946,6,61,,5,5,63,123,1,1,,1,64,08,04,08,10,051,14,5,6,2,5,1,61,4549,61,437,43,,75,2,7,2,112,103,,4,4,5,2,2,1
64WN01846,64,1,6898,6,70,713,2946,6,61,,5,5,63,123,1,1,,1,98,08,04,06,08,041,7,3,4,2,5,1,61,4549,61,694,69,,75,2,4,6,133,126,,4,4,5,2,2,1
64WN01847,64,2,6899,6,82,075,2513,6,61,,3,6,63,123,1,1,,1,78,08,03,06,07,058,18,4,5,2,3,1,61,5255,61,566,56,25,06,7,6,,128,84,,4,4,3,3,7,1
64WN01848,64,2,6901,6,82,075,0984,6,61,,1,8,63,123,1,1,,1,93,09,03,05,06,071,6,7,9,3,1,1,61,5255,61,664,66,27,04,7,4,,126,113,2,4,5,1,1,7,1
64WN01849,64,1,6902,6,72,943,5610,6,61,,1,2,63,123,9,2,,1,93,11,03,07,07,043,10,4,4,1,1,1,61,5518,61,675,67,,72,3,5,,125,100,,4,2,1,1,3,1
64WN01850,64,2,6903,6,72,803,3070,6,61,,5,5,77,137,1,1,,1,72,07,03,08,08,046,1,3,4,2,5,1,61,5677,61,451,45,,71,3,8,,118,102,,4,4,5,2,3,1
64WN01851,64,2,6904,6,72,803,3070,6,61,,5,5,63,123,1,1,,1,81,07,04,06,06,050,35,5,7,3,5,1,61,5677,61,572,57,,71,3,2,,110,106,,4,4,5,2,3,1
64WN01852,64,1,6905,6,72,873,4575,6,61,,1,3,63,123,1,1,,2,108,08,03,05,07,056,13,6,6,1,1,1,61,5821,61,776,77,,72,3,6,,132,126,,5,3,1,1,3,1
64WN01853,64,1,6906,6,82,094,4470,6,61,,5,3,63,123,1,1,,2,64,07,04,07,09,046,30,4,4,1,5,1,61,5486,61,453,45,29,10,7,3,,120,83,,5,3,5,2,7,1
64WN01854,64,2,6907,6,82,094,4470,6,61,,5,3,63,123,1,1,,1,68,09,03,08,08,028,32,4,5,2,5,1,61,5486,61,492,49,29,10,7,2,,108,75,1,4,3,5,2,7,1
64WN01855,64,1,6909,6,10,100,3993,6,61,27,3,4,63,123,1,1,,1,76,10,04,08,10,043,10,3,4,2,3,1,61,5591,61,535,53,29,10,1,5,,117,102,,4,4,3,3,1,1
64WN01856,64,2,6910,6,82,085,4143,6,61,,1,4,63,123,3,1,,2,79,07,03,07,07,055,11,4,5,2,1,1,61,5343,61,544,54,19,07,7,4,,114,121,,5,4,1,1,7,1
64WN01857,64,1,6911,6,82,094,2137,6,61,,5,6,63,123,1,1,,1,73,08,05,07,08,046,16,4,4,1,5,1,61,5486,61,511,51,24,02,7,1,,122,102,,4,4,5,2,7,1
64WN01858,64,2,6912,6,82,094,2137,6,61,,5,6,63,123,1,1,,1,83,08,03,06,07,053,8,5,6,2,5,1,61,5486,61,593,59,24,02,7,3,,130,101,,4,4,5,2,7,1
64WN01859,64,2,6913,6,82,064,4836,6,61,,3,3,63,123,1,1,,1,72,07,03,07,07,045,16,4,4,1,3,1,61,4895,61,533,53,23,07,7,3,,117,64,,4,3,3,3,7,1
64WN01860,64,2,6915,6,70,723,2209,6,61,,5,6,63,123,1,1,,1,71,10,04,07,08,055,17,4,5,2,5,1,61,5635,61,491,49,,70,2,1,,125,106,,4,4,5,2,2,1
64WN01861,64,2,6916,6,70,723,2209,6,61,,5,6,63,123,2,1,,1,89,08,04,05,06,052,14,4,5,2,5,1,61,5635,61,634,63,,70,2,4,,133,110,,4,4,5,2,2,1
64WN01862,64,2,6918,6,82,024,4387,6,61,,3,4,63,123,1,1,,2,72,08,03,07,09,043,29,4,4,1,3,1,61,5433,61,523,52,22,01,7,3,,118,77,,5,4,3,3,7,1
64WN01863,64,2,6921,6,70,713,4321,6,61,,5,4,63,123,2,1,,1,90,08,05,06,05,039,34,4,4,1,5,1,61,4549,61,649,64,,70,2,9,,131,102,,4,4,5,2,2,1
64WN01864,64,2,6922,6,70,713,4321,6,61,,5,4,63,123,1,1,,1,80,07,04,07,08,049,5,5,5,1,5,1,61,4549,61,573,57,,70,2,3,,125,95,,4,4,5,2,2,1
64WN01865,64,2,6923,6,82,055,4177,6,61,,1,4,63,123,1,1,,1,91,09,04,05,06,047,14,4,4,1,1,1,61,4498,61,624,62,22,06,7,4,,124,143,,4,4,1,1,7,1
64WN01866,64,2,6924,6,70,713,4841,6,61,,1,3,63,123,1,1,,3,83,08,03,06,06,058,19,4,4,1,1,1,61,4549,61,603,60,,70,2,3,,127,88,1,3,3,1,1,2,1
64WN01867,64,2,6925,6,06,060,4230,6,61,23,1,4,62,122,1,1,,1,74,08,03,06,06,051,29,4,4,1,1,1,61,4895,61,540,54,27,06,1,0,,118,81,,4,4,1,1,1,1
64WN01868,64,2,6927,6,70,713,4552,6,61,,3,3,62,122,1,1,,1,92,08,03,06,05,056,27,4,5,2,3,1,61,4549,61,662,66,,70,2,2,,137,112,,4,3,3,3,2,1
64WN01869,64,1,6928,6,70,723,2275,6,61,,1,6,62,122,1,1,,1,123,07,04,05,06,049,8,5,7,3,1,1,61,5635,61,902,90,,70,2,2,6,131,130,,4,4,1,1,2,1
64WN01870,64,1,6929,6,09,090,5141,6,61,35,3,3,62,122,1,2,,2,111,07,04,06,05,044,13,4,4,1,3,1,61,5486,61,818,81,30,09,1,8,,147,112,,5,3,3,3,1,1
64WN01871,64,2,6930,6,70,723,3808,6,61,,1,4,62,122,1,1,,1,95,08,05,05,05,046,36,4,5,2,1,1,61,5635,61,676,67,,70,2,6,,121,125,,4,4,1,1,2,1
64WN01872,64,2,6931,6,72,963,2822,6,61,,1,5,62,122,1,1,,1,100,10,04,05,05,057,19,5,6,2,1,1,61,5296,61,705,70,,71,3,5,,128,140,,4,4,1,1,3,1
64WN01873,64,2,6933,6,72,803,5257,6,61,,1,2,62,122,1,1,,1,87,08,03,06,08,063,3,6,7,2,1,1,61,5677,61,613,61,,72,3,3,,128,122,,4,2,1,1,3,1
64WN01874,64,2,6934,6,82,074,3027,6,61,,3,5,62,122,1,1,,1,94,08,04,06,06,048,27,4,5,2,3,1,61,4621,61,675,67,25,04,7,5,,135,117,,4,4,3,3,7,1
64WN01875,64,2,6936,6,70,723,4234,6,61,,5,4,62,122,1,1,,1,77,08,04,07,06,049,4,4,5,2,5,1,61,5635,61,557,55,,70,2,7,,121,90,,4,4,5,2,2,1
64WN01876,64,1,6937,6,70,723,4234,6,61,,5,4,62,122,1,1,,2,79,08,03,07,08,051,14,4,5,2,5,1,61,5635,61,562,56,,70,2,2,,123,104,,5,4,5,2,2,1
64WN01877,64,1,6938,6,10,103,5119,6,61,27,1,3,62,122,2,1,,2,80,07,05,06,08,035,36,3,3,1,1,1,61,5807,61,562,56,26,10,1,2,,112,114,,5,3,1,1,1,1
64WN01878,64,2,6939,6,82,064,4445,6,61,,1,3,62,122,1,1,,2,88,08,04,06,06,051,30,5,5,1,1,1,61,4895,61,626,62,22,05,7,6,,128,116,,5,3,1,1,7,1
64WN01879,64,2,6940,6,70,733,2582,6,61,,1,6,62,122,1,1,,5,84,09,04,07,09,050,28,4,5,2,1,1,61,5258,61,592,59,,70,2,2,3,120,118,,2,4,1,1,2,1
64WN01880,64,2,6941,6,72,923,3338,6,61,,1,5,62,122,1,4,,1,98,07,03,05,05,060,31,5,6,2,1,1,61,5277,61,718,71,,71,3,8,,132,104,,4,4,1,1,3,1
64WN01881,64,2,6942,6,82,055,3249,6,61,,1,5,62,122,1,1,,2,86,08,03,06,07,055,2,4,4,1,1,1,61,4498,61,585,58,24,04,7,5,,128,146,,5,4,1,1,7,1
64WN01882,64,2,6943,6,82,025,1378,6,61,,1,8,62,122,1,1,,1,76,08,04,07,07,057,12,4,5,2,1,1,61,5434,61,516,51,21,03,7,6,,121,130,,4,5,1,1,7,1
