UID,IDLAMB,YR,ETAG,LBRD,SEX,LINE,STM,PEN,TYB,TB,TR,AGE,ADAM,CADAM,BAND,DAYBN,DAYWN,WNAGE,TIM,BRWT,JUWT,WNWT,ADG,WT120,CLR,JAW,HORN,FACE,RGRP,TRT,LOT,RMK,SIRE,SBRD,DAM,DBRD,LNDAM,PD,CAUSE,DAYDIS,TBRE,TBR17,IDX,MENB,MELW,PD2,CUWT,SAWT
94WN01235, 94637218,94,K7218,63,2,61,06,13,8,2,2,4.0,4,4,2,93,222,129,1,10.6,51,71,0.468,67,1,1,,,0,R,49,"ENTR,4TEATS",K6106,63,K5072,63,61,2,92,265,5,5,96,1.56,107.9,2,79,84
94WN01236, 94637219,94,K7219,63,2,61,06,13,8,2,2,4.0,4,4,2,93,222,129,14,10.6,70,88,0.6,83,1,2,,,0,R,e.3,4TEATS,K6106,63,K5072,63,61,1,,0,5,5,106,1.56,107.9,1,103,
94WN01237, 94637217,94,K7217,63,2,00,05,51,8,2,2,3.0,3,3,2,93,222,129,1,11.6,59,85,0.569,80,1,1,,,0,H,,4TEATS,K6787,63,K5513,63,68,3,93,281,5,6,0,1.57,85.7,3,89,
94WN01238, 94637201,94,K7201,63,2,61,06,14,5,1,1,3.0,3,3,1,92,221,129,13,14.7,83,105,0.7,99,1,1,,,0,R,e.4,4TEATS,K6304,63,K5654,63,61,1,,0,1,1,111,1.29,98.4,1,122,
94WN01239, 94637200,94,K7200,63,2,60,06,04,8,2,2,3.0,3,3,2,92,222,130,3,10.5,51,65,0.419,61,1,1,,,0,M,,,K5832,63,K5678,63,60,3,93,281,5,5,88,1.43,100.7,3,76,
94WN01240, 94637203,94,K7203,63,2,00,05,52,8,2,1,3.0,3,3,1,93,221,128,7,13.8,70,93,0.619,88,1,1,,,0,H, 5,,K6796,63,K5665,63,68,2,92,265,3,2,0,1.57,116.1,2,108,111
94WN01241, 94637204,94,K7204,63,1,00,05,52,8,2,2,3.0,3,3,2,93,222,129,4,12.1,65,86,0.573,81,1,1,,,0,H,,,K6796,63,K5665,63,68,C,93,252,5,5,0,1.57,116.1,C,,
94WN01242, 94637205,94,K7205,63,1,62,06,67,9,3,2,6.0,6,4,2,93,222,129,18,9.0,67,90,0.628,84,1,1,,,0,C,,?1CRYPT,K6411,63,K3259,63,62,3,93,241,8,5,102,1.7,110.6,3,103,
94WN01243, 94637206,94,K7206,63,2,62,06,67,9,3,2,6.0,6,4,2,93,222,129,11,9.4,63,77,0.524,72,1,1,,,0,C,48,,K6411,63,K3259,63,62,2,92,265,8,5,100,1.7,110.6,2,85,90
94WN01244, 94637202,94,K7202,63,1,60,06,04,5,1,1,6.0,6,4,1,92,221,129,11,12.6,75,106,0.724,99,1,1,,,0,M,,,K5832,63,K3181,63,60,1,,0,1,1,109,1.4,95.0,1,107,
94WN01245, 94637208,94,K7208,63,1,60,06,03,8,2,2,2.0,2,2,2,93,222,129,17,11.8,57,77,0.505,72,1,3,,,0,M,,BRITCHY,K6338,63,K6278,63,60,3,93,241,5,5,89,1.55,100.4,3,83,
94WN01246, 94637209,94,K7209,63,1,60,06,03,8,2,2,2.0,2,2,2,93,222,129,15,11.4,59,81,0.54,76,1,1,,,0,M,,4TEATS,K6338,63,K6278,63,60,L,,0,5,5,92,1.55,100.4,L,90,
94WN01247, 94637231,94,K7231,63,2,62,06,69,8,2,2,4.0,4,4,2,94,222,128,4,11.1,64,78,0.523,74,1,1,,,0,C,e.3,"ENTR,4TEATS",K6444,63,K5066,63,62,1,,0,5,5,92,1.31,92.6,1,94,
94WN01248, 94637233,94,K7233,63,1,61,06,11,8,2,2,3.0,3,3,2,94,222,128,10,12.2,60,77,0.506,73,1,1,,,0,R,,,K6168,63,K5266,63,61,L,,0,5,5,91,1.57,104.1,L,83,
94WN01249, 94637234,94,K7234,63,2,61,06,11,8,2,2,3.0,3,3,2,94,222,128,16,12.2,78,99,0.678,94,1,1,,,0,R,e.4,,K6168,63,K5266,63,61,1,,0,5,5,111,1.57,104.1,1,111,
94WN01250, 94637235,94,K7235,63,2,60,06,01,8,2,2,6.0,6,4,2,94,222,128,16,13.0,68,88,0.586,83,1,1,,,0,M,e.3,"4TEATS,dead",K6088,63,K3250,63,60,1,19,347,5,6,113,1.5,122.5,1,103,
94WN01251, 94637236,94,K7236,63,1,60,06,01,8,2,2,6.0,6,4,2,94,222,128,7,15.4,70,93,0.606,88,1,1,,,0,M,,,K6088,63,K3250,63,60,1,,0,5,4,108,1.5,122.5,1,102,
94WN01252, 94637232,94,K7232,63,1,62,06,69,8,2,2,4.0,4,4,2,94,222,128,6,12.5,60,82,0.543,78,1,1,,,0,C,,,K6444,63,K5066,63,62,L,,0,5,5,91,1.31,92.6,L,89,
94WN01253, 94637238,94,K7238,63,2,00,05,52,9,3,1,5.0,5,4,2,94,222,128,14,9.8,75,85,0.588,80,1,1,,,0,H, 5,4TEATS,K6796,63,K4266,63,68,2,92,265,7,2,0,1.65,103.5,2,99,104
94WN01254, 94637239,94,K7239,63,1,00,05,52,9,3,1,5.0,5,4,2,94,222,128,10,10.1,63,87,0.601,82,1,2,,,0,H,,UMBILI.HERNIA,K6796,63,K4266,63,68,T,95,666,7,2,0,1.65,103.5,T,95,
94WN01255, 94637237,94,K7237,63,2,00,05,52,9,3,1,5.0,5,4,1,94,221,127,12,8.8,70,91,0.647,86,1,1,,,0,H,e10,ENTR,K6796,63,K4266,63,68,1,,0,7,2,0,1.65,103.5,1,112,
94WN01256, 94637241,94,K7241,63,1,60,06,02,8,2,1,3.0,3,3,2,94,222,128,11,10.8,67,88,0.603,83,1,1,,,0,M,,,K6158,63,K5211,63,60,3,93,241,3,2,102,1.57,115.7,3,99,
94WN01257, 94637240,94,K7240,63,1,60,06,02,8,2,1,3.0,3,3,2,94,222,128,4,10.8,72,88,0.603,83,1,1,,,0,M,,,K6158,63,K5211,63,60,3,93,241,3,2,102,1.57,115.7,3,96,
94WN01258, 94637243,94,K7243,63,2,62,06,69,8,2,2,4.0,4,4,2,94,222,128,14,9.8,55,72,0.486,68,3,1,,,0,C,X,X CLR3,K6444,63,K4727,63,62,3,93,281,5,5,87,1.44,89.4,3,85,85
94WN01259, 94637244,94,K7244,63,1,00,05,52,8,2,1,2.0,2,2,2,94,222,128,12,9.9,82,106,0.751,100,1,1,,,0,H,,ENTR,K6796,63,K5937,63,68,1,,0,3,2,0,1.55,96.7,1,,
94WN01260, 94637245,94,K7245,63,1,00,05,52,8,2,1,2.0,2,2,2,94,222,128,13,11.0,74,87,0.594,82,1,1,,,0,H,,ENTR,K6796,63,K5937,63,68,1,,0,3,2,0,1.55,96.7,1,,
94WN01261, 94637246,94,K7246,63,2,62,06,70,9,3,2,4.0,4,4,2,94,222,128,8,9.2,62,87,0.608,82,1,1,,,0,C,44,,K6472,63,K4772,63,62,2,92,265,8,5,121,2.06,140.8,2,97,97
94WN01262, 94637242,94,K7242,63,1,62,06,69,8,2,2,4.0,4,4,2,94,222,128,13,8.4,58,74,0.513,70,1,1,,,0,C,,,K6444,63,K4727,63,62,L,,0,5,5,84,1.44,89.4,L,84,
94WN01263, 94637248,94,K7248,63,1,62,06,70,9,3,1,4.0,4,4,H,94,217,123,2,9.4,0,88,0.639,86,1,1,,,0,C,,UGLY K LAMB,K6472,63,K4772,63,62,3,93,241,7,2,112,2.06,140.8,3,93,
94WN01264, 94637249,94,K7249,63,2,68,06,G.1,8,2,1,1.0,1,1,2,94,222,128,2,10.8,61,85,0.58,80,1,1,,,0,M,46,,K6136,63,K6879,63,60,2,92,265,3,2,102,1.67,104.6,2,91,91
94WN01265, 94637247,94,K7247,63,1,62,06,70,9,3,2,4.0,4,4,2,94,222,128,14,8.2,58,80,0.561,76,1,1,,,0,C,,,K6472,63,K4772,63,62,1,,0,8,5,104,2.06,140.8,1,90,
94WN01266, 94637253,94,K7253,63,2,60,06,02,5,1,1,3.0,3,3,2,94,222,128,1,14.1,87,108,0.734,102,1,1,,,0,M,e.4,4TEATS,K6158,63,K5481,63,60,1,,0,1,1,108,1.29,89.2,1,116,
94WN01267, 94637254,94,K7254,63,1,62,06,70,5,1,1,2.0,2,2,2,94,222,128,5,9.8,80,108,0.767,102,1,1,,,0,C,,,K6472,63,K6598,63,62,Z,93,0,1,1,110,1.39,89.8,Z,117,
94WN01268, 94637256,94,K7256,63,2,62,06,65,8,2,1,4.0,4,4,2,94,222,128,3,11.5,70,90,0.613,85,1,1,,,0,C,e.3,4TEATS,K6224,63,K4953,63,62,1,,0,3,2,88,1.69,69.4,1,104,
94WN01269, 94637252,94,K7252,63,1,62,06,68,8,2,1,2.0,2,2,2,94,222,128,10,9.4,57,67,0.45,63,1,1,,,0,C,,,K6414,63,K6119,63,62,3,93,241,3,2,76,1.72,80.8,3,78,
94WN01270, 94637258,94,K7258,63,2,61,06,11,8,2,2,2.0,2,2,2,94,222,128,18,11.0,66,86,0.586,81,1,1,,,0,R,,X COLOR3,K6168,63,K6268,63,61,3,93,281,5,5,115,1.89,129.7,3,98,
94WN01271, 94637259,94,K7259,63,1,61,06,11,8,2,2,2.0,2,2,2,94,222,128,5,11.3,63,88,0.599,83,1,1,,,0,R,,,K6168,63,K6268,63,61,1,,0,5,5,106,1.89,129.7,1,95,
94WN01272, 94637257,94,K7257,63,1,61,06,14,5,1,1,4.0,4,4,2,94,222,128,17,16.0,80,100,0.656,95,1,1,,,0,R,,,K6304,63,K4943,63,61,Z,93,0,1,1,103,1.31,83.1,Z,111,
94WN01273, 94637261,94,K7261,63,2,62,06,61,8,2,2,5.0,5,4,2,94,222,128,19,10.5,75,99,0.691,93,1,1,,,0,C,42,4TEATS,K6130,63,K3936,63,62,2,92,265,5,5,117,1.76,118.6,2,111,112
94WN01274, 94637260,94,K7260,63,2,62,06,61,8,2,2,5.0,5,4,2,94,222,128,4,11.1,65,90,0.616,85,1,1,,,0,C,e.4,4TEATS,K6130,63,K3936,63,62,1,,0,5,5,112,1.76,118.6,1,99,
94WN01275, 94637263,94,K7263,63,2,60,06,04,5,1,1,4.0,4,4,2,94,222,128,19,13.1,84,106,0.726,100,1,1,,,0,M,e.4,,K5832,63,K4770,63,60,1,,0,1,1,117,1.44,110.3,1,118,
94WN01276, 94637264,94,K7264,63,1,60,06,01,5,1,1,3.0,3,3,2,94,222,128,12,15.8,85,105,0.697,99,1,1,,,0,M,,HUGE,K6088,63,K5255,63,60,7,97,222,1,1,0,1.43,112.5,7,,
94WN01277, 94637265,94,K7265,63,2,60,06,04,5,1,1,3.0,3,3,2,94,222,128,3,13.0,82,102,0.695,96,1,1,,,0,M,,,K5832,63,K5422,63,60,1,97,251,1,1,100,1.43,80.2,7,0,
94WN01278, 94637266,94,K7266,63,1,61,06,14,7,2,1,3.0,3,3,2,94,222,128,10,15.0,88,114,0.773,108,1,1,,,0,R,,,K6304,63,K5756,63,61,1,,0,3,2,117,1.72,95.8,1,124,
94WN01279, 94637262,94,K7262,63,2,62,06,63,5,1,2,4.0,4,4,2,94,222,128,5,10.8,49,67,0.439,63,1,1,,,0,C,e.3,4TEATS,K6197,63,K4599,63,62,1,,0,3,4,87,1.44,95.7,1,78,
94WN01280, 94637268,94,K7268,63,1,60,06,04,8,2,1,2.0,2,2,2,95,222,127,17,10.5,69,91,0.634,87,1,1,,,0,M,,,K5832,63,K6095,63,60,3,93,241,3,2,97,1.55,86.3,3,100,
94WN01281, 94637267,94,K7267,63,1,61,06,14,5,1,1,3.0,3,3,2,94,222,128,8,15.0,72,84,0.539,80,1,1,,,0,R,,,K6304,63,K5566,63,61,L,,0,1,1,91,1.29,86.4,L,96,
94WN01282, 94637221,94,K7221,63,2,68,06,G.2,5,1,1,1.0,1,1,2,93,222,129,2,11.0,46,64,0.411,60,1,1,,,0,C,49,4TEATS,K6000,63,K6718,63,62,2,92,265,1,1,87,1.57,100.6,2,78,76
94WN01283, 94637220,94,K7220,63,2,62,06,62,8,2,2,2.0,2,2,2,93,222,129,8,9.8,72,98,0.684,92,1,1,,,0,C,e.4,,K6181,63,K6394,63,62,1,,0,5,5,105,1.55,94.8,1,115,
94WN01284, 94637223,94,K7223,63,2,60,06,02,5,1,1,2.0,2,2,2,93,222,129,11,12.1,77,93,0.627,87,1,1,,,0,M,e.3,HAIRY,K6158,63,K6492,63,60,1,,0,1,1,105,1.55,101.5,1,106,
94WN01285, 94637224,94,K7224,63,1,00,05,51,5,1,1,3.0,3,3,2,93,222,129,8,10.5,81,96,0.663,90,1,1,,,0,H,,,K6787,63,K5672,63,68,C,93,252,1,1,0,1.43,106.7,C,,
94WN01286, 94637225,94,K7225,63,1,00,05,R14,5,1,1,1.0,1,1,2,94,222,128,12,11.5,57,69,0.449,65,1,1,,,0,H,,BLK SPOT,K6868,63,K6747,63,00,C,93,252,1,1,0,1.57,101.6,C,,
94WN01287, 94637226,94,K7226,63,1,61,06,12,5,1,1,4.0,4,4,2,94,222,128,18,12.0,81,111,0.773,105,1,1,,,0,R,,X 1CRYPT ORCH,K6298,63,K5062,63,61,3,93,241,1,1,117,1.69,103.8,3,106,
94WN01288, 94637222,94,K7222,63,1,68,06,G.2,5,1,1,1.0,1,1,2,93,222,129,4,5.8,50,68,0.482,64,1,1,,,0,C,,,K6000,63,K6764,63,62,L,,0,1,1,82,1.57,101.4,L,71,
94WN01289, 94637228,94,K7228,63,2,68,06,G.2,5,1,1,1.0,1,1,2,94,222,128,14,14.1,63,75,0.476,71,1,1,,,0,M,47,4TEATS,K6000,63,K6669,63,60,2,92,265,1,1,96,1.57,102.8,2,88,91
94WN01290, 94637229,94,K7229,63,1,60,06,03,8,2,1,3.0,3,3,2,94,222,128,4,15.5,90,123,0.84,116,1,1,,,0,M,,,K6338,63,K5609,63,60,1,,0,3,2,130,1.86,118.9,1,133,
94WN01291, 94637227,94,K7227,63,2,61,06,11,5,1,1,2.0,2,2,2,94,222,128,12,11.0,82,101,0.703,95,1,1,,,0,R,e.4,,K6168,63,K6065,63,61,1,,0,1,1,114,1.55,109.2,1,119,
94WN01292, 94637281,94,K7281,63,2,61,06,11,8,2,2,3.0,3,3,2,95,222,127,6,11.4,69,90,0.619,86,1,1,,,0,R,e.3,,K6168,63,K5685,63,61,1,,0,5,5,103,1.72,99.8,1,102,
94WN01293, 94637280,94,K7280,63,2,61,06,11,8,2,2,3.0,3,3,2,95,222,127,10,10.8,61,78,0.529,74,1,1,,,0,R,45,,K6168,63,K5685,63,61,2,92,265,5,5,96,1.72,99.8,2,92,93
94WN01294, 94637283,94,K7283,63,2,62,06,65,5,1,1,5.0,5,4,2,95,222,127,18,15.6,82,105,0.704,100,1,1,,,0,C,e.3,4TEATS,K6224,63,K4108,63,62,1,,0,1,1,112,1.54,98.6,1,123,
94WN01295, 94637284,94,K7284,63,2,61,06,11,5,1,1,4.0,4,4,2,95,222,127,13,14.6,90,105,0.712,100,1,2,,,0,R,e.4,4TEATS,K6168,63,K4676,63,61,1,,0,1,1,106,1.19,86.3,1,121,
94WN01296, 94637282,94,K7282,63,2,61,06,13,5,1,2,2.0,2,2,2,95,222,127,14,10.6,58,76,0.515,72,1,1,,,0,R,e.4,4TEATS,K6106,63,K5917,63,61,1,,0,3,4,97,1.55,105.5,1,98,
94WN01297, 94637288,94,K7288,63,2,60,06,02,8,2,2,3.0,3,3,2,95,222,127,18,10.6,56,70,0.468,67,1,3,,,0,M,48,4TEATS,K6158,63,K5362,63,60,2,92,265,5,6,94,1.43,104.1,2,83,80
94WN01298, 94637289,94,K7289,63,2,62,06,70,8,2,2,3.0,3,3,2,95,222,127,4,10.5,66,87,0.602,83,1,1,,,0,C,e.3,,K6472,63,K5295,63,62,1,,0,5,5,109,1.57,113.9,1,101,
94WN01299, 94637287,94,K7287,63,1,60,06,02,8,2,2,3.0,3,3,2,95,222,127,13,13.4,73,86,0.572,82,1,1,,,0,M,,4TEATS,K6158,63,K5362,63,60,3,93,241,5,4,98,1.43,104.1,3,102,
94WN01300, 94637290,94,K7290,63,2,62,06,70,8,2,2,3.0,3,3,2,95,222,127,7,11.8,65,86,0.584,82,2,1,,,0,C,44,BRN LR HOCK,K6472,63,K5295,63,62,2,92,265,5,5,108,1.57,113.9,2,97,102
94WN01301, 94637293,94,K7293,63,1,62,06,65,5,1,1,2.0,2,2,2,95,222,127,12,14.5,91,117,0.807,111,1,1,,,0,C,,SALE95?,K6224,63,K6003,63,62,1,,0,1,1,118,1.39,91.8,1,125,
94WN01302, 94637294,94,K7294,63,1,62,06,61,5,1,1,2.0,2,2,2,95,222,127,14,15.3,87,94,0.62,90,1,1,,,0,C,,FX L RIBS,K6130,63,K6364,63,62,3,93,241,1,1,106,1.55,110.6,3,109,
94WN01303, 94637295,94,K7295,63,3,60,06,01,8,2,1,2.0,2,2,2,95,222,127,12,11.3,66,76,0.509,72,1,2,,,0,M,,,K6088,63,K6313,63,60,3,93,281,3,2,88,1.72,82.8,3,99,
94WN01304, 94637292,94,K7292,63,2,61,06,12,8,2,1,3.0,3,3,2,95,222,127,3,9.7,71,93,0.656,88,1,1,,,0,R,e.4,,K6298,63,K5579,63,61,1,,0,3,2,105,1.57,101.1,1,103,
94WN01305, 94637298,94,K7298,63,2,00,05,51,8,2,2,2.0,2,2,2,95,222,127,12,7.7,65,84,0.601,80,1,1,,,0,H, 6,,K6787,63,K6433,63,68,2,92,265,5,5,0,1.55,96.7,2,87,88
94WN01306, 94637297,94,K7297,63,2,00,05,51,8,2,2,2.0,2,2,2,95,222,127,3,8.4,42,55,0.367,52,1,1,,,0,H,e.9,ENTR,K6787,63,K6433,63,68,1,,0,5,5,0,1.55,96.7,1,66,
94WN01307, 94637271,94,K7271,63,2,60,06,03,8,2,2,2.0,2,2,2,95,222,127,13,10.5,45,61,0.398,58,1,1,,,0,M,,4TEATS,K6338,63,K6063,63,60,3,93,281,5,6,87,1.55,102.2,3,75,
94WN01308, 94637270,94,K7270,63,2,60,06,03,8,2,2,2.0,2,2,2,95,222,127,16,14.2,79,103,0.699,98,1,1,,,0,M,e.3,,K6338,63,K6063,63,60,1,,0,5,4,112,1.55,102.2,1,120,
94WN01309, 94637274,94,K7274,63,2,60,06,02,9,3,2,4.0,4,4,2,95,222,127,14,5.4,38,53,0.375,50,1,1,,,0,M,,X SHAG,K6158,63,K4531,63,60,3,93,281,8,6,79,1.69,97.0,3,59,
94WN01310, 94637275,94,K7275,63,1,62,06,60,8,2,2,3.0,3,3,2,95,222,127,16,6.5,43,61,0.429,58,1,1,,,0,C,,,K5939,63,K5646,63,62,3,93,241,5,5,79,1.72,106.7,3,72,
94WN01311, 94637276,94,K7276,63,2,62,06,60,8,2,2,3.0,3,3,2,95,222,127,10,5.8,53,59,0.419,56,1,1,,,0,C,,4TEATS,K5939,63,K5646,63,62,3,93,281,5,5,88,1.72,106.7,3,69,
94WN01312, 94637272,94,K7272,63,2,60,06,02,9,3,2,4.0,4,4,2,95,222,127,10,6.5,42,53,0.366,50,1,1,,,0,M,,X WOOL,K6158,63,K4531,63,60,3,93,281,8,4,79,1.69,97.0,3,62,
94WN01313, 94637278,94,K7278,63,2,61,06,13,9,3,2,3.0,3,3,1,95,221,126,20,10.7,68,86,0.598,82,1,1,,,0,R,e.4,4TEATS,K6106,63,K5230,63,61,1,,0,8,5,103,1.57,104.3,1,96,
94WN01314, 94637277,94,K7277,63,2,61,06,13,9,3,2,3.0,3,3,1,95,221,126,14,10.0,57,80,0.556,77,1,1,,,0,R,,X ENTR FUZZ,K6106,63,K5230,63,61,3,93,281,8,5,100,1.57,104.3,3,98,
94WN01315, 94637711,94,K7711,63,3,68,06,G.2,5,1,1,1.0,1,1,2,112,222,110,15,7.0,39,46,0.355,50,1,2,,,0,M,,,K6000,63,K6713,63,60,3,97,251,1,1,74,1.57,98.6,7,0,
94WN01316, 94637713,94,K7713,63,1,68,06,G.1,5,1,1,1.0,1,1,2,113,222,109,8,12.9,60,88,0.689,96,1,1,,,0,C,,,K6136,63,K6852,63,62,3,93,241,1,1,111,1.57,107.8,3,95,
94WN01317, 94637714,94,K7714,63,3,68,06,G.1,5,1,1,1.0,1,1,2,113,222,109,2,10.8,54,77,0.607,84,1,1,,,0,M,,,K6136,63,K6848,63,60,3,93,281,1,1,106,1.57,105.4,3,82,
94WN01318, 94637712,94,K7712,63,2,68,06,G.1,5,1,1,1.0,1,1,2,113,222,109,8,8.6,44,57,0.444,62,1,2,,,0,M,X,X UGLY,K6136,63,K6774,63,60,3,93,281,1,1,89,1.57,101.0,3,75,72
94WN01319, 94637718,94,K7718,63,2,68,06,G.2,5,1,1,1.0,1,1,1,117,221,104,10,9.1,36,57,0.461,64,1,2,,,0,M,49,,K6000,63,K6831,63,60,2,92,265,1,1,90,1.57,101.4,2,71,70
94WN01320, 94637719,94,K7719,63,2,00,05,R14,5,1,1,1.0,1,1,1,117,221,104,19,11.5,44,67,0.534,76,1,2,,,0,H,,4TEATS,K6868,63,K6980,63,00,3,93,281,1,1,0,1.57,103.8,3,72,
94WN01321, 94637717,94,K7717,63,2,68,06,G.1,5,1,1,1.0,1,1,1,117,221,104,12,12.4,52,72,0.573,81,1,1,,,0,C,46,,K6136,63,K6661,63,62,2,92,265,1,1,103,1.57,104.8,2,89,91
94WN01322, 94637701,94,K7701,63,1,60,06,01,5,1,2,4.0,4,4,1,109,221,112,13,10.9,38,56,0.403,59,1,1,,,0,M,,,K6088,63,K4452,63,60,3,93,241,3,4,74,1.44,87.4,3,67,
94WN01323, 94637700,94,K7700,63,2,62,06,71,8,2,2,3.0,3,3,1,109,221,112,14,12.8,56,77,0.573,82,1,1,,,0,C,e.4,4TEATS,K6255,63,K5312,63,62,1,,0,5,5,97,1.57,92.8,1,91,
94WN01324, 94637703,94,K7703,63,1,68,06,G.2,5,1,1,1.0,1,1,2,110,222,112,3,12.4,53,71,0.523,75,1,1,,,0,C,,ODD HEAD,K6000,63,K6824,63,62,3,93,241,1,1,92,1.57,103.6,3,76,
94WN01325, 94637704,94,K7704,63,2,68,06,G.1,5,1,1,1.0,1,1,2,110,222,112,16,13.5,60,82,0.612,87,1,1,,,0,M,45,4TEATS,K6136,63,K6658,63,60,2,92,265,1,1,107,1.57,106.0,2,94,95
94WN01326, 94637705,94,K7705,63,2,68,06,G.1,5,1,1,1.0,1,1,2,111,222,111,1,10.5,57,81,0.635,87,1,1,,,0,C,,WOOL?,K6136,63,K6791,63,62,3,93,281,1,1,107,1.57,106.0,3,83,
94WN01327, 94637706,94,K7706,63,1,68,06,G.2,5,1,1,1.0,1,1,2,111,222,111,1,12.4,58,81,0.618,87,1,2,,,0,M,,,K6000,63,K6877,63,60,L,,0,1,1,103,1.57,106.0,L,83,
94WN01328, 94637702,94,K7702,63,2,00,05,R14,5,1,1,1.0,1,1,1,109,221,112,18,10.8,56,76,0.582,81,1,1,,,0,H,e.9,,K6868,63,K6753,63,00,1,,0,1,1,0,1.57,104.8,1,103,
94WN01329, 94637708,94,K7708,63,3,68,06,G.2,8,2,1,1.0,1,1,2,112,222,110,12,11.8,60,83,0.647,89,1,2,,,0,M,,ENTR,K6000,63,K6703,63,60,L,93,342,3,2,110,1.67,106.4,L,97,
94WN01330, 94637707,94,K7707,63,2,68,06,G.2,5,1,1,1.0,1,1,2,111,222,111,3,10.2,58,80,0.629,86,1,1,,,0,C,46,,K6000,63,K6659,63,62,2,92,265,1,1,106,1.57,105.8,2,89,90
94WN01331, 94637731,94,K7731,63,2,00,05,R15,5,1,1,1.0,1,1,2,129,222,93,1,8.9,31,54,0.485,67,1,2,,,0,H,e.9,,K6989,63,K6745,63,00,1,,0,1,1,0,1.57,102.0,1,70,
94WN01332, 94637730,94,K7730,63,3,68,06,G.2,5,1,1,1.0,1,1,2,129,222,93,4,12.0,29,52,0.43,64,1,1,,,0,M,,HURT?,K6000,63,K6693,63,60,3,93,276,1,1,87,1.57,101.4,3,58,
94WN01333, 94637733,94,K7733,63,1,00,05,R14,5,1,1,1.0,1,1,2,131,222,91,7,11.5,40,62,0.555,78,1,1,,,0,H,,,K6868,63,K6761,63,00,1,92,666,1,1,0,1.57,104.2,1,,
94WN01334, 94637734,94,K7734,63,1,00,05,R14,5,1,1,1.0,1,1,2,132,222,90,6,10.3,32,49,0.43,62,1,2,,,0,H,,,K6868,63,K6959,63,00,3,93,276,1,1,0,1.57,101.0,3,55,
94WN01335, 94637735,94,K7735,63,3,68,06,G.2,8,2,1,1.0,1,1,2,133,222,89,14,8.0,24,35,0.303,44,1,1,,,0,C,,X BLK HOCK,K6000,63,K6985,63,62,3,93,281,3,2,68,1.67,97.4,3,48,
94WN01336, 94637732,94,K7732,63,1,00,05,R14,5,1,1,1.0,1,1,2,131,222,91,11,13.6,42,56,0.466,70,1,1,,,0,H,,LOSING WOOL,K6868,63,K6990,63,00,1,92,666,1,1,0,1.57,102.6,1,,
94WN01337, 94637738,94,K7738,63,1,68,06,G.1,5,1,1,1.0,1,1,2,134,222,88,4,10.2,43,62,0.589,81,1,1,,,0,M,,,K6136,63,K6964,63,60,3,93,241,1,1,97,1.57,104.8,3,67,
94WN01338, 94637737,94,K7737,63,3,68,06,G.2,5,1,1,1.0,1,1,2,133,222,89,6,11.3,38,69,0.648,89,1,1,,,0,C,,,K6000,63,K6807,63,62,3,93,281,1,1,110,1.57,106.4,3,83,
94WN01339, 94637721,94,K7721,63,1,00,05,R15,5,1,1,1.0,1,1,1,120,221,101,17,12.4,40,54,0.412,62,1,1,,,0,H,,,K6989,63,K6843,63,00,6,57,247,1,1,0,1.57,101.0,6,,
94WN01340, 94637720,94,K7720,63,2,68,06,G.1,5,1,1,1.0,1,1,1,119,221,102,3,10.2,36,59,0.478,68,1,1,,,0,C,,X WOOL,K6136,63,K6730,63,62,3,93,281,1,1,93,1.57,102.2,3,71,
94WN01341, 94637724,94,K7724,63,1,68,06,G.1,7,2,1,1.0,1,1,1,121,221,100,4,15.2,44,77,0.618,89,1,1,,,0,C,,X,K6136,63,K6670,63,62,3,93,241,3,2,104,1.67,106.4,3,79,
94WN01342, 94637725,94,K7725,63,1,68,06,G.2,5,1,1,1.0,1,1,1,123,221,98,15,14.8,43,61,0.471,71,1,1,,,0,M,,,K6000,63,K6847,63,60,3,93,241,1,1,89,1.57,102.8,3,68,
94WN01343, 94637726,94,K7726,63,1,00,05,R15,5,1,1,1.0,1,1,1,123,221,98,12,12.4,45,68,0.567,80,1,1,,,0,H,,BRN EARS,K6989,63,K6757,63,00,1,,0,1,1,0,1.57,104.6,1,,
94WN01344, 94637722,94,K7722,63,3,68,06,G.1,5,1,1,1.0,1,1,1,120,221,101,14,12.0,51,71,0.584,82,1,1,,,0,C,,,K6136,63,K6699,63,62,3,93,281,1,1,104,1.57,105.0,3,89,
94WN01345, 94637728,94,K7728,63,2,68,06,G.1,5,1,1,1.0,1,1,1,125,221,96,13,13.5,41,45,0.328,53,1,2,,,0,M,,SUNSCALDEARS,K6136,63,K6679,63,60,3,93,281,1,1,82,1.57,99.2,3,57,
94WN01346, 94637729,94,K7729,63,1,00,05,R14,5,1,1,1.0,1,1,1,126,221,95,14,12.8,43,68,0.581,83,1,1,,,0,H,,2CRYPTORCHID,K6868,63,K6994,63,00,W,93,252,1,1,0,1.57,105.2,W,,
94WN01347, 94637727,94,K7727,63,3,68,06,G.2,5,1,1,1.0,1,1,1,123,221,98,5,12.7,50,79,0.677,94,1,1,,,0,C,,,K6000,63,K6859,63,62,3,93,281,1,1,115,1.57,107.4,3,91,
94WN01348, 94104393,94,S4393,10,2,12,43,86,5,1,1,3.0,3,3,1,87,221,134,5,11.5,68,87,0.563,79,1,1,,,0,C,e.0,4TEATS,S2793,10,S1376,10,12,1,,0,1,1,106,1.66,93.9,1,97,
