UID,IDLAMB,YR,ETAG,LBRD,SEX,LINE,STM,PEN,TYB,TB,TR,AGE,ADAM,CADAM,BAND,DAYBN,DAYWN,WNAGE,TIM,BRWT,JUWT,WNWT,ADG,WT120,CLR,JAW,HORN,FACE,RGRP,TRT,LOT,BPEN,RMK,SIRE,SBRD,DAM,DBRD,LNDAM,PD,CAUSE,DAYDIS,TBRE,TBR17,IDX,MENB,MELW,PD2,CUWT,SAWT,DNA,INBRL,STUDY,TRTPEN,IDZ65
09WN00534,2009827547,09,X7547,82,3,,00,AI,7,2,1,6.0,6,4,2,88,224,136,,9.8,88,113,0.759,101,1,1,,,0,X,AI,,2@ONCE,X0000,82,Z9381,81,00,3,93,272,3,2,,,,,131,,,0.0,,,
09WN00535,2009827548,09,X7548,82,1,,SC,15,5,1,1,2.0,2,2,2,89,224,135,,13.8,85,124,0.816,112,5,1,,,0,T,Ter,,ENTROPION,X3004,82,K3946,64,6T,3,93,230,1,1,,,,,128,,,0.0,,,
09WN00536,2009644522,09,K4522,64,1,,06,11,8,2,1,4.0,4,4,2,88,224,136,,16.3,82,100,0.615,90,1,1,,,0,T,Ter,,.,00057,00,K3401,64,6T,1,,,3,2,,,,,109,,,0.0,,,
09WN00537,2009452620,09,T2620,45,2,,02,Z,8,2,1,3.0,3,3,2,88,224,136,,9.5,59,74,0.474,66,1,1,,,0,.,SPG,T2,.,T0935,45,T1023,45,48,1,,,3,2,,,,,86,,,0.025,,,
09WN00538,2009452621,09,T2621,45,1,,02,27,9,3,1,4.0,4,4,2,88,224,136,,10.2,63,87,0.565,78,1,1,,,0,L,.,,.,T1765,45,T0303,45,ID,3,93,230,7,2,,,,,88,,,0.08,,,
09WN00539,2009827549,09,X7549,82,3,,00,AI,8,2,2,2.0,2,2,2,89,224,135,,12.1,65,94,0.607,85,5,1,,,0,X,AI,,.,X0000,82,T1674,45,48,3,93,272,5,5,,,,,104,,,0.0,,,
09WN00540,2009827550,09,X7550,82,3,,00,AI,8,2,2,2.0,2,2,2,89,224,135,,13.0,52,76,0.467,69,5,1,,,0,X,AI,,.,X0000,82,T1674,45,48,3,93,272,5,5,,,,,85,,,0.0,,,
09WN00541,2009452624,09,T2624,45,2,,02,STA,5,1,1,3.0,3,3,2,89,224,135,,13.5,80,103,0.663,93,1,1,,,0,.,SPG,T3,BLACK SPT L.E,T0841,45,T1065,45,48,1,,,1,1,,,,,110,,,0.043,,,
09WN00542,2009452625,09,T2625,45,1,,02,Z,8,2,2,3.0,3,3,2,89,224,135,,11.2,47,67,0.413,61,1,3,,,0,.,.,,.,T0935,45,T1144,45,ID,3,93,230,5,5,,,,,68,,,0.012,,,
09WN00543,2009452626,09,T2626,45,2,,02,Z,8,2,2,3.0,3,3,2,89,224,135,,12.0,60,75,0.467,68,1,1,,,0,.,.,T1,.,T0935,45,T1144,45,ID,1,,,5,5,,,,,89,,,0.012,,,
09WN00544,2009054593,09,H4593,05,3,,30,e18,8,2,1,1.0,1,1,2,89,224,135,,8.5,48,75,0.493,68,1,1,,,0,.,.,,.,H3545,05,H3752,05,82,3,93,272,3,2,,,,,85,,,0.059,,,
09WN00545,2009827552,09,X7552,82,2,,S3,20,8,2,1,3.0,3,3,2,89,224,135,,10.8,55,89,0.579,80,5,1,,,0,.,TxC,,E2E,08110,00,X3515,82,00,3,93,272,3,2,,,,,86,,,0.0,,,
09WN00546,2009827553,09,X7553,82,3,,00,AI,8,2,2,4.0,4,4,2,89,224,135,,11.6,0,60,0.359,55,5,1,,,0,X,AI,,4TEATS,X0000,82,R5228,11,00,3,93,272,5,4,,,,,71,,,0.0,,,
09WN00547,2009827554,09,X7554,82,2,,00,AI,8,2,2,4.0,4,4,2,89,224,135,,8.9,61,86,0.571,77,5,1,,,0,X,AI,,.,X0000,82,R5228,11,00,1,,,5,6,,,,,97,,,0.0,,,
09WN00548,2009644523,09,K4523,64,1,,06,7,8,2,1,2.0,2,2,2,89,224,135,,12.8,76,109,0.713,98,1,1,,,0,M,Mat,,4TEATS,K3919,64,K4081,64,6M,1,,,3,2,,,,,111,,,0.049,,,
09WN00549,2009644524,09,K4524,64,1,,06,7,8,2,1,2.0,2,2,2,89,224,135,,9.5,65,96,0.641,86,1,2,,,0,M,Mat,,4T RIB BROKE?,K3919,64,K4081,64,6M,3,93,230,3,2,,,,,90,,,0.049,,,
09WN00550,2009452628,09,T2628,45,1,,02,26,8,2,1,2.0,2,2,2,89,224,135,,9.8,58,80,0.52,72,1,2,,,0,.,.,,.,T1620,45,T1566,45,48,3,93,230,3,2,,,,,82,,,0.041,,,
09WN00551,2009452630,09,T2630,45,1,,02,22,8,2,1,3.0,3,3,2,89,224,135,,12.0,67,91,0.585,82,1,1,,,0,.,.,,.,T0931,45,T1005,45,48,3,93,230,3,2,,,,,92,,,0.015,,,
09WN00552,2009452631,09,T2631,45,1,,02,23,8,2,2,3.0,3,3,2,89,224,135,,12.6,48,72,0.44,65,1,1,,,0,.,.,,ENTROPION,T1203,45,T1108,45,ID,3,93,230,5,5,,,,,76,,,0.011,,,
09WN00553,2009452632,09,T2632,45,1,,02,23,8,2,2,3.0,3,3,2,89,224,135,,11.6,60,83,0.529,75,1,1,,,0,.,.,,.,T1203,45,T1108,45,ID,1,,,5,5,,,,,88,,,0.011,,,
09WN00554,2009827555,09,X7555,82,2,,00,AI,5,1,1,3.0,3,3,2,89,224,135,,12.0,67,89,0.57,80,5,1,,,0,X,AI,,.,X0000,82,T1237,45,48,1,,,1,1,,,,,99,,,0.0,,,
09WN00555,2009054595,09,H4595,05,1,,30,61,5,1,1,2.0,2,2,2,89,224,135,,10.2,76,102,0.68,92,1,1,,,0,L,BLD,,.,H3144,05,H3546,05,88,3,93,230,1,1,,,,,104,,,0.053,,,
09WN00556,2009054596,09,H4596,05,1,,30,29,8,2,2,3.0,3,3,2,89,224,135,,10.2,61,90,0.591,81,1,1,,,0,L,WSW,,.,00075,00,H2399,05,88,3,93,230,5,6,,,,,92,,,0.0,,,
09WN00557,2009054597,09,H4597,05,1,,30,29,8,2,2,3.0,3,3,2,89,224,135,,11.5,70,104,0.685,94,1,1,,,0,L,WSW,,.,00075,00,H2399,05,88,1,,,5,5,,,,,104,,,0.0,,,
09WN00558,2009827557,09,X7557,82,2,,C3,3,8,2,1,2.0,2,2,2,89,224,135,,11.0,68,90,0.585,81,5,1,,,0,T,Ter,e14,4T  E VET FIX,X5177,82,K3933,64,6T,1,,,3,2,,,,,100,,,0.0,,,
09WN00559,2009827558,09,X7558,82,3,,R3,47,8,2,2,2.0,2,2,2,89,224,135,,11.2,58,85,0.547,77,1,1,,,0,.,.,,.,20676,00,R6823,11,18,3,93,272,5,5,,,,,94,,,0.0,,,
09WN00560,2009827559,09,X7559,82,3,,R3,47,8,2,2,2.0,2,2,2,89,224,135,,11.0,59,87,0.563,79,1,1,,,0,.,.,,.,20676,00,R6823,11,18,3,93,272,5,5,,,,,96,,,0.0,,,
09WN00561,2009644525,09,K4525,64,2,,06,8,5,1,1,8.0,8,5,2,89,224,135,,11.2,82,108,0.717,97,1,1,,,0,M,Mat,e5,4TEATS,K4046,64,K1727,64,6M,1,,,1,1,,,,,115,,,0.03,,,
09WN00562,2009827560,09,X7560,82,3,,00,AI,5,1,1,3.0,3,3,2,89,224,135,,15.5,93,112,0.715,101,5,1,,,0,X,AI,,4TEATS,X0000,82,T0813,45,48,3,93,272,1,1,,,,,124,,,0.0,,,
09WN00563,2009452634,09,T2634,45,2,,02,Z,8,2,1,4.0,4,4,2,89,224,135,,14.5,66,91,0.567,82,1,2,,,0,.,.,T2,.,T0935,45,T0454,45,48,1,,,3,2,,,,,99,,,0.035,,,
09WN00564,2009827561,09,X7561,82,3,,00,AI,8,2,2,3.0,3,3,2,89,224,135,,9.8,48,71,0.453,64,5,1,,,0,X,AI,,E2E,X0000,82,T1175,45,48,3,93,272,5,5,,,,,78,,,0.0,,,
09WN00565,2009827562,09,X7562,82,2,,00,AI,8,2,2,3.0,3,3,2,89,224,135,,8.6,50,69,0.447,62,5,1,,,0,X,AI,,.,X0000,82,T1175,45,48,3,93,272,5,5,,,,,76,,,0.0,,,
09WN00566,2009452636,09,T2636,45,2,,02,23,7,2,1,4.0,4,4,2,89,224,135,,9.4,71,92,0.612,83,1,1,,,0,L,.,T2,E VET FIX,T1203,45,T0453,45,ID,1,,,3,2,,,,,100,,,0.023,,,
09WN00567,2009827563,09,X7563,82,1,,CS,12,8,2,2,2.0,2,2,H,89,216,127,,10.5,0,90,0.626,86,5,2,,,0,.,.,,.,00029,00,X4319,82,97,1,,,5,5,,,,,97,,,0.0,,,
09WN00568,2009827564,09,X7564,82,1,,CS,12,8,2,2,2.0,2,2,H,89,216,127,,10.6,0,90,0.625,86,5,2,,,0,.,.,,4TEATS,00029,00,X4319,82,97,3,93,230,5,5,,,,,96,,,0.0,,,
09WN00569,2009827565,09,X7565,82,1,,97,20,8,2,2,4.0,4,4,H,89,216,127,,11.5,0,87,0.594,83,6,1,,,0,.,.,,.,08110,00,X2500,82,97,3,93,230,5,5,,,,,87,,,0.0,,,
09WN00570,2009827566,09,X7566,82,2,,97,20,8,2,2,4.0,4,4,H,89,216,127,,12.8,0,97,0.663,92,6,1,,,0,.,.,e9,.,08110,00,X2500,82,97,1,,,5,5,,,,,112,,,0.0,,,
09WN00571,2009054598,09,H4598,05,3,,30,30,7,2,2,4.0,4,4,2,89,224,135,,10.8,69,97,0.639,87,1,1,,,0,L,.,,.,00647,00,H1943,05,82,3,93,272,5,5,,,,,109,,,0.0,,,
09WN00572,2009054599,09,H4599,05,2,,30,30,7,2,2,4.0,4,4,2,89,224,135,,9.5,67,97,0.648,87,1,1,,,0,L,.,M4,WEAK LAMB,00647,00,H1943,05,82,1,,,5,5,,,,,107,,,0.0,,,
09WN00573,2009827567,09,X7567,82,2,,R3,46,8,2,2,3.0,3,3,2,89,224,135,,8.6,54,78,0.514,70,1,1,,,0,.,.,M3,.,20627,00,R6436,11,18,1,,,5,5,,,,,85,,,0.0,,,
09WN00574,2009827568,09,X7568,82,3,,R3,46,8,2,2,3.0,3,3,2,89,224,135,,10.2,65,93,0.613,84,1,1,,,0,.,.,,.,20627,00,R6436,11,18,3,93,272,5,5,,,,,94,,,0.0,,,
09WN00575,2009452637,09,T2637,45,2,,02,25,5,1,1,6.0,6,4,2,89,224,135,,12.8,79,99,0.639,89,1,1,,,0,.,.,T1,.,T1609,45,T9723,44,48,1,,,1,1,,,,,106,,,0.003,,,
09WN00576,2009054600,09,H4600,05,1,,30,50,8,2,1,3.0,3,3,2,89,224,135,,8.8,75,89,0.594,80,1,1,,,0,L,WSW,,.,H2789,05,H2195,05,88,3,93,230,3,2,,,,,96,,,0.035,,,
09WN00577,2009644528,09,K4528,64,2,,06,9,6,2,1,2.0,2,2,2,89,224,135,,7.5,67,87,0.589,78,1,1,,,0,M,Mat,e2,.,K3878,64,K4062,64,6M,1,,,3,2,,,,,94,,,0.054,,,
09WN00578,2009827569,09,X7569,82,3,,00,AI,5,1,1,3.0,3,3,2,89,224,135,,11.5,74,95,0.619,86,5,4,,,0,X,AI,,.,X0000,82,T1020,45,48,3,93,272,1,1,,,,,103,,,0.0,,,
09WN00579,2009452638,09,T2638,45,2,,02,25,6,2,1,4.0,4,4,2,89,224,135,,10.8,68,92,0.601,83,1,1,,,0,L,.,T3,4T,T1609,45,T0685,45,ID,1,,,3,2,,,,,92,,,0.038,,,
09WN00580,2009452640,09,T2640,45,1,,02,27,8,2,1,2.0,2,2,2,89,224,135,,13.1,76,106,0.688,96,1,2,,,0,.,.,,E VET FIX,T1765,45,T1654,45,ID,3,93,230,3,2,,,,,104,,,0.038,,,
09WN00581,2009452641,09,T2641,45,2,,02,22,7,2,1,3.0,3,3,2,89,224,135,,11.8,73,95,0.616,86,1,1,,,0,.,.,T1,.,T0931,45,T0846,45,ID,1,,,3,2,,,,,104,,,0.025,,,
09WN00582,2009827570,09,X7570,82,2,,00,AI,5,1,1,2.0,2,2,2,89,224,135,,9.8,67,84,0.55,76,5,1,,,0,X,AI,,ENTROPION,X0000,82,T1795,45,48,1,,,1,1,,,,,99,,,0.0,,,
09WN00583,2009452642,09,T2642,45,2,,02,27,5,1,1,2.0,2,2,2,89,224,135,,11.0,65,92,0.6,83,1,1,,,0,.,.,T1,.,T1765,45,T1680,45,ID,1,,,1,1,,,,,104,,,0.022,,,
09WN00584,2009644530,09,K4530,64,1,,06,10,8,2,1,2.0,2,2,2,89,224,135,,9.2,58,90,0.599,81,1,1,,,0,T,Ter,,.,00535,00,K3872,64,6T,3,93,230,3,2,,,,,93,,,0.0,,,
09WN00585,2009827571,09,X7571,82,2,,R3,46,8,2,2,4.0,4,4,2,89,224,135,,9.1,47,68,0.436,61,1,1,,,0,.,.,,.,20627,00,R5658,11,18,3,93,272,5,5,,,,,71,,,0.0,,,
09WN00586,2009827572,09,X7572,82,2,,R3,46,8,2,2,4.0,4,4,2,89,224,135,,8.5,52,69,0.448,62,1,1,,,0,.,.,M1,.,20627,00,R5658,11,18,1,,,5,5,,,,,78,,,0.0,,,
09WN00587,2009117446,09,R7446,11,1,,07,55,9,3,1,5.0,5,4,2,89,224,135,,9.8,85,117,0.794,105,1,1,,,0,.,.,,FROM H3415,R6372,11,R5168,11,18,3,93,230,7,2,,,,,116,,,0.051,,,
09WN00588,2009452644,09,T2644,45,3,,02,Z,8,2,1,2.0,2,2,2,89,224,135,,11.0,55,78,0.496,71,1,1,,,0,.,.,,.,T0890,45,T1384,45,48,3,93,272,3,2,,,,,89,,,0.019,,,
09WN00589,2009827575,09,X7575,82,2,,S3,19,8,2,2,2.0,2,2,2,89,224,135,,10.8,59,86,0.557,78,5,1,,,0,.,TxC,e12,.,X3137,82,X5336,82,00,1,,,5,5,,,,,98,,,0.0,,,
09WN00590,2009827576,09,X7576,82,1,,S3,19,8,2,2,2.0,2,2,2,89,224,135,,11.8,60,90,0.579,81,5,2,,,0,.,TxC,,.,X3137,82,X5336,82,00,3,93,230,5,5,,,,,92,,,0.0,,,
09WN00591,2009644532,09,K4532,64,1,,06,7,8,2,1,2.0,2,2,2,89,224,135,,10.8,63,88,0.572,79,1,1,,,0,M,Mat,,.,K3919,64,K4075,64,6M,3,93,230,3,2,,,,,98,,,0.053,,,
09WN00592,2009452646,09,T2646,45,2,,02,23,8,2,1,2.0,2,2,2,89,224,135,,11.8,67,88,0.564,80,1,1,,,0,.,.,T2,.,T1203,45,T1487,45,ID,1,,,3,2,,,,,96,,,0.045,,,
09WN00593,2009054605,09,H4605,05,2,,30,52,5,1,1,2.0,2,2,2,89,224,135,,9.0,67,90,0.6,81,1,1,,,0,L,.,,.,H3271,05,H3208,05,88,3,93,272,1,1,,,,,97,,,0.073,,,
09WN00594,2009644533,09,K4533,64,3,,06,12,5,1,1,4.0,4,4,2,89,224,135,,17.8,92,119,0.75,108,1,6,,,0,T,Ter,,4.N,00029,00,K3452,64,6T,3,93,272,1,1,,,,,121,,,0.0,,,
09WN00595,2009054606,09,H4606,05,1,,30,53,8,2,2,2.0,2,2,2,89,224,135,,8.5,52,73,0.478,66,1,3,,,0,L,BLD,,HAIRY,H3424,05,H3366,05,88,3,93,230,5,5,,,,,78,,,0.082,,,
09WN00596,2009054607,09,H4607,05,1,,30,53,8,2,2,2.0,2,2,2,89,224,135,,7.8,57,80,0.535,72,1,1,,,0,L,BLD,,.,H3424,05,H3366,05,88,3,93,230,5,5,,,,,84,,,0.082,,,
09WN00597,2009827578,09,X7578,82,2,,T3,6,8,2,2,3.0,3,3,2,89,224,135,,12.8,72,95,0.609,86,5,1,,,0,.,SxC,e8,NICE LAMB,00091,00,X3254,82,00,1,,,5,5,,,,,108,,,0.0,,,
09WN00598,2009827579,09,X7579,82,1,,T3,6,8,2,2,3.0,3,3,2,89,224,135,,14.0,69,98,0.622,89,1,1,,,0,.,SxC,,NICE LAMB,00091,00,X3254,82,00,1,,,5,5,,,,,96,,,0.0,,,
09WN00599,2009827580,09,X7580,82,1,,S3,15,5,1,1,2.0,2,2,2,89,224,135,,10.8,60,87,0.564,79,5,1,,,0,.,TC,,.,X3004,82,X4901,82,00,3,93,230,1,1,,,,,87,,,0.0,,,
09WN00600,2009827581,09,X7581,82,3,,00,AI,8,2,1,2.0,2,2,H,89,216,127,,13.0,70,93,0.63,89,5,2,,,0,X,AI,,.,X0000,82,H2934,05,00,3,93,272,3,2,,,,,98,,,0.0,,,
09WN00601,2009827583,09,X7583,82,1,,97,15,8,2,2,7.0,7,5,H,89,216,127,,13.0,0,88,0.591,84,6,1,,,0,.,.,,E2E VET FIX,X3004,82,Z7913,81,97,3,93,230,5,5,,,,,88,,,0.063,,,
09WN00602,2009827584,09,X7584,82,1,,97,15,8,2,2,7.0,7,5,H,89,216,127,,13.8,0,85,0.561,81,6,1,,,0,.,.,,E VET FIX,X3004,82,Z7913,81,97,3,93,230,5,5,,,,,85,,,0.063,,,
09WN00603,2009827585,09,X7585,82,1,,SC,15,9,3,1,6.0,6,4,2,89,224,135,,11.0,91,125,0.844,112,5,1,,,0,M,Mat,,2 @ ONCE,X3004,82,K2871,64,6M,1,,,7,2,,,,,116,,,0.0,,,
09WN00604,2009054609,09,H4609,05,3,,30,61,5,1,1,2.0,2,2,2,89,224,135,,11.8,67,91,0.587,82,1,1,,,0,L,BLD,,.,H3144,05,H3633,05,88,3,93,272,1,1,,,,,99,,,0.052,,,
09WN00605,2009827586,09,X7586,82,1,,97,17,8,2,1,6.0,6,4,H,89,216,127,,13.0,0,106,0.732,101,6,1,,,0,.,.,,.,00625,00,Z9611,81,97,3,93,230,3,2,,,,,110,,,0.0,,,
09WN00606,2009827588,09,X7588,82,3,,R3,47,8,2,2,3.0,3,3,2,89,224,135,,12.0,54,76,0.474,69,1,2,,,0,.,.,,HAIRY,20676,00,R6293,11,18,3,93,272,5,4,,,,,82,,,0.0,,,
09WN00607,2009827589,09,X7589,82,2,,R3,47,8,2,2,3.0,3,3,2,89,224,135,,10.0,53,79,0.511,71,1,1,,,0,.,.,M2,HAIRY,20676,00,R6293,11,18,1,,,5,6,,,,,89,,,0.0,,,
09WN00608,2009054612,09,H4612,05,2,,30,53,9,3,3,3.0,3,3,2,89,224,135,,7.0,42,59,0.385,53,1,1,,,0,L,PTH,,RF LAME,H3424,05,H2787,05,88,3,93,272,9,8,,,,,70,,,0.088,,,
09WN00609,2009054613,09,H4613,05,2,,30,53,9,3,3,3.0,3,3,2,89,224,135,,7.8,32,52,0.327,47,1,1,,,0,L,PTH,,.,H3424,05,H2787,05,88,3,93,272,9,8,,,,,62,,,0.088,,,
09WN00610,2009054614,09,H4614,05,2,,30,53,9,3,3,3.0,3,3,2,89,224,135,,9.8,48,68,0.431,62,1,1,,,0,L,PTH,e16,.,H3424,05,H2787,05,88,1,,,9,8,,,,,76,,,0.088,,,
09WN00611,2009827590,09,X7590,82,1,,T3,14,8,2,2,3.0,3,3,2,89,224,135,,13.8,48,78,0.476,71,5,1,,,0,.,SxC,,.,00249,00,X3387,82,00,3,93,230,5,5,,,,,79,,,0.0,,,
09WN00612,2009827591,09,X7591,82,1,,T3,14,8,2,2,3.0,3,3,2,89,224,135,,14.0,84,107,0.689,97,1,1,,,0,.,SxC,,.,00249,00,X3387,82,00,1,97,343,5,5,,,,7,98,,,0.0,,,
09WN00613,2009644536,09,K4536,64,1,,06,10,5,1,1,6.0,6,4,2,90,224,134,,16.8,78,108,0.681,98,1,2,,,0,T,Ter,,.,00535,00,K2878,64,6T,3,93,230,1,1,,,,,112,,,0.0,,,
09WN00614,2009452647,09,T2647,45,1,,02,24,5,1,1,2.0,2,2,2,90,224,134,,12.0,77,100,0.657,91,1,1,,,0,.,.,,BLACK.L.EYE,T1319,45,T1652,45,48,3,93,230,1,1,,,,,107,,,0.038,,,
09WN00615,2009827592,09,X7592,82,1,,CS,e3,8,2,2,3.0,3,3,H,90,216,126,,13.8,0,104,0.716,100,5,1,,,0,.,.,,.,05988,00,X2995,82,97,1,,,5,5,,,,,107,,,0.0,,,
09WN00616,2009827593,09,X7593,82,2,,CS,e3,8,2,2,3.0,3,3,H,90,216,126,,12.8,0,84,0.565,81,5,1,,,0,.,.,e7,.,05988,00,X2995,82,97,1,,,5,5,,,,,101,,,0.0,,,
09WN00617,2009827594,09,X7594,82,2,,00,AI,5,1,1,3.0,3,3,2,90,224,134,,11.8,65,83,0.531,76,5,1,,,0,X,AI,,.,X0000,82,T1052,45,48,1,,,1,1,,,,,95,,,0.0,,,
09WN00618,2009054615,09,H4615,05,3,,30,e24,5,1,1,1.0,1,1,2,90,224,134,,5.8,40,58,0.39,53,1,1,,,0,.,BLD,,BROKEN TAIL,H2304,05,H4429,05,88,3,93,272,1,1,,,,,70,,,0.035,,,
09WN00619,2009054617,09,H4617,05,2,,30,52,9,3,1,4.0,4,4,2,90,224,134,,8.0,64,84,0.567,76,1,1,,,0,L,.,,.,H3271,05,H1570,05,82,3,93,272,7,2,,,,,92,,,0.069,,,
09WN00620,2009054619,09,H4619,05,3,,30,53,8,2,1,2.0,2,2,2,90,224,134,,12.8,56,81,0.509,74,1,1,,,0,L,P&B,,.,H3424,05,H3095,05,88,3,93,272,3,2,,,,,90,,,0.054,,,
09WN00621,2009452648,09,T2648,45,1,,02,23,8,2,2,3.0,3,3,2,90,224,134,,10.8,63,84,0.546,76,1,1,,,0,.,SPG,,.,T1203,45,T0986,45,48,1,,,5,5,,,,,89,,,0.043,,,
09WN00622,2009452649,09,T2649,45,2,,02,23,8,2,2,3.0,3,3,2,90,224,134,,11.0,60,81,0.522,74,1,1,,,0,.,SPG,T2,.,T1203,45,T0986,45,48,1,,,5,5,,,,,93,,,0.043,,,
09WN00623,2009452650,09,T2650,45,2,,02,25,8,2,2,3.0,3,3,2,90,224,134,,11.8,60,82,0.524,75,1,1,,,0,.,.,T1,.,T1609,45,T1091,45,ID,1,,,5,5,,,,,89,,,0.037,,,
09WN00624,2009827595,09,X7595,82,2,,00,AI,5,1,1,3.0,3,3,2,90,224,134,,13.0,63,81,0.507,74,5,1,,,0,X,AI,,ENTROPION,X0000,82,T0806,45,48,1,,,1,1,,,,,90,,,0.0,,,
09WN00625,2009827596,09,X7596,82,1,,97,16,8,2,2,4.0,4,4,H,90,216,126,,11.0,0,94,0.659,90,6,1,,,0,.,.,,.,X4987,82,X2297,82,97,1,,,5,5,,,,,98,,,0.087,,,
09WN00626,2009827597,09,X7597,82,1,,97,16,8,2,2,4.0,4,4,H,90,216,126,,12.0,0,56,0.349,54,6,1,,,0,.,.,,.,X4987,82,X2297,82,97,3,93,230,5,5,,,,,56,,,0.087,,,
09WN00627,2009827599,09,X7599,82,2,,00,AI,8,2,1,3.0,3,3,2,90,224,134,,13.8,67,87,0.546,79,5,1,,,0,X,AI,,1ST,X0000,82,T1121,45,48,1,,,3,2,,,,,96,,,0.0,,,
09WN00628,2009827601,09,X7601,82,2,,00,AI,9,3,2,8.0,8,5,2,90,224,134,,10.8,65,89,0.584,81,5,1,,,0,X,AI,,.,X0000,82,A8283,04,81,1,,,8,5,,,,,102,,,0.0,,,
09WN00629,2009827602,09,X7602,82,2,,00,AI,9,3,2,8.0,8,5,2,90,224,134,,11.0,66,89,0.582,81,5,1,,,0,X,AI,,4TEATS,X0000,82,A8283,04,81,3,93,272,8,5,,,,,101,,,0.0,,,
09WN00630,2009827605,09,X7605,82,1,,SC,15,8,2,1,3.0,3,3,2,90,224,134,,12.0,74,110,0.731,100,5,1,,,0,T,Ter,,.,X3004,82,K3736,64,6T,1,,,3,2,,,,,112,,,0.0,,,
09WN00631,2009054621,09,H4621,05,3,,30,61,8,2,1,2.0,2,2,2,90,224,134,,8.8,62,90,0.606,82,1,1,,,0,L,BLD,,.,H3144,05,H3490,05,88,3,93,272,3,2,,,,,100,,,0.05,,,
09WN00632,2009827607,09,X7607,82,3,,00,AI,5,1,1,2.0,2,2,2,90,224,134,,13.8,70,93,0.591,85,5,1,,,0,X,AI,,.,X0000,82,T1754,45,ID,3,93,272,1,1,,,,,109,,,0.0,,,
09WN00633,2009827608,09,X7608,82,3,,00,AI,8,2,2,6.0,6,4,2,90,224,134,,12.8,72,99,0.643,90,5,1,,,0,X,AI,,.,X0000,82,X0773,82,00,3,93,272,5,5,,,,,105,,,0.0,,,
09WN00634,2009827609,09,X7609,82,2,,00,AI,8,2,2,6.0,6,4,2,90,224,134,,13.0,74,94,0.604,86,5,1,,,0,X,AI,,E2E,X0000,82,X0773,82,00,3,93,272,5,5,,,,,107,,,0.0,,,
09WN00635,2009644538,09,K4538,64,2,,06,12,8,2,1,4.0,4,4,2,90,224,134,,11.0,52,75,0.478,68,1,1,,,0,T,Ter,,.,00029,00,K3384,64,6T,3,93,272,3,2,,,,,79,,,0.0,,,
09WN00636,2009827610,09,X7610,82,3,,00,AI,8,2,2,4.0,4,4,2,90,224,134,,14.8,66,92,0.576,84,5,1,,,0,X,AI,,4TEATS,X0000,82,R5377,11,00,3,93,272,5,5,,,,,100,,,0.0,,,
09WN00637,2009827611,09,X7611,82,3,,00,AI,8,2,2,4.0,4,4,2,90,224,134,,13.0,63,89,0.567,81,5,1,,,0,X,AI,,.,X0000,82,R5377,11,00,3,93,272,5,5,,,,,102,,,0.0,,,
09WN00638,2009827612,09,X7612,82,2,,00,AI,5,1,1,8.0,8,5,2,90,224,134,,13.0,74,95,0.612,86,5,1,,,0,X,AI,,.,X0000,82,R2280,11,10,3,93,272,1,1,,,,,107,,,0.0,,,
09WN00639,2009054623,09,H4623,05,3,,30,61,8,2,2,2.0,2,2,2,90,224,134,,8.0,34,54,0.343,49,1,1,,,0,L,P&B,,.,H3144,05,H3359,05,88,3,93,272,5,5,,,,,70,,,0.073,,,
09WN00640,2009054624,09,H4624,05,3,,30,61,8,2,2,2.0,2,2,2,90,224,134,,9.0,39,62,0.396,56,1,1,,,0,L,P&B,,.,H3144,05,H3359,05,88,3,93,272,5,5,,,,,75,,,0.073,,,
09WN00641,2009452652,09,T2652,45,2,,02,22,8,2,2,2.0,2,2,2,90,224,134,,11.8,50,67,0.412,61,1,1,,,0,.,.,T1,.,T0931,45,T1376,45,48,1,,,5,4,,,,,76,,,0.023,,,
09WN00642,2009452653,09,T2653,45,2,,02,22,8,2,2,2.0,2,2,2,90,224,134,,9.0,40,64,0.41,58,1,1,,,0,.,.,T2,.,T0931,45,T1376,45,48,1,,,5,6,,,,,72,,,0.023,,,
09WN00643,2009054626,09,H4626,05,2,,30,30,9,3,2,4.0,4,4,2,90,224,134,,8.0,58,81,0.545,73,1,1,,,0,L,.,M1,.,00647,00,H1626,05,82,1,,,8,5,,,,,94,,,0.0,,,
09WN00644,2009054627,09,H4627,05,2,,30,30,9,3,2,4.0,4,4,2,90,224,134,,7.0,53,76,0.515,69,1,1,,,0,L,.,M2,PINK,00647,00,H1626,05,82,1,,,8,5,,,,,88,,,0.0,,,
09WN00645,2009054629,09,H4629,05,2,,30,30,9,3,2,5.0,5,4,2,90,224,134,,11.0,46,65,0.403,59,1,1,,,0,.,Flw,,.,00647,00,H1134,05,83,3,93,272,8,5,,,,,81,,,0.0,,,
09WN00646,2009054631,09,H4631,05,1,,30,30,9,3,2,5.0,5,4,2,90,224,134,,9.8,56,79,0.516,72,1,1,,,0,.,Flw,,4TEATS,00647,00,H1134,05,83,3,93,230,8,5,,,,,82,,,0.0,,,
09WN00647,2009452655,09,T2655,45,2,,02,25,8,2,1,5.0,5,4,2,90,224,134,,9.0,54,74,0.485,67,1,1,,,0,.,.,T1,4TEATS,T1609,45,T9914,44,48,1,,,3,2,,,,,82,,,0.006,,,
