UID,IDLAMB,YR,LBRD,ETAG,SEX,LINE,STM,PEN,TB,TR,TBRE,TBR17,AGE,ADAM,CADAM,BAND,DAYBN,WNAGE,TIM,BRWT,WNWT,ADG,F,N,T,C,L,TST,SIGR,THGR,JAW,CLR,H,IDX,MENB,MELW,CAUSE,ABN,DAYDIS,TRT,SIRE,SBRD,DAM,DBRD,TM,WT120,AADG,LNDAM,PD,CUWT,SAWT,LOT
83WN00640, 83194945,83,19,4945,1,11,07,112,1,1,1,1,100,0,5,1,94,133,15,138,106,693, 8, 4,12, 6, 40,261,3,5,4,1,2,160,179,1103,93,41,  0,,4579,19,7449,18,6,97,601,11,3,112,0,
83WN00641, 83194946,83,19,4946,1,13,07,132,2,1,3,2, 20,2,2,1,94,133,21,121,89,578, 6, 3, 8, 7, 44,,4,6,2,1,2,164,163,866,97,,  0,,4203,19,3701,19,6,81,501,13,7,0,0,
83WN00642, 83194948,83,19,4948,1,12,07,931,2,2,5,5, 80,8,5,1,94,133,9,115,85,553,11, 5,11, 7, 43,,2,5,1,1,4,131,163,1050,97,,  0,,3490,19,8894,18,3,78,547,12,7,0,0,
83WN00643, 83194949,83,19,4949,2,12,07,931,2,2,5,5, 80,8,5,1,94,133,22,111,76,488,12, 4,10, 7, 44,  0,2,4,1,1,1,128,163,1050,,,  0,,3490,19,8894,18,3,70,550,12,,84,83,
83WN00644, 83194950,83,19,4950,2,13,07,131,1,1,1,1, 40,4,4,1,94,133,19,139,88,557, 6, 3,10, 7, 53,  0,3,6,2,1,1,166,163,755,,,  0,,4267,19,1969,19,6,81,518,13,,99,99,
83WN00645, 83194951,83,19,4951,1,13,07,131,1,1,1,1, 70,7,5,1,94,133,3,145,103,665, 7, 4,10, 8, 44,261,4,6,2,1,2,168,132,830,,,  0,,4267,19,9769,18,6,94,566,13,1,107,0,
83WN00646, 83194952,83,19,4952,2,12,07,801,2,2,5,5,100,0,5,1,94,133,7,100,70,451,10, 4,10, 8, 54,  0,5,7,1,1,1,139,164,791,,,  0,,3569,19,7578,18,3,64,504,12,,76,81,
83WN00647, 83194953,83,19,4953,1,12,07,801,2,2,5,5,100,0,5,1,94,133,19,112,86,562, 8, 3,11, 8, 52,,5,7,1,1,7,165,164,791,97,,  0,,3569,19,7578,18,3,79,562,12,7,0,0,
83WN00648, 83194954,83,19,4954,1,12,07,821,1,1,1,1, 20,2,2,1,94,133,11,106,93,620, 9, 4,10, 7, 45,236,2,5,1,1,4,143,153,874,,,  0,,3616,19,3703,19,3,85,513,12,,95,0,
83WN00649, 83194955,83,19,4955,2,13,07,132,2,2,5,6, 70,7,5,1,94,133,12,91,79,526, 9, 3,10, 7, 42,  0,3,5,2,1,1,149,172,977,,,  0,,4203,19,0312,19,6,72,583,13,,89,88,
83WN00650, 83194956,83,19,4956,1,13,07,132,2,2,5,4, 70,7,5,1,94,133,1,121,89,578, 7, 4,11, 8, 42,241,5,7,1,1,1,156,172,977,,,  0,,4203,19,0312,19,6,81,554,13,,88,0,
83WN00651, 83194957,83,19,4957,2,11,07,114,2,2,5,5, 40,4,4,1,94,133,12,94,79,523, 8, 3, 8, 7, 50,  0,5,7,2,1,1,152,177,1238,,,  0,,4078,19,1904,19,6,72,547,11,,79,82,
83WN00652, 83194958,83,19,4958,3,11,07,114,2,2,5,5, 40,4,4,1,94,133,20,90,76,504, 7, 4, 9, 7, 44,  0,4,6,1,1,1,143,177,1238,93,99,  0,,4078,19,1904,19,6,69,473,11,3,0,0,
83WN00653, 83194960,83,19,4960,1,12,07,941,2,1,3,2, 30,3,3,1,94,133,15,99,74,482,11, 4,10, 7, 48,205,6,7,2,1,2,121,160,642,93,,  0,,3964,19,3175,19,3,68,390,12,3,82,0,
83WN00654, 83194961,83,19,4961,1,11,07,111,2,2,5,5, 50,5,4,1,94,133,1,90,73,481, 8, 3,11, 8, 50,226,3,5,2,1,1,143,168,961,93,,  0,,4161,19,1197,19,6,67,438,11,3,82,0,
83WN00655, 83194962,83,19,4962,2,11,07,111,2,2,5,5, 50,5,4,1,94,133,2,85,82,553, 7, 3, 9, 7, 46,  0,4,6,2,1,1,156,168,961,,,  0,,4161,19,1197,19,6,75,571,11,,90,90,
83WN00656, 83194963,83,19,4963,1,11,07,112,2,2,5,5, 70,7,5,1,94,133,17,93,69,449,11, 3,11, 7, 45,143,2,5,1,1,1,125,132,791,93,,  0,,4579,19,0230,19,6,63,448,11,3,80,0,
83WN00657, 83194964,83,19,4964,2,11,07,112,2,2,5,5, 70,7,5,1,94,133,13,95,70,455, 8, 3,11, 7, 44,  0,3,5,1,1,1,144,132,791,,,  0,,4579,19,0230,19,6,64,512,11,,71,71,
83WN00658, 83194965,83,19,4965,1,11,07,114,1,1,1,1, 70,7,5,2,94,135,8,129,80,497, 9, 3,10, 8, 39,210,4,6,2,1,1,139,142,813,93,46,  0,,4078,19,0337,19,6,73,424,11,3,84,0,
83WN00659, 83194966,83,19,4966,2,12,07,811,3,1,6,2, 70,7,5,9,94,130,22,98,49,302,11, 3,10, 9, 32,  0,4,5,1,1,1,0,172,823,,,  0,,3595,19,0043,19,3,46,338,12,,61,55,
83WN00660, 83194967,83,19,4967,1,12,07,811,3,2,8,5, 70,7,5,1,94,133,28,110,71,451,10, 8,11, 8, 38,167,5,6,2,1,1,113,172,823,93,,  0,,3595,19,0043,19,3,65,457,12,3,80,0,
83WN00661, 83194968,83,19,4968,1,12,07,811,3,2,8,5, 70,7,5,1,94,133,10,111,85,556,12,15,12, 6, 40,203,2,5,2,1,1,85,172,823,93,,  0,,3595,19,0043,19,3,78,550,12,3,91,0,
83WN00662, 83194969,83,19,4969,2,10,07,103,2,2,5,5, 70,7,5,1,95,132,13,124,56,330, 7, 3,13,11, 43,  0,3,5,1,1,1,146,162,1015,92,,  0,,3856,19,9606,18,2,52,386,10,2,64,65,090
83WN00663, 83194970,83,19,4970,1,10,07,103,2,2,5,5, 70,7,5,1,95,132,11,113,83,543, 7, 3, 9, 7, 44,235,3,5,1,1,2,158,162,1015,93,,  0,,3856,19,9606,18,2,76,538,10,3,92,0,
83WN00664, 83194971,83,19,4971,2,11,07,112,2,2,5,5, 30,3,3,1,95,132,1,96,67,435, 5, 3,11, 9, 41,  0,4,6,2,1,1,153,160,1048,92,,  0,,4579,19,2706,19,6,62,460,11,2,72,77,088
83WN00665, 83194972,83,19,4972,1,11,07,112,2,2,5,5, 30,3,3,1,95,132,9,102,84,559, 8, 3,10, 8, 32,241,2,4,2,1,1,143,160,1048,,,  0,,4579,19,2706,19,6,77,528,11,,94,0,
83WN00666, 83194973,83,19,4973,2,11,07,112,3,2,8,5, 70,7,5,2,95,134,2,95,68,437,10, 3,11, 8, 44,  0,3,4,2,1,1,137,152,1018,,,  0,,4579,19,9525,18,6,62,510,11,,63,66,
83WN00667, 83194974,83,19,4974,2,11,07,112,3,2,8,5, 70,7,5,2,95,134,6,95,82,541, 9, 3, 9, 7, 44,  0,2,4,2,1,1,154,152,1018,,,  0,,4579,19,9525,18,6,74,616,11,,81,84,
83WN00668, 83194975,83,19,4975,2,11,07,112,3,1,6,2, 70,7,5,9,95,129,22,83,52,339, 9, 3,10, 9, 31,  0,4,6,1,1,1,0,152,1018,92,,  0,,4579,19,9525,18,6,49,375,11,2,59,60,091
83WN00669, 83194976,83,19,4976,2,13,07,132,2,2,5,5, 30,3,3,1,95,132,10,91,72,477, 6, 3,10, 8, 42,  0,3,5,3,1,1,153,160,1000,,,  0,,4203,19,3174,19,6,66,507,13,,77,75,
83WN00670, 83194977,83,19,4977,2,13,07,132,2,2,5,5, 30,3,3,1,95,132,26,97,75,495, 9, 4, 9, 7, 40,  0,3,5,1,1,1,135,160,1000,,,  0,,4203,19,3174,19,6,69,535,13,,82,83,
83WN00671, 83194978,83,19,4978,2,13,07,132,2,1,3,2, 60,6,4,1,95,132,9,125,86,557, 7, 4, 9, 7, 45,  0,3,6,1,1,1,149,171,809,,16,  0,,4203,19,1078,19,6,79,527,13,,91,88,
83WN00672, 83194980,83,19,4980,2,12,07,801,1,1,1,1, 30,3,3,1,95,132,20,120,80,515, 9, 3, 7, 8, 52,  0,4,6,1,1,1,145,143,840,,,  0,,3569,19,2832,19,3,74,484,12,,89,90,
83WN00673, 83194981,83,19,4981,2,12,07,881,1,1,1,1, 60,6,4,1,95,132,27,119,87,569,10, 4, 9, 6, 44,  0,2,4,1,1,1,133,127,691,,,  0,,3965,19,0533,19,3,80,535,12,,92,91,
83WN00674, 83194982,83,19,4982,1,12,07,831,1,1,1,1, 40,4,4,1,95,132,14,125,101,670, 9,14,11, 7, 35,262,2,4,2,1,2,107,134,886,,,  0,,3778,19,1987,19,3,93,545,12,,99,0,
83WN00675, 83194983,83,19,4983,2,11,07,111,1,1,1,1, 20,2,2,1,95,132,20,110,78,508, 6, 3, 9, 7, 41,  0,3,6,1,1,1,149,153,862,,,  0,,4161,19,3657,19,6,72,488,11,,85,86,
83WN00676, 83194984,83,19,4984,1,11,07,112,1,1,1,1, 80,8,5,1,95,132,21,119,82,531,10, 4,10, 7, 43,224,3,5,1,1,1,131,154,805,93,,  0,,4579,19,9420,18,6,76,443,11,3,88,0,
83WN00677, 83194985,83,19,4985,2,10,07,101,2,1,3,2, 50,5,4,1,95,132,22,82,87,597, 6, 3, 8, 6, 49,  0,3,5,1,1,1,160,180,883,,,  0,,3710,19,1460,19,2,80,576,10,,95,97,
83WN00678, 83194986,83,19,4986,3,10,07,101,2,1,4,2, 50,5,4,9,95,129,32,80,73,504, 9, 3, 8, 8, 38,  0,6,7,3,1,1,0,180,883,93,,  0,,3710,19,1460,19,2,68,521,10,3,0,0,
83WN00679, 83194988,83,19,4988,2,12,07,851,2,2,5,5, 40,4,4,1,95,132,28,95,71,466, 8, 3,11, 7, 45,  0,3,4,1,1,1,144,148,914,,,  0,,3677,19,2041,19,3,65,500,12,,76,80,
83WN00680, 83194989,83,19,4989,2,12,07,851,2,2,5,5, 40,4,4,1,95,132,1,95,71,466,15, 3,10, 8, 49,  0,2,4,2,1,3,110,148,914,,,  0,,3677,19,2041,19,3,65,483,12,,75,74,
83WN00681, 83194990,83,19,4990,1,10,07,102,2,2,5,5, 40,4,4,1,95,132,17,134,86,550, 6, 4, 8, 8, 54,191,5,7,1,1,1,168,148,999,,,  0,,3330,19,1911,19,2,79,517,10,,92,0,
83WN00682, 83194991,83,19,4991,1,10,07,102,2,2,5,5, 40,4,4,1,95,132,10,128,99,653, 9, 3, 9, 7, 48,202,3,6,2,1,1,162,148,999,,,  0,,3330,19,1911,19,2,91,615,10,,99,0,
83WN00683, 83194992,83,19,4992,2,11,07,113,2,1,3,2, 30,3,3,1,95,132,27,100,73,477, 9, 4,10, 7, 42,  0,5,6,1,1,1,127,160,808,,,  0,,4286,19,3017,19,6,67,466,11,,81,83,
83WN00684, 83194994,83,19,4994,2,12,07,921,2,2,5,5, 30,3,3,1,95,132,20,131,73,454, 7, 4,10, 8, 43,  0,3,5,1,1,1,147,160,963,,,  0,,3887,19,2755,19,3,68,491,12,,78,81,
83WN00685, 83194995,83,19,4995,1,12,07,921,2,2,5,5, 30,3,3,1,95,132,28,126,80,511, 8, 4,10, 8, 38,175,3,5,2,1,2,143,160,963,93,,  0,,3887,19,2755,19,3,74,492,12,3,87,0,
83WN00686, 83194996,83,19,4996,2,12,07,931,2,2,5,5, 20,2,2,1,95,132,25,86,65,427, 8, 3,10, 7, 43,  0,3,5,1,1,1,137,163,968,,,  0,,3490,19,3648,19,3,60,478,12,,70,72,
83WN00687, 83194997,83,19,4997,2,12,07,931,2,2,5,5, 20,2,2,1,95,132,3,99,68,440, 9, 4,11, 8, 41,  0,3,6,1,1,2,130,163,968,,,  0,,3490,19,3648,19,3,63,477,12,,68,74,
83WN00688, 83194998,83,19,4998,1,10,07,104,2,2,5,5, 40,4,4,2,95,134,19,94,84,557, 7, 3, 9, 8, 36,190,3,5,2,1,2,156,163,988,,,  0,,3770,19,2397,19,2,76,548,10,,89,0,
83WN00689, 83194999,83,19,4999,2,10,07,104,2,2,5,5, 40,4,4,2,95,134,2,84,73,482, 6, 3, 9, 8, 45,  0,5,6,1,1,1,158,163,988,,,  0,,3770,19,2397,19,2,66,523,10,,76,77,
83WN00690, 83195000,83,19,5000,2,11,07,113,2,2,5,6, 20,2,2,2,95,134,19,85,75,496, 6, 3, 9, 8, 39,  0,5,6,2,1,1,162,163,1018,,,  0,,4286,19,3448,19,6,68,568,11,,79,82,
83WN00691, 83195001,83,19,5001,1,11,07,113,2,2,5,4, 20,2,2,2,95,134,5,104,87,572, 7, 3, 9, 8, 43,236,5,7,2,1,1,159,163,1018,,,  0,,4286,19,3448,19,6,79,560,11,,91,0,
83WN00692, 83195002,83,19,5002,1,13,07,132,2,1,3,2, 70,7,5,1,95,132,1,114,94,626, 9, 6,10, 7, 39,265,3,5,2,1,1,140,182,859,93,,  0,,4203,19,9643,18,6,86,549,13,3,90,0,
83WN00693, 83195003,83,19,5003,3,13,07,133,2,1,4,2, 30,3,3,9,95,129,32,87,65,436, 8, 4, 9, 8, 53,  0,6,7,1,1,1,0,160,965,93,,  0,,4352,19,2625,19,6,61,450,13,3,0,0,
83WN00694, 83195004,83,19,5004,1,13,07,133,2,1,3,2, 30,3,3,1,95,132,3,102,96,650, 7, 3, 9, 7, 57,,6,7,2,1,1,171,160,965,97,,  0,,4352,19,2625,19,6,88,550,13,7,0,0,
83WN00695, 83195007,83,19,5007,1,13,07,132,3,1,7,2, 70,7,5,1,95,132,13,104,83,550, 7, 3,10, 8, 38,216,3,5,1,1,2,154,182,1072,93,,  0,,4203,19,9533,18,6,76,481,13,3,90,0,
83WN00696, 83195008,83,19,5008,2,13,07,132,3,1,6,2, 70,7,5,9,95,129,23,79,30,171, 9, 3,12,12, 34,  0,6,7,1,1,1,0,182,1072,93,,  0,,4203,19,9533,18,6,28,210,13,3,49,0,
83WN00697, 83195010,83,19,5010,1,13,07,131,3,2,8,4, 50,5,4,1,95,132,14,111,78,507, 8, 4,11, 8, 49,287,3,5,1,1,7,142,180,1045,01,,290,,4267,19,1547,19,6,72,459,13,6,82,0,
83WN00698, 83195011,83,19,5011,2,13,07,131,3,2,8,6, 50,5,4,1,95,132,2,83,79,536, 8, 3, 9, 7, 57,  0,3,5,2,1,1,158,180,1045,,,  0,,4267,19,1547,19,6,73,555,13,,88,86,
83WN00699, 83195012,83,19,5012,1,10,07,104,1,1,1,1, 20,2,2,1,95,132,23,124,105,702, 9, 3, 9, 5, 50,238,2,5,1,1,1,159,153,900,93,,  0,,3770,19,3388,19,2,97,602,10,3,114,0,
83WN00700, 83195013,83,19,5013,1,13,07,133,2,2,5,4, 30,3,3,1,95,132,4,126,85,548, 6, 4, 9, 7, 46,257,4,6,2,1,1,152,160,919,97,,  0,,4352,19,2972,19,6,78,501,13,3,85,0,
83WN00701, 83195014,83,19,5014,2,13,07,133,2,2,5,6, 30,3,3,1,95,132,17,94,75,497, 7, 7,11, 7, 45,  0,2,4,2,1,1,139,160,919,,,  0,,4352,19,2972,19,6,69,533,13,,81,80,
83WN00702, 83195015,83,19,5015,1,13,07,131,2,2,5,4, 50,5,4,1,95,132,20,147,72,434, 8, 3,11, 9, 41,195,3,5,2,1,1,138,168,943,93,01,  0,,4267,19,1176,19,6,67,389,13,3,75,0,
83WN00703, 83195016,83,19,5016,2,13,07,131,2,2,5,6, 50,5,4,1,95,132,27,113,94,627, 8, 4, 9, 7, 40,  0,3,5,1,1,1,162,168,943,,,  0,,4267,19,1176,19,6,86,662,13,,105,105,
83WN00704, 83195018,83,19,5018,2,11,07,113,3,1,7,2, 60,6,4,2,95,134,3,86,81,540, 6, 3,10, 6, 48,  0,4,6,2,1,1,155,160,868,,,  0,,4286,19,0658,19,6,73,530,11,,86,88,
83WN00705, 83195019,83,19,5019,1,11,07,113,3,1,6,2, 60,6,4,9,95,129,26,70,65,450, 8, 3,11, 9, 39,,6,7,1,1,1,0,160,868,97,,  0,,4286,19,0658,19,6,61,429,11,7,0,0,
83WN00706, 83195020,83,19,5020,2,12,07,841,1,2,3,5, 40,4,4,1,95,132,10,103,74,483,12, 3, 9, 6, 49,  0,3,5,2,1,3,124,134,781,,,  0,,3896,19,2487,19,3,68,506,12,,78,79,
83WN00707, 83195021,83,19,5021,1,11,07,113,2,2,5,5, 50,5,4,1,95,132,19,120,88,576, 5, 4, 9, 7, 46,279,4,6,2,1,1,167,168,885,93,,  0,,4286,19,1466,19,6,81,544,11,3,95,0,
83WN00708, 83195022,83,19,5022,2,11,07,113,2,2,5,5, 50,5,4,1,95,132,15,129,77,486, 8, 3,11, 7, 46,  0,6,7,2,1,1,149,168,885,93,03,  0,,4286,19,1466,19,6,71,512,11,3,87,89,
83WN00709, 83195023,83,19,5023,2,12,07,861,2,2,5,6, 50,5,4,1,95,132,7,100,67,432, 7, 3,11, 7, 41,  0,2,4,1,1,2,141,180,1018,,,  0,,3867,19,1382,19,3,62,454,12,,75,78,
83WN00710, 83195024,83,19,5024,2,12,07,861,2,2,5,4, 50,5,4,1,95,132,6,119,78,501, 8, 4,10, 8, 37,  0,2,5,2,1,1,141,180,1018,,,  0,,3867,19,1382,19,3,72,514,12,,83,86,
83WN00711, 83195025,83,19,5025,1,11,07,111,1,1,1,1, 30,3,3,1,95,132,26,143,111,733, 8, 4, 8, 6, 46,252,5,7,2,1,4,166,160,923,,,  0,,4161,19,2733,19,6,102,624,11,,120,0,
83WN00712, 83195027,83,19,5027,1,12,07,871,2,1,3,2, 40,4,4,1,95,132,11,93,92,627, 7, 4,10, 7, 48,,5,7,2,1,2,159,163,943,97,,  0,,3801,19,2061,19,3,84,525,12,7,0,0,
83WN00713, 83195029,83,19,5029,1,10,07,102,2,1,3,2, 20,2,2,1,95,132,15,123,90,589, 5, 3,10, 7, 47,229,4,6,1,1,2,171,163,868,93,,  0,,3330,19,3516,19,2,83,508,10,3,107,0,
83WN00714, 83195030,83,19,5030,1,11,07,113,2,1,4,2, 30,3,3,9,95,129,29,92,76,518, 9, 4, 8, 8, 38,216,4,5,1,1,4,0,160,586,93,,  0,,4286,19,2741,19,6,71,501,11,3,83,0,
83WN00715, 83195032,83,19,5032,2,11,07,114,2,1,3,2, 70,7,5,1,95,132,9,89,74,493, 7, 4,11, 7, 40,  0,2,5,2,1,1,138,152,840,,,  0,,4078,19,9999,18,6,68,495,11,,81,85,
83WN00716, 83195034,83,19,5034,2,12,07,951,1,2,3,4, 50,5,4,1,95,132,20,128,84,539,13, 5,10, 7, 42,  0,3,5,2,1,1,122,155,1051,,,  0,,3349,19,1786,19,3,78,560,12,,92,93,
83WN00717, 83195036,83,19,5036,2,11,07,113,2,2,5,4, 30,3,3,1,96,131,7,100,79,527, 8, 3, 9, 7, 54,  0,6,7,1,1,1,156,177,1087,,,  0,,4286,19,2877,19,6,73,547,11,,85,90,
83WN00718, 83195037,83,19,5037,1,11,07,113,2,2,5,6, 30,3,3,1,96,131,12,80,77,527, 4, 3,10, 9, 42,220,4,6,1,1,1,173,177,1087,,,  0,,4286,19,2877,19,6,71,553,11,,81,0,
83WN00719, 83195038,83,19,5038,1,11,07,111,3,2,8,5, 80,8,5,1,96,131,8,93,87,593, 8, 3,11, 8, 44,251,2,4,2,1,2,160,209,1329,,,  0,,4161,19,9102,18,6,80,585,11,1,91,0,
83WN00720, 83195039,83,19,5039,2,11,07,111,3,2,8,5, 80,8,5,1,96,131,10,92,72,479, 8, 3,11, 7, 40,  0,3,5,2,1,1,144,209,1329,,,  0,,4161,19,9102,18,6,67,533,11,,82,82,
83WN00721, 83195040,83,19,5040,2,11,07,111,3,1,6,2, 80,8,5,9,96,128,30,81,65,445, 8, 3, 9, 8, 36,  0,5,7,1,1,1,0,209,1329,92,,  0,,4161,19,9102,18,6,61,503,11,2,80,82,085
83WN00722, 83195041,83,19,5041,1,13,07,132,2,2,5,5, 30,3,3,1,96,131,17,95,83,561,12, 4,11, 8, 38,206,3,5,1,1,1,124,160,1018,93,,  0,,4203,19,3053,19,6,77,535,13,3,93,0,
83WN00723, 83195042,83,19,5042,2,13,07,132,2,2,5,5, 30,3,3,1,96,131,28,99,72,474, 9, 4,11, 8, 41,  0,3,5,1,1,1,137,160,1018,,,  0,,4203,19,3053,19,6,67,515,13,,82,91,
83WN00724, 83195044,83,19,5044,2,10,07,104,2,1,3,2, 50,5,4,1,96,131,18,91,65,427, 9, 3,10, 9, 50,  0,5,7,2,1,1,132,180,1008,92,,  0,,3770,19,1288,19,2,60,403,10,2,74,73,087
83WN00725, 83195045,83,19,5045,2,10,07,101,1,1,1,1, 40,4,4,1,96,131,27,118,80,521, 7, 3, 9, 6, 49,  0,3,5,2,1,1,149,148,841,,,  0,,3710,19,1985,19,2,74,486,10,,88,87,
83WN00726, 83195046,83,19,5046,2,13,07,132,2,1,3,2, 60,6,4,2,96,133,5,82,80,540, 7, 3, 9, 7, 41,  0,6,7,2,1,1,147,149,938,,,  0,,4203,19,0753,19,6,73,531,13,,78,81,
83WN00727, 83195048,83,19,5048,1,11,07,113,2,2,5,5, 50,5,4,2,96,133,3,104,75,486, 6, 3,10, 8, 44,180,3,5,1,1,2,156,143,981,93,,  0,,4286,19,1283,19,6,69,467,11,3,73,0,
83WN00728, 83195049,83,19,5049,1,11,07,113,2,2,5,5, 50,5,4,2,96,133,16,117,90,589, 6, 3, 9, 7, 45,272,4,6,1,1,1,170,143,981,,,  0,,4286,19,1283,19,6,82,578,11,1,92,0,
83WN00729, 83195050,83,19,5050,2,13,07,133,1,1,1,1, 50,5,4,2,96,133,24,139,87,550, 8, 3, 8, 6, 46,  0,4,6,2,1,1,152,155,955,,,  0,,4352,19,1897,19,6,80,537,13,,93,93,
83WN00730, 83195051,83,19,5051,3,12,07,811,2,1,4,2, 30,3,3,9,96,128,25,109,40,227, 6, 3,13,12, 33,  0,6,7,5,1,1,0,177,545,93,97,  0,,3595,19,3252,19,3,38,223,12,3,0,0,
83WN00731, 83195053,83,19,5053,2,10,07,101,2,2,5,5, 20,2,2,1,96,131,5,104,63,402, 7, 3,11, 8, 50,  0,4,6,2,1,1,145,163,970,92,,  0,,3710,19,3602,19,2,59,440,10,2,67,72,089
83WN00732, 83195054,83,19,5054,2,10,07,101,2,2,5,5, 20,2,2,1,96,131,13,102,72,472, 7, 4,11, 8, 48,  0,4,6,1,1,1,150,163,970,,,  0,,3710,19,3602,19,2,67,515,10,,74,79,
83WN00733, 83195055,83,19,5055,2,12,07,861,1,1,1,1, 40,4,4,1,96,131,27,121,87,572, 9, 3, 9, 6, 47,  0,3,4,2,1,1,145,148,930,,,  0,,3867,19,2045,19,3,81,537,12,,95,99,
83WN00734, 83195056,83,19,5056,1,13,07,134,2,1,3,2, 30,3,3,2,96,133,17,93,98,667, 8, 3, 9, 6, 44,280,4,6,2,1,1,163,160,1004,,,  0,,4146,19,2669,19,6,89,599,13,1,106,0,
83WN00735, 83195057,83,19,5057,2,13,07,134,2,1,4,2, 30,3,3,9,96,128,26,93,73,498,10, 4, 9, 7, 41,  0,5,7,1,1,1,0,160,1004,,,  0,,4146,19,2669,19,6,69,534,13,,84,69,
83WN00736, 83195058,83,19,5058,2,10,07,102,2,2,5,5, 20,2,2,2,96,133,24,113,71,449, 7, 3, 9, 9, 44,  0,4,6,3,1,1,158,163,1020,19,,286,,3330,19,3335,19,2,65,522,10,6,75,76,
83WN00737, 83195059,83,19,5059,1,10,07,102,2,2,5,5, 20,2,2,2,96,133,11,130,91,586, 8, 3, 9, 8, 40,201,3,6,2,1,7,161,163,1020,,,  0,,3330,19,3335,19,2,83,590,10,,100,0,
83WN00738, 83195061,83,19,5061,2,13,07,134,2,1,4,2, 40,4,4,9,96,128,30,97,75,510, 7, 4, 9, 8, 39,  0,6,7,2,1,1,0,177,670,92,,  0,,4146,19,2024,19,6,71,560,13,2,86,94,085
83WN00739, 83195062,83,19,5062,1,10,07,103,2,1,3,2, 70,7,5,2,96,133,4,97,91,611, 8, 3, 8, 6, 43,240,3,5,2,1,2,158,162,987,,,  0,,3856,19,9735,18,2,83,559,10,,93,0,
83WN00740, 83195063,83,19,5063,2,10,07,103,2,1,4,2, 70,7,5,9,96,128,29,90,57,375, 9, 4,11, 9, 43,  0,6,7,1,1,1,0,162,987,92,,  0,,3856,19,9735,18,2,54,430,10,2,72,75,088
83WN00741, 83195064,83,19,5064,2,10,07,102,2,1,3,2, 40,4,4,1,96,131,3,120,102,687, 6, 4, 8, 6, 52,  0,5,6,1,1,2,171,177,1099,,,  0,,3330,19,2141,19,2,94,653,10,,108,110,
83WN00742, 83195065,83,19,5065,2,10,07,102,2,1,4,2, 40,4,4,9,96,128,24,98,55,353, 6, 4,10, 9, 47,  0,5,6,3,1,2,0,177,1099,92,,  0,,3330,19,2141,19,2,52,387,10,2,68,70,089
83WN00743, 83195066,83,19,5066,1,12,07,861,2,2,5,5, 20,2,2,2,96,133,5,82,76,510, 9, 3,10, 8, 45,156,4,6,2,1,5,144,163,968,,02,  0,,3867,19,3401,19,3,69,511,12,,72,0,
83WN00744, 83195067,83,19,5067,2,12,07,861,2,2,5,5, 20,2,2,2,96,133,11,95,62,395, 8, 3,10, 8, 43,  0,6,7,1,1,2,139,163,968,,,  0,,3867,19,3401,19,3,57,460,12,,69,72,
83WN00745, 83195068,83,19,5068,2,13,07,134,2,1,3,2, 70,7,5,2,96,133,16,118,84,543, 8, 3, 9, 6, 43,  0,4,6,2,1,1,151,162,934,,,  0,,4146,19,9605,18,6,77,573,13,,86,87,
83WN00746, 83195071,83,19,5071,2,13,07,132,2,1,3,2, 20,2,2,2,96,133,10,89,83,557, 6, 3, 9, 7, 38,  0,6,7,2,1,1,155,163,876,,,  0,,4203,19,3971,19,6,76,570,13,,87,91,
83WN00747, 83195072,83,19,5072,1,11,07,111,1,1,1,1, 30,3,3,1,96,131,22,131,91,595, 7, 4, 9, 6, 54,240,3,4,1,1,2,156,127,683,93,,  0,,4161,19,2932,19,6,84,483,11,3,102,0,
83WN00748, 83195074,83,19,5074,1,10,07,101,2,1,3,2, 40,4,4,1,96,131,10,102,95,647, 7, 3,10, 8, 40,203,3,5,1,1,2,163,177,1059,,,  0,,3710,19,2096,19,2,88,544,10,,93,0,
83WN00749, 83195075,83,19,5075,1,10,07,101,2,1,4,2, 40,4,4,9,96,128,30,98,74,502, 8, 3,10, 8, 38,181,5,7,1,1,1,0,177,1059,97,,  0,,3710,19,2096,19,2,70,492,10,3,71,0,
83WN00750, 83195076,83,19,5076,2,11,07,112,2,2,5,5, 60,6,4,2,96,133,18,101,68,435, 9, 3,10, 8, 42,  0,3,6,1,1,1,139,160,1013,92,,  0,,4579,19,0907,19,6,62,486,11,2,73,77,087
83WN00751, 83195077,83,19,5077,1,11,07,112,2,2,5,5, 60,6,4,2,96,133,24,109,65,407,12, 3,12,10, 40,153,4,6,1,1,1,122,160,1013,93,,  0,,4579,19,0907,19,6,60,401,11,3,72,0,
83WN00752, 83195078,83,19,5078,2,10,07,104,2,2,5,5, 70,7,5,1,96,131,4,91,65,427,10, 4,11, 8, 46,  0,2,5,1,1,1,129,162,878,92,,  0,,3770,19,9748,18,2,60,477,10,2,69,75,089
83WN00753, 83195079,83,19,5079,2,10,07,104,2,1,3,2, 70,7,5,2,96,133,17,103,89,592,10, 3, 7, 6, 47,  0,2,4,2,1,1,149,162,878,,,  0,,3770,19,9748,18,2,81,622,10,,91,92,
83WN00754, 83195080,83,19,5080,1,12,07,951,2,2,5,5, 30,3,3,2,96,133,5,106,80,522,12, 3,10, 8, 40,196,4,6,2,1,7,128,160,1009,93,,  0,,3349,19,3225,19,3,73,512,12,3,86,0,
