UID,IDLAMB,YR,ETAG,LBRD,SEX,LINE,STM,PEN,TYB,TB,TR,AGE,ADAM,CADAM,BAND,DAYBN,DAYWN,WNAGE,TIM,BRWT,JUWT,WNWT,ADG,WT120,CLR,JAW,HORN,FACE,RGRP,TRT,LOT,BPEN,RMK,SIRE,SBRD,DAM,DBRD,LNDAM,PD,CAUSE,DAYDIS,TBRE,TBR17,IDX,MENB,MELW,PD2,CUWT,SAWT,DNA,INBRL,STUDY,TRTPEN,IDZ65
11WN01346,2011830368,11,Z0368,83,1,,SC,23,8,2,2,6.0,6,4,1,93,199,106,0,13.8,,77,0.596,85,5,1,,,0,.,Mat,,4T.HAIRY.NICE,X5140,82,K3381,64,6M,1,,0,5,5,,,,,83,,,0.0,,,0
11WN01347,2011830369,11,Z0369,83,2,,R3,42,5,1,1,7.0,7,5,1,93,199,106,0,13.2,,91,0.734,101,1,1,,,0,.,MP,e19,PINK.H SCOURS,20345,00,R4384,11,18,1,,0,1,1,,,,,117,,,0.0,,,0
11WN01348,2011056752,11,H6752,05,2,,30,68,8,2,2,4.0,4,4,1,93,199,106,0,8.8,,54,0.426,60,1,1,,,0,.,.,,3T.BRITCHY,H5136,05,H3070,05,88,3,93,272,5,6,,,,,86,,,0.025,,,0
11WN01349,2011056753,11,H6753,05,1,,30,68,8,2,2,4.0,4,4,1,93,199,106,0,10.6,,69,0.551,77,1,1,,,0,.,.,,PINK,H5136,05,H3070,05,88,3,93,230,5,4,,,,,79,,,0.025,,,0
11WN01350,2011056754,11,H6754,05,2,,30,68,8,2,2,2.0,2,2,1,93,199,106,0,9.5,,54,0.42,60,1,1,,,0,.,.,,PINK,H5136,05,H5399,05,.,3,93,272,5,5,,,,,88,,,0.022,,,0
11WN01351,2011056755,11,H6755,05,2,,30,68,8,2,2,2.0,2,2,1,93,199,106,0,11.4,,59,0.449,65,1,1,,,0,.,.,e9,NICE LAMB,H5136,05,H5399,05,.,3,,0,5,5,,,,1,89,,,0.022,,,0
11WN01352,2011056756,11,H6756,05,3,,30,e24,8,2,2,1.0,1,1,1,93,199,106,0,10.9,,62,0.482,69,1,1,,,0,.,.,,HAIRY SCOURS,H5154,05,H5856,05,.,3,93,272,5,4,,,,,87,,,0.047,,,0
11WN01353,2011056757,11,H6757,05,3,,30,e24,8,2,2,1.0,1,1,1,93,199,106,0,9.0,,56,0.443,62,1,1,,,0,.,.,,HAIRY SCOURS,H5154,05,H5856,05,.,3,93,272,5,6,,,,,75,,,0.047,,,0
11WN01354,2011056759,11,H6759,05,3,,30,53,9,3,1,3.0,3,3,1,93,199,106,0,8.0,,56,0.453,62,1,1,,,0,.,MP,,.,H6529,00,H4554,05,88,3,93,272,7,2,,,,,80,,,0.0,,,0
11WN01355,2011056761,11,H6761,05,2,,30,67,8,2,1,5.0,5,4,1,93,199,106,0,12.1,,86,0.697,96,1,1,,,0,.,PTH,,3T.PINK,H4806,05,H2687,05,88,3,93,272,3,2,,,,,111,,,0.026,,,0
11WN01356,2011500170,11,Y0170,50,3,,00,75,5,1,1,2.0,2,2,1,93,199,106,0,13.7,,87,0.692,97,2,1,,,0,.,.,,BLKFRECK.EYES,X0000,82,R7519,11,.,3,93,272,1,1,,,,,111,,,0.0,,,0
11WN01357,2011700511,11,L0511,70,2,,PC,e1,8,2,1,1.0,1,1,1,93,199,106,0,8.9,,70,0.576,78,5,1,,,0,.,.,e15,pneumonia,X7224,82,X8532,82,.,1,,0,3,2,,,,,100,,,0.002,,,0
11WN01358,2011056763,11,H6763,05,3,,30,52,5,1,1,3.0,3,3,1,93,199,106,0,13.1,,40,0.254,44,1,1,,,0,.,MP,,3T.HAIRY.PINK,H6528,00,H4464,05,88,3,93,272,1,1,,,,,63,,,0.0,,,0
11WN01359,2011454070,11,T4070,45,3,,02,32,8,2,1,2.0,2,2,2,93,200,107,0,12.6,,82,0.649,90,1,1,,,7,.,.,,PINK,T2566,45,T2754,45,.,3,93,272,3,2,,,,,106,,,0.014,,,0
11WN01360,2011118704,11,R8704,11,2,,07,48,9,3,1,3.0,3,3,2,93,200,107,0,8.5,,67,0.547,74,2,1,,,0,.,MP,,Lupine,R8643,00,R7354,11,18,1,04,265,7,2,,,,6,93,,,0.0,,,0
11WN01361,2011056764,11,H6764,05,3,,30,53,7,2,1,3.0,3,3,1,93,199,106,0,10.2,,77,0.63,86,1,1,,,0,.,MP,,NICE LAMB SCO,H6529,00,H4560,05,88,3,93,272,3,2,,,,,108,,,0.0,,,0
11WN01362,2011056766,11,H6766,05,1,,30,54,9,3,1,4.0,4,4,2,93,200,107,0,8.4,,26,0.164,28,1,1,,,0,.,MP,,3T.PINK,H6530,00,H3534,05,88,3,93,230,7,2,,,,,33,,,0.0,,,0
11WN01363,2011056768,11,H6768,05,1,,30,56,9,3,2,4.0,4,4,2,93,200,107,0,10.4,,80,0.65,88,1,1,,,0,.,MP,,PINK.HAIRY,H6532,00,H3348,05,88,3,93,230,8,4,,,,,89,,,0.0,,,0
11WN01364,2011056770,11,H6770,05,2,,30,56,9,3,2,4.0,4,4,2,93,200,107,0,7.6,,45,0.35,50,1,1,,,0,.,MP,,PINK.H SCOURS,H6532,00,H3348,05,88,3,93,272,8,6,,,,,65,,,0.0,,,0
11WN01365,2011056771,11,H6771,05,2,,30,66,5,1,1,2.0,2,2,1,93,199,106,0,11.5,,85,0.693,95,1,3,,,0,.,.,,PINK.HAIRY.NI,H5142,05,H4591,05,.,3,93,272,1,1,,,,,104,,,0.058,,,0
11WN01366,2011056772,11,H6772,05,2,,30,55,8,2,2,4.0,4,4,2,94,200,106,0,8.3,,70,0.582,78,1,1,,,0,.,MP,e17,PINK,H6531,00,H3033,05,88,1,,0,5,6,,,,,92,,,0.0,,,0
11WN01367,2011056773,11,H6773,05,1,,30,55,8,2,2,4.0,4,4,2,94,200,106,0,9.7,,72,0.588,80,1,1,,,0,.,MP,,OpenHeadScurs,H6531,00,H3033,05,88,3,93,230,5,4,,,,,81,,,0.0,,,0
11WN01368,2011056775,11,H6775,05,2,,30,65,9,3,2,7.0,7,5,2,94,200,106,0,9.6,,53,0.409,59,1,1,,,0,.,Ctl,,4TEATS,H5110,05,H1121,05,82,3,93,272,8,5,,,,,90,,,0.04,,,0
11WN01369,2011056776,11,H6776,05,1,,30,65,9,3,2,7.0,7,5,2,94,200,106,0,11.1,,53,0.395,59,1,1,,,0,.,Ctl,,.,H5110,05,H1121,05,82,3,93,230,8,5,,,,,58,,,0.04,,,0
11WN01370,2011056777,11,H6777,05,1,,30,65,8,2,2,5.0,5,4,2,94,200,106,0,12.6,,74,0.579,82,2,1,,,0,.,PTH,,BLKEYELINER,H5110,05,H2790,05,88,1,,0,5,5,,,,,77,,,0.024,,,0
11WN01371,2011056778,11,H6778,05,2,,30,65,8,2,2,5.0,5,4,2,94,200,106,0,11.1,,74,0.593,82,2,1,,,0,.,PTH,,BLKEYELINER.4,H5110,05,H2790,05,88,3,93,272,5,5,,,,,101,,,0.024,,,0
11WN01372,2011830370,11,Z0370,83,1,,SC,24,8,2,2,3.0,3,3,2,94,200,106,0,12.8,,86,0.691,96,5,1,,,0,.,Ter,,3T.NICE,X7364,82,K4192,64,6T,1,,0,5,5,,,,,93,,,0.0,,,0
11WN01373,2011830371,11,Z0371,83,1,,SC,24,8,2,2,3.0,3,3,2,94,200,106,0,13.3,,66,0.497,73,5,1,,,0,.,Ter,,3T.N.ELEYESCO,X7364,82,K4192,64,6T,3,93,230,5,5,,,,,69,,,0.0,,,0
11WN01374,2011830372,11,Z0372,83,1,,S3,22,8,2,2,3.0,3,3,2,94,200,106,0,13.9,,74,0.567,82,5,1,,,0,.,TC,,Scurs,X7352,82,X6689,82,99,3,93,230,5,5,,,,,84,,,0.0,,,0
11WN01375,2011830373,11,Z0373,83,2,,S3,22,8,2,2,3.0,3,3,2,94,200,106,0,12.2,,80,0.64,89,5,1,,,0,.,TC,,Lupine,X7352,82,X6689,82,99,1,04,264,5,5,,,,6,91,,,0.0,,,0
11WN01376,2011056779,11,H6779,05,3,,30,e24,8,2,2,1.0,1,1,2,94,200,106,0,7.9,,46,0.359,51,1,1,,,0,.,.,,PINK,H5154,05,H6105,05,.,3,93,272,5,5,,,,,74,,,0.024,,,0
11WN01377,2011056780,11,H6780,05,3,,30,e24,8,2,2,1.0,1,1,2,94,200,106,0,8.2,,37,0.272,41,1,1,,,0,.,.,,3T.PINK,H5154,05,H6105,05,.,3,93,272,5,5,,,,,57,,,0.024,,,0
11WN01378,2011056781,11,H6781,05,3,,30,66,8,2,2,2.0,2,2,2,94,200,106,0,8.6,,66,0.542,74,1,1,,,0,.,.,,PINK.HAIRY,H5142,05,H5021,05,.,3,93,272,5,5,,,,,88,,,0.052,,,0
11WN01379,2011056782,11,H6782,05,3,,30,66,8,2,2,2.0,2,2,2,94,200,106,0,8.6,,50,0.391,56,1,1,,,0,.,.,,PINK,H5142,05,H5021,05,.,3,93,272,5,5,,,,,76,,,0.052,,,0
11WN01380,2011056785,11,H6785,05,2,,30,68,9,3,1,4.0,4,4,2,94,200,106,0,7.2,,70,0.592,78,1,1,,,0,.,.,,PINK.HAIRY,H5136,05,H3350,05,88,3,93,272,7,2,,,,,97,,,0.023,,,0
11WN01381,2011118707,11,R8707,11,2,,07,63,8,2,2,3.0,3,3,2,94,200,106,0,10.6,,38,0.258,42,1,1,,,0,.,.,,4T.PNK.HRYLaz,R7912,11,R7156,11,12,3,93,272,5,5,,,,,60,,,0.033,,,0
11WN01382,2011118708,11,R8708,11,2,,07,63,8,2,2,3.0,3,3,2,94,200,106,0,10.5,,61,0.476,68,1,1,,,0,.,.,e20,4T.PINK,R7912,11,R7156,11,12,3,,0,5,5,,,,1,84,,,0.033,,,0
11WN01383,2011118709,11,R8709,11,3,,07,48,8,2,2,2.0,2,2,2,94,200,106,0,10.2,,56,0.432,62,1,1,,,0,.,MP,,PINK,R8643,00,R7827,11,.,3,93,272,5,5,,,,,77,,,0.0,,,0
11WN01384,2011118710,11,R8710,11,2,,07,48,8,2,2,2.0,2,2,2,94,200,106,0,10.0,,70,0.566,78,1,1,,,0,.,MP,,Lupine,R8643,00,R7827,11,.,1,04,264,5,5,,,,6,90,,,0.0,,,0
11WN01385,2011056786,11,H6786,05,3,,30,69,8,2,1,8.0,8,5,2,94,200,106,0,9.4,,76,0.628,85,1,1,,,0,.,.,,4TPINKVERYUGL,H4723,05,H0495,05,88,3,93,272,3,2,,,,,96,,,0.069,,,0
11WN01386,2011056789,11,H6789,05,2,,30,55,8,2,1,3.0,3,3,2,94,200,106,0,7.4,,50,0.402,56,1,1,,,0,.,MP,,PINK,H6531,00,H4381,05,88,3,93,272,3,2,,,,,76,,,0.0,,,0
11WN01387,2011454073,11,T4073,45,3,,02,37,8,2,1,6.0,6,4,2,94,200,106,0,5.8,,75,0.653,84,1,1,,,7,.,.,,PINK.POS,T2612,45,T0494,45,48,3,93,272,3,2,,,,,100,,,0.029,,,0
11WN01388,2011118711,11,R8711,11,2,,07,48,5,1,1,2.0,2,2,2,94,200,106,0,12.7,,72,0.559,80,1,1,,,0,.,MP,,Lupine,R8643,00,R7755,11,.,1,04,264,1,1,,,,6,90,,,0.0,,,0
11WN01389,2011454074,11,T4074,45,2,,02,36,8,2,2,4.0,4,4,2,94,200,106,0,13.0,,72,0.557,80,1,1,,,7,.,.,e26,4T.PINK.NICE,T2734,45,T1522,45,48,1,,0,5,5,,,,,94,,,0.038,,,0
11WN01390,2011454075,11,T4075,45,1,,02,36,8,2,2,4.0,4,4,2,94,200,106,0,11.6,,68,0.532,75,1,1,,,7,.,.,,4T.PINK.NICE,T2734,45,T1522,45,48,3,93,230,5,5,,,,,77,,,0.038,,,0
11WN01391,2011500171,11,Y0171,50,3,,00,e27,8,2,2,1.0,1,1,2,94,200,106,0,9.5,,56,0.439,62,2,1,,,0,.,MP,,E2E,X0000,82,X8970,82,.,3,93,272,5,3,,,,,84,,,0.0,,,0
11WN01392,2011500172,11,Y0172,50,2,,00,e27,8,2,2,1.0,1,1,2,94,200,106,0,6.6,,41,0.325,46,1,1,,,0,.,MP,,4T.E.L.EYE,X0000,82,X8970,82,.,3,93,272,5,7,,,,,66,,,0.0,,,0
11WN01393,2011056793,11,H6793,05,3,,30,e20,5,1,1,1.0,1,1,2,94,200,106,0,12.0,,79,0.632,88,1,1,,,0,.,.,,NICE LAMB,H5183,05,H5961,05,.,3,93,272,1,1,,,,,105,,,0.023,,,0
11WN01394,2011056794,11,H6794,05,3,,30,68,5,1,1,3.0,3,3,2,94,200,106,0,14.8,,112,0.917,125,2,1,,,0,.,BLD,,BREARSE.L.ESC,H5136,05,H4368,05,88,3,93,272,1,1,,,,,139,,,0.024,,,0
11WN01395,2011118713,11,R8713,11,2,,07,59,8,2,1,2.0,2,2,2,94,200,106,0,7.5,,55,0.448,61,1,1,,,0,.,.,e12,4T,R7654,11,R7980,11,.,1,,0,3,2,,,,,79,,,0.043,,,0
11WN01396,2011056796,11,H6796,05,2,,30,52,8,2,2,3.0,3,3,2,94,200,106,0,8.8,,65,0.53,72,1,1,,,0,.,MP,e20,3T.HAIRY,H6528,00,H4029,05,82,3,,0,5,5,,,,1,94,,,0.0,,,0
11WN01397,2011056797,11,H6797,05,2,,30,52,8,2,2,3.0,3,3,2,94,200,106,0,9.5,,45,0.335,50,1,1,,,0,.,MP,,.,H6528,00,H4029,05,82,3,93,272,5,5,,,,,74,,,0.0,,,0
11WN01398,2011500173,11,Y0173,50,2,,00,70,8,2,2,2.0,2,2,2,94,200,106,0,7.6,,64,0.532,71,5,1,,,0,.,.,,VERYHAIRY,X0000,82,X8076,82,.,3,93,272,5,6,,,,,93,,,0.0,,,0
11WN01399,2011500174,11,Y0174,50,3,,00,70,8,2,2,2.0,2,2,2,94,200,106,0,8.7,,59,0.475,66,5,1,,,0,.,.,,4TEATS,X0000,82,X8076,82,.,3,93,272,5,5,,,,,86,,,0.0,,,0
11WN01400,2011830375,11,Z0375,83,2,,C3,2,5,1,2,5.0,5,4,2,94,200,106,0,13.1,,77,0.603,85,5,1,,,0,.,Ter,e3,NICE LAMB,X7486,82,K3690,64,6T,1,,0,3,3,,,,,101,,,0.0,,,0
11WN01401,2011454077,11,T4077,45,1,,02,37,8,2,1,3.0,3,3,2,94,200,106,0,14.0,,91,0.726,101,1,1,,,7,.,.,,NICE.LEFTRAM,T2612,45,T2071,45,48,3,93,230,3,2,,,,,94,,,0.03,,,0
11WN01402,2011830376,11,Z0376,83,3,,R3,41,8,2,2,4.0,4,4,2,94,200,106,0,9.2,,70,0.574,78,1,1,,,0,.,MP,,4TPINKVRYHAIR,20333,00,R6939,11,18,3,93,272,5,5,,,,,95,,,0.0,,,0
11WN01403,2011830377,11,Z0377,83,3,,R3,41,8,2,2,4.0,4,4,2,94,200,106,0,8.7,,69,0.569,77,1,1,,,0,.,MP,,4TPINKUGLYNOT,20333,00,R6939,11,18,3,93,272,5,5,,,,,89,,,0.0,,,0
11WN01404,2011830378,11,Z0378,83,1,,C3,e18,5,1,1,1.0,1,1,2,94,200,106,0,11.3,,81,0.658,90,5,1,,,0,.,.,,3T.NICE,K4044,64,X8935,82,.,1,,0,1,1,,,,,86,,,0.0,,,0
11WN01405,2011700513,11,L0513,70,2,,PC,e2,5,1,1,1.0,1,1,2,94,200,106,0,11.7,,76,0.607,85,5,1,,,0,.,.,e15,4T.NICE SCOUR,X7605,82,X8545,82,.,1,,0,1,1,,,,,92,,,0.018,,,0
11WN01406,2011056801,11,H6801,05,3,,30,68,8,2,2,3.0,3,3,2,94,200,106,0,9.7,,66,0.531,73,1,1,,,0,.,.,,4T.PINK SCOUR,H5136,05,H3898,05,82,3,93,272,5,5,,,,,90,,,0.027,,,0
11WN01407,2011056802,11,H6802,05,3,,30,68,8,2,2,3.0,3,3,2,94,200,106,0,11.4,,64,0.496,71,1,1,,,0,.,.,,.,H5136,05,H3898,05,82,3,93,272,5,5,,,,,91,,,0.027,,,0
11WN01408,2011644842,11,K4842,64,2,,06,19,5,1,1,2.0,2,2,2,94,200,106,0,11.9,,82,0.661,91,1,1,,,0,.,.,e2,4T.E.R.EYE,K4233,64,K4591,64,.,1,,0,1,1,,,,,115,,,0.016,,,0
11WN01409,2011500175,11,Y0175,50,3,,00,72,8,2,2,2.0,2,2,2,94,200,106,0,10.4,,76,0.619,85,1,1,,,0,.,.,,4T.PINK,K0000,64,H5262,05,.,3,93,272,5,5,,,,,106,,,0.0,,,0
11WN01410,2011500176,11,Y0176,50,2,,00,72,8,2,2,2.0,2,2,2,94,200,106,0,10.5,,62,0.486,69,1,1,,,0,.,.,,PINK,K0000,64,H5262,05,.,3,93,272,5,5,,,,,87,,,0.0,,,0
11WN01411,2011830379,11,Z0379,83,3,,00,BRT,5,1,1,1.0,1,1,2,94,200,106,0,12.4,,71,0.553,79,5,1,,,7,.,BRT,,.,,,T3427,45,.,3,93,272,1,1,,,,,104,,,0.0,,,0
11WN01412,2011118714,11,R8714,11,2,,07,51,8,2,2,5.0,5,4,2,94,200,106,0,10.7,,62,0.484,69,1,1,,,0,.,MP,,Lupine,R8646,00,R6447,11,18,1,04,265,5,5,,,,6,86,,,0.0,,,0
11WN01413,2011118715,11,R8715,11,1,,07,51,8,2,2,5.0,5,4,2,94,200,106,0,11.7,,77,0.616,86,2,1,,,0,.,MP,,Large scurs,R8646,00,R6447,11,18,1,,0,5,5,,,,,85,,,0.0,,,0
11WN01414,2011056803,11,H6803,05,2,,30,64,9,3,2,2.0,2,2,2,94,200,106,0,5.8,,55,0.464,61,1,1,,,0,.,.,,4T.HAIRY.PINK,H4663,05,H5251,05,.,3,93,272,8,6,,,,,78,,,0.043,,,0
11WN01415,2011056805,11,H6805,05,3,,30,64,9,3,2,2.0,2,2,2,94,200,106,0,7.2,,59,0.489,66,1,1,,,0,.,.,,3T.PINK,H4663,05,H5251,05,.,3,93,272,8,4,,,,,87,,,0.043,,,0
11WN01416,2011056807,11,H6807,05,2,,30,57,9,3,2,7.0,7,5,H,94,206,112,0,8.5,,78,0.621,83,1,1,,,0,.,MP,e19,E.L.EYE.BRITC,H6533,00,H0780,05,83,1,,0,8,6,,,,,101,,,0.0,,,0
11WN01417,2011056808,11,H6808,05,2,,30,57,9,3,2,7.0,7,5,H,94,206,112,0,9.7,,75,0.583,80,1,1,,,0,.,MP,,4T.PINK.BRITC,H6533,00,H0780,05,83,3,93,272,8,5,,,,,93,,,0.0,,,0
11WN01418,2011118716,11,R8716,11,2,,07,60,5,1,1,7.0,7,5,2,94,200,106,0,12.9,,84,0.671,93,1,1,,,0,.,.,,PINK.NICE,R8639,00,R5170,11,18,3,93,272,1,1,,,,,103,,,0.0,,,0
11WN01419,2011056809,11,H6809,05,3,,30,67,8,2,2,3.0,3,3,2,94,200,106,0,9.9,,70,0.567,78,1,1,,,0,.,BLD,,HAIRY,H4806,05,H4486,05,88,3,93,272,5,4,,,,,84,,,0.029,,,0
11WN01420,2011056810,11,H6810,05,3,,30,67,8,2,2,3.0,3,3,2,94,200,106,0,8.4,,58,0.468,65,1,1,,,0,.,BLD,,.,H4806,05,H4486,05,88,3,93,272,5,6,,,,,90,,,0.029,,,0
11WN01421,2011118717,11,R8717,11,2,,07,45,8,2,2,3.0,3,3,2,94,200,106,0,10.9,,67,0.529,74,1,1,,,0,.,.,,Lupine,R8640,00,R7374,11,18,1,04,265,5,5,,,,6,100,,,0.0,,,0
11WN01422,2011118718,11,R8718,11,2,,07,45,8,2,2,3.0,3,3,2,94,200,106,0,10.1,,62,0.49,69,1,1,,,0,.,.,e19,4T.PINK,R8640,00,R7374,11,18,3,,0,5,5,,,,1,86,,,0.0,,,0
11WN01423,2011500177,11,Y0177,50,3,,00,e27,5,1,1,1.0,1,1,2,94,200,106,0,11.9,,78,0.624,87,5,1,,,0,.,MP,,.,X0000,82,X9218,82,.,3,93,272,1,1,,,,,99,,,0.0,,,0
11WN01424,2011056811,11,H6811,05,2,,30,65,3,4,1,7.0,7,5,2,94,200,106,0,6.3,,70,0.601,78,1,1,,,0,.,Flw,,.,H5110,05,H0896,05,83,3,93,272,7,2,,,,,91,,,0.03,,,0
11WN01425,2011056812,11,H6812,05,1,,30,65,3,4,1,7.0,7,5,2,94,200,106,0,6.4,,75,0.647,84,1,1,,,0,.,Flw,,Scurs,H5110,05,H0896,05,83,3,93,230,7,2,,,,,79,,,0.03,,,0
11WN01426,2011056815,11,H6815,05,1,,30,67,9,3,2,7.0,7,5,2,94,200,106,0,7.5,,61,0.505,68,1,1,,,0,.,Ctl,,P TENDONWHIND,H4806,05,H1312,05,82,3,93,230,8,6,,,,,58,,,0.025,,,0
11WN01427,2011056816,11,H6816,05,1,,30,67,9,3,2,7.0,7,5,2,94,200,106,0,8.9,,67,0.548,75,1,1,,,0,.,Ctl,,PINK,H4806,05,H1312,05,82,3,93,230,8,5,,,,,73,,,0.025,,,0
11WN01428,2011500160,11,Y0160,50,2,,00,71,5,1,1,2.0,2,2,2,93,200,107,0,14.2,,83,0.643,91,5,1,,,0,.,MP,,NICE LAMB,X0000,82,R7510,11,,3,93,272,1,1,,,,,106,,,0.0,,,0
11WN01429,2011644843,11,K4843,64,1,,06,19,8,2,1,6.0,6,4,2,94,200,106,0,11.1,,73,0.584,81,1,1,,,0,.,Ter,,4T.HAIRY,K4233,64,K3283,64,6T,3,93,230,3,2,,,,,81,,,0.024,,,0
11WN01430,2011830381,11,Z0381,83,2,,00,74,5,1,1,5.0,5,4,H,94,206,112,0,10.9,,108,0.867,115,5,1,,,7,.,HMP,,E2E,X0000,82,H2827,05,00,3,93,272,1,1,,,,,120,,,0.0,,,0
11WN01431,2011830382,11,Z0382,83,2,,R3,39,5,1,1,2.0,2,2,2,94,200,106,0,12.0,,75,0.594,83,1,1,,,0,.,MP,,Lupine,20075,00,R7676,11,.,1,04,267,1,1,,,,6,95,,,0.0,,,0
11WN01432,2011056819,11,H6819,05,2,,30,65,8,2,1,7.0,7,5,H,94,206,112,0,10.3,,98,0.783,104,1,1,,,0,.,Ctl,e8,3T,H5110,05,H1177,05,82,1,,0,3,2,,,,,115,,,0.042,,,0
11WN01433,2011500180,11,Y0180,50,2,,00,71,9,3,1,2.0,2,2,2,94,200,106,0,6.2,,58,0.489,65,1,1,,,0,.,.,,4TEATS,X0000,82,H5089,05,.,3,93,272,7,2,,,,,84,,,0.0,,,0
11WN01434,2011830384,11,Z0384,83,3,,R3,40,8,2,1,7.0,7,5,2,94,200,106,0,10.6,,71,0.57,79,1,1,,,0,.,MP,,PINKVERYHAIRY,20179,00,R4779,11,18,3,93,272,3,2,,,,,95,,,0.0,,,0
11WN01435,2011500181,11,Y0181,50,3,,00,e28,5,1,1,1.0,1,1,2,94,200,106,0,10.0,,73,0.594,81,1,1,,,0,.,MP,,PINK SCOURS,K0000,64,X9481,82,.,3,93,272,1,1,,,,,93,,,0.0,,,0
11WN01436,2011118719,11,R8719,11,3,,07,46,8,2,2,3.0,3,3,H,94,206,112,0,11.7,,55,0.387,58,1,1,,,0,.,MP,,3T.CRK.FR.LEG,R8641,00,R7335,11,18,3,93,272,5,5,,,,,72,,,0.0,,,0
11WN01437,2011118720,11,R8720,11,2,,07,46,8,2,2,3.0,3,3,H,94,206,112,0,12.5,,88,0.674,93,1,1,,,0,.,MP,e20,3T.PINK SCOUR,R8641,00,R7335,11,18,1,,0,5,5,,,,,111,,,0.0,,,0
11WN01438,2011830385,11,Z0385,83,2,,R3,43,9,3,3,5.0,5,4,2,94,200,106,0,7.9,,46,0.359,51,1,1,,,0,.,MP,e20,3T.VERYHAIRY,20538,00,R6422,11,18,3,,0,9,8,,,,1,70,,,0.0,,,0
11WN01439,2011830386,11,Z0386,83,3,,R3,43,9,3,3,5.0,5,4,2,94,200,106,0,7.8,,50,0.398,56,1,1,,,0,.,MP,,4TPINKVRYHAIR,20538,00,R6422,11,18,3,93,272,9,8,,,,,76,,,0.0,,,0
11WN01440,2011830387,11,Z0387,83,2,,R3,43,9,3,3,5.0,5,4,2,94,200,106,0,8.9,,65,0.529,72,1,1,,,0,.,MP,,Lupine,20538,00,R6422,11,18,1,04,264,9,8,,,,6,84,,,0.0,,,0
11WN01441,2011830388,11,Z0388,83,2,,33,73,8,2,2,3.0,3,3,H,94,206,112,0,9.6,,79,0.62,84,2,1,,,7,.,HMP,brt,BLK.EYELINESC,K0000,64,H4451,05,88,1,,0,5,5,,,,,94,,,0.0,,,0
11WN01442,2011830389,11,Z0389,83,2,,33,73,8,2,2,3.0,3,3,H,94,206,112,0,9.6,,63,0.477,67,1,1,,,7,.,HMP,brt,4TEATS,K0000,64,H4451,05,88,1,,0,5,5,,,,,75,,,0.0,,,0
11WN01443,2011056821,11,H6821,05,2,,30,67,9,3,1,2.0,2,2,2,94,200,106,0,7.1,,63,0.527,70,1,1,,,0,.,.,e8,.,H4806,05,H5313,05,.,1,,0,7,2,,,,,93,,,0.031,,,0
11WN01444,2011500182,11,Y0182,50,2,,00,71,5,1,1,2.0,2,2,2,94,200,106,0,13.9,,72,0.548,80,1,1,,,0,.,.,,PINK.NICE,X0000,82,R7850,11,.,3,93,272,1,1,,,,,96,,,0.0,,,0
11WN01445,2011454078,11,T4078,45,2,,02,37,8,2,2,4.0,4,4,2,94,200,106,0,14.8,,56,0.389,61,1,1,,,7,.,.,,3T.P.N.E.L.EY,T2612,45,T1359,45,ID,1,,0,5,5,,,,,79,,,0.032,,,0
11WN01446,2011454079,11,T4079,45,1,,02,37,8,2,2,4.0,4,4,2,94,200,106,0,14.0,,74,0.566,82,1,1,,,7,.,.,,3T.NICE,T2612,45,T1359,45,ID,3,93,230,5,5,,,,,82,,,0.032,,,0
11WN01447,2011454080,11,T4080,45,3,,02,32,5,1,1,2.0,2,2,2,94,200,106,0,13.6,,65,0.485,72,1,1,,,7,.,.,,4T.PINK,T2566,45,T2530,45,.,3,93,272,1,1,,,,,85,,,0.022,,,0
11WN01448,2011056824,11,H6824,05,2,,30,65,5,1,1,7.0,7,5,2,94,200,106,0,10.8,,70,0.558,78,1,1,,,0,.,Flw,,E2E SCOURS,H5110,05,H0871,05,83,3,93,272,1,1,,,,,93,,,0.032,,,0
11WN01449,2011118721,11,R8721,11,2,,07,59,5,1,1,2.0,2,2,2,94,200,106,0,10.1,,79,0.65,88,1,1,,,0,.,.,e12,.,R7654,11,R7779,11,.,1,,0,1,1,,,,,94,,,0.043,,,0
11WN01450,2011700514,11,L0514,70,2,,PC,e11,8,2,1,1.0,1,1,2,94,200,106,0,8.5,,77,0.646,86,5,1,,,0,.,.,e14,SCOURS,X7303,82,X8606,82,.,1,,0,3,2,,,,,101,,,0.011,,,0
11WN01451,2011700515,11,L0515,70,1,,PC,e13,5,1,1,1.0,1,1,2,94,200,106,0,14.2,,90,0.715,100,5,1,,,0,.,.,,NICE LAMB SCO,L0011,70,L0044,70,.,3,93,230,1,1,,,,,100,,,0.002,,,0
11WN01452,2011500183,11,Y0183,50,3,,00,71,8,2,2,2.0,2,2,2,94,200,106,0,10.0,,68,0.547,76,3,1,,,0,.,.,,DALMATIAN,X0000,82,X8049,82,.,3,93,272,5,4,,,,,91,,,0.0,,,0
11WN01453,2011500184,11,Y0184,50,2,,00,71,8,2,2,2.0,2,2,2,94,200,106,0,8.1,,52,0.414,58,2,1,,,0,.,.,,4T.BRNEARTIPS,X0000,82,X8049,82,.,3,93,272,5,6,,,,,75,,,0.0,,,0
11WN01454,2011830390,11,Z0390,83,3,,R3,42,8,2,2,3.0,3,3,2,94,200,106,0,9.8,,62,0.492,69,2,1,,,0,.,MP,,BLEYESKNEESVH,20345,00,R7160,11,18,3,93,272,5,5,,,,,73,,,0.0,,,0
