UID,IDLAMB,YR,SEX,ETAG,LBRD,LB1,LINE,BPEN,DAM,TESTE,TBRE,ADAM,WNAGE_60,WNAGE,CLR,HORN,STM,JAW,WNWT,F,N,T,C,L,TIME,SIDE,THIGH,MENB,LB2,DBRD,SIRE,SBRD,ADG,MELW,TM,BAND,IDX,BRWT,CAUSE,CADAM,CTBR,ABN
77WN00151,77190751,77,1,0751,19,1,11,114,8395,225,1,3,69,129,1,4,,1,102,11,03,09,07,043,5,4,5,127,9,18,9874,18,682,673,6,2,147,140,,3,1,
77WN00152,77190753,77,2,0753,19,1,13,131,5014,,7,7,67,127,1,1,,1,76,09,03,10,07,043,32,3,4,173,9,18,0050,19,525,1043,6,1,134,93,,5,3,
77WN00153,77190754,77,2,0754,19,1,13,131,6709,,1,5,67,127,1,4,,2,89,08,03,09,07,042,22,3,4,131,9,18,0050,19,596,844,6,1,143,133,,4,1,
77WN00154,77190758,77,1,0758,19,1,11,111,5533,128,3,6,67,127,1,6,,1,55,13,03,12,10,029,18,4,5,159,9,18,9990,18,361,770,6,1,91,92,93,4,3,
77WN00155,77190759,77,2,0759,19,1,12,890,7439,,1,4,67,127,1,1,,1,68,13,03,09,08,042,6,2,3,124,9,18,9191,18,455,759,3,1,100,102,92,4,1,
77WN00156,77190760,77,1,0760,19,1,13,133,8639,206,1,3,69,129,1,2,,1,96,07,12,08,08,040,11,2,4,127,9,18,9685,18,655,660,6,2,129,115,93,3,1,
77WN00157,77190761,77,2,0761,19,1,10,104,4356,,1,7,69,129,1,1,,1,84,09,03,07,06,056,11,5,6,123,9,18,9212,18,564,838,2,2,145,113,,5,1,
77WN00158,77190762,77,1,0762,19,1,12,810,8723,160,5,3,69,129,1,5,,3,73,13,03,11,09,040,20,5,6,144,9,18,8841,18,491,881,3,2,126,97,,3,2,
77WN00159,77190763,77,2,0763,19,1,12,810,8723,,5,3,69,129,1,3,,1,56,15,03,12,08,046,25,5,6,144,9,18,8841,18,368,881,3,2,103,85,92,3,2,
77WN00160,77190764,77,1,0764,19,1,13,132,8686,198,5,3,69,129,1,4,,2,81,06,03,10,08,042,23,4,5,144,9,18,9754,18,549,909,6,2,167,102,,3,2,
77WN00161,77190765,77,1,0765,19,1,13,132,8686,116,5,3,69,129,1,2,,1,59,08,03,11,08,036,3,2,3,144,9,18,9754,18,391,909,6,2,131,86,93,3,2,
77WN00162,77190767,77,2,0767,19,1,10,102,7948,,5,4,69,129,1,1,,1,74,09,03,10,08,039,4,5,6,124,9,18,9274,18,518,735,2,2,140,72,,4,2,
77WN00163,77190768,77,2,0768,19,1,10,102,7948,,5,4,69,129,1,1,,1,64,06,03,10,09,035,7,2,5,124,9,18,9274,18,440,735,2,2,144,72,92,4,2,
77WN00164,77190770,77,1,0770,19,1,10,103,8246,193,1,3,70,130,1,2,,3,89,10,03,09,08,039,2,2,4,127,9,18,9149,18,585,837,2,3,148,130,,3,1,
77WN00165,77190771,77,1,0771,19,1,11,113,8672,130,2,3,64,124,1,4,07,1,66,08,03,11,09,030,10,3,4,,9,18,9882,18,451,,6,9,,101,93,3,1,
77WN00166,77190772,77,2,0772,19,1,10,104,9119,,3,2,69,129,1,1,,1,80,07,03,10,07,045,2,5,6,146,9,18,9212,18,554,787,2,2,157,85,,2,3,
77WN00167,77190774,77,1,0774,19,1,13,132,7294,212,1,4,69,129,3,3,,2,101,09,03,10,07,044,25,3,4,124,9,18,9754,18,681,825,6,2,152,132,,4,1,
77WN00168,77190775,77,1,0775,19,1,12,820,8127,148,3,3,69,129,1,4,,1,66,11,03,12,09,039,22,5,6,161,9,18,9383,18,442,764,3,2,125,90,93,3,3,
77WN00169,77190777,77,1,0777,19,1,11,114,4552,190,5,7,68,128,1,1,,1,80,11,03,10,08,039,20,5,6,143,9,18,9874,18,548,941,6,2,136,99,,5,2,
77WN00170,77190778,77,2,0778,19,1,11,114,4552,,5,7,68,128,1,1,,1,72,09,03,10,08,039,16,6,8,143,9,18,9874,18,491,941,6,2,141,92,,5,2,
77WN00171,77190779,77,1,0779,19,1,10,101,7653,212,1,4,68,128,1,6,,2,97,09,03,10,08,037,7,2,3,110,9,18,9297,18,677,680,2,2,145,104,,4,1,
77WN00172,77190781,77,1,0781,19,1,11,113,9415,208,3,2,68,128,1,6,,1,89,12,03,10,08,035,6,3,5,146,9,18,9882,18,614,793,6,2,139,104,93,2,3,
77WN00173,77190782,77,1,0782,19,1,13,133,7021,142,5,5,68,128,1,4,,2,66,08,03,11,10,035,2,4,5,143,9,18,9685,18,426,898,6,2,137,115,93,4,2,
77WN00174,77190783,77,2,0783,19,1,13,133,7021,,5,5,68,128,1,2,,2,78,07,03,09,07,044,21,6,8,143,9,18,9685,18,527,898,6,2,155,106,,4,2,
77WN00175,77190784,77,1,0784,19,1,10,101,4584,228,5,7,68,128,1,6,,2,87,10,03,10,07,041,12,5,6,153,9,18,9297,18,601,862,2,2,147,101,,5,2,
77WN00176,77190785,77,1,0785,19,1,10,101,4584,117,5,7,68,128,1,6,,1,71,15,04,11,08,036,16,5,6,153,9,18,9297,18,476,862,2,2,101,101,93,5,2,
77WN00177,77190786,77,1,0786,19,1,12,950,9042,192,1,2,68,128,1,2,,1,85,10,03,09,08,035,2,2,4,136,9,18,9359,18,586,785,3,2,135,100,93,2,1,
77WN00178,77190787,77,2,0787,19,1,11,113,6584,,5,5,68,128,1,1,,1,64,15,03,11,08,043,16,3,4,143,9,18,9882,18,420,918,6,2,103,102,92,4,2,
77WN00179,77190788,77,2,0788,19,1,11,113,6584,,5,5,68,128,1,1,,1,74,13,03,10,08,043,9,2,4,143,9,18,9882,18,498,918,6,2,123,102,,4,2,
77WN00180,77190789,77,1,0789,19,1,13,134,9468,241,1,2,68,128,1,2,,2,86,09,03,09,08,040,11,6,7,136,9,18,0175,19,577,789,6,2,145,121,,2,1,
77WN00181,77190791,77,2,0791,19,1,13,133,8098,,3,3,68,128,1,3,,1,72,08,03,10,07,043,4,2,4,144,9,18,9685,18,496,780,6,2,140,85,,3,3,
77WN00182,77190792,77,2,0792,19,1,12,860,8004,,5,4,69,129,1,1,,1,67,07,03,10,07,036,15,3,4,153,9,18,9141,18,453,921,3,3,147,85,,4,2,
77WN00183,77190793,77,2,0793,19,1,11,111,7071,,8,5,68,128,1,1,,1,74,08,03,10,07,044,12,2,3,168,9,18,9990,18,516,834,6,2,146,79,,4,2,
77WN00184,77190794,77,2,0794,19,1,11,111,7071,,8,5,68,128,1,2,,1,59,09,03,11,10,025,10,4,5,168,9,18,9990,18,407,834,6,2,120,69,92,4,2,
77WN00185,77190795,77,1,0795,19,1,11,111,7071,150,7,5,68,128,1,2,,4,73,07,03,10,09,030,11,3,5,168,9,18,9990,18,504,834,6,2,139,85,93,4,3,
77WN00186,77190798,77,1,0798,19,1,12,850,8592,128,3,3,69,129,1,5,,1,71,14,03,10,08,035,14,5,6,127,9,18,9389,18,457,694,3,3,118,120,93,3,3,
77WN00187,77190799,77,1,0799,19,1,11,114,9216,178,3,2,68,128,1,1,,2,78,11,03,10,09,039,26,4,5,146,9,18,9874,18,517,775,6,2,139,118,,2,3,
77WN00188,77190800,77,2,0800,19,1,11,112,7289,,5,4,68,128,1,1,,2,81,09,03,09,07,040,6,2,3,153,9,18,9894,18,541,943,6,2,145,117,,4,2,
77WN00189,77190801,77,1,0801,19,1,11,112,7289,174,5,4,68,128,1,4,,2,81,09,03,09,08,036,16,2,4,153,9,18,9894,18,551,943,6,2,142,105,,4,2,
77WN00190,77190802,77,2,0802,19,1,13,133,7274,,3,4,68,128,1,1,,1,78,09,03,09,07,042,11,3,4,124,9,18,9685,18,518,727,6,2,134,117,,4,3,
77WN00191,77190803,77,1,0803,19,1,10,103,5688,191,3,6,69,129,1,2,,2,88,08,03,10,08,038,11,3,4,126,9,18,9149,18,583,947,2,3,161,128,17,4,3,
77WN00192,77190804,77,1,0804,19,1,12,800,4988,156,1,7,68,128,1,2,,1,90,10,03,09,08,042,16,2,3,153,9,18,9126,18,600,777,3,2,139,132,,5,1,
77WN00193,77190805,77,2,0805,19,1,12,840,8886,,3,2,68,128,1,1,,1,82,09,04,08,06,049,4,5,7,146,9,18,8854,18,565,865,3,2,145,97,,2,3,
77WN00194,77190806,77,1,0806,19,1,12,840,8886,138,4,2,63,123,1,4,07,1,72,08,05,11,09,038,9,2,4,,9,18,8854,18,494,,3,9,,112,93,2,3,
77WN00195,77190807,77,2,0807,19,1,10,104,9113,,1,2,68,128,1,1,,3,79,10,03,09,07,044,6,5,7,136,9,18,9212,18,538,787,2,2,135,102,,2,1,
77WN00196,77190808,77,2,0808,19,1,11,113,9291,,1,2,68,128,1,1,,1,73,10,03,09,08,040,6,3,4,136,9,18,9882,18,477,775,6,2,129,120,92,2,1,
77WN00197,77190810,77,1,0810,19,1,13,132,9495,161,3,2,68,128,1,4,,2,84,07,03,10,08,039,3,4,5,146,9,18,9754,18,577,861,6,2,162,101,,2,3,
77WN00198,77190811,77,1,0811,19,1,11,114,9426,224,3,2,68,128,1,2,,2,86,10,03,09,08,037,2,4,5,146,9,18,9874,18,601,787,6,2,148,91,,2,3,
77WN00199,77190812,77,1,0812,19,1,11,113,9491,182,1,2,68,128,1,6,,2,75,08,03,11,08,038,18,2,4,136,9,18,9882,18,515,767,6,2,138,91,93,2,1,
77WN00200,77190813,77,2,0813,19,1,12,900,7066,,1,5,68,128,1,1,,1,68,08,07,10,09,031,9,5,6,131,9,18,9045,18,469,740,3,2,108,80,,4,1,
77WN00201,77190815,77,2,0815,19,1,11,111,4263,,3,7,68,128,1,1,,2,69,12,03,10,09,036,7,2,4,133,9,18,9990,18,462,848,6,2,114,99,92,5,3,
77WN00202,77190816,77,2,0816,19,1,12,940,5372,,1,6,65,125,1,3,,1,79,06,03,09,08,044,29,4,5,148,9,18,9506,18,534,960,3,1,148,122,,4,1,
77WN00203,77190817,77,1,0817,19,1,13,132,8994,120,5,2,67,127,1,3,,2,61,08,03,12,09,027,18,3,5,146,9,18,9754,18,411,845,6,2,132,88,93,2,2,
77WN00204,77190818,77,2,0818,19,1,13,132,8994,,5,2,67,127,1,1,,1,53,09,03,12,11,028,14,4,5,146,9,18,9754,18,342,845,6,2,128,96,92,2,2,
77WN00205,77190819,77,2,0819,19,1,13,133,9407,,5,2,67,127,1,1,,1,72,09,03,09,08,037,20,5,6,146,9,18,9685,18,473,877,6,2,145,119,97,2,2,
77WN00206,77190820,77,1,0820,19,1,13,133,9407,116,5,2,67,127,1,4,,1,59,08,03,10,09,031,16,3,4,146,9,18,9685,18,377,877,6,2,133,111,93,2,2,
77WN00207,77190821,77,1,0821,19,1,13,133,7444,170,3,4,68,128,1,4,,2,82,08,03,09,07,043,20,2,4,124,9,18,9685,18,547,832,6,3,156,120,10,4,3,
77WN00208,77190822,77,1,0822,19,1,12,940,8425,175,5,3,67,127,1,2,,1,80,09,03,10,08,035,24,4,5,161,9,18,9506,18,561,1061,3,2,147,87,,3,2,
77WN00209,77190823,77,2,0823,19,1,12,940,8425,,5,3,67,127,1,1,,2,63,10,03,10,09,036,6,3,5,161,9,18,9506,18,431,1061,3,2,130,83,,3,2,
77WN00210,77190824,77,1,0824,19,1,10,102,7658,170,5,4,67,127,1,2,,1,72,06,03,10,08,035,14,4,5,167,9,18,9274,18,486,864,2,2,147,103,93,4,2,
77WN00211,77190825,77,1,0825,19,1,10,102,7658,131,5,4,67,127,1,2,,3,67,09,03,11,09,039,12,6,8,167,9,18,9274,18,445,864,2,2,133,105,93,4,2,
77WN00212,77190826,77,1,0826,19,1,11,112,9312,155,5,2,67,127,1,4,,1,76,09,03,09,09,036,2,4,5,146,9,18,9894,18,502,875,6,2,148,122,93,2,2,
77WN00213,77190827,77,2,0827,19,1,11,112,9312,,5,2,67,127,1,1,,1,56,09,03,11,10,035,6,3,5,146,9,18,9894,18,380,875,6,2,133,77,92,2,2,
77WN00214,77190828,77,1,0828,19,1,11,112,8080,248,1,3,67,127,1,4,,1,93,09,03,08,07,039,5,3,5,127,9,18,9894,18,654,800,6,2,146,99,,3,1,
77WN00215,77190829,77,1,0829,19,1,11,113,8943,147,3,2,67,127,1,2,,1,71,10,03,10,09,041,23,4,6,146,9,18,9882,18,480,831,6,2,139,100,93,2,3,
77WN00216,77190830,77,2,0830,19,1,11,113,8943,,4,2,62,122,1,4,07,1,69,08,03,10,09,033,9,3,4,,9,18,9882,18,489,,6,9,,94,92,2,3,
77WN00217,77190831,77,2,0831,19,1,11,112,6278,,7,5,67,127,1,1,,2,69,07,03,11,09,032,3,4,6,168,9,18,9894,18,472,825,6,2,134,90,,4,3,
77WN00218,77190832,77,2,0832,19,1,11,112,6278,,8,5,67,127,1,1,,1,45,06,03,15,11,021,21,4,5,168,9,18,9894,18,287,825,6,2,122,85,01,4,2,
77WN00219,77190833,77,1,0833,19,1,11,112,6278,163,8,5,68,128,1,4,,1,76,06,03,11,08,030,11,2,4,168,9,18,9894,18,514,825,6,3,157,102,,4,2,
77WN00220,77190835,77,2,0835,19,1,13,132,8742,,3,3,67,127,1,1,,1,88,09,03,09,07,048,24,5,6,161,9,18,9754,18,602,662,6,2,155,115,,3,3,
77WN00221,77190836,77,1,0836,19,1,12,920,4717,98,3,7,67,127,1,1,,1,54,14,03,14,09,029,13,2,4,123,9,18,9245,18,357,507,3,2,88,87,97,5,3,
77WN00222,77190841,77,2,0841,19,1,12,930,8455,,8,3,67,127,1,1,,1,71,08,03,10,07,043,3,3,5,144,9,18,9116,18,500,814,3,2,148,75,,3,2,
77WN00223,77190842,77,1,0842,19,1,12,930,8455,168,8,3,67,127,1,2,,1,76,07,03,10,07,040,25,5,6,144,9,18,9116,18,527,814,3,2,154,91,,3,2,
77WN00224,77190843,77,2,0843,19,1,12,930,8455,,8,3,67,127,1,1,,1,39,07,03,14,11,041,15,8,9,144,9,18,9116,18,244,814,3,2,131,80,92,3,2,
77WN00225,77190844,77,1,0844,19,1,11,112,7684,236,1,4,67,127,1,4,,1,90,07,03,09,07,037,9,4,5,124,9,18,9894,18,628,678,6,2,145,102,,4,1,
77WN00226,77190846,77,2,0846,19,1,11,112,7463,,3,4,67,127,1,1,,1,67,07,03,11,08,034,21,5,7,138,9,18,9894,18,457,770,6,2,131,90,,4,3,
77WN00227,77190847,77,2,0847,19,1,12,850,4200,,1,7,67,127,1,1,,2,68,15,03,10,08,046,13,5,6,143,9,18,9389,18,455,761,3,2,98,102,92,5,1,
77WN00228,77190848,77,2,0848,19,1,13,131,4152,,3,7,67,127,1,1,,1,74,05,03,11,08,037,11,4,5,153,9,18,0050,19,509,943,6,2,153,94,,5,3,
77WN00229,77190849,77,1,0849,19,1,13,134,6820,232,5,5,67,127,2,4,,1,87,06,03,10,09,034,25,3,4,156,9,18,0175,19,591,893,6,2,165,120,,4,2,
77WN00230,77190850,77,1,0850,19,1,13,134,6820,121,5,5,67,127,1,1,,2,71,08,08,11,08,035,19,3,4,156,9,18,0175,19,464,893,6,2,118,121,93,4,2,
77WN00231,77190851,77,1,0851,19,1,12,900,7633,148,8,4,67,127,1,4,,1,76,08,03,10,08,039,12,4,5,153,9,18,9045,18,499,870,3,2,144,126,,4,2,
77WN00232,77190852,77,2,0852,19,1,12,900,7633,,8,4,67,127,1,1,,3,56,15,03,10,10,037,10,3,4,153,9,18,9045,18,372,870,3,2,96,87,,4,2,
77WN00233,77190854,77,1,0854,19,1,10,102,7494,188,3,4,67,127,1,3,,2,72,06,03,10,07,041,14,5,8,167,9,18,9274,18,485,919,2,2,146,104,93,4,3,
77WN00234,77190855,77,1,0855,19,1,13,132,9230,178,1,2,66,126,1,2,,1,79,10,03,10,09,039,3,4,5,136,9,18,9754,18,533,775,6,2,135,118,93,2,1,
77WN00235,77190856,77,1,0856,19,1,12,820,8774,220,1,3,66,126,1,4,,1,81,09,03,09,07,048,18,2,3,127,9,18,9383,18,538,826,3,2,140,132,,3,1,
77WN00236,77190857,77,2,0857,19,1,12,850,8845,,5,2,66,126,1,1,,3,39,16,03,15,10,034,26,4,6,146,9,18,9389,18,255,673,3,2,81,69,,2,2,
77WN00237,77190859,77,2,0859,19,1,11,113,8623,,5,3,66,126,1,3,,2,69,10,03,11,08,039,8,2,4,161,9,18,9882,18,471,967,6,2,136,97,,3,2,
77WN00238,77190860,77,2,0860,19,1,11,113,8623,,5,3,66,126,1,3,,2,76,08,03,09,07,033,14,2,4,161,9,18,9882,18,515,967,6,2,146,111,,3,2,
77WN00239,77190861,77,1,0861,19,1,10,104,8055,104,1,3,67,127,1,1,,3,53,15,03,13,10,035,14,4,5,111,9,18,9212,18,324,581,2,3,91,119,93,3,1,
77WN00240,77190862,77,2,0862,19,1,12,920,9332,,8,2,66,126,1,2,,1,61,05,03,10,08,048,19,9,9,156,9,18,9245,18,413,853,3,2,162,90,,2,2,
77WN00241,77190863,77,1,0863,19,1,12,920,9332,163,7,2,66,126,1,2,,1,87,09,03,09,09,037,10,2,3,156,9,18,9245,18,606,853,3,2,157,107,,2,3,
77WN00242,77190865,77,2,0865,19,1,10,101,6424,,1,5,66,126,1,1,,3,77,07,03,09,07,045,16,3,4,143,9,18,9297,18,515,708,2,2,141,121,,4,1,
77WN00243,77190866,77,2,0866,19,1,13,133,9450,,5,2,66,126,1,1,,2,71,07,03,10,08,035,11,2,5,146,9,18,9685,18,490,901,6,2,153,93,,2,2,
77WN00244,77190867,77,2,0867,19,1,13,133,9450,,5,2,66,126,1,1,,1,64,06,03,10,08,035,27,3,5,146,9,18,9685,18,433,901,6,2,151,95,,2,2,
77WN00245,77190868,77,1,0868,19,1,12,830,8602,156,5,3,66,126,1,4,,2,56,14,03,11,10,040,25,4,5,161,9,18,9133,18,375,1004,3,2,107,88,,3,2,
77WN00246,77190869,77,2,0869,19,1,12,830,8602,,5,3,66,126,1,1,,2,52,12,03,12,11,040,14,5,6,161,9,18,9133,18,340,1004,3,2,118,92,92,3,2,
77WN00247,77190870,77,2,0870,19,1,10,104,7388,,1,4,66,126,1,1,,2,84,07,03,09,07,043,6,5,8,153,9,18,9212,18,573,904,2,2,146,118,,4,1,
77WN00248,77190871,77,2,0871,19,1,10,101,8000,,5,4,66,126,1,1,,1,71,10,03,10,07,044,25,5,6,124,9,18,9297,18,491,718,2,2,133,91,,4,2,
77WN00249,77190872,77,1,0872,19,1,10,101,8000,135,5,4,64,124,1,1,,3,60,09,03,10,09,039,23,3,4,124,9,18,9297,18,406,718,2,1,124,97,93,4,2,
77WN00250,77190873,77,2,0873,19,1,10,102,4934,,5,7,66,126,1,1,,1,67,06,03,11,09,036,12,2,5,153,9,18,9274,18,439,964,2,2,151,117,,5,2,
77WN00251,77190874,77,2,0874,19,1,10,102,4934,,5,7,66,126,1,1,,1,66,06,03,10,09,040,12,5,6,153,9,18,9274,18,443,964,2,2,153,102,,5,2,
77WN00252,77190875,77,2,0875,19,1,10,103,6266,,1,5,66,126,1,1,,1,82,07,03,10,08,037,19,2,3,143,9,18,9149,18,548,831,2,2,143,129,,4,1,
77WN00253,77190876,77,2,0876,19,1,11,114,8261,,3,3,67,127,1,1,,1,68,08,03,10,07,039,2,4,5,127,9,18,9874,18,463,796,6,3,143,92,92,3,3,
77WN00254,77190877,77,2,0877,19,1,10,103,4759,,5,7,66,126,1,1,,1,60,09,03,11,09,037,13,2,4,133,9,18,9149,18,404,808,2,2,130,91,92,5,2,
77WN00255,77190878,77,1,0878,19,1,10,103,4759,213,5,7,66,126,1,2,,1,89,10,03,09,09,033,13,2,3,133,9,18,9149,18,614,808,2,2,148,116,,5,2,
77WN00256,77190879,77,1,0879,19,1,10,102,5281,111,5,6,66,126,1,2,,2,64,07,03,10,08,038,17,5,6,137,9,18,9274,18,433,739,2,2,137,95,93,4,2,
77WN00257,77190880,77,2,0880,19,1,10,102,5281,,5,6,66,126,1,1,,1,71,06,03,10,08,036,14,2,4,137,9,18,9274,18,479,739,2,2,150,107,,4,2,
77WN00258,77190881,77,1,0881,19,1,11,113,5012,172,5,7,66,126,1,5,,1,83,08,03,11,09,034,19,4,5,143,9,18,9882,18,562,899,6,2,154,122,,5,2,
77WN00259,77190882,77,2,0882,19,1,11,113,5012,,5,7,66,126,1,2,,1,75,09,03,10,08,041,23,2,3,143,9,18,9882,18,509,899,6,2,145,109,,5,2,
77WN00260,77190883,77,1,0883,19,1,12,920,7521,142,5,4,66,126,1,6,,2,66,08,03,12,10,028,21,4,5,138,9,18,9245,18,435,849,3,2,132,112,93,4,2,
77WN00261,77190884,77,2,0884,19,1,12,920,7521,,5,4,66,126,1,2,,1,66,11,03,10,09,039,4,4,5,138,9,18,9245,18,433,849,3,2,124,115,92,4,2,
77WN00262,77190885,77,2,0885,19,1,12,800,6682,,5,5,66,126,1,1,,2,67,15,03,10,08,039,10,3,5,143,9,18,9126,18,456,804,3,2,103,96,92,4,2,
77WN00263,77190886,77,1,0886,19,1,12,800,6682,152,5,5,66,126,1,2,,2,78,13,03,10,09,037,17,5,6,143,9,18,9126,18,548,804,3,2,123,90,93,4,2,
77WN00264,77190887,77,1,0887,19,1,10,101,6260,234,1,6,66,126,1,6,,2,97,10,03,09,07,044,25,2,4,159,9,18,9297,18,649,855,2,2,143,152,,4,1,
77WN00265,77190888,77,1,0888,19,1,12,890,7610,131,5,4,66,126,1,4,,1,80,10,04,10,09,035,14,2,4,167,9,18,9191,18,541,868,3,2,134,118,,4,2,
77WN00266,77190889,77,2,0889,19,1,12,890,7610,,5,4,66,126,1,3,,1,68,10,03,10,09,036,8,2,4,167,9,18,9191,18,469,868,3,2,129,89,,4,2,
77WN00267,77190890,77,2,0890,19,1,11,114,7854,,1,4,66,126,1,1,,1,94,06,03,09,07,041,17,4,5,138,9,18,9874,18,641,901,6,2,160,132,,4,1,
77WN00268,77190891,77,1,0891,19,1,11,111,6699,127,5,5,66,126,1,2,,3,74,13,03,11,09,033,16,4,5,156,9,18,9990,18,502,932,6,2,116,107,93,4,2,
77WN00269,77190892,77,2,0892,19,1,11,111,6699,,5,5,66,126,1,1,,2,50,10,03,14,10,035,24,5,6,156,9,18,9990,18,325,932,6,2,114,90,92,4,2,
77WN00270,77190893,77,1,0893,19,1,11,112,8714,275,1,3,65,125,1,4,,1,81,06,03,10,07,036,25,3,4,127,9,18,9894,18,551,840,6,2,147,121,,3,1,
77WN00271,77190894,77,2,0894,19,1,10,101,8564,,5,3,65,125,1,1,,1,64,09,03,10,09,042,19,5,6,144,9,18,9297,18,426,731,2,2,141,107,,3,2,
77WN00272,77190895,77,2,0895,19,1,10,101,8564,,5,3,65,125,1,1,,1,57,10,03,09,08,042,10,3,4,144,9,18,9297,18,372,731,2,2,126,105,92,3,2,
77WN00273,77190896,77,2,0896,19,1,13,133,8141,,5,3,63,123,1,1,,1,43,15,03,12,10,031,16,3,4,144,9,18,9685,18,285,867,6,2,83,80,92,3,2,
77WN00274,77190897,77,2,0897,19,1,13,133,8141,,5,3,65,125,1,1,,1,67,08,03,10,07,035,12,4,5,144,9,18,9685,18,469,867,6,2,139,84,,3,2,
77WN00275,77190898,77,1,0898,19,1,10,103,8487,133,5,3,65,125,2,2,,1,66,10,03,11,09,035,26,4,5,161,9,18,9149,18,450,703,2,2,131,97,93,3,2,
77WN00276,77190900,77,2,0900,19,1,12,900,8995,,3,2,66,126,1,3,,2,66,09,03,10,08,033,6,2,4,136,9,18,9045,18,434,839,3,3,137,113,,2,3,
77WN00277,77190901,77,2,0901,19,1,12,920,7707,,5,4,65,125,1,1,,1,71,10,03,09,08,042,2,4,5,153,9,18,9245,18,485,992,3,2,134,104,,4,2,
77WN00278,77190902,77,2,0902,19,1,12,920,7707,,5,4,65,125,1,1,,1,58,09,03,13,08,034,19,4,5,153,9,18,9245,18,394,992,3,2,121,87,92,4,2,
77WN00279,77190903,77,2,0903,19,1,13,132,6520,,1,5,65,125,1,1,,1,82,09,03,08,07,055,20,5,6,118,9,18,9754,18,562,808,6,2,143,117,,4,1,
77WN00280,77190904,77,1,0904,19,1,10,103,6811,185,5,5,65,125,1,3,,1,82,07,03,10,08,033,2,4,5,143,9,18,9149,18,572,836,2,2,151,105,,4,2,
77WN00281,77190905,77,1,0905,19,1,10,103,6811,136,5,5,65,125,1,2,,1,60,10,03,12,09,033,22,3,5,143,9,18,9149,18,406,836,2,2,117,92,93,4,2,
77WN00282,77190907,77,2,0907,19,1,11,111,9440,,3,2,65,125,1,1,,1,64,09,03,10,09,039,27,4,5,146,9,18,9990,18,442,763,6,2,133,87,,2,3,
77WN00283,77190909,77,1,0909,19,1,10,104,5451,111,5,6,66,126,1,1,,1,57,12,03,13,10,030,3,3,4,0,9,18,9212,18,361,0,2,3,114,115,93,4,2,
77WN00284,77190910,77,1,0910,19,1,11,112,9358,115,5,2,65,125,1,1,,2,67,09,08,11,09,034,27,2,3,146,9,18,9894,18,457,873,6,2,120,99,93,2,2,
77WN00285,77190911,77,1,0911,19,1,11,112,9358,120,5,2,65,125,1,4,,2,66,11,03,10,08,037,12,2,3,146,9,18,9894,18,442,873,6,2,126,108,93,2,2,
77WN00286,77190912,77,2,0912,19,1,13,132,9394,,1,2,65,125,1,1,,2,67,06,03,10,09,036,25,2,4,136,9,18,9754,18,454,767,6,2,144,102,,2,1,
77WN00287,77190913,77,1,0913,19,1,10,101,8157,190,3,3,65,125,1,2,,1,88,12,03,10,06,047,12,3,4,161,9,18,9297,18,614,893,2,2,139,112,93,3,3,
77WN00288,77190914,77,1,0914,19,1,10,101,8157,114,5,3,66,126,3,1,,1,52,10,03,10,09,038,21,4,5,161,9,18,9297,18,317,893,2,3,128,121,93,3,2,
77WN00289,77190915,77,2,0915,19,1,11,114,6393,,5,5,65,125,1,1,,1,68,06,03,10,08,035,1,2,4,168,9,18,9874,18,467,871,6,2,146,96,10,4,2,
77WN00290,77190916,77,2,0916,19,1,11,114,6393,,5,5,65,125,1,1,,1,72,08,03,11,09,042,23,2,4,168,9,18,9874,18,485,871,6,2,148,114,,4,2,
77WN00291,77190917,77,1,0917,19,1,13,134,4359,185,5,7,65,125,2,2,,1,75,09,03,10,09,036,8,3,4,143,9,18,0175,19,524,999,6,2,142,95,,5,2,
77WN00292,77190918,77,1,0918,19,1,13,134,4359,186,5,7,65,125,1,2,,2,74,10,03,10,08,034,2,3,5,143,9,18,0175,19,512,999,6,2,131,100,93,5,2,
77WN00293,77190919,77,1,0919,19,1,12,910,8309,186,3,3,65,125,1,4,,2,72,10,04,11,09,035,21,3,4,144,9,18,9416,18,495,814,3,2,130,101,93,3,3,
77WN00294,77190920,77,1,0920,19,1,12,910,8309,130,5,3,65,125,1,2,,1,72,12,04,12,09,031,14,2,4,144,9,18,9416,18,510,814,3,2,120,83,93,3,2,
77WN00295,77190921,77,1,0921,19,1,10,101,8484,150,5,3,65,125,1,2,,1,74,12,03,09,09,040,14,4,6,144,9,18,9297,18,518,916,2,2,132,93,93,3,2,
77WN00296,77190922,77,1,0922,19,1,10,101,8484,138,5,3,65,125,1,2,,2,71,12,03,09,07,044,2,4,6,144,9,18,9297,18,494,916,2,2,126,92,93,3,2,
77WN00297,77190923,77,2,0923,19,1,10,104,8088,,5,3,65,125,1,1,,3,69,06,03,10,09,041,19,4,5,144,9,18,9212,18,458,805,2,2,160,117,,3,2,
77WN00298,77190924,77,2,0924,19,1,10,104,8088,,5,3,65,125,1,1,,3,84,06,04,09,07,043,4,5,6,144,9,18,9212,18,572,805,2,2,167,125,,3,2,
77WN00299,77190926,77,1,0926,19,1,11,113,6129,159,3,6,65,125,1,4,,1,80,09,04,10,08,038,10,3,5,159,9,18,9882,18,548,909,6,2,136,115,,4,3,
77WN00300,77190927,77,2,0927,19,1,11,112,8122,,5,3,65,125,1,1,,2,61,06,03,11,09,035,20,2,5,144,9,18,9894,18,418,733,6,2,148,87,92,3,2,
