UID,YR,SEX,ETAG,LB1,LINE,BPEN,DAM,DB1,DBRD,LINBR,TBR50,ADAM,WNAGE_60,WNAGE,CLR,HORN,BELLY,JAW,WNWT,F,N,T,C,L,CRIMP,SIDE,THIGH,THSCO,DENSITY,HAIR,WOOL,C53,ADG,C5758,C5960,LBRD,TBRE,CTBR,LNDAM,TM,PENIS,BAND,IDX,BRWT,ABN,DISP,CULLFOR,C79,CADAM_25
53WN01209,53,2,7238,4,65,031,6131,4,40,,1,2,67,127,1,1,06,1,65,09,04,08,08,037,11,2,3,2,26,2,2,,444,15,,40,1,1,,5,,1,130,86,,2,10,0,2
53WN01210,53,1,7239,4,62,081,4631,4,40,,1,4,67,127,1,2,06,1,80,12,03,07,09,047,9,3,3,1,26,2,3,,551,15,00,40,1,1,,5,3,1,137,100,,1,,0,4
53WN01211,53,1,7240,4,65,161,5902,4,40,,1,2,67,127,1,4,07,1,73,07,03,07,08,046,8,4,5,2,27,4,2,,513,15,,40,1,1,,5,5,1,155,78,,3,74,0,2
53WN01212,53,1,7241,4,65,041,6101,4,40,,1,2,67,127,1,4,06,1,85,13,05,07,05,040,10,2,3,2,25,2,2,,584,15,,40,1,1,,5,5,1,117,108,,3,10,0,2
53WN01213,53,2,7242,4,65,171,6151,4,40,,1,2,66,126,1,1,06,1,75,08,03,05,08,042,11,4,4,1,25,2,5,2,511,16,,40,1,1,,5,,1,152,106,,1,,0,2
53WN01214,53,1,7243,4,62,071,4897,4,40,,5,4,66,126,1,1,06,1,60,10,03,09,13,043,10,4,5,2,29,4,4,,379,16,00,40,5,2,,5,1,1,146,122,,3,12,0,4
53WN01215,53,1,7244,4,62,071,4897,4,40,,5,4,66,126,1,4,06,1,90,10,03,05,07,047,12,2,3,2,37,2,3,,619,16,00,40,5,2,,5,3,1,163,120,,1,,0,4
53WN01216,53,2,7245,4,62,151,4652,4,40,,5,4,66,126,1,1,05,1,82,07,03,06,05,043,5,3,3,1,27,2,3,2,571,16,00,40,5,2,,5,,1,164,100,,1,,0,4
53WN01217,53,2,7246,4,62,151,4652,4,40,,5,4,66,126,1,1,05,1,54,10,04,08,11,041,15,2,3,2,29,2,3,,349,16,00,40,5,2,,5,,1,132,100,,2,10,0,4
53WN01218,53,2,7247,4,65,011,6579,4,40,,1,2,66,126,1,1,05,1,80,05,03,06,07,041,11,2,3,2,23,2,2,1,571,16,,40,1,1,,5,,1,169,80,,1,,0,2
53WN01219,53,1,7248,4,62,021,5227,4,40,,1,3,66,126,1,1,07,1,90,13,05,08,11,032,10,2,3,2,27,2,3,,629,16,,40,1,1,,5,5,1,128,108,,1,,0,3
53WN01220,53,2,7250,4,62,161,4190,4,40,,3,5,65,125,1,1,03,1,91,13,03,06,04,051,8,3,4,2,26,2,3,,648,17,00,40,3,3,,5,,1,141,100,,2,12,0,4
53WN01221,53,2,7251,4,65,171,6421,4,40,,1,2,65,125,1,3,06,1,88,09,03,05,05,048,10,3,4,2,33,2,3,,614,17,,40,1,1,,5,,1,157,112,,2,10,0,2
53WN01222,53,1,7252,4,65,181,5826,4,40,,1,2,65,125,1,1,06,1,96,07,03,05,05,048,11,4,4,1,30,2,3,,670,17,,40,1,1,,5,5,1,172,122,,3,10,0,2
53WN01223,53,2,7253,4,65,131,6205,4,40,,1,2,65,125,1,1,07,1,71,09,04,06,07,037,12,2,3,2,28,2,2,1,490,17,,40,1,1,,5,,1,134,98,,1,,0,2
53WN01224,53,1,7254,4,65,141,6340,4,40,,1,2,64,124,1,4,07,1,91,09,03,04,06,045,9,2,3,2,24,2,3,,644,18,,40,1,1,,5,5,1,158,112,,1,,0,2
53WN01225,53,2,7255,4,65,141,6139,4,40,,1,2,64,124,1,1,05,1,81,09,03,05,05,046,13,3,4,2,35,2,3,,589,18,,40,1,1,,5,,1,149,80,,6,,0,2
53WN01226,53,2,7260,4,62,121,4112,4,40,,5,5,99,159,1,1,05,1,70,07,03,07,09,049,8,3,4,2,16,2,4,1,374,82,00,40,5,2,,5,,8,139,106,,1,,0,4
53WN01227,53,2,7261,4,62,121,4112,4,40,,5,5,64,124,1,1,06,1,84,09,05,07,06,043,9,3,3,1,24,2,3,,592,18,00,40,5,2,,5,,1,147,106,,2,13,0,4
53WN01228,53,1,7262,4,16,162,5958,4,40,12,1,2,64,124,1,4,05,1,72,09,03,06,08,039,12,3,3,1,25,2,2,,511,18,16,40,1,1,,1,2,1,144,86,,1,,0,2
53WN01229,53,1,7263,4,03,032,6452,4,40,24,1,2,64,124,1,4,06,1,73,15,03,07,08,035,10,2,3,2,26,2,2,,519,18,11,40,1,1,,1,3,1,115,86,,3,12,0,2
53WN01230,53,1,7264,4,62,141,5382,4,40,,1,3,64,124,2,4,06,1,86,08,03,06,06,044,8,3,3,1,22,2,2,,600,18,,40,1,1,,5,5,1,155,116,,1,,0,3
53WN01231,53,2,7265,4,15,152,5792,4,40,06,3,3,64,124,1,3,07,1,70,09,03,05,07,037,6,3,3,1,23,2,2,,492,18,01,40,3,3,,1,,1,140,90,,2,10,0,3
53WN01232,53,1,7267,4,65,161,6525,4,40,,1,2,64,124,2,1,06,1,74,09,03,07,08,036,11,3,4,2,27,2,2,,527,18,,40,1,1,,5,3,1,141,86,1,3,01,0,2
53WN01233,53,2,7268,4,04,042,3467,4,40,12,1,7,64,124,1,1,06,1,76,09,03,05,06,040,11,2,3,2,26,1,2,1,544,18,00,40,1,1,,1,,1,143,86,,1,,0,5
53WN01234,53,1,7269,4,65,121,6317,4,40,,1,2,64,124,1,4,06,1,88,10,03,05,07,035,10,2,3,2,38,2,2,,639,18,,40,1,1,,5,3,1,146,88,,1,,0,2
53WN01235,53,1,7270,4,01,012,4344,4,40,20,3,5,63,123,1,4,06,1,78,10,03,05,07,051,11,3,4,2,35,2,3,,556,19,21,40,3,3,,1,1,1,154,96,,6,,0,4
53WN01236,53,1,7271,4,73,017,6508,4,40,,1,2,63,123,1,4,07,1,76,13,03,07,10,044,8,2,3,2,25,2,3,,524,19,,40,1,1,,9,5,1,134,116,,1,,0,2
53WN01237,53,1,7272,4,08,082,5373,4,40,16,5,3,63,123,1,1,06,1,56,12,03,08,14,041,9,4,4,1,31,2,2,,384,19,13,40,5,2,,1,1,1,139,88,,3,10,0,3
53WN01238,53,2,7273,4,08,082,5373,4,40,16,5,3,63,123,3,1,05,1,59,14,03,07,11,045,9,3,4,2,26,2,2,,421,19,13,40,5,2,,1,,1,130,72,,2,40,0,3
53WN01239,53,2,7274,4,62,181,5262,4,40,,1,3,63,123,1,1,05,1,78,08,03,04,06,051,9,2,3,2,28,2,2,1,538,19,,40,1,1,,5,,1,155,118,,1,,0,3
53WN01240,53,2,7276,4,07,072,3824,4,40,21,3,6,63,123,1,1,06,1,68,09,03,06,08,042,11,2,3,2,19,2,2,1,480,19,12,40,3,3,,1,,1,149,90,,1,,0,4
53WN01241,53,2,7277,4,73,027,5191,4,40,,5,3,63,123,1,1,06,3,61,13,03,07,09,041,9,2,3,2,22,2,3,,434,19,,40,5,2,,9,,1,124,76,,2,35,0,3
53WN01242,53,2,7278,4,73,027,5191,4,40,,5,3,63,123,1,1,07,1,57,10,03,07,09,038,11,3,3,1,23,2,3,1,390,19,,40,5,2,,9,,1,133,90,,1,,0,3
53WN01243,53,1,7280,4,01,012,3846,4,40,24,3,6,63,123,1,1,05,1,87,12,03,07,08,039,10,2,2,1,30,2,2,,620,19,,40,3,3,,1,3,1,149,108,,1,,0,4
53WN01244,53,1,7282,4,62,101,4155,4,40,,1,5,63,123,1,4,07,1,92,11,05,06,06,031,11,2,2,1,30,2,2,,657,19,00,40,1,1,,5,5,1,130,112,,3,13,0,4
53WN01245,53,1,7283,4,62,071,1341,5,48,,5,6,63,123,1,4,09,1,75,12,03,08,09,030,9,2,3,2,25,2,2,,525,19,,40,5,2,,5,1,1,133,104,,1,,0,4
53WN01246,53,1,7284,4,62,071,1341,5,48,,5,6,63,123,1,2,06,1,63,12,03,05,06,039,12,3,4,2,27,2,2,,429,19,,40,5,2,,5,1,1,108,102,,3,10,0,4
53WN01247,53,2,7285,4,04,042,6638,4,40,29,1,2,63,123,1,1,06,1,81,09,03,06,08,047,10,4,5,2,38,2,2,1,574,19,26,40,1,1,,1,,1,166,104,,1,,0,2
53WN01248,53,1,7286,4,62,161,5123,4,40,,1,3,63,123,1,5,06,1,82,09,03,05,08,041,12,2,3,2,27,2,2,,585,19,,40,1,1,,5,5,1,150,100,,3,57,0,3
53WN01249,53,2,7287,4,18,182,1644,5,48,01,1,4,62,122,1,1,05,1,72,08,03,07,06,035,7,2,3,2,21,2,2,1,541,20,00,40,1,1,,1,,1,139,60,,1,,0,4
53WN01250,53,2,7288,4,73,117,5641,4,40,,5,3,62,122,1,1,07,1,58,09,03,08,10,035,14,4,4,1,35,2,2,1,410,20,,40,5,2,,9,,1,141,80,,1,,0,3
53WN01251,53,1,7289,4,73,117,5641,4,40,,5,3,62,122,1,1,06,1,69,09,03,08,11,037,13,3,3,1,25,2,2,,485,20,,40,5,2,,9,1,1,153,98,,1,,0,3
53WN01252,53,1,7290,4,62,041,3894,4,40,,1,6,62,122,1,1,07,1,100,09,03,07,05,037,11,2,3,2,29,2,3,,711,20,,40,1,1,,5,5,1,155,132,,1,,0,4
53WN01253,53,1,7291,4,14,142,1574,5,48,11,8,4,62,122,1,4,05,1,68,12,03,07,09,031,12,2,3,2,23,2,2,,507,20,00,40,7,3,,1,1,1,124,62,,3,10,0,4
53WN01254,53,1,7292,4,14,142,1574,5,48,11,7,4,62,122,1,6,07,1,67,05,03,08,08,040,8,3,4,2,27,2,2,,497,20,00,40,7,3,,1,3,1,162,64,1,3,40,0,4
53WN01255,53,2,7294,4,62,121,6446,4,40,,1,2,62,122,1,1,06,1,82,05,06,06,06,043,10,4,4,1,21,3,3,,579,20,,40,1,1,,5,,1,161,114,,2,13,0,2
53WN01256,53,1,7295,4,16,162,5041,4,40,10,5,4,62,122,1,5,08,1,76,08,03,06,09,037,10,2,3,2,25,2,2,,534,20,07,40,5,2,,1,3,1,162,108,,3,36,0,4
53WN01257,53,1,7296,4,16,162,5041,4,40,10,5,4,62,122,1,5,08,1,58,09,04,09,13,035,10,3,4,2,27,2,3,,408,20,07,40,5,2,,1,1,1,145,82,,3,50,0,4
53WN01258,53,2,7297,4,01,012,4378,4,40,19,5,5,62,122,1,1,07,1,72,11,03,06,09,037,10,2,2,1,33,2,2,2,507,20,18,40,5,2,,1,,1,148,102,,1,,0,4
53WN01259,53,1,7298,4,01,012,4378,4,40,19,5,5,62,122,1,1,07,1,89,09,03,06,08,037,11,2,3,2,25,2,2,,641,20,18,40,5,2,,1,5,1,170,108,,1,,0,4
53WN01260,53,1,7300,4,05,052,5783,4,40,16,3,3,62,122,1,5,05,1,71,11,03,06,09,039,12,3,4,2,29,4,2,,523,20,19,40,3,3,,1,4,1,139,72,,1,,0,3
53WN01261,53,1,7301,4,05,052,4209,4,40,20,3,5,62,122,1,7,06,1,64,09,03,08,10,034,12,2,3,2,23,3,2,,475,20,15,40,3,3,,1,4,1,142,60,,3,37,0,4
53WN01262,53,2,7304,4,62,141,5785,4,40,,1,3,62,122,1,1,05,3,89,12,03,04,05,046,9,4,5,2,20,2,3,2,623,20,,40,1,1,,5,,1,140,130,,1,,0,3
53WN01263,53,2,7305,4,14,142,0819,5,48,15,1,7,62,122,1,1,07,1,78,08,03,06,06,038,12,3,3,1,20,3,3,1,536,20,00,40,1,1,,1,,1,150,126,,1,,0,5
53WN01264,53,1,7306,4,13,132,4471,4,40,11,3,5,62,122,1,5,07,1,100,08,03,05,05,040,10,3,3,1,31,2,3,,751,20,18,40,3,3,,1,5,1,172,84,,1,,0,4
53WN01265,53,2,7307,4,03,032,5287,4,40,14,1,3,62,122,1,1,05,1,72,14,03,08,05,035,12,3,4,2,28,2,2,,502,20,22,40,1,1,,1,,1,110,108,,2,10,0,3
53WN01266,53,1,7308,4,62,091,0441,5,48,,1,8,62,122,1,4,07,1,100,14,03,06,06,036,10,2,3,2,31,2,2,,726,20,00,40,1,1,,5,4,1,135,114,,3,10,0,5
53WN01267,53,1,7312,4,18,182,6404,4,40,03,1,2,62,122,1,4,05,1,76,12,03,06,08,045,9,3,3,1,22,2,2,,536,20,01,40,1,1,,1,3,1,136,106,,3,36,0,2
53WN01268,53,1,7313,4,03,032,4801,4,40,13,5,4,62,122,1,5,07,1,65,11,03,08,09,037,10,2,3,2,30,2,3,,469,20,09,40,5,2,,1,2,1,137,78,,1,,0,4
53WN01269,53,1,7314,4,03,032,4801,4,40,13,5,4,62,122,1,2,06,1,71,09,03,09,10,036,9,4,6,3,39,2,3,,500,20,09,40,5,2,,1,2,1,155,100,,3,50,0,4
53WN01270,53,1,7315,4,11,112,4444,4,40,09,3,5,62,122,1,3,06,1,62,15,03,09,12,036,12,3,3,1,27,2,3,,431,20,19,40,3,3,,1,1,1,114,94,,3,12,0,4
53WN01271,53,1,7317,4,10,102,1705,5,48,,5,3,62,122,1,4,07,1,85,08,03,05,08,045,10,4,5,2,27,2,3,,589,20,,40,5,2,,1,4,1,171,132,,1,,0,3
53WN01272,53,1,7318,4,10,102,1705,5,48,,5,3,62,122,1,1,07,1,63,06,03,07,09,037,10,2,3,2,25,3,3,,415,20,,40,5,2,,1,2,1,157,124,,3,50,0,3
53WN01273,53,2,7319,4,14,142,6269,4,40,27,1,2,62,122,1,1,07,1,59,09,03,07,09,043,10,3,3,1,27,2,2,,418,20,17,40,1,1,,1,,1,144,80,,2,10,0,2
53WN01274,53,1,7320,4,04,042,5624,4,40,12,1,3,62,122,2,6,05,1,87,09,03,05,08,052,9,4,4,1,29,2,2,,613,20,02,40,1,1,,1,3,1,166,122,,3,37,0,3
53WN01275,53,1,7322,4,03,032,4546,4,40,15,1,4,62,122,1,5,06,1,101,11,03,06,05,051,10,4,4,1,26,2,2,,723,20,08,40,1,1,,1,2,1,162,128,,3,10,0,4
53WN01276,53,2,7323,4,62,111,4178,4,40,,4,5,69,129,1,1,05,1,81,07,03,05,07,037,12,2,3,2,21,2,3,1,544,13,00,40,3,3,,5,,5,154,108,,1,,0,4
53WN01277,53,2,7324,4,62,111,4178,4,40,,3,5,62,122,1,1,06,1,90,11,03,04,05,041,10,3,3,1,33,2,3,2,648,20,00,40,3,3,,5,,1,147,110,,1,,0,4
53WN01278,53,2,7325,4,62,121,5386,4,40,,3,3,62,122,2,1,06,2,85,09,05,06,06,037,10,3,4,2,23,2,3,2,615,20,,40,3,3,,5,,1,145,100,,1,,0,3
53WN01279,53,2,7326,4,02,022,3677,4,40,21,5,6,62,122,2,1,06,1,68,16,03,08,05,053,9,3,4,2,29,2,3,,489,20,09,40,5,2,,1,,1,120,84,,2,10,0,4
53WN01280,53,1,7327,4,02,022,3677,4,40,21,5,6,62,122,1,1,05,1,71,13,03,08,08,045,8,4,4,1,38,2,2,,498,20,09,40,5,2,,1,5,1,138,102,,1,,0,4
53WN01281,53,1,7328,4,03,032,3931,4,40,15,3,6,69,129,1,1,07,1,103,10,06,06,05,043,10,3,3,1,25,2,2,,696,13,07,40,3,3,,1,5,5,150,132,,7,,0,4
53WN01282,53,2,7329,4,04,042,6626,4,40,31,1,2,62,122,1,1,05,1,69,06,03,07,11,048,10,3,3,1,22,3,3,1,485,20,24,40,1,1,,1,,1,179,98,,1,,0,2
53WN01283,53,2,7330,4,05,052,3286,4,40,18,5,7,62,122,1,1,05,1,51,14,03,08,10,037,12,2,4,3,28,2,2,1,357,20,08,40,5,2,,1,,1,115,74,,1,,0,5
53WN01284,53,2,7331,4,05,052,3286,4,40,18,5,7,62,122,1,1,05,1,68,10,03,07,08,041,11,2,3,2,38,2,2,1,490,20,08,40,5,2,,1,,1,149,82,,1,,0,5
53WN01285,53,2,7332,4,07,072,5586,4,40,24,1,3,61,121,1,1,05,1,77,08,03,05,06,049,9,5,6,2,27,2,3,1,529,21,27,40,1,1,,1,,1,160,130,,1,,0,3
53WN01286,53,1,7333,4,11,112,6160,4,40,21,1,2,61,121,1,1,07,1,79,08,04,06,06,043,8,4,5,2,28,4,3,,564,21,08,40,1,1,,1,1,1,154,108,,1,,0,2
53WN01287,53,2,7334,4,04,042,6617,4,40,24,1,2,61,121,1,1,05,1,67,07,03,06,07,044,12,3,4,2,36,2,2,1,473,21,16,40,1,1,,1,,1,157,98,,1,,0,2
53WN01288,53,1,7335,4,62,031,5441,4,40,,1,3,61,121,2,2,06,1,79,09,04,06,09,034,11,2,2,1,25,2,2,,588,21,,40,1,1,,5,3,1,142,78,,3,58,0,3
53WN01289,53,2,7336,4,01,012,3172,4,40,17,1,8,61,121,1,1,04,3,84,09,03,05,06,046,10,4,4,1,29,2,4,2,587,21,18,40,1,1,,1,,1,158,130,,1,,0,5
53WN01290,53,2,7338,4,11,112,1459,5,48,12,1,5,61,121,3,1,05,1,92,09,03,04,05,051,10,4,5,2,22,3,4,,650,21,00,40,1,1,,1,,1,165,134,1,2,01,0,4
53WN01291,53,1,7339,4,73,147,3989,4,40,,3,6,61,121,1,3,05,1,64,08,03,06,09,039,8,3,3,1,30,2,3,,461,21,,40,3,3,,9,3,1,143,82,,1,,0,4
53WN01292,53,1,7341,4,17,172,5534,4,40,17,3,3,61,121,2,5,04,1,91,09,03,05,06,060,9,4,5,2,20,2,4,,658,21,08,40,3,3,,1,3,1,176,114,,1,,0,3
53WN01293,53,1,7342,4,15,152,4201,4,40,09,1,5,61,121,1,4,07,1,77,09,05,07,07,040,13,2,3,2,25,3,3,,547,21,01,40,1,1,,1,5,1,138,108,,3,10,0,4
53WN01294,53,2,7343,4,18,182,1254,5,48,07,5,6,61,121,1,1,06,1,67,11,03,05,09,043,10,3,4,2,20,2,2,1,464,21,00,40,5,2,,1,,1,145,108,,1,,0,4
53WN01295,53,2,7344,4,18,182,1254,5,48,07,5,6,61,121,1,1,05,1,77,09,03,05,08,047,9,4,5,2,26,2,3,1,549,21,00,40,5,2,,1,,1,165,106,,1,,0,4
53WN01296,53,2,7345,4,65,131,6065,4,40,,1,2,61,121,1,1,06,1,83,11,03,05,06,042,11,2,2,1,29,2,3,,588,21,,40,1,1,,5,,1,143,118,,7,,0,2
53WN01297,53,1,7346,4,09,092,4352,4,40,02,5,5,61,121,1,2,07,1,58,08,03,08,10,033,10,2,2,1,24,2,2,,421,21,03,40,5,2,,1,1,1,143,70,,1,,0,4
53WN01298,53,2,7347,4,09,092,4352,4,40,02,5,5,61,121,1,5,06,1,63,08,03,06,08,039,9,3,4,2,24,2,3,,453,21,03,40,5,2,,1,,1,149,82,,2,10,0,4
53WN01299,53,1,7348,4,04,042,4460,4,40,15,5,5,61,121,2,1,06,1,49,12,03,08,14,038,11,2,3,2,39,2,2,,324,21,03,40,5,2,,1,1,1,131,98,,3,10,0,4
53WN01300,53,1,7349,4,04,042,4460,4,40,15,5,5,61,121,4,6,06,1,71,08,03,07,09,039,9,4,5,2,33,2,2,,521,21,03,40,5,2,,1,2,1,160,80,,3,40,0,4
53WN01301,53,2,7350,4,62,051,4937,4,40,,1,4,61,121,1,3,06,3,61,09,03,09,09,036,11,2,3,2,19,2,2,,430,21,00,40,1,1,,5,,1,132,90,,2,35,0,4
53WN01302,53,1,7353,4,65,071,5978,4,40,,1,2,61,121,1,4,06,1,75,12,03,07,09,041,11,3,4,2,21,2,3,,535,21,,40,1,1,,5,1,1,135,103,,3,12,0,2
53WN01303,53,2,7354,4,62,011,4226,4,40,,5,5,61,121,1,1,05,1,72,09,03,05,06,041,9,2,2,1,21,2,2,1,512,21,00,40,5,2,,5,,1,148,100,,1,,0,4
53WN01304,53,2,7355,4,62,011,4226,4,40,,5,5,61,121,1,1,06,1,70,07,03,06,09,043,10,3,3,1,22,2,3,1,488,21,00,40,5,2,,5,,1,166,110,,1,,0,4
53WN01305,53,2,7356,4,05,052,4229,4,40,33,5,5,61,121,2,1,05,1,55,12,03,09,12,037,10,4,5,2,26,2,3,,393,21,05,40,5,2,,1,,1,139,74,,2,10,0,4
53WN01306,53,1,7357,4,05,052,4229,4,40,33,5,5,61,121,4,4,06,1,75,12,03,08,09,037,10,2,2,1,25,3,3,,547,21,05,40,5,2,,1,5,1,148,88,,3,40,0,4
53WN01307,53,2,7359,4,15,152,1438,5,48,06,3,5,68,128,1,1,06,1,85,09,04,06,04,045,9,3,3,1,20,2,3,1,588,14,00,40,3,3,,1,,5,144,98,,1,,0,4
53WN01308,53,1,7360,4,16,162,3350,4,40,12,1,7,68,128,2,2,06,1,40,08,03,09,13,034,9,4,5,2,25,1,2,,259,14,09,40,1,1,,1,1,5,119,68,,3,10,0,5
53WN01309,53,1,7361,4,65,091,6056,4,40,,1,2,68,128,1,5,07,1,82,07,03,06,06,044,7,4,4,1,17,2,2,,566,14,,40,1,1,,5,5,5,154,96,,1,,0,2
53WN01310,53,2,7362,4,73,137,4740,4,40,,1,4,61,121,1,1,05,1,76,07,03,05,06,047,10,3,4,2,29,4,4,1,531,21,00,40,1,1,,9,,1,154,118,,1,,0,4
53WN01311,53,1,7363,4,14,142,1565,5,48,13,1,4,68,128,1,2,06,1,89,10,03,06,07,041,7,4,4,1,19,2,4,,609,14,00,40,1,1,,1,4,5,147,110,,1,,0,4
53WN01312,53,2,7364,4,16,162,5080,4,40,21,1,3,68,128,3,1,06,1,64,09,03,07,09,034,9,3,3,1,25,2,2,,431,14,06,40,1,1,,1,,5,132,88,,2,10,0,3
53WN01313,53,1,7365,4,16,162,6592,4,40,13,1,2,60,120,1,1,06,1,85,09,03,06,08,047,9,3,3,1,25,2,3,,618,22,17,40,1,1,,1,2,1,165,108,,1,,0,2
53WN01314,53,2,7367,4,73,067,4813,4,40,,1,4,60,120,1,1,07,3,76,09,07,07,06,043,8,2,3,2,31,2,2,,548,22,00,40,1,1,,9,,1,130,102,,2,35,0,4
53WN01315,53,1,7368,4,16,162,5844,4,40,10,1,2,95,155,1,1,08,1,60,07,03,09,11,037,13,2,2,1,25,2,2,,326,86,09,40,1,1,,1,1,8,131,94,,3,10,0,2
53WN01316,53,1,7371,4,73,177,0526,5,48,,7,8,67,127,1,1,06,1,88,10,03,06,05,041,11,3,4,2,20,2,2,,606,15,,40,7,3,,9,3,5,142,110,,1,,0,5
53WN01317,53,2,7372,4,10,102,1765,5,48,15,1,2,67,127,1,1,05,1,85,08,03,05,06,041,12,2,3,2,20,2,2,1,587,15,,40,1,1,,1,,5,153,104,,1,,0,2
53WN01318,53,1,7373,4,03,032,5467,4,40,16,1,3,67,127,1,1,05,1,96,09,03,06,07,046,9,5,6,2,20,2,2,,687,15,08,40,1,1,,1,5,5,164,88,,6,,0,3
53WN01319,53,1,7374,4,73,177,5663,4,40,,5,3,67,127,1,1,06,1,85,08,03,07,09,039,5,3,4,2,20,3,4,,598,15,,40,5,2,,9,3,5,165,90,,1,,0,3
53WN01320,53,1,7375,4,73,177,5663,4,40,,5,3,67,127,1,2,07,1,77,12,03,06,08,039,11,2,3,2,27,3,4,,524,15,,40,5,2,,9,2,5,134,104,,3,12,0,3
53WN01321,53,1,7376,4,73,037,4691,4,40,,5,4,67,127,1,6,06,1,77,13,03,06,09,041,10,2,3,2,24,2,3,,517,15,00,40,5,2,,9,4,5,133,114,,3,36,0,4
53WN01322,53,2,7377,4,73,037,4691,4,40,,5,4,67,127,1,1,07,1,74,08,03,06,07,038,9,2,3,2,21,2,3,1,509,15,00,40,5,2,,9,,5,150,94,,1,,0,4
53WN01323,53,2,7378,4,73,167,5289,4,40,,5,3,67,127,1,1,05,1,63,09,05,08,07,038,8,3,4,2,22,2,2,,428,15,,40,5,2,,9,,5,127,86,,2,10,0,3
53WN01324,53,1,7379,4,73,167,5289,4,40,,5,3,67,127,1,4,06,1,69,07,03,06,09,049,8,5,6,2,24,2,2,,466,15,,40,5,2,,9,1,5,160,98,,1,,0,3
53WN01325,53,1,7380,4,14,142,1607,5,48,11,5,4,67,127,1,4,07,1,67,13,03,08,10,043,8,4,4,1,22,2,3,,446,15,00,40,5,2,,1,1,5,130,104,,3,12,0,4
53WN01326,53,1,7381,4,14,142,1607,5,48,11,5,4,67,127,1,2,08,1,83,08,03,06,08,045,10,4,4,1,27,2,3,,581,15,00,40,5,2,,1,1,5,167,92,,1,,0,4
53WN01327,53,2,7382,4,73,037,5535,4,40,,5,3,67,127,2,1,05,1,56,12,03,08,09,038,8,3,4,2,20,2,3,,370,15,,40,5,2,,9,,5,118,90,1,3,01,0,3
53WN01328,53,2,7383,4,73,037,5535,4,40,,5,3,67,127,1,1,05,1,64,09,03,07,08,032,10,3,4,2,20,2,2,1,444,15,,40,5,2,,9,,5,134,76,,1,,0,3
53WN01329,53,2,7384,4,01,012,3852,4,40,34,5,6,67,127,1,1,07,1,57,06,03,07,09,034,7,2,3,2,19,2,2,1,406,15,,40,5,2,,1,,5,154,54,,1,,0,4
53WN01330,53,1,7385,4,01,012,3852,4,40,34,5,6,67,127,1,1,08,1,84,10,04,06,07,032,11,2,3,2,15,2,2,,587,15,,40,5,2,,1,3,5,148,94,,1,,0,4
53WN01331,53,1,7386,4,73,017,5231,4,40,,1,3,67,127,1,5,07,1,115,10,06,06,03,040,12,3,3,1,19,2,2,,805,15,,40,1,1,,9,4,5,148,128,,3,36,0,3
53WN01332,53,1,7387,4,10,102,4714,4,40,05,1,4,67,127,1,2,06,1,87,08,03,05,06,038,11,4,4,1,20,2,4,,580,15,00,40,1,1,,1,1,5,147,134,,1,,0,4
53WN01333,53,2,7388,4,73,117,3809,4,40,,1,6,67,127,1,1,05,1,98,08,04,05,07,047,10,3,3,1,20,2,3,2,671,15,,40,1,1,,9,,5,166,128,,1,,0,4
53WN01334,53,1,7389,4,12,122,1553,5,48,08,1,5,67,127,1,4,05,1,99,07,03,06,05,041,14,2,3,2,22,3,3,,688,15,00,40,1,1,,1,3,5,166,116,,6,,0,4
53WN01335,53,2,7390,4,14,142,1210,5,48,13,1,6,67,127,1,1,05,1,81,09,03,06,05,047,10,3,4,2,21,2,2,1,575,15,00,40,1,1,,1,,5,146,80,,1,,0,4
53WN01336,53,1,7391,4,04,042,4076,4,40,21,3,5,67,127,1,5,06,1,63,08,03,08,11,037,8,4,5,2,21,2,2,,427,15,19,40,3,3,,1,1,5,146,88,,3,10,0,4
53WN01337,53,1,7393,4,16,162,5752,4,40,19,1,3,67,127,1,2,07,1,99,08,03,05,06,037,8,4,4,1,19,2,2,,702,15,07,40,1,1,,1,5,5,164,98,,1,,0,3
53WN01338,53,1,7394,4,15,152,1259,5,48,10,1,6,67,127,1,5,07,1,92,10,03,05,06,043,8,4,4,1,19,2,3,,630,15,00,40,1,1,,1,4,5,148,120,,1,,0,4
53WN01339,53,2,7395,4,10,102,5186,4,40,,5,3,67,127,1,1,06,1,66,14,03,07,10,033,7,3,4,2,23,2,3,,446,15,,40,5,2,,1,,5,117,94,,2,10,0,3
53WN01340,53,2,7396,4,10,102,5186,4,40,,5,3,67,127,1,1,07,1,86,07,03,07,08,031,12,4,4,1,20,2,3,2,595,15,,40,5,2,,1,,5,165,104,,1,,0,3
53WN01341,53,1,7397,4,13,132,5156,4,40,23,3,3,67,127,1,1,06,1,58,13,03,09,12,033,9,3,3,1,23,2,2,,375,15,08,40,3,3,,1,1,5,117,104,,3,12,0,3
53WN01342,53,1,7399,4,09,092,1145,5,48,06,5,6,67,127,1,7,07,1,63,10,03,07,08,036,9,3,3,1,25,2,2,,411,15,02,40,5,2,,1,1,5,129,108,,3,37,0,4
53WN01343,53,2,7400,4,09,092,1145,5,48,06,5,6,67,127,1,1,07,1,90,07,03,05,05,047,6,4,4,1,26,2,4,1,620,15,02,40,5,2,,1,,5,173,112,,1,,0,4
