UID,IDLAMB,YR,ETAG,LBRD,SEX,LINE,STM,PEN,TYB,TB,TR,AGE,ADAM,CADAM,BAND,DAYBN,DAYWN,WNAGE,TIM,BRWT,JUWT,WNWT,ADG,WT120,CLR,JAW,HORN,FACE,RGRP,TRT,LOT,BPEN,RMK,SIRE,SBRD,DAM,DBRD,LNDAM,PD,CAUSE,DAYDIS,TBRE,TBR17,IDX,MENB,MELW,PD2,CUWT,SAWT,EBVLWW,CLPG1,CLPG2,CLPG3,DNA,EBVSIRE,EBVDAM
99WN02076, 99111027,99,R1027,11,2,18,07,e.1,5,1,1,1.0,1,1,2,116,223,107,16,13.0,38,51,0.355,56,1,1,,,0,C,,,,S8530,10,S9596,10,12,3,93,270,1,1,92,1.78,116.0,3,57,0,,0,0,0,,,
99WN02077, 99111028,99,R1028,11,3,18,07,e.1,5,1,1,1.0,1,1,2,116,223,107,6,11.0,58,89,0.729,98,1,1,,,0,R,,,,S8530,10,S9234,10,11,3,93,270,1,1,128,1.78,124.4,3,99,0,,0,0,0,,,
99WN02078, 99111029,99,R1029,11,3,18,07,e.2,5,1,1,1.0,1,1,2,116,223,107,15,10.3,47,72,0.577,80,1,1,,,0,C,,,PNEU,S8050,10,S9020,10,12,3,93,270,1,1,115,1.78,120.8,3,86,0,,0,0,0,,,
99WN02079, 99111030,99,R1030,11,2,18,07,e.1,5,1,1,1.0,1,1,2,117,223,106,20,12.0,31,45,0.311,49,1,1,,,0,R,XXX,,RUNT,S8530,10,S9674,10,11,X,93,277,1,1,87,1.78,114.6,X,51,0,,0,0,0,,,
99WN02080, 99111031,99,R1031,11,3,18,43,e.0,5,1,1,1.0,1,1,2,117,223,106,5,10.4,49,75,0.609,84,1,1,,,0,F,,,,S8872,10,S9090,10,13,3,93,270,1,1,104,1.78,121.6,3,86,0,,0,0,0,,,
99WN02081, 99111032,99,R1032,11,2,18,07,e.1,5,1,1,1.0,1,1,2,117,223,106,10,11.3,52,72,0.573,80,1,1,,,0,R,, 53,,S8530,10,S9482,10,11,2,92,266,1,1,110,1.78,120.8,2,83,84,,0,0,0,,,
99WN02082, 99111033,99,R1033,11,3,18,43,e.1,8,2,1,1.0,1,1,2,117,223,106,12,10.7,54,78,0.635,87,1,1,,,0,F,,,,S8530,10,S9269,10,13,3,93,270,3,2,107,1.88,122.2,3,96,0,,0,0,0,,,
99WN02083, 99111036,99,R1036,11,3,18,07,e.3,5,1,1,1.0,1,1,2,117,223,106,13,12.0,38,62,0.472,69,1,1,,,0,M,,,,S7855,10,S9279,10,10,3,93,270,1,1,107,1.78,118.6,3,79,0,,0,0,0,,,
99WN02084, 99111037,99,R1037,11,2,18,43,e.0,5,1,1,1.0,1,1,2,118,223,105,4,10.6,48,61,0.48,68,1,1,,,0,F,, 63,,S8872,10,S9501,10,13,2,92,266,1,1,97,1.78,118.4,2,68,74,,0,0,0,,,
99WN02085, 99111038,99,R1038,11,2,18,07,e.0,5,1,1,1.0,1,1,2,118,223,105,15,11.7,53,81,0.66,91,1,1,,,0,C,, 52,,S8872,10,S9805,10,12,2,92,266,1,1,118,1.78,123.0,2,85,91,,0,0,0,,,
99WN02086, 99111039,99,R1039,11,3,18,43,e.2,5,1,1,1.0,1,1,2,119,223,104,20,8.1,36,60,0.499,68,1,1,,,0,F,,,WEAK,S8050,10,S9570,10,13,3,93,270,1,1,93,1.78,118.4,3,67,0,,0,0,0,,,
99WN02087, 99111042,99,R1042,11,2,18,07,e.0,5,1,1,1.0,1,1,2,119,223,104,11,11.5,48,69,0.553,78,1,1,,,0,C,, 54,,S8872,10,S9181,10,12,2,92,266,1,1,108,1.78,120.4,2,82,86,,0,0,0,,,
99WN02088, 99111043,99,R1043,11,3,18,07,e.2,5,1,1,1.0,1,1,2,120,223,103,21,12.4,45,75,0.608,85,1,1,,,0,R,,,,S8050,10,S9558,10,11,3,93,270,1,1,118,1.78,121.8,3,83,0,,0,0,0,,,
99WN02089, 99111044,99,R1044,11,3,18,43,e.0,5,1,1,1.0,1,1,2,120,223,103,5,11.2,54,85,0.717,97,1,1,,,0,M,,,,S8872,10,S9437,10,10,3,93,270,1,1,114,1.78,124.2,3,93,0,,0,0,0,,,
99WN02090, 99111045,99,R1045,11,3,18,43,e.1,5,1,1,1.0,1,1,2,120,223,103,20,13.4,50,74,0.588,84,1,1,,,0,F,,,,S8530,10,S9228,10,13,3,93,270,1,1,104,1.78,121.6,3,86,0,,0,0,0,,,
99WN02091, 99111046,99,R1046,11,3,18,43,e.0,5,1,1,1.0,1,1,2,120,223,103,19,10.8,45,73,0.604,83,1,1,,,0,C,XXX,,SCOURS,S8872,10,S8998,10,12,X,93,277,1,1,104,1.78,121.4,X,79,0,,0,0,0,,,
99WN02092, 99111048,99,R1048,11,3,18,43,e.0,5,1,1,1.0,1,1,2,121,223,102,20,12.8,42,67,0.531,77,1,1,,,0,C,,,,S8872,10,S9387,10,12,3,93,270,1,1,99,1.78,120.2,3,76,0,,0,0,0,,,
99WN02093, 99111050,99,R1050,11,2,18,07,e.2,5,1,1,1.0,1,1,2,122,223,101,2,11.0,39,59,0.475,68,1,1,,,0,C,,,,S8050,10,S9391,10,12,3,93,270,1,1,101,1.78,118.4,3,65,0,,0,0,0,,,
99WN02094, 99111051,99,R1051,11,2,18,43,e.0,5,1,1,1.0,1,1,2,122,223,101,12,10.2,37,65,0.543,75,1,1,,,0,M,, 63,GOITER,S8872,10,S9167,10,10,2,92,266,1,1,102,1.78,119.8,2,78,80,,0,0,0,,,
99WN02095, 99111052,99,R1052,11,2,18,43,e.0,5,1,1,1.0,1,1,2,123,223,100,19,11.7,48,76,0.643,89,1,1,,,0,F,, 61,,S8872,10,S9565,10,13,2,92,266,1,1,113,1.78,122.6,2,87,91,,0,0,0,,,
99WN02096, 99111053,99,R1053,11,2,18,07,e.1,5,1,1,1.0,1,1,2,123,223,100,22,10.8,43,74,0.632,87,1,1,,,0,F,, 53,,S8530,10,S9689,10,13,6,19,268,1,1,115,1.78,122.2,6,83,88,,0,0,0,,,
99WN02097, 99111054,99,R1054,11,2,18,43,e.2,5,1,1,1.0,1,1,2,123,223,100,8,8.8,35,55,0.462,64,1,1,,,0,F,,,,S8050,10,S9140,10,13,3,93,270,1,1,94,1.78,117.6,3,64,0,,0,0,0,,,
99WN02098, 99111055,99,R1055,11,3,18,07,e.1,8,2,1,1.0,1,1,2,124,223,99,15,8.5,39,64,0.561,76,1,1,,,0,F,,,GOITER,S8530,10,S9784,10,13,3,93,270,3,2,112,1.88,120.0,3,71,0,,0,0,0,,,
99WN02099, 99111057,99,R1057,11,3,18,07,e.1,5,1,1,1.0,1,1,2,124,223,99,6,10.8,38,65,0.547,76,1,1,,,0,R,,,,S8530,10,S9310,10,11,3,93,270,1,1,112,1.78,120.0,3,78,0,,0,0,0,,,
99WN02100, 99111059,99,R1059,11,2,18,43,e.2,5,1,1,1.0,1,1,2,126,223,97,12,8.9,39,49,0.413,58,1,1,,,0,C,,,,S8050,10,S9648,10,12,3,93,270,1,1,89,1.78,116.4,3,54,0,,0,0,0,,,
99WN02101, 99111060,99,R1060,11,2,18,07,e.0,5,1,1,1.0,1,1,2,126,223,97,2,11.6,32,51,0.406,60,1,1,,,0,F,,,,S8872,10,S9320,10,13,3,93,270,1,1,95,1.78,116.8,3,67,0,,0,0,0,,,
99WN02102, 99111062,99,R1062,11,3,18,07,e.2,5,1,1,1.0,1,1,2,128,223,95,18,14.8,45,76,0.644,92,1,1,,,0,C,,,BIG,S8050,10,S9522,10,12,3,93,270,1,1,123,1.78,123.2,3,92,0,,0,0,0,,,
99WN02103, 99111063,99,R1063,11,2,18,07,e.2,5,1,1,1.0,1,1,2,130,223,93,15,11.2,45,69,0.622,86,1,1,,,0,R,, 54,,S8050,10,S9706,10,11,2,92,266,1,1,114,1.78,122.0,2,81,85,,0,0,0,,,
99WN02104, 99111064,99,R1064,11,2,18,07,e.0,5,1,1,1.0,1,1,2,131,223,92,21,12.4,43,65,0.572,81,1,1,,,0,M,, 56,,S8872,10,S9601,10,10,2,92,266,1,1,111,1.78,121.0,2,74,77,,0,0,0,,,
99WN02105, 99111065,99,R1065,11,3,18,43,e.2,5,1,1,1.0,1,1,2,132,223,91,15,9.0,39,70,0.67,89,1,1,,,0,F,,,GOITER,S8050,10,S9237,10,13,3,93,270,1,1,108,1.78,122.6,3,85,0,,0,0,0,,,
99WN02106, 99111066,99,R1066,11,2,18,07,e.1,5,1,1,1.0,1,1,2,134,223,89,22,10.6,38,61,0.566,79,1,1,,,0,R,, 56,,S8530,10,S9887,10,11,2,92,266,1,1,109,1.78,120.6,2,76,73,,0,0,0,,,
99WN02107, 99111068,99,R1068,11,3,18,07,e.2,5,1,1,1.0,1,1,2,134,223,89,12,9.2,32,59,0.56,76,1,1,,,0,F,,,,S8050,10,S9124,10,13,3,93,270,1,1,112,1.78,120.0,3,72,0,,0,0,0,,,
99WN02108, 99111070,99,R1070,11,2,18,07,e.2,5,1,1,1.0,1,1,2,135,223,88,2,13.3,40,67,0.61,87,1,1,,,0,C,, 56,,S8050,10,S9768,10,12,2,92,266,1,1,115,1.78,122.2,2,75,80,,0,0,0,,,
99WN02109, 99111071,99,R1071,11,2,18,43,e.3,5,1,1,1.0,1,1,2,135,223,88,3,10.6,38,57,0.527,74,1,1,,,0,M,,,,S7855,10,S9225,10,10,3,93,270,1,1,101,1.78,119.6,3,64,0,,0,0,0,,,
99WN02110, 99111072,99,R1072,11,3,18,43,e.2,5,1,1,1.0,1,1,2,136,223,87,16,11.0,42,65,0.621,85,1,1,,,0,F,,,,S8050,10,S9646,10,13,3,93,270,1,1,105,1.78,121.8,3,76,0,,0,0,0,,,
99WN02111, 99109978,99,S9978,10,2,11,07,14,5,1,1,3.0,3,3,1,87,221,134,18,13.0,77,101,0.657,92,1,1,,,0,R,, 44,4TEATS,S8442,10,S6679,10,11,2,92,266,1,1,111,1.55,107.6,2,111,116,,0,0,0,,,
99WN02112, 99109979,99,S9979,10,2,11,07,13,5,1,1,3.0,3,3,1,87,221,134,23,11.5,74,89,0.578,81,1,1,,,0,R,, 46,HAIRY,S7808,10,S6832,10,11,2,92,266,1,1,109,1.84,117.0,2,104,108,,0,0,0,,,
99WN02113, 99109980,99,S9980,10,2,10,07,24,5,1,1,2.0,2,2,1,87,221,134,1,9.4,66,85,0.564,77,1,1,,,0,M,SAV,e.1,PNEU,S7990,10,S8382,10,10,1,,0,1,1,104,1.69,112.7,1,94,97,,0,0,0,,,
99WN02114, 99109981,99,S9981,10,3,11,07,12,8,2,2,4.0,4,4,1,88,221,133,8,10.6,52,72,0.462,66,1,1,,,0,R,,,PNEU,S7874,10,S6203,10,11,3,93,270,5,5,93,1.98,96.4,3,84,0,,0,0,0,,,
99WN02115, 99109982,99,S9982,10,3,11,07,12,8,2,2,4.0,4,4,1,88,221,133,22,10.3,73,90,0.599,82,1,1,,,0,R,,,T,S7874,10,S6203,10,11,T,99,365,5,5,103,1.98,96.4,T,,0,,0,0,0,,,
99WN02116, 99109983,99,S9983,10,2,12,07,90,8,2,1,4.0,4,4,1,88,221,133,4,11.0,64,83,0.541,76,1,1,,,0,C,XXX,XXX,"X, POLYPAY?",S8595,10,S6325,10,12,X,93,277,3,2,100,1.86,105.7,X,95,92,,0,0,0,,,
99WN02117, 99109985,99,S9985,10,2,11,07,11,8,2,2,3.0,3,3,1,88,221,133,23,8.5,64,80,0.538,73,1,1,,,0,R,, 48,,S8224,10,S6944,10,11,2,92,266,5,6,100,1.69,109.5,2,92,99,,0,0,0,,,
99WN02118, 99109986,99,S9986,10,2,11,07,11,8,2,2,3.0,3,3,1,88,221,133,23,10.7,57,85,0.559,78,1,1,,,0,R,, 53,,S8224,10,S6944,10,11,2,92,266,5,4,103,1.69,109.5,2,83,88,,0,0,0,,,
99WN02119, 99109987,99,S9987,10,1,12,43,89,8,2,2,5.0,5,4,1,88,221,133,10,12.3,68,86,0.554,79,1,1,7,,0,C,,,H7,S8575,10,S4443,10,12,3,93,250,5,5,98,1.61,118.6,3,92,0,,0,0,0,,,
99WN02120, 99109988,99,S9988,10,2,12,43,89,8,2,2,5.0,5,4,1,88,221,133,14,10.8,66,78,0.505,71,1,1,,,0,C,,e.3,4TEATS,S8575,10,S4443,10,12,1,,0,5,5,99,1.61,118.6,1,91,0,,0,0,0,,,
99WN02121, 99109989,99,S9989,10,3,12,07,87,5,1,1,3.0,3,3,1,88,221,133,4,12.5,83,98,0.643,90,1,1,,,0,C,,,,S8268,10,S6587,10,12,3,93,270,1,1,112,1.55,104.2,3,112,0,,0,0,0,,,
99WN02122, 99109992,99,S9992,10,1,11,07,12,9,3,1,4.0,4,4,1,89,221,132,1,7.4,61,77,0.527,71,1,1,,,0,R,,,PNEU,S7874,10,S5900,10,11,3,93,250,7,2,98,2.11,132.0,3,82,0,,0,0,0,,,
99WN02123, 99109994,99,S9994,10,1,12,07,89,8,2,1,4.0,4,4,1,89,221,132,18,11.6,91,111,0.753,102,1,1,,,0,C,,,,S8575,10,S6301,10,12,1,,0,3,2,108,1.73,112.3,1,119,0,,0,0,0,,,
99WN02124, 99109995,99,S9995,10,1,13,07,33,8,2,2,3.0,3,3,1,89,221,132,6,11.2,78,94,0.627,86,1,1,,,0,F,,,,S8098,10,S7518,10,13,1,,0,5,4,94,1.55,102.5,1,102,0,,0,0,0,,,
99WN02125, 99109996,99,S9996,10,2,13,07,33,8,2,2,3.0,3,3,1,89,221,132,11,8.7,57,73,0.487,67,1,1,,,0,F,,e.2,,S8098,10,S7518,10,13,1,,0,5,6,93,1.55,102.5,1,88,0,,0,0,0,,,
99WN02126, 99109997,99,S9997,10,2,11,07,12,8,2,2,3.0,3,3,1,89,221,132,23,10.8,70,88,0.585,81,1,1,,,0,R,,e.0,,S7874,10,S7262,10,11,1,,0,5,5,119,1.84,139.4,1,104,0,,0,0,0,,,
99WN02127, 99109998,99,S9998,10,2,11,07,12,8,2,2,3.0,3,3,1,89,221,132,7,10.4,68,90,0.603,83,1,1,,,0,R,,e.0,,S7874,10,S7262,10,11,1,,0,5,5,121,1.84,139.4,1,100,0,,0,0,0,,,
99WN02128, 99109999,99,S9999,10,2,12,07,84,8,2,1,3.0,3,3,1,89,221,132,6,10.6,88,108,0.738,99,1,1,,,0,C,,e.0,HYPERHOCKS,S7847,10,S7513,10,12,1,,0,3,2,112,1.69,100.5,1,122,0,,0,0,0,,,
99WN02129, 99447015,99,T7015,44,1,ID,02,43T,8,2,1,2.0,2,2,1,88,221,133,6,10.7,83,95,0.634,87,1,1,,,I,I,,,,00064,00,T5928,44,ID,1,,0,3,2,107,1.7,121.0,1,111,0,,0,0,0,,,
99WN02130, 99447016,99,T7016,44,1,ID,02,43T,8,2,1,2.0,2,2,1,88,221,133,13,10.5,83,112,0.763,102,1,1,,,I,I,,,,00064,00,T5928,44,ID,1,,0,3,2,116,1.7,121.0,1,119,0,,0,0,0,,,
99WN02131, 99447018,99,T7018,44,1,ID,02,42T,8,2,2,2.0,2,2,1,89,221,132,18,9.0,52,77,0.515,71,1,1,,,I,I,,,,04052,00,T6287,44,ID,3,93,250,5,5,94,1.7,113.7,3,87,0,,0,0,0,,,
99WN02132, 99447019,99,T7019,44,2,ID,02,42T,8,2,2,2.0,2,2,1,89,221,132,13,8.1,61,82,0.56,75,1,1,,,I,I,,e.6,ENTR,04052,00,T6287,44,ID,1,,0,5,5,103,1.7,113.7,1,97,0,,0,0,0,,,
99WN02133, 99447021,99,T7021,44,1,ID,02,43T,8,2,2,7.0,7,5,1,91,221,130,15,9.1,69,84,0.576,78,1,1,,,I,I,,,CR.FR.FOOT-1,00064,00,T3372,44,48,3,93,250,5,6,92,1.59,99.7,3,94,0,,0,0,0,,,
99WN02134, 99447022,99,T7022,44,1,ID,02,43T,8,2,2,7.0,7,5,1,91,221,130,16,12.0,78,103,0.7,96,1,1,,,I,I,,,SCUR2,00064,00,T3372,44,48,1,,0,5,4,103,1.59,99.7,1,111,0,,0,0,0,,,
99WN02135, 99447023,99,T7023,44,1,ID,02,43T,8,2,1,2.0,2,2,1,91,221,130,8,12.4,77,103,0.697,96,1,1,,,I,I,,,,00064,00,T6220,44,ID,1,,0,3,2,104,1.7,100.9,1,113,0,,0,0,0,,,
99WN02136, 99447025,99,T7025,44,2,ID,02,42T,5,1,1,7.0,7,5,1,91,221,130,14,13.8,86,97,0.64,91,1,1,,,I,I,,e.6,,04052,00,T3016,44,48,1,,0,1,1,109,1.5,103.2,1,115,0,,0,0,0,,,
99WN02137, 99447026,99,T7026,44,2,ID,02,42T,9,3,2,3.0,3,3,1,91,221,130,7,11.0,70,88,0.592,82,1,1,,,I,I,,e.6,,04052,00,T5188,44,ID,1,,0,8,5,118,1.81,135.2,1,97,0,,0,0,0,,,
99WN02138, 99447027,99,T7027,44,1,ID,02,42T,9,3,2,3.0,3,3,1,91,221,130,15,10.2,73,85,0.575,79,1,1,,,I,I,,,,04052,00,T5188,44,ID,1,,0,8,5,109,1.81,135.2,1,96,0,,0,0,0,,,
99WN02139, 99447028,99,T7028,44,1,ID,02,42T,9,3,1,3.0,3,3,1,91,221,130,1,11.1,88,118,0.822,110,1,1,,,I,I,,,,04052,00,T5188,44,ID,1,,0,7,2,128,1.81,135.2,1,127,0,,0,0,0,,,
99WN02140, 99447029,99,T7029,44,2,ID,02,41T,8,2,2,7.0,7,5,1,91,221,130,20,12.7,67,84,0.548,79,1,1,,,I,I,,e.4,,T6440,44,T2732,44,48,1,,0,5,5,93,1.41,87.2,1,103,0,,0,0,0,,,
99WN02141, 99447030,99,T7030,44,1,ID,02,41T,8,2,2,7.0,7,5,1,91,221,130,5,11.4,87,103,0.705,96,1,1,,,I,I,,,87 lbwn Lisa,T6440,44,T2732,44,48,3,93,250,5,5,97,1.41,87.2,3,110,0,,0,0,0,,,
99WN02142, 99447031,99,T7031,44,1,ID,02,42T,8,2,2,7.0,7,5,1,92,221,129,11,12.0,71,85,0.566,80,1,1,,,I,I,,,,04052,00,T3192,44,48,1,,0,5,5,101,1.68,116.2,1,99,0,,0,0,0,,,
99WN02143, 99447032,99,T7032,44,2,ID,02,42T,8,2,2,7.0,7,5,1,92,221,129,4,10.7,66,80,0.537,75,3,1,,,I,I,,,"BLK.DOT,SPINE",04052,00,T3192,44,48,Z,93,260,5,5,105,1.68,116.2,Z,91,0,,0,0,0,,,
99WN02144, 99447033,99,T7033,44,1,ID,02,43T,8,2,2,7.0,7,5,1,92,221,129,9,13.8,72,90,0.591,85,1,1,,,I,I,,,,00064,00,T3045,44,48,1,,0,5,5,106,1.59,120.2,1,103,0,,0,0,0,,,
99WN02145, 99447034,99,T7034,44,2,ID,02,43T,8,2,2,7.0,7,5,1,92,221,129,1,13.2,72,92,0.611,87,1,1,,,I,I,,e.4,,00064,00,T3045,44,48,1,,0,5,5,114,1.59,120.2,1,102,0,,0,0,0,,,
99WN02146, 99447035,99,T7035,44,2,ID,02,43T,8,2,2,2.0,2,2,1,92,221,129,13,12.7,70,85,0.56,80,1,1,,,I,I,,e.5,,00064,00,T6185,44,ID,1,,0,5,4,111,1.7,122.6,1,101,0,,0,0,0,,,
99WN02147, 99447036,99,T7036,44,2,ID,02,43T,8,2,2,2.0,2,2,1,92,221,129,13,10.4,59,77,0.516,72,1,1,,,I,I,,e.4,,00064,00,T6185,44,ID,1,,0,5,6,106,1.7,122.6,1,88,0,,0,0,0,,,
99WN02148, 99447037,99,T7037,44,1,ID,02,e.4,5,1,1,1.0,1,1,1,92,221,129,8,10.1,60,68,0.449,64,1,1,,,I,I,,,Found 6/30/99,T5505,44,T6450,44,ID,3,93,250,1,1,85,1.57,101.9,3,76,0,,0,0,0,,,
99WN02149, 99447038,99,T7038,44,2,ID,02,42T,9,3,1,7.0,7,5,1,92,221,129,7,11.0,76,97,0.667,91,1,1,,,I,I,,e.6,,04052,00,T3046,44,48,1,,0,7,2,108,1.86,102.2,1,109,0,,0,0,0,,,
99WN02150, 99447039,99,T7039,44,2,ID,02,42T,9,3,1,7.0,7,5,1,92,221,129,11,11.2,53,66,0.425,62,1,1,,,I,I,, 41,,04052,00,T3046,44,48,2,92,266,7,2,89,1.86,102.2,2,80,85,,0,0,0,,,
99WN02151, 99447041,99,T7041,44,1,ID,02,41T,8,2,2,3.0,3,3,1,92,221,129,9,12.0,68,82,0.543,77,1,1,,,I,I,,,,T6440,44,T5597,44,ID,3,93,250,5,5,89,1.38,94.6,3,96,0,,0,0,0,,,
99WN02152, 99447042,99,T7042,44,1,ID,02,41T,8,2,2,3.0,3,3,1,92,221,129,17,11.0,66,85,0.574,80,1,1,,,I,I,,,,T6440,44,T5597,44,ID,3,93,250,5,5,91,1.38,94.6,3,91,0,,0,0,0,,,
99WN02153, 99447043,99,T7043,44,1,ID,02,42T,5,1,2,2.0,2,2,1,93,221,128,15,10.5,77,91,0.629,86,1,1,,,I,I,,,,04052,00,T6114,44,ID,1,,0,3,4,105,1.53,117.0,1,96,0,,0,0,0,,,
99WN02154, 99447044,99,T7044,44,1,ID,02,43T,8,2,2,3.0,3,3,1,93,221,128,19,12.1,65,82,0.546,78,1,1,,,I,I,,,,00064,00,T5586,44,ID,3,93,250,5,5,97,1.52,109.1,3,96,0,,0,0,0,,,
99WN02155, 99447045,99,T7045,44,2,ID,02,43T,8,2,2,3.0,3,3,1,93,221,128,7,12.0,58,76,0.5,72,1,1,,,I,I,,e.5,,00064,00,T5586,44,ID,1,,0,5,5,99,1.52,109.1,1,92,0,,0,0,0,,,
99WN02156, 99447046,99,T7046,44,2,ID,02,41T,8,2,2,3.0,3,3,1,93,221,128,5,10.3,55,73,0.49,69,1,1,,,I,I,, 39,4TEATS,T6440,44,T5649,44,ID,2,92,266,5,6,99,1.67,113.4,2,88,94,,0,0,0,,,
99WN02157, 99447047,99,T7047,44,1,ID,02,41T,8,2,2,3.0,3,3,1,93,221,128,14,12.3,57,70,0.451,66,1,1,,,I,I,,,,T6440,44,T5649,44,ID,3,93,250,5,4,91,1.67,113.4,3,78,0,,0,0,0,,,
99WN02158, 99447048,99,T7048,44,2,ID,02,43T,8,2,2,3.0,3,3,1,94,221,127,6,12.8,63,79,0.521,75,1,1,,,I,I,,e.4,,00064,00,T5466,44,ID,1,,0,5,5,108,1.67,123.4,1,93,0,,0,0,0,,,
99WN02159, 99447049,99,T7049,44,1,ID,02,43T,8,2,2,3.0,3,3,1,94,221,127,8,13.5,67,86,0.571,82,1,1,,,I,I,,,,00064,00,T5466,44,ID,1,,0,5,5,105,1.67,123.4,1,94,0,,0,0,0,,,
99WN02160, 99447050,99,T7050,44,2,ID,02,42T,8,2,2,2.0,2,2,1,94,221,127,9,9.1,45,60,0.401,57,1,1,,,I,I,,,,04052,00,T5853,44,ID,7,97,221,5,5,96,1.7,122.6,7,,0,,0,0,0,,,
99WN02161, 99447051,99,T7051,44,1,ID,02,42T,8,2,2,2.0,2,2,1,94,221,127,4,10.2,59,85,0.589,81,1,1,,,I,I,,,,04052,00,T5853,44,ID,3,93,250,5,5,104,1.7,122.6,3,91,0,,0,0,0,,,
99WN02162, 99447052,99,T7052,44,2,ID,02,41T,5,1,1,2.0,2,2,1,94,221,127,18,13.6,77,94,0.633,90,1,1,,,I,I,,e.5,,T6440,44,T5927,44,ID,1,,0,1,1,102,1.37,91.0,1,109,0,,0,0,0,,,
99WN02163, 99447053,99,T7053,44,1,ID,02,43T,8,2,2,3.0,3,3,1,95,221,126,12,13.1,81,96,0.658,92,1,1,,,I,I,,,,00064,00,T5609,44,ID,1,,0,5,5,112,1.67,124.1,1,114,0,,0,0,0,,,
99WN02164, 99447054,99,T7054,44,1,ID,02,43T,8,2,2,3.0,3,3,1,95,221,126,13,12.8,52,68,0.438,65,1,1,,,I,I,,,PINK,00064,00,T5609,44,ID,3,93,250,5,5,96,1.67,124.1,3,82,0,,0,0,0,,,
99WN02165, 99447055,99,T7055,44,1,ID,02,41T,8,2,2,8.0,8,5,H,95,229,134,1,12.8,0,86,0.546,78,1,1,,,I,I,,,,T6440,44,T1861,44,48,3,93,250,5,3,88,1.41,89.7,3,89,0,,0,0,0,,,
99WN02166, 99447056,99,T7056,44,1,ID,02,41T,8,2,2,8.0,8,5,H,95,229,134,1,9.4,0,81,0.534,74,1,1,,,I,I,,,,T6440,44,T1861,44,48,3,93,250,5,7,85,1.41,89.7,3,84,0,,0,0,0,,,
99WN02167, 99447057,99,T7057,44,2,ID,02,42T,8,2,2,8.0,8,5,1,96,221,125,7,11.2,65,77,0.526,74,1,1,,,I,I,, 39,,04052,00,T1917,44,48,2,92,266,5,5,102,1.5,113.0,2,88,92,,0,0,0,,,
99WN02168, 99447058,99,T7058,44,2,ID,02,42T,8,2,2,8.0,8,5,1,96,221,125,22,10.7,63,81,0.562,78,1,1,,,I,I,,e.6,,04052,00,T1917,44,48,1,,0,5,5,105,1.5,113.0,1,91,0,,0,0,0,,,
99WN02169, 99447059,99,T7059,44,1,ID,02,42T,8,2,2,7.0,7,5,1,96,221,125,23,13.5,65,84,0.564,81,1,1,,,I,I,,,,04052,00,T3427,44,48,3,93,250,5,5,94,1.68,100.3,3,98,0,,0,0,0,,,
99WN02170, 99447060,99,T7060,44,1,ID,02,42T,8,2,2,7.0,7,5,1,96,221,125,15,13.0,59,77,0.512,74,1,1,,,I,I,,,,04052,00,T3427,44,48,3,93,250,5,5,90,1.68,100.3,3,89,0,,0,0,0,,,
99WN02171, 99447061,99,T7061,44,2,ID,02,42T,9,3,2,7.0,7,5,2,97,223,126,21,12.8,72,95,0.652,91,1,1,,,I,I,,e.6,,04052,00,T2991,44,48,1,,0,8,5,109,1.68,103.4,1,110,0,,0,0,0,,,
99WN02172, 99447062,99,T7062,44,1,ID,02,42T,9,3,2,7.0,7,5,2,97,223,126,4,11.4,69,99,0.695,95,1,1,,,I,I,,,,04052,00,T2991,44,48,1,,0,8,5,104,1.68,103.4,1,108,0,,0,0,0,,,
99WN02173, 99447064,99,T7064,44,2,ID,02,42T,8,2,2,2.0,2,2,2,97,223,126,4,11.6,65,80,0.543,77,1,1,,,I,I,,e.6,,04052,00,T6011,44,ID,1,,0,5,5,104,1.7,112.9,1,98,0,,0,0,0,,,
99WN02174, 99447065,99,T7065,44,1,ID,02,42T,8,2,2,2.0,2,2,2,97,223,126,18,11.6,75,113,0.805,108,1,1,,,I,I,,,,04052,00,T6011,44,ID,1,,0,5,5,116,1.7,112.9,1,113,0,,0,0,0,,,
99WN02175, 99447066,99,T7066,44,1,ID,02,41T,9,3,2,7.0,7,5,2,98,223,125,16,9.7,67,94,0.674,91,1,1,,,I,I,,,,T6440,44,T3184,44,48,1,,0,8,5,98,1.59,94.0,1,102,0,,0,0,0,,,
99WN02176, 99447067,99,T7067,44,1,ID,02,41T,9,3,2,7.0,7,5,2,98,223,125,19,9.2,68,97,0.702,93,1,1,,,I,I,,,X,T6440,44,T3184,44,48,3,93,250,8,5,99,1.59,94.0,3,95,0,,0,0,0,,,
99WN02177, 99447068,99,T7068,44,3,ID,02,41T,9,3,2,7.0,7,5,2,98,223,125,11,13.2,66,82,0.55,79,3,1,,,I,I,,,BLK.R.HIP,T6440,44,T3184,44,48,3,93,270,8,5,95,1.59,94.0,3,86,0,,0,0,0,,,
99WN02178, 99447069,99,T7069,44,2,ID,02,41T,8,2,2,7.0,7,5,2,98,223,125,14,12.8,64,83,0.562,80,1,1,,,I,I,,e.4,,T6440,44,T2863,44,48,1,,0,5,5,99,1.59,96.8,1,95,0,,0,0,0,,,
99WN02179, 99447071,99,T7071,44,1,ID,02,42T,8,2,2,7.0,7,5,2,98,223,125,18,12.2,67,100,0.702,96,1,1,,,I,I,,,,04052,00,T3026,44,48,1,,0,5,5,111,1.77,116.4,1,110,0,,0,0,0,,,
