UID,YR,SEX,ETAG,LB1,LINE,BPEN,DAM,DB1,DBRD,LINBR,TBR50,ADAM,WNAGE_60,WNAGE,CLR,HORN,BELLY,JAW,WNWT,F,N,T,C,L,CRIMP,SIDE,THIGH,THSCO,C4951,TBRE,CTBR,CADAM_25,SIRE,SB1,C59,ADG,ADG6061,LBRD,LNDAM,TM,ADG67,BAND,IDX,BRWT,ABN,DISP,CULLFOR,C79,C80
56WN00134,56,1,4656,1,23,230,3346,1,11,19,1,5,72,132,1,7,10,1,86,09,03,08,08,039,14,2,2,1,,1,1,4,4169,1,,553,55,11,23,1,3,1,159,130,,,,0,
56WN00135,56,1,4657,1,32,320,3253,1,11,17,3,6,71,131,1,4,10,1,92,11,03,08,09,046,12,2,2,1,,3,3,4,4164,1,,612,61,11,32,1,2,1,166,118,,,,0,
56WN00136,56,1,4658,1,32,320,3253,1,11,17,4,6,71,131,1,5,10,1,80,11,04,09,10,036,14,2,2,1,,3,3,4,4164,1,,536,53,11,32,1,6,1,147,98,,3,10,0,
56WN00137,56,1,4659,1,63,580,3575,1,11,,5,5,71,131,1,7,10,1,61,11,03,09,09,033,14,2,2,1,,5,2,4,4202,1,,403,40,11,20,6,3,1,125,82,,3,17,0,
56WN00138,56,2,4660,1,63,580,3575,1,11,,5,5,71,131,1,3,07,1,65,09,03,08,09,038,12,2,2,1,,5,2,4,4202,1,,437,43,11,20,6,7,1,145,78,,,,0,
56WN00139,56,2,4665,1,32,320,3098,1,11,16,3,6,71,131,1,1,06,1,78,09,03,07,08,042,12,2,2,1,,3,3,4,4164,1,,516,51,11,32,1,6,1,156,104,,,,0,
56WN00140,56,2,4666,1,63,600,2924,1,11,,5,7,71,131,1,3,09,1,62,10,04,09,09,036,14,2,3,2,,5,2,5,4150,1,,406,40,11,27,6,6,1,132,88,,,,0,
56WN00141,56,2,4667,1,63,600,2924,1,11,,5,7,71,131,1,3,06,2,68,09,04,07,07,032,14,2,2,1,,5,2,5,4150,1,,456,45,11,27,6,6,1,134,82,,,,0,
56WN00142,56,1,4668,1,27,270,4109,1,11,24,5,2,70,130,1,7,09,1,59,11,04,11,11,033,15,2,2,1,,5,2,2,3789,1,,398,39,11,27,1,8,1,139,72,,,,0,
56WN00143,56,2,4669,1,27,270,4109,1,11,24,5,2,70,130,1,3,09,1,46,09,03,10,11,030,15,2,2,1,,5,2,2,3789,1,,306,30,11,27,1,6,1,137,62,,,,0,
56WN00144,56,1,4670,1,23,230,3924,1,11,17,3,3,70,130,1,7,12,6,63,11,04,11,11,027,18,2,2,1,,3,3,3,4169,1,,406,40,11,23,1,6,1,127,102,,3,34,0,
56WN00145,56,1,4671,1,63,580,3303,1,11,,5,5,70,130,1,7,10,1,76,10,03,08,09,036,16,2,2,1,,5,2,4,4202,1,,514,51,11,20,6,4,1,147,92,,3,17,0,
56WN00146,56,2,4672,1,63,580,3303,1,11,,5,5,70,130,1,3,09,1,65,12,04,08,09,034,16,2,2,1,,5,2,4,4202,1,,434,43,11,20,6,4,1,124,86,,2,10,0,
56WN00147,56,1,4673,1,32,321,2933,1,11,25,3,7,70,130,1,5,11,1,90,12,04,07,09,036,14,2,2,1,,3,3,5,7491,1,,603,60,11,32,1,3,1,151,116,,,,0,
56WN00148,56,2,4675,1,24,240,4357,1,11,31,1,2,70,130,1,1,10,1,62,10,03,09,09,035,15,2,2,1,,1,1,2,4110,1,,397,39,11,24,1,7,1,139,104,,,,0,
56WN00149,56,2,4676,1,19,190,3728,1,11,26,1,4,70,130,1,3,10,1,74,10,04,08,07,036,12,2,2,1,,1,1,4,4179,1,,497,49,11,19,1,7,1,136,94,,,,0,
56WN00150,56,2,4677,1,63,610,3887,1,11,,1,3,70,130,3,3,10,1,80,09,04,08,08,028,16,1,2,2,,1,1,3,4213,1,,525,52,11,27,6,5,1,137,118,,2,40,0,
56WN00151,56,1,4678,1,19,190,3699,1,11,31,1,4,70,130,1,7,10,1,78,13,03,09,10,034,13,2,2,1,,1,1,4,4179,1,,518,51,11,19,1,8,1,137,106,,,,0,
56WN00152,56,2,4679,1,32,321,3926,1,11,25,1,3,70,130,1,1,07,2,69,10,03,08,09,033,10,2,3,2,,1,1,3,7491,1,,445,44,11,32,1,5,1,138,112,,,,0,
56WN00153,56,1,4680,1,63,550,2579,1,11,,1,8,70,130,1,7,09,2,72,11,04,08,09,037,13,2,2,1,,1,1,5,4319,1,,438,43,11,20,6,8,1,126,150,,3,17,0,
56WN00154,56,2,4682,1,34,340,2571,1,11,33,5,8,69,129,1,3,06,1,60,09,04,09,09,031,17,2,3,2,,5,2,5,4079,1,,400,40,11,34,1,0,1,140,84,,,,0,
56WN00155,56,1,4683,1,34,340,2571,1,11,33,5,8,69,129,1,7,09,1,62,11,03,09,09,034,14,2,3,2,,5,2,5,4079,1,,420,42,11,34,1,0,1,138,78,,3,51,0,
56WN00156,56,2,4684,1,63,570,3090,1,11,,1,6,69,129,1,3,06,1,71,12,04,07,07,044,15,2,3,2,,1,1,4,4289,1,,473,47,11,20,6,3,1,122,100,,2,12,0,
56WN00157,56,2,4685,1,20,200,3607,1,11,37,1,5,69,129,1,3,10,1,74,10,04,07,08,041,16,2,2,1,,1,1,4,3302,1,,481,48,11,20,1,1,1,145,120,,,,0,
56WN00158,56,1,4686,1,27,270,3413,1,11,31,5,5,69,129,1,7,08,1,53,14,03,11,12,030,11,2,2,1,,5,2,4,3789,1,,344,34,11,27,1,4,1,119,86,,3,10,0,
56WN00159,56,1,4687,1,27,270,3413,1,11,31,5,5,69,129,1,7,10,1,54,12,03,12,13,031,16,2,2,1,,5,2,4,3789,1,,343,34,11,27,1,3,1,133,98,,,,0,
56WN00160,56,2,4688,1,23,230,3855,1,11,17,1,3,69,129,1,3,09,2,64,10,03,11,10,031,12,2,2,1,,1,1,3,4169,1,,422,42,11,23,1,2,1,132,96,,,,0,
56WN00161,56,2,4689,1,23,230,3892,1,11,23,1,3,69,129,1,3,10,2,73,09,04,08,08,033,14,2,3,2,,1,1,3,4169,1,,490,49,11,23,1,0,1,140,98,,,,0,
56WN00162,56,2,4691,1,23,230,3002,1,11,34,3,7,68,128,1,3,10,1,69,10,03,08,09,036,13,2,3,2,,3,3,5,4169,1,,475,47,11,23,1,5,1,146,82,,,,0,
56WN00163,56,2,4693,1,27,270,3130,1,11,36,1,6,68,128,1,3,10,3,77,11,05,07,06,043,9,2,2,1,,1,1,4,3789,1,,523,52,11,27,1,3,1,135,100,,,,0,
56WN00164,56,2,4694,1,23,230,4189,1,11,34,1,2,68,128,1,3,12,1,57,12,03,11,09,021,13,2,3,2,,1,1,2,4169,1,,381,38,11,23,1,1,1,116,82,,2,10,0,
56WN00165,56,2,4695,1,27,270,2913,1,11,35,5,7,68,128,1,3,12,1,57,10,03,11,10,034,15,2,2,1,,5,2,5,3789,1,,380,38,11,27,1,0,1,141,84,,,,0,
56WN00166,56,2,4696,1,27,270,2913,1,11,35,5,7,68,128,1,3,07,1,63,10,03,08,09,035,12,1,2,2,,5,2,5,3789,1,,427,42,11,27,1,7,1,145,84,,,,0,
56WN00167,56,2,4697,1,27,270,3876,1,11,37,1,3,68,128,1,3,11,1,62,10,03,09,10,037,15,2,2,1,,1,1,3,3789,1,,425,42,11,27,1,5,1,140,76,,,,0,
56WN00168,56,1,4698,1,20,200,2832,1,11,26,3,7,68,128,1,7,11,1,69,11,03,09,10,033,16,2,2,1,,3,3,5,3302,1,,459,45,11,20,1,9,1,140,102,,7,,0,
56WN00169,56,2,4699,1,34,340,3731,1,11,45,1,4,68,128,3,4,10,1,80,09,03,07,07,040,15,2,2,1,,1,1,4,4079,1,,542,54,11,34,1,2,1,159,106,,,,0,
56WN00170,56,1,4700,1,63,550,3852,1,11,,1,3,68,128,1,7,12,1,66,10,03,09,09,032,15,2,2,1,,1,1,3,4319,1,,423,42,11,20,6,3,1,126,118,,3,17,0,
56WN00171,56,1,4702,1,32,320,3256,1,11,18,1,6,67,127,1,5,09,6,97,10,04,07,09,037,14,2,2,1,,1,1,4,4164,1,,644,64,11,32,1,4,1,164,152,,3,34,0,
56WN00172,56,2,4703,1,24,240,3730,1,11,28,5,4,67,127,1,1,09,1,57,10,03,09,09,038,12,2,2,1,,5,2,4,4110,1,,364,36,11,24,1,4,1,140,108,,,,0,
56WN00173,56,2,4704,1,24,240,3730,1,11,28,5,4,67,127,1,1,09,1,53,11,05,09,09,034,14,2,2,1,,5,2,4,4110,1,,339,33,11,24,1,9,1,121,100,,2,10,0,
56WN00174,56,1,4706,1,20,200,4301,1,11,31,1,2,67,127,1,7,10,1,77,11,08,10,11,038,12,2,2,1,,1,1,2,3302,1,,543,54,11,20,1,3,1,139,80,,,,0,
56WN00175,56,2,4707,1,21,210,2639,1,11,34,1,8,67,127,1,3,06,1,69,11,04,07,07,040,15,2,2,1,,1,1,5,4328,1,,458,45,11,21,1,8,1,131,108,,,,0,
56WN00176,56,1,4708,1,19,190,4005,1,11,30,1,3,67,127,1,7,09,1,65,11,03,10,11,029,15,2,2,1,,1,1,3,4179,1,,430,43,11,19,1,0,1,134,104,,,,0,
56WN00177,56,1,4709,1,34,340,3860,1,11,42,1,3,67,127,1,7,09,1,70,12,05,09,08,038,12,2,2,1,,1,1,3,4079,1,,461,46,11,34,1,1,1,127,114,,,,0,
56WN00178,56,2,4710,1,20,200,3910,1,11,29,1,3,67,127,1,4,06,1,67,14,04,08,09,034,14,2,2,1,,1,1,3,3302,1,,449,44,11,20,1,9,1,114,100,,2,10,0,
56WN00179,56,1,4711,1,32,320,3816,1,11,30,3,3,67,127,1,5,11,2,81,10,03,07,10,038,14,2,2,1,,3,3,3,4164,1,,570,57,11,32,1,0,1,162,86,,,,0,
56WN00180,56,2,4713,1,19,190,3381,1,11,26,3,5,67,127,1,3,10,1,72,10,03,08,09,031,13,2,2,1,,3,3,4,4179,1,,491,49,11,19,1,1,1,144,96,,,,0,
56WN00181,56,2,4715,1,32,321,3920,1,11,25,1,3,66,126,1,1,06,1,73,10,03,08,09,034,13,1,2,2,,1,1,3,7491,1,,487,48,11,32,1,7,1,143,116,,,,0,
56WN00182,56,1,4717,1,63,620,4294,1,11,,3,2,66,126,1,7,09,1,64,11,04,10,09,035,15,1,2,2,,3,3,2,4083,1,,432,43,11,27,6,2,1,128,96,6,3,17,0,
56WN00183,56,2,4718,1,32,320,3939,1,11,28,5,3,66,126,1,1,09,1,65,12,04,10,10,034,12,2,2,1,,5,2,3,4164,1,,437,43,11,32,1,7,1,134,100,,2,10,0,
56WN00184,56,2,4719,1,32,320,3939,1,11,28,5,3,66,126,1,1,09,1,68,09,03,06,09,037,12,2,2,1,,5,2,3,4164,1,,451,45,11,32,1,1,1,155,112,,,,0,
56WN00185,56,2,4720,1,23,230,3586,1,11,29,5,5,66,126,1,4,06,1,62,09,03,10,10,028,16,2,2,1,,5,2,4,4169,1,,429,42,11,23,1,9,1,146,80,,,,0,
56WN00186,56,2,4721,1,23,230,3586,1,11,29,5,5,66,126,1,3,10,1,53,09,03,13,12,026,15,2,2,1,,5,2,4,4169,1,,368,36,11,23,1,8,1,141,66,,6,,0,
56WN00187,56,1,4722,1,32,321,4038,1,11,25,1,3,66,126,1,4,10,1,74,10,03,10,08,033,11,2,2,1,,1,1,3,7491,1,,495,49,11,32,1,5,1,141,116,,3,51,0,
56WN00188,56,1,4723,1,34,340,4141,1,11,51,1,2,66,126,1,7,10,1,61,12,06,10,09,032,12,1,2,2,,1,1,2,4079,1,,413,41,11,34,1,3,1,121,90,,,,0,
56WN00189,56,1,4724,1,32,320,4185,1,11,17,1,2,66,126,1,4,09,1,59,11,03,11,11,031,15,2,2,1,,1,1,2,4164,1,,402,40,11,32,1,2,1,131,84,,3,10,0,
56WN00190,56,2,4725,1,32,320,3861,1,11,18,1,3,66,126,4,1,10,1,81,10,03,07,09,039,13,2,2,1,,1,1,3,4164,1,,537,53,11,32,1,7,1,153,134,1,3,01,0,
56WN00191,56,1,4728,1,34,341,3918,1,11,38,3,3,65,125,1,7,06,1,65,11,03,09,10,040,12,2,3,2,,3,3,3,4218,1,,446,44,11,34,1,6,1,145,92,,,,0,
56WN00192,56,2,4729,1,19,190,4180,1,11,42,1,2,65,125,1,3,10,1,52,11,03,12,12,030,12,2,2,1,,1,1,2,4179,1,,341,34,11,19,1,1,1,133,94,,2,10,0,
56WN00193,56,1,4730,1,19,190,3696,1,11,26,1,4,65,125,1,7,09,1,76,11,03,08,09,036,13,2,2,1,,1,1,4,4179,1,,506,50,11,19,1,6,1,143,128,,,,0,
56WN00194,56,1,4733,1,23,230,3200,1,11,27,1,6,65,125,1,7,09,1,42,12,04,13,14,024,16,1,2,2,,1,1,4,4169,1,,266,26,11,23,1,6,1,107,88,,3,10,0,
56WN00195,56,1,4734,1,23,230,3560,1,11,18,1,5,65,125,1,7,10,1,67,13,04,07,08,036,14,2,2,1,,1,1,4,4169,1,,448,44,11,23,1,8,1,116,110,,,,0,
56WN00196,56,1,4735,1,34,340,4251,1,11,46,1,2,65,125,4,7,10,1,70,12,04,09,09,033,16,2,2,1,,1,1,2,4079,1,,490,49,11,34,1,0,1,137,88,,3,01,0,
56WN00197,56,1,4736,1,21,210,2648,1,11,36,1,8,65,125,1,7,09,3,79,13,05,08,08,038,14,2,2,1,,1,1,5,4328,1,,544,54,11,21,1,4,1,130,110,,,,0,
56WN00198,56,2,4737,1,21,210,4037,1,11,36,1,3,65,125,1,3,08,3,73,10,03,07,08,044,12,2,2,1,,1,1,3,4328,1,,502,50,11,21,1,2,1,151,102,,,,0,
56WN00199,56,1,4740,1,63,610,2546,1,11,,3,8,66,126,1,7,07,1,67,10,05,09,10,032,14,2,2,1,,3,3,5,4213,1,,462,46,11,27,6,2,5,130,88,,3,17,0,
56WN00200,56,2,4741,1,23,230,4196,1,11,41,2,2,66,126,1,3,08,1,59,11,03,10,10,034,15,2,2,1,,1,1,2,4169,1,,389,38,11,23,1,9,5,141,100,,,,0,
56WN00201,56,2,4743,1,23,230,4306,1,11,33,1,2,64,124,1,3,10,1,55,10,04,11,09,027,16,2,2,1,,1,1,2,4169,1,,377,37,11,23,1,7,1,125,82,,2,10,0,
56WN00202,56,1,4744,1,32,320,3719,1,11,19,5,4,66,126,1,4,09,1,81,11,03,11,10,038,13,2,2,1,,5,2,4,4164,1,,557,55,11,32,1,7,5,164,108,,3,51,0,
56WN00203,56,2,4745,1,32,320,3719,1,11,19,5,4,66,126,1,1,11,1,71,11,04,08,09,037,13,1,2,2,,5,2,4,4164,1,,479,47,11,32,1,9,5,146,106,,,,0,
56WN00204,56,1,4746,1,24,240,3456,1,11,23,5,5,66,126,1,2,09,1,71,09,03,09,07,033,16,2,2,1,,5,2,4,4110,1,,478,47,11,24,1,8,5,153,108,,,,0,
56WN00205,56,1,4747,1,24,240,3456,1,11,23,5,5,66,126,1,4,07,1,72,10,03,08,08,038,14,1,2,2,,5,2,4,4110,1,,492,49,11,24,1,2,5,155,100,,,,0,
56WN00206,56,1,4748,1,23,230,3354,1,11,29,5,5,66,126,1,7,07,1,69,13,04,09,09,043,11,2,2,1,,5,2,4,4169,1,,463,46,11,23,1,3,5,142,106,,6,,0,
56WN00207,56,1,4749,1,23,230,3354,1,11,29,5,5,66,126,1,7,09,1,36,14,04,13,12,029,13,2,2,1,,5,2,4,4169,1,,217,21,11,23,1,7,5,102,86,,3,10,0,
56WN00208,56,2,4750,1,63,570,3434,1,11,,1,5,66,126,1,3,06,1,72,11,04,08,08,041,13,2,2,1,,1,1,4,4289,1,,489,48,11,20,6,9,5,132,104,,,,0,
56WN00209,56,2,4752,1,20,200,2522,1,11,23,1,8,65,125,1,3,06,1,79,10,03,07,06,045,10,2,3,2,,1,1,5,3302,1,,541,54,11,20,1,1,5,153,114,,,,0,
56WN00210,56,2,4753,1,32,321,2946,1,11,25,1,7,65,125,1,1,07,1,74,10,04,09,09,037,12,1,1,1,,1,1,5,7491,1,,502,50,11,32,1,2,5,147,112,,,,0,
56WN00211,56,2,4754,1,19,190,2634,1,11,24,1,8,65,125,1,3,08,1,79,11,06,08,08,037,15,1,2,2,,1,1,5,4179,1,,522,52,11,19,1,2,5,137,138,,,,0,
56WN00212,56,2,4756,1,20,200,3084,1,11,21,1,6,65,125,1,3,07,1,65,09,03,08,08,038,14,2,2,1,,1,1,4,3302,1,,435,43,11,20,1,5,5,144,106,,,,0,
56WN00213,56,2,4757,1,27,270,2985,1,11,31,1,7,65,125,1,3,08,1,55,09,03,09,11,036,11,2,2,1,,1,1,5,3789,1,,368,36,11,27,1,8,5,143,90,,,,0,
56WN00214,56,2,4758,1,23,230,4312,1,11,33,2,2,65,125,1,3,11,1,64,11,05,11,09,028,16,1,2,2,,1,1,2,4169,1,,440,44,11,23,1,0,5,130,90,,,,0,
56WN00215,56,1,4760,1,20,200,3102,1,11,19,3,6,65,125,1,7,06,1,69,12,06,10,09,036,15,2,2,1,,3,3,4,3302,1,,472,47,11,20,1,2,5,127,100,,6,,0,
56WN00216,56,2,4762,1,24,240,4061,1,11,30,3,3,65,125,1,1,08,1,57,11,03,08,08,040,14,2,2,1,,3,3,3,4110,1,,378,37,11,24,1,8,5,134,98,,,,0,
56WN00217,56,1,4764,1,63,620,2987,1,11,,3,7,65,125,1,7,09,1,62,09,03,12,12,041,9,3,3,1,,3,3,5,4083,1,,421,42,11,27,6,1,5,150,94,,3,17,0,
56WN00218,56,1,4765,1,20,200,4227,1,11,25,1,2,64,124,1,7,08,1,57,13,04,09,10,036,14,2,3,2,,1,1,2,3302,1,,379,37,11,20,1,9,5,123,100,,,,0,
56WN00219,56,1,4766,1,24,240,4036,1,11,30,3,3,64,124,1,4,06,2,78,10,04,08,08,041,12,2,3,2,,3,3,3,4110,1,,566,56,11,24,1,6,5,157,78,,,,0,
56WN00220,56,2,4768,1,19,190,2782,1,11,25,1,7,64,124,1,3,08,1,66,10,04,09,09,035,14,2,2,1,,1,1,5,4179,1,,444,44,11,19,1,4,5,138,110,,,,0,
56WN00221,56,2,4769,1,24,240,4356,1,11,31,1,2,64,124,1,1,08,1,57,12,04,08,08,044,11,2,2,1,,1,1,2,4110,1,,377,37,11,24,1,7,5,130,102,,,,0,
56WN00222,56,2,4770,1,24,240,4220,1,11,28,1,2,64,124,1,1,08,1,60,11,04,11,09,037,14,2,2,1,,1,1,2,4110,1,,411,41,11,24,1,1,5,135,90,,2,10,0,
56WN00223,56,2,4771,1,63,560,4332,1,11,,1,2,64,124,1,3,07,1,67,09,03,08,08,045,12,2,2,1,,1,1,2,4318,1,,474,47,11,20,6,4,5,150,82,,,,0,
56WN00224,56,2,4772,1,20,200,3741,1,11,24,3,4,64,124,1,3,08,1,66,12,04,10,09,033,15,2,2,1,,3,3,4,3302,1,,458,45,11,20,1,8,5,131,92,,,,0,
56WN00225,56,1,4774,1,27,270,3745,1,11,31,1,4,64,124,1,7,09,1,83,11,03,08,09,039,11,2,2,1,,1,1,4,3789,1,,579,57,11,27,1,9,5,158,112,,,,0,
56WN00226,56,2,4775,1,21,210,3969,1,11,34,1,3,64,124,1,3,06,1,70,12,04,08,09,037,13,2,2,1,,1,1,3,4328,1,,490,49,11,21,1,0,5,136,92,,,,0,
56WN00227,56,1,4776,1,23,230,3768,1,11,32,1,4,64,124,1,7,09,1,78,10,04,10,09,030,17,1,2,2,,1,1,4,4169,1,,539,53,11,23,1,9,5,149,112,,,,0,
56WN00228,56,2,4777,1,24,240,4219,1,11,28,1,2,64,124,1,1,08,1,75,10,04,08,06,039,14,2,3,2,,1,1,2,4110,1,,524,52,11,24,1,4,5,148,100,,,,0,
56WN00229,56,2,4778,1,32,320,3538,1,11,28,5,5,64,124,1,2,10,1,65,12,04,11,11,036,14,2,2,1,,5,2,4,4164,1,,456,45,11,32,1,6,5,143,84,,2,10,0,
56WN00230,56,1,4779,1,32,320,3538,1,11,28,5,5,64,124,1,4,12,1,59,13,04,12,13,032,16,2,2,1,,5,2,4,4164,1,,403,40,11,32,1,3,5,135,90,,3,10,0,
56WN00231,56,2,4780,1,63,550,3940,1,11,,5,3,64,124,1,3,10,6,50,10,04,13,12,030,18,2,2,1,,5,2,3,4319,1,,345,34,11,20,6,5,5,129,72,,3,34,0,
56WN00232,56,1,4781,1,63,550,3940,1,11,,5,3,64,124,1,7,06,6,50,12,03,13,12,032,16,2,2,1,,5,2,3,4319,1,,339,33,11,20,6,9,5,122,80,,3,34,0,
56WN00233,56,2,4782,1,19,190,2919,1,11,32,1,7,64,124,1,3,07,1,67,10,03,11,09,031,14,2,3,2,,1,1,5,4179,1,,460,46,11,19,1,0,5,142,100,,,,0,
56WN00234,56,1,4783,1,34,340,3501,1,11,44,1,5,64,124,5,7,09,1,87,11,03,10,08,038,13,1,2,2,,1,1,4,4079,1,,608,60,11,34,1,8,5,163,116,,3,40,0,
56WN00235,56,2,4784,1,21,210,4335,1,11,37,1,2,64,124,1,4,09,1,57,13,03,12,08,040,10,2,2,1,,1,1,2,4328,1,,400,40,11,21,1,0,5,127,74,,2,10,0,
56WN00236,56,2,4785,1,23,230,3903,1,11,20,1,3,64,124,1,3,11,1,74,10,03,08,08,037,11,1,2,2,,1,1,3,4169,1,,516,51,11,23,1,6,5,147,100,,,,0,
56WN00237,56,2,4786,1,63,620,3541,1,11,,1,5,63,123,1,3,07,1,62,09,03,10,08,040,10,2,2,1,,1,1,4,4083,1,,411,41,11,27,6,1,5,137,114,,,,0,
56WN00238,56,2,4787,1,23,230,3365,1,11,18,1,5,63,123,1,3,10,1,73,09,03,08,08,037,14,2,2,1,,1,1,4,4169,1,,504,50,11,23,1,4,5,151,110,,,,0,
56WN00239,56,1,4788,1,20,200,3202,1,11,20,5,6,63,123,1,7,07,1,67,15,04,09,08,039,16,2,2,1,,5,2,4,3302,1,,450,45,11,20,1,0,5,123,116,,3,10,0,
56WN00240,56,2,4789,1,20,200,3202,1,11,20,5,6,63,123,1,3,07,3,48,13,03,11,10,032,15,2,2,1,,5,2,4,3302,1,,322,32,11,20,1,2,5,118,84,,2,10,0,
56WN00241,56,2,4790,1,23,230,4134,1,11,37,1,2,63,123,1,3,12,1,54,12,03,14,10,029,15,2,2,1,,1,1,2,4169,1,,363,36,11,23,1,3,5,128,94,,2,10,0,
56WN00242,56,2,4791,1,21,210,3950,1,11,36,5,3,63,123,1,3,09,1,58,09,03,09,09,039,12,2,2,1,,5,2,3,4328,1,,400,40,11,21,1,0,5,154,88,,,,0,
56WN00243,56,1,4792,1,21,210,3950,1,11,36,5,3,63,123,1,7,09,1,58,15,04,11,10,036,15,2,3,2,,5,2,3,4328,1,,405,40,11,21,1,5,5,121,82,,,,0,
56WN00244,56,2,4793,1,32,321,3859,1,11,19,1,3,63,123,1,1,09,1,76,10,03,08,07,035,14,1,1,1,,1,1,3,7491,1,,535,53,11,32,1,5,5,145,102,,,,0,
56WN00245,56,1,4794,1,32,321,4193,1,11,19,1,2,62,122,3,1,10,1,62,10,03,10,10,029,12,2,2,1,,1,1,2,7491,1,,411,41,11,32,1,1,5,141,118,1,3,01,0,
56WN00246,56,1,4795,1,63,590,3725,1,11,,1,4,62,122,1,7,10,1,83,10,04,07,07,038,14,2,2,1,,1,1,4,3868,1,,577,57,11,27,6,7,5,143,126,,,,0,
56WN00247,56,2,4796,1,34,341,3681,1,11,42,5,4,72,132,1,3,10,1,62,09,04,08,10,042,14,2,2,1,,5,2,4,4218,1,,395,42,11,34,1,8,5,161,98,,,,0,
56WN00248,56,2,4797,1,34,341,3681,1,11,42,5,4,62,122,1,3,09,1,60,10,04,09,09,040,14,2,3,2,,5,2,4,4218,1,,407,40,11,34,1,7,5,150,104,,,,0,
56WN00249,56,1,4798,1,27,270,3015,1,11,35,4,7,62,122,1,7,11,1,59,10,04,13,11,023,16,2,2,1,,3,3,5,3789,1,,416,41,11,27,1,6,5,136,82,,,,0,
56WN00250,56,1,4799,1,27,270,3015,1,11,35,3,7,73,133,1,7,12,3,55,10,03,13,12,039,10,2,2,1,,3,3,5,3789,1,,356,35,11,27,1,6,7,138,76,,,,0,-
56WN00251,56,2,4800,1,27,270,3316,1,11,30,1,5,62,122,2,3,12,1,73,13,03,08,10,038,14,2,2,1,,1,1,4,3789,1,,508,50,11,27,1,8,5,140,110,,,,0,
56WN00252,56,2,4801,1,63,600,3344,1,11,,1,5,62,122,1,3,07,1,77,09,04,07,06,043,10,2,2,1,,1,1,4,4150,1,,538,53,11,27,6,8,5,145,114,,,,0,
56WN00253,56,2,4802,1,24,240,3124,1,11,20,1,6,62,122,1,1,06,1,79,12,04,07,07,045,14,2,2,1,,1,1,4,4110,1,,559,55,11,24,1,9,5,142,108,,,,0,
56WN00254,56,2,4803,1,32,321,3262,1,11,25,1,6,62,122,1,1,10,1,78,09,03,08,08,035,12,1,2,2,,1,1,4,7491,1,,530,53,11,32,1,0,5,157,134,,,,0,
56WN00255,56,2,4804,1,34,341,3471,1,11,40,5,5,62,122,1,4,07,1,52,12,03,09,11,036,15,1,2,2,,5,2,4,4218,1,,346,34,11,34,1,6,5,137,98,,2,10,0,
56WN00256,56,1,4805,1,34,341,3471,1,11,40,5,5,62,122,1,7,09,1,57,12,03,11,11,036,13,1,2,2,,5,2,4,4218,1,,390,39,11,34,1,0,5,143,94,,6,,0,
56WN00257,56,2,4806,1,32,321,3901,1,11,25,3,3,62,122,1,1,09,2,71,10,04,09,09,032,14,1,1,1,,3,3,3,7491,1,,500,50,11,32,1,0,5,146,100,,,,0,
56WN00258,56,2,4807,1,32,321,3901,1,11,25,3,3,69,129,1,1,10,1,69,10,04,09,09,032,16,2,3,2,,3,3,3,7491,1,,465,46,11,32,1,5,9,135,90,,,,0,
56WN00259,56,2,4808,1,34,341,3468,1,11,40,3,5,61,121,1,4,09,1,77,09,04,09,07,047,13,2,2,1,,3,3,4,4218,1,,542,54,11,34,1,2,5,166,114,,,,0,
56WN00260,56,1,4810,1,32,321,3235,1,11,25,5,6,61,121,1,4,07,1,58,10,04,11,10,038,12,2,2,1,,5,2,4,7491,1,,405,40,11,32,1,5,5,145,90,,,,0,
56WN00261,56,1,4811,1,32,321,3235,1,11,25,5,6,61,121,1,1,08,1,62,11,03,10,10,030,13,1,2,2,,5,2,4,7491,1,,426,42,11,32,1,6,5,142,104,,,,0,
56WN00262,56,2,4812,1,32,320,3964,1,11,32,1,3,59,119,1,1,08,1,56,10,03,11,11,041,9,2,2,1,,1,1,3,4164,1,,387,38,11,32,1,7,5,145,100,,2,10,0,
56WN00263,56,1,4815,1,27,270,3881,1,11,38,1,3,58,118,1,7,09,1,61,12,03,11,11,034,12,2,2,1,,1,1,3,3789,1,,420,42,11,27,1,0,5,137,114,,,,0,
56WN00264,56,1,4817,1,19,190,3322,1,11,34,1,5,57,117,1,7,09,1,76,10,05,08,10,032,16,2,2,1,,1,1,4,4179,1,,535,53,11,19,1,5,5,149,134,,,,0,
56WN00265,56,1,4818,1,32,320,4049,1,11,29,1,3,64,124,1,4,10,1,82,10,04,09,09,037,14,2,2,1,,1,1,3,4164,1,,581,58,11,32,1,1,9,150,100,,3,10,0,
56WN00266,56,1,4819,1,21,210,4361,1,11,37,1,2,57,117,1,7,10,1,51,13,04,10,10,033,13,2,2,1,,1,1,2,4328,1,,354,35,11,21,1,4,5,120,96,,,,0,
56WN00267,56,2,4820,1,19,190,4142,1,11,35,1,2,56,116,1,3,06,1,52,14,03,11,11,031,16,2,2,1,,1,1,2,4179,1,,371,37,11,19,1,1,5,121,90,,2,10,0,
56WN00268,56,1,4823,1,24,240,4191,1,11,32,1,2,60,120,1,4,10,1,71,11,03,09,09,045,13,2,3,2,,1,1,2,4110,1,,490,49,11,24,1,0,9,150,122,,,,0,
