UID,IDLAMB,YR,LBRD,ETAG,SEX,LINE,STM,PEN,TB,TR,TBRE,TBR17,AGE,ADAM,CADAM,BAND,DAYBN,WNAGE,TIM,BRWT,WNWT,ADG,F,N,T,C,L,TST,SIGR,THGR,JAW,CLR,H,IDX,MENB,MELW,CAUSE,ABN,DAYDIS,TRT,SIRE,SBRD,DAM,DBRD,TM,WT120,AADG,LNDAM,PD,CUWT,SAWT,LOT
85WN01016, 85196680,85,19,S6680,2,13,07,131,2,2,5,5,9.0,9,5,2,106,120,22,95,59,413, 7, 3,11, 8, 39,  0,5,6,1,1,1,149,187,997,92,,,0,5985,19,9613,18,6,59,498,13,2,59,62,074
85WN01017, 85196681,85,19,S6681,1,11,07,112,3,2,8,5,5.0,5,4,1,106,118,23,112,82,600, 7, 3, 9, 7, 42,200,6,7,1,1,2,163,202,1234,,,,0,5613,19,2733,19,6,83,607,11,1,96,0,
85WN01018, 85196682,85,19,S6682,2,11,07,112,3,2,8,5,5.0,5,4,1,106,118,11,105,53,360,12, 3,11, 9, 43,  0,3,4,1,1,1,111,202,1234,92,,,1,5613,19,2733,19,6,54,398,11,2,52,57,070
85WN01019, 85196683,85,19,S6683,2,11,07,112,3,2,8,5,5.0,5,4,2,106,120,12,104,64,447, 8, 3,10, 9, 40,  0,4,5,2,1,1,147,202,1234,,,,0,5613,19,2733,19,6,64,495,11,1,64,74,
85WN01020, 85196688,85,19,S6688,2,18,07,002,1,1,1,1,1.0,1,1,1,106,118,7,110,71,508, 6, 3,10, 8, 36,  0,3,5,2,1,1,145,172,1046,,,,1,0000,19,5876,19,4,72,488,11,1,78,84,
85WN01021, 85196689,85,19,S6689,1,12,07,841,2,1,3,2,8.0,8,5,1,106,118,12,122,90,659, 9, 3,11, 8, 29,206,2,4,2,1,2,142,185,1016,,,,1,5185,19,1023,19,3,91,613,12,1,90,0,
85WN01022, 85196691,85,19,S6691,2,11,07,114,2,2,5,4,9.0,9,5,1,106,118,33,111,75,542, 8, 3, 9, 7, 48,  0,4,5,1,1,1,154,203,1238,,,,1,5409,19,9634,18,6,76,590,11,1,85,82,
85WN01023, 85196692,85,19,S6692,2,11,07,114,2,2,5,6,9.0,9,5,1,106,118,23,91,60,431, 7, 3,11, 8, 37,  0,3,5,1,1,1,145,203,1238,,,,0,5409,19,9634,18,6,61,520,11,1,66,73,
85WN01024, 85196693,85,19,S6693,1,12,07,811,2,2,5,5,7.0,7,5,2,106,120,34,88,42,277,11, 3,11,10, 31,116,3,5,1,1,2,116,203,1075,93,,,0,4630,19,1287,19,3,42,331,12,3,43,41,
85WN01025, 85196694,85,19,S6694,1,12,07,811,2,2,5,5,7.0,7,5,2,106,120,23,93,47,314,10, 3,11, 9, 32,128,5,6,1,1,2,121,203,1075,93,,,1,4630,19,1287,19,3,47,361,12,3,52,55,
85WN01026, 85196695,85,19,S6695,2,13,07,132,2,2,5,5,2.0,2,2,1,106,118,30,99,72,526, 8, 3, 9, 8, 47,  0,4,5,2,1,1,164,176,1108,,,,1,5589,19,4849,19,6,73,623,13,1,84,88,
85WN01027, 85196696,85,19,S6696,2,13,07,132,2,2,5,5,2.0,2,2,1,106,118,27,99,67,484, 5, 3,10, 8, 42,  0,4,5,2,1,1,170,176,1108,92,,,0,5589,19,4849,19,6,68,579,13,2,77,80,067
85WN01028, 85196697,85,19,S6697,1,13,07,134,1,1,1,1,8.0,8,5,1,106,118,8,137,70,477, 5, 3,10, 8, 37,164,2,4,2,1,1,141,149,1087,93,,,1,5832,19,0646,19,6,71,379,13,3,75,77,
85WN01029, 85196698,85,19,S6698,1,11,07,112,3,1,7,2,4.0,4,4,1,106,118,25,110,65,458, 8, 3,11, 9, 31,145,3,5,1,1,1,128,199,1034,93,,,1,5613,19,3841,19,6,66,390,11,3,72,69,
85WN01030, 85196699,85,19,S6699,1,11,07,112,3,2,8,7,4.0,4,4,1,106,118,16,76,71,537, 7, 3,10, 8, 38,226,3,5,2,1,3,159,199,1034,93,,,0,5613,19,3841,19,6,72,576,11,3,81,85,
85WN01031, 85196700,85,19,S6700,1,11,07,112,3,2,8,3,4.0,4,4,1,106,118,17,111,75,542,10, 4,11, 8, 34,169,2,4,8,1,2,126,199,1034,93,,,1,5613,19,3841,19,6,76,498,11,3,77,76,
85WN01032, 85196703,85,19,S6703,3,18,07,001,1,1,1,1,1.0,1,1,1,106,118,30,103,70,506, 9, 3,10, 8, 28,  0,3,5,2,1,1,134,172,1042,93,,,0,0000,19,5561,19,4,71,490,12,3,84,88,
85WN01033, 85196704,85,19,S6704,2,12,07,921,1,1,1,1,2.0,2,2,1,106,118,35,140,83,585,11, 3, 8, 6, 41,  0,3,5,1,1,1,140,166,978,,,,0,5291,19,5276,19,3,84,592,12,1,87,94,
85WN01034, 85196705,85,19,S6705,2,18,07,002,1,2,3,7,1.0,1,1,2,107,119,21,91,55,386, 9, 3,10, 9, 37,  0,5,6,1,1,1,139,172,956,92,,,0,0000,19,5804,19,4,55,460,11,2,60,67,066
85WN01035, 85196707,85,19,S6707,2,11,07,113,2,2,5,5,7.0,7,5,1,107,117,10,130,72,504, 6, 3,10, 8, 40,  0,2,4,1,1,1,157,163,1185,,,,0,6074,19,1143,19,6,74,571,11,1,78,87,
85WN01036, 85196708,85,19,S6708,1,11,07,113,2,2,5,5,7.0,7,5,1,107,117,35,139,86,616, 9, 5,12, 8, 33,200,3,4,1,1,2,152,163,1185,,,,1,6074,19,1143,19,6,88,661,11,1,97,0,
85WN01037, 85196709,85,19,S6709,2,12,07,851,2,2,5,4,4.0,4,4,2,107,119,31,107,59,406,13, 3,10, 7, 41,  0,4,5,1,1,1,113,156,949,,,,0,4716,19,3703,19,3,59,430,12,1,61,64,
85WN01038, 85196710,85,19,S6710,2,12,07,851,2,2,5,6,4.0,4,4,2,107,119,33,90,61,437, 6, 3, 9, 8, 43,  0,4,5,1,1,1,163,156,949,,,,1,4716,19,3703,19,3,61,510,12,1,63,73,
85WN01039, 85196711,85,19,S6711,1,11,07,111,1,1,1,1,2.0,2,2,1,107,117,19,126,86,627, 5, 3,11, 7, 40,232,3,5,1,1,1,167,166,968,,,,0,5900,19,4754,19,6,88,551,11,1,96,0,
85WN01040, 85196712,85,19,S6712,3,18,07,001,1,1,1,1,1.0,1,1,2,107,119,36,108,71,506, 9, 3, 8, 8, 41,  0,3,5,1,1,1,149,172,1040,93,,,0,0000,19,5456,19,4,72,479,12,3,80,91,
85WN01041, 85196713,85,19,S6713,1,12,07,801,2,1,3,2,2.0,2,2,2,107,119,26,100,74,538, 7, 4, 9, 8, 34,175,2,3,2,1,2,154,176,946,93,,,1,5081,19,4868,19,3,75,525,12,3,79,74,
85WN01042, 85196715,85,19,S6715,2,12,07,881,2,2,5,5,4.0,4,4,2,108,118,25,94,61,437,10, 3,10, 8, 37,  0,4,5,2,1,1,134,156,797,,,,1,5242,19,3768,19,3,62,492,12,1,68,74,
85WN01043, 85196716,85,19,S6716,1,12,07,881,2,2,5,5,4.0,4,4,2,108,118,28,103,64,455,13, 3,12, 8, 31,125,3,4,1,1,5,120,156,797,,,,0,5242,19,3768,19,3,65,473,12,1,69,0,
85WN01044, 85196717,85,19,S6717,2,18,07,001,1,1,1,1,1.0,1,1,2,108,118,6,99,73,535, 6, 3, 9, 7, 39,  0,3,5,1,1,1,149,172,1046,,,,1,0000,19,5967,19,4,74,496,13,1,73,78,
85WN01045, 85196718,85,19,S6718,2,13,07,133,1,1,1,1,5.0,5,4,1,108,116,22,138,81,579, 8, 3, 9, 8, 38,  0,3,5,1,1,1,145,139,971,,18,,0,5661,19,3283,19,6,83,529,13,1,84,92,
85WN01046, 85196719,85,19,S6719,1,11,07,113,1,2,3,4,5.0,5,4,2,108,118,27,110,77,559, 9, 3, 9, 7, 43,262,3,5,1,1,1,151,177,1083,,,,1,6074,19,2818,19,6,78,529,11,9,76,103,230
85WN01047, 85196720,85,19,S6720,1,12,07,951,1,1,1,1,2.0,2,2,2,108,118,12,111,62,431,11, 3,11, 8, 36,127,5,6,1,1,2,118,166,920,93,90,,0,5066,19,4996,19,3,63,358,12,3,63,68,
85WN01048, 85196721,85,19,S6721,2,13,07,131,1,1,1,1,2.0,2,2,2,108,118,3,76,61,453, 6, 3,11, 8, 42,  0,4,6,2,1,1,148,166,930,92,15,,1,5985,19,4746,19,6,62,445,13,2,63,67,069
85WN01049, 85196722,85,19,S6722,2,12,07,881,1,1,1,1,2.0,2,2,1,108,116,27,99,67,492,11, 3,10, 8, 35,  0,4,5,1,1,1,124,166,946,,,,1,5242,19,5147,19,3,69,491,12,1,71,78,
85WN01050, 85196723,85,19,S6723,1,11,07,114,2,2,5,3,2.0,2,2,2,108,118,3,95,70,513, 9, 3,10, 8, 41,180,4,5,1,1,2,147,176,1060,93,,,1,5409,19,5165,19,6,71,512,11,3,72,83,
85WN01051, 85196724,85,19,S6724,2,11,07,114,2,2,5,7,2.0,2,2,2,108,118,20,61,53,397, 9, 4,10, 8, 30,  0,3,5,1,1,1,133,176,1060,92,,,0,5409,19,5165,19,6,54,506,11,2,60,63,068
85WN01052, 85196726,85,19,S6726,1,13,07,131,1,1,1,1,2.0,2,2,2,109,117,20,96,78,585, 9, 3, 9, 8, 34,210,3,4,1,1,1,145,166,954,,,,1,5985,19,4931,19,6,80,517,13,1,82,0,
85WN01053, 85196727,85,19,S6727,2,11,07,112,2,2,5,5,2.0,2,2,2,109,117,19,84,63,467, 6, 3, 9, 8, 41,  0,3,5,2,1,1,166,176,1064,92,,,0,5613,19,4924,19,6,64,562,11,2,71,75,067
85WN01054, 85196728,85,19,S6728,1,11,07,112,2,2,5,5,2.0,2,2,2,109,117,23,80,58,427, 7, 3,10, 8, 35,165,4,5,2,1,1,154,176,1064,93,,,1,5613,19,4924,19,6,59,486,11,3,66,73,
85WN01055, 85196729,85,19,S6729,2,18,07,002,1,1,1,1,1.0,1,1,2,109,117,26,89,70,522, 7, 3,10, 7, 33,  0,2,4,1,1,1,145,172,1046,,,,0,0000,19,6009,19,4,72,505,10,1,75,87,
85WN01056, 85196730,85,19,S6730,2,18,07,002,1,1,1,1,1.0,1,1,2,109,117,2,116,78,568, 6, 3, 9, 7, 43,  0,5,6,1,1,1,156,172,1056,,,,0,0000,19,5507,19,4,80,524,13,1,83,93,
85WN01057, 85196731,85,19,S6731,2,12,07,951,2,1,3,2,4.0,4,4,2,109,117,3,64,65,501,10, 3,11, 7, 31,  0,3,5,1,1,1,119,171,782,,,,1,5066,19,3548,19,3,67,483,12,1,67,76,
85WN01058, 85196733,85,19,S6733,3,18,07,002,1,1,1,1,1.0,1,1,2,110,116,11,114,77,566, 5, 3, 9, 7, 37,  0,3,4,2,1,1,162,172,1050,93,,,1,0000,19,5718,19,4,79,510,11,3,82,88,
85WN01059, 85196734,85,19,S6734,2,11,07,112,2,2,5,5,5.0,5,4,2,110,116,23,91,74,559, 6, 3, 8, 7, 38,  0,2,4,1,1,1,165,177,1130,,,,1,5613,19,2682,19,6,76,611,11,1,82,90,
85WN01060, 85196735,85,19,S6735,1,11,07,112,2,2,5,5,5.0,5,4,2,110,116,31,99,61,441, 7, 3,11, 8, 37,147,2,4,2,1,3,153,177,1130,93,,,0,5613,19,2682,19,6,63,459,11,3,67,71,
85WN01061, 85196736,85,19,S6736,2,11,07,113,2,2,5,4,5.0,5,4,2,110,116,6,110,75,552, 9, 3,10, 7, 46,  0,4,5,7,1,1,147,189,1219,93,,,0,6074,19,2743,19,6,77,556,11,8,77,83,
85WN01062, 85196737,85,19,S6737,2,11,07,113,2,2,5,6,5.0,5,4,2,110,116,16,93,59,428,10, 3, 9, 8, 49,  0,3,5,1,1,1,142,189,1219,92,16,,1,6074,19,2743,19,6,61,486,11,2,60,63,074
85WN01063, 85196738,85,19,S6738,2,12,07,911,1,1,1,1,2.0,2,2,2,110,116,33,118,75,545, 6, 3, 9, 7, 32,  0,2,4,1,1,1,161,166,966,,,,1,4954,19,4792,19,3,77,555,12,1,76,84,
85WN01064, 85196740,85,19,S6740,3,18,07,002,1,1,1,1,1.0,1,1,2,110,116,30,101,67,491, 7, 3,10, 8, 32,  0,3,5,2,1,1,149,172,1034,93,,,1,0000,19,5510,19,4,69,456,11,3,77,80,
85WN01065, 85196741,85,19,S6741,2,18,07,002,1,1,1,1,1.0,1,1,2,110,116,10,104,87,660, 4, 3, 8, 6, 41,  0,4,5,2,1,1,174,172,1076,,,,1,0000,19,5831,19,4,90,625,10,1,90,105,
85WN01066, 85196742,85,19,S6742,2,12,07,801,1,1,1,1,8.0,8,5,2,110,116,32,110,68,491,10, 3, 8, 6, 46,  0,3,4,1,1,1,135,131,703,,,,0,5081,19,0931,19,3,70,486,12,1,72,78,
85WN01067, 85196743,85,19,S6743,1,11,07,112,1,1,1,1,6.0,6,4,2,111,115,33,142,91,668, 6, 3, 7, 6, 42,222,4,5,2,1,2,170,144,1030,,,,0,5613,19,2486,19,6,94,561,11,1,93,0,
85WN01068, 85196745,85,19,S6745,2,18,07,002,1,1,1,1,1.0,1,1,2,112,114,6,107,74,555, 8, 4,11, 7, 36,  0,3,5,1,1,1,137,172,1052,,18,,1,0000,19,5958,19,4,77,515,12,1,75,86,
85WN01069, 85196746,85,19,S6746,2,13,07,132,2,1,3,2,10.0,0,5,2,112,114,13,106,56,398, 7, 3,10, 9, 43,  0,4,6,1,1,1,145,187,1070,92,,,0,5589,19,9490,18,6,58,414,13,2,59,64,074
85WN01070, 85196747,85,19,S6747,2,18,07,002,1,1,2,1,1.0,1,1,9,112,109,2,97,74,590,12,12,13, 9, 38,  0,3,5,1,1,1,0,172,962,93,,,1,0000,19,5756,19,4,80,452,13,8,76,81,
85WN01071, 85196748,85,19,S6748,2,12,07,871,1,1,1,1,2.0,2,2,2,112,114,16,129,66,466,14, 3, 9, 8, 43,  0,2,4,1,1,1,119,166,946,97,18,249,1,4806,19,4730,19,3,69,463,12,7,0,0,
85WN01072, 85196749,85,19,S6749,2,18,07,001,1,1,1,1,1.0,1,1,2,113,113,30,102,75,573, 6, 3, 9, 7, 37,  0,3,4,2,1,1,162,172,1060,,,,1,0000,19,5623,19,4,79,560,13,1,79,90,
85WN01073, 85196750,85,19,S6750,2,18,07,002,1,1,1,1,1.0,1,1,3,114,113,1,97,54,392, 9, 3, 9, 9, 37,  0,4,5,1,1,1,124,172,1018,92,,,0,0000,19,5780,19,4,57,371,12,2,57,63,066
85WN01074, 85196751,85,19,S6751,2,18,07,001,1,1,1,1,1.0,1,1,3,115,112,20,107,61,449, 7, 3,10, 8, 32,  0,4,5,1,1,1,143,172,1036,,,,1,0000,19,5460,19,4,65,449,13,1,67,78,
85WN01075, 85196752,85,19,S6752,3,00,01,003,2,1,3,2,1.0,1,1,3,116,111,17,120,97,766, 6, 3, 7, 6, 40,  0,3,5,1,1,1,186,182,1150,93,,,1,0000,43,5685,19,0,104,746,00,3,107,0,
85WN01076, 85196753,85,19,S6753,2,00,01,003,2,1,4,2,1.0,1,1,9,116,105,3,65,54,452,11, 3,11,10, 25,  0,4,6,1,1,1,0,182,1150,93,,,0,0000,43,5685,19,0,61,352,00,2,64,67,091
85WN01077, 85196754,85,19,S6754,2,18,07,002,1,1,1,1,1.0,1,1,3,117,110,17,113,50,352,14, 3,11, 9, 41,  0,5,6,1,1,1,106,172,1016,92,,,0,0000,19,6024,19,4,54,348,12,2,55,61,066
85WN01078, 85196756,85,19,S6756,2,12,07,911,2,1,3,2,3.0,3,3,3,117,110,19,104,74,578, 6, 3, 9, 6, 35,  0,4,5,1,1,1,154,168,732,,,,1,4954,19,4465,19,3,80,551,12,2,78,90,
85WN01079, 85196757,85,19,S6757,3,18,07,002,1,1,1,1,1.0,1,1,3,118,109,27,116,70,536, 4, 4,10, 7, 34,  0,4,5,1,1,1,170,172,1052,93,,,1,0000,19,5523,19,4,76,521,10,3,82,90,
85WN01080, 85196761,85,19,S6761,2,18,07,002,1,1,1,1,1.0,1,1,3,120,107,23,109,68,534, 8, 3, 9, 6, 45,  0,4,5,2,1,1,153,172,1056,,,,0,0000,19,5522,19,4,75,536,10,1,74,88,
85WN01081, 85196762,85,19,S6762,3,18,07,002,1,1,1,1,1.0,1,1,3,121,106,21,101,69,556, 4, 3, 8, 8, 28,  0,3,5,1,1,1,170,172,1052,93,,,1,0000,19,5973,19,4,77,534,11,3,80,82,
85WN01082, 85196763,85,19,S6763,2,18,07,001,1,1,1,1,1.0,1,1,3,121,106,5,102,71,574, 9, 3, 9, 7, 41,  0,2,4,1,1,1,145,172,1060,,,,0,0000,19,5622,19,4,79,556,13,1,78,82,
85WN01083, 85196764,85,19,S6764,2,18,07,001,1,1,1,1,1.0,1,1,3,122,105,19,74,56,463, 8, 3, 9, 8, 32,  0,4,5,2,1,1,137,172,1034,92,,,1,0000,19,5865,19,4,63,460,12,2,63,65,066
85WN01084, 85196765,85,19,S6765,2,18,07,002,1,1,1,1,1.0,1,1,3,123,104,18,103,71,584, 6, 4, 8, 7, 31,  0,3,5,1,1,1,156,172,1064,,,,0,0000,19,5586,19,4,80,580,12,1,80,86,
85WN01085, 85196766,85,19,S6766,3,18,07,001,2,1,3,2,1.0,1,1,3,124,103,13,100,66,544, 7, 7,12, 9, 28,  0,2,4,1,1,1,139,182,1048,93,,,0,0000,19,5808,19,4,75,518,10,3,79,83,
85WN01086, 85196771,85,19,S6771,3,18,07,001,1,1,1,1,1.0,1,1,3,125,102,10,97,68,572,12, 3, 8, 8, 36,  0,2,4,1,1,1,134,172,1052,93,,,0,0000,19,5594,19,4,78,537,10,3,76,79,
85WN01087, 85196772,85,19,S6772,2,18,07,001,1,1,1,1,1.0,1,1,3,125,102,18,93,68,575, 8, 3, 8, 7, 38,  0,2,4,1,1,1,153,172,1060,,,,1,0000,19,5617,19,4,78,571,10,1,74,82,
85WN01088, 85196775,85,19,S6775,2,18,07,001,1,1,1,1,1.0,1,1,3,126,101,23,106,62,509, 6, 6, 8, 7, 34,  0,4,6,1,1,1,145,172,1050,,,,1,0000,19,5669,19,4,72,510,10,1,68,76,
85WN01089, 85196776,85,19,S6776,2,18,07,002,1,1,1,1,1.0,1,1,3,126,101,21,91,58,484, 8, 3,10, 8, 27,  0,4,6,1,1,1,140,172,1042,,,,0,0000,19,6040,19,4,67,483,12,1,66,65,
85WN01090, 85196777,85,19,S6777,3,18,07,001,1,1,1,1,1.0,1,1,3,126,101,20,105,77,658, 6, 3,10, 7, 27,  0,4,5,1,1,1,168,172,1072,93,,,1,0000,19,5531,19,4,90,634,10,3,84,86,
85WN01091, 85196779,85,19,S6779,3,18,07,001,1,1,1,1,1.0,1,1,3,127,100,18,95,58,485, 7, 3,11, 7, 28,  0,3,5,1,1,1,145,172,1036,93,,,0,0000,19,5710,19,4,68,459,10,3,70,72,
85WN01092, 85196780,85,19,S6780,2,18,07,002,1,1,1,1,1.0,1,1,3,127,100,6,82,67,588, 6, 3, 9, 7, 30,  0,6,7,1,1,1,153,172,1058,92,,,1,0000,19,5642,19,4,79,570,10,2,70,74,066
85WN01093, 85196782,85,19,S6782,3,18,07,002,1,1,1,1,1.0,1,1,3,129,98,22,127,54,421, 8, 3,10, 9, 27,  0,3,4,2,1,1,143,172,1030,93,,,1,0000,19,5890,19,4,63,399,11,3,59,67,
85WN01094, 85196785,85,19,S6785,3,18,07,002,1,1,1,1,1.0,1,1,3,130,97,17,116,74,643, 7, 3, 9, 7, 31,  0,2,4,1,1,1,165,172,1070,93,,,0,0000,19,6088,19,4,89,615,11,3,84,92,
85WN01095, 85196786,85,19,S6786,3,18,07,002,1,1,1,1,1.0,1,1,3,130,97,10,105,54,448,12, 3,10, 9, 37,  0,3,4,1,1,1,127,172,1028,93,,,0,0000,19,5898,19,4,64,412,10,3,64,70,
85WN01096, 85196787,85,19,S6787,2,18,07,002,1,1,1,1,1.0,1,1,3,131,96,8,92,68,613, 5, 3, 9, 7, 40,  0,3,5,1,4,1,169,172,1064,93,,,1,0000,19,5549,19,4,83,597,11,8,75,81,
85WN01097, 85196788,85,19,S6788,3,18,07,001,1,1,1,1,1.0,1,1,3,131,96,7,89,67,605, 7, 3,10, 8, 43,  0,4,6,1,1,1,166,172,1054,93,,,0,0000,19,5512,19,4,82,566,13,3,75,81,
85WN01098, 85196790,85,19,S6790,2,18,07,002,1,2,3,6,1.0,1,1,3,132,95,7,107,61,529, 7, 3, 9, 9, 30,  0,3,5,1,1,1,165,172,976,,,,1,0000,19,6045,19,4,74,608,12,1,66,73,
85WN01099, 85196792,85,19,S6792,2,18,07,002,1,1,1,1,1.0,1,1,3,133,94,23,106,54,462, 8, 3,10, 8, 34,  0,4,5,1,1,1,146,172,1042,92,,,1,0000,19,5645,19,4,66,462,11,2,59,63,066
85WN01100, 85196794,85,19,S6794,2,18,07,002,1,1,2,1,1.0,1,1,9,133,88,2,75,22,165,11, 3,13,14, 20,  0,6,7,5,2,1,0,172,926,19,,252,0,0000,19,5812,19,4,27,88,12,6,0,0,
85WN01101, 85196795,85,19,S6795,3,18,07,002,1,1,1,1,1.0,1,1,3,134,93,16,109,52,442, 9, 3,10, 8, 36,  0,5,6,1,1,1,141,172,1030,93,,,1,0000,19,5810,19,4,64,412,12,3,62,65,
85WN01102, 85196797,85,19,S6797,2,18,07,001,1,1,1,1,1.0,1,1,3,134,93,18,106,64,574, 5, 3,10, 7, 28,  0,2,3,1,1,1,163,172,1062,,,,0,0000,19,5916,19,4,80,568,13,1,69,82,
85WN01103, 85196798,85,19,S6798,2,18,07,001,1,1,1,1,1.0,1,1,3,135,92,18,97,68,634, 8, 3, 8, 7, 39,  0,5,6,1,1,1,160,172,1070,93,02,,1,0000,19,5530,19,4,86,628,10,3,76,83,
85WN01104, 85196799,85,19,S6799,3,18,07,001,1,1,1,1,1.0,1,1,3,135,92,22,110,59,522, 8, 3,10, 8, 34,  0,3,5,1,1,1,155,172,1046,93,,,0,0000,19,5478,19,4,74,499,12,3,66,72,
85WN01105, 85196800,85,19,S6800,2,18,07,002,1,1,2,1,1.0,1,1,9,135,86,3,93,38,334, 6, 3,12,13, 25,  0,5,7,1,1,1,0,172,946,93,,,1,0000,19,5851,19,4,49,275,11,3,40,0,
85WN01106, 85196801,85,19,S6801,3,18,07,002,1,1,1,1,1.0,1,1,3,135,92,15,83,59,551, 6, 3, 8, 8, 28,  0,2,4,1,1,1,158,172,1044,93,,,0,0000,19,5805,19,4,74,520,11,3,68,78,
85WN01107, 85196803,85,19,S6803,3,18,07,002,1,1,1,1,1.0,1,1,3,136,91,1,118,61,541, 8, 5,10, 8, 29,  0,3,5,1,1,1,139,172,1046,93,,,0,0000,19,6021,19,4,77,494,13,3,73,78,
85WN01108, 85196806,85,19,S6806,3,18,07,002,1,1,1,1,1.0,1,1,3,137,90,23,105,31,228,14, 3,12,11, 25,  0,4,5,1,1,1,101,172,994,93,,,1,0000,19,5964,19,4,38,206,12,3,34,0,
85WN01109, 85196807,85,19,S6807,2,18,07,002,1,1,1,1,1.0,1,1,3,138,89,26,108,50,440, 8, 3,12, 9, 31,  0,3,5,1,1,1,147,172,1040,92,,,1,0000,19,6077,19,4,64,443,10,2,56,64,066
85WN01110, 85196809,85,19,S6809,2,18,07,001,1,1,1,1,1.0,1,1,3,138,89,25,100,58,539, 8, 4,10, 8, 36,  0,3,5,1,1,1,152,172,1056,,,,0,0000,19,5809,19,4,75,541,10,1,66,77,
85WN01111, 85196810,85,19,S6810,2,18,07,002,1,1,1,1,1.0,1,1,3,139,88,13,100,40,341, 8, 3,12,11, 21,  0,4,5,2,1,1,132,172,1018,92,,,1,0000,19,5698,19,4,51,329,12,2,45,52,066
85WN01112, 85196811,85,19,S6811,2,18,07,002,1,1,1,1,1.0,1,1,3,139,88,4,116,51,448, 9, 3,12, 9, 37,  0,4,5,1,1,1,140,172,1038,92,,,0,0000,19,6094,19,4,65,426,12,2,55,64,066
85WN01113, 85196813,85,19,S6813,3,18,07,001,1,1,1,1,1.0,1,1,3,140,87,12,121,63,585, 6, 3,10, 9, 28,  0,3,5,1,1,1,167,172,1058,93,,,0,0000,19,6006,19,4,82,550,13,3,70,76,
85WN01114, 85196814,85,19,S6814,3,18,07,001,1,1,1,1,1.0,1,1,3,140,87,5,140,63,563, 8, 3,13, 8, 35,  0,3,5,1,1,1,157,172,1056,93,,,0,0000,19,5479,19,4,82,520,10,3,73,83,
85WN01115, 85196815,85,19,S6815,3,18,07,001,1,1,1,1,1.0,1,1,3,140,87,19,93,56,537, 7, 4, 9, 8, 38,  0,5,6,1,1,1,158,172,1046,93,,,1,0000,19,5431,19,4,74,510,13,3,64,67,
85WN01116, 85196817,85,19,S6817,2,18,07,001,1,1,1,1,1.0,1,1,3,141,86,16,106,52,481, 5, 3,10, 9, 33,  0,4,5,1,1,1,164,172,1044,92,,,0,0000,19,5682,19,4,68,472,13,2,56,59,066
85WN01117, 85196818,85,19,S6818,3,18,07,001,1,1,1,1,1.0,1,1,3,141,86,10,95,62,610, 8, 3,10, 8, 23,  0,2,4,1,1,1,150,172,1056,93,,,1,0000,19,5473,19,4,83,573,13,3,73,78,
85WN01118, 85196819,85,19,S6819,3,18,07,001,1,1,1,1,1.0,1,1,3,141,86,15,108,64,619,11, 3,10, 8, 29,  0,2,4,2,1,1,143,172,1062,93,,,0,0000,19,5422,19,4,85,587,13,3,75,82,
85WN01119, 85196821,85,19,S6821,3,18,07,001,1,1,1,1,1.0,1,1,3,145,82,27,103,60,606, 8, 3,12, 8, 27,  0,3,5,3,1,1,160,172,1060,93,,,0,0000,19,5495,19,4,83,587,13,3,69,75,
85WN01120, 85436941,85,43,T6941,2,48,02,003,1,1,1,1,1.0,1,1,2,93,133,22,90,92,624, 5, 3, 7, 6, 44,  0,4,5,2,1,1,169,163,973,,,,0,0000,43,6518,43,4,84,605,41,1,100,103,
85WN01121, 85436942,85,43,T6942,2,48,02,004,1,1,1,1,1.0,1,1,3,95,132,6,66,67,458, 7, 3, 8, 7, 52,  0,4,6,2,1,1,141,163,1011,,,,0,0000,43,6395,43,4,62,445,42,4,76,0,
85WN01122, 85436943,85,43,T6943,3,48,02,003,1,1,1,1,1.0,1,1,2,96,130,12,98,81,548, 7, 3, 8, 8, 43,  0,6,7,2,1,1,154,163,1031,,,,0,0000,43,6364,43,4,76,496,41,4,87,0,
85WN01123, 85436944,85,43,T6944,2,48,02,003,1,1,1,1,1.0,1,1,2,97,129,22,118,88,591, 8, 3, 8, 5, 49,  0,4,5,1,1,1,154,163,1055,,,,1,0000,43,6521,43,4,83,571,41,1,89,103,
85WN01124, 85436946,85,43,T6946,2,48,02,004,1,1,1,1,1.0,1,1,3,98,129,15,98,79,536, 6, 3, 7, 6, 43,  0,3,5,1,1,1,155,163,1041,,,,1,0000,43,6351,43,4,74,533,41,4,85,0,
85WN01125, 85436948,85,43,T6948,2,48,02,003,1,1,1,1,1.0,1,1,3,99,128,1,114,68,442, 6, 3, 9, 7, 53,  0,6,7,2,1,1,149,163,1017,,,,0,0000,43,6385,43,4,64,423,43,1,72,72,
85WN01126, 85436951,85,43,T6951,2,48,02,003,1,1,1,1,1.0,1,1,3,100,127,23,116,77,515, 8, 3, 8, 7, 43,  0,5,6,1,1,1,150,163,1041,,,,0,0000,43,6477,43,4,73,520,41,1,79,92,
85WN01127, 85436952,85,43,T6952,2,42,02,812,2,2,5,5,2.0,2,2,2,100,126,32,81,75,531, 4, 3, 8, 7, 47,  0,4,5,1,1,1,180,165,1074,,,,1,5503,43,5894,43,3,72,646,42,1,79,88,
85WN01128, 85436953,85,43,T6953,2,42,02,812,2,2,5,5,2.0,2,2,2,100,126,2,83,68,474, 6, 3, 9, 6, 49,  0,6,7,2,1,1,157,165,1074,92,15,,0,5503,43,5894,43,3,65,559,42,2,66,73,076
