UID,IDLAMB,YR,LBRD,ETAG,SEX,LINE,STM,PEN,TB,TR,TBRE,TBR17,AGE,ADAM,CADAM,BAND,DAYBN,WNAGE,TIM,BRWT,WNWT,ADG,F,N,T,C,L,TST,SIGR,THGR,JAW,CLR,H,IDX,MENB,MELW,CAUSE,ABN,DAYDIS,TRT,SIRE,SBRD,DAM,DBRD,TM,WT120,AADG,LNDAM,PD,CUWT,SAWT,LOT
86WN01165, 86197627,86,19,S7627,2,18,07,  1,1,1,1,1,1.0,1,1,3,116,117,26,82,68,511, 9, 2,12,10, 34,  0,4,5,2,1,1,139,173,1043,,,,,0000,19,6252,19,4,70,501,11,1,65,73,003
86WN01166, 86197628,86,19,S7628,2,18,07,  1,1,1,1,1,1.0,1,1,3,117,116,25,123,82,601,10, 4, 9, 7, 35,  0,3,4,2,1,1,134,173,1071,,,,,0000,19,6215,19,4,84,590,12,1,84,92,004
86WN01167, 86197629,86,19,S7629,3,18,07,  2,1,1,1,1,1.0,1,1,3,119,114,1,88,68,519,10, 3, 9, 8, 34,  0,2,3,1,1,1,130,173,1039,93,,,,0000,19,6729,19,4,71,481,18,3,75,85,
86WN01168, 86197631,86,19,S7631,3,18,07,  1,1,1,1,1,1.0,1,1,3,122,111,20,114,69,519, 9, 3,11, 9, 34,  0,4,5,1,1,1,141,173,1045,93,,,,0000,19,6360,19,4,74,491,13,3,78,83,
86WN01169, 86197632,86,19,S7632,2,18,07,  2,1,1,1,1,1.0,1,1,3,122,111,18,92,58,440, 7, 2,11, 9, 36,  0,2,3,1,1,3,141,173,1029,92,15,,,0000,19,6286,19,4,62,426,13,2,60,67,083
86WN01170, 86197633,86,19,S7633,2,18,07,  1,1,1,1,1,1.0,1,1,3,124,109,11,116,71,545,10, 3, 9, 8, 37,  0,4,5,1,1,1,134,173,1055,,,,,0000,19,6568,19,4,77,527,18,1,73,81,005
86WN01171, 86197634,86,19,S7634,2,18,07,  2,1,1,1,1,1.0,1,1,3,125,108,3,81,61,490, 7, 3,11, 7, 34,  0,2,3,1,1,1,135,173,1035,92,,,,0000,19,6523,19,4,67,468,11,2,68,74,083
86WN01172, 86197636,86,19,S7636,3,18,07,  1,1,1,1,1,1.0,1,1,3,126,107,1,101,73,588, 8, 3, 9, 7, 36,  0,2,3,1,1,1,147,173,1055,93,,,,0000,19,6510,19,4,81,550,11,3,78,82,
86WN01173, 86197637,86,19,S7637,2,18,07,  1,1,1,1,1,1.0,1,1,3,126,107,12,96,76,621, 9, 3, 8, 7, 38,  0,2,4,1,1,1,143,173,1067,,,,,0000,19,6717,19,4,84,604,18,1,79,83,004
86WN01174, 86197639,86,19,S7639,2,18,07,  1,1,1,1,1,1.0,1,1,3,128,105,25,84,55,444, 7, 2,11, 9, 47,  0,5,6,2,1,1,149,173,1029,92,,,,0000,19,6439,19,4,62,433,11,2,59,62,083
86WN01175, 86197641,86,19,S7641,2,18,07,  1,1,1,1,1,1.0,1,1,3,130,103,30,81,58,484, 8, 2, 9, 8, 33,  0,3,4,1,1,1,135,173,1037,92,,,,0000,19,6643,19,4,66,476,11,2,61,62,083
86WN01176, 86197642,86,19,S7642,2,18,07,  2,1,1,1,1,1.0,1,1,3,131,102,27,97,61,503, 8, 2,10, 8, 45,  0,4,5,2,1,1,147,173,1045,92,,,,0000,19,6277,19,4,70,493,12,2,67,68,083
86WN01177, 86197643,86,19,S7643,2,18,07,  2,1,1,1,1,1.0,1,1,3,133,100,16,102,68,578, 7, 3,10, 8, 29,  0,2,4,1,1,1,145,173,1059,,,,,0000,19,6809,19,4,80,563,18,1,72,74,002
86WN01178, 86197644,86,19,S7644,3,18,07,  1,2,1,3,2,1.0,1,1,3,135,98,28,93,68,599, 7, 3,10, 8, 27,  0,2,3,2,1,1,148,183,1133,93,,,,0000,19,6116,19,4,81,578,13,3,73,79,
86WN01179, 86197645,86,19,S7645,2,18,07,  1,2,1,4,2,1.0,1,1,9,135,92,8,95,53,473, 8, 2,10, 9, 33,  0,4,6,1,1,1,160,183,1133,,,,,0000,19,6116,19,4,66,547,13,1,60,69,006
86WN01180, 86197649,86,19,S7649,3,18,07,  2,1,1,1,1,1.0,1,1,3,145,88,5,114,68,643, 7, 3,12, 8, 31,  0,3,5,2,1,2,157,173,1065,93,,,,0000,19,6539,19,4,89,608,13,3,74,79,
86WN01181, 86437661,86,43,T7661,2,48,02,  3,2,1,4,2,1.0,1,1,9,92,135,8,53,48,316,11, 3,10, 9, 39,  0,4,5,1,1,1,110,168,866,92,,,,0000,43,7235,43,4,43,322,41,2,57,63,092
86WN01182, 86437662,86,43,T7662,2,48,02,  3,2,2,5,5,1.0,1,1,2,93,139,17,62,42,258, 6, 3, 9,10, 45,  0,6,7,1,1,1,135,168,1002,92,,,,0000,43,7379,43,4,37,359,41,2,48,54,092
86WN01183, 86437663,86,43,T7663,2,48,02,  3,2,2,5,5,1.0,1,1,2,93,139,14,63,58,372, 6, 3,10, 8, 47,  0,5,6,1,1,1,147,168,1002,,,,,0000,43,7379,43,4,51,472,41,1,62,67,006
86WN01184, 86437664,86,43,T7664,2,48,02,  5,1,1,1,1,1.0,1,1,2,95,137,30,73,82,545, 8, 3, 9, 7, 44,  0,4,5,2,1,1,143,158,978,,,,,2011,50,7120,43,4,73,552,40,1,88,96,001
86WN01185, 86437665,86,43,T7665,1,48,02,  4,1,1,1,1,1.0,1,1,2,95,137,17,107,85,542, 9, 3, 7, 6, 46,257,5,6,2,1,3,138,158,956,,,,,2022,90,7307,43,4,76,482,42,1,93,0,
86WN01186, 86437667,86,43,T7667,1,48,02,  3,1,1,1,1,1.0,1,1,2,96,136,5,112,93,601, 8, 3, 7, 7, 54,269,4,6,1,1,2,160,158,972,93,,,,0000,43,6952,43,4,83,535,42,3,97,0,
86WN01187, 86437668,86,43,T7668,1,48,02,  4,1,1,1,1,1.0,1,1,2,96,136,20,88,91,604, 6, 3, 9, 6, 49,274,3,4,2,1,1,162,158,970,,,,,2022,90,7409,43,4,81,546,41,1,99,0,
86WN01188, 86437672,86,43,T7672,1,48,02,  3,1,1,1,1,1.0,1,1,3,98,135,24,100,68,430, 8, 2, 9, 8, 47,228,3,5,2,1,2,136,158,922,93,,,,0000,43,7029,43,4,62,358,42,3,79,0,
86WN01189, 86437673,86,43,T7673,1,48,02,  4,1,1,1,1,1.0,1,1,3,99,134,20,109,78,501, 9, 3, 8, 8, 48,200,2,3,1,1,1,139,158,942,,,,,2022,90,7156,43,4,71,427,40,1,90,0,
86WN01190, 86437674,86,43,T7674,2,42,02,842,1,1,1,1,2.0,2,2,3,99,134,18,109,92,605, 6, 3, 6, 6, 53,  0,4,5,2,1,1,168,153,914,,,,,6903,43,6320,43,3,84,571,42,1,94,102,003
86WN01191, 86437675,86,43,T7675,1,48,02,  3,2,1,3,2,1.0,1,1,3,99,134,17,87,85,569, 7, 3, 9, 7, 38,200,2,4,2,1,1,137,168,956,32,,302,,0000,43,7066,43,4,77,439,40,6,92,0,
86WN01192, 86437677,86,43,T7677,1,48,02,  5,2,1,3,2,1.0,1,1,3,99,134,16,113,108,722, 5, 3, 8, 6, 46,313,3,4,2,1,1,173,168,1002,92,,,,2011,50,7374,43,4,98,591,42,8,107,0,
86WN01193, 86437680,86,43,T7680,1,41,02,414,2,1,3,2,2.0,2,2,3,100,133,12,122,96,630, 9, 3, 9, 6, 42,270,3,5,2,1,1,154,163,918,,18,,,7239,43,6685,43,6,88,588,41,1,97,0,
86WN01194, 86437681,86,43,T7681,2,40,02,401,1,1,1,1,4.0,4,4,3,101,132,28,111,88,583, 5, 2, 7, 6, 50,  0,3,4,1,1,1,165,150,995,,,,,6668,43,4994,43,2,81,517,40,1,93,96,002
86WN01195, 86437684,86,43,T7684,1,41,02,411,1,1,1,1,2.0,2,2,3,101,132,28,101,103,704, 6, 3, 7, 6, 49,285,4,5,2,1,1,175,153,936,15,,300,,7278,43,6798,43,6,95,611,41,6,114,0,
86WN01196, 86437685,86,43,T7685,2,41,02,414,2,2,5,5,3.0,3,3,3,101,132,20,109,84,554, 9, 3, 8, 6, 57,  0,4,5,2,1,1,152,161,1011,,,,,7239,43,6209,43,6,77,574,41,1,86,92,005
86WN01197, 86437686,86,43,T7686,1,41,02,414,2,2,5,5,3.0,3,3,3,101,132,14,108,59,365,10, 3,10, 8, 47,167,4,5,1,1,1,122,161,1011,93,,,,7239,43,6209,43,6,55,361,41,3,67,0,
86WN01198, 86437687,86,43,T7687,2,41,02,413,2,2,5,3,3.0,3,3,3,101,132,12,132,97,635,10, 3, 7, 4, 57,  0,3,4,1,1,1,156,178,1212,,,,,7388,43,5500,43,6,89,636,41,1,98,104,005
86WN01199, 86437688,86,43,T7688,1,41,02,413,2,2,5,7,3.0,3,3,3,101,132,16,83,62,407, 4, 3,10,10, 32,137,4,6,1,1,1,160,178,1212,16,,290,,7388,43,5500,43,6,57,475,41,6,65,0,
86WN01200, 86437689,86,43,T7689,2,40,02,403,1,1,1,1,2.0,2,2,6,102,125,8,113,84,582, 7, 2, 7, 6, 53,  0,5,6,1,1,1,164,153,908,,,,,6533,43,6923,43,2,81,545,40,1,98,109,001
86WN01201, 86437690,86,43,T7690,1,41,02,413,2,1,3,2,2.0,2,2,3,102,131,24,105,107,737, 8, 2, 8, 7, 43,276,5,6,2,1,2,179,163,1032,,,,,7388,43,6341,43,6,99,701,41,4,112,0,
86WN01202, 86437691,86,43,T7691,2,41,02,413,2,1,3,2,2.0,2,2,3,102,131,21,83,91,631,10, 2, 8, 6, 49,  0,5,6,2,1,1,154,163,1032,,,,,7388,43,6341,43,6,84,626,41,1,98,100,004
86WN01203, 86437694,86,43,T7694,1,41,02,413,2,1,3,2,6.0,6,4,6,102,125,4,91,120,887, 9, 3, 7, 5, 49,231,6,7,2,1,1,179,156,1189,,,,,7388,43,3535,43,6,116,806,41,4,106,0,
86WN01204, 86437695,86,43,T7695,2,41,02,413,2,1,4,2,6.0,6,4,9,102,125,9,79,79,569,11, 3, 8, 6, 47,  0,4,5,2,1,1,134,156,1189,,,,,7388,43,3535,43,6,76,556,41,1,92,103,005
86WN01205, 86437697,86,43,T7697,2,42,02,842,2,2,5,7,6.0,6,4,3,102,131,32,75,86,599, 8, 2, 8, 6, 55,  0,4,6,2,1,1,160,145,968,92,,,,6903,43,3536,43,3,79,621,42,2,89,96,098
86WN01206, 86437698,86,43,T7698,1,42,02,842,2,2,5,3,6.0,6,4,6,102,125,8,121,57,359,13, 3,12,10, 50,  0,6,7,1,1,1,116,145,968,93,,,,6903,43,3536,43,3,55,362,42,3,72,81,
86WN01207, 86437699,86,43,T7699,2,48,02,  4,1,1,1,1,1.0,1,1,3,102,131,23,75,69,469, 6, 2,10, 7, 42,  0,4,5,2,1,1,145,158,954,,,,,2022,90,7189,43,4,64,457,41,1,77,79,002
86WN01208, 86437700,86,43,T7700,1,40,02,403,2,1,3,2,8.0,8,5,1,102,128,5,109,105,735, 7, 3, 9, 6, 34,277,3,4,2,1,1,165,176,854,,,,,6533,43,2279,43,2,99,672,40,1,114,0,
86WN01209, 86437702,86,43,T7702,2,42,02,802,2,2,5,5,3.0,3,3,3,102,131,26,96,84,568, 5, 2,10, 8, 56,  0,6,7,2,1,1,182,178,1205,,,,,6573,43,5894,43,3,78,592,42,1,86,97,004
86WN01210, 86437703,86,43,T7703,2,42,02,802,2,2,5,5,3.0,3,3,3,102,131,2,94,77,516, 8, 2, 9, 7, 55,  0,6,7,2,1,1,156,178,1205,,,,,6573,43,5894,43,3,71,528,42,1,69,78,003
86WN01211, 86437704,86,43,T7704,1,48,02,  4,1,1,1,1,1.0,1,1,3,102,131,5,130,93,611, 9, 2, 9, 7, 41,230,5,6,2,1,1,151,158,974,92,,,,2022,90,7025,43,4,86,530,41,8,97,0,
86WN01212, 86437705,86,43,T7705,1,41,02,413,2,2,5,5,8.0,8,5,1,103,127,17,143,90,596, 8, 3, 8, 7, 55,245,5,6,2,1,2,167,158,1171,93,,,,7388,43,2688,43,6,86,605,41,4,98,0,
86WN01213, 86437706,86,43,T7706,1,41,02,413,2,2,5,5,8.0,8,5,1,103,127,17,134,81,532, 5, 3, 8, 7, 50,200,4,5,1,1,1,170,158,1171,,,,,7388,43,2688,43,6,77,541,41,1,90,0,
86WN01214, 86437707,86,43,T7707,1,42,02,882,2,2,5,5,3.0,3,3,1,103,127,29,88,60,403,13, 2,10, 8, 46,165,5,6,2,1,2,116,161,962,93,,,,6813,43,6281,43,3,57,425,42,3,70,0,
86WN01215, 86437708,86,43,T7708,1,42,02,882,2,2,5,5,3.0,3,3,1,103,127,1,97,58,380,12, 3,11, 9, 44,146,5,6,1,1,1,117,161,962,93,,,,6813,43,6281,43,3,55,388,42,3,62,0,
86WN01216, 86437709,86,43,T7709,2,42,02,862,2,1,3,2,6.0,6,4,1,103,127,5,105,92,642, 8, 4, 8, 5, 52,  0,4,5,2,1,1,155,156,918,,21,,,6650,43,3608,43,3,88,610,42,1,97,110,004
86WN01217, 86437710,86,43,T7710,2,42,02,862,2,1,4,2,6.0,6,4,9,103,124,8,96,42,261, 7, 2,10,11, 38,  0,5,6,5,1,1,128,156,918,93,21,,,6650,43,3608,43,3,41,245,42,3,52,59,
86WN01218, 86437711,86,43,T7711,2,41,02,413,1,1,1,1,4.0,4,4,1,103,127,15,89,96,686,11, 3, 7, 6, 51,  0,4,5,2,1,1,145,136,858,,,,,7388,43,5189,43,6,91,632,41,1,99,105,002
86WN01219, 86437712,86,43,T7712,1,42,02,852,2,2,5,5,5.0,5,4,1,103,127,33,89,62,418, 7, 2, 9, 9, 41,154,5,6,2,1,1,145,140,911,,,,,6704,43,4261,43,3,59,434,42,1,73,0,
86WN01220, 86437713,86,43,T7713,2,42,02,852,2,2,5,5,5.0,5,4,1,103,127,34,88,68,466, 8, 2, 9, 7, 41,  0,5,6,1,1,3,139,140,911,92,,,,6704,43,4261,43,3,65,504,42,2,77,81,099
86WN01221, 86437714,86,43,T7714,1,40,02,404,2,2,5,5,10.0,0,5,3,103,130,21,104,93,635,10, 3, 8, 7, 46,245,4,5,2,1,3,150,170,1171,,,,,6755,43,0871,43,2,87,628,40,4,98,0,
86WN01222, 86437715,86,43,T7715,1,40,02,404,2,2,5,5,10.0,0,5,3,103,130,30,100,92,631,10, 2, 9, 7, 46,246,4,5,2,1,3,153,170,1171,93,,,,6755,43,0871,43,2,86,628,40,3,95,0,
86WN01223, 86437716,86,43,T7716,1,41,02,414,2,1,3,2,7.0,7,5,1,103,127,1,108,72,482, 9, 3, 9, 8, 46,209,4,5,1,1,3,136,183,1009,93,35,,,7239,43,2850,43,6,69,417,41,3,81,0,
86WN01224, 86437718,86,43,T7718,1,42,02,812,1,1,1,1,8.0,8,5,1,103,127,10,98,96,679, 5, 3, 7, 7, 48,272,4,5,1,1,1,172,149,869,93,03,,,6405,43,2623,43,3,91,560,42,3,99,0,
86WN01225, 86437719,86,43,T7719,2,40,02,403,2,2,5,5,2.0,2,2,1,103,127,13,94,61,406, 5, 2,10, 8, 41,  0,6,7,2,1,1,157,163,990,92,,,,6533,43,6666,43,2,58,471,40,2,67,72,093
86WN01226, 86437720,86,43,T7720,2,40,02,403,2,2,5,5,2.0,2,2,1,103,127,2,101,62,409, 5, 2,10, 8, 37,  0,5,6,1,1,1,155,163,990,92,,,,6533,43,6666,43,2,59,468,40,2,71,76,093
86WN01227, 86437721,86,43,T7721,1,40,02,403,2,2,5,5,3.0,3,3,1,103,127,25,144,70,438, 7, 3,11, 8, 43,158,5,6,2,1,1,150,161,787,93,,,,6533,43,6103,43,2,67,458,40,3,83,0,
86WN01228, 86437722,86,43,T7722,1,40,02,403,2,2,5,5,3.0,3,3,1,103,127,28,130,53,315,10, 2,13, 9, 41,128,5,6,1,1,1,124,161,787,93,,,,6533,43,6103,43,2,51,336,40,3,64,0,
86WN01229, 86437723,86,43,T7723,1,41,02,413,2,1,3,2,4.0,4,4,1,103,127,25,92,99,707,11, 3, 9, 6, 44,273,3,4,2,1,2,147,179,1140,,87,,,7388,43,5009,43,6,94,653,41,1,110,0,
86WN01230, 86437725,86,43,T7725,1,40,02,403,3,1,7,2,4.0,4,4,1,103,127,9,112,86,589, 6, 2,10, 7, 37,249,3,4,1,1,2,161,193,858,,,,,6533,43,4877,43,2,82,527,40,1,100,0,
86WN01231, 86437726,86,43,T7726,2,40,02,403,3,1,6,2,4.0,4,4,9,103,124,7,80,63,444, 7, 2, 8, 8, 47,  0,6,7,1,1,1,147,193,858,92,,,,6533,43,4877,43,2,61,424,40,2,73,69,097
86WN01232, 86437727,86,43,T7727,2,40,02,403,3,1,6,2,4.0,4,4,9,103,124,8,88,54,365, 7, 2, 9, 8, 37,  0,4,6,1,1,1,131,193,858,92,,,,6533,43,4877,43,2,53,349,40,2,71,74,097
86WN01233, 86437728,86,43,T7728,1,42,02,802,2,1,3,2,2.0,2,2,3,103,130,31,95,86,588, 9, 2, 8, 8, 42,273,5,6,2,1,2,155,163,904,,,,,6573,43,6396,43,3,80,556,42,1,98,0,
86WN01234, 86437730,86,43,T7730,2,42,02,812,1,1,1,1,4.0,4,4,3,103,130,18,111,87,584, 6, 3, 8, 6, 55,  0,3,4,2,1,1,160,150,907,,,,,6405,43,5192,43,3,81,514,42,1,87,95,001
86WN01235, 86437731,86,43,T7731,1,40,02,403,1,1,1,1,4.0,4,4,3,103,130,9,145,101,665, 7, 3, 9, 7, 46,280,4,5,2,1,1,163,150,1069,93,03,,,6533,43,5354,43,2,94,526,40,3,109,0,
86WN01236, 86437732,86,43,T7732,2,40,02,404,1,1,1,1,3.0,3,3,3,103,130,22,115,85,565, 5, 3, 8, 6, 43,  0,4,5,2,1,1,157,144,879,,,,,6755,43,5612,43,2,79,505,40,1,88,86,001
86WN01237, 86437733,86,43,T7733,2,42,02,852,1,1,1,1,6.0,6,4,3,103,130,9,110,89,600,13, 3, 8, 6, 60,  0,5,6,1,1,1,131,145,859,,,,,6704,43,3537,43,3,83,525,42,1,88,95,004
86WN01238, 86437734,86,43,T7734,2,40,02,403,2,2,5,5,2.0,2,2,1,104,126,2,86,54,360, 8, 3, 8, 8, 48,  0,5,6,1,1,1,137,163,1000,92,,,,6533,43,6587,43,2,52,419,40,2,62,66,094
86WN01239, 86437735,86,43,T7735,2,40,02,403,2,2,5,5,2.0,2,2,1,104,126,14,91,73,507, 9, 3, 9, 7, 44,  0,3,5,2,1,1,145,163,1000,,21,,,6533,43,6587,43,2,70,572,40,1,73,83,001
86WN01240, 86437736,86,43,T7736,1,42,02,842,2,1,3,2,4.0,4,4,1,104,126,15,95,74,512,10, 3, 9, 7, 51,250,4,5,2,1,1,136,136,719,93,,,,6903,43,5079,43,3,71,453,42,3,86,0,
86WN01241, 86437737,86,43,T7737,2,42,02,842,2,1,4,2,4.0,4,4,9,104,123,8,77,53,368, 9, 3, 9, 9, 43,  0,5,6,1,1,1,124,136,719,,,,,6903,43,5079,43,3,52,354,42,1,65,78,005
86WN01242, 86437740,86,43,T7740,2,41,02,414,2,1,4,2,7.0,7,5,9,104,123,4,113,78,542, 9, 4, 8, 6, 44,  0,3,5,1,1,1,138,143,855,92,,,,7239,43,2780,43,6,76,526,41,2,95,102,098
86WN01243, 86437741,86,43,T7741,2,40,02,403,1,1,1,1,4.0,4,4,1,104,126,22,104,77,529, 8, 3, 8, 7, 57,  0,6,7,1,1,1,148,150,875,,,,,6533,43,5013,43,2,74,479,40,1,86,91,002
86WN01244, 86437744,86,43,T7744,2,41,02,413,2,1,3,2,2.0,2,2,1,104,126,18,66,58,408, 9, 3,11, 9, 39,  0,4,6,3,1,1,129,163,860,92,,,,7388,43,6521,43,6,56,420,41,2,66,71,094
86WN01245, 86437745,86,43,T7745,1,40,02,404,2,2,5,5,4.0,4,4,1,104,126,2,100,84,587, 6, 3, 9, 8, 39,227,5,6,2,1,2,165,165,1018,93,87,,,6755,43,4830,43,2,80,588,40,3,90,0,
86WN01246, 86437746,86,43,T7746,2,40,02,404,2,2,5,5,4.0,4,4,1,104,126,2,103,67,450, 6, 3, 9, 8, 49,  0,4,5,2,1,1,154,165,1018,,,,,6755,43,4830,43,2,64,472,40,2,77,88,006
86WN01247, 86437747,86,43,T7747,1,40,02,403,2,2,5,5,5.0,5,4,1,104,126,1,118,90,621, 7, 3, 9, 6, 51,211,4,5,2,1,1,169,177,1156,93,,,,6533,43,4199,43,2,86,621,40,3,101,0,
86WN01248, 86437748,86,43,T7748,2,40,02,403,2,2,5,5,5.0,5,4,1,104,126,26,117,78,526, 8, 2, 9, 7, 52,  0,5,6,1,1,1,158,177,1156,,,,,6533,43,4199,43,2,75,560,40,1,89,99,005
86WN01249, 86437750,86,43,T7750,2,40,02,403,1,1,1,1,2.0,2,2,1,104,126,26,111,87,602, 9, 2, 8, 6, 55,  0,5,6,2,1,1,160,153,920,,21,,,6533,43,6492,43,2,83,591,40,1,91,98,006
86WN01250, 86437751,86,43,T7751,2,42,02,912,1,1,1,1,2.0,2,2,1,104,126,15,100,62,413, 8, 3, 9, 8, 38,  0,5,6,2,1,1,130,153,868,92,,,,6431,43,6766,43,3,60,397,42,2,68,73,096
86WN01251, 86437752,86,43,T7752,1,41,02,414,2,2,5,5,4.0,4,4,1,104,126,15,113,73,490, 7, 4, 9, 7, 42,216,2,4,2,1,1,144,165,931,04,,296,,7239,43,5037,43,6,70,497,41,6,82,0,
86WN01252, 86437753,86,43,T7753,2,41,02,414,2,2,5,5,4.0,4,4,1,104,126,7,102,71,483, 6, 4, 8, 7, 45,  0,3,5,2,1,1,149,165,931,92,,,,7239,43,5037,43,6,68,508,41,2,76,82,099
86WN01253, 86437754,86,43,T7754,2,41,02,412,2,2,5,5,2.0,2,2,1,104,126,32,91,67,460, 6, 2, 9, 8, 45,  0,3,4,1,1,1,161,163,1036,92,,,,6983,43,6518,43,6,64,534,41,2,78,81,093
86WN01254, 86437755,86,43,T7755,1,41,02,412,2,2,5,5,2.0,2,2,1,104,126,1,99,78,540, 6, 3,10, 8, 44,178,6,7,2,1,1,169,163,1036,93,,,,6983,43,6518,43,6,75,577,41,3,87,0,
86WN01255, 86437756,86,43,T7756,2,42,02,952,2,1,3,2,8.0,8,5,1,105,125,19,52,56,406, 7, 3,10, 8, 57,  0,6,7,2,1,1,139,158,933,,21,,,6391,43,2157,43,3,54,383,42,1,62,70,006
86WN01256, 86437758,86,43,T7758,2,41,02,411,2,1,3,2,6.0,6,4,1,105,125,33,91,75,527, 6, 3, 8, 7, 49,  0,5,6,2,1,1,156,156,854,92,,,,7278,43,3574,43,6,72,510,41,2,83,91,098
86WN01257, 86437759,86,43,T7759,1,41,02,414,2,2,5,5,3.0,3,3,1,105,125,13,106,76,523, 8, 3, 8, 7, 48,223,3,5,1,1,2,153,161,1041,,,,,7239,43,6061,43,6,73,537,41,1,84,0,
86WN01258, 86437760,86,43,T7760,2,41,02,414,2,2,5,5,3.0,3,3,1,105,125,9,104,74,509, 5, 2, 9, 8, 44,  0,5,6,2,1,1,169,161,1041,92,,,,7239,43,6061,43,6,71,543,41,2,73,81,099
86WN01259, 86437762,86,43,T7762,2,42,02,842,2,1,4,2,5.0,5,4,9,105,122,8,81,50,343,12, 2, 9, 8, 50,  0,5,6,1,1,1,113,127,592,92,,,,6903,43,4350,43,3,49,330,42,2,63,66,101
86WN01260, 86437763,86,43,T7763,1,42,02,862,2,2,5,4,7.0,7,5,1,105,125,26,112,88,614, 5, 2, 9, 7, 52,232,5,6,2,1,1,184,163,1055,93,,,,6650,43,3164,43,3,85,644,42,3,98,0,
86WN01261, 86437764,86,43,T7764,2,42,02,862,2,2,5,6,7.0,7,5,1,105,125,27,94,70,485, 5, 3, 9, 7, 47,  0,3,4,2,1,1,157,163,1055,,,,,6650,43,3164,43,3,68,524,42,1,77,82,005
86WN01262, 86437766,86,43,T7766,1,42,02,812,2,2,5,6,6.0,6,4,1,105,125,21,89,71,497,10, 3, 9, 7, 44,213,3,5,1,1,1,143,156,993,15,,300,,6405,43,3852,43,3,69,578,42,6,80,0,
86WN01263, 86437767,86,43,T7767,1,42,02,812,2,2,5,4,6.0,6,4,1,105,125,5,106,73,499, 7, 3,11, 7, 50,220,4,5,1,1,1,155,156,993,93,,,,6405,43,3852,43,3,71,517,42,3,79,0,
86WN01264, 86437769,86,43,T7769,1,48,02,  5,1,1,1,1,1.0,1,1,1,105,125,21,83,85,614, 7, 3, 8, 7, 35,242,3,5,2,1,1,152,158,972,,,,,2011,50,7024,43,4,82,568,41,1,96,0,
86WN01265, 86437770,86,43,T7770,2,42,02,892,1,1,1,1,3.0,3,3,1,105,125,29,151,82,535, 7, 3, 9, 7, 50,  0,4,5,6,1,1,157,144,898,,,,,6792,43,6285,43,3,79,497,42,1,88,92,006
86WN01266, 86437771,86,43,T7771,2,41,02,412,2,2,5,5,2.0,2,2,1,105,125,4,79,72,513, 7, 3,10, 7, 46,  0,5,6,2,1,1,157,163,1006,92,,,,6983,43,6477,43,6,69,574,41,2,76,79,093
86WN01267, 86437772,86,43,T7772,2,41,02,412,2,2,5,5,2.0,2,2,1,105,125,6,73,57,398, 8, 3,10, 8, 43,  0,6,7,2,2,1,137,163,1006,01,,253,,6983,43,6477,43,6,55,460,41,6,0,0,
86WN01268, 86437773,86,43,T7773,1,41,02,414,2,2,5,5,4.0,4,4,1,105,125,3,119,72,481,12, 3,11, 7, 39,200,3,4,2,1,1,121,165,986,93,18,,,7239,43,5216,43,6,70,482,41,3,81,0,
86WN01269, 86437774,86,43,T7774,1,41,02,414,2,2,5,5,4.0,4,4,1,105,125,13,121,71,471,11, 3, 9, 7, 37,197,3,4,2,1,1,123,165,986,93,18,,,7239,43,5216,43,6,69,477,41,3,78,0,
86WN01270, 86437775,86,43,T7775,2,41,02,413,2,2,5,5,6.0,6,4,1,105,125,12,126,80,539, 9, 3, 8, 7, 48,  0,4,5,2,1,1,149,123,858,,,,,7388,43,3794,43,6,77,566,41,1,83,89,001
86WN01271, 86437776,86,43,T7776,2,41,02,413,2,2,5,5,6.0,6,4,1,105,125,22,126,93,643, 7, 2, 8, 6, 40,  0,4,5,1,1,1,167,123,858,,33,,,7388,43,3794,43,6,90,676,41,1,103,110,005
86WN01272, 86437778,86,43,T7778,1,41,02,411,2,2,5,5,5.0,5,4,1,105,125,5,114,94,661, 7, 3, 7, 6, 53,250,4,5,2,1,1,175,165,1221,,,,,7278,43,4210,43,6,91,663,41,4,99,0,
86WN01273, 86437779,86,43,T7779,1,41,02,411,2,2,5,5,5.0,5,4,1,105,125,21,112,81,558, 5, 3,10, 7, 44,223,4,6,2,1,1,168,165,1221,,,,,7278,43,4210,43,6,78,568,41,4,95,0,
86WN01274, 86437780,86,43,T7780,2,42,02,802,1,1,1,1,6.0,6,4,1,105,125,10,137,71,458, 7, 2, 9, 8, 52,  0,5,6,1,1,1,151,123,895,92,,,,6573,43,3790,43,3,69,402,42,2,73,80,103
86WN01275, 86437781,86,43,T7781,1,41,02,414,2,2,5,5,2.0,2,2,1,105,125,18,131,73,479, 6, 3, 8, 8, 48,210,4,6,1,1,2,167,163,1046,93,05,,,7239,43,6865,43,6,71,525,41,3,81,0,
86WN01276, 86437782,86,43,T7782,2,41,02,414,2,2,5,5,2.0,2,2,1,105,125,30,116,75,507, 7, 2, 9, 7, 45,  0,4,5,1,1,1,162,163,1046,,,,,7239,43,6865,43,6,72,581,41,1,78,84,002
86WN01277, 86437783,86,43,T7783,2,42,02,932,1,1,1,1,6.0,6,4,1,105,125,27,136,80,531,11, 4, 9, 7, 38,  0,3,4,2,1,1,120,123,931,,,,,6777,43,3444,43,3,77,484,42,1,90,94,004
