UID,IDLAMB,YR,ETAG,LBRD,SEX,LINE,STM,PEN,TYB,TB,TR,AGE,ADAM,CADAM,BAND,DAYBN,DAYWN,WNAGE,TIM,BRWT,JUWT,WNWT,ADG,WT120,CLR,JAW,HORN,FACE,RGRP,TRT,LOT,BPEN,RMK,SIRE,SBRD,DAM,DBRD,LNDAM,PD,CAUSE,DAYDIS,TBRE,TBR17,IDX,MENB,MELW,PD2,CUWT,SAWT,DNA,INBRL,STUDY
04WN00100,104050875,04,H0875,05,1,83,30,03P,8,2,2,3.0,3,3,1,92,216,124,26,9.5,0,68,0.472,66,1,1,,,0,W,.,,"CRIPPLE, X",A7199,04,A8642,04,83,6,38,219,5,5,94,2.31,145.7,6,0,,,0.045,
04WN00101,104050876,04,H0876,05,2,83,30,03P,8,2,2,3.0,3,3,1,92,216,124,14,9.8,0,86,0.615,84,1,1,,,0,W,.,e10,,A7199,04,A8642,04,83,1,,,5,5,108,2.31,145.7,1,104,102,,0.045,
04WN00102,104050877,04,H0877,05,2,83,30,02P,8,2,2,3.0,3,3,1,92,216,124,9,10.7,0,84,0.591,82,1,1,,,0,W,.,e12,,A8647,04,A8851,04,82,1,,,5,5,98,2.17,123.9,1,96,102,,0.09,
04WN00103,104050878,04,H0878,05,1,83,30,02P,8,2,2,3.0,3,3,1,92,216,124,24,10.8,0,93,0.663,90,1,1,,,0,W,.,,NICE LAMB,A8647,04,A8851,04,82,3,93,259,5,5,96,2.17,123.9,3,109,,,0.09,
04WN00104,104050879,04,H0879,05,3,83,30,02P,8,2,2,6.0,6,4,1,93,216,123,11,8.4,0,83,0.607,81,1,1,,,0,W,.,,HAIRY,A8647,04,A5398,04,82,3,93,275,5,5,0,2.55,154.6,3,95,,,0.058,
04WN00105,104050880,04,H0880,05,3,83,30,02P,8,2,2,6.0,6,4,1,93,216,123,22,9.8,0,82,0.587,80,1,1,,,0,W,.,,HAIRY,A8647,04,A5398,04,82,3,93,275,5,5,0,2.55,154.6,3,104,,,0.058,
04WN00106,104050881,04,H0881,05,2,88,30,e.9,8,2,2,1.0,1,1,1,93,216,123,20,8.0,0,67,0.48,66,1,1,,,0,M,  4,,,A8579,04,H0591,05,88,2,92,267,5,6,97,2.22,140.2,2,85,87,,0.06,
04WN00107,104050882,04,H0882,05,3,88,30,e.9,8,2,2,1.0,1,1,1,93,216,123,3,9.5,0,82,0.589,80,1,1,,,0,M,.,,,A8579,04,H0591,05,88,3,93,275,5,4,0,2.22,140.2,3,102,,,0.06,
04WN00108,104050883,04,H0883,05,2,83,30,01P,5,1,1,5.0,5,4,1,93,216,123,20,11.5,0,91,0.646,89,1,1,,,0,W,.,e11,,A7284,04,A6628,04,82,1,,,1,1,95,1.93,110.9,1,102,103,,0.093,
04WN00109,104050884,04,H0884,05,2,82,30,22P,8,2,2,5.0,5,4,1,93,216,123,12,9.7,0,86,0.62,84,1,1,,,0,C,.,e12,,A8879,04,A6092,04,82,1,,,5,5,99,2.04,126.0,1,103,102,,0.05,
04WN00110,104050885,04,H0885,05,1,82,30,22P,8,2,2,5.0,5,4,1,93,216,123,4,10.3,0,83,0.591,81,1,1,,,0,C,.,,,A8879,04,A6092,04,82,3,04,254,5,5,92,2.04,126.0,3,93,,,0.05,
04WN00111,104050886,04,H0886,05,1,83,30,02P,9,3,2,5.0,5,4,1,93,216,123,4,7.1,0,75,0.552,73,1,1,,,0,W,.,,,A8647,04,A6845,04,82,3,93,259,8,6,90,2.26,128.7,3,90,,,0.058,
04WN00112,104050887,04,H0887,05,1,83,30,02P,9,3,2,5.0,5,4,1,93,216,123,14,9.3,0,85,0.615,83,1,1,,,0,W,.,,,A8647,04,A6845,04,82,3,93,259,8,4,95,2.26,128.7,3,95,,,0.058,
04WN00113,104050888,04,H0888,05,2,83,30,04P,8,2,2,3.0,3,3,1,93,216,123,10,11.3,0,92,0.656,90,1,1,,,0,W,.,e11,,A9232,04,A8333,04,81,1,,,5,5,112,2.03,148.3,1,103,107,,0.063,
04WN00114,104050889,04,H0889,05,2,83,30,04P,8,2,2,3.0,3,3,1,93,216,123,11,10.1,0,88,0.633,86,1,1,,,0,W,.,e10,,A9232,04,A8333,04,81,1,,,5,5,110,2.03,148.3,1,102,103,,0.063,
04WN00115,104050890,04,H0890,05,1,83,30,01P,8,2,2,6.5,6,4,1,93,216,123,5,10.2,0,81,0.576,79,1,1,,,0,W,.,,,A7284,04,A4793,04,73,3,93,259,5,6,100,2.25,146.0,3,98,,,0.034,
04WN00116,104050891,04,H0891,05,2,83,30,01P,8,2,2,6.5,6,4,1,93,216,123,22,13.3,0,88,0.607,86,1,1,,,0,W,.,e12,4TEATS,A7284,04,A4793,04,73,1,,,5,4,109,2.25,146.0,1,102,105,,0.034,
04WN00117,104050892,04,H0892,05,2,83,30,04P,5,1,1,2.0,2,2,1,93,216,123,4,8.4,0,88,0.647,86,1,1,,,0,W,.,e11,HAIRY,A9232,04,A9667,04,84,1,,,1,1,93,2.07,109.7,1,102,105,,0.044,
04WN00118,104050893,04,H0893,05,1,83,30,04P,8,2,2,5.5,5,4,1,93,216,123,2,8.8,0,76,0.546,74,1,1,,,0,W,.,,,A9232,04,A5873,04,73,3,93,259,5,6,88,1.93,122.2,3,84,,,0.055,
04WN00119,104050894,04,H0894,05,1,83,30,04P,8,2,2,5.5,5,4,1,93,216,123,21,10.4,0,70,0.485,69,1,1,,,0,W,.,,,A9232,04,A5873,04,73,3,93,259,5,4,85,1.93,122.2,3,90,,,0.055,
04WN00120,104050895,04,H0895,05,2,83,30,02P,8,2,2,3.0,3,3,1,93,216,123,4,9.5,0,78,0.557,76,1,1,,,0,W,.,e12,,A8647,04,A8405,04,82,1,,,5,5,99,2.03,134.4,1,92,91,,0.069,
04WN00121,104050896,04,H0896,05,2,83,30,02P,8,2,2,3.0,3,3,1,93,216,123,3,9.1,0,75,0.536,73,1,1,,,0,W,.,e10,,A8647,04,A8405,04,82,1,,,5,5,98,2.03,134.4,1,90,92,,0.069,
04WN00122,104050897,04,H0897,05,2,83,30,03P,8,2,2,2.0,2,2,1,93,216,123,13,10.0,0,66,0.455,65,1,1,,,0,W,  5,,,A7199,04,A9206,04,84,2,92,267,5,5,94,2.07,136.6,2,81,81,,0.044,
04WN00123,104050898,04,H0898,05,1,83,30,03P,8,2,2,2.0,2,2,1,93,216,123,11,10.8,0,78,0.546,76,1,1,,,0,W,.,,,A7199,04,A9206,04,84,3,93,259,5,5,95,2.07,136.6,3,89,,,0.044,
04WN00124,104050899,04,H0899,05,1,82,30,13P,8,2,2,5.0,5,4,H,93,222,129,7,12.8,0,120,0.831,113,1,1,,,0,C,.,,TOP WGT&IDX,A9278,04,90953,09,88,1,04,254,5,5,117,2.04,149.1,1,129,,,0.05,
04WN00125,104050900,04,H0900,05,1,82,30,13P,8,2,2,5.0,5,4,H,93,222,129,2,12.8,0,114,0.784,107,1,1,,,0,C,.,,,A9278,04,90953,09,88,1,,,5,5,115,2.04,149.1,1,118,,,0.05,
04WN00126,104050902,04,H0902,05,2,82,30,21P,9,3,2,2.0,2,2,1,94,216,122,7,5.4,0,74,0.562,73,1,1,,,0,C,.,e12,,A9890,04,A9538,04,84,1,,,8,6,100,2.41,140.7,1,91,95,,0.052,
04WN00127,104050903,04,H0903,05,2,82,30,21P,9,3,2,2.0,2,2,1,94,216,122,11,7.1,0,78,0.581,77,1,1,,,0,C,.,e10,,A9890,04,A9538,04,84,1,,,8,4,102,2.41,140.7,1,91,91,,0.052,
04WN00128,104050906,04,H0906,05,2,88,30,e10,8,2,1,1.0,1,1,1,94,216,122,15,10.8,0,83,0.592,82,1,1,,,0,M,.,e12,,A9588,04,H0432,05,88,1,,,3,2,99,2.22,127.4,1,96,95,,0.045,
04WN00129,104050908,04,H0908,05,1,83,30,04P,3,4,2,5.0,5,4,1,94,216,122,1,9.3,0,78,0.563,77,1,1,,,0,W,.,,,A9232,04,A6414,04,82,3,93,259,8,5,92,2.26,130.2,3,94,,,0.046,
04WN00130,104050909,04,H0909,05,2,83,30,04P,3,4,2,5.0,5,4,1,94,216,122,7,9.4,0,63,0.439,62,1,1,,,0,W,.,,X,A9232,04,A6414,04,82,3,93,275,8,5,90,2.26,130.2,3,82,,,0.046,
04WN00131,104050910,04,H0910,05,1,83,30,04P,3,4,1,5.0,5,4,1,94,216,122,10,6.9,0,71,0.525,70,1,1,,,0,W,.,,,A9232,04,A6414,04,82,3,93,259,7,2,89,2.26,130.2,3,88,,,0.046,
04WN00132,104050911,04,H0911,05,1,83,30,04P,3,4,1,5.0,5,4,1,94,216,122,5,8.2,0,80,0.589,79,1,1,,,0,W,.,,,A9232,04,A6414,04,82,3,93,259,7,2,93,2.26,130.2,3,98,,,0.046,
04WN00133,104050912,04,H0912,05,2,88,30,e.9,5,1,1,1.0,1,1,1,94,216,122,6,11.2,0,91,0.654,90,1,1,,,0,M,.,e10,,A8579,04,H0670,05,88,1,,,1,1,104,2.12,129.0,1,104,107,,0.119,
04WN00134,104050913,04,H0913,05,2,82,30,23P,8,2,2,2.0,2,2,1,94,216,122,21,8.1,0,72,0.524,71,1,1,,,0,C,  4,,,A9122,04,A9219,04,83,2,92,267,5,6,102,2.24,147.2,2,88,92,,0.052,
04WN00135,104050914,04,H0914,05,2,82,30,23P,8,2,2,2.0,2,2,1,94,216,122,21,10.3,0,73,0.514,72,1,1,,,0,C,  5,,,A9122,04,A9219,04,83,2,92,267,5,4,103,2.24,147.2,2,82,85,,0.052,
04WN00136,104050915,04,H0915,05,3,82,30,24P,8,2,2,6.0,6,4,1,94,216,122,3,8.4,0,88,0.652,87,1,1,,,0,C,.,,ENTROPION,A9434,04,A5364,04,81,3,93,275,5,6,0,2.45,154.4,3,106,,,0.059,
04WN00137,104050916,04,H0916,05,2,82,30,24P,8,2,2,6.0,6,4,1,94,216,122,24,11.0,0,94,0.68,93,1,1,,,0,C,.,e10,,A9434,04,A5364,04,81,1,,,5,4,117,2.45,154.4,1,117,113,,0.059,
04WN00138,104050917,04,H0917,05,2,82,30,16P,5,1,1,3.0,3,3,1,94,216,122,16,10.7,0,86,0.617,85,1,1,,,0,C,.,e10,,A9442,04,A8528,04,81,1,,,1,1,101,1.88,129.0,1,102,102,,0.058,
04WN00139,104050918,04,H0918,05,2,82,30,13P,9,3,2,3.0,3,3,1,94,216,122,8,9.1,0,88,0.647,87,1,1,,,0,C,.,e12,,A9278,04,A8480,04,81,1,,,8,5,119,2.31,165.5,1,103,105,,0.062,
04WN00140,104050919,04,H0919,05,1,82,30,13P,9,3,2,3.0,3,3,1,94,216,122,18,7.8,0,75,0.551,74,1,1,,,0,C,.,,,A9278,04,A8480,04,81,3,93,259,8,5,106,2.31,165.5,3,86,,,0.062,
04WN00141,104050920,04,H0920,05,1,82,30,13P,9,3,2,3.0,3,3,1,94,216,122,6,9.3,0,86,0.629,85,1,1,,,0,C,.,,,A9278,04,A8480,04,81,1,,,8,6,111,2.31,165.5,1,97,,,0.062,
04WN00142,104050921,04,H0921,05,2,82,30,11P,9,3,2,3.0,3,3,1,94,216,122,25,7.5,0,74,0.545,73,1,1,,,0,C,.,e11,,A9750,04,A8236,04,84,1,,,8,5,102,2.17,144.6,1,91,96,,0.057,
04WN00143,104050922,04,H0922,05,1,82,30,11P,9,3,2,3.0,3,3,1,94,216,122,17,8.4,0,83,0.611,82,1,1,,,0,C,.,,,A9750,04,A8236,04,84,3,93,259,8,5,101,2.17,144.6,3,90,,,0.057,
04WN00144,104050924,04,H0924,05,1,82,30,21P,9,3,2,4.0,4,4,1,94,216,122,7,10.7,0,92,0.666,91,1,1,,,0,C,.,,"SCAB, X",A9890,04,A7788,04,81,3,93,259,8,4,103,2.23,139.8,3,104,,,0.066,
04WN00145,104050925,04,H0925,05,1,82,30,21P,9,3,2,4.0,4,4,1,94,216,122,20,8.1,0,92,0.688,91,1,1,,,0,C,.,,GAUNT,A9890,04,A7788,04,81,3,04,254,8,6,103,2.23,139.8,3,102,,,0.066,
04WN00146,104050928,04,H0928,05,1,83,30,01P,8,2,1,7.0,7,5,1,94,216,122,23,10.4,0,110,0.816,108,1,1,,,0,W,.,,,A7284,04,A4476,04,81,1,,,3,2,111,2.18,140.7,1,102,,,0.064,
04WN00147,104050930,04,H0930,05,1,82,30,21P,8,2,1,5.0,5,4,1,94,216,122,25,11.8,0,107,0.78,105,1,1,,,0,C,.,,,A9890,04,90071,09,88,1,,,3,2,103,1.82,124.4,1,115,,,0.054,
04WN00148,104050931,04,H0931,05,2,82,30,26P,9,3,2,3.0,3,3,1,94,216,122,9,9.3,0,74,0.53,73,1,1,,,0,C,  1,,,A7896,04,A8673,04,83,2,92,267,8,5,93,2.31,124.7,2,93,94,,0.059,
04WN00149,104050932,04,H0932,05,2,82,30,26P,9,3,2,3.0,3,3,1,94,216,122,25,10.1,0,74,0.524,73,1,1,,,0,C,  1,,,A7896,04,A8673,04,83,2,92,267,8,5,93,2.31,124.7,2,91,91,,0.059,
04WN00150,104050937,04,H0937,05,2,82,30,21P,3,4,2,7.0,7,5,1,95,216,121,6,5.5,0,75,0.574,74,1,1,,,0,C,.,,DIARRHEA,A9890,04,A4111,04,81,6,49,234,8,5,97,2.27,132.0,6,0,,,0.075,
04WN00151,104050938,04,H0938,05,2,82,30,21P,3,4,2,7.0,7,5,1,95,216,121,18,5.8,0,73,0.555,72,1,1,,,0,C,  2,,,A9890,04,A4111,04,81,2,92,267,8,5,96,2.27,132.0,2,86,89,,0.075,
04WN00152,104050941,04,H0941,05,2,83,30,01P,8,2,1,6.0,6,4,1,95,216,121,22,11.0,0,77,0.545,76,1,1,,,0,W,  4,,4TEATS,A7284,04,A5589,04,82,2,92,267,3,2,90,1.75,114.2,2,99,102,,0.063,
04WN00153,104050942,04,H0942,05,3,83,30,01P,3,4,2,3.0,3,3,H,95,222,127,7,10.0,0,100,0.709,95,1,1,,,0,W,.,,PINK,A7284,04,A8237,04,84,3,93,275,8,3,0,2.31,132.3,3,107,,,0.046,
04WN00154,104050943,04,H0943,05,3,83,30,01P,3,4,2,3.0,3,3,H,95,222,127,1,6.7,0,86,0.624,82,1,1,,,0,W,.,,HAIRY,A7284,04,A8237,04,84,3,93,275,8,7,0,2.31,132.3,3,94,,,0.046,
04WN00155,104050945,04,H0945,05,2,83,30,01P,3,4,2,3.0,3,3,1,95,216,121,8,7.0,0,74,0.554,73,1,1,,,0,W,.,e10,,A7284,04,A8237,04,84,1,,,8,5,97,2.31,132.3,1,89,85,,0.046,
04WN00156,104050946,04,H0946,05,1,83,30,04P,8,2,2,2.0,2,2,1,95,216,121,5,9.8,0,79,0.572,78,1,1,,,0,W,.,,NICE LAMB,A9232,04,P0336,05,82,3,93,259,5,5,101,2.24,148.8,3,88,,,0.046,
04WN00157,104050947,04,H0947,05,1,83,30,04P,8,2,2,2.0,2,2,1,95,216,121,21,9.5,0,78,0.566,77,1,1,,,0,W,.,,,A9232,04,P0336,05,82,3,93,259,5,5,100,2.24,148.8,3,91,,,0.046,
04WN00158,104050948,04,H0948,05,1,82,30,21P,8,2,2,2.0,2,2,1,95,216,121,9,11.4,0,102,0.749,101,1,1,,,0,C,.,,,A9890,04,P0050,05,83,1,,,5,5,109,2.07,143.7,1,108,,,0.053,
04WN00159,104050949,04,H0949,05,1,82,30,21P,8,2,2,2.0,2,2,1,95,216,121,24,10.8,0,86,0.621,85,1,1,,,0,C,.,,,A9890,04,P0050,05,83,3,93,259,5,5,102,2.07,143.7,3,88,,,0.053,
04WN00160,104050950,04,H0950,05,1,82,30,16P,3,4,2,7.0,7,5,1,95,216,121,24,9.4,0,86,0.633,85,1,1,,,0,C,.,,"HERNIA, X",A9442,04,A4263,04,81,6,58,219,8,4,110,2.27,161.6,6,0,,,0.069,
04WN00161,104050951,04,H0951,05,2,82,30,16P,3,4,2,7.0,7,5,1,95,216,121,4,7.8,0,84,0.63,83,1,1,,,0,C,.,e11,,A9442,04,A4263,04,81,1,,,8,6,115,2.27,161.6,1,99,97,,0.069,
04WN00162,104050954,04,H0954,05,2,88,30,e.9,5,1,1,1.0,1,1,1,95,216,121,19,12.1,0,98,0.71,97,1,1,,,0,M,.,e12,,A8579,04,H0640,05,88,1,,,1,1,108,2.12,130.4,1,116,115,,0.061,
04WN00163,104050955,04,H0955,05,2,83,30,04P,9,3,2,3.0,3,3,1,95,216,121,16,8.3,0,80,0.593,79,1,1,,,0,W,.,e10,,A9232,04,A8225,04,83,1,,,8,5,99,2.45,130.5,1,94,97,,0.041,
04WN00164,104050956,04,H0956,05,2,83,30,04P,9,3,2,3.0,3,3,1,95,216,121,2,7.2,0,74,0.552,73,1,1,,,0,W,.,e12,HAIRY,A9232,04,A8225,04,83,1,,,8,5,96,2.45,130.5,1,88,89,,0.041,
04WN00165,104050958,04,H0958,05,3,83,30,01P,5,1,1,3.0,3,3,1,95,216,121,9,10.4,0,98,0.724,97,1,1,,,0,W,.,,,A7284,04,A8498,04,84,3,93,275,1,1,0,1.88,124.3,3,116,,,0.063,
04WN00166,104050959,04,H0959,05,3,83,30,01P,9,3,2,7.0,7,5,1,95,216,121,11,7.1,0,75,0.561,74,1,1,,,0,W,.,,CR.FR.LEGS,A7284,04,A4596,04,82,3,93,275,8,5,0,2.18,141.1,3,91,,,0.064,
04WN00167,104050960,04,H0960,05,2,88,30,e.9,5,1,1,1.0,1,1,1,95,216,121,6,10.8,0,92,0.671,91,1,1,,,0,M,.,e11,,A8579,04,H0710,05,88,1,,,1,1,105,2.12,129.2,1,109,111,,0.059,
04WN00168,104050962,04,H0962,05,1,82,30,21P,9,3,2,5.0,5,4,1,95,216,121,3,11.1,0,101,0.743,100,1,1,,,0,C,.,,,A9890,04,A6668,04,88,1,,,8,4,113,2.26,152.3,1,107,,,0.035,
04WN00169,104050963,04,H0963,05,2,82,30,21P,9,3,2,5.0,5,4,1,95,216,121,25,8.3,0,82,0.609,81,1,1,,,0,C,.,e11,HAIRY,A9890,04,A6668,04,88,1,,,8,6,110,2.26,152.3,1,102,102,,0.035,
04WN00170,104050964,04,H0964,05,2,83,30,02P,9,3,2,3.0,3,3,1,95,216,121,3,8.0,0,77,0.57,76,1,1,,,0,W,.,e12,HAIRY / DEAD,A8647,04,A8294,04,84,1,01,339,8,4,98,2.31,132.5,1,90,90,,0.063,
04WN00171,104050965,04,H0965,05,3,83,30,02P,9,3,2,3.0,3,3,1,95,216,121,13,6.4,0,76,0.575,75,1,1,,,0,W,.,,,A8647,04,A8294,04,84,3,93,275,8,6,0,2.31,132.5,3,91,,,0.063,
04WN00172,104050967,04,H0967,05,2,82,30,26P,9,3,2,5.0,5,4,1,95,216,121,16,8.9,0,85,0.629,84,1,1,,,0,C,.,,COYOTE,A7896,04,90748,09,88,6,10,241,8,5,105,2.37,138.1,6,0,,,0.035,
04WN00173,104050968,04,H0968,05,2,82,30,26P,9,3,2,5.0,5,4,1,95,216,121,16,8.3,0,71,0.518,70,1,1,,,0,C,  2,,HAIRY,A7896,04,90748,09,88,2,92,267,8,5,98,2.37,138.1,2,86,89,,0.035,
04WN00174,104050970,04,H0970,05,1,82,30,15P,9,3,2,4.0,4,4,1,96,216,120,11,9.0,0,58,0.408,58,1,1,,,0,C,.,,,A8766,04,A7675,04,81,3,97,244,8,5,85,2.23,133.0,7,0,,,0.068,
04WN00175,104050971,04,H0971,05,2,82,30,15P,9,3,2,4.0,4,4,1,96,216,120,25,8.7,0,73,0.536,73,1,1,,,0,C,  1,,,A8766,04,A7675,04,81,2,92,267,8,5,97,2.23,133.0,2,89,90,,0.068,
04WN00176,104050976,04,H0976,05,1,82,30,26P,8,2,2,5.0,5,4,1,96,216,120,19,13.3,0,88,0.623,88,1,1,,,0,C,.,,NICE LAMB,A7896,04,A6854,04,81,3,04,255,5,4,96,2.15,126.4,3,95,,,0.034,
04WN00177,104050977,04,H0977,05,2,82,30,26P,8,2,2,5.0,5,4,1,96,216,120,12,10.9,0,92,0.676,92,1,1,,,0,C,.,e10,NICE LAMB,A7896,04,A6854,04,81,1,,,5,6,104,2.15,126.4,1,110,114,,0.034,
04WN00178,104050979,04,H0979,05,2,82,30,13P,8,2,1,6.0,6,4,1,96,216,120,24,11.2,0,84,0.607,84,1,1,,,0,C,.,e11,NICE LAMB,A9278,04,A5680,04,81,1,,,3,2,103,2.25,134.2,1,101,107,,0.061,
04WN00179,104050980,04,H0980,05,3,82,30,14P,7,2,1,3.0,3,3,1,96,216,120,10,10.0,0,94,0.7,94,1,1,,,0,C,.,,,A9963,04,A8818,04,83,3,93,275,3,2,0,2.17,127.1,3,104,,,0.069,
04WN00180,104050982,04,H0982,05,3,83,30,01P,9,3,2,5.0,5,4,H,96,222,126,3,9.0,0,99,0.714,95,1,1,,,0,W,.,,"PINK, PNEU.",A7284,04,90545,09,88,3,93,275,8,5,0,2.37,129.6,3,97,,,0.059,
04WN00181,104050983,04,H0983,05,3,83,30,01P,9,3,2,5.0,5,4,H,96,222,126,7,8.4,0,89,0.64,85,1,1,,,0,W,.,,,A7284,04,90545,09,88,3,93,275,8,5,0,2.37,129.6,3,93,,,0.059,
04WN00182,104050987,04,H0987,05,2,82,30,22P,8,2,2,3.0,3,3,1,96,216,120,23,11.2,0,80,0.573,80,1,1,,,0,C,.,e10,,A8879,04,A8600,04,84,1,,,5,5,107,2.03,146.6,1,94,97,,0.062,
04WN00183,104050988,04,H0988,05,2,82,30,22P,8,2,2,3.0,3,3,1,96,216,120,13,9.8,0,77,0.56,77,1,1,,,0,C,.,e11,,A8879,04,A8600,04,84,1,,,5,5,105,2.03,146.6,1,90,95,,0.062,
04WN00184,104050989,04,H0989,05,2,82,30,25P,8,2,2,5.0,5,4,1,96,216,120,2,8.9,0,72,0.526,72,1,1,,,0,C,  6,,4TEATS,A9911,04,A6943,04,82,2,92,267,5,7,98,1.93,137.0,2,86,90,,0.045,
04WN00185,104050990,04,H0990,05,2,82,30,25P,8,2,2,5.0,5,4,1,96,216,120,8,12.7,0,93,0.669,93,1,1,,,0,C,.,e10,HAIRY,A9911,04,A6943,04,82,1,,,5,3,109,1.93,137.0,1,110,110,,0.045,
04WN00186,104050991,04,H0991,05,3,88,30,e10,6,2,1,1.0,1,1,1,96,216,120,18,10.6,0,88,0.645,88,1,1,,,0,M,.,,PNEU.,A9588,04,H0614,05,88,3,93,275,3,2,0,2.22,128.6,3,108,,,0.06,
04WN00187,104050992,04,H0992,05,3,88,30,e.9,8,2,2,1.0,1,1,1,96,216,120,17,7.0,0,53,0.383,53,1,1,,,0,M,.,,COYOTE,A8579,04,H0568,05,88,6,10,234,5,5,0,2.22,133.0,6,0,,,0.071,
04WN00188,104050993,04,H0993,05,2,88,30,e.9,8,2,2,1.0,1,1,1,96,216,120,16,6.4,0,57,0.422,57,1,1,,,0,M,.,,HAIRY,A8579,04,H0568,05,88,3,93,275,5,5,89,2.22,133.0,3,73,,,0.071,
04WN00189,104050994,04,H0994,05,1,82,30,14P,3,4,2,3.0,3,3,1,96,216,120,26,7.5,0,87,0.663,87,1,1,,,0,C,.,,,A9963,04,A8310,04,84,1,,,8,4,107,2.6,152.2,1,101,,,0.048,
04WN00190,104050995,04,H0995,05,2,82,30,14P,3,4,2,3.0,3,3,1,96,216,120,21,6.2,0,72,0.548,72,1,1,,,0,C,  1,,HAIRY,A9963,04,A8310,04,84,2,92,267,8,6,105,2.6,152.2,2,91,92,,0.048,
04WN00191,104050997,04,H0997,05,3,82,30,14P,3,4,1,3.0,3,3,1,96,216,120,23,5.6,0,73,0.562,73,1,1,,,0,C,.,,,A9963,04,A8310,04,84,3,93,275,7,2,0,2.6,152.2,3,81,,,0.048,
04WN00192,104051000,04,H1000,05,3,83,30,01P,9,3,1,2.0,2,2,1,96,216,120,8,6.4,0,72,0.547,72,1,1,,,0,W,.,,,A7284,04,P0204,05,84,3,93,275,7,2,0,2.24,115.3,3,90,,,0.042,
04WN00193,104051004,04,H1004,05,1,83,30,03P,8,2,2,4.0,4,4,1,97,216,119,11,9.1,0,77,0.571,78,1,1,,,0,W,.,,,A7199,04,A7469,04,82,3,93,259,5,5,88,2.11,118.0,3,91,,,0.06,
04WN00194,104051005,04,H1005,05,1,83,30,03P,8,2,2,4.0,4,4,1,97,216,119,20,8.3,0,83,0.628,84,1,1,,,0,W,.,,,A7199,04,A7469,04,82,3,93,259,5,5,90,2.11,118.0,3,96,,,0.06,
04WN00195,104051006,04,H1006,05,2,83,30,01P,5,1,1,3.0,3,3,1,97,216,119,6,10.2,0,79,0.578,80,1,1,,,0,W,.,e11,4TEATS,A7284,04,A8460,04,84,1,,,1,1,95,1.88,120.3,1,98,102,,0.04,
04WN00196,104051007,04,H1007,05,1,83,30,01P,8,2,2,5.0,5,4,1,97,216,119,1,11.3,0,92,0.678,93,1,1,,,0,W,.,,NICE LAMB,A7284,04,A6600,04,82,1,,,5,4,103,2.15,137.2,1,102,,,0.063,
04WN00197,104051008,04,H1008,05,2,83,30,01P,8,2,2,5.0,5,4,1,97,216,119,14,9.1,0,83,0.621,84,1,1,,,0,W,.,e12,"NICE LAMB,PNE",A7284,04,A6600,04,82,1,,,5,6,104,2.15,137.2,1,106,109,,0.063,
04WN00198,104051009,04,H1009,05,2,82,30,25P,8,2,2,2.0,2,2,1,97,216,119,14,10.0,0,83,0.613,84,1,1,,,0,C,.,e11,,A9911,04,P0267,05,83,1,,,5,5,95,2.24,116.9,1,101,101,,0.044,
04WN00199,104051010,04,H1010,05,2,82,30,25P,8,2,2,2.0,2,2,1,97,216,119,25,10.3,0,76,0.552,77,1,1,,,0,C,.,,X,A9911,04,P0267,05,83,3,93,275,5,5,92,2.24,116.9,3,93,,,0.044,
04WN00200,104051011,04,H1011,05,3,82,30,22P,9,3,2,4.0,4,4,2,97,218,121,9,6.1,0,63,0.47,63,1,1,,,0,C,.,,BRITCHY,A8879,04,A7863,04,82,3,93,275,8,5,0,2.23,140.0,3,74,,,0.048,
04WN00201,104051012,04,H1012,05,2,82,30,22P,9,3,2,4.0,4,4,2,97,218,121,9,5.5,0,60,0.45,60,1,1,,,0,C,.,,PINK,A8879,04,A7863,04,82,3,93,275,8,5,93,2.23,140.0,3,70,,,0.048,
04WN00202,104051013,04,H1013,05,2,82,30,13P,8,2,2,2.0,2,2,H,97,222,125,7,6.9,0,101,0.753,97,1,1,,,0,C,.,e11,"FX.LEG, WEAK",A9278,04,A9306,04,81,1,,,5,5,114,2.41,144.2,1,111,111,,0.063,
04WN00203,104051014,04,H1014,05,3,82,30,13P,8,2,2,2.0,2,2,H,97,222,125,3,7.4,0,104,0.773,100,1,1,,,0,C,.,,WEAK LAMB,A9278,04,A9306,04,81,3,93,275,5,5,0,2.41,144.2,3,117,,,0.063,
04WN00204,104051015,04,H1015,05,3,83,30,04P,8,2,2,2.0,2,2,1,97,216,119,14,9.6,0,79,0.583,80,1,1,,,0,W,.,,,A9232,04,P0228,05,82,3,93,275,5,4,0,2.24,147.0,3,96,,,0.05,
04WN00205,104051016,04,H1016,05,3,83,30,04P,8,2,2,2.0,2,2,1,97,216,119,16,7.8,0,80,0.607,81,1,1,,,0,W,.,,HAIRBAG,A9232,04,P0228,05,82,3,93,275,5,6,0,2.24,147.0,3,96,,,0.05,
04WN00206,104051017,04,H1017,05,1,83,30,04P,8,2,2,2.0,2,2,2,97,218,121,14,7.2,0,79,0.593,78,1,1,,,0,W,.,,,A9232,04,A9817,04,82,3,93,259,5,5,99,2.24,145.3,3,94,,,0.047,
04WN00207,104051018,04,H1018,05,2,83,30,04P,8,2,2,2.0,2,2,2,97,218,121,24,7.3,0,69,0.51,68,1,1,,,0,W,  5,,HAIRY ok,A9232,04,A9817,04,82,2,92,267,5,5,100,2.24,145.3,2,83,86,,0.047,
