UID,IDLAMB,YR,ETAG,LBRD,SEX,LINE,STM,PEN,TYB,TB,TR,AGE,ADAM,CADAM,BAND,DAYBN,DAYWN,WNAGE,TIM,BRWT,JUWT,WNWT,ADG,WT120,CLR,JAW,HORN,FACE,RGRP,TRT,LOT,RMK,SIRE,SBRD,DAM,DBRD,LNDAM,PD,CAUSE,DAYDIS,TBRE,TBR17,IDX,MENB,MELW,PD2,CUWT,SAWT,EBVLWW,CLPG1,CLPG2,CLPG3,DNA,EBVSIRE,EBVDAM
97WN02117, 97107816,97,S7816,10,2,13,42,42,8,2,2,3.0,3,3,1,93,218,125,18,10.0,67,81,0.568,78,1,1,,,0,F,e.2,HAIRY,S5596,10,S4410,10,13,1,,0,5,5,104,1.7,112.5,1,90,,3.26,0,0,,,4.18,2.34
97WN02118, 97107818,97,S7818,10,3,18,07,e.0,8,2,1,1.0,1,1,1,93,218,125,22,8.8,60,82,0.586,79,3,1,,,0,F,,BLK.BACK,S5590,10,S6721,10,13,3,93,273,3,2,101,1.83,110.9,3,90,,4.28,0,0,,,5.68,2.88
97WN02119, 97107819,97,S7819,10,1,ID,07,45,8,2,2,4.0,4,4,1,93,218,125,8,11.1,71,85,0.591,82,1,1,,,I,I,,,S5872,10,S3837,10,18,3,93,248,5,5,101,1.5,126.0,3,92,,4.63,0,0,,,1.08,8.17
97WN02120, 97107801,97,S7801,10,1,11,07,32,8,2,2,6.0,6,4,1,92,218,126,4,10.5,69,86,0.599,82,1,1,,,0,R,,,S6169,10,S1690,10,11,3,93,248,5,5,99,1.77,119.5,3,91,,8.11,0,0,,,9.3,6.92
97WN02121, 97107800,97,S7800,10,1,11,07,32,8,2,2,6.0,6,4,1,92,218,126,8,11.9,83,104,0.731,100,1,1,,,0,R,,,S6169,10,S1690,10,11,1,,0,5,6,109,1.77,119.5,1,100,,8.11,0,0,,,9.3,6.92
97WN02122, 97107803,97,S7803,10,2,11,42,34,8,2,1,7.0,7,5,1,92,218,126,7,11.9,69,87,0.596,83,1,1,,,0,R,e.1,SAVE,S6290,10,S0526,10,11,1,,0,3,2,102,1.64,100.7,1,93,,4.49,0,0,,,6.37,2.61
97WN02123, 97107804,97,S7804,10,2,11,42,34,8,2,2,7.0,7,5,1,92,218,126,6,12.5,53,72,0.472,69,1,1,,,0,R, 43,,S6290,10,S0526,10,11,2,92,261,5,5,93,1.64,100.7,2,77,,4.49,0,0,,,6.37,2.61
97WN02124, 97107806,97,S7806,10,1,11,07,32,8,2,2,2.0,2,2,1,92,218,126,7,10.6,57,79,0.543,76,1,1,,,0,R,,,S6169,10,S6370,10,11,3,93,248,5,5,93,1.84,115.3,3,83,,7.59,0,0,,,9.3,5.87
97WN02125, 97107802,97,S7802,10,2,18,07,e.0,5,1,1,1.0,1,1,1,92,218,126,6,10.2,61,78,0.538,75,1,1,,,0,F,LIM,,S5590,10,S7366,10,13,1,,0,1,1,98,1.73,110.1,1,83,,3.67,0,0,,,5.68,1.66
97WN02126, 97107808,97,S7808,10,1,11,07,33,5,1,1,2.0,2,2,1,92,218,126,7,13.7,89,110,0.764,105,1,1,,,0,R,,4TEATS,S6204,10,S6183,10,11,1,,0,1,1,109,1.67,111.4,1,114,,9.42,0,0,,,9.9,8.94
97WN02127, 97107809,97,S7809,10,3,12,43,87,8,2,2,2.0,2,2,1,92,218,126,7,9.1,56,71,0.491,68,1,1,,,0,C,,4TEATS,S5640,10,S6270,10,12,3,93,273,5,6,90,1.67,101.5,3,84,,3.43,0,0,,,2.62,4.23
97WN02128, 97107807,97,S7807,10,2,11,07,32,8,2,2,2.0,2,2,1,92,218,126,8,10.1,63,81,0.563,78,1,1,,,0,R,e.3,,S6169,10,S6370,10,11,1,,0,5,5,102,1.84,115.3,1,90,,7.59,0,0,,,9.3,5.87
97WN02129, 97107831,97,S7831,10,1,10,07,21,8,2,2,3.0,3,3,1,93,218,125,16,10.5,56,69,0.468,67,1,1,,,0,M,,,S5561,10,S4886,10,10,3,93,248,5,5,87,1.7,112.8,3,71,,6.24,0,0,,,5.77,6.71
97WN02130, 97107830,97,S7830,10,1,10,07,21,8,2,2,3.0,3,3,1,93,218,125,21,10.8,64,86,0.602,83,1,1,3,,0,M,,H3,S5561,10,S4886,10,10,3,93,248,5,5,96,1.7,112.8,3,91,,6.24,0,0,,,5.77,6.71
97WN02131, 97107833,97,S7833,10,2,11,07,34,8,2,2,5.0,5,4,1,93,218,125,17,9.4,61,71,0.493,69,1,1,,,0,R, 27,,S6290,10,S2725,10,11,2,92,261,5,5,96,1.72,114.1,2,77,,4.42,0,0,,,6.37,2.47
97WN02132, 97107834,97,S7834,10,2,11,07,34,8,2,2,5.0,5,4,1,93,218,125,6,8.3,51,71,0.502,68,1,1,,,0,R, 24,,S6290,10,S2725,10,11,2,92,261,5,5,95,1.72,114.1,2,81,,4.42,0,0,,,6.37,2.47
97WN02133, 97107832,97,S7832,10,3,18,07,e.3,5,1,1,1.0,1,1,1,93,218,125,6,10.5,64,78,0.54,75,1,1,,,0,C,,,S6168,10,S7053,10,12,3,93,273,1,1,98,1.73,110.1,3,85,,6.12,0,0,,,9.3,2.93
97WN02134, 97107838,97,S7838,10,3,12,07,81,8,2,1,2.0,2,2,1,93,218,125,12,11.9,73,96,0.673,93,1,1,,,0,C,,,S6308,10,S5898,10,12,3,93,273,3,2,111,1.84,114.9,3,104,,4.43,0,0,,,5.27,3.58
97WN02135, 97107839,97,S7839,10,3,12,07,81,8,2,2,2.0,2,2,1,93,218,125,22,10.3,53,66,0.446,64,1,1,,,0,C,,,S6308,10,S5898,10,12,3,93,273,5,5,93,1.84,114.9,3,75,,4.43,0,0,,,5.27,3.58
97WN02136, 97107837,97,S7837,10,2,11,43,31,5,1,1,2.0,2,2,1,93,218,125,22,11.4,76,87,0.605,84,1,1,,,0,R,e.2,,S5554,10,S5573,10,11,1,,0,1,1,105,1.67,106.1,1,101,,7.01,0,0,,,9.16,4.85
97WN02137, 97107841,97,S7841,10,2,13,42,41,5,1,1,2.0,2,2,1,93,218,125,14,13.5,78,87,0.588,84,1,1,,,0,F,e.0,HAIRY,S5866,10,S6412,10,13,1,,0,1,1,107,1.67,109.6,1,95,,2.06,0,0,,,3.79,0.32
97WN02138, 97107840,97,S7840,10,2,12,43,90,5,1,1,2.0,2,2,1,93,218,125,14,9.8,64,78,0.546,75,1,1,,,0,C,e.1,,S6262,10,S6045,10,12,1,,0,1,1,91,1.51,88.3,1,90,,4.03,0,0,,,4.23,3.82
97WN02139, 97107843,97,S7843,10,1,13,43,42,8,2,2,5.0,5,4,1,93,218,125,17,11.9,66,87,0.601,84,1,1,,,0,F,,,S5596,10,S3045,10,13,3,93,248,5,5,100,1.61,108.9,3,91,,3.05,0,0,,,4.18,1.92
97WN02140, 97107846,97,S7846,10,1,12,07,84,8,2,2,3.0,3,3,1,93,218,125,13,10.7,65,87,0.61,84,1,1,,,0,C,,,S5752,10,S4640,10,12,1,,0,5,5,102,1.85,124.5,1,87,,2.9,0,0,,,4.81,0.99
97WN02141, 97107842,97,S7842,10,1,13,43,42,8,2,2,5.0,5,4,1,93,218,125,6,12.1,64,88,0.607,85,1,1,,,0,F,,,S5596,10,S3045,10,13,1,,0,5,5,100,1.61,108.9,1,87,,3.05,0,0,,,4.18,1.92
97WN02142, 97107848,97,S7848,10,1,11,07,32,8,2,2,5.0,5,4,1,93,218,125,5,9.8,72,87,0.618,84,1,1,,,0,R,,NAXCEL,S6169,10,S2794,10,11,1,,0,5,6,104,1.72,129.3,1,93,,8.25,0,0,,,9.3,7.2
97WN02143, 97107849,97,S7849,10,2,11,07,32,8,2,2,5.0,5,4,1,93,218,125,3,11.8,68,82,0.562,79,1,1,,,0,R,e.0,,S6169,10,S2794,10,11,1,,0,5,4,109,1.72,129.3,1,85,,8.25,0,0,,,9.3,7.2
97WN02144, 97107847,97,S7847,10,1,12,07,84,8,2,2,3.0,3,3,1,93,218,125,9,12.3,65,81,0.55,78,1,1,,,0,C,,,S5752,10,S4640,10,12,1,,0,5,5,98,1.85,124.5,1,84,,2.9,0,0,,,4.81,0.99
97WN02145, 97107851,97,S7851,10,1,11,07,34,8,2,2,5.0,5,4,1,93,218,125,22,11.6,72,91,0.635,88,1,1,,,0,R,,,S6290,10,S2934,10,11,3,93,248,5,5,108,1.83,133.3,3,97,,5.6,0,0,,,6.37,4.82
97WN02146, 97107850,97,S7850,10,1,11,07,34,8,2,2,5.0,5,4,1,93,218,125,19,12.1,69,88,0.607,85,1,1,,,0,R,,,S6290,10,S2934,10,11,3,93,248,5,5,106,1.83,133.3,3,94,,5.6,0,0,,,6.37,4.82
97WN02147, 97107853,97,S7853,10,1,13,43,42,5,1,2,3.0,3,3,1,93,218,125,3,14.0,77,103,0.712,99,1,1,,,0,F,,,S5596,10,S4536,10,13,1,,0,3,3,109,1.7,109.5,1,109,,3.25,0,0,,,4.18,2.31
97WN02148, 97107854,97,S7854,10,2,13,43,43,9,3,2,3.0,3,3,1,93,218,125,15,9.8,59,72,0.498,70,1,1,,,0,F, 33,,S6359,10,S5042,10,13,2,92,261,8,7,100,2.13,116.0,2,85,,1.51,0,0,,,1.08,1.94
97WN02149, 97107855,97,S7855,10,1,13,43,43,9,3,1,3.0,3,3,1,93,218,125,17,10.8,77,102,0.73,98,1,1,,,0,F,,,S6359,10,S5042,10,13,1,,0,7,2,111,2.13,116.0,1,110,,1.51,0,0,,,1.08,1.94
97WN02150, 97107852,97,S7852,10,2,11,07,34,5,1,1,2.0,2,2,1,93,218,125,16,10.0,70,87,0.616,84,1,1,,,0,R,e.2,,S6290,10,S5778,10,11,1,,0,1,1,102,1.67,106.6,1,98,,7.57,0,0,,,6.37,8.76
97WN02151, 97107858,97,S7858,10,1,10,43,22,8,2,2,3.0,3,3,1,93,218,125,8,13.4,72,93,0.637,90,1,1,4,,0,M,,H4,S6029,10,S4833,10,10,1,,0,5,3,111,1.85,127.3,1,91,,5.85,0,0,,,10.15,1.55
97WN02152, 97107859,97,S7859,10,2,12,42,88,8,2,2,3.0,3,3,1,93,218,125,22,9.3,63,73,0.51,70,1,1,,,0,C, 40,,S5546,10,S5254,10,12,2,92,261,5,5,94,1.85,101.7,2,88,,3.44,0,0,,,4.01,2.87
97WN02153, 97107857,97,S7857,10,2,10,43,22,8,2,2,3.0,3,3,1,93,218,125,16,9.6,61,78,0.547,75,1,1,,,0,M,e.1,,S6029,10,S4833,10,10,1,,0,5,7,109,1.85,127.3,1,84,,5.85,0,0,,,10.15,1.55
97WN02154, 97107861,97,S7861,10,1,11,07,31,5,1,1,2.0,2,2,1,93,218,125,21,12.6,81,86,0.587,83,1,1,,,0,R,,,S5554,10,S5966,10,11,3,93,248,1,1,95,1.67,110.1,3,89,,8.19,0,0,,,9.16,7.21
97WN02155, 97107860,97,S7860,10,1,12,42,88,8,2,2,3.0,3,3,1,93,218,125,21,9.0,54,71,0.496,69,1,1,,,0,C,,,S5546,10,S5254,10,12,1,,0,5,5,87,1.85,101.7,1,77,,3.44,0,0,,,4.01,2.87
97WN02156, 97107863,97,S7863,10,2,12,07,83,8,2,2,2.0,2,2,1,94,218,124,14,10.6,60,78,0.544,76,1,1,,,0,C,e.3,,S5706,10,S5953,10,12,1,,0,5,5,104,2.01,122.3,1,90,,8.49,0,0,,,8.03,8.94
97WN02157, 97107864,97,S7864,10,2,12,07,83,8,2,2,2.0,2,2,1,94,218,124,14,11.5,56,75,0.512,73,1,1,,,0,C,e.0,,S5706,10,S5953,10,12,1,,0,5,5,102,2.01,122.3,1,87,,8.49,0,0,,,8.03,8.94
97WN02158, 97107865,97,S7865,10,1,10,07,21,8,2,2,2.0,2,2,1,94,218,124,12,11.3,59,78,0.538,76,1,1,,,0,M,,4TEATS,S5561,10,S6164,10,10,3,93,248,5,5,97,1.84,125.1,3,81,,6.72,0,0,,,5.77,7.66
97WN02159, 97107866,97,S7866,10,2,10,07,21,8,2,2,2.0,2,2,1,94,218,124,18,12.7,75,85,0.583,83,1,1,,,0,M,e.2,4TEATS,S5561,10,S6164,10,10,1,,0,5,5,110,1.84,125.1,1,99,,6.72,0,0,,,5.77,7.66
97WN02160, 97107862,97,S7862,10,2,12,07,89,5,1,2,2.0,2,2,1,94,218,124,14,10.7,63,77,0.535,75,1,1,,,0,C,e.2,,S5519,10,S5708,10,12,1,,0,3,5,99,1.67,111.6,1,86,,7.61,0,0,,,6.94,8.28
97WN02161, 97107868,97,S7868,10,2,ID,07,45,8,2,2,5.5,5,4,1,94,218,124,15,11.6,57,76,0.519,74,1,1,,,I,I,LIM,,S5872,10,S2240,10,18,1,,0,5,5,90,1.37,94.1,1,84,,0.54,0,0,,,1.08,0.0
97WN02162, 97107869,97,S7869,10,2,13,43,41,8,2,2,5.0,5,4,1,94,218,124,13,11.4,71,92,0.65,89,1,1,,,0,F,e.1,,S5866,10,S2829,10,13,1,,0,5,6,125,1.83,141.0,1,104,,7.98,0,0,,,3.79,12.17
97WN02163, 97107867,97,S7867,10,2,ID,07,45,8,2,2,5.5,5,4,1,94,218,124,22,11.3,58,69,0.465,67,1,1,,,I,I,XXX,"X,SOREMOUTH",S5872,10,S2240,10,18,X,93,287,5,5,86,1.37,94.1,2,75,,0.54,0,0,,,1.08,0.0
97WN02164, 97107821,97,S7821,10,2,13,43,43,5,1,1,3.0,3,3,1,93,218,125,9,10.2,77,91,0.646,88,1,1,,,0,F,e.1,,S6359,10,S4784,10,13,1,,0,1,1,105,1.7,100.6,1,95,,2.36,0,0,,,1.08,3.63
97WN02165, 97107820,97,S7820,10,1,ID,07,45,8,2,2,4.0,4,4,1,93,218,125,21,10.4,76,94,0.669,91,1,1,,,I,I,,,S5872,10,S3837,10,18,1,,0,5,5,107,1.5,126.0,1,106,,4.63,0,0,,,1.08,8.17
97WN02166, 97107823,97,S7823,10,2,11,07,31,8,2,2,3.0,3,3,1,93,218,125,8,10.3,57,70,0.478,68,1,1,,,0,R, 22,,S5554,10,S4973,10,11,2,92,261,5,5,97,1.85,118.7,2,83,,8.07,0,0,,,9.16,6.98
97WN02167, 97107824,97,S7824,10,2,ID,07,45,9,3,1,5.0,5,4,1,93,218,125,21,9.8,30,47,0.298,46,1,1,,,I,I,,,S5872,10,S2768,10,18,3,93,273,7,2,81,3.0,116.5,3,53,,4.48,0,0,,,1.08,7.88
97WN02168, 97107825,97,S7825,10,2,ID,07,45,9,3,1,5.0,5,4,2,93,219,126,5,8.7,47,69,0.479,66,1,1,,,I,I, 27,DAM=MASTITIS,S5872,10,S2768,10,18,2,92,261,7,2,95,3.0,116.5,2,76,,4.48,0,0,,,1.08,7.88
97WN02169, 97107826,97,S7826,10,2,ID,07,45,9,3,2,5.0,5,4,1,93,218,125,6,10.0,52,72,0.496,70,1,1,,,I,I, 24,,S5872,10,S2768,10,18,2,92,261,8,6,97,3.0,116.5,2,81,,4.48,0,0,,,1.08,7.88
97WN02170, 97107822,97,S7822,10,2,11,07,31,8,2,2,3.0,3,3,1,93,218,125,18,10.3,64,74,0.51,71,1,1,,,0,R,,4TEATS,S5554,10,S4973,10,11,7,97,247,5,5,99,1.85,118.7,7,0,,8.07,0,0,,,9.16,6.98
97WN02171, 97107828,97,S7828,10,2,10,07,24,9,3,2,7.0,7,5,1,93,218,125,21,10.3,60,72,0.494,70,1,1,,,0,M,e.2,,S5976,10,S0740,10,10,1,,0,8,5,107,2.0,138.3,1,90,,5.12,0,0,,,2.93,7.3
97WN02172, 97107829,97,S7829,10,2,10,07,24,9,3,1,7.0,7,5,1,93,218,125,18,6.9,61,72,0.521,69,1,1,,,0,M,e.3,,S5976,10,S0740,10,10,1,,0,7,2,106,2.0,138.3,1,83,,5.12,0,0,,,2.93,7.3
97WN02173, 97107827,97,S7827,10,1,10,07,24,9,3,2,7.0,7,5,1,93,218,125,7,10.6,56,76,0.523,73,1,1,,,0,M,,,S5976,10,S0740,10,10,3,93,248,8,5,101,2.0,138.3,3,82,,5.12,0,0,,,2.93,7.3
97WN02174, 97107881,97,S7881,10,3,11,07,34,8,2,2,3.0,3,3,1,94,218,124,8,13.2,71,71,0.466,69,1,1,,,0,R,,ENTR,S6290,10,S4665,10,11,3,93,273,5,4,100,1.85,123.2,3,82,,3.3,0,0,,,6.37,0.22
97WN02175, 97107880,97,S7880,10,2,11,07,34,8,2,2,3.0,3,3,1,94,218,124,8,10.3,63,75,0.522,73,1,1,,,0,R, 21,ENTR,S6290,10,S4665,10,11,2,92,261,5,6,102,1.85,123.2,2,85,,3.3,0,0,,,6.37,0.22
97WN02176, 97107883,97,S7883,10,1,11,07,34,9,3,2,6.0,6,4,1,94,218,124,8,8.3,58,77,0.554,75,1,1,,,0,R,,,S6290,10,S1895,10,11,3,93,248,8,5,91,1.77,111.0,3,81,,5.84,0,0,,,6.37,5.31
97WN02177, 97107884,97,S7884,10,1,11,07,34,9,3,2,6.0,6,4,1,94,218,124,7,10.0,66,83,0.589,81,1,1,,,0,R,,,S6290,10,S1895,10,11,3,93,248,8,5,94,1.77,111.0,3,88,,5.84,0,0,,,6.37,5.31
97WN02178, 97107885,97,S7885,10,2,11,07,34,8,2,2,3.0,3,3,1,94,218,124,22,9.8,61,79,0.558,77,1,1,,,0,R, 21,,S6290,10,S4970,10,11,2,92,261,5,6,101,1.7,113.4,2,90,,3.26,0,0,,,6.37,0.14
97WN02179, 97107886,97,S7886,10,1,11,07,34,8,2,2,3.0,3,3,1,94,218,124,4,11.7,72,77,0.527,75,1,1,,,0,R,,,S6290,10,S4970,10,11,3,93,248,5,4,92,1.7,113.4,3,83,,3.26,0,0,,,6.37,0.14
97WN02180, 97107882,97,S7882,10,1,11,07,34,9,3,2,6.0,6,4,1,94,218,124,17,8.4,68,83,0.602,81,1,1,,,0,R,,"in B1, dam B2",S6290,10,S1895,10,11,3,93,248,8,5,94,1.77,111.0,3,83,,5.84,0,0,,,6.37,5.31
97WN02181, 97107888,97,S7888,10,2,10,43,22,5,1,2,3.0,3,3,1,94,218,124,16,10.2,57,70,0.482,68,1,1,,,0,M, 34,,S6029,10,S4975,10,10,2,92,261,3,5,96,1.56,108.8,2,82,,7.01,0,0,,,10.15,3.87
97WN02182, 97107889,97,S7889,10,2,11,07,32,8,2,2,5.0,5,4,1,94,218,124,8,13.4,74,91,0.626,88,1,1,,,0,R,e.1,,S6169,10,S2378,10,11,1,,0,5,5,115,1.72,130.4,1,102,,9.75,0,0,,,9.3,10.19
97WN02183, 97107887,97,S7887,10,3,13,07,43,5,1,2,2.0,2,2,1,94,218,124,14,11.7,72,94,0.664,91,1,1,,,0,F,,,S6359,10,S6100,10,13,3,93,273,3,5,104,1.67,102.3,3,104,,4.39,0,0,,,1.08,7.69
97WN02184, 97107891,97,S7891,10,2,11,07,33,8,2,1,3.0,3,3,1,94,218,124,12,12.2,71,79,0.539,77,1,1,,,0,R,e.3,,S6204,10,S4898,10,11,1,,0,3,2,93,1.7,96.2,1,94,,8.31,0,0,,,9.9,6.72
97WN02185, 97107890,97,S7890,10,2,11,07,32,8,2,2,5.0,5,4,1,94,218,124,5,14.0,75,97,0.669,94,1,1,,,0,R,e.2,,S6169,10,S2378,10,11,1,,0,5,5,119,1.72,130.4,1,103,,9.75,0,0,,,9.3,10.19
97WN02186, 97107893,97,S7893,10,2,13,43,43,8,2,2,4.0,4,4,1,94,218,124,17,11.0,63,75,0.516,73,1,1,,,0,F,e.2,,S6359,10,S3598,10,13,1,,0,5,5,101,1.74,113.2,1,85,,-0.18,0,0,,,1.08,-1.43
97WN02187, 97107894,97,S7894,10,1,13,43,43,8,2,2,4.0,4,4,1,94,218,124,21,10.5,59,73,0.504,71,1,1,,,0,F,,,S6359,10,S3598,10,13,3,93,248,5,5,93,1.74,113.2,3,88,,-0.18,0,0,,,1.08,-1.43
97WN02188, 97107895,97,S7895,10,1,12,43,85,8,2,2,2.0,2,2,1,94,218,124,4,11.3,53,76,0.522,74,1,1,7,,0,C,,H7,S5961,10,S5978,10,12,3,93,248,5,5,101,1.84,127.2,3,73,,3.52,0,0,,,3.03,4.01
97WN02189, 97107896,97,S7896,10,1,12,43,85,8,2,2,2.0,2,2,1,94,218,124,7,11.0,69,81,0.565,79,1,1,7,,0,C,,H7,S5961,10,S5978,10,12,1,,0,5,5,105,1.84,127.2,1,87,,3.52,0,0,,,3.03,4.01
97WN02190, 97107892,97,S7892,10,3,11,07,33,8,2,2,3.0,3,3,1,94,218,124,10,13.0,70,92,0.637,89,1,1,,,0,R,,,S6204,10,S4898,10,11,3,93,273,5,5,100,1.7,96.2,3,107,,8.31,0,0,,,9.9,6.72
97WN02191, 97107898,97,S7898,10,2,11,07,32,8,2,2,2.0,2,2,1,94,218,124,16,9.3,57,67,0.465,65,1,1,,,0,R, 28,,S6169,10,S6043,10,11,2,92,261,5,5,94,1.84,116.1,2,75,,8.88,0,0,,,9.3,8.45
97WN02192, 97107899,97,S7899,10,2,11,07,32,8,2,2,2.0,2,2,1,94,218,124,7,8.8,55,68,0.477,66,1,1,,,0,R, 30,,S6169,10,S6043,10,11,2,92,261,5,5,95,1.84,116.1,2,70,,8.88,0,0,,,9.3,8.45
97WN02193, 97107897,97,S7897,10,2,12,07,81,5,1,2,3.0,3,3,1,94,218,124,3,11.6,66,79,0.544,77,1,1,,,0,C,e.3,,S6308,10,S5120,10,12,1,,0,3,5,94,1.42,98.2,1,79,,6.44,0,0,,,5.27,7.6
97WN02194, 97107871,97,S7871,10,2,11,07,34,8,2,2,7.0,7,5,1,94,218,124,7,11.6,57,76,0.519,74,1,1,,,0,R, 27,,S6290,10,S0759,10,11,2,92,261,5,4,100,2.0,117.4,2,77,,5.63,0,0,,,6.37,4.89
97WN02195, 97107870,97,S7870,10,3,13,43,41,8,2,2,5.0,5,4,1,94,218,124,20,14.5,75,94,0.641,91,1,1,,,0,F,,HAIRY,S5866,10,S2829,10,13,3,93,273,5,4,123,1.83,141.0,3,109,,7.98,0,0,,,3.79,12.17
97WN02196, 97107873,97,S7873,10,2,13,43,42,5,1,1,6.0,6,4,1,94,218,124,5,13.7,77,82,0.551,80,1,1,,,0,F,e.3,NICE,S5596,10,S1919,10,13,1,,0,1,1,101,1.67,102.5,1,86,,5.91,0,0,,,4.18,7.64
97WN02197, 97107874,97,S7874,10,1,11,07,32,8,2,2,7.0,7,5,1,94,218,124,12,13.4,90,112,0.795,109,1,1,,,0,R,,NICE,S6169,10,S0328,10,11,1,,0,5,4,107,1.91,100.3,1,114,,9.15,0,0,,,9.3,8.99
97WN02198, 97107875,97,S7875,10,2,11,07,32,8,2,2,7.0,7,5,1,94,218,124,3,10.8,57,58,0.381,56,1,1,,,0,R,,,S6169,10,S0328,10,11,3,93,273,5,6,81,1.91,100.3,3,65,,9.15,0,0,,,9.3,8.99
97WN02199, 97107876,97,S7876,10,3,12,43,88,8,2,2,5.0,5,4,1,94,218,124,21,12.2,73,93,0.652,90,1,1,,,0,C,,,S5546,10,S2580,10,12,3,93,273,5,5,116,1.94,127.2,3,94,,3.95,0,0,,,4.01,3.88
97WN02200, 97107872,97,S7872,10,3,11,07,34,8,2,2,7.0,7,5,1,94,218,124,18,9.3,56,72,0.506,70,1,1,,,0,R,,,S6290,10,S0759,10,11,3,93,273,5,6,98,2.0,117.4,3,80,,5.63,0,0,,,6.37,4.89
97WN02201, 97107878,97,S7878,10,3,12,43,90,8,2,2,2.0,2,2,1,94,218,124,22,11.5,63,78,0.536,76,1,1,,,0,C,,,S6262,10,S6301,10,12,3,93,273,5,5,99,1.67,108.9,3,93,,5.84,0,0,,,4.23,7.44
97WN02202, 97107879,97,S7879,10,3,12,43,90,8,2,2,2.0,2,2,1,94,218,124,6,12.0,70,91,0.637,88,1,1,,,0,C,,,S6262,10,S6301,10,12,3,93,273,5,5,107,1.67,108.9,3,95,,5.84,0,0,,,4.23,7.44
97WN02203, 97107877,97,S7877,10,3,12,43,88,8,2,2,5.0,5,4,1,94,218,124,22,11.8,63,71,0.477,69,1,1,,,0,C,,,S5546,10,S2580,10,12,3,93,273,5,5,103,1.94,127.2,3,77,,3.95,0,0,,,4.01,3.88
97WN02204, 97107911,97,S7911,10,1,ID,07,45,5,1,1,5.5,5,4,1,94,218,124,21,13.9,82,111,0.783,108,1,1,,,I,I,,,S5872,10,S2209,10,18,3,93,248,1,1,97,1.17,79.2,3,114,,1.44,0,0,,,1.08,1.8
97WN02205, 97107913,97,S7913,10,2,13,43,44,8,2,2,5.0,5,4,1,94,218,124,13,12.1,69,95,0.669,92,1,2,,,0,F,e.2,,S6341,10,S2971,10,13,1,,0,5,5,121,1.72,128.8,1,105,,5.65,0,0,,,3.82,7.47
97WN02206, 97107914,97,S7914,10,2,10,07,21,8,2,2,2.0,2,2,1,95,218,123,12,9.2,52,69,0.486,68,1,1,,,0,M,,,S5561,10,S5785,10,10,7,97,218,5,5,98,1.84,121.8,7,,,3.84,0,0,,,5.77,1.9
97WN02207, 97107915,97,S7915,10,1,10,07,21,8,2,2,2.0,2,2,1,95,218,123,22,10.3,73,81,0.575,79,1,1,,,0,M,,,S5561,10,S5785,10,10,3,93,248,5,5,98,1.84,121.8,3,88,,3.84,0,0,,,5.77,1.9
97WN02208, 97107916,97,S7916,10,2,18,07,e.0,5,1,1,1.0,1,1,1,95,218,123,12,11.5,69,84,0.589,82,1,1,,,0,R,LIM,,S5590,10,S6949,10,11,1,,0,1,1,103,1.73,111.5,1,90,,4.26,0,0,,,5.68,2.84
97WN02209, 97107912,97,S7912,10,2,13,43,44,8,2,2,5.0,5,4,1,94,218,124,22,11.5,65,79,0.544,77,1,1,,,0,F,e.3,HAIRY,S6341,10,S2971,10,13,1,,0,5,5,111,1.72,128.8,1,86,,5.65,0,0,,,3.82,7.47
97WN02210, 97107918,97,S7918,10,2,18,07,e.3,5,1,1,1.0,1,1,1,95,218,123,5,11.8,69,87,0.611,85,1,1,,,0,R,LIM,,S6168,10,S6788,10,11,1,,0,1,1,105,1.73,112.1,1,101,,8.18,0,0,,,9.3,7.05
97WN02211, 97107919,97,S7919,10,1,10,07,24,8,2,2,6.0,6,4,1,95,218,123,6,11.1,60,76,0.528,74,1,1,4,,0,M,,H4,S5976,10,S1451,10,10,3,93,248,5,5,89,1.57,107.3,3,82,,4.82,0,0,,,2.93,6.71
97WN02212, 97107917,97,S7917,10,3,18,43,e.1,5,1,1,1.0,1,1,1,95,218,123,13,12.0,68,86,0.602,84,1,1,,,0,M,,,S6195,10,S6921,10,10,3,93,273,1,1,105,1.73,111.9,3,94,,3.96,0,0,,,3.04,4.88
97WN02213, 97107901,97,S7901,10,1,11,43,32,8,2,2,5.0,5,4,1,94,218,124,18,9.6,50,61,0.415,59,1,1,,,0,R,,,S6169,10,S2619,10,11,3,93,248,5,5,84,1.61,107.6,3,64,,5.48,0,0,,,9.3,1.66
97WN02214, 97107900,97,S7900,10,2,12,43,82,5,1,1,2.0,2,2,1,94,218,124,9,11.3,64,72,0.49,70,1,1,,,0,C, 35,,S6193,10,S5923,10,12,2,92,261,1,1,94,1.67,102.0,2,80,,3.2,0,0,,,0.0,6.39
97WN02215, 97107903,97,S7903,10,1,13,42,41,8,2,2,5.0,5,4,1,94,218,124,9,11.3,64,83,0.578,81,1,1,,,0,F,,,S5866,10,S2363,10,13,1,,0,5,6,102,1.83,118.2,1,85,,2.44,0,0,,,3.79,1.08
97WN02216, 97107904,97,S7904,10,1,13,42,41,8,2,2,5.0,5,4,H,94,223,129,9,14.0,0,75,0.473,71,1,1,,,0,F,,"HANK 4/16,bum",S5866,10,S2363,10,13,3,93,248,5,4,96,1.83,118.2,3,70,,2.44,0,0,,,3.79,1.08
