UID,IDLAMB,YR,ETAG,LBRD,SEX,LINE,STM,PEN,TYB,TB,TR,AGE,ADAM,CADAM,BAND,DAYBN,DAYWN,WNAGE,TIM,BRWT,JUWT,WNWT,ADG,WT120,CLR,JAW,HORN,FACE,RGRP,TRT,LOT,BPEN,RMK,SIRE,SBRD,DAM,DBRD,LNDAM,PD,CAUSE,DAYDIS,TBRE,TBR17,IDX,MENB,MELW,PD2,CUWT,CUDAY,SAWT,DNA,INBRL,STUDY,TRTPEN,IDAR
20WN01239,2020123210,20,S3210,12,1,,07,53,8,2,2,3.0,3,3,2,98,195,97,,13.6,  0,52,0.396,61,1,1,1,3,0,,GRN,,1ST.2@ONCE,S1808,12,S1190,12,,3,93,239,5,5,,,,,56,218,,,0.049,,,
20WN01240,2020123211,20,S3211,12,1,,07,53,8,2,2,3.0,3,3,2,98,195,97,,14.2,  0,50,0.369,58,1,1,2,2,0,,GRN,,Scurs,S1808,12,S1190,12,,3,93,239,5,5,,,,,57,218,,,0.049,,,
20WN01241,2020123212,20,S3212,12,2,,07,49,9,3,2,6.0,6,4,2,98,195,97,,10.7,  0,61,0.519,73,1,1,,,0,,,,1ST,S1671,12,R9998,11,,3,93,255,8,5,,,,,63,244,,,0.033,,,
20WN01242,2020123213,20,S3213,12,3,,07,49,9,3,2,6.0,6,4,2,98,195,97,,10.7,  0,62,0.529,74,1,1,,,0,,,,2ND.PINK,S1671,12,R9998,11,,3,93,255,8,5,,,,,85,244,,,0.033,,,
20WN01243,2020123215,20,S3215,12,2,,07,61,8,2,1,2.0,2,2,2,98,195,97,,13.9,  0,85,0.733,102,1,1,,,0,,GRN,e3,.,S1944,00,S1921,12,,1,,,3,2,,,,,107,244,,,0.0,,,
20WN01244,2020123217,20,S3217,12,1,,07,44,8,2,2,5.0,5,4,2,98,195,97,,11.1,  0,64,0.545,77,1,1,1,3,,,,,.,S1387,12,S0622,12,,3,93,239,5,3,,,,,73,218,,,0.029,,,
20WN01245,2020123218,20,S3218,12,2,,07,44,8,2,2,5.0,5,4,2,98,195,97,,8.4,  0,56,0.491,67,1,1,,,,,,,.,S1387,12,S0622,12,,3,93,255,5,6,,,,,79,244,,,0.029,,,
20WN01246,2020123219,20,S3219,12,2,,07,57,5,1,1,2.0,2,2,2,98,195,97,,12.5,  0,56,0.448,66,1,3,,,0,,GRN,,.,S1932,00,S1646,12,,3,93,255,1,1,,,,,75,244,,,0.0,,,
20WN01247,2020123220,20,S3220,12,2,,07,42,8,2,2,6.0,6,4,2,98,195,97,,14.4,  0,72,0.594,86,1,1,,,0,.,,e4,.,S1159,12,S0053,12,,1,,,5,5,,,,,101,244,,,0.025,,,
20WN01248,2020123221,20,S3221,12,1,,07,42,8,2,2,6.0,6,4,2,98,195,97,,13.8,  0,69,0.569,82,1,1,2,3,0,.,,,Scurs,S1159,12,S0053,12,,3,93,239,5,5,,,,,84,218,,,0.025,,,
20WN01249,2020123222,20,S3222,12,2,,07,63,7,2,1,2.0,2,2,2,98,195,97,,14.6,  0,53,0.396,62,1,1,,,0,,GRN,,.,S1947,00,S1623,12,,3,93,255,3,2,,,,,77,244,,,0.0,,,
20WN01250,2020123223,20,S3223,12,2,,07,59,9,3,1,6.0,6,4,2,98,195,97,,10.8,  0,58,0.487,69,1,1,,,0,,,,.,S1940,00,S0031,12,,3,93,255,7,2,,,,,75,244,,,0.0,,,
20WN01251,2020123225,20,S3225,12,2,,07,59,9,3,1,6.0,6,4,H,98,196,98,,12.9,  0,78,0.664,93,1,1,,,0,,,e5,.,S1940,00,S0031,12,,1,,,7,2,,,,,97,245,,,0.0,,,
20WN01252,2020123226,20,S3226,12,1,,07,51,7,2,1,3.0,3,3,2,98,195,97,,16.8,  0,97,0.827,116,1,1,2,3,0,,,,Scurs,S1748,12,S1342,12,,1,,,3,2,,,,,107,218,,,0.035,,,
20WN01253,2020123228,20,S3228,12,2,,07,43,8,2,1,2.0,2,2,2,99,195,96,,14.6,  0,52,0.39,61,1,1,,,,,GRN,,2ND,S1271,12,S1590,12,,3,93,255,3,2,,,,,73,244,,,0.056,,,
20WN01254,2020123229,20,S3229,12,3,,07,58,8,2,2,6.0,6,4,2,99,195,96,,10.9,  0,53,0.439,64,1,1,,,0,.,,,PINK.2@ONCE,S1937,00,S0024,12,,3,93,255,5,5,,,,,78,244,,,0.0,,,
20WN01255,2020123230,20,S3230,12,3,,07,58,8,2,2,6.0,6,4,2,99,195,96,,12.2,  0,69,0.592,83,1,1,,,0,.,,,PINK.2@ONCE,S1937,00,S0024,12,,3,93,255,5,5,,,,,100,244,,,0.0,,,
20WN01256,2020123231,20,S3231,12,3,,07,58,8,2,1,4.0,4,4,2,99,195,96,,9.0,  0,64,0.573,78,1,1,,,0,,,,.,S1937,00,S1033,12,,3,93,255,3,2,,,,,87,244,,,0.0,,,
20WN01257,2020123233,20,S3233,12,2,,43,54,8,2,2,7.0,7,5,2,99,195,96,,10.4,  0,45,0.36,54,1,1,,,0,,,,.,S1872,12,R9630,11,,7,97,243,5,5,,,,,,,,,0.016,,,
20WN01258,2020123234,20,S3234,12,2,,43,54,8,2,2,7.0,7,5,2,99,195,96,,11.2,  0,62,0.529,75,1,1,,,0,,,,.,S1872,12,R9630,11,,7,97,243,5,5,,,,,,,,,0.016,,,
20WN01259,2020123235,20,S3235,12,2,,07,60,8,2,2,4.0,4,4,2,99,195,96,,10.0,  0,53,0.448,64,1,1,,,,,GRN,,.,S1943,00,S0849,12,,7,97,243,5,6,,,,,,,,,0.0,,,
20WN01260,2020123236,20,S3236,12,3,,07,60,8,2,2,4.0,4,4,2,99,195,96,,12.2,  0,67,0.571,81,1,1,,,,,GRN,,.,S1943,00,S0849,12,,3,93,255,5,4,,,,,91,245,,,0.0,,,
20WN01261,2020123237,20,S3237,12,1,,43,47,8,2,1,3.0,3,3,2,99,195,96,,12.0,  0,39,0.281,46,1,1,1,3,0,,,,.,S1583,12,S1202,12,,3,93,239,3,2,,,,,47,218,,,0.131,,,
20WN01262,2020123239,20,S3239,12,2,,07,59,8,2,2,2.0,2,2,2,99,195,96,,13.6,  0,65,0.535,78,1,1,,,0,,GRN,,.,S1940,00,S1722,12,,3,93,255,5,5,,,,,77,244,,,0.0,,,
20WN01263,2020123240,20,S3240,12,2,,07,59,8,2,2,2.0,2,2,2,99,195,96,,12.6,  0,65,0.546,78,1,1,,,0,,GRN,e6,.,S1940,00,S1722,12,,1,,,5,5,,,,,91,244,,,0.0,,,
20WN01264,2020123241,20,S3241,12,3,,07,57,9,3,2,4.0,4,4,2,100,195,95,,11.0,  0,73,0.653,89,1,1,,,0,,GRN,,1ST.1NUT,S1932,00,S1073,12,,3,93,255,8,5,,,,,96,244,,,0.0,,,
20WN01265,2020123242,20,S3242,12,3,,07,57,9,3,2,4.0,4,4,2,100,195,95,,11.4,  0,61,0.522,74,1,1,,,0,,GRN,,3RD,S1932,00,S1073,12,,3,93,255,8,5,,,,,85,244,,,0.0,,,
20WN01266,2020123243,20,S3243,12,3,,07,59,8,2,2,2.0,2,2,1,100,195,95,,9.7,  0,59,0.519,72,1,1,,,0,,GRN,,.,S1940,00,S1562,12,,3,93,255,5,4,,,,,88,244,,,0.0,,,
20WN01267,2020123244,20,S3244,12,2,,07,59,8,2,2,2.0,2,2,1,100,195,95,,7.7,  0,56,0.508,69,1,1,,,0,,GRN,e1,.,S1940,00,S1562,12,,1,,,5,6,,,,,80,244,,,0.0,,,
20WN01268,2020123245,20,S3245,12,2,,07,42,8,2,2,6.0,6,4,1,101,195,94,,10.1,  0,62,0.552,76,1,1,,,0,,,e2,.,S1159,12,S0141,12,,1,,,5,7,,,,,87,244,,,0.032,,,
20WN01269,2020123246,20,S3246,12,2,,07,42,8,2,2,6.0,6,4,1,101,195,94,,13.5,  0,63,0.527,77,1,1,,,0,,,e3,.,S1159,12,S0141,12,,1,,,5,4,,,,,80,244,,,0.032,,,
20WN01270,2020123247,20,S3247,12,3,,07,52,5,1,1,6.0,6,4,1,102,195,93,,13.6,  0,86,0.778,107,2,1,,,0,,,,BR.EARS,S1751,12,S0274,12,,3,93,255,1,1,,,,,116,244,,,0.036,,,
20WN01271,2020123248,20,S3248,12,1,,07,45,5,1,1,3.0,3,3,1,103,195,92,,16.9,  0,100,0.903,125,1,1,2,4,0,,,,Scurs,S1406,12,S1258,12,,3,93,239,1,1,,,,,109,218,,,0.01,,,
20WN01272,2020457440,20,T7440,45,2,,02,37,5,1,1,2.0,2,2,1,78,195,117,,11.8,  0,55,0.369,56,1,1,,,0,,GRN,,HAIRY,T7066,45,T7110,45,,3,93,255,1,1,,,,,72,244,,,0.012,,,
20WN01273,2020457442,20,T7442,45,2,,02,39,8,2,1,3.0,3,3,1,78,195,117,,12.0,  0,73,0.521,75,1,1,,,7,,GRN,e4,.,T7091,45,T6694,45,,1,,,3,2,,,,,92,244,,,0.024,,,
20WN01274,2020457443,20,T7443,45,2,,02,32,8,2,1,3.0,3,3,L,79,196,117,,12.6,  0,74,0.525,76,1,1,,,0,,GRN,,HAIRY,T6943,45,T6594,45,,3,93,255,3,2,,,,,76,245,,,0.018,Ltek,Lwn,
20WN01275,2020457444,20,T7444,45,2,,02,32,8,2,1,3.0,3,3,1,79,195,116,,10.2,  0,80,0.602,82,1,1,,,0,,GRN,e5,.,T6943,45,T6594,45,,1,,,3,2,,,,,101,244,,,0.018,,,
20WN01276,2020457446,20,T7446,45,1,,02,39,8,2,1,4.0,4,4,1,79,195,116,,12.6,  0,77,0.555,79,1,1,1,3-,7,,GRN,,HAIRY,T7091,45,T6370,45,,1,,,3,2,,,,,85,218,,,0.024,,,
20WN01277,2020457447,20,T7447,45,1,,02,39,8,2,2,2.0,2,2,1,79,195,116,,11.1,  0,63,0.447,65,1,1,2,3-,0,,GRN,,Scurs,T7091,45,T6970,45,,3,93,239,5,5,,,,,68,218,,,0.022,,,
20WN01278,2020457448,20,T7448,45,2,,02,39,8,2,2,2.0,2,2,1,79,195,116,,10.9,  0,63,0.449,65,1,1,,,0,,GRN,e6,.,T7091,45,T6970,45,,1,,,5,5,,,,,81,244,,,0.022,,,
20WN01279,2020457449,20,T7449,45,3,,02,40,8,2,1,2.0,2,2,1,79,195,116,,10.1,  0,73,0.542,75,1,1,,,,,GRN,,.,T7105,45,T6995,45,,3,93,255,3,2,,,,,98,245,,,0.023,,,
20WN01280,2020457450,20,T7450,45,2,,02,40,8,2,1,2.0,2,2,B,79,196,117,,9.4,  0,78,0.586,80,1,1,,,,,GRN,,.,T7105,45,T6995,45,,6,10,204,3,2,,,,,,,,,0.023,Ltek,Blu,
20WN01281,2020457451,20,T7451,45,2,,02,37,8,2,2,4.0,4,4,1,80,195,115,,10.7,  0,73,0.542,76,1,1,,,,,GRN,e1,.,T7066,45,T6483,45,,1,,,5,5,,,,,89,244,,,0.032,,,
20WN01282,2020457452,20,T7452,45,2,,02,37,8,2,2,4.0,4,4,1,80,195,115,,10.9,  0,70,0.514,73,1,1,,,,,GRN,e2,.,T7066,45,T6483,45,,1,,,5,5,,,,,96,244,,,0.032,,,
20WN01283,2020457453,20,T7453,45,1,,02,31,8,2,2,2.0,2,2,1,80,195,115,,13.2,  0,85,0.624,88,1,1,1,3,0,,GRN,,1ST,T6753,45,T6997,45,,1,,,5,5,,,,,97,218,,,0.019,,,
20WN01284,2020457454,20,T7454,45,1,,02,31,8,2,2,2.0,2,2,1,80,195,115,,13.3,  0,72,0.51,75,1,1,1,3,0,,GRN,,2ND,T6753,45,T6997,45,,1,,,5,5,,,,,85,218,,,0.019,,,
20WN01285,2020457455,20,T7455,45,2,,02,39,8,2,2,3.0,3,3,1,80,195,115,,12.0,  0,64,0.452,66,1,1,,,7,,,e3,.,T7091,45,T6631,45,,1,,,5,5,,,,,91,244,,,0.024,,,
20WN01286,2020457456,20,T7456,45,1,,02,39,8,2,2,3.0,3,3,1,80,195,115,,14.2,  0,69,0.477,71,1,1,2,4,7,,,,Scurs,T7091,45,T6631,45,,3,93,239,5,4,,,,,86,218,,,0.024,,,
20WN01287,2020457457,20,T7457,45,3,,02,39,8,2,2,4.0,4,4,1,80,195,115,,13.1,  0,57,0.382,59,1,6,,,0,,GRN,,.,T7091,45,T6418,45,,3,93,255,5,5,,,,,79,244,,,0.024,,,
20WN01288,2020457458,20,T7458,45,1,,02,39,8,2,2,4.0,4,4,1,80,195,115,,15.4,  0,58,0.37,60,1,1,1,4,0,,GRN,,.,T7091,45,T6418,45,,3,93,239,5,4,,,,,67,218,,,0.024,,,
20WN01289,2020457459,20,T7459,45,1,,02,32,8,2,2,2.0,2,2,1,80,195,115,,12.0,  0,50,0.33,52,1,1,1,3,0,,GRN,,.,T6943,45,T6913,45,,3,93,239,5,5,,,,,63,218,,,0.018,,,
20WN01290,2020457460,20,T7460,45,2,,02,32,8,2,2,2.0,2,2,1,80,195,115,,11.5,  0,41,0.257,42,1,1,,,0,,GRN,,.,T6943,45,T6913,45,,3,93,255,5,5,,,,,67,244,,,0.018,,,
20WN01291,2020457463,20,T7463,45,1,,02,39,8,2,2,3.0,3,3,1,81,195,114,,14.1,  0,65,0.446,68,1,1,1,3,0,,GRN,,NO.R.NUT,T7091,45,T6713,45,,3,93,239,5,5,,,,,73,218,,,0.023,,,
20WN01292,2020457464,20,T7464,45,1,,02,39,8,2,2,3.0,3,3,1,81,195,114,,14.5,  0,65,0.443,68,1,1,1,3,0,,GRN,,2ND.HEADTWIST,T7091,45,T6713,45,,3,93,239,5,5,,,,,77,218,,,0.023,,,
20WN01293,2020457465,20,T7465,45,1,,02,40,5,1,1,3.0,3,3,1,81,195,114,,18.1,  0,105,0.762,110,1,1,2,3,7,,,,Scurs,T7105,45,T6759,45,,3,93,239,1,1,,,,,106,218,,,0.024,,,
20WN01294,2020457466,20,T7466,45,3,,02,33,6,2,1,4.0,4,4,1,81,195,114,,7.6,  0,54,0.407,56,1,3,,,7,,GRN,,.,T6977,45,T6498,45,,3,93,255,3,2,,,,,78,244,,,0.018,,,
20WN01295,2020457467,20,T7467,45,1,,02,38,8,2,2,3.0,3,3,H,82,196,114,,13.1,  0,94,0.71,98,1,1,1,3,0,,GRN,,.,T7077,45,T6839,45,,1,,,5,5,,,,,94,218,,,0.021,,,
20WN01296,2020457468,20,T7468,45,1,,02,38,8,2,2,3.0,3,3,H,82,196,114,,12.5,  0,90,0.68,94,1,1,1,3,0,,GRN,,Nice,T7077,45,T6839,45,,1,,,5,5,,,,,87,218,,,0.021,,,
20WN01297,2020457469,20,T7469,45,1,,02,37,8,2,1,6.0,6,4,1,82,195,113,,13.1,  0,85,0.636,89,1,1,2,3,0,,,,Scurs,T7066,45,T5650,45,,1,,,3,2,,,,,100,218,,,0.025,,,
20WN01298,2020457470,20,T7470,45,2,,02,37,8,2,1,6.0,6,4,B,82,196,114,,10.5,  0,47,0.32,49,1,1,,,0,,,,THIN,T7066,45,T5650,45,,3,93,239,3,2,,,,,,,,,0.025,Ltek,Blu,
20WN01299,2020457471,20,T7471,45,1,,02,36,8,2,2,3.0,3,3,1,82,195,113,,12.9,  0,58,0.399,61,1,1,1,3,7,,,,.,T7022,45,T6863,45,,3,93,239,5,5,,,,,72,218,,,0.032,,,
20WN01300,2020457472,20,T7472,45,1,,02,36,8,2,2,3.0,3,3,1,82,195,113,,11.9,  0,67,0.488,70,1,1,1,3,7,,,,.,T7022,45,T6863,45,,3,93,239,5,5,,,,,66,218,,,0.032,,,
20WN01301,2020457473,20,T7473,45,2,,02,36,8,2,2,3.0,3,3,1,82,195,113,,11.5,  0,70,0.518,74,1,1,,,I,,GRN,e4,.,T7022,45,T6605,45,,1,,,5,6,,,,,92,245,,,0.025,,,
20WN01302,2020457474,20,T7474,45,1,,02,36,8,2,2,3.0,3,3,1,82,195,113,,14.1,  0,85,0.627,89,1,1,1,3,I,,GRN,,Nice,T7022,45,T6605,45,,1,,,5,4,,,,,91,218,,,0.025,,,
20WN01303,2020457475,20,T7475,45,1,,02,34,8,2,2,3.0,3,3,1,82,195,113,,13.2,  0,56,0.379,59,1,1,1,3,0,,,,1ST,T6983,45,T6689,45,,3,93,239,5,5,,,,,58,218,,,0.018,,,
20WN01304,2020457476,20,T7476,45,1,,02,34,8,2,2,3.0,3,3,1,82,195,113,,12.8,  0,61,0.427,64,1,1,1,3,0,,,,2ND,T6983,45,T6689,45,,3,93,239,5,5,,,,,67,218,,,0.018,,,
20WN01305,2020457477,20,T7477,45,1,,02,36,8,2,2,2.0,2,2,1,82,195,113,,14.9,  0,70,0.488,73,1,1,1,3,7,,GRN,,.,T7022,45,T6903,45,,3,93,239,5,3,,,,,86,218,,,0.017,,,
20WN01306,2020457478,20,T7478,45,2,,02,36,8,2,2,2.0,2,2,1,82,195,113,,8.5,  0,55,0.412,58,1,1,,,7,,GRN,,.,T7022,45,T6903,45,,3,93,255,5,7,,,,,76,244,,,0.017,,,
20WN01307,2020457479,20,T7479,45,2,,02,39,8,2,2,3.0,3,3,1,82,195,113,,10.9,  0,59,0.426,62,1,1,,,7,,,e5,.,T7091,45,T6632,45,,1,,,5,6,,,,,81,244,,,0.024,,,
20WN01308,2020457480,20,T7480,45,2,,02,39,8,2,2,3.0,3,3,1,82,195,113,,12.5,  0,64,0.456,67,1,1,,,7,,,e6,.,T7091,45,T6632,45,,1,,,5,5,,,,,88,244,,,0.024,,,
20WN01309,2020457483,20,T7483,45,1,,02,33,9,3,2,5.0,5,4,1,83,195,112,,11.5,  0,70,0.522,74,1,1,1,2-,0,,,,2ND.2@ONCE,T6977,45,T6234,45,,1,06,249,8,5,,,,6,79,218,,,0.03,,,
20WN01310,2020457484,20,T7484,45,2,,02,33,9,3,2,5.0,5,4,1,83,195,112,,10.8,  0,63,0.466,67,1,1,,,0,,,,3RD.BACKWARDS,T6977,45,T6234,45,,3,93,255,8,5,,,,,91,244,,,0.03,,,
20WN01311,2020457485,20,T7485,45,2,,02,31,8,2,2,6.0,6,4,1,83,195,112,,14.3,  0,69,0.488,73,1,1,,,,,,e1,.,T6753,45,T5684,45,,1,,,5,5,,,,,92,244,,,0.021,,,
20WN01312,2020457486,20,T7486,45,2,,02,31,8,2,2,6.0,6,4,1,83,195,112,,14.3,  0,80,0.587,85,1,1,,,,,,,.,T6753,45,T5684,45,,3,93,255,5,5,,,,,106,244,,,0.021,,,
20WN01313,2020457487,20,T7487,45,1,,02,40,8,2,2,3.0,3,3,1,83,195,112,,12.0,  0,78,0.589,83,1,1,2,3,7,,,,Scurs,T7105,45,T6738,45,,1,,,5,5,,,,,90,218,,,0.028,,,
20WN01314,2020457488,20,T7488,45,1,,02,40,8,2,2,3.0,3,3,1,83,195,112,,12.1,  0,62,0.446,66,1,1,1,3,7,,,,.,T7105,45,T6738,45,,3,93,239,5,5,,,,,76,218,,,0.028,,,
20WN01315,2020457490,20,T7490,45,1,,02,36,5,1,1,5.0,5,4,1,83,195,112,,17.9,  0,102,0.751,108,1,1,1,3,0,,,,Nice,T7022,45,T6181,45,,3,93,239,1,1,,,,,110,218,,,0.023,,,
20WN01316,2020457491,20,T7491,45,1,,02,38,5,1,1,3.0,3,3,1,83,195,112,,17.6,  0,101,0.745,107,1,1,1,3-,0,,,,NICE LAMB,T7077,45,T6724,45,,3,93,239,1,1,,,,,111,218,,,0.022,,,
20WN01317,2020457492,20,T7492,45,2,,02,32,8,2,2,3.0,3,3,1,83,195,112,,12.9,  0,63,0.447,67,1,1,,,7,,GRN,e2,.,T6943,45,T6704,45,,1,,,5,5,,,,,83,244,,,0.019,,,
20WN01318,2020457493,20,T7493,45,2,,02,32,8,2,2,3.0,3,3,1,83,195,112,,14.3,  0,68,0.479,72,1,1,,,7,,GRN,,.,T6943,45,T6704,45,,3,93,255,5,5,,,,,88,244,,,0.019,,,
20WN01319,2020457494,20,T7494,45,2,,02,33,8,2,2,2.0,2,2,2,84,195,111,,11.4,  0,51,0.357,54,1,1,,,0,,GRN,,1ST,T6977,45,T7088,45,,3,93,255,5,5,,,,,70,244,,,0.017,,,
20WN01320,2020457495,20,T7495,45,1,,02,33,8,2,2,2.0,2,2,2,84,195,111,,12.4,  0,55,0.384,58,1,1,1,3,0,,GRN,,2ND,T6977,45,T7088,45,,3,93,239,5,5,,,,,55,218,,,0.017,,,
20WN01321,2020457497,20,T7497,45,1,,02,34,8,2,2,4.0,4,4,2,84,195,111,,14.5,  0,63,0.437,67,1,1,1,3-,7,,GRN,,.,T6983,45,T6387,45,,3,93,239,5,5,,,,,66,218,,,0.017,,,
20WN01322,2020457498,20,T7498,45,2,,02,34,8,2,2,4.0,4,4,2,84,195,111,,13.2,  0,75,0.557,80,1,3,,,7,,GRN,e3,.,T6983,45,T6387,45,,1,,,5,5,,,,,97,244,,,0.017,,,
20WN01323,2020457499,20,T7499,45,2,,02,39,8,2,2,2.0,2,2,2,84,195,111,,9.9,  0,55,0.406,59,1,1,,,,,GRN,,.,T7091,45,T6961,45,,3,93,255,5,5,,,,,79,244,,,0.021,,,
20WN01324,2020457500,20,T7500,45,2,,02,39,8,2,2,2.0,2,2,2,84,195,111,,10.8,  0,52,0.371,55,1,1,,,,,GRN,,.,T7091,45,T6961,45,,3,93,255,5,5,,,,,69,244,,,0.021,,,
20WN01325,2020457501,20,T7501,45,2,,02,34,5,1,1,2.0,2,2,2,84,195,111,,14.6,  0,90,0.679,96,1,1,,,7,,,e4,.,T6983,45,T6896,45,,1,,,1,1,,,,,111,244,,,0.018,,,
20WN01326,2020457502,20,T7502,45,1,,02,35,8,2,2,6.0,6,4,2,85,195,110,,14.0,  0,91,0.7,98,1,1,1,3,0,.,,,.,T6996,45,T5357,45,,1,,,5,5,,,,,103,218,,,0.036,,,
20WN01327,2020457503,20,T7503,45,1,,02,35,8,2,2,6.0,6,4,2,85,195,110,,13.0,  0,79,0.6,85,1,1,1,3,0,.,,,.,T6996,45,T5357,45,,1,,,5,5,,,,,91,218,,,0.036,,,
20WN01328,2020457504,20,T7504,45,1,,02,34,8,2,2,6.0,6,4,2,85,195,110,,15.0,  0,78,0.573,84,1,1,2,3,0,,,,ScursPinkEyes,T6983,45,T5556,45,,3,93,239,5,5,,,,,87,218,,,0.036,,,
20WN01329,2020457505,20,T7505,45,2,,02,34,8,2,2,6.0,6,4,2,85,195,110,,14.3,  0,86,0.652,93,1,1,,,0,,,e5,.,T6983,45,T5556,45,,1,,,5,5,,,,,108,244,,,0.036,,,
20WN01330,2020457507,20,T7507,45,1,,02,37,8,2,1,4.0,4,4,2,85,195,110,,13.6,  0,91,0.704,98,1,1,1,3,0,,GRN,,2ND,T7066,45,T6356,45,,1,,,3,2,,,,,105,218,,,0.02,,,
20WN01331,2020457508,20,T7508,45,2,,02,36,8,2,2,4.0,4,4,2,85,195,110,,11.6,  0,43,0.285,46,1,1,,,0,,GRN,,.,T7022,45,T6567,45,,3,93,255,5,7,,,,,72,244,,,0.015,,,
20WN01332,2020457509,20,T7509,45,1,,02,36,8,2,2,4.0,4,4,2,85,195,110,,16.0,  0,84,0.618,90,1,1,1,3-,0,,GRN,,.,T7022,45,T6567,45,,1,,,5,4,,,,,97,218,,,0.015,,,
20WN01333,2020457511,20,T7511,45,1,,02,37,9,3,1,6.0,6,4,2,85,195,110,,11.0,  0,86,0.682,93,1,1,1,3+,,,,,X one nut,T7066,45,T5328,45,,3,93,239,7,2,,,,,90,218,,,0.024,,,
20WN01334,2020457512,20,T7512,45,2,,02,32,8,2,1,2.0,2,2,2,85,195,110,,11.0,  0,78,0.609,84,1,1,,,0,,GRN,e6,HAIRY,T6943,45,T7046,45,,1,,,3,2,,,,,99,244,,,0.018,,,
20WN01335,2020457514,20,T7514,45,2,,02,34,8,2,2,4.0,4,4,2,85,195,110,,10.0,  0,53,0.391,57,1,1,,,7,,GRN,,.,T6983,45,T6568,45,,3,93,255,5,7,,,,,68,244,,,0.015,,,
20WN01336,2020457515,20,T7515,45,1,,02,34,8,2,2,4.0,4,4,2,85,195,110,,14.2,  0,73,0.535,78,3,1,1,3,7,,GRN,,1NutVSmall,T6983,45,T6568,45,,1,93,355,5,3,,,,3,84,218,,,0.015,,,
20WN01337,2020457516,20,T7516,45,1,,02,32,5,1,1,4.0,4,4,2,85,195,110,,16.0,  0,102,0.782,110,1,1,1,3,7,,GRN,,.,T6943,45,T6479,45,,3,93,239,1,1,,,,,112,218,,,0.017,,,
20WN01338,2020457517,20,T7517,45,2,,02,33,8,2,2,3.0,3,3,2,85,195,110,,14.6,  0,64,0.449,68,1,1,,,0,,GRN,e1,HAIRY,T6977,45,T6818,45,,1,,,5,5,,,,,84,244,,,0.016,,,
20WN01339,2020457518,20,T7518,45,1,,02,33,8,2,2,3.0,3,3,2,85,195,110,,15.0,  0,65,0.455,70,1,1,1,3-,0,,GRN,,.,T6977,45,T6818,45,,3,93,239,5,5,,,,,74,218,,,0.016,,,
20WN01340,2020457519,20,T7519,45,1,,02,38,5,1,1,3.0,3,3,2,85,195,110,,14.9,  0,81,0.601,87,1,1,1,3,0,,GRN,,Nice,T7077,45,T6803,45,,3,93,239,1,1,,,,,96,218,,,0.022,,,
20WN01341,2020457520,20,T7520,45,2,,02,33,8,2,1,2.0,2,2,2,85,195,110,,11.8,  0,86,0.675,93,1,1,,,7,,GRN,e2,.,T6977,45,T7021,45,,1,,,3,2,,,,,108,244,,,0.033,,,
20WN01342,2020457521,20,T7521,45,2,,02,33,8,2,1,2.0,2,2,L,85,196,111,,11.0,  0,65,0.486,69,1,1,,,7,,GRN,,HAIRY,T6977,45,T7021,45,,3,93,292,3,2,,,,,,,,,0.033,Ltek,Lwn,
20WN01343,2020457523,20,T7523,45,1,,02,34,8,2,1,2.0,2,2,2,86,195,109,,11.6,  0,80,0.628,87,1,1,1,3,7,,GRN,,.,T6983,45,T6994,45,,1,,,3,2,,,,,99,218,,,0.029,,,
20WN01344,2020457524,20,T7524,45,2,,02,35,8,2,1,4.0,4,4,2,86,195,109,,13.0,  0,77,0.587,83,1,1,,,7,,GRN,e3,.,T6996,45,T6315,45,,1,,,3,2,,,,,99,245,,,0.018,,,
20WN01345,2020457526,20,T7526,45,2,,02,36,5,1,1,3.0,3,3,2,86,195,109,,17.6,  0,107,0.82,116,1,1,,,0,,,e4,HAIRY,T7022,45,T6651,45,,1,,,1,1,,,,,132,244,,,0.023,,,
20WN01346,2020457528,20,T7528,45,2,,02,32,8,2,1,2.0,2,2,2,86,195,109,,13.2,  0,83,0.64,90,1,1,,,7,,GRN,e5,.,T6943,45,T6924,45,,1,,,3,2,,,,,109,244,,,0.018,,,
20WN01347,2020457529,20,T7529,45,2,,02,31,8,2,1,2.0,2,2,2,86,195,109,,8.9,  0,61,0.478,66,1,1,,,0,,GRN,e6,.,T6753,45,T7128,45,,1,,,3,2,,,,,81,245,,,0.009,,,
20WN01348,2020457531,20,T7531,45,2,,02,35,5,1,1,7.0,7,5,2,86,195,109,,16.0,  0,57,0.376,61,1,1,,,7,,,,.,T6996,45,T5164,45,,6,01,198,1,1,,,,,,,,,0.031,,,
20WN01349,2020457533,20,T7533,45,3,,02,37,9,3,1,3.0,3,3,2,86,195,109,,10.1,  0,58,0.439,63,1,1,,,0,,,,HAIRY,T7066,45,T6642,45,,3,93,255,7,2,,,,,83,244,,,0.022,,,
20WN01350,2020457535,20,T7535,45,2,,02,38,9,3,1,3.0,3,3,2,86,195,109,,8.9,  0,87,0.717,95,1,1,,,7,,GRN,e1,.,T7077,45,T6623,45,,1,,,7,2,,,,,103,244,,,0.02,,,
20WN01351,2020457536,20,T7536,45,1,,02,38,9,3,1,3.0,3,3,L,86,196,110,,9.3,  0,53,0.397,57,1,1,1,5,7,,GRN,,.,T7077,45,T6623,45,,3,93,239,7,2,,,,,54,218,,,0.02,Ltek,Lwn,
