UID,YR,SEX,ETAG,LB1,LINE,BPEN,DAM,DB1,DBRD,LINBR,TBR50,ADAM,WNAGE_60,WNAGE,CLR,HORN,BELLY,JAW,WNWT,F,N,T,C,L,CRIMP,SIDE,THIGH,THSCO,DENSITY,HAIR,WOOL,C53,ADG,C5758,C5960,LBRD,TBRE,CTBR,LNDAM,TM,PENIS,BAND,IDX,BRWT,ABN,DISP,CULLFOR,C79,CADAM_25
52WN00707,52,2,7087,3,70,720,4875,3,17,,1,7,61,121,1,3,06,1,82,11,03,06,06,041,8,2,3,2,,3,2,1,577,21, 5,17,1,1,,2,,1,141,122,,1,,0,5
52WN00708,52,1,7088,3,70,720,6447,3,17,,1,2,61,121,1,4,06,1,77,07,04,08,08,038,11,2,3,2,,2,2,,536,21, 5,17,1,1,,2,2,1,159,122,,1,,0,2
52WN00709,52,2,7089,3,70,730,5327,3,17,,1,6,61,121,1,3,06,1,54,13,03,08,09,033,11,2,3,2,,3,2,,374,21, 3,17,1,1,,2,,1,105,88,,3,12,0,4
52WN00710,52,2,7090,3,60,287,3114,1,11,,1,2,61,121,1,3,06,1,65,09,03,08,09,029,11,2,2,1,,,,1,456,,00,17,1,1,,4,,1,138,98,,1,,0,2
52WN00711,52,1,7092,3,70,750,5884,3,17,,3,4,60,120,1,2,06,1,70,15,03,07,10,036,10,2,2,1,,2,3,,487,22, 4,17,3,3,,2,1,1,121,116,,3,12,0,4
52WN00712,52,1,7093,3,62,651,6100,3,17,,1,3,60,120,1,5,06,1,82,15,08,08,07,031,13,2,3,2,,2,2,,567,22, 5,17,1,1,,5,1,1,98,140,,3,10,0,3
52WN00713,52,2,7094,3,62,701,5691,3,17,,5,4,60,120,2,3,07,1,65,09,04,09,09,025,15,2,2,1,,2,2,,455,22, 4,17,5,2,,5,,1,138,104,1,3,01,0,4
52WN00714,52,1,7095,3,62,701,5691,3,17,,5,4,60,120,1,7,07,1,79,11,03,06,09,024,12,2,3,2,,2,2,,558,22, 5,17,5,2,,5,1,1,143,120,,6,,0,4
52WN00715,52,2,7096,3,70,720,6015,3,17,,1,3,59,119,1,1,07,1,74,13,04,06,07,031,11,2,2,1,,2,2,1,541,23, 5,17,1,1,,2,,1,116,96,,1,,0,3
52WN00716,52,1,7097,3,70,710,5071,3,17,,5,7,59,119,1,7,08,1,64,12,03,09,11,026,11,2,2,1,,2,2,,447,23, 4,17,5,2,,2,1,1,131,108,,3,51,0,5
52WN00717,52,2,7098,3,71,710,5071,3,17,,5,7,59,119,1,3,05,6,62,10,03,09,09,029,14,2,2,1,,2,3,1,427,23, 4,17,5,2,,2,,1,137,112,,1,,0,5
52WN00718,52,1,7099,3,62,661,5503,3,17,,3,5,59,119,1,5,06,1,85,13,04,07,06,029,10,2,2,1,,3,2,,642,23, 6,17,3,3,,5,1,1,127,86,,1,,0,4
52WN00719,52,1,7100,3,62,661,5503,3,17,,4,5,66,126,1,5,04,1,63,09,03,12,09,029,13,2,4,3,51,3,2,,433,16, 4,17,3,3,,5,1,5,134,84,,3,10,0,4
52WN00720,52,2,7101,3,70,730,6418,3,17,,1,2,58,118,1,3,05,1,71,08,03,07,08,032,13,2,3,2,,3,3,1,508,24, 5,17,1,1,,2,,1,150,110,,1,,0,2
52WN00721,52,2,7102,3,70,720,5140,3,17,,1,7,58,118,1,1,06,1,90,12,04,07,05,035,10,2,3,2,,2,4,1,666,24, 6,17,1,1,,2,,1,135,114,,1,,0,5
52WN00722,52,2,7103,3,70,720,5935,3,17,,1,3,58,118,1,3,07,1,70,12,03,10,08,031,9,2,3,2,,2,2,,493,24, 4,17,1,1,,2,,1,124,118,,3,57,0,3
52WN00723,52,1,7104,3,62,691,6113,3,17,,1,3,58,118,1,7,05,1,78,13,03,08,08,034,11,2,2,1,,2,4,,556,24, 5,17,1,1,,5,2,1,128,124,,1,,0,3
52WN00724,52,1,7105,3,62,661,5695,3,17,,1,4,58,118,1,7,07,1,83,13,03,07,08,028,13,2,3,2,,4,3,,603,24, 6,17,1,1,,5,1,1,128,118,,6,,0,4
52WN00725,52,2,7106,3,70,720,5573,3,17,,1,4,58,118,1,5,06,1,79,08,03,07,07,039,11,2,3,2,,2,3,1,553,24, 5,17,1,1,,2,,1,156,138,,1,,0,4
52WN00726,52,1,7107,3,71,740,5705,3,17,,3,4,57,117,1,4,09,1,50,09,03,15,16,026,14,2,2,1,,2,3,,325,25, 3,17,3,3,,2,2,1,142,120,,1,,0,4
52WN00727,52,2,7110,3,71,760,4981,3,17,,1,7,57,117,1,1,08,1,66,11,03,07,09,034,11,2,2,1,,2,2,1,456,25, 4,17,1,1,,2,,1,130,126,,1,,0,5
52WN00728,52,1,7111,3,62,591,5976,3,17,,1,3,57,117,1,7,05,1,76,08,04,07,08,029,12,2,2,1,,4,3,,557,25, 5,17,1,1,,5,5,1,144,108,,3,10,0,3
52WN00729,52,2,7113,3,71,760,6425,3,17,,1,2,63,123,1,1,07,1,67,13,03,07,09,028,11,3,4,2,53,1,3,1,468,19, 4,17,1,1,,2,,5,119,94,,1,,0,2
52WN00730,52,1,7114,3,62,661,6009,3,17,,1,3,63,123,1,7,08,1,96,12,03,06,09,032,9,2,3,2,50,2,2,,686,19, 6,17,1,1,,5,5,5,150,116,,1,,0,3
52WN00731,52,2,7115,3,70,750,6340,3,17,,1,2,63,123,1,1,06,1,81,11,03,07,08,034,11,2,3,2,50,2,3,2,563,19, 5,17,1,1,,2,,5,144,118,,1,,0,2
52WN00732,52,1,7116,3,70,730,5564,3,17,,1,4,62,122,1,7,07,1,83,12,03,09,10,043,12,2,3,2,53,2,3,,579,20, 5,17,1,1,,2,1,5,148,124,,1,,0,4
52WN00733,52,2,7117,3,71,750,5605,3,17,,1,4,62,122,1,1,06,1,84,10,03,06,07,037,8,2,3,2,52,3,3,1,582,20, 5,17,1,1,,2,,5,148,130,,1,,0,4
52WN00734,52,2,7119,3,71,740,5967,3,17,,3,3,62,122,1,1,07,1,57,12,03,09,12,031,10,2,2,1,52,2,2,1,372,20, 3,17,3,3,,2,,5,126,116,,1,,0,3
52WN00735,52,1,7121,3,70,750,5752,3,17,,1,4,62,122,1,5,07,1,89,09,03,08,07,036,9,3,4,2,51,3,3,,644,20, 6,17,1,1,,2,5,5,156,104,,1,,0,4
52WN00736,52,1,7122,3,62,661,6369,3,17,,1,2,61,121,1,5,06,1,79,12,03,08,07,027,12,2,2,1,50,1,2,,565,21, 5,17,1,1,,5,3,5,130,106,,1,,0,2
52WN00737,52,2,7123,3,62,601,6379,3,17,,1,2,60,120,1,1,05,1,57,14,04,08,09,029,13,2,3,2,47,2,2,1,405,22, 4,17,1,1,,5,,5,103,84,,1,,0,2
52WN00738,52,1,7124,3,71,720,6256,3,17,,1,2,59,119,1,1,07,1,78,09,03,07,10,033,11,2,3,2,52,3,3,,553,23, 5,17,1,1,,2,1,5,157,122,,1,,0,2
52WN00739,52,2,7125,3,70,720,6261,3,17,,1,2,58,118,2,4,05,1,63,13,03,09,09,034,9,2,3,2,51,1,2,,458,24, 4,17,1,1,,2,,5,122,90,1,3,01,0,2
52WN00740,52,1,7126,3,71,760,6333,3,17,,1,2,57,117,1,4,06,1,62,13,03,10,10,023,9,3,3,1,51,1,2,,455,25, 4,17,1,1,,2,1,5,115,88,,1,,0,2
52WN00741,52,2,7127,3,62,611,6509,3,17,,5,2,56,116,1,3,06,1,52,13,03,09,10,027,13,2,2,1,52,2,2,1,379,26, 3,17,5,2,,5,,5,119,80,,1,,0,2
52WN00742,52,2,7128,3,62,611,6509,3,17,,5,2,56,116,1,3,08,1,53,14,03,10,10,027,13,2,2,1,50,2,2,1,393,26, 3,17,5,2,,5,,5,116,74,,1,,0,2
52WN00743,52,2,7129,3,71,740,5438,3,17,,1,5,56,116,1,1,07,1,80,08,03,05,06,031,11,2,2,1,51,2,3,2,614,26, 6,17,1,1,,2,,5,149,88,,1,,0,4
52WN00744,52,1,7130,3,70,760,5431,3,17,,1,5,55,115,1,1,06,1,52,13,03,13,12,031,10,2,2,1,50,2,3,,337,, 3,17,1,1,,2,1,1,113,132,,3,51,0,4
52WN00745,52,2,6668,4,15,152,1030,5,48,07,1,5,63,123,1,1,05,1,61,11,06,08,09,033,9,2,2,1,,2,2,,431,19,00,40,1,1,,1,,1,109,80,,3,13,0,4
52WN00746,52,2,6671,4,15,152,5000,4,40,15,1,3,61,121,1,1,06,1,63,08,03,07,08,035,9,2,2,1,,3,3,,441,21,02,40,1,1,,1,,1,139,96,,3,58,0,3
52WN00747,52,2,6672,4,62,171,3894,4,40,,1,5,61,121,1,1,05,1,88,09,03,06,05,047,10,3,4,2,,2,2,2,635,21, 6,40,1,1,,5,,1,155,112,,1,,0,4
52WN00748,52,2,6673,4,62,071,0737,5,48,,3,7,60,120,1,1,06,1,44,08,03,09,10,043,11,4,5,2,,2,2,1,305,22,00,40,3,3,,5,,1,137,74,,1,,0,5
52WN00749,52,1,6674,4,62,071,0737,5,48,,4,7,60,120,1,7,05,1,64,07,03,07,09,036,14,2,3,2,,2,2,,455,22,00,40,3,3,,5,3,1,153,94,,3,37,0,5
52WN00750,52,2,6676,4,18,182,0757,5,48,07,5,6,60,120,1,1,04,1,62,10,03,06,08,043,9,3,4,2,,2,2,1,447,22,00,40,5,2,,1,,1,139,84,,1,,0,4
52WN00751,52,2,6677,4,18,182,0757,5,48,07,5,6,60,120,1,1,04,1,66,10,06,07,07,043,9,4,6,3,,3,4,1,475,22,00,40,5,2,,1,,1,130,90,,1,,0,4
52WN00752,52,2,6679,4,10,102,1684,5,48,04,1,3,60,120,1,1,04,1,80,06,03,09,06,039,10,2,4,3,,2,2,,592,22,00,40,1,1,,1,,1,160,90,,6,,0,3
52WN00753,52,2,6680,4,08,082,3173,4,40,15,4,7,60,120,1,5,04,1,70,11,03,08,07,049,8,4,5,2,,2,2,1,505,22,05,40,3,3,,1,,1,148,94,,1,,0,5
52WN00754,52,1,6681,4,08,082,3173,4,40,15,3,7,60,120,1,4,06,1,65,07,03,08,11,043,10,4,5,2,,2,2,,453,22,05,40,3,3,,1,2,1,168,106,,1,,0,5
52WN00755,52,2,6682,4,62,021,1099,5,48,,5,5,60,120,1,1,06,1,63,09,03,07,09,044,9,3,5,3,,2,2,1,453,22, 4,40,5,2,,5,,1,147,86,,1,,0,4
52WN00756,52,2,6683,4,62,021,1099,5,48,,5,5,60,120,1,1,06,1,80,08,03,07,07,041,8,2,3,2,,2,2,1,578,22, 5,40,5,2,,5,,1,162,106,,1,,0,4
52WN00757,52,2,6684,4,62,131,3809,4,40,,1,5,59,119,1,4,05,1,86,10,03,09,06,038,9,2,3,2,,3,4,,608,23, 6,40,1,1,,5,,1,146,136,,7,,0,4
52WN00758,52,2,6685,4,03,032,5468,4,40,22,1,2,59,119,1,1,07,1,76,08,03,06,05,043,8,3,5,3,,2,2,1,565,23,08,40,1,1,,1,,1,152,88,,1,,0,2
52WN00759,52,2,6686,4,01,012,4050,4,40,25,5,4,59,119,1,3,05,1,70,09,03,06,07,040,9,4,5,2,,2,2,2,519,23,20,40,5,2,,1,,1,153,82,,1,,0,4
52WN00760,52,2,6687,4,01,012,4050,4,40,25,5,4,59,119,1,1,07,1,66,09,03,07,08,038,9,2,3,2,,2,2,1,479,23,20,40,5,2,,1,,1,150,90,,1,,0,4
52WN00761,52,1,6688,4,62,181,0570,5,48,,5,7,58,118,1,5,05,1,94,09,03,06,08,040,11,4,5,2,,2,3,,695,24, 6,40,5,2,,5,4,1,172,120,,2,,0,5
52WN00762,52,1,6689,4,62,181,0570,5,48,,5,7,58,118,1,7,06,1,66,12,03,10,09,033,11,2,3,2,,2,2,,461,24, 4,40,5,2,,5,1,1,127,116,,3,37,0,5
52WN00763,52,1,6690,4,10,102,5524,4,40,,1,2,58,118,1,4,07,1,81,08,03,08,07,034,12,2,3,2,,2,3,,573,24,02,40,1,1,,1,5,1,155,134,,1,,0,2
52WN00764,52,1,6691,4,62,181,1387,5,48,,1,5,58,118,1,4,05,1,98,06,03,06,07,041,11,3,5,3,,3,3,,720,24, 7,40,1,1,,5,5,1,182,130,,1,,0,4
52WN00765,52,1,6692,4,62,061,5554,4,40,,1,2,58,118,1,3,07,1,82,10,04,06,06,036,10,2,4,3,,2,3,,607,24, 6,40,1,1,,5,3,1,141,104,,6,,0,2
52WN00766,52,2,6693,4,07,072,4583,4,40,22,1,3,58,118,1,1,07,1,73,08,03,05,05,041,8,4,5,2,,2,2,2,537,24,22,40,1,1,,1,,1,148,96,,1,,0,3
52WN00767,52,2,6694,4,01,012,5625,4,40,33,1,2,58,118,1,1,05,1,76,09,03,07,08,053,10,5,7,3,,3,5,,553,24,27,40,1,1,,1,,1,166,108,,3,74,0,2
52WN00768,52,1,6695,4,62,151,0814,5,48,,4,6,64,124,1,1,07,1,78,10,06,08,08,032,9,3,4,2,52,2,2,,555,18,00,40,3,3,,5,3,5,131,92,,3,13,0,4
52WN00769,52,2,6697,4,62,111,3611,4,40,,1,6,57,117,1,1,05,1,70,10,05,06,07,037,10,3,5,3,,2,3,2,501,25,00,40,1,1,,5,,1,126,114,,1,,0,4
52WN00770,52,2,6698,4,03,032,3254,4,40,12,1,6,57,117,1,1,05,1,84,09,03,06,04,045,8,3,4,2,,2,3,1,627,25,08,40,1,1,,1,,1,153,106,,1,,0,4
52WN00771,52,2,6699,4,62,121,4980,4,40,,1,3,57,117,1,1,04,1,83,12,03,06,04,044,8,4,5,2,,2,2,1,598,25,04,40,1,1,,5,,1,133,130,,1,,0,3
52WN00772,52,1,6700,4,17,172,0860,5,48,04,5,6,57,117,1,4,06,1,78,13,03,07,10,041,9,4,5,2,,3,4,,561,25,00,40,5,2,,1,2,1,144,124,,3,12,0,4
52WN00773,52,1,6701,4,17,172,0860,5,48,04,5,6,57,117,1,1,06,1,79,14,03,07,10,045,8,5,6,2,,2,4,,578,25,00,40,5,2,,1,2,1,143,114,,3,12,0,4
52WN00774,52,2,6702,4,09,092,4540,4,40,05,3,3,57,117,1,1,05,1,51,08,03,08,12,036,9,3,4,2,,2,3,1,354,25,04,40,3,3,,1,,1,148,96,,1,,0,3
52WN00775,52,2,6704,4,11,112,1500,5,48,12,1,4,57,117,1,1,05,1,85,12,03,06,05,041,10,3,4,2,,3,3,1,632,25,00,40,1,1,,1,,1,139,110,,1,,0,4
52WN00776,52,2,6705,4,18,182,1076,5,48,07,1,5,57,117,1,5,05,1,88,09,04,06,06,045,7,3,3,1,,3,4,1,644,25,00,40,1,1,,1,,1,157,126,,1,,0,4
52WN00777,52,2,6707,4,62,121,5785,4,40,,1,2,57,117,1,1,06,1,70,12,03,07,09,043,10,4,5,2,,3,3,1,497,25, 4,40,1,1,,5,,1,138,118,,1,,0,2
52WN00778,52,1,6709,4,62,021,0665,5,48,,1,7,57,117,1,5,06,1,92,11,04,06,05,033,11,3,4,2,,3,4,,685,25, 6,40,1,1,,5,3,1,137,118,,3,,0,5
52WN00779,52,1,6710,4,62,041,5385,4,40,,1,2,63,123,1,4,06,1,99,09,04,06,06,036,8,3,4,2,50,2,3,,701,19, 7,40,1,1,,5,5,5,158,128,,1,,0,2
52WN00780,52,1,6711,4,17,172,5030,4,40,15,1,3,63,123,1,1,06,1,92,11,04,07,07,039,7,4,5,2,50,2,3,,652,19,02,40,1,1,,1,3,5,145,118,,1,,0,3
52WN00781,52,2,6712,4,18,182,5578,4,40,05,1,2,63,123,1,1,05,1,84,07,03,05,05,036,8,4,7,4,49,3,4,1,597,19,02,40,1,1,,1,,5,157,106,,1,,0,2
52WN00782,52,1,6713,4,12,122,1303,5,48,09,5,5,63,123,1,5,07,1,72,06,03,09,09,037,9,3,4,2,53,3,4,,498,19,00,40,5,2,,1,1,5,163,108,,3,36,0,4
52WN00783,52,1,6714,4,12,122,1303,5,48,09,5,5,63,123,1,5,06,1,80,07,03,06,08,036,10,2,2,1,50,1,2,,580,19,00,40,5,2,,1,2,5,163,86,,3,36,0,4
52WN00784,52,1,6715,4,09,092,5052,4,40,05,5,3,63,123,2,2,07,1,87,08,03,08,09,041,8,3,4,2,50,2,2,,634,19,03,40,5,2,,1,5,5,170,90,,3,57,0,3
52WN00785,52,1,6716,4,09,092,5052,4,40,05,5,3,63,123,2,4,06,1,67,13,03,07,10,036,11,3,4,2,50,2,2,,468,19,03,40,5,2,,1,1,5,124,94,,3,12,0,3
52WN00786,52,2,6717,4,15,152,1507,5,48,04,5,4,63,123,1,1,06,1,71,09,03,07,09,036,7,4,5,2,51,2,3,2,496,19,00,40,5,2,,1,,5,147,100,,1,,0,4
52WN00787,52,2,6718,4,15,152,1507,5,48,04,5,4,63,123,1,1,05,1,71,11,03,08,09,040,9,4,7,4,53,2,3,1,509,19,00,40,5,2,,1,,5,140,84,,1,,0,4
52WN00788,52,1,6719,4,12,122,4547,4,40,17,1,3,63,123,1,4,08,1,100,05,03,05,06,033,10,4,5,2,53,2,2,,727,19,02,40,1,1,,1,2,5,180,106,,1,,0,3
52WN00789,52,2,6720,4,14,142,0871,5,48,23,1,6,63,123,1,1,04,1,72,08,03,06,09,040,11,2,3,2,52,3,3,1,489,19, 4,40,1,1,,1,,5,153,118,,1,,0,4
52WN00790,52,1,6721,4,62,121,5388,4,40,,1,2,63,123,3,1,12,1,96,12,03,08,08,033,10,2,4,3,50,2,3,,693,19, 6,40,1,1,,5,3,5,147,108,,1,,0,2
52WN00791,52,2,6722,4,10,102,4714,4,40,,1,3,63,123,1,1,06,1,87,06,03,05,06,035,9,4,5,2,47,2,2,1,602,19,00,40,1,1,,1,,5,160,130,,1,,0,3
52WN00792,52,1,6723,4,15,152,5318,4,40,10,1,2,63,123,1,4,06,1,78,10,04,07,07,039,11,3,5,3,47,2,2,,556,19,08,40,1,1,,1,2,5,139,96,,1,,0,2
52WN00793,52,1,6724,4,62,111,5563,4,40,,1,2,63,123,1,5,06,2,91,08,03,07,08,037,10,2,4,3,48,1,3,,646,19, 6,40,1,1,,5,5,5,165,116,,3,36,0,2
52WN00794,52,2,6725,4,62,171,5222,4,40,,1,2,63,123,1,1,05,1,74,09,03,07,10,038,10,2,4,3,51,2,2,1,514,19, 5,40,1,1,,5,,5,150,108,,1,,0,2
52WN00795,52,2,6726,4,12,122,1576,5,48,04,1,3,63,123,1,1,06,1,87,09,03,06,05,045,9,3,4,2,51,3,3,1,618,19,00,40,1,1,,1,,5,151,110,,1,,0,3
52WN00796,52,2,6729,4,05,052,5202,4,40,18,1,2,63,123,1,1,04,1,70,07,03,06,06,039,8,4,5,2,50,4,3,1,496,19,17,40,1,1,,1,,5,151,90,,1,,0,2
52WN00797,52,2,6730,4,16,162,5057,4,40,20,1,3,63,123,1,1,04,1,85,09,03,06,07,046,8,3,4,2,50,3,2,,590,19,16,40,1,1,,1,,5,159,124,,7,,0,3
52WN00798,52,2,6731,4,10,102,5676,4,40,,1,2,63,123,1,1,06,1,88,08,03,05,06,039,12,3,4,2,51,2,2,2,634,19, 6,40,1,1,,1,,5,159,100,,1,,0,2
52WN00799,52,1,6732,4,12,122,1004,5,48,08,5,6,63,123,1,4,05,1,92,09,03,07,08,051,9,5,8,4,52,2,5,,657,19,00,40,5,2,,1,5,5,175,112,,3,76,0,4
52WN00800,52,1,6733,4,12,122,1004,5,48,08,5,6,63,123,2,5,07,1,86,08,03,07,09,033,13,4,5,2,54,2,4,,623,19,00,40,5,2,,1,2,5,164,94,,1,,0,4
52WN00801,52,2,6734,4,70,117,4190,4,40,,1,4,62,122,1,1,05,1,103,09,03,04,03,048,9,3,4,2,49,2,4,1,741,20,00,40,1,1,,9,,5,163,126,,1,,0,4
52WN00802,52,1,6736,4,62,121,0441,5,48,,1,7,62,122,1,4,07,2,98,10,03,06,08,044,8,4,5,2,53,2,4,,695,20,00,40,1,1,,5,5,5,162,132,,1,,0,5
52WN00803,52,1,6737,4,62,081,1323,5,48,,4,5,62,122,1,1,06,1,52,11,03,10,13,031,9,3,4,2,53,2,2,,348,20, 3,40,3,3,,5,1,5,125,96,,1,,0,4
52WN00804,52,2,6738,4,62,081,1323,5,48,,6,5,62,122,1,1,05,1,49,11,03,09,12,031,9,3,4,2,46,2,2,1,323,20, 3,40,5,2,,5,,5,121,96,,1,,0,4
52WN00805,52,2,6739,4,62,131,0600,5,48,,5,7,62,122,1,1,06,2,79,11,03,05,09,044,9,3,4,2,49,2,2,1,561,20, 5,40,5,2,,5,,5,150,106,,1,,0,5
52WN00806,52,2,6740,4,62,131,0600,5,48,,5,7,62,122,1,4,06,1,72,11,03,07,10,041,10,2,4,3,50,2,2,1,502,20, 5,40,5,2,,5,,5,144,108,,1,,0,5
52WN00807,52,1,6742,4,12,122,1571,5,48,03,5,3,62,122,1,1,05,1,94,10,06,06,05,038,11,3,4,2,52,3,4,,675,20,00,40,5,2,,1,3,5,143,116,,7,,0,3
52WN00808,52,2,6743,4,12,122,1571,5,48,03,5,3,62,122,1,1,06,1,78,08,03,06,08,039,7,3,4,2,49,3,4,2,566,20,00,40,5,2,,1,,5,159,90,,1,,0,3
52WN00809,52,1,6744,4,17,172,1272,5,48,05,3,5,62,122,1,4,05,6,73,11,03,09,10,032,11,4,6,3,50,2,4,,503,20,03,40,3,3,,1,2,5,140,116,,3,34,0,4
52WN00810,52,1,6745,4,62,091,5109,4,40,,1,2,62,122,1,1,07,1,57,14,03,11,11,026,10,2,3,2,50,2,2,,403,20, 4,40,1,1,,5,1,5,102,78,,3,51,0,2
52WN00811,52,2,6746,4,12,122,5208,4,40,09,1,2,62,122,1,1,06,1,64,09,04,07,09,036,9,3,4,2,47,3,3,1,451,20,18,40,1,1,,1,,5,136,90,,1,,0,2
52WN00812,52,2,6747,4,62,071,3432,4,40,,1,6,62,122,1,1,06,1,80,10,03,07,09,035,12,3,5,3,50,3,4,2,590,20, 5,40,1,1,,5,,5,142,80,,1,,0,4
52WN00813,52,1,6748,4,03,032,3949,4,40,24,1,5,62,122,1,1,07,1,81,08,03,07,08,039,9,2,3,2,52,2,2,,597,20, 5,40,1,1,,1,4,5,158,82,,1,,0,4
52WN00814,52,1,6749,4,15,152,1516,5,48,04,1,4,62,122,1,6,07,1,78,08,03,08,09,034,11,3,4,2,51,2,2,,572,20,00,40,1,1,,1,3,5,149,82,,3,36,0,4
52WN00815,52,2,6750,4,62,021,3486,4,40,,1,6,62,122,1,1,04,1,71,08,03,07,05,042,8,4,5,2,49,2,2,2,505,20, 5,40,1,1,,5,,5,137,94,,1,,0,4
52WN00816,52,1,6751,4,10,102,5804,4,40,,1,2,62,122,1,4,07,1,90,08,03,05,08,037,10,3,4,2,51,2,2,,639,20, 6,40,1,1,,1,3,5,164,120,,1,,0,2
52WN00817,52,1,6752,4,16,162,3350,4,40,17,1,6,62,122,1,1,05,1,79,08,03,08,09,041,8,4,7,4,51,4,5,,523,20,09,40,1,1,,1,3,5,158,152,,1,,0,4
52WN00818,52,1,6753,4,62,021,5564,4,40,,1,2,90,150,1,1,06,1,68,08,03,09,11,042,9,4,5,2,,1,2,,371,, 3,40,1,1,,5,3,7,137,124,,3,51,0,2
52WN00819,52,1,6755,4,62,091,4869,4,40,,5,3,62,122,1,2,08,1,76,14,03,09,09,031,11,3,4,2,52,2,3,,549,20,00,40,5,2,,5,5,5,122,90,,1,,0,3
52WN00820,52,1,6756,4,62,091,4869,4,40,,5,3,62,122,1,1,07,1,81,10,03,07,08,034,9,2,4,3,52,2,3,,584,20,00,40,5,2,,5,5,5,146,98,,1,,0,3
52WN00821,52,2,6757,4,62,051,0694,5,48,,3,7,62,122,1,1,04,1,72,10,03,06,08,039,8,4,5,2,55,2,3,1,510,20,00,40,3,3,,5,,5,144,98,,1,,0,5
52WN00822,52,1,6758,4,62,051,0694,5,48,,4,7,62,122,1,1,07,1,62,12,03,07,08,032,8,3,3,1,47,2,2,,448,20,00,40,3,3,,5,1,5,117,74,,1,,0,5
52WN00823,52,2,6759,4,62,071,4324,4,40,,5,4,62,122,1,1,06,1,72,06,04,07,09,037,12,2,3,2,49,2,2,,515,20,00,40,5,2,,5,,5,159,92,,3,44,0,4
52WN00824,52,1,6760,4,62,071,4324,4,40,,5,4,62,122,1,4,08,1,84,06,03,08,10,031,12,2,3,2,53,1,2,,607,20,00,40,5,2,,5,2,5,172,100,,1,,0,4
52WN00825,52,2,6761,4,62,161,5366,4,40,,1,2,61,121,1,3,05,1,67,10,03,07,09,039,9,2,3,2,51,3,5,1,445,21, 4,40,1,1,,5,,5,138,132,,1,,0,2
52WN00826,52,2,6762,4,09,092,0828,5,48,06,5,6,61,121,1,1,05,1,77,09,03,07,08,042,8,4,5,2,51,3,4,1,545,21,00,40,5,2,,1,,5,156,110,,1,,0,4
52WN00827,52,2,6763,4,09,092,0828,5,48,06,5,6,61,121,2,1,05,1,74,09,03,07,09,039,11,2,3,2,46,3,5,,521,21,00,40,5,2,,1,,5,154,110,1,3,01,0,4
52WN00828,52,2,6764,4,10,102,4800,4,40,,1,3,61,121,1,1,04,1,77,09,03,05,08,045,10,3,5,3,48,2,4,1,521,21,00,40,1,1,,1,,5,149,140,,1,,0,3
52WN00829,52,2,6765,4,11,112,5674,4,40,24,1,2,61,121,1,1,07,1,79,10,03,06,06,044,8,2,4,3,52,3,4,1,554,21,07,40,1,1,,1,,5,151,120,,1,,0,2
52WN00830,52,1,6766,4,09,092,4782,4,40,04,5,3,61,121,1,4,06,1,63,07,03,08,11,032,12,2,3,2,50,2,3,,441,21,01,40,5,2,,1,1,5,151,96,,1,,0,3
52WN00831,52,2,6767,4,70,107,5200,4,40,,1,2,61,121,1,1,05,1,92,09,03,04,04,039,11,3,4,2,48,2,2,2,661,21, 6,40,1,1,,9,,5,154,120,,1,,0,2
52WN00832,52,1,6768,4,09,092,4782,4,40,04,5,3,61,121,1,1,09,1,70,09,03,08,11,028,9,3,4,2,52,2,2,,519,21,01,40,5,2,,1,2,5,145,72,,1,,0,3
52WN00833,52,2,6769,4,62,111,4600,4,40,,5,3,61,121,1,1,07,1,75,09,03,06,09,036,10,2,3,2,52,2,2,1,540,21,00,40,5,2,,5,,5,151,96,,1,,0,3
52WN00834,52,1,6770,4,62,111,4600,4,40,,5,3,61,121,1,5,06,1,68,11,03,07,10,037,8,2,3,2,49,2,3,,479,21,00,40,5,2,,5,3,5,136,100,,3,36,0,3
52WN00835,52,2,6771,4,62,101,5635,4,40,,5,2,61,121,2,1,06,1,50,12,03,10,12,035,12,3,4,2,53,2,2,,340,21, 3,40,5,2,,5,,5,124,88,,3,67,0,2
52WN00836,52,2,6772,4,62,101,5635,4,40,,5,2,61,121,1,1,07,1,62,11,03,08,10,043,11,3,4,2,53,2,2,,443,21, 4,40,5,2,,5,,5,141,84,,3,12,0,2
52WN00837,52,1,6773,4,62,151,3989,4,40,,1,5,61,121,1,1,12,1,75,11,03,07,08,037,8,2,3,2,48,2,2,,537,21, 5,40,1,1,,5,5,5,130,100,,1,,0,4
52WN00838,52,2,6775,4,62,011,4351,4,40,,1,4,61,121,1,1,06,1,75,10,03,05,09,040,10,4,7,4,46,4,2,,550,21,01,40,1,1,,5,,5,141,84,,3,74,0,4
52WN00839,52,1,6776,4,62,101,3404,4,40,,1,6,61,121,3,5,06,1,96,09,03,04,07,051,8,3,4,2,49,3,4,,701,21,01,40,1,1,,5,1,5,168,112,,3,36,0,4
52WN00840,52,2,6777,4,09,092,1017,5,48,03,5,6,61,121,1,1,07,1,82,10,03,05,08,043,9,3,3,1,50,2,3,1,579,21,00,40,5,2,,1,,5,156,120,,1,,0,4
52WN00841,52,1,6778,4,09,092,1017,5,48,03,5,6,61,121,1,2,07,1,102,09,04,06,06,039,11,3,4,2,46,2,2,,739,21,00,40,5,2,,1,5,5,167,126,,1,,0,4
