UID,IDLAMB,YR,SEX,ETAG,LB1,LINE,BPEN,DAM,DBRD,DB1,LINBR,TBRE,ADAM,WNAGE_60,WNAGE,CLR,HORN,STM,JAW,WNWT,F,N,T,C,L,TIME,SIDE,THIGH,THSCO,CAUSE,DB2,LBRD,SIRE,SBRD,ADG,ADG6061,DINBR,LNDAM,TM,ADG67,BAND,IDX,BRWT,C75,DISP,CADAM,CTBR,ABN
75WN00511,75189477,75,1,9477,1,74,740,7782,18,1,,1,2,56,116,1,6,,2,76,09,03,11,08,040,10,3,5,3,,8,18,8178,18,557,55,,74,6,7,3,140,114,,,2,1,
75WN00512,75189479,75,2,9479,1,73,734,8306,18,1,,1,1,55,115,1,1,,3,50,07,03,11,11,032,12,1,2,2,,8,18,8730,18,343,34,,73,6,3,3,139,105,,,1,1,
75WN00513,75189480,75,1,9480,1,75,750,7836,18,1,,3,2,52,112,1,1,,1,79,08,03,10,08,037,15,2,4,3,,8,18,8111,18,590,59,,75,6,0,3,152,129,,3,2,3,
75WN00514,75189481,75,1,9481,1,75,750,7836,18,1,,3,2,53,113,1,2,,3,86,06,03,12,10,025,13,1,2,2,,8,18,8111,18,662,66,,75,6,2,6,165,112,,,2,3,
75WN00515,75189483,75,2,9483,1,74,742,9194,14,1,,3,8,52,112,3,1,,1,58,10,03,11,12,033,11,2,6,5,,4,18,8225,18,426,42,,74,6,6,3,133,103,,,5,3,
75WN00516,75189485,75,2,9485,1,75,750,7838,18,1,,1,2,52,112,1,1,,1,72,06,03,10,08,041,6,2,3,2,,8,18,8111,18,531,53,,75,6,1,3,158,125,,,2,1,
75WN00517,75189486,75,2,9486,1,74,744,8145,18,1,,1,1,50,110,1,1,,2,54,07,03,13,11,027,6,2,3,2,,8,18,8561,18,414,41,,74,6,4,3,141,85,,,1,1,
75WN00518,75189487,75,2,9487,1,75,754,8208,18,1,,1,1,50,110,1,1,,2,62,08,03,09,10,029,5,2,4,3,,8,18,8736,18,460,46,,75,6,0,3,143,114,,,1,1,
75WN00519,75189490,75,2,9490,1,75,750,3718,18,1,,5,6,50,110,1,1,,3,66,08,03,12,10,034,20,1,2,2,,8,18,8111,18,504,50,,75,6,4,3,151,106,,,4,2,
75WN00520,75189491,75,2,9491,1,75,750,3718,18,1,,5,6,50,110,1,4,,1,58,09,03,11,11,036,7,2,4,3,,8,18,8111,18,442,44,,75,6,2,3,140,94,,,4,2,
75WN00521,75189492,75,1,9492,1,75,753,8746,18,1,,1,1,48,108,1,1,,1,59,09,03,12,10,031,6,2,3,2,,8,18,8697,18,456,45,,75,6,6,3,133,98,,,1,1,
75WN00522,75189493,75,2,9493,1,75,753,8282,18,1,,1,1,48,108,1,1,,2,65,07,03,11,10,038,14,2,3,2,,8,18,8697,18,503,50,,75,6,3,3,159,107,,,1,1,
75WN00523,75189495,75,2,9495,1,76,763,8122,18,1,,1,1,47,107,1,1,,1,66,10,03,11,10,038,4,4,6,3,,8,18,8749,18,519,51,,76,6,9,3,145,105,,,1,1,
75WN00524,75189501,75,1,9501,1,73,733,8254,18,1,,1,1,45,105,1,1,,1,54,07,03,13,11,027,12,1,3,3,,8,18,8027,18,400,40,,73,6,0,3,140,120,,,1,1,
75WN00525,75189502,75,1,9502,1,75,753,8105,18,1,,1,1,45,105,1,2,,1,71,10,04,12,10,031,9,2,4,3,,8,18,8697,18,568,56,,75,6,8,3,138,114,,,1,1,
75WN00526,75189504,75,2,9504,1,74,745,8455,18,1,,3,1,44,104,1,1,,3,30,07,03,14,13,025,16,1,2,2,,8,18,8028,18,219,21,,74,6,9,3,129,72,,,1,3,57
75WN00527,75189506,75,1,9506,1,75,754,8243,18,1,,1,1,44,104,1,4,,2,70,07,03,10,10,029,18,2,3,2,,8,18,8736,18,578,57,,75,6,8,3,155,99,,,1,1,
75WN00528,75189508,75,2,9508,1,76,763,8748,18,1,,2,1,40,100,1,,,,35,,,,,,,,,,,8,18,8749,18,270,27,,76,6,0,9,,80,,4,1,1,
75WN00529,75189509,75,1,9509,1,76,764,8750,18,1,,4,1,44,104,1,,,,43,,,,,,,,,,,8,18,8474,18,304,30,,76,6,4,9,,114,,3,1,3,
75WN00530,75189510,75,2,9510,1,76,764,8750,18,1,,3,1,39,99,1,1,,1,59,11,04,12,09,031,14,2,4,3,,8,18,8474,18,505,50,,76,6,5,3,130,90,,,1,3,
75WN00531,75430030,75,2,0030,4,75,751,5886,42,4,,5,4,68,128,1,1,,2,79,08,03,10,07,042,26,4,5,2,,2,43,9619,42,550,55,,75,6,0,1,156,86,,,4,2,
75WN00532,75430031,75,2,0031,4,75,751,5886,42,4,,5,4,68,128,1,1,,2,64,07,03,09,09,035,22,4,5,2,,2,43,9619,42,436,43,,75,6,6,1,146,82,,3,4,2,
75WN00533,75430033,75,2,0033,4,74,742,8259,42,4,,1,2,68,128,1,1,,1,77,12,04,08,08,051,6,4,6,3,,2,43,9198,42,516,51,,74,6,6,1,134,110,,,2,1,
75WN00534,75430034,75,2,0034,4,70,700,7918,42,4,,3,3,68,128,1,1,,1,84,12,03,09,07,044,5,3,4,2,,2,43,8804,42,577,57,,70,2,7,1,137,101,,,3,3,
75WN00535,75430036,75,2,0036,4,74,741,8526,42,4,,4,2,75,135,1,,,,34,,,,,,,,,,01,2,43,9706,42,212,21,,74,6,2,9,,54,,6,2,3,
75WN00536,75430037,75,1,0037,4,74,741,7110,42,4,,1,3,67,127,1,1,,1,96,07,03,09,07,046,16,5,7,3,,2,43,9706,42,663,66,,74,6,3,1,168,118,,,3,1,
75WN00537,75430038,75,1,0038,4,72,902,4938,42,4,,5,5,67,127,1,1,,1,86,12,03,09,09,041,5,6,8,3,,2,43,8205,42,597,59,,72,3,7,1,143,102,,3,4,2,
75WN00538,75430039,75,1,0039,4,72,902,4938,42,4,,5,5,67,127,1,1,,1,97,10,03,08,07,043,15,3,4,2,,2,43,8205,42,681,68,,72,3,1,1,161,105,,3,4,2,
75WN00539,75430041,75,1,0041,4,73,730,6621,42,4,,3,4,67,127,1,1,,1,71,08,04,10,10,036,9,3,5,3,,2,43,9300,42,480,48,,73,6,0,1,136,100,,,4,3,
75WN00540,75430042,75,1,0042,4,74,741,7218,42,4,,1,3,67,127,1,2,,2,99,12,03,09,08,051,15,7,8,2,,2,43,9706,42,677,67,,74,6,7,1,152,130,,,3,1,
75WN00541,75430044,75,2,0044,4,74,741,8816,42,4,,3,2,69,129,1,1,,4,70,07,03,10,08,042,12,4,6,3,,2,43,9706,42,488,48,,74,6,8,2,151,70,,,2,3,
75WN00542,75430045,75,2,0045,4,74,741,8816,42,4,,3,2,67,127,1,1,,1,63,11,03,12,09,046,8,4,6,3,,2,43,9706,42,428,42,,74,6,8,1,131,86,,,2,3,
75WN00543,75430046,75,3,0046,4,73,730,7291,42,4,,4,3,75,135,1,,,,51,,,,,,,,,,,2,43,9300,42,299,29,,73,6,9,9,,106,,3,3,3,
75WN00544,75430047,75,1,0047,4,72,822,2950,42,4,,5,7,66,126,1,4,,1,91,10,04,07,06,047,1,5,6,2,,2,43,8505,42,629,62,,72,3,9,1,150,117,,,5,2,
75WN00545,75430048,75,2,0048,4,72,822,2950,42,4,,5,7,66,126,1,1,,2,61,07,03,09,09,044,13,4,5,2,,2,43,8505,42,402,40,,72,3,2,1,148,103,,2,5,2,
75WN00546,75430049,75,2,0049,4,72,822,6065,42,4,,1,4,66,126,1,1,,1,86,09,03,07,07,048,3,4,6,3,,2,43,8505,42,596,59,,72,3,6,1,153,109,,,4,1,
75WN00547,75430053,75,1,0053,4,73,730,8969,42,4,,1,2,66,126,1,2,,2,72,10,03,12,09,038,8,4,5,2,,2,43,9300,42,482,48,,73,6,2,1,132,113,,,2,1,
75WN00548,75430054,75,2,0054,4,70,702,7076,42,4,,1,3,66,126,1,1,,1,102,09,03,06,06,050,2,6,6,1,,2,43,8479,42,702,70,,70,2,2,1,168,136,,,3,1,
75WN00549,75430056,75,1,0056,4,72,992,5747,42,4,,5,5,66,126,1,1,,2,77,08,03,09,07,040,8,3,5,3,,2,43,8888,42,524,52,,72,3,4,1,149,110,,,4,2,
75WN00550,75430057,75,1,0057,4,72,992,5747,42,4,,5,5,66,126,1,1,,2,84,08,03,08,07,047,28,3,4,2,,2,43,8888,42,570,57,,72,3,0,1,163,122,,,4,2,
75WN00551,75430058,75,2,0058,4,74,742,5445,42,4,,5,5,66,126,1,1,,1,71,12,03,10,08,042,26,4,5,2,,2,43,9198,42,488,48,,74,6,8,1,131,95,,,4,2,
75WN00552,75430059,75,1,0059,4,74,742,5445,42,4,,5,5,66,126,1,1,,2,80,06,03,09,08,048,26,5,5,1,,2,43,9198,42,540,54,,74,6,0,1,172,120,,,4,2,91
75WN00553,75430060,75,1,0060,4,74,742,9031,42,4,,1,2,66,126,1,2,,2,91,11,03,09,07,044,17,2,2,1,,2,43,9198,42,639,63,,74,6,9,1,145,105,,3,2,1,
75WN00554,75430061,75,2,0061,4,70,702,5138,42,4,,3,5,66,126,1,3,,1,85,10,03,08,08,043,2,5,7,3,,2,43,8479,42,583,58,,70,2,3,1,148,115,,,4,3,
75WN00555,75430063,75,1,0063,4,72,882,4871,42,4,,5,5,66,126,1,4,,1,71,08,03,10,09,047,6,4,5,2,04,2,43,8695,42,476,47,,72,3,6,1,153,110,,6,4,2,
75WN00556,75430064,75,2,0064,4,72,882,4871,42,4,,5,5,66,126,1,1,,1,70,08,03,10,07,043,11,3,4,2,,2,43,8695,42,477,47,,72,3,7,1,146,99,,,4,2,
75WN00557,75430065,75,2,0065,4,72,812,5913,42,4,,5,4,66,126,1,1,,2,79,09,03,12,09,040,4,3,4,2,,2,43,8721,42,525,52,,72,3,5,1,153,128,,2,4,2,
75WN00558,75430066,75,2,0066,4,72,812,5913,42,4,,5,4,66,126,1,1,,1,80,08,03,09,07,045,5,4,6,3,,2,43,8721,42,551,55,,72,3,1,1,157,106,,,4,2,
75WN00559,75430067,75,2,0067,4,75,752,8594,42,4,,5,2,66,126,1,1,,1,63,06,03,09,08,049,11,6,6,1,,2,43,9578,42,430,43,,75,6,0,1,160,88,,,2,2,
75WN00560,75430068,75,2,0068,4,75,752,8594,42,4,,5,2,66,126,1,1,,2,67,04,03,10,08,041,2,4,5,2,15,2,43,9578,42,448,44,,75,6,8,1,167,106,,6,2,2,
75WN00561,75430069,75,1,0069,4,76,760,4726,42,4,,5,5,66,126,1,1,,1,89,08,03,08,08,044,5,5,5,1,,2,43,9354,42,597,59,,76,6,7,1,166,138,,3,4,2,
75WN00562,75430070,75,1,0070,4,76,760,4726,42,4,,5,5,66,126,1,1,,2,88,07,03,09,09,041,2,4,6,3,,2,43,9354,42,598,59,,76,6,8,1,170,126,,,4,2,
75WN00563,75430071,75,2,0071,4,70,701,8580,42,4,,1,2,66,126,1,1,,2,57,07,03,12,11,034,9,3,4,2,,2,43,8326,42,368,36,,70,2,8,1,140,106,,,2,1,
75WN00564,75430072,75,1,0072,4,74,740,7549,42,4,,3,3,66,126,1,2,,2,104,11,03,09,07,034,27,1,3,3,,2,43,9366,42,717,71,,74,6,7,1,152,136,,,3,3,
75WN00565,75430073,75,1,0073,4,74,740,7549,42,4,,3,3,66,126,1,2,,2,68,13,03,10,11,078,20,7,8,2,,2,43,9366,42,456,45,,74,6,6,1,146,106,,,3,3,
75WN00566,75430074,75,1,0074,4,74,740,8838,42,4,,1,2,66,126,1,1,,1,89,13,04,10,08,045,25,4,5,2,,2,43,9366,42,616,61,,74,6,6,1,134,114,,,2,1,
75WN00567,75430075,75,2,0075,4,76,760,2413,42,4,,3,7,66,126,1,1,,1,64,08,03,10,09,048,27,6,7,2,,2,43,9354,42,421,42,,76,6,1,1,146,109,,,5,3,
75WN00568,75430083,75,2,0083,4,75,750,7799,42,4,,3,3,65,125,1,1,,2,79,08,03,10,06,042,17,4,5,2,,2,43,9833,42,550,55,,75,6,0,1,149,102,,,3,3,
75WN00569,75430086,75,1,0086,4,76,760,8618,42,4,,1,2,65,125,1,1,,1,88,08,03,08,08,042,18,4,6,3,24,2,43,9354,42,596,59,,76,6,6,1,159,135,,6,2,1,
75WN00570,75430087,75,1,0087,4,75,751,7275,42,4,,1,3,65,125,1,1,,1,73,08,03,09,08,046,6,5,7,3,,2,43,9619,42,478,47,,75,6,8,1,142,132,,,3,1,
75WN00571,75430088,75,1,0088,4,73,730,7889,42,4,,5,3,65,125,1,1,,1,60,08,03,10,10,039,25,4,5,2,,2,43,9300,42,405,40,,73,6,5,1,142,94,,3,3,2,
75WN00572,75430089,75,2,0089,4,73,730,7889,42,4,,5,3,65,125,1,1,,1,67,09,03,09,08,047,4,4,5,2,,2,43,9300,42,452,45,,73,6,2,1,144,105,,,3,2,
75WN00573,75430090,75,1,0090,4,73,732,8807,42,4,,1,2,65,125,1,4,,2,91,11,03,09,08,041,9,5,6,2,,2,43,9926,42,618,61,,73,6,8,1,145,137,,,2,1,
75WN00574,75430091,75,1,0091,4,74,741,6035,42,4,,1,4,65,125,1,1,,2,90,04,03,10,08,039,11,4,5,2,,2,43,9706,42,597,59,,74,6,7,1,174,154,,,4,1,
75WN00575,75430092,75,1,0092,4,74,740,7457,42,4,,5,3,65,125,1,1,,2,91,07,03,09,08,039,11,5,6,2,,2,43,9366,42,648,64,,74,6,8,1,171,100,,,3,2,
75WN00576,75430093,75,2,0093,4,74,740,7457,42,4,,5,3,65,125,1,1,,2,76,11,03,09,07,048,27,4,6,3,,2,43,9366,42,533,53,,74,6,3,1,143,94,,3,3,2,
75WN00577,75430094,75,2,0094,4,76,760,6379,42,4,,5,4,69,129,1,1,,3,70,06,03,10,10,040,10,4,5,2,,2,43,9354,42,453,45,,76,6,3,1,167,115,,,4,2,
75WN00578,75430095,75,1,0095,4,76,760,6379,42,4,,5,4,69,129,1,1,,2,84,06,03,10,08,046,11,3,4,2,,2,43,9354,42,564,56,,76,6,4,6,178,113,,,4,2,90
75WN00579,75430096,75,2,0096,4,75,751,8258,42,4,,3,2,65,125,1,1,,2,74,06,03,09,07,047,18,4,5,2,,2,43,9619,42,510,51,,75,6,0,1,163,102,,,2,3,
75WN00580,75430097,75,2,0097,4,75,751,8258,42,4,,4,2,73,133,1,,,,61,,,,,,,,,,,2,43,9619,42,385,38,,75,6,5,9,,98,,2,2,3,
75WN00581,75430098,75,2,0098,4,70,700,8850,42,4,,3,2,66,126,1,1,,2,77,07,03,08,07,047,13,4,5,2,,2,43,8804,42,533,53,,70,2,3,2,159,98,,,2,3,
75WN00582,75430099,75,1,0099,4,70,700,8850,42,4,,3,2,64,124,1,1,,1,78,07,03,10,10,039,1,4,6,3,,2,43,8804,42,529,52,,70,2,9,7,163,124,,,2,3,
75WN00583,75430100,75,1,0100,4,74,742,8195,42,4,,1,2,64,124,1,2,,1,84,11,04,09,07,043,18,5,6,2,,2,43,9198,42,584,58,,74,6,4,1,134,116,,,2,1,
75WN00584,75430101,75,2,0101,4,74,741,3853,42,4,,5,6,64,124,1,1,,1,77,06,03,09,07,047,18,5,6,2,,2,43,9706,42,519,51,,74,6,9,1,167,126,,3,4,2,
75WN00585,75430102,75,1,0102,4,74,741,3853,42,4,,5,6,64,124,1,1,,1,80,06,03,09,07,044,21,5,6,2,,2,43,9706,42,536,53,,74,6,6,1,166,135,,3,4,2,
75WN00586,75430103,75,1,0103,4,74,741,2429,42,4,,1,7,64,124,1,1,,2,93,09,03,08,08,042,3,4,6,3,,2,43,9706,42,634,63,,74,6,4,1,153,144,,3,5,1,
75WN00587,75430104,75,1,0104,4,75,752,7092,42,4,,3,3,66,126,1,1,,2,89,05,03,07,06,048,2,2,5,4,,2,43,9578,42,617,61,,75,6,7,2,169,112,,,3,3,
75WN00588,75430107,75,2,0107,4,72,932,7611,42,4,,1,3,64,124,1,1,,3,71,08,03,09,07,045,25,5,6,2,,2,43,8766,42,488,48,,72,3,8,1,145,105,,,3,1,
75WN00589,75430109,75,2,0109,4,73,730,6516,42,4,,1,4,64,124,1,1,,1,69,07,03,09,09,049,12,7,7,1,,2,43,9300,42,450,45,,73,6,0,1,153,132,,,4,1,
75WN00590,75430110,75,2,0110,4,76,761,6339,42,4,,1,4,64,124,1,1,,1,87,09,03,08,06,054,6,5,6,2,,2,43,9567,42,587,58,,76,6,7,1,156,142,,,4,1,
75WN00591,75430111,75,2,0111,4,72,872,4720,42,4,,1,5,64,124,1,1,,1,88,09,09,11,08,038,10,2,4,3,,2,43,8544,42,598,59,,72,3,8,1,130,139,,,4,1,
75WN00592,75430112,75,1,0112,4,76,761,7486,42,4,,1,3,64,124,1,1,,2,102,10,03,09,06,048,20,3,5,3,,2,43,9567,42,686,68,,76,6,6,1,159,169,,,3,1,
75WN00593,75430114,75,2,0114,4,76,760,9102,42,4,,2,2,72,132,1,,,,39,,,,,,,,,,1},2,43,9354,42,186,18,,76,6,6,9,,144,,6,2,1,
75WN00594,75430115,75,2,0115,4,70,700,3665,42,4,,5,6,66,126,4,1,,3,84,10,03,09,07,048,4,3,5,3,10,2,43,8804,42,567,56,,70,2,7,2,151,125,,6,4,2,07
75WN00595,75430116,75,2,0116,4,70,700,3665,42,4,,5,6,66,126,4,1,,1,68,11,03,11,09,039,19,4,4,1,,2,43,8804,42,448,44,,70,2,8,2,131,115,,3,4,2,
75WN00596,75430117,75,2,0117,4,74,741,9126,42,4,,1,2,66,126,1,1,,2,83,11,03,08,08,042,23,7,8,2,,2,43,9706,42,563,56,,74,6,3,2,143,120,,,2,1,
75WN00597,75430118,75,2,0118,4,72,962,4215,42,4,,1,6,66,126,1,6,,2,88,05,03,08,06,045,6,2,4,3,,2,43,8661,42,612,61,,72,3,2,2,169,109,,,4,1,
75WN00598,75430120,75,2,0120,4,73,732,5563,42,4,,1,5,66,126,1,1,,1,89,08,03,09,06,046,15,4,5,2,,2,43,9926,42,591,59,,73,6,1,2,156,145,,2,4,1,
75WN00599,75430121,75,2,0121,4,74,740,6134,42,4,,1,4,63,123,1,1,,2,81,08,04,10,07,039,4,5,6,2,,2,43,9366,42,576,57,,74,6,6,1,144,102,,,4,1,
75WN00600,75430122,75,2,0122,4,76,761,5164,42,4,,5,5,65,125,1,1,,2,88,09,03,07,08,051,24,4,5,2,,2,43,9567,42,587,58,,76,6,7,2,167,146,,,4,2,
75WN00601,75430123,75,2,0123,4,76,761,5164,42,4,,5,5,65,125,1,1,,1,89,06,03,06,05,056,24,2,3,2,,2,43,9567,42,619,61,,76,6,9,2,178,116,,,4,2,
75WN00602,75430124,75,1,0124,4,74,740,2648,42,4,,3,7,65,125,1,1,,1,89,07,03,08,07,053,20,1,2,2,,2,43,9366,42,629,62,,74,6,9,2,166,104,,3,5,3,
75WN00603,75430125,75,1,0125,4,74,740,2648,42,4,,3,7,65,125,1,1,,2,65,14,03,09,08,045,14,4,5,2,,2,43,9366,42,444,44,,74,6,4,2,104,95,,3,5,3,
75WN00604,75430126,75,1,0126,4,72,942,7643,42,4,,3,3,63,123,1,1,,2,93,07,03,09,08,048,12,5,6,2,,2,43,8680,42,667,66,,72,3,7,1,172,109,,,3,3,
75WN00605,75430127,75,1,0127,4,72,942,7643,42,4,,3,3,66,126,1,1,,2,78,10,03,09,09,043,4,4,6,3,,2,43,8680,42,512,51,,72,3,2,3,146,135,,,3,3,
75WN00606,75430128,75,1,0128,4,72,962,5636,42,4,,3,5,65,125,1,2,,2,85,06,03,08,07,040,21,3,5,3,,2,43,8661,42,590,59,,72,3,0,2,158,113,,3,4,3,
75WN00607,75430129,75,2,0129,4,72,962,5636,42,4,,3,5,63,123,1,1,,1,72,08,03,09,08,039,26,5,8,4,,2,43,8661,42,506,50,,72,3,6,1,145,98,,,4,3,
75WN00608,75430130,75,1,0130,4,74,741,8026,42,4,,1,3,63,123,1,1,,2,98,08,03,08,07,048,21,4,6,3,,2,43,9706,42,679,67,,74,6,9,1,168,145,,,3,1,
75WN00609,75430131,75,1,0131,4,70,702,2674,42,4,,3,7,65,125,1,7,,1,94,12,03,11,10,036,26,2,2,1,,2,43,8479,42,662,66,,70,2,2,2,143,112,,3,5,3,
75WN00610,75430133,75,2,0133,4,75,752,8938,42,4,,1,2,63,123,1,1,,2,78,08,03,09,08,042,28,4,6,3,,2,43,9578,42,535,53,,75,6,5,1,156,122,,,2,1,
75WN00611,75430135,75,1,0135,4,72,992,7835,42,4,,1,3,63,123,1,2,,5,98,08,04,08,06,045,11,5,6,2,,2,43,8888,42,665,66,,72,3,5,1,158,162,,,3,1,
75WN00612,75430136,75,1,0136,4,76,761,9010,42,4,,1,2,63,123,1,1,,2,79,04,03,09,09,048,23,3,4,2,,2,43,9567,42,554,55,,76,6,4,1,177,109,,,2,1,
75WN00613,75430137,75,2,0137,4,76,760,6570,42,4,,1,4,63,123,1,1,,1,87,07,03,08,06,046,20,3,4,2,,2,43,9354,42,607,60,,76,6,7,1,162,123,,3,4,1,
75WN00614,75430138,75,2,0138,4,74,740,8529,42,4,,1,2,63,123,1,1,,2,86,09,03,08,07,041,25,5,6,2,,2,43,9366,42,598,59,,74,6,8,1,155,125,,,2,1,
75WN00615,75430140,75,2,0140,4,72,892,3487,42,4,,3,6,65,125,1,1,,2,77,09,03,09,07,043,13,3,5,3,,2,43,8461,42,532,53,,72,3,2,2,142,105,,,4,3,
75WN00616,75430141,75,1,0141,4,72,892,3487,42,4,,3,6,63,123,1,7,,2,86,07,03,09,07,041,3,6,7,2,,2,43,8461,42,607,60,,72,3,7,1,155,113,,3,4,3,
75WN00617,75430142,75,1,0142,4,72,972,6750,42,4,,5,4,65,125,1,1,,2,61,11,03,10,09,050,5,5,5,1,,2,43,8500,42,412,41,,72,3,2,2,128,95,,,4,2,91
75WN00618,75430143,75,2,0143,4,72,972,6750,42,4,,5,4,65,125,1,1,,1,71,09,03,08,07,048,16,3,4,2,,2,43,8500,42,482,48,,72,3,2,2,144,108,,,4,2,
75WN00619,75430145,75,1,0145,4,73,731,7131,42,4,,3,3,65,125,1,1,,1,83,08,03,09,09,040,1,4,4,1,,2,43,9701,42,564,56,,73,6,4,2,151,125,,,3,3,
75WN00620,75430147,75,2,0147,4,75,750,8771,42,4,,4,2,71,131,1,,,,31,,,,,,,,,,10,2,43,9833,42,163,16,,75,6,3,9,,96,,6,2,3,
75WN00621,75430148,75,2,0148,4,75,750,8771,42,4,,3,2,65,125,3,1,,2,73,04,03,08,07,047,22,2,3,2,,2,43,9833,42,504,50,,75,6,4,2,171,100,,,2,3,
75WN00622,75430149,75,2,0149,4,72,812,4474,42,4,,5,6,65,125,1,1,,4,77,04,03,10,06,034,20,1,2,2,,2,43,8721,42,520,52,,72,3,0,2,163,120,,3,4,2,
75WN00623,75430150,75,1,0150,4,72,812,4474,42,4,,5,6,65,125,1,2,,2,84,04,06,09,08,035,2,3,4,2,,2,43,8721,42,576,57,,72,3,6,2,162,120,,,4,2,
75WN00624,75430151,75,1,0151,4,76,761,7162,42,4,,3,3,65,125,1,1,,2,96,10,03,07,06,044,15,3,5,3,,2,43,9567,42,688,68,,76,6,8,2,150,100,,,3,3,
75WN00625,75430152,75,2,0152,4,73,730,4878,42,4,,1,5,65,125,1,1,,2,83,08,03,08,06,052,26,2,4,3,,2,43,9300,42,556,55,,73,6,6,2,156,135,,3,4,1,
75WN00626,75430153,75,2,0153,4,76,762,7526,42,4,,1,3,65,125,1,1,,2,79,05,04,09,07,036,19,2,5,4,,2,43,9306,42,564,56,,76,6,4,2,155,85,,3,3,1,
75WN00627,75430154,75,2,0154,4,70,702,3220,42,4,,1,7,65,125,1,1,,2,104,05,03,07,05,048,20,2,3,2,,2,43,8479,42,722,72,,70,2,2,2,185,138,,,5,1,
75WN00628,75430155,75,1,0155,4,73,731,6691,42,4,,3,4,65,125,1,1,,2,56,06,03,10,10,036,22,2,3,2,,2,43,9701,42,378,37,,73,6,8,2,135,88,,3,4,3,
75WN00629,75430156,75,2,0156,4,76,761,8033,42,4,,1,3,65,125,1,1,,2,79,04,03,08,07,045,15,3,6,4,,2,43,9567,42,551,55,,76,6,1,2,170,101,,,3,1,
75WN00630,75430157,75,1,0157,4,75,750,8069,42,4,,5,3,64,124,1,1,,1,82,13,03,07,06,060,22,5,6,2,,2,43,9833,42,569,56,,75,6,9,2,141,115,,,3,2,
75WN00631,75430158,75,2,0158,4,75,750,8069,42,4,,5,3,64,124,1,1,,2,70,06,03,09,07,047,22,3,4,2,,2,43,9833,42,481,48,,75,6,1,2,160,104,,,3,2,
75WN00632,75430159,75,1,0159,4,73,730,2774,42,4,,5,7,64,124,1,7,,2,71,06,03,10,08,038,15,2,3,2,,2,43,9300,42,490,49,,73,6,0,2,153,103,,3,5,2,
75WN00633,75430160,75,1,0160,4,73,730,2774,42,4,,5,7,64,124,1,7,,2,66,07,03,11,09,038,14,2,4,3,,2,43,9300,42,440,44,,73,6,0,2,146,114,,3,5,2,
75WN00634,75430161,75,1,0161,4,76,760,4216,42,4,,1,6,64,124,1,1,,2,106,05,03,08,07,041,22,2,4,3,,2,43,9354,42,746,74,,76,6,6,2,183,135,,,4,1,
75WN00635,75430162,75,1,0162,4,73,732,8484,42,4,,3,2,64,124,1,5,,1,82,05,03,08,09,052,22,5,7,3,,2,43,9926,42,593,59,,73,6,3,2,178,85,,3,2,3,
75WN00636,75430163,75,2,0163,4,73,732,8484,42,4,,3,2,64,124,1,1,,2,83,06,03,08,06,043,17,5,6,2,,2,43,9926,42,548,54,,73,6,8,2,165,150,,,2,3,
75WN00637,75430164,75,2,0164,4,76,761,8021,42,4,,7,3,64,124,1,1,,4,91,06,03,07,07,047,7,4,7,4,,2,43,9567,42,665,66,,76,6,5,2,174,86,,,3,3,
75WN00638,75430165,75,2,0165,4,76,761,8021,42,4,,7,3,64,124,1,1,,1,86,05,03,09,08,043,7,2,3,2,,2,43,9567,42,606,60,,76,6,6,2,174,109,,,3,3,
75WN00639,75430168,75,2,0168,4,70,702,6484,42,4,,3,4,64,124,1,1,,2,72,05,03,10,09,039,13,2,2,1,,2,43,8479,42,468,46,,70,2,8,2,160,140,,,4,3,
75WN00640,75430170,75,1,0170,4,70,700,7789,42,4,,1,3,64,124,1,1,,2,103,10,03,07,07,050,6,2,3,2,,2,43,8804,42,726,72,,70,2,6,2,160,130,,,3,1,
75WN00641,75430171,75,2,0171,4,74,741,7138,42,4,,5,3,64,124,1,1,,2,82,10,03,09,07,052,12,3,5,3,,2,43,9706,42,577,57,,74,6,7,2,154,105,,,3,2,
75WN00642,75430172,75,1,0172,4,74,741,7138,42,4,,5,3,64,124,1,1,,2,69,08,03,09,09,047,7,2,4,3,,2,43,9706,42,476,47,,74,6,6,2,150,100,,,3,2,90
75WN00643,75430173,75,1,0173,4,74,740,6364,42,4,,1,4,64,124,1,2,,2,116,06,03,08,07,043,1,4,5,2,,2,43,9366,42,808,80,,74,6,8,2,187,158,,,4,1,
75WN00644,75430174,75,1,0174,4,70,700,7633,42,4,,5,3,64,124,1,1,,2,86,08,03,09,09,045,23,3,3,1,,2,43,8804,42,592,59,,70,2,2,2,168,126,,3,3,2,
75WN00645,75430175,75,2,0175,4,70,700,7633,42,4,,5,3,64,124,1,1,,1,72,08,03,09,09,042,11,3,4,2,,2,43,8804,42,496,49,,70,2,6,2,152,105,,,3,2,
75WN00646,75430176,75,1,0176,4,70,701,4135,42,4,,1,6,64,124,1,1,,2,97,07,03,08,07,041,8,2,4,3,,2,43,8326,42,690,69,,70,2,0,2,162,115,,,4,1,
75WN00647,75430179,75,2,0179,4,70,701,7069,42,4,,5,3,64,124,1,1,,2,77,06,03,10,09,042,1,2,3,2,,2,43,8326,42,537,53,,70,2,7,2,166,104,,,3,2,
75WN00648,75430180,75,2,0180,4,70,701,7069,42,4,,5,3,64,124,1,1,,2,67,07,03,10,08,042,25,3,5,3,,2,43,8326,42,458,45,,70,2,8,2,151,102,,,3,2,
