UID,IDLAMB,YR,ETAG,LBRD,SEX,LINE,STM,PEN,TYB,TB,TR,AGE,ADAM,CADAM,BAND,DAYBN,DAYWN,WNAGE,TIM,BRWT,JUWT,WNWT,ADG,WT120,CLR,JAW,HORN,FACE,RGRP,TRT,LOT,BPEN,RMK,SIRE,SBRD,DAM,DBRD,LNDAM,PD,CAUSE,DAYDIS,TBRE,TBR17,IDX,MENB,MELW,PD2,CUWT,SAWT,DNA,INBRL,STUDY,TRTPEN,IDZ65
10WN00751,2010829385,10,X9385,82,3,,00,M3,5,1,1,1.0,1,1,1,101,221,120,,13.5,70,98,0.704,98,5,1,,,0,.,,,NICE LAMB,X0000,82,X8172,82,00,3,93,258,1,1,,,,,108,,,0.0,,,
10WN00752,2010453372,10,T3372,45,2,,02,41,8,2,1,2.0,2,2,1,91,221,130,,10.5,43,65,0.419,61,1,1,,,0,.,,,.,T2044,45,T2113,45,48,3,93,258,3,2,,,,,76,,,0.036,,,
10WN00753,2010055558,10,H5558,05,3,,30,e16,5,1,1,1.0,1,1,1,80,221,141,,10.2,62,83,0.516,72,1,1,,,0,.,,,H P,H3921,05,H5316,05,88,3,93,258,1,1,,,,,95,,,0.047,,,
10WN00754,2010700065,10,L0065,70,2,,PC,15,8,2,2,2.0,2,2,1,77,221,144,,10.5,63,85,0.517,73,5,1,,,0,.,,e12,SMUT,X5725,82,X6082,82,99,1,,,5,5,,,,,91,,,0.004,,,
10WN00755,2010453349,10,T3349,45,1,,02,40,8,2,2,4.0,4,4,1,91,221,130,,14.0,63,85,0.546,80,1,1,,,0,.,,,HAIRY,T2028,45,T0780,45,ID,3,93,238,5,5,,,,,95,,,0.049,,,
10WN00756,2010055562,10,H5562,05,3,,30,e16,8,2,1,1.0,1,1,1,80,221,141,,8.1,39,62,0.382,54,1,1,,,0,.,,,PINK,H3921,05,H5332,05,88,3,93,258,3,2,,,,,70,,,0.06,,,
10WN00757,2010118550,10,R8550,11,2,,07,72,5,1,1,2.0,2,2,1,106,221,115,,11.6,54,70,0.508,73,1,1,,,0,.,,e15,.,R6768,11,R7283,11,18,1,,,1,1,,,,,77,,,0.035,,,
10WN00758,2010829594,10,X9594,82,2,,00,7,5,1,1,2.0,2,2,1,108,221,113,,10.9,47,65,0.479,68,5,1,,,0,.,,,E2E,X0000,82,X6669,82,99,3,93,258,1,1,,,,,75,,,0.005,,,
10WN00759,2010452973,10,T2973,45,2,,02,39,8,2,2,3.0,3,3,1,79,221,142,,8.2,46,61,0.372,53,1,1,,,0,.,,,4TEATS,T1982,45,T1274,45,48,1,,,5,5,,,,,67,,,0.04,,,
10WN00760,2010118397,10,R8397,11,2,,07,58,9,3,2,5.0,5,4,1,101,221,120,,8.6,45,66,0.478,66,1,1,,,0,.,,e26,.,  750,00,R5875,11,18,1,,,8,7,,,,,75,,,0.0,,,
10WN00761,2010453308,10,T3308,45,2,,02,34,8,2,2,4.0,4,4,1,89,221,132,,10.5,57,79,0.519,73,1,1,,,0,.,,,.,T1894,45,T0957,45,48,1,,,5,5,,,,,89,,,0.045,,,
10WN00762,2010118549,10,R8549,11,2,,07,75,5,1,1,2.0,2,2,1,106,221,115,,10.3,58,84,0.641,87,2,1,,,0,.,,e15,.,R7255,11,R7341,11,18,1,,,1,1,,,,,91,,,0.047,,,
10WN00763,2010828944,10,X8944,82,2,,R3,61,5,1,1,5.0,5,4,1,89,221,132,,11.1,68,90,0.598,83,1,1,,,0,.,,e27,HAIRY,20335,00,R5919,11,18,1,,,1,1,,,,,96,,,0.0,,,
10WN00764,2010055712,10,H5712,05,2,,30,67,8,2,2,2.0,2,2,1,91,221,130,,8.8,47,68,0.455,63,1,1,,,0,.,,e23,.,  647,00,H4341,05,88,1,,,5,5,,,,,76,,,0.0,,,
10WN00765,2010118271,10,R8271,11,1,,07,71,8,2,2,6.0,6,4,1,98,221,123,,12.8,50,75,0.506,74,1,1,,,0,.,,,H.4, 7234,00,R4895,11,18,3,93,238,5,5,,,,,79,,,0.0,,,
10WN00766,2010644676,10,K4676,64,1,,06,e5,5,1,1,1.0,1,1,1,88,221,133,,12.9,56,72,0.444,66,1,1,,,0,.,,,NICE LAMB,K4312,64,K4505,64,6,3,93,238,1,1,,,,,78,,,0.047,,,
10WN00767,2010118366,10,R8366,11,2,,07,73,5,1,1,2.0,2,2,1,101,221,120,,11.5,50,74,0.521,74,1,1,,,0,.,,e19,SCOURS RED DO,R6942,11,R7186,11,18,1,,,1,1,,,,,81,,,0.05,,,
10WN00768,2010828506,10,X8506,82,2,,SC,11,8,2,2,4.0,4,4,1,76,221,145,,13.7,73,104,0.623,88,5,1,,,0,.,,e6,NICE LAMB,X6042,82,K3663,64,6T,1,,,5,5,,,,,106,,,0.0,,,
10WN00769,2010829514,10,X9514,82,2,,R3,62,9,3,3,6.0,6,4,1,105,221,116,,9.8,37,60,0.433,62,1,1,,,0,.,,,HAIRY,20388,00,R4684,11,18,7,97,242,9,8,,,,,0,,,0.0,,,
10WN00770,2010118331,10,R8331,11,2,,07,53,9,3,2,5.0,5,4,1,99,221,122,,8.2,49,66,0.474,65,1,1,,,0,.,,e28,Scurs,  190,00,R5389,11,18,1,,,8,5,,,,,74,,,0.0,,,
10WN00771,2010829537,10,X9537,82,3,,00,75,8,2,2,2.0,2,2,1,106,221,115,,6.9,41,54,0.41,56,1,2,,,0,.,,,.,X0000,82,R7211,11,18,3,97,242,5,7,,,,7,0,,,0.04,,,
10WN00772,2010056457,10,H6457,05,2,,30,83,8,2,2,2.0,2,2,1,105,221,116,,9.8,40,61,0.441,63,1,1,,,0,.,,e20,.,H4164,05,H4347,05,88,1,,,5,5,,,,,71,,,0.049,,,
10WN00773,2010452970,10,T2970,45,2,,02,44,8,2,1,2.0,2,2,1,79,221,142,,7.6,52,74,0.468,64,1,1,,,0,.,,,E1E; Not T,T2281,45,T2308,45,48,1,,,3,2,,,,,81,,,0.036,,,
10WN00774,2010829261,10,X9261,82,2,,TC,14,5,1,1,2.0,2,2,1,97,221,124,,16.0,65,88,0.581,86,1,1,,,0,.,,e10,NICE LAMB,   91,00,K4377,64,6T,1,,,1,1,,,,,94,,,0.0,,,
10WN00775,2010453037,10,T3037,45,2,,02,38,8,2,1,5.0,5,4,1,80,221,141,,9.4,77,104,0.671,90,1,1,,,0,.,,,.,T1960,45,T0408,45,ID,3,93,258,3,2,,,,,111,,,0.065,,,
10WN00776,2010829014,10,X9014,82,3,,00,M4,8,2,1,1.0,1,1,1,91,221,130,,8.0,55,65,0.438,61,5,1,,,0,.,,,.,X0000,82,X7985,82,00,3,93,258,3,2,,,,,71,,,0.0,,,
10WN00777,2010118404,10,R8404,11,2,,07,76,5,1,1,2.0,2,2,1,101,221,120,,14.0,48,72,0.483,72,1,1,,,0,.,,e19,N ORANGE DOT,R7297,11,R7322,11,18,1,,,1,1,,,,,82,,,0.036,,,
10WN00778,2010829229,10,X9229,82,3,,00,M3,5,1,1,1.0,1,1,1,97,221,124,,14.8,63,90,0.606,88,5,1,,,0,.,,,.,X0000,82,H4834,05,00,3,93,258,1,1,,,,,97,,,0.0,,,
10WN00779,2010452984,10,T2984,45,2,,02,35,9,3,2,4.0,4,4,1,79,221,142,,9.6,53,75,0.461,65,1,1,,,0,.,,,.,T1923,45,T1093,45,48,1,,,8,5,,,,,80,,,0.008,,,
10WN00780,2010829294,10,X9294,82,2,,00,22,8,2,2,7.0,7,5,1,98,221,123,,10.6,43,70,0.483,69,5,1,,,0,.,,,.,X0000,82,K2898,64,6M,3,93,258,5,7,,,,,79,,,0.046,,,
10WN00781,2010829258,10,X9258,82,2,,00,M4,5,1,1,1.0,1,1,1,97,221,124,,11.0,63,88,0.621,86,5,1,,,0,.,,,4TEATS,X0000,82,R7536,11,00,3,93,258,1,1,,,,,99,,,0.0,,,
10WN00782,2010453099,10,T3099,45,2,,02,33,5,1,1,4.0,4,4,1,82,221,139,,12.9,81,100,0.627,88,1,1,,,0,.,,,3TEATS,T1615,45,T1108,45,ID,1,,,1,1,,,,,108,,,0.019,,,
10WN00783,2010453388,10,T3388,45,1,,02,34,8,2,2,3.0,3,3,1,91,221,130,,11.5,32,42,0.235,40,1,1,,,0,.,,,.,T1894,45,T1376,45,48,3,93,238,5,5,,,,,48,,,0.054,,,
10WN00784,2010828971,10,X8971,82,2,,CM,10,5,1,1,3.0,3,3,1,90,221,131,,15.0,73,86,0.542,80,1,1,,,0,.,,,NICE LAMB,X5398,82,K3839,64,6T,3,97,242,1,1,,,,7,0,,,0.013,,,
10WN00785,2010056216,10,H6216,05,2,,30,49,3,4,2,5.0,5,4,1,99,221,122,,6.2,40,61,0.449,60,1,1,,,0,.,,e26,2ND,H9057,00,H1520,05,83,1,,,8,5,,,,,67,,,0.0,,,
10WN00786,2010055720,10,H5720,05,2,,30,67,8,2,2,2.0,2,2,1,91,221,130,,8.0,53,64,0.431,60,1,1,,,0,.,,,.,  647,00,H4449,05,88,3,93,258,5,6,,,,,73,,,0.0,,,
10WN00787,2010056149,10,H6149,05,3,,30,83,8,2,2,2.0,2,2,1,98,221,123,,8.4,31,50,0.338,49,1,3,,,0,.,,,UGLY,H4164,05,H4029,05,82,3,93,258,5,5,,,,,60,,,0.057,,,
10WN00788,2010118105,10,R8105,11,2,,07,53,9,3,1,3.0,3,3,1,92,221,129,,7.5,49,69,0.477,65,3,1,,,0,.,,,BRN.SPT.HIP,  190,00,R6978,11,18,3,93,258,7,2,,,,,74,,,0.0,,,
10WN00789,2010829254,10,X9254,82,3,,00,M4,8,2,2,1.0,1,1,1,97,221,124,,9.0,51,72,0.508,70,1,1,,,0,.,,,PINK,X0000,82,H4599,05,00,3,93,258,5,4,,,,,85,,,0.0,,,
10WN00790,2010118595,10,R8595,11,3,,07,e23,5,1,1,1.0,1,1,1,109,221,112,,9.4,39,63,0.479,67,1,1,,,0,.,,,.,R7395,11,R7826,11,18,3,93,258,1,1,,,,,74,,,0.045,,,
10WN00791,2010829576,10,X9576,82,3,,R3,64,8,2,2,5.0,5,4,1,107,221,114,,10.9,47,69,0.51,72,1,1,,,0,.,,,HAIRY,20454,00,R5527,11,18,3,93,258,5,4,,,,,77,,,0.0,,,
10WN00792,2010829290,10,X9290,82,3,,R3,61,9,3,3,4.0,4,4,1,98,221,123,,9.0,50,69,0.488,68,1,1,,,0,.,,,PINK,20335,00,R6335,11,18,3,93,258,9,8,,,,,78,,,0.0,,,
10WN00793,2010453030,10,T3030,45,2,,02,43,8,2,2,5.0,5,4,1,80,221,141,,9.1,51,65,0.396,57,1,1,,,0,.,,,4TEATS,T2247,45,T0333,45,48,3,93,258,5,5,,,,,74,,,0.038,,,
10WN00794,2010118353,10,R8353,11,1,,07,54,8,2,1,6.0,6,4,1,100,221,121,,10.8,41,67,0.464,66,1,1,,,0,.,,,Horns,R82,00,R4434,11,18,3,93,238,3,2,,,,,72,,,0.0,,,
10WN00795,2010700067,10,L0067,70,1,,PC,18,8,2,2,4.0,4,4,1,78,221,143,,12.2,72,101,0.621,87,3,1,,,0,.,,,SMUT,X5716,82,X3386,82,00,3,93,238,5,4,,,,,108,,,0.028,,,
10WN00796,2010453245,10,T3245,45,1,,02,34,5,1,1,2.0,2,2,1,87,221,134,,10.2,67,89,0.588,81,1,1,,,0,.,,,.,T1894,45,T1998,45,48,3,93,238,1,1,,,,,99,,,0.041,,,
10WN00797,2010056293,10,H6293,05,1,,30,51,8,2,2,3.0,3,3,1,101,221,120,,9.9,51,76,0.551,76,1,1,,,0,.,,,.,  420,00,H3350,05,88,1,,,5,5,,,,,80,,,0.0,,,
10WN00798,2010829548,10,X9548,82,3,,R3,65,8,2,2,5.0,5,4,1,106,221,115,,11.4,47,70,0.51,73,1,1,,,0,.,,,.,20353,00,R5590,11,18,3,93,258,5,5,,,,,80,,,0.0,,,
10WN00799,2010452857,10,T2857,45,3,,02,31,5,1,1,2.0,2,2,1,75,221,146,,14.7,70,97,0.564,82,1,1,,,0,.,,,SL PINK,T1486,45,T2017,04,41,3,93,258,1,1,,,,,105,,,0.0,,,
10WN00800,2010829575,10,X9575,82,2,,R3,64,8,2,2,5.0,5,4,1,107,221,114,,9.0,43,62,0.465,65,1,1,,,0,.,,e28,HAIRY,20454,00,R5527,11,18,1,,,5,6,,,,,68,,,0.0,,,
10WN00801,2010452952,10,T2952,45,1,,02,34,8,2,2,3.0,3,3,1,78,221,143,,12.2,63,77,0.453,67,1,1,,,0,.,,,.,T1894,45,T1422,45,48,3,93,238,5,5,,,,,89,,,0.04,,,
10WN00802,2010452987,10,T2987,45,2,,02,32,8,2,2,5.0,5,4,1,80,221,141,,10.8,47,73,0.441,64,1,1,,,0,.,,,.,T1609,45,T0538,45,48,1,,,5,5,,,,,82,,,0.004,,,
10WN00803,2010056258,10,H6258,05,1,,30,48,8,2,2,3.0,3,3,1,100,221,121,,12.4,55,86,0.608,85,1,2,,,0,.,,,.,  706,00,H3211,05,88,1,,,5,4,,,,,90,,,0.0,,,
10WN00804,2010829269,10,X9269,82,3,,R3,65,9,3,2,6.0,6,4,1,97,221,124,,8.8,43,64,0.445,62,1,1,,,0,.,,,HAIRY,20353,00,R4769,11,18,3,93,258,8,5,,,,,75,,,0.0,,,
10WN00805,2010453325,10,T3325,45,2,,02,38,8,2,2,4.0,4,4,1,90,221,131,,13.4,59,79,0.501,74,1,1,,,,.,,,HAIRY,T1960,45,T1144,45,,3,93,258,5,5,,,,,86,,,0.06,,,
10WN00806,2010453323,10,T3323,45,2,,02,38,5,1,1,4.0,4,4,1,90,221,131,,14.5,73,98,0.637,91,1,2,,,0,.,,,.,T1960,45,T0891,45,48,1,,,1,1,,,,,104,,,0.06,,,
10WN00807,2010829295,10,X9295,82,2,,00,M3,5,1,1,1.0,1,1,1,98,221,123,,14.4,48,77,0.509,75,5,1,,,0,.,,,To PP Logan,X0000,82,R7925,11,00,Z,04,271,1,1,,,,,84,,,0.0,,,9417
10WN00808,2010055675,10,H5675,05,1,,30,77,8,2,2,2.0,2,2,1,90,221,131,,7.5,47,71,0.485,66,1,1,,,0,.,,,.,H4155,05,H3862,05,88,3,93,238,5,5,,,,,78,,,0.042,,,
10WN00809,2010118253,10,R8253,11,2,,07,59,8,2,1,7.0,7,5,1,97,221,124,,9.8,43,64,0.437,62,1,1,,,0,.,,e27,.,  814,00,R4099,11,18,1,,,3,2,,,,,70,,,0.0,,,
10WN00810,2010118257,10,R8257,11,2,,07,73,9,3,2,5.0,5,4,1,97,221,124,,9.0,41,63,0.435,61,1,1,,,0,.,,e19,.,R6942,11,R5854,11,18,1,,,8,6,,,,,71,,,0.045,,,
10WN00811,2010829289,10,X9289,82,3,,R3,64,8,2,1,3.0,3,3,1,98,221,123,,10.9,56,79,0.554,77,1,1,,,0,.,,,HAIRY,20454,00,R6693,18,11,3,93,258,3,2,,,,,85,,,0.0,,,
10WN00812,2010453399,10,T3399,45,1,,02,36,8,2,1,4.0,4,4,1,92,221,129,,12.5,59,78,0.508,73,1,1,,,0,.,,,SLIGHTLY.H,T1926,45,T0803,45,48,3,93,238,3,2,,,,,88,,,0.049,,,
10WN00813,2010453332,10,T3332,45,2,,02,36,8,2,2,4.0,4,4,1,90,221,131,,14.0,54,78,0.489,73,1,1,,,0,.,,,.,T1926,45,T0902,45,48,1,93,328,5,5,,,,3,88,,,0.038,Rgpb,,
10WN00814,2010118337,10,R8337,11,3,,07,59,8,2,2,3.0,3,3,1,99,221,122,,12.2,43,66,0.441,65,1,1,,,0,.,,,.,  814,00,R6820,11,18,3,93,258,5,4,,,,,71,,,0.0,,,
10WN00815,2010829071,10,X9071,82,3,,R3,64,8,2,2,4.0,4,4,1,93,221,128,,9.4,41,61,0.403,58,1,1,,,0,.,,,.,20454,00,R6347,11,18,3,93,258,5,5,,,,,65,,,0.0,,,
10WN00816,2010829264,10,X9264,82,3,,R3,60,9,3,2,6.0,6,4,1,98,221,123,,6.8,41,63,0.457,62,1,1,,,0,.,,,.,20371,00,R4429,11,18,3,93,258,8,5,,,,,71,,,0.0,,,
10WN00817,2010118536,10,R8536,11,1,,07,76,7,2,1,2.0,2,2,1,106,221,115,,11.2,62,89,0.677,92,1,1,,,0,.,,,.,R7297,11,R7184,11,18,1,,,3,2,,,,,93,,,0.034,,,
10WN00818,2010056154,10,H6154,05,2,,30,49,3,4,2,5.0,5,4,1,98,221,123,,8.5,48,72,0.516,70,1,1,,,0,.,,e27,.,H9057,00,H1810,05,83,1,,,8,3,,,,,79,,,0.0,,,
10WN00819,2010056265,10,H6265,05,1,,30,82,8,2,2,8.0,8,5,1,100,221,121,,10.9,36,58,0.389,58,1,1,,,0,.,,,.,H4386,05,A9034,04,84,3,93,238,5,4,,,,,65,,,0.061,,,
10WN00820,2010118509,10,R8509,11,2,,07,53,8,2,2,6.0,6,4,1,105,221,116,,12.0,50,69,0.491,71,1,1,,,0,.,,e25,4TEATS,  190,00,R5170,11,18,1,,,5,5,,,,,79,,,0.0,,,
10WN00821,2010452865,10,T2865,45,2,,02,38,8,2,2,3.0,3,3,1,76,221,145,,10.4,61,90,0.549,76,1,1,,,0,.,,,.,T1960,45,T1537,45,48,1,,,5,5,,,,,96,,,0.057,,,
10WN00822,2010452935,10,T2935,45,2,,02,44,8,2,2,3.0,3,3,1,78,221,143,,9.2,51,72,0.439,62,1,1,,,0,.,,,.,T2281,45,T1522,45,48,1,93,328,5,6,,,,3,83,,,0.031,Rgpb,,
10WN00823,2010118267,10,R8267,11,2,,07,71,8,2,2,4.0,4,4,1,97,221,124,,10.8,30,41,0.244,40,1,1,,,0,.,,e19,H ORANGE DOT, 7234,00,R6492,11,18,1,,,5,5,,,,,51,,,0.0,,,
10WN00824,2010829555,10,X9555,82,2,,00,22,9,3,2,5.0,5,4,1,106,221,115,,11.7,53,82,0.611,85,5,1,,,0,.,,,To PP Logan,X0000,82,K3432,64,6T,Z,04,271,8,5,,,,,92,,,0.039,,,9383
10WN00825,2010829300,10,X9300,82,2,,00,20,5,1,1,2.0,2,2,1,98,221,123,,14.6,68,98,0.678,96,5,1,,,0,.,,,CLEAN UP,X0000,82,K4336,64,6T,3,93,258,1,1,,,,,107,,,0.011,,,
10WN00826,2010056269,10,H6269,05,1,,30,79,8,2,2,5.0,5,4,1,100,221,121,,11.6,52,75,0.524,74,1,1,,,0,.,,,Horns,H3858,05,H1585,05,82,3,93,238,5,5,,,,,74,,,0.052,,,
10WN00827,2010118347,10,R8347,11,3,,07,73,8,2,2,4.0,4,4,1,100,221,121,,10.1,53,72,0.512,72,1,1,,,0,.,,,WEAKHD.LEG,R6942,11,R6531,11,18,3,93,258,5,6,,,,,81,,,0.041,,,
10WN00828,2010829021,10,X9021,82,3,,R3,66,8,2,1,6.0,6,4,1,91,221,130,,10.2,63,82,0.552,76,4,1,,,0,.,,,BRNLEGS,20645,00,R5068,11,18,3,93,258,3,2,,,,,92,,,0.0,,,
10WN00829,2010828535,10,X8535,82,2,,BL,19,8,2,2,3.0,3,3,1,77,221,144,,12.0,69,91,0.549,78,9,1,,,0,.,,e4,.,X5886,82,X5019,82,00,1,,,5,5,,,,,101,,,0.0,,,
10WN00830,2010644612,10,K4612,64,1,,06,24,8,2,1,2.0,2,2,1,75,221,146,,7.1,70,92,0.582,77,1,1,,,0,.,,,.,K4267,64,K4254,64,6M,1,,,3,2,,,,,101,,,0.053,,,
10WN00831,2010056491,10,H6491,05,1,,30,80,5,1,1,5.0,5,4,1,106,221,115,,15.0,71,87,0.626,90,1,2,,,0,.,,,.,H3872,05,H1546,05,82,3,93,238,1,1,,,,,101,,,0.042,,,
10WN00832,2010055786,10,H5786,05,1,,30,83,8,2,2,2.0,2,2,1,93,221,128,,10.8,56,80,0.541,76,1,1,,,0,.,,,.,H4164,05,H4383,05,83,3,93,238,5,5,,,,,86,,,0.054,,,
10WN00833,2010828598,10,X8598,82,2,,S3,26,8,2,2,2.0,2,2,1,78,221,143,,7.8,0,77,0.484,66,5,2,,,0,.,,e11,.,X5140,82,X6459,82,99,1,,,5,7,,,,,89,,,0.0,,,
10WN00834,2010829267,10,X9267,82,2,,R3,62,8,2,2,5.0,5,4,1,98,221,123,,11.8,57,80,0.554,78,1,1,,,0,.,,e25,.,20388,00,R6098,11,18,1,,,5,5,,,,,86,,,0.0,,,
10WN00835,2010828597,10,X8597,82,1,,S3,26,8,2,2,2.0,2,2,1,78,221,143,,12.4,72,102,0.627,88,5,2,,,0,.,,,.,X5140,82,X6459,82,99,1,,,5,3,,,,,113,,,0.0,,,
10WN00836,2010700167,10,L0167,70,1,,PC,9,5,1,1,2.0,2,2,1,89,221,132,,12.8,88,114,0.767,105,5,1,,,0,.,,,NICE LAMB,X6950,82,X6028,82,99,1,,,1,1,,,,,122,,,0.012,,,
10WN00837,2010452964,10,T2964,45,2,,02,41,5,1,1,3.0,3,3,1,79,221,142,,12.7,74,92,0.558,80,1,1,,,0,.,,,.,T2044,45,T1473,45,ID,1,,,1,1,,,,,102,,,0.039,,,
10WN00838,2010829231,10,X9231,82,2,,R3,63,8,2,1,6.0,6,4,1,97,221,124,,10.0,50,75,0.524,73,1,1,,,0,.,,e25,HAIRY,20390,00,R4519,11,18,1,,,3,2,,,,,80,,,0.0,,,
10WN00839,2010056167,10,H6167,05,2,,30,51,5,1,1,4.0,4,4,1,98,221,123,,13.2,72,102,0.722,100,1,3,,,0,.,,e26,.,  420,00,H2650,05,88,1,,,1,1,,,,,112,,,0.0,,,
10WN00840,2010828539,10,X8539,82,2,,CM,20,8,2,2,2.0,2,2,1,77,221,144,,11.0,57,78,0.465,67,1,2,,,0,.,,e5,4TEATS 4&3DYS,X6217,82,K4251,64,6M,1,,,5,4,,,,,91,,,0.014,,,
10WN00841,2010118583,10,R8583,11,1,,07,59,9,3,1,5.0,5,4,1,108,221,113,,9.9,44,65,0.488,68,1,1,,,0,.,,,3T,  814,00,R5756,11,18,3,93,238,7,2,,,,,70,,,0.0,,,
10WN00842,2010829315,10,X9315,82,2,,00,30,8,2,1,2.0,2,2,1,99,221,122,,15.2,51,71,0.457,70,5,1,,,0,.,,,.,X0000,82,T1895,45,48,3,93,258,3,2,,,,,83,,,0.034,,,
10WN00843,2010453404,10,T3404,45,2,,02,32,8,2,2,2.0,2,2,1,92,221,129,,11.2,47,60,0.378,57,1,1,,,0,.,,,.,T1609,45,T2027,45,48,1,,,5,5,,,,,70,,,0.022,,,
10WN00844,2010828530,10,X8530,82,3,,BL,19,8,2,2,2.0,2,2,1,76,221,145,,9.0,55,80,0.49,68,9,1,,,0,.,,,.,X5886,82,X5787,82,00,3,93,258,5,5,,,,,86,,,0.0,,,
10WN00845,2010118295,10,R8295,11,2,,07,74,8,2,2,6.0,6,4,1,98,221,123,,11.0,45,67,0.455,66,1,2,,,0,.,,e16,.,R7243,11,R4517,11,18,1,,,5,6,,,,,75,,,0.037,,,
10WN00846,2010828642,10,X8642,82,2,,BL,19,8,2,2,4.0,4,4,1,80,221,141,,10.7,76,97,0.612,84,9,1,,,0,.,,e4,WH SPOT H & T,X5886,82,X3217,82,00,1,,,5,5,,,,,106,,,0.0,,,
10WN00847,2010829038,10,X9038,82,2,,00,M1,5,1,1,1.0,1,1,1,92,221,129,,11.6,61,81,0.538,76,1,1,,,0,.,,,.,K0000,64,X7930,82,00,3,93,258,1,1,,,,,94,,,0.0,,,
10WN00848,2010644622,10,K4622,64,2,,06,12,8,2,2,3.0,3,3,1,77,221,144,,10.8,56,74,0.439,63,1,1,,,0,.,,e18,.,K4272,64,K3883,64,6M,1,,,5,5,,,,,82,,,0.037,,,
10WN00849,2010453355,10,T3355,45,1,,02,40,9,3,1,4.0,4,4,1,91,221,130,,8.0,44,52,0.338,49,1,1,,,0,.,,,Bad LF leg,T2028,45,T0787,45,48,3,93,238,7,2,,,,,59,,,0.03,,,
10WN00850,2010700109,10,L0109,70,1,,PC,e14,8,2,1,2.0,2,2,1,81,221,140,,13.0,61,87,0.529,76,2,1,,,0,.,,,STMD=00--CULL,X6816,82,X7049,82,99,1,,,3,2,,,,,94,,,0.031,,,
10WN00851,2010828555,10,X8555,82,1,,C3,5,5,1,1,2.0,2,2,1,77,221,144,,12.6,78,101,0.614,86,2,1,,,0,.,,,.,K4090,64,X6047,82,99,1,,,1,1,,,,,107,,,0.0,,,
10WN00852,2010829253,10,X9253,82,2,,00,M4,5,1,1,1.0,1,1,1,97,221,124,,11.0,60,86,0.605,84,1,1,,,0,.,,,4TEATS,X0000,82,X7942,82,00,3,93,258,1,1,,,,,95,,,0.0,,,
10WN00853,2010829273,10,X9273,82,3,,00,M2,5,1,1,1.0,1,1,1,98,221,123,,11.0,41,68,0.463,67,5,1,,,0,.,,,.,X0000,82,H5043,05,00,3,93,258,1,1,,,,,80,,,0.0,,,
10WN00854,2010118325,10,R8325,11,2,,07,73,8,2,2,8.0,8,5,1,99,221,122,,11.2,52,75,0.523,74,1,1,,,0,.,,e16,.,R6942,11,R3820,11,18,1,,,5,5,,,,,80,,,0.039,,,
10WN00855,2010118557,10,R8557,11,1,,07,73,8,2,1,2.0,2,2,1,106,221,115,,9.9,45,74,0.557,77,1,1,,,0,.,,,Horns,R6942,11,R7308,11,18,3,93,238,3,2,,,,,74,,,0.046,,,
10WN00856,2010118286,10,R8286,11,3,,07,59,8,2,1,3.0,3,3,1,98,221,123,,11.9,62,89,0.627,87,1,1,,,0,.,,,.,  814,00,R6993,11,18,3,93,258,3,2,,,,,98,,,0.0,,,
10WN00857,2010453331,10,T3331,45,2,,02,39,5,1,1,4.0,4,4,1,90,221,131,,12.9,76,95,0.627,88,1,1,,,0,.,,,4TEATS,T1982,45,T0938,45,48,1,93,328,1,1,,,,3,105,,,0.029,Rgpb,,
10WN00858,2010056479,10,H6479,05,1,,30,51,8,2,2,6.0,6,4,1,105,221,116,,12.4,43,65,0.453,67,1,2,,,0,.,,,.,  420,00,H1303,05,88,3,93,238,5,5,,,,,68,,,0.0,,,
10WN00859,2010453346,10,T3346,45,1,,02,40,8,2,2,2.0,2,2,1,90,221,131,,8.8,34,59,0.383,55,1,1,,,0,.,,,.,T2028,45,T2138,82,99,3,93,238,5,5,,,,,62,,,0.0,,,
10WN00860,2010829314,10,X9314,82,3,,R3,60,9,3,2,5.0,5,4,1,99,221,122,,10.7,53,72,0.502,71,2,1,,,0,.,,,.,20371,00,R5660,11,18,3,93,258,8,5,,,,,80,,,0.0,,,
10WN00861,2010452943,10,T2943,45,1,,02,44,8,2,2,6.0,6,4,1,78,221,143,,12.8,73,98,0.596,84,1,1,,,0,.,,,.,T2281,45,T0155,45,ID,3,93,238,5,5,,,,,106,,,0.049,,,
10WN00862,2010452923,10,T2923,45,2,,02,42,5,1,1,4.0,4,4,1,78,221,143,,11.4,75,99,0.613,85,1,1,,,0,.,,,.,T2224,45,T0986,45,48,1,,,1,1,,,,,99,,,0.043,,,
10WN00863,2010056254,10,H6254,05,2,,30,82,3,4,2,5.0,5,4,1,100,221,121,,7.0,35,52,0.372,52,1,1,,,0,.,,,RED DOT,H4386,05,H1683,05,88,3,93,258,8,7,,,,,63,,,0.051,,,
10WN00864,2010055815,10,H5815,05,2,,30,82,8,2,2,2.0,2,2,1,93,221,128,,9.2,39,55,0.358,52,1,1,,,0,.,,,.,H4386,05,H4486,05,88,3,93,258,5,5,,,,,64,,,0.051,,,
10WN00865,2010644623,10,K4623,64,2,,06,12,8,2,2,3.0,3,3,1,77,221,144,,9.8,66,80,0.488,68,1,1,,,0,.,,e8,.,K4272,64,K4106,64,6M,1,,,5,5,,,,,89,,,0.039,,,
10WN00866,2010056510,10,H6510,05,2,,30,52,9,3,2,6.0,6,4,1,108,221,113,,11.4,50,81,0.616,85,1,1,,,0,.,,e28,NICE LAMB,  965,00,H1261,05,83,1,,,8,5,,,,,86,,,0.0,,,
